Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499)
2.325519223803928e-06,0.9548339991611925,0.0015384976394972859,0.0008581944726091788,0.0007892982074844426,0.010833870095574797,0.0,0.0,0.0002657464328299686,1.605197174837678e-06,0.007909133813587864,0.00042425849401070653,2.7955175811548878e-05,3.6080601282278954e-10,1.2162837624176252e-07,7.6237957731050435e-06,0.0009491083486483026,0.0007708777451732519,2.9881380878949698e-05,3.5517712993634595e-07,0.002618116032044307,6.025152667623184e-08,6.18251023562455e-07,8.76980471782859e-07,4.703692158447887e-08,0.005048273014399804,5.692802478389216e-07,9.232598908954313e-06,3.575675136993454e-07,1.7441217266174568e-08,2.3424158877486672e-07,3.242811824142769e-10,2.0938918779623425e-07,6.527520017354458e-08,3.76,0.0,0.06580049350422616,0.9825160579441157,0.007672553931380491,0.0001896642231090707,0.46988256606002166,0.49851327499866666,1.1177457103762486e-06,5.534364273880484e-09,0.0029713469909877803,0.0007697843514604492,0.002898459851470908,3.019014272018575e-05,2.0673749715403116e-06,0.0038531006561312304,0.006932515208223636,0.03255625637820507,0.0006417262412475276,0.001482645190645076,8.89440556676149e-06,1.126437032591465e-06,5.9060023383849855e-06,7.406822885831726e-07,5.5584250322654e-05,1.2594848944188392e-05,0.002144064793085206,9.728674023133479e-06,0.0006027038327026049,4.675549154226536e-10,0.001310327506798125,2.573545161254792e-06,7.302823815465649e-08,0.00013587042116039563,8.03723239134822e-09,1.9827539575757353e-09,8.403452820046641e-14,3.924446162600974e-10,3.894408883356283e-10,2.266357602609553e-08,1.7866673576209817e-14,2.832546359879238e-07,4.46686487146492e-12,7.04958162572892e-11,3.7924969305520275e-12,7.618846073379725e-08,2.451136639351003e-07,3.738774899523765e-07,1.0754840545087772e-09,2.8764879169562406e-06,8.846650227834689e-05,9.598272184500022e-09
2.3457204826729425e-06,0.9550889431378868,0.0015409277763686186,0.0008645315500204632,0.0007885565700102825,0.010974108153924704,0.0,0.0,0.00026915591090857186,1.6358936411433004e-06,0.008120049646805627,0.0004359472820020298,2.8529664797223026e-05,3.6952432900067316e-10,1.2424526090227842e-07,7.709287173222773e-06,0.0009630651299741205,0.0007861953066697989,3.09353414394717e-05,3.614495661026433e-07,0.002658635421303092,6.126427621070363e-08,6.280043650469652e-07,9.035077718301582e-07,4.791203553475185e-08,0.005185808168469277,5.723797676168282e-07,9.464290076586162e-06,3.7230392227768943e-07,1.8009187161917196e-08,2.388892502197103e-07,3.2819231498692523e-10,2.0981142094731849e-07,6.604995584056079e-08,3.76,0.0,0.06450179404216175,0.9822239287827295,0.007803890769229548,0.000193312141933443,0.47059802874571754,0.49983572412702637,1.1194500788662064e-06,5.542826747088302e-09,0.002970463587920274,0.0007733783346007298,0.002926730418688147,2.9738082062978116e-05,2.03772830684952e-06,0.003888575116915029,0.006978943055864107,0.03271378983347295,0.0006449581320258092,0.0015065795091873595,8.917257442818478e-06,1.1498498127777876e-06,5.922538916044217e-06,7.347462836883637e-07,5.629572156694906e-05,1.2738047235609937e-05,0.0022057018597861676,9.869263717653782e-06,0.0006107805467484754,4.603035984897738e-10,0.0013399995817006138,2.6615057676272153e-06,7.498288993684568e-08,0.00013671263692041248,8.082652172205312e-09,2.010398043502811e-09,8.520428158355482e-14,4.0168556305108666e-10,3.982631118665882e-10,2.3123719699968264e-08,1.8115080769270502e-14,2.862999330537729e-07,4.515677087411852e-12,6.990853832684398e-11,3.833020056066874e-12,7.794823390915593e-08,2.467591268197507e-07,3.8478331366927327e-07,1.0947170829597301e-09,2.9616168552817524e-06,9.232736160957061e-05,1.0013771235597871e-08
2.365921741541957e-06,0.9553401663636609,0.0015429466282930685,0.0008705910331718912,0.0007876196866092928,0.011113778572645458,0.0,0.0,0.00027257982303956256,1.6669865768126774e-06,0.008333107203283929,0.0004477637641301056,2.9098431050061813e-05,3.7812016306605286e-10,1.2684221264071893e-07,7.79248615469805e-06,0.000976982329753907,0.00080155546343517,3.200513729399327e-05,3.676665362349719e-07,0.002699311947167742,6.228112601767359e-08,6.376272961460696e-07,9.303538546073063e-07,4.8791182705124675e-08,0.005324691521290778,5.753487707166401e-07,9.698324935075597e-06,3.874327623989701e-07,1.8585934928315308e-08,2.434956988386594e-07,3.3202181661906535e-10,2.1017383407690627e-07,6.682114411744725e-08,3.76,0.0,0.06322830207203955,0.9819306743694185,0.007935160395522577,0.0001969875686660395,0.4712887923884137,0.5011367252837519,1.1210956354982077e-06,5.550997221799496e-09,0.002969576776222982,0.0007767200262634352,0.0029540271282744246,2.9284181609780612e-05,2.0079601421664044e-06,0.003923520352564121,0.007023965526621448,0.03287059759760603,0.0006479761236273975,0.0015305062101750148,8.937387285344412e-06,1.1734206640063765e-06,5.9372332978096064e-06,7.287013418639444e-07,5.698420604637744e-05,1.2875859691577132e-05,0.0022680848931101133,1.000597410776382e-05,0.0006188358187380432,4.5303273364881584e-10,0.0013699052547500425,2.75099155129496e-06,7.695630899706433e-08,0.00013750771973526592,8.125254168689834e-09,2.0372273711969883e-09,8.633948695639242e-14,4.107325128003987e-10,4.068912811383038e-10,2.3584900186567365e-08,1.835614013487451e-14,2.8925765444125144e-07,4.563107845731643e-12,6.931184566439377e-11,3.8723681797387115e-12,7.972261704029491e-08,2.4835496593226774e-07,3.958765111229438e-07,1.1138489568263257e-09,3.0469829419401986e-06,9.629239783388478e-05,1.0440279975023876e-08
2.386123000410972e-06,0.9555877299675837,0.001544560020661682,0.0008763721688454972,0.0007864928818616719,0.011252857097523581,0.0,0.0,0.0002760168755030382,1.6984707434594035e-06,0.008548242548307076,0.0004597044144345027,2.9660984374900458e-05,3.865816438566097e-10,1.2941714275126294e-07,7.873359653648476e-06,0.0009908569005112311,0.0008169537793528158,3.309019988240445e-05,3.738241248100757e-07,0.0027401394689154394,6.330189966338358e-08,6.471131761352892e-07,9.575090705447076e-07,4.9674144507687856e-08,0.005464874464733371,5.781879821723827e-07,9.934649595241948e-06,4.0295674088233504e-07,1.9171296018621105e-08,2.4805749703538643e-07,3.3576838561396107e-10,2.1047756413753607e-07,6.758882960866133e-08,3.76,0.0,0.061979567757519234,0.9816363824579241,0.00806632822306222,0.00020069037031977214,0.47195543395541617,0.5024166749042597,1.1226837536546632e-06,5.558882506139995e-09,0.00296868682140154,0.0007798114484532098,0.002980339232825538,2.882890071657423e-05,1.97809979389081e-06,0.003957934245805767,0.007067586276587644,0.0330266655272756,0.0006507816450462852,0.0015544178261476275,8.95482899711611e-06,1.1971428694131902e-06,5.950108100777075e-06,7.225548320560828e-07,5.7649235949500474e-05,1.3008208605761872e-05,0.002331195142654579,1.0138695387624845e-05,0.0006268680787499869,4.4574941851234285e-10,0.0014000373070224199,2.8419819042122593e-06,7.8947812034322e-08,0.00013825579096768143,8.16505062241378e-09,2.063220995923256e-09,8.743925994249945e-14,4.1957004523830957e-10,4.1531117000668716e-10,2.4046904816602358e-08,1.85896641348301e-14,2.9212670643662613e-07,4.60913895776835e-12,6.870644212096524e-11,3.910527040926691e-12,8.151118083255169e-08,2.4990130705401027e-07,4.0715648214199967e-07,1.1328682646896278e-09,3.1324975357859442e-06,0.0001003617737035365,1.0877804735818747e-08
2.4063242592799865e-06,0.9558316939398859,0.0015457741045085394,0.0008818745789178961,0.0007851815549046769,0.01139132039521174,0.0,0.0,0.0002794657593291969,1.7303403854107248e-06,0.008765390964541698,0.00047176565927547137,3.0216850756742357e-05,3.948973338028389e-10,1.3196802795378864e-07,7.951878360593665e-06,0.0010046858805035604,0.0008323858770348671,3.41899400106082e-05,3.7991854183334445e-07,0.002781111859527695,6.432642285561605e-08,6.564555824538975e-07,9.849636361690459e-07,5.056069933279465e-08,0.005606307888031007,5.808982487330414e-07,1.0173209672585643e-05,4.1887838593176935e-07,1.976509936817836e-08,2.5257132821857753e-07,3.39430845546108e-10,2.1072378714611416e-07,6.83530797214545e-08,3.76,0.0,0.060755147607650044,0.981341139979511,0.008197360568996623,0.00020442042127354618,0.47259852158372256,0.5036759614177854,1.1242157857165329e-06,5.566489304952324e-09,0.00296779398643456,0.0007826548952221434,0.0030056574623905773,2.8372684516072892e-05,1.9481756850475944e-06,0.00399181518698927,0.00710981012613247,0.03318197898560634,0.0006533763679152582,0.0015783069982193885,8.969619018158008e-06,1.221009690521882e-06,5.961187664452298e-06,7.163140073741491e-07,5.829039254576016e-05,1.3135027125553e-05,0.002395013437093058,1.0267326523674749e-05,0.0006348757900348149,4.384605156831167e-10,0.0014303884914214846,2.934455259383751e-06,8.095670899148709e-08,0.00013895703209814464,8.202057270659596e-09,2.08835979656344e-09,8.850279344334442e-14,4.281834282375884e-10,4.235092157829424e-10,2.4509521176736623e-08,1.8815481702200614e-14,2.949061366505289e-07,4.6537544869382694e-12,6.809301890649652e-11,3.947484266958129e-12,8.331349350681032e-08,2.513983171843273e-07,4.1862252147877967e-07,1.1517638277922809e-09,3.2180717423891756e-06,0.00010453556682052257,1.1326342671965617e-08
2.426525518149001e-06,0.9560721171581872,0.0015465953368752204,0.0008870982513235758,0.0007836911670618065,0.011529146050340543,0.0,0.0,0.0002829251526046968,1.7625892358630784e-06,0.008984487048389089,0.00048394388300987537,3.076557317071344e-05,4.0305625897174655e-10,1.3449291354697612e-07,8.028016679974598e-06,0.001018466393087335,0.0008478474414274935,3.530374917970478e-05,3.859461279324461e-07,0.002822223011981225,6.535452360458408e-08,6.656483202889306e-07,1.0127076525758294e-06,5.145062268968415e-08,0.005748942255562772,5.83480533890564e-07,1.0413950367797173e-05,4.3520004681102323e-07,2.036716767262851e-08,2.570340017416713e-07,3.4300814391724027e-10,2.1091371451987698e-07,6.91139642039495e-08,3.76,0.0,0.05955460442159797,0.9810450329540572,0.008328224670342829,0.00020817760305658114,0.47321861453957004,0.504914965419025,1.1256930629665985e-06,5.573824219286343e-09,0.0029668985314247934,0.0007852529198440661,0.003029974007949984,2.7915963578998018e-05,1.9182153221537513e-06,0.004025162058885941,0.007150643013911918,0.03333652290825817,0.0006557621958704104,0.0016021664828633569,8.981796180207806e-06,1.2450143768085012e-06,5.970497947493258e-06,7.099859966515993e-07,5.890730602166349e-05,1.3256259131673066e-05,0.002459520213998059,1.0391775312269302e-05,0.0006428574497643103,4.3117264718547644e-10,0.0014609515418871207,3.0283891453305953e-06,8.298230411588411e-08,0.0001396116826403906,8.236293214084074e-09,2.112626482100155e-09,8.952935788544596e-14,4.3655866348237456e-10,4.3147256992756233e-10,2.4972537434579762e-08,1.903343826151618e-14,2.975951319625216e-07,4.696940720888057e-12,6.747225380519306e-11,3.983229347337651e-12,8.512912136649735e-08,2.5284620291832287e-07,4.3027381979641197e-07,1.170524716214605e-09,3.3036166455979906e-06,0.00010881377035972297,1.1785881857848306e-08
2.446726777018016e-06,0.9563090574130997,0.0015470304611280429,0.0008920435303633452,0.0007820272298174121,0.011666312561339128,0.0,0.0,0.0002863937227642345,1.795210524287785e-06,0.009205464805386943,0.0004962354336022289,3.130671231618555e-05,4.1104793623300726e-10,1.3698991624944718e-07,8.101752681347809e-06,0.0010321956459897,0.000863334223204178,3.643100094881442e-05,3.9190335898855094e-07,0.0028634668453812566,6.638603237228273e-08,6.746854315287908e-07,1.0407311235598538e-06,5.234368735661949e-08,0.005892727683525001,5.859359128275829e-07,1.0656816545766206e-05,4.5192389372019964e-07,2.097731767095337e-08,2.614424573006046e-07,3.4649935041576103e-10,2.1104858948512744e-07,6.987155470426494e-08,3.76,0.0,0.05837750723546653,0.9807481464051709,0.008458888697218052,0.00021196180412093166,0.47381626318367204,0.5061340598373231,1.1271168955059126e-06,5.580893745955457e-09,0.0029660007136335033,0.000787608321805181,0.0030532825016563324,2.7459153629209417e-05,1.8882452766751898e-06,0.004057974221135046,0.007190091950405956,0.03349028186771703,0.000657941253703503,0.0016259891583025343,8.991401559512617e-06,1.2691501750316585e-06,5.978066432029028e-06,7.035777966763011e-07,5.949965515684246e-05,1.3371859086041776e-05,0.002524695549844318,1.0511958405446464e-05,0.0006508115897500173,4.238921903388368e-10,0.001491719182391332,3.1237602411994256e-06,8.502389704453391e-08,0.0001402200379747973,8.267780778588967e-09,2.1360055915995096e-09,9.051830120300718e-14,4.446825268723585e-10,4.3918914403695066e-10,2.5435742657223823e-08,1.924339564307899e-14,3.001930166134402e-07,4.738686138668619e-12,6.684481049034231e-11,4.017753604324834e-12,8.695762935352547e-08,2.5424520880749813e-07,4.421094648282822e-07,1.1891402640248431e-09,3.38904353522477e-06,0.00011319629397864728,1.2256401407586612e-08
2.4669280358870305e-06,0.9565425714332467,0.0015470864872949167,0.0008967111064150815,0.0007801952931609053,0.011802799335027755,0.0,0.0,0.0002898701288609515,1.8281969850574834e-06,0.009428257744448611,0.0005086366281591302,3.183984727455259e-05,4.1886239747603215e-10,1.3945722672819777e-07,8.17306804272884e-06,0.001045870930496844,0.0008788420419463807,3.75710523257595e-05,3.977868503002915e-07,0.0029048373109247876,6.742078221031535e-08,6.835612030516094e-07,1.069023973360069e-06,5.3239663540236615e-08,0.006037614015321532,5.882655673017313e-07,1.0901752812928414e-05,4.6905191786436504e-07,2.159536043262411e-08,2.657937687912196e-07,3.4990365527759147e-10,2.1112968356701476e-07,7.062592435125772e-08,3.76,0.0,0.057223431270953674,0.9804505642802176,0.008589321763840613,0.00021577291960339314,0.47439200894232314,0.5073336101033261,1.1284885721846127e-06,5.587704277160043e-09,0.002965100787066002,0.0007897241336622446,0.003075577994011304,2.7002655314885764e-05,1.8582911718449996e-06,0.004090251494390106,0.00722816497113318,0.033643240135693725,0.0006599158763479276,0.0016497680305047919,8.998478330213282e-06,1.293410338310161e-06,5.9839220271119845e-06,6.97096265008553e-07,6.006716684740727e-05,1.3481791849747771e-05,0.0025905191901171945,1.0627801305835875e-05,0.0006587367771283901,4.1662527644030697e-10,0.0015226841357040943,3.2205444323075866e-06,8.708078386434996e-08,0.00014078244711054192,8.296545372202718e-09,2.158483487940441e-09,9.14690485877376e-14,4.5254260504512414e-10,4.4664761977080547e-10,2.589892712240187e-08,1.9445232138367533e-14,3.0269924974875945e-07,4.778981373354922e-12,6.621133793362622e-11,4.051050158646379e-12,8.879858159200632e-08,2.555956157082415e-07,4.5412844270444894e-07,1.207600083375423e-09,3.4742641299373573e-06,0.00011768296490610198,1.2737871613372392e-08
2.487129294756045e-06,0.9567727149097404,0.0015467706724959721,0.0009011020051041435,0.0007782009343215914,0.011938586680041264,0.0,0.0,0.00029335302380957085,1.8615408672589782e-06,0.009652798970738896,0.0005211437583754301,3.2364576090641923e-05,4.264902108574822e-10,1.41893111818006e-07,8.241947986558056e-06,0.0010594896205687163,0.0008943667891116221,3.8723245179914276e-05,4.0359336028204e-07,0.002946328397682442,6.845860888629061e-08,6.922701743355275e-07,1.097576063979063e-06,5.4138319043910966e-08,0.006183550895509383,5.904707804866757e-07,1.1148703592838274e-05,4.865859317046648e-07,2.2221101648180683e-08,2.7008514763059525e-07,3.532203674029645e-10,2.1115829316824152e-07,7.137714735731014e-08,3.76,0.0,0.05609195788560767,0.9801523693748414,0.008719493937367153,0.0002196108510779552,0.47494638428451497,0.5085139743130339,1.129809360547042e-06,5.59426210018035e-09,0.0029641990020618414,0.0007916036078179931,0.0030968569281581626,2.654685403043092e-05,1.8283776700335718e-06,0.004121994144223863,0.007264871089684487,0.03379538174354139,0.0006616885977430003,0.0016734962387801443,9.003071618803644e-06,1.3177881349315946e-06,5.988094964816991e-06,6.905481134536904e-07,6.060961548451967e-05,1.3586032473145028e-05,0.002656970579452389,1.0739238331864008e-05,0.0006666316150103082,4.093777880613561e-10,0.0015538391319129773,3.3187168659252435e-06,8.915225810954123e-08,0.0001412993103872176,8.322615341707304e-09,2.18004834557995e-09,9.238110194707574e-14,4.6012732645481095e-10,4.5383748278062377e-10,2.6361882621319128e-08,1.9638842376095554e-14,3.0511342241237453e-07,4.817819170305816e-12,6.557246981966959e-11,4.083113892128005e-12,9.065154191864188e-08,2.56897739124161e-07,4.6632963943899863e-07,1.2258940775180694e-09,3.559190794490032e-06,0.0001222735292016666,1.323025410191174e-08
2.50733055362506e-06,0.9569995425200563,0.0015460905015093273,0.0009052175759898815,0.0007760497469125752,0.012073655799145041,0.0,0.0,0.0002968410565964192,1.895233945653745e-06,0.009879021276996537,0.0005337530958802968,3.2880516278109264e-05,4.339224990932575e-10,1.4429591643627223e-07,8.308381208815585e-06,0.001073049171889293,0.0009099044307896391,3.988690767160636e-05,4.0931979369885253e-07,0.0029879341381885242,6.949935099898688e-08,7.008071443771614e-07,1.1263772120412004e-06,5.50394194444519e-08,0.0063304878421482,5.925529317881709e-07,1.1397613199799385e-05,5.045275693826567e-07,2.2854341922614286e-08,2.743139455494859e-07,3.564489120096802e-10,2.1113573624347826e-07,7.21252986434477e-08,3.76,0.0,0.054982674524453296,0.9798536432614483,0.008849376244636862,0.000223475506299937,0.47547991270515366,0.5096755033891817,1.131080506790892e-06,5.600573397140591e-09,0.0029632956054427453,0.0007932502032617319,0.0031171171114733154,2.609211978611616e-05,1.7985284633702597e-06,0.004153202864841386,0.007300220250711226,0.03394669054061193,0.0006632621396195978,0.0016971670609802183,9.005228358246877e-06,1.3422768568776785e-06,5.9906167041362236e-06,6.839399022017183e-07,6.112682219653358e-05,1.3684565960111282e-05,0.0027240288917346404,1.0846212554503096e-05,0.0006744947430928271,4.021553567814717e-10,0.0015851769166818947,3.4182520071024055e-06,9.123761178217089e-08,0.00014177107712627643,8.346021826114925e-09,2.2006901325852316e-09,9.325403911834502e-14,4.674259869415635e-10,4.6074906247058106e-10,2.68244027526436e-08,1.982413703169076e-14,3.074352548457339e-07,4.855194341328915e-12,6.49288240286553e-11,4.113941407880587e-12,9.251607439879138e-08,2.5815192754656486e-07,4.787118425721608e-07,1.2440124527481437e-09,3.643736750487706e-06,0.0001269676531773988,1.3733502007877515e-08
