Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63)
5.631180851903141e-07,0.6717156248952574,1.6688427647507193e-06,1.0033857524323229e-07,1.8493846220363654e-06,1.9411489504049404e-06,0.0,0.0,1.5364898870799128e-06,3.808047209622558e-10,1.8333014045723736e-08,2.251759212021371e-14,2.2476680686440568e-13,1.9103247043875457e-24,6.481265263700731e-19,3.8674608801318916e-14,4.417064368258901e-12,4.294183691759941e-13,4.959901262128131e-15,3.80781822335826e-16,2.8182423436639886e-08,1.593209276542879e-14,4.163405607350846e-15,5.5710508696044205e-18,6.580516533458741e-17,3.257421453036386e-12,5.919144157215403e-13,1.230705559235324e-14,5.511610487354897e-24,2.0158582160534272e-21,1.72655917580794e-17,6.54409427324465e-18,8.146456849877714e-12,1.1047407582976218e-19,3.76,0.0,0.5216232249809718,0.9994026938643439,1.1947521976668984e-06,9.698134655982753e-14,0.004961361659544713,0.004961451831889215,2.0188169452535416e-10,1.7942333249641965e-13,0.0005929595581137274,2.8670415471273135e-09,5.459868515070307e-09,7.076545664649897e-07,1.2443504698580955e-07,2.3829507968984145e-06,1.6264221560859363e-06,0.0001581016168185976,2.793485094966811e-09,2.451125433927089e-06,2.697767632159706e-09,7.88442489448259e-12,1.417082818832709e-09
5.792460600168318e-07,0.6717338977224891,1.7581441577229127e-06,1.0631476113123057e-07,1.9415040147656707e-06,2.0917051944956356e-06,0.0,0.0,1.5848833816381273e-06,4.033233824773747e-10,1.9983281751110646e-08,2.5441201548059235e-14,2.4533908628742983e-13,2.342018431274715e-24,7.522792903178593e-19,4.242990108019472e-14,4.985208638655133e-12,4.784572509856195e-13,5.681926985828138e-15,4.2693912497964492e-16,2.981766391586994e-08,1.693832107566943e-14,4.5488290490727946e-15,6.804932646931348e-18,7.456923710440886e-17,3.681981816410944e-12,6.405923431456442e-13,1.3975946111648644e-14,7.240781660185775e-24,2.418666100050879e-21,2.001926757127304e-17,7.232008954563177e-18,8.918935943772958e-12,1.3343791912812908e-19,3.76,0.0,0.5214792320028424,0.9994024763729051,1.2918885374559948e-06,1.1282930042502804e-13,0.005102753123142434,0.005102849697041276,2.0764989613047577e-10,1.845821374240672e-13,0.0005929594291522461,3.1265830996029503e-09,6.116517798658963e-09,7.408893861259205e-07,1.3032702614608083e-07,2.5450409068540965e-06,1.7356621190630621e-06,0.00016253498473281738,3.0835635824617514e-09,2.591993638578976e-06,2.8553400666165987e-09,8.34522821728163e-12,1.524653567220462e-09
5.953740348433495e-07,0.6717521671037523,1.850489435598715e-06,1.1251701281250207e-07,2.0353905068622157e-06,2.250201437617023e-06,0.0,0.0,1.6336517299604488e-06,4.2652718959907126e-10,2.173250480067341e-08,2.8655532855609346e-14,2.6714288721459493e-13,2.8583562256567016e-24,8.701595178391718e-19,4.644565357039424e-14,5.60579291706521e-12,5.31579624476264e-13,6.4864204772359546e-15,4.772211504284395e-16,3.149889204109892e-08,1.797561215482452e-14,4.959769734989047e-15,8.263013241986042e-18,8.417541649204861e-17,4.146786023949944e-12,6.919496666730399e-13,1.583556266225507e-14,9.434825199032234e-24,2.8927156353084232e-21,2.31070799657661e-17,7.971325201300426e-18,9.737298100622844e-12,1.6034353024183396e-19,3.76,0.0,0.5213352648019624,0.9994022531276574,1.3937924290183784e-06,1.3067672110270223e-13,0.005244105416446611,0.005244208687890866,2.1341649977778358e-10,1.897395139158115e-13,0.0005929592967785541,3.4010981560115206e-09,6.829080592524654e-09,7.75123869627521e-07,1.3639733857492664e-07,2.71474240089841e-06,1.8499904984934936e-06,0.00016696313465378352,3.394283477506292e-09,2.7367095167153496e-06,3.0201165041762114e-09,8.819396867178164e-12,1.6383020043495454e-09
6.115020096698672e-07,0.6717704330869563,1.945933142465455e-06,1.1895040263327447e-07,2.1310407662992714e-06,2.4169033143605917e-06,0.0,0.0,1.6828078436423144e-06,4.5042092590952434e-10,2.3583945680413656e-08,3.2181863044354544e-14,2.902201136287622e-13,3.47365396858947e-24,1.0032288994974885e-18,5.073398488054383e-14,6.281815150068024e-12,5.890142054431814e-13,7.380478890099436e-15,5.3187727055891335e-16,3.322609770671432e-08,1.9043965949306513e-14,5.397354530817071e-15,9.977597230654658e-18,9.467454873351726e-17,4.65430388752599e-12,7.460777107564936e-13,1.7904457938853265e-14,1.2198955486880762e-23,3.449193251206216e-21,2.6557717887776006e-17,8.764685958750452e-18,1.0602708171622059e-11,1.9173630377801155e-19,3.76,0.0,0.5211913229745445,0.9994020240699986,1.5005544416006146e-06,1.507043248686986e-13,0.005385418541598385,0.005385528814488775,2.1918150555555693e-10,1.9489546211181643e-13,0.0005929591609566703,3.691009672314974e-09,7.600451582284822e-09,8.103716528303296e-07,1.426484306259846e-07,2.892283768898781e-06,1.969559101471869e-06,0.0001713860715768256,3.726474402058556e-09,2.8852660404721715e-06,3.1923713444970083e-09,9.306966826945354e-12,1.7582628101358816e-09
6.276299844963849e-07,0.6717886957206337,2.044529398928577e-06,1.256199545518826e-07,2.2284533819886515e-06,2.5920810216120798e-06,0.0,0.0,1.732364847140511e-06,4.750095785512794e-10,2.554090744161063e-08,3.6042571388720515e-14,3.1461360641849864e-13,4.204295971207938e-24,1.1530716720992044e-18,5.5307334280305996e-14,7.016342716756008e-12,6.509974873737251e-13,8.37162934184878e-15,5.911657927774959e-16,3.499927081450776e-08,2.0143382719040442e-14,5.862735906939922e-15,1.198449980388595e-17,1.06118817099168e-16,5.207084846858182e-12,8.030696932580522e-13,2.0202718599822564e-14,1.5657954616671592e-23,4.1008429700556715e-21,3.0401442334344803e-17,9.614851863179444e-18,1.1516329859613676e-11,2.282207164791177e-19,3.76,0.0,0.5210474061116082,0.9994017891401815,1.6122650260929252e-06,1.7310289528050508e-13,0.005526692500505792,0.0055268100867781125,2.2494491354258386e-10,2.0004998214790284e-13,0.0005929590216510556,3.99674515316346e-09,8.433586070128435e-09,8.466464676572071e-07,1.4908276504802066e-07,3.0778966230045756e-06,2.094521797874494e-06,0.00017580380053690167,4.080976525101876e-09,3.037656190791064e-06,3.3723837245820416e-09,9.807975774779721e-12,1.8847748146237783e-09
6.437579593229026e-07,0.6718069550539431,2.1463319835047687e-06,1.325306497155383e-07,2.327628752079981e-06,2.776009280076141e-06,0.0,0.0,1.782336077162103e-06,5.002983417560338e-10,2.7606734637093944e-08,4.026117674858707e-14,3.403671562292442e-13,5.068986244201602e-24,1.3214022552046932e-18,6.017846046738302e-14,7.812512181891129e-12,7.177738907753186e-13,9.467844405745335e-15,6.553541403026253e-16,3.681840127396287e-08,2.1273863061166532e-14,6.3570918636855934e-15,1.432331346345875e-17,1.185617455316068e-16,5.807759919545662e-12,8.630207228757481e-13,2.2752069405482533e-14,1.9959061618192282e-23,4.8621571136537015e-21,3.467014236653339e-17,1.0524707477553327e-17,1.2479327402352e-11,2.7046518740986987e-19,3.76,0.0,0.5209035137989354,0.9994015482773176,1.7290146106005922e-06,1.9807350516221437e-13,0.005667927294840547,0.005668052514592866,2.3070672380803006e-10,2.05203074155635e-13,0.0005929588788271151,4.318736982715266e-09,9.331500203339972e-09,8.839621492473521e-07,1.5570282230011046e-07,3.2718157192673813e-06,2.225034535302573e-06,0.00018021632660944,4.4586407690241855e-09,3.193872957449162e-06,3.560437546090512e-09,1.0322463118999235e-11,2.018081016064153e-09
6.598859341494202e-07,0.6718252111366745,2.2513944083455185e-06,1.3968743216474855e-07,2.428568980114485e-06,2.9689673027317315e-06,0.0,0.0,1.832735082300811e-06,5.262926203815501e-10,2.9784814261746305e-08,4.4862375465237345e-14,3.675255148014203e-13,6.08902485272398e-24,1.5100732115242803e-18,6.536044068503441e-14,8.673529163063086e-12,7.895959132850665e-13,1.0677557770075228e-14,7.247190366141023e-16,3.868347900255643e-08,2.243540793270111e-14,6.881625906877338e-15,1.7037687577036066e-17,1.3205820357697098e-16,6.4590438527670695e-12,9.260277988337117e-13,2.5575982814495963e-14,2.5275183808339055e-23,5.749587238059612e-21,3.939739395397184e-17,1.1497267670538947e-17,1.3492867189470809e-11,3.1920723690885547e-19,3.76,0.0,0.5207596456170253,0.9994013014193859,1.8508936905012924e-06,2.258277376408076e-13,0.005809122926034743,0.0058092561076564355,2.3646693641130465e-10,2.1035473826241058e-13,0.0005929587324468289,4.65742273870492e-09,1.0297271278620768e-08,9.223326429092446e-07,1.6251110183088356e-07,3.4742789809153185e-06,2.3612553550878688e-06,0.0001846236549111845,4.860329033275977e-09,3.353909339089672e-06,3.756821508532065e-09,1.0850470032710444e-11,2.1584286043695526e-09
6.760139089759379e-07,0.6718434640192538,2.3597699897630565e-06,1.4709521458277054e-07,2.531277778583943e-06,3.1712387697629985e-06,0.0,0.0,1.8835756229059978e-06,5.529980334607529e-10,3.207857669831538e-08,4.9872079888806e-14,3.9613440511666484e-13,7.288611281648693e-24,1.7210835418357536e-18,7.086667021413324e-14,9.602668306972999e-12,8.667242807088468e-13,1.200968007194701e-14,7.995466940584736e-16,4.059449392607279e-08,2.3628018672535356e-14,7.437567069392877e-15,2.0175621240238276e-17,1.466644135514719e-16,7.1637374785265546e-12,9.921898128199617e-13,2.8699794252165175e-14,3.180845544793727e-23,6.781777121733705e-21,4.461852172971754e-17,1.2535684139606098e-17,1.4558119312704117e-11,3.752589586101317e-19,3.76,0.0,0.5206158011410447,0.9994010485032316,1.9779929133622345e-06,2.5658790660093725e-13,0.005950279395277458,0.005950420875580181,2.422255514019235e-10,2.1550497459155568e-13,0.0005929585824721087,5.013245491209148e-09,1.1334038117319317e-08,9.617720108729762e-07,1.6951012332169476e-07,3.6855275232356625e-06,2.503344409330486e-06,0.0001890257906010435,5.286914433554489e-09,3.517758343253142e-06,3.961829147810344e-09,1.1392039488516675e-11,2.3060689896595874e-09
6.921418838024556e-07,0.6718617137527498,2.471511914017822e-06,1.5475888400253424e-07,2.6357603794576428e-06,3.38311180951493e-06,0.0,0.0,1.934871671169424e-06,5.804204177670411e-10,3.449149666958924e-08,5.531745758541889e-14,4.2624053065191476e-13,8.695176973267845e-24,1.956587325341848e-18,7.671086225951066e-14,1.0603273369954644e-11,9.494280991331198e-13,1.3473614913088237e-14,8.801330065962603e-16,4.255143597893274e-08,2.4851697023316046e-14,8.02616997480875e-15,2.3789769907728788e-17,1.6243795988440186e-16,7.924730274439753e-12,1.061607553153999e-12,3.215082326948113e-14,3.9794170122257085e-23,7.979819753856993e-21,5.0370663728439744e-17,1.364325207313625e-17,1.5676259049347295e-11,4.395128193074666e-19,3.76,0.0,0.5204719799407789,0.9994007894645652,2.1104031590853478e-06,2.9058727691953296e-13,0.006091396703511269,0.006091546827861957,2.479825688193669e-10,2.2065378326242444e-13,0.0005929584288668212,5.386654087561077e-09,1.2445001506838061e-08,1.0022944388511244e-06,1.7670242789615308e-07,3.905805680015035e-06,2.6514639789367637e-06,0.00019342273888094398,5.739281554847319e-09,3.685412986409454e-06,4.175758880063666e-09,1.1947216293335732e-11,2.4612578358443093e-09
7.082698586289733e-07,0.6718799603888781,2.5866732988096577e-06,1.6268330739967713e-07,2.742023451239418e-06,3.6048789850419035e-06,0.0,0.0,1.986637411415625e-06,6.085658313997235e-10,3.702709419793947e-08,6.122697127380787e-14,4.578915840129889e-13,1.0339749377270313e-23,2.21890271733199e-18,8.29070482424541e-14,1.1678757397745636e-11,1.0379850082507936e-12,1.507927506598098e-14,9.667837466860076e-16,4.455429510453719e-08,2.61064451536212e-14,8.648714941865196e-15,2.793776626944267e-17,1.7943780057705896e-16,8.745003132090094e-12,1.1343837111496016e-12,3.595850081576881e-14,4.950511452215177e-23,9.367540415125613e-21,5.669283918461552e-17,1.4823416972384476e-17,1.6848468279595613e-11,5.129478019010327e-19,3.76,0.0,0.5203281815805774,0.9994005242379678,2.248215615639895e-06,3.280702848317243e-13,0.006232474851428695,0.006232633973884649,2.5373798869293447e-10,2.2580116439050346e-13,0.0005929582715911056,5.778103424786901e-09,1.3633424703726237e-08,1.0439142424110309e-06,1.8409057929651027e-07,4.135361031490216e-06,2.805778492626525e-06,0.00019781450499669188,6.218326716788018e-09,3.856866293990533e-06,4.398914050535356e-09,1.2516047123385435e-11,2.624255098834825e-09
7.24397833455491e-07,0.6718982039800099,2.705307250859548e-06,1.7087333713133765e-07,2.850075022133955e-06,3.836837285870289e-06,0.0,0.0,2.038887240583445e-06,6.374405573932522e-10,3.96889355731544e-08,6.763041954332429e-14,4.911362551756953e-13,1.2257349939392334e-23,2.5105213172814357e-18,8.946957850174983e-14,1.2832602999648905e-11,1.1326813360414388e-12,1.683709887931674e-14,1.0598147663208122e-15,4.660306125562663e-08,2.7392265680593084e-14,9.306508128275021e-15,3.268255587615099e-17,1.977242807182638e-16,9.627631335288583e-12,1.2106228896188443e-12,4.0154502856726484e-14,6.125633273882693e-23,1.0971808103490733e-20,6.362601947025653e-17,1.6079781646924168e-17,1.8075936839160515e-11,5.966359073967284e-19,3.76,0.0,0.5201844056192987,0.9994002527568868,2.3915218507122884e-06,3.6929275875803854e-13,0.006373513839468547,0.006373682322914701,2.5949181104159854e-10,2.3094711808752193e-13,0.0005929581106041466,6.188054710785248e-09,1.490263399449855e-08,1.0866458731564162e-06,1.9167716502561377e-07,4.374444433768243e-06,2.9664545468815673e-06,0.00020220109423883887,6.724958249995416e-09,4.032111300423793e-06,4.6316029869661e-09,1.309858055939403e-11,2.7953250688784323e-09
7.405258082820087e-07,0.6719164445791751,2.8274669199105507e-06,1.7933381620270232e-07,2.9599244089254884e-06,4.079288124644908e-06,0.0,0.0,2.091635768887803e-06,6.670511073536913e-10,4.248063432940844e-08,7.455897840672032e-14,5.260242395219584e-13,1.4487428572500342e-23,2.8341179211308032e-18,9.641312340018136e-14,1.4068362712398734e-11,1.233812254943262e-12,1.8758066892257366e-14,1.159552202247999e-15,4.8697724394657e-08,2.8709161693069504e-14,1.000088171079107e-14,3.8092748046088886e-17,2.1735914799911996e-16,1.0575787750900146e-11,1.2904316134474777e-12,4.477289057895797e-14,7.541035164832043e-23,1.2822877724528196e-20,7.121320225251926e-17,1.741611337973163e-17,1.93598638092181e-11,6.917490326547137e-19,3.76,0.0,0.5200406516102545,0.9993999749536299,2.540413879573573e-06,4.1452214090098606e-13,0.0065145136678122165,0.0065146918841006395,2.652440358738528e-10,2.3609164446156844e-13,0.0005929579458682309,6.616975715360393e-09,1.625601931069526e-08,1.1305039247200954e-06,1.9946479745387937e-07,4.623310049674443e-06,3.133660926807724e-06,0.0002065825119435574,7.2600967822718655e-09,4.2111410491663144e-06,4.874139057120007e-09,1.3694867122090771e-11,2.974736416756224e-09
7.566537831085264e-07,0.6719346822400721,2.9532055494364516e-06,1.8806958335053303e-07,3.071582151198262e-06,4.332537338360573e-06,0.0,0.0,2.1448978206516882e-06,6.974042251257275e-10,4.540585223215973e-08,8.20452437414666e-14,5.626062458286147e-13,1.707433734027323e-23,3.192560671802462e-18,1.0375267482980846e-13,1.5389659449250025e-11,1.3416819396494524e-12,2.085371866711943e-14,1.266332685409517e-15,5.0838274494192575e-08,3.0057136775280625e-14,1.0733194098409274e-14,4.4242982609164795e-17,2.3840557017267324e-16,1.1592746235243315e-11,1.3739183421667716e-12,4.985025743105346e-14,9.238289945936141e-23,1.4954765637188148e-20,7.949948895141251e-17,1.8836351274871945e-17,2.0701458746113635e-11,7.995662412885462e-19,3.76,0.0,0.5198969191011482,0.9993996907593682,2.694984229442552e-06,4.640377099015295e-13,0.006655474336379872,0.006655662666471586,2.709946631875567e-10,2.412347436172135e-13,0.0005929577773418994,7.065341012153799e-09,1.7697034895044876e-08,1.1755031385766234e-06,2.0745611489266133e-07,4.882215380985233e-06,3.3075686278827533e-06,0.00021095876349352363,7.8246755336834e-09,4.393948592739762e-06,5.126840730282444e-09,1.4304959308014341e-11,3.162762243718221e-09
7.72781757935044e-07,0.6719529170170725,3.0825765243267064e-06,1.9708547793318197e-07,3.185059950549192e-06,4.596895193897474e-06,0.0,0.0,2.198688435298915e-06,7.285068904934262e-10,4.846830027573049e-08,9.012327467337008e-14,6.009340043456478e-13,2.0067846288929843e-23,3.588921622365189e-18,1.1150354810713936e-13,1.6800187029988846e-11,1.4566037266561141e-12,2.3136169850334534e-14,1.3805035546435055e-15,5.302470153731706e-08,3.1436195031232265e-14,1.1504830176963818e-14,5.121431306688613e-17,2.6092815440722755e-16,1.2681885259379547e-11,1.4611934844466245e-12,5.5425883258992684e-14,1.1264915103067553e-22,1.7405661325950548e-20,8.853216558004233e-17,2.0344613808016436e-17,2.210194285343809e-11,9.214814457909963e-19,3.76,0.0,0.5197532076340153,0.9993994001041295,2.8553260006073373e-06,5.181308048325368e-13,0.006796395844826579,0.006796594678935772,2.7674369296977947e-10,2.4637641565563836e-13,0.0005929576049814213,7.533632212469587e-09,1.9229200015830222e-08,1.2216584096867463e-06,2.1565378263633282e-07,5.151421302002754e-06,3.488350878563064e-06,0.0002153298543188104,8.419640619646247e-09,4.580526992766075e-06,5.390031642569357e-09,1.492891162568012e-11,3.3596801349356292e-09
8.050377075880793e-07,0.6719893781402837,3.352430017477142e-06,2.1597703736664068e-07,3.4175280153402607e-06,5.160200118124728e-06,0.0,0.0,2.3079165938134412e-06,7.929899854149027e-10,5.501998300369197e-08,1.0819845601249174e-13,6.830388571377721e-13,2.750431011671758e-23,4.508773039202721e-18,1.2830215343693385e-13,1.9904068431749292e-11,1.7089037381273285e-12,2.8312918079525664e-14,1.6324606675018224e-15,5.753514644191044e-08,3.428758023289653e-14,1.3171747036901283e-14,6.797900630809585e-17,3.106675677069666e-16,1.509076575849357e-11,1.647560493446173e-12,6.824345860253198e-14,1.6530359116701084e-22,2.3440934827758708e-20,1.0903727112000968e-16,2.3642630283096863e-17,2.5084528170946314e-11,1.2138059611488435e-18,3.76,0.0,0.5194658459650825,0.9993987991250617,3.193699412473919e-06,6.412765911438504e-13,0.00707812137862806,0.007078342429163242,2.882369598331356e-10,2.5665547876943615e-13,0.0005929572485960494,8.531955302041459e-09,2.2581385779564625e-08,1.317497503350887e-06,2.3267897111078001e-07,5.7217954866949346e-06,3.871243250944777e-06,0.0002240565757580714,9.704580620146922e-09,4.964968654387696e-06,5.949201977766631e-09,1.6218624971074044e-11,3.781325211987053e-09
8.34068062275811e-07,0.6720221838477616,3.6082607685983587e-06,2.3398619911258844e-07,3.6331131604633362e-06,5.708369823105429e-06,0.0,0.0,2.4081849447230647e-06,8.536632086302125e-10,6.142409712625163e-08,1.2686319137304787e-13,7.634438698331864e-13,3.6218762780074505e-23,5.5017113028505445e-18,1.449879724613609e-13,2.3041262407798446e-11,1.963428666703327e-12,3.374480194796957e-14,1.8882087328494695e-15,6.175134574443571e-08,3.69601840914299e-14,1.4820904763725896e-14,8.683437688822576e-17,3.6115991259422495e-16,1.7541791597835975e-11,1.8293953177899036e-12,8.19382648863614e-14,2.3019566243808743e-22,3.0449128508916537e-20,1.3056667689126654e-16,2.6957156879878407e-17,2.798278392146595e-11,1.5417455160372654e-18,3.76,0.0,0.5192072877139515,0.999398235421737,3.5189214552102402e-06,7.709406032434021e-13,0.007331540422406625,0.007331782898125547,2.9857543609610825e-10,2.659017557815997e-13,0.0005929569143121744,9.503576186384027e-09,2.594674886359582e-08,1.407859163029685e-06,2.4873468467757657e-07,6.273047672546825e-06,4.241141739395957e-06,0.00023189303085206564,1.0974714456973103e-08,5.323793060735668e-06,6.491683472815065e-09,1.7427357959192128e-11,4.194095237696011e-09
