Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674)
0.005181118225496093,0.45469120307700994,8.21815104713013e-11,3.0117428962611593e-12,7.792279533669298e-10,3.0081409545818096e-07,0.0,0.0,9.616957962142694e-06,6.937911514431913e-07,1.796637423728486e-06,7.0701784422807335e-12,5.810554945443922e-16,-6.258661289494652e-32,5.020581420752668e-25,2.3260050520314133e-16,7.794729104851813e-11,2.750154530264331e-10,2.8547496861289717e-19,9.639220103338436e-23,1.0781870834920716e-09,2.389553264918042e-19,1.2400974418798517e-18,1.2495690150001051e-14,4.883409934085374e-15,1.3100097506877533e-10,8.319422534390391e-19,1.8284129842852766e-16,6.599469496119097e-16,4.591024333608655e-21,5.746384988606803e-18,1.244707799065972e-20,9.127581915378654e-15,3.2394905853614734e-20,3.76,0.0,0.6564863636447847,0.9999701199736901,6.733847219632883e-06,5.411441125765987e-09,0.0021812702198161023,0.0021830699228748323,6.522610262713239e-15,1.0112479758965158e-19,1.3086309039826691e-05,1.0147284666018337e-13,9.622497098863171e-11,5.301700904762117e-09,2.3758965995316983e-10,6.200846721181689e-06,3.2184702621508745e-06,3.759953292115201e-09,8.691325051866763e-14,4.432356636440934e-06,2.033627274992733e-11,9.944297450784087e-13,3.092482657930744e-11,3.7711346289795225e-12,1.0252303000735418e-15,2.675469945972575e-14,9.26061967187289e-12,7.208747697772807e-12,5.143933901011695e-09,2.844625366957402e-10,1.1692194279986902e-11,6.246737470054214e-10,5.821218481028062e-20,4.567240498101277e-10,3.652330857712806e-11,8.333333452208615e-12,6.501261934945905e-18,2.5083067526473827e-18,4.031322614649261e-19,1.1050042509337753e-13,1.0594292234626556e-12
0.005294121515665019,0.4546952006633715,8.363586851058235e-11,3.079478840636417e-12,7.858622133668072e-10,3.115177910411729e-07,0.0,0.0,9.822578424441364e-06,7.254779864071297e-07,1.8673197373125884e-06,7.606969192101164e-12,6.082056564239007e-16,-4.7093918273253145e-33,5.335528942342519e-25,2.4300570779424597e-16,7.862385423314578e-11,2.8332159053426025e-10,3.0891952501285406e-19,1.016805019881089e-22,1.1257081835362443e-09,2.494894964095692e-19,1.2949420429984982e-18,1.2870104827753526e-14,5.0246555697596884e-15,1.393366466974133e-10,8.722698120522527e-19,1.9886305813116611e-16,6.803018172235322e-16,4.677763578906805e-21,5.921990373571173e-18,1.3414563977894985e-20,9.405956115826876e-15,3.516482276061822e-20,3.76,0.0,0.6564385558227142,0.9999697300913685,6.9027476376670206e-06,5.552954440072432e-09,0.0022287636984241145,0.0022306342214738844,6.6646292648469426e-15,1.0332664329456474e-19,1.3086303937558135e-05,1.0486058897465917e-13,9.94628614228762e-11,5.349502768263681e-09,2.3974985492306455e-10,6.362881936066954e-06,3.3024116724023757e-06,3.7600486000152714e-09,9.017389200465235e-14,4.497835086794403e-06,2.1202379030914604e-11,1.044555386482159e-12,3.227039286628396e-11,3.846710795736709e-12,1.0636952983965552e-15,2.7786415619319622e-14,9.503207228527927e-12,7.54677142913018e-12,5.2532390005417405e-09,2.8702470657403897e-10,1.227790891188438e-11,6.662577588760038e-10,6.09182632052131e-20,4.7521507749249e-10,3.8001710446729943e-11,8.724150554879264e-12,6.806148720263726e-18,2.6504263992721444e-18,4.221840541587584e-19,1.1531964530177258e-13,1.1311851602350692e-12
0.0053958244768170524,0.45469879838159954,8.494909894484106e-11,3.1410430881572833e-12,7.919614505748862e-10,3.2131123160835746e-07,0.0,0.0,1.0007431099636787e-05,7.546205134093384e-07,1.9318202365903714e-06,8.114895738700453e-12,6.333190436020702e-16,1.4478295950352527e-34,5.631645106226541e-25,2.526113114204316e-16,7.924129661153136e-11,2.9090257140320036e-10,3.312723812699223e-19,1.0660925864009003e-22,1.1693524833493316e-09,2.59164402237675e-19,1.3455724313290284e-18,1.3212681069009361e-14,5.1545744379699434e-15,1.4715231259297308e-10,9.095097804093144e-19,2.1420842833643128e-16,6.989251014157236e-16,4.757774710705927e-21,6.083504745693032e-18,1.433475493463745e-20,9.660945777515816e-15,3.7815406846142303e-20,3.76,0.0,0.6563955298377365,0.9999693781547725,7.055988857162922e-06,5.681369172136987e-09,0.002271504858939074,0.0022734400092505077,6.7924374849283e-15,1.0530816675281884e-19,1.3086299331869824e-05,1.0796536900244349e-13,1.0243066862653772e-10,5.3931244505849894e-09,2.417209958740471e-10,6.509971615338241e-06,3.378605650559039e-06,3.7601405894926196e-09,9.316386079700332e-14,4.5558935125950526e-06,2.1996865690850576e-11,1.0909845871902296e-12,3.350519465125804e-11,3.916252521109308e-12,1.0991690187117409e-15,2.8738012390931404e-14,9.723453974056364e-12,7.859458693802464e-12,5.351286128379687e-09,2.8936281190033944e-10,1.2820078857416827e-11,7.051957897554102e-10,6.341234349271134e-20,4.921915594262374e-10,3.9359004316189686e-11,9.085671364500832e-12,7.088180581074177e-18,2.7835218160166615e-18,4.398163906031012e-19,1.1974630018885338e-13,1.1986150653654037e-12
0.005497527437969086,0.4547023959961497,8.626633632941119e-11,3.2031810348916e-12,7.981824040012797e-10,3.312568220434718e-07,0.0,0.0,1.0192087915679683e-05,7.843547556244238e-07,1.997148644732209e-06,8.64705307521262e-12,6.590878103406499e-16,8.687356520712506e-33,5.939670654254348e-25,2.624504984981577e-16,7.98668224976309e-11,2.9858492394639646e-10,3.548620741844167e-19,1.117022201859782e-22,1.2138259749310203e-09,2.6902323597607074e-19,1.3974341029872897e-18,1.356070280436631e-14,5.286407774284301e-15,1.5527252555998259e-10,9.476536983181224e-19,2.3047049781237037e-16,7.178426048854624e-16,4.839663251226103e-21,6.247714979996738e-18,1.5303458240103976e-20,9.920241235181632e-15,4.062247168138457e-20,3.76,0.0,0.6563525048276404,0.9999690252188572,7.210420553027187e-06,5.810794874377446e-09,0.002314243205406517,0.0023162438136090256,6.9202372902076845e-15,1.0728955977513475e-19,1.3086294713103647e-05,1.1112379018192398e-13,1.0545005092476576e-10,5.4373147332267835e-09,2.4371769390253123e-10,6.658269154076412e-06,3.4554206173246454e-06,3.760238528917378e-09,9.620664084921384e-14,4.613137916995702e-06,2.280554040331837e-11,1.1386789680743978e-12,3.476250617919723e-11,3.987250843099587e-12,1.1354710415488309e-15,2.971189561242555e-14,9.94554311194737e-12,8.180327352576074e-12,5.449013983859857e-09,2.917313862733407e-10,1.3376669449804026e-11,7.455912697305165e-10,6.596235730083769e-20,5.094869101646985e-10,4.0741776219226047e-11,9.456648585721552e-12,7.377589535288708e-18,2.9217017883731056e-18,4.579184175618654e-19,1.2425787966596688e-13,1.2688180519995227e-12
0.005599230399121119,0.45470599350709207,8.758764107140456e-11,3.2658989600095824e-12,8.045251386886756e-10,3.4135501042820177e-07,0.0,0.0,1.0376548061806132e-05,8.146808559259746e-07,2.0632937033563153e-06,9.204144007043183e-12,6.855246077988054e-16,-3.385752370942208e-33,6.261001229926225e-25,2.725224603813583e-16,8.050043013921663e-11,3.0637007166365765e-10,3.797373180539795e-19,1.169630186769876e-22,1.2591286109540422e-09,2.7906599144731226e-19,1.4505229223770443e-18,1.391429924351505e-14,5.420242095726886e-15,1.6370455288153623e-10,9.867073170658916e-19,2.4768856171574333e-16,7.370605044113144e-16,4.923467985937375e-21,6.4146760954666876e-18,1.6322529096888872e-20,1.0183926208328742e-14,4.359313527795065e-20,3.76,0.0,0.6563094807688078,0.9999686712723013,7.366066278336556e-06,5.941244684333088e-09,0.0023569787376846616,0.0023590456231666525,7.048028680261091e-15,1.092708223551767e-19,1.3086290081110933e-05,1.143365211243673e-13,1.0852166372591839e-10,5.482073907228756e-09,2.457399638978772e-10,6.807790068456906e-06,3.532864595802492e-06,3.760342479337915e-09,9.930250770052082e-14,4.669579947535339e-06,2.3628364213508864e-11,1.187656311178697e-12,3.604227306676003e-11,4.059719030045206e-12,1.17261869606824e-15,3.070849955316891e-14,1.0169499168030514e-11,8.509536584864022e-12,5.546414110895393e-09,2.941304444641469e-10,1.394786032935216e-11,7.874677011752984e-10,6.856870028858557e-20,5.271029703844966e-10,4.215017273539094e-11,9.837266066178792e-12,7.674519006589172e-18,3.0651318566813255e-18,4.764995497674565e-19,1.2885465747990447e-13,1.341866405445831e-12
0.0057009333602731525,0.45470959091451246,8.891285839621053e-11,3.3291978250174358e-12,8.109896957035034e-10,3.5160623950286745e-07,0.0,0.0,1.0560810823977454e-05,8.455989084897827e-07,2.1302443200225584e-06,9.786879057470351e-12,7.126424087348612e-16,8.484096719696652e-34,6.594153250194835e-25,2.828364038609536e-16,8.114211415747843e-11,3.142594504291928e-10,4.059488529283316e-19,1.2239551427434116e-22,1.3052603440801153e-09,2.892926624697016e-19,1.5048872551866363e-18,1.427360501378853e-14,5.555865933348897e-15,1.7245579119720322e-10,1.0266801081884003e-18,2.6590295149714874e-16,7.565850663768652e-16,5.009224874473166e-21,6.584249487333338e-18,1.7393769535877395e-20,1.045208721967353e-14,4.6734768271473484e-20,3.76,0.0,0.6562664576376228,0.9999683163037286,7.5229495937640705e-06,6.07273173363629e-09,0.0023997114556279,0.0024018454267030987,7.175811654653193e-15,1.112519544873418e-19,1.3086285435743851e-05,1.1760431074273768e-13,1.1164619791155884e-10,5.527401642153454e-09,2.477877939405885e-10,6.9585498751283654e-06,3.610945608700892e-06,3.760452504274217e-09,1.0245179661415765e-13,4.725231089879262e-06,2.4465336605940708e-11,1.2379347158503059e-12,3.7344479166570004e-11,4.133670336089748e-12,1.2106302875609212e-15,3.17282852073383e-14,1.0395346698230355e-11,8.847249459164513e-12,5.643478309101317e-09,2.96559967987906e-10,1.4533832613483213e-11,8.308483429982372e-10,7.123177549936706e-20,5.450415887486453e-10,4.358434103211441e-11,1.0227712138407835e-11,7.979115917870609e-18,3.213988750022606e-18,4.955694483820017e-19,1.335369203501488e-13,1.4178338198155312e-12
0.005802636321425186,0.45471318821850465,9.024209173099492e-11,3.39308506431289e-12,8.175761249318084e-10,3.6201095090525545e-07,0.0,0.0,1.074487558163278e-05,8.771089601715432e-07,2.1979895659933165e-06,1.0395975521774393e-11,7.404544651716924e-16,7.856561626686157e-34,6.941351110861882e-25,2.933895273387877e-16,8.179186940982699e-11,3.2225450698204687e-10,4.3354863267142664e-19,1.2800342436973307e-22,1.352221126960407e-09,2.997032428681442e-19,1.5605124982608506e-18,1.4638758196760827e-14,5.69344451472009e-15,1.8153371408706094e-10,1.0675771539637107e-18,2.8515505596495047e-16,7.764226461221884e-16,5.096969552275727e-21,6.756581390533757e-18,1.8519162677391033e-20,1.0724806696342473e-14,5.0055001911846037e-20,3.76,0.0,0.6562234354104683,0.9999679603017126,7.68109406622454e-06,6.2052691457857536e-09,0.0024424413590870752,0.002444643213158269,7.303586212937916e-15,1.1323295616476574e-19,1.3086280776852253e-05,1.2092781408587676e-13,1.1482432522682801e-10,5.5732983218416764e-09,2.498612030545689e-10,7.1105640925608975e-06,3.6896716790793677e-06,3.7605686662739865e-09,1.0565477322533371e-13,4.780102670084713e-06,2.531641214409151e-11,1.2895324687601462e-12,3.866906377164504e-11,4.209118416355768e-12,1.2495234844521503e-15,3.2771693533256524e-14,1.0623110291295485e-11,9.193632864419717e-12,5.740198637325855e-09,2.990199766627941e-10,1.5134768877399856e-11,8.757562085563701e-10,7.395198986467608e-20,5.633046111587313e-10,4.504442810508348e-11,1.062817956053947e-11,8.291530643557585e-18,3.3684471321165084e-18,5.151379874001117e-19,1.3830496733918984e-13,1.496795431244379e-12
0.005904339282577219,0.4547167854191833,9.157521018165608e-11,3.457562166505589e-12,8.242844503319181e-10,3.725695814320174e-07,0.0,0.0,1.0928741806547413e-05,9.092110118955952e-07,2.2665186739875516e-06,1.1032158254578999e-11,7.689743485692634e-16,2.8403619721828036e-34,7.300875255673536e-25,3.0419086497284584e-16,8.244968970698414e-11,3.30356700180502e-10,4.625896105816323e-19,1.3379071221738883e-22,1.4000109122350353e-09,3.1029772646483654e-19,1.6174461623390766e-18,1.5009899281536865e-14,5.8329580567570516e-15,1.9094592717107765e-10,1.109407573275885e-18,3.054873314479428e-16,7.965796901127775e-16,5.18673991545781e-21,6.931681484253945e-18,1.9700631662318055e-20,1.1002170489882887e-14,5.356173151487427e-20,3.76,0.0,0.656180414063732,0.9999676032547756,7.840523266635626e-06,6.33887003445314e-09,0.0024851684479091987,0.0024874389716300566,7.431352354657805e-15,1.1521382738153144e-19,1.3086276104286147e-05,1.2430776759337017e-13,1.1805672888853077e-10,5.6197636321569275e-09,2.519601801277699e-10,7.263848238064857e-06,3.7690508287369754e-06,3.7606910283202625e-09,1.0891176509670613e-13,4.834205856864993e-06,2.6181586518330376e-11,1.3424681805609862e-12,4.0016007094345393e-11,4.286076889994702e-12,1.2893169787338778e-15,3.38391937472475e-14,1.0852814564554532e-11,9.54885756627449e-12,5.8365674130001804e-09,3.0151045286428127e-10,1.5750853170501216e-11,9.222140638922774e-10,7.672975767209717e-20,5.818938897924216e-10,4.65305814179434e-11,1.1038865560370915e-11,8.611917045484338e-18,3.5286952588448355e-18,5.352152917046986e-19,1.4315911032139502e-13,1.5788278517855291e-12
0.0060060422437292526,0.4547203825166684,9.291232679415409e-11,3.522636859735983e-12,8.311147042476579e-10,3.8328256915558077e-07,0.0,0.0,1.1112409059869322e-05,9.419050200454535e-07,2.3358210359274353e-06,1.1696158258452037e-11,7.982159125662206e-16,1.581497855602633e-33,7.67558365052889e-25,3.152364381097695e-16,8.311557031129449e-11,3.3856749981909837e-10,4.931264023808623e-19,1.397611967244194e-22,1.4486296525337633e-09,3.210761070832766e-19,1.6756674313969293e-18,1.5387170212712626e-14,5.97445053653121e-15,2.0070008693442706e-10,1.1521762307419333e-18,3.2694331249494083e-16,8.170627361974279e-16,5.2785734620713905e-21,7.109601169914282e-18,2.0940225357065957e-20,1.1284260490077712e-14,5.726312950048858e-20,3.76,0.0,0.6561373935737995,0.9999672451513922,8.001260768840085e-06,6.473547503855701e-09,0.0025278927219377885,0.002530232691372041,7.559110079344923e-15,1.1719456813030963e-19,1.3086271417894607e-05,1.2774482241061578e-13,1.213440645666777e-10,5.666797914545689e-09,2.540847422505252e-10,7.4184178306674015e-06,3.849091079768616e-06,3.760819651692778e-09,1.122230355261515e-13,4.887551663789439e-06,2.7060813080056468e-11,1.3967605845980563e-12,4.138524737544501e-11,4.3645597511915355e-12,1.3300288918859767e-15,3.493123780816501e-14,1.1084484168510033e-11,9.913098100297877e-12,5.932577216560777e-09,3.040314142069562e-10,1.6382270987317067e-11,9.70244426108949e-10,7.956549596157783e-20,6.008112675321335e-10,4.8042947701557214e-11,1.1459971731319318e-11,8.940432390288186e-18,3.694916583670781e-18,5.558116907648059e-19,1.4809967305457392e-13,1.6640092030589467e-12
0.006107745204881286,0.4547239795110999,9.425328724174869e-11,3.5883099899886727e-12,8.380668911543405e-10,3.9415034752845296e-07,0.0,0.0,1.1295876990652341e-05,9.751908978220426e-07,2.4058862007577494e-06,1.2388713916505862e-11,8.281933289948628e-16,-7.609179143015255e-33,8.06301807402611e-25,3.2653696454433657e-16,8.378950420130677e-11,3.4688838757895127e-10,5.252147218435586e-19,1.4591898126178586e-22,1.498077300475243e-09,3.320383785477158e-19,1.7352326719982187e-18,1.5770715002500685e-14,6.1179337718096206e-15,2.1080398291077706e-10,1.1958926735493297e-18,3.4956762503233636e-16,8.378784152138564e-16,5.3725091290506865e-21,7.290373063497192e-18,2.2239961488328366e-20,1.157116298497504e-14,6.116764713650702e-20,3.76,0.0,0.6560943739170648,0.9999668859799897,8.163330147202646e-06,6.609314648095681e-09,0.002570614181012527,0.002573024361791381,7.686859386519882e-15,1.1917517840502684e-19,1.3086266717526245e-05,1.3123972239929558e-13,1.246870169463412e-10,5.7144007005306e-09,2.5623487156116613e-10,7.57428838649322e-06,3.929800452088328e-06,3.760954599397982e-09,1.1558891838731629e-13,4.940150951472997e-06,2.7954091786605546e-11,1.4524287407249575e-12,4.2776769221592964e-11,4.444580918388727e-12,1.3716785347559094e-15,3.60483111942832e-14,1.1318143780199635e-11,1.0286532874793554e-11,6.0282208889034486e-09,3.065828347209898e-10,1.7029209294067474e-11,1.019869562044042e-09,8.245962904607464e-20,6.200585933258861e-10,4.958167415329492e-11,1.1891704129055427e-11,9.277237426407412e-18,3.867312760447002e-18,5.769377754852685e-19,1.5312699193508357e-13,1.7524191497610777e-12
0.006209448166033319,0.45472757640262285,9.559822044310568e-11,3.6545896955703225e-12,8.45141027585777e-10,4.0517335115997805e-07,0.0,0.0,1.1479145332564605e-05,1.0090685165998212e-06,2.476703872287104e-06,1.3110569609416045e-11,8.5892105093842e-16,4.6465642487941506e-33,8.466705763682636e-25,3.3808745410289244e-16,8.447148523365831e-11,3.553208559315803e-10,5.589121237559639e-19,1.522679818230216e-22,1.5483538086677048e-09,3.4318453468304353e-19,1.796115752992124e-18,1.6160679943432114e-14,6.2634377380491536e-15,2.2126545778907743e-10,1.24056143540146e-18,3.734059934455343e-16,8.590334505399286e-16,5.4685854945770544e-21,7.474040247078741e-18,2.3601989833148354e-20,1.186295932760957e-14,6.528402844878735e-20,3.76,0.0,0.6560513550699231,0.9999665257289514,8.326754975620349e-06,6.746184550651769e-09,0.0026133328249696147,0.0026158139724465857,7.814600275692872e-15,1.2115565819791413e-19,1.3086262003029001e-05,1.3479311132087047e-13,1.2808624496504424e-10,5.76257231067218e-09,2.5841058419035966e-10,7.731475421263937e-06,4.0111869647934754e-06,3.76109593301875e-09,1.1900967247640055e-13,4.992014429717729e-06,2.8861373669630632e-11,1.5094918371869759e-12,4.419050874491468e-11,4.5261547306438545e-12,1.4142844756143479e-15,3.719087678384026e-14,1.1553818107476551e-11,1.0669344073531503e-11,6.12349153504949e-09,3.091647309219343e-10,1.76918565007971e-11,1.0711114870585524e-09,8.541258416740244e-20,6.396377076044122e-10,5.114690729624938e-11,1.2334273183256755e-11,9.622496313453563e-18,4.046077583845366e-18,5.986043352761754e-19,1.5824141507680488e-13,1.8441389329749436e-12
0.006311151127185353,0.45473117319140227,9.694698050868759e-11,3.721477025476383e-12,8.52337101061841e-10,4.163520098245061e-07,0.0,0.0,1.1662213913429147e-05,1.0435377020231124e-06,2.548263926955403e-06,1.3862477814047653e-11,8.904138887766875e-16,3.6553267898778424e-34,8.884074415363067e-25,3.498984272634805e-16,8.51615053018657e-11,3.63866410559628e-10,5.942771041719103e-19,1.588124133538454e-22,1.5994591297067755e-09,3.545145693145954e-19,1.858372007836662e-18,1.655721407235214e-14,6.41098496503395e-15,2.3209250206071954e-10,1.286191960451077e-18,3.985054023473995e-16,8.805346724140364e-16,5.5668429934457644e-21,7.660642837709689e-18,2.502842414924394e-20,1.2159735385845397e-14,6.962135030153483e-20,3.76,0.0,0.6560083370087818,0.9999661643866103,8.491558824836671e-06,6.88417028135865e-09,0.0026560486536409324,0.0026586015130648996,7.942332746361174e-15,1.2313600750253691e-19,1.308625727425021e-05,1.384057289503565e-13,1.3154243049357155e-10,5.81131223792131e-09,2.6061186059859474e-10,7.889994445507832e-06,4.093258633510686e-06,3.761243715352392e-09,1.2248562960833312e-13,5.043152640301778e-06,2.9782657722209747e-11,1.5679694249018653e-12,4.562644979733822e-11,4.609295449842292e-12,1.4578665114789012e-15,3.835943170012887e-14,1.1791531886279857e-11,1.1061718251642165e-11,6.218382555826019e-09,3.1177707477886177e-10,1.837040267829816e-11,1.1239919310920088e-09,8.842479661286476e-20,6.595504571746854e-10,5.273879414824559e-11,1.2787894362529274e-11,9.976377142697508e-18,4.231424671821714e-18,6.208224524085121e-19,1.6344330464607087e-13,1.9392516169150967e-12
0.006412854088337386,0.45473476987760214,9.829964227326385e-11,3.788978696952919e-12,8.596551088492843e-10,4.2768675294114996e-07,0.0,0.0,1.1845082622052918e-05,1.0785982498734702e-06,2.620556356674387e-06,1.46451957632804e-11,9.226868724461644e-16,4.696347415016856e-33,9.31761249288848e-25,3.619678760049092e-16,8.585955671167092e-11,3.725265655839394e-10,6.313698783998112e-19,1.655563563236477e-22,1.6513932161798484e-09,3.6602847626930114e-19,1.9219909736044888e-18,1.6960468230367922e-14,6.560599805002983e-15,2.4329316597536953e-10,1.3327896887070643e-18,4.2491370316744413e-16,9.02388984144694e-16,5.667321791449639e-21,7.850220952946104e-18,2.6521488370752702e-20,1.246157340972841e-14,7.418892784407317e-20,3.76,0.0,0.6559653197100526,0.9999658019412703,8.657765262238684e-06,7.023284899788479e-09,0.0026987616668556515,0.0027013869734863433,8.070056798013959e-15,1.2511622631109767e-19,1.3086252531036802e-05,1.420782363325276e-13,1.3505623947278646e-10,5.860620562005934e-09,2.6283870639028497e-10,8.049860966835645e-06,4.176023471862464e-06,3.761398008420235e-09,1.2601706237141845e-13,5.093576012664875e-06,3.0717904441591194e-11,1.6278812003605853e-12,4.708453800872781e-11,4.694017695421228e-12,1.5024439617785038e-15,3.9554458894691605e-14,1.2031309873124939e-11,1.1463844904071614e-11,6.312887555572619e-09,3.144198698258383e-10,1.9065039012984255e-11,1.1785324284286235e-09,9.14967049701899e-20,6.797986852296929e-10,5.435748144068135e-11,1.3252786538733646e-11,1.0339050659628264e-17,4.423562258810418e-18,6.436033661784906e-19,1.6873303186134482e-13,2.0378415402679784e-12
