Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37)
5.1579803205495817e-20,0.8961417085720266,3.207578429360009e-22,2.574434159648891e-22,1.2818110517681883e-30,4.3879481178196337e-20,0.0,0.0,1.2899827248302045e-17,3.665279245250867e-33,1.5603323376887844e-44,8.120819091831203e-46,9.707960723145553e-45,3.1487567068844004e-56,2.1755564742676857e-38,8.605611586465494e-33,4.280070822608667e-30,1.3530009932006212e-44,1.144116601105284e-52,1.3774491099067828e-49,5.9999407110622685e-30,1.2844396324915745e-46,2.642650267084591e-21,2.8006620816506445e-59,9.786301015400934e-46,3.625380583093534e-48,1.278409799769789e-31,1.6215913179792146e-31,9.68421369660122e-65,2.0583320410911885e-49,3.033123474122438e-59,2.5275289166025844e-51,8.252632732853513e-45,3.61086237215457e-58,3.76,0.0,0.5851149456869801,0.9999999999995643,2.1849719319129788e-43,1.5149013271413446e-43,3.9526616982159115e-14,3.952661698215906e-14,6.762402822162856e-30,1.452546467191781e-32,4.356145900065831e-13,9.084455923243871e-34,1.0159719522346721e-34,1.2900148005890601e-17,2.8876359181384996e-29,9.722935495515311e-32,7.494843596043811e-29,2.499458534597682e-15,2.645618492225537e-33,1.2808980513902307e-30,2.898750510890052e-18,7.530824988918971e-34,4.247281889755173e-30,2.3688778137610275e-30,8.607463475446608e-37,1.2310194865979992e-37,2.6426502671107757e-21,6.531887088264938e-50,4.2800716094202254e-30,6.090144833662501e-33,5.874306717532141e-43,6.33382648622732e-58,3.4101124620833004e-56,2.0865134768533592e-45,3.288513860064097e-60,1.767125334174087e-64,1.6704865315051365e-68,2.227258677800557e-67,2.5109554611651834e-54,1.6036660489720111e-50,7.243286444456258e-69,1.9470555149426468e-44,6.023519682351582e-51,3.725287185601008e-45,9.555855501910774e-50,5.752585627231396e-59,4.387948117677331e-20,1.0712647567561712e-34,1.505578026096625e-48,1.6239818448909985e-44,8.989918063793915e-34,1.0709754214617948e-39,1.394180475095204e-51,6.55144552539159e-30,2.1126012334726762e-50,8.874176979587906e-44,3.2146786497439905e-59,8.379130167309942e-54,2.8987505109728963e-18
1.0320441944592256e-19,0.8961417085720333,6.417946852884704e-22,5.15110501276307e-22,5.13058470312363e-30,8.779708527661329e-20,0.0,0.0,2.5810861992032347e-17,1.4670668974384286e-32,1.2492146201048178e-43,6.501593087193006e-45,7.772271434269623e-44,2.520919945182443e-55,8.707895563836601e-38,3.4444873216678423e-32,1.7131437476813467e-29,1.0832234770892105e-43,9.159889538061907e-52,1.1027968363975856e-48,2.401539914100744e-29,1.0283327002683956e-45,5.287596494421233e-21,4.484708325708773e-58,7.834991302211446e-45,2.9032306187823017e-47,5.116970831191579e-31,6.490591260690795e-31,1.550735957648986e-63,1.647917186830091e-48,4.8574667403999406e-58,2.0240730497946542e-50,6.607124140302388e-44,5.78208441817932e-57,3.76,0.0,0.5851149456869392,0.9999999999991284,1.749306102019523e-42,1.2128421865676681e-42,7.908757507376923e-14,7.908757507376899e-14,2.706723461793835e-29,5.813971314025189e-32,8.716076461372659e-13,3.6361498470022886e-33,4.066535508583222e-34,2.5811503785699436e-17,1.1558069068519969e-28,3.8917081022113304e-31,2.9998906510079085e-28,5.001088623091378e-15,1.0589368651413961e-32,5.1269303222191526e-30,5.800019484254793e-18,3.014292585470831e-33,1.7000196293993328e-29,9.4816847286488e-30,3.44522855980247e-36,4.927286075929528e-37,5.287596494526039e-21,5.2294813374706885e-49,1.713144062611081e-29,2.4376450709236028e-32,4.70301720397016e-42,1.0142417923289263e-56,5.377265975634303e-55,1.6708598054080703e-44,5.267191337650987e-59,2.829702930047269e-63,2.6749549345948357e-67,3.566515789490575e-66,2.010291137173267e-53,1.2839079474285995e-49,1.1598695620258333e-67,1.5588283049712215e-43,4.822478303775613e-50,2.982494882472663e-44,7.650494770552597e-49,9.211632072982627e-58,8.779708527091747e-20,4.287850823523546e-34,1.205377876854711e-47,1.300172926353659e-43,3.5983100657583545e-33,4.28669272958801e-39,1.1164750980885341e-50,2.622285566134823e-29,1.69136548858521e-49,7.104737463118928e-43,5.147674258551042e-58,6.852589285170031e-53,5.800019484586385e-18
2.0645365192677604e-19,0.8961417085720471,1.2838693360567762e-21,1.03044467190407e-21,2.052902170888972e-29,1.7563229347343607e-19,0.0,0.0,5.16329314794659e-17,5.870178532877796e-32,9.997513583465423e-43,5.203250449524795e-44,6.220179299417779e-43,2.0175021164557165e-54,3.4842924838319485e-37,1.3782435939002912e-31,6.854806463716546e-29,8.669079954025919e-43,7.330695524649892e-51,8.825726322999902e-48,9.609287807001724e-29,8.229786915005194e-45,1.0577488949050256e-20,7.178453973644065e-57,6.270374255437075e-44,2.3237555337234088e-46,2.047454848811263e-30,2.597081942808561e-30,2.4821874624730414e-62,1.3188345850705414e-47,7.775524129742824e-57,1.6200788076071534e-49,5.287707352173743e-43,9.255100645252015e-56,3.76,0.0,0.5851149456868576,0.9999999999982564,1.3999765314736473e-41,9.706423567441055e-42,1.5820949125697889e-13,1.582094912569779e-13,1.083041951689014e-28,2.3263458303764598e-31,1.7435937581869811e-12,1.454933569384122e-32,1.6271438944719474e-33,5.163421534472782e-17,4.6247331352858e-28,1.5571901864582488e-30,1.2003470142392107e-27,1.0004348800078026e-14,4.2371267910996717e-32,2.0514399424860173e-29,1.1602557430456183e-17,1.2061096641962943e-32,6.802292894847691e-29,3.793908937972703e-29,1.3785401856456495e-35,1.971556239239361e-36,1.057748894946962e-20,4.185174415911167e-48,6.854807723846197e-29,9.753755462717361e-32,3.763843106077285e-41,1.6234507752165706e-55,8.540419981303981e-54,1.3373477729898484e-43,8.431963984139673e-58,4.529367523155506e-62,4.281669951093437e-66,5.7087479449372706e-65,1.6088438779741075e-52,1.0275165808075298e-48,1.8565466604213606e-66,1.2475364035762144e-42,3.859448292715665e-49,2.3869023469003304e-43,6.12272095764116e-48,1.4744610363980457e-56,1.7563229345064538e-19,1.715698847820392e-33,9.646686405600767e-47,1.0405334901061677e-42,1.4397927278773496e-32,1.715235460414997e-38,8.936325868427617e-50,1.0492557949663403e-28,1.3536063510422964e-48,5.6859492451461657e-42,8.239631220291993e-57,5.7149461694734985e-52,1.1602557431782985e-17
4.1295211688848305e-19,0.8961417085720743,2.568022501846856e-21,2.061113013179307e-21,8.212945453444141e-29,3.5130270986703706e-19,0.0,0.0,1.0327707045422482e-16,2.348453656218991e-31,7.9995298403829e-42,4.163390935936074e-43,4.977088502320675e-42,1.6143082243148159e-53,1.393943878933458e-36,5.513871833791655e-31,2.742368943615936e-28,6.93658109961312e-42,5.865670235519615e-50,7.061922006170346e-47,3.844340842045011e-28,6.585079924140371e-44,2.1157273858131256e-20,1.1487863462091533e-55,5.017252093212968e-43,1.859472967521322e-45,8.191152617922565e-30,1.0390018888389741e-29,3.9723081291985865e-61,1.0552680450316559e-46,1.2443701283444257e-55,1.2963912740396496e-48,4.2309692693987e-42,1.4811174244594718e-54,3.76,0.0,0.5851149456866943,0.9999999999965123,1.1201939305972774e-40,7.766613598898229e-41,3.164533236233557e-13,3.164533236233518e-13,4.332873040631138e-28,9.306898146400753e-31,3.48756598143981e-12,5.820681674440373e-32,6.509635112436741e-33,1.0327963846042744e-16,1.850194398381552e-27,6.229774944172211e-30,4.8021696758598e-27,2.0010869154048337e-14,1.6951266226809835e-31,8.207095587398266e-29,2.320763332074659e-17,4.8252240299653604e-32,2.721360095961972e-28,1.5178106196098925e-28,5.515058393428108e-35,7.887508758360355e-36,2.1157273859808988e-20,3.3487754067277383e-47,2.7423694477502494e-28,3.9021373109236298e-31,3.011646344166398e-40,2.598052278421651e-54,1.361407772341032e-52,1.0701422535302421e-42,1.3494709652821665e-56,7.24846267188501e-61,6.852065912587442e-65,9.135855318685314e-64,1.2873195415662043e-51,8.221694075915673e-48,2.9710790954689815e-65,9.982186670258681e-42,3.088145019450925e-48,1.909884531186343e-42,4.899107020947483e-47,2.359617701642342e-55,3.513027097758595e-19,6.863912587093367e-33,7.718814795541972e-46,8.325848853880411e-42,5.760108448093642e-32,6.86205874387367e-38,7.150871172366311e-49,4.197706414205881e-28,1.0830906124185237e-47,4.549623290439976e-41,1.318609254506057e-55,4.9421627275605563e-51,2.3207633326054665e-17
8.25949046811897e-19,0.8961417085721292,5.136344290440887e-21,4.12244969580862e-21,3.2854455545601246e-28,7.026435426540609e-19,0.0,0.0,2.0656534840330975e-16,9.394579165440867e-31,6.400231526662212e-41,3.331029037842527e-42,3.982048867443323e-41,1.2915692074593846e-52,5.57622933025083e-36,2.205728237853061e-30,1.0970368553929838e-27,5.549791790589045e-41,4.692981794549536e-49,5.650074054986913e-46,1.5378614895792172e-27,5.268564149314894e-43,4.2316843675585077e-20,1.8382451454623606e-54,4.014182790563398e-42,1.4877658304535006e-44,3.276727710782238e-29,4.156345802246941e-29,6.356339778193784e-60,8.442945952470996e-46,1.991221251345533e-54,1.0372443275565864e-47,3.3850968049577027e-41,2.3700289661851885e-53,3.76,0.0,0.5851149456863677,0.9999999999930242,8.962402357769985e-40,6.213880839920274e-40,6.329409883559397e-13,6.329409883559243e-13,1.733290272657791e-27,3.723062244793401e-30,6.9755104245590645e-12,2.3284621632868424e-31,2.604065968221159e-32,2.0657048468239808e-16,7.401379923338008e-27,2.4921129619911935e-29,1.9210242051779108e-26,4.002390986197704e-14,6.781058349189467e-31,3.283105417468511e-28,4.641778509287793e-17,1.930246698848165e-31,1.0886326318844425e-27,6.071736601910969e-28,2.2062028999569967e-34,3.155260282557721e-35,4.231684368229654e-20,2.679274701767057e-46,1.09703705706344e-27,1.560981958237214e-30,2.409545843420276e-39,4.1573078216887884e-53,2.1742037029992835e-51,8.562194293773882e-42,2.1594389659220426e-55,1.1598720127233826e-59,1.0964420787760996e-63,1.4618855574410321e-62,1.0299534188347414e-50,6.577980226307278e-47,4.7542101613987544e-64,7.986507591069197e-41,2.4707505949021515e-47,1.5280527016072196e-41,3.919657757784337e-46,3.775772405085306e-54,7.0264354228932105e-19,2.7457884898016115e-32,6.175638170029691e-45,6.661311522499211e-41,2.3042308998262343e-31,2.7450468986755923e-37,5.721421220625941e-48,1.6792192222811646e-27,8.665545570719123e-47,3.6400442267971804e-40,2.1099894409048632e-54,4.545101692736575e-50,4.641778511411195e-17
1.651942906658725e-18,0.8961417085722385,1.0273049695684404e-20,8.24512306138261e-21,1.314231698496143e-27,1.4053252082273955e-18,0.0,0.0,4.1314190429974804e-16,3.757984579721126e-30,5.120428296054377e-40,2.6649497923220147e-41,3.1857903284041774e-40,1.0333044237075518e-51,2.2305825073548376e-35,8.82327197219042e-30,4.388325983526997e-27,4.440044208176256e-40,3.754563739160323e-48,4.5202738572928814e-45,6.151696272750772e-27,4.2150514136821115e-42,8.463598330766e-20,2.941341834906579e-53,3.2114986865672567e-41,1.1902876793112504e-43,1.3107444190048155e-28,1.6626059721836544e-28,1.0170661540920823e-58,6.754677413890306e-45,3.1861372515037853e-53,8.298479903621256e-47,2.70820600667678e-40,3.7922392276446315e-52,3.76,0.0,0.5851149456857144,0.9999999999860482,7.170262270265759e-39,4.97134066854427e-39,1.2659163178204283e-12,1.2659163178203676e-12,6.933443210168999e-27,1.4892854970637134e-29,1.395139929725195e-11,9.314227658748033e-31,1.0416687744430297e-31,4.131521770886247e-16,2.9606724382938287e-26,9.968858872746151e-29,7.684409500875525e-26,8.004999127778673e-14,2.7125337206464286e-30,1.3132956053851767e-27,9.283808860334267e-17,7.721300988619148e-31,4.354707717534487e-27,2.4287934685309273e-27,8.8251706948324e-34,1.2621554712120761e-34,8.463598333450693e-20,2.143521516781382e-45,4.388326790244197e-27,6.24418190696253e-30,1.9277281867427073e-38,6.65202961292377e-52,3.4754864568724785e-50,6.85017796243582e-41,3.4553306954270024e-54,1.855889613553829e-58,1.7543965565146491e-62,2.339135862480658e-61,8.240018505275121e-50,5.262634703943739e-46,7.607123160753935e-63,6.389509386524881e-40,1.9766943129444307e-46,1.222500194559105e-40,3.135875069531223e-45,6.041543132817986e-53,1.4053252067683768e-18,1.098360088416024e-31,4.940745086049431e-44,5.329302205065941e-40,9.21729865318086e-31,1.0980634451061818e-36,4.577426712497191e-47,6.717150212046099e-27,6.932762274135881e-46,2.912173626276761e-39,3.376154821625065e-53,4.581892620767208e-49,9.283808868828223e-17
3.3039306263523808e-18,0.8961417085724576,2.054670781839312e-20,1.649046979379203e-20,5.257033750285292e-27,2.8106885393712145e-18,0.0,0.0,8.262950160856991e-16,1.5032244151316924e-29,4.096439869329691e-39,2.132010523474277e-40,2.5486927583387152e-39,8.26663168853544e-51,8.922511656115796e-35,3.5293805937679984e-29,1.755366106200873e-26,3.552119679215817e-39,3.003722397116986e-47,3.616304968363663e-44,2.4607285728775395e-26,3.372121170042876e-41,1.6927426256047899e-19,4.70626662010557e-52,2.5692599318519727e-40,9.522601948310706e-43,5.243084347864438e-28,6.650559189696443e-28,1.6273474223484174e-57,5.403870191943842e-44,5.0979662062194154e-52,6.638994071069747e-46,2.1666162319089507e-39,6.067737074724433e-51,3.76,0.0,0.5851149456844079,0.999999999972096,5.736345974546207e-38,3.9771669354924146e-38,2.5318669767466905e-12,2.5318669767464477e-12,2.773433706325362e-26,5.957263186641869e-29,2.7903176988455244e-11,3.7257668700367575e-30,4.1667598815593765e-31,8.263155617502199e-16,1.1842930685037071e-25,3.987625788854248e-28,3.073826336986577e-25,1.6010215410921528e-13,1.0850355691238154e-29,5.2532893001849365e-27,1.8567869548908043e-16,3.088583241864372e-30,1.7419185229947494e-26,9.7153715296033e-27,3.5301400958501406e-33,5.048724607196328e-34,1.6927426266786886e-19,1.7148579156657286e-44,1.755366428896359e-26,2.497723576277742e-29,1.5422191549887887e-37,1.0643509822802603e-50,5.558186549665728e-49,5.480311379088941e-40,5.528711788440028e-53,2.969498895835028e-57,2.8071058728756366e-61,3.742712552996253e-60,6.5921712564427494e-49,4.2102088123030205e-45,1.2171706561625182e-61,5.1117288307672295e-39,1.581392986606082e-45,9.780233687934041e-40,2.508759600844675e-44,9.666714846531261e-52,2.81068853353502e-18,4.393529739536068e-31,3.952689897851966e-43,4.263542958056544e-39,3.686994472858516e-30,4.3923431838463896e-36,3.6620572762833274e-46,2.6869147503695965e-26,5.5463362001507034e-45,2.3297941999176073e-38,5.4019850870898834e-52,5.1786588528110946e-48,1.8567869582884568e-16
6.607906065739693e-18,0.8961417085728954,4.109501331269603e-20,3.298116326365666e-20,2.102834892406665e-26,5.621415201647447e-18,0.0,0.0,1.6526012396298967e-15,6.012958827476386e-29,3.2771907889773425e-38,1.705628796410164e-39,2.0389784055924024e-38,6.613383971706596e-50,3.569041046473414e-34,1.4117665981797116e-28,7.021535849125719e-26,2.841729469119037e-38,2.4030066123524363e-46,2.8930783840265156e-43,9.843014419949495e-26,2.6977289509290507e-40,3.385508210207936e-19,7.530122337201603e-51,2.055432337763456e-39,7.618202477828826e-42,2.0972550741545893e-27,2.6602507330984673e-27,2.603789594024109e-56,4.3231474531984094e-43,8.156863212528018e-51,5.311279362996308e-45,1.73331355660484e-38,9.708502770794605e-50,3.76,0.0,0.5851149456817949,0.9999999999441916,4.589131245422086e-37,3.181771308349572e-37,5.063768294588351e-12,5.063768294587379e-12,1.1093847649586997e-25,2.382929512899239e-28,5.580673215413192e-11,1.4903219127115425e-29,1.6667209159072964e-30,1.6526423304699763e-15,4.737220452540233e-25,1.595067430321474e-27,1.2295430418254641e-24,3.202064797713091e-13,4.340186472843769e-29,2.1013370959498936e-26,3.713599087197891e-16,1.2354458714631688e-29,6.967744943377475e-26,3.886188140431289e-26,1.4120704001615277e-32,2.019510390844163e-33,3.385508214503574e-19,1.371902612056773e-43,7.021537139937115e-26,9.990995915283864e-29,1.2337899661276148e-36,1.7029802489742981e-49,8.891024925889682e-48,4.3843166968544424e-39,8.846084970620582e-52,4.751258636761246e-56,4.491426490171885e-60,5.988416203927888e-59,5.273799564807642e-48,3.3682088097478373e-44,1.9474978018833167e-60,4.0894315824239694e-38,1.265129404688135e-44,7.824279791641684e-39,2.0070314963745445e-43,1.5466940420310518e-50,5.621415178302431e-18,1.757429772579892e-30,3.162189460782499e-42,3.4108748389468936e-38,1.4748127911746608e-29,1.7569551788291073e-35,2.929692197608418e-45,1.0747768333503465e-25,4.4371131936647507e-44,1.8638574789621372e-37,8.643286023905239e-51,6.563897380307032e-47,3.713599100788639e-16
1.3215856944514317e-17,0.8961417085737715,8.219558129683371e-20,6.59625502235692e-20,8.411382361138157e-26,1.1242868526154298e-17,0.0,0.0,3.305213686607478e-15,2.405195764369873e-28,2.621768188690879e-37,1.3645113506565732e-38,1.6311924046706225e-37,5.290738786374648e-49,1.4276237421188163e-33,5.647095110722228e-28,2.8086286230633544e-25,2.2733970660457095e-37,1.922416978961895e-45,2.3144765604318026e-42,3.937225793751694e-25,2.15819596491208e-39,6.77103937760129e-19,1.2048272323784229e-49,1.6443556254557186e-38,6.094611489220186e-41,8.389062970424929e-27,1.0641057021367733e-26,4.166091788010315e-55,3.4585384739541396e-42,1.305107495885512e-49,4.249057206052089e-44,1.3866590740514972e-37,1.5533703197966933e-48,3.76,0.0,0.585114945676569,0.9999999998883828,3.671326785556352e-36,2.5454321494646207e-36,1.0127570930228223e-11,1.0127570930224333e-11,4.437561607804775e-25,9.531766515092301e-28,1.1161384161856568e-10,5.961318006409892e-29,6.666917641348627e-30,3.3052958654957575e-15,1.8948978101433604e-24,6.3803092844633554e-27,4.918197178212691e-24,6.404151310924435e-13,1.7360834558265336e-28,8.405391135396113e-26,7.427223330181391e-16,4.941808677977081e-29,2.7871121307383062e-25,1.5544831596394367e-25,5.648310309298335e-32,8.07808268599612e-33,6.77103939478393e-19,1.0975285989554582e-42,2.808629139403598e-25,3.9964186740648216e-28,9.870378293209987e-36,2.7247759215714597e-48,1.4223980840875787e-46,3.507480377370239e-38,1.4153852732307868e-50,7.602062113662558e-55,7.1863280169899105e-59,9.581526756549359e-58,4.219064640560564e-47,2.6945858954072337e-43,3.116016256895138e-59,3.2715646548620653e-37,1.0121095310760475e-43,6.25946095003136e-38,1.605634719111402e-42,2.474726199226336e-49,1.1242868432773757e-17,7.029754839465162e-30,2.529766602358408e-41,2.728716051241742e-37,5.899281165538541e-29,7.02785672163369e-35,2.343772330237144e-44,4.299129199863397e-25,3.5496981373628852e-43,1.4910948295187678e-36,1.3829345498126703e-49,9.124645850200761e-46,7.42722338454466e-16
2.6431758702063563e-17,0.8961417085755232,1.6441254524715625e-19,1.3192532422412768e-19,3.3645615081654017e-25,2.2485775174985535e-17,0.0,0.0,6.6104385801193835e-15,9.620807523772168e-28,2.0974207739766176e-36,1.0916126658227869e-37,1.3049577967297188e-36,4.232603929462963e-48,5.710509989100203e-33,2.2588437851267727e-27,1.1234543047023493e-24,1.818723049733764e-36,1.5379385966414865e-44,1.8515869326634842e-41,1.5748943226598906e-24,1.726561890615009e-38,1.3542101705136253e-18,1.927729694615906e-48,1.315488399702887e-37,4.875710816503614e-40,3.355633725829513e-26,4.2564336058005157e-26,6.665776284004391e-54,2.766838969990592e-41,2.0881794963755704e-48,3.3992593678627537e-43,1.1093305512098305e-36,2.4854004138212744e-47,3.76,0.0,0.5851149456661171,0.9999999997767653,2.937070148576367e-35,2.036351758628848e-35,2.0255176201334162e-11,2.0255176201318607e-11,1.7750291391358824e-24,3.812716288193241e-27,2.2322805707975481e-10,2.3845332945182746e-28,2.666773892899575e-29,6.610602925892387e-15,7.579610445905207e-24,2.5521358932139988e-26,1.9672838708686445e-23,1.2808324337225e-12,6.944351775763688e-28,3.362165004220328e-25,1.4854471729625693e-15,1.9767285436890597e-28,1.1148476694147204e-24,6.217948427236691e-25,2.259329853367703e-31,3.231241320144904e-32,1.3542101773866988e-18,8.780254788280975e-42,1.1234545112494186e-24,1.5985715198862165e-27,7.896326052724574e-35,4.359623753332602e-47,2.275704144151162e-45,2.805995081490227e-37,2.264625744672849e-49,1.2163337927415855e-53,1.1498161197505668e-57,1.5330491265226748e-56,3.375261651465166e-46,2.1556796850550057e-42,4.985641740947914e-58,2.617259450155475e-36,8.096900295976942e-43,5.007583574685519e-37,1.2845115771763724e-41,3.9595744998653405e-48,2.2485774801462426e-17,2.811909081995526e-29,2.0238193220106504e-40,2.182979298609453e-36,2.3597184637118313e-28,2.811150046394491e-34,1.8750253272801578e-43,1.7196560532152358e-24,2.839745365298251e-42,1.1928794000524833e-35,2.2127022930121327e-48,1.3497351562636107e-44,1.4854471947079324e-15
5.2863562217162055e-17,0.8961417085790266,3.2890978507534834e-19,2.638508725481826e-19,1.3458263203211327e-24,4.49715884719182e-17,0.0,0.0,1.322088836537017e-14,3.848327902356524e-27,1.677939108394276e-35,8.732919825799263e-37,1.043967788026235e-35,3.3860887144721716e-47,2.284207298595274e-32,9.035386599991014e-27,4.493822920074061e-24,1.454980599475878e-35,1.230353423225801e-43,1.4812720486864232e-40,6.299585300934279e-24,1.3812515551707036e-37,2.7084226331199195e-18,3.084372396986656e-47,1.0523922750639246e-36,3.900580218903665e-39,1.3422552001690015e-25,1.7025755853209507e-25,1.0665282364588987e-52,2.2134744303156122e-40,3.341093188320101e-47,2.7194131222413605e-42,8.874657584784688e-36,3.976646986852079e-46,3.76,0.0,0.5851149456452134,0.9999999995535304,2.349659613982985e-34,1.6290838192067692e-34,4.051038674285083e-11,4.0510386742788616e-11,7.100125439860987e-24,1.5250884432592586e-26,4.4645647413142023e-10,9.538145528619858e-28,1.066710957074278e-28,1.3221217008065923e-14,3.0318479770601953e-23,1.0208602065956507e-25,7.869145461775006e-23,2.5616670389337627e-12,2.7777444760330797e-27,1.3448677114812492e-24,2.9708968182423536e-15,7.906924592261138e-28,4.459396203388997e-24,2.4871825140019134e-24,9.037330776021449e-31,1.2924981941725035e-31,2.7084226606122486e-18,7.024214164193399e-41,4.4938237463469606e-24,6.3942940893623775e-27,6.317070197302358e-34,6.97530786297894e-46,3.641020215465892e-44,2.2448003315955757e-36,3.623408525870882e-48,1.9461371230864696e-52,1.8397086577147621e-56,2.4528824117344797e-55,2.700213206381524e-45,1.7245536230034506e-41,7.977039083869149e-57,2.093810603709088e-35,6.477529884522956e-42,4.0060727343003184e-36,1.0276107714102596e-40,6.33532925019989e-47,4.4971586977823845e-17,1.1247650591332371e-28,1.6190579162395633e-39,1.7463859988355097e-35,9.438885828374157e-28,1.1244616152769127e-33,1.5000233017891888e-42,6.878632959152372e-24,2.2717651509341515e-41,9.54304931236989e-35,3.540329229861314e-47,2.0714093070109618e-43,2.970896905223915e-15
1.0572716924735904e-16,0.8961417085860338,6.581575124367854e-19,5.277019704880764e-19,5.3833087498846874e-24,8.994321506286451e-17,0.0,0.0,2.6441787928779623e-14,1.5393321391796258e-26,1.342352282400265e-34,6.986349913138223e-36,8.35174852986627e-35,2.708873857137121e-46,9.136838190910479e-32,3.614156914130769e-26,1.7975303005266256e-23,1.163985344939188e-34,9.84284621783242e-43,1.1850190060917282e-39,2.5198357224074472e-23,1.1050020535305454e-36,5.416847546729713e-18,4.934999703163274e-46,8.419144350742019e-36,3.1204734664247806e-38,5.369024238779408e-25,6.810306495668913e-25,1.7064539792468931e-51,1.7707808107616347e-39,5.3457538701817324e-46,2.175533047747655e-41,7.099731349409824e-35,6.362640248385814e-45,3.76,0.0,0.5851149456034059,0.9999999991070603,1.8797291005380004e-33,1.303268014970574e-33,8.102080782310331e-11,8.102080782285446e-11,2.840051865632468e-23,6.100357561391441e-26,8.929132527519072e-10,3.815260814858361e-27,4.2668468892547925e-28,2.6442445017934106e-14,1.2127399166661087e-22,4.083479832385515e-25,3.1476601636689237e-22,5.123336249160888e-12,1.1110986837448763e-26,5.379474263743842e-24,5.9417959703656224e-15,3.1627721384043303e-27,1.7837594996902677e-23,9.948736225169087e-24,3.6149345055128856e-30,5.1699962446283194e-31,5.416847656699099e-18,5.619375360619758e-40,1.797530631102854e-23,2.557719165139674e-26,5.0536598804451604e-33,1.1160177389992481e-44,5.825546615755497e-43,1.7958418991316365e-35,5.797459151715405e-47,3.113821748058956e-51,2.9435360059807375e-55,3.9246146915313126e-54,2.1601719745439635e-44,1.3796556283310007e-40,1.276327145894743e-55,1.67504962531931e-34,5.182027812762836e-41,3.2048604551475035e-35,8.220892032551288e-40,1.0136534794302075e-45,8.994320908648312e-17,4.499063065936939e-28,1.2952473845688008e-38,1.3971097860839745e-34,3.775556708872881e-27,4.497850655902019e-33,1.2000199449758338e-41,2.751454932713761e-23,1.8173582528291202e-40,7.634445040563067e-34,5.66453105783666e-46,3.24372115808259e-42,5.941796318292078e-15
2.11454383307753e-16,0.8961417086000478,1.3176659579387932e-18,1.0554041715352602e-18,2.1533242212647472e-23,1.7988646823308286e-16,0.0,0.0,5.288358702723006e-14,6.1573305105286e-26,1.07388222419243e-33,5.589096196001132e-35,6.681401351086818e-34,2.167101291448939e-45,3.6547389881629615e-31,1.445663206268351e-25,7.1901234050486e-23,9.311886244664377e-34,7.874298344587227e-42,9.480163375219248e-39,1.007934609348936e-22,8.840019542970804e-36,1.0833697327538123e-17,7.896002489850092e-45,6.735317827117227e-35,2.4963899536984363e-37,2.14761039787432e-24,2.7241233238498085e-24,2.730351271953199e-50,1.416625098859258e-38,8.553209922809655e-45,1.740427936215997e-40,5.679787210617987e-34,1.0180228483764084e-43,3.76,0.0,0.5851149455197909,0.9999999982141207,1.5037838622539866e-32,1.0426147873112846e-32,1.6204164997248482e-10,1.6204164997148944e-10,1.1360210146095735e-22,2.4401437281383364e-25,1.7858265880615609e-09,1.526104953265341e-26,1.706739576795372e-27,5.288490041975493e-14,4.850960847164781e-22,1.6334215800574046e-24,1.2590644478976444e-21,1.0246674668833534e-11,4.4443976431290254e-26,2.151790387646064e-23,1.1883593720867009e-14,1.2651094900599935e-26,7.135039340935276e-23,3.979495630255028e-23,1.4459741793004735e-29,2.0679993000051062e-30,1.0833697767415806e-17,4.495501733537159e-39,7.190124727888802e-23,1.0230879138791639e-25,4.0429293622797794e-32,1.785525390512701e-43,9.320804091342033e-42,1.4366740565152353e-34,9.27593790796502e-46,4.982116381338264e-50,4.7096588868599325e-54,6.279385085662993e-53,1.7281379119768408e-43,1.1037436425525248e-39,2.0421238549534102e-54,1.3400400370638867e-33,4.145623885940214e-40,2.563889139816517e-34,6.576715686689736e-39,1.6218461917727138e-44,1.7988644432754832e-16,1.7996257736416116e-27,1.0361984372843145e-37,1.1176881645304209e-33,1.510223145307145e-26,1.799141902403428e-32,9.600166174909346e-41,1.1005823227310071e-22,1.4537988037703095e-39,6.107558182130146e-33,9.063252616493422e-45,5.133526733981336e-41,1.1883595112573195e-14
