Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990)
5.226545031834644e-07,0.7659462804367285,1.51042495226615e-05,9.457153357169426e-07,1.0692810644299687e-05,2.8445113680787673e-05,0.0,0.0,9.572310776102243e-06,6.028811030556473e-09,2.9280468623526666e-07,4.535379245953789e-09,7.790077344604563e-11,1.5824590700813403e-18,6.114444247887541e-14,3.6767511775987356e-10,1.37750401723242e-06,1.0482102473596054e-07,2.824873023340274e-12,4.0141214936565484e-13,1.5093880144697082e-06,3.7372922449558355e-12,2.6408294299398488e-11,9.269118143699821e-12,3.106988658514058e-11,5.039559079850495e-08,1.3636866681945266e-10,4.4769973259106727e-10,4.578432736917546e-13,4.479233458644675e-14,3.0744413261716395e-12,4.9548403149582635e-15,2.5769421083000487e-10,2.107317188824922e-11,3.76,0.0,0.6260797865851078,0.9987628561832115,9.428130356837704e-06,1.0232811972850725e-07,0.03324182524680143,0.03324616027499776,8.038228481562423e-09,1.5231921237297612e-11,0.0012102037196736303,1.8246008171584616e-07,2.919365078784915e-07,3.5118722518626696e-06,4.0633030523007014e-07,2.1865083152954162e-05,2.4289761530066946e-05,0.0014544048170506817,1.285945414193875e-07,1.2857500167692962e-05,5.01031996186373e-08,3.8867543417768107e-10,2.4809790978301823e-08,9.317129117704535e-08,5.178641823200256e-10,1.9515051812657463e-10,5.349376975188284e-08,1.436812503252031e-10,1.3769705484419655e-06,2.20105087880609e-10,2.758993632993424e-08,1.1253694282617227e-11,3.248567913675816e-13,4.77248342110064e-08,9.715110344624166e-12,1.2024992961945584e-13,2.8547279178993646e-18,5.640514241691894e-17,8.853589178446568e-17,2.739918118354748e-12,4.606943143858425e-19,1.5684463816990758e-11,8.264670125411929e-16,4.438140057216754e-11,3.6259068505793766e-16,1.7941500009808934e-13,1.2160583067865037e-10,1.9083412781977141e-10,1.6965970580585075e-14,8.748591187749754e-10
5.352639831296147e-07,0.7660587232248367,1.5786943115735913e-05,9.95444949545164e-07,1.1154224922778275e-05,3.0278496114641065e-05,0.0,0.0,9.812643922226831e-06,6.321220480332598e-09,3.179185641105639e-07,4.960577444839385e-09,8.630632574847682e-11,1.835288803474997e-18,6.774660097893175e-14,3.958052389767989e-10,1.460301133858355e-06,1.1455731753628272e-07,3.1878948708407085e-12,4.429174830946177e-13,1.5826520897678513e-06,3.938542734461182e-12,2.766736213777185e-11,1.0362088353425326e-11,3.3002234557305596e-11,5.547515195771867e-08,1.4510260196550257e-10,4.891452317614114e-10,5.235815588341768e-13,5.056059442459712e-14,3.395661086102128e-12,5.44568521069223e-15,2.767297116735069e-10,2.3190897572228365e-11,3.76,0.0,0.6252790927825755,0.9987616899672609,1.0076989345722595e-05,1.1039159854579731e-07,0.034022175951487224,0.03402677292662373,8.227338418517116e-09,1.559188444858698e-11,0.0012102023076716803,1.9647733203732782e-07,3.208609003982313e-07,3.656032611249411e-06,4.2277331036633207e-07,2.3150510004566635e-05,2.5720765328887725e-05,0.0014882118765567498,1.3895975794943768e-07,1.347690182220081e-05,5.255210366694925e-08,4.083387888097854e-10,2.637257340070296e-08,9.706725424715729e-08,5.811934921361055e-10,2.1753890920140565e-10,5.782651355503486e-08,1.6386124659616483e-10,1.458175416792888e-06,2.291274568626071e-10,2.9806558158942564e-08,1.2559216818525949e-11,3.4518848831013354e-13,5.2455763792341437e-08,1.0681211374755656e-11,1.3729110656225772e-13,3.257669767103176e-18,6.696960249601081e-17,1.0161629996540278e-16,2.9554307978251763e-12,5.255488709928467e-19,1.6883391934795247e-11,8.915589646421556e-16,4.623810579698831e-11,3.9047845570452306e-16,1.9501269139422959e-13,1.2834168493507147e-10,2.0237485092740545e-10,1.8381796399780998e-14,9.263659660170903e-10
5.478734630757649e-07,0.7661710392308907,1.6488839727378458e-05,1.0469116756716889e-06,1.1624814446814009e-05,3.2191825754808394e-05,0.0,0.0,1.0053875874899642e-05,6.620622202131817e-09,3.446532711760974e-07,5.41798596544323e-09,9.550485697452181e-11,2.1248903409873685e-18,7.498829584009482e-14,4.2555285401225447e-10,1.5465830433291226e-06,1.249388338179083e-07,3.5890384790852065e-12,4.87653721402649e-13,1.6576347849275834e-06,4.145175503458588e-12,2.9003930545717924e-11,1.1561967038501865e-11,3.5020155295005427e-11,6.095112515960653e-08,1.541931702669683e-10,5.336022204950523e-10,5.973738686742583e-13,5.695324521259061e-14,3.743852854436262e-12,5.9739576089737915e-15,2.966500184918453e-10,2.5459741779816617e-11,3.76,0.0,0.6244793012817614,0.9987604937972011,1.075372778781875e-05,1.1892393984687628e-07,0.034801521856424676,0.03480639163578764,8.41620486116531e-09,1.595138431490475e-11,0.001210200859392353,2.1120200906573732e-07,3.518334784034367e-07,3.803850205585321e-06,4.396241584261553e-07,2.4487658064475827e-05,2.7210002308827614e-05,0.0015219594312191977,1.498857301752515e-07,1.4110564803499489e-05,5.5094408211834914e-08,4.2854791920444196e-10,2.8007731277363703e-08,1.0106397203882463e-07,6.50746423808065e-10,2.4199294697464147e-10,6.24340440239666e-08,1.863488466488172e-10,1.5426889486565812e-06,2.3837733369149894e-10,3.215545301750562e-08,1.399017897888447e-11,3.66479081372775e-13,5.7519087604726274e-08,1.1715324751200249e-11,1.5629664020163348e-13,3.706883015232664e-18,7.925382562363752e-17,1.1634662892390828e-16,3.1833602637487633e-12,5.978322057224593e-19,1.8151152091849563e-11,9.605043266177708e-16,4.8142620532507285e-11,4.1997685756311237e-16,2.11614983060902e-13,1.3535241066725334e-10,2.1441320571376802e-10,1.988887864878327e-14,9.799706983695068e-10
5.604829430219152e-07,0.7662832290186733,1.7210226219196248e-05,1.1001513387792097e-06,1.2104664129300248e-05,3.418720568329948e-05,0.0,0.0,1.0296044011405075e-05,6.927034935114747e-09,3.7308465978706843e-07,5.909437558772786e-09,1.0556332684826767e-10,2.45607952471049e-18,8.292337587733195e-14,4.5698076402147005e-10,1.6364415535818798e-06,1.35992559041282e-07,4.0315151925036485e-12,5.357971368276358e-13,1.7343352787014675e-06,4.357197212781944e-12,3.0421559078499736e-11,1.287722800863785e-11,3.712613665989234e-11,6.68464511559071e-08,1.6364861706470708e-10,5.812414119214971e-10,6.800503871652984e-13,6.402603059567107e-14,4.1207893425031614e-12,6.5417637592481234e-15,3.1747547365469825e-10,2.7886338219070833e-11,3.76,0.0,0.6236804080380389,0.998759267183838,1.1458909581768497e-05,1.279438705829893e-07,0.03557986385434094,0.035585017609427005,8.604828026078045e-09,1.6310421257560763e-11,0.0012101993742431908,2.266535111122136e-07,3.849443069965199e-07,3.955369284323864e-06,4.568878107834542e-07,2.5877804915250388e-05,2.8758936638408795e-05,0.0015556475536357998,1.6138929437677754e-07,1.4758475279033228e-05,5.773301630002443e-08,4.4930957164907825e-10,2.9717498008691743e-08,1.05162703423008e-07,7.270003487344829e-10,2.6866194495174984e-10,6.732967036332743e-08,2.1135242994264254e-10,1.6305946087899718e-06,2.478574059017862e-10,3.464211438946126e-08,1.5556507201351266e-11,3.8876848348791246e-13,6.292884667491386e-08,1.2820318832480196e-11,1.7744507923549674e-13,4.2065587034908435e-18,9.349893897556141e-17,1.32904731297953e-16,3.4241979255413044e-12,6.78215615450806e-19,1.9490409448238074e-11,1.033456261602696e-15,5.0095528617255386e-11,4.51148477981797e-16,2.292666868068347e-13,1.426449253606852e-10,2.2696377628947043e-10,2.1491631377230825e-14,1.0357290971952187e-09
5.730924229680655e-07,0.766395293156349,1.7951391495050735e-05,1.1552000816541129e-06,1.259386407591645e-05,3.62667654220336e-05,0.0,0.0,1.0539186228392933e-05,7.240478892888724e-09,4.032910537051543e-07,6.436835403855042e-09,1.1655356115941707e-10,2.834230509864212e-18,9.160943613364613e-14,4.901532041850484e-10,1.7299696319863305e-06,1.4774606728465912e-07,4.518750571874254e-12,5.8753010865459e-13,1.8127527956304744e-06,4.574615031749878e-12,3.192393170955895e-11,1.4316875401826521e-11,3.9322708702074675e-11,7.318498938825436e-08,1.7347733529024702e-10,6.322410670149154e-10,7.725119014191207e-13,7.183869097903645e-14,4.528333241977105e-12,7.151292022527904e-15,3.392267332157122e-10,3.0477452712519916e-11,3.76,0.0,0.6228824089768528,0.9987580096284332,1.2193104301019998e-05,1.3747056232308799e-07,0.0363572028264395,0.03636265205090471,8.793208127037786e-09,1.6668995693068877e-11,0.0012101978516202317,2.42851524885915e-07,4.2028523485504914e-07,4.110634557883809e-06,4.745692803012498e-07,2.73222436272356e-05,3.0369050012503677e-05,0.0015892763177124088,1.7348751814294578e-07,1.5420620151561754e-05,6.047087627237563e-08,4.706307692632631e-10,3.1504142171763016e-08,1.0936472172667053e-07,8.104604022520582e-10,2.9770346936401445e-10,7.252717035779562e-08,2.3909468986089537e-10,1.721976881554471e-06,2.575703884447865e-10,3.7272178367229965e-08,1.7268774581311617e-11,4.1209822552952465e-13,6.869930570505624e-08,1.3999106576233797e-11,2.0092728757431691e-13,4.761176061427657e-18,1.099749154673497e-16,1.5148503075294003e-16,3.678447597571485e-12,7.67416463594221e-19,2.0903889826923705e-11,1.1105714193467184e-15,5.209742044923321e-11,4.840573171891471e-16,2.480138543125197e-13,1.502262293365101e-10,2.400414403421832e-10,2.319462951379259e-14,1.0936980393616259e-09
5.857019029142158e-07,0.766507232216513,1.871262670456078e-05,1.212094392786517e-06,1.3092509331391852e-05,3.843266104762435e-05,0.0,0.0,1.0783340945873637e-05,7.560975788073003e-09,4.353532959511917e-07,7.002154709204879e-09,1.2855252344228396e-10,3.2653320063009206e-18,1.0110802435625424e-13,5.251358699943816e-10,1.8272614221192155e-06,1.6022753111556056e-07,5.054395889248672e-12,6.430412539587607e-13,1.892886607381948e-06,4.7974366604463604e-12,3.351486079657316e-11,1.5890469491155723e-11,4.161244453969905e-11,7.999154058957894e-08,1.8368786738568276e-10,6.867872344119049e-10,8.757346259696419e-13,8.045518625941585e-14,4.9684408633348565e-12,7.80481487084549e-15,3.619247797296647e-10,3.323998487049908e-11,3.76,0.0,0.622085299993375,0.9987567206226009,1.295688750144231e-05,1.475236352804807e-07,0.03713353964224621,0.037139296160001015,8.981345375001214e-09,1.7027108033099128e-11,0.0012101962909078939,2.598160354144949e-07,4.579499104860512e-07,4.2696912160480194e-06,4.926736334568304e-07,2.882228291884896e-05,3.204184183254597e-05,0.0016228457986858706,1.861977088744163e-07,1.6096987070898873e-05,6.331098245039253e-08,4.925188178878845e-10,3.3369968037839175e-08,1.1367131537602191e-07,9.01660694186933e-10,3.292836858216384e-10,7.804080133219053e-08,2.698133545690656e-10,1.816921282353304e-06,2.67519024837085e-10,4.0051425639797455e-08,1.9138235583316113e-11,4.3651149593065527e-13,7.484495467515314e-08,1.525464582702035e-11,2.269470645057066e-13,5.375516985612296e-18,1.2898349528666857e-16,1.7229988690788678e-16,3.94662570666465e-12,8.662004910164852e-19,2.2394380844372532e-11,1.1920099953504205e-15,5.41488932942529e-11,5.187688134475332e-16,2.6790379434011033e-13,1.5810340660027188e-10,2.536613759980944e-10,2.5002613981258514e-14,1.1539355368465903e-09
5.98311382860366e-07,0.7666190467762458,1.949422543432401e-05,1.2708711326455927e-06,1.3600699648810921e-05,4.068707532834352e-05,0.0,0.0,1.102854711155099e-05,7.888548857175351e-09,4.6935479713038186e-07,7.607444344545437e-09,1.416425974703136e-10,3.756048378445932e-18,1.1148485661601548e-13,5.619959446236852e-10,1.9284122611284864e-06,1.7346573170387742e-07,5.6423401681076755e-12,7.02525561610192e-13,1.974736034111659e-06,5.025670352025459e-12,3.519829119180091e-11,1.7608153494030533e-11,4.3997961271786297e-11,8.72918697909116e-08,1.9428890731404272e-10,7.450739943373435e-10,9.907752838687188e-13,8.99439280264387e-14,5.443165902064734e-12,8.504690927580492e-15,3.8559093428077813e-10,3.6180969846899094e-11,3.76,0.0,0.6212890769521511,0.9987553996482019,1.3750841015015498e-05,1.5812316240246087e-07,0.037908875159452834,0.0379149511329057,9.16923997806135e-09,1.7384758684429665e-11,0.0012101946914786575,2.775673356310049e-07,4.980337998109046e-07,4.432584945447245e-06,5.112059923616117e-07,3.037924732321934e-05,3.377882939365115e-05,0.0016563560731468927,1.9953742211149457e-07,1.6787564445927254e-05,6.625637584655998e-08,5.149813120741258e-10,3.5317316111481883e-08,1.180837885146628e-07,1.0011655607162156e-09,3.6357771756800564e-10,8.388531130915765e-08,3.0376193447554845e-10,1.9155143695156254e-06,2.7770608824944896e-10,4.298578351791446e-08,2.1176862284652623e-11,4.620531810244241e-13,8.138051079786813e-08,1.658993967778025e-11,2.5572178760945115e-13,6.054681049820663e-18,1.5086135582733762e-16,1.95581060313238e-16,4.2292615054528616e-12,9.753842119331607e-19,2.396473308769545e-11,1.2779357930858322e-15,5.625055158158227e-11,5.553498693769915e-16,2.8898509012100735e-13,1.6628362572356917e-10,2.6783906889953755e-10,2.6920496996393993e-14,1.216500778256838e-09
6.109208628065163e-07,0.7667307374171672,2.02964838879784e-05,1.3315675587134465e-06,1.4118539280104658e-05,4.303221788169807e-05,0.0,0.0,1.1274844205472523e-05,8.223222885797436e-09,5.053815842735766e-07,8.25482850400314e-09,1.5591188092791116e-10,4.313785965147879e-18,1.2281004243718418e-13,6.008021273402496e-10,2.033518697653998e-06,1.87490069167172e-07,6.2867227942894085e-12,7.661845292995656e-13,2.0583004458506676e-06,5.259324935175681e-12,3.6978304498697034e-11,1.9480681417575616e-11,4.6481920924127583e-11,9.511272974634814e-08,2.0528930265904697e-10,8.073037067312039e-10,1.1187764551192693e-12,1.0037802156320753e-13,5.954663336824826e-12,9.253367050174455e-15,4.102468678180026e-10,3.93075801706464e-11,3.76,0.0,0.6204937356867327,0.9987540461772298,1.4575553230899523e-05,1.692896735255896e-07,0.03868321022375761,0.03868961816221066,9.356892141409068e-09,1.774194804889821e-11,0.0012101930526930867,2.961260356606085e-07,5.406342050031125e-07,4.599361946206675e-06,5.301715366848313e-07,3.19944773608476e-05,3.558154807828428e-05,0.0016898072190629143,2.1352446969333936e-07,1.7492341456880082e-05,6.931014489786015e-08,5.380261411760386e-10,3.734856368702505e-08,1.22603461599069e-07,1.1095708587702654e-09,4.007700156827247e-10,9.00759503682993e-08,3.412104970973984e-10,2.0178437566087955e-06,2.8813438254121975e-10,4.608132799750084e-08,2.3397382207134687e-11,4.887699061274589e-13,8.832092080058059e-08,1.8008036899521174e-11,2.874830791030499e-13,6.8041010612321055e-18,1.759835459744253e-16,2.2158128508772122e-16,4.526897291803367e-12,1.0958373963610327e-18,2.561786133235232e-11,1.3685162891092822e-15,5.840300718809947e-11,5.938688793735803e-16,3.113076170343148e-13,1.747741407568865e-10,2.8259031950185393e-10,2.8953367557785824e-14,1.281454172308304e-09
6.235303427526666e-07,0.7668423047254918,2.111970105610393e-05,1.3942213493719946e-06,1.4646136786021153e-05,4.5470325351214066e-05,0.0,0.0,1.1522272244979502e-05,8.565024234185969e-09,5.435223502354416e-07,8.946508401932991e-09,1.7145449063120915e-10,4.9467650032558885e-18,1.3515831981682153e-13,6.41624662897752e-10,2.142678510275239e-06,2.023305731403156e-07,6.991946724252545e-12,8.34226303648139e-13,2.143579263917684e-06,5.498409836840928e-12,3.88591234770014e-11,2.1519446975088746e-11,4.906703142814668e-11,1.034818847882936e-07,2.1669805681227777e-10,8.736872636669421e-10,1.2609722033159557e-12,1.1183551798791789e-13,6.505193463886411e-12,1.0053380456394392e-14,4.359146118832386e-10,4.2627127647079574e-11,3.76,0.0,0.6196992719992999,0.9987526596716915,1.5431619365071893e-05,1.810441595990876e-07,0.039456545668703484,0.03946329843690235,9.5443020672939e-09,1.809867652335326e-11,0.0012101913738997566,3.1551307183848773e-07,5.858502845082641e-07,4.7700689478285985e-06,5.495755054894962e-07,3.366932971799477e-05,3.745155155614443e-05,0.0017231993158010252,2.2817692775652096e-07,1.8211308067881974e-05,7.247542621906399e-08,5.616614955502373e-10,3.946612542025003e-08,1.2723167197367785e-07,1.2275053042454902e-09,4.410547415924612e-10,9.662848221061981e-08,3.824464701582934e-10,2.1239981251620092e-06,2.988067432449108e-10,4.934428586224371e-08,2.581331779499377e-11,5.167100773770814e-13,9.568136351106417e-08,1.9512032434271536e-11,3.224774963182928e-13,7.62955917867787e-18,2.047672081362301e-16,2.505759577121251e-16,4.840088634560008e-12,1.2284856424100008e-18,2.735674580790262e-11,1.463922700941694e-15,6.060687971208478e-11,6.343957579663063e-16,3.349225605884468e-13,1.8358229217202015e-10,2.9793125059297715e-10,3.110649712825844e-14,1.3488573933212435e-09
6.361398226988169e-07,0.7669537492920887,2.1964178876861787e-05,1.4588706267350974e-06,1.5183604864012918e-05,4.8003661601154816e-05,0.0,0.0,1.1770871789940308e-05,8.913980863146205e-09,5.838685036878032e-07,9.68476400248619e-09,1.8837087967939638e-10,5.6640975634741445e-18,1.4860930052673324e-13,6.845353718650714e-10,2.2559907264599856e-06,2.1801791356299852e-07,7.76269231827531e-12,9.068658234671044e-13,2.230571962357602e-06,5.742935105275547e-12,4.084511659797859e-11,2.3736513609531806e-11,5.1756047632741253e-11,1.124281351245542e-07,2.2852433124535901e-10,9.444443461533728e-10,1.4186939917369675e-12,1.243996768894421e-13,7.097126072302028e-12,1.0907360896169285e-14,4.626165688098687e-10,4.614706532412419e-11,3.76,0.0,0.6189056816602708,0.998751239583486,1.631964171962207e-05,1.9340807697859907e-07,0.040228882315513345,0.040235993142354626,9.731469954984279e-09,1.8454944499605047e-11,0.0012101896544348663,3.3574971548842746e-07,6.337830741819136e-07,4.94475322437906e-06,5.694231989883524e-07,3.540517743053156e-05,3.939041198996529e-05,0.0017565324441509637,2.4351314458230356e-07,1.894445503974271e-05,7.575540537440182e-08,5.858958728660039e-10,4.167245391685244e-08,1.3196977442773293e-07,1.3556318553370568e-09,4.84636162258884e-10,1.0355919593215584e-07,4.2777547377055287e-10,2.2340672377862566e-06,3.097260385053886e-10,5.2781036826387075e-08,2.8439027598593966e-11,5.459239243548649e-13,1.0347725272474989e-07,2.1105067946671768e-11,3.6096724703085423e-13,8.53720361137682e-18,2.3767560774367213e-16,2.8286494784012647e-16,5.169404605834597e-12,1.3743130416099661e-18,2.918443350577441e-11,1.5643300575642639e-15,6.286279673770825e-11,6.770019691321871e-16,3.5988243471755387e-13,1.9271550783266312e-10,3.138783150396399e-10,3.338534551970906e-14,1.418773428786186e-09
6.487493026449671e-07,0.7670650717125397,2.2830222388198016e-05,1.5255539785092366e-06,1.5731060192605307e-05,5.063451792800625e-05,0.0,0.0,1.2020683948252473e-05,9.270122360334166e-09,6.265142197443376e-07,1.0471955783986265e-08,2.0676816692831408e-10,6.4758719341970545e-18,1.6324772610588331e-13,7.296076818593143e-10,2.3735556419905745e-06,2.3458341167978387e-07,8.603931827261239e-12,9.843249662334991e-13,2.319278069406889e-06,5.992911433504642e-12,4.2940802751634905e-11,2.61446456611558e-11,5.455177234920786e-11,1.2198134158847456e-07,2.407774478646916e-10,1.0198036854169513e-09,1.5933769005090263e-12,1.3815923982073412e-13,7.73294476434931e-12,1.1818032870765458e-14,4.903755214615774e-10,4.987498951878e-11,3.76,0.0,0.6181129604079058,0.9987497853542742,1.7240229932704537e-05,2.0640335179243368e-07,0.04100022097292272,0.04100770346032168,9.91839600072703e-09,1.8810752364376173e-11,0.0012101878936222087,3.568575814897359e-07,6.845355094868093e-07,5.123462609040084e-06,5.897199802271036e-07,3.7203410073005794e-05,4.13997202469575e-05,0.001789806686348234,2.595517483027593e-07,1.969177394299886e-05,7.915331766811923e-08,6.107380845289328e-10,4.3970040336707934e-08,1.3681914173592513e-07,1.494649142339475e-09,5.317290584228473e-10,1.1088491801067411e-07,4.775221825777748e-10,2.348141951677124e-06,3.2089516997761917e-10,5.6398115718721247e-08,3.128974922553416e-11,5.764635435191179e-13,1.1172424033306022e-07,2.2790332429774193e-11,4.032309303856622e-13,9.533565914602682e-18,2.7522248831945905e-16,3.187745394513464e-16,5.5154280200889695e-12,1.5343649387842701e-18,3.110403952017456e-11,1.6699172723825799e-15,6.517139409121731e-11,7.217605565779706e-16,3.862411004040835e-13,2.0218130399183676e-10,3.3044830376449375e-10,3.5795566985525304e-14,1.4912666290599018e-09
6.613587825911174e-07,0.7671762725872009,2.3718139872377822e-05,1.5943104789594688e-06,1.6288623290920765e-05,5.3365213287655605e-05,0.0,0.0,1.227175038159966e-05,9.633479966943694e-09,6.71556491250856e-07,1.1310526539130592e-08,2.2676047918845537e-10,7.393243917489387e-18,1.791637349660596e-13,7.769166596613331e-10,2.4954748408469714e-06,2.520590512483533e-07,9.520944562937784e-12,1.0668326978514175e-12,2.409697168986456e-06,6.248350183255928e-12,4.5150856108642597e-11,2.8757340717487538e-11,5.745705742942883e-11,1.3217245085307882e-07,2.534668914463334e-10,1.1000033287626473e-09,1.7865661568559877e-12,1.5320871502588526e-13,8.415251425944412e-12,1.2788217900384804e-14,5.192146425747682e-10,5.381864189996861e-11,3.76,0.0,0.6173211039478951,0.9987482964153468,1.8194001220077037e-05,2.2005238438225605e-07,0.04177056243700972,0.041778430568931046,1.010508039770625e-08,1.916610049925203e-11,0.001210186090773171,3.7885863665836686e-07,7.382124486961242e-07,5.306245508083304e-06,6.104712767014322e-07,3.906543395270624e-05,4.348108611564085e-05,0.0018230221260973766,2.763116544762661e-07,2.0453257171199082e-05,8.267244895287696e-08,6.361972622211342e-10,4.636141501129772e-08,1.4178116518469594e-07,1.6452929453015632e-09,5.82559146294246e-10,1.1862302450932672e-07,5.320312187597165e-10,2.4663142324883102e-06,3.3231707368658116e-10,6.020221470879513e-08,3.438164412258991e-11,6.083829424518297e-13,1.2043821969375647e-07,2.457106286098605e-11,4.49564304181468e-13,1.0625578899088735e-17,3.1797677705841675e-16,3.586595120871343e-16,5.8787556802525135e-12,1.7097507898409502e-18,3.3118748432006577e-11,1.7808672185623438e-15,6.753331608976039e-11,7.687461748724979e-16,4.140537846385242e-13,2.1198728631496324e-10,3.476583539587911e-10,3.8343016526105724e-14,1.5664027592536144e-09
