Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55)
1.0978181578107327e-07,0.9750170767010475,0.00010227210246473182,3.912707326091453e-06,1.614138307108053e-05,0.00010039147690249741,0.0,0.0,3.5939051621757795e-05,2.5801647940005128e-08,1.5142903136969503e-07,2.0517348776702607e-08,1.1117453666906012e-09,1.061654182223906e-15,9.652309410200026e-12,8.625498492931506e-09,7.379717527421551e-06,9.862914138856297e-08,5.239777938285725e-11,3.133660983612377e-10,2.8521950184844723e-05,3.202450484241844e-10,3.178420194181482e-09,1.6092461704392376e-11,2.532199997250486e-10,1.4389013621337508e-07,1.1584590907000464e-08,4.972446152925873e-09,9.375503098271682e-13,5.197149868494808e-13,1.5273508546872052e-11,1.1874377434148688e-13,8.196020247827964e-10,4.200827569999827e-11,3.76,0.0,0.8283833496209763,0.9964365333395298,5.048184631929992e-06,4.315161320661317e-07,0.12134326104141537,0.1214070154016159,4.2042839502102697e-07,2.410993340075441e-09,0.0035113665346704587,1.979967945983877e-06,6.008354523968013e-07,1.5321664381509566e-05,1.1256675346496049e-06,6.0187083777986106e-05,0.00012596075693654878,0.0075783779208558975,1.584175591678655e-06,6.042450687184739e-06,5.28587474085499e-07,6.089703496491529e-09,1.371762398863581e-07,2.486280371993988e-07,4.661828625412924e-09,2.581963627469156e-09,2.9272590982277534e-07,1.739340113900096e-10,7.788753603742912e-06,1.9238632286954136e-10,1.2275502535865377e-06,7.860566426645291e-11,2.2822175213802717e-11,7.902608917621834e-08,3.800221822257181e-12,2.6449887895462426e-14,1.253567067793639e-18,6.358483017042257e-17,1.0216995329285963e-15,2.4770468207507473e-11,2.8749527429435668e-19,3.160715658319001e-10,3.1408408865374653e-15,1.823140422572379e-11,3.7890449169135025e-15,5.658796998364729e-11,7.252496396356761e-09,2.4641316610843507e-10,3.128135057489552e-12,9.575375470646928e-10,1.7212137553585575e-09,2.862569028042376e-14,1.1861017910863853e-12,4.418416650200291e-05,4.378623944648236e-16,5.4670670479672774e-08,6.530256604975754e-13,1.3727392687479401e-07
1.1319262967162969e-07,0.9756232404216241,0.00010746498494929847,4.1760277690542175e-06,1.729295030578007e-05,0.00010840387661260099,0.0,0.0,3.69575747732357e-05,2.7398046080825915e-08,1.707223872395958e-07,2.2735509636425787e-08,1.248244202584683e-09,1.2421912060019308e-15,1.0644220549397741e-11,9.395377652354184e-09,7.869867353954632e-06,1.11756636213545e-07,6.117052570809277e-11,3.624321540970906e-10,3.0291872747463442e-05,3.473375582784677e-10,3.3392088879483873e-09,1.7960818567673487e-11,2.7097296202177826e-10,1.6296331315783527e-07,1.253185564972866e-08,5.470354990515706e-09,1.0946149135495996e-12,5.96076061492694e-13,1.7485493680983294e-11,1.3405806178705945e-13,9.081350173816383e-10,4.7919471350218635e-11,3.76,0.0,0.8247557874756102,0.9964342799344816,5.58968022794109e-06,4.713018026618022e-07,0.12484470741491023,0.12491268492364835,4.326496099961517e-07,2.4819569641770665e-09,0.0035113586151298785,2.197182160109489e-06,6.84581589038842e-07,1.5915509706110563e-05,1.1663006944920371e-06,6.415967186416945e-05,0.0001343752125059489,0.007795562528506475,1.7551440105827662e-06,6.417573719973623e-06,5.486914758290477e-07,6.463802831106689e-09,1.4485383508830532e-07,2.5850644063961666e-07,5.363411339167772e-09,2.943052695046161e-09,3.169757189298789e-07,2.0393326891206727e-10,8.313598685615385e-06,1.997808486316475e-10,1.3476045320595476e-06,9.010533648424417e-11,2.4440575367248628e-11,8.941682345728881e-08,4.301821701821172e-12,3.106402967109728e-14,1.471078924960992e-18,7.685637401573685e-17,1.2182451953378838e-15,2.7133549574883334e-11,3.3718618078893786e-19,3.4416854643669707e-10,3.435884817595394e-15,1.89533133067994e-11,4.127956029303465e-15,6.292113797861463e-11,7.658244216928756e-09,2.6595758597241437e-10,3.4224740784015638e-12,1.018950957679361e-09,1.8521459988539833e-09,3.087175387699498e-14,1.3022805260947286e-12,4.67734071685936e-05,4.80001050884353e-16,5.8330606336658573e-08,6.967159700831121e-13,1.509937189173196e-07
1.166034435621861e-07,0.9762268596822831,0.0001127560567690175,4.4489573910773945e-06,1.848666132382537e-05,0.00011678500760907407,0.0,0.0,3.797085733585019e-05,2.903987682980637e-08,1.9198682097049064e-07,2.514862913453121e-08,1.397296129702695e-09,1.4483761805842568e-15,1.1720451181895666e-11,1.0215667937458984e-08,8.378450297413328e-06,1.2616160923312083e-07,7.108989907263823e-11,4.1733597770721215e-10,3.211327240704572e-05,3.7573083943178526e-10,3.5066831014459335e-09,2.000091169929488e-11,2.8944325011778554e-10,1.838914109620922e-07,1.3521730084038311e-08,6.0018134850987795e-09,1.2727758456673554e-12,6.810862769368563e-13,1.994808919950824e-11,1.5078439406387488e-13,1.0028026944183665e-09,5.442459494079362e-11,3.76,0.0,0.8211435512286855,0.9964319732441274,6.170456078004024e-06,5.134947112386718e-07,0.1283307220569039,0.12840307819674515,4.448169669223467e-07,2.5526078949985816e-09,0.0035113505083923502,2.4305277041718985e-06,7.769305086285673e-07,1.6515054258538e-05,1.2071910134529824e-06,6.8274822252667e-05,0.00014310681562424823,0.00801170490257434,1.9386386126936724e-06,6.803878966911056e-06,5.691093536578244e-07,6.848513364425147e-09,1.5279669160374368e-07,2.6848473385898034e-07,6.147537912035216e-09,3.342491279089114e-09,3.426509270467798e-07,2.3804921304290896e-10,8.85859500054449e-06,2.072399055785227e-10,1.475775230438245e-06,1.0292921417986992e-10,2.613194844474708e-11,1.0078623653628898e-07,4.8506945698751314e-12,3.631743062183201e-14,1.7185655654325715e-18,9.244653685941304e-17,1.4459604566030971e-15,2.9646023286259106e-11,3.9369851031235894e-19,3.740918493052719e-10,3.751905005759926e-15,1.9681961049434922e-11,4.489097848740162e-15,6.975094187349687e-11,8.079627950470715e-09,2.865742409396354e-10,3.735325488533592e-12,1.0825121143276629e-09,1.990295040058686e-09,3.324423073448489e-14,1.4259068490993897e-12,4.94249195693855e-05,5.248504192810488e-16,6.211361209174908e-08,7.418516723742082e-13,1.6561739223300395e-07
1.200142574527425e-07,0.9768279463097952,0.00011814367158797143,4.7316270517377925e-06,1.9722483520047065e-05,0.00012553941971589654,0.0,0.0,3.89789518544882e-05,3.072689129654635e-08,2.1537916841086766e-07,2.7769192793598053e-08,1.5597577383810833e-09,1.6832694955776828e-15,1.2887199204816153e-11,1.108815262070934e-08,8.905642366508263e-06,1.4192361506952727e-07,8.226714329841358e-11,4.785657155079374e-10,3.3986001621020595e-05,4.054390678299212e-10,3.680940245327556e-09,2.2225322239115915e-11,3.0863945548393704e-10,2.067955393340714e-07,1.4554524025911703e-08,6.5680985037281084e-09,1.4742054304625208e-12,7.75446809602475e-13,2.2681537382804733e-11,1.6900481380584804e-13,1.1037899282113746e-09,6.155969582550048e-11,3.76,0.0,0.8175465700602296,0.9964296118881781,6.792045173033705e-06,5.581673340790041e-07,0.13180136792383046,0.13187826043932055,4.5693068558741274e-07,2.6229474093681794e-09,0.003511342209599548,2.680635846132074e-06,8.78462018013925e-07,1.7120047007376218e-05,1.2483244629777396e-06,7.253346769199572e-05,0.00015215824885840332,0.008226809947898912,2.13515113101659e-06,7.201380333890527e-06,5.898470246499841e-07,7.243797568699224e-09,1.61008202455332e-07,2.785587296846706e-07,7.021332417655796e-09,3.783118447511304e-09,3.698110741580822e-07,2.7670901486776533e-10,9.423936601551713e-06,2.147602241621226e-10,1.6123868880753693e-06,1.1719148332454565e-10,2.789864188755388e-11,1.1319066918199604e-07,5.449540587201235e-12,4.2276880555978176e-14,1.9991417413135972e-18,1.1068680761575046e-16,1.7087822147393216e-15,3.231280826055736e-11,4.577383023379498e-19,4.0590437287424975e-10,4.0897019412938145e-15,2.041702521742065e-11,4.873242384509027e-15,7.710088628428078e-11,8.516781762610241e-09,3.0830019203541147e-10,4.0672847178754545e-12,1.1482476322904694e-09,2.135999700655496e-09,3.574877032091016e-14,1.5572349665979227e-12,5.2137847305338975e-05,5.72500469339335e-16,6.601922569966829e-08,7.884251116082624e-13,1.8117478692511085e-07
1.2342507134329893e-07,0.9774265120498856,0.00012362620470271008,5.024170373470307e-06,2.1000363817339044e-05,0.00013467147957624457,0.0,0.0,3.998191027497944e-05,3.245883807502993e-08,2.4106508112544084e-07,3.061011110212698e-08,1.7365337212158914e-09,1.9502378446031654e-15,1.4151023480050425e-11,1.2014635879538889e-08,9.451613381434506e-06,1.5912428361016086e-07,9.48209464896929e-11,5.466341370969474e-10,3.5909914158303714e-05,4.3647577924045174e-10,3.862079252996912e-09,2.4647348602425686e-11,3.285699310678152e-10,2.3180142404825785e-07,1.5630524827537505e-08,7.170505046474395e-09,1.7012342587452162e-12,8.798933377313904e-13,2.5707006219749856e-11,1.8880360317901365e-13,1.2112780357453547e-09,6.936146727994354e-11,3.76,0.0,0.8139647736483365,0.9964271944735089,7.455986886895262e-06,6.053918869376364e-07,0.13525670763250938,0.13533829657674212,4.6899098459261134e-07,2.6929767772196574e-09,0.0035113337138479896,2.9481371555905175e-06,9.897742520281143e-07,1.7730242692521378e-05,1.2896873495550017e-06,7.693649186240226e-05,0.0001615320553510403,0.008440882544339837,2.3451738441154167e-06,7.610094204567184e-06,6.109101203980572e-07,7.649618976520822e-09,1.6949158044928142e-07,2.887243401527916e-07,7.992311358357008e-09,4.267892255344201e-09,3.9851773029619887e-07,3.203701701141769e-10,1.000980930803562e-05,2.223386169754322e-10,1.757768639870796e-06,1.3301303888695286e-10,2.974310072184634e-11,1.2668749427938261e-07,6.101106005081861e-12,4.901391923449304e-14,2.3161423781277463e-18,1.319462319118145e-16,2.0110206321075803e-15,3.5138834594508665e-11,5.300612852536832e-19,4.3966966076911535e-10,4.45008060221321e-15,2.1158191876457885e-11,5.281169243561823e-15,8.49948980862264e-11,8.969832895862446e-09,3.311731535445903e-10,4.418945202858259e-12,1.2161855238020085e-09,2.28961838986442e-09,3.839131067055898e-14,1.69652205601431e-12,5.491134615138173e-05,6.230410675974785e-16,7.004689858625066e-08,8.364276054065743e-13,1.976956204041988e-07
1.2683588523385536e-07,0.9780225685683908,0.0001292020528911431,5.32672355984244e-06,2.2320229896719896e-05,0.00014418537481241268,0.0,0.0,4.097978395629375e-05,3.4235463383548033e-08,2.692192591420975e-07,3.368472401834461e-08,1.928579319093842e-09,2.2529786029052888e-15,1.5518855350823786e-11,1.299694389568949e-08,1.0016527159372417e-05,1.7784727244805298e-07,1.0887775329287436e-10,6.220791232539794e-10,3.7884865135679274e-05,4.688539083170469e-10,4.050200850907062e-09,2.7281031440456896e-11,3.492427977131313e-10,2.5903950044578196e-07,1.674999837707921e-08,7.8103462517539e-09,1.9563579657841562e-12,9.951965469333134e-13,2.9046592202489823e-11,2.1026729022194653e-13,1.3254447074758402e-09,7.786720390165246e-11,3.76,0.0,0.8103980921626314,0.9964247195940286,8.163826236302696e-06,6.552402904034739e-07,0.13869680346316388,0.13878325124336652,4.8099808136322e-07,2.7626972616539826e-09,0.0035113250161885523,3.2336609492870486e-06,1.1114834069710636e-06,1.8345401720273587e-05,1.3312663085606058e-06,8.148473053034624e-05,0.00017123064209725723,0.008653927547167725,2.5691991551129695e-06,8.030039403892837e-06,6.323039945930009e-07,8.065942185478418e-09,1.7824986293240844e-07,2.989775746932625e-07,9.06839158749836e-09,4.7998903121551575e-09,4.2883455728004447e-07,3.695215938939963e-10,1.0616390890599734e-05,2.299719770802888e-10,1.9122541459637586e-06,1.5052169217474184e-10,3.1667869446504356e-11,1.4133505769622176e-07,6.808180154689497e-12,5.6605005109057434e-14,2.6731303235062994e-18,1.5663462591923987e-16,2.357382539010326e-15,3.812904177886527e-11,6.114746132002314e-19,4.754519434293021e-10,4.833851513510009e-15,2.1905155224226892e-11,5.713666182437855e-15,9.345732007191707e-11,9.438901832117844e-09,3.552314903320006e-10,4.790898072921939e-12,1.2863553245632892e-09,2.4515302201406623e-09,4.117809432232208e-14,1.844028285664329e-12,5.774458397850047e-05,6.765619375487224e-16,7.419599953970592e-08,8.858494951554995e-13,2.1520946684094196e-07
1.3024669912441178e-07,0.978616127452336,0.00013486963426323202,5.639425219447715e-06,2.3681991362931273e-05,0.00015408511811130894,0.0,0.0,4.197262368250585e-05,3.605651120112093e-08,3.0002567797109263e-07,3.700680573049561e-08,2.1369028055691072e-09,2.5955454820110354e-15,1.6998010217179315e-11,1.4036925757674336e-08,1.0600541694194937e-05,1.9817821874219204e-07,1.2457208507151033e-10,7.054641508266906e-10,3.9910711053331086e-05,5.025858254902279e-10,4.245407774810892e-09,3.014117848846975e-11,3.7066595040090624e-10,2.8864500805517756e-07,1.7913190025545237e-08,8.488953380018935e-09,2.242244073464085e-12,1.1221626101900016e-12,3.2723322031176653e-11,2.334846547854965e-13,1.4464639459173618e-09,8.711475944171711e-11,3.76,0.0,0.8068464562578399,0.9964221858305733,8.917113174038591e-06,7.07784137015546e-07,0.1421217173624001,0.1422131887845486,4.929521921589492e-07,2.8321101190000583e-09,0.0035113161116260803,3.53783476063704e-06,1.2442234570107846e-06,1.8965290059379905e-05,1.3730482981546279e-06,8.617897268187702e-05,0.00018125628316059244,0.008865949787447213,2.8077191844216644e-06,8.461237161170869e-06,6.540337304557461e-07,8.492732862886996e-09,1.872859164506074e-07,3.093145383313747e-07,1.0257897846827075e-08,5.3823102302800095e-09,4.608273713879347e-07,4.2468469955129595e-10,1.1243851252802748e-05,2.3765727635758784e-10,2.0761815226571284e-06,1.6985237725471973e-10,3.367559393429202e-11,1.5719261898088598e-07,7.57359243913485e-12,6.513168118139771e-14,3.073903958664506e-18,1.8520600650402942e-16,2.7529955783546215e-15,4.1288376975952846e-11,7.028385712295022e-19,5.133161721373152e-10,5.241831656371186e-15,2.2657617422783204e-11,6.171529560526899e-15,1.0251290469162019e-10,9.924102452121816e-09,3.805142147390001e-10,5.183731856270718e-12,1.3587882212288835e-09,2.6221361577132253e-09,4.4115684746762005e-14,2.0000168243019484e-12,6.0636740676251845e-05,7.331526238747818e-16,7.846581849578711e-08,9.366801948833058e-13,2.3374573755192265e-07
1.336575130149682e-07,0.9792072002110185,0.00014062738811251814,5.9624161951795475e-06,2.5085540848614905e-05,0.0001643745512369442,0.0,0.0,4.29604796745342e-05,3.792172340051056e-08,3.3367780972556953e-07,4.059056961972351e-08,2.3625680044812607e-09,2.982375477608395e-15,1.8596199164615e-11,1.5136454196293834e-08,1.1203809330592623e-05,2.202046906196904e-07,1.4204686808745193e-10,7.973787744828315e-10,4.198730982948171e-05,5.376833718105718e-10,4.447804944329928e-09,3.3243389274106553e-11,3.928470643189484e-10,3.207580861446778e-07,1.9120325449216574e-08,9.207675776762236e-09,2.5617388916213334e-12,1.261633643043208e-12,3.676115329081521e-11,2.5854673393785365e-13,1.5745060132410458e-09,9.714250513613987e-11,3.76,0.0,0.8033097970674682,0.9964195917508214,9.7174019138896e-06,7.630946600608886e-07,0.14553151094614736,0.14562817325862548,5.048535320842259e-07,2.9012165988746793e-09,0.0035113069951190896,3.861283832784523e-06,1.3886458546010243e-06,1.9589679138001704e-05,1.4150205932316322e-06,9.101996163511754e-05,0.00019161112282884167,0.00907695407241223,3.061225376249077e-06,8.903711072719546e-06,6.761041480183857e-07,8.929957750566485e-09,1.966024413189067e-07,3.1973142990416835e-07,1.1569569911631378e-08,6.018469957099091e-09,4.945642068355353e-07,4.864144594331293e-10,1.1892352609856148e-05,2.4539156387923527e-10,2.249893274488072e-06,1.911473562877453e-10,3.5769023344191954e-11,1.7432029202934193e-07,8.400209334314169e-12,7.468073761730757e-14,3.522504658466271e-18,2.181622210296665e-16,3.2034329165621003e-15,4.462179335708886e-11,8.050682464540218e-19,5.533280466047791e-10,5.674845241808117e-15,2.3415288433095825e-11,6.655564709527907e-15,1.1218680787875987e-10,1.0425542191979413e-08,4.070609830815575e-10,5.598032203885327e-12,1.4335171798518473e-09,2.8018602084550826e-09,4.7210983266894055e-14,2.164753842668351e-12,6.358700807561728e-05,7.929024584868945e-16,8.285557021372259e-08,9.889082386005338e-13,2.5333366229199195e-07
1.3706832690552463e-07,0.979795798277064,0.00014647377476763188,6.295839398679564e-06,2.6530755059977753e-05,0.00017505734897135466,0.0,0.0,4.3943401601660966e-05,3.983083987791601e-08,3.7037883821294846e-07,4.445067338420359e-08,2.6066968358513584e-09,3.4183171314100057e-15,2.0321540636137225e-11,1.6297426175163095e-08,1.1826476932824126e-05,2.4401613823249006e-07,1.6145376976123945e-10,8.984391051718226e-10,4.411452083410586e-05,5.741578918615112e-10,4.657499603204087e-09,3.66040796599833e-11,4.1579360076665056e-10,3.555238700200357e-07,2.037161145451668e-08,9.967880815888161e-09,2.9178744734324452e-12,1.4144881344634508e-12,4.1184974151695595e-11,2.8554682675485515e-13,1.7097373872909416e-09,1.0798928859209561e-10,3.76,0.0,0.7997880461975856,0.996416935909233,1.056625028577102e-05,8.212427039824342e-07,0.14892624550255945,0.1490282684388748,5.1670231509834e-07,2.9700179442416887e-09,0.0035112976615795377,4.204630634618363e-06,1.5454192159796705e-06,2.0218345741609962e-05,1.4571707794270458e-06,9.600839613209164e-05,0.00020229717871049054,0.00928694518583346,3.3302081188447806e-06,9.357487064224717e-06,6.985198112661953e-07,9.377584669645279e-09,2.0620197611080893e-07,3.302245402919893e-07,1.3012569338682122e-08,6.7118079941539085e-09,5.301153799301058e-07,5.553004456152382e-10,1.2562049664297813e-05,2.531719643014315e-10,2.4337362273640322e-06,2.1455642361962923e-10,3.795101204162671e-11,1.9277898584589242e-07,9.290931403807818e-12,8.534437080845395e-14,4.0232240865416745e-18,2.560567830328103e-16,3.714738480123723e-15,4.81342484983331e-11,9.191351618559378e-19,5.95554037032309e-10,6.13372436540849e-15,2.417788585166883e-11,7.166586230564863e-15,1.2250458296094307e-10,1.0943322196722971e-08,4.349120917749697e-10,6.034381631184086e-12,1.5105770752699463e-09,2.9911506394992347e-09,5.047124647697493e-14,2.3385085083817673e-12,6.659458987213208e-05,8.55900528810548e-16,8.736439784359267e-08,1.0425213261283792e-12,2.7400227142323205e-07
1.4047914079608106e-07,0.9803819330074665,0.00015240727544315864,6.639839649832229e-06,2.8017495766178333e-05,0.0001861370229847514,0.0,0.0,4.492143859283765e-05,4.1783598679417266e-08,4.1034186786026975e-07,4.860222429509679e-08,2.8704718857072303e-09,3.9086601298770946e-15,2.218257213948912e-11,1.752176335074383e-08,1.2468686048239089e-05,2.6970384455889003e-07,1.8295354311431466e-10,1.0092882850629098e-09,4.629220492168567e-05,6.120202648317463e-10,4.874601429369637e-09,4.024050619796488e-11,4.395128128992943e-10,3.9309258790811667e-07,2.1667236730322654e-08,1.0770953824291983e-08,3.3138756206255013e-12,1.5816413538534507e-12,4.602060213902151e-11,3.1458049837776315e-13,1.8523207255561639e-09,1.1969439327603438e-10,3.76,0.0,0.7962811357207122,0.9964142168470083,1.146521911985589e-05,8.822986963431303e-07,0.15230598199487694,0.15241353781544797,5.284987540254546e-07,3.03851539147035e-09,0.00351128810587267,4.5684943993338784e-06,1.7152289926198452e-06,2.085107191179106e-05,1.4994867471772998e-06,0.0001011449314099935,0.0002133163447721058,0.00949592788837795,3.6151563784908087e-06,9.822593352845774e-06,7.212850351399898e-07,9.835582525369072e-09,2.1608690205803108e-07,3.4079025066595226e-07,1.4596485811439588e-08,7.465883505332585e-09,5.675535537907424e-07,6.319678487459474e-10,1.3253089778649013e-05,2.609956762789964e-10,2.6280614627010913e-06,2.402371084858604e-10,4.022452152239645e-11,2.126303455053465e-07,1.0248690333643382e-11,9.722033860438904e-14,4.580611310503228e-18,2.9949894647394817e-16,4.293452840493684e-15,5.1830702833509845e-11,1.0460688687461894e-18,6.400614011965863e-10,6.619309557086427e-15,2.4945134749290088e-11,7.705418226531558e-15,1.3349217465605591e-10,1.1477537470959735e-08,4.6410847310498246e-10,6.4933592767914815e-12,1.5900048214254335e-09,3.1904812371715395e-09,5.390410416545022e-14,2.5215529725150194e-12,6.965870154923124e-05,9.222356504556486e-16,9.199137638698456e-08,1.0975063674408303e-12,2.9578037893750884e-07
