Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616)
1.1729201219462298e-17,0.46460466225884206,3.533472428723312e-27,2.790678522542296e-32,4.3230655257424543e-32,2.5566024910332985e-29,0.0,0.0,4.724528728845322e-21,1.0656276471659725e-36,4.2348229698856043e-47,6.559015970174407e-49,2.040981957192554e-59,2.1847987040756396e-68,7.053164295677355e-49,2.0313035094362557e-38,9.625151897439784e-36,3.2716802443116644e-49,2.1263254977416302e-67,2.595366578939192e-66,9.772837771834175e-39,4.096259994824882e-58,1.8008997058826167e-29,1.4887866835788258e-64,8.576972164281111e-52,1.2072302875525091e-59,4.3766290115181246e-58,1.5057288414583346e-66,1.3815577192098213e-80,8.067707123130543e-83,1.4756107729225579e-64,1.4323778420863815e-79,2.3588046983664856e-63,2.9846656294106515e-76,3.76,0.0,0.7682929530676053,0.9999999999995657,6.364321668323119e-43,1.197485052662405e-48,6.129281401557452e-18,6.129281401557452e-18,2.4790222744401633e-38,4.421147474861915e-44,4.343404818265221e-13,1.709691229433592e-41,7.574811347103664e-44,4.7245322622729795e-21,1.011478993131123e-32,2.59160864653809e-41,5.014536416654542e-33,1.77744977375172e-20,2.1965380208505103e-40,4.3222583991374226e-32,1.4313291231378597e-37,4.090400133067525e-42,1.0479316555194177e-38,1.2068789294788188e-34,3.8477669547153135e-48,1.775242487705714e-49,1.8008997079740964e-29,2.9082806510147767e-58,9.625151897441014e-36,2.4591951444271908e-32,6.563612815468098e-53,2.8403423332771422e-62,1.2229871561289897e-64,1.8637226170331362e-50,3.74192913845705e-62,8.706588182327188e-70,2.6166089599232755e-74,2.498601134164053e-78,6.743637941483599e-64,8.661586252703026e-64,2.812320577228609e-74,1.5929077165038723e-47,2.7688978135800503e-54,2.611462766729941e-45,1.1740816069250625e-52,3.913342180080825e-74,2.556602485198383e-29,8.068395306579675e-36,1.392098421915469e-54,5.268682074697364e-47,2.713594276172969e-44,2.3302041115784294e-47,6.229780823737343e-65,9.958711688592851e-35,7.186103378821698e-58,9.62267195960134e-51,4.186298549884327e-62
2.346859288307704e-17,0.46460466225884206,7.07001523864152e-27,5.583782188916707e-32,1.7303528336577613e-31,5.115426190506623e-29,0.0,0.0,9.45316217422992e-21,4.2652876944626946e-36,3.3904333294854577e-46,5.251202401468024e-48,1.6340396207999513e-58,1.749167411450878e-67,2.823103822792319e-48,8.130507752577305e-38,3.8525691459242766e-35,2.6193335132002754e-48,1.702362503330098e-66,2.077871356810663e-65,3.911681983760171e-38,3.279498696758061e-57,3.6033640468875324e-29,2.3839984404581274e-63,6.866792897452423e-51,9.667634298335186e-59,3.504847233502713e-57,2.41196982639875e-65,4.427916667786919e-79,2.5857142482928613e-81,2.3628998161039642e-63,2.7493925795272635e-78,3.778479631390267e-62,9.56241527199182e-75,3.76,0.0,0.7682929530676053,0.9999999999991309,5.0953271146128026e-42,9.587161643006132e-48,1.2263887982438586e-17,1.2263887982438586e-17,9.92254960536194e-38,1.76961117402083e-43,8.690583040599991e-13,6.843220500655368e-41,3.031898737003402e-43,9.453169244065954e-21,4.0485519626676184e-32,1.0532068921069777e-40,2.0071213925527823e-32,3.556443813153979e-20,8.791876425934076e-40,1.7300297726979552e-31,5.7290466436738785e-37,1.6372260635830803e-41,4.1944576106411577e-38,4.830660934841719e-34,1.540109537652017e-47,7.105622538352464e-49,3.603364055258903e-29,2.3283928831418402e-57,3.85256914592526e-35,9.843189424275038e-32,5.254881209744864e-52,4.548074555638988e-61,1.959056612633744e-63,1.4921114956513516e-49,5.9919627672236375e-61,1.394188496271449e-68,4.189983521601771e-73,4.001017259747708e-77,5.39901074559e-63,7.033768559563703e-63,4.5033769961255836e-73,1.2752947123898654e-46,2.2168025197090484e-53,2.090758094371344e-44,9.39979168989018e-52,6.266446198855236e-73,5.115426167151755e-29,3.229460807115618e-35,1.1145251677104053e-53,4.218149243831244e-46,1.086144893535284e-43,9.326889169988541e-47,4.988877614466947e-64,3.986079990596007e-34,5.753024728087929e-57,7.703988564101694e-50,6.703532026201782e-61
4.6947376210306524e-17,0.46460466225884206,1.4143102256982328e-26,1.1169991247944955e-31,6.92366522333383e-31,1.0233073611417902e-28,0.0,0.0,1.8910429065019612e-20,1.7066706572376077e-35,2.713377085355977e-45,4.202560210190049e-47,1.3077492035960227e-57,1.3998655321164435e-66,1.1296092529042995e-47,3.2532621367921844e-37,1.5415294787168574e-34,2.096262873244028e-47,1.3624221241062808e-65,1.662928592444109e-64,1.5651823136777194e-37,2.6245956631414133e-56,7.208292716693676e-29,3.815950076222659e-62,5.495521276130133e-50,7.738027268347398e-58,2.8052960887165844e-56,3.861396136342146e-64,1.4180433676153064e-77,8.28076771313204e-80,3.7821785357161406e-62,5.85852238210097e-77,6.049083404538603e-61,3.061811818831367e-73,3.76,0.0,0.7682929530676053,0.9999999999982615,4.077810265489049e-41,7.672643048441105e-47,2.4533101144200854e-17,2.4533101144200854e-17,3.970312305362973e-37,7.080749719715243e-43,1.7384938920121867e-12,2.7381795702010703e-40,1.213154534220893e-42,1.8910443207404816e-20,1.6199481332305912e-31,4.341345154702222e-40,8.03109996677935e-32,7.114431891932469e-20,3.517895764706015e-39,6.922372558892052e-31,2.292364900172334e-36,6.551037010627564e-41,1.6783293975431774e-37,1.9328935963937712e-33,6.162444226239343e-47,2.843195510026696e-48,7.208292750190063e-29,1.8634219577474175e-56,1.5415294787176444e-34,3.9385579037541486e-31,4.2055020331282546e-51,7.279324381218494e-60,3.1363133848604056e-62,1.1941427510486436e-48,9.591043289043467e-60,2.231609560951389e-67,6.706702330160304e-72,6.404233286812242e-76,4.320849420974238e-62,5.7879855932551815e-62,7.208335644355226e-72,1.0206233309618252e-45,1.774116804406734e-52,1.673241899286275e-43,7.522690005546606e-51,1.0030394921398543e-71,1.0233073517967996e-28,1.2922049795829516e-34,8.919588206891749e-53,3.375801376436987e-45,4.345994343287804e-43,3.7319705807802925e-46,3.9931247199016146e-63,1.594951207194546e-33,4.603804254114899e-56,6.165532250544283e-49,1.0730016894655139e-59
9.390494286476549e-17,0.46460466225884206,2.82892818876815e-26,2.234241627112189e-31,2.7699169311472516e-30,2.0468368541099005e-28,0.0,0.0,3.782496284668099e-20,6.827793946159345e-35,2.1711139249158272e-44,3.362690430942113e-46,1.0464314843830461e-56,1.1201051066433737e-65,4.519172548869563e-47,1.301516684890284e-36,6.167121698399419e-34,1.6773287842265172e-46,1.0901682852776788e-64,1.330595530103982e-63,6.26174844022653e-37,2.1000752969689067e-55,1.4418150007491207e-28,6.106762488266417e-61,4.397251982125722e-49,6.191991915762724e-57,2.2448043299009614e-55,6.180029937005402e-63,4.5395155663050303e-76,2.650883236757557e-78,6.052717024782294e-61,1.4040184906434904e-75,9.68134716381147e-60,9.80074114351125e-72,3.76,0.0,0.7682929530676053,0.9999999999965227,3.262867774135762e-40,6.139280181324829e-46,4.9071527467725393e-17,4.9071527467725393e-17,1.5883834463787534e-36,2.8327609572859535e-42,3.4773648418575245e-12,1.0954501269785091e-39,4.853409026391862e-42,3.78249911330942e-20,6.480847378594198e-31,1.8385538891962052e-39,3.2129629404435447e-31,1.4230408049385342e-19,1.40738737701391e-38,2.7693997813603792e-30,9.170952297627012e-36,2.6208415186572493e-40,6.714410451700237e-37,7.732833008152395e-33,2.465378956811258e-46,1.137480100102837e-47,1.4418150141498567e-28,1.491020693311996e-55,6.167121698405716e-34,1.575679624388384e-30,3.365040588749997e-50,1.1647506929133575e-58,5.019559753935417e-61,9.554956611619189e-48,1.53487923249814e-58,3.5713018663380927e-66,1.073290718480941e-70,1.024885836580933e-74,3.4573359527328685e-61,4.8854490378359245e-61,1.1535682712049375e-70,8.166536898531449e-45,1.419564685575949e-51,1.3388477429312857e-42,6.019294748101542e-50,1.605189748897718e-70,2.046836816723849e-28,5.1696613515741115e-34,7.137025115814587e-52,2.7011540029357997e-44,1.7386807313968407e-42,1.493031267014688e-45,3.195309758284543e-62,6.380843398579828e-33,3.6831605211760584e-55,4.9333625601349496e-48,1.717152041941718e-58
1.8782007617368343e-16,0.46460466225884206,5.658166352515005e-26,4.468729393797935e-31,1.108056947128993e-29,4.093895875189569e-28,0.0,0.0,7.565403041033173e-20,2.731339857744774e-34,1.7370560599415251e-43,2.6904137743584684e-45,8.372781666321533e-56,8.961691577001056e-65,1.8078161254016816e-46,5.206490372862531e-36,2.4670494502541143e-33,1.3419904232518149e-45,8.72255180562646e-64,1.064577496323932e-62,2.504903227710578e-36,1.6802197595294243e-54,2.8837864393827247e-28,9.77181399625877e-60,3.5181356051468155e-48,4.954224507870655e-56,1.7960704746708345e-54,9.889485027285966e-62,1.45292932637702e-74,8.484486810422102e-77,9.685332446006188e-60,3.739418583382741e-74,1.549240680235216e-58,3.1367081799541544e-70,3.76,0.0,0.7682929530676053,0.9999999999930449,2.6105420702314907e-39,4.9118904917018805e-45,9.814838011477447e-17,9.814838011477447e-17,6.354050828933109e-36,1.1331966025620931e-41,6.955105837312288e-12,4.382157127219094e-39,1.9415223582309447e-41,7.565408698051957e-20,2.5925499348743853e-30,8.168745426174282e-39,1.2852897743172185e-30,2.846236036387465e-19,5.630007680043127e-38,1.1078500705088848e-29,3.6686794788346075e-35,1.0484220383299318e-39,2.685982767985077e-36,3.093384944415814e-32,9.862318369299865e-46,4.550424785246975e-47,2.8837864929900315e-28,1.192929827396176e-54,2.4670494502591502e-33,6.303231456243364e-30,2.692288082543602e-49,1.8632206326413021e-57,8.032461241105027e-60,7.644691203911083e-47,2.4560566464459037e-57,5.714664358951763e-65,1.717439833704397e-69,1.6399841839225625e-73,2.766131270030856e-60,4.315458932977109e-60,1.8458966352052846e-69,6.533849165909906e-44,1.1357622871995153e-50,1.0711798940762636e-41,4.815892685580306e-49,2.568564879359251e-69,4.0938957256331495e-28,2.0680328391981486e-33,5.710161194128909e-51,2.1611283844140975e-43,6.955288953610685e-42,5.972611312334329e-45,2.556573012654897e-61,2.552545088153186e-32,2.9458767557534136e-54,3.947064791757635e-47,2.7477227713496105e-57
3.756503427915193e-16,0.46460466225884206,1.1316651630436808e-25,8.937715975388317e-31,4.4324081433637626e-29,8.188014057922922e-28,0.0,0.0,1.5131216553894513e-19,1.092580400545136e-33,1.3897108190627885e-42,2.1524427923073347e-44,6.699399219060847e-55,7.169693423981397e-64,7.231558627202795e-46,2.0826808330474837e-35,9.868599356226526e-33,1.0736432804838344e-44,6.978976617043129e-63,8.517024264896434e-62,1.0020020628599075e-35,1.3442396171431646e-53,5.767729238546328e-28,1.5635697649574933e-58,2.814642097874428e-47,3.963636585038756e-55,1.4369471887461772e-53,1.582432583250664e-60,5.3870045250587965e-73,3.145779036521381e-75,1.5497320094076724e-58,1.0760389063446483e-72,2.4789652098019418e-57,1.003821986225811e-68,3.76,0.0,0.7682929530676051,0.9999999999860895,2.088532801447628e-38,3.929698941656035e-44,1.9630208540887257e-16,1.9630208540887257e-16,2.541723710440795e-35,4.5329708497146825e-41,1.391058421128005e-11,1.752934174178415e-38,7.766411407688968e-41,1.5131227865955683e-19,1.0370621715616202e-29,3.9188026890180295e-38,5.141368300554911e-30,5.692626499118753e-19,2.2520947073547528e-37,4.4315806042543855e-29,1.4675315049246733e-34,4.1938596764077915e-39,1.0744368257582279e-35,1.2374043267597002e-31,3.9450878236609143e-45,1.8203512467280614e-46,5.767729452984276e-28,9.543891891188065e-54,9.868599356266806e-33,2.521395174997733e-29,2.1539327150562223e-48,2.979481975408089e-56,1.2852865469097402e-58,6.1160433377199695e-46,3.929890540900267e-56,9.143928246540762e-64,2.7480434446241164e-68,2.624108230264032e-72,2.213009886227569e-59,4.103328068183813e-59,2.9535836615570266e-68,5.227326373588602e-43,9.086572961974594e-50,8.569845964724531e-41,3.8528964983369483e-48,4.109912842915278e-68,8.18801345967256e-28,8.272467965394876e-33,4.56834416498756e-50,1.7289847838333684e-42,2.7822287907209244e-41,2.3891418894557627e-44,2.0453903781533087e-60,1.0210595824592092e-31,2.3553242809236904e-53,3.1578017384537766e-46,4.39658004627329e-56
7.51310876027191e-16,0.46460466225884217,2.26336579879928e-25,1.7875733331584336e-30,1.7729993282260298e-28,1.6376250985687456e-27,0.0,0.0,3.026284358014195e-19,4.3704105187227624e-33,1.1117950437308469e-41,1.7220104568914822e-43,5.36101605707202e-54,5.73589057523045e-63,2.892682199777146e-45,8.330892336810975e-35,3.9475200542614993e-32,8.589349709836996e-44,5.584280078798271e-62,6.813781107954746e-61,4.008089796442668e-35,1.0754172139315848e-52,1.1535614524459127e-27,2.5017752444191097e-57,2.2517671233771878e-46,3.1710193802544413e-54,1.1495940743804538e-52,2.5319841176269102e-59,1.7312860077406999e-71,1.0109965809621476e-73,2.4796342606591606e-57,3.250384762231276e-71,3.9664884369810083e-56,3.212350949648694e-67,3.76,0.0,0.7682929530676049,0.9999999999721785,1.6708658996789781e-37,3.143833774114335e-43,3.926094959970689e-16,3.926094959970689e-16,1.0167101335192923e-34,1.8132252233187425e-40,2.7821526491463547e-11,7.011879320956003e-38,3.106632533684567e-40,3.026286619543772e-19,4.148333078349062e-29,2.088500811436903e-37,2.0565891612702108e-29,1.1385407423915031e-18,9.008562084774492e-37,1.7726683066827479e-28,5.870245443069975e-34,1.6775787000101435e-38,4.297834738090532e-35,4.949717998575662e-31,1.5780671946756653e-44,7.282411279008795e-46,1.153561538222835e-27,7.635295077533176e-53,3.947520054293725e-32,1.0085785865520401e-28,1.7231870710542626e-47,4.7614702057486465e-55,2.0565313147032072e-57,4.892950812289528e-45,6.2879847783164164e-55,1.4630657887798923e-62,4.396981138415726e-67,4.1986801648818334e-71,1.7704496365121753e-58,4.324041523523321e-58,4.725850265929681e-67,4.181958587904176e-42,7.269500218129873e-49,6.856039487309463e-40,3.0823894769957795e-47,6.57602777628072e-67,1.6376248592634643e-27,3.309054508661115e-32,3.654759430200345e-49,1.3832206570118628e-41,1.1129141582596984e-40,9.556763187972993e-44,1.6363680956693627e-59,4.0843214255071224e-31,1.8819260507318164e-52,2.5263013537137904e-45,7.034706952616312e-55
1.5026319424985345e-15,0.46460466225884217,4.526781390995452e-25,3.575194481715485e-30,7.09206944945779e-28,3.27527270904221e-27,0.0,0.0,6.052609763473589e-19,1.7481819910077267e-32,8.894465894492184e-41,1.3776492754446284e-42,4.29105491748953e-53,4.58876642326169e-62,1.157084567978136e-44,3.332390442989373e-34,1.579024083641058e-31,6.8715606641331725e-43,4.469023117382831e-61,5.451089524037593e-60,1.6032522277228427e-34,8.603439725325267e-52,2.3071383846627245e-27,4.00289128205185e-56,1.801435074054439e-45,2.5368712590694837e-53,9.19689786954198e-52,4.051248169398233e-58,5.540968884233293e-70,3.235687557803569e-72,3.9674652197822387e-56,1.0092511696514348e-69,6.3464967769911215e-55,1.0279715984180112e-65,3.76,0.0,0.7682929530676045,0.9999999999443567,1.3367085823343091e-36,2.515096867172257e-42,7.852243171734612e-16,7.852243171734612e-16,4.0668816187411655e-34,7.2529746198604566e-40,5.564335318094283e-11,2.804780233581762e-37,1.2426694673308107e-39,6.052614282910015e-19,1.6593501062114878e-28,1.2521713356308518e-36,8.226440325091541e-29,2.27709692708424e-18,3.6034614704413115e-36,7.090745356496505e-28,2.3481220576856474e-33,6.710388653307243e-38,1.7191513795014798e-34,1.9799073313228142e-30,6.31233266530928e-44,2.913680669646872e-45,2.307138727773883e-27,6.108309090324811e-52,1.5790240836668379e-31,4.034355361179943e-28,1.3785660139592245e-46,7.599884971993913e-54,3.290503894458652e-56,3.9144070899775147e-44,1.0060903521995143e-53,2.34093522644785e-61,7.035258660395056e-66,6.717974388205004e-70,1.416376045769294e-57,5.125379708980652e-57,7.561444488998531e-66,3.345603738530867e-41,5.815780079869056e-48,5.484896655070203e-39,2.4659394315962078e-46,1.0521778205918236e-65,3.275271751809194e-27,1.3236352677522956e-31,2.923838003147532e-48,1.1065896554390683e-40,4.451701915087842e-40,3.822745119680956e-43,1.3091216011047458e-58,1.633745189320935e-30,1.501767614495221e-51,2.0210650674003117e-44,1.1255674175884758e-53
3.0052740754412214e-15,0.4646046622588423,9.05366985812783e-25,7.150507488994963e-30,2.8368422024784312e-27,6.550568829682754e-27,0.0,0.0,1.2105260575231995e-18,6.992763531641526e-32,7.115614916635484e-40,1.1021652570786631e-41,3.436370200280889e-52,3.671034128677192e-61,4.628361153618389e-44,1.3329626445102177e-33,6.3161284540945665e-31,5.497280104091084e-42,3.5777133771778434e-60,4.360897407904629e-59,6.413041529328085e-34,6.882792476707671e-51,4.614291749233463e-27,6.404666744541673e-55,1.4411566046996077e-44,2.029538047832768e-52,7.35757637187359e-51,6.482055911467581e-57,1.773136049879118e-68,1.0354352051948247e-70,6.347984563607983e-55,3.18020719687188e-68,1.0154487048540788e-53,3.289539980835389e-64,3.76,0.0,0.7682929530676037,0.9999999998887132,1.069373209299804e-35,2.0120894316361517e-41,1.5704539595262444e-15,1.5704539595262444e-15,1.6267606929539742e-33,2.9012045605773687e-39,1.1128677507731354e-10,1.121917778575522e-36,4.970733654100084e-39,1.2105269599521848e-18,6.637434145148714e-28,8.342827850843126e-36,3.2905928638487086e-28,4.554209295403637e-18,1.4413919036227688e-35,2.836312567945094e-27,9.392535956436824e-33,2.684173587033806e-37,6.876640463476754e-34,7.919669536502874e-30,2.5249456479922974e-43,1.166027418981316e-44,4.614293121684912e-27,4.88667712616862e-51,6.316128454300803e-31,1.6137503327033373e-27,1.1028593497272473e-45,1.21009127945666e-52,5.264834909673662e-55,3.131544220452554e-43,1.6097547759404138e-52,3.7455208091251077e-60,1.1256483443287465e-64,1.0748829604043082e-68,1.1331068038016763e-56,6.766124844196765e-56,1.2098349429374612e-64,2.6764943335248958e-40,4.652829089999495e-47,4.3879433153455734e-38,1.9727609866031117e-45,1.683495207641252e-64,6.550565000713994e-27,5.294567997043666e-31,2.339077497014324e-47,8.85276972600019e-40,1.7806898206479022e-39,1.5291065912978627e-42,1.0473158220532118e-57,6.535013994356631e-30,1.1953995761844168e-50,1.6168616460419658e-43,1.8009192952805532e-52
4.507916208383909e-15,0.4646046622588423,1.3580615608000392e-24,1.0725891207333895e-29,6.028298689173109e-27,9.825865850028296e-27,0.0,0.0,1.8157911387830023e-18,1.48596447350015e-31,2.0346242372953128e-39,3.1515731328074083e-41,9.83164482775678e-52,1.0496877905343334e-60,9.835281196133087e-44,2.8325493979920846e-33,1.3421793034646906e-30,1.5718807532507662e-41,1.0234252195890829e-59,1.2469459889027517e-58,1.3627733636381418e-33,1.968051449217094e-50,6.921444613941426e-27,2.357346011455646e-54,4.1208134363865686e-44,6.0252467921615335e-52,2.1837803900710044e-50,2.4712890356277375e-56,7.838866541935684e-68,4.577561853995563e-70,2.336483153839716e-54,1.488089708989279e-67,3.8714062939869043e-53,1.5439022426908348e-63,3.76,0.0,0.7682929530676029,0.9999999998330701,3.0577436768081624e-35,5.753326983886139e-41,2.3556836018790274e-15,2.3556836018790274e-15,3.456871307996258e-33,6.165068849795787e-39,1.6692996549205938e-10,2.3840788148109565e-36,1.0562871580864604e-38,1.815792490601303e-18,1.4104568600377697e-27,2.2625523771413295e-35,6.992520291749349e-28,6.831321662656959e-18,3.062962353970949e-35,6.0271732219566774e-27,1.9959168696179348e-32,5.703884953930115e-37,1.4612882799760442e-33,1.6829322837773838e-29,5.365517145717302e-43,2.47861864421614e-44,6.921447530404873e-27,1.3972865109491708e-50,1.3421793035236613e-30,3.4292245579820236e-27,3.1534932496346274e-45,4.443572797706059e-52,2.0072199512930936e-54,8.954435003828399e-43,5.925053066041702e-52,1.3786024516306367e-59,4.143138935205915e-64,3.9562891033000644e-68,3.239980962084807e-56,2.372572014706826e-55,4.452995468466936e-64,7.653105191844078e-40,1.3304494876854476e-46,1.2546794462307534e-37,5.640868322449492e-45,6.196389085374877e-64,9.825857713432226e-27,1.1250973819470369e-30,6.688298765446028e-47,2.531342693206175e-39,3.783971525952825e-39,3.249357492445668e-42,3.109243306863004e-57,1.388692550974027e-29,3.4082652803506283e-50,4.623220811293976e-43,6.628588292964646e-52
7.513200474269283e-15,0.46460466225884245,2.2634736238707384e-24,1.787694149540142e-29,1.6666496546453145e-26,1.6376463489630482e-26,0.0,0.0,3.026321301638458e-18,4.108260579553175e-31,9.350393335446762e-39,1.4484380795139234e-40,4.526263210413634e-51,4.823981702301176e-60,2.719169164692832e-43,7.831173877458841e-33,3.710736300474804e-30,7.223790157270985e-41,4.709205908193389e-59,5.730510294466629e-58,3.767672907228043e-33,9.044448720784709e-50,1.1535748343907118e-26,1.8137652554868373e-53,1.893776045047276e-43,2.822426439665771e-51,1.0228141237193264e-49,2.0322362365748678e-55,1.2641635678796063e-66,7.382169731514999e-69,1.7977131081358826e-53,2.0634569720048985e-66,3.183606334078935e-52,2.1525875889412117e-62,3.76,0.0,0.7682929530676014,0.9999999997217845,1.4052278366774249e-34,2.644019938312027e-40,3.9261428865845894e-15,3.9261428865845894e-15,9.557243673346647e-33,1.7044625961493928e-38,2.7821542040275544e-10,6.591285899897113e-36,2.920360253210248e-38,3.02632354785128e-18,3.8995038968864234e-27,9.746327605650395e-35,1.933228951794324e-27,1.1385546392899302e-17,8.468201946496681e-35,1.6663385012148717e-26,5.518130929159391e-32,1.5769637753018503e-36,4.040038031905396e-33,4.6528193455410134e-29,1.4834095237655813e-42,6.858412023953338e-44,1.1535756407080533e-26,6.421422829632796e-50,3.71073630074581e-30,9.480810619716105e-27,1.4492308515787428e-44,3.390762862398555e-51,1.6506017924120342e-53,4.11517172915514e-42,4.558851237389302e-51,1.0607106292679458e-58,3.1877709916347184e-63,3.0440090114961757e-67,1.4889757476639952e-55,1.698394513057146e-54,3.4261598273057505e-63,3.5170785936028015e-39,6.114666879474158e-46,5.766050539363943e-37,2.5923328633459697e-44,4.767562825814694e-63,1.6376440994123114e-26,3.1105677818237677e-30,3.0736835091709793e-46,1.1633130735253233e-38,1.0461583228364427e-38,8.98353860346118e-42,1.4564671227031238e-56,3.839331937272087e-29,1.5528270139928142e-49,2.1246642207532915e-42,5.100101089522465e-51
1.016203779680233e-14,0.46460466225884256,3.0615154510663768e-24,2.4180047949324662e-29,2.933553004084885e-26,2.2150118940028938e-26,0.0,0.0,4.093274439018251e-18,7.231153927658274e-31,2.0662476698598123e-38,3.200860268863012e-40,1.0011518169548456e-50,1.0660021065600215e-59,4.786144209045318e-43,1.378403523078245e-32,6.531451650308449e-30,1.5963111352704156e-40,1.0413750207390483e-58,1.2663267688802124e-57,6.631668612834792e-33,1.998640069365825e-49,1.560276304420817e-26,4.8659661110368135e-53,4.184861743888516e-43,6.395484748304786e-51,2.317275040727021e-49,5.7801478433250696e-55,4.5446186466388173e-66,2.653860588269291e-68,4.822901370699626e-53,6.828586159095568e-66,9.054908744521159e-52,7.132466224116348e-62,3.76,0.0,0.7682929530676,0.9999999996236992,3.105269096256953e-34,5.842748911559302e-40,5.310335128918482e-15,5.310335128918482e-15,1.6822177580854635e-32,3.000109400296546e-38,3.763009548272464e-10,1.1601650130680097e-35,5.140309502108794e-38,4.0932774701521055e-18,6.863710852746729e-27,2.109503422665679e-34,3.402772497281373e-27,1.5399609411060688e-17,1.4905303547340592e-34,2.933005333761336e-26,9.712736847158666e-32,2.7756987237093645e-36,7.111071988693847e-33,8.189658832287115e-29,2.6110226286429955e-42,1.2078322722688171e-43,1.560277723659907e-26,1.4190047057381935e-49,6.531451650907319e-30,1.668764642789439e-26,3.20250684339883e-44,9.06433102074597e-51,4.694673422005888e-53,9.093812222158645e-42,1.223059418547281e-50,2.845672902012602e-58,8.552145096830947e-63,8.166463319260659e-67,3.2903330078141844e-55,4.467302540715975e-54,9.19167355475088e-63,7.772019676511473e-39,1.3512651501965062e-45,1.2741804523135827e-36,5.72852487399201e-44,1.279040882084505e-62,2.2150079344363288e-26,5.475065171191073e-30,6.792200266265114e-46,2.5706864255911265e-38,1.8413953316895512e-38,1.5812382486417352e-41,3.3002791945473144e-56,6.757799236242585e-29,3.415718045352174e-49,4.695077891512458e-42,1.3682541789389917e-50
1.281087511933538e-14,0.46460466225884267,3.85957627575279e-24,3.0483388929538763e-29,4.5532665224883266e-26,2.792377737446544e-26,0.0,0.0,5.160227576676502e-18,1.1223717839883363e-30,3.8773569253242866e-38,6.0066954403999395e-40,1.880593804601425e-50,2.0003747999746866e-59,7.428734568856304e-43,2.1394659979249277e-32,1.0137686329594777e-29,2.995510637619686e-40,1.955597101673925e-58,2.3762886031603009e-57,1.0293236467621002e-32,3.750489782927907e-49,1.9669776086745234e-26,1.0877029852661299e-52,7.852980492886205e-43,1.2217740923538084e-50,4.4263409632373385e-49,1.3109466805496794e-54,1.1768770807858302e-65,6.872453406529025e-68,1.0780765856942906e-52,1.8286793356123096e-65,2.0536676482055646e-51,1.9117807378792106e-61,3.76,0.0,0.7682929530675987,0.9999999995256144,5.827102348312521e-34,1.0964040438327456e-39,6.694527371252373e-15,6.694527371252373e-15,2.6110264743097495e-32,4.656570878809695e-38,4.743857215747361e-10,1.8007311965140925e-35,7.9785085221397e-38,5.160231389096479e-18,1.0653396978105108e-26,3.902353496345027e-34,5.2815579255805155e-27,1.941367242568649e-17,2.3135023929765407e-34,4.5524164749819213e-26,1.5075466275841544e-31,4.308265681235029e-36,1.1037334554062997e-32,1.271144548869174e-28,4.052655772051797e-42,1.8757518912065972e-43,1.9669798115230596e-26,2.662792454954942e-49,1.0137686330718566e-29,2.590145834047233e-26,6.009570993584104e-44,2.0177204896584038e-50,1.064756142899328e-52,1.7064886509401584e-41,2.7339613670357374e-50,6.361013019283387e-58,1.9116845752028706e-62,1.825472691110616e-66,6.1743745329282336e-55,9.836448528169451e-54,2.0546347204003514e-62,1.4584332610767666e-38,2.535774025030518e-45,2.3910262241218993e-36,1.0749684305156146e-43,2.8590757779901623e-62,2.7923715916373306e-26,8.498033259484896e-30,1.2745668764509073e-45,4.823946778761849e-38,2.858091779822105e-38,2.4542946466182444e-41,6.304738644561649e-56,1.0489008057924854e-28,6.377985718447957e-49,8.810411779653164e-42,3.0584967300932897e-50
