Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271)
2.949475574757006e-18,0.510837295567036,1.008190501159551e-25,1.1280074926053805e-29,1.682870379416142e-31,4.8315551233034914e-27,0.0,0.0,2.6454872637379876e-20,4.3182336286323294e-36,3.756063398888539e-46,7.447878704547408e-48,1.1891286423115297e-52,4.608328701396189e-65,5.573417335217573e-46,9.460555166116094e-37,2.744800518163449e-34,3.996286008176203e-48,2.0751368005824927e-63,2.3774238071269224e-62,1.8123793622714313e-36,3.66090351214476e-55,3.6085346698264964e-27,2.4004455984318956e-63,3.417115832362165e-50,1.2321210701421756e-56,1.0220277710255178e-41,1.3322036738722118e-40,2.6280061159379536e-76,2.3115033144735837e-61,5.471108694929251e-63,2.2706493843191945e-60,3.810075175473902e-53,1.5317741975138506e-64,3.76,0.0,0.5375777335641758,0.9999999999995396,5.709575960763753e-43,1.6621094572767088e-47,5.598970201328216e-17,5.598970201328216e-17,3.657238483220947e-36,4.577823339249598e-41,4.603999906904557e-13,1.7386160261399852e-39,1.609601005834858e-41,2.645497345631581e-20,7.640921486906362e-32,6.28677790760577e-39,1.1034520029800346e-32,4.636627841009712e-19,1.774178351930858e-38,1.682746951542396e-31,1.0300967928363253e-24,5.257498306034762e-40,1.6290173427031864e-36,1.578351617703226e-33,3.343436406972586e-45,2.117966729794737e-46,3.608534670816853e-27,5.134714116586886e-56,2.7448005181637833e-34,1.544095572970172e-32,3.674210373200608e-51,4.253371053726941e-49,2.2955594797903755e-62,3.024449823844217e-49,1.1815984957854914e-61,3.1612959395026987e-68,1.292203981668567e-72,2.8112039760429464e-71,2.1536718574099506e-61,1.9093567832626645e-60,1.3137527922152192e-72,1.7880551838271046e-46,3.0372829756527505e-53,3.887129013708696e-45,1.2277546163531138e-51,5.9860929691050355e-71,4.831555120952272e-27,1.2292488697509464e-35,1.965717332870572e-53,2.2722592174758174e-46,1.1250387596357204e-41,3.203280056987815e-45,1.6289701841068223e-61,1.4180095680088634e-33,8.524467462900181e-56,9.42050812235433e-50,4.506264503389147e-62,5.3028858389922234e-62,1.0300967926634712e-24,4.245517234498242e-76,8.269194764932917e-59,5.338393248596306e-56,4.0334565418684257e-60,2.525069948025579e-90,7.403795626316235e-69,5.704641890941169e-52,7.151719581927813e-52,1.3243900930904756e-50
5.901513682593732e-18,0.510837295567036,2.0172570409357783e-25,2.2569950192191148e-29,6.735867204417312e-31,9.667307949427196e-27,0.0,0.0,5.293272952552526e-20,1.7284188156145569e-35,3.007134566434661e-45,5.9628320330659615e-47,9.520259550767966e-52,3.689465020756783e-64,2.2308194079645817e-45,3.7866875566321526e-36,1.0986355229209309e-33,3.199458718475169e-47,1.6613717246081488e-62,1.9033846232696135e-61,7.254240646015912e-36,2.930948795663358e-54,7.220204467793862e-27,3.8438405086804384e-62,2.735770418540016e-49,9.86696062200435e-56,4.090774565331921e-41,5.332286518447606e-40,4.2374395113523255e-75,1.850608144545018e-60,8.7614973196054e-62,1.8183610929662792e-59,3.0503768330614002e-52,2.4536755644492317e-63,3.76,0.0,0.5375777335641757,0.9999999999990787,4.5711324352092055e-42,1.3306981995235648e-46,1.1202804842449072e-16,1.1202804842449072e-16,1.4638484964345365e-35,1.8323223507469761e-40,9.211999763677883e-13,6.958995068479492e-39,6.442598813113591e-41,5.2932931250772327e-20,3.058359876334487e-31,2.5165904327446505e-38,4.41668369081618e-32,9.277284029401786e-19,7.101337049825884e-38,6.735373171282747e-31,2.061088543781606e-24,2.1043694735843746e-39,6.52031471245433e-36,6.317519773765933e-33,1.3382458869689297e-44,8.47738691691451e-46,7.220204471757867e-27,4.110893419051826e-55,1.0986355229211316e-33,6.180406320539945e-32,2.941602375747778e-50,3.405283074714964e-48,3.677169492604656e-61,2.4214012483695785e-48,1.8920991076064626e-60,5.062192369483878e-67,2.0692099872946145e-71,4.501980855992105e-70,1.7242470072482383e-60,1.5287829886608162e-59,2.1037161485455697e-71,1.4315313561530175e-45,2.4316732814956638e-52,3.112066751708598e-44,9.829502188931788e-51,9.585548057734905e-70,9.66730794001619e-27,4.920198993997901e-35,1.5737691007180004e-52,1.8191890048412257e-45,4.5030869741494845e-41,1.2821468235727294e-44,1.30449730180908e-60,5.675733711618792e-33,6.824708184468113e-55,7.542134570084433e-49,7.215894436919521e-61,8.463359878882614e-61,2.0610885430897403e-24,6.798359078950094e-75,6.621667935537971e-58,4.274344941749418e-55,3.2292658082096925e-59,8.093562552209159e-89,1.1856751271852293e-67,4.5671821792355234e-51,5.725724794739009e-51,1.0603173540752151e-49
1.1805589898267182e-17,0.5108372955670362,4.03539045933202e-25,4.5149701028273107e-29,2.695224269079021e-30,1.933881360382001e-26,0.0,0.0,1.0588844330179964e-19,6.915926632222511e-35,2.4066215826957234e-44,4.772078557626247e-46,7.619101043533578e-51,2.9526933179486235e-63,8.926183403909736e-45,1.5151682602319786e-35,4.395973130693301e-33,2.560539353931242e-46,1.329603124187928e-61,1.52328617944327e-60,2.902641167008088e-35,2.3456498115215477e-53,1.4443544058044928e-26,6.152648103060791e-61,2.189447791207652e-48,7.897567337675416e-55,1.6368426741875521e-40,2.1336091698523107e-39,6.876159067363628e-74,1.4810489532205522e-59,1.4024577767387e-60,1.4554258779848966e-58,2.4412285444225302e-51,3.928151865170743e-62,3.76,0.0,0.5375777335641756,0.9999999999981571,3.6582952086047157e-41,1.0649629859609705e-45,2.241047412469078e-16,2.241047412469078e-16,5.85730073102803e-35,7.331676112209836e-40,1.8427999327008267e-12,2.7845044783090215e-38,2.577878751408951e-40,1.0588884683901688e-19,1.223742320326743e-30,1.007156747419023e-37,1.767248776005665e-31,1.8558596406175737e-18,2.8414598118190267e-37,2.6950265914925963e-30,4.123072045647581e-24,8.420219023087212e-39,2.608975195243836e-35,2.527830804505614e-32,5.354726689910713e-44,3.3920593313695065e-45,1.4443544073906112e-26,3.2899641193191126e-54,4.3959731306946396e-33,2.472967562988952e-31,2.354175913587291e-49,2.725261394884234e-47,5.886892827854487e-60,1.9378578695053823e-47,3.028592399123058e-59,8.102804527612425e-66,3.312083540925761e-70,7.207355426420723e-69,1.379921634270896e-59,1.22370964853971e-58,3.367315833616561e-70,1.1456601485091566e-44,1.9460778250443726e-51,2.4905992218088466e-43,7.866589112601972e-50,1.534311945122417e-68,1.9338813566163728e-26,1.9687204831852967e-34,1.2594935717353024e-51,1.455904092516291e-44,1.8018213438871373e-40,5.130257383091421e-44,1.0441265642911434e-59,2.271032783198055e-32,5.46176224433684e-54,6.03599986467463e-48,1.1550130426401397e-59,1.3524346911134762e-59,4.1230720428792176e-24,1.0881801938332555e-73,5.301402147524096e-57,3.42139024171286e-54,2.5844710123219075e-58,2.5923976011929116e-87,1.898182691267409e-66,3.655133803278454e-50,4.582320924828421e-50,8.485761253111672e-49
2.3613742329614082e-17,0.5108372955670362,8.071658651499661e-25,9.030920391566653e-29,1.078265210078613e-29,3.868182492118726e-26,0.0,0.0,2.1179987085428294e-19,2.7668209909852924e-34,1.9256629160605923e-43,3.818389019559522e-45,6.096438445368187e-50,2.3626032678762802e-62,3.5710545958879796e-44,6.061659648714604e-35,1.7586755008339992e-32,2.0488205159267798e-45,1.0638858243502958e-60,1.2188603893994422e-59,1.1612454754451484e-34,1.876876235143641e-52,2.88902232158124e-26,9.846240094941997e-60,1.7518908864692368e-47,6.31965389681347e-54,6.548436544627085e-40,8.535826002184189e-39,1.1303342005980771e-72,1.1850641856788246e-58,2.244427140101461e-59,1.1646355908818565e-57,1.9533537533990302e-50,6.286860347740063e-61,3.76,0.0,0.5375777335641754,0.999999999996314,2.9271919897880875e-40,8.52132193870782e-45,4.482581268917418e-16,4.482581268917418e-16,2.3433016923880434e-34,2.933147854028946e-39,3.685999785280403e-12,1.1139831072326275e-37,1.031319392997119e-39,2.1180067801283224e-19,4.895766134219277e-30,4.03082524772806e-37,7.070145867212911e-31,3.712122115968286e-18,1.1367689494010467e-36,1.0781861261866125e-29,8.24703904928119e-24,3.368635949437831e-38,1.043759964311965e-34,1.0112969242121973e-31,2.142239351661346e-43,1.35704487728791e-44,2.889022327926747e-26,2.6324711554656048e-53,1.7586755008349634e-32,9.893480548282086e-31,1.883698412461655e-48,2.180623178506909e-46,9.421766535520739e-59,1.5505811067972424e-46,4.846735145475545e-58,1.2967125288685916e-64,5.300411970193908e-69,1.153812931073731e-67,1.1041469571291747e-58,9.795035163654612e-58,5.388801501072912e-69,9.167021718111e-44,1.557158200862077e-50,1.9928577862677216e-42,6.2944664601239756e-49,2.4553986413882e-67,3.8681824770537605e-26,7.876163886440532e-34,1.0077862034603567e-50,1.1649444766947004e-43,7.208458651037524e-40,2.0524370277162454e-43,8.355127966528078e-59,9.085609940519685e-32,4.370114055303366e-53,4.829716971064353e-47,1.848396907677733e-58,2.1625322766636648e-58,8.247039038205934e-24,1.7414425917328496e-72,4.245216353298358e-56,2.7386165733272834e-53,2.0680925862622223e-57,8.301664743824136e-86,3.0387675419880644e-65,2.9246623852248656e-49,3.666554433919239e-49,6.789898125661915e-48
4.723004719230788e-17,0.5108372955670362,1.6144200457335566e-24,1.806282145513745e-28,4.31341187010049e-29,7.736784759024828e-26,0.0,0.0,4.236227259589874e-19,1.1068184704271803e-33,1.540676608365747e-42,3.055003069724482e-44,4.877613853223662e-49,1.8902620742773506e-61,1.4285380911987277e-43,2.424861188775205e-34,7.035274541083443e-32,1.639212039272746e-44,8.511915725694756e-60,9.751809062467767e-59,4.645359945985987e-34,1.5016435573646708e-51,5.778358144040871e-26,1.5755586853584037e-58,1.4016457845916382e-46,5.0563633662249155e-53,2.6195878025697354e-39,3.4146082851690194e-38,1.9044880708211454e-71,9.481413673806091e-58,3.5914792339751414e-58,9.31826466576637e-57,1.5628313975853441e-49,1.0060430685680726e-59,3.76,0.0,0.5375777335641749,0.9999999999926276,2.3419759446910646e-39,6.817704840395176e-44,8.965648981814094e-16,8.965648981814094e-16,9.373969596577459e-34,1.1733546296809311e-38,7.372399250093559e-12,4.456295085772059e-37,4.1256135670961164e-39,4.236243403497677e-19,1.9584658354810936e-29,1.6136953728656015e-36,2.8282885158519015e-30,7.424647066653395e-18,4.5474458728378293e-36,4.3130955089031694e-29,1.649497305615504e-23,1.3475640847107196e-37,4.175379653587776e-34,4.045516924832717e-31,8.569654788709901e-43,5.42862343296088e-44,5.778358169424964e-26,2.1061768890557982e-52,7.035274541090732e-32,3.957714299447487e-30,1.507101817843563e-47,1.7446641856706262e-45,1.5077016591737156e-57,1.240582822250509e-45,7.755566173606239e-57,2.0749511153234996e-63,8.481521861661475e-68,1.8475731468199976e-66,8.834014241890646e-58,7.842370677319113e-57,8.62295911600642e-68,7.334313506910946e-43,1.2458452659917087e-49,1.5944376083758166e-41,5.036051239318298e-48,3.9290374992448496e-66,7.736784698760058e-26,3.15072196352059e-33,8.06305491326033e-50,9.320440718170884e-43,2.8836181321588448e-39,8.210416380504285e-43,6.684948728241315e-58,3.6345397588100142e-31,3.4962222844107954e-52,3.864140447658342e-46,2.9577359198191184e-57,3.4589606921729815e-57,1.64949730118504e-23,2.7865916084012917e-71,3.401758721016355e-55,2.1926767186101376e-52,1.654828150280271e-56,2.658809334471488e-84,4.8659062111030976e-64,2.3399520689300317e-48,2.9335244299997744e-48,5.432434012073697e-47
9.44626569176955e-17,0.5108372955670362,3.228930575500989e-24,3.6126625526650093e-28,1.72543495641256e-28,1.5473989306567652e-25,0.0,0.0,8.472684361673485e-19,4.4274540361843526e-33,1.2325997999126585e-41,2.4441213695420137e-43,3.9022763364339436e-48,1.5122814398837626e-60,5.714384860359409e-43,9.699839377165027e-34,2.814224327949735e-31,1.3114318802254863e-43,6.809889441485338e-59,7.801817752646812e-58,1.85821958992763e-33,1.201371876076667e-50,1.1557029752584677e-25,2.5210221200242246e-57,1.1213698603619829e-45,4.045347064075821e-52,1.0478777594594636e-38,1.3658988928667237e-37,3.3538134523900596e-70,7.585491033314944e-57,5.746683439215548e-57,7.455084122060538e-56,1.2503244981789825e-48,1.6097852498991133e-58,3.76,0.0,0.537577733564174,0.9999999999852548,1.8736697015617906e-38,5.454422801717219e-43,1.7931784407607435e-15,1.793178440760744e-15,3.74974038766542e-33,4.693609497185082e-38,1.4745197218336032e-11,1.7825905676178356e-36,1.650312777315804e-38,8.472716649808576e-19,7.834182115748296e-29,6.464916950957106e-36,1.1313614417233783e-29,1.4849696967958355e-17,1.8190523664433934e-35,1.7253084068774871e-28,3.2990841068329264e-23,5.390475989206604e-37,1.6702198228934357e-33,1.61827261764941e-30,3.428001381668169e-42,2.1715394433868284e-43,1.1557029854125181e-25,1.6850215002992648e-51,2.8142243279553946e-31,1.583150136445957e-29,1.2057386924053739e-46,1.3957976094306827e-44,2.412497677364343e-56,9.925134346114415e-45,1.2409537859675681e-55,3.32009064800334e-62,1.3571125054925325e-66,2.960378476937784e-65,7.067546679633987e-57,6.283152420532413e-56,1.3797434948422127e-66,5.86772902700971e-42,9.967242035788063e-49,1.275610641139456e-40,4.0290321535593434e-47,6.28677975668303e-65,1.5473989065498733e-25,1.2603400689790046e-32,6.4507497724151746e-49,7.456706554260565e-42,1.153494188830997e-38,3.284300269365868e-42,5.348297658585017e-57,1.4538750621453058e-30,2.7967891788584867e-51,3.091459114106067e-45,4.732618175856151e-56,5.533464199908319e-56,3.299084089110349e-23,4.458773360144697e-70,2.7299576388360736e-54,1.7567454605227953e-51,1.324240562375028e-55,8.520265961207753e-83,7.796673736889144e-63,1.8720505241542072e-47,2.346934743879211e-47,4.34615311678228e-46
1.8892787636847072e-16,0.5108372955670364,6.45796030943687e-24,7.225424144718019e-28,6.901880244217751e-28,3.0948398456575945e-25,0.0,0.0,1.6945598565798785e-18,1.771017646006378e-32,9.861032456640189e-41,1.955348127873102e-42,3.121895180971225e-47,1.209853853078006e-59,2.2858004293633697e-42,3.88001463623016e-33,1.1257126338026196e-30,1.0491703961599284e-42,5.448094607113956e-58,6.24160257351547e-57,7.433029585469137e-33,9.611203126470196e-50,2.3114372824170472e-25,4.0337379718748375e-56,8.971171814201731e-45,3.236380612380014e-51,4.191596315976273e-38,5.4637067307332625e-37,6.65794229588371e-69,6.068536867706699e-56,9.194946829339662e-56,5.9642568754460394e-55,1.000283381612193e-47,2.5757494769046106e-57,3.76,0.0,0.5375777335641723,0.9999999999705091,1.4989713403858463e-37,4.3636418155806735e-42,3.586405525919405e-15,3.586405525919406e-15,1.499926647973767e-32,1.8774819916644097e-37,2.94907893092866e-11,7.130507334536868e-36,6.60138700512778e-38,1.6945663140719122e-18,3.1337366013088083e-28,2.5939177952984186e-35,4.525537838899225e-29,2.969979677030724e-17,7.276357500034463e-35,6.9013740365242045e-28,6.598257708638381e-23,2.1562345126826328e-36,6.681015215074628e-33,6.473222166574905e-30,1.371228434244654e-41,8.686348175454709e-43,2.3114373230340757e-25,1.3480491949702758e-50,1.1257126338070793e-30,6.332729368182507e-29,9.646138496659996e-46,1.1166645929447782e-43,3.860135482836978e-55,7.940296182209064e-44,1.985576614419346e-54,5.3122801243036986e-61,2.171435173658027e-65,4.7498818148102146e-64,5.654171196554906e-56,5.040974445995358e-55,2.207645285770494e-65,4.694294118991761e-41,7.973993695026231e-48,1.0205127344698761e-39,3.2233020671754033e-46,1.0059103423528812e-63,3.0948397492280437e-25,5.041462844530982e-32,5.160721695879207e-48,5.965506837435712e-41,4.6140706285103026e-38,1.3137468984374444e-41,4.278773782713376e-56,5.8156185678863565e-30,2.2369703202414214e-50,2.4732259949539616e-44,7.572381635066282e-55,8.852844334030759e-55,6.598257637746632e-23,7.13421882170568e-69,2.1974926169165313e-53,1.409463119101022e-50,1.0599219174902434e-54,3.169550801583051e-81,1.2509645057963236e-61,1.4976759678187025e-46,1.8775984214969512e-46,3.477004364857469e-45
3.7785831527002117e-16,0.5108372955670367,1.2916054474912795e-23,1.445095043984246e-27,2.760780181108986e-27,6.189721697628425e-25,0.0,0.0,3.38914269738817e-18,7.084142647700773e-32,7.888919586631272e-40,1.5643044602322965e-41,2.4975458031876496e-46,9.678945442352114e-59,9.143294570951122e-42,1.552021599342235e-32,4.502896340157525e-30,8.393462607193602e-42,4.3586133977502094e-57,4.993341674359379e-56,2.973242079608588e-32,7.689053735177671e-49,4.622905838533481e-25,6.454062813284331e-55,7.177022616804918e-44,2.5891463303326358e-50,1.6766555819757132e-37,2.1855049240958643e-36,1.4319903652961454e-67,4.854887110557002e-55,1.471211754741301e-54,4.771482318645865e-54,8.002362672692996e-47,4.121273629786181e-56,3.76,0.0,0.5375777335641687,0.9999999999410181,1.1991913039336482e-36,3.4909548821895027e-41,7.172859696236705e-15,7.172859696236708e-15,5.999767438713174e-32,7.510004324263231e-37,5.898195810905826e-11,2.8522319427780465e-35,2.6405829354779665e-37,3.3891556115695248e-18,1.253507390926685e-27,1.0438964588561393e-34,1.810233549805847e-28,5.939999637396085e-17,2.910572604736673e-34,2.7605776965682722e-27,1.3196604909731725e-22,8.625027774680903e-36,2.6724332695035645e-32,2.589315204619944e-29,5.484969403381238e-41,3.474585557563053e-42,4.6229060010032445e-25,1.078452151246776e-49,4.5028963401929305e-30,2.533117501398999e-28,7.717002379567025e-45,8.933422771930722e-43,6.176325901619571e-54,6.3523124177513626e-43,3.1769630187742073e-53,8.499756246570983e-60,3.474340272991261e-64,7.642006608374426e-63,4.5233900748043735e-55,4.0557608224047703e-54,3.5322759355480373e-64,3.755479024048251e-40,6.3792879407076e-47,8.16419874946123e-39,2.5786719957889525e-45,1.6094770126473024e-62,6.1897213119061265e-25,2.016605651435956e-31,4.1286253692619284e-47,4.772462105686247e-40,1.845647025872688e-37,5.255041549867348e-41,3.42307357944626e-55,2.3262710911911505e-29,1.788775423694071e-49,1.978604277279918e-43,1.2115964611480477e-53,1.4163992199026462e-53,1.3196604626161846e-22,1.1414895306840349e-67,1.7795746795877612e-52,1.1340373805905417e-49,8.487545212562635e-54,1.0247206245500896e-79,2.0126567454376818e-60,1.198154993750134e-45,1.5021062603911462e-45,2.7816354511054727e-44
7.55719193073122e-16,0.5108372955670374,2.58323815962821e-23,2.8902015474296955e-27,1.1043176887196931e-26,1.2379485489447722e-24,0.0,0.0,6.77830837893768e-18,2.8336714718543418e-31,6.311173113496275e-39,1.2514628230664115e-40,1.9980485272500035e-45,7.743201899696307e-58,3.657336304947204e-41,6.208117628304315e-32,1.8011676965282914e-29,6.714809651052191e-41,3.487048986952464e-56,3.994697611779057e-55,1.189302880954538e-31,6.151279459011043e-48,9.245842717963461e-25,1.0326566126468785e-53,5.741652146703102e-43,2.0713348493458455e-49,6.706656437670724e-37,8.742064158197639e-36,3.4600016146820577e-66,3.883932733876859e-54,2.3539550032102415e-53,3.817218160107027e-53,6.401929164328424e-46,6.594097393068607e-55,3.76,0.0,0.5375777335641615,0.9999999998820358,9.593587354835307e-36,2.792780476934687e-40,1.434576803687121e-14,1.434576803687122e-14,2.399919033270952e-31,3.0040169783702762e-36,1.1796423418014784e-10,1.140898575643252e-34,1.0562395641119014e-36,6.7783342038267565e-18,5.014055058928666e-27,4.226157618177452e-34,7.240971025328447e-28,1.1880039557709147e-16,1.164234960951335e-33,1.1042366949686449e-26,2.639329930184817e-22,3.450030246074718e-35,1.068978743345613e-31,1.0357313483174798e-28,2.19399881688366e-40,1.3898500458809763e-41,9.245843367845798e-25,8.627668346715392e-49,1.801167696556506e-29,1.0132521429412506e-27,6.17363853367286e-44,7.146780637744771e-42,9.882201417100121e-53,5.081880105354033e-42,5.083173145495851e-52,1.3599696356544155e-58,5.558979193345794e-63,1.2362006182927938e-61,3.618732628138654e-54,3.281321624592912e-53,5.651672831484917e-63,3.0043997017901e-39,5.1034882780234346e-46,6.531397727189101e-38,2.0629494197865835e-44,2.5751795907878337e-61,1.2379483946549304e-24,8.066463630917345e-31,3.3029183177256137e-46,3.8179923347881834e-39,7.382625649908506e-37,2.1020277106256775e-40,2.738481149226956e-54,9.305131692768022e-29,1.4297152617543142e-48,1.582892813670271e-42,1.9385666415684084e-52,2.2661940510256393e-52,2.6393298167562904e-22,1.8263948752645067e-66,1.4581639515874512e-51,9.175609543866773e-49,6.8029873208680595e-53,3.318672386509037e-78,3.2557533635484117e-59,9.585296826876387e-45,1.2017076534600445e-44,2.225319880991666e-43
1.5114409486793236e-15,0.5108372955670389,5.16655910006968e-23,5.780419532108414e-27,4.417281983989753e-26,2.475901342460441e-24,0.0,0.0,1.3556639741768396e-17,1.1334714712828256e-30,5.048953461185288e-38,1.0011921550455926e-39,1.5984436097061284e-44,6.194579255610935e-57,1.4629381419280676e-40,2.4832530903984874e-31,7.204689102565297e-29,5.371863210798945e-40,2.7898675915194047e-55,3.195768479834724e-54,4.757223622067236e-31,4.921038118844531e-47,1.8491715545611954e-24,1.652255823256865e-52,4.5933353176785257e-42,1.6570766722716165e-48,2.6826693957935607e-36,3.4968345540706174e-35,9.275733513093339e-65,3.1071554032579877e-53,3.766340916410685e-52,3.0537899744889365e-52,5.1215601867866504e-45,1.0550603533999077e-53,3.76,0.0,0.5375777335641471,0.9999999997640715,7.67489264766859e-35,2.234231008735054e-39,2.869158471813983e-14,2.8691584718139886e-14,9.599699355651549e-31,1.201609822748601e-35,2.3592854020902553e-10,4.5636058733712905e-34,4.2249771419973346e-36,1.3556691377389248e-17,2.0056271180688838e-26,1.7309078846256578e-33,2.8963957733278506e-27,2.376011939666464e-16,4.6569516666308976e-33,4.416958011979227e-26,5.278668804580007e-22,1.380016878743352e-34,4.275925835096994e-31,4.1429359170168535e-28,8.77601675625456e-40,5.559484352051294e-41,1.8491718145147776e-24,6.902155060644721e-48,7.204689102790574e-29,4.0530187888193715e-27,4.938925474001407e-43,5.717441492036513e-41,1.581156277385423e-51,4.0655161242368965e-41,8.13310277851535e-51,2.1759583014633872e-57,8.894393107267854e-62,2.0210371321211936e-60,2.894993243662659e-53,2.6837753587364197e-52,9.042690563568275e-62,2.403524739903548e-38,4.08284696282731e-45,5.225133637459865e-37,1.6503637631148575e-43,4.1203004370124016e-60,2.4759007252984e-24,3.226593655614938e-30,2.642339970595033e-45,3.0544029212250613e-38,2.9530577671144653e-36,8.408135419168934e-40,2.190794576448087e-53,3.722062142504611e-28,1.141679479092069e-47,1.2663180064983852e-41,3.1017164183509526e-51,3.625874717266893e-51,5.278668350864765e-22,2.9222411356697046e-65,1.2217280017473707e-50,7.50572056627426e-48,5.463063439442912e-52,1.0870082679715155e-76,5.322765008891722e-58,7.668260209951039e-44,9.613937981039814e-44,1.7802584909891973e-42
2.2671627042855254e-15,0.5108372955670402,7.749935556679389e-23,8.670642494680547e-27,9.386731230181649e-26,3.7138541711286755e-24,0.0,0.0,2.0334971104330816e-17,2.408628678043204e-30,1.4436862287984292e-37,2.862817087394754e-39,4.570553253770043e-44,1.7712637499183067e-56,3.108745729241841e-40,5.27691635848314e-31,1.530997578565993e-28,1.5360182337733622e-39,7.977673587136735e-55,9.137909201450595e-54,1.0109107758305242e-30,1.4071104012927477e-46,2.7737587442049073e-24,6.081402927725641e-52,1.3134078136131112e-41,4.919388001263974e-48,5.700676727630167e-36,7.430778982454304e-35,3.9677385232103377e-64,8.884529246911926e-53,1.395929638772865e-51,9.065954794478709e-52,1.4644475484623896e-44,4.019933977160455e-53,3.76,0.0,0.5375777335641326,0.9999999996461074,2.1945412874658085e-34,6.388509155864708e-39,4.303740139940808e-14,4.3037401399408184e-14,2.039937464018797e-30,2.553422747336065e-35,3.5389260012511537e-10,9.697669683711299e-34,8.978096004099201e-36,2.033504853999977e-17,4.2619608048319936e-26,3.737579068907355e-33,6.1548456179961374e-27,3.564019923394949e-16,9.896029663713245e-33,9.386042794751417e-26,7.918007674947096e-22,2.9325402052012653e-34,9.086349177590148e-31,8.803745390641053e-28,1.8649048337312347e-39,1.1814015941578876e-40,2.7737592966066614e-24,1.973586450874278e-47,1.5309975786303763e-28,8.612671235617882e-27,1.4122250777575213e-42,1.6348321753770464e-40,6.028160325592781e-51,1.1626579074579448e-40,2.993849426378161e-50,8.00897714460141e-57,3.273729296728571e-61,7.515067410902339e-60,8.277875234991878e-53,7.77036364642106e-52,3.328310375293976e-61,6.87258025399772e-38,1.1674472076173471e-44,1.4940627801904113e-36,4.7190113816296605e-43,1.51654524913057e-59,3.713852859656737e-24,6.856516643114359e-30,7.555442466106681e-45,8.733689993233033e-38,6.275252444673988e-36,1.7867305820645154e-39,6.503930061465889e-53,7.909387968448548e-28,3.2610562664848847e-47,3.620880806374228e-41,1.141638413018759e-50,1.3345597389621846e-50,7.918006710801515e-22,1.0755795652095382e-64,3.5840866269083827e-50,2.1733061262619286e-47,1.5660337177168496e-51,4.8326619474802795e-76,1.9792292237664612e-57,2.1926448245627206e-43,2.7490282597981003e-43,5.0904260735170414e-42
