Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330)
4.802102214986845e-20,0.9161336080956023,3.5395346218917305e-22,2.1985621513517607e-22,1.2962540515838928e-30,2.2808045101077182e-34,0.0,0.0,1.3814659519153302e-17,4.2987321330681226e-33,1.427085372285735e-44,6.11396271256626e-46,4.454075128622975e-51,2.6301076573388714e-56,2.0608303653918457e-38,7.119827482875925e-33,4.157710776292274e-30,3.285123977422029e-45,9.621886166901918e-53,1.1427951068327175e-49,5.8506714371397146e-30,7.1559103752155095e-47,2.852269263609732e-21,2.667757620283807e-59,8.470578845535947e-46,3.041596791899502e-48,1.5512099767803215e-45,8.524725198698088e-57,3.113840031530398e-73,4.720252304162796e-73,1.6857033668381953e-59,5.06837555836919e-65,1.244737240254138e-58,2.3165751103773835e-88,3.76,0.0,0.7212463263590133,0.9999999999996008,2.4583114565923597e-43,1.6184087473314633e-43,4.358863860236738e-14,4.3588638602367396e-14,6.604589080502992e-30,1.3917715692473023e-32,3.992593329207083e-13,8.618083073868874e-34,9.619992214851708e-35,1.3815013472441178e-17,2.888414624599795e-29,6.646728453374278e-38,7.166872419678845e-29,2.7439095377344224e-15,2.4979702039182467e-33,1.2954882557611889e-30,3.679251033273837e-30,7.176217921770055e-34,7.356621939959623e-31,2.3242773393405098e-30,3.998943147760541e-57,6.385197665560074e-48,2.8522692636392714e-21,5.00282399393578e-69,4.157710924307936e-30,6.009100164631005e-33,4.9234788549084326e-43,7.353922608903626e-60,2.6496764047880277e-56,1.8180019642978296e-45,2.6236488156308874e-60,1.1990648074504854e-83,1.129869934875395e-87,1.7764006676879495e-86,9.807026136321046e-75,9.520087765392598e-57,4.929746523622619e-88,1.4657235981048861e-44,4.5092066220745664e-51,3.3749801286515375e-45,7.208205497071379e-50
9.608376543105737e-20,0.9161336080956098,7.08214586313538e-22,4.399034434910031e-22,5.1883943419029146e-30,9.129163575491545e-34,0.0,0.0,2.7641321348913793e-17,1.72061313515216e-32,1.1425360268291113e-43,4.894887726787547e-45,3.5659684893940536e-50,2.105685344513557e-55,8.248692142990292e-38,2.8497864737283086e-32,1.6641678412063864e-29,2.6300966779451647e-44,7.703359460387238e-52,9.149309538147748e-49,2.3417933038362226e-29,5.729079400028233e-46,5.707016606495687e-21,4.271888025709817e-58,6.78161355092644e-45,2.4357442770707797e-47,1.24222356550356e-44,1.3655433429851047e-55,9.979911794295637e-72,1.5128368637472285e-71,2.6993216973435322e-58,8.118209233894689e-64,1.9937890412834542e-57,1.4849555791274543e-86,3.76,0.0,0.7212463263589683,0.9999999999992012,1.9681439238878053e-42,1.2957110596618102e-42,8.721514743809545e-14,8.721514743809555e-14,2.643556837692542e-29,5.570713338308649e-32,7.988655461746435e-13,3.4494791668221336e-33,3.850503928550948e-34,2.7642029562802414e-17,1.1561185923763522e-28,2.6914204646034604e-37,2.868616708708295e-28,5.490203010775074e-15,9.998390713897457e-33,5.185329162873105e-30,1.4726592537653547e-29,2.872357345311536e-33,2.9445659668954473e-30,9.303166598785185e-30,3.6278599792386234e-56,5.112040605983968e-47,5.707016606613921e-21,8.152881240258319e-68,1.6641679004512909e-29,2.4052060824673298e-32,3.941776769829514e-42,1.177996924185528e-58,4.244415967692873e-55,1.4558387072890618e-44,4.202282304691094e-59,3.907234222209968e-82,3.681758023976926e-86,5.788522386628723e-85,1.773618946835126e-73,7.704806082449675e-56,1.6063914313275635e-86,1.1734701011178578e-43,3.6101070883733434e-50,2.702036235240798e-44,5.770947295044707e-49
1.9220925199343522e-19,0.9161336080956248,1.4167372659186278e-21,8.799979002074388e-22,2.0760335564329687e-29,3.652855828804253e-33,0.0,0.0,5.5294645008407984e-17,6.884693743000922e-32,9.143760614855528e-43,3.91739784679991e-44,2.8538587512250233e-49,1.685188237317964e-54,3.300551301098242e-37,1.1402857913586194e-31,6.658839043743948e-29,2.104876682413923e-43,6.165028789565353e-51,7.322228292461891e-48,9.370223542379565e-29,4.5850047042055215e-45,1.141651129222411e-20,6.837802895083158e-57,5.427351911427484e-44,1.949582641322456e-46,9.942813313018575e-44,2.186140030059049e-54,3.196073637135799e-70,4.844850882767428e-70,4.3206726406977424e-57,1.299618546716062e-62,3.1918310893020735e-56,9.511234225037774e-85,3.76,0.0,0.7212463263588783,0.999999999998402,1.5751132982368212e-41,1.0369626407606311e-41,1.744681651095406e-13,1.7446816510954096e-13,1.0577670742232263e-28,2.2290109542842973e-31,1.5980779725016098e-12,1.3802409822035755e-32,1.54070312301178e-33,5.52960617428822e-17,4.625980283397033e-28,1.1017243521418094e-36,1.1478203380978648e-27,1.0982789956855683e-14,4.0006586362569697e-32,2.074807085548995e-29,5.892555242284422e-29,1.1493170801866076e-32,1.178209934159885e-29,3.722478432971438e-29,3.5856879758841e-55,4.09118613828776e-46,1.14165112926972e-20,1.3497709124863174e-66,6.658839280801266e-29,9.623957255206103e-32,3.154619402263544e-41,1.8858912421701142e-57,6.795015110696706e-54,1.1652460982684345e-43,6.72720905404409e-58,1.2931136242403559e-80,1.2184914420281089e-84,1.9157329036963727e-83,3.48950448474613e-72,6.298952533912274e-55,5.316411884641503e-85,9.391327223140033e-43,2.8891828560136252e-49,2.162450192030893e-43,4.618511744500864e-48
3.844602251181909e-19,0.916133608095655,2.833784350554247e-21,1.7601868136594388e-21,8.30548605769881e-29,1.4613812073618996e-32,0.0,0.0,1.1060129232728914e-16,2.754325801531158e-31,7.316397748806869e-42,3.1345134816409573e-43,2.283520904503058e-48,1.3484066303784248e-53,1.3204354410288703e-36,4.5618856748639556e-31,2.6639692149945704e-28,1.6842211502686942e-42,4.932959735966643e-50,5.858895136449562e-47,3.7486995692658715e-28,3.668700385880294e-44,2.2835500663507007e-20,1.0942710829921904e-55,4.342706133470482e-43,1.5600610973913443e-45,7.956261056570772e-43,3.4988409259514856e-53,1.0231440277728554e-68,1.5509561988821945e-68,6.914482915508238e-56,2.07995389163869e-61,5.108345064643013e-55,6.089596869005619e-83,3.76,0.0,0.7212463263586982,0.9999999999968034,1.2603299533852236e-40,8.297276634712736e-41,3.489742004523869e-13,3.489742004523884e-13,4.2317570728244985e-28,8.917495261472117e-31,3.196502824431927e-12,5.521862687814979e-32,6.16381573949911e-33,1.1060412610047107e-16,1.8506933388551485e-27,4.606091855257682e-36,4.59202876798761e-27,2.1967963849014125e-14,1.6005239617462278e-31,8.300579375421084e-29,2.3574057968393925e-28,4.5980167126184935e-32,4.7136069402574096e-29,1.4892337663401681e-28,3.960978365842108e-54,3.273570504846395e-45,2.2835500665399676e-20,2.302890911240671e-65,2.663969309833357e-28,3.8502095760098523e-31,2.5241748187457083e-40,3.0183032055297106e-56,1.0875184859295789e-52,9.324269870548944e-43,1.0766381179960523e-56,4.408437907236835e-79,4.154038563616624e-83,6.531049857880233e-82,7.666556012394649e-71,5.252585035189546e-54,1.8124526134963677e-83,7.514488647870097e-42,2.3117852528172668e-48,1.7302887051999228e-42,3.695511108646086e-47
7.689621713677022e-19,0.9161336080957152,5.667885421527246e-21,3.5205646406399505e-21,3.322464808787237e-28,5.846008712919644e-32,0.0,0.0,2.2121458696462265e-16,1.1018199878623239e-30,5.853673961167448e-41,2.5078489098338616e-42,1.8269906667274918e-47,1.0788277332671272e-52,5.282171645482934e-36,1.824902782355508e-30,1.0656744116360498e-27,1.3475048555872355e-41,3.9467425356002645e-49,4.687561157683295e-46,1.4996018668596402e-27,2.9352389874721924e-43,4.5673479405376996e-20,1.751011850699844e-54,3.474494783523039e-42,1.2482068909624644e-44,6.365813105840443e-42,5.59895911627227e-52,3.2747017636083556e-67,4.964026301897744e-67,1.1064298156617984e-54,3.328377666729548e-60,8.174484530087758e-54,3.8981123910519054e-81,3.76,0.0,0.7212463263583381,0.9999999999936064,1.0083596988704034e-39,6.638451578330412e-40,6.979862711379037e-13,6.979862711379095e-13,1.6928405937530222e-27,3.567288413870198e-30,6.393352525398101e-12,2.208924839756394e-31,2.465726960676835e-32,2.2122025480536608e-16,7.40337584782036e-27,2.001381254353568e-35,1.8369610008868722e-26,4.39383116333199e-14,6.4026168985638965e-31,3.320501976049221e-28,9.430390640488936e-28,1.8393563750020469e-31,1.8855962273840388e-28,5.957419885666747e-28,4.916262566672733e-53,2.6191050681262614e-44,4.5673479412948284e-20,4.1416613565051566e-64,1.06567444957499e-27,1.5402091737949185e-30,2.0195315941941084e-39,4.829987018076425e-55,1.7402824725172195e-51,7.460336438632197e-42,1.7228487554826904e-55,1.5832535131162764e-77,1.4918881215439944e-81,2.3455717982236296e-80,1.893149619087811e-69,4.54244486300623e-53,6.509271598927632e-82,6.012161725093775e-41,1.8496038083527165e-47,1.3843623985713305e-41,2.956689601680386e-46
1.537966063866725e-18,0.9161336080958357,1.1336115170280285e-20,7.041320294907028e-21,1.3290400026294646e-27,2.338505143579809e-31,0.0,0.0,4.4244117623757444e-16,4.407459292320479e-30,4.683161485631756e-40,2.0063744106119223e-41,1.4616626954360895e-46,8.631031632889133e-52,2.1129546451888207e-35,7.299908164402258e-30,4.262871103699404e-27,1.0780550613052227e-40,3.157543975333508e-48,3.750226955048467e-45,5.998651554433782e-27,2.3483026674263307e-42,9.13494368863338e-20,2.801761463978494e-53,2.7797277842074894e-41,9.986287218885249e-44,5.092972208542239e-41,8.95898554461443e-51,1.0480071148039895e-65,1.588643066817966e-65,1.7703777497649127e-53,5.325765451915888e-59,1.3080081257083539e-52,2.4950384829697518e-79,3.76,0.0,0.7212463263576179,0.9999999999872126,8.067260556338803e-39,5.311013384004335e-39,1.3960104125082335e-12,1.396010412508257e-12,6.771637911079328e-27,1.4269734292642177e-29,1.2787051915752606e-11,8.83605890131779e-31,9.863309195527503e-32,4.424525121740252e-16,2.961470840700073e-26,9.276258956079422e-35,7.348143000990871e-26,8.78790072018871e-14,2.5611509734411787e-30,1.328254837513989e-27,3.772309751189139e-27,7.357724897941159e-31,7.542691820064253e-28,2.383064921362418e-27,6.728815870259522e-52,2.095383525512522e-43,9.134943691662018e-20,8.088062476964506e-63,4.2628712554640474e-27,6.1610873883230455e-30,1.6157019750369158e-38,7.728540785746941e-54,2.7846542855387603e-50,5.968637385469258e-41,2.756740232042814e-54,6.169872430807063e-76,5.813825336021545e-80,9.140594759945543e-79,5.161704694211084e-68,4.17811878152655e-52,2.5366357957144743e-80,4.809957711915154e-40,1.4797532930935611e-46,1.1075424950152898e-40,2.365463972540548e-45
3.0759738488647704e-18,0.9161336080960762,2.2672685095014567e-20,1.4082831604665394e-20,5.3162681710527844e-27,9.354262921167739e-31,0.0,0.0,8.848943547766169e-16,1.763019585729782e-29,3.7466181175198364e-39,1.6051376871639765e-40,1.169359151668796e-45,6.904989263807173e-51,8.451990619095336e-35,2.9200226734820576e-29,1.7051831332906294e-26,8.624645202501777e-40,2.526095224796291e-47,3.00025277747569e-44,2.3995094400399506e-26,1.878686726091314e-41,1.8270135183711462e-19,4.482932347082386e-52,2.2238350111594667e-40,7.989282619948851e-43,4.074506460328022e-40,1.4334897651481952e-49,3.353786855777737e-64,5.083905265422012e-64,2.8326764368357912e-52,8.521513704968725e-58,2.0928854845255743e-51,1.5969035298617687e-77,3.76,0.0,0.7212463263561775,0.9999999999744247,6.45396163574881e-38,4.248911557873225e-38,2.7920586952460793e-12,2.7920586952461726e-12,2.7087102702343734e-26,5.708009844896475e-29,2.5574450650150244e-11,3.534495470449616e-30,3.945403957224804e-31,8.849170267468195e-16,1.1846124360646258e-25,4.726926293341299e-34,2.939317000480703e-25,1.7576039833884392e-13,1.0244812325420668e-29,5.313127446119235e-27,1.5089545991425198e-26,2.943149845720172e-30,3.017138108854675e-27,9.532453619749342e-27,9.856277205371038e-51,1.676346609875924e-42,1.8270135195826264e-19,1.761650519383998e-61,1.705183193999887e-26,2.4644850927987692e-29,1.2925922605713498e-37,1.2366114519310389e-52,4.45560871723803e-49,4.77505719933741e-40,4.410930145645291e-53,2.6804334485599948e-74,2.5257526892442786e-78,3.971031198209576e-77,1.5083147018416806e-66,4.212979626712935e-51,1.1020136151919532e-78,3.8480574997886786e-39,1.183830734141868e-45,8.860550263741145e-40,1.8924160945799313e-44
6.151989418860862e-18,0.9161336080965575,4.5346266653396185e-20,2.8165854229078964e-20,2.1265289010248848e-26,3.741784859484909e-30,0.0,0.0,1.7698007118272588e-15,7.052150081071322e-29,2.9973300660335216e-38,1.2841254846990211e-39,9.355004072226172e-45,5.524057069188874e-50,3.3808307046423023e-34,1.1680209507768215e-28,6.820801915499683e-26,6.899798046721421e-39,2.020900300668324e-46,2.4002307076948896e-43,9.598135397548291e-26,1.502967217939374e-40,3.65405181694145e-19,7.172782956935594e-51,1.7790891218121728e-39,6.391527236478721e-42,3.259656646479735e-39,2.2936252849099413e-48,1.0732380481555871e-62,1.626889277247659e-62,4.5323399270534856e-51,1.363465319277624e-56,3.3486747629359926e-50,1.0220435075753739e-75,3.76,0.0,0.7212463263532966,0.999999999948849,5.163230586387196e-37,3.3991695862101553e-37,5.584155260710514e-12,5.584155260710887e-12,1.0834951274388887e-25,2.2832271624052097e-28,5.114924793370002e-11,1.4138125704394852e-29,1.578177644452211e-30,1.769846055234312e-15,4.738497936586012e-25,2.7038757952580354e-33,1.1757387599404837e-24,3.5152318061204747e-13,4.09796661680185e-29,2.1252725978130436e-26,6.035879787423341e-26,1.17727192041632e-29,1.2068675179214071e-26,3.813020232429472e-26,1.5042155054884357e-49,1.341093203897651e-41,3.654051821787422e-19,4.314763410350705e-60,6.820802158356508e-26,9.858040630612935e-29,1.03408608059747e-36,1.9786142642381273e-51,7.1291034069784e-48,3.8201046650409736e-39,7.057604824574445e-52,1.3096036905709794e-72,1.2340299068762624e-76,1.940162739638282e-75,4.597108997171139e-65,4.763088666319396e-50,5.384207892452526e-77,3.0784825245517357e-38,9.47075827893754e-45,7.088524322955381e-39,1.5139508407140745e-43
1.2304020558853044e-17,0.9161336080975203,9.069519660581369e-20,5.633189949749344e-20,8.506158871933516e-26,1.4967548590788856e-29,0.0,0.0,3.5396134258187663e-15,2.8208743800511943e-28,2.39787828162796e-37,1.027306635858386e-38,7.484079403409729e-44,4.4192720376145656e-49,1.3523392125123964e-33,4.6721075638531105e-28,2.7283346412073324e-25,5.519871189568088e-38,1.616730053250055e-45,1.920195960452498e-42,3.839273686573156e-25,1.2023809091745711e-39,7.308128412300813e-19,1.1476525681459057e-49,1.4232797411964412e-38,5.113262247363678e-41,2.6077459086832315e-38,3.669833776453641e-47,3.434403758219009e-61,5.206109029526004e-61,7.25178997797427e-50,2.1815630362552142e-55,5.357926010960074e-49,6.541159238754883e-74,3.76,0.0,0.7212463263475348,0.9999999998976976,4.130608981506875e-36,2.7193518036085616e-36,1.1168348391594362e-11,1.116834839159585e-11,4.334002533235974e-25,9.132955088096509e-28,1.0229884175981763e-10,5.655279047582216e-29,6.312742746009375e-30,3.539704109576913e-15,1.895408807006222e-24,1.7320279588212748e-32,4.702978956363778e-24,7.030487451556138e-13,1.6391949840296285e-28,8.50113362985737e-26,2.4143641875730463e-25,4.709111683731677e-29,4.8274946053897006e-26,1.5252158477718993e-25,2.348512692592983e-48,1.0728809295562568e-40,7.308128431684799e-19,1.1691156788094876e-58,2.728334738364415e-25,3.9432362910869234e-28,8.272737729825924e-36,3.1658115742130847e-50,1.140666891876979e-46,3.0561072757127207e-38,1.1292260897325354e-50,7.082631618071706e-71,6.673911562586744e-75,1.049283688826373e-73,1.4343544829227424e-63,6.038770763887147e-49,2.9119008359433583e-75,2.462800617035851e-37,7.576651594785321e-44,5.670853086400671e-38,1.211167855745268e-42
2.4608082838837407e-17,0.9161336080994457,1.8140012385328195e-19,1.126639901126721e-19,3.4024722043065708e-25,5.987301083299528e-29,0.0,0.0,7.079238853362682e-15,1.1283526214940946e-27,1.918308316680375e-36,8.218479904486523e-38,5.9873320638897896e-43,3.53542837316189e-48,5.4093710251833884e-33,1.868847775998639e-27,1.0913366302732142e-24,4.4159100495094546e-37,1.2933882306091357e-44,1.5361613259915025e-41,1.5357133801401089e-24,9.619075811966718e-39,1.4616281595894562e-18,1.8362499414096776e-48,1.1386271681254823e-37,4.090625983887755e-40,2.0862049636666115e-37,5.871760672426053e-46,1.2732359857689648e-59,1.9241982893414268e-59,1.160290081458295e-48,3.490515755396052e-54,8.572718728865433e-48,4.742731138379667e-72,3.76,0.0,0.7212463263360114,0.9999999997953949,3.304496991986242e-35,2.175487894473504e-35,2.2336734653181958e-11,2.2336734653187916e-11,1.7336054057539125e-24,3.653191314454964e-27,2.0459802644812513e-10,2.262117373152132e-28,2.525103568004587e-29,7.079420207732585e-15,7.581654443718715e-24,1.2131919743489016e-31,1.8811963634757127e-23,1.406099874231384e-12,6.556796610333936e-28,3.4004620994288853e-25,9.657481250581505e-25,1.8836495040792458e-28,1.931002736776199e-25,6.100878883599454e-25,3.7110341956775145e-47,8.583072902237551e-40,1.46162816734307e-18,3.4025917902613375e-57,1.0913366691472336e-24,1.577298513707182e-27,6.618209811795782e-35,5.0653215141946265e-49,1.825075262847171e-45,2.444895208115297e-37,1.806769167109525e-49,4.117252151575313e-69,3.879656330658978e-73,6.099661434664427e-72,4.53118110057864e-62,8.396285243364141e-48,1.6927366090803447e-73,1.9702463124597154e-36,6.061339278964983e-43,4.536695893222797e-37,9.689371532449805e-42
4.921620739880614e-17,0.9161336081032966,3.628382477188807e-19,2.253281716564298e-19,1.3609906143888763e-24,2.3951366158248796e-28,0.0,0.0,1.4158489706694111e-14,4.513416224471583e-27,1.5346489296409842e-35,6.574797570879319e-37,4.789954000150361e-42,2.828347299972344e-47,2.163751496136964e-32,7.475400591301154e-27,4.365352058940503e-24,3.5327332738540925e-36,1.0347126803496806e-43,1.2289308836810946e-40,6.142861331521914e-24,7.695272063712626e-38,2.923258793458213e-18,2.938004560401584e-47,9.109030808233677e-37,3.272507265782061e-39,1.6689672657697407e-36,9.394838295200047e-45,4.0917878913021495e-58,6.183274027413028e-58,1.8564670699703677e-47,5.584837372948445e-53,1.3716379651962347e-46,3.052047083770571e-70,3.76,0.0,0.7212463263129645,0.9999999995907894,2.643601519170505e-34,1.7403928925520705e-34,4.467350717563674e-11,4.467350717566059e-11,6.934430309973534e-24,1.4612783748277674e-26,4.0919638396902976e-10,9.04848100839252e-28,1.0100427498805815e-28,1.41588523619258e-14,3.032665581356371e-23,9.015811493669446e-31,7.524794996567378e-23,2.812202132337475e-12,2.6227219786287984e-27,1.3601865690671881e-24,3.862997364317724e-24,7.534607918801861e-28,7.724020639304973e-25,2.4403546382472903e-24,5.900385641856544e-46,6.866468508041936e-39,2.9232588244727086e-18,1.0346564438351786e-55,4.365352214525476e-24,6.309201965343566e-27,5.294575690785395e-34,8.104532800784439e-48,2.9201268974845716e-44,1.955919873577458e-36,2.890836507863404e-48,2.5020381165877308e-67,2.357652035453017e-71,3.706740471937139e-70,1.4405773558658865e-60,1.2421454041838423e-46,1.0286694263445945e-71,1.5761993452700693e-35,4.849078647514811e-42,3.6293620407765805e-36,7.751508626487164e-41
9.843245651874359e-17,0.9161336081109982,7.258275729337622e-19,4.506565359975597e-19,5.443965935351447e-24,9.582257653162922e-28,0.0,0.0,2.831699140633137e-14,1.8053676371215817e-26,1.2277200538189126e-34,5.2598481879839925e-36,3.8320960318369433e-41,2.2626801672887814e-46,8.655014164948419e-32,2.99016212308782e-26,1.7461419233550737e-23,2.8261887049369007e-35,8.277716556749983e-43,9.831454358335203e-40,2.4571460947468093e-23,6.156222214537051e-37,5.846520049795758e-18,4.700810982319459e-46,7.2872299719377e-36,2.618008410915116e-38,1.3351751307790893e-35,1.5031757976370536e-43,1.309548050613536e-56,1.978908489127944e-56,2.970349636935402e-46,8.93575031659349e-52,2.1946231181045092e-45,1.9537022150026187e-68,3.76,0.0,0.7212463262668707,0.9999999991815786,2.1148827901505902e-33,1.392315338966699e-33,8.934705221766474e-11,8.934705221776015e-11,2.773773783005198e-23,5.845117143008244e-26,8.183930515880035e-10,3.619394712541253e-27,4.0401738749384275e-28,2.8317716501839716e-14,1.213066961897419e-22,6.936758789589369e-30,3.0099198917957124e-22,5.624406648367858e-12,1.0490894580696798e-26,5.440749733234128e-24,1.545199889762099e-23,3.013845341059618e-27,3.0896101165220154e-24,9.761424613021126e-24,9.410801654474931e-45,5.493178880809563e-38,5.846520173853821e-18,3.2242234796167755e-54,1.7461419856600612e-23,2.523682301010161e-26,4.235663673429083e-33,1.296726712493796e-46,4.672207850123823e-43,1.5647373049935694e-35,4.625342770241385e-47,1.5587431094040976e-65,1.4687920868725484e-69,2.3092597833642593e-68,4.594806341922504e-59,1.9064244521160096e-45,6.408500683801321e-70,1.2609603427633275e-34,3.879265844673181e-41,2.9034916935799293e-35,6.201211342865397e-40
1.968649547586185e-16,0.9161336081264018,1.4522585333065417e-18,9.013132696943825e-19,2.1775870796691757e-23,3.834268359135384e-27,0.0,0.0,5.6633994777503506e-14,7.221472840219018e-26,9.821764064364382e-34,4.207890078676663e-35,3.0658859455144934e-40,1.810145843527442e-45,3.462008908675976e-31,1.1960652178326926e-25,6.984569830648465e-23,2.260951785736545e-34,6.622190059775947e-42,7.865166397950025e-39,9.828587502823226e-23,4.924979593709081e-36,1.1693042516870973e-17,7.521300399794746e-45,5.829786011778276e-35,2.094407778960758e-37,1.0681406322527778e-34,2.4050825256877206e-42,4.1905738387845236e-55,6.332536962518822e-55,4.752561193551047e-45,1.4297211445398665e-50,3.5113988845624185e-44,1.2503785840755314e-66,3.76,0.0,0.7212463261746831,0.9999999983631572,1.691906869374844e-32,1.1138526717593464e-32,1.786941422901944e-10,1.7869414229057602e-10,1.109509782303924e-22,2.3380475424257734e-25,1.6367861971346519e-09,1.447758351674414e-26,1.6160703091044316e-27,5.6635444107777527e-14,4.85226905494519e-22,5.439050510411177e-29,1.2039683230599747e-21,1.1248815679701424e-11,4.196359163265365e-26,2.1763005833846632e-23,6.180801216858477e-23,1.2055387255643548e-26,1.2358443566560447e-23,3.904570969545982e-23,1.503343016531564e-43,4.394544734193705e-37,1.1693043013103382e-17,1.017883043264313e-52,6.984570080436163e-23,1.009473169593805e-25,3.388532161877918e-32,2.0747638926700853e-45,7.475535234858978e-42,1.2517902837215516e-34,7.400550911361773e-46,9.839758344878995e-64,9.271931015123204e-68,1.4577486662453527e-66,1.4679313026521187e-57,2.9854730507862335e-44,4.04544477191463e-68,1.0087685383106585e-33,3.1034139054784335e-40,2.322794068011825e-34,4.960970661300811e-39
2.952974529984934e-16,0.9161336081418053,2.1791418036306176e-18,1.3519700084058736e-18,4.6273729961398623e-23,8.149824516653838e-27,0.0,0.0,8.495099812057325e-14,1.534563121481567e-25,2.8084109281128315e-33,1.2031953211383132e-34,8.76688891984223e-40,5.175887969445322e-45,7.356772764654848e-31,2.5416388083804363e-25,1.4842212155774288e-22,6.464909601192799e-34,1.8935353801428601e-41,2.248946230192218e-38,2.0885750395430986e-22,1.4082364859810525e-35,1.7539564938346313e-17,2.7683382253448164e-44,1.6669545754033108e-34,6.217773992177341e-37,3.1701149152337845e-34,9.169378140331834e-42,1.8526104833204885e-54,2.802852076393712e-54,1.7492582538078004e-44,5.408926802020912e-50,1.3315127491259807e-43,6.745016522788933e-66,3.76,0.0,0.7212463260824955,0.999999997544736,4.8377966814711046e-32,3.1849227660910345e-32,2.6804123235119775e-10,2.680412323520087e-10,2.3577083850454374e-22,4.968351406962057e-25,2.455179152990046e-09,3.076486794791635e-26,3.434150140101817e-27,8.495317103982533e-14,1.0311072213570912e-21,1.5471241645849083e-28,2.5584329016372713e-21,1.687322471030779e-11,8.917264051127722e-26,4.624639169199991e-23,1.3134203362745443e-22,2.561770378836059e-26,2.6261693817636945e-23,8.297213914368402e-23,5.531341615582472e-43,1.2565652545726536e-36,1.7539565992840286e-17,4.7063896047345185e-52,1.4842212687406953e-22,2.1451305804643536e-25,9.68908501811975e-32,7.910038343286164e-45,2.8500479678834316e-41,3.7024100324935253e-34,2.7921066145303304e-45,5.461516838087912e-63,5.1463465713115975e-67,8.091173021945716e-66,6.699920657703729e-57,1.0935299741692793e-43,2.245407172189262e-67,2.8844476329872163e-33,8.873825109779614e-40,6.641739676762178e-34,1.4185276419129718e-38
4.921624494782432e-16,0.9161336081726122,3.634717584150191e-18,2.2532835058883703e-18,1.2793326620212386e-22,2.254615250617371e-26,0.0,0.0,1.4158500469430319e-13,4.242616062946892e-25,1.2906414459086194e-32,5.529461947372636e-34,4.029441227791947e-39,2.3786484114924827e-44,2.0339337178116007e-30,7.0268842685591675e-25,4.1034354041044344e-22,2.9710325156325372e-33,8.702025359929677e-41,1.033532232182764e-37,5.7742962115685105e-22,6.471732310924463e-35,2.92326095988975e-17,2.1299826799798417e-43,7.660704361173705e-34,2.9125367001712704e-36,1.4847338696168024e-33,7.540311078941959e-41,2.98766767010336e-53,4.507681467989617e-53,1.3458939854683015e-43,4.268782277152753e-49,1.0648186244437957e-42,1.8330526838523917e-64,3.76,0.0,0.7212463258981203,0.9999999959078942,2.2232718559838705e-31,1.4636722885551486e-31,4.467354124270991e-10,4.467354124293411e-10,6.51836994657121e-22,1.3736030977059838e-24,4.0919643059361654e-09,8.505581965560445e-26,9.494418727962325e-27,1.4158862220836113e-13,2.8507081033652146e-21,7.067070580529103e-28,7.073314951534263e-21,2.8122042768611742e-11,2.4653614541768905e-25,1.2785768234731185e-22,3.631220931785879e-22,7.08254461365993e-26,7.260585717604253e-23,2.29393569366431e-22,4.2537469911245996e-42,5.774707622978409e-36,2.923261251426344e-17,6.560636219351589e-51,4.1034355516796247e-22,5.930654911222354e-25,4.452743855127332e-31,6.504710889730557e-44,2.3436966462928804e-40,1.731080953591058e-33,2.198105069712968e-44,1.3029400501888312e-61,1.2277505991230779e-65,1.9302901907461658e-64,8.717065062745911e-56,8.356299237079781e-43,5.3568092978409e-66,1.3255848446229725e-32,4.07808090879028e-39,3.0522967545603266e-33,6.519026075931789e-38
