Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134)
0.009263043435660692,0.4801813220416758,2.13390579418909e-09,1.205687113919473e-10,1.2711546648693164e-08,1.4511496880015377e-05,0.0,0.0,7.504419278861589e-05,2.0925798894929736e-05,4.175867909832765e-05,3.3918820579873973e-09,4.1348703592878284e-13,1.906686070264136e-29,3.714808981593805e-21,7.276487071675897e-14,1.5170147130109275e-09,1.559023318748092e-08,1.4725655044741443e-15,1.2633752627778923e-19,5.6462766482601964e-08,3.430447228533688e-17,4.619252048970597e-16,2.5860751416380775e-12,4.621092329173519e-13,5.2194104611185064e-08,2.660539473563321e-16,9.614547484468155e-13,1.7732672840914254e-13,2.4286786355305777e-18,1.0805058019282187e-15,2.6772380155475494e-17,1.243993422734095e-12,3.5411524191716195e-16,3.76,0.0,0.6952798710675622,0.9997874310261328,0.0001272769298722719,1.718386483146422e-07,0.015216408068159316,0.01525845014673242,1.4677951731734926e-13,3.745579661827841e-18,2.0910828195646196e-05,1.4440659206022185e-11,7.940100073545635e-09,5.79184449088193e-08,5.460504695953628e-09,0.00013045923424323053,3.772402804248653e-05,2.602350287268915e-08,8.248911646094945e-10,2.2114206024741028e-05,1.4836583399281173e-09,1.4106534785352393e-10,2.164841129752835e-09,2.8548084381224114e-10,3.708787080309505e-13,3.178345937643436e-12,7.951682901016831e-10,1.903965515437982e-09,6.953258845335979e-08,1.5090201068612134e-09,5.7583144855593763e-08,1.2608488316730537e-07,1.4184649852999062e-17
0.0094161009182961,0.4802034002393645,2.176081293866257e-09,1.2417253881891648e-10,1.3026640974594834e-08,1.4992891233895362e-05,0.0,0.0,7.618097367694465e-05,2.1608878292605088e-05,4.2783291647400756e-05,3.5933338818068536e-09,4.37531055679007e-13,1.9894339182443174e-29,3.9653854958679395e-21,7.616455850100628e-14,1.5498432057008737e-09,1.6252902015903045e-08,1.5889606455717944e-15,1.3363681170805618e-19,5.833841101359005e-08,3.544579184798465e-17,4.835021948033625e-16,2.7265230102440657e-12,4.791474015060032e-13,5.5326440486316274e-08,2.769767735915311e-16,1.0358511934060354e-12,1.8645205287140394e-13,2.5695735886954815e-18,1.1308075723872816e-15,2.875942479234573e-17,1.2956875350630204e-12,3.860198852983211e-16,3.76,0.0,0.6950252728158626,0.9997829163314519,0.00013154324986211293,1.772757178628772e-07,0.015464995908448647,0.01550807574899868,1.4917743038534181e-13,3.806815241728761e-18,2.091073376959549e-05,1.5014342480123765e-11,8.256835209181524e-09,5.9221449097958294e-08,5.584197223293092e-09,0.00013468004987850446,3.894069362871113e-05,2.6061790062414074e-08,8.55585482802443e-10,2.2202413462345634e-05,1.5308700570727678e-09,1.4871389029188457e-10,2.2340104142369566e-09,2.9722890105894197e-10,3.917952807626832e-13,3.3547105691885573e-12,8.221441450272663e-10,2.0147618975962677e-09,7.043673155028732e-08,1.5428913483679502e-09,6.053912383553938e-08,1.317827856844272e-07,1.487748327049373e-17
0.00956915840093151,0.4802254761951129,2.218553562602061e-09,1.2784996617757758e-10,1.334664019094492e-08,1.5483554198147813e-05,0.0,0.0,7.731688898356606e-05,2.2302159679056155e-05,4.381371817537691e-05,3.803383522410646e-09,4.627212083828216e-13,1.9697587838670916e-29,4.229410086246477e-21,7.968063977250446e-14,1.583082517035154e-09,1.6936913013603306e-08,1.7129547220791694e-15,1.4125316041070877e-19,6.024451327753858e-08,3.6605735888507204e-17,5.058182683796818e-16,2.873550319904525e-12,4.966062065504526e-13,5.860377360649235e-08,2.881837235762396e-16,1.1147985577063194e-12,1.9597404002899068e-13,2.71794434312089e-18,1.1830812848426897e-15,3.0865719822954385e-17,1.348879528886049e-12,4.20352571107294e-16,3.76,0.0,0.6947706441723869,0.9997783381345337,0.00013591396793652315,1.828293338931782e-07,0.015713490421747713,0.01575761428887222,1.5157444320878328e-13,3.8680305786009985e-18,2.0910638015362176e-05,1.5603451367325708e-11,8.582135379324783e-09,6.054217152051347e-08,5.709605481191744e-09,0.00013899526671844824,4.0184412608825314e-05,2.610135328636472e-08,8.870076177624222e-10,2.228837922881026e-05,1.5788102415691388e-09,1.5668626560346304e-10,2.30424397120643e-09,3.0935848958982207e-10,4.136781917278495e-13,3.539059681977851e-12,8.497996008733216e-10,2.130844205279515e-09,7.134661887721067e-08,1.5772206832169532e-09,6.360320329578151e-08,1.376409994747698e-07,1.5596490597114834e-17
0.009722215883566919,0.48024754997439645,2.2613216254048266e-09,1.3160193560811075e-10,1.3671552796544016e-08,1.5983544626610916e-05,0.0,0.0,7.845202070944001e-05,2.300564545346357e-05,4.484991730355779e-05,4.022266490517428e-09,4.891002409049562e-13,2.4366710418648446e-29,4.50754990140923e-21,8.331601339511695e-14,1.6167321817440086e-09,1.76427398936469e-08,1.8449489816365e-15,1.4919598179686038e-19,6.218106420023721e-08,3.778430221327283e-17,5.288918381332505e-16,3.027402674343927e-12,5.144945628032465e-13,6.203102183258556e-08,2.9967852942294636e-16,1.1985056872034075e-12,2.0590618779597082e-13,2.8741420114623256e-18,1.2374046442071596e-15,3.309687161861965e-17,1.4035935048003024e-12,4.57264903254357e-16,3.76,0.0,0.6945159835166099,0.9997736955008615,0.00014039066884007951,1.8850092552681907e-07,0.015961891536576726,0.016007065664827628,1.539705550981887e-13,3.929225740422058e-18,2.0910540913373837e-05,1.6208214996536975e-11,8.916127800746148e-09,6.188063385950367e-08,5.836733009316248e-09,0.00014340615524455105,4.145554268410074e-05,2.61422114535351e-08,9.191666201053893e-10,2.2372251372923093e-05,1.6274799330687701e-09,1.6499292046259582e-10,2.3755430525020245e-09,3.2187865436324167e-10,4.365624362393588e-13,3.731675740240432e-12,8.781476718258873e-10,2.252409622871699e-09,7.226285024935478e-08,1.6120085995979022e-09,6.67778714897875e-08,1.4366217237806624e-07,1.634245081994446e-17
0.009875273366202328,0.4802696216432518,2.304384751124012e-09,1.3542939690367223e-10,1.4001388305632784e-08,1.6492921106729163e-05,0.0,0.0,7.958644834529216e-05,2.371934031316344e-05,4.589185487300509e-05,4.250222062846493e-09,5.167120722361418e-13,2.597817004358583e-29,4.800824606260066e-21,8.707351507720214e-14,1.6507918439420671e-09,1.8370861852084676e-08,1.9853619822102376e-15,1.5747482514079087e-19,6.414805470772498e-08,3.898148865439556e-17,5.527409026720717e-16,3.1883320481840647e-12,5.328120400848e-13,6.561321685795326e-08,3.1146492191124105e-16,1.287188117934358e-12,2.1626230433263565e-13,3.038535586553519e-18,1.2938395205993965e-15,3.5458691471913065e-17,1.4598536856321624e-12,4.969159591326264e-16,3.76,0.0,0.6942612892266585,0.9997689874942144,0.000144974939330883,1.9429191996848493e-07,0.016210199179949977,0.01625642978126364,1.5636576534954504e-13,3.990400800117899e-18,2.0910442444153395e-05,1.6828861476133032e-11,9.258940745675403e-09,6.323686223322453e-08,5.965583782738443e-09,0.00014791398760710355,4.27544417494612e-05,2.61843836286903e-08,9.520716441266505e-10,2.2454172334040913e-05,1.6768802351691012e-09,1.7364454498804955e-10,2.4479090271437918e-09,3.347985893782342e-10,4.604838946760665e-13,3.9328483584087384e-12,9.072015760626198e-10,2.37966072673931e-09,7.318600414983346e-08,1.6472557009653436e-09,7.006564497741679e-08,1.4984902804404693e-07,1.711616099503171e-17
0.009999999999999998,0.4802916912683141,2.339694409612908e-09,1.3860487803469982e-10,1.4273819090534873e-08,1.6914993573777907e-05,0.0,0.0,8.051042701133527e-05,2.430848484533841e-05,4.674515481893825e-05,4.442860777443453e-09,5.401558635099705e-13,2.446056802552969e-29,5.051083389982925e-21,9.022759139625371e-14,1.6788500722560668e-09,1.8981031822834073e-08,2.1063113966188718e-15,1.6447644816190685e-19,6.577345966711271e-08,3.9970844348997494e-17,5.7276026955494e-16,3.324885936751971e-12,5.480608633084279e-13,6.865049749890215e-08,3.2128791416095257e-16,1.3632886894715545e-12,2.2502481650046146e-13,3.1788271703477454e-18,1.3414407083914136e-15,3.748412900600067e-17,1.5068602114475658e-12,5.313683316621976e-16,3.76,0.0,0.6940537126997434,0.9997651019437962,0.00014879131236251387,1.9910029019594574e-07,0.016412476054405253,0.016459572158937077,1.583169563674911e-13,4.040237574968811e-18,2.091036117683518e-05,1.7346528482166596e-11,9.544911084941698e-09,6.435521109174593e-08,6.071861604197501e-09,0.00015165999502190082,4.3833698528190963e-05,2.6219734734653414e-08,9.79443961396993e-10,2.2519582187504873e-05,1.7176776763230006e-09,1.8095743809394825e-10,2.5076700767564087e-09,3.4562915085732324e-10,4.807699636423137e-13,4.103316969814408e-12,9.31408881585138e-10,2.48770637943004e-09,7.3943789536359e-08,1.6763186074270655e-09,7.283025782303532e-08,1.5501516051972604e-07,1.7767743589653732e-17
0.010028330848837736,0.4802916912683141,2.347741893768611e-09,1.3933329448161756e-10,1.4336157186787862e-08,1.7011741929217902e-05,0.0,0.0,8.0720248993118e-05,2.444325117994256e-05,4.6939503710205964e-05,4.487493347360274e-09,5.456018124786559e-13,2.487284984785784e-29,5.1092510258506915e-21,9.095567995085271e-14,1.6852612228660089e-09,1.912176361057759e-08,2.1346286457212046e-15,1.6609936099136665e-19,6.614547572641046e-08,4.0197293070700324e-17,5.773815891381328e-16,3.356596895168234e-12,5.515662118245999e-13,6.935550553529647e-08,3.2354669833486895e-16,1.381068206479784e-12,2.2705651317543278e-13,3.211509709458454e-18,1.3524609720175e-15,3.7957187238137486e-17,1.5176840908497636e-12,5.394725168373039e-16,3.76,0.0,0.6940065596790314,0.9997642131764448,0.0001496683685139941,2.002037428174482e-07,0.016458413277369053,0.016505706548262715,1.5876007324425396e-13,4.051555825417582e-18,2.0910342588009395e-05,1.7465616548152053e-11,9.61070283374314e-09,6.461088536264464e-08,6.096162046619349e-09,0.00015252003784758489,4.4081467953616287e-05,2.6227888968098813e-08,9.857317967970833e-10,2.253427918903704e-05,1.7270123534679511e-09,1.8265207562789791e-10,2.521343378369635e-09,3.48127634514077e-10,4.854792946969362e-13,4.142874022505979e-12,9.36974742480837e-10,2.5128055855533166e-09,7.411663831323429e-08,1.6829626568176023e-09,7.346906878987853e-08,1.562043670840338e-07,1.7918436448977185e-17
0.010181388331473145,0.4803137589167284,2.391392848244623e-09,1.4331461480532423e-10,1.4675871040929827e-08,1.7540065192681628e-05,0.0,0.0,8.185349750137423e-05,2.517738712842564e-05,4.799284340248585e-05,4.7343273499364e-09,5.758157860051071e-13,3.075183788894122e-29,5.433459744175445e-21,9.49655307604004e-14,1.7201401746129836e-09,1.989593544770886e-08,2.293202036638333e-15,1.750794821147534e-19,6.817331818328242e-08,4.1431713347612426e-17,6.028331010388934e-16,3.5324624662127714e-12,5.707682581350967e-13,7.326315119882446e-08,3.3592758648811974e-16,1.4803752490748103e-12,2.3830325682880854e-13,3.393459997026859e-18,1.413358845818349e-15,4.0598576098545116e-17,1.5771092702255286e-12,5.851093410404593e-16,3.76,0.0,0.6937517932481634,0.9997593716072375,0.00015447254818004086,2.0623781847985356e-07,0.016706533752815788,0.016754895881360993,1.6115347804905356e-13,4.112690885046533e-18,2.0910241325216e-05,1.811871437355249e-11,9.971543629745622e-09,6.600273757110169e-08,6.2284725803083035e-09,0.00015722558223403322,4.543697979331089e-05,2.6272746730762635e-08,1.0201563104149076e-09,2.2612703887686215e-05,1.7778773213379263e-09,1.9202669803539576e-10,2.5958474161700073e-09,3.6187527164248133e-10,5.115864912367457e-13,4.3620574511654694e-12,9.67480818030465e-10,2.65205786565735e-09,7.505529059316054e-08,1.719130284163162e-09,7.699071655194998e-08,1.627310681289011e-07,1.8750110988102328e-17
0.010334445814108554,0.48033582465631647,2.435335810890745e-09,1.473743017987828e-10,1.5020542237099427e-08,1.8077948623846298e-05,0.0,0.0,8.298626655003528e-05,2.5921759320069313e-05,4.905186008639576e-05,4.9909751005146e-09,6.074015668395116e-13,3.364579560952155e-29,5.775008613120271e-21,9.910625834588151e-14,1.7554285485496124e-09,2.0693873339214053e-08,2.4615548597309648e-15,1.8442526356920197e-19,7.023157300603634e-08,4.2684747397956195e-17,6.291156753641411e-16,3.716200748162098e-12,5.90416331382643e-13,7.734153823004397e-08,3.4861152862695375e-16,1.5853456386065924e-12,2.500173037178948e-13,3.584803190728532e-18,1.4766006084783079e-15,4.338929960938062e-17,1.6381541171911464e-12,6.340095255482523e-16,3.76,0.0,0.6934969883063501,0.999754461843933,0.00015938907310025357,2.1239557033210578e-07,0.016954560528736472,0.017003997701331666,1.635459790158686e-13,4.1738060639684306e-18,2.0910138636200692e-05,1.8788390075530884e-11,1.03415947566214e-08,6.74124513801855e-08,6.362520031934094e-09,0.00016203189933049466,4.682133612760354e-05,2.6318976461336056e-08,1.0553546492820646e-09,2.2689573480502753e-05,1.8294766709251356e-09,2.0177985687535217e-10,2.6714230168945647e-09,3.7605113466842274e-10,5.388443484099785e-13,4.590711688818849e-12,9.987336743241974e-10,2.7976369740646797e-09,7.600247948047244e-08,1.755759350546119e-09,8.063319077419197e-08,1.6943208888198246e-07,1.9612037635801067e-17
0.010448640703252006,0.48035228651466705,2.468312339262721e-09,1.5045485955486792e-10,1.5280935585381176e-08,1.8485520440179695e-05,0.0,0.0,8.383114581674101e-05,2.6483804483503838e-05,4.9845676563833435e-05,5.189002137188256e-09,6.318900740509929e-13,3.255828955537576e-29,6.0407845564652905e-21,1.0228216307506115e-13,1.7820236310557294e-09,2.130498744690532e-08,2.5938229727423356e-15,1.9164226034450026e-19,7.178702382139837e-08,4.363174873427792e-17,6.492744593594511e-16,3.858580344283879e-12,6.053703547950443e-13,8.049888123912712e-08,3.5827444930871324e-16,1.6674970982936818e-12,2.590704317462828e-13,3.733938549069312e-18,1.5253585999726e-15,4.5572666931043595e-17,1.6847685972311582e-12,6.727331458808567e-16,3.76,0.0,0.6933068544442612,0.9997507537279687,0.00016313138189818585,2.170712242568409e-07,0.017139550121464,0.017189793407618587,1.653304144984204e-13,4.219390667413702e-18,2.0910061079955873e-05,1.9298961914028672e-11,1.0623764032061902e-08,6.847588898234869e-08,6.463666609620326e-09,0.00016568425610030162,4.787319537291274e-05,2.635437336047135e-08,1.0821253754628955e-09,2.2745985412226417e-05,1.8684533557477554e-09,2.0931014009997863e-10,2.7285080158882853e-09,3.8691239092826783e-10,5.599542466779582e-13,4.767667323350008e-12,1.022545997974946e-09,2.9105074897970904e-09,7.671502852520923e-08,1.7833892256557685e-09,8.343108077246018e-08,1.7454701875801608e-07,2.027533833094976e-17
0.010562835592395457,0.48036874737700747,2.5014509631151916e-09,1.5358000403864262e-10,1.5544101790331317e-08,1.8898469919751597e-05,0.0,0.0,8.467582622385059e-05,2.705156116206098e-05,5.064264795471475e-05,5.392741322625736e-09,6.571901008152389e-13,3.603837250253314e-29,6.3163430973746825e-21,1.0553368757912072e-13,1.808846706545072e-09,2.192982047627845e-08,2.7320181905337095e-15,1.99072763839654e-19,7.335939494118975e-08,4.4589109483860143e-17,6.699134511355365e-16,4.005615684263007e-12,6.205828977626617e-13,8.375665736161102e-08,3.6810978660672095e-16,1.7530404180807154e-12,2.6839847171067765e-13,3.8887272940942294e-18,1.5755105904904302e-15,4.784570435474419e-17,1.73230866171249e-12,7.134626197479002e-16,3.76,0.0,0.6931166975591689,0.9997470067318637,0.00016693778248616975,2.2181710575228105e-07,0.017324487478714685,0.01737554032903315,1.6711434611069631e-13,4.264964273030528e-18,2.0909982710482036e-05,1.981898934272021e-11,1.0911187939985647e-08,6.954930945828996e-08,6.56578538744755e-09,0.0001693939546846996,4.8941460451581165e-05,2.639055296860728e-08,1.109335939929845e-09,2.2801649086258375e-05,1.9078400459565976e-09,2.1706259444758488e-10,2.7861910439621566e-09,3.980215797062132e-10,5.8174365376848e-13,4.950208536324935e-12,1.046787810192123e-09,3.0271207601341024e-09,7.743280992139901e-08,1.8112769312130671e-09,8.629879674314361e-08,1.7976196433238544e-07,2.0956332806037276e-17
0.010665610992624563,0.4803835613253175,2.5314142707406507e-09,1.5643110328343136e-10,1.5783327277937597e-08,1.9274742026108657e-05,0.0,0.0,8.543589177900605e-05,2.7567431112093445e-05,5.136262042830999e-05,5.581080306646558e-09,6.806714485581163e-13,3.89325083835315e-29,6.573515236420053e-21,1.0852588142950251e-13,1.8331824250432554e-09,2.2504075228387636e-08,2.8616411931079817e-15,2.0594637395266506e-19,7.478899269616892e-08,4.54595907658854e-17,6.88906517671458e-16,4.142027769008294e-12,6.344939042607834e-13,8.677648223725288e-08,3.7711031378177825e-16,1.833017154396069e-12,2.7703412347375997e-13,4.033029051276633e-18,1.6218640288594522e-15,4.997051565601511e-17,1.7758948606849698e-12,7.519048511061351e-16,3.76,0.0,0.6929455361166009,0.9997436008668196,0.00017041889207509127,2.261489320087476e-07,0.01749088641090956,0.01754267082439224,1.687194534825918e-13,4.3059711451775155e-18,2.0909911475893218e-05,2.0295181268303858e-11,1.1174408289764058e-08,7.052393870387645e-08,6.658525528184885e-09,0.0001727821521168062,4.9917049662795486e-05,2.6423790675752564e-08,1.1342048434792943e-09,2.285114620355341e-05,1.9436390699254238e-09,2.2423391894321506e-10,2.838617671173683e-09,4.0823527479224534e-10,6.019493692491011e-13,5.1193859443497895e-12,1.0689776282526074e-09,3.1353533418412076e-09,7.808344921044277e-08,1.8365966868365482e-09,8.894036160969254e-08,1.8454201609057537e-07,2.1584665932633405e-17
0.01076838639285367,0.48039837451118955,2.561509130093591e-09,1.5931896880520503e-10,1.602480847293414e-08,1.9655406542026007e-05,0.0,0.0,8.619583906699515e-05,2.808793822450231e-05,5.208515112788602e-05,5.774214370672953e-09,7.048429641117552e-13,3.4433739700584283e-29,6.839311058070058e-21,1.1158106141046665e-13,1.8577028498540427e-09,2.3089770126224803e-08,2.9964040233005988e-15,2.129996200260166e-19,7.623229010118461e-08,4.633846189288914e-17,7.082995661425122e-16,4.282398058946773e-12,6.486114459374179e-13,8.988132928771585e-08,3.862528989281615e-16,1.9159063088896526e-12,2.8590252211299897e-13,4.18220971524189e-18,1.669388564395304e-15,5.2172501936738706e-17,1.8202468364924292e-12,7.921055700747291e-16,3.76,0.0,0.6927743549795549,0.9997401629011105,0.0001739529421171619,2.3053855184001648e-07,0.01765724297988415,0.01770976176247324,1.7032415221330939e-13,4.346969161248329e-18,2.090983956996222e-05,2.0779180870121187e-11,1.1441970948092347e-08,7.150668474688771e-08,6.7520570717894435e-09,0.00017621761907155145,5.0906157961905366e-05,2.6457675188345485e-08,1.1594361760032624e-09,2.2900109984958665e-05,1.979770977801226e-09,2.3159300908873696e-10,2.8915297520150047e-09,4.1865624187416005e-10,6.227321425948755e-13,5.2933022317345606e-12,1.091524650164338e-09,3.246768980216324e-09,7.873862535333387e-08,1.8621260328172746e-09,9.16402039075837e-08,1.894051235704438e-07,2.222791271873704e-17
0.010871161793082776,0.48041318695581486,2.5917346908003834e-09,1.6224388965560256e-10,1.626855018252088e-08,2.0040480723201864e-05,0.0,0.0,8.695568782233591e-05,2.861308822127343e-05,5.2810243200966585e-05,5.972224566261011e-09,7.297206248201109e-13,3.5425894510627805e-29,7.112765039901155e-21,1.1470002634789262e-13,1.8824081038627764e-09,2.368706230721255e-08,3.136473272938409e-15,2.20235739596557e-19,7.76892844110009e-08,4.7225722268363036e-17,7.28097703405629e-16,4.426817506556649e-12,6.629465074508176e-13,9.307297716301369e-08,3.9553881981471095e-16,2.0017884792348425e-12,2.9500854648873845e-13,4.336414603242923e-18,1.7181282808035168e-15,5.445388703732384e-17,1.8653719993759053e-12,8.341311326948421e-16,3.76,0.0,0.6926031536514993,0.9997366925458382,0.00017754041998846622,2.3498639596993284e-07,0.01782355716028035,0.017876813125022938,1.7192844205825125e-13,4.387958338653557e-18,2.0909766986485587e-05,2.127105991882218e-11,1.1713916054032923e-08,7.249756096088225e-08,6.846381795744549e-09,0.0001797007463094046,5.190889468105811e-05,2.6492212501984486e-08,1.185032738455009e-09,2.294857358781611e-05,2.0162363128624514e-09,2.391436477307646e-10,2.944927929097059e-09,4.2928757609000554e-10,6.441049287034536e-13,5.472061379966249e-12,1.114433370763028e-09,3.3614413587432577e-09,7.939847491688799e-08,1.8878652921287132e-09,9.439914700656148e-08,1.9435228082837893e-07,2.2886354978530766e-17
