Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65)
6.104657278726159e-06,0.7255925130372899,0.002158284864922253,0.00013379379947716364,0.0007935476838929491,0.019310808139184277,0.0,0.0,0.0006856455468138727,2.495101965664181e-06,0.00031932486831152116,3.3438906985399714e-06,3.698415629620044e-08,8.495200881367853e-11,1.9963037621617138e-08,8.932733558824788e-07,2.1405108845363385e-06,1.4627385004913722e-06,1.085821202396708e-07,1.041902461534998e-10,7.25666042239006e-06,9.153814060612616e-11,2.1019048055690226e-08,5.82710431540804e-09,3.5100836908003473e-10,7.256133311767526e-05,1.1842152302661396e-08,7.472759342584324e-07,7.996138656073774e-12,1.887236338591414e-10,3.596009802745281e-09,1.5786839463482272e-11,8.529630919187315e-08,2.3309054718642103e-10,3.76,0.0,0.7332440043867013,0.9954262986421237,0.004562939697087645,4.24851470103638e-07,0.08208373509313893,0.08304623917297171,3.399157381014376e-09,4.362971693805268e-12,0.0005941414602901721,3.915668518295016e-05,0.0003114556994726014,0.0008479679083073782,0.0001557339617236479,0.01525971557563587,0.009374473842566634,0.002556323301879432,7.002126195844907e-05,0.00038076076311112703,2.8260386579438386e-05,6.324766105272413e-08,2.432217415728671e-05,5.584463929376494e-05
6.13805892307866e-06,0.7257303303327162,0.0022128452073292646,0.00013749458333961242,0.0008145935712024895,0.019837640951519086,0.0,0.0,0.0007022714621374929,2.6005734574206123e-06,0.0003301465504899522,3.4665773695603753e-06,3.904101953901903e-08,9.200789041166204e-11,2.108365202169025e-08,9.212257726570622e-07,2.2547706421018756e-06,1.5156998014434677e-06,1.1572623585301872e-07,1.0921432676759033e-10,7.430257076412488e-06,9.691560587329295e-11,2.1704624689659163e-08,6.290615225897202e-09,3.7776817058168565e-10,7.554687121320855e-05,1.225446437789067e-08,7.91819210249586e-07,8.857124041655398e-12,2.0467398744916402e-10,3.845439229451722e-09,1.6662649871520238e-11,8.79832466684529e-08,2.5258047644224913e-10,3.76,0.0,0.7321152122812993,0.995318577900264,0.004692033704068262,4.466306283526727e-07,0.08247475894224542,0.08346969898484961,3.41540543795422e-09,4.451911023708337e-12,0.0005940771829971082,4.037679176224032e-05,0.00032133735103158405,0.0008690443221676,0.0001597624133343111,0.01568365839683598,0.009625875605982636,0.0025752906620875333,7.218567538739689e-05,0.00038502526889364134,2.910506098916522e-05,6.547394269596822e-08,2.505117910111029e-05,5.790848435159198e-05
6.17146056743116e-06,0.7258700600654099,0.002268573342223872,0.00014128735122806928,0.0008361508574804171,0.020376840713833555,0.0,0.0,0.0007191950605972115,2.7103599640072535e-06,0.00034130511992652647,3.593426800145319e-06,4.1207961857261305e-08,9.961582396870148e-11,2.226158243635247e-08,9.499302756414704e-07,2.3754474880295717e-06,1.5704524872833752e-06,1.233238759423401e-07,1.1450844692069654e-10,7.610780200991032e-06,1.0261406101825097e-10,2.2411610083674805e-08,6.791481330452073e-09,4.0658592138377485e-10,7.865202897584102e-05,1.2682108646769418e-08,8.388440590673185e-07,9.81235887555818e-12,2.2189688145885004e-10,4.111867003846353e-09,1.7584775918030744e-11,9.074699573335473e-08,2.7366849197572854e-10,3.76,0.0,0.730970256665764,0.9952081570705662,0.004824548484386475,4.6958085620802e-07,0.08286434086281277,0.08389272774152863,3.431596684407136e-09,4.544711180555035e-12,0.000594011294493959,4.163025804676799e-05,0.00033148888612925646,0.0008905630438898013,0.00016388389980091079,0.01611804063782666,0.009882972604741901,0.0025945201207646915,7.440751886988217e-05,0.00038932774279320224,2.9970933845158038e-05,6.777173075437787e-08,2.5798532811973045e-05,6.0052154284758214e-05
6.20486221178366e-06,0.7260117382249501,0.0023254852120724676,0.00014517395203454702,0.0008582294485201575,0.02092862928839099,0.0,0.0,0.0007364172185599797,2.824619129800439e-06,0.00035280995952739996,3.7245718631195905e-06,4.3490522649318644e-08,1.0781575624369297e-10,2.3499386812024756e-08,9.794028965425551e-07,2.5029132358904367e-06,1.6270569762399257e-06,1.3140251672441926e-07,1.2008896710870846e-10,7.798580227396827e-06,1.0865311189065821e-10,2.314075584767735e-08,7.332749056433666e-09,4.376190114069648e-10,8.188146279886736e-05,1.3125780799283095e-08,8.884768345368131e-07,1.0872298540518417e-11,2.404865531038638e-10,4.396426676206718e-09,1.8555489996941816e-11,9.358944012247488e-08,2.964819078236086e-10,3.76,0.0,0.7298088286433475,0.9950949775536514,0.004960566837913405,4.937687451721947e-07,0.08325245169857917,0.08431532466666411,3.447730047034564e-09,4.641554275946782e-12,0.0005939437598100145,4.291778774782357e-05,0.00034191583451096644,0.0009125297554049116,0.00016810008978392966,0.01656307647643271,0.010145855813954727,0.0026140195485244828,7.668790153447372e-05,0.0003936688943218242,3.085836019691378e-05,7.014305820635972e-08,2.656454467132219e-05,6.227871403106555e-05
6.238263856136161e-06,0.7261554010054165,0.0023835965139359172,0.00014915624921987635,0.0008808392895466755,0.021493229438852283,0.0,0.0,0.0007539385956686178,2.9435127118045474e-06,0.00036467066535508265,3.860149557035004e-06,4.589449772210607e-08,1.1665021998797386e-10,2.4799712954474796e-08,1.0096598982698512e-06,2.6375610777091984e-06,1.6855760450987545e-06,1.399911824833149e-07,1.2597329072452781e-10,7.994024020137526e-06,1.1505362669572112e-10,2.3892852024665007e-08,7.91771404778392e-09,4.710365418544272e-10,8.523999598025397e-05,1.358621607327358e-08,9.408494663852998e-07,1.2048567817075871e-11,2.6054351491596543e-10,4.7003247514412704e-09,1.957716230519379e-11,9.651249552454927e-08,3.211577431976646e-10,3.76,0.0,0.728630617235313,0.9949789799336107,0.005100173137022238,5.192648073476942e-07,0.08363906179474445,0.08473748913049972,3.463804436822155e-09,4.74262925633702e-12,0.0005938745434871257,4.4240088263018344e-05,0.00035262374619288053,0.0009349500195682179,0.00017241265587280788,0.017018982588904646,0.010414615883423971,0.0026337969710990127,7.902793237942619e-05,0.0003980494525787501,3.176769195435866e-05,7.259000410270712e-08,2.734952145618752e-05,6.459133210336256e-05
6.271665500488661e-06,0.7263010847809682,0.002442922670123601,0.00015323611961606633,0.0009039903550068569,0.02207086466129008,0.0,0.0,0.0007717596260163795,3.0672065632384248e-06,0.0003768970491702418,4.000301141103492e-06,4.8425950204680334e-08,1.2616447375249553e-10,2.6165300221918254e-08,1.0407177803369236e-06,2.779806738069256e-06,1.7460749528007963e-06,1.4912052184492427e-07,1.321799266046969e-10,8.197495485927681e-06,1.2183782318842715e-10,2.4668729802265562e-08,8.549941281530521e-09,5.070201441867733e-10,8.873262322891329e-05,1.406419168634336e-08,9.960996422368358e-07,1.3354091937324088e-11,2.8217490532178293e-10,5.024845080352966e-09,2.0652264025714825e-11,9.951810944840884e-08,3.478434125144741e-10,3.76,0.0,0.7274353095717215,0.9948601039898057,0.005243453329901519,5.461437050956994e-07,0.08402414100075667,0.08515922065872089,3.4798187492821393e-09,4.848132025507745e-12,0.000593803609586739,4.5597869977778345e-05,0.00036361818576240645,0.0009578292674825373,0.00017682327293452199,0.01748597807825334,0.010689343029132086,0.0026538605695179563,8.142871887105606e-05,0.00040247016655866057,3.269927728663663e-05,7.511469401120758e-08,2.8153766821685363e-05,6.699328270385859e-05
6.3050671448411616e-06,0.7264488260799731,0.0025034787977698237,0.000157415452145858,0.0009276926376860221,0.022661759005870877,0.0,0.0,0.0007898805094268564,3.1958706065837773e-06,0.00038949914088607426,4.145172275404877e-06,5.109122193466762e-08,1.3640664687636765e-10,2.7598981173158474e-08,1.0725932850289342e-06,2.9300896809730367e-06,1.808621571983521e-06,1.5882288676129175e-07,1.3872855454671575e-10,8.409396192580628e-06,1.29029362098243e-10,2.5469264415332176e-08,9.233286745157101e-09,5.457648495794569e-10,9.236451516086141e-05,1.4560529399116427e-08,1.0543709905565625e-06,1.4803242247168983e-11,3.0549485243347803e-10,5.371353480753573e-09,2.178337053792457e-11,1.02608261052577e-07,3.7669745900815007e-10,3.76,0.0,0.7262225910941267,0.9947382887100887,0.00539049494200864,5.744844933475075e-07,0.0844076586738199,0.08558051894152252,3.495771864678641e-09,4.958265557685735e-12,0.0005937309216977768,4.699184552062511e-05,0.0003749047263405899,0.0009811727853413503,0.00018133361636400377,0.017964284396088742,0.01097012691985182,0.0026742186801016156,8.389136546672318e-05,0.00040693180545513057,3.365345999502962e-05,7.771930043012001e-08,2.897758076103251e-05,6.948794776567191e-05
6.338468789193662e-06,0.7265986615576591,0.002565279677339073,0.00016169614645717125,0.0009519561371326435,0.02326613688903709,0.0,0.0,0.0008083012028731731,3.329678795473382e-06,0.0004024871909282704,4.29491316661203e-06,5.3896945344908284e-08,1.4742788965356927e-10,2.9103683167855724e-08,1.1053034044037955e-06,3.0888743708542914e-06,1.8732865289526624e-06,1.6913241419723604e-07,1.4564009384677693e-10,8.630145996877013e-06,1.3665344719433587e-10,2.6295378249635737e-08,9.971920786203489e-09,5.874800111806549e-10,9.614102277207086e-05,1.507609821394584e-08,1.1158132640864535e-06,1.6411998081426956e-11,3.306248509307453e-10,5.741302596676708e-09,2.2973164649655355e-11,1.0578496093584178e-07,4.078903340906608e-10,3.76,0.0,0.7249921457704411,0.9946134723054935,0.005541387075544848,6.043708751577246e-07,0.08478958368315373,0.08600138384288132,3.511662648276328e-09,5.0732400000927035e-12,0.0005936564429453967,4.842272897108006e-05,0.0003864889432002536,0.0010049857007935084,0.000185945360233967,0.01845412525774193,0.011257056558841514,0.002694879794257664,8.641697206140757e-05,0.00041143515895867265,3.4630578859997566e-05,8.040604316814956e-08,2.982125904304229e-05,7.207881890998458e-05
6.371870433546162e-06,0.726750627967262,0.0026283397200703735,0.0001660801114702293,0.0009767908473744644,0.023884222896036613,0.0,0.0,0.0008270214120720634,3.468809064800155e-06,0.00041587167249343995,4.4496787194846895e-06,5.6850055879843196e-08,1.5928252865687387e-10,3.068242991635445e-08,1.1388653881960248e-06,3.256651589065769e-06,1.9401433525928024e-06,1.80085110499221e-07,1.5293677489748712e-10,8.860183680350896e-06,1.4473693241953135e-10,2.7148044156829e-08,1.0770353252096659e-08,6.323902815038439e-10,0.00010006768187376308,1.5611817212929878e-08,1.1805825232735188e-06,1.81981266272765e-11,3.576941518382041e-10,6.1362370038103006e-09,2.4224439843841896e-11,1.0905025088743107e-07,4.416052246684028e-10,3.76,0.0,0.7237436563222391,0.9944855922264464,0.0056962204068300845,6.358914711035269e-07,0.08516988441503641,0.08642181541001946,3.52748995061279e-09,5.19327276366068e-12,0.0005935801360006554,4.989123501910644e-05,0.0003983764070343483,0.0010292729688328433,0.0001906601753418446,0.01895572655045289,0.011550220160597889,0.0027158525580709665,8.900663235706464e-05,0.00041598103754867787,3.563096696241149e-05,8.317718968847771e-08,3.068509262714821e-05,7.476949930650115e-05
6.405272077898663e-06,0.7269047621296407,0.0026926729343750002,0.0001705692638352445,0.0010022067439105122,0.02451624157366429,0.0,0.0,0.0008460405832899951,3.613443268435267e-06,0.0004296632836987194,4.60962869439147e-06,5.995780497340947e-08,1.720282271792998e-10,3.233834297688026e-08,1.1732967526937798e-06,3.4339398070775365e-06,2.009268632745497e-06,1.917189384124598e-07,1.6064221387353383e-10,9.099967591814955e-06,1.5330843653878392e-10,2.8028288990902572e-08,1.1633460545076362e-08,6.807366472937092e-10,0.00010415021747478739,1.6168658538819625e-08,1.2488413191489902e-06,2.0181382740102435e-11,3.8684016492028227e-10,6.55779856908179e-09,2.554010353277549e-11,1.1240620359541533e-07,4.780389306609184e-10,3.76,0.0,0.7224768044647284,0.9943545851805414,0.005855087181453208,6.691401031485806e-07,0.08554852877866076,0.0868418138830463,3.5432526077949003e-09,5.318588600581946e-12,0.0005935019630911093,5.1398078075092525e-05,0.0004105726768697752,0.0010540393572178554,0.0001954797271516913,0.019469316234409926,0.01184970502265199,0.002737145771675825,9.166143215415242e-05,0.00042057027277854015,3.665495097914452e-05,8.603505541433803e-08,3.156936705607865e-05,7.756370542422502e-05
6.438673722251163e-06,0.7270611009013411,0.002758292891206061,0.0001751655262986664,0.0010282137699650098,0.02516241721309882,0.0,0.0,0.0008653578953999998,3.7637671039547138e-06,0.0004438729496151453,4.774927871127496e-06,6.322777362257663e-08,1.8572615073372826e-10,3.407464319834758e-08,1.2086152906605804e-06,3.621286617516907e-06,2.08074218860346e-06,2.040739066969736e-07,1.6878149052010173e-10,9.349976295321159e-06,1.6239846576463923e-10,2.8937197376332404e-08,1.2566514724156124e-08,7.327775241952264e-10,0.00010839454809460316,1.6747650522066027e-08,1.3207588750732522e-06,2.238373088323717e-11,4.1820887332707824e-10,7.007732072075616e-09,2.6923180312145502e-11,1.1585492231195463e-07,5.174027949969898e-10,3.76,0.0,0.7211912711596143,0.9942203871519304,0.006018081207070589,7.042160936032869e-07,0.08592548421283484,0.08726137970476197,3.5589494418194445e-09,5.449419667302368e-12,0.0005934218860123751,5.294397132948035e-05,0.00042308329262281323,0.0010792894314286166,0.00020040567362908428,0.01999512423643147,0.012155597392408006,0.0027587683883998036,9.438244756495534e-05,0.00042520371755322347,3.770285045328434e-05,8.898200399356534e-08,3.2474361826390675e-05,8.046526865888669e-05
6.4720753666036635e-06,0.727219681141084,0.0028252126884229516,0.0001798708259761199,0.001054821821990872,0.025822973622738752,0.0,0.0,0.000884972252229247,3.919970023789462e-06,0.0004585118241772533,4.9457462193024306e-06,6.666788659313527e-08,2.0044113753079349e-10,3.5894652107492246e-08,1.244839082373759e-06,3.819270224059097e-06,2.154647247688453e-06,2.1719216227667215e-07,1.7738122904405607e-10,9.610709222123e-06,1.7203954483772484e-10,2.987591571802323e-08,1.3575214793330658e-08,7.887899135321355e-10,0.00011280678998922528,1.7349880956859826e-08,1.3965112667163966e-06,2.4829591591225307e-11,4.519552600293553e-10,7.487891095636004e-09,2.8376815206503966e-11,1.193985404740012e-07,5.599236883836096e-10,3.76,0.0,0.7198867368810489,0.9940829334223727,0.006185297843723887,7.412245798246529e-07,0.0863007176935555,0.08768051353060544,3.5745792609181637e-09,5.5860055715086134e-12,0.0005933398661406842,5.452962576125954e-05,0.00043591376729323704,0.001105027539170133,0.0002054396629672519,0.020533382336086713,0.012467982329039562,0.002780729513668263,9.717074314858236e-05,0.0004298822463985073,3.877497703933443e-05,9.202044751948372e-08,3.340034973715971e-05,8.347813682267682e-05
6.505477010956164e-06,0.7273805396746651,0.0028934449141784827,0.00018468709253031604,0.0010820407344123888,0.02649813389096418,0.0,0.0,0.0009048822752386564,4.082245132234677e-06,0.00047359129196124716,5.1222590755802726e-06,7.028642729693953e-08,2.1624187383383782e-10,3.78017932395571e-08,1.2819865078517364e-06,4.0285009910371555e-06,2.231070635998821e-06,2.3111808483743684e-07,1.8646968209141583e-10,9.882687325070004e-06,1.8226635705439143e-10,3.084565646297389e-08,1.4665720322682332e-08,8.490706234609957e-10,0.00011739326127131388,1.797650052855904e-08,1.4762815995983572e-06,2.7546115106859496e-11,4.88243745478812e-10,8.000244192601532e-09,2.9904276897186906e-11,1.2303922127805598e-07,6.058450511532752e-10,3.76,0.0,0.718562881894841,0.9939421585939887,0.006356833991545863,7.802768453090775e-07,0.08667419574248564,0.08809921623872728,3.590140859927353e-09,5.7285934016040525e-12,0.0005932558644464495,5.615574909467212e-05,0.0004490695787952681,0.0011312577944336513,0.00021058333120288467,0.02108432404405856,0.012786943560474093,0.002803038403658633,0.00010002736996778916,0.00043460675572111815,3.9871633723882884e-05,9.515284670544501e-08,3.434759621721795e-05,8.660637548126752e-05
6.538878655308664e-06,0.7275437132582491,0.0029630016093613923,0.0001896162562523813,0.001109880263598815,0.027188120138774655,0.0,0.0,0.0009250862965769621,4.250789067778939e-06,0.0004891229698239823,5.304647328058255e-06,7.409205338249133e-08,2.332010740676946e-10,3.9799593412311047e-08,1.3200762603417189e-06,4.249623053479059e-06,2.3101029799297055e-06,2.4589838377063556e-07,1.9607681777634768e-10,1.016645373372509e-05,1.9311589374588492e-10,3.1847702623318886e-08,1.584468755662348e-08,9.13937556708899e-10,0.00012216048590439125,1.862872639437176e-08,1.5602601834658366e-06,3.0563485117326365e-11,5.272486358211578e-10,8.546881335124839e-09,3.1508960923110774e-11,1.2677915720756602e-07,6.554279944933623e-10,3.76,0.0,0.7172193865510735,0.9937979966137624,0.0065327880757215726,8.214906678393858e-07,0.08704588443636209,0.08851748894016559,3.605633020682052e-09,5.8774377371158986e-12,0.0005931698415088806,5.782304470361675e-05,0.0004625561614246389,0.0011579840611297412,0.00021583829972033028,0.02164818447256016,0.013112563335513156,0.0028257044636934747,0.0001029533635680689,0.00043937816405893243,4.099311402233459e-05,9.83817110102762e-08,3.531635863143431e-05,8.985416912244542e-05
6.572280299661165e-06,0.7277092385400545,0.003033894229132246,0.00019466024604523842,0.0011383500710629324,0.027893153262280392,0.0,0.0,0.0009455823525525974,4.425801870245026e-06,0.0005051187083949189,5.493097608077056e-06,7.8093813083527e-08,2.5139566553544223e-10,4.1891683943766774e-08,1.359127361138263e-06,4.483315988097806e-06,2.39183892058474e-06,2.6158219733745043e-07,2.0623440970676113e-10,1.0462574408351034e-05,2.0462761372345843e-10,3.2883412570025125e-08,1.7119308171205232e-08,9.837310670249668e-10,0.00012711519754995954,1.9307845918562316e-08,1.648644702735878e-06,3.39152558164656e-11,5.691545808744547e-10,9.130020652443398e-09,3.3194392844236314e-11,1.3062056951153054e-07,7.08952463346587e-10,3.76,0.0,0.715855931590244,0.9936503807998319,0.006713260028571112,8.649906853533138e-07,0.08741574941736266,0.08893533298910147,3.6210545124347946e-09,6.032800638428014e-12,0.0005930817575316625,5.9532210463395686e-05,0.0004763788969622807,0.0011852099363095084,0.0002212061726431484,0.022225200197625975,0.013444922271154455,0.00284873724636137,0.00010594974187977223,0.0004441974123204153,4.2139701152425675e-05,1.0170959871184887e-07,3.630688556663452e-05,9.322582214003737e-05
6.605681944013665e-06,0.7278771520204159,0.0031061336035961367,0.0001998209873078772,0.0011674597058812296,0.02861345266505178,0.0,0.0,0.0009663681775675311,4.607486832269929e-06,0.0005215905934131299,5.687802489758335e-06,8.230116237310704e-08,2.709069775741121e-10,4.408180181457304e-08,1.3991591758013342e-06,4.730296545555659e-06,2.4763773411120946e-06,2.7822119390683305e-07,2.1697612992951306e-10,1.077163879076382e-05,2.1684361321120905e-10,3.3954225106034294e-08,1.8497350850187817e-08,1.0588153863762605e-09,0.00013226434324507556,2.001522056277299e-08,1.7416403821881499e-06,3.763872585061756e-11,6.141570409639246e-10,9.752015462278546e-09,3.4964231356855915e-11,1.345657076328625e-07,7.66718463242292e-10,3.76,0.0,0.7144721984630129,0.9934992438696105,0.006898351268619437,9.109087802040027e-07,0.0877837559044584,0.08935274999316818,3.6364040922988265e-09,6.194951614190724e-12,0.0005929915723597276,6.128393754961878e-05,0.0004905431054164841,0.0012129387329928932,0.00022668853411230536,0.02281560911310852,0.01378409919520082,0.002872146449354758,0.00010901750304435394,0.00044906546401243125,4.331166718536903e-05,1.0513911692594323e-07,3.7319416097872114e-05,9.672575961619227e-05
