Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46)
1.1216872417162627e-06,1.0416473003682152,0.0006902343388346975,0.0002081483489387041,0.0003730499979427372,0.0029988934460704673,0.0,0.0,0.00015439935656098847,5.533255507311435e-07,0.00027360805941860404,8.239175263530798e-08,1.781613195025011e-07,1.255210030052461e-12,1.0969801654575087e-09,1.3354527409453212e-07,6.522929440327894e-07,3.702457983246508e-07,5.86848452235843e-07,5.609329110621473e-08,0.001131725064216051,2.3472692945836884e-08,6.180527281211389e-09,5.8193005733613713e-11,2.5153032714918287e-11,3.254768122225681e-06,3.879112475615047e-07,3.8352098958855757e-10,4.448772949703847e-14,7.621280189194057e-15,7.980049581470094e-11,3.6033666516118966e-12,1.1007252123266084e-07,7.841066483922534e-12,3.76,0.0,0.36457907315889504,0.9956466920423064,0.0010631604140255743,9.665092324595441e-08,0.616436917386004,0.6197364111949908,1.4612810525412657e-06,7.222500831492951e-09,0.0030072731731975565,0.000291074934839359,0.00045953233013289787,5.365810101367591e-05,3.505454604142524e-06,0.0011727662460473726,0.0029589325114090102,0.03730738159954544
1.1309490651810438e-06,1.0421567178656732,0.0007062842137399038,0.0002156583761490993,0.0003829902671265919,0.0030613052545687617,0.0,0.0,0.00015508896468684232,5.579964911101835e-07,0.00028483464009334056,8.643590236092738e-08,1.8259206868841084e-07,1.3686038984504565e-12,1.1686855702632328e-09,1.396513205454066e-07,6.755611387409101e-07,3.8006568772714487e-07,6.190526675870408e-07,5.830308559392858e-08,0.0011481433722677172,2.3866267232514484e-08,6.48619952078098e-09,6.210360476253385e-11,2.6069382856691298e-11,3.44094948417757e-06,3.952214868444585e-07,4.0063047440555326e-10,4.7915649882750196e-14,8.163469814521358e-15,8.526385297907818e-11,3.780369914060249e-12,1.133234118458013e-07,8.276043391636067e-12,3.76,0.0,0.36147164290928174,0.9956071072233068,0.0010964712682161467,9.992735571793395e-08,0.6193140575318626,0.6226832052734027,1.4681094665861074e-06,7.256322311156645e-09,0.003007153760656407,0.00030035615215153903,0.00047532051751419333,5.464644060523628e-05,3.57011727100022e-06,0.0011984919033114032,0.0030236219500305367,0.03749029541128456
1.140210888645825e-06,1.042662298830224,0.0007226800083185553,0.0002234179157928466,0.0003931672790630016,0.003124746918785617,0.0,0.0,0.0001557765365033408,5.626475199483866e-07,0.00029644622351751403,9.067626192308096e-08,1.8712626853250941e-07,1.492032344638983e-12,1.2449547848673726e-09,1.460315255339595e-07,6.995627328908681e-07,3.9010896614947887e-07,6.528468041025861e-07,6.058821265802759e-08,0.001164642761234414,2.4263319603960458e-08,6.807231059189437e-09,6.625888934654757e-11,2.7015425273341274e-11,3.6373673675214407e-06,4.0265703878323573e-07,4.1842250340872063e-10,5.1589043893623886e-14,8.742012022426699e-15,9.109680048130826e-11,3.965705540982938e-12,1.1665795774769954e-07,8.73295711317822e-12,3.76,0.0,0.35838825898188836,0.9955664098289881,0.001130678209891577,1.0329096066401019e-07,0.6221650594364064,0.6256051456514409,1.4748758608407024e-06,7.28983690208856e-09,0.0030070309915482237,0.00030989293916483876,0.0004915647056574065,5.565167496667927e-05,3.6358903494469228e-06,0.0012246925851721049,0.003089495607042872,0.0376720425157982
1.149472712110606e-06,1.0431640817917365,0.0007394282912488551,0.00023143459692580117,0.0004035860441051961,0.003189233719824469,0.0,0.0,0.0001564622587161012,5.672789059156859e-07,0.00030845393559288516,9.512234523349743e-08,1.9176669124480149e-07,1.6263690549243018e-12,1.3260740427627904e-09,1.526977560904931e-07,7.243195004526897e-07,4.003815558057309e-07,6.883013948822222e-07,6.295087444527304e-08,0.0011812224413212072,2.4663884320921555e-08,7.1443982818775685e-09,7.067326629142171e-11,2.7992079491525422e-11,3.844563215296172e-06,4.102205902633699e-07,4.3692266768845094e-10,5.5524420539592123e-14,9.359234914614493e-15,9.73242881803158e-11,4.159748768525721e-12,1.200780314666431e-07,9.212824754253589e-12,3.76,0.0,0.3553286942720042,0.9955245711959907,0.001165802635363444,1.0674358950431261e-07,0.6249900875685992,0.6285024250926768,1.4815806258577075e-06,7.323046547506496e-09,0.00300690477938438,0.0003196914288652599,0.0005082762170767059,5.6674036171698076e-05,3.7027893627073624e-06,0.0012513765018681232,0.0031565734133230726,0.037852645656654006
1.1587345355753872e-06,1.043662105079231,0.0007565357136474204,0.00023971625740842686,0.0004142516538163122,0.0032547811048029705,0.0,0.0,0.0001571463185600429,5.718909336324763e-07,0.00032086917953264916,9.978412166981944e-08,1.9651618145087533e-07,1.772562676389489e-12,1.4123473366153861e-09,1.5966236224412348e-07,7.498538790173228e-07,4.1088959155740035e-07,7.254897640479347e-07,6.539332484690882e-08,0.0011978816214521062,2.506799755750225e-08,7.498516532091328e-09,7.536194903710682e-11,2.9000294947042655e-11,4.063105775058108e-06,4.179148709044827e-07,4.5615751033268607e-10,5.973934647873004e-14,1.0017611283340378e-14,1.0397295054150438e-10,4.3628906122654815e-12,1.2358553648130838e-07,9.716707020757982e-12,3.76,0.0,0.35229272318479793,0.9954815620219175,0.0012018663878024035,1.1028712960823353e-07,0.6277893039054661,0.6313752345600293,1.4882241462805533e-06,7.355953161728653e-09,0.0030067750357487912,0.00032975787302526663,0.0005254666096130867,5.7713756665405464e-05,3.770829873220943e-06,0.0012785519823202073,0.0032248755596029333,0.03803212773825167
1.1679963590401683e-06,1.044156406823796,0.0007740090085230027,0.0002482709486524533,0.00042516928135201117,0.003321404685342074,0.0,0.0,0.0001578289037979063,5.764839034714212e-07,0.0003337036416817952,1.0467203740187938e-07,2.013776575979317e-07,1.9316431443953972e-12,1.504097502108808e-09,1.6693819526925812e-07,7.761889934265286e-07,4.2163942909227635e-07,7.644881227469494e-07,6.791787019388004e-08,0.0012146195090473296,2.5475697464420104e-08,7.870442038602023e-09,8.034100102112124e-11,3.0041052125120555e-11,4.293592388676479e-06,4.2574265277830087e-07,4.761545616626464e-10,6.42525117521874e-14,1.071976751175782e-14,1.1107121988499553e-10,4.575538455670073e-12,1.2718240727675687e-07,1.0245709924414642e-11,3.76,0.0,0.3492801216230894,0.9954373523543038,0.0012388917640534533,1.1392350511658658e-07,0.6305628679328065,0.6342237632288288,1.4948068008451957e-06,7.38855863019595e-09,0.0030066416702609184,0.00034009864339131396,0.0005431476793729516,5.877106915079648e-05,3.840027475738745e-06,0.001306227474729985,0.0032944224961589095,0.03821051183203554
1.1772581825049494e-06,1.0446470249614617,0.0007918549901425987,0.0002571069404364624,0.0004363441818019417,0.0033891202359122023,0.0,0.0,0.00015851020271707143,5.810581313644659e-07,0.00034696929741371814,1.0979703769947274e-07,2.0635411338400396e-07,2.104728532960472e-12,1.6016673659238475e-09,1.7453862656256688e-07,8.03348680546381e-07,4.3263765344203086e-07,8.053756678086944e-07,7.05268699363714e-08,0.0012314353097940855,2.588702423393876e-08,8.26107393587777e-09,8.56273813097658e-11,3.111536375686531e-11,4.536650337398442e-06,4.3370675008664046e-07,4.969423756958329e-10,6.908379958464578e-14,1.1468493031485711e-14,1.1864944713385441e-10,4.7981166556442005e-12,1.3087060937827755e-07,1.0800986546340042e-11,3.76,0.0,0.34629066697544725,0.9953919115795199,0.0012769015214558208,1.1765467779418705e-07,0.6333109366457506,0.6370481984998202,1.501328962381488e-06,7.420864809492886e-09,0.0030065045905454967,0.0003507202328357445,0.0005613314636157136,5.9846206469608476e-05,3.910397790068825e-06,0.0013344115471449066,0.0033652349323403867,0.03838782118277044
1.1865200059697306e-06,1.0451339972360347,0.0008100805533062588,0.000266232725789649,0.0004477816924877709,0.0034579436920307797,0.0,0.0,0.00015919040412460937,5.85613948614831e-07,0.00036067841710208493,1.1517059026626065e-07,2.114486192111042e-07,2.2930324699554174e-12,1.7054209614474189e-09,1.8247756716938114e-07,8.313575152544609e-07,4.4389108785450596e-07,8.482346830979909e-07,7.322273730600171e-08,0.0012483282274107278,2.63020201664927e-08,8.67135638081002e-09,9.12389926158006e-11,3.2224276075242287e-11,4.792938244183091e-06,4.4181001879741463e-07,5.185505678738495e-10,7.42543605102047e-14,1.2266750374299081e-14,1.2674003054328853e-10,5.0310671653338475e-12,1.3465213936191694e-07,1.1383738860000183e-11,3.76,0.0,0.3433241381046135,0.9953452084116265,0.0013159188846624446,1.2148264791476087e-07,0.6360336645491677,0.639848726012109,1.5077909978141948e-06,7.452873527367145e-09,0.003006363702200224,0.00036162925647025403,0.0005800302435852852,6.093940147742614e-05,3.981956453459762e-06,0.0013631128879875573,0.003437333835928946,0.03856407921487917
1.1957818294345117e-06,1.0456173612018886,0.0008286926725268137,0.0002756570259428907,0.0004594872332154387,0.0035278911483053016,0.0,0.0,0.00015986969734049723,5.901517017137643e-07,0.0003748435721668476,1.2080470964641855e-07,2.1666432366311244e-07,2.4978721622688953e-12,1.8157448159895936e-09,1.9076948797885152e-07,8.602408377152468e-07,4.5540680303747313e-07,8.931506436056946e-07,7.600793995893622e-08,0.0012652974634041452,2.6720729739015548e-08,9.102280770250158e-09,9.719473182776315e-11,3.336887013416876e-11,5.0631475353516415e-06,4.500553562366734e-07,5.410098540935342e-10,7.978669110162358e-14,1.3117685857530506e-14,1.353775529208818e-10,5.274850174337836e-12,1.385290248405051e-07,1.1995219615023828e-11,3.76,0.0,0.34038031533626695,0.99529721088119,0.0013559675524537748,1.2540945518020636e-07,0.638731203657937,0.6426255296560519,1.5141932681636925e-06,7.484586582747995e-09,0.003006218908757347,0.0003728324527180221,0.0005992565472800901,6.205088691287758e-05,4.054719112612652e-06,0.0013923403065474798,0.0035107404323211043,0.0387393095388407
1.2050436528992928e-06,1.0460971542267088,0.0008476984011106364,0.0002853887953461468,0.0004714663064792089,0.003598978856316007,0.0,0.0,0.00016054827218892686,5.946717521618193e-07,0.0003894776411931736,1.2671198275271953e-07,2.220044550093158e-07,2.720677079552392e-12,1.933049313478605e-09,1.99429440607592e-07,8.900247820229031e-07,4.671921267915062e-07,9.402123223168682e-07,7.888500059810171e-08,0.0012823422168202476,2.7143199674980843e-08,9.554888063765002e-09,1.0351454318306247e-10,3.4550263194522284e-11,5.348003963647889e-06,4.5844570063463414e-07,5.64352091080847e-10,8.570471760026997e-14,1.402464094567263e-14,1.445989278785871e-10,5.529944766449219e-12,1.425033244239492e-07,1.2636734283341944e-11,3.76,0.0,0.3374589804481314,0.9952478863240549,0.0013970717045403722,1.2943717967635862e-07,0.641403703497088,0.6453787915861015,1.5205361285463497e-06,7.516005745763623e-09,0.003006070111652109,0.0003843366843414952,0.0006190231521560275,6.318089526076434e-05,4.128701415311708e-06,0.001422102733433614,0.0035854762035268024,0.03891353595764728
1.214305476364074e-06,1.0465734134941937,0.0008671048701354653,0.0002954372267510854,0.0004837244976150235,0.003671223222332085,0.0,0.0,0.00016122631898763456,5.991744762944257e-07,0.00040459381612194576,1.3290559556689482e-07,2.2747232273460038e-07,2.96299834885106e-12,2.0577701368032375e-09,2.0847307899192099e-07,9.207363062955999e-07,4.792546540505055e-07,9.89511899895254e-07,8.185649757261001e-08,0.001299461683987402,2.7569479016161254e-08,1.0030271216176642e-08,1.1021947422437126e-10,3.5769610181105486e-11,5.648269194849402e-06,4.6698403062361226e-07,5.886103181479607e-10,9.203388476507416e-14,1.499116433381145e-14,1.5444355568950263e-10,5.79684959502027e-12,1.465771276525316e-07,1.3309643069122746e-11,3.76,0.0,0.3345599166594379,0.9951972013700826,0.0014392560083485001,1.3356794286753524e-07,0.644051311101822,0.6481086922336032,1.5268199281746241e-06,7.547132757757548e-09,0.00300591721019186,0.0003961489394227057,0.0006393430877565818,6.432965860896939e-05,4.203919001663225e-06,0.001452409220985415,0.0036615628869757573,0.0390867824733191
1.223567299828855e-06,1.0470461760067074,0.0008869192873212155,0.0003058117563577097,0.0004962674749005841,0.003744640804855239,0.0,0.0,0.00016190402853517882,6.03660265111517e-07,0.0004202056085103555,1.3939936106536244e-07,2.3307131909740998e-07,3.226518916388112e-12,2.190369794179711e-09,2.1791668170919174e-07,9.524032243107226e-07,4.916022573493694e-07,1.0411450772213907e-06,8.492506545241553e-08,0.001316655058252678,2.7999619196108675e-08,1.0529577724611017e-08,1.173317346866947e-10,3.7028105214861966e-11,5.9647424601149975e-06,4.7567336468571324e-07,6.138188003750123e-10,9.880125028139004e-14,1.6021024801917127e-14,1.649534893564801e-10,6.076083576013925e-12,1.507525549019151e-07,1.4015362983969203e-11,3.76,0.0,0.33168290862074745,0.9951451219318771,0.0014825456257826597,1.3780390863227893e-07,0.6466741710174282,0.6508154103195534,1.5330450103569126e-06,7.577969331304235e-09,0.0030057601015168584,0.00040827633229289373,0.0006602296382640535,6.549740849898441e-05,4.280387494932622e-06,0.0014832689436406609,0.0037390224741235796,0.03925907329347468
1.2328291232936362e-06,1.0475154785878817,0.0009071489357896098,0.00031652206902363285,0.0005091009895995136,0.0038192483119843276,0.0,0.0,0.0001625815920960908,6.081295241109706e-07,0.0004363268558609825,1.4620774842575086e-07,2.388049207166977e-07,3.513064537010179e-12,2.331339234136316e-09,2.2777717504907303e-07,9.85054238775837e-07,5.042430977393114e-07,1.0952111908201304e-06,8.809339557614898e-08,0.001333921529710761,2.8433674115354145e-08,1.1054012294940864e-08,1.248747584708463e-10,3.832698322490284e-11,6.298262276298126e-06,4.845167605480966e-07,6.400130732590369e-10,1.0603558509506603e-13,1.711822489269578e-14,1.7617361153542834e-10,6.3681865987706155e-12,1.5503175725852155e-07,1.475536998884003e-11,3.76,0.0,0.32882774240414536,0.995091613193489,0.0015269662199587197,1.4214728434285795e-07,0.6492724252990985,0.6534991228673179,1.539211712497159e-06,7.608517150224013e-09,0.0030055986805670024,0.00042072610440808814,0.0006816963449656486,6.66843757698959e-05,4.358122491969455e-06,0.0015146911982579162,0.0038178772088493657,0.03943043283795528
1.2420909467584173e-06,1.0479813578851696,0.0009278011727083704,0.00032757810353449773,0.0005222308759468642,0.0038950625985946594,0.0,0.0,0.00016325920138382126,6.125826731256157e-07,0.00045297172801761335,1.533459135720805e-07,2.446766901892268e-07,3.824615656337482e-12,2.4811995539339245e-09,2.380721568560019e-07,1.0187189763360661e-06,5.171856361723823e-07,1.1518133312115836e-06,9.136423656998642e-08,0.0013512602849253827,2.887170021832278e-08,1.1604839632671815e-08,1.3287326886794984e-10,3.9667521645182105e-11,6.649708236498194e-06,4.935173145235785e-07,6.672299888736806e-10,1.1376748006338623e-13,1.8287015469688368e-14,1.8815182299384615e-10,6.673720254482201e-12,1.5941691636391555e-07,1.553120120414614e-11,3.76,0.0,0.3259942054938128,0.9950366395991087,0.0015725439619010192,1.466003219912312e-07,0.6518462135116608,0.6561600052153242,1.5453203660942615e-06,7.638777869597493e-09,0.0030054328400525875,0.0004335056251671909,0.0007037570086279256,6.789079039567029e-05,4.437139553210035e-06,0.0015466854043915813,0.003898149585636322,0.03960088574550094
1.2513527702231985e-06,1.0484438503723448,0.0009488834278156119,0.0003389900579339098,0.0005356630510731736,0.003972100663325454,0.0,0.0,0.00016393704854140588,6.170201461635574e-07,0.0004701547336259166,1.6082973111899637e-07,2.506902777387146e-07,4.163320255513429e-12,2.640503806473907e-09,2.488199211643739e-07,1.0534280244246527e-06,5.304386453778771e-07,1.2110584642176132e-06,9.47403948353257e-08,0.0013686705066431296,2.931375657195454e-08,1.218338736348493e-08,1.4135334720904512e-10,4.1051042200960496e-11,7.020002873162825e-06,5.026781607942886e-07,6.955077635844335e-10,1.2202945934302943e-13,1.953191121661708e-14,2.0093924332472654e-10,6.993268582324997e-12,1.6391024422678786e-07,1.6344457189461954e-11,3.76,0.0,0.3231820867769876,0.9949801648417714,0.0016193055371965274,1.5116531936434504e-07,0.6543956727292372,0.6587982310297198,1.551371296741307e-06,7.668753115779613e-09,0.003005262470415219,0.0004466223926689888,0.000726425691772866,6.911688131557853e-05,4.517454192247097e-06,0.0015792611045173943,0.003979862347526754,0.03977045688047658
1.2606145936879796e-06,1.0489029923519446,0.0009704032018199859,0.00035076839491109607,0.0005494035148641796,0.004050379645368815,0.0,0.0,0.00016461532611977055,6.21442391251559e-07,0.00048789072665693964,1.6867582777808256e-07,2.568494228984619e-07,4.531507733632702e-12,2.809838910987509e-09,2.600394836483682e-07,1.0892129700699051e-06,5.440112222544836e-07,1.2730575552539344e-06,9.822473500295454e-08,0.0013861513734994794,2.9759904946016776e-08,1.2791049088815065e-08,1.503425051239481e-10,4.2478912790510226e-11,7.410113596092846e-06,5.120024706360502e-07,7.248860273652883e-10,1.308561009659955e-13,2.0857707143656605e-14,2.1459042467758972e-10,7.32743883316138e-12,1.685139830011021e-07,1.7196804294274527e-11,3.76,0.0,0.3203911765353199,0.9949221518520707,0.0016672781525988336,1.5584462127179075e-07,0.6569209375348423,0.6614139723170125,1.5573648241246585e-06,7.698444486413426e-09,0.003005087459792465,0.0004600840344043991,0.0007497167208485797,7.036287625759733e-05,4.599081864956251e-06,0.001612427964206226,0.004063038483842571,0.039939171339645266
1.2698764171527607e-06,1.049358819957662,0.0009923680646720392,0.00036292384724434534,0.0005634583497532257,0.004129916821053513,0.0,0.0,0.00016529422705359535,6.258498702812238e-07,0.0005061949129912418,1.7690161729202593e-07,2.631579562292747e-07,4.931703908465599e-12,2.989827673052291e-09,2.717506079086222e-07,1.1261064407784766e-06,5.579128008032784e-07,1.3379256966356393e-06,1.0182018035130685e-07,0.0014037020597169251,3.021020989509066e-08,1.3429287582010984e-08,1.5986976060424632e-10,4.395254946784029e-11,7.821054707738643e-06,5.214934515811135e-07,7.554058747639552e-10,1.402841650877731e-13,2.2269496171378954e-14,2.2916357931209873e-10,7.67686225067232e-12,1.7323040472892774e-07,1.8089977081173e-11,3.76,0.0,0.31762126643663563,0.9948625627868835,0.0017164895425744555,1.6064062082902218e-07,0.6594221400199338,0.6640073994366912,1.563301262022928e-06,7.727853550443852e-09,0.003004907693990259,0.0004738983078801409,0.0007736446882874216,7.162900155462614e-05,4.682037958168775e-06,0.001646195772243941,0.004147701227662298,0.04010705445898651
1.2791382406175418e-06,1.0498113691566726,0.0010147856537021513,0.00037546742329812717,0.0005778337204433212,0.004210729600216745,0.0,0.0,0.00016597394463465653,6.302430588577079e-07,0.000525082857061324,1.8552533696524697e-07,2.6961980107465613e-07,5.3666472220093495e-12,3.1811309197418404e-09,2.839738326182584e-07,1.1641421476220315e-06,5.721531656279912e-07,1.4057822379215475e-06,1.055297131863111e-07,0.0014213217347950372,3.066473884220712e-08,1.4099638130790279e-08,1.6996571807674073e-10,4.5473418532576814e-11,8.25388949821063e-06,5.311543465168182e-07,7.871099175640547e-10,1.5035273042809145e-13,2.3772687868621718e-14,2.447208218255581e-10,8.042194869733273e-12,1.7806181104645253e-07,1.9025780822856152e-11,3.76,0.0,0.3148721495271135,0.9948013590181382,0.0017669679757836112,1.6555576079951255e-07,0.6618994097839309,0.6665786811138321,1.5691809183058674e-06,7.756981848131516e-09,0.003004723056444999,0.00048807310116989825,0.0007982244544440306,7.291548195336094e-05,4.766337777880174e-06,0.001680574440695072,0.00423387405304537,0.04027413182055687
