Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450)
6.0972305654128105e-06,0.7941630615737686,0.008201905430377819,0.002044769216892052,0.004258129828519567,0.07044296058104597,0.0,0.0,0.0023144047790256083,6.039691097192842e-05,0.0211717257627932,0.0012861866253079453,0.0005530784144122227,1.50348304736023e-08,8.947202078006806e-07,1.1694417705190796e-05,0.004394886901654802,0.0036310682945992372,9.566583921745327e-05,1.0850802666029115e-07,0.0007199168751451032,3.35769674534391e-08,4.860343226717959e-06,7.282332576813305e-05,1.422800151550631e-06,0.009211368726806016,1.0469079965770527e-06,0.00010078874367366385,3.0644721651809016e-05,8.706958558802851e-07,5.8744597512574316e-06,4.535451252274373e-09,1.0706955858844713e-06,1.156095906222823e-06,3.76,0.0,0.19755858364223092,0.9502782139520126,0.03806096374743421,0.0014889201390709723,0.19620826606492545,0.24528910280704516,4.83791790063021e-08,1.1078252870699713e-10,0.0011593571340268458,0.000716001400276432,0.004339045851136092,0.0008267287695068106,0.00010957423544572743,0.04419913779366909,0.042758749969140634,0.013856958945617929,0.0006292306590051092,0.004452715102478691,8.492408392695308e-05,2.316420413810742e-06,6.575340665776578e-05,9.491921416900468e-05,0.0011565380965724897,0.00028052975898593157,0.004179254408993468,0.0009404714247986961,0.007082204890924643,4.743834331158247e-08,0.00252458547003995,0.00017761307410264543,1.648266004752263e-08,0.0006050886584411676,1.1406709434067506e-07,7.56453911875411e-07,1.7661751310896618e-11,3.940130437563557e-07,1.413517060896018e-07,5.440975279447495e-07,2.8150230412634036e-12,5.274757526614261e-07,2.7053728774442045e-11,4.163073384529539e-08,1.0864576577037772e-11,2.227400387740124e-08,2.053562460102519e-07,1.6118678797808216e-05,7.874402103808037e-09,0.000154056073110389,0.001395499173609817,6.926328243308452e-07,2.958114293224806e-10
6.135380319407704e-06,0.7945783894610945,0.008222887778206176,0.002063355208847004,0.004265224621633229,0.07164026046007463,0.0,0.0,0.0023609269983721685,6.363068129746143e-05,0.021864023414242723,0.0013340663297014698,0.0005674055910256638,1.544647128278171e-08,9.152192088636941e-07,1.1917613070284305e-05,0.004469214931943402,0.0037219536492813787,9.900467746229777e-05,1.114480225118493e-07,0.0007390073797230531,3.469988229094329e-08,4.972162597679408e-06,7.545852535057604e-05,1.4730573407459033e-06,0.009458991643177268,1.0767249460517894e-06,0.00010415045758671496,3.204549384563801e-05,9.057473878235819e-07,6.015544861147409e-06,4.709328137982111e-09,1.0831949662145899e-06,1.2092308275097346e-06,3.76,0.0,0.19516863289018105,0.9491261175403397,0.03893362842238063,0.0015304836325569096,0.19613097921123535,0.24643926341271594,4.8360321843181056e-08,1.1085323377809801e-10,0.0011579516529580988,0.0007185217867017972,0.004370027618073488,0.000823601393115025,0.0001095411622477173,0.044886922229553934,0.043275068175921305,0.01395634202929143,0.0006317845923992509,0.004542337740925873,8.506322257018478e-05,2.3792031724846245e-06,6.586390937817028e-05,9.614373939424551e-05,0.0011792242870539357,0.000285344833896742,0.004310718977823527,0.0009624196052992292,0.007307080681340478,4.71785486296278e-08,0.0026268809301471176,0.0001863121045161371,1.6921919739493566e-08,0.0006088532259335764,1.1458197859719121e-07,7.728751473477425e-07,1.8044158915623813e-11,4.063041170858361e-07,1.4582833316758512e-07,5.659932284498449e-07,2.875867203602873e-12,5.36972608101443e-07,2.7535974548533015e-11,4.2101477831090726e-08,1.1054093001117979e-11,2.3203719396116404e-08,2.078400683474202e-07,1.6871049430699265e-05,8.107166466825094e-09,0.0001600759701487253,0.0014597723012264446,7.235583841665179e-07,2.9831929072142113e-10
6.173530073402598e-06,0.7949919303330274,0.008239516827562866,0.0020808650693210883,0.004270078663916031,0.07283127098369668,0.0,0.0,0.0024072975582651677,6.697478959449633e-05,0.02256784129702053,0.0013828716892141843,0.0005815639192759186,1.5840400521527156e-08,9.349765656809595e-07,1.2135359362189755e-05,0.004542833059632784,0.0038131803656311154,0.00010236095380553397,1.143558074404939e-07,0.0007582427125486643,3.58176835099664e-08,5.081314084284462e-06,7.812713512107604e-05,1.523816717883402e-06,0.00970758285028068,1.1065201872299423e-06,0.00010756118091228496,3.348543410074246e-05,9.413508963875688e-07,6.154102276603222e-06,4.884261236876218e-09,1.0952583761696873e-06,1.264087242114769e-06,3.76,0.0,0.19280139513769218,0.9479677580754966,0.039810188746016245,0.001572625559494048,0.19604179595438298,0.24758393250165542,4.833850889236329e-08,1.1089866212205841e-10,0.0011565385230123057,0.0007206405466743571,0.004398718025650195,0.00082002598833654,0.00010944717329424551,0.0455676489492257,0.04378037602656169,0.014054198944507075,0.0006339817426788626,0.004632121135881369,8.515221018539508e-05,2.442474697927339e-06,6.593547145629387e-05,9.731054233634628e-05,0.0012012391411422344,0.0002899738477429966,0.004443880708853158,0.0009839442324578503,0.007535522203062809,4.689359372264686e-08,0.002731293487508196,0.0001953032784838794,1.736261150241168e-08,0.0006122606006867237,1.150269577157645e-07,7.888965288036565e-07,1.8417204523123887e-11,4.183222688908471e-07,1.502146394008382e-07,5.88285683446835e-07,2.935216432370024e-12,5.461918980348727e-07,2.8004112574097514e-11,4.254520241641974e-08,1.1237846715923502e-11,2.415424765767337e-08,2.102710473735313e-07,1.7646319876869767e-05,8.339711571984309e-09,0.00016617513191353957,0.001525656744891347,7.551899853943115e-07,3.0065165914683733e-10
6.211679827397491e-06,0.7954035522083263,0.008251860531767052,0.002097288838477833,0.004272734595541286,0.07401541145152815,0.0,0.0,0.002453479241157661,7.042852783855137e-05,0.023282876681469486,0.0014325785768525116,0.0005955307198420194,1.6215214428484767e-08,9.539444647556616e-07,1.234731154252075e-05,0.004615688602491223,0.0039046850320509406,0.00010573029839974315,1.1722624470702145e-07,0.0007776087281494677,3.692778069956676e-08,5.187584331611834e-06,8.082693976828098e-05,1.5750200129000955e-06,0.00995694692902626,1.1362452927884015e-06,0.00011101929012486681,3.496441295588632e-05,9.774705501681952e-07,6.289902861884402e-06,5.0599362663170705e-09,1.1068749543415183e-06,1.320663701747662e-06,3.76,0.0,0.19045756368303488,0.9468037682563265,0.040690152365070995,0.0016153333953750956,0.19594128454776188,0.24872294243577653,4.831388041996617e-08,1.1091925295716138e-10,0.0011551185161145063,0.0007223638455841271,0.004425119060847653,0.0008160193374059704,0.0001092937091488981,0.046240961417479104,0.04427449221821641,0.014150500002262489,0.0006358267317485602,0.004722011341204466,8.519211481158901e-05,2.5061975535160258e-06,6.596891627957633e-05,9.841829208008674e-05,0.001222549023425466,0.00029441035553733015,0.004578665592407064,0.001005008532886516,0.007767409016453543,4.658460796849558e-08,0.002837760862566884,0.0002045894316483834,1.780438311088667e-08,0.0006153116371769516,1.1540262250950985e-07,8.044905984512344e-07,1.8780250138858096e-11,4.300316752264342e-07,1.5449785708580536e-07,6.109571708040041e-07,2.9929693696058352e-12,5.551190581722236e-07,2.8457392583897047e-11,4.296147653774652e-08,1.1415548962363018e-11,2.5125068499666182e-08,2.1264830550078365e-07,1.844452940585717e-05,8.571743704493678e-09,0.00017234677441483438,0.0015931204044256813,7.875082595698e-07,3.0280786213355765e-10
6.249829581392385e-06,0.7958131281787767,0.008259996487715542,0.002112619719435876,0.004273239836834486,0.07519212757228881,0.0,0.0,0.0024994354625727843,7.399090333495461e-05,0.024008811369759613,0.001483161374633768,0.0006092841220357079,1.6569634933899516e-08,9.720792214042347e-07,1.2553146276520586e-05,0.004687730902297578,0.003996404976632709,0.00010910835328626123,1.2005438919227948e-07,0.0007970912860440232,3.802761710403954e-08,5.290772772618037e-06,8.355568804355772e-05,1.626607733281108e-06,0.010206890805619087,1.1658521422091589e-06,0.00011452313796346453,3.6482251116920526e-05,1.0140691321652258e-06,6.422729914538581e-06,5.236035454457036e-09,1.1180350100276862e-06,1.3789553706465582e-06,3.76,0.0,0.18813778241785242,0.945634777625727,0.041573030577834735,0.001658594192976534,0.19583000830600428,0.2498561267386376,4.828657556270743e-08,1.1091552217897698e-10,0.001153692400360158,0.0007236987560423016,0.004449238338020853,0.0008115989407714231,0.00010908233841037406,0.04690652600230071,0.04475726312626861,0.014245219354298242,0.0006373250208256957,0.004811954944108994,8.518411354764086e-05,2.5703342622056653e-06,6.59651523531531e-05,9.946587646840526e-05,0.0012431232719004738,0.00029864870794967186,0.0047149981841161015,0.0010255776338437819,0.008002614952803768,4.6252754268933515e-08,0.002946217111758696,0.00021417315578571282,1.8246887582377035e-08,0.0006180081532163697,1.1570974482791428e-07,8.196316630327968e-07,1.913269904792625e-11,4.4139818943349946e-07,1.5866577276298588e-07,6.33989110822557e-07,3.049031245222174e-12,5.637406343702073e-07,2.889512010094133e-11,4.3349969524255996e-08,1.1586933705503662e-11,2.611562289232083e-08,2.149710982236666e-07,1.9265689422656245e-05,8.802974523273322e-09,0.0001785839534272822,0.0016621281307409317,8.204924693397069e-07,3.0478775596183374e-10
6.287979335387279e-06,0.7962205365697197,0.008264011244632457,0.002126854018724496,0.004271646202216614,0.07636089206538926,0.0,0.0,0.002545130353140419,7.766063913499235e-05,0.02474531279889393,0.001534593074591937,0.0006228031495047637,1.6902518140277716e-08,9.893414806274415e-07,1.2752563142261554e-05,0.004758911421679023,0.004088278443805789,0.00011249079085167205,1.2283551046788488e-07,0.0008166763017942617,3.9114687330580905e-08,5.390692496799219e-06,8.631110159113264e-05,1.678519394159549e-06,0.010457224358040597,1.1952931884609296e-06,0.0001180710594449177,3.803872026447303e-05,1.051108192377188e-06,6.552379977396227e-06,5.412239251096384e-09,1.128730042730509e-06,1.438954041223755e-06,3.76,0.0,0.1858426455498818,0.9444614109487494,0.04245833963928814,0.0017023946194489523,0.1957085243079613,0.25098332079229974,4.8256732002922714e-08,1.1088805703324939e-10,0.0011522609380355128,0.0007246531897000788,0.0044710888648997705,0.0008067829073081609,0.00010881474598410185,0.04756403220258442,0.04522856218613519,0.014338334896114446,0.000638482853409007,0.004901899193696577,8.512948261533268e-05,2.6348474164694615e-06,6.592516559257445e-05,0.0001004524012444636,0.0012629342737395328,0.0003026840563634854,0.004852801866660097,0.0010456186969236495,0.008241008567614026,4.5899222161555525e-08,0.0030565929379244364,0.00022405679739173178,1.8689784261016453e-08,0.0006203528910515978,1.1594926796959265e-07,8.342958846662121e-07,1.947399791455183e-11,4.523895603347375e-07,1.6270680484340238e-07,6.573621398286916e-07,3.103314209447843e-12,5.720443281098933e-07,2.931665891300822e-11,4.371044966458067e-08,1.1751758536560435e-11,2.7125315584975053e-08,2.1723881117626942e-07,2.010978372473953e-05,9.033122086095795e-09,0.00018487959644090718,0.0017326418919115095,8.541206055282573e-07,3.0659170938387063e-10
6.326129089382172e-06,0.7966256610815049,0.008263999588253195,0.002139991069474698,0.004268009503676172,0.07752120511659831,0.0,0.0,0.0025905288354094442,8.143617602192754e-05,0.025492035190355804,0.0015868453849952212,0.0006360677976790094,1.7212860969330858e-08,1.005696371180111e-06,1.2945285642660851e-05,0.0048291838294194115,0.004180244759207475,0.0001158733314577554,1.2556511342875787e-07,0.0008363497957865942,4.01865543147109e-08,5.487170983834525e-06,8.909088363182028e-05,1.7306937497104718e-06,0.01070776098317264,1.2245217153435009e-06,0.00012166137762586493,3.9633544014657146e-05,1.0885482051975117e-06,6.678663526339116e-06,5.588228069293243e-09,1.1389527547252255e-06,1.5006481682489384e-06,3.76,0.0,0.1835726975723076,0.943284286665899,0.043345602001297355,0.0017467209936061921,0.1955773821820942,0.2521043625064456,4.822448566318274e-08,1.1083751024175558e-10,0.0011508248837296506,0.0007252358271100163,0.004490688788944557,0.0008015898458224977,0.00010849272106023976,0.0482131927531514,0.04568828916541345,0.01442982815366799,0.0006393071960475584,0.004991792123387161,8.50295872163089e-05,2.699699784202427e-06,6.585001144306523e-05,0.00010137718763350921,0.0012819575159667808,0.000306512351746372,0.00499199910748073,0.0010651010336671218,0.00848245361246125,4.552522110762142e-08,0.003168816012086999,0.000234242457014939,1.9132739821692894e-08,0.0006223494743225691,1.1612229641452932e-07,8.484613554097282e-07,1.9803638493099862e-11,4.629756291513245e-07,1.6661007458143937e-07,6.810561865819737e-07,3.155737602152327e-12,5.800190314439467e-07,2.972143306676499e-11,4.404278211444394e-08,1.1909805367159789e-11,2.8153517906497062e-08,2.1945095665967826e-07,2.097676885855452e-05,9.261911800786965e-09,0.0001912265346264818,0.0018046209518726424,8.883694894073698e-07,3.082205841674248e-10
6.364278843377066e-06,0.7970283908971577,0.008260063807582268,0.0021520331387065357,0.004262389147714612,0.07867259469273194,0.0,0.0,0.002635596695302684,8.531567603509831e-05,0.026248620737421784,0.001639888840851267,0.0006490591026064402,1.7499805963238524e-08,1.0211136125829074e-06,1.3131062020636988e-05,0.004898504074120961,0.004272244482205386,0.00011925176013334654,1.2823895636131693e-07,0.0008560979394677205,4.124086533674e-08,5.580050700984808e-06,9.189272744186291e-05,1.7830690247203621e-06,0.010958318122204267,1.2534920827923572e-06,0.00012529240908405655,4.126639902372424e-05,1.1263487301623515e-06,6.801405532174276e-06,5.763683971946259e-09,1.1486970567158807e-06,1.5640229209133759e-06,3.76,0.0,0.18132843346692448,0.9421040154278115,0.044234347482404436,0.0017915593231928961,0.19543712297746005,0.25321909295556133,4.818997042196357e-08,1.1076459391056374e-10,0.001149384982545726,0.0007254560463404085,0.004508061127080201,0.0007960387587050915,0.00010811814501639928,0.04885374361263922,0.04613636933794062,0.014519684155865393,0.0006398056775308356,0.005081582666768244,8.488587134645336e-05,2.764854410077193e-06,6.574080697311363e-05,0.00010223976846115096,0.0013001716116912462,0.0003101303376595909,0.005132511710874671,0.0010839962027424277,0.008726809521665357,4.51319739862373e-08,0.003282811303563298,0.0002447319892989831,1.9575429194972e-08,0.0006240023614348708,1.1623008497174694e-07,8.621081557352474e-07,2.012115897273741e-11,4.731284998667531e-07,1.7036546795025006e-07,7.050505508530865e-07,3.206228165120945e-12,5.876548527963668e-07,3.010892835901156e-11,4.434692615324988e-08,1.2060880930333495e-11,2.9199570691939926e-08,2.2160716969625156e-07,2.186657456996333e-05,9.489077297649167e-09,0.0001976175345390412,0.0018780220599394,9.232148791586303e-07,3.0967571367374296e-10
6.4024285973719595e-06,0.7974286207654138,0.008252312951385328,0.002162985320190841,0.004254847729559218,0.07981461672106444,0.0,0.0,0.0026803006481200833,8.929702748582604e-05,0.027014700821004246,0.0016936929177615427,0.0006617592009254265,1.776264425145671e-08,1.035567576067098e-06,1.3309665878299181e-05,0.004966830446183612,0.004364219545632566,0.00012262194223093415,1.3085306636761223e-07,0.0008759070987972676,4.2275366896656065e-08,5.66918956265543e-06,9.471432457253812e-05,1.8355831436373554e-06,0.011208717742436558,1.2821599576809752e-06,0.00012896246909491644,4.293691622680076e-05,1.1644685748007934e-06,6.920445897436128e-06,5.93829228256769e-09,1.157958066653415e-06,1.6290602519551026e-06,3.76,0.0,0.17911029912710338,0.9409211987166981,0.04512411436246887,0.001836895341917609,0.19528827812284785,0.25432735698042097,4.815331785081606e-08,1.1067007333139845e-10,0.0011479419684180174,0.0007253238510312685,0.004523233481824679,0.0007901489385497996,0.00010769297932518103,0.049485443840604,0.046572752571525475,0.014607891294966115,0.0006399865271088355,0.005171220766434443,8.469984767742715e-05,2.830274711891761e-06,6.559872301672629e-05,0.00010303988291665381,0.0013175583028150967,0.0003135355377840174,0.0052742610629906705,0.0011022780885447574,0.008973931909903225,4.4720710844249214e-08,0.0033985014153902118,0.0002555270036950789,2.0017536404052343e-08,0.0006253167959095318,1.16274027519807e-07,8.75218397393273e-07,2.042614496163844e-11,4.8282268061779e-07,1.7396368718916322e-07,7.293239835186135e-07,3.254720197326861e-12,5.94943134045862e-07,3.0478693335257126e-11,4.462293187395962e-08,1.2204817100101167e-11,3.026278730712208e-08,2.2370720366647964e-07,2.2779104342588287e-05,9.714361204333892e-09,0.0002040453292945512,0.0019527996492852615,9.586315795203403e-07,3.109588795013899e-10
6.440578351366853e-06,0.7978262510563756,0.008240862081518682,0.0021728554144843353,0.004245450628292562,0.08094685514008924,0.0,0.0,0.0027246083990341177,9.337785140547402e-05,0.027789897244827635,0.0017482261481817508,0.0006741513808243539,1.800081671748386e-08,1.049037301109663e-06,1.3480896598892523e-05,0.005034123628164649,0.004456113382436408,0.00012597983796598528,1.3340375211180977e-07,0.0008957638747183853,4.3287918284145134e-08,5.754461252781058e-06,9.755337276067974e-05,1.8881739554988002e-06,0.011458786774112592,1.310482528075593e-06,0.00013266987648336532,4.46446822002417e-05,1.2028659583928123e-06,7.035639769907925e-06,6.111743184511893e-09,1.1667321018793056e-06,1.6957389828720247e-06,3.76,0.0,0.17691869198517218,0.9397364275590296,0.04601445039825475,0.001882714546048582,0.19513136847590826,0.25542900375058947,4.8114656973162334e-08,1.1055476050376664e-10,0.0011464965625402202,0.0007248497985466928,0.004536237746812989,0.0007839398685069305,0.000107219253504211,0.050108075370961014,0.0469974123413601,0.014694441177017285,0.0006398585123310864,0.005260657475453278,8.447308752471034e-05,2.8959245715084717e-06,6.542497636519907e-05,0.00010377747008739744,0.0013341024403829733,0.0003167262383797968,0.005417168368387706,0.0011199229612820312,0.009223673076890992,4.42926629606942e-08,0.0035158069220877996,0.0002666288658021148,2.0458755312205183e-08,0.0006262987542829664,1.1625564544098566e-07,8.877762505883136e-07,2.071823009190114e-11,4.920351999716903e-07,1.7739629445528978e-07,7.538547675226075e-07,3.301155647757014e-12,6.018764573355929e-07,3.083033982285207e-11,4.487093639769225e-08,1.2341471013387726e-11,3.134245674246817e-08,2.257509255853504e-07,2.3714236017520032e-05,9.937515834637606e-09,0.00021050264896908978,0.0020289060424752395,9.945935536001813e-07,3.120722856767855e-10
