Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408)
2.0341548250434117e-05,0.8530344946738907,0.0020872704348413006,0.0003768960538993282,0.0006158043747591722,0.3250979509772006,0.0,0.0,0.0027188180777024005,0.00041245456252927065,0.14889170182140304,0.007813611140224908,0.0003625108392997142,2.6781307953876817e-10,5.0693734637350674e-08,2.7595157770299354e-06,0.003472582649919956,0.008815433026901303,7.739172175644758e-05,6.261111326446797e-07,0.0027920315091219806,3.4048786973206645e-08,6.179106133684394e-07,0.00030909567887742797,1.5289223802098746e-06,0.021092579072716756,1.8567379089148117e-06,0.00124993961639989,0.00040613065426273805,1.9568547812913103e-06,2.1135450629036067e-06,4.0489707928668876e-09,7.67986233665019e-07,1.6017935811922527e-05,3.76,0.0,0.11451964453379311,0.7882826151234064,0.181883769104373,0.014543084146321876,0.2156944877571563,0.36570395884068024,1.9239263145237152e-08,2.5148239761936263e-11,0.0006399465819406406,0.00012632034408603115,0.0009352573662936975,0.00023197012643921542,7.645797706988175e-05,0.2185932285320894,0.07583075048777195,0.007686866218912264,0.00011688961560279216,0.014254698922002918,3.9920775998302045e-05,9.172869887024905e-06,3.266541178878415e-05,0.00018492387128112513,0.000548429230088609,0.00010280885978905131,0.01982916449061998,0.000810054305768926,0.05341974483528023,1.7532788179088243e-08,0.024899775910701465,0.019525974370102315,1.4805137010891097e-08,0.00018534909976251516,4.2912067582392087e-08,8.815834369537645e-07,1.5011968416030557e-11,1.8394913922013042e-07,4.771000282510827e-08,4.598120918325294e-06,2.1342058693547335e-12,1.1730162145246346e-07,8.608173467223932e-12,1.1891499837664135e-07,2.4824003214226545e-12,1.0187501999012101e-07,1.4822093290361579e-07,0.0006045690593230529,5.708330106344229e-09,0.0014849697801085494,0.004580673025944801,6.519358956559964e-07,3.44462389433453e-11,0.01482149124917667,1.460549603908848e-10,1.5435858570288643e-05,1.1176713673030442e-09,0.0029630919871229,5.802089354765677e-07,2.75009656187128e-06,3.165683221099862e-06,0.0001418168122672149,0.005130493446726639,0.0003465108223447035,5.621323860120463e-09,0.001091227222089286,4.6941568491992316e-11
2.0414898090586807e-05,0.8531739754734501,0.0020799661036514454,0.00037570464572029324,0.0006131042868306218,0.3253571289151547,0.0,0.0,0.0027097676083829604,0.00041033772327673536,0.1494097239955802,0.007835769729662363,0.00036149945857739626,2.654708216547589e-10,5.03954351451115e-08,2.751649494845748e-06,0.00346728699884143,0.008821249325031214,7.728498550368442e-05,6.257059525447161e-07,0.0027986975599300127,3.404873243812803e-08,6.147330503283854e-07,0.00030914376913727677,1.5214623627049533e-06,0.021115483687131793,1.8550787042034006e-06,0.0012530944239274528,0.0004069548845507671,1.953726353590934e-06,2.106389200313275e-06,4.037774066947521e-09,7.662831831374055e-07,1.6053678081923856e-05,3.76,0.0,0.11390020579037054,0.7877787108929075,0.18223114534501378,0.014586578577422772,0.21578356722702263,0.3662441050831845,1.9247201874150057e-08,2.514849775900084e-11,0.000639537493915594,0.00012597329030450765,0.0009324400241210062,0.0002304195940216,7.61096992321419e-05,0.21870127479696544,0.07572118796381087,0.007680294417712269,0.00011657094499597836,0.014258792015129692,3.979019688830683e-05,9.199692705183637e-06,3.2559370435986205e-05,0.00018432997337635717,0.0005466087328231404,0.00010236358585218112,0.019877449322552063,0.0008068492301923339,0.053523781830246475,1.7401643000569346e-08,0.02496727269354267,0.01962686450383011,1.4819918100264794e-08,0.00018469520796746347,4.272631333681553e-08,8.773880779364657e-07,1.4940544466634116e-11,1.825697013873209e-07,4.737879933309678e-08,4.590435494363605e-06,2.12405320599825e-12,1.1684329707053423e-07,8.576667699185788e-12,1.184391942293063e-07,2.4733297599869318e-12,1.0215371757035389e-07,1.4800735495461656e-07,0.0006067754818054119,5.68385073419204e-09,0.001481921941570641,0.004581642813436299,6.515489376418664e-07,3.4349858741166145e-11,0.014853227260700866,1.4587957558797578e-10,1.542198895308039e-05,1.11577039332583e-09,0.0029677144446370904,5.784648150686542e-07,2.747397363266273e-06,3.1640843252290467e-06,0.00014183003993780509,0.005132014345532204,0.0003498324627361513,5.617335528795384e-09,0.001091617397641099,4.728151725408175e-11
2.0488247930739498e-05,0.8533127499057913,0.0020727374404337895,0.00037452413369464357,0.0006104323737367546,0.3256143064065228,0.0,0.0,0.0027007757646042786,0.0004082316300151057,0.14992636283777122,0.00785784958409051,0.00036049572168923,2.631659992711659e-10,5.0100994385373314e-08,2.7438607178111956e-06,0.003462031861673093,0.008826971666564947,7.717883752634585e-05,6.253032567347041e-07,0.0028053392500891976,3.404921724093604e-08,6.115927399288751e-07,0.00030918947515946063,1.514069740116072e-06,0.02113818069084133,1.8534339472091709e-06,0.0012562365449033728,0.0004077728748306971,1.950614585480751e-06,2.0992975502016584e-06,4.0266787392781134e-09,7.645936009357321e-07,1.6089197784726708e-05,3.76,0.0,0.11328515894065691,0.7872766247949126,0.18257691673809126,0.014629915970428894,0.21587161698774335,0.3667821511172305,1.925504885535031e-08,2.514876632580791e-11,0.0006391298819609348,0.00012562941941068263,0.0009296478043578439,0.00022888668161521642,7.576506501091494e-05,0.21880798168805948,0.07561168810835428,0.007673728015015727,0.000116255168355156,0.01426265749873826,3.9660835936309157e-05,9.226437954762719e-06,3.2454323884528035e-05,0.00018374150907177534,0.0005448044732589693,0.00010192254525542464,0.019925501254976528,0.0008036731751567701,0.05362723072571146,1.727207379525316e-08,0.02503448131534252,0.019727566526256842,1.483456542006543e-08,0.00018404741708557336,4.2542357891877455e-08,8.732328682938942e-07,1.4869803868946263e-11,1.8120842890062145e-07,4.7051773069132097e-08,4.582715119526699e-06,2.1139976600089257e-12,1.1638939711046081e-07,8.54547328951081e-12,1.1796786263732733e-07,2.4643486899376647e-12,1.0243121726551421e-07,1.4779389738088115e-07,0.0006089710345447248,5.659547767242852e-09,0.0014788648154684073,0.004582572997180499,6.511583487142058e-07,3.425425444906732e-11,0.014884786705254383,1.4570380754384556e-10,1.5408227109598704e-05,1.1138826121103486e-09,0.002972320819600137,5.76739477936573e-07,2.7447124353133413e-06,3.1624998669673925e-06,0.00014184313455792159,0.005133401189447683,0.0003531616806722909,5.613360178142385e-09,0.0010919942429251104,4.762183965979081e-11
2.0561597770892188e-05,0.8534508246724536,0.0020655832568351198,0.00037335435719481453,0.0006077882002006232,0.3258695080340103,0.0,0.0,0.0026918420618911743,0.00040613637858558327,0.15044162904350944,0.007879851449231784,0.0003594995327202847,2.608977885505131e-10,4.981033947656194e-08,2.736148212679257e-06,0.0034568166952433756,0.008832601299171804,7.707327306457961e-05,6.249030272430317e-07,0.002811956813965699,3.405023107466517e-08,6.084890431053352e-07,0.00030923283683985674,1.5067436505102226e-06,0.021160672232087653,1.8518034669067918e-06,0.001259366090058514,0.00040858469635122736,1.9475193607291297e-06,2.092269216291306e-06,4.015683364448126e-09,7.629173098452913e-07,1.6124497261274736e-05,3.76,0.0,0.11267445861407259,0.7867763402082518,0.18292109958114156,0.014673097690266573,0.21595864360606215,0.36731811099100053,1.9262804672704933e-08,2.5149043861988866e-11,0.0006387237325822546,0.0001252886833394697,0.000926880319482947,0.00022737110027532618,7.542401719229624e-05,0.21891336660873034,0.07550225369687658,0.0076671671532641174,0.00011594224153514138,0.01426629809282497,3.953267426371253e-05,9.253106254756053e-06,3.235025661953577e-05,0.00018315840069857645,0.0005430162267601008,0.00010148567654506028,0.01997332223373621,0.0008005257316037325,0.05373009721858653,1.7144053881857322e-08,0.02510140446831566,0.019828080993979726,1.4849080308354094e-08,0.00018340563108765794,4.236017276119202e-08,8.691172234262674e-07,1.4799736696822738e-11,1.798649900778367e-07,4.672885036078821e-08,4.5749613065115175e-06,2.1040378311833535e-12,1.1593985563588332e-07,8.514585257252597e-12,1.1750093836978817e-07,2.4554556865285483e-12,1.0270753034504013e-07,1.4758056562216493e-07,0.0006111557935334415,5.6354196828539756e-09,0.0014757987645340656,0.004583464219355823,6.507642138191557e-07,3.415941450002282e-11,0.014916171265892576,1.4552767781047307e-10,1.539457174227299e-05,1.112007865056289e-09,0.0029769113375779986,5.750326067445638e-07,2.7420416771747226e-06,3.1609296570563527e-06,0.00014185609865685956,0.005134655948764667,0.0003564983845654288,5.609397743145306e-09,0.0010923579251504816,4.796253208253673e-11
2.063494761104488e-05,0.8535882063765671,0.002058502390794256,0.0003721951590716652,0.0006051713402480145,0.3261227579563677,0.0,0.0,0.002682966019448075,0.00040405205807828726,0.15095553315640503,0.007901776059543912,0.0003585107976279948,2.586653871788052e-10,4.9523399441176936e-08,2.7285107740477736e-06,0.003451640966558191,0.008838139448798093,7.69682874208176e-05,6.245052463079559e-07,0.0028185504821913194,3.405176388841468e-08,6.054213360185197e-07,0.00030927389326283956,1.4994832461755567e-06,0.02118296042353168,1.8501870959460614e-06,0.0012624831684984175,0.00040939041913643393,1.9444405635077914e-06,2.0853033195661425e-06,4.004786525415643e-09,7.612541363125692e-07,1.615957881596203e-05,3.76,0.0,0.11206806013269598,0.7862778407574376,0.18326370992570792,0.014716125082689754,0.21604465360293618,0.36785199858995055,1.9270469905929263e-08,2.514932881629299e-11,0.0006383190324844454,0.00012495103508298382,0.0009241371908065066,0.00022587256753046583,7.508649980416514e-05,0.219017446655112,0.07539288742979981,0.007660611970753788,0.0001156321213803376,0.01426971648176243,3.9405693412946155e-05,9.279698215097622e-06,3.2247153476700246e-05,0.0001825805721779203,0.0005412437731802111,0.00010105291952515473,0.020020914177860154,0.0007974064987650411,0.05383238691277388,1.701755710829003e-08,0.0251680448056791,0.019928408466208792,1.4863464094921683e-08,0.00018276975615245586,4.217973007433812e-08,8.650405707765758e-07,1.4730333178464177e-11,1.785390471744801e-07,4.640995554550553e-08,4.5671755341940955e-06,2.0941723160616308e-12,1.1549460293899336e-07,8.48399873656075e-12,1.1703835753864067e-07,2.446649347477259e-12,1.0298266791370553e-07,1.4736736497125673e-07,0.000613329834137177,5.61146497426398e-09,0.0014727241440550946,0.004584317110580006,6.503666161551352e-07,3.406532787598567e-11,0.014947382599471329,1.453512055756493e-10,1.53810215754059e-05,1.1101459956483946e-09,0.0029814862192282508,5.733438912760996e-07,2.739384989447154e-06,3.1593735095703544e-06,0.0001418689346992794,0.005135780569367682,0.0003598424835332859,5.605448158363019e-09,0.0010927086088172654,4.830359093646576e-11
2.070829745119757e-05,0.8537249015273816,0.002051493708681624,0.00037104638586781983,0.000602581378072881,0.3263740798733491,0.0,0.0,0.0026741471606166866,0.0004019787503860054,0.15146808555512464,0.007923624137249266,0.00035752942430796093,2.5646801923662196e-10,4.924010526377973e-08,2.7209472272286917e-06,0.0034465041536315094,0.008843587317873136,7.686387595931832e-05,6.241098962217515e-07,0.002825120481354007,3.4053805932093315e-08,6.023890103346147e-07,0.00030931268263717276,1.492287694562177e-06,0.021205047339380324,1.8485846703601216e-06,0.0012655878875644864,0.00041019011188393636,1.9413780780447768e-06,2.0783990005374327e-06,3.993986840635912e-09,7.59603910564695e-07,1.6194444713562333e-05,3.76,0.0,0.11146591957008575,0.7857811103336698,0.18360476355615638,0.014758999472592104,0.2161296534485875,0.36838382762229793,1.9278045130403498e-08,2.5149619701793375e-11,0.0006379157685891343,0.0001246164287590411,0.0009214180491019261,0.00022439080782424493,7.4752458236133e-05,0.21912023859081467,0.0752835919269388,0.007654062601364651,0.00011532476578560406,0.01427291531108138,3.927987538805339e-05,9.306214435893608e-06,3.2144999669394114e-05,0.00018200794915455336,0.0005394868971551575,0.00010062421534740719,0.020068278977238622,0.0007943150848015487,0.05393410531144141,1.6892558042823235e-08,0.025234404938302812,0.020028549504835617,1.4877718070407186e-08,0.0001821397008311286,4.2001002692351053e-08,8.610023505547897e-07,1.4661583817357814e-11,1.7723028966489182e-07,4.609501901411843e-08,4.559359244714785e-06,2.084399781061452e-12,1.1505357722447444e-07,8.453708979615602e-12,1.1658005771122077e-07,2.4379283161074297e-12,1.0325664089747238e-07,1.471543005632753e-07,0.0006154932310281097,5.587682141769115e-09,0.0014696413012549392,0.004585132288952813,6.499656370467985e-07,3.397198348185455e-11,0.014978422334451767,1.451744116965469e-10,1.5367575355247932e-05,1.1082968510164456e-09,0.002986045679932291,5.716730295079047e-07,2.7367422747482094e-06,3.1578312424771956e-06,0.00014188164507437362,0.005136776970352345,0.00036319388747165193,5.601511358111509e-09,0.001093046455493029,4.8645012680164566e-11
2.077431230733499e-05,0.85384734542815,0.0020452466912348794,0.00037002127860405096,0.000600273071408642,0.32659864047873177,0.0,0.0,0.0026662586882199462,0.00040012225304301974,0.15192823548209142,0.007943222561733578,0.00035665240779537413,2.54519714128012e-10,4.898820164666051e-08,2.714202258677171e-06,0.003441913870041144,0.008848414190432941,7.67703927898293e-05,6.237561460078442e-07,0.0028310134285093333,3.4056071231611124e-08,5.996896744416881e-07,0.0003093456858246351,1.48586646782241e-06,0.021224755165268658,1.847154278860915e-06,0.0012683716551650512,0.00041090473568934725,1.9386356948296887e-06,2.07223706433844e-06,3.9843490645156614e-09,7.581296399933924e-07,1.622564148365908e-05,3.76,0.0,0.11092759771061617,0.7853355523090975,0.1839103937258229,0.014797456689363254,0.21620529494838792,0.368860724905133,1.928478634779697e-08,2.51498853642367e-11,0.0006375540483509885,0.0001243178466856544,0.0009189910306657699,0.00022307134080264205,7.445474822338228e-05,0.21921166366266273,0.07518528859672403,0.007648173247405817,0.00011505047527441084,0.014275608698239439,3.916761876631483e-05,9.330014767680162e-06,3.2053860917155226e-05,0.00018149697878064923,0.0005379188524119102,0.00010024179889525688,0.020110714633154225,0.000791556278599163,0.05402516790340411,1.678131874115122e-08,0.02529389161621461,0.02011851750479972,1.4890436723695836e-08,0.0001815775525700413,4.1841592581546975e-08,8.574003566713244e-07,1.460026093644327e-11,1.7606683906262415e-07,4.581490165779841e-08,4.552299662979614e-06,2.0756828874487846e-12,1.1466021385101081e-07,8.426698075969446e-12,1.1617119735126276e-07,2.4301512177818883e-12,1.0350222979073892e-07,1.4696266323729444e-07,0.0006174312491694843,5.566423319270264e-09,0.001466859995011893,0.00458583420877139,6.496019308502267e-07,3.388859935058733e-11,0.015006212708726535,1.4501503752834541e-10,1.535556161495754e-05,1.1066433754958167e-09,0.0029901361846240526,5.701842734061616e-07,2.734375700532951e-06,3.1564549225234316e-06,0.00014189297890951084,0.005137565674190045,0.00036621632274376443,5.597979114242582e-09,0.0010933396737237433,4.895259961881904e-11
2.084032716347241e-05,0.8539692430873176,0.0020390564442835948,0.00036900438544757396,0.0005979859286127909,0.3268216751123334,0.0,0.0,0.00265841580816972,0.0003982747903754904,0.15238730621976182,0.007962760086016029,0.0003557812158951263,2.525986437929649e-10,4.873914857926728e-08,2.7075153831765885e-06,0.00343735432329826,0.008853169747202612,7.667736768731763e-05,6.234043380101361e-07,0.002836887545734787,3.4058734397233275e-08,5.970180907767788e-07,0.00030937691005658086,1.4794965187415687e-06,0.021244303086358003,1.8457349369800593e-06,0.0012711455739413242,0.000411614578685921,1.9359063472742403e-06,2.0661237150707228e-06,3.97478790488185e-09,7.566656022098243e-07,1.6256666991079126e-05,3.76,0.0,0.11039265841161915,0.7848914028477783,0.184214786805242,0.014835791978340746,0.21628012809745997,0.36933597555077974,1.929145553591799e-08,2.5150153646223292e-11,0.0006371934716685514,0.00012402165983219413,0.0009165828890117696,0.0002217650478348218,7.415977174215521e-05,0.21930207061222173,0.07508704648365948,0.007642288801021461,0.0001147783609976174,0.014278128248802934,3.905627704270137e-05,9.353754657708415e-06,3.196346895307586e-05,0.0001809901131729846,0.0005363631019805431,9.986257692920313e-05,0.02015296916190204,0.000788819417365763,0.05411577604861252,1.6671254595126205e-08,0.02535315527602966,0.020208335362519664,1.490305219317879e-08,0.00018101998134946543,4.1683531294056227e-08,8.53828654032783e-07,1.4539453637383158e-11,1.7491683030084405e-07,4.553788351707313e-08,4.5452175208746515e-06,2.0670392717997457e-12,1.142701758099893e-07,8.399920450468198e-12,1.1576571094783177e-07,2.4224411803915368e-12,1.0374689188824225e-07,1.4677114390918134e-07,0.0006193607596522259,5.545301437769857e-09,0.0014640725496874527,0.004586506511744562,6.492356074954836e-07,3.380580012047469e-11,0.015033866547168533,1.4485543146770566e-10,1.534363018245291e-05,1.1049999759926035e-09,0.002994214521079374,5.687095273518647e-07,2.7320202893406856e-06,3.155089569546157e-06,0.00014190421451878678,0.005138253428733285,0.00036924453768212784,5.594457123859777e-09,0.0010936227377697084,4.926047512211376e-11
2.090634201960983e-05,0.8540905989283466,0.0020329221901799507,0.0003679956008504144,0.0005957196635148804,0.32704320026004735,0.0,0.0,0.0026506181805307054,0.0003964364099655398,0.1528453050494853,0.007982237215492455,0.00035491578494028174,2.507042694331807e-10,4.849289854442328e-08,2.7008857958880726e-06,0.003432825152056817,0.008857854824136877,7.658479739059132e-05,6.230544605340473e-07,0.0028427429912396833,3.406178878523941e-08,5.943738384428848e-07,0.00030940638168251694,1.4731772651698544e-06,0.021263692548496096,1.8443265326741967e-06,0.0012739097190955044,0.00041231968866327226,1.9331899543312104e-06,2.0600583615545694e-06,3.965302411720856e-09,7.55211680226823e-07,1.6287522818346164e-05,3.76,0.0,0.1098610709498677,0.7844486506670999,0.18451795383953348,0.014874006269179766,0.216354157522321,0.3698095892450532,1.9298053106171744e-08,2.5150423523757187e-11,0.0006368340293816525,0.00012372783672303403,0.0009141933710767276,0.0002204717389449473,7.386749135588837e-05,0.21939147108697904,0.07498886735965786,0.007636409352477763,0.00011450839407005825,0.014280475823889497,3.89458379217951e-05,9.37743452650727e-06,3.1873813680088454e-05,0.00018048730132183744,0.0005348194972174274,9.948650886341864e-05,0.020195043890752957,0.0007861042307172153,0.054205933585580075,1.6562347924548788e-08,0.025412197747820265,0.020298003491911173,1.4915565386463672e-08,0.00018046692453338304,4.152680009931074e-08,8.502868550168345e-07,1.4479155316122858e-11,1.7378003867915297e-07,4.5263914430410104e-08,4.5381138063316355e-06,2.058467994044945e-12,1.1388341800041918e-07,8.373372845523628e-12,1.1536355543750921e-07,2.4147972657173422e-12,1.0399063484601642e-07,1.4657974605244257e-07,0.0006212818156847726,5.524315430395563e-09,0.001461279204501935,0.004587149626946837,6.488667233456845e-07,3.372357834275903e-11,0.015061384987863887,1.4469560703654143e-10,1.5331780189103554e-05,1.1033665458836592e-09,0.0029982808372426154,5.672485832415573e-07,2.7296759830102446e-06,3.1537350613081074e-06,0.00014191535351876827,0.005138841586116747,0.00037227846797313,5.590945338843215e-09,0.0010938957603503043,4.95686366856636e-11
2.097235687574725e-05,0.8542114174118376,0.0020268431682826404,0.0003669948216013722,0.000593473995243931,0.32726323212531705,0.0,0.0,0.0026428654683366385,0.0003946071551924664,0.15330223915141666,0.008001654448046942,0.0003540560527703185,2.48836075776307e-10,4.824940526062375e-08,2.6943127093521476e-06,0.0034283260021102887,0.008862470242582639,7.649267870680861e-05,6.227065037338896e-07,0.002848579920746142,3.4065227878179755e-08,5.917565095598437e-07,0.00030943412651448783,1.4669081349477894e-06,0.02128292497384146,1.8429289594281763e-06,0.001276664164740531,0.00041302011258775525,1.9304864398498366e-06,2.054040425786075e-06,3.955891650562206e-09,7.537677601752925e-07,1.631821052344455e-05,3.76,0.0,0.1093328050672944,0.7840072846485135,0.1848199057092542,0.014912100478517218,0.21642738781629015,0.3702815755637191,1.930457946707363e-08,2.5150694034977625e-11,0.000636475712463349,0.0001234363466435209,0.0009118222295092753,0.0002191912278021458,7.35778701745762e-05,0.21947987652965212,0.07489075294707909,0.007630534989688201,0.00011424054629356764,0.01428265326046579,3.883628935144262e-05,9.401054788598934e-06,3.17848851966764e-05,0.0001799884933921972,0.0005332878926473122,9.911355491172528e-05,0.020236940128843788,0.0007834104536570879,0.05429564429122659,1.645458165188247e-08,0.02547102083550255,0.020387522308396914,1.4927977194798955e-08,0.0001799183208903544,4.137138081205586e-08,8.467745807894272e-07,1.44193595369682e-11,1.7265625387326135e-07,4.4992946956810205e-08,4.530989484809378e-06,2.0499681425180776e-12,1.1349989712179519e-07,8.347052070098694e-12,1.1496468875399643e-07,2.407218560503136e-12,1.0423346620997693e-07,1.4638847304372034e-07,0.0006231944700270801,5.503464238015264e-09,0.0014584801937201357,0.004587763975926611,6.484953333288982e-07,3.364192667091347e-11,0.015088769151295022,1.445355773058486e-10,1.532001079259797e-05,1.1017429810144142e-09,0.0030023352777946246,5.658012385176442e-07,2.72734272208065e-06,3.1523912769332548e-06,0.00014192639750448596,0.005139331481607311,0.000375318049799437,5.58744371099759e-09,0.001094158852370949,4.9877081832847984e-11
