Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39)
4.304767401844442e-05,0.5772390606891333,6.631803278552996e-07,2.1824690567641915e-08,5.429898794220675e-07,7.859007161650952e-05,0.0,0.0,6.749762622621777e-05,3.723173375724554e-07,2.788274221490371e-06,3.7286613390979335e-09,1.0218981640097208e-11,1.1379982686323685e-23,8.026041770964115e-18,6.735184352393117e-13,3.5805651617696846e-07,4.244983294298149e-08,2.173482911525832e-14,5.518991738817649e-18,9.385066539641192e-09,1.447976919537458e-16,3.899912883078819e-14,1.3994842062291869e-10,2.7200377830885605e-11,2.5999286230962444e-08,1.3352628965031869e-14,1.205213866465591e-10,3.0015134706629325e-11,3.121406135618177e-14,1.6325245838920626e-13,3.9751529880827326e-17,1.3126204222082112e-11,2.7527644988827826e-11,3.76,0.0,0.8985001568829695,0.9997778755421021,6.570998174264777e-05,6.728442230412277e-07,0.0055038387606031495,0.005506901275967277,2.3121440496764575e-12,2.941493750697853e-16,9.479444261325642e-05,4.127597396783793e-10,3.649402651169596e-08,1.6261893118997704e-06,6.42821115743129e-07,0.00013122689441401214,2.1067921871271957e-05,1.0558329052743576e-05,2.9396614340925523e-10,4.96395274258815e-05,8.321686265493617e-09,3.491556709661932e-11,8.894357855210706e-09,3.6360050842001544e-08,3.631873302040022e-11,2.6374042368221255e-11,6.572596008828376e-08,1.3531126914994705e-09,8.804560663127587e-07,4.2205526525978714e-09,6.119624339214543e-10,6.6600551896137945e-09,1.4431380557916053e-16,2.3914793149438247e-08,1.3096986155103428e-10,5.519575535379351e-11,1.3457526617586662e-16,1.2516916653939754e-14,3.7935854556437696e-16,3.49111791709296e-12,1.1410164375276006e-17,1.149820457022988e-13,6.193910902490167e-17,1.3265051003238142e-09,4.0065643959978566e-18,2.948272111860708e-17,3.520791526986451e-13,1.3956592217805267e-08,8.39964156255463e-16,4.731683211158863e-08,4.2024550176313773e-10,1.707942390947618e-11,6.650033173091577e-18,1.4057133620166043e-06
4.3679196722124654e-05,0.5772474799944086,6.638804767455574e-07,2.186199415416999e-08,5.433483258333224e-07,8.00820475948007e-05,0.0,0.0,6.874488518319369e-05,3.8771705941960816e-07,2.8824315874138205e-06,3.877331261689299e-09,1.0453395427430688e-11,1.1584873367579218e-23,8.161835783338542e-18,6.842848166385974e-13,3.607897248762857e-07,4.361270511155897e-08,2.249946314694576e-14,5.687159037802441e-18,9.662252942959695e-09,1.490864703284567e-16,3.939565109752204e-14,1.4456302512812467e-10,2.787116823378029e-11,2.6852754768229743e-08,1.3612175286534002e-14,1.2463757141786957e-10,3.113770818596488e-11,3.171873034379658e-14,1.6676600334440662e-13,4.116999273607559e-17,1.333264662823172e-11,2.8420620777818402e-11,3.76,0.0,0.8984163065327051,0.9997755546349302,6.6897581794219e-05,6.913548320051667e-07,0.005584315488104873,0.005587480402237015,2.3459543046840065e-12,2.984519589179464e-16,9.479422254683273e-05,4.1918858986812813e-10,3.715020249665578e-08,1.6276768179705034e-06,6.434259167418986e-07,0.00013370329467542522,2.1463413828979335e-05,1.0560569195881135e-05,2.987234733957943e-10,5.04691587851958e-05,8.45823023572979e-09,3.604878934781757e-11,9.043555449723246e-09,3.6413124670200966e-08,3.704173140106431e-11,2.690379686691206e-11,6.707583660314146e-08,1.3856453812171356e-09,8.968711033663322e-07,4.224343733226701e-09,6.332866388832714e-10,7.00354532132454e-09,1.4899850494928798e-16,2.44669995770265e-08,1.339942775799895e-10,5.652758593488661e-11,1.3781893330598398e-16,1.2831502373719249e-14,3.8879352519291935e-16,3.616108701134352e-12,1.1684980363480054e-17,1.1747301375585364e-13,6.293205252307149e-17,1.3284336229125901e-09,4.0707510481811704e-18,3.0535415222100644e-17,3.586867689655583e-13,1.4279252877239055e-08,8.711554273389924e-16,4.8215032555596434e-08,4.355263598730807e-10,1.7704321006208935e-11,6.758738005452301e-18,1.4303103121395872e-06
4.431071942580489e-05,0.5772558988623803,6.64567813852856e-07,2.1898899822257926e-08,5.436989610402153e-07,8.157544610540116e-05,0.0,0.0,6.999234709594833e-05,4.0350241508063e-07,2.9781606296700843e-06,4.0291886719059675e-09,1.0688473644019757e-11,1.1789847630770255e-23,8.297898964361864e-18,6.950654763427063e-13,3.6347023276167824e-07,4.4787792536569654e-08,2.327851078757098e-14,5.857893547046615e-18,9.943466968744592e-09,1.5343782184292759e-16,3.978790928935999e-14,1.492419624603294e-10,2.8544889119628722e-11,2.7720086244874436e-08,1.3873388703135835e-14,1.2882281408894982e-10,3.2277227529835974e-11,3.2217803447001025e-14,1.702913395183886e-13,4.2618278747995127e-17,1.3539106797840096e-11,2.9327431207826286e-11,3.76,0.0,0.8983324611474204,0.999773232560891,6.808592620778935e-05,7.100045288847577e-07,0.005664784500583956,0.005668053505238591,2.379761318422477e-12,3.0275413159265237e-16,9.479400237051896e-05,4.256216618331227e-10,3.780635053962685e-08,1.6291331354430827e-06,6.440180967298239e-07,0.00013618195687826537,2.185925211770809e-05,1.056263389851683e-05,3.034887376475762e-10,5.129758863362793e-05,8.595060272695065e-09,3.720022233406176e-11,9.193117902474222e-09,3.6465687714257336e-08,3.7766010129278e-11,2.7434534918246732e-11,6.84275246234894e-08,1.4182541918029013e-09,9.132934271999144e-07,4.228053556807664e-09,6.549914475084074e-10,7.358407289213774e-09,1.537585153861091e-16,2.5021152380320644e-08,1.3702927026092037e-10,5.7862505818684336e-11,1.4107011460654675e-16,1.3147159220799228e-14,3.98259688435937e-16,3.743306314026695e-12,1.196043241635261e-17,1.1996918824425987e-13,6.392623764169505e-17,1.3303435437406745e-09,4.135018381849438e-18,3.160737839172669e-17,3.653001723558487e-13,1.4605523919597109e-08,9.029333890202449e-16,4.911429466553122e-08,4.5107739742980343e-10,1.8340330469155952e-11,6.867634395856076e-18,1.4549108353217788e-06
4.494224212948512e-05,0.5772643172901472,6.652437208743047e-07,2.193545270577629e-08,5.440426873841373e-07,8.30702396456479e-05,0.0,0.0,7.123997606656098e-05,4.1967681499372936e-07,3.0754592917257262e-06,4.184240540694978e-09,1.0924210646355334e-11,1.1996233531240995e-23,8.434238994065454e-18,7.058611646464404e-13,3.661004537075539e-07,4.597505142043803e-08,2.4072071622111047e-14,6.0312039913712155e-18,1.0228708346859604e-08,1.5785174649273038e-16,4.0176160274512244e-14,1.5398496136755926e-10,2.9221517900479724e-11,2.8601305392413203e-08,1.4136286174042314e-14,1.330772336599187e-10,3.3433492876431225e-11,3.2711502987960217e-14,1.738286608735358e-13,4.409665310649819e-17,1.374560086617286e-11,3.024807488874652e-11,3.76,0.0,0.8982486207758171,0.9997709093670998,6.927499887671905e-05,7.287906578840085e-07,0.005745245798259305,0.005748620583281614,2.413565090980395e-12,3.0705589320713783e-16,9.479378211380516e-05,4.3205941478520403e-10,3.8462528005479946e-08,1.6305615310840848e-06,6.445989730216017e-07,0.00013866283478560133,2.2255429460360502e-05,1.0564538207789577e-05,3.0826225775586434e-10,5.21248046233582e-05,8.7321864689568e-09,3.8369896603079804e-11,9.34305606744182e-09,3.651781520538345e-08,3.8491591720061307e-11,2.7966273883007422e-11,6.978098031383608e-08,1.4509375322354621e-09,9.297225746026808e-07,4.231690620687606e-09,6.770772593930804e-10,7.724811612067152e-09,1.5859395690939656e-16,2.5577212677232656e-08,1.4007462514468538e-10,5.920044742560318e-11,1.4432864687142167e-16,1.3463884026672812e-14,4.0775680015541105e-16,3.872707501012259e-12,1.2236506786063623e-17,1.2247052689194715e-13,6.492177121779175e-17,1.3322376216078887e-09,4.199373773092608e-18,3.269863078342926e-17,3.7191924120857114e-13,1.4935465116527507e-08,9.352986243011452e-16,5.001460365814197e-08,4.668980989422798e-10,1.898743037459187e-11,6.976681596384521e-18,1.4795145341737796e-06
4.6205287536845586e-05,0.5772811528150591,6.66566215348499e-07,2.200766268984704e-08,5.447126557730694e-07,8.606391654023704e-05,0.0,0.0,7.37356039863911e-05,4.5320625020350435e-07,3.274757172724606e-06,4.503955371498512e-09,1.1397645013673892e-11,1.2409991406244669e-23,8.70784339551602e-18,7.275028050781497e-13,3.7121925448457114e-07,4.838592799350312e-08,2.570313953444992e-14,6.385587871730623e-18,1.0811272080596196e-08,1.668673160287688e-16,4.094153611473728e-14,1.6366216578828493e-10,3.058343769672692e-11,3.040551122881085e-08,1.466719831924371e-14,1.41794118521169e-10,3.579550213009028e-11,3.3683678074166325e-14,1.8094010618077956e-13,4.714475442829903e-17,1.4158751750022886e-11,3.213086171895845e-11,3.76,0.0,0.8980809552423079,0.9997662597890968,7.165527388992802e-05,7.667621955321605e-07,0.005906145250058122,0.00590973665766513,2.481162912929407e-12,3.156581836711742e-16,9.479334125249989e-05,4.449506984851347e-10,3.977519436569222e-08,1.6333463157534179e-06,6.457315560655084e-07,0.00014363107680944392,2.3048775962282697e-05,1.056791952280875e-05,3.1783528122167564e-10,5.3775551909337364e-05,9.007365436180188e-09,4.0764097900774106e-11,9.644100528599337e-09,3.6621034503379754e-08,3.99467562365137e-11,2.903282577021613e-11,7.249304094008325e-08,1.5165226988611515e-09,9.625996459378658e-07,4.2387770549555654e-09,7.223935013814921e-10,8.492928240885738e-09,1.684916852394132e-16,2.669491615128248e-08,1.4619565134550192e-10,6.188517811989286e-11,1.5086723902478777e-16,1.410053714532725e-14,4.268434076887401e-16,4.1381076483747245e-12,1.279047825581188e-17,1.274885680854903e-13,6.691728147429466e-17,1.3359881847118245e-09,4.3283714380512786e-18,3.4939084260309546e-17,3.8517395156982616e-13,1.56065993195002e-08,1.0017900111150459e-15,5.1818311740765806e-08,4.993464776607712e-10,2.0314815688187757e-11,7.195520963217173e-18,1.5287300370783957e-06
4.734202840347e-05,0.5772963032591175,6.677290583458634e-07,2.207182773882007e-08,5.452996182174441e-07,8.876277847305845e-05,0.0,0.0,7.598192884842575e-05,4.847469223043371e-07,3.4594724453276984e-06,4.802693198205098e-09,1.1825958011803131e-11,1.27848193474151e-23,8.955256020032234e-18,7.470428787203206e-13,3.7567664279732956e-07,5.0596982828438034e-08,2.722176828594421e-14,6.713432035855895e-18,1.1349350280144456e-08,1.7519533117695833e-16,4.161890435615739e-14,1.7258845081117089e-10,3.1818997120729514e-11,3.207706286615888e-08,1.5150937803022463e-14,1.4987724983315222e-10,3.7976740703718374e-11,3.4542508387761675e-14,1.8738362611082155e-13,4.999367922498414e-17,1.4530851445547076e-11,3.387268673411452e-11,3.76,0.0,0.8979300737951837,0.9997620717347162,7.379988694977948e-05,8.013789693579278e-07,0.006050928374173307,0.0060547205020430265,2.54198986874926e-12,3.233988402873551e-16,9.479294415719918e-05,4.5657307070370703e-10,4.095724342490997e-08,1.6357847908814773e-06,6.467233759275113e-07,0.00014810970255645648,2.3763889097689944e-05,1.0570540481067781e-05,3.264821842346776e-10,5.5256973683806726e-05,9.256131628736447e-09,4.298159762828017e-11,9.916424786807411e-09,3.6713079993922894e-08,4.126109603430784e-11,2.999632620088898e-11,7.493958558470924e-08,1.5757931928854503e-09,9.92208320741958e-07,4.2449779549923035e-09,7.644852027499435e-10,9.225414175361699e-09,1.7765899717780526e-16,2.7707045832062155e-08,1.5173820882978996e-10,6.431129726346862e-11,1.567759723039414e-16,1.4677193021009825e-14,4.441264190206807e-16,4.384471683049539e-12,1.3291084981964032e-17,1.3202230475535175e-13,6.871882140946621e-17,1.3393328916278795e-09,4.444831106986839e-18,3.7021665541431734e-17,3.971215923939249e-13,1.6223780521002322e-08,1.0636418082819003e-15,5.344511463764833e-08,5.294672885460627e-10,2.154717964259516e-11,7.393245947694657e-18,1.5730315187899558e-06
4.8478769270094415e-05,0.5773114522450143,6.688717364626201e-07,2.213540237347164e-08,5.458751833199816e-07,9.146585529594017e-05,0.0,0.0,7.822834010110738e-05,5.175998889525388e-07,3.6492407095921755e-06,5.1118887410894275e-09,1.2256372024587625e-11,1.3164256003750178e-23,9.203916776769075e-18,7.666474133155409e-13,3.8000474642557336e-07,5.2846964792557656e-08,2.878904176992543e-14,7.049761273352143e-18,1.190047290922363e-08,1.8372608798567375e-16,4.2286668317389075e-14,1.8171902529367364e-10,3.306386815411086e-11,3.379404412417455e-08,1.564037347467612e-14,1.5818670493906887e-10,4.020949328599076e-11,3.538740861713541e-14,1.9386959589591359e-13,5.294434504165421e-17,1.4903281777281038e-11,3.565935577259308e-11,3.76,0.0,0.8977792091318154,0.9997578806202237,7.594668674308289e-05,8.364017991748622e-07,0.006195686505561744,0.006199684798741675,2.602806324506934e-12,3.31138166613983e-16,9.479254683840413e-05,4.682168911841044e-10,4.2140218541903915e-08,1.6381727349112711e-06,6.476946743008107e-07,0.00015259498846116276,2.448001895391767e-05,1.057282344520158e-05,3.3516023374426246e-10,5.6734322551786e-05,9.505994890918324e-09,4.525873288144098e-11,1.0190114426989668e-08,3.680463543712277e-08,4.258002737839726e-11,3.0963352182175685e-11,7.739135548941832e-08,1.635290836657438e-09,1.0218332229891097e-06,4.251046982244345e-09,8.078176718482539e-10,9.99793959228695e-09,1.8707289715024942e-16,2.8724886619789778e-08,1.573117502570997e-10,6.67465908549422e-11,1.627070390364333e-16,1.5257359562952313e-14,4.615092217404982e-16,4.637925506408166e-12,1.3793583258945653e-17,1.365726835180346e-13,7.052618312144933e-17,1.3426600413351282e-09,4.56166945949299e-18,3.9167061724739373e-17,4.0908622145938614e-13,1.685380152521706e-08,1.1273998416829034e-15,5.5075151096680354e-08,5.604542254487829e-10,2.281515334253699e-11,7.591618226506947e-18,1.6173385014275252e-06
4.961551013671883e-05,0.5773265997655196,6.699990336781645e-07,2.2198543928615183e-08,5.464424575901894e-07,9.417307384837791e-05,0.0,0.0,8.047470204500601e-05,5.517840731032207e-07,3.844049587042351e-06,5.431582681219279e-09,1.2688892239717268e-11,1.3543174857550997e-23,9.453962324326135e-18,7.863230220266059e-13,3.842146543887566e-07,5.513574917564429e-08,3.0405596081493374e-14,7.394628873928457e-18,1.2464638399135763e-08,1.9245958975656026e-16,4.29458746834284e-14,1.910530305000994e-10,3.4318090851092317e-11,3.55566359696938e-08,1.6135586567750682e-14,1.6672343198652423e-10,4.2492880847205894e-11,3.6219658316351525e-14,2.0039955641441334e-13,5.599839651141508e-17,1.5276114583660033e-11,3.749089502200748e-11,3.76,0.0,0.8976283613811237,0.9997536866032836,7.809563450119094e-05,8.718191984815633e-07,0.0063404196453545735,0.006344629537546752,2.663612280699803e-12,3.388761631549524e-16,9.479214911499764e-05,4.798842050622706e-10,4.332440353946634e-08,1.6405214942617366e-06,6.486500256350036e-07,0.0001570868074006167,2.519714540078699e-05,1.0574819163494568e-05,3.438708597005072e-10,5.820756330155907e-05,9.756999726674152e-09,4.759572585264518e-11,1.0465217432695415e-08,3.6895963153243566e-08,4.3903693505289595e-11,3.1934012049093624e-11,7.984822278495411e-08,1.6950136731636407e-09,1.0514725930657749e-06,4.257013643873724e-09,8.523933285058566e-10,1.0811492073412008e-08,1.967343360347667e-16,2.9748310318736148e-08,1.629155671571013e-10,6.9190970640345e-11,1.6866022872618239e-16,1.5841087465108583e-14,4.789926871186118e-16,4.898450934576971e-12,1.4297955508514103e-17,1.4113978894379423e-13,7.23398399332644e-17,1.3459792498097041e-09,4.67891236713041e-18,4.13753943196676e-17,4.2106750217607663e-13,1.7497024498773017e-08,1.1930628825328992e-15,5.670838586724203e-08,5.923046324043794e-10,2.4118623299643185e-11,7.79108991440745e-18,1.6616496526863688e-06
5.0752251003343244e-05,0.5773417458149367,6.711150650030058e-07,2.2261388058245947e-08,5.470041091771499e-07,9.688437899300068e-05,0.0,0.0,8.272089431487882e-05,5.87318133146819e-07,4.043886648955237e-06,5.761816149973152e-09,1.3123531278035731e-11,1.3924387494031066e-23,9.70547052387147e-18,8.060735295683836e-13,3.8831667433889553e-07,5.746324436492653e-08,3.207208144047177e-14,7.74808909381638e-18,1.3041845182744394e-08,2.0139584005170805e-16,4.359758695559699e-14,2.0058979448616005e-10,3.558173995550054e-11,3.736502846609612e-08,1.663665422265401e-14,1.754884410987692e-10,4.4826104069404093e-11,3.704050756800108e-14,2.0697512060835296e-13,5.91574788967915e-17,1.564941650030147e-11,3.936733903420013e-11,3.76,0.0,0.8974775306398685,0.9997494898169632,8.024670281761326e-05,9.076206728475394e-07,0.00648512779463165,0.0064895547081840225,2.724407737765881e-12,3.466128304007244e-16,9.479175115123901e-05,4.915769148800494e-10,4.4510066701655916e-08,1.6428408396817683e-06,6.495933688755072e-07,0.00016158506178146138,2.591525293071701e-05,1.0576570888050602e-05,3.5261538906987925e-10,5.967666818172553e-05,1.0009187312378793e-08,4.999280963405431e-11,1.0741778223181017e-08,3.6987289377444864e-08,4.523223848999152e-11,3.2908414212990505e-11,8.231008598634367e-08,1.7549611833907804e-09,1.081124867048036e-06,4.262903346894979e-09,8.982146240736051e-10,1.1667057757803449e-08,2.0664424209126032e-16,3.0777210644086036e-08,1.6854907157849227e-10,7.164440848711602e-11,1.7463547658409863e-16,1.6428440280344305e-14,4.965778992150226e-16,5.166030116709638e-12,1.480419645649545e-17,1.457238765514345e-13,7.416023782829366e-17,1.3492988091074574e-09,4.796592299745318e-18,4.364678633773406e-17,4.3306517521520114e-13,1.8153814519302134e-08,1.2606348619937038e-15,5.834479429775904e-08,6.250159601821339e-10,2.545748042375515e-11,7.991377255217264e-18,1.705963840572517e-06
5.188899186996766e-05,0.5773568903896028,6.722233736907342e-07,2.2324051873401435e-08,5.47562432437965e-07,9.959973108566703e-05,0.0,0.0,8.496680978040866e-05,6.242204690815709e-07,4.248739436817319e-06,6.10263086813902e-09,1.3560307950262807e-11,1.431414021708593e-23,9.958537081849354e-18,8.259022023391959e-13,3.9232037429289456e-07,5.982938984681368e-08,3.378916145730165e-14,8.110196769738555e-18,1.3632091694320434e-08,2.1053484299953286e-16,4.4242796630199423e-14,2.1032882196800638e-10,3.685491965043409e-11,3.9219420169750866e-08,1.7143649839792456e-14,1.8448279975607085e-10,4.720844091612814e-11,3.785116988475325e-14,2.135979521137788e-13,6.242325676600107e-17,1.60232494548257e-11,4.128873011714481e-11,3.76,0.0,0.897326716977111,0.9997452903735174,8.239987404198455e-05,9.437966492849848e-07,0.006629810954419004,0.006634460300334106,2.7851926961215142e-12,3.543481688140916e-16,9.47913530803835e-05,5.032967905191413e-10,4.569746100850121e-08,1.6451391944971243e-06,6.505280995209734e-07,0.00016608967943137812,2.6634330015723854e-05,1.0578115491552844e-05,3.6139505521429335e-10,6.114161579166864e-05,1.0262595793581865e-08,5.2450227494328775e-11,1.1019837969635247e-08,3.7078809484587926e-08,4.6565806382937593e-11,3.388666660095562e-11,8.477686627326673e-08,1.8151340470914344e-09,1.1107886497394494e-06,4.268737992600717e-09,9.452840430576108e-10,1.2565621528809584e-08,2.168035916273304e-16,3.181150071824875e-08,1.7421178230994061e-10,7.410692639837526e-11,1.8063283929143206e-16,1.7019491957022163e-14,5.142662769982844e-16,5.440645567398856e-12,1.5312311083274937e-17,1.5032522844179631e-13,7.598779482041269e-17,1.3526258791640872e-09,4.914739056777265e-18,4.5981362397365386e-17,4.450790477692078e-13,1.8824539223349367e-08,1.330119456951058e-15,5.998436087991303e-08,6.585857670108173e-10,2.6831620058001892e-11,8.192262567740214e-18,1.7502801038793444e-06
5.302573273659207e-05,0.5773720334871134,6.733270139739016e-07,2.2386636618109512e-08,5.48119402915453e-07,0.00010231910381300155,0.0,0.0,8.721235275038723e-05,6.62509228097442e-07,4.458595479380264e-06,6.454069257067745e-09,1.3999246215523944e-11,1.4704704947239216e-23,1.021329249950014e-17,8.458153644707914e-13,3.9623462466272936e-07,6.223415432216839e-08,3.555751269419824e-14,8.48100698968623e-18,1.4235376369402871e-08,2.1987660381135578e-16,4.488229246935341e-14,2.202697845178929e-10,3.813775881186225e-11,4.112001759036772e-08,1.765664349409919e-14,1.9370762862007767e-10,4.963924387598297e-11,3.865281707204363e-14,2.2026974348184067e-13,6.579744025306463e-17,1.6397671161424335e-11,4.3255117787148315e-11,3.76,0.0,0.8971759204380333,0.9997410883676935,8.455513891069083e-05,9.80338409589104e-07,0.006774469125686788,0.006779346303645003,2.845967156207342e-12,3.6208217880733146e-16,9.47909546128943e-05,5.150454823514864e-10,4.6886824619186125e-08,1.6474238291119672e-06,6.514571480988259e-07,0.0001706006100856883,2.735436855753052e-05,1.0579484417222677e-05,3.702110080844607e-10,6.260239013727431e-05,1.051726061133413e-08,5.496823223270084e-11,1.1299434941847016e-08,3.7170692445754665e-08,4.790454080081675e-11,3.48688764049533e-11,8.724850430837618e-08,1.875533939749046e-09,1.1404626916120516e-06,4.274536483264682e-09,9.936041043991639e-10,1.3508167168928586e-08,2.272134832462952e-16,3.285111084786448e-08,1.7990331264415077e-10,7.657858802845444e-11,1.8665247440029757e-16,1.761432521969396e-14,5.320597280192906e-16,5.72228019248701e-12,1.5822312882086524e-17,1.549440670292376e-13,7.782289314806278e-17,1.3559666513289757e-09,5.033370130252461e-18,4.8379248804959085e-17,4.571089843708758e-13,1.9509568507975133e-08,1.4015143193634287e-15,6.16270780033979e-08,6.930117187985081e-10,2.824094199063655e-11,8.394406701908499e-18,1.7945976270512573e-06
