Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58)
9.397584767638337e-07,0.6221184211792149,2.6739625489657965e-07,9.685665903717696e-09,3.7636450021810377e-07,4.1217417019503786e-07,0.0,0.0,4.0903686288340726e-07,7.874778334101931e-11,2.469793939477861e-09,7.750976962743757e-13,3.2318079694945432e-15,1.1131848773295195e-24,2.1512336278803127e-18,6.196667462293526e-13,1.0178261283644931e-08,1.1961869090611414e-11,1.1891178379314605e-17,3.855178858050551e-19,4.804196608732522e-10,3.886664288741745e-17,1.8896250087210466e-14,1.157562280492971e-14,9.471650207405338e-14,1.2098011123137492e-11,3.0453989928187143e-15,4.539754952302435e-16,1.5102106747753696e-16,5.099853309817813e-18,1.2599723049762545e-15,1.924104983949853e-19,4.367480156286486e-13,1.2073933821694502e-21,3.76,0.0,0.7892377259509527,0.9997773902826912,5.105682251190911e-07,3.942551357001958e-10,0.0009915965596245264,0.000991600818506024,3.4505002119001256e-12,1.0746321241418015e-15,0.0002213486941730153,6.942442919763499e-11,2.7599422577304397e-10,3.3341403465954436e-07,9.827109390120502e-08,6.208640716666155e-07,1.9865399333960103e-07,1.8409530888862564e-05,9.929036198902239e-11,8.039301713749133e-07,3.176626768359659e-10,1.713931127330732e-13,1.9755147284549512e-10,1.07728261702046e-08,1.2369693249623518e-13,4.899972738846261e-14,1.6422780223187475e-10,1.2978779459802672e-13,1.0584036851571506e-08,2.471205768014948e-10,1.8870890639298302e-12
9.572273569730124e-07,0.6221205095736793,2.7748873872767214e-07,1.0079450540592317e-08,3.86454200650743e-07,4.3487941481800913e-07,0.0,0.0,4.197338101422638e-07,8.204559154437371e-11,2.609753692418185e-09,8.203851921605714e-13,3.52391542304623e-15,1.2651954649435877e-24,2.3545540993966577e-18,6.538688465499339e-13,1.0655942097543508e-08,1.2719835699381501e-11,1.3068280512761724e-17,4.133791467165369e-19,4.984449057739428e-10,4.039861079719619e-17,1.9476207946412645e-14,1.2661223929981978e-14,9.932558466204468e-14,1.3053849462155663e-11,3.2217138445529744e-15,4.979641428420095e-16,1.6804766100632515e-16,5.6417259100244305e-18,1.3416944893774281e-15,2.0547654060346e-19,4.62748723222773e-13,1.3669944399185035e-21,3.76,0.0,0.789219071883425,0.9997773472743476,5.348713407108556e-07,4.1921391188265376e-10,0.0010100170960434356,0.0010100215759854183,3.5147412838220302e-12,1.0947812949718887e-15,0.0002213486845166815,7.294526943757927e-11,2.954791822320027e-10,3.4407702187224074e-07,1.0155169030777066e-07,6.515851441937029e-07,2.080566252283082e-07,1.873667457828305e-05,1.0564312844754303e-10,8.336018845766025e-07,3.3121478991522854e-10,1.7870751893772932e-13,2.0828359035312247e-10,1.1169265976484666e-08,1.3453232381818654e-13,5.330487672631319e-14,1.7510697901718144e-10,1.4369488886950382e-13,1.1087405809518806e-08,2.5506749086184234e-10,2.023242070030117e-12
9.746962371821912e-07,0.6221225980504089,2.8779088704304055e-07,1.048220682523073e-08,3.966014648697669e-07,4.584339850388477e-07,0.0,0.0,4.305985112859574e-07,8.542885885123795e-11,2.754900286213057e-09,8.681607422247012e-13,3.838566964197207e-15,1.435750298085717e-24,2.5746229923037148e-18,6.896250363554784e-13,1.1148493914274906e-08,1.3513393084160287e-11,1.4338733056958685e-17,4.42676469037845e-19,5.168021056111073e-10,4.196028790882686e-17,2.0082968824979536e-14,1.3827518498735139e-14,1.0408602054086755e-13,1.4066620016066366e-11,3.4050054610080563e-15,5.455470658411018e-16,1.8669697759115639e-16,6.2315119105296886e-18,1.4274687500831108e-15,2.1917519360321343e-19,4.897042084959488e-13,1.5442504875379498e-21,3.76,0.0,0.7892004166755295,0.9997773034794941,5.598190678330973e-07,4.45334441860368e-10,0.001028437195613665,0.0010284419042271454,3.5789808321603987e-12,1.1149299971635277e-15,0.00022134867491336988,7.656982610591925e-11,3.1590885444009294e-10,3.5491775361851596e-07,1.048898669443365e-07,6.833271794307839e-07,2.1775771030960988e-07,1.9063284374709443e-05,1.1226729733931263e-10,8.637931871067895e-07,3.4520155786945486e-10,1.8622577588313212e-13,2.1942970882903166e-10,1.157370015105366e-08,1.4609867304372368e-13,5.790438957702721e-14,1.8652377676140556e-10,1.5880050283422042e-13,1.1606841470490292e-08,2.6314768751033656e-10,2.1668151392926396e-12
9.999999999999997e-07,0.6221267752596336,3.030860400952993e-07,1.108156379029764e-08,4.114005422964545e-07,4.940946097025357e-07,0.0,0.0,4.466398882166179e-07,9.048382854942e-11,2.97453646890486e-09,9.420048982654772e-13,4.337275718995899e-15,1.719706936205399e-24,2.925365317869758e-18,7.442547261744264e-13,1.1888799308665579e-08,1.4728269099700347e-11,1.635611967535169e-17,4.877541503655493e-19,5.439812810246657e-10,4.427507353624994e-17,2.1010862069009347e-14,1.566922095526363e-14,1.1125545287620309e-13,1.563934505239295e-11,3.683183383696259e-15,6.2134189357790665e-16,2.1684981816289332e-16,7.1777685523217e-18,1.5591870709036886e-15,2.4018011535409837e-19,5.304680355375687e-13,1.8355811860782478e-21,3.76,0.0,0.78917339244187,0.9997772386392506,5.97106499487944e-07,4.853035526675423e-10,0.0010551180297766792,0.001055123083387813,3.672029446246156e-12,1.1441146658293383e-15,0.0002213486609928242,8.200599414174653e-11,3.472284335829023e-10,3.709356648389878e-07,1.098273036761605e-07,7.311525828261889e-07,2.3234909456471444e-07,1.953543528130861e-05,1.2235572687326993e-10,9.084449275387091e-07,3.662501398091277e-10,1.974858611524082e-13,2.363270017184857e-10,1.2173721607985024e-08,1.642209546181717e-13,6.511875663605572e-14,2.0405039681998908e-10,1.8296890030775145e-13,1.238828398824028e-08,2.7508813894937543e-10,2.388501390980856e-12
1.009633997600549e-06,0.6221267752596336,3.0902539964012354e-07,1.1314736438520025e-08,4.1706603020952346e-07,5.081609107422261e-07,0.0,0.0,4.528435724287118e-07,9.245716502237518e-11,3.0611319124285243e-09,9.716266641556596e-13,4.541342105470952e-15,1.8404786972869702e-24,3.069490467929024e-18,7.659581428115138e-13,1.2179132984590661e-08,1.521178304086065e-11,1.7182561341827727e-17,5.0576359821708e-19,5.545123886816681e-10,4.517277743806157e-17,2.1379778328368872e-14,1.6420379558691487e-14,1.140717815597211e-13,1.6272329778902186e-11,3.793121284456866e-15,6.524778109996535e-16,2.293814476148276e-16,7.568625955872792e-18,1.611740541066519e-15,2.4855005214974725e-19,5.465294987558512e-13,1.9581986720386568e-21,3.76,0.0,0.7891631027467455,0.9997772135143974,6.116628698364408e-07,5.012047218490964e-10,0.0010652760839890854,0.0010652812733063098,3.707455357752576e-12,1.1552259975632082e-15,0.00022134865498301542,8.41341210903743e-11,3.597040659746781e-10,3.7713216387778204e-07,1.1173888477951208e-07,7.499455463597208e-07,2.380749691727394e-07,1.9714905640559986e-05,1.2635338943881378e-10,9.257307873772215e-07,3.7451415039260986e-10,2.0189028693229783e-13,2.429991072499709e-10,1.2406589787305444e-08,1.7156636719016036e-13,6.804552001682558e-14,2.1104092310150015e-10,1.9292813854465349e-13,1.269498351577985e-08,2.7970771175600135e-10,2.4773265061474463e-12
1.0410779819770709e-06,0.6221305350517725,3.2885631899515135e-07,1.2094934890156318e-08,4.3567473408958067e-07,5.559950901880863e-07,0.0,0.0,4.7346894696677514e-07,9.908863978799681e-11,3.355427422945672e-09,1.0744077709454856e-12,5.266156871290312e-15,2.2895784088750074e-24,3.5838116872664414e-18,8.40370603288339e-13,1.3159875150155696e-08,1.6873490449821913e-11,2.0120568774670682e-17,5.679207131129474e-19,5.895869791666428e-10,4.816564352538655e-17,2.2645814744922987e-14,1.9076933573403254e-14,1.2360382893920075e-13,1.8476087468757576e-11,4.1677969129485445e-15,7.635747947397221e-16,2.74709885134625e-16,8.97198772909233e-18,1.7928880980373486e-15,2.773538901654402e-19,6.01061515804123e-13,2.4082746493347633e-21,3.76,0.0,0.7891295160804289,0.9997771298147037,6.60562947488668e-07,5.558265735529274e-10,0.001098429588950212,0.0010984352382539615,3.82307721884857e-12,1.1914908001851964e-15,0.00022134863643476677,9.130680989954146e-11,4.02606992441962e-10,3.977322755882421e-07,1.180997235205077e-07,8.135728190956163e-07,2.5743067625332544e-07,2.029954726141971e-05,1.4001814643868025e-10,9.832421729736956e-07,4.0246989911277727e-10,2.167274666473688e-13,2.6571554655035287e-10,1.3183618426470898e-08,1.9735201608628043e-13,7.83309865358245e-14,2.351244562049992e-10,2.2857664453593634e-13,1.3731943790634298e-08,2.9506699729373244e-10,2.7849767498501194e-12
1.0725219663535928e-06,0.6221342951452996,3.493704786402077e-07,1.2904543494986853e-08,4.544608431461999e-07,6.068530353330788e-07,0.0,0.0,4.946860712321432e-07,1.0601863836522893e-10,3.667998442816607e-09,1.1870764429603794e-12,6.088641521217567e-15,2.834604906160033e-24,4.171222027713067e-18,9.204351751172594e-13,1.4192368243929452e-08,1.866849137438695e-11,2.3456476468348347e-17,6.354642532475514e-19,6.257371866939575e-10,5.125479980456407e-17,2.4009955936031552e-14,2.207029799056003e-14,1.336686167760254e-13,2.090208651148763e-11,4.5674196735978136e-15,8.9048671077418e-16,3.2752748079569987e-16,1.0589252147561535e-17,1.9894445090286233e-15,3.0852732957934087e-19,6.588766669392442e-13,2.9438258266291712e-21,3.76,0.0,0.7890959253624044,0.9997770435017019,7.116069948050399e-07,6.147866051351619e-10,0.0011315816776535008,0.0011315878136552028,3.938694140685495e-12,1.2277540924714079e-15,0.00022134861784222406,9.883121986653954e-11,4.4897022319638874e-10,4.1890708717177103e-07,1.246467922058089e-07,8.807855005221002e-07,2.7783002286381677e-07,2.0882472064692594e-05,1.546538696783057e-10,1.0424223990319831e-06,4.3196998819182e-10,2.3229139728007395e-13,2.8990977616025074e-10,1.39866702096601e-08,2.2608655880204983e-13,8.981204673536886e-14,2.6123182313185544e-10,2.694567766814854e-13,1.4825120037100732e-08,3.108572155527556e-10,3.121103312321756e-12
1.1039659507301147e-06,0.6221380555532634,3.7056882871974867e-07,1.374365550131009e-08,4.734217183265266e-07,6.608370384302372e-07,0.0,0.0,5.165130434629139e-07,1.1325575564213885e-10,3.999396904544096e-09,1.310371240367168e-12,7.019497359654385e-15,3.492868122120217e-24,4.8398256691601156e-18,1.006383541794094e-12,1.5277937805923873e-08,2.060386897749991e-11,2.7231000229801304e-17,7.086816424620759e-19,6.629630504566678e-10,5.4440260244433e-17,2.5476473822358457e-14,2.543221185641056e-14,1.442822230676209e-13,2.356546587611212e-11,4.99286790758843e-15,1.0350474220882799e-15,3.888419223839826e-16,1.244625897125009e-17,2.202320131871726e-15,3.421977199493355e-19,7.200428993421923e-13,3.577908006164039e-21,3.76,0.0,0.7890623304590847,0.9997769545523156,7.648151611914492e-07,6.783104665221471e-10,0.0011647323497612795,0.0011647389999418214,4.054306122327244e-12,1.2640158778470518e-15,0.00022134859773738531,1.067132366799359e-10,4.98946359352303e-10,4.406561032029176e-07,1.3137994578920557e-07,9.516875294500991e-07,2.9930171052245717e-07,2.1463684897277446e-05,1.7029496761095637e-10,1.1032660082756622e-06,4.630651687738886e-10,2.486086203387154e-13,3.156327547510847e-10,1.48157734969146e-08,2.58008417310717e-13,1.0258859506406225e-13,2.8947386046565457e-10,3.16150803380849e-13,1.5976070093560135e-08,3.2707799049681286e-10,3.4874700735049695e-12
1.1354099351066367e-06,0.6221418162886979,3.9245208937274183e-07,1.4612348604731328e-08,4.925550632802572e-07,7.180495035891856e-07,0.0,0.0,5.389679641789559e-07,1.208088528625526e-10,4.350175125712648e-09,1.4450603931000937e-12,8.070302754195416e-15,4.284190562180766e-24,5.598338649754907e-18,1.0984474451328089e-12,1.641790224595753e-08,2.2686893602961508e-11,3.148775902701258e-17,7.878671085968757e-19,7.012646143057721e-10,5.77220398769441e-17,2.7049665062811408e-14,2.91964431378578e-14,1.5546084505722235e-13,2.6481899533999818e-11,5.445019521334941e-15,1.1992547130403297e-15,4.597667835628587e-16,1.45711685215704e-17,2.432456437484785e-15,3.7849659766676996e-19,7.846265981681311e-13,4.3251184144837026e-21,3.76,0.0,0.7890287312370255,0.9997768629410634,8.20207312602132e-07,7.466294796071144e-10,0.001197881604929117,0.0011978887975389197,4.169913162777352e-12,1.3002761599700696e-15,0.0002213485770239644,1.1495875193107686e-10,5.526895272654296e-10,4.6297880758016166e-07,1.382990300492049e-07,1.0263827678369553e-06,3.2187441536912815e-07,2.2043190591574545e-05,1.8697587501602142e-10,1.1657675591337148e-06,4.958060467300638e-10,2.6570660627828913e-13,3.4293532607941297e-10,1.567094907293511e-08,2.933678035777362e-13,1.1676579208900993e-13,3.199641909184923e-10,3.6928645106291265e-13,1.718635051631719e-08,3.437289300168082e-10,3.88589649794523e-12
1.1668539194831586e-06,0.6221455773646263,4.15020782433883e-07,1.5510687019373938e-08,5.118588784252578e-07,7.785929145194282e-07,0.0,0.0,5.620689335192272e-07,1.286870580721008e-10,4.7208858337418765e-09,1.5919418047480848e-12,9.253558715483533e-15,5.231179224641726e-24,6.456111620652706e-18,1.1968586211204953e-12,1.7613572812319953e-08,2.492502214067041e-11,3.627339975810696e-17,8.733216823450102e-19,7.406419268895358e-10,6.110015483280592e-17,2.873385025879429e-14,3.33988611398962e-14,1.6722080742672514e-13,2.966759578876798e-11,5.924751796931138e-15,1.3852803203516527e-15,5.415295834671282e-16,1.69945972255587e-17,2.680826393327148e-15,4.175597585882182e-19,8.52692700275096e-13,5.20172735160412e-21,3.76,0.0,0.7889951275629282,0.9997767686421795,8.778030683503314e-07,8.19980606586673e-10,0.0012310294428057864,0.0012310372068649064,4.285515260352475e-12,1.3365349427409465e-15,0.00022134855686284447,1.2357366424789413e-10,6.103553604561689e-10,4.858746667910339e-07,1.4540388299446982e-07,1.1049749950445442e-06,3.4557678720359045e-07,2.262099396556687e-05,2.0473105226472405e-10,1.229921625693516e-06,5.302430859173008e-10,2.8361375253230367e-13,3.7186821797487756e-10,1.655221118196918e-08,3.3242695590765006e-13,1.3245418711394127e-13,3.528192016497753e-10,4.2953902429258796e-13,1.845751651649536e-08,3.608096284542899e-10,4.318257657659535e-12
1.1982979038596806e-06,0.6221493387940569,4.3827525882270334e-07,1.6438723286085692e-08,5.313314212009634e-07,8.425698067407676e-07,0.0,0.0,5.858340489505958e-07,1.3689976655454033e-10,5.112082190401603e-09,1.7518430494237418e-12,1.0582735433470212e-14,6.359518124217108e-24,7.423152517793564e-18,1.3018487540244546e-12,1.886625357041214e-08,2.7325897396314514e-11,4.163772491849123e-17,9.653531949110456e-19,7.810950417920875e-10,6.457462237674986e-17,3.053337344422712e-14,3.807750960745727e-14,1.7957857081694763e-13,3.3139296615559826e-11,6.432941250805309e-15,1.5954802796066777e-15,6.35480232508665e-16,1.9749756554736827e-17,2.9484348398640477e-15,4.595273280516884e-19,9.243048002671405e-13,6.2258171827394316e-21,3.76,0.0,0.7889615193036383,0.9997766716331171,9.376218329702621e-07,8.986064181987027e-10,0.0012641758630332254,0.0012641842283314909,4.401112413945592e-12,1.3727922303097801e-15,0.00022134853517356522,1.3256387989385546e-10,6.721009822254287e-10,5.093431327482381e-07,1.5269433607724772e-07,1.1875679029607866e-06,3.704374486770565e-07,2.3197099822900297e-05,2.2359498461673044e-10,1.2957227976543716e-06,5.664266122647679e-10,3.023593814537652e-13,4.024820427423976e-10,1.7459568426065914e-08,3.754603736259427e-13,1.4976984005754899e-13,3.881580227476783e-10,4.97633561521508e-13,1.9791121906828706e-08,3.783196687985502e-10,4.786484254104496e-12
1.2297418882362025e-06,0.6221531005899853,4.622157222415333e-07,1.7396499853009393e-08,5.509711716311935e-07,9.100827436225111e-07,0.0,0.0,6.10281403295579e-07,1.4545664126378462e-10,5.524317816100921e-09,1.9256213636493376e-12,1.2072319729753272e-14,7.698280355915555e-24,8.510149162775867e-18,1.413649445260632e-12,2.0177241389945937e-08,2.98973474674991e-11,4.763382318249608e-17,1.0642762753317504e-18,8.226240176713081e-10,6.814546094278155e-17,3.2452601824622843e-14,4.327268050996718e-14,1.925507406578986e-13,3.6914277019892045e-11,6.970463531056501e-15,1.8324055787436255e-15,7.430998628372764e-16,2.2872595255147985e-17,3.2363188674803687e-15,5.045438288785028e-19,9.995252493754996e-13,7.417428736557868e-21,3.76,0.0,0.7889279063261482,0.9997765718887185,9.996828238333724e-07,9.82755061899721e-10,0.0012973208652465025,0.001297329862343681,4.5167046226872226e-12,1.4090480270824783e-15,0.0002213485124690012,1.419353129856475e-10,7.380849887470956e-10,5.333836452538361e-07,1.6017021524014612e-07,1.274265091865289e-06,3.9648499461566047e-07,2.3771512952963417e-05,2.4360218152619797e-10,1.3631656802812051e-06,6.044068182133744e-10,3.219737383116687e-13,4.3482729842058724e-10,1.8393024545842304e-08,4.227550506537968e-13,1.6883444273330045e-13,4.261025058723268e-10,5.743470252779314e-13,2.1188719056972278e-08,3.9625862458660983e-10,5.292562639275807e-12
1.2611858726127245e-06,0.6221568627653923,4.86842249525572e-07,1.8384050445183554e-08,5.707768027088892e-07,9.812342958941233e-07,0.0,0.0,6.354290830491838e-07,1.543676132557856e-10,5.958146813951585e-09,2.114163634585941e-12,1.3737863430011945e-14,9.280260003002045e-24,9.728491808837806e-18,1.5324921947819655e-12,2.1547825939894942e-08,3.264738512812969e-11,5.431820301545295e-17,1.1704123472275013e-18,8.652289183959946e-10,7.18126901695983e-17,3.449592572668466e-14,4.9026988500060165e-14,2.0615407628790173e-13,4.1010344422952415e-11,7.538193348088594e-15,2.09881312528017e-15,8.66010057000342e-16,2.6401944853608268e-17,3.5455481911033992e-15,5.527582466927055e-19,1.0784152472832944e-12,8.798715450839158e-21,3.76,0.0,0.7888942884975966,0.9997764693824203,1.064005094911488e-06,1.0726802300099171e-09,0.0013304644490737818,0.001330474109299779,4.6322918848558175e-12,1.4453023377288728e-15,0.00022134849065496938,1.5169388541875807e-10,8.084674324830867e-10,5.579956341254142e-07,1.6783134181544381e-07,1.36517006696774e-06,4.237479914637714e-07,2.4344238130966852e-05,2.647871759365861e-10,1.4322448943582755e-06,6.442337672533002e-10,3.424879893979117e-13,4.689543705948695e-10,1.9352579094361362e-08,4.746107077354995e-13,1.8977543947265998e-13,4.667772030671281e-10,6.605105271275749e-13,2.265185885655369e-08,4.1462606153925684e-10,5.8385348359298486e-12
1.2926298569892464e-06,0.6221606253332453,5.121548082302457e-07,1.9401401253025746e-08,5.907471547730771e-07,1.0561270240197845e-06,0.0,0.0,6.612951669345792e-07,1.6364288212567162e-10,6.4141237936158566e-09,2.3183863864419824e-12,1.559603262303521e-14,1.1142325577673088e-23,1.1090295644165287e-17,1.6586083914021e-12,2.297928968983913e-08,3.5584207223101216e-11,6.175092933725793e-17,1.2840896252566909e-18,9.089098131823106e-10,7.557633093545403e-17,3.66677586913932e-14,5.5385446035628806e-14,2.2040550034527868e-13,4.5445838079074606e-11,8.137004428965296e-15,2.3976770218796627e-15,1.0059824760165131e-15,3.037966831602856e-17,3.877225523839069e-15,6.043240927598751e-19,1.1610349274342166e-12,1.039410539612617e-20,3.76,0.0,0.7888606656852686,0.9997763640919995,1.1306075573549223e-06,1.1686411278633748e-09,0.001363606614136292,0.0013636169695913879,4.74787419904954e-12,1.4815551671898649e-15,0.00022134846728570268,1.6184552664159993e-10,8.834098057509939e-10,5.831785210410518e-07,1.7567753330713626e-07,1.460386235500034e-06,4.522549768267432e-07,2.491528011802164e-05,2.8718452355202176e-10,1.5029550761435616e-06,6.859573982616883e-10,3.63934220041399e-13,5.049135343858881e-10,2.0338228022277922e-08,5.313400235679326e-13,2.1272614716506836e-13,5.103093457364869e-10,7.570115864593272e-13,2.418209068464684e-08,4.334215389987994e-10,6.426498556997346e-12
