Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698)
2.026605279948624e-05,0.7739391097645003,0.0029945304184564475,0.00037262590879213255,0.0011044128082725617,0.28430934491581134,0.0,0.0,0.005253799914935864,0.0010943023242546968,0.05495794854951641,0.0036670890955244,0.000370955466099926,2.7776253976272404e-10,4.0042635616109005e-08,1.6149576125207855e-06,0.0023387426197505183,0.005773948175121613,2.576237702495108e-05,5.0680169078136095e-08,0.00042104686107744335,1.1449655714796785e-08,4.877515347663234e-07,0.00024705533887489536,2.9276080701279087e-06,0.0075127140481288275,9.012977887051267e-07,0.0004977344937522291,0.00017474913104783996,1.4516250581059342e-06,1.940279884191163e-06,2.895686721748005e-09,8.23509118203775e-07,6.844285217319007e-06,3.76,0.0,0.3784085438280665,0.8767549100826616,0.12804793785688345,0.006623811525503464,0.1344187396911673,0.17823223433527718,3.5468488737894258e-09,5.70617399865024e-12,0.0004367380484613888,7.691962032927794e-05,0.0009825225249464851,0.001050235666214658,0.0003676410784848322,0.24599240433170744,0.07025675871785049,0.003302011994336783,7.272490415089555e-05,0.009866851047059465,7.879813818839896e-05,3.4966354513823537e-06,6.93756893927643e-05,0.0007451956220581668,0.0006234745299682191,0.0001368368749232173,0.008867806169360944,0.0022006636162028178,0.02963640790062441,1.859342292672688e-07,0.005799245082443001,0.010673913602077586,1.881220157695814e-09,0.0002983551185412042,1.4885569941475787e-07,5.760389694776017e-06,6.538632595712462e-11,1.9370384588541813e-06,2.488333950478467e-07,6.062963907824495e-06,8.18297273152199e-12,1.5143821453618963e-07,1.1717320651612678e-11,1.2547893709082262e-06,2.3472102107376378e-12,8.64539086063559e-09,4.652813113486723e-08,0.0004187681212261366,3.849752358385176e-09,0.0026838309178938164,0.0038907772674997994,1.4233598470108367e-06,1.2645241536749876e-11,0.006584629716950885,1.4451920298970695e-10,1.911013535715059e-05,3.2407364220754473e-09,0.0015576070890000414,3.8313829496081375e-07,4.1599787639384675e-07,3.428371191557958e-06,0.00018662489923835794
2.0331765200369775e-05,0.7741130889894023,0.002981114211738264,0.00037141188781071084,0.001098920427618451,0.2849546015393851,0.0,0.0,0.005245240999295883,0.0010978528318037533,0.05534224261196627,0.00369015324643085,0.0003706064411644005,2.7463796521740145e-10,3.974526610860233e-08,1.6106849663895483e-06,0.0023358171858175645,0.005797472428648997,2.5782446565829994e-05,5.07613474691845e-08,0.0004230881448600086,1.142173171586256e-08,4.848826299553168e-07,0.00024773244500887775,2.9187993927718353e-06,0.007540240735497049,9.018416947964179e-07,0.0005000690643390465,0.00017562215016335726,1.4524786786229152e-06,1.9362655944350466e-06,2.89233169286826e-09,8.227313432043841e-07,6.88654539279051e-06,3.76,0.0,0.3771875273456803,0.8761825856282183,0.1285665896707718,0.006656780631710239,0.13458841442166222,0.17864346999623334,3.551308375366806e-09,5.686620273130732e-12,0.0004364529518542585,7.670938244783561e-05,0.0009797791064779272,0.0010434227190817263,0.0003659250531765358,0.2465441750804149,0.07026361764298865,0.0033034900430497314,7.253242719870698e-05,0.009913969413091462,7.852990907359944e-05,3.5162404139197646e-06,6.913775232172179e-05,0.000743275777430832,0.0006220036157966247,0.0001363066729119697,0.008924042938125707,0.002195592747588753,0.02976822367206653,1.8456584124476573e-07,0.005834696037806168,0.010782074375797724,1.8869753447277987e-09,0.00029737482468550347,1.4823615927627507e-07,5.742070812524735e-06,6.517840109293611e-11,1.9245454362807936e-06,2.473778198665693e-07,6.093314886625177e-06,8.156952342556794e-12,1.5094622378296006e-07,1.1675902079429517e-11,1.250478248138838e-06,2.338931964995342e-12,8.699526970381074e-09,4.653280712249018e-08,0.0004220100410474551,3.843314936617756e-09,0.0026955703459485138,0.0039046288247763287,1.427180808845188e-06,1.2617379711570808e-11,0.006615629528861152,1.448991364986503e-10,1.9118390868987905e-05,3.2392955296626364e-09,0.001563328109055657,3.811473325102442e-07,4.1655019121138894e-07,3.431983747242428e-06,0.00018702542706618627
2.039747760125331e-05,0.7742860995179336,0.0029678644155703027,0.0003702099552832766,0.0010934916671528092,0.2855948387846309,0.0,0.0,0.005236627037008461,0.0011013249999805345,0.055725907974969326,0.0037131510286722734,0.0003702554650502318,2.71574435214092e-10,3.9452532495177267e-08,1.6064586782108964e-06,0.0023329068409492807,0.005820829990690966,2.580194950168869e-05,5.084151839029342e-08,0.00042512132336250196,1.1394163099625335e-08,4.820491814323558e-07,0.00024840192832286913,2.909995635688285e-06,0.007567568616253519,9.023772930978951e-07,0.0005023937267154526,0.00017649020029192946,1.453305425160205e-06,1.9322756343992698e-06,2.888980035081767e-09,8.219544403240609e-07,6.928614766682494e-06,3.76,0.0,0.3759745688165301,0.8756122091076544,0.12908283919432426,0.00668963938503915,0.1347573138460827,0.17905344648059038,3.5557476693042683e-09,5.667406038173869e-12,0.00043616882562275264,7.650154177628103e-05,0.0009770627617060263,0.0010366949784881114,0.00036422864463779396,0.24709116481546206,0.07026948983177948,0.003304926475568743,7.234217130725649e-05,0.0099608413512119,7.826487236667e-05,3.53580198568279e-06,6.890267372129526e-05,0.0007413715181323651,0.0006205420650572411,0.00013578096222889978,0.00898018231825457,0.0021905324177193533,0.02989916567970616,1.8321534442656274e-07,0.005870009755654115,0.010890375157164334,1.892688131176826e-09,0.00029640399267658935,1.476227640839411e-07,5.723824434649342e-06,6.497130107878611e-11,1.9121896342939585e-06,2.4593724686847173e-07,6.1234127136017995e-06,8.131035308375346e-12,1.504574527692478e-07,1.1634921049219747e-11,1.246203469209029e-06,2.33074107907291e-12,8.75345135024455e-09,4.653682914050751e-08,0.00042524611422225546,3.836800814035774e-09,0.0027072076475528795,0.003918344983540259,1.4309488262124573e-06,1.2589777542806569e-11,0.006646475120984238,1.452723011570696e-10,1.912638238249309e-05,3.237819912225747e-09,0.0015690021522458038,3.7918405312711754e-07,4.170923297316507e-07,3.435538831946827e-06,0.00018742183324376357
2.0463190002136844e-05,0.7744581530110908,0.0029547781172712586,0.0003690199451937965,0.0010881254595387598,0.28623012607283627,0.0,0.0,0.005227960971872152,0.0011047195336859122,0.05610894737323772,0.0037360828610156272,0.00036990268184315043,2.6857058905390796e-10,3.9164337372222995e-08,1.6022782532398847e-06,0.0023300118949905815,0.00584402241117664,2.5820901144024263e-05,5.092070587505377e-08,0.0004271464931618392,1.1366946654292808e-08,4.792506567163116e-07,0.0002490639004197073,2.9011987750894697e-06,0.0075947000780876815,9.029048773758819e-07,0.0005047085959974498,0.00017735332790328682,1.4541060695741885e-06,1.9283100246683054e-06,2.885632705102241e-09,8.21178554214712e-07,6.970494609143025e-06,3.76,0.0,0.37476956692494384,0.8750437615582072,0.12959671191036154,0.006722388598928928,0.13492544355222166,0.1794621740020731,3.560166897466822e-09,5.6485239784065395e-12,0.0004358856603201321,7.629606103021654e-05,0.0009743732032180348,0.0010300509180472836,0.000362551533830848,0.24763343812494304,0.07027439448402382,0.00330632224633248,7.215410194629613e-05,0.010007468112292889,7.800297415495095e-05,3.5553205718667763e-06,6.867040513267635e-05,0.0007394827149657258,0.0006190898533281153,0.00013525969791859205,0.00903622429695477,0.0021854834366349337,0.03002924272397893,1.8188240673985464e-07,0.005905187368995079,0.010998811944589503,1.8983590939011557e-09,0.0002954425451378055,1.4701545121408283e-07,5.7056522393301425e-06,6.476504508194687e-11,1.8999695549312332e-06,2.445115438908981e-07,6.15325888471267e-06,8.105224070734829e-12,1.499719054307133e-07,1.1594371877818699e-11,1.2419646671683389e-06,2.3226364850579454e-12,8.807165732651996e-09,4.6540209908980486e-08,0.00042847627100798283,3.830213083772072e-09,0.0027187438058815286,0.003931927546292055,1.4346646855657489e-06,1.256243240458524e-11,0.006677168034163652,1.4563879862230547e-10,1.9134117382452483e-05,3.2363108421403116e-09,0.0015746299415914649,3.772479088811422e-07,4.1762453862452105e-07,3.439037781413978e-06,0.00018781417791197667
2.052890240302038e-05,0.7746292608809634,0.0029418524505370816,0.00036784169200743344,0.001082820754497019,0.2868605314838999,0.0,0.0,0.005219245656934769,0.0011080371442151382,0.05649136359732055,0.003758949162766526,0.00036954822814322705,2.6562495497026085e-10,3.8880588394580535e-08,1.5981431297429723e-06,0.002327132631085777,0.005867051226853487,2.5839316278516087e-05,5.09989330647133e-08,0.0004291637493682732,1.1340079028747168e-08,4.7648652761028406e-07,0.0002497184709567148,2.892410692682587e-06,0.007621637470654897,9.034247267542854e-07,0.0005070137854938987,0.0001782115793335707,1.4548813557470173e-06,1.924368763738451e-06,2.882290639738784e-09,8.204038183614508e-07,7.01218619487836e-06,3.76,0.0,0.3735724222285715,0.874477224285313,0.13010823291286613,0.006755029084456133,0.13509280905404727,0.17986966263973098,3.564566199899848e-09,5.629966740913534e-12,0.00043560344663326895,7.60929032158431e-05,0.0009717101384497636,0.001023489039730139,0.0003608934059935615,0.24817105838279355,0.07027835034817773,0.003307678290543159,7.196818482691826e-05,0.01005385094616955,7.774416121262122e-05,3.5747965724276745e-06,6.844089873368416e-05,0.0007376092335843595,0.0006176469502344933,0.00013474283443944983,0.009092168876136156,0.0021804465620214692,0.030158463523931187,1.8056669984119062e-07,0.005940230003809378,0.011107380812957044,1.9039887938238834e-09,0.00029449040170661145,1.464141567507791e-07,5.687555767600856e-06,6.455965062001447e-11,1.8878836818711752e-06,2.43100572915983e-07,6.182854899169035e-06,8.079520815499533e-12,1.4948957926464544e-07,1.1554249063643714e-11,1.2377614658960748e-06,2.3146170768373483e-12,8.86067184154893e-09,4.654296184884081e-08,0.0004317004444351693,3.8235547701604714e-09,0.0027301797946116895,0.0039453782896810815,1.4383291620139061e-06,1.253534125269908e-11,0.0067077097921822626,1.459987341143262e-10,1.9141603072595743e-05,3.2347695517581904e-09,0.001580212185864354,3.753383635436526e-07,4.1814705543180525e-07,3.4424818835187633e-06,0.00018820251988322718
2.0594614803903913e-05,0.7747994343836351,0.002929084595503794,0.0003666750307880891,0.0010775765184931191,0.28748612176977834,0.0,0.0,0.00521048385559903,0.0011112785489440782,0.05687315949087634,0.0037817503535772573,0.0003691922333274264,2.6273583457490167e-10,3.8601196945738814e-08,1.5940527131989937e-06,0.0023242693063685836,0.005889917961146527,2.5857209179281142e-05,5.1076222244573085e-08,0.0004311731856295706,1.1313556741692832e-08,4.7375626892026783e-07,0.00025036574765563196,2.8836331774371175e-06,0.007648383105720791,9.03937106762481e-07,0.0005093094067142404,0.00017906500077178369,1.455632000837818e-06,1.920451829049167e-06,2.878954464443868e-09,8.196303555927584e-07,7.05369080258754e-06,3.76,0.0,0.3723830371403198,0.8739125788617582,0.13061742690932662,0.006787561650151355,0.13525941579231485,0.1802759223385636,3.568945716123202e-09,5.6117273008452e-12,0.00043532217538244536,7.589203164989161e-05,0.0009690732700430573,0.0010170078734355725,0.0003592539506205645,0.24870408776040492,0.07028137572727108,0.0033089955242290537,7.178438592187993e-05,0.010099991101428892,7.748838099810839e-05,3.5942303820805525e-06,6.821410731343965e-05,0.0007357509348935307,0.000616213319788499,0.00013423032570631865,0.009148016072087532,0.00217542250049695,0.030286836716391884,1.7926790973967046e-07,0.0059751387788289975,0.011216077912947858,1.9095777630139656e-09,0.0002935474791708254,1.4581881602668933e-07,5.669536425843723e-06,6.435513307548132e-11,1.8759304792515894e-06,2.417041693354653e-07,6.212202259095414e-06,8.053927371670186e-12,1.4901046633743702e-07,1.1514547144498582e-11,1.2335934847402642e-06,2.3066816677204816e-12,8.913971392005333e-09,4.654509708587902e-08,0.000434918570269369,3.816828876723936e-09,0.0027415165778315034,0.003958698964560084,1.4419430176942267e-06,1.2508499699074014e-11,0.006738101901664794,1.463522235848457e-10,1.9148846383422743e-05,3.233197186185999e-09,0.0015857495796805189,3.7345489256454604e-07,4.1866010967129234e-07,3.4458723794880182e-06,0.00018858691665870467
2.0660327204787447e-05,0.7749686845442526,0.0029164717787487663,0.0003655197973664519,0.001072391735001813,0.28810696239154915,0.0,0.0,0.005201678244191827,0.0011144444705314717,0.057254337942873684,0.0038044868529023865,0.0003688348199098583,2.5990185146488483e-10,3.8326071553863914e-08,1.5900064922124912e-06,0.0023214221533783648,0.0059126241239349465,2.587459362698603e-05,5.115259489534056e-08,0.00043317489414495793,1.1287376189932212e-08,4.710593591932185e-07,0.00025100583634383436,2.874867929566163e-06,0.007674939257722764,9.044422695936892e-07,0.0005115955693912345,0.00017991363823120272,1.4563586961028641e-06,1.9165591787645344e-06,2.875624827258788e-09,8.188582786814385e-07,7.0950097134958554e-06,3.76,0.0,0.37120131587758237,0.8733498071261842,0.13112431822675252,0.006819987101583123,0.13542526913687383,0.18068096291121868,3.573305583097694e-09,5.593798966003282e-12,0.0004350418375202161,7.569340998563421e-05,0.0009664622966302226,0.0010106059768441812,0.00035763286161736793,0.2492325872594142,0.07028348849541755,0.003310274844388988,7.160267148949397e-05,0.010145889824580734,7.723558165236085e-05,3.6136223902388477e-06,6.79899842655471e-05,0.0007339076756371263,0.0006147889208783943,0.00013372212521430376,0.009203765914513442,0.0021704119106455808,0.03041437085374487,1.7798572891991892e-07,0.0060099148049578945,0.011324899469031322,1.915126537164158e-09,0.0002926136918004184,1.4522936374169874e-07,5.6515954935321915e-06,6.41515069192669e-11,1.8641083921801159e-06,2.4032218340103786e-07,6.241302468306891e-06,8.028445598071192e-12,1.4853456369872174e-07,1.1475260344865943e-11,1.2294603421759471e-06,2.2988291301596357e-12,8.967066089104403e-09,4.6546627461920216e-08,0.000438130586910878,3.810038244132008e-09,0.0027527551098817686,0.003971891296071993,1.4455070007018756e-06,1.2481904796992639e-11,0.006768345851976646,1.466993649917173e-10,1.9155853986021895e-05,3.231594847888624e-09,0.0015912428038605726,3.715969830248966e-07,4.1916392271457366e-07,3.4492104669490598e-06,0.0001889674244895063
2.072603960567098e-05,0.7751370221593148,0.0029040112786292453,0.00036437582866112264,0.0010672654061376044,0.2887231173964093,0.0,0.0,0.00519283140405752,0.001117535636738943,0.057634901885763236,0.00382715907968555,0.0003684761032342285,2.5712177550413317e-10,3.805512366749532e-08,1.5860039187396677e-06,0.0023185913786449904,0.005935171209564383,2.5891482876503567e-05,5.122807167600776e-08,0.0004351689655016074,1.1261533679268485e-08,4.683952835994414e-07,0.0002516388407582772,2.866116555277e-06,0.007701308159665597,9.049404541042422e-07,0.0005138723812859665,0.00018075753749572716,1.4570621062066944e-06,1.9126907530612097e-06,2.8723025465872874e-09,8.180876902847109e-07,7.136144210219169e-06,3.76,0.0,0.37002716463552343,0.8727888912135717,0.1316289307713681,0.006852306240549739,0.1355903743798014,0.18108479402355074,3.577645935050079e-09,5.57617486688792e-12,0.00043476242414663415,7.549700230301508e-05,0.0009638769131738886,0.0010042819376083602,0.000356029838023418,0.24975661659889625,0.0702847060607083,0.0033115171268244935,7.14230081501274e-05,0.010191548359153115,7.698571216742397e-05,3.632972980329426e-06,6.776848376908205e-05,0.000732079309209597,0.0006133737074249495,0.0001332181861402972,0.009259418447214984,0.002165415400310878,0.03054107439154915,1.7671984761359182e-07,0.006044559183770068,0.011433841786517024,1.9206356433378716e-09,0.00029168895138104156,1.4464573335194237e-07,5.633734118509847e-06,6.394878536010946e-11,1.8524158535167823e-06,2.3895447287462253e-07,6.270157031441662e-06,8.003077158746127e-12,1.480618638002817e-07,1.1436383004647211e-11,1.2253616502022934e-06,2.291058382082935e-12,9.019957625662096e-09,4.654756450991825e-08,0.0004413364356156868,3.80318561204299e-09,0.0027638963340000976,0.003984956980634328,1.4490218472035428e-06,1.2455553712361958e-11,0.006798443112951321,1.4704025639300437e-10,1.9162632285397766e-05,3.2299636314351262e-09,0.001596692524053414,3.6976413361718723e-07,4.196587081896315e-07,3.4524973002777564e-06,0.0001893440982924152
2.0791752006554516e-05,0.7753044579501257,0.0028917004129439417,0.0003632429625098986,0.001062196548196857,0.2893346498108539,0.0,0.0,0.005183945848157432,0.001120552778612983,0.058014854279730785,0.003849767452237537,0.0003681161935066576,2.543942149128678e-10,3.778826814393663e-08,1.5820444101168922e-06,0.002315777170396835,0.005957560700820088,2.590788980475787e-05,5.1302672593058695e-08,0.0004371554891048198,1.1236025427534275e-08,4.657635302405736e-07,0.0002522648631130465,2.8573805913499715e-06,0.007727492014338685,9.054318889134337e-07,0.0005161399487183867,0.00018159674416235236,1.45774287541604e-06,1.908846476565491e-06,2.8689881858787757e-09,8.173186856044218e-07,7.177095575540231e-06,3.76,0.0,0.36886049103809265,0.8722298134762869,0.13213128814202044,0.006884519865800885,0.13575473675698335,0.18148742523390005,3.581966905869534e-09,5.558848404370352e-12,0.00043448392647023565,7.530277297795444e-05,0.0009613168124165188,0.0009980343667347178,0.0003544445822994703,0.2502762345721378,0.07028504549726834,0.003312723231817726,7.124536279302587e-05,0.010236967945955725,7.673872208899692e-05,3.652282531344388e-06,6.754956050006335e-05,0.0007302656857153868,0.0006119676297357718,0.00013271846141969465,0.009314973723916526,0.0021604335417556883,0.03066695571249309,1.7546996806074633e-07,0.006079073009610484,0.01154290122939666,1.9261055867583293e-09,0.0002907731680630893,1.4406785806901977e-07,5.615953354272623e-06,6.374698008249627e-11,1.8408512855038936e-06,2.3760087527496578e-07,6.298767453092426e-06,7.977823478428482e-12,1.4759235582897863e-07,1.1397909568071198e-11,1.2212970178597896e-06,2.2833682777590646e-12,9.072647684842171e-09,4.654791954156373e-08,0.00044453605969031794,3.796273697237744e-09,0.002774941185097231,0.003997897693513281,1.452488282496986e-06,1.2429442691690416e-11,0.006828395139923217,1.473750021386699e-10,1.916918748237189e-05,3.2283045625355197e-09,0.0016020993949221992,3.6795585373645996e-07,4.2014467271269755e-07,3.4557339959040154e-06,0.0001897169920126485
2.085746440743805e-05,0.775471002560883,0.0028795365519735626,0.00036212103800028307,0.0010571841964985872,0.2899416213366287,0.0,0.0,0.005175024000773739,0.0011234966311375895,0.05839419811785083,0.0038723123877752856,0.0003677551942981974,2.517178269319149e-10,3.752542134359383e-08,1.5781273927361905e-06,0.002312979693448231,0.005979794065202982,2.5923826797271627e-05,5.137641682725857e-08,0.0004391345528104511,1.1210847517696765e-08,4.6316359049477484e-07,0.0002528840036358552,2.848661483699202e-06,0.007753492985080674,9.059167887878285e-07,0.0005183983761221473,0.00018243130356882645,1.4584016211344965e-06,1.9050262523240063e-06,2.865682283336306e-09,8.165513499665738e-07,7.217865091755057e-06,3.76,0.0,0.3677012045642764,0.8716725565519597,0.13263141353562768,0.006916628771867298,0.135918361431168,0.1818888659597488,3.5862686273764885e-09,5.541813189864127e-12,0.00043420633584160184,7.511068677900223e-05,0.0009587816845336556,0.000991861906416486,0.00035287680164257135,0.2507914987705505,0.07028452344817329,0.003313893999339734,7.106970266498855e-05,0.01028214982175787,7.64945617324443e-05,3.671551416418621e-06,6.733316982901751e-05,0.0007284666507042274,0.0006105706333719955,0.00013222290366638885,0.009370431811001083,0.0021554668618105947,0.030792023102158922,1.7423579955843806e-07,0.00611345736702368,0.011652074238134772,1.9315368650311964e-09,0.0002898662499944232,1.4349567050566853e-07,5.598254129691437e-06,6.354610149652672e-11,1.8294130868488037e-06,2.3626123011516968e-07,6.327135237219679e-06,7.952685854790557e-12,1.4712602789988138e-07,1.1359834410181987e-11,1.217266049879494e-06,2.2757576784598698e-12,9.125137936625759e-09,4.654770358295718e-08,0.00044772940509519665,3.789305113152853e-09,0.002785890587025575,0.004010715082174,1.4559070177776386e-06,1.2403568359738807e-11,0.006858203369090356,1.4770370141429615e-10,1.9175525503776987e-05,3.2266186176615424e-09,0.001607464056858366,3.66171665956542e-07,4.2062201393438943e-07,3.4589216207379822e-06,0.00019008615831783848
