Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289)
6.116660252815949e-08,0.81314895756158,3.1740161710008393e-06,1.0900826844361806e-07,6.168807442163251e-07,9.281248560049475e-07,0.0,0.0,3.6741953412071345e-06,4.5116780028375053e-10,1.9958089123964306e-09,2.858070116899636e-14,1.2189481859615078e-12,2.1242481728468984e-23,5.6532615611593484e-18,5.5216431412595e-13,4.919853675536292e-13,9.579224134597292e-13,9.97663480019169e-15,1.0539551795859331e-14,3.5231308564742485e-07,9.397584766702796e-13,2.8723195048521e-14,6.884145520079617e-21,9.641797678783238e-18,4.734068278960567e-13,1.9421758673437915e-11,1.142473692249874e-14,2.3765023910437153e-27,1.2917999065246156e-21,6.336080676637747e-19,4.124284539221157e-18,2.251019781934476e-12,2.842476806473985e-21,3.76,0.0,0.5172111863308128,0.9978669958381149,5.552561293656373e-08,3.3614199929460418e-15,0.012346047009188392,0.012346786227653337,1.2100561151435653e-08,4.0569036959739105e-11,0.002128703407384586,2.8153648486879323e-09,4.935159201938667e-10,8.006801970295445e-07,7.170241004203178e-08,1.4326491544957263e-06,2.6173572264211196e-06,0.0006686845434303151,2.20477073366257e-09,4.6822198758429085e-07,1.4807107575945648e-08,8.507798298551676e-11
6.301798172356159e-08,0.8132071191229857,3.293729655964509e-06,1.1563689377652804e-07,6.559355197262495e-07,9.940523633926604e-07,0.0,0.0,3.783737771085747e-06,4.787721154207824e-10,2.182957287209847e-09,3.2278207616661156e-14,1.361447726522007e-12,2.5304969555436758e-23,6.58562620058601e-18,6.047387387731616e-13,5.664568598892036e-13,1.0738487083197636e-12,1.1593363585087889e-14,1.1919425574782031e-14,3.7388968870344736e-07,1.020443782610258e-12,3.1849268595026456e-14,8.693299537953852e-21,1.123829859271841e-17,5.45598074262837e-13,2.109257126730367e-11,1.2631257589690244e-14,3.2168894127200994e-27,1.4657056031271724e-21,7.523691638854584e-19,4.633047495516523e-18,2.5129815188161308e-12,3.50426326180143e-21,3.76,0.0,0.5168319322646154,0.9978668466487773,6.087526135221045e-08,3.9899342583826724e-15,0.012715078873485115,0.012715862886920358,1.2467734796321373e-08,4.1835112422027804e-11,0.002128703089656936,3.114829993937589e-09,5.616578705261542e-10,8.138858801836772e-07,7.301458186995137e-08,1.5003066579243537e-06,2.7334637200208136e-06,0.000688657558595642,2.430136960153264e-09,4.968019058660272e-07,1.5290535051534466e-08,9.028064349775442e-11
6.480983785995045e-08,0.8132633707718803,3.4102645014092576e-06,1.221962974488392e-07,6.948675266005917e-07,1.0601496994331726e-06,0.0,0.0,3.889667354748526e-06,5.0626216286968e-10,2.3749566268914676e-09,3.618628189624673e-14,1.5101962067448489e-12,2.9876624631042524e-23,7.600847652625208e-18,6.586640598554169e-13,6.465784364517395e-13,1.1953926951624846e-12,1.3346756309532978e-14,1.337935968202215e-14,3.953789869691885e-07,1.1024362427251825e-12,3.5080416405792847e-14,1.0823005577895128e-20,1.297399414505043e-17,6.23338734738257e-13,2.27895702905056e-11,1.3880000494644892e-14,4.278836831107998e-27,1.6501774334552725e-21,8.845248265324214e-19,5.167219876270216e-18,2.7862482310455335e-12,4.264730273046207e-21,3.76,0.0,0.5164651330500312,0.997866701144141,6.637210415010426e-08,4.686670164909451e-15,0.013071987787219266,0.013072816422787879,1.2822846536561437e-08,4.305959645523378e-11,0.002128702779773707,3.4252366076301446e-09,6.342881513758053e-10,8.26768668381995e-07,7.429190230223838e-08,1.5669606566391325e-06,2.847653081705318e-06,0.0007079736281707652,2.6632969978924426e-09,5.25258102884791e-07,1.5759677337936344e-08,9.54615986675173e-11
6.660169399633931e-08,0.8133195831252544,3.527465915926406e-06,1.2889471845821896e-07,7.349112623480856e-07,1.1285094617174322e-06,0.0,0.0,3.995507647670641e-06,5.345121866559827e-10,2.5779672840109874e-09,4.043736636418049e-14,1.6700478049523522e-12,3.5162638065669586e-23,8.736886026271214e-18,7.156629677042863e-13,7.352087867557085e-13,1.3265740894493238e-12,1.5301154897541883e-14,1.4968963644115095e-14,4.1746442845999914e-07,1.1883242005401509e-12,3.851962484793174e-14,1.3390720207046991e-20,1.4912956473097314e-17,7.09412206814205e-13,2.4566245484758024e-11,1.521145540402653e-14,5.6496819166443966e-27,1.85153514259681e-21,1.0355741255283065e-18,5.744505871024353e-18,3.0797206234236338e-12,5.160572996302746e-21,3.76,0.0,0.5160985909387331,0.9978665545435923,7.21922915548206e-08,5.4797954134290415e-15,0.013428642766738826,0.013429517272562566,1.317770562336618e-08,4.4283209310852677e-11,0.002128702467553715,3.756669456536881e-09,7.139353809687097e-10,8.397528163668667e-07,7.557658191168991e-08,1.6347739093323591e-06,2.9636427168524402e-06,0.0007272751491751195,2.91183502518755e-09,5.544955472772924e-07,1.6230074876327996e-08,1.0078562165434243e-10
6.839355013272818e-08,0.8133757562141338,3.6453412475090273e-06,1.3572980863963535e-07,7.760640555251478e-07,1.1991420497548504e-06,0.0,0.0,4.101258856630318e-06,5.635215715676996e-10,2.7923081934419306e-09,4.505070528919784e-14,1.8414485011978273e-12,4.1255936985910944e-23,1.0003984219779531e-17,7.758163824872376e-13,8.329605369039979e-13,1.4678392749854148e-12,1.74725677808314e-14,1.6695641582239103e-14,4.401456704462578e-07,1.2781631415090198e-12,4.217259849595819e-14,1.6470137692923727e-20,1.7071596425555298e-17,8.044268907527901e-13,2.6423624466156826e-11,1.6628652081371224e-14,7.407304092719171e-27,2.0707944485793358e-21,1.207618317989895e-18,6.366942286677948e-18,3.394192020991101e-12,6.21086682458318e-21,3.76,0.0,0.5157323057262927,0.9978664068448689,7.834507848237797e-08,6.3792870517942855e-15,0.013785043988423286,0.01378596561411821,1.3532312232251696e-08,4.5505951594251304e-11,0.0021287021529921533,4.109920151813525e-09,8.010578046688507e-10,8.528393715353538e-07,7.68687324378954e-08,1.7037531283870427e-06,3.081446809274965e-06,0.0007465621311396438,3.1763367363333964e-09,5.845133461244244e-07,1.670174624079799e-08,1.0625259637088481e-10
7.018540626911704e-08,0.8134318900695443,3.7638979157112568e-06,1.426993620740039e-07,8.183231724323043e-07,1.2720579876125467e-06,0.0,0.0,4.206921189622612e-06,5.932897003130412e-10,3.018299823198797e-09,5.0046041468881294e-14,2.0248451909900837e-12,4.825883339252634e-23,1.1412914587726063e-17,8.392049796012307e-13,9.40469468175209e-13,1.6196403583094375e-12,1.987774046158941e-14,1.8567001524727915e-14,4.634223703390085e-07,1.372006749731073e-12,4.604497550638461e-14,2.0144708917548167e-20,1.946705033604707e-17,9.090149398802316e-13,2.836269874454906e-11,1.813466076101259e-14,9.646246734235054e-27,2.3090056039132055e-21,1.4029257585254577e-18,7.036594542369351e-18,3.730456590111627e-12,7.436697272198939e-21,3.76,0.0,0.5153662772084473,0.9978662580456653,8.483970649493684e-08,7.39581603647264e-15,0.01414119162847745,0.014142161625187138,1.3886666538560179e-08,4.672782391020319e-11,0.0021287018360841266,4.485787513664599e-09,8.961298402012926e-10,8.66029163528346e-07,7.816844250567566e-08,1.7739051164713787e-06,3.2010796728558574e-06,0.000765834583590898,3.4573955743154753e-09,6.153106072207454e-07,1.717471027942405e-08,1.1186240693622545e-10
7.19772624055059e-08,0.8134879847225214,3.8831433638341555e-06,1.49801309693559e-07,8.616858235400002e-07,1.3472679246552788e-06,0.0,0.0,4.312494855821568e-06,6.238159535515912e-10,3.2562642384597334e-09,5.544361476324787e-14,2.2206853963911734e-12,5.6283676713506e-23,1.29749894363041e-17,9.059091985819908e-13,1.0583945102982123e-12,1.7824349745264227e-12,2.2534165978646394e-14,2.0590855698398235e-14,4.872941856889383e-07,1.469906964460656e-12,5.014233182450114e-14,2.4508592774683898e-20,2.2117182739438894e-17,1.0238323127048179e-12,3.038442529018799e-11,1.9732592979758475e-14,1.248065367231933e-26,2.5672541908770522e-21,1.6239396343814106e-18,7.755556053886932e-18,4.089308898465538e-12,8.861302599199407e-21,3.76,0.0,0.5150005051810914,0.9978661081436313,9.16854032731368e-08,8.540771690773136e-15,0.014497085862931637,0.01449810548336032,1.4240768717460205e-08,4.794882686288428e-11,0.0021287015168246414,4.885077381005664e-09,9.996421711651542e-10,8.793228521650051e-07,7.94757826779879e-08,1.8452367473581526e-06,3.3225557237702166e-06,0.0007850925160511291,3.75561266933217e-09,6.46886439074132e-07,1.76489860902534e-08,1.1761493767448102e-10
7.376911854189476e-08,0.8135440402041011,4.003085024454788e-06,1.5703371394827127e-07,9.061491694501802e-07,1.424782635259054e-06,0.0,0.0,4.417980065545957e-06,6.550997099252095e-10,3.5065251659509113e-09,6.12641606910573e-14,2.4294169939530454e-12,6.545353247220076e-23,1.4702071419911037e-17,9.760092519447515e-13,1.1874177213467355e-12,1.9566861020541116e-12,2.5460095332848668e-14,2.2775220833109787e-14,5.117607741854059e-07,1.5719140347459933e-12,5.4470185339666856e-14,2.9667670163091694e-20,2.5040588521727743e-17,1.149558812983551e-12,3.2489728027074585e-11,2.142560240133262e-14,1.6047626570605607e-26,2.8466619499069348e-21,1.8732857598828073e-18,8.525947671690757e-18,4.471543508106573e-12,1.0510221985525186e-20,3.76,0.0,0.5146349894402744,0.9978659571363727,9.889138214218481e-08,9.826286054737391e-15,0.014852726867641938,0.014853797366087456,1.4594618943946913e-08,4.9168961055870303e-11,0.002128701195208613,5.308602424575608e-09,1.1121018356137535e-09,8.927209632907476e-07,8.079080923667862e-08,1.9177549516854443e-06,3.445889459918101e-06,0.0008043359380383383,4.0715967742537426e-09,6.792399509054354e-07,1.812459300152009e-08,1.2351007311356927e-10
7.556097467828362e-08,0.8136000565453138,4.123730293477399e-06,1.643947635901555e-07,9.517103264788413e-07,1.5046130179038814e-06,0.0,0.0,4.523377030227551e-06,6.871403460886926e-10,3.76940805865789e-09,6.752890908592348e-14,2.6514879579457274e-12,7.590288638459362e-23,1.6606583857419977e-17,1.0495851340578092e-12,1.3282442559593953e-12,2.1428618854758655e-12,2.867454789955065e-14,2.5128318478594606e-14,5.368217936555148e-07,1.6780765723355817e-12,5.903399995464301e-14,3.5740620507266084e-20,2.8256594570576995e-17,1.286898119384107e-12,3.467949926075477e-11,2.3216885636828517e-14,2.0511039006494293e-26,3.1483876387084227e-21,2.1537804182066542e-18,9.349917168020981e-18,4.877954598003778e-12,1.2411449080332432e-20,3.76,0.0,0.5142697297821947,0.9978658050214518,1.06466841645084e-07,1.1265258111522696e-14,0.015208114818290415,0.015209237450677105,1.4948217392842266e-08,5.038822709213898e-11,0.0021287008712308603,5.757181963825769e-09,1.2340323099912535e-09,9.062239168439896e-07,8.211356714423701e-08,1.9914667058913147e-06,3.571095444985782e-06,0.0008235648590663464,4.4059641977053704e-09,7.123702526481402e-07,1.8601550555365485e-08,1.2954769798411408e-10
7.735283081467249e-08,0.8136560337771804,4.245086509455116e-06,1.7188276860946939e-07,9.983663719216838e-07,1.5867700939179178e-06,0.0,0.0,4.628685962381304e-06,7.199372367402032e-10,4.045240160834066e-09,7.425958281053632e-14,2.8873461175849874e-12,8.777837350860081e-23,1.8701520983480183e-17,1.1267166300996448e-12,1.4816023233140754e-12,2.3414354658309194e-12,3.219732185293978e-14,2.765857533156019e-14,5.624769020632275e-07,1.7884416029679712e-12,6.383918954648718e-14,4.2860061091920046e-20,3.178526098296149e-17,1.436577806127228e-12,3.6954601046590294e-11,2.5109683063039715e-14,2.606584737341864e-26,3.473627920273765e-21,2.4684382402859542e-18,1.0229638767258712e-17,5.309335613116433e-12,1.4595590792937942e-20,3.76,0.0,0.5139047260031963,0.9978656517963865,1.1442096515778655e-07,1.2871377877303108e-14,0.015563249890385317,0.015564425914296768,1.5301564238795234e-08,5.16066255740729e-11,0.0021287005448861127,6.23164178772185e-09,1.3659735886786268e-09,9.198320500495355e-07,8.344409249243737e-08,2.066379023129542e-06,3.698188295392328e-06,0.0008427792886448627,4.759338735236987e-09,7.462764549480264e-07,1.907987849369968e-08,1.3572769721847452e-10
7.914468695106135e-08,0.8137119719307128,4.367160937549833e-06,1.7949615532545294e-07,1.0461143490192671e-06,1.6712650059246796e-06,0.0,0.0,4.733907075577256e-06,7.534897546514804e-10,4.334350573293345e-09,8.14783965301257e-14,3.1374389277827073e-12,1.0123953303268697e-22,2.1000458144362954e-17,1.2074833251008546e-12,1.648243135490463e-12,2.552884818104525e-12,3.604900461806107e-14,3.037462357205266e-14,5.887257575085179e-07,1.9030546160808716e-12,6.889112181267572e-14,5.117375113905053e-20,3.5647381854472496e-17,1.5993493552510298e-12,3.931586650049584e-11,2.7107279639189873e-14,3.2942948452980366e-26,3.823618279698103e-21,2.820480115417415e-18,1.1167312717216123e-17,5.766478938847527e-12,1.7096031369438696e-20,3.76,0.0,0.5135399778997667,0.9978654974586504,1.227629205445177e-07,1.4659150344156062e-14,0.015918132259261305,0.015919362933972978,1.565465965628203e-08,5.282415710346009e-11,0.0021287002161689997,6.732813979517687e-09,1.5084822592248626e-09,9.335456363073572e-07,8.478241449763165e-08,2.1424989459336396e-06,3.827182669781514e-06,0.0008619792362795502,5.1323515987395054e-09,7.809576691628328e-07,1.955959674558579e-08,1.420499559498933e-10
8.093654308745021e-08,0.8137678710369097,4.489960758104203e-06,1.8723346162794472e-07,1.0949512716264908e-06,1.7581090159940153e-06,0.0,0.0,4.839040584414193e-06,7.877972706978198e-10,4.637070318979129e-09,8.920805554697922e-14,3.4022132531839484e-12,1.164595895397801e-22,2.3517561946461504e-17,1.2919646130685804e-12,1.8289408466153124e-12,2.777692595807312e-12,4.025098336286507e-14,3.328530120891558e-14,6.15568018226567e-07,2.021959612951974e-12,7.419512200059418e-14,6.084586302858169e-20,3.986448566511844e-17,1.7759881609152511e-12,4.1764101053121644e-11,2.921300572256749e-14,4.141463864637732e-26,4.199633970191937e-21,3.2133411296972648e-18,1.216516490125709e-17,6.250175600240311e-12,1.9949101851745797e-20,3.76,0.0,0.5131754852685331,0.9978653420056744,1.315018598524772e-07,1.664391926630998e-14,0.016272762100079642,0.016274048686591394,1.6007503819606312e-08,5.4040822281493334e-11,0.0021286998850740626,7.2615367455847385e-09,1.6621315732862402e-09,9.473648998026142e-07,8.612855704545961e-08,2.2198335406188385e-06,3.958093261044229e-06,0.0008811647114720938,5.525641344222123e-09,8.164130073619246e-07,2.0040725416277683e-08,1.485143595117603e-10
8.272839922383907e-08,0.8138237311267562,4.613493058956871e-06,1.950933323759728e-07,1.1448741286062674e-06,1.847313503568312e-06,0.0,0.0,4.944086704494804e-06,8.228591538878368e-10,4.9537324087956265e-09,9.747175469677253e-14,3.682115164971072e-12,1.336262611942542e-22,2.6267600367080716e-17,1.3802397062060577e-12,2.0244924834437492e-12,3.016345982382998e-12,4.482545554428893e-14,3.63996524337449e-14,6.430033425869911e-07,2.1451991533127676e-12,7.975647651535809e-14,7.205832240317862e-20,4.445883528691704e-17,1.9672935264045755e-12,4.430008364984774e-11,3.1430237884010184e-14,5.18007304419257e-26,4.602990988069235e-21,3.650678527060672e-18,1.3225446489896031e-17,6.761214984669386e-12,2.319425494795539e-20,3.76,0.0,0.5128112479062606,0.9978651854348445,1.4064691904395384e-07,1.8841890780151643e-14,0.01662713958782839,0.01662848334889689,1.636009690289935e-08,5.525662170877064e-11,0.002128699551595747,7.818654248387276e-09,1.8275115133651208e-09,9.612900266156047e-07,8.74825398669772e-08,2.2983898931027573e-06,4.090934790405075e-06,0.0009003357237202679,5.939853798164008e-09,8.52641582325963e-07,2.052328477789769e-08,1.5512079343698557e-10
8.452025536022794e-08,0.8138795522312205,4.737764830220899e-06,2.0307451496291944e-07,1.1958798879759228e-06,1.9388899632695516e-06,0.0,0.0,5.0490456524021385e-06,8.58674771393012e-10,5.284671907682769e-09,1.0629317730677106e-13,3.977589749703928e-12,1.5294259502909638e-22,2.9265952838290027e-17,1.4723876442427254e-12,2.2357178682133685e-12,3.269336549072373e-12,4.979543952352891e-14,3.972692798227925e-14,6.7103138909311e-07,2.2728144004988998e-12,8.558043640005247e-14,8.501221834988883e-20,4.945342764616251e-17,2.1740886546601814e-12,4.6924567899873113e-11,3.3762399724261953e-14,6.44753827627083e-26,5.035047076073128e-21,4.136379686823882e-18,1.4350433629012234e-17,7.30038458634197e-12,2.6874245287677455e-20,3.76,0.0,0.5124472656098503,0.9978650277435043,1.5020721776310726e-07,2.1270156848885888e-14,0.016981264897322646,0.016982667097493638,1.67124390801203e-08,5.647155598529653e-11,0.002128699215728405,8.405016443658063e-09,2.005228855496523e-09,9.753211734790472e-07,8.88443794669363e-08,2.3781751056743477e-06,4.22572200288602e-06,0.0009194922825180033,6.375641982696538e-09,8.896425075465773e-07,2.100729526133405e-08,1.6186914345747318e-10
8.63121114966168e-08,0.8139353343812554,4.8627829607296734e-06,2.1117585505090905e-07,1.2479655008276378e-06,2.0328500026514994e-06,0.0,0.0,5.1539176456771015e-06,8.95243488577029e-10,5.630226000917616e-09,1.156964942162658e-13,4.28908092954967e-12,1.7462782962484713e-22,3.252862031446674e-17,1.568487303881094e-12,2.4634595345073844e-12,3.537160118906745e-12,5.518478526396395e-14,4.32765855025795e-14,6.996518163812461e-07,2.4048451651937086e-12,9.167222068597069e-14,9.992928491919215e-20,5.4871993069409653e-17,2.397220633073466e-12,4.963828317722445e-11,3.6212962692019363e-14,7.987470547099636e-26,5.497202754665781e-21,4.67457011244033e-18,1.5542427162299484e-17,7.868469771136786e-12,3.10353150466444e-20,3.76,0.0,0.5120835381763372,0.9978648689289538,1.601918591351227e-07,2.394671852389769e-14,0.017335138203204696,0.017336600108845166,1.7064530525056345e-08,5.768562571048318e-11,0.0021286988774663,9.02147892179742e-09,2.1959072280208496e-09,9.894584748984213e-07,9.02140898795086e-08,2.4591962944180197e-06,4.3624696637190555e-06,0.0009386343973554563,6.833666039827696e-09,9.274148972260397e-07,2.1492777448982378e-08,1.6875929550369016e-10
8.989582376939452e-08,0.8140467819417612,5.115085340024836e-06,2.27734857699695e-07,1.3553640282247936e-06,2.2279678015394394e-06,0.0,0.0,5.363401643157245e-06,9.706376745713918e-10,6.366537713023863e-09,1.363479265842286e-13,4.961881965713242e-12,2.2606835156655155e-22,3.9914072080354266e-17,1.7728565374077572e-12,2.9719748382448954e-12,4.119310058774525e-12,6.732118501324036e-14,5.108191388725906e-14,7.586684485099813e-07,2.6823059760672954e-12,1.0467999745688339e-13,1.3665268412783228e-19,6.707962475070732e-17,2.8960027734062768e-12,5.533620930523451e-11,4.14834219779092e-14,1.20955391041418e-25,6.517635306405509e-21,5.9261593925058254e-18,1.8136758927751503e-17,9.094516481146435e-12,4.1004264895211177e-20,3.76,0.0,0.5113568470868038,0.9978645479192083,1.8147049882849743e-07,3.012141605074156e-14,0.018042129501838595,0.01804371462496411,1.7767961912363816e-08,6.011117390152762e-11,0.002128698193734387,1.0348154350427647e-08,2.6187261555794413e-09,1.018051998109991e-06,9.297717010026463e-08,2.6249751234243478e-06,4.641905478334506e-06,0.0009768753330916683,7.819097477482574e-09,1.005270530321886e-06,2.2468239987690213e-08,1.8296455038625998e-10
9.347953604217225e-08,0.8141580740555426,5.37045323124601e-06,2.4476291934321603e-07,1.4670451166464486e-06,2.4327619319891523e-06,0.0,0.0,5.572540455626934e-06,1.04903659972613e-09,7.16540996666197e-09,1.5962913563809104e-13,5.704040215242432e-12,2.9006014947849325e-22,4.8564776256406065e-17,1.993975525925574e-12,3.557229301280329e-12,4.76684262376622e-12,8.144249951845565e-14,5.989545142639e-14,8.200505106992729e-07,2.977874594261657e-12,1.188210380856724e-13,1.8447634773466155e-19,8.128619803499318e-17,3.4708934476231114e-12,6.139925127292065e-11,4.727037554702523e-14,1.801164966015917e-25,7.676389345857058e-21,7.443516779192517e-18,2.1027334010333996e-17,1.0445587733761402e-11,5.354819466580385e-20,3.76,0.0,0.5106311730165648,0.9978642223831551,2.045553270354521e-07,3.752904493480207e-14,0.01874811487742005,0.018749828306152606,1.8470392451687445e-08,6.253327106537381e-11,0.0021286975003522728,1.1805632195288978e-08,3.101296361340857e-09,1.0470714139798126e-06,9.577186321530667e-08,2.7957835204309843e-06,4.92936067259356e-06,0.0010150586067772295,8.901568719033443e-09,1.0862014094323531e-06,2.3449839854064045e-08,1.9773564948886668e-10
