Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125)
1.0389371791717545e-17,0.4692268388066789,4.042675862029502e-27,3.3934364277866505e-32,4.2403207205211104e-32,3.151388844478185e-29,0.0,0.0,4.971887905701156e-21,1.0804131665014532e-36,4.0498695524340773e-47,6.2996333860141155e-49,2.2313113879251576e-59,2.6229054767720446e-68,8.694260205346409e-49,2.218401548986731e-38,1.0233005908456205e-35,3.1475468874103118e-49,2.73911266058061e-67,3.320522375732023e-66,1.1330493186187264e-38,4.776770224869368e-58,2.2409659642694978e-29,1.4090514986253296e-64,8.642032001498128e-52,1.4068780596754647e-59,5.463262732795417e-58,1.7217487337946137e-66,1.3541776872699176e-80,8.23783567719412e-83,1.3834420924720445e-64,1.675834211782414e-79,2.2873467269550255e-63,2.7577385016603702e-76,3.76,0.0,0.7925704701627405,0.9999999999995908,5.730352799097148e-43,1.2058339166421835e-48,6.6445914061929825e-18,6.6445914061929825e-18,2.8465222055187403e-38,5.524409143267749e-44,4.092124630153889e-13,1.9206855944662237e-41,8.769260578369276e-44,4.971891948335399e-21,1.0162176137985013e-32,3.0236885242054144e-41,4.6341687652790265e-33,2.0212554939700505e-20,2.4459182660889084e-40,4.2403204200762326e-32,1.645980786965672e-37,4.63489995882997e-42,1.2199593357581248e-38,1.2412590022683218e-34,4.7696708809799576e-48,2.2315793743540815e-49,2.2409659665578109e-29,3.148842354814052e-58,1.0233005908457445e-35,2.2056423643020733e-32,6.592550058626124e-53,1.997885483649638e-66,1.2463747615347855e-64,1.8116061991077899e-50,3.1721478049551378e-62,8.241729095818046e-70,2.5098103398713273e-74,2.781231707502679e-78,7.478299879694529e-64,1.0370850575460007e-63,2.6963699950686484e-74,1.5290147126285099e-47,2.6513555257758466e-54,2.2921465144032854e-45,1.1238825005586421e-52,4.2645058369425745e-74,3.1513888381233586e-29
2.078776997074327e-17,0.4692268388066789,8.08886453103338e-27,6.789821708145543e-32,1.6972333476537946e-31,6.305515654066191e-29,0.0,0.0,9.948095436000648e-21,4.3244683039796676e-36,3.2423581359417594e-46,5.043538403535773e-48,1.786405900404766e-58,2.0999192171190397e-67,3.4799698683350396e-48,8.879387502948872e-38,4.095869161659583e-35,2.519951349894541e-48,2.1929654083443736e-66,2.6584369199004243e-65,4.535150086217776e-38,3.8243206601334804e-57,4.4838788971341934e-29,2.2563182572144545e-63,6.918880326409295e-51,1.1266435692825832e-58,4.3750341558507e-57,2.7580038850508742e-65,4.340163186266261e-79,2.640240746837987e-81,2.215309840468345e-63,3.110006186125049e-78,3.6640138217035214e-62,8.835375227264991e-75,3.76,0.0,0.7925704701627405,0.9999999999991812,4.587766539033472e-42,9.654003319518798e-48,1.3294955698055986e-17,1.3294955698055986e-17,1.1393507061675188e-37,2.2112033596391465e-43,8.187804380870624e-13,7.687747827979274e-41,3.5099897116767974e-43,9.948103524698596e-21,4.0675187945635056e-32,1.22401330117862e-40,1.854875205334427e-32,4.0442670743729416e-20,9.790047310582866e-40,1.6972332274204789e-31,6.588212697366381e-37,1.8551678947956073e-41,4.88301664867066e-38,4.968270823093876e-34,1.9091113630979755e-47,8.932157804845225e-49,4.483878906293411e-29,2.5209885130748128e-57,4.095869161660574e-35,8.82831752631051e-32,5.278048599381789e-52,3.200336805214696e-65,1.9965203333395359e-63,1.4503866841295476e-49,5.079570208968777e-61,1.3197504730074632e-68,4.018966574554959e-73,4.453594409452366e-77,5.987187002082608e-63,8.391095315821133e-63,4.317705001260617e-73,1.2241414621128654e-46,2.122697107632076e-53,1.8351109345977907e-44,8.997893620842602e-52,6.828765582542186e-73,6.305515628630325e-29
4.1584566328794724e-17,0.4692268388066789,1.618124334222313e-26,1.3582594075598106e-31,6.791144139214872e-31,1.2613769296702246e-28,0.0,0.0,1.9900510496617846e-20,1.73035060967546e-35,2.594871927468138e-45,4.0363655545637205e-47,1.4296677371271286e-57,1.6805735770251616e-66,1.3924412316764314e-47,3.5529115835310077e-37,1.638881176306972e-34,2.0167269393084742e-47,1.755054470967567e-65,2.127557488461008e-64,1.8146507651418662e-37,3.060618816337623e-56,8.96970474953583e-29,3.6115786317335215e-62,5.537207049755789e-50,9.017716390873871e-58,3.501797776626388e-56,4.41537262585399e-64,1.3899402546225356e-77,8.455389199693274e-80,3.5459384574002376e-62,6.341879378218114e-77,5.8658315949407e-61,2.829019188656897e-73,3.76,0.0,0.7925704701627405,0.9999999999983621,3.6716075470284264e-41,7.726136704212849e-47,2.6595684281781993e-17,2.6595684281781993e-17,4.558886888600267e-37,8.847693662386062e-43,1.6379163410694575e-12,3.076100505916297e-40,1.4044531980945351e-42,1.9900526677194632e-20,1.6275373365528266e-31,5.00768254385909e-40,7.421916908084466e-32,8.09029023515325e-20,3.917294136360059e-39,6.791143658308525e-31,2.6361432332111206e-36,7.423088219120934e-41,1.953842701724254e-37,1.987955476243586e-33,7.638932173903575e-47,3.574046310782381e-48,8.969704786184631e-29,2.017556987560923e-56,1.6388811763077635e-34,3.5324769515028246e-31,4.2240429859250185e-51,5.1235168642150385e-64,3.1962902124011276e-62,1.1607502255645589e-48,8.13062096014098e-60,2.1124602374696196e-67,6.432963819600805e-72,7.128651439352908e-76,4.7915691849624566e-62,6.856454340689582e-62,6.911139563449881e-72,9.79685188232641e-46,1.6988036963768977e-52,1.4686464751396337e-43,7.201049427595017e-51,1.0930472144130425e-71,1.261376919492564e-28
8.317815904489764e-17,0.4692268388066789,3.236600685733061e-26,2.716814603744498e-31,2.7168998682650612e-30,2.523027667581455e-28,0.0,0.0,3.9805340617925066e-20,6.922529175367329e-35,2.0762917935628795e-44,3.2297089052342024e-46,1.1439515527750296e-56,1.3447141915207634e-65,5.570671608187421e-47,1.4213959759744317e-36,6.556591880389228e-34,1.6136879543528596e-46,1.404335287405563e-64,1.7023692400012517e-63,7.259784690183158e-37,2.4489600666538736e-55,1.7941356401028075e-28,5.7797016395337446e-61,4.430606934596196e-49,7.216002485300279e-57,2.8021465745982223e-55,7.066650001169967e-63,4.449550391918535e-76,2.706783992123711e-78,5.674655987001806e-61,1.4513082880708954e-75,9.38805902931811e-60,9.055580943125094e-72,3.76,0.0,0.7925704701627405,0.9999999999967238,2.9378438830095824e-40,6.182083233517375e-46,5.3197141449234005e-17,5.3197141449234005e-17,1.8238516050532355e-36,3.539653590625252e-42,3.2761879583904625e-12,1.230640505360157e-39,5.618728246263152e-42,3.9805372981265267e-20,6.511209133832537e-31,2.0914414194446642e-39,2.969250049363745e-31,1.6182336556611966e-19,1.5671727329483017e-38,2.7168996760180537e-30,1.0546289484795484e-35,2.9697187876287562e-40,7.816643071923653e-37,7.953116381942197e-33,3.056070277993728e-46,1.4298670319299138e-47,1.7941356547647144e-28,1.6143521230579944e-55,6.5565918803955595e-34,1.4132208011809767e-30,3.3798761680776995e-50,8.200010143896717e-63,5.1155506184411015e-61,9.287765692215576e-48,1.301164109289449e-58,3.380624129145478e-66,1.0294836379006143e-70,1.1408163175503463e-74,3.8339832827493746e-61,5.711892672319489e-61,1.1060072317292938e-70,7.83896962150918e-45,1.3593024719039187e-51,1.1751403185165113e-42,5.761933453000424e-50,1.749231408557162e-70,2.52302762686418e-28
1.6636534447710348e-16,0.4692268388066789,6.473555745845754e-26,5.433927886892672e-31,1.0868483960183835e-29,5.04632918094002e-28,0.0,0.0,7.961500086083086e-20,2.769237033537446e-34,1.6611911521136708e-43,2.584017571591636e-45,9.152483726347053e-56,1.0758734865052919e-64,2.2284499794059896e-46,5.686046567086564e-36,2.6228502022853432e-33,1.291072927623555e-45,1.1236149990737803e-63,1.3620247041431861e-62,2.9041502188270197e-36,1.9593540769189505e-54,3.588465949076846e-28,9.248463401856857e-60,3.544822100873981e-48,5.773536693460703e-56,2.242000635008266e-54,1.130828330849753e-61,1.4241348353716802e-74,8.663404242379788e-77,9.080373249629233e-60,3.718860891736804e-74,1.5023077584883887e-58,2.898221104188245e-70,3.76,0.0,0.7925704701627405,0.9999999999934474,2.3504982681951275e-39,4.946136184855513e-45,1.0640005578413802e-16,1.0640005578413802e-16,7.296000118074896e-36,1.415976668665474e-41,6.552730438457506e-12,4.9229626521050146e-39,2.2476749597294633e-41,7.961506558572088e-20,2.604695625524186e-30,9.070842443043987e-39,1.187796683809947e-30,3.2366429199121792e-19,6.269201122106651e-38,1.086848319230808e-29,4.2188591278970096e-35,1.187984304448073e-39,3.1269116993352975e-36,3.181505465469119e-32,1.222527594592945e-45,5.720059869699691e-47,3.588466007729247e-28,1.2916043194230242e-54,2.622850202290407e-33,5.653343275614166e-30,2.704157673047846e-49,1.312192307099786e-61,8.186069081997117e-60,7.430918180600723e-47,2.0820744045053335e-57,5.409548852857815e-65,1.647341352626358e-69,1.8254917967310874e-73,3.0674777446736464e-60,4.931082342970756e-60,1.7697912602901033e-69,6.271770564569253e-44,1.0875474833442586e-50,9.402015192980977e-42,4.609984157174806e-49,2.7990549809878213e-69,5.046329018057626e-28
3.3273971534151515e-16,0.4692268388066789,1.294747529443592e-25,1.0868166016321043e-30,4.3475704869797426e-29,1.0092932357801794e-27,0.0,0.0,1.592343213478078e-19,1.107739887704892e-33,1.3290160116140237e-42,2.0673203799765575e-44,7.322338335746742e-55,8.607396293689678e-64,8.914162498160653e-46,2.2745111188573067e-35,1.0491827723777069e-32,1.0329073541896702e-44,8.989988267929075e-63,1.0896714887508993e-61,1.1617073577646214e-35,1.5675576722125705e-53,7.177126481727285e-28,1.4798294107513224e-58,2.8359923080940474e-47,4.619127841927882e-55,1.7937138641509018e-53,1.809456803887324e-60,5.280243617769581e-73,3.2121156378303164e-75,1.45293361535713e-58,1.041953242968899e-72,2.4038670784420086e-57,9.27500391649772e-69,3.76,0.0,0.7925704701627404,0.9999999999868943,1.8804878837089502e-38,3.957096796843789e-44,2.1280588445394607e-16,2.1280588445394607e-16,2.918518756112808e-35,5.664137140299567e-41,1.3105812380293115e-11,1.9692651867453083e-38,8.991071633760516e-41,1.592344507798892e-19,1.04192064561483e-29,4.192024267906992e-38,4.7513800698903084e-30,6.473461448251104e-19,2.5077824882766314e-37,4.347570180756869e-29,1.6876123197105706e-34,4.7521314635954186e-39,1.25081557521057e-35,1.2726539696584345e-31,4.890309309239657e-45,2.2882180544688855e-46,7.1771267163464315e-28,1.0333324980263887e-53,1.0491827723817578e-32,2.2614293252739268e-29,2.1634288384374605e-48,2.099660250974331e-60,1.3098656421850373e-58,5.9450168044701e-46,3.3314885173414683e-56,8.655718319509979e-64,2.635880101149977e-68,2.9209354212014104e-72,2.454098510873583e-59,4.522895795313714e-59,2.8318089636963806e-68,5.017653703312395e-43,8.700828934016168e-50,7.521969224793502e-41,3.6881619468404973e-48,4.478715763735793e-68,1.0092931706245372e-27
6.654884570703384e-16,0.469226838806679,2.5895352105075406e-25,2.1736688527840457e-30,1.7390635753492498e-28,2.0186139312105653e-27,0.0,0.0,3.1847296232642297e-19,4.431049701059757e-33,1.0632380453714291e-41,1.6539086557047166e-43,5.85801571729038e-54,6.8860801546465e-63,3.5657374329510414e-45,9.098229111487007e-35,4.196816473298815e-32,8.263454628166219e-44,7.193187810380403e-62,8.717578782345803e-61,4.6469239732091725e-35,1.2540758984594063e-52,1.4354447205837624e-27,2.3677872705522313e-57,2.268847697152375e-46,3.695429011862854e-54,1.4350164337172021e-52,2.8952360677256387e-59,1.6969749794850772e-71,1.0323159641465933e-73,2.3247528937140392e-57,3.097294644879217e-71,3.8463270615795994e-56,2.9681126782949945e-67,3.76,0.0,0.7925704701627402,0.9999999999737881,1.5044260150539947e-37,3.1657525786012443e-43,4.2561754179356204e-16,4.2561754179356204e-16,1.16743121671025e-34,2.2657009441486277e-40,2.621196419078155e-11,7.877220976979972e-38,3.5965065812687757e-40,3.184732211092546e-19,4.1677673707583876e-29,2.1276847115796354e-37,1.900590695284923e-29,1.2947098504276791e-18,1.0031334017512094e-36,1.7390634536095664e-28,6.750586612878958e-34,1.9008919633868888e-38,5.003364090016333e-35,5.090719440127431e-31,1.9561634761715223e-44,9.153866473393459e-46,1.4354448144333276e-27,8.266856023041437e-53,4.19681647333122e-32,9.045901315019655e-29,1.7307841503742965e-47,3.3595784537902364e-59,2.0958594541949412e-57,4.756126341277161e-45,5.3305171948226285e-55,1.384950122381967e-62,4.2175150043580926e-67,4.67361547078345e-71,1.9633251144338516e-58,4.5429736415192925e-58,4.531006100537694e-67,4.014216733042498e-42,6.96088601357948e-49,6.0177182012493556e-40,2.950598853926925e-47,7.16612745697596e-67,2.018613670582429e-27
1.3309859405279849e-15,0.4692268388066791,5.179125658019117e-25,4.347391856260662e-30,6.956325057911518e-28,4.037255562304862e-27,0.0,0.0,6.369502443022991e-19,1.772437910676819e-32,8.506005299633079e-41,1.3231635799929023e-42,4.686477799030994e-53,5.508928979941994e-62,1.426309393077306e-44,3.6393282911096408e-34,1.6787436657017758e-31,6.610841607116761e-43,5.756260937159896e-61,6.974145720025643e-60,1.8587884978821118e-34,1.0032726161998602e-51,2.8709087289296287e-27,3.7885077989142133e-56,1.8150996955301637e-45,2.9564056503993574e-53,1.1480312818981489e-51,4.6324618475182e-58,5.431156676377454e-70,3.303920096191993e-72,3.719651889089966e-56,9.532194185714258e-70,6.154235084753718e-55,9.498138847006701e-66,3.76,0.0,0.7925704701627397,0.9999999999475758,1.2035550946240676e-36,2.5326321189902406e-42,8.512408564727937e-16,8.512408564727937e-16,4.669772072319921e-34,9.062895906117966e-40,5.242421951911625e-11,3.15092041734832e-37,1.4386210721836625e-39,6.369507615321002e-19,1.6671239028975105e-28,1.2117589210726908e-36,7.602440114168257e-29,2.5894372613719505e-18,4.012574405772792e-36,6.956324576963551e-28,2.7002621077939425e-33,7.603650834921927e-38,2.0013659911497504e-34,2.0363084827007444e-30,7.824733135094661e-44,3.662230272012102e-45,2.8709091043316877e-27,6.613563016835147e-52,1.6787436657277e-31,3.6183973135931726e-28,1.3846437500127794e-46,5.3754231683892286e-58,3.3534305654170126e-56,3.8049462178090345e-44,8.528935924652499e-54,2.2159482781162584e-61,6.748108489103206e-66,7.477879651465251e-70,1.570678259588852e-57,5.113756417139102e-57,7.24969084040954e-66,3.211409082598655e-41,5.568867134312362e-48,4.814231673427093e-39,2.3605059159285554e-46,1.1465949702221318e-65,4.0372545197795966e-27
2.661980907443278e-15,0.4692268388066791,1.0358366894577147e-24,8.694911868766135e-30,2.7825441703464534e-27,8.07453978543875e-27,0.0,0.0,1.2739048083286338e-18,7.089787703728724e-32,6.804844600229453e-40,1.0585706693916004e-41,3.7492198574162446e-52,4.407168498576597e-61,5.705265876475337e-44,1.4557384209588362e-33,6.715008811504794e-31,5.2887037848193314e-42,4.607663918720524e-60,5.579349564474987e-59,7.43519180889364e-34,8.026228407608102e-51,5.741836199716658e-27,6.061650994108506e-55,1.452088367204633e-44,2.3651682919628322e-52,9.18432275846299e-51,7.412006243177396e-57,1.7379956283275731e-68,1.0572699379726355e-70,5.9514807376659746e-55,2.9896366694764926e-68,9.846865549757888e-54,3.039432950806277e-64,3.76,0.0,0.7925704701627388,0.9999999998951515,9.628497874184295e-36,2.0261177165280732e-41,1.7024874858312563e-15,1.7024874858312563e-15,1.8679180912867458e-33,3.625176750550138e-39,1.0484853700592873e-10,1.2603745564961511e-36,5.754544000132816e-39,1.2739058414342509e-18,6.66852949519643e-28,7.732486022843505e-36,3.04099151048793e-28,5.1788920822170306e-18,1.6050379105178553e-35,2.7825439827788896e-27,1.0801103321429208e-32,3.041480310129695e-37,8.005504652084196e-34,8.145275297620142e-30,3.1299088799895577e-43,1.4654167103440185e-44,5.741837701332375e-27,5.290881343953751e-51,6.7150088117121864e-31,1.447366270565406e-27,1.1077215681701722e-45,8.600755179413463e-57,5.365520112565315e-55,3.0439750084488464e-43,1.3646384074742532e-52,3.545539483351077e-60,1.0797037990499332e-64,1.196468291107983e-68,1.256549307736344e-56,6.457988122237415e-56,1.1599543556892575e-64,2.5691386446511075e-40,4.455267718446048e-47,3.851408156823599e-38,1.8884140480643622e-45,1.8345636079837652e-64,8.074535615299554e-27
3.992975874358571e-15,0.4692268388066792,1.5537668472670208e-24,1.3042505887685254e-29,5.9129151992562134e-27,1.2111824969529131e-26,0.0,0.0,1.9108593724295514e-18,1.5065821409001653e-31,1.945763215110559e-39,3.026910186627268e-41,1.0720467224610898e-51,1.2601765255479243e-60,1.2123707074863812e-43,3.093448331937448e-33,1.4269415062675582e-30,1.5122408980090933e-41,1.3179539943772328e-59,1.5953476779299216e-58,1.57998062297943e-33,2.2950031584085764e-50,8.612763124599086e-27,2.2310932584048244e-54,4.1520714931870054e-44,7.021651447287452e-52,2.725974411673965e-50,2.8258333492689975e-56,7.683514066827526e-68,4.674091336878244e-70,2.1905432127820726e-54,1.3976224490335928e-67,3.7541253425722385e-53,1.426517801078079e-63,3.76,0.0,0.792570470162738,0.9999999998427275,2.7531528038094276e-35,5.793439172449878e-41,2.553734115189718e-15,2.553734115189718e-15,3.969331531842478e-33,7.703512044884626e-39,1.572726613235961e-10,2.678299908277239e-36,1.222847102586591e-38,1.9108609203928607e-18,1.4170646325634658e-27,2.0669529539273414e-35,6.462116623202974e-28,7.768346902018649e-18,3.410710639447139e-35,5.9129148077430566e-27,2.2952378824823318e-32,6.463162932205813e-37,1.7011722789579107e-33,1.7308735809249518e-29,6.651065888489485e-43,3.1147747335475874e-44,8.612766315537028e-27,1.5128636134714224e-50,1.4269415063268593e-30,3.0756579016761365e-27,3.1673961779116185e-45,3.279039903315196e-56,2.0456064756138457e-54,8.704052115193774e-43,5.022855290814992e-52,1.3049957734682417e-59,3.9740318590306305e-64,4.4038039919417295e-68,3.5929499103221974e-56,2.2353771316891304e-55,4.269402078271803e-64,7.346135656467314e-40,1.273954294982716e-46,1.1012636922693819e-37,5.39968904266496e-45,6.752421907144185e-64,1.2111816107945225e-26
6.654965808189158e-15,0.46922683880667937,2.5896512994997694e-24,2.1737989958068576e-29,1.6347494685205268e-26,2.0186399181625444e-26,0.0,0.0,3.1847685009297186e-18,4.1652624470917505e-31,8.942020387571065e-39,1.3911343544342742e-40,4.9267722083171835e-51,5.79131131401395e-60,3.3518524581307145e-43,8.552483856672389e-33,3.945079195695656e-30,6.949707436414613e-41,6.063132532630007e-59,7.331637731624036e-58,4.368187951115214e-33,1.0546999917777138e-49,1.435461479074638e-26,1.7166251438947392e-53,1.908141112731086e-43,3.2891646429211794e-51,1.2767614306597606e-49,2.3237916956702558e-55,1.2391100816828764e-66,7.53784080556797e-69,1.6854254900003982e-53,1.9347438323119612e-66,3.087161655893255e-52,1.9889241629175456e-62,3.76,0.0,0.7925704701627363,0.9999999997378799,1.26524894454168e-34,2.6624540424988794e-40,4.256227373906638e-15,4.256227373906638e-15,1.0974047387503696e-32,2.129797490595158e-38,2.621201372880445e-10,7.40472184943776e-36,3.3808501291035146e-38,3.184771074535921e-18,3.9177724758938246e-27,8.735744365476174e-35,1.786587729023137e-27,1.294725653744804e-17,9.42962505219225e-35,1.6347493653175913e-26,6.345666674371648e-32,1.7868821416427056e-36,4.7032476809933547e-33,4.785363129268088e-29,1.838826413216556e-42,8.616863195008146e-44,1.43546236127622e-26,6.95257016409313e-50,3.945079195968181e-30,8.50330144456436e-27,1.4556201337349552e-44,2.696473634582938e-55,1.6821696010846704e-53,4.0001074398265274e-42,3.864687383879344e-51,1.0040764697262126e-58,3.057657242095305e-63,3.388329997020427e-67,1.6511874463387507e-55,1.5671812930357417e-54,3.284902787119684e-63,3.376008088653835e-39,5.854967442615127e-46,5.061007526522297e-37,2.48149648768815e-44,5.195379964475948e-63,2.018637468174014e-26
9.050756748636685e-15,0.4692268388066794,3.521966803009838e-24,2.956416474849504e-29,2.911005939812379e-26,2.745351907752319e-26,0.0,0.0,4.3312867168208494e-18,7.4171021233799784e-31,2.0128409132529502e-38,3.1315267038802053e-40,1.1090164919648795e-50,1.3036188408187975e-59,5.968658306772733e-43,1.5229443892639505e-32,7.025020780733557e-30,1.5643727753139883e-40,1.3656366322004893e-58,1.6503451666834123e-57,7.77845250726143e-33,2.3741203557731005e-49,1.9522279526448856e-26,4.727655442913325e-53,4.295208833057776e-43,7.590182723404263e-51,2.9458319951670432e-49,6.777444905169816e-55,4.5952496398635413e-66,2.7954135608796953e-68,4.641730265410504e-53,6.620715593207136e-66,9.003847472885888e-52,6.817699663999456e-62,3.76,0.0,0.7925704701627347,0.9999999996435178,2.8480642326654992e-34,5.993160611021849e-40,5.7884713067518626e-15,5.7884713067518626e-15,1.954153404153762e-32,3.792540189059296e-38,3.5648224153041224e-10,1.318562221765515e-35,6.020335221507918e-38,4.331290210216074e-18,6.976395542910549e-27,1.9122094041604837e-34,3.1813850370699486e-27,1.7608275205963035e-17,1.6791376794286023e-34,2.911005761986688e-26,1.1299757966454487e-31,3.1819159058311025e-36,8.375094881587945e-33,8.521318201423494e-29,3.274406344058073e-42,1.535048003590182e-43,1.9522295235851302e-26,1.5650172918427117e-49,7.025020781347005e-30,1.514186804387542e-26,3.2765880947287097e-44,7.864371631770837e-55,4.906107108000899e-53,9.004330965750797e-42,1.0643616718881129e-50,2.7652672445553513e-58,8.420909795261566e-63,9.331598461357076e-67,3.716806253614271e-55,4.202126992257749e-54,9.046734099534021e-63,7.59935347594261e-39,1.3179900648202261e-45,1.1392283293737686e-36,5.585821365892833e-44,1.4308287653298025e-62,2.7453475450254806e-26
1.1446547689084214e-14,0.46922683880667954,4.454302943166841e-24,3.7390592656035783e-29,4.544122768065787e-26,3.4720642260089496e-26,0.0,0.0,5.4778049329670554e-18,1.1578204721109922e-30,3.804401671557263e-38,5.91898080707518e-40,2.0961228348188695e-50,2.463924856723333e-59,9.317161381423665e-43,2.3773378463602235e-32,1.0966160008138926e-29,2.9567669130076855e-40,2.5827293377003018e-58,3.119260818221335e-57,1.214227794591727e-32,4.487243500697512e-49,2.4689942395173995e-26,1.0648097934084655e-52,8.118227097029814e-43,1.4614610980880236e-50,5.671423634953031e-49,1.550812715951934e-54,1.2020625308551366e-65,7.312469418227463e-68,1.0454568509321216e-52,1.7862247806618385e-65,2.0602574264349098e-51,1.84152498855705e-61,3.76,0.0,0.7925704701627332,0.9999999995491564,5.383028666868512e-34,1.1327467632237417e-39,7.320715239597084e-15,7.320715239597084e-15,3.0504615346920705e-32,5.920210516011479e-38,4.5084368515352104e-10,2.0582948410440284e-35,9.397894072721052e-38,5.477809342669347e-18,1.089025524602477e-26,3.5466735344767795e-34,4.966188493045419e-27,2.2269293870909423e-17,2.6211584065138536e-34,4.54412249984566e-26,1.76390870947717e-31,4.967027731610477e-36,1.3073645344904996e-32,1.3301902020812453e-28,5.111395544897346e-42,2.3972390516298715e-43,2.4689966917777525e-26,2.957985327849865e-49,1.0966160009298384e-29,2.363667679756453e-26,6.192966925929473e-44,1.799521888745998e-54,1.1226107266451756e-52,1.701895683643374e-41,2.3972837992635854e-50,6.228210722928853e-58,1.8966407928720985e-62,2.101755769206977e-66,7.025003948470462e-55,9.279744346676105e-54,2.037590382345539e-62,1.436325592487349e-38,2.4911712721195833e-45,2.1532164332279008e-36,1.0557559000919557e-43,3.2226554990866233e-62,3.472057415695702e-26
1.3842338629531743e-14,0.46922683880667965,5.386658576824242e-24,4.5217259664430354e-29,6.514332025031187e-26,4.198776854732645e-26,0.0,0.0,6.624323149354205e-18,1.6598202521198955e-30,6.358914494547514e-38,9.893649165317362e-40,3.5036042224273876e-50,4.118357122896669e-59,1.335682977139142e-42,3.408086724207468e-32,1.5720791685091467e-29,4.94212406984822e-40,4.3194968288058696e-58,5.213727203244634e-57,1.7406842706129524e-32,7.500258851852831e-49,2.9857603500341766e-26,2.0465372847730626e-52,1.3569311643276331e-42,2.4848731235452775e-50,9.641894494115792e-49,3.066845731328134e-54,2.7708999701832464e-65,1.6856127492063375e-67,2.0093413952202313e-52,3.988850348431928e-65,4.074309822850027e-51,4.115762532111137e-61,3.76,0.0,0.7925704701627316,0.9999999994547957,8.997530229508298e-34,1.8933436705913234e-39,8.852959172442303e-15,8.852959172442303e-15,4.3730588817957806e-32,8.487054246903182e-38,5.452045047557788e-10,2.950716004093767e-35,1.347265472672329e-37,6.6243284720744906e-18,1.5611976585723493e-26,5.851923292518698e-34,7.119394091589184e-27,2.6930312532484876e-17,3.757622070095694e-34,6.514331653319296e-26,2.52869201633307e-31,7.120612058214323e-36,1.8742025848817146e-32,1.9069248389001737e-28,7.327558236810134e-42,3.437992946407824e-43,2.985763865528165e-26,4.9441609722482e-49,1.5720791687029455e-29,3.388490294730379e-26,1.035131158207406e-43,3.55868268881694e-54,2.2200376770623648e-52,2.844682795402873e-41,4.607556504482384e-50,1.197046149025252e-57,3.645294131691744e-62,4.0395209473409406e-66,1.174202360451456e-54,1.7594024740177007e-53,3.916187199559759e-62,2.400760880433453e-38,4.164029101328661e-45,3.599020367653998e-36,1.764654671945827e-43,6.193861731578529e-62,4.198767091605936e-26
1.86339205104268e-14,0.46922683880668004,7.251414298709186e-24,6.087113896051678e-29,1.122348362961829e-25,5.652202820212923e-26,0.0,0.0,8.917359582677977e-18,2.8596892866988823e-30,1.3575560353929728e-37,2.112283867397758e-39,7.47984446016439e-50,8.792222280639512e-59,2.3012355595233112e-42,5.871759456159895e-32,2.708520963353659e-29,1.055087103807013e-39,9.231149168402065e-58,1.1130715221298315e-56,2.99900917174901e-32,1.6012200564768575e-48,4.0192921688918795e-26,5.2922882227797795e-52,2.8968939428727814e-42,5.4942042393067365e-50,2.1314256319546775e-48,8.578513418455182e-54,1.0142280409987697e-64,6.169818991630279e-67,5.196100578820477e-52,1.299732555652518e-64,1.1396568403516982e-50,1.3425077579238396e-60,3.76,0.0,0.7925704701627285,0.9999999992660754,1.920870534576867e-33,4.0420737491416134e-39,1.1917447038132732e-14,1.1917447038132732e-14,7.534301723520238e-32,1.4622268541335414e-37,7.339247209039181e-10,5.083761729119333e-35,2.321217286693198e-37,8.917366723933574e-18,2.689773286304369e-26,1.2303983671056503e-33,1.2265939610488048e-26,3.625234984794842e-17,6.473972928453886e-34,1.1223483026255942e-25,4.356660546949414e-31,1.2268084268930184e-35,3.229046643128553e-32,3.2854234939956753e-28,1.2624581490493305e-41,5.9272689487711655e-43,4.019298225703428e-26,1.0555220864730788e-48,2.708520963767398e-29,5.83799912572658e-26,2.209887471738729e-43,9.954242282582466e-54,6.209799500939913e-52,6.073201049600798e-41,1.1915195056122755e-49,3.095527563948434e-57,9.426624088390707e-62,1.0446088328912064e-65,2.506786409221983e-54,4.477126235231743e-53,1.0127111274157013e-61,5.125340103845203e-38,8.890178813474148e-45,7.683499718117023e-36,3.7673315956138276e-43,1.601715331673099e-61,5.652185999279975e-26
