Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537)
5.478237787515852e-20,0.8620416526203898,2.131176972517623e-22,1.222142402365513e-22,9.972979567585133e-31,1.0901059947449717e-34,0.0,0.0,8.323742481899106e-18,1.880986403789699e-33,1.0514987580271787e-44,4.4633874406145974e-46,2.1913017617904924e-51,9.960446950539825e-57,8.737919422329625e-39,4.3147865022914296e-33,2.2960776529083813e-30,1.960200357641459e-45,3.3012543146870235e-53,2.76700415722905e-50,2.609622006432982e-30,2.75918863772047e-47,1.4281602811591768e-21,1.127150650664917e-59,4.729717170162621e-46,1.2047291272711083e-48,4.318330878733972e-46,2.2233910503299417e-57,1.3274439263458067e-73,1.6069616657975837e-73,1.02083647944872e-59,1.2566349784190289e-65,4.798968539848164e-59,7.5980652600682805e-90,3.76,0.0,0.5298080258779119,0.9999999999996004,1.5676283716721334e-43,6.722719276796279e-44,2.6172386784034165e-14,2.6172386784034175e-14,2.9864219424263024e-30,5.361118051494154e-33,3.996539801222841e-13,4.193063007127848e-34,4.294377786082661e-35,8.323955599496312e-18,1.747723718636417e-29,3.5514009650573604e-38,4.0241608528732846e-29,1.5842809228301797e-15,1.3109235559799982e-33,9.969442501652781e-31,1.352054506111131e-30,3.377189130910532e-34,2.6427936340953424e-31,1.394937198058483e-30,1.7512919640974024e-57,3.233872808618384e-48,1.4281602811717484e-21,2.1701552765634958e-69,2.2960777022002676e-30,4.8346522661862215e-33,1.911967731323346e-43,2.931639825040708e-60,1.2685040029187289e-56,8.82552582398816e-46,1.6146756869022325e-60,6.594477028116783e-84,6.049807808764318e-88,4.84300818451811e-87,4.928590700388797e-75,4.180466185818519e-57,2.77713492277225e-88,1.3951026496072732e-65,3.8146025020248733e-53,2.7525872154140052e-45
1.0961235121328415e-19,0.8620416526203941,4.2642063391622795e-22,2.44534661395001e-22,3.991790860527066e-30,4.3632655845186655e-34,0.0,0.0,1.6654716712256875e-17,7.528847607197252e-33,8.418383626817849e-44,3.573423883124771e-45,1.7543738599953914e-50,7.974413940375469e-56,3.497444937298892e-38,1.7270390667258005e-32,9.190294362637395e-30,1.5693521718430898e-44,2.6430107588758643e-52,2.2152857827675492e-49,1.0445288896954498e-29,2.2090286149900286e-46,2.8575613618588455e-21,1.804909610654221e-58,3.786649606611722e-45,9.64760380134751e-48,3.4581602700318956e-45,3.5615656538647003e-56,4.254481014655825e-72,5.150320776486574e-72,1.634668419499951e-58,2.0127998741662584e-64,7.686929264489241e-58,4.870431734223359e-88,3.76,0.0,0.5298080258778849,0.9999999999992004,1.255055882502065e-42,5.382263122533881e-43,5.236751239237934e-14,5.236751239237938e-14,1.1953470609425631e-29,2.1458443682557445e-32,7.996551834416401e-13,1.678317946610502e-33,1.718870261729286e-34,1.665514313249035e-17,6.995449573777374e-29,1.4394653502981192e-37,1.6107130677236135e-28,3.169938284342118e-15,5.247110589301011e-33,3.9903751123573716e-30,5.4117415800484514e-30,1.3517557733788302e-33,1.0578061855030993e-30,5.583384103410392e-30,1.5210131238134028e-56,2.5890645799968405e-47,2.8575613619091642e-21,3.5347354928687977e-68,9.190294559933673e-30,1.9351208531479651e-32,1.5307367432850514e-42,4.696082458818976e-59,2.031968369897997e-55,7.067331849591383e-45,2.5861905521726333e-59,2.1477351285413138e-82,1.970343470165371e-86,1.5773045779182614e-85,8.541698609578159e-74,3.3864588733225254e-56,9.044766104330787e-87,2.2339819804809854e-64,3.0540014432370645e-52,2.2037434631303945e-44
2.1927229788953543e-19,0.862041652620403,8.530267494009357e-22,4.891755037141653e-22,1.5972362990562872e-29,1.745875141515565e-33,0.0,0.0,3.331666517295681e-17,3.012519720692164e-32,6.7372654200916156e-43,2.8598251429490345e-44,1.4040323505035922e-49,6.381954742345856e-55,1.3994335388964227e-37,6.910405839418555e-32,3.677314836290349e-29,1.2559586956288912e-43,2.1152118771062002e-51,1.7729018967862705e-48,4.179476120666404e-29,1.7678942608828975e-45,5.7163635232319686e-21,2.889030818883199e-57,3.030470525342765e-44,7.721993264442439e-47,2.767927125687566e-44,5.701819195707197e-55,1.3625004800567947e-70,1.6493906652457126e-70,2.616534043976281e-57,3.2222279227781955e-63,1.230595467078184e-56,3.119532998340845e-86,3.76,0.0,0.5298080258778309,0.9999999999984004,1.0044261431103929e-41,4.307446277621755e-42,1.0475776360906431e-13,1.0475776360906445e-13,4.782945255040048e-29,8.586172564525823e-32,1.5996575898709837e-12,6.71545789682739e-33,6.877719980287114e-34,3.3317518198103926e-17,2.799091028831782e-28,5.903618774813695e-37,6.444950321740543e-28,6.341253007365664e-15,2.0995277035231216e-32,1.596669815370054e-29,2.165401543900337e-29,5.40878383796193e-33,4.2326025981119655e-30,2.2340809107607733e-29,1.4076085581648485e-55,2.0720385335619656e-46,5.716363523433311e-21,5.84617793244588e-67,3.6773149152347804e-29,7.743004023674787e-32,1.2250546167624102e-41,7.518101787678519e-58,3.2530402021356234e-54,5.656631288225146e-44,4.140073664898075e-58,7.101012597309393e-81,6.514506195894236e-85,5.215009769198896e-84,1.5751628983012002e-72,2.7734907859843207e-55,2.990452462464081e-85,3.575826220881843e-63,2.444129327958323e-51,1.7636645330222635e-43
4.38592191242038e-19,0.8620416526204205,1.7062399489934578e-21,9.784571883615532e-22,6.389985254101762e-29,6.984641940790532e-33,0.0,0.0,6.664056209429433e-17,1.2052040517792443e-31,5.390835962240209e-42,2.288294621757259e-43,1.123439317990814e-48,5.106533440504603e-54,5.598645417399311e-37,2.7646123143370484e-31,1.471165386845043e-28,1.0049577805282049e-42,1.69249088445331e-50,1.4185908832115836e-47,1.6720625994073801e-28,1.414584013653378e-44,1.1433967845873361e-20,4.62338989801801e-56,2.424836854598359e-43,6.1791590829813686e-46,2.2149014009911495e-43,9.12556290083849e-54,4.361708731652957e-69,5.280111808207764e-69,4.187306340797776e-56,5.156963577075813e-62,1.969502341843539e-55,1.99728762728722e-84,3.76,0.0,0.5298080258777229,0.9999999999968003,8.036935219447774e-41,3.4466114737176e-41,2.0953826604241268e-13,2.095382660424133e-13,1.9134895484027627e-28,3.435028123611851e-31,3.1996624018921986e-12,2.686620443107186e-32,2.751535843281994e-33,6.664226832783311e-17,1.1198186772483771e-27,2.4769565760836617e-36,2.5783997985916812e-27,1.2683882453411442e-14,8.399477944413348e-32,6.387718950415862e-29,8.663016199580031e-29,2.163865734848288e-32,1.6933166495630618e-29,8.937778388672948e-29,1.4308958177503995e-54,1.657945641922461e-45,1.1433967846678859e-20,9.956316751810073e-66,1.4711654184281334e-28,3.097705803168737e-31,9.80229822020138e-41,1.2032459888384364e-56,5.206377465598868e-53,4.526411619648383e-43,6.625853374902414e-57,2.4165281154009658e-79,2.2169355656175996e-83,1.7747071358235743e-82,3.1863003683024717e-71,2.3205044102208472e-54,1.0176735152217625e-83,5.7224867130310485e-62,1.9556748110406574e-50,1.4111995885494788e-42
8.77231977947043e-19,0.8620416526204557,3.412670222670926e-21,1.957020557692565e-21,2.5562021280656596e-28,2.79408778536246e-32,0.0,0.0,1.332883559367199e-16,4.821208562054811e-31,4.313078263991943e-41,1.830809518896397e-42,8.988369777511415e-48,4.0856146579729914e-53,2.239640435553581e-36,1.1059349278368897e-30,5.885140485946709e-28,8.04042562171072e-42,1.3541212841602451e-49,1.1349804643904562e-46,6.688794738674173e-28,1.1317746643765392e-43,2.2869176490736728e-20,7.39817640039969e-55,1.940053676959078e-42,4.943953131448987e-45,1.7721450282878927e-42,1.4603022737027713e-52,1.3960200018979287e-67,1.6899657154527797e-67,6.700371726090788e-55,8.252261012218318e-61,3.1516434892464396e-54,1.2785158231242332e-82,3.76,0.0,0.529808025877507,0.9999999999936002,6.430158670683662e-40,2.7575509875020997e-40,4.190992709090233e-13,4.1909927090902585e-13,7.654581128919042e-28,1.3741230768609693e-30,6.399672022584741e-12,1.0747356403580265e-31,1.1007039144878636e-32,1.332917685812996e-16,4.4796392655087235e-27,1.0829704803227537e-35,1.031443859353587e-26,2.536914134549773e-14,3.3600646232921863e-31,2.555295532756477e-28,3.465488504214707e-28,8.656167393754038e-32,6.77381785687834e-29,3.575402325019055e-28,1.6322237920886255e-53,1.3264824529891057e-44,2.2869176493958977e-20,1.7851893845495812e-64,5.885140612290771e-28,1.2391831669223944e-30,7.842583169922672e-40,1.925473390149925e-55,8.331414651593662e-52,3.621571983131026e-42,1.0602753997738815e-55,8.652782991329508e-78,7.938108490956232e-82,6.354635651996903e-81,7.228501979268502e-70,2.0186598111015464e-53,3.643950187374916e-82,9.156912033297509e-61,1.5646884041398209e-49,1.1290668669335499e-41
1.7545115513570535e-18,0.862041652620526,6.825546267995566e-21,3.914147296499535e-21,1.0225224580210698e-27,1.1176834918998005e-31,0.0,0.0,2.6658394362057323e-16,1.928561898597478e-30,3.450626417605309e-40,1.4647171473680764e-41,7.191040160991178e-47,3.2686469056638988e-52,8.958926318394313e-36,4.423919721791773e-30,2.35415198534439e-27,6.43264586441294e-41,1.0833484763246122e-48,9.080274769384237e-46,2.675626767554195e-27,9.0546271517283e-43,4.573959377878577e-20,1.1837684327525181e-53,1.5521166226139586e-41,3.9554128666034595e-44,1.4178055910963955e-41,2.3366534188333846e-51,4.4677011832497925e-66,5.408418242200808e-66,1.0721140058840279e-53,1.3204513143148192e-59,5.0429814032778925e-53,8.183306936806994e-81,3.76,0.0,0.529808025877075,0.9999999999872001,5.144371147775267e-39,2.2061455188665966e-39,8.382212806419003e-13,8.382212806419103e-13,3.0619570416040386e-27,5.496715969378891e-30,1.2799691250570268e-11,4.299117493982245e-31,4.4029948231817953e-32,2.6659076906426505e-16,1.791928619400832e-26,5.06894587740574e-35,4.1259433229075776e-26,5.073965912964923e-14,1.3440805403614177e-30,1.0221598050968084e-27,1.3862518081733419e-27,3.4626078572849053e-31,2.7096373973884527e-28,1.430219125752181e-27,2.0857155584007906e-52,1.0612363408123152e-43,4.5739593791675303e-20,3.470795133408588e-63,2.354152035885205e-27,4.956934364049806e-30,6.274364388999861e-39,3.0809812887694386e-54,1.3331232069912276e-50,2.8974346696740855e-41,1.696551733324695e-54,3.357139893901099e-76,3.0798577421804218e-80,2.4654958839076702e-79,1.8382226900548125e-68,1.8743448513464475e-52,1.4137937523317766e-80,1.465181031339185e-59,1.2518101485582319e-48,9.032963739389961e-41
3.509070698177074e-18,0.8620416526206667,1.365136035052366e-20,7.828400774693262e-21,4.0901730473825216e-27,4.470848119338469e-31,0.0,0.0,5.331751189842881e-16,7.714404544686434e-30,2.76056665837173e-39,1.1718015314433143e-40,5.7529734317377754e-46,2.614979611935548e-51,3.5836434647018694e-35,1.7696038913111013e-29,9.416799525453578e-27,5.1462388411956335e-40,8.666993861846593e-48,7.264392241742071e-45,1.070272481825578e-26,7.243873660570213e-42,9.14804283481731e-20,1.8940776603794973e-52,1.2417227709757926e-40,3.1644304411361768e-43,1.1342803013640954e-40,3.738781298344946e-50,1.4297343302772761e-64,1.7307783138211886e-64,1.715426034050131e-52,2.1127937565303357e-58,8.06905171220079e-52,5.2375742702714077e-79,3.76,0.0,0.5298080258762111,0.9999999999743998,4.1155946055364027e-38,1.764958307534355e-38,1.6764653001062757e-12,1.6764653001063163e-12,1.2248077339234804e-26,2.1987311202461192e-29,2.5599729652943107e-11,1.71968198479885e-30,1.7612337665576618e-31,5.33188769934326e-16,7.167860300979604e-26,2.617141742864735e-34,1.6504109066048816e-25,1.0148069469786796e-13,5.376431545417174e-30,4.088722405818983e-27,5.5451200444969984e-27,1.3850713264879112e-30,1.0838770094643483e-27,5.720992894669974e-27,2.916440925642468e-51,8.490092244762747e-43,9.14804283997323e-20,7.519263161233295e-62,9.416799727630022e-27,1.9828140839052455e-29,5.019610655044769e-38,4.92974916031865e-53,2.1330746190224318e-49,2.318018567203424e-40,2.714571645148517e-53,1.4506871808483426e-74,1.3308680255584676e-78,1.0653899995906374e-77,5.1224179114918686e-67,1.9144658626609894e-51,6.109285086926663e-79,2.3443511383205074e-58,1.001471889499304e-47,7.226542512290751e-40
7.018188991817114e-18,0.8620416526209485,2.7303236483095293e-20,1.5656907733399853e-20,1.63608586234257e-26,1.788375993933466e-30,0.0,0.0,1.0663574696957514e-15,3.085793208174366e-29,2.2084795367191913e-38,9.37452350571926e-40,4.602440969226391e-45,2.09200854729413e-50,1.4334719901275245e-34,7.078487569991068e-29,3.766758126324855e-26,4.117039932812073e-39,6.933677910708818e-47,5.811582764690068e-44,4.281133477292585e-26,5.795167704905105e-41,1.8296209746010478e-19,3.030562790064473e-51,9.933900055781374e-40,2.5315844130125597e-42,9.07438572717254e-40,5.982158735498952e-49,4.575261780277338e-63,5.538625766684098e-63,2.7447165531610944e-51,3.38052736377155e-57,1.2910707917027737e-50,3.3521300432842205e-77,3.76,0.0,0.5298080258744834,0.9999999999487992,3.2925147602233235e-37,1.4119834028699287e-37,3.352953339029516e-12,3.352953339029677e-12,4.8992807613490227e-26,8.795013941259603e-29,5.119980624329592e-11,6.87879791481476e-30,7.045006770246253e-31,1.0663847712909666e-15,2.867173280835084e-25,1.5184898545159657e-33,6.601710779864535e-25,2.029627658339683e-13,2.150594495104007e-29,1.63550559953197e-26,2.2180705778166313e-26,5.5403416985262794e-30,4.335552132779708e-27,2.288420434887489e-26,4.329730320805233e-50,6.79215440291023e-42,1.8296209766634378e-19,1.8321684976680663e-60,3.7667582072035143e-26,7.931336999270778e-29,4.015736181311833e-37,7.88774193593175e-52,3.412981364292637e-48,1.8544431804766083e-39,4.34338571097385e-52,7.051050953885789e-73,6.468671103708674e-77,5.178317737510783e-76,1.517585937188129e-65,2.1955257788757716e-50,2.969412071732522e-77,3.7510154974336185e-57,8.011870198585284e-47,5.781302610467773e-39
1.4036425579097196e-17,0.8620416526215113,5.460798061830145e-20,3.131392166008959e-20,6.544376737751726e-26,7.15368879379845e-30,0.0,0.0,2.1327221710548132e-15,1.2343235613265101e-28,1.7667941133850568e-37,7.499663304128626e-39,3.6819867881477594e-44,1.6736168169237656e-49,5.733917302318671e-34,2.831409428143414e-28,1.5067109129824588e-25,3.2936514892616997e-38,5.546976096692166e-46,4.649293800265452e-43,1.7124621009497208e-25,4.636161674456326e-40,3.6592543557659617e-19,4.848931286234339e-50,7.947167191909851e-39,2.0252835551353433e-41,7.259565908881542e-39,9.571540882935952e-48,1.464101676301701e-61,1.772381869598452e-61,4.391574399191726e-50,5.408889759185541e-56,2.0657312809910333e-49,2.1453896340357324e-75,3.76,0.0,0.5298080258710278,0.9999999998975979,2.6340274391542966e-36,1.1295934245053108e-36,6.70592941685395e-12,6.705929416854593e-12,1.9597222622331964e-25,3.518023464230217e-28,1.023999585664301e-10,2.7515331615797474e-29,2.8180170720116694e-30,2.1327767724703263e-15,1.146875140855346e-24,9.8469895453256e-33,2.6406977410654322e-24,4.059269081048204e-13,8.602421734069909e-29,6.542055672444241e-26,8.872327411153178e-26,2.2161479779156688e-29,1.7342296669450533e-26,9.153728281636506e-26,6.658303586316013e-49,5.433755763332389e-41,3.6592543640155637e-19,4.944521457829761e-59,1.506710945339894e-25,3.172550921598884e-28,3.2126080066499375e-36,1.2620501715349108e-50,5.460819705880038e-47,1.4835658650747432e-38,6.949473937123841e-51,3.79798179136331e-71,3.4842883925369357e-75,2.7892517780839667e-74,4.6617307886290636e-64,2.8187332381707054e-49,1.5994456663358672e-75,6.001682088561367e-56,6.409534190095196e-46,4.625069515063638e-38
2.807289875365736e-17,0.8620416526226371,1.092214363689747e-19,6.262794955057551e-20,2.61775735395514e-25,2.861601541553885e-29,0.0,0.0,4.2654515735174744e-15,4.937306801198423e-28,1.413439484215511e-36,5.99974843932285e-38,2.9456176325921546e-43,1.3388975026658752e-48,2.2935728958503425e-33,1.1325666506000206e-27,6.02685897038678e-25,2.634929006943217e-37,4.437595407708088e-45,3.7194460753516065e-42,6.849865823869968e-25,3.7089403434451104e-39,7.318521113800913e-19,7.75831470018303e-49,6.35775259935262e-38,1.6202332549214519e-40,5.807675658374114e-38,1.531453486987345e-46,5.427861932488398e-60,6.561432870566806e-60,7.02654135403641e-49,8.65426069765173e-55,3.305184460729085e-48,1.3730585866454199e-73,3.76,0.0,0.5298080258641168,0.9999999997951955,2.1072282046203457e-35,9.036774195811743e-36,1.3411881572414633e-11,1.341188157241721e-11,7.838908904509977e-25,1.4072129597186981e-27,2.048002597824128e-10,1.1006160641430455e-28,1.1272097200306854e-29,4.265560768693359e-15,4.58751219174359e-24,6.957212863114635e-32,1.0562817809527479e-23,8.118551926411306e-13,3.440977444046116e-28,2.616828923663392e-25,3.548939968178807e-25,8.864614668243663e-29,6.936936253961416e-26,3.661500611364908e-25,1.0437871863151819e-47,4.3470175038289555e-40,7.318521146799405e-19,1.435298036864093e-57,6.02685909986331e-25,1.2690235842958906e-27,2.5700940276860776e-35,2.019289441696122e-49,8.737350915510789e-46,1.1868572042303851e-37,1.1119203534697337e-49,2.2020040779767416e-69,2.02013006525182e-73,1.6171598722012852e-72,1.460626463751406e-62,3.954681926983396e-48,9.273308873462252e-74,9.602783100665994e-55,5.127642561316481e-45,3.7000665607667335e-37
5.614584510277769e-17,0.862041652624889,2.1846421779143893e-19,1.252560054799741e-19,1.0471042742851023e-24,1.1447370697546984e-28,0.0,0.0,8.530910377420953e-15,1.9749252314613733e-27,1.1307532646015301e-35,4.799805863700929e-37,2.3565287420101028e-42,1.0711197137512453e-47,9.174304385645524e-33,4.5302723555465864e-27,2.4107466466637565e-24,2.1079463290580477e-36,3.5500837752134765e-44,2.9755612738596306e-41,2.7399498135396357e-24,2.967156675724124e-38,1.4637054612691305e-18,1.241332318418599e-47,5.086209596781187e-37,1.2961891697052704e-39,4.646149699742828e-37,2.450331113985327e-45,1.744347472439532e-58,2.108561803989186e-58,1.124248396729122e-47,1.384684774610015e-53,5.288306665033887e-47,8.787602152441969e-72,3.76,0.0,0.5298080258502947,0.9999999995903907,1.6857850664364647e-34,7.229430061922656e-35,2.682378588318326e-11,2.6823785883193566e-11,3.13556748504039e-24,5.6288589587229594e-27,4.0960084849323626e-10,4.402469858593896e-28,4.508844810077186e-29,8.531128736596674e-15,1.83500717936737e-23,5.197617321146697e-31,4.225132482443504e-23,1.6237117616921749e-12,1.3763927274383448e-27,1.0467329002500668e-24,1.419577774993135e-24,3.5458505462350756e-28,2.7747779856052186e-25,1.4646020965079163e-24,1.6528263063427904e-46,3.4776191550862806e-39,1.4637054744685441e-18,4.357833897315851e-56,2.410746698491599e-24,5.076100698671741e-27,2.0560782674211774e-34,3.230870433469502e-48,1.3979792348083738e-44,9.494875424577906e-37,1.77907611892649e-48,1.3360966948273755e-67,1.22574208581165e-71,9.812343004586284e-71,4.624200509068558e-61,5.883256406886084e-47,5.62670935648408e-72,1.5364673327367852e-53,4.1021201274774745e-44,2.9600575929125037e-36
1.1229173780101836e-16,0.8620416526293925,4.370132603214322e-19,2.5051211793248604e-19,4.18841976999339e-24,4.5797111718886265e-28,0.0,0.0,1.7061827981140536e-14,7.899705946218164e-27,9.046032822907709e-35,3.8398475259766446e-36,1.8852742161452995e-41,8.568966027931806e-47,3.669724996616675e-32,1.812110088412407e-26,9.642992662190474e-24,1.6863583083044108e-35,2.840072618825305e-43,2.3804507837449647e-40,1.0959806221934155e-23,2.3737271000218556e-37,2.927412154175405e-18,1.986133266611648e-46,4.0689706506776624e-36,1.036952364373715e-38,3.7169234298447785e-36,3.920534140519137e-44,5.582661892011758e-57,6.748296316674498e-57,1.7987988423683456e-46,2.2154983980653766e-52,8.461299882916597e-46,5.6240741384135324e-70,3.76,0.0,0.5298080258226505,0.999999999180781,1.3486290565136845e-33,5.783548308207258e-34,5.3647594503309544e-11,5.364759450335079e-11,1.2542277403571018e-23,2.2515449848891972e-26,8.19201971030323e-10,1.760989066237078e-27,1.8035392280192078e-28,1.7062264574232298e-14,7.34003313883512e-23,4.010832299212814e-30,1.6900540563632098e-22,3.2474248997079583e-12,5.5055744072696945e-27,4.186934261339894e-24,5.6783145712265485e-24,1.418341256375156e-27,1.1099118644709995e-24,5.8584120277002e-24,2.6307354898575698e-45,2.7820973764788625e-38,2.9274122069730935e-18,1.3568874675486705e-54,9.642992869799295e-24,2.0304414959017133e-26,1.644863826160123e-33,5.169398532341743e-47,2.2367690407327566e-43,7.59590704319247e-36,2.8465244235231044e-47,8.316822524178912e-66,7.629896239829415e-70,6.107904721731075e-69,1.4717754018920828e-59,9.057822692166305e-46,3.502466578061001e-70,2.4584123885861438e-52,3.2816985249025405e-43,2.368047755739852e-35
2.2458352319749967e-16,0.8620416526383997,8.743652641264269e-19,5.010243452124343e-19,1.6753684485244247e-23,1.8324930366190127e-27,0.0,0.0,3.412366317223019e-14,3.1598833812867706e-26,7.236828936242884e-34,3.0718791389744913e-35,1.5082996509895914e-40,6.855178503822944e-46,1.467891192645149e-31,7.248442610548449e-26,3.8571982467947827e-23,1.34908713771579e-34,2.2720645249755103e-42,1.9043613316182896e-39,4.3839238821599256e-23,1.8989823822809964e-36,5.854825512500738e-18,3.177814421185314e-45,3.255177655972616e-35,8.295623066268083e-38,2.9735402132240965e-35,6.2728578882825876e-43,1.7864603658000704e-55,2.1594650782889863e-55,2.8780792211794946e-45,3.544800630418442e-51,1.3538087176744703e-44,3.599410355793021e-68,3.76,0.0,0.5298080257673621,0.9999999983615618,1.0789036501850837e-32,4.6268403125241796e-33,1.0729521173791827e-10,1.0729521173808323e-10,5.016912147656562e-23,9.00618256179429e-26,1.638403996566315e-09,7.043958529704424e-27,7.2141604640283285e-28,3.4124535856819576e-14,2.936013992625994e-22,3.149761017576961e-29,6.760218285494723e-22,6.494851175394305e-12,2.2022304607109936e-26,1.6747742356190106e-23,2.271326439388649e-23,5.673367918007956e-27,4.43964858573735e-24,2.3433654896080424e-23,4.198147439424938e-44,2.225678708705558e-37,5.854825723691559e-18,4.281848259635456e-53,3.857198330076193e-23,8.12176796955095e-26,1.3158915363987565e-32,8.271042250388846e-46,3.5788316186645056e-42,6.07672765553459e-35,4.5544405139512914e-46,5.2478227126293384e-64,4.814379623841822e-68,3.854019885572971e-67,4.696930779512469e-58,1.420820905769053e-44,2.210017263993343e-68,3.9336620327591443e-51,2.6253597755687587e-42,1.8944387870580995e-34
3.36875308593981e-16,0.8620416526474068,1.3119711866811795e-18,7.515365748673715e-19,3.5601582973905074e-23,3.894941045658563e-27,0.0,0.0,5.1185498346970344e-14,6.714752810668427e-26,2.069280969985892e-33,8.783655214217518e-35,4.312935605020749e-40,1.960153305566693e-45,3.119270144153087e-31,1.54029419175547e-25,8.196546975800677e-23,3.857546386909449e-34,6.49669573983607e-42,5.445283698541992e-39,9.315839120274279e-23,5.4299032632296104e-36,8.782238843338857e-18,1.1696468253136221e-44,9.307774378004183e-35,2.46276345220316e-37,8.825194371791137e-35,2.3915273344360856e-42,7.897761331253908e-55,9.552024136517304e-55,1.059324357273403e-44,1.3410704911693953e-50,5.13768372500622e-44,2.047812603977697e-67,3.76,0.0,0.5298080257120736,0.9999999975423429,3.0849904264985165e-32,1.322987269651593e-32,1.6094282896688311e-10,1.609428289672337e-10,1.0660938710401992e-22,1.9138139379577773e-25,2.4576058025641843e-09,1.496841331355881e-26,1.5330094531809436e-27,5.118680674672286e-14,6.239030029430411e-22,8.963089492716522e-29,1.4365465069130504e-21,9.742277450735433e-12,4.6797401630624975e-26,3.558895581251777e-23,4.8265689716913635e-23,1.2055909790713325e-26,9.434253710326167e-24,4.9796520334654236e-23,1.5442912060117345e-43,6.364050634245906e-37,8.782239292119392e-18,1.9826634665574827e-52,8.196547153123042e-23,1.725875767245962e-25,3.7626276996606193e-32,3.1533352581989775e-45,1.3644296134178264e-41,1.7948829612252678e-34,1.716611253027662e-45,2.916219574467668e-63,2.6753548355436903e-67,2.1416821106702772e-66,2.1433226046592408e-57,5.206215102644421e-44,1.2281084329179736e-67,1.4478869178222972e-50,7.506888793002328e-42,5.416911225003107e-34
5.614588793869436e-16,0.8620416526654211,2.1881987068277094e-18,1.2525610436777203e-18,9.842791546180945e-23,1.0774733347386382e-26,0.0,0.0,8.530916863105268e-14,1.8564318231371408e-25,9.509647454482614e-33,4.036641943088202e-34,1.982257333077132e-39,9.008144375423833e-45,8.623872899953097e-31,4.258460742262254e-25,2.266104319521125e-22,1.772785152961859e-33,2.9856556130680083e-41,2.5024503204392403e-38,2.5755557507909637e-22,2.49538204229844e-35,1.4637065395066238e-17,8.99936090349325e-44,4.277507546177127e-34,1.1536104292544123e-36,4.133327480986835e-34,1.9666393734664634e-41,1.273656089971438e-53,1.5384615982497273e-53,8.150530528916366e-44,1.0583872883029506e-49,4.125708777846639e-43,5.603656858110933e-66,3.76,0.0,0.5298080256014969,0.9999999959039061,1.41774713311352e-31,6.079958442824458e-32,2.6823806340223743e-10,2.6823806340320673e-10,2.9474358312498415e-22,5.291132871471519e-25,4.096008536407902e-09,4.138326429691125e-26,4.2383220602271065e-27,8.531134695579364e-14,1.7249082505017216e-21,4.096184342821208e-28,3.9716288387306855e-21,1.623713000003681e-11,1.2938106285333077e-25,9.83930041021316e-23,1.334404365297303e-22,3.333106009761928e-26,2.608293608456017e-23,1.3767273800616003e-22,1.18721333066315e-42,2.9246814730137156e-36,1.4637066635812536e-17,2.7830910439929524e-51,2.266104368794597e-22,4.771538686685726e-25,1.7291640385136951e-31,2.5931017422980103e-44,1.122019318559859e-40,8.386429051452403e-34,1.3501990483034964e-44,7.0054062487487746e-62,6.426795199425807e-66,5.144795022131095e-65,2.787622675667951e-56,3.980519099032767e-43,2.9501882206353624e-66,1.114119596058231e-49,3.449887481318669e-41,2.4894111135238216e-33
