Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75)
5.8182659021684435e-06,0.7895817806775577,0.004847610379111385,0.00039867493581546734,0.0017959850126514187,0.05108078153792074,0.0,0.0,0.0011189503818461323,7.912267212559984e-06,0.0021817700261285273,2.80382557480251e-05,4.514820245318054e-05,3.6367775689738325e-09,3.828534893814938e-07,8.836191846021125e-06,0.0011421626418834335,5.847552865655333e-05,3.21410810181301e-06,3.2510279874901066e-09,7.399495370974071e-05,1.8870746970640734e-09,6.13532801029376e-07,7.3468888527991185e-06,2.3389132104791738e-07,0.0009473769289283392,1.0438025058005817e-07,5.993000109396115e-06,2.4956492705177668e-06,5.9040873414252416e-08,5.548097591498642e-07,2.2995580247505765e-10,3.486535432492696e-07,1.3726497531975915e-08,3.76,0.0,0.733983756755838,0.9876583131213126,0.012908444314833649,0.0004876093469956668,0.17020795364130215,0.17551505291141045,1.4120577905440675e-08,2.2831874301436538e-11,0.0007787920023001833,0.00018956909485092966,0.0011597178767112366,0.001556354684492604,0.00024579234710450225,0.035599421290535505,0.026574253032293896,0.00649826823705839,0.00016682041262982625,0.0007638867150995104,8.154550745317276e-05,3.009851780749132e-07,6.731535474156676e-05,0.00012324585679716812,0.00022214162865838574,6.633788381231123e-05,0.0008643291576214967,0.00026601122504364406,0.0019313842870547354,1.6496285650748068e-07,0.00017322876984338814,6.419287934704242e-06,6.50638264125431e-10,0.0002561943555474398,8.275806509879773e-08,4.4844621040626446e-07,2.286193836217142e-11,1.394598238634708e-05
5.835563616061651e-06,0.7897603684685437,0.004906091277752149,0.000404796690176978,0.001818699589922284,0.05177795965395327,0.0,0.0,0.0011323462658722656,8.107931609405737e-06,0.0022243831630364306,2.869628508184597e-05,4.636536325817597e-05,3.794597494658588e-09,3.946009440599385e-07,9.011471156957828e-06,0.001157836714078706,5.992035503557283e-05,3.3188800914680357e-06,3.340462665638319e-09,7.524833436544832e-05,1.9505419155709603e-09,6.282978159120544e-07,7.555549755366038e-06,2.396751506684827e-07,0.000967245841861746,1.0666261278478876e-07,6.175955125369694e-06,2.568164504015131e-06,6.08235395275709e-08,5.703571869548271e-07,2.370893136939478e-10,3.542391426926338e-07,1.4325744442127271e-08,3.76,0.0,0.7326120821481609,0.9874792890037867,0.013109477724686102,0.000495252907266422,0.17056994329194172,0.17597296867169365,1.4150741944145174e-08,2.3022051957948907e-11,0.0007786508893604053,0.00019233177072917637,0.0011768980282868171,0.0015741585032330533,0.0002488434872708831,0.03609753993791102,0.026917086455400703,0.0065242968733184945,0.00016925724586838722,0.0007690883384985793,8.268297514079882e-05,3.068164646749956e-07,6.825730935633727e-05,0.00012570046839560132,0.00022802432664165574,6.804528588233361e-05,0.0008815230712846379,0.00027325747602920445,0.0019634155062591033,1.667835953730944e-07,0.00017807286341381566,6.615989258210556e-06,6.644294062054071e-10,0.000260180070431504,8.401242381946147e-08,4.6050181363423073e-07,2.3476339271809503e-11,1.4562692711660846e-05
5.852861329954859e-06,0.7899401256317384,0.004964994089657779,0.00041099569051359296,0.001841601811108233,0.05248223390788133,0.0,0.0,0.0011458388096232588,8.308354184291609e-06,0.0022677553564502346,2.936896011469143e-05,4.761052074295156e-05,3.9585681634331614e-09,4.066591215904532e-07,9.189744494367097e-06,0.0011736806320132537,6.139837690789054e-05,3.426694038091182e-06,3.432207534076637e-09,7.652479313774786e-05,2.01616604208092e-09,6.433773779693826e-07,7.769522102372749e-06,2.455823652434517e-07,0.0009874830927578235,1.0900184173942485e-07,6.363884859903748e-06,2.6425816026472554e-06,6.265609757089364e-08,5.862905134412475e-07,2.4443238449243104e-10,3.5989803966344646e-07,1.4949393718016075e-08,3.76,0.0,0.7312315217937552,0.9872978105717847,0.01331327718126797,0.0005029995737851632,0.17093005868998976,0.1764305023001732,1.4180753339552153e-08,2.321535302505511e-11,0.0007785078096692772,0.00019512087530354366,0.0011942459969314448,0.0015920699094389755,0.00025191990117716666,0.03660108168771734,0.02726285092874113,0.006550448386437446,0.00017171756750479305,0.0007743271884698313,8.383012475451079e-05,3.127478649877762e-07,6.920732877123077e-05,0.0001281997584825005,0.0002340392864607928,6.978916675600139e-05,0.0008990292253572839,0.0002806736383295289,0.0019959465769412692,1.686136040088591e-07,0.00018305123652367187,6.818293576312309e-06,6.784789637360947e-10,0.0002642107693710552,8.527997042167619e-08,4.7283352954137213e-07,2.4104804606891498e-11,1.5204825571103747e-05
5.870159043848066e-06,0.7901210567033765,0.005024314784589144,0.0004172724250241898,0.001864690476738526,0.053193624575685564,0.0,0.0,0.0011594273759979253,8.513640559576167e-06,0.0023118983631272806,3.0056580835626627e-05,4.8884146161571895e-05,4.128890891307767e-09,4.1903415516625774e-07,9.371048028201512e-06,0.0011896952971276037,6.291024707632184e-05,3.5376225900880065e-06,3.526313174470549e-09,7.782471111778394e-05,2.0840202106574877e-09,6.587766156467101e-07,7.988918305936425e-06,2.5161489254145096e-07,0.001008094039839352,1.1139953284710586e-07,6.5569011206752255e-06,2.718943503366203e-06,6.453978350767743e-08,6.026173398408166e-07,2.519904958996368e-10,3.65630824648347e-07,1.5598348018379666e-08,3.76,0.0,0.7298420460958425,0.987113852819948,0.013519871281745794,0.0005108504312578378,0.17128828477007046,0.17688765571904272,1.4210610875165162e-08,2.3411816709293447e-11,0.000778362806716323,0.0001979362966131728,0.0012117612215000245,0.001610087073648793,0.00025502146336655376,0.037110071762899426,0.027611538325221344,0.006576722567623972,0.00017420128804767,0.0007796037543660308,8.498688021117352e-05,3.1878075763584026e-07,7.016535104067712e-05,0.00013074429995190638,0.00024018860251873267,7.157003016294433e-05,0.0009168524850124284,0.0002882626730007555,0.0020289844870996663,1.7045264946399744e-07,0.00018816737725960815,7.026345313655824e-06,6.927907254680449e-10,0.00026828651985829103,8.656069259080208e-08,4.854459018889264e-07,2.4747565532678202e-11,1.5873330969929918e-05
5.887456757741274e-06,0.7903031660292753,0.005084049123092723,0.0004236273692612595,0.0018879642976245047,0.05391215067039571,0.0,0.0,0.0011731112990391345,8.723898157411887e-06,0.0023568240685140625,3.075945230632255e-05,5.0186712476622334e-05,4.305771534289276e-09,4.317322127830371e-07,9.555417878646051e-06,0.0012058815933872345,6.445662678297195e-05,3.6517394790612315e-06,3.6228308029500547e-09,7.914847266783633e-05,2.154179916418991e-09,6.745006800025401e-07,8.213852305804464e-06,2.577746672593853e-07,0.0010290840683347751,1.1385732429074023e-07,6.755117340958753e-06,2.7972938776698794e-06,6.647585711256634e-08,6.193453380536042e-07,2.597692377321752e-10,3.71438083917912e-07,1.627353876446959e-08,3.76,0.0,0.7284436270481028,0.9869273908357041,0.013729288629432878,0.0005188065683409327,0.17164460650340255,0.17734443090548857,1.4240313336907285e-08,2.3611481501846864e-11,0.0007782158312643943,0.00020077791104059137,0.0012294430727297803,0.0016282080932912507,0.00025814803745850395,0.03762453463125269,0.027963139598431216,0.006603119151168957,0.00017670830798541563,0.0007849185324310001,8.615316051279759e-05,3.249165303607619e-07,7.113131015072344e-05,0.00013333466284697133,0.00024647436895045623,7.33883763845504e-05,0.0009349977625619034,0.0002960275538126071,0.0020625362884648776,1.7230049042160075e-07,0.00019342484910566277,7.240292066943159e-06,7.073685615855987e-10,0.0002724073759048399,8.785457301993107e-08,4.983434815248188e-07,2.5404853553568037e-11,1.656918924639702e-05
5.9030247002451604e-06,0.7904680752644656,0.00513816001888845,0.0004294140707957109,0.0019090679052794833,0.05456493961871522,0.0,0.0,0.0011855077861099542,8.917470630400082e-06,0.0023979363373843854,3.140533227291243e-05,5.13841587101661e-05,4.470744922870169e-09,4.434417731037761e-07,9.724002242922613e-06,0.0012205967207061397,6.587842744426841e-05,3.7572325095558593e-06,3.7118017473279155e-09,8.036056454648071e-05,2.219359234787419e-09,6.889343382791772e-07,8.42112311382698e-06,2.6342886506078185e-07,0.0010483036797588107,1.1612211137968653e-07,6.938052958812382e-06,2.8695460495193463e-06,6.826417533667332e-08,6.347499339498553e-07,2.669634528714707e-10,3.7672877371156534e-07,1.6904436142512804e-08,3.76,0.0,0.7271773815070657,0.9867574133449969,0.013920201756145787,0.0005260580085693209,0.17196365545944198,0.17775520686277246,1.426691196313226e-08,2.3793947954890174e-11,0.0007780818288823967,0.0002033576474377626,0.001245498628831925,0.0016446041755402664,0.00026098321765074867,0.03809225004644587,0.028282063881220298,0.006626980464061125,0.00017898445646760195,0.0007897349198244874,8.721088557305201e-05,3.3052784238912825e-07,7.200740146793147e-05,0.00013570563524104105,0.00025224995318873044,7.505734610879433e-05,0.0009516079351004032,0.00030316876175123455,0.00209317816561885,1.7397086228703624e-07,0.00019828041851605534,7.438008967786606e-06,7.207191317931311e-10,0.0002761547451058136,8.903029762521835e-08,5.101989200786148e-07,2.6009024948961562e-11,1.7219683654485107e-05
5.918592642749047e-06,0.7906339451371571,0.0051925989715131205,0.00043526482438964415,0.001930319301719353,0.055223534636815716,0.0,0.0,0.0011979804233505904,9.115239126603494e-06,0.0024397011679311536,3.206404620162612e-05,5.260577802904772e-05,4.641357082270349e-09,4.55422541766725e-07,9.895125747111613e-06,0.0012354521892355282,6.732921703109765e-05,3.8654239328567995e-06,3.802806585339381e-09,8.159256821318783e-05,2.2865276436229264e-09,7.036390764143162e-07,8.633058242401768e-06,2.691891239536618e-07,0.0010678386894728848,1.1843819787977665e-07,7.125378693084654e-06,2.943477738196017e-06,7.009691966638808e-08,6.504914349054249e-07,2.7434522532598145e-10,3.820806797980396e-07,1.755808430604049e-08,3.76,0.0,0.7259038523941933,0.9865853690553421,0.014113445717444424,0.0005333964088629831,0.17228113886219915,0.1781656796157213,1.429338311753766e-08,2.397906479315961e-11,0.0007779462078952895,0.0002059583836450327,0.001261688030001455,0.0016610812888903416,0.00026383842283322835,0.03856443433712578,0.028603332405958085,0.006650940384624635,0.0001812793016341256,0.0007945830381982539,8.827619002473829e-05,3.3622464248773283e-07,7.288981085548826e-05,0.000138114592599887,0.00025813928009717565,7.675743778875186e-05,0.0009684866046709659,0.0003104570051086888,0.002124247286192088,1.7564797086627416e-07,0.00020325612003147791,7.640735163771598e-06,7.342909802681783e-10,0.0002799387020410595,9.021664315877307e-08,5.222923873748521e-07,2.6625319928882765e-11,1.7893911951963258e-05
5.934160585252934e-06,0.7908007784001215,0.005247362447827288,0.0004411799481623369,0.0019517173554434624,0.05588794684339771,0.0,0.0,0.0012105286656276164,9.31728571872464e-06,0.0024821274898446195,3.273582717294391e-05,5.385191776259302e-05,4.8177674684091155e-09,4.6767907224797703e-07,1.006881454204443e-05,0.0012504486047587393,6.880949487082325e-05,3.976369697846658e-06,3.895883906421105e-09,8.284477024940748e-05,2.3557453342371077e-09,7.186186860823823e-07,8.849743874476727e-06,2.7505686565395754e-07,0.0010876930717855645,1.208068697470597e-07,7.317180569187353e-06,3.0191223242374755e-06,7.197505859073074e-08,6.665755693103613e-07,2.819188587943897e-10,3.874942197002476e-07,1.8235224790523994e-08,3.76,0.0,0.7246230227561652,0.9864112398267818,0.014309041336274805,0.0005408225701831524,0.17259704585357635,0.1785758507185375,1.4319725921669337e-08,2.4166858359088818e-11,0.0007778089454624306,0.00020858000462874732,0.001278010671902347,0.001677637892401113,0.00026671353016510146,0.03904110367762123,0.02892693661803778,0.0066749985967184166,0.00018359274950761057,0.0007994632637889496,8.93490043791604e-05,3.4200796019813635e-07,7.377848153997678e-05,0.00014056194266104678,0.00026414386956793415,7.848900700155922e-05,0.0009856374473199722,0.0003178944714543565,0.002155748919809219,1.773316240322346e-07,0.0002083547114122267,7.848585042066306e-06,7.480869088696762e-10,0.0002837592567146244,9.141358663931203e-08,5.346272034640448e-07,2.725390736160515e-11,1.85926546303023e-05
5.94972852775682e-06,0.790968577668782,0.005302446772600183,0.00044715975050326254,0.001973260872860947,0.05655818645507374,0.0,0.0,0.0012231519490868256,9.523693673285955e-06,0.0025252243158044936,3.3420911688268175e-05,5.51229257216182e-05,5.0001384742099614e-09,4.80215931020016e-07,1.0245094696657211e-05,0.0012655865601389042,7.031976566304027e-05,4.0901264300386005e-06,3.9910726736425565e-09,8.41174591178249e-05,2.427074203453052e-09,7.338769670594602e-07,9.07126716058383e-06,2.810335144653118e-07,0.001107870813876782,1.2322944275144468e-07,7.513545649573195e-06,3.0965136810508596e-06,7.389957660599607e-08,6.830081046162106e-07,2.8968872964790963e-10,3.9296980747725647e-07,1.8936619738462504e-08,3.76,0.0,0.7233348767822904,0.986235007536983,0.014507009413319125,0.0005483372955277693,0.17291136561320664,0.1789857217605435,1.434593949966376e-08,2.4357354377909248e-11,0.0007776700227422267,0.0002112223872772388,0.0012944659029941678,0.0016942723959299404,0.0002696084091885569,0.03952227368816872,0.029252867328972094,0.006699154744268787,0.00018592469915742755,0.0008043759774504496,9.042925578818948e-05,3.478788303630346e-07,7.467335396430167e-05,0.0001430480900870426,0.00027026523740810555,8.025240582359362e-05,0.001003064168110265,0.00032548335243338917,0.0021876883756569605,1.7902162457218538e-07,0.00021357900193439084,8.06167519533193e-06,7.621096850875145e-10,0.0002876164094375322,9.262110168175558e-08,5.472066852488341e-07,2.7894955947364505e-11,1.9316713834031686e-05
5.965296470260707e-06,0.7911373454184044,0.005357848127550505,0.00045320452972247993,0.0019949485975886026,0.05723426276928118,0.0,0.0,0.0012358496912346939,9.734547452130388e-06,0.002569000741019146,3.4119539689220264e-05,5.6419150035180646e-05,5.188635409392125e-09,4.930376949556877e-07,1.0423992185602376e-05,0.0012808666349699465,7.186053943022997e-05,4.206751421393091e-06,4.088412211627335e-09,8.541092509155532e-05,2.500577891210741e-09,7.494177254677042e-07,9.297716208441659e-06,2.871204967815056e-07,0.0011283759145442008,1.257072628633927e-07,7.714562024619643e-06,3.175686177143992e-06,7.587147428855597e-08,6.997948453631609e-07,2.9765928715408497e-10,3.985078535516642e-07,1.9663052316755308e-08,3.76,0.0,0.7220393998277094,0.9860566540828795,0.014707370720395649,0.0005559413897902958,0.17322408736180694,0.17939529436585655,1.4372022978493394e-08,2.4550577921493447e-11,0.0007775294286438085,0.0002138854003090375,0.0013110530239874648,0.0017109831599131104,0.0002725229217280085,0.0400079594209909,0.02958111470968341,0.006723408430692531,0.00018827504261781182,0.0008093215646729798,9.151686801423488e-05,3.538382929488526e-07,7.557436576172057e-05,0.00014557343616023493,0.0002765048943454301,8.204798252008436e-05,0.0010207705005906627,0.0003332258426624753,0.002220071001860886,1.8071777024813696e-07,0.00021893185283083333,8.280124451185108e-06,7.76362098852578e-10,0.00029151015062958517,9.383915849497301e-08,5.600341444877044e-07,2.854863411871672e-11,2.0066913776368747e-05
5.980864412764594e-06,0.7913070839811785,0.005413562550471478,0.00045931457369675026,0.0020167792097823935,0.057916184147373914,0.0,0.0,0.0012486212910364182,9.949932713114682e-06,0.002613465942703263,3.483195457552999e-05,5.774093898065996e-05,5.383426475448386e-09,5.061489486393369e-07,1.0605532876474853e-05,0.001296289395225756,7.343233146301684e-05,4.3263026190601206e-06,4.187942193597818e-09,8.672546017919597e-05,2.5763218182779774e-09,7.65244771955903e-07,9.529180071423858e-06,2.9331924057946173e-07,0.0011492123828950505,1.2824170662750796e-07,7.920318802425289e-06,3.2566746781708257e-06,7.78917683596531e-08,7.169416311069275e-07,3.058350534639356e-10,4.041087645325807e-07,2.041532713730291e-08,3.76,0.0,0.7207365784364212,0.9858761613978223,0.014910145993669252,0.0005636356596135131,0.173535200364579,0.17980457019301352,1.43979754882215e-08,2.4746553371219142e-11,0.0007773871482120839,0.00021656890418474343,0.0013277712873259785,0.0017277684951851676,0.0002754569217942005,0.04049817534636401,0.02991166828409711,0.006747759218339148,0.00019064366480933686,0.0008143004156004227,9.261176140449554e-05,3.5988739286003463e-07,7.648145173414551e-05,0.00014813837847155008,0.0002828643449988398,8.38760812267789e-05,0.0010387602062253564,0.00034112413857658136,0.0022529021848151365,1.8241985351555508e-07,0.0002244161777097728,8.504053901666759e-06,7.908469474650214e-10,0.0002954404606230929,9.506772373969556e-08,5.731128857112134e-07,2.921510992926808e-11,2.084410115520308e-05
5.99643235526848e-06,0.7914777955433555,0.005469585934413313,0.0004654901595147329,0.002038751325497471,0.05860395799787815,0.0,0.0,0.0012614661290231749,1.0169936310270006e-05,0.0026586291795170445,3.5558403221943655e-05,5.9088640810482864e-05,5.584682736208166e-09,5.195542816113091e-07,1.0789742516784231e-05,0.0013118553929089083,7.503566226222064e-05,4.448838613461315e-06,4.2897026278305705e-09,8.806135804754236e-05,2.654373223783147e-09,7.813619198213134e-07,9.765748736346112e-06,2.996311749066581e-07,0.0011703842370079124,1.3083418152299537e-07,8.130906097966652e-06,3.339514548856315e-06,7.996149174392638e-08,7.344543342722923e-07,3.1422062363728365e-10,4.097729430367012e-07,2.1194270677853748e-08,3.76,0.0,0.7194264003641379,0.9856935114530044,0.015115355926764664,0.0005714209132406102,0.1738446939346259,0.18021355093456462,1.4423796162253745e-08,2.4945304380440854e-11,0.0007772431668073723,0.00021927275102195045,0.0013446198966879377,0.0017446266628210524,0.0002784102554906306,0.04099293533872632,0.03024451692294445,0.006772206627947828,0.00019303044346304495,0.0008193129250463089,9.371385286880431e-05,3.6602717974817275e-07,7.739454383350309e-05,0.00015074331060642933,0.00028934508683154016,8.57370416285527e-05,0.0010570370737991719,0.00034918043724961666,0.002286187348484027,1.8412766155924824e-07,0.00023003494295588785,8.733586932640923e-06,8.055670254793963e-10,0.00029940730946858044,9.630676045655921e-08,5.864462040866878e-07,2.9894550944533866e-11,2.164914556702738e-05
