Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41)
7.056844148982619e-10,0.6275820410382899,6.785199724356204e-13,1.4460209198963006e-16,1.1055579249837407e-12,6.762508333539165e-16,0.0,0.0,5.137602355529121e-10,9.574287423654144e-17,4.985284181628978e-18,1.290809117630928e-19,4.210458428641253e-26,6.434279280919e-34,2.901386566719062e-24,1.3222145559634454e-16,1.5241065553545777e-20,5.612216449324463e-20,2.2154991963914834e-30,5.26858193115688e-30,2.5104078243902753e-15,2.855664753441591e-24,3.3494225539277896e-15,5.9349537649715845e-34,1.6099412676613541e-27,2.2811327991120846e-25,2.2020645455217567e-23,1.0444824431622696e-29,1.6544451028012043e-43,1.4405122359928725e-40,1.5376106152038698e-30,5.757783651879894e-32,2.8452581181146733e-24,4.374690481482915e-42,3.76,0.0,0.5282443881221629,0.9996994356247886,7.358051543767547e-16,3.755989253768058e-25,1.6779402625791094e-06,1.6779402756901287e-06,3.3360965411243533e-15,4.97324597958031e-19,0.00030056386034482663,1.0354622712012434e-18,4.31178705721397e-20,5.11275888118036e-10,1.7305552367372465e-12,1.449008889665005e-14,6.695942016172703e-13,4.196927351852438e-08,7.112911022501029e-18,1.1061746122787195e-12,4.191703469123492e-15,6.6662983571686e-19,5.736938262810771e-16,7.12688479166372e-14,3.3057711553891406e-26,5.102944798756191e-24,3.5074741225133864e-15
7.309072792911868e-10,0.6275820482446597,7.279904542256404e-13,1.5831190640813546e-16,1.185971455971058e-12,7.512208231735653e-16,0.0,0.0,5.321217778680176e-10,1.0270902159350386e-16,5.539056062849981e-18,1.4331183898922876e-19,4.827584062720787e-26,7.139002813274559e-34,3.1088052444630687e-24,1.4169726451447607e-16,1.6921416017897562e-20,6.230952862880189e-20,2.4966608595800336e-30,5.855984334512408e-30,2.693070908238122e-15,3.1725210582654776e-24,3.4643657009462883e-15,7.076482963190125e-34,1.8511647919992095e-27,2.66117811684657e-25,2.4467875151908805e-23,1.2444548815910581e-29,2.1126324993815933e-43,1.7773822036700392e-40,1.7706442611294818e-30,6.853369726249576e-32,3.27424577610595e-24,5.593890105398218e-42,3.76,0.0,0.5282443273802055,0.9996959593814172,8.175410272315448e-16,4.319801646677785e-25,1.7379137975375604e-06,1.7379138115847057e-06,3.5628149138146536e-15,5.328716509198145e-19,0.0003040400852740097,1.1108531784339608e-18,4.661758647538676e-20,5.294567496551451e-10,1.855652426620677e-12,1.6094695832329957e-14,7.18230274765883e-13,4.346931321550962e-08,7.630393613402217e-18,1.1866566796463908e-12,4.4948291121991634e-15,7.186577482610394e-19,6.152927824053454e-16,7.64420326441303e-14,3.8035519155953914e-26,5.669186937037335e-24,3.633795497569547e-15
7.561301436841117e-10,0.6275820554510289,7.792307737912334e-13,1.7292246843776272e-16,1.2692058281730176e-12,8.315599939013438e-16,0.0,0.0,5.504832930955589e-10,1.0991975974128121e-16,6.132381758993139e-18,1.5854401882157614e-19,5.510101511449185e-26,7.892653916314322e-34,3.323125130140087e-24,1.5149078650998117e-16,1.8719995407463598e-20,6.893222048282421e-20,2.8011143682868097e-30,6.485760127555101e-30,2.882148173516771e-15,3.511958065246775e-24,3.578988705467548e-15,8.38745201721011e-34,2.118411586688688e-27,3.0913707227654393e-25,2.709006266408674e-23,1.47395779682962e-29,2.675308977582317e-43,2.177499849147387e-40,2.029296463351658e-30,8.108988170992442e-32,3.749997358508036e-24,7.09346781933586e-42,3.76,0.0,0.5282442666382552,0.9996927110942146,9.05115203702953e-16,4.944625418783379e-25,1.7978873255751024e-06,1.797887340589485e-06,3.795925203280913e-15,5.696006722216184e-19,0.00030728835403171596,1.188901073000158e-18,5.0268542954847994e-20,5.476312707490874e-10,1.9850564850698347e-12,1.781320457845614e-14,7.685653217971936e-13,4.496934991415325e-08,8.166043123783695e-18,1.269964481252036e-12,4.8084031018516735e-15,7.727173874298631e-19,6.58337305438159e-16,8.179556577797056e-14,4.35548508143953e-26,6.275791186972836e-24,3.760183645926739e-15
7.813530080770365e-10,0.6275820626573975,8.322438291548314e-13,1.884652588728314e-16,1.3552608666230708e-12,9.174572091757242e-16,0.0,0.0,5.688447854397501e-10,1.1737508801547726e-16,6.766624687642814e-18,1.7481041519421082e-19,6.262465689114284e-26,8.696776833078829e-34,3.544321138981955e-24,1.6160103237083348e-16,2.064069608889086e-20,7.600457223616608e-20,3.1297874510446083e-30,7.159431890619626e-30,3.07763961963035e-15,3.874748777188527e-24,3.693292477192292e-15,9.88609839777742e-34,2.413468774227687e-27,3.5766712267439415e-25,2.9893255252156327e-23,1.736149695400761e-29,3.3615533646921814e-43,2.650030614977727e-40,2.3153933785940606e-30,9.541411949744529e-32,4.275792279931242e-24,8.92522232770608e-42,3.76,0.0,0.528244205896312,0.9996896758147573,9.987289498832623e-16,5.634676499805539e-25,1.8578608466918433e-06,1.857860862704468e-06,4.035335889112025e-15,6.075073108301478e-19,0.0003103236150415169,1.2696072169853814e-18,5.407184612307508e-20,5.657994584109206e-10,2.11876166612212e-12,1.9649468146356863e-14,8.205987504318268e-13,4.6469383614460666e-08,8.71985957279769e-18,1.3560980100914039e-12,5.132412324504158e-15,8.288087651004361e-19,7.028263692702553e-16,8.73293596137672e-14,4.965353806429444e-26,6.924140811793227e-24,3.886638648465588e-15
8.065758724699614e-10,0.6275820698637656,8.870325136749807e-13,2.0497180179577344e-16,1.4441363970104557e-12,1.0091016412499807e-15,0.0,0.0,5.872062588391775e-10,1.2507500580591272e-16,7.443148175103564e-18,1.921438895075855e-19,7.089277483035213e-26,9.552906643888958e-34,3.7723682651543585e-24,1.7202701575271037e-16,2.268739829171458e-20,8.3540871491061e-20,3.483602914796116e-30,7.878528747070106e-30,3.2795452459830006e-15,4.261665783179261e-24,3.80727792320091e-15,1.1591930060720224e-33,2.7381801535989297e-27,4.1223701965047925e-25,3.288350086483613e-23,2.0344070539509056e-29,4.19311899915339e-43,3.20510245577851e-40,2.630825843272184e-30,1.1168522016141115e-31,4.855020892951213e-24,1.1148342651263175e-41,3.76,0.0,0.5282441451543758,0.9996868395749369,1.0985835193832931e-15,6.394307154563067e-25,1.9178343608878873e-06,1.9178343779296582e-06,4.2809567612893464e-15,6.465872298761473e-19,0.00031315983641145396,1.3529729309920601e-18,5.802857742176782e-20,5.839613193836572e-10,2.25676223109657e-12,2.1607334443123223e-14,8.743299690402772e-13,4.796941431643673e-08,9.29184300278238e-18,1.4450572597435884e-12,5.466843683830014e-15,8.869314665315597e-19,7.487589481551744e-16,9.304332651226116e-14,5.637067944268159e-26,7.61561850901422e-24,4.013160586081103e-15
8.317987368628863e-10,0.627582077070133,9.43599716029324e-13,2.2247366453896087e-16,1.5358322456034886e-12,1.1066827704939387e-15,0.0,0.0,6.055677169842483e-10,1.3301951255319585e-16,8.163315456912631e-18,2.1057720092481397e-19,7.995283685049617e-26,1.0462569307632334e-33,4.0072415813591714e-24,1.82767753166595e-16,2.4863970143537844e-20,9.15553613999394e-20,3.863478686823172e-30,8.6445866074276e-30,3.4878650519788727e-15,4.673481258812599e-24,3.920945947965137e-15,1.352576907454421e-33,3.0944459502461374e-27,4.734099395248683e-25,3.606684814340989e-23,2.3723316406803726e-29,5.1947020209095334e-43,3.853871015573733e-40,2.9775495387157477e-30,1.3009339616090887e-31,5.49118446842406e-24,1.3830171709753033e-41,3.76,0.0,0.5282440844124465,0.9996841893225205,1.2048801533766019e-15,7.228005557640271e-25,1.9778078681633394e-06,1.9778078862650565e-06,4.532698901414329e-15,6.8683610663589e-19,0.00031581007037452085,1.438999594054327e-18,6.213979695983146e-20,6.021168601598029e-10,2.3990524485235753e-12,2.36906462780369e-14,9.297583866176703e-13,4.9469442020085765e-08,9.881993478779127e-18,1.5368422242944321e-12,5.811684100730546e-15,9.470847063787026e-19,7.961340167106482e-16,9.893737889675231e-14,6.374663965890346e-26,8.351606416445674e-24,4.139749539682614e-15
8.570216012558112e-10,0.6275820842764999,1.0019483201991974e-12,2.410024576393397e-16,1.6303482391807333e-12,1.2103903848941466e-15,0.0,0.0,6.239291633334073e-10,1.412086077455347e-16,8.928489678313496e-18,2.3014300666526825e-19,8.985376923085755e-26,1.142728170277473e-33,4.2489162384600775e-24,1.9382226396687218e-16,2.717426770504599e-20,1.0006224079307832e-19,4.270327932551836e-30,9.459148413495093e-30,3.702599037022134e-15,5.110966966407531e-24,4.034297453359263e-15,1.5709795319886284e-33,3.4842225669640236e-27,5.41784303628013e-25,3.944934642597166e-23,2.75375783895267e-29,6.394227023618221e-43,4.608587046052367e-40,3.357585154934878e-30,1.5084058292375312e-31,6.1878951758166204e-24,1.704702226598036e-41,3.76,0.0,0.5282440236705243,0.9996817128612592,1.3178200806381344e-15,8.140395369466798e-25,2.0377813685183024e-06,2.0377813877106667e-06,4.790474664224688e-15,7.282496325121983e-19,0.00031828651317991716,1.5276886435600813e-18,6.640654651090314e-20,6.202660869976603e-10,2.5456265940791038e-12,2.590324136892845e-14,9.868834127603295e-13,5.096946672541164e-08,1.0490311088100274e-17,1.6314528982678036e-12,6.166920513312627e-15,1.0092673789524424e-18,8.449505499199826e-16,1.0501142925070969e-13,7.182304878844059e-26,9.133486118125176e-24,4.266405590193718e-15
8.822444656487361e-10,0.6275820914828659,1.06208120545552e-12,2.6058983478771486e-16,1.727684204968759e-12,1.320414579552343e-15,0.0,0.0,6.422906011283689e-10,1.496422909157431e-16,9.740033894699698e-18,2.5087386229687673e-19,1.0064595592785805e-25,1.2448551668197328e-33,4.497367465126925e-24,2.051895703398235e-16,2.9622135004891416e-20,1.090756643056866e-19,4.7050591890136516e-30,1.0323764382615254e-29,3.923747200516957e-15,5.57489425522808e-24,4.147333338670915e-15,1.8167590274013307e-33,3.909522335496746e-27,6.17994905809139e-25,4.3037045751658037e-23,3.1827599761526024e-29,7.823149601450147e-43,5.4826658909866775e-40,3.773018553147871e-30,1.741407563783583e-31,6.948876063540907e-24,2.0885044328807658e-41,3.76,0.0,0.528243962928609,0.9996793987946369,1.4376045175785322e-15,9.136235313464697e-25,2.097754861952878e-06,2.097754882266491e-06,5.054197659357827e-15,7.708235130150572e-19,0.00032060056134321495,1.6190415751790723e-18,7.082985222583147e-20,6.384090059366412e-10,2.6964789505225532e-12,2.8248952348479787e-14,1.0457044576437915e-12,5.2469488432417885e-08,1.1116795939939223e-17,1.7288892765634648e-12,6.532539876866414e-15,1.0734781036575483e-18,8.952075231334386e-16,1.1126539011552705e-13,8.064280148744337e-26,9.962638650223851e-24,4.393128818552217e-15
9.07467330041661e-10,0.6275820986892315,1.1240012463460677e-12,2.8126749277229614e-16,1.827839970586282e-12,1.436945756182637e-15,0.0,0.0,6.606520334082892e-10,1.5832056163845446e-16,1.0599311072027462e-17,2.7280222202622055e-19,1.1238123789209453e-25,1.3527878043793115e-33,4.752570567498942e-24,2.1686869729252463e-16,3.221140407442776e-20,1.1860974250403204e-19,5.1685765540477226e-30,1.1239992251944905e-29,4.151309541867531e-15,6.066034061703497e-24,4.260054500611469e-15,2.0924180868089645e-33,4.37241326901955e-27,7.0271404166858715e-25,4.6835996864873324e-23,3.663659654908289e-29,9.516777032164005e-43,6.490759188573172e-40,4.226000926885766e-30,2.0022024761127493e-31,7.777961039297636e-24,2.5441147890904173e-41,3.76,0.0,0.5282439021867007,0.9996772364735291,1.564434668274013e-15,1.022041875455819e-24,2.1577283484671662e-06,2.1577283699325308e-06,5.323782733390186e-15,8.145534677417848e-19,0.00032276286398922124,1.7130599427968337e-18,7.541072706936895e-20,6.565456228115134e-10,2.8516038076384667e-12,3.0731606770467004e-14,1.1062209320023666e-12,5.3969507141107686e-08,1.176144816502145e-17,1.8291513544013122e-12,6.908529163843085e-15,1.139715265769935e-18,9.469039120696073e-16,1.1769917408843537e-13,9.02500562302387e-26,1.0840444506893949e-23,4.519919305710048e-15
9.326901944345858e-10,0.6275821058955965,1.1877113126838933e-12,3.0306717141780475e-16,1.9308153639939203e-12,1.5601746226072733e-15,0.0,0.0,6.790134630230639e-10,1.6724341952750755e-16,1.1507684087203935e-17,2.95960438987544e-19,1.2511291238596014e-25,1.4666750710902258e-33,5.014500928863862e-24,2.2885867264208334e-16,3.4945894982320504e-20,1.2867854201109747e-19,5.661779881881919e-30,1.2209397522854856e-29,4.38528606047805e-15,6.585156909647985e-24,4.37246183332612e-15,2.4006083427989867e-33,4.8750188153447604e-27,7.9665263979499805e-25,5.0852251219502223e-23,4.201033089132912e-29,1.1514606833252387e-42,7.648828660339832e-40,4.718748961844586e-30,2.2931805501059774e-31,8.679094850421397e-24,3.0823980697543e-41,3.76,0.0,0.5282438414447994,0.9996752159470907,1.698511724492689e-15,1.1397973278775267e-24,2.2177018280612666e-06,2.2177018507087897e-06,5.599145952120387e-15,8.5943523035681e-19,0.00032478337196309063,1.8097453584537304e-18,8.015017301412964e-20,6.746759432657696e-10,3.010995462181475e-12,3.3355027115953776e-14,1.1684322471099804e-12,5.546952285148399e-08,1.2424267915291521e-17,1.932239127271232e-12,7.294875363832606e-15,1.207977053109563e-18,1.0000386928167843e-15,1.2431269382054498e-13,1.0069023456774047e-25,1.1768283646096989e-23,4.64677713263324e-15
9.579130588275106e-10,0.6275821131019607,1.2532142695369512e-12,3.2602065351993104e-16,2.0366102134491823e-12,1.6902921922513365e-15,0.0,0.0,6.973748926457073e-10,1.7641086423351258e-16,1.2466515728450037e-17,3.2038076552990747e-19,1.38895732302054e-25,1.5866650632531193e-33,5.2831340093525745e-24,2.4115852700521074e-16,3.782941586901801e-20,1.39296085631428e-19,6.185565020313593e-30,1.3233553705362846e-29,4.625676755752726e-15,7.133032910480808e-24,4.484556228403598e-15,2.744134768915751e-33,5.419517610987286e-27,9.005613947587825e-25,5.50918609831149e-23,4.7997184426297914e-29,1.386068425624437e-42,8.974222106811013e-40,5.253544994340554e-30,2.616861536183805e-31,9.656333064230816e-24,3.715496446048882e-41,3.76,0.0,0.5282437807029053,0.9996733279170418,1.840036865717283e-15,1.2674060274171208e-24,2.2776753007352767e-06,2.277675324595269e-06,5.8802045831178074e-15,9.05464548571025e-19,0.0003266713835447315,1.9090994922887976e-18,8.504918300800567e-20,6.927999727640713e-10,3.174648217824598e-12,3.612303079943261e-14,1.2323378147623569e-12,5.6969535563549443e-08,1.3105255363633738e-17,2.0381525908881924e-12,7.691565483541536e-15,1.278261488883661e-18,1.054610841834337e-15,1.3110586201502328e-13,1.1201002040851285e-25,1.2747535495385977e-23,4.773702380301826e-15
9.831359232204354e-10,0.6275821203083246,1.3205129772187297e-12,3.5015976477612827e-16,2.1452243474662255e-12,1.8274897836362903e-15,0.0,0.0,7.157363247839556e-10,1.8582289544156965e-16,1.3477168695643532e-17,3.4609535350341382e-19,1.5378590548224605e-25,1.7129049893420956e-33,5.558445345647224e-24,2.5376729378808283e-16,4.086576298110417e-20,1.5047635247557673e-19,6.740824047666767e-30,1.4314042562685345e-29,4.872481627095777e-15,7.710431763446015e-24,4.59633857488564e-15,3.1259600893756684e-33,6.008143235966788e-27,1.015231902075854e-24,5.956087904115997e-23,5.464823172148785e-29,1.660397859355962e-42,1.0485751506561857e-39,5.8327371685037705e-30,2.9758980197733885e-31,1.0713842048378276e-23,4.4569389627814014e-41,3.76,0.0,0.5282437199610182,0.9996715636948109,1.989211259164961e-15,1.4053974512862136e-24,2.337648766489293e-06,2.337648791591972e-06,6.1668770785108904e-15,9.526371841207597e-19,0.00032843558730533785,2.011124072487899e-18,9.010874273592121e-20,7.109177166039135e-10,3.342556385110396e-12,3.9039430174922426e-14,1.2979370472603305e-12,5.8469545277306613e-08,1.3804410703623283e-17,2.146891741152085e-12,8.09858654677085e-15,1.3505664610526188e-18,1.1106193359540693e-15,1.3807859142538759e-13,1.242573593208781e-25,1.3779578957674397e-23,4.9006951297097964e-15
9.999999999999999e-10,0.6275821275146876,1.366512195029128e-12,3.6697641567001956e-16,2.2194166150109495e-12,1.923264893177822e-15,0.0,0.0,7.280128315889163e-10,1.9225223966952852e-16,1.4182476962649495e-17,3.6402606605347487e-19,1.6438776796420042e-25,1.8008683089433108e-33,5.746232400720065e-24,2.6236938807385733e-16,4.2983000276215495e-20,1.5827232244866234e-19,7.13006945598416e-30,1.5068672400592587e-29,5.0410739766324764e-15,8.113332290950884e-24,4.670902934622198e-15,3.404157057923729e-33,6.427447809834082e-27,1.0983158833166967e-24,6.267984826921607e-23,5.949223811108511e-29,1.8686434342649496e-42,1.1610228776087493e-39,6.245946698466179e-30,3.237050621357394e-31,1.146778956485587e-23,5.020498944571475e-41,3.76,0.0,0.5282436793488283,0.9996704491422309,2.093316360309868e-15,1.5037193274496533e-24,2.3777471874336973e-06,2.377747213384049e-06,6.361638673139648e-15,9.848126028052433e-19,0.0003295501275346016,2.0808284907008627e-18,9.358162204296738e-20,7.230277864777065e-10,3.4571911669909162e-12,4.10740097490901e-14,1.3427413375525667e-12,5.947245424131202e-08,1.4282002344255488e-17,2.2211712491151484e-12,8.376478290281019e-15,1.4000357546638704e-18,1.1488674788295861e-15,1.428406964497171e-13,1.329877323786612e-25,1.449973805424601e-23,4.9856405263812704e-15
1.0083587876133602e-09,0.6275821275146876,1.3896102912799296e-12,3.755163737126964e-16,2.2566575947798554e-12,1.9719590198726747e-15,0.0,0.0,7.340977617910787e-10,1.9547951286914318e-16,1.4541005600641795e-17,3.7313625454386793e-19,1.69841094037534e-25,1.8455411739920152e-33,5.8404105507019545e-24,2.6668400917647467e-16,4.405872070552113e-20,1.622332780838681e-19,7.328445539379428e-30,1.5452454355833921e-29,5.125700673911434e-15,8.318122755832456e-24,4.707809759276151e-15,3.549209196244895e-33,6.643183969450599e-27,1.1414977949416319e-24,6.42653590011493e-23,6.201731373086235e-29,1.9798779209013045e-42,1.220377331053262e-39,6.45873959209844e-30,3.3730784626308215e-31,1.1855898951201812e-23,5.32175717252882e-41,3.76,0.0,0.5282436592191377,0.9996699151616146,2.1462360598043004e-15,1.5543143734347734e-24,2.3976222253234118e-06,2.3976222516989005e-06,6.459083058030929e-15,1.0009489127463503e-18,0.00033008410202862304,2.1158208852357633e-18,9.532983219751868e-20,7.290291799264931e-10,3.5147142814050244e-12,4.2108032542020526e-14,1.3652293573943152e-12,5.996955199275783e-08,1.452173414930466e-17,2.2584565741118307e-12,8.515925594393811e-15,1.4248897485841804e-18,1.168063152381582e-15,1.4523079485391512e-13,1.3748145785739232e-25,1.4865792416969808e-23,5.027755461865022e-15
1.033581652006285e-09,0.62758213472105,1.4605090625010252e-12,4.021223916088969e-16,2.3709097843135237e-12,2.1238918281518724e-15,0.0,0.0,7.52459205876008e-10,2.053807162640697e-16,1.5659388967588854e-17,4.0153542035664523e-19,1.8712041366862136e-25,1.984719061971599e-33,6.1290053134749055e-24,2.7990771212614034e-16,4.7412061603678626e-20,1.7458075454981799e-19,7.949314828955654e-30,1.6650388088324166e-29,5.3853338956039365e-15,8.956874763193497e-24,4.818970665550147e-15,4.017173574715917e-33,7.326982546142311e-27,1.2802358828995587e-24,6.92113551968312e-23,7.016111129286736e-29,2.3505111273053755e-42,1.4150270850465229e-39,7.134032491077645e-30,3.8113302192884594e-31,1.308689168207507e-23,6.326606970783983e-41,3.76,0.0,0.5282435984772644,0.9996683747310441,2.3113124103699687e-15,1.7147128229956883e-24,2.457595677237727e-06,2.4575957049160577e-06,6.756743292290678e-15,1.050395524170343e-18,0.00033162451412318254,2.223191774671628e-18,1.0071342711274154e-19,7.471343677268915e-10,3.691116230854791e-12,4.533264015191637e-14,1.4342141584297612e-12,6.146955570990537e-08,1.5257225934995672e-17,2.372847085933456e-12,8.943569684333844e-15,1.5012290447976556e-18,1.2269412686976283e-15,1.5256238515015358e-13,1.517327829004416e-25,1.6007553744099508e-23,5.1548834577891945e-15
1.0588045163992098e-09,0.6275821419274118,1.5332121368857238e-12,4.3000977241812314e-16,2.487980745150767e-12,2.2834804392372142e-15,0.0,0.0,7.708206591127805e-10,2.1552650540270088e-16,1.6833681233206292e-17,4.3132470299922298e-19,2.0568443298730685e-25,2.130583222138661e-33,6.4242053986704865e-24,2.9343744435341613e-16,5.0929546445440995e-20,1.8753263064297214e-19,8.604314289131306e-30,1.790945175093798e-29,5.651381291577537e-15,9.627456249566934e-24,4.9298221751624696e-15,4.5333157358854225e-33,8.061935913496001e-27,1.4323672922884154e-24,7.440492269235509e-23,7.913921865525378e-29,2.7789171999167457e-42,1.634893893359882e-39,7.861162362785846e-30,4.293722527048771e-31,1.441131889175775e-23,7.489896904686574e-41,3.76,0.0,0.5282435377353981,0.9996669353141958,2.484641441375132e-15,1.8871620428555186e-24,2.517569122232331e-06,2.5175691512434447e-06,7.059779686309287e-15,1.1009728220753156e-18,0.0003330639124927493,2.333238642848007e-18,1.0626050017805056e-19,7.652332848635666e-10,3.871756564345233e-12,4.8717050213365475e-14,1.50489086409361e-12,6.296955642875135e-08,1.6010886315113545e-17,2.49006327287163e-12,9.38150589154246e-15,1.5795819781830224e-18,1.2872526628594656e-15,1.6007327520953372e-13,1.6706306102997442e-25,1.7206240302409204e-23,5.282079198517759e-15
