Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79)
1.0173680977900514e-14,0.586213217057664,1.0224363770983512e-32,3.454147113924145e-24,3.302065097919489e-32,2.6197943017607136e-53,0.0,0.0,2.1782133198958326e-30,7.016929321986069e-54,1.996918116535424e-55,1.557598362402414e-66,1.092256511090994e-48,2.7323661126127868e-81,5.664509457054579e-63,1.3642131559381204e-58,2.7531290254244557e-63,2.28693110443373e-64,1.9423317934324335e-49,2.523064037070316e-48,3.562950149786687e-27,9.354264380619579e-42,5.57917201602959e-67,4.39679982170746e-102,1.3445314173569443e-75,1.3521018412374743e-63,4.9281812036672836e-57,4.444779495172915e-95,2.039037061254358e-133,9.782063313527398e-135,4.8388129972520444e-85,1.7416112257864596e-67,1.4474539315372656e-54,1.1258719747972395e-96,3.76,0.0,0.7725180581295958,0.9999999962016625,7.645510387234674e-52,1.876357001794324e-86,2.9280789006042756e-12,2.928078900604289e-12,6.2498974127081385e-27,2.4913730768743537e-31,3.7983374037942125e-09,2.18843754118312e-30,3.302079346289129e-32
1.6956135442297345e-14,0.5862132170578709,2.8261340256600074e-32,5.756912011958215e-24,9.127370041092645e-32,2.1410147969923596e-52,0.0,0.0,6.0208368355948035e-30,5.734552930165252e-53,1.80457000585409e-54,2.331034414991272e-65,9.039351151370029e-48,4.026736276530641e-80,4.68895849036527e-62,1.114896844510446e-57,4.120237556624149e-62,3.4225367603219765e-63,9.135525107039363e-49,1.1864073204701682e-47,9.848411700984738e-27,4.3986072545898224e-41,8.349536374988568e-66,3.5516966494742224e-100,3.784666367630102e-74,2.0234973842247073e-62,4.0275332388045022e-56,1.9336143440250703e-93,9.094297417452908e-131,3.7809104949807634e-132,2.6151152505981784e-83,2.6064366173261717e-66,1.182934437305999e-53,4.8979653915665985e-95,3.76,0.0,0.7725180581276437,0.999999993669496,6.248307702757973e-51,9.013787463213946e-85,4.880131638898945e-12,4.880131638898982e-12,1.7275430917681694e-26,6.886445650622204e-31,6.330503959701499e-09,6.049097505857699e-30,9.127437040463072e-32
3.052104437109101e-14,0.5862132170582844,9.138684105249793e-32,1.036244179053697e-23,2.951507393322755e-31,2.3724395129442448e-51,0.0,0.0,1.9469183742693756e-29,6.35440689297373e-52,2.413448079914936e-53,5.019392093331349e-64,1.0280394090660022e-46,8.679377711524851e-79,5.335215017642459e-61,1.2354071746835908e-56,8.872167935148662e-61,7.3697668024395016e-62,5.4657063228591795e-48,7.094737796729526e-47,3.184616075456996e-26,2.630375320883913e-40,1.797889837308838e-64,4.9140948988462936e-98,1.604092591425018e-72,4.357205475379006e-61,4.462873651952951e-55,1.369869337587001e-91,8.421582108123743e-128,3.187416503811965e-129,2.1979346675326074e-81,5.612477621875736e-65,1.3108203687983914e-52,3.4700784448513597e-93,3.76,0.0,0.7725180581237396,0.999999988605304,6.9238064176183135e-50,6.917521567303964e-83,8.78423711547346e-12,8.784237115473579e-12,5.586230499094145e-26,2.226823635255927e-30,1.1394695899413204e-08,1.9560566577171386e-29,2.951547459071446e-31
5.765086222867835e-14,0.5862132170591119,3.258472016445707e-31,1.9573501277746246e-23,1.052419610923271e-30,3.12763487814274e-50,0.0,0.0,6.941894705895614e-29,8.377141854816387e-51,4.2329844868197166e-52,1.3087938415168594e-62,1.3848170901767388e-45,2.2776577791886424e-77,7.193449086971815e-60,1.6286618508158044e-55,2.313457981345977e-59,1.9216809032194786e-60,3.760865684512162e-47,4.877067886707932e-46,1.1355005912975697e-25,1.808173826431236e-39,4.687926262133082e-63,9.117033098003147e-96,8.318513549112153e-71,1.136157756106463e-59,5.88349579938798e-54,1.2822248753006858e-89,1.1447325576211618e-124,4.12086796429904e-126,2.2731817788965175e-79,1.463476701529388e-63,1.728137140509184e-51,3.24827718590243e-91,3.76,0.0,0.7725180581159314,0.9999999784774848,9.128090644971503e-49,6.789713559223047e-81,1.65924480685632e-11,1.6592448068563623e-11,1.9918070442679571e-25,7.939912578987508e-30,2.1522515103205857e-08,6.974476671858438e-29,1.0524471529396316e-30
1.1191049794385302e-13,0.5862132170607665,1.2276126910488747e-30,3.7995619972458103e-23,3.9652066228610354e-30,4.529245564673419e-49,0.0,0.0,2.6153227494413216e-28,1.2131251030833363e-49,9.101568360287174e-51,3.771970553453263e-61,2.0327042784187205e-44,6.605068966827999e-76,1.057840810400385e-58,2.3585253834949374e-54,6.66781706453229e-58,5.53852722012364e-59,2.790372446255972e-46,3.611582365876537e-45,4.277939528044039e-25,1.338994872115961e-38,1.3510583594162226e-61,1.9781593713831204e-93,4.783406179593988e-69,3.274613292328227e-58,8.520109606059933e-53,1.3964642140580254e-87,1.9015468650766188e-121,6.67380051323957e-123,2.611137367565249e-77,4.2179959870701144e-62,2.502743325599359e-50,3.5381501129830886e-89,3.76,0.0,0.772518058100315,0.9999999582241049,1.3219592280579924e-47,7.585640879531536e-79,3.2208869974505503e-11,3.22088699745071e-11,7.503964837777491e-25,2.99131554941797e-29,4.177589500449871e-08,2.6275968368011774e-28,3.965410577924369e-30
1.6617013365902769e-13,0.5862132170624211,2.70650545926456e-30,5.641773829434584e-23,8.742546180846327e-30,1.9464869451330293e-48,0.0,0.0,5.765974834021442e-28,5.213521370754011e-49,4.441042694006644e-50,2.0495109241771415e-60,8.434478691285358e-44,3.6134787928456363e-75,4.39446762811264e-58,1.0135987705706881e-53,3.6230983527680203e-57,3.009439451307311e-58,8.681821903896515e-46,1.1220077129229707e-44,9.431528860346191e-25,4.1598458887458007e-38,7.341009392507757e-61,2.0818784190787165e-92,3.1783705395297243e-68,1.779342648956724e-57,3.661598846091108e-52,1.2784703286186087e-86,2.3488998397990226e-120,8.27860382896578e-122,2.063826956748801e-76,2.291929049786349e-61,1.075619421187019e-49,3.239328511684877e-88,3.76,0.0,0.7725180580846986,0.9999999379737361,5.681465696292691e-47,6.236300507723543e-78,4.782529188013156e-11,4.782529188013509e-11,1.6543794389907905e-24,6.594912611856846e-29,6.202626386536599e-08,5.793033552356349e-28,8.743179806620187e-30
2.74689405089377e-13,0.5862132170657306,7.395678622597648e-30,9.326197382054123e-23,2.3892540372453673e-29,1.480823553331145e-47,0.0,0.0,1.5755843932159668e-27,3.9662746436440994e-48,4.898738698635397e-49,2.632662081057799e-59,6.3336389273433735e-43,4.600205605966089e-74,3.311380790590792e-57,7.7111214771566205e-53,4.6545241808266195e-56,3.866012926670358e-57,3.9366347484571296e-45,5.06879882404552e-44,2.577217305292997e-24,1.8792582998819883e-37,9.429665195457998e-60,1.6824540108131206e-90,6.958300015864231e-67,2.285888602107591e-56,2.785623560578211e-51,5.60948567438384e-85,1.8549590676073073e-117,6.428256674452633e-119,7.790552856769875e-75,2.9443747968373455e-60,8.183985805444702e-49,1.4217299128300295e-86,3.76,0.0,0.7725180580534659,0.9999998974820291,4.322814868669743e-46,2.6540060178378972e-76,7.905813569043495e-11,7.905813569044462e-11,4.520609961360069e-24,1.802090285676059e-28,1.0251797074506089e-07,1.582977209360863e-27,2.389540285015479e-29
3.8320867651972635e-13,0.5862132170690401,1.439337035969078e-29,1.3010620785755833e-22,4.650465985455904e-29,5.2282481717923e-47,0.0,0.0,3.06637993368923e-27,1.400346578144837e-47,2.0593820467756228e-48,1.1773623747089305e-58,2.1915115581606613e-42,2.0675802553393186e-73,1.1485660230892947e-56,2.7225144466791067e-52,2.0817094058472626e-55,1.7290105968569708e-56,1.0415012808423849e-44,1.3369339188938878e-43,5.0157437949329216e-24,4.956685714743281e-37,4.217053202392647e-59,1.4306795166326794e-89,3.8398270183905376e-66,1.0223549806698274e-55,9.83501907602469e-51,4.083201491376969e-84,2.0896504517714888e-116,7.244470081816202e-118,5.179141420533817e-74,1.3168482756261964e-59,2.8897107518167745e-48,1.035005620386747e-85,3.76,0.0,0.7725180580222331,0.9999998570023612,1.526357106689737e-45,1.8045014870285135e-75,1.1029097949947341e-10,1.1029097949949223e-10,8.797819054209893e-24,3.507192116304429e-28,1.4299763888862084e-07,3.080765754047211e-27,4.6512209856269263e-29
4.917279479500757e-13,0.5862132170723493,2.369958363104234e-29,1.6695044040673423e-22,7.65813616125857e-29,1.3489289763537038e-46,0.0,0.0,5.0489841640257494e-27,3.6130027850213323e-47,6.079411246228809e-48,3.631716994301185e-58,5.5536082498059934e-42,6.404010096696645e-73,2.9174117032081593e-56,7.024296891003417e-52,6.421708508146488e-55,5.333571627835914e-56,2.1594553709561637e-44,2.763731768257026e-43,8.25873251428135e-24,1.0246542597289364e-36,1.3007952130105846e-58,7.963916895398325e-89,1.3903679475359372e-65,3.1537976934777283e-55,2.5375113938239224e-50,1.947259787524093e-83,2.355475848422802e-115,8.13368207411789e-117,2.1662772377000073e-73,4.0622275647498026e-59,7.456298885041137e-48,4.9366689945754325e-85,3.76,0.0,0.7725180579910003,0.9999998165347281,3.938447829754681e-45,7.996394250145946e-75,1.415238233072469e-10,1.4152382330727788e-10,1.4485948068022206e-23,5.77479204890902e-28,1.834652717307263e-07,5.0726681401674436e-27,7.659696910193363e-29
6.00247219380425e-13,0.5862132170756587,3.5314321161223905e-29,2.0379467146944286e-22,1.1412516831068127e-28,2.8997108924999106e-46,0.0,0.0,7.523397077446174e-27,7.766650821131936e-47,1.4678940498353345e-47,9.070833369326856e-58,1.1768948238270324e-41,1.6038417098641382e-72,6.196809579143864e-56,1.5099697570983642e-51,1.6040391193772882e-54,1.3322089758671278e-55,3.8817075925365607e-44,4.9530918298407624e-43,1.230618351643156e-23,1.8363601392559604e-36,3.248943196487278e-58,3.394900389804284e-88,3.9778433626772245e-65,7.877700570874312e-55,5.454733305863963e-50,7.16694445641571e-83,1.8687576222607262e-114,6.439600490839167e-116,7.012075893331281e-73,1.0146744911920034e-58,1.6029730130469183e-47,1.8172794800919472e-84,3.76,0.0,0.7725180579597675,0.9999997760791272,8.466969762035523e-45,2.7748010086142018e-74,1.7275666711375543e-10,1.727566671138016e-10,2.158493654430089e-23,8.604885172283286e-28,2.239208728014747e-07,7.558683427247304e-27,1.1415313967077273e-28
8.172857622411237e-13,0.5862132170822775,6.546937859932201e-29,2.774831291405404e-22,2.116234198277149e-28,9.558629457748621e-46,0.0,0.0,1.394764882713425e-26,2.5602031287872134e-46,5.910740954468459e-47,3.840056545296567e-57,3.7969353403337037e-41,6.817585009078826e-72,2.008773580323096e-55,4.977470572250478e-51,6.791558835701215e-54,5.64033222293169e-55,9.644344905384127e-44,1.2232842928116582e-42,2.2814472399620108e-23,4.535330213622371e-36,1.3753973672710646e-57,3.795270047414892e-87,2.131108787961368e-64,3.3354613573522913e-54,1.798101700100556e-49,6.013137378597762e-82,5.991363846807982e-113,2.0612492431456585e-114,4.688062181533197e-72,4.2961306518579304e-58,5.2850228464639165e-47,1.5253701073076708e-83,3.76,0.0,0.7725180578973018,0.9999996952040073,2.791571051033307e-44,2.159287518817806e-73,2.352223547229776e-10,2.352223547230632e-10,4.0015267976660256e-23,1.595253270943082e-27,3.0479599268342916e-07,1.401304912376598e-26,2.1169250179530552e-28
1e-12,0.5862132170888962,9.80145204529521e-29,3.395178682226215e-22,3.1688097120298592e-28,2.0943760159143873e-45,0.0,0.0,2.0881078226679838e-26,5.609617281252795e-46,1.4793433650807013e-46,9.882767259369753e-57,8.216239309212088e-41,1.759088137377454e-71,4.363227753825739e-55,1.0906046825316724e-50,1.7480670899257617e-53,1.4516998354526608e-54,1.7569628150308127e-43,2.2175202728008323e-42,3.41556350913216e-23,8.221463687130343e-36,3.5396947481443216e-57,1.62778685854908e-86,6.337239817123888e-64,8.585105593319814e-54,3.9397904790410005e-49,2.247407688297535e-81,4.1017879016248435e-112,1.4100176591247217e-113,1.5869489340004426e-71,1.1057663767625343e-57,1.1581590884965905e-46,5.70256764483707e-83,3.76,0.0,0.772518057844715,0.9999996271564421,6.117444690944219e-44,7.738382018060546e-73,2.878091918179776e-10,2.8780919181810573e-10,5.990560280473537e-23,2.3882483344027304e-27,3.728435579548186e-07,2.0978967518114343e-26,3.170062002214337e-28
1.0343243051018223e-12,0.5862132170888962,1.0485856345648812e-28,3.511715808818433e-22,3.3901957609242616e-28,2.3855100191460537e-45,0.0,0.0,2.233913491242767e-26,6.389395709084114e-46,1.7189378074233016e-46,1.152755991335484e-56,9.341049332718292e-41,2.0526004421727453e-71,4.963601910317134e-55,1.2422067559589333e-50,2.0390312735972927e-53,1.693324562984778e-54,1.9431017404927546e-43,2.4502943638026186e-42,3.6540610515363874e-23,9.084474505947308e-36,4.12880282079312e-57,2.0168767505187748e-86,7.537361966924329e-64,1.0014092127403387e-53,4.4874507002629156e-49,2.7453085148473936e-81,5.280410786630635e-112,1.8150783799018854e-113,1.9178009524775894e-71,1.2898190089319446e-57,1.3191824304245692e-46,6.966145667977066e-83,3.76,0.0,0.7725180578348361,0.9999996143769732,6.967976749127365e-44,9.408018826663205e-73,2.9768804232714003e-10,2.976880423272771e-10,6.408832902703335e-23,2.5550095184780817e-27,3.856230267678484e-07,2.24438551015154e-26,3.391579504611814e-28
1.251362847962521e-12,0.5862132170955149,1.5348189748133602e-28,4.248600267049193e-22,4.963348404848631e-28,5.031665290791196e-45,0.0,0.0,3.269785502274456e-26,1.3476900769116097e-45,4.141029123260616e-46,2.8415660353083417e-56,1.952500104880083e-40,5.070949688818355e-71,1.0420159456319222e-54,2.6201367328164707e-50,5.026868918470606e-53,4.1744133751896416e-54,3.4425057127280293e-43,4.3159819846199833e-42,5.34845978951978e-23,1.6001518881499244e-35,1.0177488676068342e-56,8.071838930267496e-86,2.1353551294405305e-63,2.468801126841233e-53,9.465204684998626e-49,9.583155415907898e-81,3.426861172380908e-111,1.1770890035148297e-112,6.157005759638755e-71,3.179797303377326e-57,2.782959828658469e-46,2.4324485033248e-82,3.76,0.0,0.7725180577723704,0.9999995335979952,1.4699710752038326e-43,3.16045752491954e-72,3.601537299262426e-10,3.601537299264432e-10,9.380360990078115e-23,3.7397530949167034e-27,4.6640200475554583e-07,3.285109318566928e-26,4.965785750414665e-28
1.6854399336839183e-12,0.5862132171087523,2.7843109700623158e-28,5.722369006413802e-22,9.008050330325e-28,1.6680590740897255e-44,0.0,0.0,5.93169959777047e-26,4.467752341769433e-45,1.8304310209874455e-45,1.3004415526557696e-55,6.416894388279473e-40,2.3210729344953403e-70,3.4627956402113227e-54,8.68605453481034e-50,2.3013929206651664e-52,1.9108791254279685e-53,8.486587485597899e-43,1.0506717717846463e-41,9.702612034938474e-23,3.895370114471785e-35,4.6575820275627025e-56,1.1345929490083658e-84,1.3850595500071873e-62,1.1302632542271128e-52,3.1378286832966647e-48,9.032852392818567e-80,1.5341904018934614e-109,5.266247264677746e-111,5.846485481715003e-70,1.4557388242200445e-56,9.22957877100046e-46,2.2949800405836502e-81,3.76,0.0,0.772518057647439,0.9999993721840922,4.875102803338411e-43,3.04149291409105e-71,4.850851051092683e-10,4.850851051096322e-10,1.7015884755548718e-22,6.784186014371039e-27,6.278159078558859e-07,5.959483373316969e-26,9.01398374573717e-28
2.1195170194053156e-12,0.5862132171219897,4.403171448720165e-28,7.19613751039471e-22,1.425197829633652e-27,4.172981994053525e-44,0.0,0.0,9.380506914181687e-26,1.1176957635547651e-44,5.643242575334591e-45,4.079001131175294e-55,1.5999629128695056e-39,7.296464861383306e-70,8.721151072623779e-54,2.172984546919068e-49,7.220788544195367e-52,5.9948960497357085e-53,1.7068687937175743e-42,2.0877029762426768e-41,1.5343903975984255e-22,7.740169135979775e-35,1.4608721922714175e-55,6.7179741459372685e-84,5.413404452197347e-62,3.546283990809909e-52,7.849895677723332e-48,4.3764347849043184e-79,1.6113526212922846e-108,5.52760806689039e-110,2.820675923549444e-69,4.567406724657488e-56,2.3098152699394746e-45,1.1126840953315916e-80,3.76,0.0,0.7725180575225076,0.9999992109620681,1.2200543786119776e-42,1.4699240789972058e-70,6.100164802720545e-10,6.100164802726304e-10,2.690770329945224e-22,1.0728519755401437e-26,7.890379316578135e-07,9.42442073062364e-26,1.4263768100861252e-27
2.9876711908481103e-12,0.5862132171484646,8.749004508106858e-28,1.0143673815756902e-21,2.8343994680894248e-27,1.6680253395153718e-43,0.0,0.0,1.8638800197792044e-25,4.467643283614567e-44,3.2225010179238514e-44,2.373782451553653e-54,6.381537759181544e-39,4.278964236184907e-69,3.5561856422821576e-53,8.685814696071453e-49,4.205204005697766e-51,3.490393515227313e-52,4.898204198943495e-42,5.844848528369349e-41,3.048790693924892e-22,2.166981287728746e-34,8.501012045307712e-55,1.262446466134663e-82,4.70467509556761e-61,2.0652639775770518e-51,3.137755231937651e-47,5.41547276932426e-78,1.0125793356272559e-106,3.470971539187235e-108,3.759516553092956e-68,2.6598257070447273e-55,9.240248750638428e-45,1.3793046671469143e-79,3.76,0.0,0.7725180572726448,0.9999988890927488,4.8807402750372985e-42,1.879501856597414e-69,8.598792305369091e-10,8.598792305380535e-10,5.345865839664697e-22,2.1316761623335066e-26,1.1109072510230452e-06,1.8725960168672732e-25,2.8377002100931807e-27
3.8558253622909045e-12,0.5862132171749396,1.4572331486672682e-27,1.3091209190251684e-21,4.725237140842555e-27,4.610090931722643e-43,0.0,0.0,3.1044663335399415e-25,1.2347647376966038e-43,1.1262497156717103e-43,8.36517782870518e-54,1.7627143265926107e-38,1.5225797373363742e-68,1.0010815104022415e-52,2.400575907876893e-48,1.4827596179968668e-50,1.230470743230396e-51,1.0773255887130671e-41,1.2563276644209079e-40,5.078046868038713e-22,4.657844395359797e-34,2.9955890299200897e-54,8.613305920099126e-82,2.0885256528530115e-60,7.282143864918449e-51,8.672115764968123e-47,3.013147328236501e-77,1.24846195249178e-105,4.277836295824866e-107,2.0686957556361194e-67,9.378252500465228e-55,2.555665744766157e-44,7.684420471355247e-79,3.76,0.0,0.772518057022782,0.9999985679882155,1.3499142138027288e-41,1.0343280209034842e-68,1.1097419807208067e-09,1.1097419807227125e-09,8.903008741404903e-22,3.550422201007532e-26,1.432011784314637e-06,3.118967716782977e-25,4.732331965206159e-27
5.592133705176494e-12,0.5862132172278893,3.065152048763625e-27,1.8986277175060065e-21,9.956978224300601e-27,2.0643431653230833e-42,0.0,0.0,6.52990911423214e-25,5.529095678468922e-43,7.484598941904712e-43,5.611280644114356e-53,7.890876304158222e-38,1.0453663307139119e-67,4.674704526557223e-52,1.0749379072674261e-47,9.960726655391848e-50,8.261730262090228e-51,3.4430174936276317e-41,3.832403974661231e-40,1.068112684856714e-21,1.4208677442103079e-33,2.0091385955961264e-53,2.060468116506598e-80,2.1535676297605015e-59,4.891917684887445e-50,3.883251630973783e-46,4.5712368710917737e-76,1.1279553116654879e-103,3.863158991900842e-105,3.3601816592018104e-66,6.299461547485792e-54,1.1462476588968893e-43,1.1699873517955847e-77,3.76,0.0,0.7725180565230565,0.9999979280662517,6.054534702442204e-41,1.6236674798777683e-67,1.6094674808457303e-09,1.609467480849739e-09,1.8722182184758855e-21,7.467577190939066e-26,2.0719337481489093e-06,6.56034420800621e-25,9.97862089565689e-27
7.328442048062083e-12,0.586213217280839,5.264084502858611e-27,2.488134152164368e-21,1.7130709681175218e-26,6.047020473144905e-42,0.0,0.0,1.121437743244561e-24,1.619613659616858e-42,2.8062353728528475e-42,2.112392771070692e-52,2.3112918604797383e-37,4.016418382219777e-67,1.4176596521160157e-51,3.1487561724930874e-47,3.7539628572705804e-49,3.1124392982315188e-50,8.081213370915437e-41,8.625203093862492e-40,1.8343630338462077e-21,3.197805210577826e-33,7.562716547812794e-53,1.5323009546819703e-79,1.0253364235963817e-58,1.8436488329695048e-49,1.1375052447646659e-45,2.7672240228854623e-75,1.5329405108674426e-102,5.2490585601007435e-104,1.9826556690715348e-65,2.3739578961872604e-53,3.362445171053025e-43,7.100622449253179e-77,3.76,0.0,0.772518056023331,0.9999972911816892,1.7760602219110803e-40,9.649171629880563e-67,2.1091929806468253e-09,2.1091929806537095e-09,3.2145781554514104e-21,1.2824111609092288e-25,2.7088183105275782e-06,1.1266531186901219e-24,1.7179418738472381e-26
