Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924)
3.9699632235246075e-06,0.6834825838480573,0.0002752616719643951,2.1939623251162005e-05,0.0001357551584559085,0.0015167776370829955,0.0,0.0,8.303642057453232e-05,9.605410890410549e-08,2.634439272432942e-05,6.905074490864652e-07,1.1225231061473058e-07,1.5228745213446267e-14,2.8299583173146496e-11,9.448238554112441e-09,4.828042749330532e-05,8.290601620497695e-06,2.1612305700827067e-09,3.501319177321968e-11,1.908062930160679e-06,2.402813710176933e-12,1.3491176322794517e-09,2.8195986725597862e-08,1.6875071794344533e-09,8.356151619871243e-06,7.870243401085609e-10,1.2657623709660566e-07,5.050405748081605e-09,1.1579270647612381e-10,1.6078914199421789e-09,9.255140337089286e-12,7.02772382397558e-09,1.7503037005876918e-09,3.76,0.0,0.5214729025749019,0.9988829272867147,0.0004915181179428826,8.900850068996117e-06,0.03872788711708549,0.03881996628776462,1.6900758273603067e-09,1.5467296478230565e-12,0.0006089742506805404,2.4848479240023705e-06,1.9641933690379343e-05,8.387931440179614e-05,1.4671983375711941e-05,0.0012842911383973573,0.0008298722316076028,0.0011202281760056398,2.218975320932661e-06,0.0001307608450136835,1.7718007629714379e-06,4.4849318189916325e-09,1.5021643703878457e-06,3.3543541224299995e-06,4.591585379104745e-07,1.492000762353587e-07,6.0252775533092584e-06,6.898729846408799e-07,4.754082244475384e-05,1.4589168682808283e-08,6.800908378953172e-07,9.249181055793177e-08,3.1241799978867354e-12,4.768484238268122e-06,2.4154756297896436e-09,1.7187816038983366e-09,2.3369973821765276e-14,1.990926202030509e-11,3.766514442596864e-12,2.8906503977327966e-10,3.097737077817625e-15,4.708446189275613e-10,6.497397778084385e-14,5.247741112461656e-09,1.5502259851561634e-14,1.3332939583423337e-12,8.58102481972297e-10,2.634709368827291e-08,1.3604868809475538e-12,1.542509190199107e-07,1.9247572088458133e-07,6.61052858226832e-11,3.027867143752779e-13,2.8108548249919502e-05,6.404874919554618e-15,1.3251238861551626e-07,2.208285504722913e-11,3.901801684247049e-07,1.0118186608986206e-07,4.384692662915875e-11
4.000038634809253e-06,0.6835272669259627,0.00028242136443640514,2.2545822556635877e-05,0.0001390969201127076,0.0015629930510598882,0.0,0.0,8.53121708058152e-05,9.954481384767127e-08,2.7321679161185026e-05,7.209005122863725e-07,1.1900726693240692e-07,1.665341396219864e-14,3.015877465615367e-11,9.811063331387977e-09,4.974356289983524e-05,8.594045841723795e-06,2.3071309812666785e-09,3.65874685157394e-11,1.942220081701899e-06,2.4852924936170826e-12,1.4201585760056731e-09,2.988468840134216e-08,1.7645099058277787e-09,8.701094528094144e-06,8.127924028583841e-10,1.3216074232556276e-07,5.38747584288071e-09,1.2307604347361482e-10,1.6945999590155063e-09,9.58484578973627e-12,7.256009831972267e-09,1.8150302821493874e-09,3.76,0.0,0.5211180461110132,0.9988692459852543,0.0005056909139181013,9.217346980445798e-06,0.03900793741769323,0.03910332597200035,1.7023021998201204e-09,1.5583163265790192e-12,0.0006089659123102605,2.566106979582047e-06,2.033634593478844e-05,8.599727537500823e-05,1.5044467549057008e-05,0.001322826185463888,0.0008546436171094842,0.001127479771016136,2.29257406478304e-06,0.00013284555976448022,1.830500357126942e-06,4.654497614684351e-09,1.5522801440686388e-06,3.4473081276262665e-06,4.852974894041006e-07,1.576344165587138e-07,6.257320654962737e-06,7.310233733471635e-07,4.8985760122689746e-05,1.4956493982443433e-08,7.070875930846013e-07,9.831630595574585e-08,3.2521605750176516e-12,4.937604855771332e-06,2.501007489484134e-09,1.8213615646684638e-09,2.476369484400139e-14,2.1652963607283635e-11,4.079018986825056e-12,3.0339596090566175e-10,3.2823941563235565e-15,4.897224879936962e-10,6.747180557693131e-14,5.392787034269803e-09,1.6097058635498155e-14,1.3869924476257694e-12,8.837150068561329e-10,2.7320698549878255e-08,1.4392163979573836e-12,1.607666296807554e-07,2.0469527292086585e-07,7.030029652855185e-11,3.133840782230718e-13,2.8525891514482516e-05,6.798408017772118e-15,1.36507190363176e-07,2.2747136676967887e-11,4.0442744538281704e-07,1.0380722787379556e-07,4.670726192664142e-11
4.030114046093898e-06,0.6835721297998445,0.0002897409759677254,2.316668980410027e-05,0.00014251253258482714,0.0016103782698372417,0.0,0.0,8.764321953958099e-05,1.0316321688963971e-07,2.8331295777097795e-05,7.525116729352113e-07,1.2613566516013247e-07,1.820610497781606e-14,3.213381366788292e-11,1.018677577672117e-08,5.12441244940438e-05,8.907177680774953e-06,2.4622276370845808e-09,3.822604245079623e-11,1.976884454211112e-06,2.571183783843389e-12,1.4947372088462215e-09,3.1666824865540635e-08,1.845027008911717e-09,9.058444613878441e-06,8.393643420572266e-10,1.379652513991394e-07,5.745169002567523e-09,1.3078256135011646e-10,1.7857413880828026e-09,9.924934983651483e-12,7.490801708882701e-09,1.8818187026658294e-09,3.76,0.0,0.5207616842180827,0.9988552348721241,0.0005202152034313787,9.543313959567977e-06,0.03928772270876584,0.039386525247839574,1.7145170276699238e-09,1.5699169297324506e-12,0.0006089573729184058,2.649675994912727e-06,2.1051659707765825e-05,8.816134700200276e-05,1.542516379017307e-05,0.0013623296822267462,0.0008800311530602813,0.0011347208742372005,2.3682829397477458e-06,0.0001349531112928026,1.8908717090812e-06,4.8297904731450085e-09,1.6038288396330986e-06,3.5427246852284143e-06,5.128080103534265e-07,1.6650821083174953e-07,6.497071968027376e-06,7.744223384616899e-07,5.0468229045562206e-05,1.5331775489493262e-08,7.35055054028511e-07,1.044789319104808e-07,3.3847638536296116e-12,5.111831871062663e-06,2.5891138447734555e-09,1.9295458273466255e-09,2.6233510821888818e-14,2.354121701030131e-11,4.416279104021048e-12,3.1841730786057265e-10,3.477129297686534e-15,5.093137767161159e-10,7.005820503700357e-14,5.5416593087467235e-09,1.6712933207954963e-14,1.442633944382292e-12,9.099647527854389e-10,2.8330356868311355e-08,1.5221708968734688e-12,1.6756514763759583e-07,2.1762878419390745e-07,7.474018899837322e-11,3.2430422375709783e-13,2.8946848044676346e-05,7.214329025728328e-15,1.4060048748360803e-07,2.342772658189033e-11,4.1910892071830834e-07,1.0649109576434809e-07,4.973586070851334e-11
4.060189457378543e-06,0.683617176784002,0.0002972237096133811,2.380255338447577e-05,0.0001460035277517383,0.0016589583717780787,0.0,0.0,9.003071827711502e-05,1.0691419310026216e-07,2.9374222746333128e-05,7.853870289239487e-07,1.3365657736944866e-07,1.989792703294061e-14,3.423162954694896e-11,1.0575820444439768e-08,5.2782937645086876e-05,9.230275715059404e-06,2.6270634918500075e-09,3.9931385200680456e-11,2.012067003409605e-06,2.6606517032781105e-12,1.573020858358686e-09,3.354720255074985e-08,1.929219050588785e-09,9.42859659646984e-06,8.667650580005861e-10,1.4399766768188863e-07,6.124644129598246e-09,1.3893514352708934e-10,1.8815313838215353e-09,1.0275708870772997e-11,7.732266583392285e-09,1.9507267647398756e-09,3.76,0.0,0.5204037811777608,0.9988408864427312,0.0005350988985524505,9.878991548052968e-06,0.03956724006305383,0.03966956413830912,1.7267201842185884e-09,1.5815326085550407e-12,0.00060894862793741,2.7356130881385307e-06,2.1788416710305292e-05,9.037243299816835e-05,1.5814238110959486e-05,0.0014028225012125784,0.0009060477928332617,0.0011419518200307512,2.446155120063548e-06,0.00013708383966279942,1.9529561426957204e-06,5.010982937760762e-09,1.6568459690205462e-06,3.6406736727479694e-06,5.417569113668249e-07,1.7584270050394868e-07,6.744755092537367e-06,8.201831311103691e-07,5.198910789589503e-05,1.5715167692813042e-08,7.640268431682582e-07,1.1099786761087462e-07,3.5221395224919988e-12,5.2912984482384e-06,2.679861441575491e-09,2.0436163521711408e-09,2.7783248105683328e-14,2.5585404326762148e-11,4.78017451339694e-12,3.3416193648755214e-10,3.682449098435215e-15,5.296450326759215e-10,7.273621860645259e-14,5.694465948403337e-09,1.7350607654040662e-14,1.5002854076849635e-12,9.368651189095746e-10,2.937750351543715e-08,1.6095605737377216e-12,1.746593465976283e-07,2.313147787232774e-07,7.943815564292355e-11,3.3555587750514837e-13,2.937146523605113e-05,7.653820701552313e-15,1.4479427984552933e-07,2.412495294732532e-11,4.342358121740614e-07,1.0923460147729045e-07,5.2941590982696294e-11
4.090264868663188e-06,0.6836624122748339,0.00030487282458251775,2.4453748641434836e-05,0.00014957146635480548,0.0017087589050588912,0.0,0.0,9.247583752175411e-05,1.1080281332988325e-07,3.0451468522521913e-05,8.195743994773529e-07,1.4158998128983993e-07,2.1740924262630117e-14,3.645955387758784e-11,1.0978657363811232e-08,5.436084351450496e-05,9.563626142157967e-06,2.8022116239455247e-09,4.170606246950117e-11,2.0477790496570623e-06,2.753868635467301e-12,1.6551843685182003e-09,3.5530859287207326e-08,2.0172537417439746e-09,9.811956670967178e-06,8.950202746586499e-10,1.5026616408012902e-07,6.527120114443674e-09,1.4755783586529893e-10,1.9821956232505625e-09,1.0637476900230689e-11,7.980575510893243e-09,2.0218137696086775e-09,3.76,0.0,0.5200443005955274,0.9988261930280722,0.0005503500821741626,1.022462567579495e-05,0.03984648648056682,0.0399524426691688,1.7389115396486476e-09,1.5931645729483026e-12,0.0006089396727029503,2.8239776650704415e-06,2.2547170776943405e-05,9.263145251701643e-05,1.621185959939985e-05,0.001444325914050499,0.000932706721544134,0.0011491729502570627,2.526244952942778e-06,0.00013923809481225692,2.016795857733433e-06,5.198252221361898e-09,1.711367799176606e-06,3.741227182409014e-06,5.722140423521913e-07,1.856600840858156e-07,7.000599473847748e-06,8.684242965982498e-07,5.354929575818493e-05,1.6106827665008926e-08,7.940378083348375e-07,1.1789220365708769e-07,3.664441767623297e-12,5.4761407861632075e-06,2.773318529410766e-09,2.163868250695556e-09,2.941691142810373e-14,2.7797761869642114e-11,5.172722190502468e-12,3.506642460479289e-10,3.8988837639376324e-15,5.507438001946851e-10,7.550899406007552e-14,5.8513183693783556e-09,1.801083113097704e-14,1.5600162030781906e-12,9.64429744189024e-10,3.046363438148817e-08,1.70160529318667e-12,1.8206269831974014e-07,2.4579371025912193e-07,8.44080480125084e-11,3.4714799236051776e-13,2.9799792763456603e-05,8.118124021496772e-15,1.490906008893088e-07,2.483914935087705e-11,4.498196104629547e-07,1.1203889363460032e-07,5.6333736851348806e-11
4.1203402799478335e-06,0.6837078407521319,0.0003126916368441403,2.512061799983546e-05,0.0001532179384021943,0.0017598058947779422,0.0,0.0,9.497976692706393e-05,1.1483435232994848e-07,3.156407064368373e-05,8.551233901328738e-07,1.499568003930825e-07,2.374815286338585e-14,3.8825343287758897e-11,1.1395762581729822e-08,5.597869927419489e-05,9.907522987988149e-06,2.9882768085496976e-09,4.355273775249625e-11,2.08403228998569e-06,2.8510156493337016e-12,1.7414104174429375e-09,3.7623074756223064e-08,2.1093062410712934e-09,1.0208942824993009e-05,9.24156570707405e-10,1.5677919219217726e-07,6.95387869904918e-09,1.5667590256730008e-10,2.087970223696307e-09,1.1010557264822761e-11,8.235903554468693e-09,2.095140556252096e-09,3.76,0.0,0.5196832053901448,0.9988111467914267,0.0005659770115346611,1.0580467772326797e-05,0.04012545888705614,0.04023516086913391,1.7510909609521276e-09,1.6048140941635102e-12,0.0006089305024218137,2.9148304413856124e-06,2.332848808770912e-05,9.493934030403844e-05,1.661820046258393e-05,0.0014868615978211586,0.0009600213589808791,0.0011563846144151807,2.608607978515018e-06,0.00014141623677538188,2.08243394325655e-06,5.391780320668796e-09,1.7674313636834588e-06,3.8444595959002455e-06,6.042524214796933e-07,1.9598355720044442e-07,7.264840545675557e-06,9.192699047069079e-07,5.5149712623850714e-05,1.6506915085543174e-08,8.251240723602622e-07,1.2518198499356566e-07,3.8118294067646576e-12,5.6664981744933165e-06,2.869554888332869e-09,2.290610355649445e-09,3.113869162948117e-14,3.0191441418785775e-11,5.596085993342699e-12,3.67960249884717e-10,4.126988133812652e-15,5.726386554240752e-10,7.837978817330915e-14,6.0123315054699156e-09,1.869437874118314e-14,1.6218981986851974e-12,9.926725104319093e-10,3.159030897675643e-08,1.7985349948335008e-12,1.897892999274333e-07,2.6110805239953063e-07,8.966440745471246e-11,3.590897800766934e-13,3.0231882671936548e-05,8.608539813367982e-15,1.5349151799319187e-07,2.5570654815989988e-11,4.658720874790348e-07,1.1490513778250594e-07,5.992201592914054e-11
4.150415691232479e-06,0.6837534667803831,0.0003206835197203174,2.5803511095582387e-05,0.00015694456357232082,0.001812125850089603,0.0,0.0,9.754371543780175e-05,1.1901429720836242e-07,3.2713096560368896e-05,8.920854601629281e-07,1.5877894561352326e-07,2.5933763924548478e-14,4.1337203505680005e-11,1.1827628723763133e-08,5.763737832306597e-05,1.0262268320665389e-05,3.1858971673135204e-09,4.547417619919918e-11,2.1208388105406133e-06,2.9522829459000204e-12,1.8318898474097527e-09,3.982938138295067e-08,2.205559465052736e-09,1.0619985163728493e-05,9.542014118946813e-10,1.6354549177437772e-07,7.406267465388939e-09,1.6631588462601378e-10,2.1991022008135986e-09,1.1395277154898394e-11,8.498429867075958e-09,2.1707695416813947e-09,3.76,0.0,0.5193204577830574,0.9987957397249174,0.0005819881218035861,1.094677488027422e-05,0.04040415413247418,0.040517718770107757,1.7632583118654973e-09,1.616482507634797e-12,0.0006089211122173819,3.0082334648979033e-06,2.4132947380864708e-05,9.729704684644912e-05,1.703343606963223e-05,0.001530451641444782,0.0009880053625107648,0.001163587169783842,2.693300949815953e-06,0.00014361863590981315,2.149914390970886e-06,5.5917541331811326e-09,1.825074474348424e-06,3.950447661622093e-06,6.379483691518269e-07,2.0683735415433573e-07,7.537719876432607e-06,9.728497892066484e-07,5.679129990963701e-05,1.691559226297555e-08,8.573230848825259e-07,1.3288825575087474e-07,3.964466034791632e-12,5.862513050106181e-06,2.9686418560030503e-09,2.424165813446654e-09,3.295297368990308e-14,3.278057566786585e-11,6.052586936797237e-12,3.8608764920063187e-10,4.367342742564596e-15,5.953592481586432e-10,8.135197051645662e-14,6.17762392592504e-09,1.940205243504027e-14,1.6860058655321727e-12,1.021607545307185e-09,3.2759153138061164e-08,1.9005901162120616e-12,1.978539024193758e-07,2.7730239262064367e-07,9.522249709454278e-11,3.7139062580274446e-13,3.066778947127422e-05,9.126433637677614e-15,1.5799913283409244e-07,2.631981386430583e-11,4.824053048853078e-07,1.178345163961135e-07,6.371659744323652e-11
4.180491102517124e-06,0.6837992950100759,0.0003288519044656011,2.650278490687678e-05,0.00016075299161535817,0.0018657457713603235,0.0,0.0,0.00010016891142316313,1.2334835623223854e-07,3.389964448758868e-05,9.305139925380897e-07,1.680793587632902e-07,2.831309286997965e-14,4.400381474156025e-11,1.2274765574084945e-08,5.93377705021028e-05,1.0628172470207245e-05,3.3957458984561227e-09,4.747324863705233e-11,2.1582110994402183e-06,3.0578703287190593e-12,1.926822007561952e-09,4.215557568515584e-08,2.306204409418624e-09,1.1045526243510555e-05,9.851831848039598e-10,1.705741005336641e-07,7.88570295395696e-09,1.765056609275496e-10,2.315849945320281e-09,1.1791973019953406e-11,8.768337774924095e-09,2.248764762456478e-09,3.76,0.0,0.5189560192877426,0.9987799636460694,0.0005983920297329606,1.1323809770849001e-05,0.04068256898941083,0.040800116407424696,1.7754134528037645e-09,1.628171215929387e-12,0.0006089114971185881,3.1042501378803137e-06,2.496114016626164e-05,9.970553851843718e-05,1.7457744994477105e-05,0.001575118552105045,0.0010166726299607803,0.0011707809815627705,2.7803818528051136e-06,0.00014584567312790557,2.2192821084996977e-06,5.7983655765443226e-09,1.8843357327364476e-06,4.059270574501359e-06,6.733816471476586e-07,2.1824679107565504e-07,7.819485318915614e-06,1.0292997969072938e-06,5.847502098985231e-05,1.7333024156270374e-08,8.906736764457124e-07,1.410331060762922e-07,4.122520148602759e-12,6.064331053902879e-06,3.070652354889488e-09,2.5648727001259867e-09,3.4864345079068345e-14,3.5580348141398075e-11,6.544714230703237e-12,4.050859100733836e-10,4.620554922459824e-15,6.189363412899497e-10,8.442902737589476e-14,6.34731795709264e-09,2.0134681943147528e-14,1.7524163822836452e-12,1.0512492253306252e-09,3.3971861843748465e-08,2.0080220304565835e-12,2.0627194042694553e-07,2.94423530374139e-07,1.0109833518863672e-10,3.840601443284867e-13,3.1107570234328085e-05,9.673237935321511e-15,1.6261558174242143e-07,2.7086976566716084e-11,4.994316231008475e-07,1.2082822886986727e-07,6.772812104469947e-11
4.210566513801769e-06,0.6838453301790169,0.0003372002808313349,2.7218803886816173e-05,0.00016464490275229369,0.0019206931573415714,0.0,0.0,0.00010285660280179484,1.2784246799153416e-07,3.5124844281222264e-05,9.704643665215529e-07,1.7788205770304987e-07,3.090275602299771e-14,4.683435846422284e-11,1.273770067483423e-08,6.108078230754206e-05,1.1005554254228678e-05,3.618533090887452e-09,4.955293576234826e-11,2.1961620600705653e-06,3.1679876993170247e-12,2.026415109718716e-09,4.460773009510932e-08,2.4114404824229387e-09,1.1486021414192913e-05,1.0171312320817293e-09,1.7787436425771453e-07,8.393673917186078e-09,1.8727451212049885e-10,2.438483719122325e-09,1.2200990838852428e-11,9.045814862039473e-09,2.3291919174825976e-09,3.76,0.0,0.51858985069902,0.9987638101943516,0.0006151975373734427,1.1711841061400242e-05,0.04096070015150697,0.04108235382010405,1.7875562407935737e-09,1.6398816918189818e-12,0.0006089016520098489,3.202945239418055e-06,2.5813670939123597e-05,0.00010216579772152615,1.7891309058451667e-05,0.001620885261705459,0.0010460373024675617,0.001177966423014215,2.869909926392864e-06,0.00014809774013232758,2.2905829325691736e-06,6.0118117104260515e-09,1.9452545416313555e-06,4.171010058446945e-06,7.10635603111796e-07,2.3023831066901602e-07,8.110391163420111e-06,1.0887620465798417e-06,6.02018617428322e-05,1.775937839516954e-08,9.252161150013899e-07,1.496397210359928e-07,4.286165290224188e-12,6.272101087947116e-06,3.175660919579922e-09,2.713084661531846e-09,3.687760443400759e-14,3.860706787181383e-11,7.075136997012173e-12,4.2499634383946765e-10,4.887259955964743e-15,6.434018487789401e-10,8.761456580567631e-14,6.521539808061731e-09,2.0893125739422518e-14,1.8212097445927098e-12,1.0816121788195261e-09,3.523020214108052e-08,2.1210934992936562e-12,2.1505956326996454e-07,3.125205794119394e-07,1.0730872990708404e-10,3.971082434212578e-13,3.1551284699301884e-05,1.0250453272815684e-14,1.6734303605040226e-07,2.7872498593125607e-11,5.169637107113624e-07,1.2388749149306784e-07,7.19677163627948e-11
4.240641925086414e-06,0.6838915771136469,0.00034573219761346386,2.7951940097293503e-05,0.00016862200807098808,0.0019769960123547942,0.0,0.0,0.0001056080571580332,1.3250281093752998e-07,3.6389858339608116e-05,1.0119940329789685e-06,1.8821218333059235e-07,3.372075484507256e-14,4.983854564601457e-11,1.321697994547901e-08,6.286733710185532e-05,1.1394741209779114e-05,3.855007626107571e-09,5.1716332505691115e-11,2.234705024828354e-06,3.2828555790323652e-12,2.130886597704955e-09,4.719220527224639e-08,2.5214758502688583e-09,1.1941939170475604e-05,1.05007588919747e-09,1.8545594729408612e-07,8.931744712936638e-09,1.9865318736811377e-10,2.5672861715264198e-09,1.2622686398472518e-11,9.331053056011471e-09,2.412118412140211e-09,3.76,0.0,0.5182219120823248,0.9987472708275581,0.0006324136358565879,1.2111143335041786e-05,0.04123854423184517,0.041364431051115244,1.7996865294053947e-09,1.6516154814763837e-12,0.0006088915716844206,3.3043849477707748e-06,2.6691157394055755e-05,0.00010467882301963056,1.833431337263509e-05,0.0016677751333546854,0.0010761137672926687,0.0011851438756045724,2.9619456824560767e-06,0.00015037523965601228,2.3638636420858874e-06,6.2322948609383424e-09,2.007871116408975e-06,4.285750451521366e-06,7.497973205623412e-07,2.428395286367154e-07,8.410698294345169e-06,1.151385198089662e-06,6.197283111202859e-05,1.819482529948617e-08,9.60992164922352e-07,1.5873243167482667e-07,4.4555802101610644e-12,6.485975372901695e-06,3.2837437241767154e-09,2.8691715785570934e-09,3.899777057631004e-14,4.1878249143434403e-11,7.646716746197713e-12,4.458621909873513e-10,5.168122266932729e-15,6.687888821194197e-10,9.091231781292653e-14,6.700419700381916e-09,2.167827203659868e-14,1.8924688792792485e-12,1.1127112888118764e-09,3.6536016189975205e-08,2.2400791441615607e-12,2.242336673637016e-07,3.316450745032765e-07,1.1387131559775031e-10,4.105450127255076e-13,3.199899537609772e-05,1.0859654220503345e-14,1.7218370243330612e-07,2.86767412607115e-11,5.350145543289209e-07,1.2701353740964455e-07,7.644702333557206e-11
