Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137)
9.296878840915882e-14,0.9284026897150135,8.728086462140388e-31,4.894478390479913e-16,7.936592706020035e-38,1.4715630142741735e-46,0.0,0.0,2.447976044314895e-32,1.0061583851223315e-70,4.294926076567774e-37,2.95128838557345e-46,4.834179966752646e-34,4.18048726665823e-63,1.7943564012945193e-47,2.6968089685886735e-39,2.117640160351171e-62,1.2824078449530642e-46,1.0158686093752096e-38,8.972880490686305e-31,2.4540520431778936e-17,5.132346973212227e-28,3.479904614138163e-46,9.420138305454817e-99,5.107704174161906e-72,5.355170481509188e-62,4.25105846744236e-49,1.0508322078623345e-82,1.830849831113798e-132,2.4573622180577304e-121,1.2388700247164426e-79,9.679447948567698e-93,3.030546564589265e-56,7.660749782320116e-103,3.76,0.0,0.7669618934383782,0.9999999999999998,4.1678255021674666e-47,8.042708779415206e-89,9.571220856702247e-08,9.571220864005132e-08,2.3947810409272734e-17
1.195312994334661e-13,0.9284026943085709,1.710069226314014e-30,6.292900790405998e-16,1.8564170716758294e-37,4.154791295057597e-46,0.0,0.0,4.796250165011621e-32,4.4216722374293725e-70,1.0049207327973606e-36,8.33248647084573e-46,1.13074378784079e-33,1.4940943830096524e-62,5.066165962087368e-47,6.552801318847643e-39,8.234982480868974e-62,3.620733117957546e-46,2.468393422196364e-38,1.758030890553973e-30,3.943027403675054e-17,1.005566080040093e-27,9.825112305390883e-46,6.383598928011386e-98,2.1698597128736174e-71,2.2190686367416015e-61,1.2638062646474909e-48,6.691595067516936e-82,3.331332673536157e-131,2.3685417922639018e-120,5.752872037444833e-79,7.151675032235489e-92,1.0136144364299404e-55,7.332758724167387e-102,3.76,0.0,0.766961866092035,0.9999999999999997,1.1767382652907607e-46,4.939148149243562e-88,1.230585515865292e-07,1.2305855170386726e-07,3.847750187780462e-17
1.726563214820806e-13,0.9284027034956855,4.344566246047503e-30,9.089745590258168e-16,5.983732624010825e-37,1.812384131582053e-45,0.0,0.0,1.2185253752036913e-31,4.719810646078848e-69,3.241885132913149e-36,3.634591840145585e-45,3.6446911264766815e-33,1.081440341257215e-61,2.2099489433535336e-46,2.35185052070593e-38,6.771021972863708e-61,1.579419698200997e-45,8.859253549996543e-38,4.4664160749819776e-30,7.697541176764321e-17,2.5547197810505643e-27,4.2858631229764886e-45,2.0772396910411566e-96,2.0299565487336798e-70,2.1064746001912205e-60,6.505992400092297e-48,1.4984703254470478e-80,9.545914501298746e-129,3.685637902543952e-118,6.073915920195836e-78,2.4616562314659502e-90,6.1227036493215325e-55,4.018414458539206e-100,3.76,0.0,0.7669618113993512,0.9999999999999996,5.133114029116588e-46,1.4283790453983452e-86,1.777512353218287e-07,1.7775123555089352e-07,7.511397893285859e-17
2.257813435306951e-13,0.9284027126827997,8.725380109071234e-30,1.1886590390110337e-15,1.4289694112497397e-36,5.342328647744163e-45,0.0,0.0,2.4472172525770506e-31,2.0226220412905745e-68,7.746500972498836e-36,1.071329253291966e-44,8.703849901626284e-33,3.976467811684304e-61,6.514229283971048e-46,6.00378214595968e-38,2.7263040996506017e-60,4.655624006603175e-45,2.2615821734884073e-37,8.970095350677004e-30,1.2668831148708214e-16,5.130753310380058e-27,1.2633347429675302e-44,1.3584484338702918e-95,9.129041200227055e-70,8.762198468518648e-60,2.0374133361174946e-47,8.351485166207073e-80,1.0320594399026297e-127,3.303909447561504e-117,3.0026178544944465e-77,1.5646398635928008e-89,2.1795264230159726e-54,2.9082969758202484e-99,3.76,0.0,0.7669617567066709,0.9999999999999994,1.513077805423099e-45,8.657036688992039e-86,2.324439154474998e-07,2.3244391582449885e-07,1.236224587251869e-16
3.320313876279241e-13,0.9284027310570262,2.612966051250482e-29,1.7480279989814673e-15,6.173762987543765e-36,3.734828250959063e-44,0.0,0.0,7.328616327441704e-31,3.295331120909934e-67,3.3497214933496007e-35,7.489339683260778e-44,3.760435243473132e-32,4.220641171024772e-60,4.554098926573737e-45,2.780705070401894e-37,4.404946907168604e-59,3.2547521955805587e-44,1.0474721746300557e-36,2.6862494052395517e-29,2.660687845960947e-16,1.5364921852205158e-26,8.831968793724129e-44,2.1202212126528006e-93,2.4875334737183688e-68,1.4543713084610297e-58,1.4242977695605134e-46,3.8848944911868356e-78,1.0969194333356662e-124,1.622284288311607e-114,1.419806033199456e-75,1.284598729856824e-87,2.4226743140110335e-53,4.4126560056787205e-97,3.76,0.0,0.7669616473213222,0.9999999999999991,1.0577944670597243e-44,7.264790886433327e-84,3.418292638460896e-07,3.4182926463784595e-07,2.5961876065321503e-16
5.445314758223822e-13,0.928402767805471,1.1350416946226263e-28,2.866765918922335e-15,4.558753876408424e-35,5.049062690545492e-43,0.0,0.0,3.183465549110543e-30,1.1835998217936657e-65,2.4756805665392646e-34,1.0124568735191829e-42,2.7767296449559815e-31,9.01538024324575e-59,6.156594292691045e-44,2.0940126587087605e-36,1.7002941435019357e-57,4.400054426118723e-43,7.888004495837218e-36,1.1668742723686538e-28,7.029972614329704e-16,6.674334541984635e-26,1.193975343942541e-42,8.318596561754451e-91,1.8577562589623106e-66,5.51329560513944e-57,1.79708710217088e-45,4.4801261901234084e-76,3.278192106751002e-121,1.612239056090811e-111,2.0786806552841387e-73,2.5602428615199706e-85,5.693930780518612e-52,1.8741551442707406e-94,3.76,0.0,0.7669614285506715,0.9999999999999986,1.4300176973642922e-43,1.4672727040159068e-81,5.605999137221148e-07,5.605999158140009e-07,6.858916216425244e-16
9.695316522112983e-13,0.9284028413023293,6.494499238810943e-28,5.104241758804067e-15,4.890853794771948e-34,1.0304780886065125e-41,0.0,0.0,1.8215215044635006e-29,7.626897518193723e-64,2.659842113245535e-33,2.066363708986831e-41,2.979000812135127e-30,3.1673309193937757e-57,1.2565096857853692e-42,2.2133796621602254e-35,1.1584728815759271e-55,8.980200456652899e-42,8.337663263436746e-35,6.676629069261987e-28,2.2122251360775254e-15,3.8189230536505816e-25,2.436792546182977e-41,7.067334559803893e-88,2.5122976309217968e-64,3.714368655294894e-55,3.426287200860161e-44,1.0406697556064539e-73,3.038820543212322e-117,4.184590883055059e-108,5.600263499945571e-71,1.083372892783382e-82,2.1258189031364e-50,2.0905383274888442e-91,3.76,0.0,0.7669609910095572,0.9999999999999974,2.918565184501311e-42,6.271566383141007e-79,9.981410249885768e-07,9.981410315710051e-07,2.1579782279191194e-15
1e-12,0.928402988295921,7.217435817247383e-28,5.264646850015017e-15,5.853625521762425e-34,1.3972553793496012e-41,0.0,0.0,2.0242848393821947e-29,1.6655336474622193e-63,3.184791300022299e-33,2.8018497770582093e-41,3.565417908169689e-30,5.166521685633776e-57,1.7037343187367465e-42,2.641753544601504e-35,2.5691696612916865e-55,1.217651623130815e-41,9.951324795998246e-35,7.41983757594153e-28,2.3529544233239716e-15,4.244025811885057e-25,3.304100602010272e-41,1.2463269943452323e-86,8.534755635192007e-64,8.220896132303992e-55,4.597993384906357e-44,5.614093274070976e-73,6.701235564482863e-115,2.449974322589953e-106,3.223359869312406e-70,1.0080073924348859e-81,3.5062242061090743e-50,5.547817276644657e-90,3.76,0.0,0.7669609596421567,0.9999999999999973,3.957367835945652e-42,5.864770688056041e-78,1.0295084252601988e-06,1.0295084322613202e-06,2.295212339740192e-15
1.8195320049891305e-12,0.928402988295921,4.366537695191667e-27,9.579193438567525e-15,6.411847393680172e-33,2.6147267412201036e-40,0.0,0.0,1.2246911695875272e-28,6.856806916681233e-62,3.4974762650876175e-32,5.2432273320045374e-40,3.9054047833819433e-29,1.4822013190671844e-55,3.1882270522267957e-41,2.8455575926674632e-34,1.0721884474520467e-53,2.278628608760204e-40,1.0719067510850177e-33,4.488977461885164e-27,7.771295635259706e-15,2.567618992688956e-24,6.182960025753123e-40,9.162909872563993e-85,4.638610544140474e-62,3.424825494506728e-53,8.324722000202546e-43,3.544724643401298e-71,5.208796301325965e-113,1.879536572900666e-104,2.0654471428658296e-68,6.997896218543571e-80,1.0248317662919481e-48,4.163871603350561e-88,3.76,0.0,0.7669601159280774,0.9999999999999952,7.405543162160644e-41,4.0740602721162856e-76,1.8732224938387971e-06,1.87322251695914e-06,7.577751440906854e-15
3.5195327105447946e-12,0.9284032822826025,3.1991370682033557e-26,1.852909679809441e-14,9.29507913124492e-32,7.43393500621215e-39,0.0,0.0,8.97272336166545e-28,7.344577732457641e-60,5.101668776863773e-31,1.4907173378465308e-38,5.661477778337085e-28,8.087575733928477e-54,9.064295188049187e-40,4.0684066248828494e-33,1.1643144245326768e-51,6.478372746586271e-39,1.5325560398786985e-32,3.288821454498821e-26,2.905409196285769e-14,1.8811457169232888e-23,1.7578003138090257e-38,1.4860500011175316e-81,1.0063158836846953e-59,3.715386651173166e-51,2.3109600141854857e-41,1.4757420473706187e-68,1.2283319208346818e-108,1.1308139200537e-100,8.95706782114528e-66,5.66402593654994e-77,5.670232690626072e-47,1.1584110153190994e-84,3.76,0.0,0.7669583657681132,0.9999999999999908,2.1054712473296835e-39,3.306788542918843e-73,3.623382416171872e-06,3.6233825025881824e-06,2.8308125971640606e-14
6.919534121656123e-12,0.9284038702539597,2.448768675236944e-25,3.642890351714806e-14,1.416080642260319e-30,2.240808614458524e-37,0.0,0.0,6.868242071644236e-27,8.598150951527662e-58,7.869441860051394e-30,4.493510399850817e-37,8.624865140169698e-27,4.7757527004638225e-52,2.732153094000061e-38,6.148164706649476e-32,1.3718581388015312e-49,1.9527732111531754e-37,2.3160198440483166e-31,2.5173848611463495e-25,1.1227793135518794e-13,1.4398913686991447e-22,5.2980595174023305e-37,2.704512486078141e-78,2.3698045649630325e-57,4.3766879651944426e-49,6.879702631722199e-40,6.807819868381557e-66,3.410654033733397e-104,7.921709829578586e-97,4.217561218544472e-63,5.1485332148056245e-74,3.3705518245812835e-45,3.877015249605753e-81,3.76,0.0,0.7669548654601654,0.9999999999999818,6.3465135681979e-38,3.010862463967085e-70,7.123690199599376e-06,7.123690533377645e-06,1.0922240323542137e-13
1e-11,0.9284044582226427,7.058931932155578e-25,5.264646850014956e-14,5.3713290791073384e-30,1.1026849729884384e-36,0.0,0.0,1.9798942067872575e-26,7.020303039345961e-57,3.0053017725148836e-29,2.211200400271286e-36,3.271444232659146e-26,3.2473968189546023e-51,1.344453454754603e-37,2.4180104069551263e-31,1.067784771325395e-48,9.609447393478364e-37,9.108719997712716e-31,7.2566678452801565e-25,2.3448882623768936e-13,4.1506495840777154e-22,2.607035537678679e-36,3.657409408806227e-77,2.1076229625995487e-56,3.49598241916123e-48,3.7230500935443267e-39,6.96155557944772e-65,3.8328241322594824e-103,1.1981971006045323e-95,4.2266996908802225e-62,5.820133453552152e-73,2.1740346100867069e-44,4.58152318103912e-80,3.76,0.0,0.7669516941284528,0.9999999999999737,3.1230707740613345e-37,3.732948539702215e-69,1.0295021671501774e-05,1.0295022368310258e-05,2.2783082897571696e-13
1.0319535532767451e-11,0.9284044582226427,7.68306880249023e-25,5.432871023620155e-14,5.9316183074054335e-30,1.2309554292727678e-36,0.0,0.0,2.154954131026949e-26,7.952561765063733e-57,3.319852156930473e-29,2.4684186124916714e-36,3.6126895856978836e-26,3.662299666003325e-51,1.50084701208915e-37,2.6748796456557117e-31,1.2082537399736927e-48,1.072727174534474e-36,1.0076356899964522e-30,7.89828414512983e-25,2.49713134113791e-13,4.517638755144219e-22,2.91029634473434e-36,4.1797347997066035e-77,2.3918330430802164e-56,3.958262896436033e-48,4.170270650559128e-39,7.921375984515142e-65,4.368235387750348e-103,1.3712602993448662e-95,4.807706577620252e-62,6.6338145559332e-73,2.448216349176074e-44,5.225672508026774e-80,3.76,0.0,0.7669513651681928,0.9999999999999728,3.4863637340620396e-37,4.260874040449176e-69,1.0623981901422161e-05,1.062398264344771e-05,2.425992787766728e-13
1.371953694387878e-11,0.9284050461886515,1.7425047435894253e-24,7.22285169552549e-14,1.6677666993689381e-29,4.2754880648359594e-36,0.0,0.0,4.887463503429615e-26,4.741214356459091e-56,9.396679426233257e-29,8.573502617111577e-36,1.015748523727186e-25,1.7018039682872536e-50,5.212838001877674e-37,7.7525654086043995e-31,6.38541201304459e-48,3.725911635734543e-36,2.92043222191166e-30,1.7912999443370204e-24,4.413596608360957e-13,1.0245797191607809e-21,1.010797795388851e-35,4.321977725335734e-76,1.4081813224760887e-55,2.193575263019128e-47,1.551716134968064e-38,7.304644234274159e-64,1.9386646592304447e-101,2.41768039968654e-94,3.126564817878117e-61,7.772333167573633e-72,1.0596278124788258e-43,9.653206715351866e-79,3.76,0.0,0.7669478648921951,0.9999999999999638,1.210921448829479e-36,4.022543009526591e-68,1.4124257521869203e-05,1.4124258832828711e-05,4.282401787599945e-13
1.7119538354990107e-11,0.9284056341519857,3.3124383632128644e-24,9.012832367430807e-14,3.782623510471896e-29,1.1571656141206352e-35,0.0,0.0,9.291046138273975e-26,2.036149068951843e-55,2.1452162166829695e-28,2.3204126117565343e-35,2.3037612534709276e-25,5.876364181891795e-50,1.4108423365322351e-36,1.7976393314954527e-30,2.495957583824239e-47,1.0084218858214572e-35,6.771839790067297e-30,3.4051671550525596e-24,6.872173780350722e-13,1.947666417499222e-21,2.7356324897652617e-35,3.3287104783586776e-75,6.086255356103623e-55,8.937577264582516e-47,4.3994481756514593e-38,4.6619557210124074e-63,4.708725331962887e-100,3.7501749271962926e-93,1.4811830557721626e-60,6.171640173082499e-71,3.441841898346959e-43,1.1613176084949293e-77,3.76,0.0,0.7669443646321722,0.9999999999999548,3.2773716421883486e-36,2.827754882473292e-67,1.7624517061204026e-05,1.7624519101579236e-05,6.659404486708407e-13
2.3919541177212764e-11,0.9284068100706317,8.777048578159213e-24,1.2592793711241398e-13,1.3276470237251652e-28,5.43825723473601e-35,0.0,0.0,2.461972294294214e-25,2.05806575691657e-54,7.629753706932834e-28,1.0905004091634627e-34,8.085621195909713e-25,4.1243828099022196e-49,6.630259889588546e-36,6.503868708207989e-30,2.2432905622685414e-46,4.7392131388132524e-35,2.4500837525153502e-29,9.022597600158181e-24,1.341565750653004e-12,5.160658454752373e-21,1.2855436492152717e-34,1.1877288550031122e-73,6.766365411251565e-54,8.550824837239268e-46,2.1992725316696027e-37,9.561732528550276e-62,1.0305403339275118e-97,4.935492625045786e-91,1.9911849381590473e-59,1.8675137147336134e-69,2.2036102895555094e-42,7.558437794306662e-76,3.76,0.0,0.7669373641600508,0.9999999999999369,1.5402445723825927e-35,8.26531527937106e-66,2.4624987897550914e-05,2.4624991877446737e-05,1.2967643093488388e-12
3.0719543999435423e-11,0.9284079859785807,1.8324867269853052e-23,1.6172755055051938e-13,3.4320441368383903e-28,1.7311987927256774e-34,0.0,0.0,5.140391382269413e-25,1.0209532145685642e-53,1.9957223720986732e-27,3.4714532801669967e-34,2.0901201258533596e-24,1.674307685187795e-48,2.1106059134333406e-35,1.712573418848168e-29,1.0580023200959244e-45,1.5086664352777888e-34,6.451533392704781e-29,1.88372065011798e-23,2.2127568863944684e-12,1.0774260937691644e-20,4.092085044471114e-34,1.0427668761618215e-72,3.6173220929098083e-53,4.129342330734911e-45,7.251369260086653e-37,6.671586380785415e-61,1.850481540524138e-96,6.099281269343304e-90,1.1932801510847788e-58,1.538912482590306e-68,8.5695095899132e-42,8.444271474935642e-75,3.76,0.0,0.7669303637518277,0.9999999999999191,4.90316703944415e-35,6.488085756878795e-65,3.162539441265054e-05,3.162540097160679e-05,2.1334424652468484e-12
3.751954682165808e-11,0.9284091618758327,3.3180017352432826e-23,1.975271639886242e-13,7.4187872767464495e-28,4.441927321154508e-34,0.0,0.0,9.30800090698577e-25,3.7950875929382062e-53,4.36401290079445e-27,8.907076324863328e-34,4.517924078343585e-24,5.2259009397555093e-48,5.415279320676717e-35,3.742949173947145e-29,3.7760956499511713e-45,3.870949706358525e-34,1.410042802659976e-28,3.4107091735857924e-23,3.3007893118280314e-12,1.9508016860776394e-20,1.0498805523197217e-33,6.670720933549351e-72,1.4435584475913582e-52,1.4993943670361055e-44,1.902824940366884e-36,3.39795839804301e-60,2.455625308323896e-95,5.84921325943589e-89,5.282237344169444e-58,9.204344991906095e-68,2.5953116237867746e-41,6.8779045678635495e-74,3.76,0.0,0.7669233634075027,0.9999999999999012,1.2580589847684938e-34,3.7151815654600884e-64,3.8625736608804494e-05,3.86257463846559e-05,3.1742727353690175e-12
5.1119552466103396e-11,0.9284115136382459,8.357693685047303e-23,2.6912639086483277e-13,2.553302581372642e-27,2.1645652066820457e-33,0.0,0.0,2.344994226459932e-24,3.834212757898839e-52,1.5478326422944336e-26,4.340474163529977e-33,1.5548005634397754e-23,3.6565086017824395e-47,2.6386555509815125e-34,1.3011771453150702e-28,3.9503411265759775e-44,1.8863236904446194e-33,4.9019322472884335e-28,8.590864598580656e-23,6.127372113943514e-12,4.913597026577106e-20,5.11494988026688e-33,5.0956437789190127e-70,2.4429574101006716e-51,1.5410772240011496e-43,9.331863638129889e-36,7.849757158024437e-59,9.29181372273221e-93,1.1115892723279869e-86,1.500775942377962e-56,3.441687620169638e-66,1.8652738929049094e-40,6.295724260904754e-72,3.76,0.0,0.7669093629105441,0.9999999999998654,6.130554298754914e-34,1.6035888819206661e-62,5.262622805317345e-05,5.262624616979671e-05,5.8618789214013534e-12
6.471955811054871e-11,0.9284138653578724,1.6945071617417407e-22,3.407256177410405e-13,6.536244893635395e-27,7.011448047196983e-33,0.0,0.0,4.755442586198086e-24,1.9318571984662145e-51,4.069256296860585e-26,1.405975506614787e-32,3.9798777655792804e-23,1.4821723604921704e-46,8.546516372135446e-34,3.343068160480626e-28,1.9889271652476774e-43,6.110163393565285e-33,1.2594690208616441e-27,1.741710773067328e-22,9.821302538862782e-12,9.961690581257942e-20,1.656526766359251e-32,5.214045633725674e-69,1.504978192850541e-50,7.74669848957507e-43,3.025872252148842e-35,5.945390320960946e-58,1.7072457941188122e-91,1.5254621873269317e-85,1.1153981579804167e-55,3.1264804389999946e-65,7.594058864043765e-40,7.857423818921379e-71,3.76,0.0,0.7668953626691704,0.9999999999998297,1.985804035424469e-33,1.4077157672382559e-61,6.662646224826978e-05,6.662649123755006e-05,9.346674992638023e-12
7.831956375499403e-11,0.9284162170347134,3.0022281281372113e-22,4.1232484461724816e-13,1.395211892125255e-26,1.7955699978264138e-32,0.0,0.0,8.427526249620853e-24,7.047220129236543e-51,8.904784435016358e-26,3.600610940993829e-32,8.494768630112339e-23,4.537554435698835e-46,2.188543871706853e-33,7.146742987388397e-28,7.168372064138703e-43,1.5647574092607594e-32,2.6925347189353122e-27,3.085732655457092e-22,1.438256904033295e-11,1.7648578920006313e-19,4.2414908677849763e-32,3.3957756363130783e-68,6.289692015869396e-50,2.8004703508024584e-42,7.762030035739791e-35,2.9952570124245394e-57,2.311546545235679e-90,1.379369560790234e-84,5.356305901168032e-55,1.8355763914506337e-64,2.3132330453210133e-39,6.298464538937474e-70,3.76,0.0,0.7668813626833767,0.9999999999997939,5.085464412794888e-33,8.047865462988052e-61,8.062643921139043e-05,8.062648159256765e-05,1.3616038775029385e-11
9.191956939943935e-11,0.9284185686687692,4.853081110781847e-22,4.839240714934571e-13,2.6370067686847667e-26,3.949610340907246e-32,0.0,0.0,1.3627013551825783e-23,2.0980775291562966e-50,1.7238517968488583e-25,7.920126128121736e-32,1.6054346481122127e-22,1.1625719047076008e-45,4.813703127256003e-33,1.351679931799755e-27,2.111503207384954e-42,3.441901989434998e-32,5.09257877818386e-27,4.987853687692013e-22,1.981116008310636e-11,2.852723042902901e-19,9.328191140132127e-32,1.7253050017769844e-67,2.0955571944964777e-49,8.293844022576267e-42,1.7110969541324104e-34,1.1940547652604969e-56,2.353398857261497e-89,9.708880153291836e-84,2.0049663738408114e-54,8.447083764275551e-64,5.883800962129289e-39,3.916669160961334e-69,3.76,0.0,0.7668673629531583,0.9999999999997582,1.1186188653917932e-32,3.6294657390562596e-60,9.46261589596135e-05,9.46262172394972e-05,1.8657562951596104e-11
