Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49)
9.286224207368673e-07,0.8929096229960304,0.0004019345121851516,7.103499627803094e-05,0.00024637509612086047,0.0013885580203673547,0.0,0.0,8.052485086871957e-05,2.1842403068228284e-07,8.86939162823743e-05,1.1700424790248156e-06,1.9491715917003752e-07,3.4555109868331598e-12,4.991886082855026e-09,1.8843557266629822e-06,6.374321851100396e-05,1.1046858534369712e-06,6.326380351190357e-08,5.659471826341354e-09,0.00023140004982862515,3.103607273177071e-09,7.861634749265948e-08,6.2108817545649125e-09,2.3712764552767235e-09,5.547425838401174e-05,7.096076241522875e-08,5.730001195527854e-09,7.739417910491959e-10,6.996466220549259e-11,3.3525205994908283e-09,1.1577263919058615e-11,3.6663894036261106e-08,1.570161384587066e-12,3.76,0.0,0.34162535467028565,0.9967163228556031,0.0004927287358430999,1.0384622180639799e-05,0.2597838611069676,0.2607771451209847,4.1599539411733787e-07,1.7464180894693843e-09,0.0025734598677216616,8.119353237022877e-05,0.00016059433048871508,3.1467885245545164e-05,2.3713666377891326e-06,0.0006580931228737307,0.001221823320278431,0.014859973393814714,7.147901454442217e-05,0.0001400070293677735,1.9502485865784827e-06,5.9400550340946146e-08,1.1999923890844477e-06,6.143037227366821e-07,1.314388304231049e-06,3.689306071289199e-07,2.4114690009490273e-05,2.2081701152135627e-07,7.425551480709375e-05,6.430510895783413e-10,3.3374133546328004e-05,6.573628065763558e-09
9.429335453161244e-07,0.893402790813302,0.00041349298449201423,7.412577585308634e-05,0.0002540966866426715,0.0014411716447628748,0.0,0.0,8.16470181195756e-05,2.244197747856706e-07,9.504858892701303e-05,1.2588730336696749e-06,2.110111648784624e-07,3.8919791761338385e-12,5.45644928149581e-09,1.9987109673538655e-06,6.607164566242318e-05,1.1767370514055292e-06,6.927954645316454e-08,6.0190770751347545e-09,0.00023837762113493815,3.208426422337437e-09,8.344161666686313e-08,6.732213709657047e-09,2.4626599076439924e-09,5.9546376349158796e-05,7.341788964427262e-08,6.283160689204472e-09,8.427943069926333e-10,7.531214517291338e-11,3.600381254835075e-09,1.2315711674360683e-11,3.8229162426828945e-08,1.7433836829900676e-12,3.76,0.0,0.33852482187242217,0.9966858769560967,0.0005167173648505654,1.0848068002414514e-05,0.26269210401990856,0.2637309230836033,4.206581266678294e-07,1.7660371484524126e-09,0.0025733813333541867,8.506058408338434e-05,0.00016990554735196,3.216532065353823e-05,2.421090033724787e-06,0.0006818283725667005,0.0012670379355521793,0.015027557400721588,7.495307966668389e-05,0.0001439657210882209,2.018351506267009e-06,6.147008351076263e-08,1.2462702737738873e-06,6.284998633154291e-07,1.4152393698436575e-06,3.960727792371763e-07,2.591614361199123e-05,2.3887587040927794e-07,7.705964530783108e-05,6.569406023532996e-10,3.5176071743480877e-05,7.01210500668689e-09
9.572446698953814e-07,0.8938919385240494,0.00042522676031213466,7.730922965053003e-05,0.0002619429453198701,0.0014949431470045371,0.0,0.0,8.277315755736375e-05,2.3048407215440215e-07,0.00010175399789037985,1.3530446922687628e-06,2.2819500286936796e-07,4.37624606396793e-12,5.956682674380784e-09,2.118170006288028e-06,6.844986468758788e-05,1.2525699251515255e-06,7.578481775805032e-08,6.395765754056586e-09,0.00024546279937757737,3.3153347126809574e-09,8.848597841495653e-08,7.288853546460101e-09,2.556255387550006e-09,6.385426700037918e-05,7.592230024858683e-08,6.882207191745084e-09,9.166486126683496e-10,8.09852410568214e-11,3.863049255037442e-09,1.308843189828116e-11,3.9834233883928315e-08,1.9333558774521186e-12,3.76,0.0,0.33545016000129013,0.9966544112171166,0.0005415052562922324,1.132424505480056e-05,0.2655723789603388,0.2666583408639301,4.252760263994774e-07,1.7854677500708647e-09,0.0025733001676015326,8.904397379100577e-05,0.00017958286908888293,3.2866165701876516e-05,2.4710310047518476e-06,0.0007060549699443083,0.001313211626757687,0.015193744629837315,7.853438542426719e-05,0.00014797468551668613,2.087987012436e-06,6.359176063245669e-08,1.293630348000057e-06,6.428025181058747e-07,1.5221346602361388e-06,4.247676343703826e-07,2.782584611450977e-05,2.58093396154867e-07,7.992754660919688e-05,6.708862962919975e-10,3.704860062632825e-05,7.473071843567111e-09
9.715557944746386e-07,0.894377105604141,0.0004371357624344705,8.058675899439127e-05,0.00026991354820465755,0.0015498790008739562,0.0,0.0,8.390362123925755e-05,2.3661726221026688e-07,0.0001088235482177614,1.4527946951553168e-06,2.465246146334401e-07,4.9127416305070285e-12,6.494731837244135e-09,2.242873353166172e-06,7.087814827543788e-05,1.3323375706915821e-06,8.281312933786569e-08,6.790090713968686e-09,0.00025265630881848936,3.424368425621277e-09,9.375565157001438e-08,7.8826288630663e-09,2.652087918273907e-09,6.840786857192369e-05,7.847420324696185e-08,7.53031652193623e-09,9.957875077965499e-10,8.699891604168675e-11,4.141213092928942e-09,1.3896358922837962e-11,4.147932350838032e-08,2.1414999236043057e-12,3.76,0.0,0.3324011331736147,0.9966219017823373,0.0005671071162164385,1.1813262871845563e-05,0.2684248744417761,0.2695596288214333,4.2984939561967017e-07,1.8047111713999845e-09,0.0025732163088832668,9.31449478148484e-05,0.00018963335147717091,3.3570229698702826e-05,2.521177252686463e-06,0.0007307747915525488,0.0013603472300498538,0.015358556176652322,8.222416181012073e-05,0.0001520340955726591,2.1591641541190007e-06,6.57668852985787e-08,1.3420782404385417e-06,6.572094321735907e-07,1.6353330779339737e-06,4.5507792860712153e-07,2.9848581921693672e-05,2.7852328409085237e-07,8.285969998627377e-05,6.848842812178721e-10,3.899349832511456e-05,7.957366247544648e-09
9.858669190538958e-07,0.8948583311741531,0.0004492198278176237,8.395974626114977e-05,0.0002780081060052972,0.0016059854691981047,0.0,0.0,8.50387620737975e-05,2.428197422203761e-07,0.00011627090862575429,1.5583669194854174e-06,2.660577578654873e-07,5.506228383874689e-12,7.0728317815790244e-09,2.372962117764428e-06,7.335675949083716e-05,1.4161974034887834e-06,9.039986304011652e-08,7.202614448013434e-09,0.0002599589066822228,3.535565708703287e-09,9.925689173863055e-08,8.515431579682614e-09,2.750182597480696e-09,7.321736683787079e-05,8.107379615182724e-08,8.230838202480476e-09,1.0805051552729833e-09,9.336860572330401e-11,4.43558417838858e-09,1.474042708566983e-11,4.316462725185459e-08,2.3693440956898866e-12,3.76,0.0,0.32937750804666244,0.9965883245960231,0.0005935376535393587,1.2315227989674823e-05,0.2712497765339885,0.2724350154468048,4.3437853271697223e-07,1.82376867312715e-09,0.002573129695103427,9.736470858393385e-05,0.00020006397395175478,3.42773172521631e-05,2.571516134607744e-06,0.0007559895838512149,0.0014084472649657806,0.015522013134928889,8.602360064527214e-05,0.00015614414592878865,2.2318912283252976e-06,6.799679437494193e-08,1.3916190789334395e-06,6.717182810020382e-07,1.7550995577457673e-06,4.870677107187768e-07,3.198926069478148e-05,3.002206628030937e-07,8.585657886143998e-05,6.989305772570399e-10,4.1012565286596056e-05,8.465847848248217e-09
9.999999999999997e-07,0.8953356540007334,0.00046132512021976476,8.738578534138157e-05,0.00028612316561302676,0.0016625486901615685,0.0,0.0,8.616471664545077e-05,2.490135048142024e-07,0.00012401001988274945,1.6685846109804706e-06,2.8658728431109336e-07,6.1532599464943035e-12,7.685318949246007e-09,2.5068561715204624e-06,7.585417433584322e-05,1.5031881864218588e-06,9.847673326828016e-08,7.62842565033967e-09,0.000267278486616238,3.647542116473463e-09,1.049230998842898e-07,9.180576384381343e-09,2.8493015992689686e-09,7.822836781411518e-05,8.368803242775828e-08,8.977532337927162e-09,1.16994272445873e-09,1.0002399925581277e-10,4.74291702788067e-09,1.561037605778672e-11,4.486860331438445e-08,2.6152916795719157e-12,3.76,0.0,0.32641620365748597,0.996554093536869,0.0006204670188229832,1.2823756089512376e-05,0.2740126331431289,0.27524943113447076,4.3880820090829617e-07,1.842407833806401e-09,0.0025730413938506724,0.00010164968131897303,0.00021074464610529192,3.497837978876451e-05,2.6214051149878273e-06,0.0007813780298750743,0.0014568975469201907,0.01568212773487095,8.98845212508554e-05,0.00016025297395893328,2.3052419891675314e-06,7.025406645022793e-08,1.4416207234104724e-06,6.861443258363394e-07,1.88008676382584e-06,5.203716159556631e-07,3.422397922501492e-05,3.2294731070341173e-07,8.888015130325332e-05,7.128455603272771e-10,4.308108549839656e-05,8.992603206039528e-09
1.000178043633153e-06,0.8953356540007334,0.00046147870456741025,8.742955319639461e-05,0.00028622616243653877,0.0016632685975262193,0.0,0.0,8.617893378367102e-05,2.4909196758371074e-07,0.0001241100095294553,1.6700119238582994e-06,2.8685401650190303e-07,6.161819539569927e-12,7.693308319284393e-09,2.508577887397218e-06,7.588595154744946e-05,1.504311208003136e-06,9.858234875156963e-08,7.633909021801678e-09,0.00026737138298692025,3.648966635176827e-09,1.0499598636408038e-07,9.189218858892114e-09,2.8505645981177765e-09,7.8293195115201e-05,8.372126419537411e-08,8.987302034735236e-09,1.1711073287859857e-09,1.0011022220391447e-10,4.746897186915347e-09,1.5621569835110474e-11,4.489032132203037e-08,2.618529927312809e-12,3.76,0.0,0.3263790538069038,0.9965536554126968,0.000620811572379015,1.2830243949236124e-05,0.2740472688971345,0.275284727383391,4.388637322157622e-07,1.8426414997784912e-09,0.0025730402636757843,0.00010170441263648481,0.00021088163319425444,3.4987228254439725e-05,2.622034661875297e-06,0.0007817009598882481,0.0014575139276137392,0.015684136594778096,8.993385371920191e-05,0.0001603050528526602,2.306175753097143e-06,7.028285783153615e-08,1.44225747135451e-06,6.86326669214557e-07,1.8817049850324809e-06,5.208022934108233e-07,3.425291754882896e-05,3.23242086716415e-07,8.891864862648753e-05,7.130211145907298e-10,4.3107624282161114e-05,8.999398734807032e-09
1.0144891682124101e-06,0.8958091124979081,0.00047391204898712436,9.099751919774297e-05,0.0002945671926197609,0.0017217342076805975,0.0,0.0,8.732449086418374e-05,2.5543445210134766e-07,0.00013235504085681635,1.7879869881739146e-06,3.0897480837405977e-07,6.884997642696097e-12,8.358579297264165e-09,2.649862600058425e-06,7.846596758706809e-05,1.5968451846592808e-06,1.0739994414017659e-07,8.084555990045652e-09,0.00027489456034874,3.764613264221034e-09,1.1097924960963976e-07,9.906013979745434e-09,2.9532591694327717e-09,8.364603403547788e-05,8.641677955993586e-08,9.803424755805682e-09,1.2679116579049062e-09,1.0724016104285706e-10,5.075910389811985e-09,1.6540718821337647e-11,4.665656159252766e-08,2.8908195261543234e-12,3.76,0.0,0.323405542158776,0.9965178698072265,0.0006489435641745681,1.335841129968828e-05,0.2768175328164822,0.2781089894483556,4.433052848318144e-07,1.8613308799490705e-09,0.002572947951549113,0.00010616516859743884,0.00022209313657866247,3.569975787650066e-05,2.6727194998704207e-06,0.0008079103959787709,0.0015075490838825966,0.015844947640607406,9.395603089985415e-05,0.00016451705403074907,2.3820244405227036e-06,7.262647853887227e-08,1.4939974868613959e-06,7.010321294314498e-07,2.0154261005498714e-06,5.563482211941193e-07,3.664471315664285e-05,3.4764552607402273e-07,9.2046366462335e-05,7.271517334403066e-10,4.52805204028011e-05,9.558923970345805e-09
1.0288002927916673e-06,0.8962787447283379,0.00048651942270330913,9.466495956568371e-05,0.0003030306015350567,0.0017813878911974218,0.0,0.0,8.847578853738533e-05,2.6184776823060925e-07,0.00014102044964473524,1.9125561485311492e-06,3.324833903431902e-07,7.681633595976964e-12,9.071155690870208e-09,2.796958413299197e-06,8.109704046638988e-05,1.6939699940657903e-06,1.1689411596057829e-07,8.555146299088668e-09,0.00028252929375901435,3.882549701695089e-09,1.1721301706462903e-07,1.0667907162519246e-08,3.0582916381347384e-09,8.92868110783583e-05,8.91605006143492e-08,1.0683116769208833e-08,1.3712478702855217e-09,1.1477530805351517e-10,5.423405964312465e-09,1.7498802977574524e-11,4.846348301884175e-08,3.188103275991494e-12,3.76,0.0,0.3204567473135196,0.9964809431853222,0.000677948299594964,1.389982760246568e-05,0.27956074723771823,0.2809080246535719,4.477034775288185e-07,1.8798380265366466e-09,0.0025728526952345392,0.00011074803513510598,0.00023370519547491125,3.641469657359151e-05,2.7235569685163553e-06,0.0008346192283962435,0.0015585542626889697,0.01600446734893602,9.80911982165865e-05,0.00016878040837412878,2.4594431699550025e-06,7.502909202885719e-08,1.5468426373025368e-06,7.158321212570734e-07,2.156545391412211e-06,5.937732347954689e-07,3.916993375732225e-05,3.734903541999358e-07,9.52401811568308e-05,7.413181842816537e-10,4.753312103993066e-05,1.0145352120006057e-08
1.0431114173709244e-06,0.8967445884045301,0.0004993002898706985,9.843316372410794e-05,0.00031161572252759884,0.0018422350026733078,0.0,0.0,8.963318270181279e-05,2.6833254732332227e-07,0.00015012093741147066,2.04399022697041e-06,3.5744486078099207e-07,8.558006051504824e-12,9.83364254495019e-09,2.950007568913182e-06,8.377939255219439e-05,1.7958607983183018e-06,1.271085228387632e-07,9.046280174791033e-09,0.0002902764703334563,4.00282216127958e-09,1.2370364027630005e-07,1.1477056340964286e-08,3.165687409719638e-09,9.522669986020062e-05,9.195257115811099e-08,1.163048893974932e-08,1.4814580306360962e-09,1.2273304593763923e-10,5.790190281946199e-09,1.849674758712636e-11,5.031119906152755e-08,3.5124079392587237e-12,3.76,0.0,0.3175324459780647,0.9964428507944527,0.0007078404202413454,1.4454587436053439e-05,0.2822770888028507,0.2836820542262399,4.520585935758382e-07,1.8981641369790543e-09,0.0025727544308342975,0.00011545401890065212,0.0002457244184126993,3.713183010127337e-05,2.7745330435026755e-06,0.0008618286500832175,0.0016105306492792291,0.016162716786075268,0.00010234037591947681,0.00017309539580552647,2.5384369614369308e-06,7.749216621932653e-08,1.6007958583137006e-06,7.307240303952297e-07,2.3053509677394353e-06,6.331462320221069e-07,4.1833991067297454e-05,4.0083733193502753e-07,9.850053292111636e-05,7.555161282605419e-10,4.986731585103819e-05,1.075963579252072e-08
1.0574225419501816e-06,0.897206680890001,0.0005122540144589999,0.0001023033934123936,0.0003203218158707083,0.0019042806530330375,0.0,0.0,9.079702987781225e-05,2.748894798483028e-07,0.00015967145730001576,2.182566855865083e-06,3.839261592592863e-07,9.520821118982988e-12,1.0648739751125664e-08,3.1091522535127003e-06,8.651323552585779e-05,1.902697299216962e-06,1.38089099441987e-07,9.558566995228775e-09,0.0002981370090327316,4.125479025860769e-09,1.3045748111122076e-07,1.2335687878859643e-08,3.275471969979664e-09,0.00010147711917109861,9.479311967514936e-08,1.264985944249878e-08,1.5988967760869337e-09,1.3113126074848781e-10,6.177094173396273e-09,1.9535473336663762e-11,5.219980111789197e-08,3.865905173241488e-12,3.76,0.0,0.31463241734394065,0.9964035677351776,0.0007386345301479887,1.5022782401509276e-05,0.2849667318867103,0.2864312976292246,4.563709126057426e-07,1.9163103934952242e-09,0.0025726530940701126,0.00012028407245418346,0.00025815730410867424,3.7850939541838174e-05,2.82563335819099e-06,0.000889539707389007,0.001663479078603296,0.016319717005671537,0.00010670453651849704,0.00017746231702733378,2.619009949234155e-06,8.001720110138706e-08,1.6558594908202594e-06,7.45705167890973e-07,2.4621364245659007e-06,6.745372249999911e-07,4.464242209174781e-05,4.297485891388984e-07,0.00010182785320499338,7.697411378256926e-10,5.2285016709129724e-05,1.1402752195352085e-08
1.0717336665294388e-06,0.8976650592004012,0.0005253798576244222,0.00010627688085102092,0.0003291480673881376,0.0019675297027338503,0.0,0.0,9.196768714839924e-05,2.8151931559812856e-07,0.0001696872109871245,2.328570496767622e-06,4.119960633115873e-07,1.0577232337635305e-11,1.1519242649786286e-08,3.2745344550922596e-06,8.929877019809661e-05,2.014663773227262e-06,1.4988414193030092e-07,1.0092625147650233e-08,0.00030611186035372584,4.250570908997481e-09,1.3748090595033223e-07,1.3246097227692865e-08,3.387670886714563e-09,0.00010804973175374935,9.768225859895233e-08,1.3745760655237278e-08,1.7239315476066552e-09,1.3998834817459818e-10,6.584973168075627e-09,2.0615895361079932e-11,5.41293579634647e-08,4.250920472779981e-12,3.76,0.0,0.31175644307618533,0.996363068972898,0.0007703451870868989,1.5604501128769505e-05,0.2876298486340518,0.289155972581109,4.6064071067459997e-07,1.9342779633298413e-09,0.0025725486203135675,0.00012523909218128056,0.0002710102343607902,3.8571801341139834e-05,2.8768432062661335e-06,0.0009177532968414089,0.0017174000287769548,0.01647548904610899,0.00011118460280614311,0.00018188149327019618,2.7011653556744846e-06,8.260572838875401e-08,1.7120352629637023e-06,7.607727694944004e-07,2.627200688607036e-06,7.180172937109338e-07,4.760088883428688e-05,4.602876031518504e-07,0.00010522256451171057,7.839886975875951e-10,5.478815763491176e-05,1.2075703703384787e-08
1.086044791108696e-06,0.8981197600045988,0.0005386769751699172,0.00011035482688279426,0.0003380935871381348,0.002031986754921287,0.0,0.0,9.314551209561852e-05,2.882228638801908e-07,0.00018018364535278103,2.482292453517712e-06,4.417251821294461e-07,1.1734860853323504e-11,1.2448042445262885e-08,3.4462958156889606e-06,9.21361863348058e-05,2.131949103012278e-06,1.6254439457603085e-07,1.064908186914347e-08,0.00031420200599084115,4.3781507162981866e-09,1.4478027972240688e-07,1.4210649522297487e-08,3.5023098116616928e-09,0.00011495644281766288,1.006200835908706e-07,1.4922946083247245e-08,1.8569428171099785e-09,1.493232196364036e-10,7.0147077066147935e-09,2.173892227750659e-11,5.6099915204526497e-08,4.66994255208986e-12,3.76,0.0,0.30890430730222934,0.9963213293500225,0.0008029868936815604,1.6199829283777247e-05,0.29026660899726014,0.2918562950759598,4.6486826032202106e-07,1.9520679990016634e-09,0.0025724409446183974,0.00013031991620393604,0.000284289466814371,3.9294187355703373e-05,2.9281475450948994e-06,0.0009464701619595955,0.0017722936146492658,0.016630053927769905,0.00011578144586721424,0.0001863532660218242,2.7849054654220118e-06,8.525931112830205e-08,1.7693242718377543e-06,7.759239951441489e-07,2.8008478495005784e-06,7.636585357604035e-07,5.071517790281188e-05,4.925191741137472e-07,0.00010868508021256212,7.982542053735563e-10,5.737869471064307e-05,1.2779518441146882e-08
1.1003559156879531e-06,0.8985708196257307,0.0005521444150973613,0.00011453839909185165,0.00034715740816191443,0.0020976561485513546,0.0,0.0,9.433086273236362e-05,2.9500099369196094e-07,0.00019117644890500663,2.6440308794222077e-06,4.731859470569007e-07,1.3001815736796457e-11,1.3438126422646756e-08,3.6245774802623706e-06,9.502566249482135e-05,2.2547468053636753e-06,1.761231374272963e-07,1.1228573070471656e-08,0.00032240845846667553,4.508273706523519e-09,1.5236195978119536e-07,1.523178011130094e-08,3.6194144826603226e-09,0.00012220939828233864,1.0360667283344033e-07,1.618639730463442e-08,1.9983243099046726e-09,1.5915530818837433e-10,7.467203324429097e-09,2.2905455206601943e-11,5.811149474298075e-08,5.1256331779679956e-12,3.76,0.0,0.3060757966007322,0.9962783235985481,0.0008365740883357305,1.680884957647139e-05,0.292877180774659,0.2945324794027992,4.6905383063248316e-07,1.9696816385554883e-09,0.0025723300017520645,0.00013552732228994382,0.00029800112760511164,4.001786490991217e-05,2.9795309997396676e-06,0.0009756908901152294,0.0018281595814914542,0.016783432650150164,0.00012049588307953128,0.00019087799673568552,2.8702316000629607e-06,8.797954327108476e-08,1.8277269655788525e-06,7.911559285698915e-07,2.9833869751618358e-06,8.115340123148441e-07,5.3991200009422305e-05,5.265093970395252e-07,0.00011221580436166486,8.125329734861786e-10,6.005860597457002e-05,1.3515250878512038e-08
