Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136)
4.803416710875154e-13,0.8185917168740485,1.1339674214569435e-32,2.823270812068007e-17,3.6039842484267466e-39,7.151862434806097e-47,0.0,0.0,1.4255528398023294e-33,2.3556085173772724e-72,4.281269787246203e-38,1.4336602160094537e-46,7.970966096010467e-34,7.47488983073114e-62,8.616805952718969e-49,2.0568908706764926e-40,1.9121423504318255e-61,6.232559882443338e-47,7.748172497575668e-40,1.2765187276530202e-32,6.500309801450682e-18,1.3142687705660814e-28,1.2178616717684022e-46,2.360136096771234e-97,1.0335867379970216e-70,4.915523700791825e-61,5.961132654745611e-49,4.0431544452943634e-82,1.4287132491410262e-128,3.949904703885156e-121,1.1062033141086767e-77,3.686715902528434e-61,2.4740332282191364e-55,3.7740043861160006e-100,3.76,0.0,0.8950939652862071,1.0,2.0255819516732455e-47,7.702039948231275e-88,6.919457249362644e-08,6.919457251469728e-08,8.063944439995746e-18,6.279052289979507e-21
6.7247834003151e-13,0.8185917208804967,2.814018894084426e-32,3.952579139886856e-17,1.138513005482187e-38,2.8655092802033986e-46,0.0,0.0,3.5376099037582676e-33,1.13527228168251e-71,1.363254201425524e-37,5.7441804671711106e-46,2.5180567709223573e-33,3.6172126331146915e-61,3.4524587914347535e-48,6.662211173305014e-40,1.0904138055776137e-60,2.497175856022707e-46,2.5096122078047756e-39,3.1677672060922254e-32,1.2309097187169698e-17,3.26144592016313e-28,4.8795420774560155e-46,1.8202097926163329e-96,6.850495220879287e-70,2.8020488627814284e-60,2.369529439012832e-48,2.26060521968117e-81,7.686284275884347e-128,3.035872422746019e-120,8.383998690704831e-77,2.103290699341061e-60,1.1915111645909469e-54,2.3634203918256516e-99,3.76,0.0,0.8950939376083797,1.0,8.115821483381401e-47,5.405031086646389e-87,9.687239990257241e-08,9.687239994247138e-08,1.5268894067376656e-17,1.1889846191141839e-20
1e-12,0.8185917288933922,9.925410242039821e-32,5.877630407697073e-17,6.397703054516796e-38,2.7097598650266326e-45,0.0,0.0,1.2477631287358893e-32,3.9434309050831675e-70,7.855527847479246e-37,5.431961224164196e-45,1.414978286619244e-32,5.70439921935115e-60,3.264793860380585e-47,3.8522296084459465e-39,2.9729492355581185e-59,2.361446525983386e-45,1.4511123244622833e-38,1.1173100147311778e-31,2.786910759268206e-17,1.1503510898321335e-27,4.614259242269933e-45,6.911218385781561e-94,3.2231555295171575e-68,7.643079003428924e-59,2.2864739639586695e-47,2.980305003653728e-79,8.021300140861205e-124,6.068871854894935e-117,6.910709132593494e-75,5.729583725046611e-59,1.9132894852631373e-53,1.575878279912084e-96,3.76,0.0,0.8950938904279665,1.0,7.674701130954407e-46,1.123115271657139e-84,1.4405281301200376e-07,1.4405281310233326e-07,3.456439010781355e-17,2.6918418071239743e-20
1.056751677919499e-12,0.8185917288933922,1.1157644444130465e-31,6.211195795524551e-17,7.308995027722357e-38,3.1296440740217354e-45,0.0,0.0,1.402672338161717e-32,4.6070617011529324e-70,8.980483744935124e-37,6.273657391413282e-45,1.616528307179749e-32,6.630157651993257e-60,3.7706817662907836e-47,4.4042887539509116e-39,3.469196037048255e-59,2.7273586940193063e-45,1.6590698345012642e-38,1.2560233067809785e-31,3.056528560742052e-17,1.29316638243813e-27,5.3292493114441706e-45,8.105613407777557e-94,3.7697810978206085e-68,8.918889160529853e-59,2.6416069857891335e-47,3.492803561129503e-79,9.411066610598246e-124,7.119936294489213e-117,8.093642435361427e-75,6.68593868054108e-59,2.2241707957058665e-53,1.8485308077407185e-96,3.76,0.0,0.8950938822527282,1.0,8.863915664314152e-46,1.3167877499484522e-84,1.522280512822084e-07,1.5222805138127632e-07,3.790783852795527e-17,2.952251048763568e-20
1.441025015807488e-12,0.8185917369062874,2.629698245020565e-31,8.469812451162248e-17,2.1851945142754522e-37,1.1752682443266778e-44,0.0,0.0,3.3059046102396926e-32,2.1362751819450868e-69,2.7266946692091425e-36,2.35593260312317e-44,4.8329755042810473e-32,3.0169601670007047e-59,1.4159925480236918e-46,1.3358110050236655e-38,1.866187723627537e-58,1.0241989165071542e-44,5.031926594727324e-38,2.960263254681167e-31,5.546008739378868e-17,3.047802991005178e-27,2.001266212656838e-44,6.100646639519932e-93,2.3679938796517182e-67,4.795903416235315e-58,9.83525561239703e-47,1.9098199549835303e-78,5.1292375545223074e-123,5.241881028168822e-116,5.840725342474361e-74,3.597922738294639e-58,1.0061584790495636e-52,1.1390911206793085e-95,3.76,0.0,0.8950938268970803,1.0,3.328646437421076e-45,8.966778353129372e-84,2.0758369922359177e-07,2.0758369940333828e-07,6.87727639914864e-17,5.3565506385065126e-20
1.8252983536954772e-12,0.818591744919182,5.004422337879603e-31,1.0728429106799944e-16,4.952777013836e-37,3.185718286704926e-44,0.0,0.0,6.291280961198054e-32,8.717302660868006e-69,6.26448696916285e-36,6.386056644021896e-44,1.0953987341259753e-31,9.397622261179506e-59,3.8382262476167115e-46,3.114425794426421e-38,6.651592833348973e-58,2.7762251204739554e-44,1.173187977099924e-37,5.633491880162335e-31,8.699350226357905e-17,5.800081456327325e-27,5.424659403203053e-44,3.9276802721898404e-92,9.464462059804619e-67,1.7098709125832044e-57,2.711658133825162e-46,1.1065929952317624e-77,9.6369061509039e-122,4.646094761535563e-115,2.5950175294430063e-73,1.2818112435378755e-57,3.1669925321452627e-52,9.847313221076665e-95,3.76,0.0,0.8950937715414358,1.0,9.022731511486218e-45,5.230715718757789e-83,2.6293934372672584e-07,2.629393440086574e-07,1.078606073959215e-16,8.401808905911524e-20
2.5938450294714555e-12,0.8185917609449691,1.2336242001402513e-30,1.5245662418075336e-16,1.5439540984379435e-36,1.3210073803906682e-43,0.0,0.0,1.5508486867248475e-31,8.398219918629083e-68,1.9968278471380673e-35,2.648062409840472e-43,3.4147279481531225e-31,4.6942907494785115e-58,1.591576030241873e-45,1.0635226014793366e-37,4.175988422626227e-57,1.1512047072535206e-43,4.00623900168155e-37,1.3886903502171388e-30,1.6564074969332424e-16,1.4297549634740133e-26,2.2493964650351376e-43,9.554323531292208e-91,6.957690199564899e-66,1.0749413693225374e-56,1.2184205192598372e-45,2.1610259253102475e-76,1.3576485993027852e-119,5.539771533007541e-113,2.2198634678621312e-72,8.03233632374779e-57,1.684834455486679e-51,4.219155568640794e-93,3.76,0.0,0.8950936608301545,1.0,3.7414152284965243e-44,1.060193534083892e-81,3.736506246636433e-07,3.7365062520041017e-07,2.0532548189276424e-16,1.599638519428904e-19
3.362391705247434e-12,0.8185917769707555,2.4338899898355105e-30,1.9762895729350729e-16,3.616298809321944e-36,3.788282125183214e-43,0.0,0.0,3.0597712304835014e-31,3.489522799772197e-67,4.7630455080703504e-35,7.593877367420557e-43,7.998058268377147e-31,1.5256825806137967e-57,4.5641880691339676e-45,2.644564113956471e-37,1.563935341254222e-56,3.3013352477000924e-43,9.961957355914449e-37,2.7398223669894565e-30,2.687005430014267e-16,2.820839658844701e-26,6.450593437980131e-43,5.737928003313583e-90,2.8784161489120065e-65,4.027142841879923e-56,3.578636416677251e-45,1.1636710893981647e-75,1.3202431601646637e-118,4.751232267363055e-112,1.0052142221078857e-71,3.0064821639542895e-56,5.639000653566786e-51,2.9277497944217258e-92,3.76,0.0,0.8950935501188859,1.0,1.0729339319158216e-43,5.95843445839343e-81,4.843618929569186e-07,4.843618938275829e-07,3.330035298012789e-16,2.594737651012012e-19
4.89948505679939e-12,0.818591809022321,7.11831121170147e-30,2.879736235190152e-16,1.5154300131336133e-35,2.5281178584371253e-42,0.0,0.0,8.94892075652779e-31,5.33973028677473e-66,2.1130932392041464e-34,5.0677739511593755e-42,3.351592391042849e-30,1.5505186342364664e-56,3.0458890610278854e-44,1.181376989891495e-36,2.5364479984721835e-55,2.2031528818016627e-42,4.4502124787714075e-36,8.013003863502922e-30,5.549823853971625e-16,8.249940071587623e-26,4.304666615336654e-42,7.975069786545672e-88,7.596409686844928e-64,6.528084244505285e-55,2.366659511808972e-44,4.9237269489823664e-74,1.3453440755209253e-115,1.9913454177280903e-109,4.437180717315468e-70,4.87558591207268e-55,5.770351645269096e-50,5.052789966853802e-90,3.76,0.0,0.8950933286963902,1.0,7.160246624181763e-43,4.7226088752361695e-79,7.057843880263044e-07,7.057843898242473e-07,6.87442566844307e-16,5.3583920682804725e-19
6.436578408351346e-12,0.8185918410738787,1.5572906582531924e-29,3.7831828974452307e-16,4.1966300294608604e-35,9.043228864830043e-42,0.0,0.0,1.95780580445553e-30,2.9094906987692696e-65,6.107146044051473e-34,1.8127738122172569e-41,9.281368528906407e-30,6.846227096422059e-56,1.089525134133013e-43,3.3685674357022954e-36,1.3599779442739785e-54,7.880809749909299e-42,1.268933212242797e-35,1.75301343179471e-29,9.469343383952705e-16,1.804846199546325e-25,1.539768339240818e-41,7.867541816599237e-87,4.872078462188986e-63,3.4998468482393937e-54,8.433425440397264e-44,3.743539040141898e-73,1.5964534737236554e-114,2.3779814381799156e-108,3.3487077969731e-69,2.613514468854058e-54,2.5426364887766312e-49,5.1736448708529324e-89,3.76,0.0,0.8950931072739491,1.0,2.561263062270598e-42,4.1133199771780165e-78,9.272068283677766e-07,9.272068314349243e-07,1.1723650500479723e-15,9.141306740355834e-19
9.51076511145526e-12,0.8185919051769712,4.9788216675040545e-29,5.590076221955388e-16,2.0159913851649517e-34,6.850723587088579e-41,0.0,0.0,6.25962564085948e-30,5.159537044583451e-64,3.261734301173761e-33,1.373283470079278e-40,4.458500897284527e-29,8.224683343615648e-55,8.25355016283846e-43,1.6433017800672523e-35,2.6052917503284017e-53,5.970129818279261e-41,6.190337532010696e-35,5.604473671059532e-29,2.0493089158165542e-15,5.770170224692909e-25,1.1663701509093641e-40,1.1983867184213466e-84,1.5470094496439768e-61,6.699000396756162e-53,6.268072973209516e-43,1.857584767311065e-71,2.837229286951529e-111,1.0516311898760052e-105,1.797587318995044e-67,5.004513689276475e-53,3.00094595853297e-48,1.235703751304349e-86,3.76,0.0,0.8950926644292309,0.9999999999999999,1.940292065722989e-41,3.5770643234623495e-76,1.370051544111674e-06,1.3700515507467337e-06,2.5344641782643863e-15,1.9776563994510078e-18
1e-11,0.818592033383061,5.854337300703084e-29,5.877630407697073e-16,2.599775156340763e-34,1.020252235859609e-40,0.0,0.0,7.360541748734518e-30,1.1717528915874385e-63,4.396627152845883e-33,2.0451954065370824e-40,5.749505309133957e-29,1.5395069600200473e-54,1.2291513966033607e-42,2.1143197207981288e-35,6.645160955823641e-53,8.89108762679416e-41,7.96469604295689e-35,6.589971960268583e-29,2.263919306035868e-15,6.784799565216045e-25,1.7369419947535086e-40,1.983952037302072e-83,6.1169809613397536e-61,1.7066841607929397e-52,9.218792270190442e-43,9.1873931866869e-71,4.119382888760057e-109,3.7759708139302824e-104,1.211508253375205e-66,1.2757109266094218e-52,5.514741680889349e-48,2.8710131985301837e-85,3.76,0.0,0.8950925939536726,0.9999999999999998,2.889603249415878e-41,3.2240260589273393e-75,1.4405271019424353e-06,1.440527109271745e-06,2.799286335319156e-15,2.184617806810647e-18
1.5659138517663083e-11,0.818592033383061,2.258801135252732e-28,9.2038628709757e-16,1.5933667147251124e-33,9.698325087521309e-40,0.0,0.0,2.8404123843668573e-29,2.0299923778991973e-62,3.1754686071184186e-32,1.944161652779035e-39,3.5236088292318173e-28,2.1749772636697423e-53,1.1683663325017432e-41,1.2813924822789946e-34,1.2616193526883819e-51,8.451700249029447e-40,4.827109591330547e-34,2.542537214809239e-28,5.5282646976034386e-15,2.6176918974366658e-24,1.6509035348115483e-39,6.037335639251519e-82,1.454297638805089e-59,3.237546547598953e-51,8.501214528631456e-42,2.3448375325895186e-69,1.3300142725410976e-107,1.1916760901569894e-102,3.317784864820898e-65,2.4209795854781804e-51,7.603987809328226e-47,8.909531843555253e-84,3.76,0.0,0.8950917787404515,0.9999999999999997,2.746802266294042e-40,9.246375938369393e-74,2.255740315682081e-06,2.2557403335655892e-06,6.821647388375302e-15,5.3312166226894044e-18
2.7955885330078732e-11,0.8185922897948604,1.3195442140421413e-27,1.6431436169016323e-15,1.7612492770654977e-32,2.020173754059368e-38,0.0,0.0,1.660514921585871e-28,1.3685643148542412e-60,4.894762538862935e-31,4.0499589691666997e-38,3.894235800094338e-27,8.896303023199693e-52,2.4334666805951856e-40,1.3781419374382829e-33,9.893692986164009e-50,1.7605003264116744e-38,5.1917716296072795e-33,1.4851200288734203e-27,1.7584368204505862e-14,1.5289995525763392e-23,3.4376219609527314e-38,5.980600459504988e-79,2.267690400628122e-57,2.531239281467433e-49,1.7128568194829437e-40,5.678921459131516e-67,1.6355963303373802e-103,3.3035690425582194e-99,1.0317162185739773e-62,1.892120710210703e-49,3.0060461855979024e-45,1.4866144060173325e-80,3.76,0.0,0.8950900073655219,0.9999999999999993,5.721624825633473e-39,4.6022488588091426e-71,4.027115218498906e-06,4.027115275282619e-06,2.1598041758827226e-14,1.693297913605095e-17
5.2549378954910035e-11,0.8185928026169398,8.953292236423436e-27,3.0886582765097562e-15,2.3367184139774172e-31,5.172737236322011e-37,0.0,0.0,1.129888125870168e-27,1.2608809468234168e-58,1.0204380174912928e-29,1.0371347575002243e-36,5.1643816747429855e-26,4.523926989526352e-50,6.229676246160919e-39,1.7863190221277962e-32,9.898052226922598e-48,4.507833616810621e-37,6.729986762935681e-32,1.0073160218907777e-26,6.208989732161761e-14,1.0370521356997723e-22,8.795834588038906e-37,8.424096504309588e-76,4.5251772218624034e-55,2.5188107396554344e-47,4.308480399817963e-39,1.969475802163553e-64,3.273948434448401e-99,1.527078705150572e-95,4.112961525453972e-60,1.8786585128666453e-47,1.501576911825805e-43,3.862060745873863e-77,3.76,0.0,0.8950864646261788,0.9999999999999986,1.465045310755722e-37,3.249141804730122e-68,7.569854462963633e-06,7.5698546627576695e-06,7.555462623044819e-14,5.961463580089095e-17
7.714287257974133e-11,0.8185933154369934,2.709056981999017e-26,4.53417293611788e-15,9.449246546106078e-31,2.729566787882099e-36,0.0,0.0,3.4280373359554994e-27,1.117658828760257e-57,4.9731684225008996e-29,5.4730452070328685e-36,2.087766522905848e-25,2.928514430523493e-49,3.2869796033667946e-38,7.430707877639628e-32,7.760921942674151e-47,2.3787084987777998e-36,2.799649201678936e-31,3.046961474710791e-26,1.3378677661118232e-13,3.1368537412808317e-22,4.639887327467675e-36,1.2014150578102513e-74,4.1278290561586e-54,1.9723696641099253e-46,2.3190888564495643e-38,2.225752319745884e-63,4.170001069340872e-98,2.561623367632667e-94,4.28807130238693e-59,1.4685832010497127e-46,9.87351080036697e-43,5.087761434613968e-76,3.76,0.0,0.8950829219008578,0.9999999999999978,7.730798565516823e-37,4.206102334771139e-67,1.111257962627043e-05,1.1112580055501745e-05,1.6152962570095151e-13,1.281360833748032e-16
9.999999999999999e-11,0.8185938282550217,5.742970391602529e-26,5.8776304076970665e-15,2.45580594368307e-30,8.64840237642152e-36,0.0,0.0,7.289158799049191e-27,5.885827479488335e-57,1.4897964228588344e-28,1.734158422513994e-35,5.424380322207269e-25,1.0821789469421316e-48,1.0413617890575127e-37,1.977936520612313e-31,3.357802519101925e-46,7.536738124111786e-36,7.4525032478480094e-31,6.457179144922271e-26,2.2480120029913633e-13,6.64757694716006e-22,1.4696738480664434e-35,1.0271475742069436e-73,2.0129171913275553e-53,8.525441757602355e-46,7.558913170742148e-38,1.7647713908924766e-62,1.2983518531462652e-96,3.840207525076636e-93,2.331471926357906e-58,6.33472924905307e-46,3.731183316660147e-42,7.412126372934646e-75,3.76,0.0,0.8950796293139597,0.999999999999997,2.449438350589741e-36,3.2565599849803114e-66,1.4405166325422024e-05,1.4405167044739401e-05,2.695001537867034e-13,2.1482364680803172e-16
1.0173636620457263e-10,0.8185938282550217,6.026529056919585e-26,5.979687595726003e-15,2.6040425627440184e-30,9.250120410987456e-36,0.0,0.0,7.650400344643704e-27,6.399498746207036e-57,1.5898037786334136e-28,1.854816616879528e-35,5.751722306015731e-25,1.1641583115121685e-48,1.1138112909256203e-37,2.09971015348267e-31,3.630796847941362e-46,8.06111144852157e-36,7.911338130842588e-31,6.775873344479415e-26,2.3267510295142816e-13,6.975662056164167e-22,1.5719084660711612e-35,1.1276726831108793e-73,2.184026012370022e-53,9.218308672925966e-46,8.094172788033212e-38,1.9352227658830088e-62,1.4418867243373067e-96,4.244772836365544e-93,2.5367371031434804e-58,6.849120357023708e-46,4.017018739788471e-42,8.191147613369149e-75,3.76,0.0,0.8950793791895588,0.999999999999997,2.619859562796889e-36,3.56945319176947e-66,1.465529070910164e-05,1.4655291453481437e-05,2.788072760745726e-13,2.223146925585091e-16
1.2632985982940394e-10,0.8185943410710238,1.131735912204295e-25,7.425202255334126e-15,5.8275614370488535e-30,2.461367972717364e-35,0.0,0.0,1.4421432024437853e-26,2.680830453399304e-56,4.044410964577363e-28,4.935692021683267e-35,1.2867324231170854e-24,3.552754998318548e-48,2.9634792672406256e-37,4.788983959424683e-31,1.2823977618363947e-45,2.144984349010535e-35,1.804476357990325e-30,1.2719508420918311e-25,3.587548592463997e-13,1.3094332542391669e-21,4.18141316814957e-35,7.832243241225471e-73,8.596101830881563e-53,3.2528090374274965e-45,2.216944107940296e-37,1.185446969861133e-61,2.700528582876863e-95,6.0899061800190925e-92,1.1026838691215507e-57,2.4116619715373694e-45,1.2560085704255318e-41,8.602033595230949e-74,3.76,0.0,0.8950758364922817,0.9999999999999962,6.971193924712229e-36,2.238521852456569e-65,1.8197987712207893e-05,1.8197988856722562e-05,4.266629900084638e-13,3.4196255998341787e-16
1.7551684707906655e-10,0.818595366696951,2.9567186404804456e-25,1.0316231574550374e-14,2.0115668115013105e-29,1.1311970312403047e-34,0.0,0.0,3.803661545313574e-26,2.6578693478833592e-55,1.740398799563133e-27,2.2685464424960725e-34,4.437943194027823e-24,2.078414033603772e-47,1.3616977463932752e-36,1.6979781139033284e-30,9.875872617725942e-45,9.857934719097277e-35,6.398461835751501e-30,3.319834962411666e-25,6.924884235546356e-13,3.417553500965025e-21,1.9204390437804211e-34,2.2635887591272413e-71,8.12851551012711e-52,2.499218477157555e-44,1.0717354495689405e-36,2.307053708058957e-60,3.732821599830912e-93,7.2032891447584225e-90,1.2635258753310869e-56,1.8451250912252655e-44,7.714310326543245e-41,4.4087190351278064e-72,3.76,0.0,0.8950687511397929,0.9999999999999948,3.203825553611046e-35,5.205089540777557e-64,2.5283339482031806e-05,2.5283341679174796e-05,8.11509164004979e-13,6.569750468797337e-16
2.2470383432872916e-10,0.8185963923147749,6.124899572052443e-25,1.3207260893766625e-14,5.150323912592732e-29,3.5563997068112205e-34,0.0,0.0,7.967474127800436e-26,1.317994552472083e-54,5.255281879554922e-27,7.1326621804390425e-34,1.1353167132488438e-23,7.70753741547444e-47,4.280391599098314e-36,4.419765384430708e-30,4.3597054163378393e-44,3.099262273643311e-34,1.6656170217804115e-29,6.869486845542725e-25,1.1349869596115736e-12,7.071463748497592e-21,6.034407719034493e-34,1.8565521412565437e-70,4.071803711717687e-51,1.1011365914553949e-43,3.4534684452718337e-36,1.5797690572380498e-59,6.149715972332472e-92,8.720407790695374e-89,7.085551405961604e-56,8.109438280268885e-44,2.937096832871533e-40,4.6759509420302706e-71,3.76,0.0,0.8950616658433913,0.9999999999999933,1.0072590030697412e-34,3.863640553791173e-63,3.2368634941680124e-05,3.2368638523257406e-05,1.310531668088268e-12,1.0716848253164656e-15
2.7389082157839177e-10,0.8185974179244959,1.103817634051266e-24,1.609829021298289e-14,1.1063754497446932e-28,9.047649564003045e-34,0.0,0.0,1.4548817857144876e-25,4.940227115865796e-54,1.2990267101122402e-26,1.8147149085665044e-33,2.436556690195081e-23,2.257252720859326e-46,1.0887785779276104e-35,9.58639274850383e-30,1.480009284643354e-43,7.88467171632717e-34,3.6129648612775693e-29,1.2363996426497522e-24,1.6862498853959758e-12,1.2727115883410923e-20,1.5343454600620029e-33,1.1255954285259945e-69,1.5485981734001956e-50,3.730385113693277e-43,8.918416866952549e-36,7.926764676576804e-59,7.454042468323017e-91,8.182579405333656e-88,2.9877070089683505e-55,2.7410221194468436e-43,8.749193834419664e-40,3.626825856546103e-70,3.76,0.0,0.8950545806030764,0.9999999999999919,2.5625146148645617e-34,2.108971438414421e-62,3.94538740971824e-05,3.945387938941373e-05,1.91814698422866e-12,1.5845417855953113e-15
