Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43)
1.006083820092316e-17,0.4630434845653698,2.6589366112898227e-27,1.9952858411786707e-32,2.8358488995346896e-32,2.3221413277576284e-38,0.0,0.0,3.722571249364499e-21,6.960059994871433e-37,2.255473061505775e-47,3.476788387064102e-49,1.0043196717994148e-59,1.018812316373404e-68,4.0585709184652816e-49,1.2530560769621742e-38,6.031210445165306e-36,1.7326559188727894e-49,9.544444882804329e-68,1.1697461525487339e-66,5.839769820037978e-39,1.9516673870086402e-58,1.2913077699913465e-29,4.047293376382586e-77,4.42402035913214e-52,2.7015958916350867e-60,2.0335758054998105e-58,8.626258549391474e-74,4.698470274383061e-81,2.680327315258872e-83,6.345905168075126e-65,2.991838991160089e-80,9.849561958693299e-64,1.9968280782438323e-105,3.76,0.0,0.7671343263362771,0.9999999999996404,3.55811600360811e-43,6.281188710363276e-49,4.758270986159735e-18,4.758270986159735e-18,1.4895715945079692e-38,2.53048769067466e-44,3.5958388833554223e-13,1.0378836667121474e-41,4.519895408736879e-44,3.7225739082876814e-21,6.547275012963995e-33,2.2343650722602665e-43,3.399642273504827e-33,1.3423291885996996e-20,1.3401607170681952e-40,2.835848718047672e-32,8.714797209210031e-38,2.4710055976664306e-42,6.335590327101533e-39,7.707768758159948e-35,3.3219056789605954e-66,3.5000581097254325e-55,1.2913077712808278e-29,1.9665000250755472e-76,6.03121044516595e-36
2.0130417355973972e-17,0.4630434845653698,5.3201836261339426e-27,3.992305569714287e-32,1.1350786033493442e-31,9.294617425639323e-38,0.0,0.0,7.448376704858277e-21,2.7858378419325324e-36,1.805749873360967e-46,2.7835447434937086e-48,8.04066431974922e-59,8.156693334187488e-68,1.6244860599383987e-48,5.015489861712151e-38,2.414055956863933e-35,1.3871782630550776e-48,7.641367834926407e-67,9.365081776198398e-66,2.3374298159521858e-38,1.5625206067082026e-57,2.583737438230262e-29,1.2971646076645327e-75,3.541906280991415e-51,2.1634679878912333e-59,1.6285073483062626e-57,1.3818076371741174e-72,1.5058679454317983e-79,8.590495952086328e-82,1.016171637552877e-63,6.344020474436584e-79,1.5777639100534083e-62,1.2804706155211427e-103,3.76,0.0,0.7671343263362771,0.9999999999992805,2.8486562897034692e-42,5.028770199917651e-48,9.520676004453405e-18,9.520676004453405e-18,5.96216830810265e-38,1.0128545402946876e-43,7.194801732801873e-13,4.1542394692126827e-41,1.8091361576818106e-43,7.448382024988155e-21,2.6206162742017324e-32,1.7888506473657015e-42,1.3607428817438634e-32,2.685824605854539e-20,5.364135427892458e-40,1.1350785307214805e-31,3.488190025262952e-37,9.890462127326657e-42,2.5358872332528234e-38,3.085116205657796e-34,5.319377211581056e-65,2.802174672940251e-54,2.5837374433915457e-29,6.298107473423713e-75,2.4140559568644484e-35
4.0269575666075594e-17,0.4630434845653698,1.064267853686416e-26,7.986346118067426e-32,4.541792921612957e-31,3.7190580020803067e-37,0.0,0.0,1.4899987615860013e-20,1.1146980089573088e-35,1.4451487029012436e-45,2.2276817671206806e-47,6.434975580854156e-58,6.527833634011381e-67,6.500060218397517e-48,2.0068492388775515e-37,9.659368280907795e-35,1.11016420060725e-47,6.115430236928757e-66,7.494911657972101e-65,9.352763907137791e-38,1.2504913669212485e-56,5.168596767179955e-29,4.1541786012056444e-74,2.834601482277177e-50,1.731651549383967e-58,1.3034648818447192e-56,2.2121782032369948e-71,4.822552484095633e-78,2.7511122551562526e-80,1.6265363982831782e-62,1.5124649764470333e-77,2.525890415126462e-61,8.205771954270458e-102,3.76,0.0,0.7671343263362771,0.9999999999985607,2.2797907965012081e-41,4.024544505840097e-47,1.9045486041040744e-17,1.9045486041040744e-17,2.385643927195384e-37,4.052737464515888e-43,1.439272703035834e-12,1.6622369020083024e-40,7.238901743485442e-43,1.4899998258323486e-20,1.048587860681619e-31,1.4316241860248407e-41,5.444743976628327e-32,5.3728154403471804e-20,2.146352882149133e-39,4.541792631120861e-31,1.395730367801312e-36,3.9574732314906576e-41,1.0146852078472526e-37,1.2344483371655062e-33,8.514467765234259e-64,2.242591376423063e-53,5.168596787831816e-29,2.0162440291862564e-73,9.659368280911922e-35
8.054789228627883e-17,0.4630434845653698,2.1287671882492516e-26,1.597443157990278e-31,1.817012912332796e-30,1.4878656528633364e-36,0.0,0.0,2.980320943792018e-20,4.4595178835916867e-35,1.156338530875846e-44,1.7824838704481625e-46,5.148958807418444e-57,5.223258683033601e-66,2.6004473359095733e-47,8.028703708329439e-37,3.864376292614172e-34,8.883000306349923e-47,4.893295103434192e-65,5.997068061468404e-64,3.741714578266432e-37,1.0005830863273972e-55,1.0338315394966805e-28,1.3298576649582634e-72,2.2681118606678265e-49,1.3856725422585745e-57,1.0430355709715938e-55,3.540514652499793e-70,1.5438210545306842e-76,8.807006324707438e-79,2.602987790646405e-61,4.011018320983264e-76,4.042599576088149e-60,5.258659565887288e-100,3.76,0.0,0.7671343263362771,0.9999999999971211,1.8241790170325318e-40,3.2202470736650425e-46,3.809510611421543e-17,3.809510611421543e-17,9.544129111356846e-37,1.6213588835839784e-42,2.8788576020125687e-12,6.650029988292799e-40,2.8960325494749274e-42,2.9803230724731676e-20,4.195034241525075e-31,1.1455168624310576e-40,2.17825213106273e-31,1.0746797109264314e-19,8.586809149629085e-39,1.817012796208226e-30,5.583830315476724e-36,1.5832470583556504e-40,4.05940155421681e-37,4.938597172402956e-33,1.3625920493112432e-62,1.794413829148972e-52,1.0338315477587699e-28,6.453340674852304e-72,3.864376292617472e-34
1.6110452552668532e-16,0.4630434845653698,4.257767267042089e-26,3.1950619964101324e-31,7.268643178191178e-30,5.951949239390201e-36,0.0,0.0,5.960965308226732e-20,1.7839523333336352e-34,9.251586614329394e-44,1.42612248632602e-45,4.11955919890277e-56,4.1790036627250235e-65,1.040263584130398e-46,3.2117428351500884e-36,1.54587632203194e-33,7.107074966453968e-46,3.9150426124293725e-64,4.7981099870267134e-63,1.4968076430633863e-36,8.005424736133574e-55,2.067775253009035e-28,4.256377520096992e-71,1.8146617766050797e-48,1.1086791375676868e-56,8.345339356363272e-55,5.66564849115902e-69,4.941194390009624e-75,2.8187936753601047e-77,4.1652041567802534e-60,1.1508526990824263e-74,6.469099404610395e-59,3.372278385169861e-98,3.76,0.0,0.7671343263362771,0.9999999999942419,1.4594817802409338e-39,2.5764422726241165e-45,7.619434626056479e-17,7.619434626056479e-17,3.817962325905658e-36,6.48596336365293e-42,5.758026757827953e-12,2.6602284847405297e-39,1.1585076868315739e-41,5.960969565649819e-20,1.678150265728664e-30,9.165005044957824e-40,8.71371765542593e-31,2.149476044682599e-19,3.4350032039470044e-38,7.268642714384621e-30,2.2337139075320029e-35,6.333504225185524e-40,1.6238927753633374e-36,1.975599644713012e-32,2.1803690708609227e-61,1.4356673690499414e-51,2.067775286060081e-28,2.0652866081687756e-70,1.5458763220345808e-33
3.222177920074983e-16,0.4630434845653697,8.515773063296433e-26,6.390306657470221e-31,2.907575580749161e-29,2.3808783762973998e-35,0.0,0.0,1.1922254037186882e-19,7.1360997035135984e-34,7.401620655995338e-43,1.140952136425385e-44,3.2958054672145576e-55,3.3433615669113615e-64,4.161223594305402e-46,1.2847493923980086e-35,6.18375690687634e-33,5.685929826043741e-45,3.132238508811186e-63,3.8386702067393986e-62,5.987474204441723e-36,6.40464381240886e-54,4.13566263185368e-28,1.362174098747167e-69,1.451798339758004e-47,8.870006598282351e-56,6.676693422924819e-54,9.065701807000371e-68,1.581336943225751e-73,9.021022494280408e-76,6.664665613290907e-59,3.470408330787526e-73,1.0351311173334787e-57,2.1661829107825492e-96,3.76,0.0,0.767134326336277,0.9999999999884835,1.1676408536073227e-38,2.0612516687453104e-44,1.523928265532635e-16,1.523928265532635e-16,1.5272470518245875e-35,2.594490912022014e-41,1.1516362500907522e-11,1.064134691686186e-38,4.634222407414978e-41,1.1922262551583173e-19,6.712874207944746e-30,7.332352109740387e-39,3.485628893337707e-30,4.2990687120858945e-19,1.3740571923739896e-37,2.9075753958026355e-29,8.935219202090429e-35,2.5335052309284646e-39,6.495835415817616e-36,7.902720138239559e-32,3.48876795423458e-60,1.1485884203898478e-50,4.135662764063245e-28,6.609265304495074e-69,6.183756906897471e-33
6.444443249691243e-16,0.4630434845653698,1.7031807210479811e-25,1.2780823916545835e-30,1.163053894206042e-28,9.523721681758231e-35,0.0,0.0,2.3844831495470073e-19,2.8544979565123007e-33,5.921437072501017e-42,9.127833502403871e-44,2.636709600358113e-54,2.674752616693538e-63,1.6645232516593653e-45,5.139101977033215e-35,2.473553087249834e-32,4.548851724734257e-44,2.5059394545866487e-62,3.0710090417767606e-61,2.39503840908178e-35,5.123836645068274e-53,8.271437196822735e-28,5.05022800560107e-68,1.161466239235727e-46,7.096249162102179e-55,5.3415235132751915e-53,1.4505673094098477e-66,5.862773415747071e-72,3.3445250923119314e-74,1.0663736121028386e-57,1.0765559469928408e-71,1.6562699596570041e-56,1.7590052850681087e-94,3.76,0.0,0.7671343263362769,0.999999999976967,9.341348549368676e-38,1.6490404762088318e-43,3.0478978713866094e-16,3.0478978713866094e-16,6.109112316252383e-35,1.0378174760477258e-40,2.3033023712871035e-11,4.2566253507751267e-38,1.8537291510877968e-40,2.3844848521770063e-19,2.685204310810327e-29,5.866020916188027e-38,1.394279923979471e-29,8.598254046456331e-19,5.496340592960268e-37,1.1630538206928538e-28,3.5741603935908523e-34,1.0134230719739608e-38,2.5983870282209913e-35,3.1611523654658795e-31,5.5821706718195975e-59,9.18892546867005e-50,8.271437725671739e-28,2.1150205936437637e-67,2.4735530872667406e-32
1.2888973908923762e-15,0.4630434845653698,3.4063965723545464e-25,2.5561970183110206e-30,4.652262897782935e-28,3.809538957991264e-34,0.0,0.0,4.768998641348801e-19,1.1418107977594266e-32,4.737205874855462e-41,7.302353072691748e-43,2.1093969419403805e-53,2.139827289802203e-62,6.658160329335346e-45,2.055661583610789e-34,9.894312997723359e-32,3.6391243977058945e-43,2.0049180282513998e-61,2.456836364511275e-60,9.580251091804754e-35,4.099117926748994e-52,1.6542985555879955e-27,1.6230176617367016e-66,9.291840173932646e-46,5.677120048613815e-54,4.273286313069868e-52,2.3209564438423005e-65,1.8841495846328963e-70,1.0748471953629207e-72,1.7062194585177658e-56,3.390616640136878e-70,2.6500800720012498e-55,1.147571777283536e-92,3.76,0.0,0.7671343263362765,0.9999999999539336,7.473167523972668e-37,1.3192480375154826e-42,6.095837083094557e-16,6.095837083094557e-16,2.4436696395664216e-34,4.151312107451565e-40,4.606630504008889e-11,1.7026674467972853e-37,7.415011824719072e-40,4.7690020455424625e-19,1.0740926480709605e-28,4.69287241732111e-37,5.577176428959091e-29,1.7196624713452587e-18,2.1985586019826203e-36,4.652262607462642e-28,1.429678697770871e-33,4.053736415981223e-38,1.039365382225284e-34,1.2644738060529531e-30,8.931586594110672e-58,7.351227616925326e-49,1.654298767129738e-27,6.768154958788393e-66,9.894312997858606e-32
2.5778035227388797e-15,0.46304348456536987,6.812864362447335e-25,5.1124709714622706e-30,1.8609146207268644e-27,1.5238325599920584e-33,0.0,0.0,9.53802962553301e-19,4.567266421688081e-32,3.7897871820117356e-40,5.841916495030321e-42,1.6875343313760755e-52,1.7118716718366192e-61,2.6632773517105297e-44,8.222687209209504e-34,3.95774532798736e-31,2.911316520298895e-42,1.6041722162209748e-60,1.9654807123572722e-59,3.8321199279041735e-34,3.279313740988245e-51,3.308607919047145e-27,5.194402165569426e-65,7.43351622563081e-45,4.541781389823949e-53,3.418656037955292e-51,3.713585037893177e-64,6.030144301329594e-69,3.440004839177168e-71,2.7299684375162066e-55,1.0762990741928942e-68,4.240166618518727e-54,7.577852416565488e-91,3.76,0.0,0.7671343263362759,0.9999999999078673,5.9785694853492884e-36,1.0554046924405059e-41,1.2191715506510445e-15,1.2191715506510445e-15,9.774727113045233e-34,1.6605332679958933e-39,9.213270330827448e-11,6.810704316533705e-37,2.966035648777051e-39,9.538036429585688e-19,4.296392424859469e-28,3.7543201953839466e-36,2.230881917640329e-28,3.439336604046661e-18,8.794279136979213e-36,1.8609145075865343e-27,5.71874385311513e-33,1.6215051268500733e-37,4.157482658580929e-34,5.057920925804287e-30,1.4290629243107585e-56,5.881016988335238e-48,3.308608765218331e-27,2.1658237989720282e-64,3.957745328095561e-31
3.8667096545853835e-15,0.4630434845653699,1.0219368240019888e-24,7.668789624925066e-30,3.954449479599889e-27,3.238162585155386e-33,0.0,0.0,1.4307060610297848e-18,9.705455665537267e-32,1.0836439228120646e-39,1.6704254402633984e-41,4.825311983353203e-52,4.894889998898311e-61,5.659472359660828e-44,1.7473235066420987e-33,8.410221401503376e-31,8.324557912740375e-42,4.5873704408713204e-60,5.620054907419112e-59,8.143267028806973e-34,9.376801920475474e-51,4.962916974154055e-27,2.29640401625816e-64,2.125524281208638e-44,1.3483527212424622e-52,1.0146805246277867e-50,1.4158098433430385e-63,2.6658782609297207e-68,1.5207984518097792e-70,1.0048110881174933e-54,5.04354179650791e-68,1.6165669100789527e-53,3.873681388790719e-90,3.76,0.0,0.7671343263362752,0.9999999998618011,1.7094998158147424e-35,3.017802391147264e-41,1.828759392992633e-15,1.828759392992633e-15,2.0771324481494603e-33,3.528638442501453e-39,1.381989371907966e-10,1.4472768159248363e-36,6.302859440428963e-39,1.4307070810941229e-18,9.129847531318251e-28,1.0735025642005703e-35,4.740631165588014e-28,5.1590107360502165e-18,1.8687871120877525e-35,3.954449243565511e-27,1.215234883056008e-32,3.4457074524843558e-37,8.834663841750178e-34,1.0748098010320904e-29,5.259907981409926e-56,1.681605857413962e-47,4.962918772270387e-27,9.88960965293887e-64,8.410221401812762e-31
6.4445219182783904e-15,0.46304348456537003,1.7032520345084843e-24,1.278160573688177e-29,1.0932905290702453e-26,8.952676517288299e-33,0.0,0.0,2.3845122582150023e-18,2.6832768634583614e-31,4.980033538875003e-39,7.676666671869524e-41,2.2175534522773933e-51,2.2495127833187665e-60,1.564679541989136e-43,4.830841473019444e-33,2.3251821723184743e-30,3.825663586388991e-41,2.108816757065389e-59,2.5827728439618742e-58,2.251377035932897e-33,4.309237169837313e-50,8.271533850959389e-27,3.703381702854958e-63,9.768136891856925e-44,6.316116028113867e-52,4.752443349377537e-50,1.164289695702752e-62,4.299230172684564e-67,2.4525735794522507e-69,7.73111534491749e-54,7.01203033192214e-67,1.329365168627627e-52,1.2925801737744628e-88,3.76,0.0,0.767134326336274,0.9999999997696692,7.856239708561811e-35,1.386872278003524e-40,3.0479350776758076e-15,3.0479350776758076e-15,5.742667269727096e-33,9.755661150810702e-39,2.3033074741787962e-10,4.001300315010249e-36,1.7425747447955415e-38,2.384513956290156e-18,2.524137895780992e-27,4.933427518010743e-35,1.3106469550082114e-27,8.598358997265933e-18,5.166654087904951e-35,1.093290466942605e-26,3.3597717942484714e-32,9.526407608707126e-37,2.442528174932644e-33,2.971537191062873e-29,4.047024991289793e-55,7.7280492324806e-47,8.271538822228355e-27,1.288210148394341e-62,2.3251821724606563e-30
8.764552955602097e-15,0.4630434845653701,2.3164473839191336e-24,1.7383284671239096e-29,1.9468275022152378e-26,1.59421865549471e-32,0.0,0.0,3.2429378358693006e-18,4.778123533496068e-31,1.1210011645063502e-38,1.7280107318449252e-40,4.991712666553425e-51,5.06363256895917e-60,2.7862317010169153e-43,8.60230060383351e-33,4.14046265723345e-30,8.611534281076424e-41,4.747871100024335e-59,5.813798818183875e-58,4.0090375107307634e-33,9.700054770415425e-50,1.1249288043791127e-26,1.3734019080395545e-62,2.1987990099186686e-43,1.4575278522460073e-51,1.096515349500756e-49,3.3957279479366506e-62,1.5943730147386432e-66,9.095389114541664e-69,2.1291805739335895e-53,2.4019907963726367e-66,3.877154079161941e-52,6.097196699413122e-88,3.76,0.0,0.7671343263362729,0.9999999996867511,1.7684326405733944e-34,3.1218372900627e-40,4.1451931938906636e-15,4.1451931938906636e-15,1.0225992756809269e-32,1.7371950717185446e-38,3.1324884549523733e-10,7.125133857047009e-36,3.103031536890614e-38,3.242940143098188e-18,4.4947440118756215e-27,1.1105101873276031e-34,2.333875099467053e-27,1.1693772430105314e-17,9.20028485227294e-35,1.9468273952778202e-26,5.982761157297698e-32,1.696375202775335e-36,4.349421208656835e-33,5.29143000289872e-29,1.1145671305849419e-54,1.7395770793412833e-46,1.1249296896151708e-26,4.213806425476194e-62,4.140462657553501e-30
1.1084583992925803e-14,0.46304348456537026,2.9296550751533594e-24,2.198511648889376e-29,3.039026151983646e-26,2.4886165603189213e-32,0.0,0.0,4.1013634137221716e-18,7.458720607252114e-31,2.1187659098816e-38,3.2660535548970823e-40,9.434703598669614e-51,9.570596721505953e-60,4.349347735282749e-43,1.342831500911859e-32,6.463322665142243e-30,1.6276364505625335e-40,8.97543999796175e-59,1.0988461819172884e-57,6.258166094793018e-33,1.833374101537711e-49,1.422704118206745e-26,3.592655876242872e-62,4.1558746995235904e-43,2.806415825443493e-51,2.1110498960730377e-49,7.7701299419530165e-62,4.17068980182779e-66,2.3792454004131347e-68,4.79555315223536e-53,6.48500059474848e-66,8.871691250236014e-52,1.811481654951838e-87,3.76,0.0,0.7671343263362718,0.9999999996038336,3.3424539698242045e-34,5.900477756041233e-40,5.242451310105518e-15,5.242451310105518e-15,1.5962921752632381e-32,2.7117868330419037e-38,3.9616638138959983e-10,1.1122437775604806e-35,4.843910159948167e-38,4.1013663289870396e-18,7.01636099646417e-27,2.098937267428257e-34,3.643213108252246e-27,1.4789185860558077e-17,1.4361778996219383e-34,3.039025990870053e-26,9.339177478972986e-32,2.6480718721610434e-36,6.789509985723023e-33,8.259999453365396e-29,2.5103394321471142e-54,3.287915065866469e-46,1.4227055000729874e-26,1.1158265607112942e-61,6.463322665747161e-30
1.340461503024951e-14,0.46304348456537026,3.542874424548121e-24,2.658709272372473e-29,4.3566660497817985e-26,3.567638230740213e-32,0.0,0.0,4.959788991762618e-18,1.0692621021190606e-30,3.541437637934394e-38,5.459085299733756e-40,1.5769812625891803e-50,1.599689017469259e-59,6.235106930049723e-43,1.9250468288838582e-32,9.265645330462765e-30,2.720532956928849e-40,1.5005007239518339e-58,1.8366800862349852e-57,8.971538398816124e-33,3.064415901815758e-49,1.7204793324204744e-26,8.281507061113174e-62,6.946388456386829e-43,4.7716558474717496e-51,3.588958899517918e-49,1.5366096269104489e-61,9.613946031127614e-66,5.484449325886961e-68,9.216930822091877e-53,1.4489054638404765e-65,1.7544418747108644e-51,4.930808801057248e-87,3.76,0.0,0.7671343263362707,0.9999999995209166,5.586786268246202e-34,9.862426961344934e-40,6.33970942632037e-15,6.33970942632037e-15,2.288401169722919e-32,3.887544527523214e-38,4.790833862458819e-10,1.5944827002207113e-35,6.944144201726315e-38,4.9597925140076284e-18,1.0058466140558827e-26,3.5082947978197886e-34,5.222812208396433e-27,1.788459928875642e-17,2.0588659644121414e-34,4.356665826762611e-26,1.3388393289715439e-31,3.79621215320319e-36,9.733258649735075e-33,1.1841312733222206e-28,4.8248083787996525e-54,5.495626545109557e-46,1.720481313426476e-26,2.437964556009404e-61,9.265645331473863e-30
1.8044677104896922e-14,0.4630434845653705,4.769339709558946e-24,3.5791374541900253e-29,7.506060469995885e-26,6.146722651879669e-32,0.0,0.0,6.676640148271271e-18,1.8422219961549177e-30,7.560567219296927e-38,1.1654525338124448e-39,3.3666967030183236e-50,3.4151534435972294e-59,1.0742406772824125e-42,3.3166450243911496e-32,1.5963696450081969e-29,5.8080281222733114e-40,3.2046322420843456e-58,3.9211033061360367e-57,1.5456982289656468e-32,6.542179814337777e-49,2.316029533680351e-26,3.0312660671732995e-61,1.4829750542392896e-42,1.055042476348385e-50,7.933698549428852e-49,4.298228475378298e-61,3.518977153019419e-65,2.0074641369429322e-67,2.383472503900108e-52,4.724162191620213e-65,4.9074857135757025e-51,2.507829596813207e-86,3.76,0.0,0.7671343263362684,0.9999999993550838,1.1927154289998092e-33,2.105516170790837e-39,8.534225658750071e-15,8.534225658750071e-15,3.942664764045668e-32,6.697815112332082e-38,6.449161849455107e-10,2.7471197236299305e-35,1.196413681551661e-37,6.6766448820687505e-18,1.7329640101996076e-26,7.489810987759002e-34,8.998335866305055e-27,2.4075426140011952e-17,3.5472015307096843e-34,7.506060108768447e-26,2.3066741403564724e-31,6.540483273973903e-36,1.67693430882891e-32,2.0401290323455276e-28,1.2476819499345284e-53,1.173253865422909e-45,2.3160329467369817e-26,7.514265720806046e-61,1.5963696452240548e-29
2.2684739179544335e-14,0.4630434845653706,5.995848087877274e-24,4.499619020749356e-29,1.1488777501802723e-25,9.408280769410847e-32,0.0,0.0,8.393491305473277e-18,2.819705328060308e-30,1.3748072562216607e-37,2.1192488725366946e-39,6.122009003087215e-50,6.2100849746958065e-59,1.6442326045602335e-42,5.076456398487595e-32,2.4434036721717745e-29,1.0561268636524e-39,5.829467915781684e-58,7.130101441844447e-57,2.3658459948482758e-32,1.1896245089942462e-48,2.91157936672697e-26,8.137207894263179e-61,2.6966295010519394e-42,1.9766503866265558e-50,1.4861318212289752e-48,9.624558909549742e-61,9.44643314546729e-65,5.388888570237561e-67,5.047614811319296e-52,1.2026984849194113e-64,1.098867753423583e-50,8.161839440455367e-86,3.76,0.0,0.7671343263362662,0.999999999189253,2.1688238179179285e-33,3.828653104391418e-39,1.0728741891179766e-14,1.0728741891179766e-14,6.034642081919487e-32,1.0251676808487692e-37,8.107470207404213e-10,4.2047418282729645e-35,1.8312512217168068e-37,8.393497246920424e-18,2.6524750112165957e-26,1.3619409965371394e-33,1.3772854529966493e-26,3.026625298293424e-17,5.429347317026826e-34,1.1488776983222827e-25,3.5305958366954556e-31,1.001090175071649e-35,2.5667159441549504e-32,3.1226218459065506e-28,2.642286804774375e-53,2.133435076265631e-45,2.911584590751073e-26,1.8241174187144726e-60,2.4434036725642886e-29
2.7324801254191747e-14,0.4630434845653708,7.222402482424491e-24,5.420157594884187e-29,1.636133951261202e-25,1.339862712637642e-31,0.0,0.0,1.0110342463415672e-17,4.015584457317859e-30,2.2741997551138094e-37,3.505651062592892e-39,1.0127058863404001e-49,1.0272690847076657e-58,2.3415756565347335e-42,7.229455767568411e-32,3.4796876482496736e-29,1.7470398989233875e-39,9.646828326287158e-58,1.1794580227260156e-56,3.369236604096604e-32,1.9678712701548476e-48,3.507128806585492e-26,1.8843632910335807e-60,4.4607519412555816e-42,3.345366997166457e-50,2.5148398083933634e-48,1.9016581153618692e-60,2.1875456340654205e-64,1.2479249554836505e-66,9.549495908582531e-52,2.676139715808541e-64,2.1711603923512766e-50,2.271361346377071e-85,3.76,0.0,0.767134326336264,0.9999999990234243,3.587658250076419e-33,6.333340132457873e-39,1.2923258123609456e-14,1.2923258123609456e-14,8.594021948104049e-32,1.4599565654891468e-37,9.765757605144125e-10,5.988035429272908e-35,2.607941689040697e-37,1.011034960834496e-17,3.777429232349115e-26,2.2529164392703906e-33,1.961412775526295e-26,3.6457079816958065e-17,7.732014574190639e-34,1.6361338823979845e-25,5.027974202189841e-31,1.4256728657126738e-35,3.655298470656412e-32,4.446972351861632e-28,4.998897143064792e-53,3.529118364841971e-45,3.507136246194748e-26,3.896768051407826e-60,3.479687648898969e-29
3.6604925403486576e-14,0.4630434845653712,9.675651913183879e-24,7.261408990200121e-29,2.8826140427032044e-25,2.360690459971456e-31,0.0,0.0,1.3544044781563361e-17,7.074836527461837e-30,5.245858277162954e-37,8.086423133052099e-39,2.3360262742507293e-49,2.369582700461461e-58,4.125490720588483e-42,1.2737172725999643e-31,6.130669520130993e-29,4.02986615295142e-39,2.2272576187094284e-57,2.720635760697182e-56,5.936071932416338e-32,4.539255244880001e-48,4.698226484583892e-26,8.207200630617858e-60,1.0289541324971129e-41,7.956111940779169e-50,5.979680849759491e-48,6.068531198456552e-60,9.527688659538612e-64,5.435242243383065e-66,2.894298681871859e-51,1.1529149489245861e-63,6.928358397889932e-50,1.5859036125042892e-84,3.76,0.0,0.7671343263362596,0.9999999986917731,8.275590866312805e-33,1.4609009103539586e-38,1.7312290588468815e-14,1.7312290588468815e-14,1.5141325132294727e-31,2.5722167211324347e-37,1.308226834039272e-09,1.0549988248777213e-34,4.594903630861288e-37,1.3544054320719528e-17,6.655243853903725e-26,5.1967643588882114e-33,3.455704859706757e-26,4.883873345780889e-17,1.3622609529553065e-33,2.8826139409178933e-25,8.85850995178078e-31,2.5118352957662303e-35,6.440068432583007e-32,7.834874877523412e-28,1.5150853955948467e-52,8.140557935060353e-45,4.6982395920149083e-26,1.566807667445322e-59,6.130669521628712e-29
4.58850495527814e-14,0.46304348456537153,1.2129088281581441e-23,9.102892002094134e-29,4.490587266770462e-25,3.6776182529511618e-31,0.0,0.0,1.6977747102718865e-17,1.1021305875064992e-29,1.0077383409673306e-36,1.5534151388276687e-38,4.487608918387524e-49,4.552005984974873e-58,6.426759363532376e-42,1.9842184136530847e-31,9.550465742869251e-29,7.741439300302317e-39,4.282214357017389e-57,5.226387438692409e-56,9.247318180520085e-32,8.719986412360474e-48,5.889322565287171e-26,2.4382480808459247e-59,1.9766384643742524e-41,1.5538727278116926e-49,1.1677139453918763e-47,1.4636923737798773e-59,2.8305473047526883e-63,1.6147368817104522e-65,6.807402475577491e-51,3.4057669336050894e-63,1.6710350293383338e-49,6.241180723129976e-84,3.76,0.0,0.7671343263362551,0.9999999983601306,1.589755149177712e-32,2.8064156311483195e-38,2.170132305332815e-14,2.170132305332815e-14,2.3587413260204694e-31,4.007044637090028e-37,1.63986939296886e-09,1.6434957759864354e-34,7.158198964849981e-37,1.697775901917165e-17,1.0367656758837183e-25,9.983073059767057e-33,5.383358336910198e-26,6.122038706251032e-17,2.1221542821003128e-33,4.490587138255242e-25,1.3799943728559903e-30,3.913013604855205e-35,1.0032452706474844e-31,1.220530685428418e-27,3.563487200465197e-52,1.5638150988296842e-44,5.889342984266951e-26,4.481618467490505e-59,9.550465745746395e-29
