Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141)
2.1867903246266938e-15,0.8386864483533923,5.2438357830501686e-39,3.596240217142488e-19,7.34542590917886e-46,3.486994591842744e-58,0.0,0.0,4.660571187811435e-40,6.106076382910469e-88,5.234332693717318e-47,6.990039701788161e-58,5.292994461462083e-43,1.5977036681482717e-72,3.645171872353859e-57,3.8097835669167776e-49,2.231373563548682e-74,3.0387752435298646e-58,7.305148074140875e-46,5.709892853896746e-39,3.14547959209496e-22,3.060999736071391e-35,6.398987577601052e-58,7.960542872373818e-120,3.5252138024262105e-86,2.0703261417042645e-74,7.888516181681289e-60,6.866321628879364e-103,1.1000067653230408e-157,9.455499066099194e-150,9.264195203953528e-96,1.638414467021284e-78,3.342073759584808e-66,1.367884718471847e-122,3.76,0.0,0.8512191299986739,0.9999999901229818,9.876019541125366e-59,9.635579294070076e-108,4.907639487379824e-10,4.907639487389927e-10,3.80799651231857e-22,3.76942352685876e-25,9.877018306826955e-09
3.2801855159051214e-15,0.8386864483900687,1.7508084441796948e-38,5.394360360172825e-19,3.79973364590663e-45,2.8382533883306116e-57,0.0,0.0,1.5560684388902105e-39,1.206225836618511e-86,2.660209376849926e-46,5.689550278770821e-57,2.6895936369127587e-42,2.087262953632559e-71,2.9669987025096286e-56,1.971036137131811e-48,4.79841821782774e-73,2.473423432216721e-57,3.7793990873695435e-45,1.9064152636971818e-38,7.012135158147624e-22,1.0220045742278728e-34,5.208481768202936e-57,1.4754306750036274e-117,1.2737229665386499e-84,4.4515004252985506e-73,6.308662464997997e-59,3.967773124524257e-101,2.81858045866882e-154,6.265229131968216e-147,5.725381281077539e-94,3.523439971358493e-77,4.360647089814197e-65,2.5926261718519483e-120,3.76,0.0,0.851219129753292,0.9999999851844924,8.038626154259928e-58,1.005351605395695e-105,7.361459295019206e-10,7.361459295041729e-10,8.489063254139336e-22,8.403075907138898e-25,1.481550765361037e-08
5.466975898461976e-15,0.8386864484634211,8.232735715331148e-38,8.990600619602077e-19,3.1055933600681884e-44,4.247602310481684e-56,0.0,0.0,7.317019837253812e-39,5.125561879849111e-85,2.201484565365233e-45,8.514731614640607e-56,2.2258672948691294e-41,5.875294265030116e-70,4.4402650980230355e-55,1.6108199910399286e-47,2.376312141795662e-71,3.701614214250083e-56,3.08868800836661e-44,8.964437497424245e-38,1.9382362408635744e-21,4.805719030842556e-34,7.794779025207437e-56,7.84312557989551e-115,1.2308127171252206e-82,2.203700140986818e-71,9.057155773961005e-58,5.504468281251635e-99,1.3821448043764207e-150,9.231269511433964e-144,1.0896873668936586e-91,1.74506845328103e-75,1.1221296252012432e-63,1.0874057859072433e-117,3.76,0.0,0.851219129262528,0.999999975307554,1.203024619511929e-56,2.729565487942953e-103,1.2269098908166295e-09,1.2269098908228549e-09,2.3464744149519718e-21,2.322707904162128e-24,2.469244604586221e-08
9.840556663575687e-15,0.8386864486101262,4.923191594545573e-37,1.6183081031907069e-18,3.4419330939363106e-43,9.146286026013053e-55,0.0,0.0,4.375591695794687e-38,3.621575504923693e-83,2.5035939214347955e-44,1.8334676079163404e-54,2.531464200257041e-40,2.4901339815639197e-68,9.561094000999132e-54,1.7849351176867174e-46,1.8452397496359733e-69,7.970619631828902e-55,3.4225295376290852e-43,5.360750534954141e-37,6.2675467909568336e-21,2.873829036933637e-33,1.678435624085299e-54,7.830520790347388e-112,1.9021393806326795e-80,1.710805943698146e-69,1.8902742848912413e-56,1.4117487717452075e-96,1.6665483298030862e-146,3.075338120577131e-140,3.359646017884938e-89,1.3551478254970309e-73,4.398381111220605e-62,9.45794586933676e-115,3.76,0.0,0.851219128281,0.9999999555538385,2.5904513798568186e-55,1.3679115093867998e-100,2.208437812593147e-09,2.208437812613277e-09,7.587626073808972e-21,7.51078319254796e-24,4.444616158299018e-08
1.8587718193803106e-14,0.8386864489035364,3.384303297969187e-36,3.056804143029706e-18,4.538272776935174e-42,2.3848602707137783e-53,0.0,0.0,3.0078717619167462e-37,3.1421026331675234e-81,3.372844118594498e-43,4.78071289721711e-53,3.4100009858253735e-39,1.2912818474060102e-66,2.492994370880756e-52,2.3531155376361517e-45,1.819315082094696e-67,2.0783096047767858e-53,4.511942082839152e-42,3.6850901655602593e-36,2.2347444074422008e-20,1.975529169061776e-32,4.376457840558332e-53,1.098816020430605e-108,3.744333238954021e-78,1.6865630515127283e-67,4.847999680796611e-55,3.9851350522074306e-94,4.330131593367416e-143,4.820747989991815e-137,1.3215378640503716e-86,1.3361470618107906e-71,2.1758967582796663e-60,6.407783831643832e-112,3.76,0.0,0.8512191263179442,0.9999999160470524,6.754506213045222e-54,9.610895952530675e-98,4.171493652734482e-09,4.171493652806256e-09,2.7054195385778874e-20,2.6780273020079285e-23,8.395294765875518e-08
3.608204125425795e-14,0.8386864494903566,2.506156526884273e-35,5.933796052222048e-18,6.572599573568974e-41,6.873172244143269e-52,0.0,0.0,2.2273999552581666e-36,3.7268088830299183e-79,4.953010768962585e-42,1.3778054135561288e-51,5.005372864222655e-38,7.424655562800625e-65,7.184667957451568e-51,3.4076338709444686e-44,2.036572503716516e-65,5.9896925912975996e-52,6.533775176273281e-41,2.728896069341044e-35,8.419283450901158e-20,1.462925863093415e-31,1.2612954779896971e-51,1.851978581772804e-105,8.376594062154911e-76,1.887849963413422e-65,1.3860830035934934e-53,2.154731080830156e-91,8.119529636972402e-138,1.0172238812026736e-132,5.910696135043754e-84,1.4957235328430107e-69,1.2197407705001645e-58,2.0331646101097914e-108,3.76,0.0,0.8512191223918325,0.9999998370360603,1.9466500907595084e-52,8.104205937900379e-95,8.097605319370125e-09,8.097605319640532e-09,1.0192453527508749e-19,1.0089305437029486e-22,1.6296393985177103e-07
7.107068737516763e-14,0.8386864506639969,1.928292658420226e-34,1.1687779188703694e-17,9.996888849542412e-40,2.0858803018693633e-50,0.0,0.0,1.7138109490605672e-35,4.412625595488386e-77,7.597925643363355e-41,4.181391371435323e-50,7.670456471800655e-37,4.501122373640536e-63,2.1803242941782942e-49,5.182898916431007e-43,2.435321126345395e-63,1.8177606139493296e-50,9.937244909586342e-40,2.099673058360558e-34,3.266262992844713e-19,1.1256075201996682e-30,3.827794333337887e-50,3.435139671793284e-102,2.0026207016895644e-73,2.25740884395886e-63,4.1903632326521354e-52,1.0066394786148993e-88,2.322144906125027e-133,7.380701591362401e-129,2.825678069904184e-81,1.7885777441962914e-67,7.298067232804158e-57,3.779112670750711e-105,3.76,0.0,0.8512191145396092,0.9999996790243951,5.907721986812277e-51,7.518225241736158e-92,1.5949828598053173e-08,1.594982859910222e-08,3.9541072572563014e-19,3.914130330127343e-22,3.209756050026661e-07
1.41047979616987e-13,0.8386864530112775,1.5127378581280817e-33,2.3195742734382342e-17,1.559094535593694e-38,6.499088373333052e-49,0.0,0.0,1.3444775241368544e-34,5.429215989705099e-75,1.1922199819274288e-39,1.302821147585387e-48,1.2010715895312457e-35,2.803074559943365e-61,6.792796927783128e-48,8.083556025236447e-42,3.011957794308381e-61,5.663693585814597e-49,1.549743055954238e-38,1.6471845199201397e-33,1.2864644636860983e-18,8.830342297389037e-30,1.1926440813111183e-48,6.691965153425246e-99,4.952734304143575e-71,2.7918754734642237e-61,1.303167134769239e-50,4.9204777000111624e-86,7.10400720954642e-129,5.687262455315358e-125,1.39753038503676e-78,2.2120536939069033e-65,4.514636691373818e-55,7.590869079339662e-102,3.76,0.0,0.8512190988351629,0.9999993630423367,1.8407004100932704e-49,7.324149921541668e-89,3.1654274937066106e-08,3.165427494119791e-08,1.5573364902742023e-18,1.5416220454675149e-21,6.369576633201916e-07
2.1102527185880637e-13,0.8386864553585581,4.780584368386941e-33,3.4703702644112383e-17,6.841644707977461e-38,3.598776191442046e-48,0.0,0.0,4.248843956554999e-34,5.064536281214659e-74,5.035578832768914e-39,7.214161247858751e-48,5.06565039217942e-35,1.8935918347435695e-60,3.7612121369411466e-47,3.5485805222373887e-41,2.517736488804344e-60,3.136188411969848e-48,6.802728068953632e-38,5.205464153115815e-33,2.879597669182907e-18,2.790581636504326e-29,6.604088916794239e-48,1.0089603628784524e-97,4.779244002027079e-70,2.3344001493860533e-60,7.383082817876936e-50,5.756267813139865e-85,9.051359503783527e-128,7.4503959608143825e-124,1.5314824273089499e-77,1.848957648028279e-64,3.204679560137513e-54,9.762941908570409e-101,3.76,0.0,0.8512190831307169,0.9999990471153012,1.0192612302357909e-48,1.0074080694228758e-87,4.7358720984941535e-08,4.7358720994190004e-08,3.485828637475534e-18,3.4507111850335555e-21,9.528846988466053e-07
3.509798563424451e-13,0.8386864600531194,2.195518710247874e-32,5.771961155897885e-17,5.32140655133528e-37,4.741418267074615e-47,0.0,0.0,1.9513122168889036e-33,2.3319389546564024e-72,3.869940905197428e-38,9.504717738850991e-47,3.878280996288286e-34,4.260435711437982e-59,4.954609880455342e-46,2.7608666092576443e-40,1.0827084410729839e-58,4.131954939894074e-47,5.291777080878903e-37,2.390646385899245e-32,7.965749474250325e-18,1.2815943177931823e-28,8.700916572541873e-47,6.044791850118429e-95,3.6067727880424054e-68,1.0040381001250558e-58,1.0024099848174897e-48,1.0470640523355923e-82,1.835988103560346e-123,3.003037333187101e-120,2.0508502828502584e-75,7.950589924426181e-63,7.940844306354636e-53,9.789681703651356e-98,3.76,0.0,0.8512190517218255,0.9999984154262493,1.342885346930916e-47,3.269797588351084e-85,7.876761220728e-08,7.876761223286327e-08,9.642224151324534e-18,9.545439468799428e-21,1.5845737507413327e-06
4.7693898237772e-13,0.8386864642782241,5.331080433682573e-32,7.843391715367969e-17,1.673625807584997e-36,1.81635283758166e-46,0.0,0.0,4.738105561966756e-33,1.5176233561681649e-71,1.1936691506230784e-37,3.641085002650225e-46,1.1936234604886274e-33,1.9290522808355587e-58,1.8978531451581344e-45,8.685562717644508e-40,6.088435724783183e-58,1.5828783006350033e-46,1.6645775516878224e-36,5.804880044869019e-32,1.47091554117794e-17,3.1119202228607237e-28,3.3331618120300923e-46,7.363901844439065e-94,2.253142732125571e-67,5.648179236888994e-58,3.9837089077005307e-48,1.0396401068575919e-81,6.10010012053427e-122,6.798842674241671e-119,1.3954071044153992e-74,4.4704527745792345e-62,3.934414465561351e-52,1.5700122894864232e-96,3.76,0.0,0.8512190234538244,0.9999978470941856,5.144354437081123e-47,3.5534487383018332e-84,1.0703561331169474e-07,1.0703561335893474e-07,1.7804082246726582e-17,1.7625890574751473e-20,2.1529058143123827e-06
6.028981084129949e-13,0.8386864685033291,1.0560458324470807e-31,9.914821097782816e-17,4.095342367636281e-36,5.3036857968861925e-46,0.0,0.0,9.385818285514861e-33,6.3679073877723916e-71,2.880739856267071e-37,1.0631834662834475e-45,2.8740727317796312e-33,6.622724273020002e-58,5.54109321540034e-45,2.1258596654146614e-39,2.4737313163079486e-57,4.621948444359081e-46,4.0736851071046315e-36,1.1499013723935924e-31,2.3504437520520175e-17,6.164470392389574e-28,9.732699172437896e-46,4.367497988589269e-93,1.0576956310392091e-66,2.295031101725826e-57,1.1695682189572326e-47,5.3265906416108265e-81,4.106071792712988e-121,4.324355068734239e-118,7.487527089028291e-74,1.816292651422909e-61,1.3631330925024614e-51,9.617502879300468e-96,3.76,0.0,0.8512189951858241,0.9999972789402457,1.5021332305394664e-46,1.9874009491511334e-83,1.3530361347282465e-07,1.3530361354831042e-07,2.8448736517949183e-17,2.816483691272017e-20,2.7210597541764704e-06
7.288572344482698e-13,0.8386864727284338,1.8401714961957677e-31,1.198624930349371e-16,8.490296063944797e-36,1.2707424268454549e-45,0.0,0.0,1.6354887315242015e-32,2.1943939076829914e-70,5.9048826250805775e-37,2.5473456652241505e-45,5.878412057250273e-33,1.8107116949918982e-57,1.3274917173652675e-44,4.408214245160402e-39,7.878953396428032e-57,1.1074008180952624e-45,8.446225812558787e-36,2.0037149492502613e-31,3.4351595762755744e-17,1.074165232296747e-27,2.3319134856263802e-45,2.4639671595974097e-92,3.752171197695143e-66,7.311440379502034e-57,2.845915239838085e-47,2.5240749644472416e-80,5.3336541982234164e-120,3.997026044477434e-117,2.941872517021853e-73,5.784615772016533e-61,3.881079513339494e-51,6.586973990359625e-95,3.76,0.0,0.851218966917825,0.9999967109643764,3.599052620339604e-46,1.0067136739336838e-82,1.635716126906702e-07,1.6357161280099038e-07,4.15758755901601e-17,4.1162180451876293e-20,3.289035623492503e-06
8.548163604835447e-13,0.838686476953538,2.9394815893483834e-31,1.4057676332866673e-16,1.5729356784552463e-35,2.6693010513871392e-45,0.0,0.0,2.612521589118401e-32,6.316639188657229e-70,1.0846193722161545e-36,5.350913524277585e-45,1.0774609356458541e-32,4.266192751304517e-57,2.788230410557543e-44,8.16840109317925e-39,2.132317280350908e-56,2.3261883048761346e-45,1.5648912194765896e-35,3.200723788196498e-31,4.7250630094593255e-17,1.7158658274684847e-27,4.898373195717183e-45,1.1263236666085752e-91,1.114574860526786e-65,1.979126021109494e-56,6.06430233653564e-47,9.640451832784637e-80,4.857648621676355e-119,2.737416482113743e-116,9.540901021616357e-73,1.5654288243690606e-60,9.512670921988763e-51,3.57149894776271e-94,3.76,0.0,0.8512189386498266,0.9999961431665222,7.560111898972388e-46,4.192625405583319e-82,1.918396109652316e-07,1.918396111169746e-07,5.718517495849414e-17,5.661781901440508e-20,3.8568334776510035e-06
1e-12,0.8386864854037468,4.660736991390266e-31,1.6445253484432052e-16,2.891650603030342e-35,5.591962865898186e-45,0.0,0.0,4.1423197073920403e-32,1.8949918239996367e-69,1.9783737976269723e-36,1.1209720917881657e-44,1.9604391830512508e-32,1.013005088596738e-56,5.840382448979086e-44,1.5019911085634033e-38,5.994184655718167e-56,4.87317031344985e-45,2.8770727878844196e-35,5.074950786372301e-31,6.466390580178687e-17,2.720614030372989e-27,1.0261666025475821e-44,6.833108303535749e-91,3.5156685399395357e-65,5.564896571780745e-56,1.2924463574653815e-46,4.2313595929097794e-79,8.820401273005085e-118,3.022407648826495e-115,3.370543262579365e-72,4.40029126673464e-60,2.3765872832039785e-50,2.682882920059615e-93,3.76,0.0,0.8512189060674259,0.9999954889292904,1.5837803296642252e-45,2.1878783119982977e-81,2.2442201172590415e-07,2.2442201193356523e-07,7.825579456099281e-17,7.748197838705855e-20,4.511070709598034e-06
1.1067346125540944e-12,0.8386864854037468,6.277411688997933e-31,1.8200526863911637e-16,4.277407586575517e-35,8.957009699378203e-45,0.0,0.0,5.579169356278995e-32,3.6676233059537265e-69,2.913018235012223e-36,1.795534222842186e-44,2.881768943211919e-32,1.743091425502158e-56,9.354179294333891e-44,2.2221063391564366e-38,1.1267370821641324e-55,7.805673044846735e-45,4.256032138430447e-35,6.8353018541992245e-31,7.920432685885306e-17,3.664314793204782e-27,1.6436759249599116e-44,1.6737782277981096e-90,6.966673416889941e-65,1.046165164515612e-55,2.092419578240076e-46,9.482126987824466e-79,2.508462031917464e-117,8.188233416856002e-115,6.999036594565896e-72,8.271023968153717e-60,4.208073733680294e-50,6.855885082083388e-93,3.76,0.0,0.8512188821138329,0.9999950081046607,2.5368437009702847e-45,5.164462180730627e-81,2.4837560468450346e-07,2.4837560493885613e-07,9.584909036045148e-17,9.490361456735993e-20,4.99189533916739e-06
1.3586528646246442e-12,0.8386864938539548,1.150140133218875e-30,2.234337269384127e-16,9.507095878601102e-35,2.351173358463515e-44,0.0,0.0,1.0222085261863303e-31,1.4096659712013509e-68,6.424311938549469e-36,4.713198064385459e-44,6.330529272472362e-32,5.315921368629099e-56,2.4549703071893577e-43,4.940498090052068e-38,4.119595964643069e-55,2.0489528502473433e-44,9.460360528213489e-35,1.2523550782841317e-30,1.1936552743943944e-16,6.71370894702379e-27,4.314562291359122e-44,1.061650058790201e-89,2.8723757750140753e-64,3.8257323490396165e-55,5.58452855288859e-46,4.951765293216483e-78,2.9366852491967683e-116,7.412709342929239e-114,3.2134324893752567e-71,3.023886066152963e-59,1.340790510803152e-49,5.0434659950514546e-92,3.76,0.0,0.8512188255778429,0.9999938737542188,6.659096643251435e-45,2.992568279623575e-80,3.0491159463064314e-07,3.0491159501395514e-07,1.444378898113714e-16,1.4302140694709653e-19,6.126245781146726e-06
1.610571116695194e-12,0.8386865023041621,1.9067057805222285e-30,2.6486213825740216e-16,1.8545597019234337e-34,5.295765163767161e-44,0.0,0.0,1.6946197004899034e-31,4.375614760121328e-68,1.248417757060531e-35,1.0615984937368737e-43,1.2254348425423594e-31,1.363128616731811e-55,5.528529460331287e-43,9.640282234552407e-38,1.2271095677146083e-54,4.61504597860989e-44,1.8455415101342196e-34,2.0761562646158243e-30,1.6773423143818192e-16,1.1129996225661466e-26,9.718063990920184e-44,5.257838318363803e-89,9.539398822704224e-64,1.1397525892726319e-54,1.2710364908007872e-45,2.024622668917387e-77,2.6931371709185445e-115,5.212873571641183e-113,1.1771910464651958e-70,9.006825211655626e-59,3.5410374711187315e-49,2.841586630255665e-91,3.76,0.0,0.8512187690418567,0.9999927401147295,1.4998899118426268e-44,1.3473866436022217e-79,3.6144758080365364e-07,3.614475813422718e-07,2.0294883660887988e-16,2.0097033408320936e-19,7.259885270387902e-06
2.1144076208362934e-12,0.8386865192045753,4.297659494655967e-30,3.4771882007300274e-16,5.519927033862604e-34,2.0952358189417915e-43,0.0,0.0,3.8196212191852865e-31,3.229188811230098e-67,3.721424869570887e-35,4.200168296413169e-43,3.619150337360245e-31,7.276744353293299e-55,2.1862125218189658e-42,2.8710626330450267e-37,9.36494675458346e-54,1.825913613310293e-43,5.493381347118468e-34,4.679587344001428e-30,2.890941481417313e-16,2.5086636007914522e-26,3.844862712932852e-43,1.9576353708931367e-87,1.0497818875048397e-62,8.697565758277851e-54,5.04308170510969e-45,2.961291130573145e-76,4.086416958209186e-113,3.535296293250535e-111,1.9226027073519053e-69,6.873451414598599e-58,1.9214518684522978e-48,9.931750003259375e-90,3.76,0.0,0.8512186559698953,0.9999904749668151,5.934219074558558e-44,3.219062530250765e-78,4.7451954183029835e-07,4.7451954275855953e-07,3.497266469987755e-16,3.463582757284695e-19,9.52503318455705e-06
2.618244124977393e-12,0.8386865361049861,8.151078376674201e-30,4.3057531432280797e-16,1.2969048006144113e-33,6.080530604892929e-43,0.0,0.0,7.244412787661606e-31,1.4126150947305547e-66,8.792859539667878e-35,1.2189263143468785e-42,8.477145662811816e-31,2.5934398975501923e-54,6.341763117927186e-42,6.749135965126836e-37,4.111192957308923e-53,5.298937509397171e-43,1.290695708115238e-33,8.875438610853062e-30,4.432840738875302e-16,4.758001639419276e-26,1.1158007617619029e-42,1.722237939517946e-86,5.6035108430792006e-62,3.8181861341409865e-53,1.4633288174127483e-44,1.8993391329613466e-75,6.486440552765372e-112,4.355245889385616e-110,1.234234601460429e-68,3.0173038020205987e-57,6.876823214795462e-48,9.536913359454339e-89,3.76,0.0,0.851218542897949,0.9999882126573332,1.7221546302408873e-43,2.4282586062341576e-77,5.875914877644607e-07,5.875914891877214e-07,5.36161484205097e-16,5.31060809154318e-19,1.1787342666525208e-05
3.6259171332595922e-12,0.8386865699058013,2.1634620411665839e-29,5.962877410620939e-16,4.815393832885833e-33,3.220372851253375e-42,0.0,0.0,1.9228146094977136e-30,1.5125597581625854e-65,3.3229751097638253e-34,6.455768966808283e-42,3.1428176630770105e-30,2.0008363320654777e-53,3.3552180744512197e-41,2.5087433534348065e-36,4.683769020214946e-52,2.806425267928017e-42,4.792395527761398e-33,2.3557128230711657e-29,8.501539402840447e-16,1.2628648718107176e-25,5.909414587168915e-42,1.0641818891291296e-84,9.88227591031732e-61,4.34907919197797e-52,7.686620875528063e-44,4.382532410987379e-74,2.0329866307891942e-109,5.449669332451691e-108,3.4626457874320216e-67,3.43722904437287e-56,5.2019894796739e-47,5.926692623613168e-87,3.76,0.0,0.8512183167541016,0.999983696539485,9.120881657913392e-43,9.216555250948738e-76,8.137353343554301e-07,8.13735337084675e-07,1.0279189198426973e-15,1.0183833740165065e-18,1.630346051441603e-05
