Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975)
2.5364536667953533e-19,0.7086813251862301,2.3469170345025846e-23,1.8592186622363888e-25,1.0731295842343566e-30,6.268776892968093e-23,0.0,0.0,1.0334200010530691e-18,2.412010148178387e-34,6.492239654125822e-45,1.8118478999421988e-46,2.0637815365926054e-53,7.367885872790806e-60,2.255472272981229e-41,3.3386693321289294e-34,9.201854674714603e-32,1.77962948465669e-46,5.33845816894371e-57,2.270085381257155e-55,1.45566221758295e-32,3.126398169330413e-50,1.9989833330159937e-23,5.887562214634672e-61,1.4333600618686557e-47,1.1745933559947083e-51,3.440261223657349e-49,2.134231299560017e-59,4.2655475529956284e-75,6.636410952377765e-76,7.062964396112072e-61,2.057434604793624e-69,6.264525841944814e-60,3.6172402618122105e-73,3.76,0.0,0.7906284145567958,0.9999999999995857,7.142590884051897e-43,4.180720464755693e-45,3.7564825532763486e-15,3.7564825532763486e-15,2.0292753067315406e-32,5.524529098325845e-36,4.143259245219072e-13,4.4310520156036666e-36,1.6571543582004538e-37,1.03344347021686e-18,2.8163846260020335e-30,1.03339820250835e-34,1.7688859870703683e-30,1.2406171906399955e-16,2.590784382829184e-35,1.073083295509184e-30,2.5758190677665697e-32,2.3216348031986756e-36,3.868306054355091e-33,1.3973227116918566e-31,3.304889239129394e-40,3.393780277286754e-41,1.9989833330650136e-23,2.2738956766059485e-52,9.201854677976211e-32,9.464592638299047e-33,1.5373891294044293e-46,7.326375058485061e-62,1.0011852668053716e-58,2.4167535335942133e-47,3.8079282051753356e-61,6.047037409076935e-66,4.065955594751759e-70,1.0766361925959191e-70,3.069772601676819e-57,9.777493348248743e-55,2.928243519875398e-70,4.3182181878775754e-45,8.835650322409469e-52,5.0175874294913106e-45,2.5235121361961305e-50,3.948139689330748e-64,6.268776892398078e-23,4.074792526812261e-35,1.5414740241003098e-51
5.07511102921781e-19,0.7086813251862307,4.69587344453932e-23,3.7200526318678974e-25,4.2953149933423315e-30,1.254300016030654e-22,0.0,0.0,2.0677378474583594e-18,9.654326472568606e-34,5.197739282943134e-44,1.4505800104513876e-45,1.6522801231843617e-52,5.8987886881971755e-59,9.027767022292454e-41,1.3363378151512622e-33,3.6831399424098024e-31,1.4247856786284748e-45,4.274012574143298e-56,1.8174486140972902e-54,5.826442435553617e-32,2.503019519388317e-49,3.9997034021363126e-23,9.427770474364458e-60,1.1475595937610707e-46,9.406273219556305e-51,2.754994890396269e-48,3.418744036433915e-58,1.3671154555940091e-73,2.126979064683591e-74,1.1309945401398532e-59,3.2954713753213597e-68,1.0034893463950954e-58,1.1589073404803802e-71,3.76,0.0,0.790628414556792,0.999999999999171,5.7184157082747015e-42,3.3471184288160835e-44,7.516228775148048e-15,7.516228775148048e-15,8.122389670172171e-32,2.211251373101537e-35,8.290118190684487e-13,1.7735755717234482e-35,6.632936104511961e-37,2.0677848061665702e-18,1.1272878213971227e-29,4.136287319416995e-34,7.080153798173179e-30,2.4823122415672245e-16,1.036988931026097e-34,4.2951297178116395e-30,1.030998904912619e-31,9.292589571173498e-36,1.5483305313751244e-32,5.592932374812937e-31,1.3228169745406786e-39,1.3583965565115345e-40,3.99970340233252e-23,1.8204991670695305e-51,3.683139943715466e-31,3.788303599148176e-32,1.2308461019276129e-45,1.1735841728127623e-60,1.6037606415745607e-57,1.9349723269641244e-46,6.097984166968684e-60,9.683138565733542e-65,6.510826502170249e-69,1.7240206621023504e-69,2.457684633752394e-56,7.827942284408546e-54,4.689004850918285e-69,3.457200210786463e-44,7.073892716460905e-51,4.0171208514404046e-44,2.0203441121785196e-49,6.322167551713198e-63,1.2543000158024995e-22,1.6309789322973967e-34,1.234116501477883e-50
1.0152425754062722e-18,0.7086813251862317,9.393787318602818e-23,7.44172057152087e-25,1.718685488021361e-29,2.5091446695002496e-22,0.0,0.0,4.1363735402672536e-18,3.862988123283438e-33,4.159771125424474e-43,1.1609048842976307e-44,1.3223263024379658e-51,4.720823712748014e-58,3.6122827300161443e-40,5.3470919209054254e-33,1.473735728147742e-30,1.1402615643396037e-44,3.4205090636102036e-55,1.454511251007242e-53,2.3313359034937695e-31,2.003176334230433e-48,8.001143540176331e-23,1.5090572565472783e-58,9.183964417728436e-46,7.5288309869339395e-50,2.2051108212033896e-47,5.473171707870734e-57,4.3781966781324747e-72,6.811661514397509e-73,1.8103278209190743e-58,5.2756175702977516e-67,1.606515733455628e-57,3.710729779735069e-70,3.76,0.0,0.7906284145567843,0.9999999999983417,4.576470509886187e-41,2.6787120006561035e-43,1.5035721218891378e-14,1.5035721218891378e-14,3.250013857654608e-31,8.847885780200224e-35,1.6583836070502735e-12,7.09661247605826e-35,2.654038423995245e-36,4.136467478035468e-18,4.5106196458159703e-29,1.655054821259326e-33,2.832983751983767e-29,4.965702343421595e-16,4.1493064647264725e-34,1.7186113536773465e-29,4.125338557784034e-31,3.7182462470889247e-35,6.195338919261995e-32,2.2379014630746303e-30,5.2929909462367076e-39,5.435355626952933e-40,8.001143540961415e-23,1.4569526203030977e-50,1.4737357286703132e-30,1.5158148888958322e-31,9.850509607942544e-45,1.8788267226342322e-59,2.5675093735691083e-56,1.5486059396299165e-45,9.761016088548956e-59,1.549932781717781e-63,1.0421562555888566e-67,2.7595558221060815e-68,1.9668946463340344e-55,6.264736854528683e-53,7.505461453867464e-68,2.7668108806859313e-43,5.661264081381195e-50,3.214917566000538e-43,1.6168893132578565e-48,1.0119585375063182e-61,2.5091446685873343e-22,6.5260401775719645e-34,9.876682743799994e-50
2.030705520375255e-18,0.7086813251862336,1.8789619282689934e-22,1.4885056452386634e-24,6.87586109284307e-29,5.018833976447064e-22,0.0,0.0,8.273644925878298e-18,1.5454467919920464e-32,3.3284489150003915e-42,9.28900313577048e-44,1.0580620171301301e-50,3.777376228194527e-57,1.4451483097230881e-39,2.1391849498286192e-32,5.895902551583133e-30,9.123824970429053e-44,2.736927017216139e-54,1.1638299919083451e-52,9.326861688747625e-31,1.6028454198907546e-47,1.6004023815453884e-22,2.4149829173846142e-57,7.348566899103346e-45,6.024590127125329e-49,1.7645347293832958e-46,8.75962056573904e-56,1.4015715194015244e-70,2.180584598843488e-71,2.8971139056117966e-57,8.4432824448015e-66,2.571171640929534e-56,1.1877898607492642e-68,3.76,0.0,0.790628414556769,0.9999999999966829,3.6618717337776933e-40,2.143376590506706e-42,3.007470610637774e-14,3.007470610637774e-14,1.3002171707244266e-30,3.539730451400397e-34,3.3171271785688897e-12,2.839107094076361e-34,1.0617881920042307e-35,8.27383282165117e-18,1.8045415721124497e-28,6.621305930423027e-33,1.1333779735967857e-28,9.93248254712998e-16,1.65999277249216e-33,6.875564507205772e-29,1.6504040489242395e-30,1.4875406187111897e-34,2.478538983827372e-31,8.953063085985838e-30,2.1175410367044294e-38,2.1744961858481846e-39,1.6004023818594736e-22,1.1657834579427058e-49,5.895902553674847e-30,6.064246593696091e-31,7.881904323083073e-44,3.0069966793405157e-58,4.109209259120758e-55,1.2391360382506893e-44,1.5621019750236172e-57,2.4803970648930455e-62,1.6677893048670835e-66,4.4161877484009206e-67,1.5738145552116796e-54,5.0127476462489725e-52,1.2011181870646164e-66,2.2138690771945074e-42,4.529871421546375e-49,2.5724225108845717e-42,1.293757112136456e-47,1.6194631255106343e-60,5.018833972794812e-22,2.6108410211987577e-33,7.902846808452958e-49
4.06163141031322e-18,0.7086813251862375,3.758130007470465e-22,2.9771728220357433e-24,2.750568281215887e-28,1.0038212590371191e-21,0.0,0.0,1.6548187697073406e-17,6.182290289144787e-32,2.6630119648571387e-41,7.431908497774676e-43,8.465300934744905e-50,3.0221879161864343e-56,5.781063707776269e-39,8.557436210343942e-32,2.358552962050535e-29,7.299753032327467e-43,2.189749628218867e-53,9.311523993979738e-52,3.731048312076307e-30,1.2823980899011578e-46,3.200978436279908e-22,3.864365762048742e-56,5.879411724426661e-44,4.8202823121727503e-48,1.4118062342514133e-45,1.4017429904028618e-54,4.4859067755544224e-69,6.979235661299797e-70,4.635853820997511e-56,1.351109718732412e-64,4.114471896993267e-55,3.80149778419765e-67,3.76,0.0,0.7906284145567385,0.9999999999933654,2.9297755470702835e-39,1.7148640857564979e-41,6.015267588134929e-14,6.015267588134931e-14,5.201291965182565e-30,1.4160074163894293e-33,6.63461430382599e-12,1.1357352649432629e-33,4.2474984482628106e-35,1.6548563508394204e-17,7.218753757099125e-28,2.6487450805143057e-32,4.533880866148186e-28,1.9866042954545338e-15,6.64051150159957e-33,2.7504496373153193e-28,6.60215348495617e-30,5.950646762406416e-34,9.914962824290844e-31,3.5815167017490826e-29,8.470853508354823e-38,8.698692699727123e-39,3.2009784375363507e-22,9.32715320082293e-49,2.3585529628881593e-29,2.425896058399981e-30,6.30612217700876e-43,4.8118939398619915e-57,6.575690356502665e-54,9.914093558332839e-44,2.499634714060474e-56,3.969039043503844e-61,2.6687343556329762e-65,7.066619229822366e-66,1.2591711898910762e-53,4.010589020240575e-51,1.9219846012671856e-65,1.7712634255802997e-41,3.624241251561652e-48,2.058133412456301e-41,1.0351039642328745e-46,2.591404606011786e-59,1.0038212575760993e-21,1.0444214045386514e-32,6.322877756231574e-48
8.12348319018915e-18,0.7086813251862454,7.5164729114096e-22,5.954507178125614e-24,1.1002720828854063e-27,2.0076969818341433e-21,0.0,0.0,3.309727323935571e-17,2.4730167434685896e-31,2.130510710404599e-40,5.945809671722155e-42,6.772563981855247e-49,2.4178651121815066e-55,2.3125195801954424e-38,3.423113770105283e-31,9.434595744306722e-29,5.84007966252612e-42,1.7518830499250637e-52,7.449572837339993e-51,1.4924800543082147e-29,1.0259671760852887e-45,6.40213054446498e-22,6.183299713348857e-55,4.703752672798921e-43,3.856469950339006e-47,1.1295163720589988e-44,2.2429517574874913e-53,1.4356306487731254e-67,2.2335738252128432e-68,7.417743393227344e-55,2.161926238070337e-63,6.583632891304093e-54,1.2165705356748286e-65,3.76,0.0,0.7906284145566773,0.9999999999867304,2.3439317075968916e-38,1.3719563973699082e-40,1.2030861543128772e-13,1.203086154312878e-13,2.0806014429973724e-29,5.664260143493945e-33,1.326958848321966e-11,4.543125920981319e-33,1.6990685264701286e-34,3.3098024879926775e-17,2.8876190001465433e-27,1.0595468665438414e-31,1.813626143342219e-27,3.9733163769370396e-15,2.656312686769302e-32,1.1002246234018108e-27,2.640968855161345e-29,2.380355576582903e-33,3.9661465126789784e-30,1.4326649761350643e-28,3.3884792773792376e-37,3.4796187048295296e-38,6.402130549490954e-22,7.462076787904116e-48,9.434595747664318e-29,9.703979083422235e-30,5.045137241645024e-42,7.699589751593121e-56,1.052186899063712e-52,7.931676961614635e-43,3.9996327941872974e-55,6.35078547520462e-60,4.2701921480939605e-64,1.130716585783168e-64,1.007384769065028e-52,3.208639741649163e-50,3.0753317542756046e-64,1.4170780044703438e-40,2.8995306783156746e-47,1.6465848950652414e-40,8.281224823570702e-46,4.1464582667280346e-58,2.0076969759898247e-21,4.1778556161044936e-32,5.058542341561456e-47
1.624718674994101e-17,0.7086813251862609,1.5033185701432662e-21,1.1909175900288224e-23,4.4011778738478984e-27,4.015448427476987e-21,0.0,0.0,6.619544432348864e-17,9.892268233018506e-31,1.704449024770731e-39,4.756761630216293e-41,5.4181825590328365e-48,1.9343380021038725e-54,9.250266517964485e-38,1.3692733647735615e-30,3.7739150779915423e-28,4.67217462678963e-41,1.4015399991761786e-51,5.959799730165464e-50,5.970041678350208e-29,8.207932230025589e-45,1.2804434755699255e-21,9.893531141534195e-54,3.7630914567659676e-42,3.0852736059114395e-46,9.036416523897066e-44,3.588853194279474e-52,4.594242855993621e-66,7.147785719178615e-67,1.1868691257496938e-53,3.4592123135085346e-62,1.0534194926135044e-52,3.893171711952288e-64,3.76,0.0,0.790628414556555,0.9999999999734605,1.8751898752081405e-37,1.0975911700107946e-39,2.406204945311458e-13,2.406204945311462e-13,8.322575068476792e-29,2.265750152262575e-32,2.653953655752489e-11,1.8172873412930443e-32,6.796412471906067e-34,6.619694761517796e-17,1.1550710994531462e-26,4.2383194654591165e-31,7.254652168987793e-27,7.946740539899783e-15,1.0625466922823516e-31,4.4009880321133494e-27,1.0564090342836078e-28,9.52161613829599e-33,1.586490881774956e-29,5.730776496597636e-28,1.3554192837066492e-36,1.391875830328143e-37,1.280443477580356e-21,5.969803114467808e-47,3.77391507934018e-28,3.881670599875464e-29,4.036205595617008e-41,1.2319791178063741e-54,1.6835601703368407e-51,6.345502406537481e-42,6.39958625987989e-54,1.0161515152797043e-58,6.832481157696987e-63,1.8091925421760397e-63,8.059269367186863e-52,2.5669986547699186e-49,4.920655863515844e-63,1.133689301710691e-39,2.3196796533255033e-46,1.3172991820088278e-39,6.625137091925619e-45,6.634501949107628e-57,4.015448404099237e-21,1.6711762464600843e-31,4.046929930385718e-46
3.249459386944473e-17,0.7086813251862922,3.0066719210058136e-21,2.3818513384545072e-23,1.760489058091109e-26,8.030951318957858e-21,0.0,0.0,1.3239178649002786e-16,3.956947545346461e-30,1.3635754025461316e-38,3.805456046587595e-40,4.3346019197176714e-47,1.5474887659752557e-53,3.7001442466873727e-37,5.477149165388843e-30,1.50958138713193e-27,3.737784059358194e-40,1.121245774265526e-50,4.767896368450822e-49,2.3880409637795284e-28,6.566423712771682e-44,2.5609043157624318e-21,1.582985110038937e-52,3.010508891442339e-41,2.4682579474535433e-45,7.229247439964245e-43,5.742269414619534e-51,1.4701936792069588e-64,2.287347347283501e-65,1.8990147463141913e-52,5.5348752587723424e-61,1.685501772661173e-51,1.2458383078740983e-62,3.76,0.0,0.7906284145563103,0.9999999999469205,1.5001697040017596e-36,8.780833568549926e-39,4.812442527307873e-13,4.812442527307886e-13,3.329063870689033e-28,9.063092787257904e-32,5.307943156820695e-11,7.269223311636712e-32,2.7185927176008635e-33,1.3239479305442448e-16,4.6203313931383666e-26,1.6953816494518315e-30,2.9018903863620395e-26,1.589358886581621e-14,4.25023000437466e-31,1.760413120674562e-26,4.225679118760592e-28,3.8086852902762003e-32,6.346028077370982e-29,2.292333916546808e-27,5.421732260480024e-36,5.567560201845146e-37,2.5609043238042365e-21,4.775899149128581e-46,1.5095813876758475e-27,1.552684029501058e-28,3.229002797489666e-40,1.971202394924569e-53,2.693745101286849e-50,5.076466239922279e-41,1.023947699248733e-52,1.6258630897479258e-57,1.0932108741696581e-61,2.894744860090326e-62,6.447491886157376e-51,2.0536647881495034e-48,7.873149233253634e-62,9.069621876674806e-39,1.8557658286254586e-45,1.0538518506872776e-38,5.300172543586744e-44,1.0615338096625706e-55,8.030951225445903e-21,6.684772985066415e-31,3.237582367581807e-45
6.498940810845217e-17,0.7086813251863546,6.013421794162789e-21,4.7637188512786616e-23,7.041992049078059e-26,1.6061957102700344e-20,0.0,0.0,2.647844708161996e-16,1.5827870685637796e-29,1.0908667950673916e-37,3.044385429838198e-39,3.4677092007242297e-46,1.2379983571116819e-52,1.4800652263927702e-36,2.1908708013326656e-29,6.0383562584938715e-27,2.990244988578361e-39,8.970026911016638e-50,3.814339727752035e-48,9.55221244021121e-28,5.253170140603376e-43,5.121825987930052e-21,2.5327922751286002e-51,2.4084214006879832e-40,1.9746219893683795e-44,5.783443640873884e-42,9.187714493813033e-50,5.450484715772649e-63,8.476562431547205e-64,3.0384429054668483e-51,8.856008986549811e-60,2.696827303613628e-50,3.986719960987893e-61,3.76,0.0,0.790628414555821,0.9999999998938406,1.2001428846955061e-35,7.024708536284e-38,9.624917691297707e-13,9.624917691297757e-13,1.3316323039249554e-27,3.6252555407523323e-31,1.0615921703785785e-10,2.907704114017653e-31,1.0874426771423788e-32,2.6479048380789403e-16,1.848141953257035e-25,6.781854030559855e-30,1.1607620578287822e-25,3.178728551761282e-14,1.700100648606319e-30,7.041688298264908e-26,1.6902802413120528e-27,1.523481937712576e-31,2.538424138091942e-28,9.169382296520023e-27,2.1687039130938674e-35,2.227035603483618e-36,5.121826020097435e-21,3.82074195549957e-45,6.0383562607052115e-27,6.210767666118318e-28,2.5832175657949003e-39,3.153952476203584e-52,4.3100309117798835e-49,4.0611986842386656e-40,1.6383274188111005e-51,2.601397455424354e-56,1.7491484813065847e-60,4.63162117237096e-61,5.15802391492473e-50,1.6430079674108135e-47,1.2597118030264925e-60,7.255740277246159e-38,1.4846216035880987e-44,8.430864802642215e-38,4.240163144621922e-43,1.69846489317304e-54,1.606195672865061e-20,2.6739227927996907e-30,2.590081263326294e-44
1.2997903658646704e-16,0.7086813251864796,1.2027094226205363e-20,9.52745394081914e-23,2.8168039825501437e-25,3.212396867330837e-20,0.0,0.0,5.295698394409163e-16,6.33116437483377e-29,8.726960251074773e-37,2.4355196136922465e-38,2.774186931892748e-45,9.9040162113666e-52,5.920275959312241e-36,8.763505426683433e-29,2.4153486437715215e-26,2.392203083807508e-38,7.176054802581844e-49,3.0514808340090344e-47,3.820894693123112e-27,4.2025485785626515e-42,1.0243669299395724e-20,4.0524805099570665e-50,1.9267428308261196e-39,1.5797038539981235e-43,4.626773188674528e-41,1.470040989174314e-48,1.7516223873883446e-61,2.7240839019900943e-62,4.8615240822613e-50,1.417010164035468e-58,4.3149432582378525e-49,1.2757563672292683e-59,3.76,0.0,0.7906284145548423,0.9999999997876807,9.601171562234847e-35,5.619783498109046e-37,1.9249868019265396e-12,1.9249868019265602e-12,5.326542622704941e-27,1.4501058935794428e-30,2.1231876977031004e-10,1.1630846034896299e-30,4.3497822432759845e-32,5.295818648147393e-16,7.392586580230928e-25,2.712982863638645e-29,4.6430600339437915e-25,6.357467882106104e-14,6.800419886328035e-30,2.816682482234289e-25,6.761138132456682e-27,6.093943830697288e-31,1.0153722342967174e-27,3.667762240143101e-26,8.674837540004933e-35,8.908166632185063e-36,1.0243669428065584e-20,3.056602575746398e-44,2.4153486446845867e-26,2.4843133511816052e-27,2.0665801826615138e-38,5.046346873996349e-51,6.896079604442567e-48,3.2489691703402613e-39,2.6213326918689077e-50,4.1622490724599525e-55,2.798646344706912e-59,7.410617270978942e-60,4.126431052510365e-49,1.3145164944721223e-46,2.015545025474572e-59,5.804608996894059e-37,1.187701016345965e-43,6.74471180342081e-37,3.392140498137836e-42,2.717552465311386e-53,3.212396717710554e-20,1.0695718359744585e-29,2.072071158144213e-43
2.599582935424968e-16,0.7086813251867293,2.4055129833213902e-20,1.9054924375477072e-22,1.1267230252536407e-24,6.424799182701742e-20,0.0,0.0,1.0591405765798436e-15,2.53246896980677e-28,6.981578554414998e-36,1.948425051318538e-37,2.2193709825343756e-44,7.923224674180799e-51,2.3681133930940925e-35,3.505406575708028e-28,9.661406842784288e-26,1.913765298603724e-37,5.74087153068659e-48,2.4411882856652552e-46,1.5283598206578415e-26,3.362043845904698e-41,2.04873557908488e-20,6.483979081202524e-49,1.5413965411638162e-38,1.2637656040814273e-42,3.70142586189533e-40,2.352070905051982e-47,5.605952159099353e-60,8.718248313733546e-61,7.778450828427224e-49,2.267357772578528e-57,6.903924866293773e-48,4.082429939845602e-58,3.76,0.0,0.790628414552885,0.9999999995753612,7.680948641434126e-34,4.495833460448817e-36,3.849976867515287e-12,3.84997686751537e-12,2.130619647027055e-26,5.800430865686752e-30,4.246378024078406e-10,4.6523443297573856e-30,1.7399154878362868e-31,1.0591646248280557e-15,2.957038365663175e-24,1.0853820076169704e-28,1.8572263709334402e-24,1.2714946542737756e-13,2.7201714114367053e-29,1.1266744253202194e-24,2.704458670071854e-26,2.437581097538277e-30,4.0614940763163825e-27,1.4671067567245578e-25,3.4699392893541064e-34,3.563272434696434e-35,2.0487356305528892e-20,2.4452855960823375e-43,9.66140684666477e-26,9.937265774988267e-27,1.6532665963577195e-37,8.074173316847704e-50,1.1033748681537071e-46,2.599179339048501e-38,4.1941391779407176e-49,6.659608820636781e-54,4.477840878353658e-58,1.1857005959711434e-58,3.301149223253079e-48,1.0517847091181073e-45,3.2248763134113234e-58,4.643693371049128e-36,9.50162557971106e-43,5.395777367085061e-36,2.71371629310223e-41,4.348090847197019e-52,6.42479858421976e-20,4.27829277436429e-29,1.6576593851260343e-42
5.199168074545562e-16,0.7086813251872293,4.8113964018995584e-20,3.810986626716715e-22,4.506894962668954e-24,1.2849603818441317e-19,0.0,0.0,2.1182820504156707e-15,1.012988231700877e-27,5.585266980675335e-35,1.5587515490876088e-36,1.7755271344195145e-43,6.338584362629405e-50,9.472459580059018e-35,1.40216347989795e-27,3.8645651802039907e-25,1.5310133625070955e-36,4.592731306542801e-47,1.952952072283059e-45,6.113443169440384e-26,2.6896370645300863e-40,4.097472824784187e-20,1.0374374644390975e-47,1.2331181313550813e-37,1.0110135170509697e-41,2.9611436147838954e-39,3.763317661916775e-46,1.7939144933690053e-58,2.789854669963229e-59,1.2445531002857271e-47,3.6282137376082507e-56,1.1046292292923317e-46,1.3063791092792157e-56,3.76,0.0,0.7906284145489704,0.9999999991507224,6.144763466223853e-33,3.596669424054242e-35,7.699956998673617e-12,7.699956998673948e-12,8.522483116329825e-26,2.320173753992323e-29,8.492755763736064e-10,1.8609389150851028e-29,6.959669401055014e-31,2.1183301368531875e-15,1.1828160770806993e-23,4.343030649776089e-28,7.428910173068731e-24,2.5429903863769074e-13,1.088069254773037e-28,4.506700564849422e-24,1.0817841383618899e-25,9.750334314965303e-30,1.6245986431561346e-26,5.868430719100723e-25,1.3879764870696373e-33,1.4253108807773612e-34,4.097473030656355e-20,1.9562297805659343e-42,3.864565181938757e-25,3.9749086246724737e-26,1.3226142543210804e-36,1.2918691925735308e-48,1.765400596845894e-45,2.079344934093927e-37,6.710627584732936e-48,1.0655381683685338e-52,7.164549849599749e-57,1.897122294834158e-57,2.6409205119156893e-47,8.417003174864447e-45,5.159803472021473e-57,3.7149563078292036e-35,7.601311467378743e-42,4.316624967109665e-35,2.1709744348945213e-40,6.956950857512372e-51,1.284960142451118e-19,1.711318190040601e-28,1.3261284909271035e-41
7.798753213666157e-16,0.7086813251877286,7.217556117661299e-20,5.716480918129788e-22,9.577153580680957e-24,1.9274408459179238e-19,0.0,0.0,3.177423523809472e-15,2.152600394506638e-27,1.5970375805502296e-34,4.457073063248439e-36,5.076949938478968e-43,1.81243929848806e-49,2.012898034924052e-34,2.979597890425584e-27,8.212202523108173e-25,4.3777421499293967e-36,1.3132401576328365e-46,5.5842233875226134e-45,1.2991069164306162e-25,7.690682434626917e-40,6.146210017892187e-20,3.8184594463661187e-47,3.5259478017525617e-37,3.001447279643406e-41,8.788921434102016e-39,1.4347652276251372e-45,7.930716024271685e-58,1.23355688966557e-58,4.580782644479067e-47,1.3727069024173815e-55,4.210880476755277e-46,6.130712831273065e-56,3.76,0.0,0.7906284145450557,0.9999999987260837,1.7570186375138002e-32,1.0284228573667589e-34,1.1549937129812782e-11,1.1549937129813488e-11,1.8110278701209744e-25,4.93037005018079e-29,1.2739130590302767e-09,3.9544959340742645e-29,1.4789305258997966e-30,3.1774956408768213e-15,2.5134846026696815e-23,9.231144774664105e-28,1.578643702005022e-23,3.8144861184568404e-13,2.3121475963713614e-28,9.576740488230105e-24,2.2987916982555625e-25,2.0719470580891537e-29,3.452272732503047e-26,1.2470417552940121e-24,2.9494504233423238e-33,3.028787657814289e-34,6.146210455370623e-20,5.5935953522040726e-42,8.212202527062707e-25,8.446682094486917e-26,3.781850847645772e-36,4.925246802069406e-48,6.730589872116637e-45,5.9920101906778314e-37,2.483990236651885e-47,3.9218885799638436e-52,2.6370303618555115e-56,6.982670802471584e-57,7.551382170964215e-47,2.4071841255121716e-44,1.8991501743735203e-56,1.0622453335765704e-34,2.1735012929625452e-41,1.2342851655323019e-34,6.20763086227757e-40,2.560620349904341e-50,1.927440337207573e-19,3.6365518223603665e-28,3.791899406522529e-41
1.0398338352786752e-15,0.7086813251882284,9.623992130613717e-20,7.621975311793567e-22,1.633749887646827e-23,2.569921310491608e-19,0.0,0.0,4.236564996761247e-15,3.672083385227997e-27,3.3686151406206e-34,9.40129146011985e-36,1.0708859954260392e-42,3.822959772601247e-49,3.4337675690215982e-34,5.08284386163498e-27,1.4009052703846587e-24,9.233927011701542e-36,2.7700174049533856e-46,1.1778745639513639e-44,2.2161237805246922e-25,1.6221878298264774e-39,8.194947158408883e-20,9.684440817823185e-47,7.437245822481794e-37,6.539996788957133e-41,1.914700151901343e-38,3.860342332252814e-45,2.710143773419446e-57,4.214420700636503e-58,1.1617857660491452e-46,3.573359531390202e-55,1.1323908270704334e-45,1.9104320806243575e-55,3.76,0.0,0.7906284145411411,0.9999999983014455,3.7060615589311824e-32,2.169241880313456e-34,1.5399917260932784e-11,1.5399917260933986e-11,3.0894005817454426e-25,8.410631930896709e-29,1.6985502503780515e-09,6.745905489967208e-29,2.5228825620184857e-30,4.236661136898956e-15,4.2877093994215e-23,1.5750708665326395e-27,2.692980688966693e-23,5.085981850513576e-13,3.944252164839014e-28,1.6336794193978112e-23,3.9214685352377047e-25,3.5344993155321767e-29,5.889171662374226e-26,2.1273067232750313e-24,5.031415664828436e-33,5.166758231297506e-34,8.194947904695696e-20,1.1798513380694594e-41,1.4009052711013749e-24,1.4409046847170644e-25,7.977019556837746e-36,1.3251717202391126e-47,1.810914504502158e-44,1.2726581187041388e-36,6.334512448133892e-47,9.946759207486046e-52,6.688080109562231e-56,1.770956615449056e-56,1.5928051094184013e-46,5.078304405798972e-44,4.816655405718659e-56,2.2405829296214775e-34,4.5845458799149807e-41,2.603465118575625e-34,1.3093692046443892e-39,6.494288253496847e-50,2.5699204426913533e-19,6.203530169185111e-28,7.998215044857384e-41
