Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271),S(529)
0.003934483655374028,0.5069592568005639,2.8879857818257857e-08,2.077460528255623e-09,9.357772368834353e-08,0.00010069684586383083,0.0,0.0,0.00020227874083512102,5.528820176181561e-05,0.00013473515591207945,1.5219377486512723e-07,4.386144590409514e-12,1.018412485864658e-26,1.600057806007698e-19,2.536413430020136e-13,2.3209630283870852e-07,1.3827342801118886e-06,1.2522116762394234e-13,1.6205530696226827e-17,2.6387688016525826e-07,5.345433078246669e-16,5.710415602713446e-15,5.323556795843539e-09,1.1439089755030633e-10,7.349835635453592e-07,1.3234035266329993e-14,1.1243264042080273e-09,8.104094039495504e-10,3.682607677645169e-14,3.6434555287179924e-13,1.943604045700228e-15,1.7684738885183485e-11,8.69467811871702e-10,3.76,0.0,0.6669384472755859,0.9993956203202736,0.0004065513204864831,9.856843856921133e-06,0.029622555532173772,0.029767744141397573,1.1767203572558644e-12,5.481010761498873e-17,3.684131277829535e-05,2.372372107621894e-10,6.949819334095502e-08,2.85039089571121e-07,5.800754797967446e-08,0.0004867339875016376,8.29967196033277e-05,2.419525753513644e-07,1.7429941512796061e-10,7.304771028951795e-05,1.2162619486299458e-08,1.4109985053044143e-09,1.5818713171294072e-08,3.7550701847039585e-09,1.248128062303755e-11,3.150204487851581e-11,1.6553780883855177e-08,7.863433890850995e-10,2.569104969182437e-07,3.154604100063228e-09,1.0675238948539099e-08,1.0825948197837108e-06,5.047386750238403e-16,1.345434411134025e-07,2.6642762164775766e-09,1.405168681541384e-10,1.322564948937544e-16,4.4116546241910996e-13,2.9421919810816804e-15,5.315540166591528e-11,9.181494101987055e-18,7.169421269258583e-14,8.928828701484107e-17,7.438845468956117e-10,3.1208435144266812e-18,7.794444412159116e-17,1.7085928372150943e-13,1.599684437241964e-06,2.4345951094415416e-15,1.7964152861424568e-07,2.964207130202174e-11,7.483635466176862e-13,1.5847525022696976e-18,1.227738795356175e-06,1.2350724916422327e-17,3.920280462281786e-10,4.116080837481912e-12,2.3506082457876325e-07,5.018672533329145e-13,3.0370917755802416e-18,2.129071943562638e-11,1.067883360626986e-08,2.3813021927293335e-08,3.0095415836837534e-13,3.3289649763781225e-11,1.7764692382287055e-06,3.304062786305481e-11,1.0838749386486927e-14,4.184351948980871e-12
0.004015281653769238,0.5070158345081898,2.968409788086708e-08,2.1615721522526612e-09,9.673104977639387e-08,0.00010493795098010674,0.0,0.0,0.00020630051216732198,5.765430664456433e-05,0.00013935374191459318,1.6518716656966195e-07,4.796544810915421e-12,1.1424120958120881e-26,1.746394362421416e-19,2.6932829613189777e-13,2.438626876792468e-07,1.494970174487314e-06,1.3839803060717729e-13,1.749500138797434e-17,2.7475661420320215e-07,5.566732597648002e-16,6.143477822376463e-15,5.792256882409502e-09,1.2254229371126497e-10,7.916584843621833e-07,1.4012438325318282e-14,1.209040997790406e-09,9.063699037671072e-10,4.079500388193564e-14,3.9364667521650013e-13,2.0993826977322135e-15,1.8650536347449918e-11,9.289897967557672e-10,3.76,0.0,0.6663169550202758,0.9993774160741927,0.000424309705145125,1.049475292609673e-05,0.030216231432306433,0.030366781144002257,1.200303443019225e-12,5.590879823030696e-17,3.684064170445434e-05,2.497967547522404e-10,7.320188172032485e-08,2.9396187012325476e-07,5.984018112785821e-08,0.0005075580663776619,8.647886908189417e-05,2.434105636610706e-07,1.8298597793696809e-10,7.390610596464771e-05,1.2673738532040625e-08,1.515422465851016e-09,1.648169967922568e-08,3.957204128613394e-09,1.3441850663182598e-11,3.3857668739800986e-11,1.7357395357654095e-08,8.469468778611457e-10,2.621285882148051e-07,3.252934067455787e-09,1.1338938841560514e-08,1.1403866104878188e-06,5.409926095764882e-16,1.4131503320425967e-07,2.7980082588125376e-09,1.513274818818046e-10,1.4243149473172547e-16,4.603158111566684e-13,3.0725707136064287e-15,5.640186306855351e-11,9.887855819147885e-18,7.69882433660363e-14,9.47986814589758e-17,7.839703475058985e-10,3.313444108508074e-18,8.279299093997518e-17,1.7802768150402083e-13,1.7215078456566012e-06,2.589529461513864e-15,1.8871003934294232e-07,3.1872470194440215e-11,8.045037794084162e-13,1.6817912045913577e-18,1.255183469153201e-06,1.2906463839654096e-17,4.0844619864092953e-10,4.2879099308373255e-12,2.481908791957421e-07,5.220494484847411e-13,3.348266254071124e-18,2.221503599582886e-11,1.1136507562704326e-08,2.518800580174162e-08,3.285201254539798e-13,3.471187885297754e-11,1.8773258821813113e-06,3.370780530458773e-11,1.1057597407222385e-14,4.509905307313347e-12
0.004096079652164448,0.5070724042988138,3.0500596784049576e-08,2.2482371354184763e-09,9.996097791449461e-08,0.0001092922751712679,0.0,0.0,0.00021033494102804152,6.007483554417138e-05,0.00014404975204090255,1.7911454664862455e-07,5.240614521932012e-12,1.2796902820736759e-26,1.9040320997092307e-19,2.8576324580153095e-13,2.560577569998492e-07,1.6146116303762876e-06,1.5275720012873157e-13,1.886566023766991e-17,2.8585314118453004e-07,5.792507547043949e-16,6.604425660197296e-15,6.2946564924250604e-09,1.311474339470176e-10,8.517752404823943e-07,1.4824531803550993e-14,1.2990473024427636e-09,1.012216115087304e-09,4.513965526057776e-14,4.2491955021736797e-13,2.2657043920171597e-15,1.9655294808796873e-11,9.916506914824733e-10,3.76,0.0,0.6656952491369232,0.999358792056045,0.00044265622109684617,1.1164603011633357e-05,0.03080928555769802,0.030965315008702175,1.2238618295152603e-12,5.700635732589329e-17,3.6839955156308705e-05,2.6284002310324673e-10,7.704935319916359e-08,3.0307961252139987e-07,6.171376416108818e-08,0.0005290284190241237,9.00645396996757e-05,2.449310359274386e-07,1.9197650591917404e-10,7.478091290285428e-05,1.319709280023626e-08,1.6259855572175825e-09,1.7160159841441746e-08,4.168409690628751e-09,1.4465486301431596e-11,3.636205606682137e-11,1.8193837871975617e-08,9.115349503462127e-10,2.674153365985144e-07,3.35339437077011e-09,1.2033249335125986e-08,1.2005812322603113e-06,5.79325331104453e-16,1.4832397827532086e-07,2.936403424846655e-09,1.6284714755970062e-10,1.532738513099781e-16,4.800944729606037e-13,3.207434857878654e-15,5.982284495555136e-11,1.0640545959986814e-17,8.261325892109363e-14,1.0057089477593376e-16,8.258530156449246e-10,3.515195814561064e-18,8.786526068105998e-17,1.8540919003023283e-13,1.8507326360706575e-06,2.7521254186117228e-15,1.9817220017668114e-07,3.425284908024528e-11,8.644072208072911e-13,1.783370902753806e-18,1.282844999543048e-06,1.3482576777361879e-17,4.2535538438367097e-10,4.464847205423998e-12,2.618472530407674e-07,5.428679902269059e-13,3.68679283746261e-18,2.3168941672200662e-11,1.1608426496205358e-08,2.6617517939262188e-08,3.5821334184237293e-13,3.617811934197456e-11,1.9823635998039533e-06,3.4383637357676885e-11,1.1279284059749333e-14,4.857099796333637e-12
0.004176877650559658,0.5071289670706316,3.132950058237657e-08,2.3375174526418457e-09,1.0326872722176917e-07,0.00011376137282251532,0.0,0.0,0.0002143827811769316,6.255053078919506e-05,0.00014882526649392724,1.9403254405791036e-07,5.720736970000516e-12,1.431496637196125e-26,2.0737099804806719e-19,3.029737399148271e-13,2.68691435289061e-07,1.7420405836123658e-06,1.683889690386898e-13,2.0321456759632463e-17,2.9716627475241777e-07,6.022757957238797e-16,7.094785439640662e-15,6.832680236831162e-09,1.4022545276612223e-10,9.154937285559877e-07,1.5671386048716728e-14,1.394640628862382e-09,1.1288154635314568e-09,4.989129642616588e-14,4.582760359690558e-13,2.4431736140721145e-15,2.0700118394506368e-11,1.0575697752923073e-09,3.76,0.0,0.6650733131208308,0.9993397373697951,0.00046160478894376097,1.1867540647929832e-05,0.03140171504899435,0.03156334665277391,1.2473954031599112e-12,5.810278062985762e-17,3.683925273219146e-05,2.7638006498205743e-10,8.104452448676113e-08,3.1239524332147205e-07,6.362895332306504e-08,0.0005511590048702048,9.37557259582283e-05,2.4651564639057695e-07,2.01278495615347e-10,7.567380326102503e-05,1.373283098975536e-08,1.742968610732874e-09,1.785426634163019e-08,4.389023223723503e-09,1.5555691256529613e-11,3.902306288994428e-11,1.906439776856164e-08,9.803292834659626e-10,2.7277107068250383e-07,3.456016390185436e-09,1.2759167593850527e-08,1.2632703020881102e-06,6.198308281566308e-16,1.5557601657515903e-07,3.0795733127719985e-09,1.7511517523048878e-10,1.6482056281471298e-16,5.005186127298642e-13,3.3469195515669784e-15,6.342744429274784e-11,1.1442132952714444e-17,8.858680589601112e-14,1.0661451245528487e-16,8.695988853200825e-10,3.726433664539048e-18,9.316854387950224e-17,1.9300791526013993e-13,1.9877096062201336e-06,2.9226751475138896e-15,2.080440738289806e-07,3.6792181484784005e-11,9.282982557809468e-13,1.8896529167477857e-18,1.3107350990272446e-06,1.4079813892536487e-17,4.427655010064033e-10,4.646994287138745e-12,2.7604426914693804e-07,5.643382420576163e-13,4.054731405871158e-18,2.4153124111421325e-11,1.2094900295266907e-08,2.8102935345693273e-08,3.901713882358522e-13,3.768931742152127e-11,2.0917056659891726e-06,3.5068160309572886e-11,1.1503821289493206e-14,5.227150533701019e-12
0.004257675648954868,0.5071855237411043,3.217096270528921e-08,2.4294768033267637e-09,1.0665556470224084e-07,0.00011834681431149133,0.0,0.0,0.0002184447715006065,6.508216693307485e-05,0.00015368248805195325,2.1000073084468842e-07,6.239440266747686e-12,1.599195213887238e-26,2.256209341962402e-19,3.2098820601971457e-13,2.8177383057260903e-07,1.8776537784619227e-06,1.8538957003827613e-13,2.1866492289828896e-17,3.0869582756886644e-07,6.257483958051632e-16,7.616156953785085e-15,7.408338579740083e-09,1.4979612481593918e-10,9.829794951558185e-07,1.6554100203134864e-14,1.4961322926628044e-09,1.2570988431158909e-09,5.508352663849774e-14,4.938335596276142e-13,2.6324249036882014e-15,2.1786139007760984e-11,1.1268693133733276e-09,3.76,0.0,0.6644511302304555,0.9993202409214359,0.0004811695445447717,1.260473858253068e-05,0.0319935169573501,0.03216087707607946,1.2709040468142038e-12,5.919806375201175e-17,3.6838534023137704e-05,2.904302489646769e-10,8.519140838858773e-08,3.2191180316086853e-07,6.558643001277579e-08,0.0005739639920587869,9.755444234798766e-05,2.481660895148028e-07,2.1089962895886914e-10,7.658642876783003e-05,1.4281105495087678e-08,1.866662408506957e-09,1.8564196389715954e-08,4.619391964664811e-09,1.6716137598723755e-11,4.1848898846465954e-11,1.9970421137446916e-08,1.053562217474169e-09,2.781962323301432e-07,3.5608327399623056e-09,1.351771297373215e-08,1.3285490550569274e-06,6.626064372450321e-16,1.630770252588317e-07,3.2276321521758298e-09,1.8817275670678998e-10,1.7711039852838174e-16,5.216059774921195e-13,3.4911649505520386e-15,6.72252211124993e-11,1.2295308175426439e-17,9.492724551730102e-14,1.1293942357416036e-16,9.152764186455817e-10,3.94750330141126e-18,9.871029332964126e-17,2.008280043052416e-13,2.132802367304675e-06,3.1014795494574003e-15,2.1834238242893512e-07,3.9499921585845356e-11,9.964132385072574e-13,2.0008034207489203e-18,1.3388659329824041e-06,1.4698960857538322e-17,4.6068657578834493e-10,4.8344540873629746e-12,2.907964685871363e-07,5.864760019192206e-13,4.454275931788598e-18,2.5168283233243652e-11,1.2596243579001943e-08,2.9645654841952247e-08,4.24539201405268e-13,3.924643332829195e-11,2.205477777497914e-06,3.5761424864982866e-11,1.1731225773171998e-14,5.621331500235504e-12
0.004338473647350078,0.507242075247341,3.3025143961846307e-08,2.5241806596819626e-09,1.1012280522546884e-07,0.0001230501869572008,0.0,0.0,0.00022252163734499432,6.767055048850677e-05,0.00015862374183378433,2.270817588755677e-07,6.799405153565256e-12,1.7842532438661686e-26,2.4523561685114484e-19,3.3983598047427336e-13,2.9531523926948005e-07,2.0218632199432467e-06,2.0386152464666153e-13,2.3505025229202483e-17,3.204416112948116e-07,6.496685783295548e-16,8.170216796255061e-15,8.023731022920197e-09,1.5987988607968964e-10,1.0544039061458282e-06,1.7473803127175173e-14,1.6038504295504555e-09,1.3980644471304133e-09,6.075244201512904e-14,5.317153761535799e-13,2.8341242193367905e-15,2.2914517230932795e-11,1.1996746182087509e-09,3.76,0.0,0.6638286834780622,0.9993002914116129,0.0005013648476176901,1.3377396274169846e-05,0.03258468824233404,0.032757907359976635,1.2943876397010387e-12,6.029220218204916e-17,3.683779861261265e-05,3.0500427286437e-10,8.949411675817156e-08,3.3163244653611425e-07,6.758690081580044e-08,0.0005974577654414802,0.0001014627242652538,2.498841012009858e-07,2.2084777864220777e-10,7.75204235023493e-05,1.4842072436891037e-08,1.997367982727357e-09,1.9290131746965343e-08,4.85987436667403e-09,1.7950673255927004e-11,4.484814180623101e-11,2.0913313755837046e-08,1.1314772323225573e-09,2.836913820660266e-07,3.6678772646473316e-09,1.4309927468901677e-08,1.3965165149717148e-06,7.077529446223595e-16,1.708330223269263e-07,3.380696878948134e-09,2.0206304913680098e-10,1.9018397747943207e-16,5.433749340454312e-13,3.640316535597082e-15,7.1226221870254e-11,1.3202891415925833e-17,1.0165378930792958e-13,1.195558307892291e-16,9.629562702463959e-10,4.178761328358082e-18,1.0449812735059216e-16,2.0887364731633088e-13,2.2863877125642825e-06,3.2888485059245103e-15,2.2908453633786943e-07,4.238602816263565e-11,1.0690010857622163e-12,2.116993592793486e-18,1.3672501377177328e-06,1.534084096998175e-17,4.791287714437534e-10,5.027330860615868e-12,3.061186106346765e-07,6.092975118495419e-13,4.887762200000648e-18,2.6215131674229532e-11,1.3112775879551198e-08,3.124709386483968e-08,4.614694105080745e-13,4.085044189172217e-11,2.3238080830784843e-06,3.646349685537114e-11,1.196151915065011e-14,6.040978181927228e-12
0.004419271645745288,0.5072986225464908,3.3892212356984323e-08,2.6216963109971125e-09,1.1367181157404254e-07,0.0001278730959486487,0.0,0.0,0.00022661409174577402,7.031651973012391e-05,0.0001636514752417808,2.4534150264386134e-07,7.403473185322006e-12,1.9882679581620994e-26,2.663023556950889e-19,3.5954734025839647e-13,3.093261510900651e-07,2.1750966397954553e-06,2.239140121327498e-13,2.5241476657751232e-17,3.3240343657014043e-07,6.740363775982906e-16,8.758721865176458e-15,8.681049409866297e-09,1.704978556354766e-10,1.1299443215022098e-06,1.843165447304743e-14,1.7181408484261167e-09,1.5527817950655544e-09,6.69368097107157e-14,5.720508383853983e-13,3.0489703675560776e-15,2.4086443258647515e-11,1.2761141127095645e-09,3.76,0.0,0.6632059556204147,0.9992798773282192,0.0005222052903302236,1.418674040498516e-05,0.033175225769766975,0.03335443866637708,1.3178460573193069e-12,6.138519128789454e-17,3.6837046076238724e-05,3.20116174061184e-10,9.395686355191646e-08,3.415604413453838e-07,6.963109749810386e-08,0.0006216549345410314,0.0001054826289093615,2.5167146003534296e-07,2.311310138363477e-10,7.847740657620107e-05,1.541589175457351e-08,2.135396924637127e-09,2.0032258817385007e-08,5.110840446380906e-09,1.9263329894306855e-11,4.802975323234858e-11,2.1894544166120607e-08,1.2143294464788294e-09,2.8925720272824685e-07,3.777185032535932e-09,1.5136876173447494e-08,1.4672756737509814e-06,7.553746913877916e-16,1.7885017064107162e-07,3.5388872115757813e-09,2.1683126247845598e-10,2.0408385077300446e-16,5.658445088173212e-13,3.794525436657565e-15,7.544100399402881e-11,1.416783658720523e-17,1.0878653643983591e-13,1.26474261224191e-16,1.0127113543738758e-09,4.4205756893646226e-18,1.1053983316149624e-16,2.1714907933049577e-13,2.448855996237145e-06,3.4851011320307248e-15,2.402886641020575e-07,4.546098992930463e-11,1.14632390458558e-12,2.2383997797348215e-18,1.3959008393112734e-06,1.600631729212541e-17,4.981023917736448e-10,5.2257302615322645e-12,3.220256729959007e-07,6.328194678617929e-13,5.3576760405379485e-18,2.729439523447923e-11,1.3644821824060922e-08,3.290869135944127e-08,5.011226898271995e-13,4.250233307847536e-11,2.446827214926822e-06,3.7174457717439065e-11,1.2194728181204498e-14,6.4874903423997996e-12
0.004500069644140498,0.5073551666161327,3.477234321803199e-08,2.7220929174693578e-09,1.1730399460487823e-07,0.0001328171652654389,0.0,0.0,0.00023072283656627184,7.302094456057543e-05,0.00016876825807571417,2.648492084008867e-07,8.054655285986111e-12,2.2129706649504634e-26,2.889134209599643e-19,3.80153533409031e-13,3.2381725388995463e-07,2.3377979764635796e-06,2.4566325818598285e-13,2.708043588540757e-17,3.445811129936552e-07,6.988518393763766e-16,9.383512992132668e-15,9.382581353839011e-09,1.8167185822701466e-10,1.209784275633742e-06,1.9428845656211847e-14,1.8393679244123132e-09,1.7223959640448178e-09,7.367825402453415e-14,6.14975679161082e-13,3.2776964872154723e-15,2.5303137832764447e-11,1.3563193951226697e-09,3.76,0.0,0.6625829291494751,0.9992589869389473,0.0005437057059010631,1.5034025406815556e-05,0.033765126309492605,0.03395047223694468,1.341279171355339e-12,6.247702631374282e-17,3.683627598152096e-05,3.3578033962225315e-10,9.858396788717482e-08,3.5169916927811745e-07,7.17197771631622e-08,0.0006465703415079276,0.00010961623616441858,2.535299885474128e-07,2.4175760570602143e-10,7.945898472742559e-05,1.6002727215292998e-08,2.2810717032807588e-09,2.0790768651669364e-08,5.372672141619706e-09,2.065833110206228e-11,5.140309401116326e-11,2.2915646900133182e-08,1.3023861364943056e-09,2.9489450176247903e-07,3.888792338637141e-09,1.5999647758376468e-08,1.5409336795710305e-06,8.055796819607565e-16,1.8713478198015457e-07,3.7023257280948304e-09,2.3252475058727712e-10,2.1885458732005729e-16,5.890344300092901e-13,3.953948775335104e-15,7.988066166395748e-11,1.5193237678696356e-17,1.1634651246797688e-13,1.3370557688481063e-16,1.064616914117884e-09,4.673326033174655e-18,1.168433703675846e-16,2.2565858208635236e-13,2.6206115232422056e-06,3.69056603763389e-15,2.519736435965274e-07,4.873585177009422e-11,1.228657641821863e-12,2.365203651452134e-18,1.4248316732518971e-06,1.6696294792339655e-17,5.176178872524664e-10,5.429759401042321e-12,3.3853285210840775e-07,6.570590306119906e-13,5.866661861372659e-18,2.840681332417031e-11,1.4192711316615402e-08,3.463190875447367e-08,5.436681287329129e-13,4.420311253571081e-11,2.5746683214600294e-06,3.789440479179084e-11,1.2430884840959153e-14,6.962334906175359e-12
0.0045808676425357076,0.5074117084546963,3.566571888659253e-08,2.8254415527965932e-09,1.2102081344019915e-07,0.0001378840385772038,0.0,0.0,0.00023484856354738325,7.578472643696296e-05,0.0001739767828145651,2.8567764985462135e-07,8.756140800146315e-12,2.4602253562875092e-26,3.1316632419856776e-19,4.0168681432473105e-13,3.387994385912338e-07,2.5104278692699036e-06,2.6923294624504006e-13,2.9026666615211855e-17,3.569744491029677e-07,7.241150214610622e-16,1.0046518781908729e-14,1.0130713793181925e-08,1.9342444734779636e-10,1.2941136634708414e-06,2.0466601108293067e-14,1.9679155329308627e-09,1.9081320325690123e-09,8.102145507972966e-14,6.606323056957765e-13,3.5210716116457196e-15,2.6565853220757877e-11,1.440425305717333e-09,3.76,0.0,0.6619595862831149,0.9992376082837914,0.0005658811772196107,1.5920534001488848e-05,0.034354386533079255,0.03454600939243127,1.364686849591612e-12,6.356770237853497e-17,3.6835487887570624e-05,3.5201151715313716e-10,1.0337985722799382e-07,3.6205212539217464e-07,7.385372226320514e-08,0.0006722190690666031,0.00011386564946431106,2.554615545053945e-07,2.5273603348194983e-10,8.046675483011113e-05,1.6602746553906302e-08,2.4347259945002083e-09,2.1565857089822242e-08,5.645763685589706e-09,2.214010100695403e-11,5.4977941186251374e-11,2.397822585636769e-08,1.3959272821337827e-09,3.0060421238249166e-07,4.002736698375284e-09,1.6899354963970853e-08,1.6176020338297307e-06,8.584796960814029e-16,1.956933212025695e-07,3.871137945010338e-09,2.4919310675548454e-10,2.345428637594909e-16,6.12965172368515e-13,4.118750028040515e-15,8.455685289091892e-11,1.6282334998795996e-17,1.2435571016088018e-13,1.4126098673576462e-16,1.1187505937497253e-09,4.937404135505577e-18,1.2341687455865312e-16,2.344064858048345e-13,2.8020729497821018e-06,3.9055815965459965e-15,2.641591344046595e-07,5.2222242817353646e-11,1.3162927795059448e-12,2.497592384433714e-18,1.45405680491746e-06,1.7411722551301095e-17,5.376858605957436e-10,5.639526902240798e-12,3.5565556350008195e-07,6.82033835899932e-13,6.417531871812933e-18,2.955313941648569e-11,1.4756779720333403e-08,3.6418231014669836e-08,5.892836196206577e-13,4.5953802133772054e-11,2.707467101380584e-06,3.862345147256888e-11,1.2670026371524784e-14,7.467048990225747e-12
0.0046616656409309174,0.5074682490818696,3.6572529131480184e-08,2.931815268793939e-09,1.2482377581246255e-07,0.00014307538014648804,0.0,0.0,0.0002389919552762221,7.860879835478592e-05,0.0001792798650639733,3.0790329069107324e-07,9.51130689601378e-12,2.7320601786502424e-26,3.3916408504877846e-19,4.241804738658897e-13,3.5428380397977243e-07,2.693464167078131e-06,2.947546500292364e-13,3.1085112645991045e-17,3.695832523544178e-07,7.498259942759204e-16,1.0749759544314434e-14,1.0927936678282472e-08,2.0577892928295205e-10,1.3831289321922956e-06,2.154617921779209e-14,2.10418802751798e-09,2.1112997460348136e-09,8.901436107337606e-14,7.091701072528399e-13,3.77990227831267e-15,2.7875874180996244e-11,1.5285699952291058e-09,3.76,0.0,0.6613359089557993,0.999215729167484,0.0005887470454977926,1.684757775503286e-05,0.03494300301145386,0.03514105153214685,1.38806895581276e-12,6.465721447367488e-17,3.683468134482638e-05,3.6882482507998093e-10,1.0834907051268414e-07,3.726229194517641e-07,7.6033740944748e-08,0.0006986164484818361,0.00011823299664630844,2.57468072206999e-07,2.640749899940331e-10,8.150230632289678e-05,1.72161214119236e-08,2.596705019954077e-09,2.235772469250325e-08,5.930521989890437e-09,2.371327317655908e-11,5.876450500079059e-11,2.508395783777058e-08,1.495246132180374e-09,3.063873938544199e-07,4.119056861119881e-09,1.7837135107492388e-08,1.6973967970709053e-06,9.141904042785067e-16,2.0453241042312446e-07,4.04545239633699e-09,2.668882628443722e-10,2.511975577570971e-16,6.376580044734188e-13,4.2890994090239396e-15,8.948182791961383e-11,1.7438521651526458e-17,1.328371314771412e-13,1.4915205698482925e-16,1.1751925127399127e-09,5.213214258334959e-18,1.3026866102003515e-16,2.433971709465148e-13,2.993673695147644e-06,4.1304962236547494e-15,2.7686561149131556e-07,5.593240495009273e-11,1.4095350397309338e-12,2.635758809921498e-18,1.4835909509144787e-06,1.8153595956917774e-17,5.583170722545258e-10,5.855142955360644e-12,3.734094422057094e-07,7.077620065899008e-13,7.013275417406936e-18,3.073414149773372e-11,1.5337368039822e-08,3.8269167765388884e-08,6.38156264696586e-13,4.775544050885708e-11,2.845361839018891e-06,3.936172723929585e-11,1.2912195290155588e-14,8.003243045080693e-12
