Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043)
8.120894436900854e-05,0.464610016642294,4.6600034991723787e-11,1.1961796982711201e-12,1.0197320200220304e-09,4.467356214587746e-09,0.0,0.0,2.389123422489158e-07,2.764780262875952e-10,1.107625842531331e-09,8.935653046488423e-15,2.236078718354364e-18,-4.4933855840417205e-35,7.132002250523733e-27,2.426819482889733e-19,8.342632701018591e-11,2.8532749089714426e-12,2.738677968848645e-23,7.765757260587915e-26,6.418919025192231e-13,1.9262221253125114e-22,3.3243786497447406e-20,6.283748708318471e-16,3.7829714152905607e-16,2.942576222097072e-14,1.6403123277064894e-21,8.050872829242423e-18,6.610296468720622e-18,4.6765874477255095e-21,4.731678784117233e-19,1.029819662150447e-21,2.867024315303368e-16,2.619190604259146e-16,3.76,0.0,0.7105881175087746,0.999984558816864,1.647056787317231e-07,7.18531732357415e-11,5.4262748471288254e-05,5.426386329787977e-05,2.2954042061768953e-16,4.1217036479804816e-21,1.5036388865399416e-05,2.755923120189109e-15,1.3345817491929976e-12,5.945494709297873e-09,3.337336651764997e-10,1.4223878802629043e-07,6.154658809729692e-08,7.0239188571126535e-09,1.4346584198286791e-15,1.637287019596443e-07,6.889808465853265e-14,4.506886636117931e-16,3.058853569206284e-14,3.995434587199286e-12,2.4598947088667734e-17,3.999804418316466e-16,3.2856717875144176e-13,1.4453617626603397e-15,1.5109351200238802e-10,2.560767601800855e-10,5.117436181006837e-15,1.5673462733900826e-14,4.202102587894918e-23,6.328478583651635e-13,4.142924085995832e-14,9.923714189281608e-16,3.6719255870655953e-22,1.6293891295947286e-16,4.193028867469038e-19,6.402927823789116e-17,2.1507960432891004e-23,1.4091246551395016e-19,2.9255297306883786e-22,3.721313153194098e-12,5.736158124130972e-24,4.807895259659317e-24,1.7428749422410763e-17,1.0228572557127963e-10,1.531623235617741e-21,2.1021602540499286e-11,3.5138023110793066e-17,3.0653566160820885e-18,8.346958148009777e-25,3.990052380212762e-10,7.967730046337219e-24,3.529541116750118e-14,1.432547306964643e-15,7.638804359312612e-13,7.023120983684986e-16,3.117607879180132e-28,1.7144743316018553e-15,2.1406938045430973e-12,4.3630447548613543e-16,1.1603007418182788e-22,2.1521856181347646e-14
8.529783411669689e-05,0.4646102490676246,4.669088656915272e-11,1.1993953862183518e-12,1.0197477189289743e-09,4.714966824906411e-09,0.0,0.0,2.516836180982811e-07,3.0678518221745354e-10,1.2264924292744621e-09,1.004543604984296e-14,2.36451638339156e-18,1.445344641318798e-34,7.3245766570787e-27,2.5409661545811887e-19,8.560136389523997e-11,3.1083690673914957e-12,3.036138059920835e-23,8.570500652839256e-26,7.081572551153195e-13,2.125170406594457e-22,3.3689591096801985e-20,6.898792241711236e-16,3.940772362320761e-16,3.255343132435909e-14,1.7748488130694246e-21,8.971269497556181e-18,7.42951414001052e-18,4.947235411789506e-21,4.92734521287255e-19,1.0847029904868609e-21,3.01799833682585e-16,2.9016823555415596e-16,3.76,0.0,0.7105853700818419,0.9999845373348515,1.734073329915674e-07,7.832186290874712e-11,5.699478026646159e-05,5.6996014654105025e-05,2.4109819781179337e-16,4.3293512904607064e-21,1.503638854238254e-05,2.8957296823564004e-15,1.4355603543006762e-12,5.9467716140620136e-09,3.338071929797054e-10,1.4995096380036243e-07,6.487558355093831e-08,7.02390205816685e-09,1.5089518150702233e-15,1.7226243435838956e-07,7.311739238462997e-14,4.974032709575234e-16,3.3273425210376564e-14,3.9963703183178e-12,2.5966751847659032e-17,4.231670661474894e-16,3.465941427519746e-13,1.5370028934992984e-15,1.5926629554914535e-10,2.5613162701685723e-10,5.675544342162768e-15,1.798858212489852e-14,4.636121719592811e-23,6.968093016571611e-13,4.5627731845635397e-14,1.0567414222649483e-15,3.909430722209899e-22,1.8094086019877649e-16,4.656256410510233e-19,7.111669104460733e-17,2.2895405598532215e-23,1.4972061069608978e-19,3.065350445727239e-22,3.722184602274523e-12,6.010169561996906e-24,5.3886308970669635e-24,1.8369891247649686e-17,1.0782137027784173e-10,1.6439741545035629e-21,2.2161429065844774e-11,3.711353650131242e-17,3.2382168672712854e-18,8.79077957835408e-25,4.1994814464128945e-10,8.711193770240948e-24,3.72738752983332e-14,1.5129133852182734e-15,8.524243734941554e-13,7.025395835028859e-16,3.474648258325016e-28,1.8955040999514095e-15,2.375549057972909e-12,5.082966260743239e-16,1.3596309384774076e-22,2.3885034786461415e-14
8.938672386438524e-05,0.4646104814926172,4.678172338258553e-11,1.202611225683505e-12,1.0197637803636661e-09,4.963058689328368e-09,0.0,0.0,2.6445516186234963e-07,3.3867939758544633e-10,1.3513989719866886e-09,1.1222587989998398e-14,2.493375542763802e-18,5.141143614481925e-35,7.506531129617234e-27,2.6554216074520844e-19,8.764585730703247e-11,3.3698471882745858e-12,3.34999942472115e-23,9.415179919418686e-26,7.776770387368477e-13,2.333894046341967e-22,3.4114001228362166e-20,7.535922190998586e-16,4.095439809428045e-16,3.5843439192332974e-14,1.9143817344001165e-21,9.949297277128373e-18,8.290109742668424e-18,5.208372069880758e-21,5.119048482958665e-19,1.1398763576483207e-21,3.168977930951764e-16,3.198610300967929e-16,3.76,0.0,0.7105826226630689,0.9999845158509063,1.8210910268715916e-07,8.495195282065731e-11,5.972680146022381e-05,5.972816147834813e-05,2.526559301569509e-16,4.5369981272265366e-21,1.5036388219336598e-05,3.035630185717225e-15,1.5377659944186597e-12,5.948044528788906e-09,3.338804962846623e-10,1.576648185974566e-07,6.820528601336729e-08,7.023885416236392e-09,1.5834364231779711e-15,1.8079015350425657e-07,7.74070375945871e-14,5.464315630266577e-16,3.606797372284611e-14,3.997307054810482e-12,2.733567638904268e-17,4.463805446667654e-16,3.6462652906271636e-13,1.6287334826309457e-15,1.6744083906141867e-10,2.561863216218359e-10,6.262739880670682e-15,2.0504432209912443e-14,5.091502158562221e-23,7.636768494622229e-13,5.0017489902967214e-14,1.121175977471311e-15,4.1471732244955114e-22,1.9986861917128166e-16,5.14330486705239e-19,7.857630962732528e-17,2.4284232926399674e-23,1.5853874848706334e-19,3.205540531523639e-22,3.72305706652203e-12,6.284905404035911e-24,6.0031618556992565e-24,1.9311232953075047e-17,1.1335865991179361e-10,1.7593736025212655e-21,2.330151163651305e-11,3.909000821915033e-17,3.4111712735840007e-18,9.23685968385253e-25,4.408909347305597e-10,9.4862856075176e-24,3.925528519621627e-14,1.5933990474482584e-15,9.46067642823841e-13,7.027666133068346e-16,3.8528113642185967e-28,2.0854102515504983e-15,2.6223998634770632e-12,5.878007207866917e-16,1.5806886555880853e-22,2.636901518615788e-14
9.756450335976193e-05,0.4646109463415874,4.696336586750252e-11,1.2090438327890968e-12,1.0197969977288937e-09,5.460685903403686e-09,0.0,0.0,2.899990058093071e-07,4.072327036322155e-10,1.619315613284206e-09,1.3779363858355081e-14,2.752286974472739e-18,7.25907921630909e-35,7.841799665612295e-27,2.8853351611329756e-19,9.138233438944864e-11,3.910512281779594e-12,4.027612515942335e-23,1.1224494782005667e-25,9.26479857160794e-13,2.780667333054452e-22,3.490516564182768e-20,8.874049161119324e-16,4.396184236734346e-16,4.29135546052853e-14,2.2084478721029734e-21,1.2082771684652154e-17,1.0129334474221233e-17,5.7022915578598906e-21,5.49160170528607e-19,1.2510941784177455e-21,3.470954494795037e-16,3.8357764666333352e-16,3.76,0.0,0.7105771278500274,0.9999844728772547,1.9951300078757406e-07,9.865864186539019e-11,6.519081204357011e-05,6.519244151405785e-05,2.757712603006609e-16,4.952289383619545e-21,1.5036387573158086e-05,3.315713654309797e-15,1.7453755848289616e-12,5.9505801256904174e-09,3.3402652716608143e-10,1.7309754612225714e-07,7.486680363331611e-08,7.023852542556013e-09,1.7329795924523728e-15,1.978275697320899e-07,8.619734419040931e-14,6.514364567654647e-16,4.198605536804169e-14,3.9991847214919935e-12,3.0076884285635754e-17,4.92888125230521e-16,4.007078183091536e-13,1.812445572281138e-15,1.8379518640042074e-10,2.5629526904777104e-10,7.524480321501138e-15,2.6166287618274575e-14,6.066370769838133e-23,9.060485345514697e-13,5.936542628493775e-14,1.250224297347628e-15,4.623318018136646e-22,2.4048999740963706e-16,6.188566717312262e-19,9.461169949279453e-17,2.706573394812666e-23,1.7620375570091973e-19,3.4871249350488893e-22,3.724806141828043e-12,6.836738506575579e-24,7.333714389253475e-24,2.1194513648562585e-17,1.2443825479165385e-10,1.9993228872913956e-21,2.5582442777027978e-11,4.304581074615537e-17,3.757361151452781e-18,1.013580081182117e-24,4.827761658251296e-10,1.1131394731692194e-23,4.32269055243742e-14,1.7547276290700054e-15,1.148788046038763e-12,7.032195101594109e-16,4.673536521000815e-28,2.4917408275505956e-15,3.1519382480235345e-12,7.708376503478165e-16,2.0925712897794239e-22,3.169787118251837e-14
9.999999999999998e-05,0.46461141118920307,4.7017457124912546e-11,1.210959922293195e-12,1.0198071737034436e-09,5.609260559710586e-09,0.0,0.0,2.97606628054298e-07,4.2887781905683484e-10,1.703767304551532e-09,1.4593074887338473e-14,2.8296881689379584e-18,5.705276913646466e-34,7.93494947785856e-27,2.9540822703187794e-19,9.241256262350516e-11,4.075790634073611e-12,4.242434393724546e-23,1.1794287245301978e-25,9.733118884369734e-13,2.9212814356097036e-22,3.512731243005838e-20,9.288516505982e-16,4.483715930748414e-16,4.5146169670381795e-14,2.299894072885979e-21,1.2764925427019619e-17,1.0706123888089771e-17,5.842225107819179e-21,5.599985520925292e-19,1.2844416249073842e-21,3.5608934262668673e-16,4.036696994868664e-16,3.76,0.0,0.7105754913976101,0.9999844600774158,2.0469630450999638e-07,1.028478407253411e-10,6.681808903326165e-05,6.681980343532468e-05,2.826554059805084e-16,5.075970312751647e-21,1.5036387380691765e-05,3.399200711925016e-15,1.807931762156596e-12,5.951332999480365e-09,3.3406988991073914e-10,1.776949919879943e-07,7.685127166831481e-08,7.0238428433747995e-09,1.777664329203175e-15,2.0289699314826615e-07,8.88696377301735e-14,6.845009885444558e-16,4.38333447760295e-14,3.999745251623163e-12,3.0894133197293725e-17,5.067597491934024e-16,4.1145781998519795e-13,1.867220743546593e-15,1.8866717035132955e-10,2.5632761740634906e-10,7.922778454989546e-15,2.802134750707964e-14,6.373229565236355e-23,9.506562445162146e-13,6.229465472383901e-14,1.2887015065048012e-15,4.765285715192861e-22,2.5329783439071405e-16,6.518134176628447e-19,9.967483901250815e-17,2.7895067139441307e-23,1.8147199527583425e-19,3.571316742631287e-22,3.725328346702722e-12,7.001733158011468e-24,7.75615361143186e-24,2.1755543515896562e-17,1.277392782262205e-10,2.073143252460373e-21,2.6261943970783912e-11,4.422465766162302e-17,3.860535239497992e-18,1.0405270872204028e-24,4.952502860874044e-10,1.1645808831211801e-23,4.441198816014351e-14,1.802866034847112e-15,1.2131703008371192e-12,7.033541340977416e-16,4.934797118816324e-28,2.6195612694505936e-15,3.3188444507498115e-12,8.318870535067796e-16,2.264062152419567e-22,3.3377550492222104e-14
0.00010574228285513862,0.46461141118920307,4.7144985762076794e-11,1.215478364474019e-12,1.019831681547368e-09,5.960237472561464e-09,0.0,0.0,3.1554378710287014e-07,4.821453161429491e-10,1.9113430450773012e-09,1.660669764063615e-14,3.0126847250685895e-18,-9.212578110262566e-34,8.143646371759612e-27,3.11669877889267e-19,9.470670082490377e-11,4.472652971570713e-12,4.7729027996614207e-23,1.3193999483180764e-25,1.0883002739992422e-12,3.2665418492012454e-22,3.5629117137627837e-20,1.0293761448838443e-15,4.686734763178266e-16,5.064227747227395e-14,2.5225327121613426e-21,1.4460347345508997e-17,1.2116106079668808e-17,6.159578552370511e-21,5.851291350366216e-19,1.3634750500882069e-21,3.7729552896437557e-16,4.5306926465423045e-16,3.76,0.0,0.7105716330696932,0.9999844298959766,2.1691739804214285e-07,1.1290489321851244e-10,7.065478022143759e-05,7.065670337137999e-05,2.9888641104928654e-16,5.367577417168565e-21,1.50363869268649e-05,3.5961747437287035e-15,1.9565710275097284e-12,5.953104592639827e-09,3.341719316465221e-10,1.8853693779841778e-07,8.153112664839321e-08,7.02382010720634e-09,1.883288531201682e-15,2.1484098588111878e-07,9.526901166925671e-14,7.657178652606195e-16,4.834279479013076e-14,4.00106967975839e-12,3.282257168868969e-17,5.395033251667997e-16,4.368115541934928e-13,1.996476402259792e-15,2.0015652037706513e-10,2.5640373573778364e-10,8.902831909782704e-15,3.2714954427517006e-14,7.126756035514385e-23,1.0598015778596836e-12,6.946242719238738e-14,1.379498472894365e-15,5.100295133120052e-22,2.8477998904116877e-16,7.32822116485087e-19,1.1213451715210804e-16,2.9852091563252457e-23,1.9390622177869714e-19,3.770457680005364e-22,3.726562332005259e-12,7.391999570692099e-24,8.799759363118984e-24,2.3078587462599385e-17,1.355246758592349e-10,2.251480688367205e-21,2.7864392497452307e-11,4.700541067343138e-17,4.103924495197357e-18,1.104379145433412e-24,5.246609322568001e-10,1.2903140050614445e-23,4.721020029536426e-14,1.916530130674868e-15,1.3723123237921523e-12,7.036711506823995e-16,5.581847906154514e-28,2.933245185441318e-15,3.729010374341619e-12,9.884021887420067e-16,2.705148710770712e-22,3.750541570222567e-14
0.00011392006235051532,0.4646118760354625,4.7326604526657596e-11,1.2219155851968818e-12,1.0198678511135303e-09,6.461713244180811e-09,0.0,0.0,3.410894292660952e-07,5.634245732395578e-10,2.2274484214499457e-09,1.9705302128701554e-14,3.2744602787041037e-18,-1.1995487493088219e-33,8.417055852550333e-27,3.3496314324814356e-19,9.767951536598771e-11,5.054034764993127e-12,5.587275021841337e-23,1.5323995740290646e-25,1.2631382054587743e-12,3.791517458565892e-22,3.629596123047536e-20,1.1791297682899806e-15,4.96847994225949e-16,5.903578160298399e-14,2.85665824553582e-21,1.709107809392325e-17,1.4239299149700082e-17,6.5824231897422726e-21,6.199884301362892e-19,1.4770209937234015e-21,4.074981702668648e-16,5.283362635595969e-16,3.76,0.0,0.7105661383220988,0.9999843869071288,2.3432231965265608e-07,1.2763236901091586e-10,7.611870599393663e-05,7.612094701673559e-05,3.220013824032949e-16,5.7828622278826686e-21,1.5036386280457893e-05,3.877014670079211e-15,2.1706833585083205e-12,5.955620741209918e-09,3.3431686827010323e-10,2.0398296832707526e-07,8.819824398222956e-08,7.023788064496106e-09,2.034363844692029e-15,2.3183043688400186e-07,1.0462204744788439e-13,8.89290326019942e-16,5.513820506928228e-14,4.002963845208794e-12,3.557274246215971e-17,5.862263053633405e-16,4.729382551975253e-13,2.1808153500370807e-15,2.1652481487578584e-10,2.5651184300539067e-10,1.0397968998211701e-14,4.020637530390319e-14,8.272705565270668e-23,1.224777973504133e-12,8.029808905453316e-14,1.5089896813896e-15,5.578072634127427e-22,3.327156821878918e-16,8.561678738037882e-19,1.3114383025240827e-16,3.264312263212875e-23,2.1164584477993765e-19,4.0556888003136873e-22,3.728327436297902e-12,7.950982358379519e-24,1.040150147558902e-23,2.4963451262834198e-17,1.4661809425739646e-10,2.5158565997160045e-21,3.0147358442194154e-11,5.0968798588802517e-17,4.450860491627133e-18,1.1960842612047973e-24,5.665452346807106e-10,1.4801604362892678e-23,5.120509994842273e-14,2.0788037243986074e-15,1.6169094731188238e-12,7.041218638742634e-16,6.579815256852095e-28,3.409703865217323e-15,4.353319560064553e-12,1.2434830325955089e-15,3.4276703149165305e-22,4.378865943696781e-14
0.000122097841845892,0.464612340880364,4.750824054953254e-11,1.2283561513068584e-12,1.0199055240360648e-09,6.965113270478919e-09,0.0,0.0,3.666358650774779e-07,6.510777817551151e-10,2.5675988056947325e-09,2.3075893361602803e-14,3.5375217309832526e-18,8.994704075104109e-35,8.666282201605122e-27,3.5842356429843777e-19,1.003524531418649e-10,5.6527508971223916e-12,6.472152673667792e-23,1.7614783566590626e-25,1.45099356774439e-12,4.355594024808537e-22,3.6914322214368314e-20,1.3363432991188788e-15,5.242680788679228e-16,6.810024719665428e-14,3.210846531165074e-21,1.9984022191218015e-17,1.6488683245625563e-17,6.973564630983632e-21,6.538980300665377e-19,1.5917343363348644e-21,4.377035182636798e-16,6.09379049382175e-16,3.76,0.0,0.7105606436072687,0.9999843439107584,2.517277910692543e-07,1.4279129459029177e-10,8.158258936117734e-05,8.158517241659512e-05,3.451161743631518e-16,6.1981438157709585e-21,1.503638563393777e-05,4.158234797414549e-15,2.387180107547794e-12,5.9581309800585935e-09,3.3446147287840224e-10,2.1943561901996727e-07,9.486814740214789e-08,7.02375638107175e-09,2.1862062161008203e-15,2.487959574731566e-07,1.1425646029870176e-13,1.0221683961635863e-15,6.237229949964291e-14,4.0048688607138745e-12,3.832740427943956e-17,6.330572583405585e-16,5.090884492393111e-13,2.36545783686003e-15,2.329000503562059e-10,2.566196947833283e-10,1.2010065931855577e-14,4.8696519115858164e-14,9.50426697894358e-23,1.400822981815138e-12,9.186222333876829e-14,1.63869407323856e-15,6.056636604648769e-22,3.842743125378261e-16,9.888353765067341e-19,1.5163870545856287e-16,3.5438747447785656e-23,2.294228147708724e-19,4.342947339652364e-22,3.7301029981699155e-12,8.513939547876902e-24,1.2139144404550261e-23,2.6849102720992976e-17,1.57718685976892e-10,2.7924602111441526e-21,3.2431339232815886e-11,5.493597176225064e-17,4.798168918023701e-18,1.2886967683419421e-24,6.084290736621303e-10,1.682687040654581e-23,5.521153704007181e-14,2.2415456684798653e-15,1.882846828451973e-12,7.045719317698795e-16,7.669515399479345e-28,3.920898828055607e-15,5.0245710346531126e-12,1.5390706487790954e-15,4.269434927067979e-22,5.054463234272036e-14
0.0001302756213412687,0.464612805723906,4.7689908604742244e-11,1.2348005978599928e-12,1.0199447097049997e-09,7.470437783534152e-09,0.0,0.0,3.9218303541741927e-07,7.451122192235346e-10,2.9317611971485043e-09,2.6719192684966916e-14,3.8017913223380975e-18,7.957374154611523e-35,8.8949539630708e-27,3.8205988455346235e-19,1.0276958483546987e-10,6.267175379674973e-12,7.428976376881804e-23,2.0066665664875192e-25,1.6518662770595135e-12,4.958771411909721e-22,3.749155494414165e-20,1.5007415869728201e-15,5.510466751106761e-16,7.784186148084149e-14,3.585119576533761e-21,2.314824336287967e-17,1.8854979113056204e-17,7.335978695054362e-21,6.870009329884917e-19,1.707617170612781e-21,4.679117065516397e-16,6.961980551550165e-16,3.76,0.0,0.7105551489252183,0.9999843009069049,2.691338380129664e-07,1.5833922544763898e-10,8.704643032326959e-05,8.704937953747806e-05,3.682307869293219e-16,6.613422180842465e-21,1.5036384987305127e-05,4.439836250483028e-15,2.6056382508072927e-12,5.96063726386681e-09,3.3460585541191013e-10,2.3489487697737638e-07,1.0154083116287627e-07,7.023724994782672e-09,2.3388162128133145e-15,2.657375822491e-07,1.2417225731065888e-13,1.1643666529618053e-15,7.004508884857096e-14,4.0067860541712855e-12,4.108656537101775e-17,6.799963950520681e-16,5.452626723187169e-13,2.5504034202436673e-15,2.4928221298099294e-10,2.567273753310668e-10,1.373929707934236e-14,5.824138439448532e-14,1.0821487907947957e-22,1.5877850622216022e-12,1.0414485215901791e-13,1.7686112101920396e-15,6.535985485229247e-22,4.394332638949602e-16,1.1307664387034825e-18,1.7361820903636967e-16,3.823895721870112e-23,2.472376349897435e-19,4.632343756123499e-22,3.731890258632444e-12,9.081087401145e-24,1.4012890943491185e-23,2.8735540212170163e-17,1.6882663126390975e-10,3.08130113899971e-21,3.4716334346591256e-11,5.890693211936397e-17,5.1458499667419064e-18,1.3822178096951928e-24,6.503124498015117e-10,1.8979021088115866e-23,5.922944606194617e-14,2.4047532998932802e-15,2.1703900791471932e-12,7.050215832083006e-16,8.853028989009883e-28,4.466613460793146e-15,5.7424719463735996e-12,1.8781572750679318e-15,5.239790915144676e-22,5.777038371013121e-14
0.0001384534008366454,0.4646132705660868,4.787162129694166e-11,1.2412493835434984e-12,1.0199854167218257e-09,7.977687164975057e-09,0.0,0.0,4.1773088792925254e-07,8.455351356572832e-10,3.3199025534977424e-09,3.0635930552556204e-14,4.067203177681068e-18,-3.8102383582267455e-34,9.106166476373373e-27,4.0587968170773554e-19,1.0496849594548652e-10,6.8959218795986054e-12,8.459204286887336e-23,2.2679948897092483e-25,1.865756249606002e-12,5.6010494833365e-22,3.8033933444732784e-20,1.672091100301172e-15,5.77285734816153e-16,8.82668194976259e-14,3.97949948310944e-21,2.6592811407965215e-17,2.1329868026127405e-17,7.672659633386692e-21,7.194258664037129e-19,1.824672024523332e-21,4.981228700276514e-16,7.887937401881021e-16,3.76,0.0,0.7105496542759573,0.9999842578956003,2.865404864032669e-07,1.7423996811503073e-10,9.251022888032269e-05,9.251356834595267e-05,3.9134522010226784e-16,7.028697323106247e-21,1.5036384340560447e-05,4.7218203986396825e-15,2.8257217783283514e-12,5.9631412619010624e-09,3.347501097572897e-10,2.5036073412966623e-07,1.0821629159709636e-07,7.023693854900525e-09,2.492194522282936e-15,2.826553456629828e-07,1.3436944735763156e-13,1.3158996949138586e-15,7.815658479811597e-14,4.008716560963272e-12,4.385023731340577e-17,7.270439435421336e-16,5.814614666336301e-13,2.7356530409816325e-15,2.656712936131617e-10,2.568349566035359e-10,1.55858368640652e-14,6.889700436863288e-14,1.2224416007333466e-22,1.785515808767654e-12,1.1713620399904766e-13,1.8987417794286125e-15,7.016121799083941e-22,4.98170068558586e-16,1.2819032566145377e-18,1.9708140737520414e-16,4.104376661708956e-23,2.65090870224294e-19,4.923973154128601e-22,3.733690278748588e-12,9.652612156844149e-24,1.6022943732484336e-23,3.0622762699015623e-17,1.7994211393932573e-10,3.3823890008396356e-21,3.700234397494867e-11,6.288168407738519e-17,5.493904046736972e-18,1.4766488467742436e-24,6.921953636568468e-10,2.1258139116501926e-23,6.325876316344455e-14,2.5684240230231533e-15,2.479803286467922e-12,7.054710138525393e-16,1.0132444655206e-27,5.0466325783489836e-15,6.506731367024547e-12,2.2637369216516477e-15,6.348136311468687e-22,6.546298221227059e-14
