Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66)
4.439947644473633e-09,0.5340418598257879,3.531852555497829e-16,2.03244653423823e-19,1.8885421431013658e-19,1.0477171250093048e-26,0.0,0.0,5.657354533374135e-11,1.450429802689837e-17,2.835956100265943e-31,1.0186650907436008e-41,4.168213920506856e-29,3.764310995875896e-52,1.0222305283258368e-43,2.8311691501938007e-39,1.3721177823358538e-34,1.90254285421272e-30,1.1131902104254543e-34,5.425507239176943e-35,4.795366299054032e-18,8.530321481370396e-28,2.3116229713780683e-42,4.8691494668896626e-55,7.27744583950798e-42,5.5890099154077e-35,2.5953160576919684e-28,2.529490636787399e-41,1.5532533593553184e-70,4.455628106113472e-58,1.5294049108287847e-42,7.856501134936833e-39,6.912228253014043e-31,3.4294223975067885e-52,3.76,0.0,0.7699526109681685,0.9999426273442019,7.638661438651649e-22,5.055398306787914e-39,1.255771625668649e-07,1.2557716258303223e-07,6.572043229713282e-18,1.1490607845435304e-22,5.737259922487773e-05,4.2562634806952544e-21,1.8621526756424358e-22,5.657392771353244e-11
4.626577796915036e-09,0.5340418603355511,3.690003531795357e-16,2.2016360508176166e-19,2.0549074615189368e-19,1.187848352808112e-26,0.0,0.0,5.895156251497654e-11,1.5749273960228302e-17,3.4809572857842665e-31,1.2983378719560548e-41,4.908912570452764e-29,4.433247359896703e-52,1.209328003120695e-43,3.465213402268659e-39,1.685625764470788e-34,2.2424355415987413e-30,1.2650704313387025e-34,6.131612605298796e-35,5.206979007541718e-18,9.641347403099822e-28,2.936179965345416e-42,6.756225972700099e-55,9.311173172990019e-42,6.86601827924507e-35,2.9353367020345525e-28,3.1066643189369487e-41,2.417291992927661e-70,5.942811228709735e-58,1.8770341539908547e-42,9.606901109360343e-39,8.14889477258736e-31,4.556033156105256e-52,3.76,0.0,0.769952605687241,0.999942627232122,8.656607315712613e-22,6.47161732251458e-39,1.3085571197227945e-07,1.3085571198973235e-07,7.034021619443458e-18,1.244073095647862e-22,5.73727089270222e-05,4.616168071107063e-21,2.0772816824959682e-22,5.895196321627582e-11
4.8132079493564385e-09,0.5340418608453142,3.848935597574856e-16,2.377811015023928e-19,2.2286484834903626e-19,1.340152941933281e-26,0.0,0.0,6.132957954735132e-11,1.704550378560464e-17,4.238007629640203e-31,1.6393064922969884e-41,5.743699992222014e-29,5.18718226950531e-52,1.4211725546868437e-43,4.2082718675767104e-39,2.053972669675973e-34,2.6258896057896223e-30,1.4305549696590702e-34,6.895847658855105e-35,5.6355374221191586e-18,1.0843976965379263e-27,3.694695639605328e-42,9.255805033074446e-55,1.1797572961579082e-41,8.366403104267001e-35,3.303724683837473e-28,3.7845940498205084e-41,3.699333848054951e-70,7.836540561975566e-58,2.2849996756152863e-42,1.165220563031696e-38,9.544438113682605e-31,5.984222798311065e-52,3.76,0.0,0.7699526004063135,0.9999426271645067,9.762372343856134e-22,8.204021303259792e-39,1.3613426134146366e-07,1.36134261360245e-07,7.504967820663016e-18,1.3425656170213696e-22,5.73727741642406e-05,4.990229406509219e-21,2.307955254483324e-22,6.1329998751515e-11
4.999838101797841e-09,0.5340418613550774,4.008648655953502e-16,2.5609976797108184e-19,2.4098069515154763e-19,1.5051702207126526e-26,0.0,0.0,6.370759643095563e-11,1.839298747467584e-17,5.1210350451753575e-31,2.0518928746596248e-41,6.680125934659125e-29,6.032945720721032e-52,1.6598984715803468e-43,5.0738864744856734e-39,2.4840539077608077e-34,3.0564636495639373e-30,1.6102923410095075e-34,7.720415468369612e-35,6.081041542701939e-18,1.2141698282214213e-27,4.609033793114879e-42,1.2531413792644652e-54,1.4813783275564289e-41,1.0118252034133622e-34,3.7016001033614355e-28,4.5759062539445967e-41,5.5736744498980135e-70,1.0225457972981052e-57,2.760790861338604e-42,1.4027256219306585e-38,1.1111900400818188e-30,7.777860284275447e-52,3.76,0.0,0.7699525951253863,0.9999426271232139,1.0959776352102483e-21,1.0306711848312586e-38,1.4141281067441808e-07,1.4141281069457032e-07,7.984411206528549e-18,1.4445066283950203e-22,5.737281307884909e-05,5.378396913905592e-21,2.5546859021334454e-22,6.370803431933498e-11
5.186468254239244e-09,0.5340418618648406,4.169142610060508e-16,2.7512222554929655e-19,2.598424618172686e-19,1.683443256281292e-26,0.0,0.0,6.608561316584579e-11,1.9791724999091893e-17,6.145061875331588e-31,2.5476752207141366e-41,7.726016380897697e-29,6.977619782053585e-52,1.9277354766902678e-43,6.076687682498442e-39,2.983319412043399e-34,3.537853959719922e-30,1.8049385588912472e-34,8.607508574415102e-35,6.543491369205649e-18,1.3537984034892339e-27,5.7035884459826185e-42,1.6781604127291776e-54,1.8446379657062784e-41,1.2151911578339597e-34,4.130081211463597e-28,5.494235915183666e-41,8.276583046877889e-70,1.3213023919187173e-57,3.312484074152755e-42,1.6769363635868755e-38,1.2864835913097463e-30,1.0011039721866443e-51,3.76,0.0,0.7699525898444589,0.999942627097371,1.2252660729204524e-21,1.2840451374080032e-38,1.4669135997114313e-07,1.466913599927082e-07,8.471905846829236e-18,1.5498646781996766e-22,5.7372836543919137e-05,5.780620203379444e-21,2.817984308930482e-22,6.608606991978739e-11
5.373098406680647e-09,0.5340418623746038,4.3304173630371114e-16,2.9485109108118655e-19,2.7945432460556916e-19,1.875518853962918e-26,0.0,0.0,6.84636297520567e-11,2.1241716330503844e-17,7.326244093659245e-31,3.1395870528742463e-41,8.889471924423643e-29,8.028537428854239e-52,2.227009492712705e-43,7.232438215370091e-39,3.559794987516758e-34,4.073894280189402e-30,2.0151571001352413e-34,9.5593090407332e-35,7.022886901545879e-18,1.5036291540252649e-27,7.005464571294427e-42,2.224577847400307e-54,2.2792111228819581e-41,1.4500074084560702e-34,4.590284412685007e-28,6.554264607608378e-41,1.212493262269635e-69,1.6919304513207872e-57,3.948763533577353e-42,1.9918369156830038e-38,1.4817310827150921e-30,1.2769227736269823e-51,3.76,0.0,0.7699525845635316,0.9999426270807438,1.3644888428834679e-21,1.5873188844270906e-38,1.5196990923163923e-07,1.519699092546587e-07,8.967029214929233e-18,1.6586085823744264e-22,5.737285079301902e-05,6.196849067445168e-21,3.098359336622982e-22,6.846410555290231e-11
5.5597285591220495e-09,0.534041862884367,4.492472818036569e-16,3.152889772001355e-19,2.9982046077104934e-19,2.081947556651415e-26,0.0,0.0,7.084164618961091e-11,2.2742961440563392e-17,8.681910281257612e-31,3.842020028602603e-41,1.0178866152617628e-28,9.193281396705244e-52,2.5601433990071776e-43,8.558076963107987e-39,4.222103648441695e-34,4.6685555855204655e-30,2.2416188718273404e-34,1.057798850511491e-34,7.519228139638223e-18,1.6640062818661014e-27,8.544663893108495e-42,2.921070839481014e-54,2.795866287666664e-41,1.719786466869893e-34,5.083324268333019e-28,7.771758449832111e-41,1.7539379819835622e-69,2.1482892693772927e-57,4.6789420693481106e-42,2.3516704017748554e-38,1.6983902961422943e-30,1.6150485061773911e-51,3.76,0.0,0.7699525792826044,0.9999426270697793,1.514034397474022e-21,1.9480604785732796e-38,1.5724845845590683e-07,1.5724845848042176e-07,9.469380960077535e-18,1.7707074231203447e-22,5.737285937943541e-05,6.6270334804012665e-21,3.396318030839905e-22,7.084214121869748e-11
5.746358711563452e-09,0.5340418633941301,4.655308878224146e-16,3.36438492335284e-19,3.2094504855726957e-19,2.3032836441924513e-26,0.0,0.0,7.321966247852469e-11,2.4295460300922652e-17,1.0230600380063073e-30,4.67093054866276e-41,1.1602844037764213e-28,1.047968305358861e-51,2.929657780068315e-43,1.0071763052465044e-38,4.979486945391151e-34,5.325945854729162e-30,2.4850021801687434e-34,1.1665708230042288e-34,8.032515083398273e-18,1.835272466169259e-27,1.0354275686864499e-41,3.8017801552574825e-54,3.4065443500052155e-41,2.0282928102730515e-34,5.610313499558695e-28,9.163605982827851e-41,2.5072988998904975e-69,2.7062968551139206e-57,5.512981750318386e-42,2.760944706297199e-38,1.937970152180314e-30,2.0266764082136622e-51,3.76,0.0,0.7699525740016772,0.9999426270622888,1.674293346586702e-21,2.374667563030136e-38,1.6252700764394622e-07,1.6252700766999746e-07,9.97858174210964e-18,1.8861305476031622e-22,5.737286449197447e-05,7.071123597684553e-21,3.7123656270338956e-22,7.322017691718441e-11
5.932988864004855e-09,0.5340418639038933,4.818925446777121e-16,3.5830224071802634e-19,3.428322671905095e-19,2.5400851327651817e-26,0.0,0.0,7.559767861881073e-11,2.5899212883234044e-17,1.199210421690819e-30,5.643950279225423e-41,1.3170320335715764e-28,1.1895821291109247e-51,3.3381716655060898e-43,1.1792920090057461e-38,5.841826281487606e-34,6.050309845530549e-30,2.745992700452588e-34,1.2824619153085468e-34,8.562747732741624e-18,2.0177688699513574e-27,1.24706726603905e-41,4.9071189206590586e-54,4.124440101848949e-41,2.3795515659327894e-34,6.1723629904290385e-28,1.0747855969139512e-40,3.54463953794312e-69,3.3841506977330717e-57,6.461514385870327e-42,3.2244380596144784e-38,2.2020306848639074e-30,2.5245285797653722e-51,3.76,0.0,0.7699525687207499,0.9999426270568451,1.8456584581450753e-21,2.8764257931974837e-38,1.6780555679575785e-07,1.678055568233857e-07,1.0494272127750922e-17,2.0048475666063153e-22,5.7372867557557415e-05,7.529069755225755e-21,4.0470055567017915e-22,7.559821264837103e-11
6.119619016446258e-09,0.5340418644136563,4.983322426884766e-16,3.808828223884877e-19,3.6548629687354734e-19,2.792913774264057e-26,0.0,0.0,7.79756946104792e-11,2.7554219159150237e-17,1.3987499796823619e-30,6.780500644022834e-41,1.4890477992264073e-28,1.3450021434670117e-51,3.788403261608421e-43,1.3742280579199167e-38,6.819664217767109e-34,6.846028868952803e-30,3.0252834475075697e-34,1.405686193705381e-34,9.109926087583873e-18,2.2118351467960446e-27,1.4933711894093334e-41,6.284670211221433e-54,4.964086435724268e-41,2.7778571912995513e-34,6.770581790994021e-28,1.2543755112757962e-40,4.959073930230836e-69,4.202563901592113e-57,7.535861899471682e-42,3.747204446250363e-38,2.4921830165143005e-30,3.122999853198893e-51,3.76,0.0,0.7699525634398229,0.9999426270525844,2.0285246586075516e-21,3.4635692672098094e-38,1.73084105911342e-07,1.730841059405866e-07,1.1016111546142466e-17,2.1268283531373327e-22,5.737286944003704e-05,8.000822468806644e-21,4.400739453734912e-22,7.797624841226269e-11
6.3062491688876605e-09,0.5340418649234197,5.148499721748371e-16,4.0418283320198655e-19,3.8891131877945426e-19,3.0623350556807256e-26,0.0,0.0,8.035371045353834e-11,2.9260479100324124e-17,1.623919136896998e-30,8.101911263205552e-41,1.6772766557108034e-28,1.515085417205691e-51,4.283170674774874e-43,1.5941930507842475e-38,7.924225767836167e-34,7.717620564329837e-30,3.3235747469880995e-34,1.536456701990449e-34,9.674050147840618e-18,2.4178094475320766e-27,1.7786940702518283e-41,7.990179492328745e-54,5.941441206827589e-41,3.227782149839051e-34,7.40607712034846e-28,1.4571785700585754e-40,6.869973445333697e-69,5.185017085046108e-57,8.748056576818701e-42,4.334578843859773e-38,2.8100893327175145e-30,3.8383119205657015e-51,3.76,0.0,0.7699525581588957,0.9999426270490478,2.223289033470007e-21,4.147342945072032e-38,1.7836265499069898e-07,1.7836265502160004e-07,1.1543777299548495e-17,2.252043040991959e-22,5.737287059886298e-05,8.48633243341888e-21,4.774067160812087e-22,8.035428420886291e-11
6.679509473770466e-09,0.5340418659429458,5.481194868608588e-16,4.529515047939887e-19,4.380910687665229e-19,3.653236158012365e-26,0.0,0.0,8.510974169385756e-11,3.2826759865057453e-17,2.1607936952685956e-30,1.139492114579493e-40,2.106285818568034e-28,1.9027920733571022e-51,5.418089143910048e-43,2.1187479204787988e-38,1.0561959693399566e-33,9.707172823365249e-30,3.979996693621697e-34,1.82148350069807e-34,1.0853135384259981e-17,2.8668272500050516e-27,2.4857888374443677e-41,1.2655806052870287e-53,8.380778724196563e-41,4.3022219649239185e-34,8.793317105351478e-28,1.941257337481711e-40,1.2831807295499785e-68,7.751471110817755e-57,1.1637788686972023e-41,5.725926443859e-38,3.536067828627312e-30,5.694484591071849e-51,3.76,0.0,0.7699525475970416,0.9999426270432062,2.650111446550917e-21,5.855208505468056e-38,1.889197530407328e-07,1.8891975307506473e-07,1.2615380934009166e-17,2.512055950826008e-22,5.73728716843762e-05,9.498427787923198e-21,5.581494458209085e-22,8.51103559001989e-11
7.0527697786532715e-09,0.5340418669624721,5.817010113208018e-16,5.046289388852125e-19,4.90404985707201e-19,4.3173870141557033e-26,0.0,0.0,8.986577233982235e-11,3.659805495066069e-17,2.8305531943462232e-30,1.5736535153064508e-40,2.61214639094341e-28,2.360045415194468e-51,6.7674969128859314e-43,2.7735028955772634e-38,1.3859285737717213e-33,1.2057825777263796e-29,4.721006298191639e-34,2.13922640021049e-34,1.2100003441324522e-17,3.367497680778714e-27,3.411382719136899e-41,1.955771439797504e-53,1.1602084801885449e-40,5.645340249914864e-34,1.0342904195116516e-27,2.5460214327535255e-40,2.3184274453482805e-68,1.133734114808026e-56,1.5241937787492186e-41,7.446969381271306e-38,4.394283980515215e-30,8.265756631532948e-51,3.76,0.0,0.7699525370351875,0.9999426270382568,3.1293455809990708e-21,8.112698275494545e-38,1.9947685094586151e-07,1.994768509837798e-07,1.3706824522885377e-17,2.784652525340431e-22,5.737287187778453e-05,1.0564964938618297e-20,6.473250609332252e-22,8.986642772239502e-11
7.426030083536077e-09,0.5340418679819983,6.155944681588856e-16,5.592357523408233e-19,5.458865532681555e-19,5.059445918654337e-26,0.0,0.0,9.462180239148569e-11,4.0574364130362834e-17,3.656289844760266e-30,2.1379482659832027e-40,3.2033613119031213e-28,2.8945744736045416e-51,8.357609311995104e-43,3.581471579951261e-38,1.7932806082444547e-33,1.4810604820792804e-29,5.552466422603088e-34,2.491353459772739e-34,1.3414654318359063e-17,3.922472541500315e-27,4.605875037577563e-41,2.9566034829249387e-53,1.579408167779372e-40,7.3046350315195695e-34,1.2063630548331476e-27,3.292698226636795e-40,4.067950735165357e-68,1.6260575511323286e-56,1.9684431933707738e-41,9.551015170216153e-38,5.39987095588008e-30,1.1765895832328176e-50,3.76,0.0,0.7699525264733338,0.9999426270333731,3.664245898141799e-21,1.1053197488454406e-37,2.1003394870608715e-07,2.1003394874774524e-07,1.4816077891836407e-17,3.0696030639255325e-22,5.73728720052794e-05,1.168555583008771e-20,7.453270544022689e-22,9.462249967546636e-11
8.172550693301687e-09,0.5340418700210507,6.843168695206583e-16,6.773195212062686e-19,6.664866786993299e-19,6.79633893342963e-26,0.0,0.0,1.041338607121036e-10,4.91420238649973e-17,5.885866290553007e-30,3.790194731580022e-40,4.678728392859679e-28,4.229023073217147e-51,1.2376545856553803e-42,5.767524667086264e-38,2.8968177060896816e-33,2.1701733829882584e-29,7.510986422648617e-34,3.305321660044741e-34,1.6247304529637507e-17,5.20577965956094e-27,8.062371413864847e-41,6.438090977630496e-53,2.8083196570245164e-40,1.179977011610602e-33,1.6053467031218469e-27,5.313243088859834e-40,1.1936347628019033e-67,3.194390834616027e-56,3.1675395832643716e-41,1.515643967087222e-37,7.919386164109543e-30,2.2754688051758415e-50,3.76,0.0,0.7699525053496266,0.9999426270239381,4.91430512650935e-21,1.968676735824838e-37,2.3114814379183603e-07,2.311481438414273e-07,1.7081271486734752e-17,3.6756751836643465e-22,5.737287192822309e-05,1.4087366181485802e-20,9.693645941776124e-22,1.0413464397427953e-10
9.665591912832909e-09,0.5340418740991556,8.255003930076857e-16,9.498171329916862e-19,9.476363543636659e-19,1.1484360474195543e-25,0.0,0.0,1.2315797022456172e-10,6.873749936163183e-17,1.4121489582074814e-29,1.1216200954822163e-39,9.228102245061497e-28,8.325325848114368e-51,2.517317251256799e-42,1.3784022477515254e-37,7.010362257008749e-33,4.3124822349022696e-29,1.287544128231831e-33,5.43901553664875e-34,2.2725998752826514e-17,8.572500482522189e-27,2.3047549126534764e-40,2.940278095707588e-52,8.371612390337214e-40,2.8556073213129297e-33,2.6588814465312943e-27,1.2739250624356548e-39,1.0435144043832688e-66,1.166247308781329e-55,7.592660109400001e-41,3.5121313373595548e-37,1.5765465113491007e-29,7.995559634259298e-50,3.76,0.0,0.7699524631022139,0.9999426270046115,8.277642892206081e-21,5.895036947952586e-37,2.733765322245799e-07,2.7337653229179607e-07,2.174271607988242e-17,5.023603872232265e-22,5.737287223087439e-05,1.9517783748739494e-20,1.5455188446081266e-21,1.2315893414308202e-10
9.999999999999999e-09,0.5340418781772601,8.587288070737598e-16,1.0268242491814493e-18,1.0283751268065189e-18,1.3125122630040914e-25,0.0,0.0,1.2741894534905674e-10,7.418440574192675e-17,1.8461750810232782e-29,1.604013458383484e-39,1.114328482842581e-27,9.993918680093875e-51,3.0817080895836325e-42,1.7830106475669708e-37,9.20198573499735e-33,5.22297813385193e-29,1.4818947444336535e-33,6.161218458142194e-34,2.4526872151842677e-17,9.713539963644667e-27,3.2305120949917267e-40,5.0667550210695194e-52,1.2076351903964288e-39,3.748371263012156e-33,3.015662265904086e-27,1.6514902521964178e-39,2.4302511335921617e-66,1.81244507549971e-55,9.919663610150995e-41,4.510900554304527e-37,1.9100938607836364e-29,1.2235026893302907e-49,3.76,0.0,0.7699524536397321,0.9999426270003366,9.464463812825721e-21,8.525236591314422e-37,2.828347530016379e-07,2.8283475307354335e-07,2.282847646733437e-17,5.380468096353424e-22,5.737287224469376e-05,2.0997230542342133e-20,1.7361041270179608e-21,1.2741995347124625e-10
1.1158633132364131e-08,0.5340418781772601,9.738562305730346e-16,1.2936329768085809e-18,1.3081130291137582e-18,1.8809917552903488e-25,0.0,0.0,1.4218206605358844e-10,9.305645592037228e-17,3.3499576314574176e-29,3.275375349852027e-39,1.7778871947178405e-27,1.577513933158721e-50,5.0371689470882606e-42,3.184868783326631e-37,1.6795365419011808e-32,8.377598957593071e-29,2.1552668064983617e-33,8.663455291650296e-34,3.0766409015228334e-17,1.3666931639556845e-26,6.4380091177692405e-40,1.2434419606588622e-51,2.4912267397605363e-39,6.84155567429671e-33,4.251810834616162e-27,2.959651015263108e-39,7.234916995410526e-66,4.0513447053568366e-55,1.7982098277738105e-40,7.971364432857861e-37,3.065744770846686e-29,2.6923628689725914e-49,3.76,0.0,0.7699524208548045,0.9999426269855256,1.357647573353547e-20,1.7638163486556285e-36,3.1560491731898185e-07,3.1560491740713416e-07,2.6590341108131124e-17,6.616905639849792e-22,5.737287229257412e-05,2.6123111579368067e-20,2.3964303308835854e-21,1.4218322732947762e-10
1.2651674351895353e-08,0.5340418822553646,1.1264300251848436e-15,1.6809248536359003e-18,1.7178061589104892e-18,2.807132763804599e-25,0.0,0.0,1.612061538282356e-10,1.2015700106940086e-16,6.387868268435747e-29,7.039023890564644e-39,2.964254979898901e-27,2.601392641485029e-50,8.635102987152671e-42,5.989657563885074e-37,3.2216675541139237e-32,1.4041301524936026e-28,3.270960982917329e-33,1.2641473582362321e-33,3.972649645011026e-17,1.995706162134663e-26,1.344239792245568e-39,3.305337224177508e-51,5.430408317370158e-39,1.312355650738935e-32,6.224190353081656e-27,5.56672208236577e-39,2.4958955199328656e-65,9.590279641381382e-55,3.4226605322205135e-40,1.4730225154695521e-36,5.143352416720908e-29,6.280703940085263e-49,3.76,0.0,0.7699523786073972,0.9999426269664973,2.028676571049677e-20,3.858153847885091e-36,3.578333004475214e-07,3.578333005585097e-07,3.149770136719378e-17,8.340758842251417e-22,5.7372872296718194e-05,3.339376052232338e-20,3.436110921891089e-21,1.6120752229381327e-10
1.5637756790957797e-08,0.5340418904115717,1.4535353348317638e-15,2.6941151923590573e-18,2.814693860164038e-18,5.920049738727713e-25,0.0,0.0,1.9925428738799763e-10,1.8886943904052224e-16,2.4765145144416005e-28,3.805993590885774e-38,8.068352965076807e-27,6.681349160976135e-50,2.562783229595075e-41,2.156676625612418e-36,1.2667208584880466e-31,3.858932203143564e-28,7.29737058800594e-33,2.5360014632152873e-33,6.244460930748594e-17,4.011718419863163e-26,6.440155470503148e-39,3.7065310920199533e-50,3.1427170730543967e-38,5.160295074951365e-32,1.2471323245005616e-26,1.993935116179805e-38,8.814081396295865e-64,6.813137422016445e-54,1.308574954714059e-39,5.078311352533242e-36,1.415837848026923e-28,4.2538089710880903e-48,3.76,0.0,0.7699522941125924,0.9999426269284447,4.3544341435281386e-20,2.2685195170061754e-35,4.4229005644889084e-07,4.4229005661530704e-07,4.146789144308021e-17,1.2374100712210184e-21,5.73728723011095e-05,5.120157805568337e-20,6.7068666218962774e-21,1.9925612150608577e-10
