Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42)
4.635533067824798e-19,0.650899299720258,7.963999061537608e-24,2.1953461419122603e-26,8.693113025905204e-31,7.621404433832992e-24,0.0,0.0,4.598999343235721e-19,9.976011973694395e-35,4.529673816218697e-45,1.1627738156126364e-46,7.637242762520646e-49,6.320429104449272e-61,2.5223491181991945e-42,1.1029976549957864e-34,2.7888991257339864e-32,8.995229625198795e-47,2.4222745939976964e-58,5.395513912911511e-57,2.1597273894543198e-33,2.8917990483229484e-51,3.338445358913063e-24,2.0252397124226265e-61,4.378960719423686e-48,1.0626064534886769e-52,6.20572160372089e-37,2.4606484965102705e-36,8.201885298163924e-71,1.0348468797375792e-55,5.078372145772145e-61,3.289225741275284e-56,3.528561971572133e-49,2.4458718315643628e-62,3.76,0.0,0.711944240097855,0.9999999999995512,8.524838689971242e-43,1.3591266431162815e-45,1.5579691820382534e-15,1.5579691820382534e-15,3.25961674827796e-33,4.5172184227006945e-37,4.487370004587297e-13,8.544283387188484e-37,2.2922709641838348e-38,4.599078983201846e-19,1.3992103162004915e-30,1.2602782700113374e-35,5.4548393257463e-31,3.934834942389851e-17,5.8377675366831404e-36,8.692758130648297e-31,1.1591990740427439e-21,3.895784582032968e-37,1.9624299829713302e-33,5.751357309728896e-32,2.786897925822781e-41,2.5765060529000827e-42,3.3384453590513224e-24,4.175602049505408e-53,2.788899125871404e-32,1.1658812983944519e-32,1.3337319404751206e-47,2.3260082463562303e-59,1.9392126041452065e-59,1.0369599769468214e-47,3.6554934143451286e-61,2.455100021450389e-66,1.478683631467027e-70,2.5499063622430735e-67,4.227755108254924e-58,5.728597358540315e-56,1.1884891065813713e-70,2.771824022183008e-45,5.267478028331992e-52,5.888858160737069e-45,1.6906426964320444e-50,1.18405422840362e-65,7.621404432782e-24,3.3467125323066237e-35,6.153096066947589e-52,1.7891184837456003e-45,4.181336356933741e-38,1.6384177004223376e-42,5.502759101559164e-57,1.1346541383233e-31,3.4841548193265412e-53,5.317201514344324e-47,1.073318049012639e-60,4.104958343491567e-59,1.1591990740220542e-21,6.872965969699711e-71,4.9612495534076424e-54,9.92599342423682e-52,8.440761207868663e-56
9.27509353188576e-19,0.6508992997202581,1.5934918427582036e-23,4.3925996223551356e-26,3.4795107009945825e-30,1.524943041802683e-23,0.0,0.0,9.201994341849614e-19,3.9930046132283485e-34,3.626493288568713e-44,9.309260798302087e-46,6.114437980614558e-48,5.060186374798462e-60,1.0095969904020042e-41,4.414865114579845e-34,1.1162864583780682e-31,7.2016531846891e-46,1.9392925491482527e-57,4.319691846159969e-56,8.644537969830928e-33,2.3151975762681055e-50,6.679791191418539e-24,3.243022233682583e-60,3.505831171070193e-47,8.50946495591546e-52,2.4839058992241262e-36,9.849006621000075e-36,1.3133874784147255e-69,8.28506734986848e-55,8.133212161869332e-60,2.6340482735674696e-55,2.824995094029418e-48,3.9166965876303124e-61,3.76,0.0,0.7119442400978534,0.9999999999991022,6.825054418847545e-42,1.0881277216741733e-44,3.11729194286194e-15,3.11729194286194e-15,1.3046961797527773e-32,1.8080645901058683e-36,8.978638672435796e-13,3.4199400594294446e-36,9.175057694758287e-38,9.20215369093587e-19,5.6004877120426714e-30,5.044402876005799e-35,2.1833573024448565e-30,7.873088507666018e-17,2.3366283808159258e-35,3.4793686504064295e-30,2.3194052714926437e-21,1.5593291045918822e-36,7.854834171847306e-33,2.302041770851077e-31,1.1154854567574784e-40,1.0312738797817627e-41,6.679791191971938e-24,3.343020584119624e-52,1.1162864584331263e-31,4.666563567636145e-32,1.067796518495575e-46,3.7246424203224886e-58,3.1063485551081422e-58,8.30216301191778e-47,5.853686709216893e-60,3.931358794713198e-65,2.3678203932643763e-69,4.083176554720911e-66,3.384774741035478e-57,4.5863657209124584e-55,1.9031310564835822e-69,2.2191446041843617e-44,4.217185283372134e-51,4.714667206313744e-44,1.3535421400459912e-49,1.8960294749739294e-64,1.5249430413820124e-23,1.3395571913745385e-34,4.926218198406745e-51,1.432382647608419e-44,1.673624230471034e-37,6.557940644751983e-42,4.406670205548913e-56,4.54157354731681e-31,2.789440509011977e-52,4.25699429760885e-46,1.7187073091891652e-59,4.714168672676594e-58,2.3194052714098303e-21,1.100570037750178e-69,3.972026764074685e-53,7.946838395879053e-51,6.75774359399957e-55
1.855421446000768e-18,0.6508992997202584,3.187676047499138e-23,8.787106584562468e-26,1.3922575076515112e-29,3.0505482386496654e-23,0.0,0.0,1.840798433906969e-18,1.5977219582271984e-33,2.9022967961901242e-43,7.450238090406147e-45,4.89340868708544e-47,4.049686993397503e-59,4.0397030223557187e-41,1.7665211084430883e-33,4.466599863930915e-31,5.76351127689343e-45,1.552023473606819e-56,3.457066339289408e-55,3.45894119114679e-32,1.8528616968029526e-49,1.3362482855767056e-23,5.190947582114239e-59,2.8057304304346903e-46,6.811018993288728e-51,9.938859034251978e-36,3.940885540847649e-35,2.1023303784012427e-68,6.630571880859899e-54,1.3019396462338953e-58,2.108306213877587e-54,2.2608546489544905e-47,6.269357231858317e-60,3.76,0.0,0.7119442400978503,0.9999999999982039,5.462117808434273e-41,8.708328815626736e-44,6.235937464509298e-15,6.235937464509298e-15,5.220484162890914e-32,7.234613473053352e-36,1.7961175985731383e-12,1.3684214916258909e-35,3.6712181905017324e-37,1.8408303106282228e-18,2.2409245820594602e-29,2.018422548516756e-34,8.736273164296198e-30,1.5749595638217733e-16,9.349557122801384e-35,1.3922006689156905e-29,4.6398176663079395e-21,6.239347546713756e-36,3.1429568081330766e-32,9.211165631571382e-31,4.4633948130684225e-40,4.1264388296945693e-41,1.336248285798137e-23,2.6754324790310855e-51,4.466599864151664e-31,1.867233274873237e-31,8.545617399532207e-46,5.961846690322176e-57,4.9730462814088383e-57,6.644324813786227e-46,9.369818515918065e-59,6.292734355807962e-64,3.790054663197637e-68,6.535754739629239e-65,2.7088484923017095e-56,3.6704938323236083e-54,3.046249092914763e-68,1.7759901247246356e-43,3.375029929099626e-50,3.773166648432371e-43,1.083245080746201e-48,3.034881943369662e-63,3.0505482369664345e-23,5.359973619500242e-34,3.9424717354360987e-50,1.146341448383338e-43,6.696676918352405e-37,2.6240304718738723e-41,3.527122208412621e-55,1.8172209862759462e-30,2.2323971952177227e-51,3.4068892255257396e-45,2.75105099728134e-58,6.057965144584075e-57,4.639817665976581e-21,1.7616288058431936e-68,3.1788453480252057e-52,6.359899092195399e-50,5.408252346478253e-54
3.711245631625153e-18,0.6508992997202592,6.376045783109201e-23,1.7576120514263445e-25,5.569936614222008e-29,6.101758632376484e-23,0.0,0.0,3.681996433347896e-18,6.391928206961954e-33,2.3222783972954894e-42,5.96132270781079e-44,3.9154704296461235e-46,3.240364883151155e-58,1.6161442584207182e-40,7.067234721633542e-33,1.7869307930664666e-30,4.611684699941937e-44,1.2418546554365321e-55,2.7661783524044324e-54,1.3838017091827654e-31,1.4825708718862626e-48,2.6727866181814335e-23,8.307206158913827e-58,2.2450106327626176e-45,5.450194365020168e-50,3.9761907934088713e-35,1.5766108313353153e-34,3.3645893362121896e-67,5.305464920161345e-53,2.083604138997552e-57,1.6870721155087698e-53,1.8090272221124185e-46,1.0033086270950164e-58,3.76,0.0,0.711944240097844,0.9999999999964073,4.3705241333965265e-40,6.967986152041118e-43,1.247322850780396e-14,1.2473228507803963e-14,2.0885336013950756e-31,2.8943164785104635e-35,3.592625052271691e-12,5.474577029324691e-35,1.4687263363653896e-36,3.682060193648818e-18,8.96515753017948e-29,8.075039191240284e-34,3.4950781376075983e-29,3.1502609899318647e-16,3.7404316558196226e-34,5.569709222286656e-29,9.280642455600516e-21,2.4961453071026207e-35,1.257387380200241e-31,3.685066047634976e-30,1.7856485631991903e-39,1.6508442407458003e-40,2.6727866190673036e-23,2.140752474213848e-50,1.786930793155135e-30,7.470148966905469e-31,6.837792297630456e-45,9.5408717672388e-56,7.959185653208788e-56,5.3164978370285586e-45,1.4994846240387038e-57,1.007042370456698e-62,6.065321391444728e-67,1.045937735812783e-63,2.1674903583660463e-55,2.9369645291185834e-53,4.874990304074628e-67,1.4210619316199725e-42,2.700536750255845e-49,3.01910659431315e-42,8.667606467921164e-48,4.856799182390689e-62,6.101758625642465e-23,2.144338468288409e-33,3.154576385140478e-49,9.172473280021539e-43,2.6791068287183364e-36,1.0497830574701374e-40,2.822412361712879e-54,7.270067248346258e-30,1.7862521666205816e-50,2.726029005957005e-44,4.4025772601993626e-57,8.504302911746777e-56,9.28064245427487e-21,2.819179634807975e-67,2.543586071902916e-51,5.0889066393062745e-49,4.327429428985203e-53
7.422894002873923e-18,0.6508992997202607,1.2752790558842107e-22,3.515414839481069e-25,2.228155975308003e-28,1.2204179419961546e-22,0.0,0.0,7.364392432217403e-18,2.5569793724101185e-32,1.8579991208003883e-41,4.7695114494806355e-43,3.13267376760885e-45,2.592538047452907e-57,6.465103168997317e-40,2.8271239616472063e-32,7.14830490854766e-30,3.68969806820756e-43,9.935781689680496e-55,2.213152854835689e-53,5.535657334260303e-31,1.1861693152803305e-47,5.34586328233099e-23,1.329288204366771e-56,1.796179039630181e-44,4.360707263137167e-49,1.5906057625677373e-34,6.306956591529709e-34,5.384454726159255e-66,4.244774945101284e-52,3.3341672440330614e-56,1.3498285743806165e-52,1.447359193644789e-45,1.6054630012986898e-57,3.76,0.0,0.7119442400978313,0.9999999999928143,3.4967512968162694e-39,5.5749182178927725e-42,2.4947810594393064e-14,2.494781059439307e-14,8.354814318825174e-31,1.1578208157025462e-34,7.185639923826538e-12,2.190009037141066e-34,5.875383528601005e-36,7.364519959495306e-18,3.5863548729358904e-28,3.230306305642836e-33,1.398145037490123e-28,6.300863842151048e-16,1.4962944323998553e-33,2.2280650111463794e-28,1.8562292032833617e-20,9.985393902144506e-35,5.0299588631872015e-31,1.4741463865511404e-29,7.14317556507207e-39,6.603914486850118e-40,5.345863285874759e-23,1.7127645922410037e-49,7.1483049089052e-30,2.98830277643647e-30,5.470753244715421e-44,1.5266869549581422e-54,1.2736546539286562e-54,4.253613507532298e-44,2.3994263580769017e-56,1.6114317110624184e-61,9.705501479340774e-66,1.673684042129612e-62,1.7341569249631305e-54,2.3498135794127016e-52,7.800777945382331e-66,1.1369574857770559e-41,2.1606345712259107e-48,2.415514609731957e-41,6.934743566169055e-47,7.771669248596081e-61,1.2204179393023278e-22,8.578051963642664e-33,2.5239007294168878e-48,7.338675375020812e-42,1.0717299499523026e-35,4.199474004367042e-40,2.2582157668995064e-53,2.908263576841028e-29,1.4291297884539888e-49,2.181030277035867e-43,7.044840234723695e-56,1.2655860521568018e-54,1.8562292027530605e-20,4.511146328855005e-66,2.0351049804821262e-50,4.07154559317615e-48,3.46228161937238e-52
1.4846190745371462e-17,0.6508992997202636,2.5506301328359036e-22,7.031020424048644e-25,8.912986573247584e-28,2.4409020995657363e-22,0.0,0.0,1.472918442990703e-17,1.0228333683678345e-31,1.4864698615669869e-40,3.815791027615736e-42,2.5062579902046814e-44,2.074128898417879e-56,2.586146497520525e-39,1.1308956001259262e-31,2.8594383147113585e-29,2.951898584491005e-42,7.949004493116891e-54,1.770606418445839e-52,2.214353036418064e-30,9.48980501680507e-47,1.0692016606390504e-22,2.1269693085146167e-55,1.4370114484550345e-43,3.488786589424434e-48,6.362681950252891e-34,2.5228852932205268e-33,8.617371052866886e-65,3.3959811678513053e-51,5.334988109884414e-55,1.0799312218258064e-51,1.1579423243873797e-44,2.5688761694764535e-56,3.76,0.0,0.711944240097806,0.9999999999856283,2.7975338405456534e-38,4.4601463039708303e-41,4.989697476757039e-14,4.989697476757042e-14,3.342061708899551e-30,4.631471715961219e-34,1.43716695235672e-11,8.760392613319016e-34,2.3502490744813296e-35,1.4729439490409466e-17,1.4346003231788197e-27,1.2921972987517847e-32,5.592807722689387e-28,1.2602069546585411e-15,5.985421278899937e-33,8.912622701917265e-28,3.712559118189161e-20,3.994320132616116e-34,2.012065416140577e-30,5.896825489363241e-29,2.857386488571092e-38,2.6416733576277302e-39,1.069201662056616e-22,1.370276720980329e-48,2.8594383148566496e-29,1.1953697493400483e-29,4.37681036939275e-43,2.442798194779469e-53,2.0379953888154333e-53,3.4030569077313773e-43,3.839282949015028e-55,2.578421877594559e-60,1.5529592172899377e-64,2.678073604984623e-61,1.387391390592172e-53,1.8799702859161948e-51,1.2481879377302608e-64,9.096091610624839e-41,1.7285897718798277e-47,1.9325034256877433e-40,5.548058212084759e-46,1.2435303282084235e-59,2.4409020887899914e-22,3.4313604083657204e-32,2.0192164323592778e-47,5.871219014331583e-41,4.2870942427776087e-35,1.6798579692441204e-39,1.806686978929262e-52,1.16335276792202e-28,1.1433458982660085e-48,1.7449070548576798e-42,1.1272317697856057e-54,1.9488449077784671e-53,3.7125591160678675e-20,7.218201342307555e-65,1.6282299335812662e-49,3.2574450662406693e-47,2.769971765552344e-51
2.9692784230366543e-17,0.6508992997202696,5.101340773959748e-22,1.4062231627016389e-24,3.565267164884794e-27,4.88187041491518e-22,0.0,0.0,2.9458768425088724e-17,4.091416713735622e-31,1.189204115933684e-39,3.052706443342201e-41,2.0050539842120106e-43,1.659342502086717e-55,1.0344796446567616e-38,4.523674426915123e-31,1.1437985964718567e-28,2.361574919682239e-41,6.359357403462883e-53,1.4165188869626198e-51,8.857592354308076e-30,7.59202421514792e-46,2.1384323237551136e-22,3.4032374403721454e-54,1.1496364457762072e-42,2.791117676995952e-47,2.545124561303694e-33,1.0091746487481238e-32,1.3793921394353674e-63,2.716849420025182e-50,8.536237397244379e-54,8.639723317989863e-51,9.263758481317203e-44,4.110310169535183e-55,3.76,0.0,0.7119442400977555,0.9999999999712562,2.23808019502842e-37,3.5682017370520574e-40,9.979530311392152e-14,9.979530311392165e-14,1.336851875420777e-29,1.8526263759611455e-33,2.874372814957243e-11,3.504228340540122e-33,9.401187811476463e-35,2.945927854912254e-17,5.73851804082839e-27,5.169071940214445e-32,2.237168604217381e-27,2.520448095543813e-15,2.3942172226751772e-32,3.565121613489181e-27,7.425218945837473e-20,1.5977605929564835e-33,8.048425404995972e-30,2.3587781849282828e-28,1.142977845108837e-37,1.0566908994410202e-38,2.138432329425489e-22,1.0962473940586978e-47,1.1437985965317904e-28,4.781576269413127e-29,3.501531406988248e-42,3.908495830664712e-52,3.2609108878068296e-52,2.7225119647194093e-42,6.14301333059811e-54,4.125579909920202e-59,2.484797919489248e-63,4.285164112557272e-60,1.1099394402994703e-52,1.5040602149193553e-50,1.997151429699545e-63,7.277045885950731e-40,1.382904731712755e-46,1.5460394355549114e-39,4.4385518975011635e-45,1.989699125297327e-58,4.88187037181132e-22,1.3725720882967899e-31,1.6154114787367646e-46,4.697086698612656e-40,1.7148725861877432e-34,6.719568695734884e-39,1.4453953425719854e-51,4.653505747742013e-28,9.146788947895932e-48,1.3959587778975132e-41,1.8036166962616618e-53,3.057273293504433e-52,7.425218937352129e-20,1.154941613050123e-63,1.3027247207828247e-48,2.6061042445219885e-46,2.216053973960803e-50
5.93859712003567e-17,0.6508992997202817,1.0202796005089335e-21,2.812465416828295e-24,1.426121373113278e-26,9.763807046455185e-22,0.0,0.0,5.891793641466191e-17,1.6365833336751686e-30,9.513745834988053e-39,2.442195998924049e-40,1.6040622249716582e-42,1.3274897522102034e-54,4.1379606646152706e-38,1.809488171283302e-30,4.575240926792995e-28,1.8892823546771078e-40,5.087550884588308e-52,1.133228766595559e-50,3.543072983771062e-29,6.073691452269218e-45,4.2768936432038815e-22,5.445249139329531e-53,9.197200709046074e-42,2.232929650234106e-46,1.018060181081635e-32,4.0367396564592174e-32,2.2089041702458206e-62,2.173505329564606e-49,1.365818496560046e-52,6.911888210620017e-50,7.411094744651841e-43,6.576582914416223e-54,3.76,0.0,0.7119442400976543,0.9999999999425121,1.7904854052412465e-36,2.8545952672458967e-39,1.9959195980660964e-13,1.9959195980661017e-13,5.347461846712155e-29,7.410580869872504e-33,5.7487843107678684e-11,1.4017055961793695e-32,3.760513574892734e-34,5.891895665408765e-17,2.2954305645824277e-26,2.0677918775910504e-31,8.948765446247619e-27,5.040930377307952e-15,9.576966316901799e-32,1.4260631520409974e-26,1.4850538592480956e-19,6.391107652062152e-33,3.219402907006405e-29,9.435208716508847e-28,4.5719578542739196e-37,4.2268070583640237e-38,4.276893665885615e-22,8.770083186230372e-47,4.575240927047261e-28,1.9126499565811639e-28,2.801258370314492e-41,6.253414599132179e-51,5.2175517368578764e-51,2.178036141229651e-41,9.828949776625944e-53,6.601011751665274e-58,3.975727162647602e-62,6.856789356714265e-59,8.879620625082538e-52,1.2033397126549184e-49,3.1954827262524117e-62,5.821705593583539e-39,1.106337059025421e-45,1.236846224824067e-38,3.550883619873337e-44,3.18355908072853e-57,9.763806874037987e-22,5.490344202558425e-31,1.2923445040061444e-45,3.7577139518553166e-39,6.8595601224207885e-34,2.687854907353045e-38,1.1563345970981922e-50,1.8614212344739487e-27,7.317205458689527e-47,1.116780275835472e-40,2.8858233979279244e-52,4.8429326862227985e-51,1.4850538558539228e-19,1.8479301641099876e-62,1.0423679158207518e-47,2.0850462776760927e-45,1.7729025594052407e-49
1.18772345140337e-16,0.6508992997203058,2.0405842262876656e-21,5.624949979214594e-24,5.704514506205602e-26,1.952768031289973e-21,0.0,0.0,1.1783627239064738e-16,6.546366631049721e-30,7.611041830164485e-38,1.953771369498022e-39,1.2832573959146932e-41,1.0619980972097896e-53,1.6551926785343764e-37,7.237989446900568e-30,1.830105678393075e-27,1.511434847847966e-39,4.0700721924396144e-51,9.065887256641703e-50,1.4172364019499575e-28,4.858981991679284e-44,8.553816254967985e-22,8.712453999269238e-52,7.357804213991455e-41,1.7863581572192926e-45,4.07226143935878e-32,1.61470407345869e-31,3.5420605643683176e-61,1.7388145793821905e-48,2.1853260015795637e-51,5.529554610850885e-49,5.928910986093937e-42,1.0522601987954646e-52,3.76,0.0,0.7119442400974522,0.9999999998850239,1.4323968237740084e-35,2.28368976429171e-38,3.991852731919295e-13,3.991852731919315e-13,2.138995576397448e-28,2.964247410184575e-32,1.1497606384827582e-10,5.606850911122225e-32,1.5042132378526937e-33,1.1783831281417378e-16,9.181768942404554e-26,8.272346131772254e-31,3.5795243830833456e-26,1.0081894940810615e-14,3.8308060145704786e-31,5.704281621357732e-26,2.970117785115535e-19,2.5564562767999086e-32,1.2877677091371389e-28,3.77410268010845e-27,1.8287924157697177e-36,1.690731793453763e-37,8.553816345695376e-22,7.016108104003967e-46,1.8301056785064052e-27,7.650638677986812e-28,2.2410199937345626e-40,1.000470060305394e-49,8.348157044596979e-50,1.7424395307254278e-40,1.5726422260419093e-51,1.0561685823406957e-56,6.361203704017592e-61,1.0972339431292295e-57,7.103738205385078e-51,9.628011001630239e-49,5.112804248076625e-61,4.657391780852732e-38,8.850751291916445e-45,9.894828475421303e-38,2.8407236890424123e-43,5.093726911991826e-56,1.9527679623227364e-21,2.1961488501258417e-30,1.0338817119281115e-44,3.006188994806698e-38,2.743838003680637e-33,1.0751475008286023e-37,9.250750373347646e-50,7.445722808801138e-27,5.853299092844444e-46,8.934295216882798e-40,4.6173467573332675e-51,7.709727934134351e-50,2.970117771538777e-19,2.956707334871142e-61,8.341805155064734e-47,1.6682679432160816e-44,1.4183918082319647e-48
2.3754509302029763e-16,0.6508992997203538,4.081247796056822e-21,1.1249919320523639e-23,2.281811604689358e-25,3.90554268592473e-21,0.0,0.0,2.3567294432997483e-16,2.618553311575733e-29,6.088851527245675e-37,1.5630264958865822e-38,1.0266089644700078e-40,8.496009882460565e-53,6.6207875031767555e-37,2.8952030995852947e-29,7.320441324592182e-27,1.2091514582910671e-38,3.2560791477076573e-50,7.252736647602023e-49,5.668960024714051e-28,3.887197121505203e-43,1.7107661369962457e-21,1.3939970661836152e-50,5.8862608128789945e-40,1.4290926741724154e-44,1.6289087202149732e-31,6.458832703982175e-31,5.689434121541823e-60,1.3910557870018754e-47,3.4965347171538827e-50,4.4236616569387344e-48,4.743142875148494e-41,1.6836218672226255e-51,3.76,0.0,0.7119442400970478,0.9999999997700473,1.1459208586019413e-34,1.826957230629983e-37,7.983718999623434e-13,7.983718999623515e-13,8.556003730330242e-28,1.1857019676979646e-31,2.2995246862702035e-10,2.2427460748234827e-31,6.0168695096447274e-33,2.3567702493496967e-16,3.67271690368946e-25,3.30985611157342e-30,1.4318133930604229e-25,2.0163824067713478e-14,1.5323263053850747e-30,2.2817184510139245e-25,5.940245623005387e-19,1.0225852818166638e-31,5.1510839076774485e-28,1.509644909201176e-26,7.31518804524888e-36,6.762947337668771e-37,1.7107661732872945e-21,5.612903011246501e-45,7.320441325138483e-27,3.0602632046301965e-27,1.7928213132060114e-39,1.6004928054986043e-48,1.3357107420489354e-48,1.393955855512205e-39,2.5162357259631364e-50,1.6898750625726906e-55,1.0177957642522028e-59,1.7560300382531794e-56,5.683006708832758e-50,7.704409541793752e-48,8.180510817348519e-60,3.7259239501090978e-37,7.080625721074841e-44,7.915886204612942e-37,2.2725855921655364e-42,8.149988960338212e-55,3.905542410055035e-21,8.784617732186068e-30,8.271077814808335e-44,2.404958322825808e-37,1.0975379917139278e-32,4.30060149552335e-37,7.400630223566561e-49,2.978296697704385e-26,4.6818533472114974e-45,7.147457370897043e-39,7.387778182879682e-50,1.2304392916353035e-48,5.940245568698218e-19,4.730747651496264e-60,6.677963689724497e-46,1.3349719521118449e-43,1.1348149645709383e-47
4.750905887802189e-16,0.65089929972045,8.162792208445412e-21,2.249985886932337e-23,9.12725801873423e-25,7.811092000577925e-21,0.0,0.0,4.713462881580557e-16,1.0474226563599157e-28,4.871088444148906e-36,1.2504306722315419e-37,8.212883928383645e-40,6.796817824588753e-52,2.648318329982498e-36,1.1580826787649403e-28,2.9281802485463485e-26,9.673225896134596e-38,2.6048859554033348e-49,5.802206443276768e-48,2.267586893270935e-27,3.1097623023609196e-42,3.42153511658165e-21,2.230398834714804e-49,4.709015599670297e-39,1.1432771964387236e-43,6.515643181458397e-31,2.583536354314697e-30,9.173609282959947e-59,1.112846274506936e-46,5.594466003656985e-49,3.538937074871523e-47,3.794519950761344e-40,2.693799436921554e-50,3.76,0.0,0.7119442400962391,0.9999999995400944,9.167380462992861e-34,1.4615679505550892e-36,1.5967451535022688e-12,1.5967451535023005e-12,3.422405576498548e-27,4.742813807409325e-31,4.599051313748043e-10,8.970995760703417e-31,2.4067518694346253e-32,4.7135444837905615e-16,1.4690886187368984e-24,1.3246715240489928e-29,5.727260843120939e-25,4.032768232110936e-14,6.1293130365528136e-30,9.126885407563647e-25,1.1880501243404986e-18,4.090347692632362e-31,2.0604361600441444e-27,6.038587298714999e-26,2.926078761744362e-35,2.705184746721399e-36,3.421535261746027e-21,4.49032886979347e-44,2.928180248839253e-26,1.2241067990094835e-26,1.4342591765875726e-38,2.5599469516472414e-47,2.1371406102531217e-47,1.1151663508986294e-38,4.025983548473013e-49,2.703804266057969e-54,1.6284756067977837e-58,2.8110930041915252e-55,4.546410964632953e-49,6.166701404764141e-47,1.3088831760835195e-58,2.9807427350587388e-36,5.664514867227975e-43,6.332718258961986e-36,1.8180710079521526e-41,1.3040003040828777e-53,7.811090897097367e-21,3.5138515539583756e-29,6.616871394670473e-43,1.9239694988618346e-36,4.3901575416892526e-32,1.7202432297814312e-36,5.920516926692657e-48,1.1913201939090316e-25,3.7442091545488183e-44,5.717974364872765e-38,1.1820463516076834e-48,1.9662091101933356e-47,1.1880501026176035e-18,7.569211079964113e-59,5.3495785127368235e-45,1.068544967256009e-42,9.080103607584653e-47
9.501815803000615e-16,0.6508992997206424,1.632675012465162e-20,4.499974143193653e-23,3.650905523930072e-24,1.5622190651421324e-20,0.0,0.0,9.426929756119216e-16,4.189693288076169e-28,3.896873639613963e-35,1.000357472632188e-36,6.57031206240079e-39,5.437458029827418e-51,1.0593279744558933e-35,4.632333391036418e-28,1.1712728403619348e-25,7.738586264405027e-37,2.083940346856566e-48,4.641782225926307e-47,9.070353339851676e-27,2.4878116741679343e-41,6.8430729020985e-21,3.5686409194801415e-48,3.767215215775193e-38,9.146239364924084e-43,2.606258942021069e-30,1.0334151888215606e-29,1.4903359263101084e-57,8.902776703750464e-46,8.951153857184202e-48,2.831153658850661e-46,3.035618246666078e-39,4.310082690687137e-49,3.76,0.0,0.7119442400946218,0.9999999990801892,7.333909801387685e-33,1.1692552242553768e-35,3.193491660578508e-12,3.193491660578635e-12,1.3689628870040483e-26,1.897126653777884e-30,9.198098696323014e-10,3.588400629082633e-30,9.627021640300925e-32,9.427092920772076e-16,5.876358124779972e-24,5.304508636091914e-29,2.290905784398616e-24,8.065539882626171e-14,2.4517267903365592e-29,3.6507564825710405e-24,2.376101226268376e-18,1.6361412086587417e-30,8.241749696081595e-27,2.4154364419378413e-25,1.170432107192478e-34,1.0820764841231824e-35,6.843073482756366e-21,3.592265439464089e-43,1.1712728405386043e-25,4.8964299941031266e-26,1.1474081896508645e-37,4.093215069376639e-46,3.4194242916375763e-46,8.921337058962625e-38,6.441578324650826e-48,4.326089842517465e-53,2.605562387519538e-57,4.5023619115157466e-54,3.637129634329362e-48,4.9384282011972e-46,2.094212713726657e-57,2.3845946017072505e-35,4.531624674469941e-42,5.06617820615434e-35,1.4544576245986865e-40,2.0864021375416323e-52,1.5622186237493313e-20,1.405541509594587e-28,5.293499964955775e-42,1.5391767190176897e-35,1.756064127118218e-31,6.880980847295333e-36,4.736419885132696e-47,4.765283805202809e-25,2.993325046078579e-43,4.574382861858543e-37,1.8912755489363072e-47,3.143939556949186e-46,2.376101139376744e-18,1.2110756333958814e-57,4.2911854098739413e-44,8.55741922493895e-42,7.26660095295419e-46
