Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271),S(529),S(1906),S(3064),S(517)
7.440967752607485e-20,0.8683533363740593,2.674464872820132e-22,7.305345179823186e-23,1.790382039399802e-30,1.6314629339262197e-20,0.0,0.0,9.797813876203269e-18,3.227671387476443e-33,2.0929888362468264e-44,8.686893471515604e-46,3.931125010527092e-45,9.083182502511303e-57,8.191532710483842e-39,6.273584186166918e-33,2.846531426088406e-30,6.845423582841673e-45,2.7630030793220813e-53,1.6958946856986415e-50,2.733174736668448e-30,3.647892068489412e-47,1.4519687055237025e-21,2.3433892393057913e-59,6.428727244302341e-46,1.2095969443893647e-48,3.3216870071901327e-32,4.7914684723649904e-32,2.8804057000988664e-65,4.72372827406339e-50,5.213731704932208e-59,7.431736201172977e-52,3.0202955361070086e-45,1.6985963087277796e-58,3.76,0.0,0.720294916475482,0.9999999999995328,4.76364750962301e-43,1.265134272862895e-43,3.2930343689901005e-14,3.2930343689900986e-14,3.1803053212147776e-30,4.744232549409782e-33,4.671985251459411e-13,4.580852193589658e-34,4.1780236939438017e-35,9.798081322533377e-18,2.5124304945050124e-29,3.706049071693433e-32,5.138701165860571e-29,1.899784931546428e-15,1.54526024604554e-33,1.789905550850146e-30,1.2554080427521737e-18,3.489038416039921e-34,2.0916261748763468e-30,1.9014219901174336e-30,2.779468061321408e-37,3.7402271501342955e-38,1.4519687055420517e-21,3.4039241851703143e-50,2.8465315951553873e-30,8.560906931682011e-33,1.874958141227402e-43,6.334754473019454e-46,1.8318174612790618e-56,1.1091243431425673e-45,2.875217748304835e-60,1.5143657035308848e-64,1.3471368642986264e-68,4.064888958837499e-63,1.0627471633665975e-54,3.783906085399223e-51,6.538513098275662e-69,2.078790482191637e-44,5.822216562798368e-51,5.7526201867153e-45,1.0588119136111515e-49,1.0269070271057037e-59,1.6314629338570956e-20,1.14821000224643e-34,4.671643486234034e-49,1.6362307373067295e-44,2.8357179023364508e-34,5.954803754356715e-40,3.443499358334209e-52,6.041260735582855e-30,1.2430791010401674e-50,5.366771902348361e-44,3.616336559333721e-59,2.360384555991877e-54,1.2554080427862557e-18,4.692136270898802e-65,4.386823897443716e-49,2.515323282502982e-47,3.9106135249042207e-51,2.9448790350286695e-76,9.396101117934063e-63,2.6351375195950626e-47,1.4471107980321197e-47,2.0897135208361906e-46,7.062944310365199e-56,5.426583939363906e-56,2.412401201434169e-52,1.6805108613031973e-44
1.4888400290404028e-19,0.8683533363740646,5.351255139148834e-22,1.4617037314706862e-22,7.166194027876974e-30,3.2643432987246017e-20,0.0,0.0,1.9604140188434574e-17,1.2919097104296168e-32,1.6756636961430956e-43,6.954796793003948e-45,3.1472903007344256e-44,7.272068967394104e-56,3.278747859947397e-38,2.51106861767066e-32,1.1393543979282408e-29,5.480501178353553e-44,2.2120824913726485e-52,1.357746926102866e-49,1.0939821805604121e-29,2.9205317293213986e-46,2.905198895575482e-21,3.752475995136639e-58,5.146890736764798e-45,9.686550886371586e-48,1.329540459499293e-31,1.9178360816187076e-31,4.6124020650454295e-64,3.7818548481689075e-49,8.349397262426645e-58,5.95141636555661e-51,2.418072897879081e-44,2.7199672314578044e-57,3.76,0.0,0.7202949164754481,0.9999999999990652,3.8138145093329546e-42,1.0128766740845949e-42,6.588929758283206e-14,6.588929758283196e-14,1.2729509399074846e-29,1.8989294024149483e-32,9.348029568043222e-13,1.833534682064059e-33,1.6722983021703406e-34,1.9604675313319386e-17,1.0056269560497458e-28,1.48338548144523e-31,2.056819650503493e-28,3.801220414727426e-15,6.185068049460594e-33,7.164286831884741e-30,2.511906796150727e-18,1.3965246362436493e-33,8.371955634115158e-30,7.610643209077937e-30,1.1125115747696718e-36,1.4970655914844856e-37,2.905198895648927e-21,2.7252090796800336e-49,1.1393544655991444e-29,3.4265938092618884e-32,1.5011065677933367e-42,5.0716553803217454e-45,2.923670613218863e-55,8.881581452112971e-45,4.605118204634053e-59,2.4249581993657285e-63,2.1571741733388736e-67,6.509118619862538e-62,8.508439263642977e-54,3.0294257002350683e-50,1.0470140013679714e-67,1.664296379221017e-43,4.661313407323869e-50,4.605593988559337e-44,8.476933338308703e-49,1.6443892051049155e-58,3.264343298447923e-20,4.595832330580421e-34,3.7401553485984296e-48,1.3099794881404692e-43,1.1350261703414946e-33,2.38347336912773e-39,2.757587469305244e-51,2.4180786922180077e-29,9.952190764764179e-50,4.296680748909827e-43,5.790850235719468e-58,1.965395567523106e-53,2.511906796287144e-18,7.513531506919023e-64,3.5121266674561976e-48,2.0137880899138315e-46,3.130868647265755e-50,9.438388844929004e-75,1.5046004297201515e-61,2.1097122920750578e-46,1.158568544675246e-46,1.6730414518360523e-45,1.1309913235756968e-54,8.689604622120438e-55,1.9313878045092318e-51,1.3454305113841791e-43
2.9783265365997114e-19,0.8683533363740754,1.0704841051349633e-21,2.924042158472142e-22,2.867411051169761e-29,6.530104028321192e-20,0.0,0.0,3.921679281287651e-17,5.169321632041123e-32,1.3410402254512345e-42,5.565951159404919e-44,2.5187887663796762e-43,5.819865306636784e-55,1.3119262212409994e-37,1.004754528886711e-31,4.558901669494086e-29,4.386066581248622e-43,1.7703382961387134e-51,1.0866101894476065e-48,4.3773537000207467e-29,2.3373129926442638e-45,5.8116592756433e-21,6.006405380665762e-57,4.119076834481954e-44,7.753152774078359e-47,5.319893644693157e-31,7.673842423265856e-31,7.382847281620237e-63,3.026633261270364e-48,1.3364980078088498e-56,4.763545234185746e-50,1.9351932200301407e-43,4.3537189637720815e-56,3.76,0.0,0.7202949164753802,0.9999999999981299,3.052210703574086e-41,8.106091731584351e-42,1.3180720536868818e-13,1.318072053686878e-13,5.093461854495421e-29,7.598191079481669e-32,1.870011819783856e-12,7.336527018524159e-33,6.691371479649946e-34,3.92178632944644e-17,4.02381771368424e-28,5.935474352970219e-31,8.229957733567312e-28,7.604091381089017e-15,2.4748328628907224e-32,2.8666479243261896e-29,5.0249043027163626e-18,5.587917603950649e-33,3.3498727509535595e-29,3.0452486157307736e-29,4.451495412187264e-36,5.9902123850106354e-37,5.811659275937175e-21,2.180995510280745e-48,4.558901940266257e-29,1.371083858101318e-31,1.2013414711541815e-41,4.0588656838488126e-44,4.672075200487502e-54,7.108701492413923e-44,7.372007109360966e-58,3.8815123652816882e-62,3.4528835299302453e-66,1.0418829231648295e-60,6.809337297681283e-53,2.424461352574531e-49,1.6759042664146595e-66,1.3319429167982222e-42,3.730467394420916e-49,3.685874924625131e-43,6.784122983260427e-48,2.632093631608937e-57,6.530104027214118e-20,1.8389315670913095e-33,2.993260989043147e-47,1.0483817199551463e-42,4.541583121366835e-33,9.536998100263856e-39,2.207185713574455e-50,9.675464462225819e-29,7.964776490792058e-49,3.4386504480567346e-42,9.269131649979652e-57,1.6940040976008158e-52,5.024904303262209e-18,1.2026543793980925e-62,2.810769016398659e-47,1.6116425667323433e-45,2.5056464637587904e-49,3.022650539830901e-73,2.4083406456953597e-60,1.6884110182543042e-45,9.272069498651052e-46,1.3389416327351986e-44,1.810322671592785e-53,1.390902646990087e-53,1.5456972320373045e-50,1.0767533125764632e-42
5.95729955171833e-19,0.8683533363740968,2.141203439392478e-21,5.848719012573934e-22,1.1471511350787317e-28,1.3061625487513672e-19,0.0,0.0,7.844209806167768e-17,2.0680652588237704e-31,1.0730359313097977e-41,4.453606622558595e-43,2.015413705213132e-42,4.656776490341667e-54,5.248559164623673e-37,4.019672372278581e-31,1.8238575256081666e-28,3.5095196656655354e-42,1.4165396228172176e-50,8.694532481284308e-48,1.7512265161633752e-28,1.8702055136362366e-44,1.162458003563597e-20,9.612204126988864e-56,3.29588729921896e-43,6.204087465496214e-46,2.1283038685874602e-30,3.0700366596047333e-30,1.1814959827340677e-61,2.4217664601767544e-47,2.1388724989136633e-55,3.8118012822946296e-49,1.5484485995494028e-42,6.967367810199542e-55,3.76,0.0,0.7202949164752446,0.9999999999962594,2.4422323004137606e-40,6.486104983890025e-41,2.6364302094037633e-13,2.6364302094037477e-13,2.037716407701381e-28,3.039771196068175e-31,3.740429544394009e-12,2.9350885339560313e-32,2.676984309049665e-33,7.844423925504643e-17,1.6097891005203573e-27,2.374576418594299e-30,3.292518996003933e-27,1.5209833313810576e-14,9.90094297142256e-32,1.1468458346311474e-28,1.0050899314921752e-17,2.2355309060422406e-32,1.3401672306643271e-28,1.2182977409049731e-28,1.780888028588963e-35,2.396475013879363e-36,1.162458003681166e-20,1.7451277774788077e-47,1.8238576339349953e-28,5.485228227666329e-31,9.612557026782285e-41,3.2477092306647438e-43,7.470678922672754e-53,5.688336054789813e-43,1.1798266611932915e-56,6.2116834956596154e-61,5.525737808920324e-65,1.667352011925093e-59,5.448504411962482e-52,1.9399375834477615e-48,2.681992452561469e-65,1.0657567017780506e-41,2.984940704377194e-48,2.9492599525606526e-42,5.428329131314933e-47,4.212206746883055e-56,1.3061625483084654e-19,7.356923708497795e-33,2.3950635731936334e-46,8.388646616960702e-42,1.8169289786389324e-32,3.815420256862655e-38,1.7661949757109067e-49,3.870815813298792e-28,6.373030048476265e-48,2.7514428095699354e-41,1.4833628408655971e-55,1.5492419647615935e-51,1.0050899317105498e-17,1.9246386277074863e-61,2.2490427075581024e-46,1.2895590198393764e-44,2.0048978839921606e-48,9.676269074687365e-72,3.854129415219663e-59,1.350985343205211e-44,7.419064374344204e-45,1.0713567379394568e-43,2.8971056626804246e-52,2.2258970730530786e-52,1.2367926314783899e-49,8.615662460085957e-42
1.1915245581955564e-18,0.8683533363741399,4.2826507151769275e-21,1.1698072721173048e-21,4.588977996229144e-28,2.612466840589583e-19,0.0,0.0,1.5689270855894918e-16,8.272934295239172e-31,8.585102541321396e-41,3.5632236511447056e-42,1.612484057404329e-41,3.7257749328853893e-53,2.0995945367144255e-36,1.607999809501006e-30,7.296023860106211e-28,2.8078823258385465e-41,1.1333393156590896e-49,6.956286471756149e-47,7.005476177562536e-28,1.4963064738408783e-43,2.3250421555049456e-20,1.5381091211464996e-54,2.63696019858661e-42,4.963896208907246e-45,8.513908345349636e-30,1.2281146088320908e-29,1.890586057042588e-60,1.937597127952443e-46,3.422576600987478e-54,3.049827115083048e-48,1.2388765016311054e-41,1.1148922612338975e-53,3.76,0.0,0.7202949164749732,0.9999999999925185,1.9539713552092308e-39,5.189376679037462e-40,5.273146520836563e-13,5.273146520836504e-13,8.15152900736513e-28,1.2160074382008057e-30,7.481264988218655e-12,1.1741309660542685e-31,1.0708808740115408e-32,1.5689699116937846e-16,6.439680468129419e-27,9.499080179581923e-30,1.317114786497896e-26,3.042131717924721e-14,3.960699518782352e-31,4.587756694901479e-28,2.0102889335629e-17,8.942851411637306e-32,5.361105212307319e-28,4.87358758067755e-28,7.124131881513968e-35,9.586680234843877e-36,2.3250421559752595e-20,1.3962347835825522e-46,7.296024293451423e-28,2.1942698622768833e-30,7.690775802233495e-40,2.598414084290773e-42,1.1949371876604286e-51,4.551218852243102e-42,1.8879671099383354e-55,9.93970468527791e-60,8.842079931088969e-64,2.6680350251460054e-58,4.359217400192285e-51,1.5520976522162986e-47,4.2916244760140586e-64,8.526863169753854e-41,2.3881793037547867e-47,2.3596319906302977e-41,4.343075646056703e-46,6.740216429281708e-55,2.6124668388178313e-19,2.943008988366315e-32,1.9162327919253434e-45,6.711554503288378e-41,7.268307416618753e-32,1.5262923177837305e-37,1.4131345653569665e-48,1.5484523399744193e-27,5.098906105923495e-47,2.2013632503052067e-40,2.3736219963703972e-54,1.5495907872671063e-50,2.0102889344364688e-17,3.079735307679548e-60,1.7994057104188342e-45,1.0317453348571487e-43,1.6040706298777461e-47,3.0970122072874034e-70,6.1672353526254314e-58,1.080890896889738e-43,5.935815098510638e-44,8.571667713893054e-43,4.635840623499769e-51,3.561797629196681e-51,9.89528054033304e-49,6.893184415434611e-41
2.3831137642430037e-18,0.868353336374226,8.5655796958235e-21,2.3396780139953376e-21,1.8356658924121806e-27,5.225075424264894e-19,0.0,0.0,3.1379392955216894e-16,3.309308374866758e-30,6.8684080867716796e-40,2.8507143316953795e-41,1.2900484865455971e-40,2.9807614578098742e-52,8.398719922876332e-36,6.432260967896329e-30,2.918528299620979e-27,2.2464125109875778e-40,9.067145202657499e-49,5.565293434040484e-46,2.8023044976664128e-27,1.197102007197245e-42,4.6502104591589e-20,2.4610997699599334e-53,2.1096683076048583e-41,3.9713675756807167e-44,3.405701917464476e-29,4.912658330931281e-29,3.025092093581693e-59,1.5501512897295846e-45,5.476427070579212e-53,2.440016143808001e-47,9.9114825264118e-41,1.7839183529550652e-52,3.76,0.0,0.7202949164744306,0.9999999999850367,1.5632512941447066e-38,4.1516984302789733e-39,1.0546579143698307e-12,1.0546579143698071e-12,3.26074428099174e-27,4.8642276783672994e-30,1.4962935854285318e-11,4.6967149788298e-31,4.283697809016374e-32,3.138024949707146e-16,2.5759770031008793e-26,3.7997878546521046e-29,5.268673529399451e-26,6.084428491009456e-14,1.584344278481123e-30,1.835177351884991e-27,4.0206869362229366e-17,3.5772861327051174e-31,2.14452934437159e-27,1.9495143581774544e-27,2.8497687089203364e-34,3.834828138572969e-35,4.650210461040231e-20,1.1170408539173585e-45,2.91852847296822e-27,8.77743659977716e-30,6.152912729370292e-39,2.078829952561101e-41,1.9116022933750342e-50,3.641195095337045e-41,3.020942947604359e-54,1.59043364118046e-58,1.414804747089405e-62,4.2690744725432055e-57,3.4875394722591556e-50,1.2417374297627356e-46,6.866948413620176e-63,6.821814368417256e-40,1.9106341447424722e-46,1.887795207932857e-40,3.474625460575748e-45,1.078489482771428e-53,5.225075417177601e-19,1.177251497953441e-31,1.5330590126189143e-44,5.369498498089132e-40,2.9074412710772486e-31,6.105417732792245e-37,1.1305790922542917e-47,6.194061398176216e-27,4.0793152788888905e-46,1.7611742055660298e-39,3.797988365092322e-53,1.735882287972768e-49,4.020686939717355e-17,4.927827847437868e-59,1.4395940350891203e-44,8.254357126771271e-43,1.2833174701837094e-46,9.911408944021035e-69,9.868081480180624e-57,8.647537685103347e-43,4.748877576326051e-43,6.857659706952658e-42,7.417722252265061e-50,5.699166064582055e-50,7.916600255345459e-48,5.514809315140203e-40
4.7662921763378975e-18,0.8683533363743978,1.713157537342729e-20,4.679419498384248e-21,7.342812960774838e-27,1.045029259161103e-18,0.0,0.0,6.275963715333153e-16,1.323750281770611e-29,5.494856894327179e-39,2.28062573081417e-40,1.032063286232007e-39,2.3846657846789503e-51,3.3595563432676864e-35,2.572956733584252e-29,1.1674350712392995e-26,1.797172681733877e-39,7.253888733317836e-48,4.452340529242859e-45,1.1209446048005656e-26,9.577043374812976e-42,9.300547065551836e-20,3.937859774878048e-52,1.687774706171333e-40,3.1771944649123717e-43,1.3623084834965582e-28,1.9651033110089513e-28,4.8402721713902344e-58,1.2401504667375243e-44,8.762526948076714e-52,1.9520747082135473e-46,7.929374231927917e-40,2.8543419551196146e-51,3.76,0.0,0.7202949164733451,0.999999999970073,1.25063072019951e-37,3.321437580752243e-38,2.109344438940639e-12,2.1093444389405436e-12,1.304324246885971e-26,1.9457306563402923e-29,2.9926277500088095e-11,1.8787242174265153e-30,1.7135139916057776e-31,6.276135024640752e-16,1.030411763909363e-25,1.5199469999938746e-28,2.107512288870315e-25,1.2169022037168545e-13,6.337506079197403e-30,7.340858757969522e-27,8.041482935617357e-17,1.430943571509411e-30,8.578291886784258e-27,7.798216084710948e-27,1.1399306742474979e-33,1.5339624674832932e-34,9.300547073077312e-20,8.936538938478442e-45,1.1674351405812897e-26,3.511046067742311e-29,4.922447021106258e-38,1.6631034370811936e-40,3.0583258702384623e-49,2.913044079505309e-40,4.833665167483025e-53,2.544758538310373e-57,2.2637451594238644e-61,6.8306970238955245e-56,2.790097792440517e-49,9.934141006888035e-46,1.0987396835942103e-61,5.4575810202089354e-39,1.528543598727433e-45,1.5102720122103643e-39,2.7797663453449716e-44,1.725627056836465e-52,1.0450292563261283e-18,4.709101797996328e-31,1.226476325453661e-43,4.295700756108179e-39,1.1630001695819866e-30,2.442216804520557e-36,9.044918533757477e-47,2.4776749678194802e-26,3.263524473971023e-45,1.4089728071496535e-38,6.076935919520711e-52,2.1825989258958187e-48,8.041482949595315e-17,7.88472736420409e-58,1.1517043680711892e-43,6.603646606437783e-42,1.026678417637022e-45,3.171806060544794e-67,1.5789341526658885e-55,6.918194354475056e-42,3.799192335856975e-42,5.486257974255427e-41,1.1868657354641207e-48,9.118897564708756e-49,6.3334305496902705e-47,4.411952151807962e-39
9.532649000527687e-18,0.8683533363747419,3.426411759387704e-20,9.358902469693444e-21,2.9371550633015736e-26,2.090072692628537e-18,0.0,0.0,1.2552012554744349e-15,5.295054991131636e-29,4.395937686028139e-38,1.824522450644363e-39,8.256604280626807e-39,1.9077552951281896e-50,1.343836226409492e-34,1.029193162424325e-28,4.669787786980867e-26,1.4377552334772676e-38,5.803180489076648e-47,3.5619148592176177e-44,4.4838240310740766e-26,7.661725625825001e-41,1.8601220274677813e-19,6.300655751956301e-51,1.3502357884235207e-39,2.541795986915241e-42,5.44928936872063e-28,7.860493192453362e-28,7.744539480202043e-57,9.921321462819826e-44,1.402023809133645e-50,1.5616845011509765e-45,6.343574671550734e-39,4.567005201874202e-50,3.76,0.0,0.7202949164711742,0.9999999999401458,1.0005164504318433e-36,2.6571815990012328e-37,4.21871748807609e-12,4.218717488075711e-12,5.217350044256653e-26,7.783001789459323e-29,5.985296044637152e-11,7.514973340508473e-30,6.8541257413187446e-31,1.2552355170135488e-15,4.121688974356565e-25,6.0798573249413245e-28,8.4301349077908e-25,2.433820912944523e-13,2.53502824179602e-29,2.9363733734771843e-26,1.6083074910703589e-16,5.7238325578030676e-30,3.4313516467188743e-26,3.1193181624581164e-26,4.559769070789937e-33,6.13591231516848e-34,1.8601220304780028e-19,7.149315984003497e-44,4.6697880643651136e-26,1.4044327099310664e-28,3.938004351683601e-37,1.3304985397715692e-39,4.893131102175846e-48,2.3304704577150858e-39,7.73398939435655e-52,4.071665423005659e-56,3.622038293604674e-60,1.0929267507672447e-54,2.2321047073955505e-48,7.947416363133618e-45,1.75800583246179e-60,4.3661166094014657e-38,1.2228493943797477e-44,1.2082319462819687e-38,2.223839463590605e-43,2.761038398257829e-51,2.0900726812885234e-18,1.8836598800161225e-30,9.811927113813257e-43,3.436601383255043e-38,4.652047999802647e-30,9.768966787275289e-36,7.236049190451106e-46,9.910800689240514e-26,2.6108422257787594e-44,1.127191622457113e-37,9.723221081740732e-51,3.0162911491440647e-47,1.6083074966615994e-16,1.2615731529263366e-56,9.213773147121569e-43,5.282986642666901e-41,8.213525977585197e-45,1.015002777857929e-65,2.5263298456197656e-54,5.534621163835148e-41,3.0393900964953457e-41,4.3890584489861636e-40,1.8990092973221241e-47,1.4590421492673902e-47,5.066804598189376e-46,3.5296035759357486e-38
1.9065362648907262e-17,0.8683533363754296,6.85314054957418e-20,1.871786842243741e-20,1.1748680015459269e-25,4.180159559556233e-18,0.0,0.0,2.5104110232719827e-15,2.1180327692479877e-28,3.5167710170378194e-37,1.4596269622037582e-38,6.605322623439934e-38,1.5262133346535254e-49,5.375372397222941e-34,4.116793584670069e-28,1.8679246142945802e-25,1.150211051959154e-37,4.642572949261774e-46,2.8495490577438864e-43,1.7935387348428515e-25,6.1294168678791775e-40,3.7202566678290183e-19,1.0081113282309535e-49,1.0801950389562249e-38,2.033453359852524e-41,2.179726835460033e-27,3.1442132590823838e-27,1.2391359644490438e-55,7.937104242189512e-43,2.2432537128549894e-49,1.2493575219261779e-44,5.074889852939121e-38,7.307254783794833e-49,3.76,0.0,0.7202949164668323,0.9999999998802912,8.004179103423961e-36,2.125757892031796e-36,8.437463586322334e-12,8.437463586320814e-12,2.086950618901903e-25,3.1132165433991833e-28,1.1970632495764984e-10,3.006004645098135e-29,2.7416642821899382e-30,2.510479544363507e-15,1.6486839679300786e-24,2.4319612815441154e-27,3.3720711115146855e-24,4.867658331383258e-13,1.014016472231125e-28,1.174555323425406e-25,3.216625876606562e-16,2.28954470504008e-29,1.3725476289875696e-25,1.2477336090390934e-25,1.82391689673993e-32,2.4543774316272205e-33,3.7202566798699675e-19,5.719486703488958e-43,1.8679247252596145e-25,5.617759382645215e-28,3.150422174000058e-36,1.0644051477146472e-38,7.82885739124253e-47,1.864390431584258e-38,1.2374483015007913e-50,6.5147060575877805e-55,5.795298057817779e-59,1.7486981742336894e-53,1.7856943349423124e-47,6.3579855999676e-44,2.812827166025743e-59,3.492913976717157e-37,9.782853249507148e-44,9.665912884318867e-38,1.7790821198024115e-42,4.417689520889625e-50,4.1801595141959465e-18,7.534677837154399e-30,7.84958837094729e-42,2.7492974096910626e-37,1.8608286632591636e-29,3.907606745238147e-35,5.788885167548074e-45,3.964340439352239e-25,2.0886728328065716e-43,9.01758647864447e-37,1.5557252556868233e-49,4.4453653521872845e-46,3.2166258989716376e-16,2.018532223671512e-55,7.371108424757906e-42,4.226425048781555e-40,6.57086162768778e-44,3.248048670193726e-64,4.042163300465133e-53,4.427723198259413e-40,2.4315267562720268e-40,3.5112675638152014e-39,3.0384341087199572e-46,2.3344822371619683e-46,4.053467773236912e-45,2.823699561139043e-37
3.813078994566641e-17,0.8683533363768049,1.370747951433054e-19,3.743580036842792e-20,4.699483961863894e-25,8.360333293382938e-18,0.0,0.0,5.020830558528316e-15,8.472152622130951e-28,2.8134251607033437e-36,1.1677055788230398e-37,5.2842737821693094e-37,1.2209743576137068e-48,2.150154547825108e-33,1.646721618390565e-27,7.471717448666806e-25,9.201716354805032e-37,3.714070993621185e-45,2.279646427849724e-42,7.174173184224503e-25,4.903548035777992e-39,7.440525942695665e-19,1.6129832479929437e-48,8.641585925085595e-38,1.6267699627612409e-40,8.718929525637511e-27,1.2576884939373617e-26,1.982631307130718e-54,6.34970219067016e-42,3.589218499717758e-48,9.994900293148706e-44,4.059923930421533e-37,1.1691644827615e-47,3.76,0.0,0.7202949164581486,0.999999999760582,6.403362286891386e-35,1.700611357153524e-35,1.687495578271619e-11,1.6874955782710106e-11,8.347823596528905e-25,1.2452897786700916e-27,2.394130484550526e-10,1.2024049315579827e-28,1.0966685345116702e-29,5.020967592067467e-15,6.594752583383017e-24,9.72791772152112e-27,1.3488318725812814e-23,9.735333168194322e-13,4.056076347703695e-28,4.698233241397832e-25,6.433262609754797e-16,9.158202404161369e-29,5.490204391524716e-25,4.9909471107991555e-25,7.295686072830357e-32,9.817534869341776e-33,7.440525990859579e-19,4.5756029017850223e-42,7.471717892614241e-25,2.2471094433553933e-27,2.520345214060578e-35,8.515266442392332e-38,1.2526049387425434e-45,1.4915179517131175e-37,1.979925243416874e-49,1.042356270437691e-53,9.27250618527834e-58,2.7979395895789418e-52,1.42855966290298e-46,5.0864272216656325e-43,4.500537614498421e-58,2.794339411902015e-36,7.82630588945557e-43,7.732753181357733e-37,1.4232699057217532e-41,7.068325692781406e-49,8.36033311194133e-18,3.013878794524131e-29,6.279689489598123e-41,2.1994444356185914e-36,7.443333571763319e-29,1.5630467972904816e-34,4.631126571319987e-44,1.5857402084600974e-24,1.6709218770207755e-42,7.214090569271293e-36,2.4891682950264948e-48,6.808021453292203e-45,6.433262699215326e-16,3.2296693304386003e-54,5.896978103884884e-41,3.3811671192760796e-39,5.256707865672073e-43,1.2041486465949584e-62,6.467513354610094e-52,3.542189057381294e-39,1.945227577236011e-39,2.8090223355776044e-38,4.861509756865308e-45,3.735183312852245e-45,3.242783906335767e-44,2.258966262662323e-36
7.626164453918471e-17,0.868353336379556,2.741968298135524e-19,7.487166442242195e-20,1.8797959784466537e-24,1.6720680760921613e-17,0.0,0.0,1.0041669627685922e-14,3.3888653574852844e-27,2.250743467012045e-35,9.341667200817682e-37,4.2274253051762776e-36,9.767810427831847e-48,8.6006300940386e-33,6.586894822765962e-27,2.9886907717220335e-24,7.361385024844969e-36,2.9712637862084447e-44,1.823720516520734e-41,2.869672922653328e-24,3.922844236483442e-38,1.488106446900564e-18,2.5807772837515337e-47,6.913278954228835e-37,1.3014199149288182e-39,3.4875762532629983e-26,5.0307603073820493e-26,3.172236311221243e-53,5.079769220247654e-41,5.742759853289435e-47,7.99593697535207e-43,3.2479439663743473e-36,1.8706661478313667e-46,3.76,0.0,0.7202949164407811,0.9999999995211635,5.122697437748462e-34,1.3604911005436945e-34,3.374994017510937e-11,3.374994017508502e-11,3.339133597581008e-24,4.9811654035504956e-27,4.788264733492447e-10,4.809625967139992e-28,4.386679977300258e-29,1.0041943659491556e-14,2.637904339889858e-23,3.891210321405598e-26,5.395334332588376e-23,1.947068284155084e-12,1.6224327170242607e-27,1.8792956857814778e-24,1.2866535924354584e-15,3.663285854559131e-28,2.196084479682547e-24,1.996381368453317e-24,2.9182780854955494e-31,3.9270190816349896e-32,1.4881064661661544e-18,3.6604876929291424e-41,2.9886909493701708e-24,8.988449007632104e-27,2.0162791576365477e-34,6.812223253402691e-37,2.0041579575938957e-44,1.1932165723685727e-36,3.167886637517808e-48,1.6677726440794048e-52,1.4836032889794758e-56,4.4767540315515604e-51,1.1428493560243564e-45,4.069185654595329e-42,7.200871123208028e-57,2.235474749454021e-35,6.261054110695375e-42,6.186211611783858e-36,1.1386175930021638e-40,1.1309339051423897e-47,1.672068003515424e-17,1.2055530467256978e-28,5.0237593021381005e-40,1.7595581302201622e-35,2.9773372060615463e-28,6.252196132527372e-34,3.7049088098019186e-43,6.3429688991199326e-24,1.3367053308652648e-41,5.7712809886764e-35,3.9826755161891567e-47,1.0649182720557685e-43,1.286653628219715e-15,5.167503160633655e-53,4.71770767066244e-40,2.7049649857003633e-38,4.205377278311902e-42,3.869762789227329e-61,1.0348138661079539e-50,2.833755432401022e-38,1.5561850115901072e-38,2.2472211225132137e-37,7.778427105977889e-44,5.976302350271123e-44,2.5942310799174774e-43,1.8071755493508397e-35
