Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133)
2.0888204111915087e-19,0.7365914360581743,3.939333474298652e-23,5.1427639857479555e-25,1.316332514883918e-30,1.7013294374959743e-22,0.0,0.0,1.585736713785576e-18,4.1082959618436475e-34,9.095950200574325e-45,2.651141747792778e-46,5.141674805821758e-53,2.65036467910788e-59,6.678702398935815e-41,6.100388860136081e-34,1.7792229800288656e-31,3.006143599596651e-46,2.534418422259579e-56,1.5627559815730362e-54,3.8523505054903864e-32,1.0961613600396133e-49,4.587148117631067e-23,1.2463552879464397e-60,2.9688143650533813e-47,4.1606508665261306e-51,1.4035053564196648e-48,6.936051190011561e-59,1.0791013219273885e-74,2.21159465316273e-75,1.3620883800954483e-60,1.081493343891755e-68,1.1292833729373802e-59,6.797760727543792e-73,3.76,0.0,0.8216023445136176,0.9999999999995707,7.908174212894133e-43,8.426271202690733e-45,5.8667954286362676e-15,5.8667954286362676e-15,5.192333491004277e-32,1.897395868338116e-35,4.29352318908654e-13,1.0471003397513076e-35,4.544210425605255e-37,1.5857761071094562e-18,4.3869604103824776e-30,3.0063724256210665e-34,3.4009609766087994e-30,2.1617439329560443e-16,5.665770584918951e-35,1.3162707173455982e-30,6.173866748014472e-32,5.8415819559509586e-36,9.660959106902167e-33,2.3569182536022024e-31,1.1235771692009737e-39,1.2080309376245025e-40,4.5871481177296136e-23,5.8638946750114706e-52,1.7792229815376573e-31,9.907737250948675e-33,5.587017500750019e-46,8.065724271272704e-59,2.7085114179727826e-58,4.482864289206082e-47,5.2911196505739235e-61,1.1732657751677082e-65,8.278043169322082e-70,3.9356039874368294e-70,9.036985850708736e-57,4.244415491836548e-54,5.6411888754653235e-70,6.319819885895733e-45,1.3458521363803063e-51,5.682127911797325e-45,3.618532865632975e-50,2.4538617675594734e-63,1.7013294373578354e-22,5.127291556974431e-35,3.244382047809111e-51,3.894744993709454e-45,1.3273243815111189e-36,1.8108267344902107e-41,4.1019715956424414e-55,6.509764530775147e-31,3.512253292594141e-52
4.1794556098818805e-19,0.7365914360581749,7.882090156161439e-23,1.0289996055144626e-24,5.268760521069575e-30,3.404137006563339e-22,0.0,0.0,3.172851131057458e-18,1.644389037563861e-33,7.282290887588065e-44,2.122525417207114e-45,4.116468558843126e-52,2.121903278480319e-58,2.673221479682327e-40,2.441745351216456e-33,7.121528708994566e-31,2.4067427436709212e-45,2.0290757830644974e-55,1.251155007811904e-53,1.5419441537120576e-31,8.775956010642917e-49,9.178281594060858e-23,1.9957923425531123e-59,2.376856658244219e-46,3.3318951296312817e-50,1.1239407984452826e-47,1.1110596891297937e-57,3.4585386214311924e-73,7.088188081911619e-74,2.181116079142927e-59,1.7322689563603078e-67,1.808951959536774e-58,2.177894081547555e-71,3.76,0.0,0.8216023445136116,0.9999999999991409,6.33134787878813e-42,6.746140495756872e-44,1.173868798622872e-14,1.173868798622872e-14,2.0782865573711372e-31,7.594528229490539e-35,8.59077662977117e-13,4.1911301813460753e-35,1.8188684262822314e-36,3.1729299519155408e-18,1.7559274389958595e-29,1.2033327127871994e-33,1.3612707066470284e-29,4.3253660100761938e-16,2.2677847764035426e-34,5.2685131698686965e-30,2.4711556552706998e-31,2.3381551433074473e-35,3.8669013613061475e-32,9.433815320577658e-31,4.4972368030988637e-39,4.835271972331287e-40,9.178281594455303e-23,4.6946812387433687e-51,7.121528715034008e-31,3.96567693102226e-32,4.4730111464124535e-45,1.2915674622479335e-57,4.3386615381554744e-57,3.589280868251995e-46,8.473352127281777e-60,1.8787538933532288e-64,1.3255654568397827e-68,6.30209409541351e-69,7.235083552927833e-56,3.3981138651753e-53,9.033252127171448e-69,5.059698628517523e-44,1.0775000453033004e-50,4.549157306327688e-44,2.897026515172867e-49,3.929375975519933e-62,3.404137006010423e-22,2.0522528335234575e-34,2.597478361596558e-50,3.1181641666013504e-44,5.312756633192763e-36,7.248026091207513e-41,3.2849041081704717e-54,2.6056023059077683e-30,2.811937589813883e-51
8.360726007262624e-19,0.7365914360581767,1.5767605549696083e-22,2.0584460194704396e-24,2.1081904962640873e-29,6.809752144701133e-22,0.0,0.0,6.347079965598492e-18,6.579698066162888e-33,5.828045946929633e-43,1.6986654306459072e-44,3.294429696593261e-51,1.6981675125163923e-57,1.0696367951204937e-39,9.770161925015872e-33,2.849539105649061e-30,1.926125653172842e-44,1.623877320580302e-54,1.0013042578204943e-52,6.169785090118472e-31,7.023432000674776e-48,1.8360548546554605e-22,3.194567501704123e-58,1.9022077018089695e-45,2.6668665380202014e-49,8.99607466123732e-47,1.7787293788213032e-56,1.1075993795243836e-71,2.269995286260157e-72,3.4912061717343776e-58,2.77313505698889e-66,2.896003082122514e-57,6.973441022117692e-70,3.76,0.0,0.8216023445135996,0.9999999999982815,5.06700252889709e-41,5.398962686386703e-43,2.3482473101413454e-14,2.3482473101413454e-14,8.315853321561315e-31,3.0388005247473237e-34,1.718528350175403e-12,1.6769979926064919e-34,7.277842895973478e-36,6.347237641480016e-18,7.025996957109019e-29,4.814900339453523e-33,5.446855963745787e-29,8.652610164316314e-16,9.07409303214477e-34,2.1080915235658938e-29,9.887841450029264e-31,9.355666167213936e-35,1.5472642317021586e-31,3.774754939527062e-30,1.79948051320912e-38,1.9347386141553145e-39,1.83605485481329e-22,3.757171800037449e-50,2.8495391080658985e-30,1.5867873255880248e-31,3.5797683565121367e-44,2.0673489362017366e-56,6.945895715708066e-56,2.8726210060208003e-45,1.3563415120090745e-58,3.007229761724262e-63,2.1217680008162705e-67,1.0087454770773628e-67,5.7902657288676254e-55,2.719524945340245e-52,1.4459086269565762e-67,4.04929664652465e-43,8.623275112765338e-50,3.640708426617901e-43,2.3185016772730325e-48,6.289560554942123e-61,6.80975214248875e-22,8.211684517127068e-34,2.078772116249518e-49,2.4954790069323556e-43,2.1257946718589326e-35,2.9001545376671576e-40,2.629254670531113e-53,1.0425803177804073e-29,2.25040364529719e-50
1.672326680202411e-18,0.7365914360581797,3.15386444560016e-22,4.117338847688964e-24,8.434134756243756e-29,1.3620982420988976e-21,0.0,0.0,1.269553763466964e-17,2.6323076706702544e-32,4.663322241476386e-42,1.3591904601128182e-43,2.6360503305758727e-50,1.3587920210446715e-56,4.279243686334156e-39,3.9087009643794824e-32,1.140001193086818e-29,1.5411931683425484e-43,1.2993486067311817e-53,8.011955394177323e-52,2.4683157883252598e-30,5.619812705377224e-47,3.6725082450078753e-22,5.112348064716968e-57,1.5220551732287178e-44,2.134033536228427e-48,7.198679482574001e-46,2.8467943779416256e-55,3.545705822220174e-70,7.266826252021902e-71,5.587066513950092e-57,4.438220805963752e-65,4.634949327651827e-56,2.2321701548017696e-68,3.76,0.0,0.8216023445135756,0.9999999999965625,4.054371877951975e-40,4.319990440250824e-42,4.6970043331782224e-14,4.6970043331782236e-14,3.32688282325202e-30,1.2157180845769599e-33,3.4374297208174154e-12,6.709083966587596e-34,2.9116110670633045e-35,1.2695853020418198e-17,2.810856288065001e-28,1.9262753234219324e-32,2.1790970634188733e-28,1.7307098472795825e-15,3.630228082364848e-33,8.433738801012992e-29,3.955780437296419e-30,3.7428756759794556e-34,6.190064444387859e-31,1.5101477730477394e-29,7.199093802166126e-38,7.74021429780694e-39,3.672508245639295e-22,3.006308285108336e-49,1.140001194053929e-29,6.348182554909555e-31,2.864358577151779e-43,3.308429065715495e-55,1.1116663989167102e-54,2.2985754361356175e-44,2.1706306825059207e-57,4.812546687754093e-62,3.395519587968239e-66,1.614321182282742e-66,4.633092321996058e-54,2.1760349027688163e-51,2.3139245469154615e-66,3.2400525437657674e-42,6.899930279577014e-49,2.913119891845383e-42,1.8551536027018742e-47,1.0065344593555947e-59,1.3620982412138004e-21,3.285208519575032e-33,1.663333531599688e-48,1.996762355905238e-42,8.504562921666509e-35,1.1602506634420094e-39,2.1039364216689006e-52,4.171000158653789e-29,1.8006631800544923e-49
3.3448348391547084e-18,0.7365914360581861,6.308075474555763e-22,8.23512450535229e-24,3.3739284762748055e-28,2.7243442973613672e-21,0.0,0.0,2.539245297276825e-17,1.053008763209999e-31,3.731012024574111e-41,1.0874556600754035e-42,2.109050157640981e-49,1.087136832289215e-55,1.7118367857446766e-38,1.5636076334691518e-31,4.560375900333843e-29,1.2330716054698003e-42,1.0395776278718502e-52,6.410172913425404e-51,9.87406671508043e-30,4.496277051781581e-46,7.345415025127366e-22,8.180589056261411e-56,1.217759755554739e-43,1.70744297793408e-47,5.75967157633039e-45,4.555533010114796e-54,1.134847958298099e-68,2.325839108403214e-69,8.94021584615501e-56,7.102119087656531e-64,7.416994616713386e-55,7.144015126844804e-67,3.76,0.0,0.8216023445135278,0.9999999999931247,3.2438054771822285e-39,3.45632050364281e-41,9.394518379251703e-14,9.394518379251709e-14,1.3308614352062e-29,4.8632681150753815e-33,6.8752324470832e-12,2.683852001810406e-33,1.1647392177134624e-34,2.5393083777531468e-17,1.1244340226517412e-27,7.705741676203233e-32,8.717097659797298e-28,3.461607508975195e-15,1.4522094152953708e-32,3.3737700812994787e-28,1.5824409553760566e-29,1.4972721237075028e-33,2.4762272953923136e-30,6.041082721414436e-29,2.879871886215363e-37,3.09633771434107e-38,7.34541502765325e-22,2.4052749896940298e-48,4.5603759042043564e-29,2.539479686414153e-30,2.2917044417018578e-42,5.294016154317835e-54,1.7789247423799757e-53,1.8390518218539725e-43,3.473396550729819e-56,7.700858050139631e-61,5.4333840343412185e-65,2.5831766584088645e-65,3.706825784859153e-53,1.7409960255590328e-50,3.7026559078947736e-65,2.592288148090911e-41,5.520468370249607e-48,2.330717196913932e-41,1.4842638008671417e-46,1.610618971802593e-58,2.7243442938206902e-21,1.3141903579553846e-32,1.3307931747382395e-47,1.5975615608875072e-41,3.402102035151432e-34,4.641380387335315e-39,1.6833622399611767e-51,1.6685358506375454e-28,1.4406646823976622e-48
6.689851157059303e-18,0.7365914360581985,1.261651052324497e-21,1.647069582558407e-23,1.3496263072100334e-27,5.4488364079059145e-21,0.0,0.0,5.078628364879076e-17,4.2122064488128035e-31,2.984951319752111e-40,8.700059026084468e-42,1.6873356756146143e-48,8.69750754241983e-55,6.847625776280306e-38,6.2546850366214155e-31,1.8242245882962617e-28,9.865041151443657e-42,8.31701652339592e-52,5.128381783657443e-50,3.949787404110282e-29,3.597192405446739e-45,1.4691228583024992e-21,1.3089608251788935e-54,9.742540535562834e-43,1.3660408475869681e-46,4.608028474961009e-44,7.289382462363579e-53,3.631868855384601e-67,7.443412753880047e-68,1.430507293554332e-54,1.1364169278706135e-62,1.1868052010686265e-53,2.2862561565555003e-65,3.76,0.0,0.8216023445134321,0.9999999999862491,2.5951675782346536e-38,2.7651876703920553e-40,1.8789546471397569e-13,1.8789546471397586e-13,5.323662354484917e-29,1.9453864035837488e-32,1.3750837839541817e-11,1.0735844856259338e-32,4.659146478606356e-34,5.078754528870566e-17,4.497919110894582e-27,3.08243272151174e-31,3.486980950004684e-27,6.9234028323652605e-15,5.809074034552088e-32,1.3495629466476039e-27,6.330021390227791e-29,5.9893322326963186e-33,9.90531222935968e-30,2.416531417702986e-28,1.151995628259373e-36,1.2385854938039228e-37,1.4691228593128944e-21,1.9243113399675207e-47,1.8242245898459327e-28,1.0158332083047486e-29,1.8334505899397438e-41,8.470827089906075e-53,2.8464863896430996e-52,1.471318049252971e-42,5.557744460007161e-55,1.2321999589166111e-59,8.693856622586915e-64,4.1332928762486576e-64,2.9656013968818243e-52,1.3928674366572523e-49,5.924550748427044e-64,2.0739289628322086e-40,4.416584389797655e-47,1.864662274960097e-40,1.1874674100646751e-45,2.5771214323996234e-57,5.44883639374263e-21,5.25697533940302e-32,1.0646850831077215e-46,1.2781099221230334e-40,1.3608961892669753e-33,1.8566277122722179e-38,1.346775042242999e-50,6.6744149865705685e-28,1.1525822333473587e-47
1.3379883792868493e-17,0.7365914360582237,2.5233432583735417e-21,3.2941838485668164e-23,5.398615064110341e-27,1.0897820629073439e-20,0.0,0.0,1.0157394500013685e-16,1.6849168593190906e-30,2.3880177373005755e-39,6.960213612243786e-41,1.3499253018707773e-47,6.958171192373587e-54,2.7391060389315907e-37,2.5019249147024197e-30,7.297046811533438e-28,7.892220248416101e-41,6.653772238121237e-51,4.102802811783269e-49,1.5799471058318476e-28,2.877822231644847e-44,2.938285568945482e-21,2.0943905822840417e-53,7.79421742749918e-42,1.0928672658314358e-45,3.686539269117995e-43,1.1663435669215309e-51,1.1622548987093697e-65,2.382008503925e-66,2.288869877169128e-53,1.818331320291228e-61,1.898957174352619e-52,7.316293818192372e-64,3.76,0.0,0.8216023445132407,0.9999999999724979,2.076183342468569e-37,2.212202644531111e-39,3.757960265568489e-13,3.757960265568497e-13,2.129508260606473e-28,7.781703927313781e-32,2.7502048384167232e-11,4.294425316353122e-32,1.8636965290489568e-33,1.0157646829884464e-16,1.7992042482027094e-26,1.233006675306635e-30,1.394820757571834e-26,1.3846993479140751e-14,2.3236768895410875e-31,5.39836161675111e-27,2.5320600696631165e-28,2.3957816595656086e-32,3.9622055012693644e-29,9.66632233091928e-28,4.608076254528569e-36,4.954442850980282e-37,2.938285572987146e-21,1.5394856101394602e-46,7.297046817743473e-28,4.06341549718728e-29,1.4667952874129112e-40,1.3553572339526055e-51,4.554543612817168e-51,1.1770850742414323e-41,8.892639100238521e-54,1.97157006937755e-58,1.3910524293958753e-62,6.613436773600673e-63,2.3725374115200407e-51,1.1143275906618679e-48,9.479522148046061e-63,1.6591825392530985e-39,3.5333514295408525e-46,1.4917652268071858e-39,9.499964746070772e-45,4.123499156738028e-56,1.0897820572419149e-20,2.102832917810742e-31,8.517682856878512e-46,1.022512207243245e-39,5.443695508954696e-33,7.42666202993319e-38,1.0774541413773768e-49,2.669820312398123e-27,9.220809089617198e-47
2.6759949064486872e-17,0.7365914360582744,5.04674845571648e-21,6.588412388431875e-23,2.1594679928254462e-26,2.1795789071722203e-20,0.0,0.0,2.0314926770003335e-16,6.739735997387763e-30,1.9104368626597817e-38,5.568238869263183e-40,1.0799926113757263e-46,5.566603018771956e-53,1.0956535619693976e-36,1.0007801448613375e-29,2.918848416051375e-27,6.313851129333384e-40,5.323082703132502e-50,3.282281205633609e-48,6.319852712274103e-28,2.3022851083633677e-43,5.876610986485282e-21,3.351067539986189e-52,6.235447938860899e-41,8.743076489577865e-45,2.9492780117247265e-42,1.86618360456796e-50,3.719306661111777e-64,7.622613490734504e-65,3.6622383674077244e-52,2.909387692067756e-60,3.0383865619401486e-51,2.341257881334946e-62,3.76,0.0,0.8216023445128579,0.9999999999449953,1.6609663861413373e-36,1.7697831189109938e-38,7.515971502424192e-13,7.515971502424225e-13,8.518119643295777e-28,3.1127132298456376e-31,5.500446851225083e-11,1.7177876034590274e-31,7.454862115130896e-33,2.0315431427028497e-16,7.196890194237854e-26,4.9321448834710805e-30,5.579339784713403e-26,2.7694174772673182e-14,9.294802112082629e-31,2.1593666128879834e-26,1.0128343297995184e-27,9.583224316473076e-32,1.5848983213822255e-28,3.8665682634047894e-27,1.843249244097046e-35,1.9817973619926003e-36,5.876611002652098e-21,1.2316031002204969e-45,2.9188484185443923e-27,1.6253827278304536e-28,1.1734501561408904e-39,2.168568451939412e-50,7.287401906392525e-50,9.416803091355017e-41,1.4228420848738153e-52,3.154552209584865e-57,2.2257121681592525e-61,1.0581633339147133e-61,1.8980524229834034e-50,8.914841598389832e-48,1.516742790085903e-61,1.3273617635147766e-38,2.82671477200007e-45,1.1934263426456953e-38,7.600061955559276e-44,6.597682542788098e-55,2.1795788845102733e-20,8.411417234276585e-31,6.814227184748352e-45,8.180194729925514e-39,2.1775003537582788e-32,2.97069509919375e-37,8.619769666355686e-49,1.067938988608998e-26,7.376626591661959e-46
5.3520079607723633e-17,0.7365914360583755,1.009364199138201e-20,1.3176869499555194e-22,8.637915905313822e-26,4.359172595827462e-20,0.0,0.0,4.062999130886436e-16,2.6959081109689725e-29,1.5283585591833725e-37,4.454620562630698e-39,8.640625013364093e-46,4.453308842128712e-52,4.382636545679604e-36,4.0031409285285514e-29,1.167545304337803e-26,5.0511108738199045e-39,4.258494214178364e-49,2.625840549884054e-47,2.527953942755409e-27,1.8418390156109656e-42,1.1753261806580214e-20,5.361742144756846e-51,4.988387944037262e-40,6.994516552886046e-44,2.3594410481901297e-41,2.985920880603917e-49,1.378867587002833e-62,2.824234012374133e-63,5.859618630439346e-51,4.655086179870667e-59,4.861462565095439e-50,7.492095394981617e-61,3.76,0.0,0.8216023445120922,0.9999999998899903,1.3287809937538248e-35,1.4158348960492203e-37,1.5031993976128555e-12,1.5031993976128684e-12,3.407265147548294e-27,1.2450916205844832e-30,1.1000930492374936e-10,6.871185383766105e-31,2.9819601443446506e-32,4.06310006017815e-16,2.8787707125142013e-25,1.9729223965971005e-29,2.2317472638458576e-25,5.5388537359663815e-14,3.717939757009808e-30,8.637510383801551e-26,4.051357916183634e-27,3.833309377813129e-31,6.339625518028369e-28,1.5466351705367473e-26,7.37303441169035e-35,7.927230261495827e-36,1.17532618712478e-20,9.852883196951565e-45,1.1675453053421976e-26,6.501563937497762e-28,9.387656951784039e-39,3.469633293079067e-49,1.1659948006084335e-48,7.533491402555022e-40,2.276563171389682e-51,5.047315582025337e-56,3.561162045682003e-60,1.693072082300788e-60,1.5184508973310733e-49,7.132099718391674e-47,2.4268037655463364e-60,1.061895678590065e-37,2.2613853663780063e-44,9.547467358746722e-38,6.080085582212582e-43,1.0556359178690407e-53,4.359172505179211e-20,3.3645840049318606e-30,5.451414141887389e-44,6.544194600998004e-38,8.710045712398093e-32,1.188284137774594e-36,6.89587051231331e-48,4.2717776818247624e-26,5.901163135479714e-45
1.0704034069419715e-16,0.7365914360585776,2.018776162663373e-20,2.6353783847376497e-22,3.455175148510603e-25,8.71835997363992e-20,0.0,0.0,8.126012038211332e-16,1.0783659867409153e-28,1.2226904747686647e-36,3.5637118774378073e-38,6.913533087696048e-45,3.5626576461595097e-51,1.7530590817695918e-35,1.6012604340626e-28,4.6701930900379417e-26,4.040900683897869e-38,3.406809930368145e-48,2.100678678543476e-46,1.0111841486764015e-26,1.4734755834767768e-41,2.3506563386831396e-20,8.578814676596742e-50,3.99072218285885e-39,5.595635411900101e-43,1.88756029425842e-40,4.7774950837878644e-48,4.4312670534113204e-61,9.07609329739933e-62,9.375419574504245e-50,7.448253973286378e-58,7.778375354442334e-49,2.3974817535913003e-59,3.76,0.0,0.8216023445105609,0.9999999997799802,1.0630279488243299e-34,1.1326712764985986e-36,3.0064038923509102e-12,3.006403892350963e-12,1.3629094930561282e-26,4.9803791143307206e-30,2.2001896236807396e-10,2.7484811602591126e-30,1.1927871961532804e-31,8.126213887314727e-16,1.1515112075508016e-24,7.892144926568515e-29,8.927011747553072e-25,1.1077726253334816e-13,1.4871796862948408e-29,3.455012939733312e-25,1.6205472802999834e-26,1.5333277737746922e-30,2.5358566462111905e-27,6.186556403990905e-26,2.9492212122044888e-34,3.170900563437368e-35,2.35065636455024e-20,7.882329829892846e-44,4.670193094112989e-26,2.600632154743167e-27,7.51014783847285e-38,5.55111636477607e-48,1.865599871736219e-47,6.026812582153731e-39,3.642513654406975e-50,8.075730464932147e-55,5.697877179424076e-59,2.7089238912406776e-59,1.2147642396582367e-48,5.705991294955822e-46,3.882897959393034e-59,8.495190098177808e-37,1.809113868377757e-43,7.637996489950546e-37,4.864082799393496e-42,1.68902283618203e-52,8.718359611045973e-20,1.345837023055279e-29,4.361144325867837e-43,5.235371188483738e-37,3.484027141903963e-31,4.7531490723282667e-36,5.516718585110821e-47,1.708715418211389e-25,4.720667488268508e-44
2.1408086286714419e-16,0.7365914360589816,4.037733115283635e-20,5.270761304533266e-22,1.3820718163337017e-24,1.7436734731272861e-19,0.0,0.0,1.6252037851071882e-15,4.313469431232018e-28,9.781538304463631e-36,2.8509814975451896e-37,5.532454785740835e-44,2.8501303484401614e-50,7.012245285503207e-35,6.405049804165648e-28,1.8680796080158006e-25,3.232725335720112e-37,2.725459109239361e-47,1.680545445436733e-45,4.044741737854697e-26,1.1787822142280254e-40,4.701316630757905e-20,1.3726125215432704e-48,3.1925824620027634e-38,4.476517237425971e-42,1.5100512179409543e-39,7.644009422999693e-47,1.4181978538295016e-59,2.9047424401472206e-60,1.5000695041089513e-48,1.1917502065132217e-56,1.244542875882456e-47,7.671959569822787e-58,3.76,0.0,0.8216023445074983,0.9999999995599602,8.504236203891818e-34,9.061383639125465e-36,6.01281288181575e-12,6.012812881815959e-12,5.451644648170676e-26,1.9921541518713837e-29,4.400382157420503e-10,1.0993938756566305e-29,4.771155691452238e-31,1.6252441510331796e-15,4.60605063989831e-24,3.1572102016380583e-28,3.5708092312187085e-24,2.2155471287952918e-13,5.948726320546822e-29,1.3820069329323914e-24,6.482197304224145e-26,6.133319879573974e-30,1.0143439402743599e-26,2.4746256991360434e-25,1.1796899427501173e-33,1.2683621540373561e-34,4.701316734226437e-20,6.305873035548138e-43,1.8680796096917899e-25,1.0402541574428768e-26,6.00812717506496e-37,8.880793863661028e-47,2.984965673965967e-46,4.821457670984775e-38,5.8280316285253076e-49,1.2921188838852722e-53,9.11661731604694e-58,4.3342849491535154e-58,9.718127015721381e-48,4.56527115516457e-45,6.212645301363425e-58,6.796161303558406e-36,1.4472935740099203e-42,6.110406162508938e-36,3.8912718553245204e-41,2.702440827980219e-51,1.743673328089508e-19,5.383354925039195e-29,3.4889207531328204e-42,4.1883031231682176e-36,1.3936126261141126e-30,1.9012623931870182e-35,4.413384159788885e-46,6.834870363770674e-25,3.77609642474128e-43
4.2816190721303823e-16,0.7365914360597897,8.076179122817024e-20,1.0541527345061846e-21,5.528290776399605e-24,3.487348425457193e-19,0.0,0.0,3.250408946963606e-15,1.7253888689915703e-27,7.82523644066504e-35,2.2807993157188814e-36,4.428559290393052e-43,2.280105975395171e-49,2.8048999310227777e-34,2.562021489333277e-27,7.472323155752174e-25,2.5861821754696735e-36,2.180380299532218e-46,1.3444373688202808e-44,1.617897723768183e-25,9.430264688392202e-40,9.402637119005554e-20,2.196181752892402e-47,2.5540678313399243e-37,3.58121741726979e-41,1.208042167761197e-38,1.2230428744888218e-45,4.5382579304074234e-58,9.295226429257582e-59,2.400113075269532e-47,1.9068888957029913e-55,1.9912708540043697e-46,2.4550299323303794e-56,3.76,0.0,0.821602344501373,0.9999999991199202,6.803394005222206e-33,7.2491122637233e-35,1.2025630860700345e-11,1.202563086070119e-11,2.1806590407501596e-25,7.968621457668301e-29,8.800764764314495e-10,4.397578407341216e-29,1.9084641619503417e-30,3.2504896631341583e-15,1.8424213895776732e-23,1.2631634572270046e-27,1.4283245939342865e-23,4.431096135671407e-13,2.3794920499948258e-28,5.528031244166238e-24,2.592880522585002e-25,2.4533303000592548e-29,4.0573782765864834e-26,9.898509016966206e-25,4.718762433626678e-33,5.073454368618515e-34,9.402637532879945e-20,5.044701877392191e-42,7.472323162823882e-25,4.161019057626816e-26,4.806505291295311e-36,1.420606192298456e-45,4.7759476251938255e-45,3.857168892822086e-37,9.324857526209588e-48,2.067391715564718e-52,1.458659718125799e-56,6.934860898809753e-57,7.774505269977372e-47,3.652973790165677e-44,9.940236195099604e-57,5.436931704403225e-35,1.1578362496420625e-41,4.888328405192946e-35,3.1130195423466048e-40,4.323908744066417e-50,3.487347845305588e-19,2.1533433290963673e-28,2.7911388594620067e-41,3.350644918363898e-35,5.574454026856361e-30,7.605057181318531e-35,3.530711719050833e-45,2.7339498836562468e-24,3.020170552653065e-42
6.422429515589323e-16,0.7365914360605977,1.2115157232656478e-19,1.5812293586539717e-21,1.1747620090663522e-23,5.231023378590525e-19,0.0,0.0,4.875614108104329e-15,3.6664520315245455e-27,2.2375289701490423e-34,6.521682195995053e-36,1.2667182654099407e-42,6.519679273851766e-49,5.960413516987135e-34,5.4442965928741644e-27,1.5878689635425355e-24,7.394866051620817e-36,6.234547687634381e-46,3.8442513635427206e-44,3.4380333058947036e-25,2.6964668196887512e-39,1.410395751135132e-19,8.083408638044128e-47,7.3030390424562764e-37,1.0631742340340879e-40,3.5855512676915295e-38,4.6628521536823946e-45,2.0063183069300928e-57,4.1102927799405726e-58,8.834011439747933e-47,7.214307293755138e-55,7.589985630730685e-46,1.1520266459082095e-55,3.76,0.0,0.8216023444952478,0.9999999986798805,1.9453458432115077e-32,2.0727934287430765e-34,1.803844883953986e-11,1.8038448839541646e-11,4.633901027098858e-25,1.6933323446549561e-28,1.3201144910624327e-09,9.344856046160435e-29,4.0554882200023694e-30,4.8757351627327024e-15,3.9151461295026664e-23,2.684632003622856e-27,3.035190319896904e-23,6.646645142500016e-13,5.05642156736907e-28,1.1747068586821652e-23,5.509872070874754e-25,5.21332919299448e-29,8.62193035581887e-26,2.10343354873244e-24,1.0027371550847407e-32,1.0781096260643293e-33,1.4103958390834563e-19,1.442469669690432e-41,1.5878689650992867e-24,8.84216683088071e-26,1.374360366256099e-35,5.228612043140114e-45,1.8208300999761454e-44,1.1151374505065837e-36,3.4598814392888867e-47,7.60937548882799e-52,5.368836981039323e-56,2.5524896893289755e-56,2.223022677571582e-46,1.04464632715657e-43,3.6586669211527206e-56,1.5546227300701303e-34,3.310689530070645e-41,1.3977566448278028e-34,8.901291536921522e-40,1.5914858315888753e-49,5.231022145767954e-19,4.575855415158144e-28,7.980914599326707e-41,9.580752030658121e-35,1.1845716990224911e-29,1.6160753605093437e-34,1.0481798213157088e-44,5.8096445890657285e-24,8.634637928840565e-42
