Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132)
9.999999999999999e-11,0.4851596706168347,3.1807724484091757e-19,5.571239908544272e-24,1.209374579893096e-17,2.2219906537538414e-23,0.0,0.0,1.3624085704207017e-13,3.122373447019398e-22,1.3338993249613939e-25,2.228209958542849e-27,2.430248830203919e-37,5.019662017749321e-46,1.386749648678397e-33,1.4144481110838665e-23,5.4376336369965245e-21,1.1318929780958615e-27,1.3093821118903876e-43,1.0063993765156707e-43,1.1113860099217298e-23,6.866607030979345e-36,2.0328340523543174e-21,3.9787929577113404e-36,4.481269685777866e-30,7.196310758503064e-37,1.3462035803262395e-35,2.4254038244340863e-37,1.4623238750270391e-44,1.2236439862749011e-46,4.6616866054034244e-36,1.0050674570647105e-44,1.2207526345824472e-34,1.1143334513506692e-52,3.76,0.0,0.7405942924870962,0.9999945104755312,9.277256718661514e-22,4.6193641448355426e-27,2.170216056544155e-10,2.170216056545898e-10,2.576474871691592e-23,9.512349900540542e-29,5.4895243323976204e-06,1.5456072911596432e-26,1.0778726473985448e-28,1.3623237612017923e-13,3.514290011607713e-18,5.720951115899967e-22,9.272054354149768e-19,9.405542234354815e-13,1.8363749274719937e-25,1.2094671413801026e-17,1.1696664029189011e-22,4.321561040581342e-27,9.508362288509477e-24,5.127701822994913e-20,1.7136317105572127e-37,2.071416225492988e-33,2.0475184016760577e-21,3.6344988780391133e-41,5.4376383660533755e-21,3.374163763275757e-18,3.4230463072711425e-31,1.2942369095577882e-37,1.1382146936923067e-35,7.107594239512464e-29,5.181021897630941e-34,2.7116817197595778e-46,9.064442603375386e-51,2.3288648664130566e-54,1.0061505461437184e-46,3.0431033784847535e-37,9.14457730775612e-51,1.6959270056290654e-44,5.172050772694506e-35
1.0117250873190466e-10,0.4851596706168347,3.232578570545823e-19,5.66702294887718e-24,1.2378996004527726e-17,2.2822451561471394e-23,0.0,0.0,1.378382983169127e-13,3.1960229849737363e-22,1.3813708558987839e-25,2.3074085078134428e-27,2.5205429177013663e-37,5.197908105213996e-46,1.4193701918485952e-33,1.447726476063177e-23,5.5658920986875566e-21,1.1721323338158368e-27,1.3701919784809837e-43,1.0422110981430926e-43,1.1376009966782012e-23,7.110931518015608e-36,2.056502147603822e-21,4.1686999941932924e-36,4.640744322075753e-30,7.544776714153041e-37,1.3941116403404533e-35,2.541167751869518e-37,1.5499348024475764e-44,1.2969550091194911e-46,4.884158127880674e-36,1.065260338862278e-44,1.279019900917397e-34,1.194604651011087e-52,3.76,0.0,0.7405942924845444,0.9999944546967016,9.607420351429175e-22,4.783762465726067e-27,2.1956620293045304e-10,2.1956620293063145e-10,2.6370405902165195e-23,9.736627011191125e-29,5.545303160427614e-06,1.5820517241978177e-26,1.1054537618159584e-28,1.3782961506594855e-13,3.59717529581273e-18,5.924544963694589e-22,9.490755992656624e-19,9.515821603598266e-13,1.8796820019421914e-25,1.2379954577403727e-17,1.197253692104536e-22,4.426973748525782e-27,9.732628003707428e-24,5.2486399452817513e-20,1.795419160757457e-37,2.1451354397041068e-33,2.0715320810769255e-21,3.8521487979558533e-41,5.565896996049191e-21,3.453721448785716e-18,3.54486445755258e-31,1.3560123936032692e-37,1.1906722595458234e-35,7.360511644541774e-29,5.428288218228815e-34,2.9066962884422437e-46,9.715617257335562e-51,2.4964240297138488e-54,1.0662638178387308e-46,3.1928604011336476e-37,9.795861331661639e-51,1.778404078005893e-44,5.355883950703921e-35
1.1007928999409468e-10,0.48515967061854315,3.6370995938545356e-19,6.4234158884966654e-24,1.4654405227514015e-17,2.7723010968854915e-23,0.0,0.0,1.4997301828241495e-13,3.7835212445035166e-22,1.7792507301655361e-25,2.9710374038691287e-27,3.2837644090080193e-37,6.691198593506333e-46,1.679475184080448e-33,1.7130842278935455e-23,6.588999476703757e-21,1.5093234569426493e-27,1.9033158177869268e-43,1.3423588612091876e-43,1.346716449848791e-23,9.158641750592285e-36,2.236167391206694e-21,5.842076512609196e-36,5.977359515647845e-30,1.0655757115842376e-36,1.7956479499885638e-35,3.5612277714098833e-37,2.362099332511484e-44,1.976557339438976e-46,6.844411029032575e-36,1.6231907636787887e-44,1.792447382702118e-34,1.9782298114061673e-52,3.76,0.0,0.7405942924651607,0.9999940368393352,1.2374666935578902e-21,6.161660606409255e-27,2.3889584263460866e-10,2.388958426348199e-10,3.1199221697158573e-23,1.1525556528471378e-28,5.963160514663311e-06,1.8727516178762727e-26,1.3279764343977332e-28,1.4996272023622965e-13,4.258336207031317e-18,7.630944048203104e-22,1.123532129973887e-18,1.0353540692401957e-12,2.2251296401212474e-25,1.4655640049255036e-17,1.417313050442458e-22,5.2716961851714335e-27,1.1521565747241413e-23,6.213341667909279e-20,2.5160851871691026e-37,2.7630096573523626e-33,2.2539530903640454e-21,5.8695111923568e-41,6.5890057847098155e-21,4.088311511470084e-18,4.565871002533566e-31,1.9003545982604935e-37,1.6488628355689612e-35,9.480271664189607e-29,7.607038164859657e-34,4.8096383596589415e-46,1.60671119466309e-50,4.1317373819208554e-54,1.623036077123681e-46,4.52204895455963e-37,1.6127815340807904e-50,2.508595026096531e-44,6.896278441567278e-35
1.189860712562847e-10,0.4851596706202518,4.0610333919909067e-19,7.23244364519169e-24,1.7121656592722037e-17,3.3214854012285295e-23,0.0,0.0,1.6210774603192778e-13,4.420559800797373e-22,2.2470163539710805e-25,3.750887084908108e-27,4.194060005052208e-37,8.44542447412822e-46,1.96131046753257e-33,2.0006253230664297e-23,7.698373426403926e-21,1.9055934067100302e-27,2.577306316079304e-43,1.6952146652176728e-43,1.5734653206842248e-23,1.1565858159847479e-35,2.415610531708908e-21,7.974869056968239e-36,7.548720254966354e-30,1.4715312163809726e-36,2.2677075666479118e-35,4.861338764039786e-37,3.483830685260388e-44,2.915198158926262e-46,9.342694948409805e-36,2.393635682421568e-44,2.446838188520436e-34,3.150346255161885e-52,3.76,0.0,0.740594292445777,0.999993629155523,1.5627966101414734e-21,7.781586582788933e-27,2.582254823382558e-10,2.5822548233850264e-10,3.6430538661554245e-23,1.3465115596042325e-28,6.370844314772188e-06,2.1879355940078224e-26,1.573981145825075e-28,1.620956956412473e-13,4.975229312528505e-18,9.637042107762597e-22,1.3126985263196501e-18,1.1191257862276693e-12,2.5996870306656023e-25,1.7123216209012222e-17,1.6559232222447546e-22,6.194808714648574e-27,1.3461321293414774e-23,7.259362785482476e-20,3.4345872839800306e-37,3.489412464550204e-33,2.4363825968398556e-21,8.65518542551201e-41,7.698381392843077e-21,4.7763425420466805e-18,5.766202078929904e-31,2.5941516094522907e-37,2.2242314752796493e-35,1.1972251702373188e-28,1.0383841607549988e-33,7.653158279688146e-46,2.5551836387007345e-50,6.57601718902617e-54,2.3909318605023117e-46,6.236520101498702e-37,2.5535369198080207e-50,3.446662082788643e-44,8.706440957867791e-35
1.2789285251847472e-10,0.4851596706219604,4.50438078628301e-19,8.096568616375816e-24,1.9780745599135845e-17,3.932569373280695e-23,0.0,0.0,1.74242481689593e-13,5.1071386857151335e-22,2.7903215135795056e-25,4.6562771341570194e-27,5.266475086355817e-37,1.0481368844689167e-45,2.264844677400993e-33,2.310319957792646e-23,8.894013054786217e-21,2.3656861302385216e-27,3.4145080428701516e-43,2.1050413086524546e-43,1.817847609184144e-23,1.4361625063093124e-35,2.5948318455244992e-21,1.0644334557528815e-35,9.37381157527076e-30,1.9925378935595715e-36,2.815994717029941e-35,6.488594775092022e-37,4.996878366130814e-44,4.181283335313002e-46,1.2469437176603966e-35,3.4326472241096037e-44,3.265898797516682e-34,4.854393542200354e-52,3.76,0.0,0.7405942924263933,0.999993231397497,1.9406639347632045e-21,9.663122092497786e-27,2.775551220413945e-10,2.7755512204167955e-10,4.2063634048895074e-23,1.55552700241148e-28,6.768602328590546e-06,2.5275992291249474e-26,1.844156837030556e-28,1.742285414186204e-13,5.747851592164852e-18,1.1967079570271926e-21,1.516574638587947e-18,1.2028973113228183e-12,3.0033511122362986e-25,1.9782682484780974e-17,1.9130833617210085e-22,7.197238456627586e-27,1.555188961742283e-23,8.386698952815182e-20,4.584187857442911e-37,4.333124329944988e-33,2.6188206020816904e-21,1.2411791116042695e-40,8.894022947497068e-21,5.517803651527593e-18,7.160362571139782e-31,3.4625392412520853e-37,2.933731930887012e-35,1.486653951493276e-28,1.3859232083356e-33,1.1785133979906088e-45,3.9324922641641614e-50,1.0128837667399241e-53,3.4252006589075153e-46,8.407386947865478e-37,3.9124314814062977e-50,4.630086068150899e-44,1.0808003822647382e-34
1.3679963378066473e-10,0.485159670623669,4.967142598186556e-19,9.018253144304418e-24,2.2631667751104332e-17,4.6083244337157735e-23,0.0,0.0,1.8637722537651283e-13,5.843257931629014e-22,3.414819870704095e-25,5.696514589897517e-27,6.516524821346255e-37,1.2819765695320306e-45,2.5900464894734227e-33,2.6421383659428357e-23,1.0175917469834178e-20,2.8943401670897726e-27,4.438804909735187e-43,2.5761016367619225e-43,2.0798633153481826e-23,1.7574980159826296e-35,2.773831608720009e-21,1.3933735629565604e-35,1.1471617198801014e-29,2.651233069560971e-36,3.446213330554546e-35,8.493750724003647e-37,6.995169270743037e-44,5.853408400091195e-46,1.6322084745881869e-35,4.804611652562841e-44,4.275178865141755e-34,7.265744320717894e-52,3.76,0.0,0.7405942924070096,0.9999928433236649,2.3750007249521567e-21,1.1825848630200196e-26,2.968847617440246e-10,2.968847617443508e-10,4.809778641273082e-23,1.7795985627944644e-28,7.15667614851197e-06,2.8917381139563654e-26,2.139183468905167e-28,1.8636125770292214e-13,6.576200026573047e-18,1.4645295529729926e-21,1.735160317579931e-18,1.2866686445262085e-12,3.4361188249781352e-25,2.263403830993929e-17,2.1887926231224055e-22,8.279875450989559e-27,1.7793265694628946e-23,9.595345825842087e-20,6.000733781370938e-37,5.3029256000022574e-33,2.801267107666875e-21,1.7372065926790576e-40,1.0175929576705406e-20,6.312683955105729e-18,8.762856663320218e-31,4.53260786612899e-37,3.795148353124185e-35,1.8193218590304336e-28,1.8141551098863102e-33,1.762808209481572e-45,5.8788393357229045e-50,1.515420471637755e-53,4.789207501975921e-46,1.1112356263251726e-36,5.822978438769089e-50,6.099752826229334e-44,1.3222570240016788e-34
1.4570641504285474e-10,0.48515967062537757,5.449319649269067e-19,9.999959520869141e-24,2.5674418557721837e-17,5.351522119834234e-23,0.0,0.0,1.9851197721099333e-13,6.6289175713832025e-22,4.126164963439367e-25,6.88089399937466e-27,7.960192802974479e-37,1.548130018876804e-45,2.936884619885929e-33,2.9960508188561466e-23,1.1544085780446302e-20,3.496288672845587e-27,5.675533330390361e-43,3.112658842372541e-43,2.3595124391759776e-23,2.1234954536306155e-35,2.9526100970162786e-21,1.793233966351915e-35,1.38611195389498e-29,3.4730717575974144e-36,4.164067039441091e-35,1.093122181385236e-36,9.588097276300566e-44,8.023111116935312e-46,2.1005097856926742e-35,6.584484478453526e-44,5.502071120998422e-34,1.0606315081442856e-51,3.76,0.0,0.7405942923876259,0.999992464698114,2.8697389462293715e-21,1.4289347488236453e-26,3.162144014461463e-10,3.162144014465162e-10,5.453227559888256e-23,2.0187228227847839e-28,7.535301687153989e-06,3.2803478533375146e-26,2.459733067835493e-28,1.9849384462592423e-13,7.460271597111865e-18,1.7695927751180004e-21,1.9684554145596707e-18,1.3704397858384014e-12,3.8979871104246485e-25,2.5677283122518417e-17,2.4830501607416093e-22,9.443577012160505e-27,2.0185444500563437e-23,1.088529906155149e-19,7.722655313786834e-37,6.407596502373126e-33,2.9837221151727275e-21,2.3806961400300873e-40,1.1544100409416761e-20,7.160972571935657e-18,1.0588187842364468e-30,5.833402448711333e-37,4.826857985127811e-35,2.198236827683149e-28,2.3346943079833566e-33,2.5722606846056754e-45,8.573340812163123e-50,2.211801991359529e-53,6.556509913967591e-46,1.4436234844185939e-36,8.453804569188248e-50,7.900225014664586e-44,1.5971714420286053e-34
1.5461319630504475e-10,0.48515967062708615,5.95091276121602e-19,1.1044149985565601e-23,2.8908993533096094e-17,6.164934085589409e-23,0.0,0.0,2.106467373084506e-13,7.464117638309469e-22,4.930010206023687e-25,8.218697399185647e-27,9.61393153670868e-37,1.8486608557332107e-45,3.3053278252163664e-33,3.372027625411874e-23,1.2998517096463204e-20,4.17625941052899e-27,7.151522023020448e-43,3.7189763520240784e-43,2.656794980667162e-23,2.537057266481258e-35,3.1311675857877748e-21,2.2735418800364218e-35,1.656129969887559e-29,4.486178573427313e-36,4.975259178807113e-35,1.3859083530209767e-36,1.2899277431478882e-43,1.0793829044797763e-45,2.662995193585329e-35,8.856943206924204e-44,6.975811294833942e-34,1.5141667924995544e-51,3.76,0.0,0.7405942923682421,0.999992095290803,3.4288104720636e-21,1.7073199756780782e-26,3.355440411477594e-10,3.355440411481759e-10,6.136638274828074e-23,2.2728963649193737e-28,7.904708986008171e-06,3.693424066247881e-26,2.806469273363079e-28,2.106263023165027e-13,8.400063285883901e-18,2.1143212669073496e-21,2.2164597812766255e-18,1.454210735259954e-12,4.388952911539111e-25,2.891241636547071e-17,2.795855128912802e-22,1.0689165845000244e-26,2.2728421010923995e-23,1.225655431801121e-19,9.790966353672646e-37,7.65591714466868e-33,3.1661856261765546e-21,3.2022565969307816e-40,1.299853457552203e-20,8.062658625225933e-18,1.2650858897008988e-30,7.395922413653429e-37,6.04793848040013e-35,2.626406372856956e-28,2.959935681531328e-33,3.671217184028912e-45,1.2229022065903833e-49,3.1575078742012114e-53,8.810065683109881e-46,1.8470669453405963e-36,1.2004249943527207e-49,1.0079638670200495e-43,1.9076981534443437e-34
1.6351997756723476e-10,0.4851596706287947,6.471922755824209e-19,1.2153286727325461e-23,3.233538819611144e-17,7.051332101614433e-23,0.0,0.0,2.2278150578151262e-13,8.348858166210259e-22,5.832008889242452e-25,9.719194338186142e-27,1.1494661857208458e-36,2.1856278221918226e-45,3.6953449023840564e-33,3.7700391319494686e-23,1.453921052863812e-20,4.938974760616404e-27,8.895060228981639e-43,4.399317953463894e-43,2.971710939821369e-23,3.0010852405712407e-35,3.309504350063336e-21,2.844424947352271e-35,1.95911374731095e-29,5.7215048304654904e-36,5.885492786719741e-35,1.7339071346897317e-36,1.7067940700885636e-43,1.4282066588590293e-45,3.331513476266688e-35,1.1717334501813032e-43,8.727478051462429e-34,2.118922363844331e-51,3.76,0.0,0.7405942923488584,0.9999917348773543,4.0561470840185726e-21,2.0196986324145427e-26,3.5487368084886416e-10,3.5487368084933e-10,6.859939029367153e-23,2.5421157722411413e-28,8.265122422813396e-06,4.130962385776226e-26,3.180047737831348e-28,2.2275863090074027e-13,9.395572075716328e-18,2.501138538918035e-21,2.4791732699448614e-18,1.5379814927914178e-12,4.9090131726781925e-25,3.2339437486433055e-17,3.1272066820116365e-22,1.2017431709047414e-26,2.5422190201575265e-23,1.3709107254340443e-19,1.2249263954635434e-36,9.056667515808434e-33,3.3486576422556557e-21,4.236352983787808e-40,1.453923120582487e-20,9.017731242153584e-18,1.4965371919058987e-30,9.253121636954436e-37,7.478079601886912e-35,3.10683759541312e-28,3.7030543228133685e-33,5.136233677937419e-45,1.709910451168843e-49,4.4185757999731325e-53,1.1643109672663625e-45,2.3314313315128278e-36,1.6709682996611821e-49,1.2689818166866694e-43,2.2559887767324883e-34
1.7242675882942477e-10,0.4851596706305033,7.012350454997766e-19,1.332983188565502e-23,3.595359807028031e-17,8.013488055228241e-23,0.0,0.0,2.3491628274008095e-13,9.283139189348483e-22,6.837814180657101e-25,1.139164189247408e-26,1.3619772543741678e-36,2.5610847869896236e-45,4.106904688584892e-33,4.190055722216508e-23,1.6166165188619113e-20,5.78915172758209e-27,1.0935878250086945e-42,5.157947879154135e-43,3.3042603166382327e-23,3.518480500877053e-35,3.487620664526661e-21,3.5166112064744043e-35,2.2969611348491838e-29,7.212902799689365e-36,6.900470604213581e-35,2.1436580505850938e-36,2.2249848513052212e-43,1.8618160238382988e-45,4.118614453825596e-35,1.52722932587076e-43,1.078999293449254e-33,2.9124162867670846e-51,3.76,0.0,0.7405942923294747,0.9999913832389282,4.755680471825416e-21,2.368028787690542e-26,3.7420332054946027e-10,3.7420332054997834e-10,7.623058195746207e-23,2.826377628299373e-28,8.616760836710256e-06,4.5929584590985886e-26,3.5811163772088876e-28,2.3489083050198765e-13,1.0446794950149251e-17,2.9324679689693873e-21,2.756595733230125e-18,1.6217520584333398e-12,5.458164839569159e-25,3.5958345937578355e-17,3.4771039744552027e-22,1.3429132462988383e-26,2.826674704854865e-23,1.5242953530692841e-19,1.514372798831582e-36,1.0618627486822801e-32,3.53113816498732e-21,5.521530797269959e-40,1.6166189432023858e-20,1.0026179553810954e-17,1.754622830408596e-30,1.1439908425867892e-36,9.137531455351314e-35,3.642537184720407e-28,4.5780053887569e-33,7.057639803841992e-45,2.3482082114832264e-49,6.072957532860892e-53,1.5159714601401553e-45,2.9072921954073817e-36,2.2845577517992833e-49,1.578635068692233e-43,2.6441920352393957e-34
1.8133354009161479e-10,0.48515967063221194,7.572196680735671e-19,1.4576247554276524e-23,3.976361868326864e-17,9.054173950451003e-23,0.0,0.0,2.4705106829152293e-13,1.0266960742415692e-21,7.953079125284679e-25,1.3245284709149393e-26,1.600711920988219e-36,2.9770807683293315e-45,4.539976061097129e-33,4.632047817214824e-23,1.787938018889355e-20,6.731501959023655e-27,1.330508208161384e-42,5.999131053272451e-43,3.654443111117387e-23,4.09214351164742e-35,3.665516803517744e-21,4.3014290259884837e-35,2.6715698507099566e-29,8.997401808250117e-36,8.025895075297372e-35,2.6220665594332775e-36,2.8619996383288043e-43,2.394854081598177e-45,5.037548460514382e-35,1.9641576640362342e-43,1.3198120314266618e-33,3.939400145239938e-51,3.76,0.0,0.740594292310091,0.999991040161834,5.5313422335968095e-21,2.754268490018674e-26,3.9353296024954797e-10,3.9353296025012084e-10,8.425924274541252e-23,3.125678517151018e-28,8.959837918668736e-06,5.079407947409469e-26,4.0103161722222707e-28,2.4702290124105647e-13,1.1553728893399505e-17,3.410732802469823e-21,3.0487270242087966e-18,1.7055224321862634e-12,6.0364048592370915e-25,3.9769141175141264e-17,3.8455461607019474e-22,1.4924997400955548e-26,3.12620865280415e-23,1.685808880820358e-19,1.8523120303916135e-36,1.2350576813377283e-32,3.713627195948832e-21,7.101080405608803e-40,1.7879408386656985e-20,1.1087992695036893e-17,2.04079287535706e-30,1.3993145580516398e-36,1.1046926921411478e-34,4.236511428379205e-28,5.599523703208383e-33,9.543554590574531e-45,3.173482417936814e-49,8.213991375569499e-53,1.9476476862123436e-45,3.58597133903895e-36,3.07384525360093e-49,1.9428808253456474e-43,3.0744537673315547e-34
1.902403213538048e-10,0.4851596706339205,8.151462255136859e-19,1.5894995779463156e-23,4.3765445567111915e-17,1.0176161908001001e-22,0.0,0.0,2.5918586254059326e-13,1.130032286054506e-21,9.18345664535107e-25,1.528935499093739e-26,1.8675024682557648e-36,3.435659925825355e-45,4.9945279373553395e-33,5.0959858752569576e-23,1.9678854642810714e-20,7.770731738926965e-27,1.6035186558161913e-42,6.9271330033686575e-43,4.022259323258462e-23,4.7249740763241263e-35,3.843193041032346e-21,5.2108071024113e-35,3.084837482492452e-29,1.1115064905950492e-35,9.267468346986933e-35,3.17640405399887e-36,3.637164880207153e-43,3.0434925905066306e-45,6.102266503559525e-35,2.4957405550270718e-43,1.5988467328568274e-33,5.251730896851064e-51,3.76,0.0,0.7405942922907075,0.9999907054376884,6.387063875749523e-21,3.1803757677624234e-26,4.1286259994912716e-10,4.1286259994975773e-10,9.268465894885245e-23,3.4400150233601897e-28,9.294562052210013e-06,5.590306525951878e-26,4.4682808037861815e-28,2.5915484323614013e-13,1.271637089037542e-17,3.938356152259097e-21,3.355566996386122e-18,1.789292614050728e-12,6.643730180037974e-25,4.377182265963398e-17,4.232532395251705e-22,1.6505725733987789e-26,3.440820361641751e-23,1.855450874901096e-19,2.2438784926637402e-36,1.4261295134682803e-32,3.89612473671746e-21,9.022798299858466e-40,1.9678887203124293e-20,1.22031598044917e-17,2.356497327402089e-30,1.69516502895399e-36,1.3227373144852793e-34,4.891766207817338e-28,6.783123871417319e-33,1.2719038825970553e-44,4.226973186887542e-49,1.0949687570791239e-52,2.4721887617642828e-45,4.379514689451608e-36,4.076303747357329e-49,2.3680666668907485e-43,3.5489169228264085e-34
