Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62)
1.3990122282391576e-06,0.9414404034057752,0.001672947081862925,0.0010200964772505898,0.001343335737989703,0.005864653898493367,0.0,0.0,0.00013943504633444318,6.02621544913823e-07,0.0012790076105447992,5.199959910966184e-07,2.7581453832863473e-07,2.8042779896070052e-11,9.737077723461583e-09,5.409316579843396e-07,2.190650972537906e-06,6.496815680020955e-07,3.098908303329552e-06,1.2878774315627644e-07,0.0009252325970786072,1.9666244062804628e-08,3.148616550827743e-08,9.504297377161676e-10,9.268546292879718e-11,3.334559907177819e-05,4.364587201382776e-07,8.490045224932016e-08,6.399722530318152e-13,1.3136315336039177e-12,1.6688167731209768e-09,2.088858241451722e-11,2.7476798407481075e-07,7.553514919008823e-11,3.76,0.0,0.171966665793381,0.9921076662176904,0.003908898043376833,2.2040833091784263e-07,0.4076809425087224,0.41419371467898614,9.399122939699967e-07,4.593465650282938e-09,0.0029632708058020974,0.0008491527358446074,0.0016799218759895275,9.657947565281119e-05,6.499375226407652e-06,0.002651014807609441,0.006214856384817921,0.025522551085249798,0.0007652425745548521,0.00030810330030448365,8.817853343896705e-06
1.4082620013447511e-06,0.9416994055372462,0.001700698047178934,0.0010490038961094234,0.0013695744801746732,0.005964964230546792,0.0,0.0,0.00014032806520137376,6.086239177962002e-07,0.0013205484534809893,5.455447303250048e-07,2.824846982267892e-07,3.0167119904032556e-11,1.029954528862717e-08,5.631147290036098e-07,2.2589925006007007e-06,6.688231105532596e-07,3.23368823841989e-06,1.3254311497488734e-07,0.0009356329705112522,1.9953970891188164e-08,3.295795687137912e-08,1.0024193414905938e-09,9.572221881757467e-11,3.498017673976674e-05,4.439288669978018e-07,8.865853291562733e-08,6.821411566449614e-13,1.3942897002240296e-12,1.7722730286143744e-09,2.1687799766286113e-11,2.8081505882300036e-07,7.948926890382097e-11,3.76,0.0,0.17042099067240504,0.9919850412307823,0.0040066284487386555,2.267356909949017e-07,0.40888854033849004,0.4155516849842918,9.427001643269012e-07,4.607141844410575e-09,0.0029629048918288297,0.0008697100822648915,0.001724688324827412,9.785366480923036e-05,6.58321738541421e-06,0.002698275364578592,0.006328104380540327,0.02563715348339644,0.0007840512314419097,0.0003112507243130409,8.981716361541773e-06
1.4175117744503447e-06,0.94195689807901,0.0017287833316600091,0.001078616209646152,0.0013962195789578033,0.006066418045687026,0.0,0.0,0.0001412266156122763,6.146520660259816e-07,0.0013631809146232793,5.722790256920356e-07,2.89300775617516e-07,3.244509655698678e-11,1.0892836807659358e-08,5.861345487082964e-07,2.3293616592347264e-06,6.885415625484363e-07,3.3735974035084063e-06,1.363850432181513e-07,0.0009460725323425788,2.0244909932441888e-08,3.4495037658559124e-08,1.0570477319223061e-09,9.885531346987538e-11,3.668668913829026e-05,4.514895140309006e-07,9.256485332640792e-08,7.269388049189922e-13,1.4795199550681014e-12,1.881868201134197e-09,2.2513425714892203e-11,2.8696068564678114e-07,8.363821854261184e-11,3.76,0.0,0.16888570001735687,0.9918598373020684,0.004106314805914731,2.3321042111858707e-07,0.4100811698090504,0.41689767991382265,9.454535115765295e-07,4.620649995119399e-09,0.002962531280793519,0.0008906535014045838,0.0017703691811966512,9.913734883193659e-05,6.667710665395768e-06,0.0027461626580920734,0.006442813663624912,0.02575206269550329,0.0008032202803085618,0.00031440681704374113,9.14772249651065e-06
1.4267615475559382e-06,0.9422129003393778,0.0017572040357975978,0.0011089476817968502,0.001423275217029995,0.006169020733616017,0.0,0.0,0.0001421307656170658,6.20706387420909e-07,0.0014069272159332549,6.00250793091346e-07,2.962660220587859e-07,3.4887274822308084e-11,1.1518549583337738e-08,6.100198533732812e-07,2.4018252150340686e-06,7.088570183673529e-07,3.518804124862446e-06,1.4031491972028275e-07,0.0009565512004331041,2.053911367348583e-08,3.6100126294899e-08,1.1144419757397926e-09,1.0208813749497306e-10,3.846792601111865e-05,4.591409665214709e-07,9.662446499528928e-08,7.745247648645994e-13,1.5695582927698237e-12,1.9979481036364307e-09,2.3366162533563965e-11,2.9320570792636733e-07,8.79911614773326e-11,3.76,0.0,0.16736069618584126,0.9917320113262752,0.0042079869132593565,2.3983565598186765e-07,0.411258863320194,0.4182317824497918,9.481724107494041e-07,4.633990494851048e-09,0.0029621498440092144,0.0009119878893230137,0.0018169772019918594,0.00010043042129379251,6.752848974069511e-06,0.0027946825000448082,0.0065589940110177694,0.025867305236514895,0.0008227544782565934,0.00031757159910760147,9.315876205888357e-06
1.4360113206615318e-06,0.9424674315144388,0.0017859611576870685,0.0011400127800925326,0.0014507455539708844,0.0062727775175188865,0.0,0.0,0.00014304058030022146,6.267872824118274e-07,0.0014518098954260943,6.295140901341254e-07,3.0338377900059314e-07,3.7504904191894697e-11,1.2178358259167554e-08,6.348002639639349e-07,2.476452598380335e-06,7.29790377866266e-07,3.6694813620100273e-06,1.443341420878174e-07,0.0009670689049607937,2.083663556569181e-08,3.777604496488058e-08,1.1747351573016214e-09,1.0542422271758734e-10,4.032676857457091e-05,4.66883498376235e-07,1.0084255566172992e-07,8.250684336472291e-13,1.6646514975361996e-12,2.1208767218366115e-09,2.4246723729946412e-11,2.9955095279903007e-07,9.255767300605692e-11,3.76,0.0,0.16584588254064234,0.9916015197594065,0.004311674816699817,2.466146167474352e-07,0.412421651999787,0.41955407487943547,9.508569339416455e-07,4.647163722174342e-09,0.0029617604514775206,0.0009337181393405528,0.00186452518064991,0.00010173276876691967,6.8386257698374876e-06,0.0028438407048680943,0.006676655038748947,0.025982907868552188,0.0008426585863911511,0.00032074509516344607,9.486181120772714e-06
1.4452610937671253e-06,0.9427205106875686,0.0018150555894468974,0.0011718261756958144,0.0014786347236197693,0.006377693446783387,0.0,0.0,0.00014395612168987193,6.328951535913921e-07,0.0014978518084590477,6.601251990422891e-07,3.106574815987964e-07,4.03099597584254e-11,1.2874018229327782e-08,6.605063097406018e-07,2.5533160177220165e-06,7.513633811734505e-07,3.825806807281558e-06,1.484441131679958e-07,0.0009776255887516815,2.1137530013297285e-08,3.952572304942658e-08,1.2380666707026625e-09,1.0886724849588593e-10,4.226619175977558e-05,4.747173509605648e-07,1.0522445125460608e-07,8.787496779368073e-13,1.7650575548315373e-12,2.2510370768616118e-09,2.515583386320819e-11,3.0599723017472434e-07,9.734775756915766e-11,3.76,0.0,0.16434116345384522,0.9914683186231253,0.004417408805140349,2.5355061434583174e-07,0.4135695657164891,0.42086463880437214,9.53507150344219e-07,4.660170041927733e-09,0.0029613629718981513,0.0009558491394162494,0.0019130259418798294,0.00010304427067841608,6.92503405239085e-06,0.002893643087831278,0.006795806193188554,0.02609889760202121,0.0008629373674794163,0.00032392733394167195,9.65864001867644e-06
1.4545108668727188e-06,0.9429721568288816,0.0018444881135959842,0.0012044027433153464,0.0015069468313802512,0.006483773389613418,0.0,0.0,0.00014487744866610222,6.390304052536681e-07,0.001545076128909378,6.92142712501456e-07,3.180906627348447e-07,4.331518550103883e-11,1.3607369178303755e-08,6.871694523478032e-07,2.632490578115013e-06,7.73598645047041e-07,3.987962986585347e-06,1.526462404999412e-07,0.000988221207615559,2.1441852360251583e-08,4.135220064673513e-08,1.3045825266795456e-09,1.1242104829826583e-10,4.428926647325974e-05,4.826427319252768e-07,1.0977561779295711e-07,9.357595177249879e-13,1.8710460742298116e-12,2.38883212246401e-09,2.6094228337810218e-11,3.125453317322168e-07,1.0237186657992488e-10,3.76,0.0,0.16284644431115045,0.991332363509498,0.004525219405591797,2.606470528888815e-07,0.4147026330929263,0.4221635551500019,9.561231262732154e-07,4.673009805366178e-09,0.002960957272690817,0.0009783857694430466,0.001962492336191125,0.0001043647991666758,7.012066353342091e-06,0.0029440954633088226,0.006916456742142308,0.02621530169659448,0.0008835955835305614,0.00032711834826804173,9.833254795690454e-06
1.4637606399783124e-06,0.9432223887946394,0.001874259399391178,0.0012377575609934654,0.001535685951458584,0.006591022025539155,0.0,0.0,0.00014580461686856613,6.451934429246129e-07,0.001593506350237504,7.256276225658466e-07,3.256869572515098e-07,4.653413987952793e-11,1.4380338753875856e-08,7.148221103910069e-07,2.7140544041115667e-06,7.965197008650575e-07,4.156137361396453e-06,1.5694193574867996e-07,0.0009988557306864448,2.1749658875441056e-08,4.3258632177161625e-08,1.3744356750675905e-09,1.1608961654637536e-10,4.639916187391688e-05,4.906598140253968e-07,1.1450166321763857e-07,9.963008578461706e-13,1.98289872351271e-12,2.5346856777448793e-09,2.7062653173037597e-11,3.1919602989604174e-07,1.0764091688492135e-10,3.76,0.0,0.1613616315163786,0.991193609586132,0.004635137378021336,2.6790743320044953e-07,0.41582088151932695,0.42345090417494374,9.587049252011995e-07,4.685683350312608e-09,0.0029605432200078886,0.0010013328984601214,0.0020129372342186074,0.0001056942189385049,7.099714726897298e-06,0.0029952036430127534,0.0070386157657881835,0.026332147662060323,0.0009046379932963635,0.0003303181750874796,1.0010026438430276e-05
1.473010413083906e-06,0.9434712253266009,0.0019043699991272323,0.0012719059097624581,0.001564856124035812,0.0066994438378264656,0.0,0.0,0.0001467376786034922,6.513846728834201e-07,0.0016431662864310422,7.60643412709237e-07,3.3345010641513553e-07,4.998124383905242e-11,1.5194946377160396e-08,7.434976845033486e-07,2.798088767080716e-06,8.201510343203277e-07,4.3305224319360045e-06,1.613326141220727e-07,0.001009529140767535,2.2061006736240896e-08,4.524829007227077e-08,1.447786343595459e-09,1.1987711573179118e-10,4.8599147664270555e-05,4.98768733931963e-07,1.1940833914740477e-07,1.0605892706755737e-12,2.1009096740827015e-12,2.689043396325005e-09,2.806186474739737e-11,3.259500767946535e-07,1.1316630986804565e-10,3.76,0.0,0.15988663249616036,0.9910520116017054,0.004747193709916849,2.7533535646642353e-07,0.4169243371676355,0.4247267654805115,9.612526077896648e-07,4.698191001314008e-09,0.00296012067874459,0.0010246953817819725,0.0020643735208419416,0.0001070323871272284,7.1879707405810745e-06,0.003046973434190531,0.007162292147456104,0.026449463259035425,0.0009260693496919253,0.0003335268554878486,1.0188954995788581e-05
1.4822601861894995e-06,0.943718685051329,0.0019348203444016071,0.0013068632731647602,0.001594461352373863,0.0068090431057886225,0.0,0.0,0.00014767668275017594,6.57604501674742e-07,0.0016940800728254032,7.972561531181337e-07,3.4138396261528333e-07,5.367183133024887e-11,1.6053307193418435e-08,7.732305829042229e-07,2.884678217038619e-06,8.445181268959627e-07,4.511315841515699e-06,1.658196937707464e-07,0.0010202414346802851,2.2375954010342107e-08,4.732456854804291e-08,1.524802393838699e-09,1.237878838136633e-10,5.089259639381307e-05,5.069695910380036e-07,1.245015425527102e-07,1.1288538337313976e-12,2.2253860577528866e-12,2.852373772895778e-09,2.9092629516985552e-11,3.328082032001896e-07,1.1895995121197064e-10,3.76,0.0,0.15842135570480756,0.9909075238918861,0.004861419610560536,2.8293452800568313e-07,0.41801302500611387,0.4259912180202296,9.637662319226e-07,4.710533069802245e-09,0.00295968951256465,0.0010484780580439844,0.002116814089098343,0.0001083791531519931,7.276825466027238e-06,0.0030994106377883997,0.007287494564252858,0.026567276499535695,0.0009478943971360235,0.00033674443472368656,1.03700395505184e-05
1.491509959295093e-06,0.9439647864794398,0.001965610742346685,0.001342645336632362,0.0016245055998558569,0.006919823897003506,0.0,0.0,0.00014862167466705818,6.638533356118012e-07,0.0017462721667966003,8.355345993253278e-07,3.4949249431304843e-07,5.7622202452439815e-11,1.6957636167360524e-08,8.040562474511096e-07,2.9739107190617356e-06,8.696474992000854e-07,4.698720482019433e-06,1.704045951711394e-07,0.0010309926236172697,2.26945596358035e-08,4.9490987462068777e-08,1.6056596951892234e-09,1.2782644190453595e-10,5.328298577205871e-05,5.1526244625989e-07,1.2978731734029518e-07,1.2013380261797325e-12,2.3566484349683636e-12,3.0251691880689883e-09,3.0155723706928626e-11,3.3977111745030204e-07,1.250342713302667e-10,3.76,0.0,0.1569657106293612,0.9907601003856658,0.004977846505006492,2.907087611636665e-07,0.41908696881444074,0.42724434010938483,9.66245852741197e-07,4.722709854259722e-09,0.00295924958391936,0.0010726857461642858,0.0021702718338870255,0.00010973435857848538,7.3662694698487975e-06,0.0031525210465802984,0.0074142314775346935,0.02668561564740066,0.0009701178688106961,0.0003399709622398725,1.0553278190673367e-05
1.5007597324006865e-06,0.9442095480048059,0.001996741371832148,0.0013792679867206433,0.0016549927869610125,0.007031790059439797,0.0,0.0,0.00014957269609749155,6.701315802704315e-07,0.001799767348321885,8.755502942839918e-07,3.577797912497114e-07,6.184967933038551e-11,1.79102523266808e-08,8.360111801854493e-07,3.065877794349784e-06,8.955667562416403e-07,4.892944600491264e-06,1.7508874049179093e-07,0.0010417827334984141,2.301688339927945e-08,5.1751196254407247e-08,1.6905425177344734e-09,1.319975022514206e-10,5.577390098880627e-05,5.236473208353408e-07,1.3527185584139438e-07,1.2783006885313966e-12,2.4950312745075125e-12,3.20794699242921e-09,3.125193297501275e-11,3.46839504352566e-07,1.314022464831004e-10,3.76,0.0,0.15551960779481014,0.9906096946121191,0.0050965060277570595,2.9866198132997565e-07,0.42014619119932184,0.42848620943461824,9.686915226797436e-07,4.7347216403899386e-09,0.00295880075405882,0.0010973232422218171,0.002224759645464205,0.00011109783698128655,7.456292804601602e-06,0.003206310443262436,0.007542511123230383,0.026804509218566478,0.0009927444838397587,0.00034320649169520233,1.0738667980932367e-05
1.51000950550628e-06,0.9444529879037057,0.0020282122796404568,0.001416747310191813,0.0016859267881746006,0.0071449452134958865,0.0,0.0,0.00015052978507530457,6.764396399740925e-07,0.0018545907204038155,9.173776739844244e-07,3.662500699277864e-07,6.637266483768754e-11,1.891358315755254e-08,8.691329703727584e-07,3.1606746659986073e-06,9.223046347323143e-07,5.094201906795847e-06,1.7987355294302958e-07,0.0010526118053301701,2.3342985912376296e-08,5.4108977971609326e-08,1.779643944977555e-09,1.3630597651899493e-10,5.836903703895907e-05,5.321241951194188e-07,1.409615001961858e-07,1.3600170501305928e-12,2.640883444706167e-12,3.4012506306734414e-09,3.238205204662326e-11,3.5401402407201836e-07,1.3807742058891358e-10,3.76,0.0,0.15408295876947684,0.9904562597075759,0.005217430016132905,3.067982300812791e-07,0.42119071361062,0.42971690306355104,9.71103291502704e-07,4.746568701293078e-09,0.002958342883060417,0.0011223953162506433,0.0022802904027277118,0.00011246941380809322,7.54688499985639e-06,0.003260784598513688,0.00767234150201776,0.02692398598118267,0.0010157789443860437,0.00034645108098584494,1.09262049338376e-05
1.5192592786118736e-06,0.9446951243339238,0.0020600233766185513,0.0014550995929430727,0.0017173114288335373,0.0072592927439555106,0.0,0.0,0.00015149297583027735,6.827779172699325e-07,0.001910767709353355,9.610941767174922e-07,3.7490767937692544e-07,7.121070428252046e-11,1.9970169155808005e-08,9.034603220365222e-07,3.2584004095355574e-06,9.498910525028849e-07,5.302711682314304e-06,1.8476045611023878e-07,0.0010634798955671866,2.3672928586092093e-08,5.6568253373231084e-08,1.873166307367919e-09,1.407569843815824e-10,6.107220104910053e-05,5.406930073799453e-07,1.468627436268786e-07,1.4467798293673665e-12,2.7945687162432483e-12,3.6056508066995638e-09,3.3546884320126e-11,3.6129531100243477e-07,1.4507392774393793e-10,3.76,0.0,0.152655676170562,0.9902997484232267,0.005340650503331899,3.1512166945056583e-07,0.4222205563580169,0.43093649745444934,9.734812063430198e-07,4.758251297646639e-09,0.0029578758298552774,0.0011479067089506518,0.0023368769662904386,0.00011384890624604896,7.638035053394487e-06,0.003315949269021949,0.007803730369357106,0.02704407495556759,0.0010392259326672418,0.00034970479226865335,1.1115883980977047e-05
1.5285090517174672e-06,0.9449359753338009,0.0020921744338090785,0.0014943413187746015,0.0017491504819083143,0.00737483579186444,0.0,0.0,0.00015246229869364753,6.891468123959766e-07,0.001968324064927596,1.006780356090698e-06,3.8375710721754996e-07,7.638455017379571e-11,2.108266853750577e-08,9.390330819846855e-07,3.359158108261672e-06,9.78357160125692e-07,5.518698889635168e-06,1.8975087327089464e-07,0.0010743870764759718,2.4006773603296135e-08,5.9133085119963e-08,1.9713216376511127e-09,1.453558624303333e-10,6.388731460287035e-05,5.493536525938191e-07,1.5298223159162774e-07,1.5389004119006114e-12,2.956466276523398e-12,3.821746690477904e-09,3.4747241441839254e-11,3.6868397262200064e-07,1.5240651546077693e-10,3.76,0.0,0.1512376736698437,0.9901401131331881,0.005466199711171996,3.2363658632358136e-07,0.4232357386282164,0.4321450684659222,9.758253117416585e-07,4.769769677891273e-09,0.002957399452241421,0.0011738621283148946,0.00239453217134215,0.00011523612309043676,7.729731422543138e-06,0.003371810195476673,0.007936685225385053,0.027164805413997763,0.0010630901078903352,0.0003529676919843034,1.1307698944143452e-05
1.5377588248230607e-06,0.9451755588212334,0.002124665078564653,0.00153448916799242,0.001781447664722066,0.007491577246332765,0.0,0.0,0.00015343778000377183,6.955467227395495e-07,0.002027285860317684,1.054519997904667e-06,3.928029860354794e-07,8.19162301881578e-11,2.225386211256226e-08,9.758922683268062e-07,3.463055013435781e-06,1.0077353948383519e-06,5.742394283196347e-06,1.9484622669559616e-07,0.0010853334365000216,2.4344583889207558e-08,6.180768204229822e-08,2.0743321490856876e-09,1.501081734017003e-10,6.681841606203092e-05,5.581059812458104e-07,1.5932676281125453e-07,1.6367101125572028e-12,3.126971255690576e-12,4.050167167508549e-09,3.5983942849763835e-11,3.7618058833409196e-07,1.6009056863658673e-10,3.76,0.0,0.14982886599952386,0.989977305843002,0.00559411004251354,3.3234739696303994e-07,0.4242362785026994,0.4333426913666538,9.781356496884307e-07,4.781124078421832e-09,0.0029569136069139477,0.001200266246173954,0.002453268820299392,0.00011663086461598424,7.821962015666957e-06,0.003428373100527793,0.008071213304672982,0.027286206880326087,0.0010873761031047191,0.00035623985088023037,1.1501642506503402e-05
