Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271),S(529),S(1906),S(3064)
0.0004778676947752827,0.6107571642468199,4.2843354774067264e-05,3.436588814409083e-06,3.9018880976462785e-05,0.025814530963829806,0.0,0.0,0.003784338277667293,0.0020733995312023556,0.003965100623870146,0.0002977553110453977,5.841304645821582e-07,2.1625058895776997e-16,2.2499557146320946e-12,3.1469037991136184e-09,7.79942817910651e-05,0.000562627055374796,3.0206684014456343e-08,2.2105158158912327e-12,6.388100024463357e-06,5.886278827739946e-13,4.851252726020976e-10,6.393912434033135e-06,2.3142161912704267e-07,0.0004613407665878869,4.924133716205244e-10,1.1983243179609379e-05,4.889596065513494e-06,4.492020186132205e-09,6.122918591378611e-09,1.3451343389309962e-11,2.0437950964341926e-08,2.244229068549177e-07,3.76,0.0,0.7270340084587561,0.9794646616607998,0.019399826060611726,0.001035173408053466,0.11621585224683777,0.12187734798221753,1.0009700405238971e-10,2.0468637654890617e-14,0.0001238169796927397,7.462295907423473e-07,5.259680424129142e-05,7.743750483731836e-05,3.415430052442563e-05,0.03907709578467604,0.0062944443536898,0.00013455174182786352,5.50908827972621e-07,0.0026639059714846348,7.893714108270215e-06,4.81865133932751e-07,8.444246544537912e-06,1.5092911902505995e-05,9.874863478938065e-07,4.7436027233891075e-07,0.00015759612601699672,3.079862583786357e-05,0.00016107947609179542,1.2502055137653137e-07,7.563270098173925e-06,0.0007995773317672074,4.813401611677396e-12,3.3524020388822154e-05,1.2019263370994195e-07,7.773051093483559e-07,2.5066781275325335e-12,1.1572346681180288e-08,2.990206448866657e-10,1.221681324073539e-07,2.2641415757942e-13,1.8428210350618804e-09,1.8636350562498208e-13,3.2399176981851546e-07,1.4566126530162758e-14,6.859662754662543e-13,1.9902004992622031e-10,0.000250514454974634,2.2459234400754705e-11,0.000237552988035782,8.38179080088671e-06,3.1919374000319394e-08,2.795089975946051e-14,0.00019126275502275372,4.649632521229938e-13,2.584756945067937e-07,3.983732549651839e-10,1.5282518121649914e-05,2.219258295292642e-09,7.402938275081702e-12,2.4853844724154105e-08,4.999642447437319e-06,1.057983052549597e-05,1.1134213580376923e-08,2.9244496573785777e-09,0.00019795942178518053,1.7915821271152014e-08,2.3819459586133154e-11,1.3811678255701811e-08,8.997304176817084e-08,3.253444130811707e-07
0.000478815289267844,0.6108021852869916,4.301122522515312e-05,3.4581011209726706e-06,3.923754288535042e-05,0.025948214967836118,0.0,0.0,0.00379466472769853,0.0020858924853940385,0.003997074829189824,0.0003013872549344319,5.912949685278887e-07,2.1996861572140426e-16,2.279017660815802e-12,3.1747937264763485e-09,7.84264778965083e-05,0.0005681051122470386,3.065355939894335e-08,2.2345594279763713e-12,6.419982511245699e-06,5.952023725521612e-13,4.903177277756764e-10,6.469084468991745e-06,2.3331690640096078e-07,0.0004657203648060473,4.997804715176819e-10,1.21323976562021e-05,4.952195320201922e-06,4.561015452531287e-09,6.1989817554301865e-09,1.3596886002151223e-11,2.0605786336065563e-08,2.264634670772372e-07,3.76,0.0,0.7265462075218787,0.9793330065813789,0.019536606682270002,0.0010428197128846946,0.11639650500970154,0.12210391812453003,1.0025261434771574e-10,2.0530150447633813e-14,0.00012380033682793086,7.515159141758502e-07,5.295282170907367e-05,7.777015824702679e-05,3.43198427390609e-05,0.03929968689501275,0.006326000835058684,0.0001352219608511742,5.546628937628495e-07,0.0026804975273787075,7.936024669589784e-06,4.863479053902417e-07,8.48962440867053e-06,1.522069189821794e-05,9.984729695034964e-07,4.791764185306573e-07,0.00015933364764083083,3.113512843934169e-05,0.0001621668181188088,1.255315487591193e-07,7.644963945242519e-06,0.0008082502414843783,4.8597828304348825e-12,3.3739380571956656e-05,1.2093963635506353e-07,7.856361995584255e-07,2.5335428279982306e-12,1.1753880805293598e-08,3.03729708632181e-10,1.2369835398942915e-07,2.288405973009702e-13,1.8622681989339589e-09,1.8797685595523535e-13,3.266673856824973e-07,1.4692217985881018e-14,6.933736641295436e-13,2.0001787552103325e-10,0.0002528868950825686,2.2633816343995814e-11,0.00024046303358002294,8.47776933136794e-06,3.227815398499018e-08,2.816785082285903e-14,0.00019279134150874215,4.69843155412495e-13,2.5973220023964055e-07,4.002266907700193e-10,1.5380957542432665e-05,2.230660375594848e-09,7.507916604033361e-12,2.4986890474392312e-08,5.025436523957125e-06,1.0728150749592676e-05,1.1304871419642771e-08,2.938926130881463e-09,0.0001992836551259566,1.8033005699158238e-08,2.3975258950278355e-11,1.3968914967856104e-08,9.099901980248965e-08,3.296275824774455e-07
0.0004797628837604053,0.6108472868349965,4.317914247812114e-05,3.4797051299278007e-06,3.945683249068293e-05,0.026082319083139353,0.0,0.0,0.003804987460929935,0.002098428917666478,0.004029288500229983,0.0003050577518799832,5.985323866234463e-07,2.2363648752170064e-16,2.3083862692127204e-12,3.202875995996506e-09,7.885979814244115e-05,0.000573624534825176,3.110621148558953e-08,2.2588371387134457e-12,6.452027180433288e-06,6.01854750820868e-13,4.955510737854974e-10,6.54499327235325e-06,2.3522193568083861e-07,0.00047013478322000907,5.072533783999367e-10,1.2283158720727463e-05,5.015450905159841e-06,4.630932392713018e-09,6.27585231958851e-09,1.374378896608461e-11,2.0774691829218617e-08,2.2851994393864535e-07,3.76,0.0,0.7260574139039484,0.97920060200131,0.01967417556458684,0.0010505089736442537,0.1165768128462386,0.1223304605324412,1.0040792767173501e-10,2.059187929750164e-14,0.00012378359921670095,7.568251456711182e-07,5.3310137317744696e-05,7.81030703510221e-05,3.448572525889976e-05,0.039523138454219425,0.0063576376349354065,0.00013589400681340058,5.584321898838577e-07,0.002697184349128791,7.978410052366916e-06,4.908653330115723e-07,8.535083239267052e-06,1.5349286782419303e-05,1.0095568897024383e-06,4.840285806077472e-07,0.00016108845261126074,3.1474513912482716e-05,0.00016326160376051952,1.260426315900681e-07,7.727571136151364e-06,0.0008170103233071329,4.9065375338833644e-12,3.395544782254567e-05,1.2168874684513906e-07,7.94035838721466e-07,2.5606285486694244e-12,1.1937794426095636e-08,3.0850121383224003e-10,1.252456430412814e-07,2.3128699826477965e-13,1.8818732330943205e-09,1.8960075372230543e-13,3.293590687740225e-07,1.4819133667033504e-14,7.008638752947539e-13,2.0101824150127554e-10,0.00025527747908628094,2.280928926541307e-11,0.00024340432841692507,8.57465624783633e-06,3.264021161254471e-08,2.8385982283746783e-14,0.00019433289487741012,4.747666263947599e-13,2.609918700581439e-07,4.020838487442201e-10,1.5479935116335977e-05,2.242086856937807e-09,7.614311803601815e-12,2.5120370202566336e-08,5.0513024614091836e-06,1.0878581918387098e-05,1.1478143601572859e-08,2.9534357864696582e-09,0.0002006150701536689,1.8150955251563174e-08,2.413207491004367e-11,1.4127587323448001e-08,9.203439523995347e-08,3.3396120557731774e-07
0.0004807104782529666,0.6108924689351141,4.334710143545753e-05,3.5014007490455125e-06,3.967674535660143e-05,0.026216842364837883,0.0,0.0,0.003815306261306666,0.0021110086792202145,0.004061743087386457,0.0003087671191674821,6.058432141040773e-07,2.274095964080729e-16,2.338064971965891e-12,3.231151343541701e-09,7.929423484280478e-05,0.0005791854831967967,3.1564699626502055e-08,2.283350980907109e-12,6.484235221068652e-06,6.085858619207735e-13,5.008254194272137e-10,6.621643769458008e-06,2.3713669098303952e-07,0.00047458421533796123,5.148333976849432e-10,1.2435539123834509e-05,5.0793674412022215e-06,4.7017804945817255e-09,6.353536558434046e-09,1.3892061576260727e-11,2.0944671034660033e-08,2.3059243928223276e-07,3.76,0.0,0.7255676275085841,0.9790674451721286,0.01981253521841247,0.001058241297381796,0.11675677469687014,0.12255697560993571,1.005629431121277e-10,2.0653824553359834e-14,0.0001237667665116086,7.621572248689777e-07,5.3668743898264015e-05,7.843623005842784e-05,3.465194419400631e-05,0.03974744990895879,0.006389354267242435,0.00013656786071902078,5.622166713972551e-07,0.00271396662484307,8.020869020606448e-06,4.954176038053206e-07,8.580621715860694e-06,1.547869804013875e-05,1.0207385902615846e-06,4.88916841723559e-07,0.00016286066527769643,3.1816795083016225e-05,0.0001643638672780681,1.2655377995072347e-07,7.811101740999838e-06,0.0008258583162666773,4.953667776895545e-12,3.4172217631812966e-05,1.224399450985702e-07,8.025042809039052e-07,2.587936108415865e-12,1.2124109170330636e-08,3.133357483793386e-10,1.2681015121467383e-07,2.337534344082862e-13,1.9016367141054236e-09,1.9123522406956438e-13,3.320668320764049e-07,1.4946875575193707e-14,7.084378233180119e-13,2.0202113250356258e-10,0.0002576862960004161,2.2985652331125844e-11,0.0002463771304740481,8.672457196245734e-06,3.300556516603019e-08,2.8605294234247505e-14,0.00019588749887697652,4.797339160969492e-13,2.622546893406625e-07,4.0394469722244026e-10,1.5579453754757178e-05,2.2535374660619417e-09,7.72214216931483e-12,2.5254283070115392e-08,5.077239949688513e-06,1.1031151713526194e-05,1.1654069903221019e-08,2.9679783694247917e-09,0.0002019536954492817,1.8269672933082954e-08,2.4289911446148586e-11,1.4287702925755296e-08,9.307921832023939e-08,3.3834577527448085e-07
0.0004816580727455279,0.6109377316323745,4.351509694745768e-05,3.523187868714517e-06,3.989727702070044e-05,0.026351783851675404,0.0,0.0,0.003825620912645185,0.0021236316185587914,0.004094440043824352,0.00031251567509761765,6.132279446989961e-07,2.313304426350585e-16,2.368054276767733e-12,3.2596201021690227e-09,7.972978025946711e-05,0.000584788116470483,3.202908349807499e-08,2.308102956673714e-12,6.516607827589719e-06,6.153965648178644e-13,5.061408656700035e-10,6.699040885654687e-06,2.390611553341853e-07,0.0004790688546614192,5.2252184699687e-10,1.2589551640232231e-05,5.14394955005227e-06,4.7735692938053464e-09,6.432040820358173e-09,1.4041713277876266e-11,2.1115727531542798e-08,2.3268105534105242e-07,3.76,0.0,0.725076848272807,0.9789335333518364,0.01995168814341545,0.0010660167903419745,0.11693638950489875,0.12278346376230578,1.007176597588922e-10,2.0715986531801753e-14,0.0001237498383660292,7.675120948139994e-07,5.402863417349512e-05,7.876962621170597e-05,3.481849562196498e-05,0.03997262067323735,0.006421150241014311,0.00013724350342852996,5.660162920424179e-07,0.0027308445393148155,8.063400339683361e-06,5.000049048385697e-07,8.626238519374831e-06,1.560892713735605e-05,1.032018548808513e-06,4.938412827434058e-07,0.0001646504100518339,3.216198469259726e-05,0.0001654736428140537,1.2706497386773185e-07,7.895565904701222e-06,0.0008347949624631164,5.001175612284787e-12,3.4389685440029184e-05,1.2319321085901508e-07,8.110417773881092e-07,2.615466317048327e-12,1.2312846637456273e-08,3.182338997092569e-10,1.283920307293423e-07,2.3623997884579627e-13,1.9215592089122353e-09,1.9288029189577474e-13,3.347906880970395e-07,1.5075445629818276e-14,7.160964293794479e-13,2.0302653300995194e-10,0.0002601134347264497,2.316290461827768e-11,0.00024938169841927913,8.771177816154761e-06,3.337423286078486e-08,2.882578729103955e-14,0.00019745523727735851,4.847452748042768e-13,2.6352064338734507e-07,4.0580920440744813e-10,1.5679516382583645e-05,2.2650119267332015e-09,7.831425088617415e-12,2.538862822966364e-08,5.1032486757326684e-06,1.1185888047244662e-05,1.1832690578687312e-08,2.9825536232157174e-09,0.00020329955960753833,1.8389161728642926e-08,2.444877251229372e-11,1.444926931508612e-08,9.413353899695642e-08,3.4278178704234596e-07
0.0004826056672380892,0.6109830749745281,4.368312384581237e-05,3.5450663751136344e-06,4.011842294865856e-05,0.0264871425553683,0.0,0.0,0.003835931198469811,0.002136297579708053,0.004127380827224437,0.0003163037396372662,6.206870701956799e-07,2.3524905054753154e-16,2.398355271267341e-12,3.288282763027754e-09,8.01664265713778e-05,0.00059043259210087,3.249942317849208e-08,2.3330950666744015e-12,6.549146203399371e-06,6.222877302126544e-13,5.114975125671146e-10,6.777189545783916e-06,2.4099531121709045e-07,0.00048358889466330976,5.30320054276294e-10,1.274520908402405e-05,5.209201854434581e-06,4.846308377384535e-09,6.511371488350446e-09,1.4192753578888759e-11,2.1287864883867152e-08,2.3478589499699034e-07,3.76,0.0,0.7245850761893607,0.9787988638095799,0.020091636820284878,0.0010738355574151993,0.11711565621855474,0.12300992539699611,1.0087207670623103e-10,2.0778365477370813e-14,0.000123732814434747,7.728897021772065e-07,5.4389800698261916e-05,7.910324757496344e-05,3.4985375574984325e-05,0.04019865010654088,0.0064530250572095655,0.0001379209155572023,5.698310050076644e-07,0.0027478182717785523,8.106002762342965e-06,5.046274232612972e-07,8.671932317285438e-06,1.5739975493806676e-05,1.043397243471711e-06,4.988019828351139e-07,0.0001664578114327165,3.251009534610737e-05,0.00016659096430614835,1.2757619326875722e-07,7.980973897556072e-06,0.0008438210090755267,5.049063092395105e-12,3.460784660288729e-05,1.2394852354810418e-07,8.196485751707911e-07,2.643219970608309e-12,1.2504028494439588e-08,3.2319625703812655e-10,1.2999143474227152e-07,2.3874670345089173e-13,1.9416412721504293e-09,1.9453597909154315e-13,3.375306481751098e-07,1.5204845502753922e-14,7.238406260769611e-13,2.0403442724713613e-10,0.00026255898396834135,2.3341045160221184e-11,0.0002524182921378173,8.870823736323503e-06,3.3746232835042783e-08,2.9047462323305456e-14,0.0001990361938756325,4.898009521135533e-13,2.6478971725929077e-07,4.076773380893073e-10,1.5780125947339446e-05,2.276509960740856e-09,7.942178882185525e-12,2.5523404808724932e-08,5.129328321157173e-06,1.1342819217228267e-05,1.2014046686398771e-08,2.997161287884225e-09,0.0002046526912453015,1.8509424590572917e-08,2.4608662019090895e-11,1.4612293985373607e-08,9.519740690811635e-08,3.472697406470774e-07
0.0004835532617306505,0.6110284989925051,4.3851177000316826e-05,3.5670361578923874e-06,4.034017853813355e-05,0.026622917471257296,0.0,0.0,0.0038462369022561754,0.0021490064039217903,0.004160566897995818,0.00032013163376591163,6.282210826580632e-07,2.3910604811894207e-16,2.4289726156117446e-12,3.317140342739103e-09,8.060416590319323e-05,0.0005961190665054838,3.297577906286851e-08,2.358329385322616e-12,6.581851557356484e-06,6.292602280853648e-13,5.168954613343251e-10,6.856094673581381e-06,2.4293914036494746e-07,0.0004881445287865931,5.3822935785057e-10,1.2902524291786256e-05,5.275128977043225e-06,4.9200073718695745e-09,6.591534882643144e-09,1.4345191871814463e-11,2.146108663077628e-08,2.3690706153092277e-07,3.76,0.0,0.7240923112851,0.9786634338214653,0.02023238371786128,0.0010816977026509662,0.11729457378919755,0.12323636092276047,1.0102619305120773e-10,2.084096161847396e-14,0.0001237156943734266,7.782899870164142e-07,5.475223592091827e-05,7.943708288616763e-05,3.515258005218625e-05,0.04042553753501162,0.006484978211911961,0.00013860007758449488,5.736607623759414e-07,0.002764887998002448,8.148675027814001e-06,5.092853462705173e-07,8.71770176252027e-06,1.5871844463047887e-05,1.0548751477310854e-06,5.037990177449773e-07,0.00016828299395268975,3.286113954028904e-05,0.00016771586556918745,1.2808741801173321e-07,8.067336067447179e-06,0.0008529372063867632,5.09733226719227e-12,3.482669642209024e-05,1.247058623922484e-07,8.28324917906898e-07,2.671197854395634e-12,1.2697676392405094e-08,3.282234103482092e-10,1.316085169885619e-07,2.412736791291457e-13,1.961883453577955e-09,1.9620230585439462e-13,3.4028672209515754e-07,1.5335076805266272e-14,7.316713530658953e-13,2.0504479928766036e-10,0.0002650230322982217,2.3520072924429067e-11,0.0002554871722361301,8.971400580611854e-06,3.4121583171551266e-08,2.927031956973626e-14,0.00020063045247407788,4.949011968415446e-13,2.6606189594874644e-07,4.09549065955187e-10,1.588128541049586e-05,2.2880312882823435e-09,8.054421269254287e-12,2.5658611921730057e-08,5.155478564961977e-06,1.1501973759324761e-05,1.2198179790184123e-08,3.0118011018790068e-09,0.00020601311899144648,1.8630464450030115e-08,2.4769583849371756e-11,1.47767843407738e-08,9.627087098105118e-08,3.5181013850292475e-07
0.0004845008562232118,0.6110740037322954,4.401925122057182e-05,3.5890970982617564e-06,4.0562539135139346e-05,0.02675910756929643,0.0,0.0,0.003856537807175875,0.002161757928278387,0.004193999720622482,0.00032399967998853136,6.358304758703491e-07,2.4314583295162955e-16,2.459909514653247e-12,3.346193507005813e-09,8.10429903009381e-05,0.0006018476945029498,3.345821186088481e-08,2.3838080117591606e-12,6.614725106617454e-06,6.363149307326458e-13,5.223348069146877e-10,6.935761191195423e-06,2.448926234171426e-07,0.0004927359504169339,5.46251107654499e-10,1.306151013499138e-05,5.34173554053064e-06,4.994675947317234e-09,6.672537322114164e-09,1.4499037531987294e-11,2.163539629183666e-08,2.3904465883407785e-07,3.76,0.0,0.7235985536396551,0.9785272406745731,0.020373931286594663,0.0010896033288028397,0.11747314117297572,0.12346277075033314,1.0118000789498982e-10,2.0903775191323372e-14,0.0001236984778391197,7.837128802188219e-07,5.5115932157831375e-05,7.977112079370737e-05,3.5320105015090144e-05,0.040653282233209964,0.006517009193654538,0.00013928096975943482,5.77505514258459e-07,0.00278205388845221,8.191415877477963e-06,5.139788611198528e-07,8.763545510131747e-06,1.6004535373856848e-05,1.0664527285619186e-06,5.088324608910831e-07,0.00017012608219721173,3.321512965913383e-05,0.0001688483802140858,1.2859862779174769e-07,8.154662880259017e-06,0.0008621443093951172,5.145985183548252e-12,3.504623012461416e-05,1.2546520635147042e-07,8.370710456141688e-07,2.69940074192902e-12,1.2893811945893056e-08,3.3331594992568826e-10,1.332434320694014e-07,2.4382097571894715e-13,1.9822862986976267e-09,1.9787929561821302e-13,3.430589190445683e-07,1.546614142518705e-14,7.395895607957251e-13,2.0605763296531302e-10,0.0002675056680862856,2.3699986773499455e-11,0.00025858860042888025,9.072913963651806e-06,3.4500301864081654e-08,2.949435885875538e-14,0.00020223809688291414,5.000462567881772e-13,2.673371642241581e-07,4.1142435532072183e-10,1.5982997754474565e-05,2.2995756253619592e-09,8.168172087307199e-12,2.5794248663322177e-08,5.181699080808379e-06,1.1663380573989335e-05,1.2385132227217259e-08,3.02647280031943e-09,0.0002073808714911269,1.875228420709315e-08,2.4931541844044828e-11,1.4942747758985787e-08,9.735398004268582e-08,3.564034870536592e-07
0.0004854484507157731,0.6111195892161614,4.418734138185852e-05,3.611249062285737e-06,4.078550006790896e-05,0.026895711806865077,0.0,0.0,0.003866833696461455,0.002174551987612169,0.004227680761644361,0.000327908201588887,6.435157397141195e-07,2.4743648670690175e-16,2.491163365711064e-12,3.3754420190517148e-09,8.148289177573434e-05,0.000607618630023377,3.394678261761333e-08,2.4095329618804823e-12,6.647768072554097e-06,6.434527283887726e-13,5.278156352535385e-10,7.016194018559156e-06,2.468557400908676e-07,0.0004973633528679619,5.543866653295573e-10,1.3222179500678386e-05,5.409026166269375e-06,5.070323809117837e-09,6.754385258035528e-09,1.4654300151102326e-11,2.181079736599683e-08,2.4119879111763395e-07,3.76,0.0,0.7231038033597058,0.9783902816619919,0.020516281966954535,0.0010975525379302209,0.11765135732872915,0.12368915529144332,1.0133352034075278e-10,2.0966806359517916e-14,0.00012368116448963686,7.891583192108422e-07,5.5480881619226554e-05,8.010535002169321e-05,3.548794642535645e-05,0.040881883449142745,0.006549117487249348,0.00013996357223633208,5.8136520975954e-07,0.0027993161107345878,8.23422404682429e-06,5.187081550645351e-07,8.80946220874018e-06,1.613804948733237e-05,1.0781304503594162e-06,5.139023830621646e-07,0.00017198720073983073,3.3572077976281874e-05,0.00016998854174046118,1.2910980252064468e-07,8.242964864706737e-06,0.0008714430755361195,5.195023886170386e-12,3.526644289311837e-05,1.262265342335773e-07,8.458871947311315e-07,2.727829395069519e-12,1.3092456779457331e-08,3.3847446586178675e-10,1.34896335017879e-07,2.463886619986097e-13,2.002850339945801e-09,1.9956697294831258e-13,3.4584724650517834e-07,1.559804122299643e-14,7.475962054507043e-13,2.0707291199620013e-10,0.0002700069795764114,2.3880785482238746e-11,0.00026172283896391585,9.175369489229666e-06,3.488240682487214e-08,2.9719580832345384e-14,0.00020385921089544895,5.052363789274414e-13,2.6861550681336146e-07,4.133031734302542e-10,1.6085265972872073e-05,2.3111426888325034e-09,8.283447812315753e-12,2.593031412153106e-08,5.207989540884903e-06,1.1827068755289772e-05,1.2574946761799477e-08,3.0411761174472e-09,0.00020875597739697786,1.8874886743160098e-08,2.5094539818204198e-11,1.511019163107479e-08,9.844678322530047e-08,3.610502948258426e-07
0.0004863960452083344,0.6111652554850544,4.4355442303464706e-05,3.633491912746422e-06,4.1009056586865015e-05,0.027032729118275523,0.0,0.0,0.0038771243531662116,0.002187388412972545,0.004261611491183785,0.0003318575232024794,6.51277362580075e-07,2.5146154970942305e-16,2.522736704715744e-12,3.4048867006795305e-09,8.192386227021836e-05,0.0006134320254993068,3.4441552765132817e-08,2.4355062845774593e-12,6.680981683994444e-06,6.506745232473762e-13,5.333380403686006e-10,7.097398073148979e-06,2.4882847022378763e-07,0.0005020269293619116,5.626374012981053e-10,1.3384545305227989e-05,5.4770054747008295e-06,5.146960717152167e-09,6.8370851552773405e-09,1.48109892935917e-11,2.198729334511679e-08,2.4336956314530526e-07,3.76,0.0,0.7226080606001586,0.9782525540870984,0.020659438182347598,0.0011055454308994109,0.11782922121983296,0.12391551495957166,1.0148672949578751e-10,2.1030055362115535e-14,0.00012366375398408956,7.946262516134017e-07,5.584707637619019e-05,8.043975914468033e-05,3.565610018975323e-05,0.04111134038383518,0.006581302570689367,0.0001406478649673583,5.852397986358215e-07,0.0028166748275829027,8.277098260027065e-06,5.234734153813232e-07,8.855450495373143e-06,1.627238805109738e-05,1.0899087816258107e-06,5.190088534417071e-07,0.0001738664741762928,3.393199664891851e-05,0.00017113638345160625,1.2962092186741446e-07,8.332252657696989e-06,0.0008808342664783256,5.244450421019296e-12,3.548732984187557e-05,1.2698982456465678e-07,8.547735981306753e-07,2.756484564358332e-12,1.3293632647821144e-08,3.4369955139236203e-10,1.365673816322408e-07,2.489768057347959e-13,2.0235760938484685e-09,2.0126535417324999e-13,3.48651711542769e-07,1.5730777373250694e-14,7.556922530389695e-13,2.0809061988082773e-10,0.0002725270548145744,2.4062467864588157e-11,0.0002648901510619799,9.278772750278586e-06,3.526791591009586e-08,2.994598626821491e-14,0.00020549387829683097,5.104718098803317e-13,2.6989690827855685e-07,4.151854872199549e-10,1.618809307822697e-05,2.3227321943300303e-09,8.400269459895053e-12,2.606680736203904e-08,5.234349612678217e-06,1.1993067730174676e-05,1.2767666876656709e-08,3.0559107842690976e-09,0.00021013846537263551,1.8998274909715063e-08,2.5258581548191743e-11,1.5279123288382647e-08,9.954932905548073e-08,3.65751073980013e-07
