Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47)
1.4319524323285347e-06,0.7612126441331484,7.902649873047059e-05,5.0734614029568e-06,4.205102886565823e-05,0.0003189131762231626,0.0,0.0,2.1686646318774672e-05,2.868739340281474e-08,4.317546001033354e-06,5.667979702159591e-11,2.473330971473551e-10,4.2125512509052585e-18,2.903341807829099e-14,3.6827035491522467e-11,5.261589091373164e-09,8.660289198032524e-10,6.114676179236655e-11,4.142627735571089e-12,3.7115270079002014e-06,6.6993764733741156e-12,1.0412004398256927e-12,2.493093522632946e-13,1.160814851682488e-13,8.332391184413109e-09,6.476959490001164e-10,5.521659193272636e-14,1.3660126654296029e-17,1.0378954513516598e-18,1.5055598515337852e-13,1.3715536623352721e-14,2.3640816025950638e-09,1.2269448083079119e-14,3.76,0.0,0.727738469272315,0.9989106782256691,0.00010344874504176364,6.359121672780647e-10,0.06010113151492058,0.06012171876242286,8.06550066292569e-09,1.1940387939183805e-11,0.0009554902095207587,1.6315941318511294e-06,5.266100888206237e-06,2.3290925414747276e-05,3.0413756373938087e-06,0.0002204607390334291,0.00022155903271888709,0.0023426816521088813,1.910936590623121e-06,6.40635951132236e-05
1.454870084960392e-06,0.7613434839934976,8.24745246019083e-05,5.319530280157704e-06,4.360987804485434e-05,0.000336267369401953,0.0,0.0,2.224092863430513e-05,2.974157918866648e-08,4.595262026274686e-06,6.170780953984889e-11,2.6147051204996017e-10,4.891506112053363e-18,3.2278589313676e-14,3.9249856608509195e-11,5.612995978944838e-09,9.254092201729282e-10,6.676296138140743e-11,4.4626255083133495e-12,3.830142926146216e-06,6.933127730782088e-12,1.112230358285674e-12,2.791779959702761e-13,1.2433673560568194e-13,9.118694041827551e-09,6.835802169523091e-10,6.169654843796787e-14,1.5761869766427544e-17,1.1906068972475569e-18,1.6584845302052587e-13,1.498097283941233e-14,2.4929082546531735e-09,1.3797755368892773e-14,3.76,0.0,0.7267729763665528,0.9989053848710931,0.00010851516724782055,6.875529040439209e-10,0.06102300237627546,0.06104467357519194,8.189324186250771e-09,1.2124087966738496e-11,0.0009554851488962428,1.7263491758247594e-06,5.620682986345367e-06,2.4251842328466494e-05,3.1671899826009227e-06,0.00023207366246692893,0.00023319267282622538,0.0023776270802502776,2.028080463863846e-06,6.604510975029545e-05
1.4777877375922492e-06,0.7614742843055038,8.604078394257707e-05,5.575225625324787e-06,4.52163381978025e-05,0.00035435269880774225,0.0,0.0,2.280811920620104e-05,3.082367654298037e-08,4.887594586604307e-06,6.713427668979042e-11,2.7626035409954656e-10,5.6719418404815314e-18,3.585063398085507e-14,4.1806747149437175e-11,5.98293057889308e-09,9.880846660763654e-10,7.28154855837468e-11,4.803068428881505e-12,3.95059212361949e-06,7.171850955120807e-12,1.1874525848859726e-12,3.1219850437439277e-13,1.330769794140484e-13,9.97506272340666e-09,7.210765075171429e-10,6.885726791288038e-14,1.815118828961521e-17,1.3635871482307235e-18,1.8256350402003298e-13,1.6353586175385355e-14,2.627351770442541e-09,1.5494970224406072e-14,3.76,0.0,0.7258077422732205,0.9988999255677,0.00011376963270921098,7.425428614352855e-10,0.06194360777917967,0.06196641033070596,8.312977765582246e-09,1.2307540118906017e-11,0.0009554799296140237,1.8255182700215408e-06,5.9940864456817275e-06,2.5244029657103797e-05,3.2971090883029736e-06,0.0002441646327859068,0.00024530364262805336,0.0024125004163545664,2.150925316561394e-06,6.805416753843755e-05
1.5007053902241064e-06,0.7616050493375949,8.972879632218912e-05,5.8408769024871444e-06,4.6871902275422405e-05,0.00037319301223908026,0.0,0.0,2.338865825120304e-05,3.193446513583057e-08,5.195184609911664e-06,7.298837014573938e-11,2.917285319799101e-10,6.5680199715882935e-18,3.977964034339915e-14,4.4504218488411526e-11,6.3721785103119956e-09,1.0542040627212787e-09,7.933303932486653e-11,5.165039890821685e-12,4.072873539098618e-06,7.415662462012763e-12,1.2670956345692902e-12,3.4866587960579417e-13,1.423272019056632e-13,1.0907525818049807e-08,7.602465279343599e-10,7.676298713588223e-14,2.0863032767603705e-17,1.5592849240420383e-18,2.0082693065886238e-13,1.7841833429392766e-14,2.767624519379239e-09,1.737768982596592e-14,3.76,0.0,0.724842734677461,0.998894295414165,0.00011921792013731617,8.01051887126627e-10,0.06286294625887731,0.0628869294099157,8.436461205554438e-09,1.2490744454666249e-11,0.0009554745469887745,1.9292745450571004e-06,6.387103634261631e-06,2.626838438375045e-05,3.4312511748265472e-06,0.0002567491886038245,0.0002579073892435413,0.0024473022898972283,2.279698719527159e-06,7.009065758098031e-05
1.5236230428559637e-06,0.761735783473895,9.354218967969245e-05,6.116824874577209e-06,4.8578110824039244e-05,0.00039281282571905187,0.0,0.0,2.3982998129551953e-05,3.307475659089603e-08,5.518697806358048e-06,7.93013278404584e-11,3.079019492879527e-10,7.595765144361933e-18,4.4098286576600854e-14,4.734908572761923e-11,6.781555212718653e-09,1.1239219814016186e-09,8.634597764342158e-11,5.5496725478900605e-12,4.1969861687580195e-06,7.664687574341264e-12,1.3514007865991154e-12,3.889000449540625e-13,1.521136788458951e-13,1.19226107361356e-08,8.01154197934467e-10,8.548343318234236e-14,2.3936140184537543e-17,1.7804226517712464e-18,2.2077555196522346e-13,1.9454802697543347e-14,2.913946687135551e-09,1.9463973180760608e-14,3.76,0.0,0.7238779203914701,0.9988884893493359,0.00012486599015484314,8.63256681211966e-10,0.06378101624027789,0.06380623115278129,8.559774296054133e-09,1.267370103803177e-11,0.0009554689961816629,2.037797471264154e-06,6.800555681518056e-06,2.7325830408737538e-05,3.5697380436739582e-06,0.0002698433141663064,0.00027101979872796506,0.002482033353319463,2.4146365224928265e-06,7.215446972043356e-05
1.546540695487821e-06,0.7618664912176931,9.748470365557432e-05,6.4034219939830326e-06,5.033655350259278e-05,0.0004132373430226564,0.0,0.0,2.4591603676005308e-05,3.4245395630527815e-08,5.858825575753339e-06,8.610660072392474e-11,3.248085435655284e-10,8.773298998640564e-18,4.8842055252789485e-14,5.034848255293473e-11,7.211907115281146e-09,1.1973989722306666e-09,9.388639613657499e-11,5.958150374572406e-12,4.3229290705540726e-06,7.919061272983584e-12,1.4406228668922455e-12,4.332477985225785e-13,1.6246405009645607e-13,1.3027382766002969e-08,8.438657276433273e-10,9.509425469972737e-14,2.741340369983375e-17,2.030025409122136e-18,2.4255820092353317e-13,2.1202258706870872e-14,3.0665465550782906e-09,2.1773458372680624e-14,3.76,0.0,0.7229132653284792,0.9988825021470513,0.0001307199911099037,9.293410442188233e-10,0.06469781603434784,0.06472431585721317,8.682916811740074e-09,1.2856409939302083e-11,0.0009554632721961972,2.1512730871895464e-06,7.235293504535738e-06,2.8417319350290193e-05,3.712695186190308e-06,0.00028346345270875077,0.0002846572089557843,0.0025166942828605985,2.5559831514988636e-06,7.424549455743443e-05
1.5694583481196782e-06,0.7619971771950079,0.0001015601930233215,6.701032806495065e-06,5.214887064899586e-05,0.0004344924757581539,0.0,0.0,2.521495253847089e-05,3.544726126770972e-08,6.216285947284929e-06,9.344001006223986e-11,3.424773269133262e-10,1.0121102463390753e-17,5.404946536838801e-14,5.350987687613858e-11,7.66411285531165e-09,1.2748017849228184e-09,1.0198822675892663e-10,6.391710810370585e-12,4.450701368936403e-06,8.178928893025914e-12,1.5350310829190239e-12,4.820849134190408e-13,1.7340739781711783e-13,1.4229487022555309e-08,8.88449698103575e-10,1.0567748492550077e-13,3.13422755966908e-17,2.31145283001301e-18,2.663368032413945e-13,2.3094691313724038e-14,3.2256607893861557e-09,2.432748856099464e-14,3.76,0.0,0.721948734475983,0.9988763284107852,0.00013678626507559837,9.99496134599745e-10,0.06561334383438087,0.0656411837779835,8.805888511546768e-09,1.3038871236433125e-11,0.000955457369873759,2.269894236066274e-06,7.692198869541666e-06,2.954383136812518e-05,3.860251895481492e-06,0.00029762652021028365,0.00029883642286857704,0.002551285779420455,2.70399191652977e-06,7.636362347039436e-05
1.5923760007515355e-06,0.7621278461582588,0.00010577263122285372,7.010034369107902e-06,5.4016754896988553e-05,0.0004566048640166309,0.0,0.0,2.585353552433014e-05,3.668126804698604e-08,6.591824552708846e-06,1.0133991603871528e-10,3.6093842825549437e-10,1.1662309809878275e-17,5.976232335692642e-14,5.684108731005865e-11,8.13908454859874e-09,1.356303597950082e-09,1.106873393439399e-10,6.851646991197039e-12,4.580302259907606e-06,8.444446868567126e-12,1.6349099150122036e-12,5.358183952542778e-13,1.8497432952911805e-13,1.5537193493702554e-08,9.349771444939582e-10,1.1732203867918425e-13,3.57752062681222e-17,2.6284342709996746e-18,2.922875561569666e-13,2.514336735314232e-14,3.391534740150418e-09,2.7149247353324327e-14,3.76,0.0,0.7209842918681931,0.9988699625681269,0.00014307135404107707,1.073920736096665e-09,0.0665275977121427,0.06655683512560844,8.928689138171403e-09,1.3221085016530875e-11,0.0009554512838867851,2.3938608105241868e-06,8.172185489731468e-06,3.0706376010587555e-05,4.012541381676681e-06,0.0003123499195553489,0.0003135747220971193,0.0025858085694526875,2.858925329734272e-06,7.850874863587005e-05
1.6152936533833927e-06,0.7622585029900402,0.00011012611399879412,7.330816682151103e-06,5.5941952844891766e-05,0.00047960189760433967,0.0,0.0,2.6507856954517488e-05,3.7948367336525255e-08,6.986215634148102e-06,1.0984739847463047e-10,3.802231373269787e-10,1.3423038240375748e-17,6.602599465369137e-14,6.035030052601182e-11,8.637769114332937e-09,1.4420842564151884e-09,1.2002164924650386e-10,7.339310071356255e-12,4.7117310164564084e-06,8.715783529426285e-12,1.7405600682295724e-12,5.948889085121043e-13,1.9719706636508654e-13,1.6959445404571685e-08,9.83521642129681e-10,1.3012424571175647e-13,4.077012229899493e-17,2.9851075669074062e-18,3.206022168450443e-13,2.7360386137263593e-14,3.5644227507718902e-09,3.0263904216956874e-14,3.76,0.0,0.7200199005576958,0.9988633988650772,0.00014958200630021032,1.1528215353945824e-09,0.06744057561388618,0.06747127006519935,9.051318417543568e-09,1.3403051377478427e-11,0.0009554450087339734,2.523380005810617e-06,8.676200160571267e-06,3.190599308593093e-05,4.1697008906311705e-06,0.00032765155511452,0.00032888988096706483,0.002620263405890177,3.021055434577396e-06,8.068076304968491e-05
1.63821130601525e-06,0.7623891527070099,0.00011462486314648745,7.663783136237368e-06,5.792626677771978e-05,0.0005035117378726377,0.0,0.0,2.7178435025413123e-05,3.9249548673588365e-08,7.400263087679283e-06,1.1900645054668808e-10,4.0036395045897705e-10,1.5432757226420467e-17,7.288969750973448e-14,6.404608954622465e-11,9.161149657575723e-09,1.532330519000131e-09,1.3003123153769385e-10,7.856111639736915e-12,4.844986994390928e-06,8.993119953290263e-12,1.852299489245984e-12,6.597733842027671e-13,2.1010953685356828e-13,1.8505911134588468e-08,1.0341593953287809e-09,1.4418842295735726e-13,4.6390946956846694e-17,3.386061736952353e-18,3.5148951091436345e-13,2.975873883601865e-14,3.7445884779757315e-09,3.3698770637910154e-14,3.76,0.0,0.7190555225862938,0.9988566313601643,0.00015632518304417402,1.2364134105038026e-09,0.06835227535623285,0.06838448871528295,9.173776058277713e-09,1.35847704297066e-11,0.0009554385387358521,2.65866658179994e-06,9.205223933743707e-06,3.314375355835392e-05,4.3318718261674026e-06,0.0003435498477564117,0.00034480018089784096,0.002654651069103573,3.190664146280384e-06,8.287956054882706e-05
1.6611289586471072e-06,0.7625198004638863,0.00011927323036872553,8.00935097453104e-06,5.9971556444164765e-05,0.0005283633401606371,0.0,0.0,2.7865802178598007e-05,4.058584116577442e-08,7.834801543925207e-06,1.2886418644209509e-10,4.2139461824153317e-10,1.7724702306108194e-17,8.040682089654564e-14,6.793743302746225e-11,9.710246912436048e-09,1.6272363143669612e-09,1.4075844221817233e-10,8.403526233990302e-12,4.9800696386005965e-06,9.276650877073355e-12,1.9704644531097845e-12,7.309878221262067e-13,2.2374747661128544e-13,2.0187039938723976e-08,1.086969329231578e-09,1.5962748840472961e-13,5.270816667999247e-17,3.836384038822849e-18,3.8517667251553777e-13,3.235237194901403e-14,3.93230522277433e-09,3.7483467785543e-14,3.76,0.0,0.7180911189550095,0.9988496539183708,0.00016330806516442773,1.324919730334421e-09,0.06926269462191649,0.06929649114658978,9.296061751107289e-09,1.376624229811927e-11,0.0009554318680271034,2.799943134078854e-06,9.760273330936208e-06,3.44207604694143e-05,4.499199875953969e-06,0.0003600637503028667,0.0003613244252045285,0.0026889723678941058,3.368043603913502e-06,8.51050358341523e-05
1.6840466112789645e-06,0.7626504515575603,0.00012407570124618793,8.367951770855191e-06,6.207974089001985e-05,0.0005541864768659438,0.0,0.0,2.8570505478509716e-05,4.195831495052429e-08,8.290697486909334e-06,1.3947106396079875e-10,4.433501951461122e-10,2.0336338603644933e-17,8.863526849888917e-14,7.203373559591839e-11,1.028612074935186e-08,1.7270030074069188e-09,1.522480469552874e-10,8.983093956630123e-12,5.116978489777338e-06,9.566585671512094e-12,2.095410725089631e-12,8.090903020539339e-13,2.381485343432949e-13,2.2014121741475192e-08,1.1420331846622062e-09,1.765636194896384e-13,5.979944745052297e-17,4.34171180800888e-18,4.219111287079046e-13,3.515625520342413e-14,4.1278562727172536e-09,4.1650106492075294e-14,3.76,0.0,0.7171266495932291,0.9988424602048657,0.0001705380602727465,1.4185726659530185e-09,0.07017183095538385,0.07020727738080992,9.41817516829975e-09,1.3947467124184709e-11,0.0009554249905508936,2.947440374402187e-06,1.0342401598699227e-05,3.57381498854496e-05,4.6718351411248164e-06,0.00037721276343989077,0.0003784819543126519,0.002723228140521843,3.553496534516176e-06,8.735708449392077e-05
1.7069642639108217e-06,0.7627811114313274,0.00012903689932465624,8.740031924171119e-06,6.425280034965802e-05,0.0005810117611591315,0.0,0.0,2.929310699802684e-05,4.336808271547769e-08,8.768850412466326e-06,1.5088112314805942e-10,4.662670911950192e-10,2.3309879953288338e-17,9.763783096326297e-14,7.63448492975398e-11,1.0889871750129002e-08,1.831839675754524e-09,1.6454735789109198e-10,9.59642319715681e-12,5.255713191628631e-06,9.863149383285574e-12,2.2275148032634525e-12,8.946842191953483e-13,2.5335238458035106e-13,2.3999351290579835e-08,1.1994356161232515e-09,1.951289591053902e-13,6.77503052643434e-17,4.908289563479162e-18,4.619623419745807e-13,3.818645419677164e-14,4.331535255775947e-09,4.623348041135149e-14,3.76,0.0,0.7161620733269619,0.9988350436785335,0.00017802280994515398,1.5176135140398139e-09,0.07107968175824862,0.07111684738931542,9.54011596305264e-09,1.4128445068205445e-11,0.0009554179000545832,3.1013974208221243e-06,1.0952700005631684e-05,3.709709187164134e-05,4.8499322697431215e-06,0.00039501695209711576,0.0003962926613959441,0.002757419255770589,3.747336629628339e-06,8.963560302819624e-05
1.729881916542679e-06,0.7629117856792414,0.00013416159032210814,9.126053169980438e-06,6.649277819723547e-05,0.0006088706713578539,0.0,0.0,3.0034184211997453e-05,4.481630128239647e-08,9.270194027542865e-06,1.6315224211961628e-10,4.901831257687794e-10,2.6692870201632077e-17,1.0748258875444359e-13,8.088109623239948e-11,1.1522642854668574e-08,1.9419633970052472e-09,1.777063791145624e-10,1.0245193464486066e-11,5.396273498617456e-06,1.0166583849236271e-11,2.367175247965126e-12,9.884217604517463e-13,2.6940084761428427e-13,2.6155896977125372e-08,1.2592642930165132e-09,2.1546637253728802e-13,7.665483526271313e-17,5.54303190901308e-18,5.056238261394301e-13,4.1460208040597295e-14,4.543646506219693e-09,5.127127327976145e-14,3.76,0.0,0.7151973478461964,0.9988273975853026,0.0001857701971967993,1.6222930330949838e-09,0.07198624428459334,0.07202520109184897,9.66188376886973e-09,1.430917631178008e-11,0.0009554105900812197,3.262062097802018e-06,1.15922991831806e-05,3.849879149336675e-05,5.033650594216373e-06,0.0004134969623088766,0.0004147770084472963,0.002791546614050669,3.949888934626471e-06,9.19404888741399e-05
1.7527995691745362e-06,0.7630424800505896,0.00013945468645884822,9.526493109216703e-06,6.88017829593375e-05,0.0006377955759767478,0.0,0.0,3.0794330398714176e-05,4.630417325749091e-08,9.795697491763458e-06,1.7634641132661254e-10,5.151375836470773e-10,3.0538834035591276e-17,1.1824334817403782e-13,8.565329244652664e-11,1.2185621083618238e-08,2.0575995470989257e-09,1.9177796144162086e-10,1.0931158334147522e-11,5.538659284266459e-06,1.0477148887569058e-11,2.514814104710273e-12,1.0910076391856316e-12,2.863380171262275e-13,2.84979746496814e-08,1.321610004184883e-09,2.37730258849217e-13,8.66165044723666e-17,6.2535928125426965e-18,5.532153524397798e-13,4.4996012374724565e-14,4.764505442848082e-09,5.6804281264652535e-14,3.76,0.0,0.7142324296713249,0.998819514951256,0.00019378835419501581,1.7328717929757597e-09,0.07289151563611472,0.07293233835517747,9.783478198916015e-09,1.4489661060471234e-11,0.0009554030539626948,3.42969124663422e-06,1.2262370511371421e-05,3.994448984548913e-05,5.223154272771453e-06,0.0004326740385702984,0.000433956042793232,0.0028256111485408697,4.161490251267577e-06,9.42716404322293e-05
1.7757172218063935e-06,0.7631732004544992,0.00014492125091387936,9.941845755210432e-06,7.118199039083463e-05,0.0006678197594695205,0.0,0.0,3.157415504932358e-05,4.78329487511151e-08,1.0346366702677608e-05,1.9053002759861997e-10,5.411712733835965e-10,3.490800554816352e-17,1.3000011331442072e-13,9.067277315977902e-11,1.288003934151624e-08,2.178982110356349e-09,2.0681796720157074e-10,1.1656148514916257e-11,5.68287055006636e-06,1.0795123571228616e-11,2.670878427774425e-12,1.2032031075513433e-12,3.042103960392862e-13,3.104092677244556e-08,1.386566765872341e-09,2.6208742048741974e-13,9.774901351702379e-17,7.048441904236987e-18,6.050853641581797e-13,4.881370816249796e-14,4.9944389599540045e-09,6.287665145206978e-14,3.76,0.0,0.7132672741186171,0.9988113885755203,0.000202085670218009,1.8496205383813868e-09,0.07379549275710724,0.07383825899171069,9.904898845351927e-09,1.4669899546694736e-11,0.0009553952848156752,3.6045510464899135e-06,1.2964127550815182e-05,4.14354651102441e-05,5.418612435100977e-06,0.0004525700417021015,0.0004538514140623705,0.002859613826370851,4.3824895538541485e-06,9.66289570934358e-05
1.7986348744382507e-06,0.7633039529646719,0.0001505665024107663,1.0372622099329487e-05,7.363564561576541e-05,0.0006989774486798493,0.0,0.0,3.2374284285142246e-05,4.940392716993124e-08,1.0923245626147152e-05,2.0577420940101594e-10,5.683265881201035e-10,3.986814372096072e-17,1.4283959696059398e-13,9.595141941393299e-11,1.3607178305361485e-08,2.3063540016835297e-09,2.2288544578869634e-10,1.2422075039747077e-11,5.828907435031273e-06,1.1120807588998288e-11,2.8358419121995025e-12,1.325830266853196e-12,3.230670411670663e-13,3.38013073012355e-08,1.4542319332010152e-09,2.887179951187994e-13,1.1017723311503341e-16,7.936948498306217e-18,6.616136200301995e-13,5.2934576597705725e-14,5.2337858313999385e-09,6.953613759650095e-14,3.76,0.0,0.7123018352647147,0.9988030110229363,0.00021067079986682407,1.972820566941407e-09,0.07469817242928012,0.07474296275808347,1.0026145278645813e-08,1.48498920328465e-11,0.0009553872755323804,3.786917346437392e-06,1.3698827522367894e-05,4.2973033644384286e-05,5.620199332294235e-06,0.00047320746723815047,0.0004744853916184601,0.0028935556498453866,4.613248419443073e-06,9.901233926739435e-05
1.821552527070108e-06,0.7634347438242542,0.00015639581993628844,1.0819350695914648e-05,7.616506533511087e-05,0.0007313038400179323,0.0,0.0,3.3195361282834666e-05,5.10184590847835e-08,1.1527417673376208e-05,2.2215513484812065e-10,5.966475689504158e-10,4.5495445083851496e-17,1.5685577371322343e-13,1.0150168623121933e-10,1.4368368403942318e-08,2.4399674014873466e-09,2.400428208035487e-10,1.3230932586101139e-11,5.976770225946684e-06,1.1454522700228164e-11,3.0102066426631556e-12,1.459776697927771e-12,3.4295971727255044e-13,3.679697267657795e-08,1.5247063152661975e-09,3.1781645398974314e-13,1.2403822166944374e-16,8.929474114212928e-18,7.23214088639682e-13,5.7381440534417e-14,5.482897128198878e-09,7.683437433075117e-14,3.76,0.0,0.7113360659101267,0.9987943746164919,0.00021955267153846663,2.1027641226042533e-09,0.07559955126640179,0.07564644935370138,1.0147217046863247e-08,1.5029638814684495e-11,0.0009553790187721933,3.977076008773845e-06,1.4467772835846704e-05,4.455855109625078e-05,5.828094491168346e-06,0.0004946094643500881,0.0004958808824686707,0.0029274376577118188,4.8541414725314195e-06,0.00010142168841160047
