Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76)
1.5881531167993667e-06,0.6603750951464058,9.523420308558306e-06,6.587430402403054e-07,7.803840831356669e-06,2.386794960222721e-05,0.0,0.0,4.41484264315614e-06,2.235923834690532e-09,2.8611712093370973e-07,7.174227820788914e-10,2.5605939037168877e-11,9.60305750401553e-19,5.272904677139019e-14,5.167897259079026e-10,7.350475647117481e-07,2.786896509468631e-09,4.500759768711588e-13,7.162182132166644e-15,1.0592198086528199e-07,5.0787688849134956e-14,1.2371305262278652e-11,1.5401868260397803e-11,1.1732480324944155e-11,2.9103680251300522e-08,4.961812939135571e-12,1.3250512107930037e-12,6.916934003317157e-13,2.519284890026235e-14,1.2842881327930403e-12,5.754409672426645e-16,1.0226389119475822e-10,4.06687268145261e-17,3.76,0.0,0.5168769549617734,0.9994593815908059,1.3825741537633468e-05,5.803951124624719e-08,0.00989819106780767,0.009898986340362955,2.879014230942044e-10,2.224716846723237e-13,0.000517993805985804,2.721769161830638e-08,1.4341336563144375e-07,3.620820613138631e-06,6.96038931711727e-07,2.472116105635238e-05,1.4179513490366043e-05,0.00028636134629127474,2.0924027651232683e-08,1.3627458847400524e-05,2.251687735500774e-08,4.6113992203958105e-11,1.7887745059063517e-08,1.374128497789032e-07,3.0257065177606883e-10,1.0617958239681705e-10,3.192932463599891e-08,3.436280423127461e-10,7.954162969960902e-07,8.077434266486448e-10,2.5735199418891835e-09,6.243866428695864e-12,1.059192925511456e-14,3.4172820455146656e-08,2.1485193077842774e-11,1.2054826108451395e-12,4.045746466442344e-17,5.091980254100749e-16,1.4894731161911379e-16
1.6252455192462729e-06,0.6604044102141402,1.0062489481591469e-05,6.982867578991452e-07,8.147286977247564e-06,2.569607536726646e-05,0.0,0.0,4.596315888349353e-06,2.3636804607300272e-09,3.0883101162173e-07,7.971802785177604e-10,2.9455316138503146e-11,1.1707846412525231e-18,6.077409951341557e-14,5.62796007891697e-10,7.86549455811527e-07,3.047731566063926e-09,5.168434147900821e-13,7.90348202512514e-15,1.1092213059398759e-07,5.327603032152448e-14,1.3479034218229731e-11,1.7530501700860612e-11,1.2597849188046057e-11,3.223561828320689e-08,5.35391678628452e-12,1.5331148126906698e-12,8.068030095969975e-13,2.898725768555815e-14,1.433017990224819e-12,6.37372216849174e-16,1.0977763946056348e-10,4.8121233244489026e-17,3.76,0.0,0.5166414903983432,0.9994582194367895,1.4736449817628147e-05,6.326764627353911e-08,0.010127063461063401,0.010127918163391151,2.945649035583791e-10,2.2763368660077876e-13,0.0005179932038772028,2.920734639403839e-08,1.5653719340937444e-07,3.8110832596960343e-06,7.327870757709256e-07,2.6500468080296505e-05,1.5193341555926693e-05,0.0002926615903232233,2.2538706941859692e-08,1.4253292117340742e-05,2.421135962992341e-08,4.9256049122043275e-11,1.932167024819667e-08,1.4484279234765311e-07,3.421549486860409e-10,1.1988955977345417e-10,3.500706590707698e-08,3.949970627266932e-10,8.523632673554484e-07,8.502152712148392e-10,2.8136962565656662e-09,7.075258196970121e-12,1.1524545658292548e-14,3.740013869063067e-08,2.3519536589590543e-11,1.3873291533717536e-12,4.654861192694783e-17,6.166071620883505e-16,1.749412476719338e-16
1.6623379216931791e-06,0.6604337300653116,1.0621904451286847e-05,7.394229721476225e-07,8.500096446676585e-06,2.7625916831550123e-05,0.0,0.0,4.78406359343848e-06,2.4967394381149743e-09,3.328604469575531e-07,8.839626255994613e-10,3.37988578011472e-11,1.4221227666664639e-18,6.985777715954321e-14,6.118615738481574e-10,8.406463012136402e-07,3.3276136665466196e-09,5.921222841241465e-13,8.704530451969316e-15,1.1603777468814402e-07,5.582589016480958e-14,1.4663882931627622e-11,1.9906112690986475e-11,1.3511720132277597e-11,3.563137379537089e-08,5.768995308890026e-12,1.769520953900068e-12,9.38437678297841e-13,3.326722964202318e-14,1.5961590993578758e-12,7.046581344343426e-16,1.1767496721184987e-10,5.676830869183017e-17,3.76,0.0,0.5164059740484714,0.9994570176906171,1.568692011142137e-05,6.885615525218288e-08,0.01035582954823497,0.010356747031879308,3.0122528922780856e-10,2.327933452220145e-13,0.0005179925812539172,3.130061957318208e-08,1.7053839743053994e-07,4.008061186793575e-06,7.708366747058493e-07,2.8373004653936454e-05,1.625998105970123e-05,0.00029894486155443607,2.4242689893522077e-08,1.4892349049621105e-05,2.6003635663351922e-08,5.2575177419810875e-11,2.0841029181131584e-08,1.5254234401210497e-07,3.8605280344796945e-10,1.3507768331355912e-10,3.8316245393413974e-08,4.528124750155587e-10,9.122818206084618e-07,8.941851482456751e-10,3.07117914411354e-09,8.002059244456841e-12,1.2525871971442467e-14,4.0850539126477836e-08,2.5694768299149814e-11,1.5921860677462735e-12,5.3409126661981744e-17,7.440349634507495e-16,2.0499384988246828e-16
1.6994303241400854e-06,0.660463055327205,1.1202147209702123e-05,7.821920258888519e-07,8.862498665764691e-06,2.966122643419478e-05,0.0,0.0,4.978318525494107e-06,2.635298447433297e-09,3.582589515093968e-07,9.782325933363881e-10,3.86895875969163e-11,1.7213056038402907e-18,8.009186316673573e-14,6.641288726409407e-10,8.974238199174736e-07,3.6275781273303876e-09,6.76843648984678e-13,9.568953127325979e-15,1.212689699694541e-07,5.843756701963567e-14,1.5929806454242264e-11,2.255248541013108e-11,1.4476202005880944e-11,3.930750076359339e-08,6.207999166150928e-12,2.037572265912104e-12,1.0886146742160802e-12,3.8084665676950585e-14,1.774874606460744e-12,7.776631344156109e-16,1.2596933199270926e-10,6.67779213382402e-17,3.76,0.0,0.516170400487167,0.9994557754074537,1.667823593677783e-05,7.482283476656375e-08,0.010584489203659288,0.010585472961093042,3.078825764549484e-10,2.3795066277421905e-13,0.0005179919376263963,3.3501320317620255e-08,1.8545705265919547e-07,4.2119101244912445e-06,8.102179349874474e-07,3.0342053048636713e-05,1.7381282800432833e-05,0.00030521121787686797,2.603941526226936e-08,1.5544577591857307e-05,2.789773280935392e-08,5.6080343619111355e-11,2.2449362617747366e-08,1.6051797229125864e-07,4.3465171034557973e-10,1.5187569908568992e-10,4.186976285328074e-08,5.177433492541326e-10,9.7527646092385e-07,9.396876709249303e-10,3.346882911920003e-09,9.033745312045682e-12,1.3599994374588508e-14,4.4534515108662504e-08,2.8017517711472306e-11,1.822458882724969e-12,6.11193097225369e-17,8.947623341941304e-16,2.396748215793649e-16
1.7365227265869916e-06,0.6604923866414166,1.1803711348292984e-05,8.266352763080107e-07,9.234729132750294e-06,3.180584259175726e-05,0.0,0.0,5.179318933828234e-06,2.7795635441646417e-09,3.850817302502525e-07,1.080474389104906e-09,4.418519412022264e-11,2.076367348224719e-18,9.159811079878024e-14,7.197451155610576e-10,9.569695491034e-07,3.948700590063572e-09,7.720264767765468e-13,1.0500539559972284e-14,1.2661577888710832e-07,6.111138452414617e-14,1.7280921142892426e-11,2.5495296412711935e-11,1.549349301389264e-11,4.3281286313588294e-08,6.671907654524154e-12,2.340896178966895e-12,1.2595573339025859e-12,4.349602398072311e-14,1.9704068460207407e-12,8.567713048122208e-16,1.3467460764208674e-10,7.833900096427859e-17,3.76,0.0,0.5159347641653391,0.9994544916179244,1.7711507462389998e-05,8.118605338360344e-08,0.010813042295312611,0.010814095964662235,3.1453676140755356e-10,2.431056417505227e-13,0.0005179912724923723,3.58133737183851e-08,2.0133448151908166e-07,4.422789563386341e-06,8.50961795962013e-07,3.241097152263482e-05,1.8559140317391722e-05,0.0003114607182080159,2.7932425593737215e-08,1.6209925935432762e-05,2.989779572125655e-08,5.978090337305883e-11,2.4150314632591805e-08,1.687763164329785e-07,4.883678792149597e-10,1.7042506611483804e-10,4.5681023380918176e-08,5.905155511387907e-10,1.0414541356308306e-06,9.867582861957625e-10,3.6417556106610068e-09,1.0180616250238769e-11,1.4751180796279043e-14,4.8462888419482776e-08,3.0494621238248736e-11,2.080758471053135e-12,6.976630759473715e-17,1.0725416167353512e-15,2.796261889005259e-16
1.7736151290338978e-06,0.6605217246642014,1.2427102367405893e-05,8.727951244880553e-07,9.617029514637187e-06,3.40636917264343e-05,0.0,0.0,5.387308679090248e-06,2.929749436311701e-09,4.1338572416126155e-07,1.191194378790733e-09,5.034836557864636e-11,2.4965294915053543e-18,1.0450899293483369e-13,7.788624405602537e-10,1.0193728898281754e-06,4.292098295732863e-09,8.78784899340935e-13,1.15032490498513e-14,1.3207826975783476e-07,6.384769301197137e-14,1.872151162757964e-11,2.8762240680012974e-11,1.6565885611507818e-11,4.757077429096371e-08,7.161729559954228e-12,2.6834717068565783e-12,1.4537124219221575e-12,4.956264637014951e-14,2.184082071917133e-12,9.423873455437709e-16,1.438050962881647e-10,9.166381446941621e-17,3.76,0.0,0.5156990594068065,0.9994531653275037,1.878787221393921e-05,8.796476341838477e-08,0.01104148868463434,0.011042616054552534,3.211878400635748e-10,2.4825828492199687e-13,0.0005179905853365335,3.8240824132315746e-08,2.1821329001161234e-07,4.6408628463496484e-06,8.930999479830052e-07,3.458319614988181e-05,1.9795490909265667e-05,0.0003176934225251776,2.992537022567463e-08,1.688834251914519e-05,3.200808976163116e-08,6.368661351860712e-11,2.5947635620988598e-08,1.7732419256208872e-07,5.476480367957761e-10,1.9087756346018026e-10,4.976395192797161e-08,6.719156987087315e-10,1.1109242956547725e-06,1.0354332950353977e-09,3.956779983584963e-09,1.1453859711237541e-11,1.5983886802112162e-14,5.264681867775645e-08,3.3133128101332594e-11,2.3699154016347373e-12,7.944459042173399e-17,1.2816560397231575e-15,3.255706470921817e-16
1.810707531480804e-06,0.6605510700668243,1.3072837988147677e-05,9.207150452232948e-07,1.0009647754167838e-05,3.643879034677765e-05,0.0,0.0,5.602537365458021e-06,3.0860797738911202e-09,4.4322966750907447e-07,1.3109218331468516e-09,5.724714452924109e-11,2.9923556935508974e-18,1.1896850202804463e-13,8.416380820366144e-10,1.084725153795761e-06,4.658931410086852e-09,9.9833600755772e-13,1.2581216901803404e-14,1.3765651701469223e-07,6.664687131431019e-14,2.0256038083532356e-11,3.238316500790491e-11,1.7695771665600618e-11,5.219478957442464e-08,7.678504033476492e-12,3.0696581074222878e-12,1.6737686909546848e-12,5.635110414401328e-14,2.4173154508291692e-12,1.0349375549640647e-15,1.5337554067648335e-10,1.0699059307930256e-16,3.76,0.0,0.5154632804052357,0.9994517955158838,1.990849579225291e-05,9.517851300350414e-08,0.01126982822634603,0.01127103324103636,3.27835808205914e-10,2.534085953621665e-13,0.0005179898756302227,4.078783861753451e-08,2.3613740485207187e-07,4.866297261969253e-06,9.366648508876288e-07,3.6862242693160646e-05,2.1092316677060125e-05,0.00032390939190069315,3.2022008375953585e-08,1.7579776032975774e-05,3.4233004503155306e-08,6.780764449852327e-11,2.7845185385432464e-08,1.861685989736412e-07,6.129713293519841e-10,2.1339593127858002e-10,5.413300825034702e-08,7.627953537879156e-10,1.1837989575126435e-06,1.0857498731015703e-09,4.29297444757535e-09,1.2865619238793169e-11,1.7302761673793155e-14,5.7097813013262825e-08,3.5940306407891293e-11,2.6929951436148935e-12,9.025645838848367e-17,1.5269857496934922e-15,3.7832079160304563e-16
1.8477999339277103e-06,0.6605804235359242,1.3741448467386534e-05,9.70439617121197e-07,1.0412838186170065e-05,3.893524718125326e-05,0.0,0.0,5.825260475947244e-06,3.248787450859759e-09,4.7467414684867053e-07,1.4402097002381489e-09,6.495530385928416e-11,3.575924680122146e-18,1.351330033709863e-13,9.082345463764904e-10,1.1531196112210946e-06,5.05040440259888e-09,1.1320082148532563e-12,1.3738760863968533e-14,1.4335060146493224e-07,6.950932867216908e-14,2.1889143821034248e-11,3.639020912659365e-11,1.8885647898314355e-11,5.7172963154357464e-08,8.223301490830022e-12,3.504225535081331e-12,1.9226767127314423e-12,6.393356450448463e-14,2.671616331699645e-12,1.1348708695441383e-15,1.634011368483489e-10,1.2458643667572964e-16,3.76,0.0,0.5152274212210062,0.999450381136329,2.1074572604699772e-05,1.0284745846956344e-07,0.011498060768265376,0.011499347532663443,3.3448066141703516e-10,2.5855657647318616e-13,0.000517989142831091,4.345871047009959e-08,2.551521116536573e-07,5.0992641397968565e-06,9.816897528386405e-07,3.9251708522287716e-05,2.2451645591417025e-05,0.00033010868853820314,3.4226212318621964e-08,1.8284175421984488e-05,3.657705732142521e-08,7.215459316320796e-11,2.984693630274288e-08,1.9531672158035065e-07,6.848513319510817e-10,2.3815454767494135e-10,5.88032022925517e-08,8.640754608916901e-10,1.26019276690328e-06,1.1377460917713313e-09,4.651394107266764e-09,1.4429067025524558e-11,1.8712654681198398e-14,6.18277360229649e-08,3.89236494018061e-11,3.0533141685872496e-12,1.023125780040895e-16,1.8140811591307217e-15,4.387893181005045e-16
1.8848923363746165e-06,0.6606097857738845,1.443347691653453e-05,1.0220145530697732e-06,1.0826861662505329e-05,4.1557265365116995e-05,0.0,0.0,6.0557395108678e-06,3.4181149200792678e-09,5.077816618048531e-07,1.5796354048815457e-09,7.355274516795063e-11,4.261023074951457e-18,1.531721450318322e-13,9.788197934671437e-10,1.2246515398056626e-06,5.467767481290253e-09,1.2812502272609218e-12,1.498038779902632e-14,1.4916061055726913e-07,7.243550676515093e-14,2.3625663208331768e-11,4.081795496910736e-11,2.0138121627103247e-11,6.252575799973691e-08,8.797224536747597e-12,3.992387808474153e-12,2.2036700534833945e-12,7.238817865218711e-14,2.9485938058678188e-12,1.2426599547577583e-15,1.7389754718401256e-10,1.447505231396204e-16,3.76,0.0,0.5149914757780005,0.9994489211150132,2.2287326610852278e-05,1.1099237704436613e-07,0.011726186151115106,0.011727558936230863,3.411223950734298e-10,2.637022320137595e-13,0.0005179883863827354,4.625786286422429e-08,2.753040941896328e-07,5.339938947483323e-06,1.0282087095496288e-06,4.175527457825271e-05,2.3875552584785547e-05,0.00033629137580994437,3.6541970650428726e-08,1.9001489890335007e-05,3.90448970816691e-08,7.673849596316196e-11,3.1956976574776215e-08,2.0477593952295938e-07,7.638381700682301e-10,2.6534014322992046e-10,6.37901100219599e-08,9.76751047011909e-10,1.340223063929522e-06,1.1914609395916625e-09,5.0331318035471905e-09,1.615848162236075e-11,2.0218621552174815e-14,6.684882001680904e-08,4.209088189626139e-11,3.4544569995653724e-12,1.1573254990514945e-16,2.1492443215876743e-15,5.080002762336435e-16
1.9219847388215227e-06,0.6606391574992132,1.5149479624693802e-05,1.0754867311399277e-06,1.1251985684963914e-05,4.430914468117777e-05,0.0,0.0,6.294242129459669e-06,3.5943145219504435e-09,5.426166876873627e-07,1.7298016760267932e-09,8.312592076575725e-11,5.0633602691529266e-18,1.732698280423879e-13,1.0535674244024467e-09,1.299418274844703e-06,5.9123180858407135e-09,1.4476406600020602e-12,1.6310800596747482e-14,1.5508663865891085e-07,7.542588186354902e-14,2.5470629942750612e-11,4.570358452669743e-11,2.145591681635904e-11,6.827449573705876e-08,9.40140891460014e-12,4.5398374234930695e-12,2.5202878714395702e-12,8.179949271932023e-14,3.2499625733326554e-12,1.3588023510448667e-15,1.8488091382421472e-10,1.6781765327465526e-16,3.76,0.0,0.5147554378603202,0.999447414350338,2.354801208337774e-05,1.1963467987854014e-07,0.011954204208326612,0.011955667456752578,3.477610043399301e-10,2.6884556612886863e-13,0.0005179876057143773,4.918985259852284e-08,2.966414747642422e-07,5.588501389884952e-06,1.0762566039110722e-06,4.4376707384190574e-05,2.5366160668895706e-05,0.00034245751829512183,3.897339165025194e-08,1.9731668905453137e-05,4.164130792299602e-08,8.157084254323428e-11,3.4179513565939623e-08,2.1455383095221715e-07,8.505207594671689e-10,2.951525551890065e-10,6.910988972581452e-08,1.1018961963936676e-09,1.4240099499909576e-06,1.2469343441602801e-09,5.439319197839343e-09,1.806933090042029e-11,2.182593115123023e-14,7.217367556105441e-08,4.544996689255171e-11,3.9002942578917435e-12,1.3064550988179322e-16,2.539619069937722e-15,5.871014904485042e-16
1.959077141268429e-06,0.6606685394469309,1.5890026386697655e-05,1.13090422598631e-06,1.1688484545545733e-05,4.7195283855102256e-05,0.0,0.0,6.541042294743936e-06,3.777648827378762e-09,5.792457399962994e-07,1.8913374030597645e-09,9.376828057190419e-11,6.000807632751602e-18,1.956252406349646e-13,1.1326568756116925e-09,1.3775192604867142e-06,6.385402441522935e-09,1.6328983430111176e-12,1.7734905336710217e-14,1.6112878734271557e-07,7.848096711089189e-14,2.7429285685584394e-11,5.108704675185751e-11,2.284188045667547e-11,7.444138416575318e-08,1.0037024482086358e-11,5.1527829494591275e-12,2.8763990179613707e-12,9.22588827661317e-14,3.5775491313923715e-12,1.4838216818500167e-15,1.9636787248326404e-10,1.9416216479961426e-16,3.76,0.0,0.5145193011089219,0.9994458597122349,2.4857914385065114e-05,1.2879642540547006e-07,0.012182114765838187,0.012183673097428472,3.5439648416386624e-10,2.739865833814576e-13,0.0005179868002404932,5.225937395080285e-08,3.192138557235152e-07,5.8451355102180945e-06,1.125869166034084e-06,4.7119861104113355e-05,2.692564207800129e-05,0.00034860718181937907,4.152470673390049e-08,2.0474662202322353e-05,4.437121314301685e-08,8.666358975011425e-11,3.6518877229120634e-08,2.24658178991165e-07,9.455291706097892e-10,3.2780552339728726e-10,7.47792987841495e-08,1.240669315147737e-09,1.5116763563875886e-06,1.3042071944533079e-09,5.871127893616733e-09,2.0178360582087768e-11,2.3540072370281697e-14,7.781530232723871e-08,4.900911239000454e-11,4.395001761905704e-12,1.4719076491452087e-16,2.9932908184191867e-15,6.773782550621289e-16
1.996169543715335e-06,0.6606979323689701,1.6655700836524345e-05,1.188316340804229e-06,1.2136639473661866e-05,5.022018290599977e-05,0.0,0.0,6.796420421627479e-06,3.968390995764026e-09,6.177374408763346e-07,2.0648985220475233e-09,1.0558074525614133e-10,7.09366459596099e-18,2.2045396054999655e-13,1.2162736196505958e-09,1.4590561021667924e-06,6.888417176613255e-09,1.838893360435446e-12,1.9257818710407937e-14,1.6728716568485523e-07,8.160131494448528e-14,2.950708907777203e-11,5.701123399339815e-11,2.4298989288604467e-11,8.10495456353101e-08,1.070527621368374e-11,5.837988954086655e-12,3.27622772815731e-12,1.0386501513096039e-13,3.933298302687702e-12,1.6182689227988861e-15,2.0837556666627002e-10,2.2420225208341874e-16,3.76,0.0,0.5142830590181763,0.99944425604145,2.621835076284096e-05,1.3850033304359064e-07,0.012409917641887709,0.012411575859612884,3.610288292690631e-10,2.791252887861974e-13,0.0005179859693604142,5.5471262643959516e-08,3.4307236213766377e-07,6.110029793335906e-06,1.177082993727899e-06,4.998867965036387e-05,2.8556219438373884e-05,0.0003547404334954056,4.4200274006768475e-08,2.1230419787920454e-05,4.723967918470169e-08,9.20291760648663e-11,3.897952362181807e-08,2.3509697788643483e-07,1.049537124164036e-09,3.6352753017069936e-10,8.081571093220663e-08,1.3943187013101317e-09,1.6033481146764005e-06,1.3633213636160218e-09,6.329770596676762e-09,2.2503688675378927e-11,2.5366761235113634e-14,8.378710025508282e-08,5.277677839217276e-11,4.94308073397036e-12,1.65518466109602e-16,3.519396994336419e-15,7.80268414162287e-16
2.0332619461622414e-06,0.6607273370345808,1.7447100786506898e-05,1.247773639894128e-06,1.2596738789885633e-05,5.3388445553110165e-05,0.0,0.0,7.060663528302881e-06,4.1668251487402485e-09,6.581625875800578e-07,2.2511689329835972e-09,1.186722070416423e-10,8.364954379054716e-18,2.4798912968238994e-13,1.3046093729045266e-09,1.5441326202361948e-06,7.4228110060521495e-09,2.0676588719046294e-12,2.0884875712311558e-14,1.7356189057338156e-07,8.478751966191436e-14,3.170972515416793e-11,6.352216847297362e-11,2.5830356888508214e-11,8.812304631016747e-08,1.1407405230605615e-11,6.6028186112425465e-12,3.724380991302936e-12,1.1672433349206384e-13,4.3192801205383055e-12,1.7627237342666896e-15,2.2092166230246693e-10,2.5840473177116067e-16,3.76,0.0,0.5140467049323459,0.9994426021488084,2.763067115957597e-05,1.4876979724927074e-07,0.012637612646799658,0.012639375742782608,3.676580341496758e-10,2.8426168784541945e-13,0.0005179851124579816,5.883049992555221e-08,3.682696856873364e-07,6.3833772711973654e-06,1.229935573426212e-06,5.298719884078977e-05,3.026016696454626e-05,0.0003608573417647081,4.700458191680592e-08,2.1998891945801382e-05,5.0251919728123944e-08,9.76805364726611e-11,4.156603851541641e-08,2.4587843935733226e-07,1.1632646245149355e-09,4.025626864056528e-10,8.723713402632877e-08,1.5641884367674144e-09,1.699154028824493e-06,1.4243197322324924e-09,6.816502315763703e-09,2.5064906163945113e-11,2.7311948240817748e-14,9.010288103785202e-08,5.67616841147072e-11,5.549379175380751e-12,1.8579032051473753e-16,4.128249077468362e-15,8.973789743565654e-16
