Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57)
2.017132606915496e-17,0.6647000279871891,4.447727761806191e-22,1.2098668539086434e-24,5.0343731528186836e-33,3.7437338264444377e-32,0.0,0.0,2.466016255853619e-17,2.6900486466692302e-31,1.6300132232569946e-61,1.32513202412263e-74,2.823942338331221e-55,1.7478315487468293e-74,5.4462815142003074e-68,3.260041100573509e-64,1.765860005259055e-66,1.4505337572175272e-55,3.329198384668641e-53,7.797101051376608e-52,5.9231384595492076e-30,3.774768345337301e-46,6.855460175674088e-75,6.354371716850021e-101,1.9092590086219647e-74,1.0021594872610219e-64,2.9789057731345605e-45,1.0807227252138416e-72,1.0067511181210234e-117,2.177639706152144e-90,3.914012525497311e-73,1.1384850315123992e-70,6.775879387933115e-56,2.1380101317670554e-94,3.76,0.0,0.7950868232667649,0.9999999999795685,2.3862744914004414e-43,3.7985226713218036e-78,8.53469384658193e-14,8.534693846581933e-14,8.877328779379551e-30,1.3046391060875053e-33,2.0431468334201875e-11,2.2596182506643875e-33,6.234959496567717e-35,2.4660607327912383e-17,3.400606644363582e-27,1.519880377469965e-36
4.034292573314043e-17,0.6647000279871993,8.895515892140782e-22,2.4197501268388954e-24,2.0137697541100222e-32,1.497508770038134e-31,0.0,0.0,4.932065959578953e-17,1.0760304046151917e-30,2.6084454759744525e-60,4.2405020882943394e-73,4.518374968620662e-54,2.7965812870367904e-73,8.714165846004502e-67,5.216160528847184e-63,5.650850833290429e-65,2.3208932973649116e-54,2.663391775796171e-52,6.237754868985204e-51,2.36927948540748e-29,3.0198505149847165e-45,2.1937884391108012e-73,8.133794954398019e-99,6.109739252494173e-73,1.6219729044398283e-63,2.383162269104173e-44,3.4583934153148738e-71,2.577361757788185e-115,1.393722456025552e-88,1.2525059156593618e-71,3.64321581487168e-69,1.0841590543933863e-54,1.3686138468043797e-92,3.76,0.0,0.7950868232666796,0.9999999999591367,1.9090422564379368e-42,2.4310977079465583e-76,1.7069503453926627e-13,1.7069503453926634e-13,3.550967610134479e-29,5.2186095018757614e-33,4.0863212316752544e-11,9.038564946217178e-33,2.4940092568270504e-34,4.9321549133778647e-17,1.360256494163914e-26,1.2159187317090286e-35
8.068612506111137e-17,0.6647000279872198,1.779109227743573e-21,4.839516699488365e-24,8.055120049576001e-32,5.9900655951738405e-31,0.0,0.0,9.864165366825436e-17,4.3041435103708084e-30,4.174790934264296e-59,1.3569734200777275e-71,7.229453729364877e-53,4.474570738641971e-72,1.3942768774610243e-65,8.345932714521722e-62,1.8082880837708763e-63,3.713460704092041e-53,2.1307283989258193e-51,4.990233504918484e-50,9.477166145019354e-29,2.4158947467798525e-44,7.020188930989289e-72,1.0411385537880539e-96,1.9551359364825355e-71,2.654362196728476e-62,1.9065448753626383e-43,1.1066988044193489e-69,6.59814709025364e-113,8.91992946171745e-87,4.0080539798813375e-70,1.1658392486249027e-67,1.7346691686191753e-53,8.762556466431919e-91,3.76,0.0,0.7950868232665088,0.9999999999182732,1.5272428788528491e-41,1.5559163620394278e-74,3.4139122668612344e-13,3.4139122668612374e-13,1.4203942493779284e-28,2.0874544109129017e-32,8.172669585701982e-11,3.615444366323868e-32,9.97608847070615e-34,9.86434327230814e-17,5.441053644553338e-26,9.727407564533693e-35
1.6137252371705326e-16,0.6647000279872607,3.5582245546531136e-21,9.679049951943183e-24,3.2220562640667455e-31,2.396032369859485e-30,0.0,0.0,1.9728364180501658e-16,1.7216617824741632e-29,6.68369192898586e-58,4.342335424779184e-70,1.156716898213655e-51,7.159345801703299e-71,2.2308548237840404e-64,1.3353553171271292e-60,5.786547162790416e-62,5.941562267305992e-52,1.7045915120404205e-50,3.992198645272967e-49,3.7908760987065305e-28,1.9327215300965397e-43,2.2464710209394367e-70,1.3326656335377935e-94,6.256476926204977e-70,4.436396329791256e-61,1.525241923906169e-42,3.541456833239e-68,1.6891385823819397e-110,5.708788693094693e-85,1.282582879911813e-68,3.7307018548143657e-66,2.775482413834312e-52,5.6122809327755746e-89,3.76,0.0,0.7950868232661673,0.9999999998365461,1.2217979458793764e-40,9.957908948795682e-73,6.827836109796908e-13,6.827836109796921e-13,5.6815912931157645e-28,8.349838820905633e-32,1.6345364523822199e-10,1.4461814233397166e-31,3.990446098402313e-33,1.9728719981196794e-16,2.176426987363233e-25,7.78194912251885e-34
3.2274532102893704e-16,0.6647000279873423,7.116455407876381e-21,1.9358116885476348e-23,1.2888241845487709e-30,9.584141973210553e-30,0.0,0.0,3.9456761804587144e-16,6.886655886030784e-29,1.0706740700655704e-56,1.3895506633827937e-68,1.8507504755817483e-50,1.1454979634116682e-69,3.569388521580516e-63,2.136573417934755e-59,1.8516991374537025e-60,9.506519733942409e-51,1.3636812093011769e-49,3.1937636486119776e-48,1.5163523676240748e-27,1.5461795151288186e-42,7.188724267773716e-69,1.70581756926246e-92,2.0020863191803873e-68,7.704335182964527e-60,1.2201959478741456e-41,1.1332694925196308e-66,4.324211320545319e-108,3.653635591310594e-83,4.104274175400514e-67,1.1938271684940479e-64,4.440781253293347e-51,3.5972603156067505e-87,3.76,0.0,0.7950868232654843,0.999999999673092,9.77439835111318e-40,6.373075875092036e-71,1.3655683795662374e-12,1.365568379566243e-12,2.272639284309236e-27,3.339939729323045e-31,3.2690747320332745e-10,5.784733040864076e-31,1.5961809185211686e-32,3.94574733630865e-16,8.705718976149396e-25,6.225568504739642e-33
6.454909156527046e-16,0.6647000279875057,1.423291791195547e-20,3.871625246703694e-23,5.155300336628692e-30,3.8336594721868337e-29,0.0,0.0,7.891355703969025e-16,2.7546641052182808e-28,1.7171811906394566e-55,4.4465677706500435e-67,2.961203502790966e-49,1.8327989314259509e-68,5.711074589760503e-62,3.418521538979434e-58,5.925443701524859e-59,1.521044763885154e-49,1.090955339311128e-48,2.5550128052092856e-47,6.0654133267778446e-27,1.2369445252903666e-41,2.3003945499010998e-67,2.183450701831976e-90,6.406742907908419e-67,1.4266433461487746e-58,9.76157720677029e-41,3.626467668158646e-65,1.1070002177830399e-105,2.3383302428931115e-81,1.3133691629601794e-65,3.820250889337919e-63,7.105257505092939e-50,2.309148892471418e-85,3.76,0.0,0.7950868232641183,0.9999999993461843,7.819524935116781e-39,4.078773079917588e-69,2.731137916736979e-12,2.7311379167370005e-12,9.090561934877394e-27,1.3359767043260602e-30,6.538148459445883e-10,2.3138946809488392e-30,6.384731329477458e-32,7.891497998331551e-16,3.4822897698805656e-24,4.980458451848441e-32
9.68236510276472e-16,0.664700027987669,2.134938121368293e-20,5.8074389763092e-23,1.095501574116931e-29,8.14652826237888e-29,0.0,0.0,1.1837035226172553e-15,5.853662317369294e-28,6.32852278825336e-55,2.0869117288026227e-66,1.1054168524977673e-48,6.987547892609461e-68,2.1020648527225417e-61,1.303311703862126e-57,2.763841356610287e-58,5.753427087045554e-49,3.1194691911568335e-48,7.305741117019654e-47,1.2889005729575735e-26,3.5368889187080626e-41,1.0796580982719327e-66,1.442079633796575e-89,2.9883369564915e-66,5.651090062441662e-58,2.8972874362137205e-40,1.7347225064138313e-64,8.495977507323941e-105,1.334897206946535e-80,6.126006799700678e-65,1.7819032142765894e-62,2.6876112200011264e-49,1.3121549466423976e-84,3.76,0.0,0.7950868232627523,0.9999999990192769,2.2358960237421602e-38,2.280638332270199e-68,4.0967074539053684e-12,4.096707453905414e-12,1.9317446281590983e-26,2.8389509735207612e-30,9.807219354971442e-10,4.9170271068717056e-30,1.3567562534960007e-31,1.1837248645999414e-15,7.399867093974832e-24,1.4241001022841569e-31
1.2909821049002396e-15,0.6647000279878326,2.8465845313074576e-20,7.743252877364168e-23,1.8687970614839122e-29,1.389702072903109e-28,0.0,0.0,1.5782714747069301e-15,9.985660224688053e-28,1.6070704583080892e-54,6.505422189159701e-66,2.841758286938626e-48,1.880051711625277e-67,5.331318294590986e-61,3.506657019919255e-57,8.414927537622468e-58,1.497375359839823e-48,6.579906593123182e-48,1.5409925482469943e-46,2.1987129576014947e-26,7.460323847399613e-41,3.365620198478752e-66,6.322917617698526e-89,9.09834081648918e-66,1.533496915954045e-57,6.31179655502572e-40,5.740429107870763e-64,4.34598685787808e-104,4.9784660532832504e-80,1.865128067368864e-64,5.425270172660483e-62,6.99486189227668e-49,5.050804001619092e-84,3.76,0.0,0.7950868232613862,0.9999999986923697,4.716153121292215e-38,7.982538796590481e-68,5.462276991071407e-12,5.4622769910714835e-12,3.295329168002272e-26,4.842916756370094e-30,1.3076287418612405e-09,8.38787057755788e-30,2.3144677535896218e-31,1.5782999279312238e-15,1.2623303847217991e-23,3.0038398621744037e-31
1.9364732941477745e-15,0.6647000279881593,4.2698775383975946e-20,1.161488108185556e-22,3.869107572682417e-29,2.8772020913063566e-28,0.0,0.0,2.3674073785795858e-15,2.067404307786658e-27,5.633121564604794e-54,3.2051605482476563e-65,1.0194963401737257e-47,7.604193053431413e-67,1.8644079151406932e-60,1.4183278232775666e-56,3.8331351241672124e-57,5.493590725432662e-48,1.7972019909552663e-47,4.208929014589627e-46,4.5521563310084593e-26,2.0376460313424725e-40,1.6582788705055535e-65,6.108375870122764e-88,4.144261010900099e-65,6.024514583631844e-57,1.8314759660520156e-39,3.3482042297616493e-63,6.226388724626204e-103,3.407893579323369e-79,8.495541841004412e-64,2.4712978963299994e-61,2.5664440188132892e-48,3.85188797014937e-83,3.76,0.0,0.7950868232586543,0.999999998038556,1.288128002817937e-37,4.4419253023591145e-67,8.193416065397963e-12,8.193416065398123e-12,6.822560335432827e-26,1.002664465676352e-29,1.961441689964218e-09,1.7366022202458558e-29,4.791815641892297e-31,2.3674500512247498e-15,2.613494941298595e-23,8.204419095423238e-31
2.5819644833953096e-15,0.6647000279884859,5.693170838830442e-20,1.548650991682793e-22,6.58033937100704e-29,4.893367743250585e-28,0.0,0.0,3.156543281971692e-15,3.516113423364515e-27,1.4102452663968438e-53,1.005671865928723e-64,2.598975344423035e-47,2.0597671935308406e-66,4.6586917714326433e-60,3.8418607603056214e-56,1.1511761533915572e-56,1.424230256753499e-47,3.7603959087610503e-47,8.80648789582091e-46,7.742026038984583e-26,4.263437337725596e-40,5.203246572175351e-65,2.5671940592689674e-87,1.2445833484555022e-64,1.644196202358149e-56,4.004261054920878e-39,1.1137614941527697e-62,3.131632007516963e-102,1.293350086420703e-78,2.5513267770362654e-63,7.421859719509242e-61,6.653784628496171e-48,1.456023599285991e-82,3.76,0.0,0.7950868232559224,0.9999999973847431,2.695195129369523e-37,1.5181489110733788e-66,1.0924555139715874e-11,1.0924555139716142e-11,1.1603387529213125e-25,1.7052696834383816e-29,2.6152535966842663e-09,2.953505677836029e-29,8.149629986084441e-31,3.156600169239418e-15,4.4448705655170704e-23,1.716639004600452e-30
3.2274556726428447e-15,0.6647000279888128,7.116464453569621e-20,1.9358139427315746e-22,1.0053272693653282e-28,7.475960967414542e-28,0.0,0.0,3.945679184848925e-15,5.371826999689283e-27,2.997700755961824e-53,2.5852601422070458e-64,5.60588262184619e-47,4.6272039283028816e-66,9.88401934052432e-60,8.63062246533388e-56,2.8719863805094413e-56,3.1135327700228336e-47,6.845747151125428e-47,1.603187533265288e-45,1.182806681971152e-25,7.761425065491487e-40,1.3376109250662735e-64,8.77181529080268e-87,3.1049708159797634e-64,3.7893140831049946e-56,7.511343246199568e-39,3.0025932290950023e-62,1.2794245684914777e-101,3.9190013886718444e-78,6.364989627824167e-63,1.8516262099394251e-60,1.4546227076313301e-47,4.4592146825496e-82,3.76,0.0,0.7950868232531905,0.9999999967309317,4.906500414852532e-37,4.2569559697504197e-66,1.3655694214024512e-11,1.3655694214024928e-11,1.7727352891908664e-25,2.60526677190637e-29,3.2690643876385307e-09,4.5122894487318737e-29,1.245080329751214e-30,3.945750281598167e-15,6.790758032763558e-23,3.1250758209458267e-30
4.518438051137915e-15,0.6647000279894665,9.963052645781522e-20,2.710140051727052e-22,1.933209055683408e-28,1.4376010550646434e-27,0.0,0.0,5.523950989026433e-15,1.0329833187787508e-26,1.10477770232377e-52,1.4584697393025362e-63,2.110416063100665e-46,1.7943704373151596e-65,3.6213074688073266e-59,3.34684481376976e-55,1.5752535403107848e-55,1.1972964542466422e-46,1.8075381036225152e-46,4.2328881057214177e-45,2.2744953858003594e-25,2.0492452173023315e-39,7.546289625349622e-64,1.1898401234189456e-85,1.7030400753239774e-63,1.7382894496168182e-55,2.054865552226633e-38,1.769651683477388e-61,3.2551021303496064e-100,3.506465732328591e-77,3.491058264004674e-62,1.015596882358512e-59,5.593726780954394e-47,3.9714263013407225e-81,3.76,0.0,0.7950868232477266,0.999999995423312,1.2954611265237116e-36,3.3991386683269764e-65,1.9117972362613417e-11,1.9117972362614215e-11,3.4089063338861057e-25,5.0098354617348807e-29,4.576682552174897e-09,8.676972845383394e-29,2.3942496773664306e-30,5.524050488992644e-15,1.3058387037443985e-22,8.251122115343866e-30
7.1004028081280554e-15,0.6647000279907737,1.5656232857995354e-19,4.258793092248475e-22,4.716446229819605e-28,3.507312388307027e-27,0.0,0.0,8.680494591112229e-15,2.5201664778660172e-26,7.102790204870608e-52,1.632969165100407e-62,1.3692341368152341e-45,1.1540797886571066e-64,2.296680042417566e-58,2.15257994455164e-54,1.792034987041985e-54,7.901603148016539e-46,6.989938639101585e-46,1.6367907972838945e-44,5.549079958175688e-25,7.924106733823292e-39,8.449245655816736e-63,3.992272469032082e-84,1.9375181122724867e-62,1.6227710856636794e-54,8.159783521624146e-38,1.949251277439802e-60,1.988475039278336e-98,7.041758310039954e-76,3.971531826587023e-61,1.1553598181944048e-58,3.691532998643027e-46,7.635471196967368e-80,3.76,0.0,0.7950868232367989,0.9999999928080859,5.009344807011319e-36,6.906449009629433e-64,3.004252865967841e-11,3.0042528659680344e-11,8.316694495495832e-25,1.222247966328952e-28,7.191905295426621e-09,2.1169185794038403e-28,5.8412662359312895e-30,8.680650834913337e-15,3.185850827889081e-22,3.1905781654837755e-29
9.682367565118195e-15,0.6647000279920808,2.1349418178872515e-19,5.807447230420755e-22,8.73737887140762e-28,6.497416836698003e-27,0.0,0.0,1.1837038184831917e-14,4.668693656613539e-26,2.335250692193356e-51,6.902010796278187e-62,4.4916847194408706e-45,3.80860445552708e-64,7.482377911604923e-58,7.103776835643236e-54,7.581133768358246e-54,2.6051999043996385e-45,1.7348258064859655e-45,4.0621067044455254e-44,1.0279858355910342e-24,1.9665657427591333e-38,3.571222558362977e-62,2.5646272784541677e-83,8.196812569430273e-62,6.431450408394103e-54,2.0428276125207326e-37,8.306450492909517e-60,1.5180212062192276e-97,3.7390931626401965e-75,1.680142015594736e-60,4.887703644859364e-58,1.2171185442969932e-45,4.077687005393032e-79,3.76,0.0,0.7950868232258712,0.9999999901928781,1.2431948257841986e-35,3.6492239122496324e-63,4.096708495659283e-11,4.096708495659642e-11,1.5406950002232593e-24,2.264255411418451e-28,9.807109908761919e-09,3.92166323397593e-28,1.0821180632436316e-29,1.1837251088930773e-14,5.901896162007763e-22,7.918219413151483e-29
1.4846297079098476e-14,0.6647000279946953,3.2735804146160895e-19,8.904758798730276e-22,2.0491217268226274e-27,1.5237977199716608e-26,0.0,0.0,1.815012534718083e-14,1.0949182145728304e-25,1.3704426022242266e-50,6.373243477410675e-61,2.587002081093789e-44,2.1773804855433267e-63,4.284490532835353e-57,4.0612313641854767e-53,7.072338783367448e-53,1.5069120022346455e-44,6.301726439626023e-45,1.4753617528940055e-43,2.4108680090152164e-24,7.142589041503846e-38,3.2976302451204995e-61,6.684486528061063e-82,7.647394350108901e-61,5.47037296749969e-53,7.467245205841555e-37,7.694774553958695e-59,6.804781477503305e-96,5.707011194482287e-74,1.5673933634621576e-59,4.559671346433843e-57,7.040056483009743e-45,6.441368805259116e-78,3.76,0.0,0.7950868232040158,0.9999999849625171,4.5153004480722517e-35,5.597079218437425e-62,6.281619754997012e-11,6.281619754997855e-11,3.6132872932843514e-24,5.310208758787644e-28,1.5037464762720042e-08,9.197220263374224e-28,2.537839603326004e-29,1.8150451321339282e-14,1.3841330009989329e-21,2.875906096987339e-28
2.5174156107059038e-14,0.6647000279999239,5.55086374086867e-19,1.5099395103019317e-21,5.884657465018478e-27,4.3760346246741415e-26,0.0,0.0,3.077629957152038e-14,3.1443762717386957e-25,1.2989138024194857e-49,1.0401263483189168e-59,2.331688681536803e-43,1.9130946292684165e-62,3.8510626810208974e-56,3.568287170990197e-52,1.185841370759446e-51,1.3611171412287292e-43,3.1499313311425933e-44,7.372629374519254e-43,6.923509074942071e-24,3.569271179400303e-37,5.381766116693685e-60,3.6899413100541206e-80,1.282534346449229e-59,8.51492844866792e-52,3.743414903851245e-36,1.2187527679142212e-57,6.839740812279348e-94,1.7218964865375681e-72,2.6281468380692204e-58,7.645335921083e-56,6.358804449893468e-44,1.9934245329951897e-76,3.76,0.0,0.795086823160305,0.9999999745020123,2.256374111636136e-34,1.7844003308696404e-60,1.0651442273491855e-10,1.0651442273494277e-10,1.0376581863002475e-23,1.5249800744389142e-27,2.5497956987591504e-08,2.6412492863833798e-27,7.288257448982681e-29,3.0776850683671303e-14,3.974939860896782e-21,1.4371381937756052e-27
4.582987416298016e-14,0.6647000280103815,1.010545494581742e-18,2.74887203815947e-21,1.949472595493012e-26,1.4496951833920993e-25,0.0,0.0,5.602864761878889e-14,1.0416677672035818e-24,1.7109722823325808e-48,2.3499225533944524e-58,2.776773539467664e-42,2.213278298082906e-61,4.583685982154231e-55,4.128186038399858e-51,2.7611897448281056e-50,1.6221675263229502e-42,1.953745213951099e-43,4.5703837299294377e-42,2.2936174555774864e-23,2.212635157871478e-36,1.2158727096001546e-58,3.103559941492092e-78,2.987581829133389e-58,1.8965467752920207e-50,2.323325594677249e-35,2.6863373350754063e-56,1.0782166295898136e-91,7.488906939920501e-71,6.119670078064814e-57,1.7801851613126792e-54,7.578216548790142e-43,9.49434946207866e-75,3.76,0.0,0.7950868230728833,0.9999999535818725,1.3987579034810716e-33,8.204281435262963e-59,1.9391087309759078e-10,1.9391087309767104e-10,3.437533739829843e-23,5.051942067260176e-27,4.6418071554185135e-08,8.749919509362409e-27,2.4145273804926456e-28,5.602964499848952e-14,1.3168159911069446e-20,8.908994424767286e-27
8.71413102748224e-14,0.6647000280312966,1.921473573835566e-18,5.226758162031646e-21,7.047104333399163e-26,5.240470301079727e-25,0.0,0.0,1.065333421078094e-13,3.765479693624071e-24,2.81690999488715e-47,6.283771499835732e-57,3.82672780798594e-41,2.9871320890293907e-60,6.32149079879797e-54,5.571568061769546e-50,7.546140585438618e-49,2.236038270411147e-41,1.3704574511511285e-42,3.2024208991852306e-41,8.291098545418122e-23,1.550370716949315e-35,3.25125106484398e-57,3.216504926462121e-76,8.171476848069034e-57,5.06206111357566e-49,1.6285171571014073e-34,7.087589871215129e-55,2.148968673981261e-89,3.9314666060986304e-69,1.6724867596131673e-55,4.865099275671885e-53,1.0445867826922286e-41,5.963599263368907e-73,3.76,0.0,0.7950868228980399,0.9999999117450721,9.80100669987699e-33,4.464692089271784e-57,3.6870377379403704e-10,3.687037737943272e-10,1.2426072886188991e-22,1.826200224199644e-26,8.825482142980023e-08,3.1629697672339155e-26,8.728725578192873e-28,1.0653521598890558e-13,4.760096982776126e-20,6.242437709269302e-26
1.697641824985069e-13,0.6647000280731266,3.743369223807741e-18,1.018261468390599e-20,2.674502040195814e-25,1.9888521600074548e-24,0.0,0.0,2.0754272466477385e-13,1.4290504283555754e-23,5.547323201689078e-46,1.8346640393997147e-55,5.680158579093995e-40,4.37925845431527e-59,9.401959104117283e-53,8.168139190651026e-49,2.231934544738671e-47,3.3192354460257694e-40,1.027020444342509e-41,2.3946984624297547e-40,3.146584052925387e-22,1.1593324294790234e-34,9.492513461272494e-56,3.7025755633889804e-74,2.420762627284527e-55,1.4791786793937374e-47,1.2178900289664375e-33,2.0556906715382019e-53,4.8424859632126265e-87,2.2753746910361392e-67,4.9467794911229494e-54,1.438944503374773e-51,1.5506001575484074e-40,4.612140225958239e-71,3.76,0.0,0.7950868225483531,0.9999998280853862,7.329053663822238e-32,2.6361673390468676e-55,7.182895750713369e-10,7.182895750724378e-10,4.715772102538574e-22,6.930642917986481e-26,1.7191440631265418e-07,1.200389208325219e-25,3.313091490870813e-27,2.075462874139663e-13,1.8065180053743697e-19,4.667950137425395e-25
2.5238705472219137e-13,0.6647000281149567,5.565317709808977e-18,1.5138583573365276e-20,5.9113388685237385e-25,4.395875965553074e-24,0.0,0.0,3.0855209866158575e-13,3.158539556299246e-23,2.62295908189215e-45,1.0000224340053803e-54,2.363516204472298e-39,1.8887022875125724e-58,3.91719046776407e-52,3.522779515998152e-48,1.1847148042163156e-46,1.381148674638816e-39,3.205239205406704e-41,7.461070154702452e-40,6.954695439417712e-22,3.6120876202557114e-34,5.174113523566556e-55,3.0017496453155154e-73,1.285861996797507e-54,7.831283492102142e-47,3.794603474754335e-33,1.1447343390938705e-52,4.670330857132187e-86,1.542113155690343e-66,2.6257132908717324e-53,7.637908715157979e-51,6.452266246717157e-40,3.459203706594685e-70,3.76,0.0,0.7950868221986662,0.9999997444442508,2.283502211976253e-31,1.7200360954807188e-54,1.067875376194513e-09,1.0678753761969463e-09,1.0422805747167935e-21,1.5318298634864948e-25,2.555554408413269e-07,2.653143128034658e-25,7.323492105370575e-27,3.085572647660214e-13,3.9928264641650273e-19,1.4543743460606727e-24
3.3500992694587586e-13,0.6647000281567867,7.387319284366324e-18,2.0094664833321987e-20,1.0415255759943247e-24,7.745144420342893e-24,0.0,0.0,4.0956146410003757e-13,5.565015215071489e-23,8.181020121568838e-45,3.4568555241907024e-54,6.619900726828905e-39,5.447132432318429e-58,1.098554066057419e-51,1.01598957668912e-47,3.997043824206703e-46,3.868433655812436e-39,7.254195943871694e-41,1.6857947097216777e-39,1.2253443838772911e-21,8.161347014936345e-34,1.7885816478925782e-54,1.505991511189078e-72,4.341228446733915e-54,2.637936340986661e-46,8.57379390764842e-33,4.083903505335775e-52,2.775450383499348e-85,6.404217694811926e-66,8.858603260676022e-53,2.57690091154636e-50,1.8072386587598106e-39,1.626932957656136e-69,3.76,0.0,0.7950868218489794,0.9999996608216616,5.159505758705733e-31,6.827795781027261e-54,1.4174611771635649e-09,1.4174611771678528e-09,1.8363605079933202e-21,2.6989128437059455e-25,3.391779289325399e-07,4.67455798313547e-25,1.2904553002804447e-26,4.095681480469661e-13,7.034931353150402e-19,3.2860902828023545e-24
4.1763279916956035e-13,0.664700028198617,9.209374208555265e-18,2.5050858466809878e-20,1.6186288973055943e-24,1.2036684575016753e-23,0.0,0.0,5.105708209819813e-13,8.648477317498023e-23,2.0387042526988568e-44,9.325339461852114e-54,1.497547767342845e-38,1.2590420627436761e-57,2.488355462351541e-51,2.348339595449661e-47,1.0571559327394864e-45,8.751154838605899e-39,1.377994978924141e-40,3.1969213908752194e-39,1.904282919226202e-21,1.5477083286388832e-33,4.8249516502440497e-54,5.718635750258218e-72,1.14896159111899e-53,6.968978226069835e-46,1.6259300554278132e-32,1.1359092631109948e-51,1.2426156941751485e-84,2.0329722495023308e-65,2.3429306196889533e-52,6.815473456443947e-50,4.088388228239526e-39,5.850733983514999e-69,3.76,0.0,0.7950868214992926,0.9999995772176149,9.784496275230521e-31,2.07556114809528e-53,1.7670469779784932e-09,1.7670469779851568e-09,2.8538063656118446e-21,4.194309233924166e-25,4.2278187463322685e-07,7.264633042180603e-25,2.005676897943155e-26,5.105789372587519e-13,1.0932828895224898e-18,6.231699250541234e-24
5.828785436169293e-13,0.6647000282822769,1.2853645073892979e-17,3.4963582865720165e-20,3.152983974021761e-24,2.3446681101174692e-23,0.0,0.0,7.12589509083208e-13,1.6846360613028737e-22,8.488009275307375e-44,4.363788292267468e-53,5.238851525726027e-38,4.5376145509700674e-57,8.728527958231507e-51,8.46343828173551e-47,4.80152918627495e-45,3.0614124294764516e-38,3.6532280056023303e-40,8.446633598438057e-39,3.709351072639295e-21,4.089223304772292e-33,2.2578348610336586e-53,5.047106663505331e-71,5.2260096760752155e-53,3.160309209598912e-45,4.295908915040874e-32,5.601801202923849e-51,1.5410193687983258e-83,1.2756739285688831e-64,1.064120095066426e-51,3.0955132569567027e-49,1.4302688539885104e-38,4.70971809930878e-68,3.76,0.0,0.7950868207999189,0.9999994100651337,2.5852133906228934e-30,1.202793061579099e-52,2.4662185791459787e-09,2.4662185791589584e-09,5.558756414290771e-21,8.17002745824841e-25,5.899341538621022e-07,1.4150761129703318e-24,3.9076500281505077e-26,7.126002334820679e-13,2.1295988038110042e-18,1.646484436336949e-23
7.481242880642983e-13,0.6647000283659372,1.649813239981899e-17,4.487675679470694e-20,5.194228478589119e-24,3.862608497885216e-23,0.0,0.0,9.146081629801115e-13,2.7752188920744963e-22,2.5073323413512387e-43,1.3858588174038701e-52,1.351622448760458e-37,1.1922192706989408e-56,2.2575157890029806e-50,2.223688834715055e-46,1.4970731377627807e-44,7.898446963084796e-38,7.639610547264729e-40,1.7605210321700494e-38,6.110673996015771e-21,8.523115989548203e-33,7.170457800445473e-53,2.31796616467852e-70,1.6313924352301146e-52,9.844553689131674e-45,8.953923542625802e-32,1.8233813464140534e-50,8.433873159496803e-83,4.909716168358192e-64,3.3177843346736126e-51,9.651456441214856e-49,3.690143181526181e-38,2.069947879092503e-67,3.76,0.0,0.7950868201005452,0.9999992429867745,5.388402440056784e-30,4.4304938471853755e-52,3.1653901796969706e-09,3.165390179718352e-09,9.157045411611226e-21,1.3458952551921021e-24,7.570123109675182e-07,2.331152167297785e-24,6.438665257314616e-26,9.146211534515885e-13,3.508227382188539e-18,3.43174218958257e-23
1e-12,0.6647000285332574,2.2053661103569293e-17,5.99877701770844e-20,9.280815139873435e-24,6.901537108152699e-23,0.0,0.0,1.2225348910001106e-12,4.958491370571061e-22,1.0153592319928911e-42,6.179404318574581e-52,4.288727961929327e-37,3.836851681913909e-56,7.201242415108746e-50,7.156327591281023e-46,6.538621765143258e-44,2.5061984305163894e-37,1.8211217275677044e-39,4.1728516653463805e-38,1.0917959339195802e-20,2.0201803544778943e-32,3.1971945590468536e-52,2.2285054534960413e-69,7.14988486201602e-52,4.294478637736318e-44,2.122295449682578e-31,8.129028919963145e-50,1.3757009172147911e-81,3.202768811442716e-63,1.4490525571948083e-50,4.215283585621272e-48,1.1709042167188636e-37,1.805274549659604e-66,3.76,0.0,0.7950868190345255,0.9999989884602193,1.2772105762944918e-29,2.779412230296145e-51,4.23110200814355e-09,4.231102008181754e-09,1.6360130712141444e-20,2.4046854548615602e-24,1.0115385582316725e-06,4.165071223142538e-24,1.1507653782798351e-25,1.2225506775007908e-12,6.268132472653663e-18,8.134023705172412e-23
