Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495)
1.4270633887470735e-19,0.7282635855292331,3.532571421705007e-23,1.0779153349122542e-24,7.565575041843198e-31,2.669635875421625e-35,0.0,0.0,1.3970898690168407e-18,2.3660181928391155e-34,4.8234533560021456e-45,1.5310580943481794e-46,4.904551386014736e-53,3.557858099826839e-59,8.707680911079471e-41,5.048311060855717e-34,1.5768581827217194e-31,2.0341772839279813e-46,4.181669767931341e-56,3.6413157443910124e-54,4.3463487209940184e-32,1.3106196347798306e-49,5.491319541076566e-23,4.339425224423569e-74,2.404443593077665e-47,2.54540377109888e-51,1.3908337242830114e-48,1.6971825803925424e-65,5.012053921365516e-75,1.3311372048498824e-75,8.402787945392685e-61,5.632505777080016e-69,4.4455018627326184e-60,1.7351718057985675e-97,3.76,0.0,0.5865671033904573,0.9999999999996375,2.4493002934391994e-43,4.6074071968996705e-45,4.968881095930779e-15,4.968881095930779e-15,5.68367238014049e-32,2.72006294021539e-35,3.624511538888878e-13,1.1148374665916923e-35,5.571836640782558e-37,1.397125194721626e-18,3.1746274928502e-30,1.62430937482745e-39,2.9821105247962248e-30,2.0153760385280396e-16,5.599177523823018e-35,7.565478530196524e-31,4.594759149189055e-32,6.612345512100611e-36,7.46561267525611e-33,1.8397449814525196e-31,1.5139576557109773e-59,6.626512386453375e-50,5.491319541155185e-23,1.5015077749030141e-71,1.5768581833604343e-31,5.2418888436079786e-33
2.855366624052572e-19,0.7282635855292336,7.068212572000045e-23,2.1567671731801624e-24,3.0282016624943956e-30,1.0685501546105373e-34,0.0,0.0,2.7953935433058166e-18,9.470238792717042e-34,3.8616955509359956e-44,1.2257774243349709e-45,3.926623343403617e-52,2.848449809943248e-58,3.4853416516471654e-40,2.0206400521556845e-33,6.311542141887093e-31,1.628578694008457e-45,3.3478784595011395e-55,2.9152666713691007e-53,1.739672179563912e-31,1.0492926206689541e-48,1.0987409993903516e-22,1.3907933039281398e-72,1.92501687908267e-46,2.0383874301958965e-50,1.1137931873482162e-47,2.718652323132125e-64,1.606372053068976e-73,4.266318036906791e-74,1.3455408742341074e-59,9.02179825448839e-68,7.121051042291715e-59,1.1124631988202266e-95,3.76,0.0,0.5865671033904521,0.9999999999992747,1.9609295141858335e-42,3.6887272583301306e-44,9.94207920410818e-15,9.94207920410818e-15,2.2749501596714827e-31,1.088734044924372e-34,7.252172086887442e-13,4.4622552166563726e-35,2.230186719367911e-36,2.795464225393783e-18,1.270678328917345e-29,6.68094632744984e-39,1.1936213703452275e-29,4.032503055369271e-16,2.2411301973030024e-34,3.028163032683833e-30,1.8391010884376755e-31,2.6466614323922016e-35,2.9881906648697003e-32,7.363774439549453e-31,1.2509709814064033e-58,5.305239112349886e-49,1.0987409994218198e-22,2.4726305103155536e-70,6.311542144443807e-31,2.0981216130140766e-32
5.711973094663569e-19,0.7282635855292353,1.4139496661860538e-22,4.3144708497875455e-24,1.2116751065298084e-29,4.27559308770652e-34,0.0,0.0,5.592000891881706e-18,3.789329072812307e-33,3.0905300888587178e-43,9.809944782338718e-45,3.142492147562788e-51,2.2796255500698012e-57,1.3945906474950048e-39,8.08519221402955e-33,2.525438973172341e-30,1.3033579135070904e-44,2.679320273683735e-54,2.3330993461446584e-52,6.9609547462065e-31,8.397529979811125e-48,2.1979590899253928e-22,4.454025031404247e-71,1.540598555161959e-45,1.6315361130745934e-49,8.914852530743075e-47,4.352373591884737e-63,5.144417582153428e-72,1.3662912946048836e-72,2.153741678122941e-58,1.4442713526994304e-66,1.140028441493452e-57,7.126021389815188e-94,3.76,0.0,0.586567103390442,0.9999999999985492,1.569339577859058e-41,2.952102886162736e-43,1.988847542046281e-14,1.988847542046281e-14,9.102763897254813e-31,4.356354321286936e-34,1.4507493177529584e-12,1.7854833223231323e-34,8.923651834356457e-36,5.5921422866972626e-18,5.084368450645804e-29,2.816876129502001e-38,4.776040245175172e-29,8.066757089051618e-16,8.967439996468795e-34,1.2116596495736313e-29,7.358799893611422e-31,1.0590093170364138e-34,1.1956654957698963e-31,2.9464689518167206e-30,1.0633955066506122e-57,4.245803660302805e-48,2.197959090051307e-22,4.175021299284737e-69,2.525438974195511e-30,8.395219381320615e-32
1.1425186035885561e-18,0.7282635855292381,2.828207199866319e-22,8.629878203288575e-24,4.847489421560796e-29,1.7105161396515748e-33,0.0,0.0,1.1185215589025243e-17,1.515978375414444e-32,2.4728936306579536e-42,7.849446299197922e-44,2.514471319459991e-50,1.824046794989032e-56,5.579270693373228e-39,3.2346033615944434e-32,1.0103400359648871e-29,1.0428843564239666e-43,2.1438633293372605e-53,1.8668339562696574e-51,2.7848351686345642e-30,6.719299862220723e-47,4.396395270874082e-22,1.425846074560181e-69,1.232712914863067e-44,1.3055594387842251e-48,7.133685277457449e-46,6.965822508562004e-62,1.6468582151797924e-70,4.373844088084386e-71,3.446687883145275e-57,2.311461455048442e-65,1.8245738981318674e-56,4.562657325744089e-92,3.76,0.0,0.5865671033904217,0.9999999999970981,1.2557100998375658e-40,2.3621308365434554e-42,3.9781267853171384e-14,3.978126785317139e-14,3.6416982942988e-30,1.742825397131271e-33,2.9018135337393907e-12,7.143095926228384e-34,3.5700418103806975e-35,1.1185498409140882e-17,2.034078454293752e-28,1.2418544735756604e-37,1.910727095102068e-28,1.6135265156415856e-15,3.587559923204453e-33,4.8474275836696344e-29,2.943999133523522e-30,4.236726857306989e-34,4.783440553398658e-31,1.1787794432288717e-29,9.504785266171959e-57,3.3972880141894045e-47,4.39639527137782e-22,7.375522363687071e-68,1.0103400363743427e-29,3.358634415828192e-31
2.285161191832955e-18,0.7282635855292434,5.656725130059513e-22,1.72606929114357e-23,1.939153578947846e-28,6.842625375884581e-33,0.0,0.0,2.2371644983279344e-17,6.064407029373923e-32,1.978502748414554e-41,6.280153292052245e-43,2.011768292944914e-49,1.4593759928957622e-55,2.23188991126232e-38,1.293946647263035e-31,4.041689060589534e-29,8.34386703826432e-43,1.7152535585832594e-52,1.493608971893507e-50,1.1140247279403735e-29,5.375950295601601e-46,8.793267632285885e-22,4.563600526655352e-68,9.86263970124507e-44,1.0445797865662172e-47,5.707669611140974e-45,1.1146936723513338e-60,5.270977844219199e-69,1.3999040761104507e-69,5.515261641045807e-56,3.6988408929533147e-64,2.9197410191819803e-55,2.9207425608778717e-90,3.76,0.0,0.5865671033903811,0.999999999994196,1.0046634650781536e-39,1.8898840994102179e-41,7.956685271858576e-14,7.95668527185858e-14,1.4567978726466186e-29,6.971868965315126e-33,5.803941957144272e-12,2.8574709144496124e-33,1.4281329497529352e-34,2.2372210653374772e-17,8.136976011469653e-28,5.8872617900112535e-37,7.643530418577974e-28,3.227228129114248e-15,1.4351407625174516e-32,1.9391288417770547e-28,1.1776954953343977e-29,1.6948286728017916e-33,1.9135319463359638e-30,4.715501525045766e-29,9.198310394112707e-56,2.718088473205031e-46,8.793267634301004e-22,1.4022627607629776e-66,4.0416890622284587e-29,1.3435631064438389e-30
4.570446368321752e-18,0.7282635855292545,1.1313772441776563e-21,3.452232233231019e-23,7.756929947653404e-28,2.7371646925629286e-32,0.0,0.0,4.474450377165567e-17,2.425861520800655e-31,1.5828773402900304e-40,5.024361146929069e-42,1.609491415642633e-48,1.1675562202469032e-54,8.927922928208074e-38,5.175997201240239e-31,1.6167414098561261e-28,6.67541052192579e-42,1.3722680620890177e-51,1.194943903276244e-49,4.456280239190549e-29,4.300964409640766e-45,1.75870123531672e-21,1.4604950773594726e-66,7.89048633294406e-43,8.357167268018571e-47,4.566424262208051e-44,1.7836397464502704e-59,1.6868779760215365e-67,4.480131437209517e-68,8.824867474688033e-55,5.918549623886762e-63,4.671923883881077e-54,1.8694813673789385e-88,3.76,0.0,0.5865671033902999,0.9999999999883917,8.037689281814016e-39,1.5119790553723113e-40,1.591380224494034e-13,1.5913802244940364e-13,5.82742860412371e-29,2.7888610648465156e-32,1.1608198769682099e-11,1.1430348762363016e-32,5.712764274461425e-34,4.4745635139229133e-17,3.254922847416081e-27,3.090582160177058e-36,3.057536579341739e-27,6.4546313560588354e-15,5.740796644819232e-32,7.7568309949343e-28,4.710973671084904e-29,6.779590578583896e-33,7.654439244970993e-30,1.8862773630154477e-28,9.909135015165082e-55,2.1745740086709802e-45,1.7587012361228e-21,2.954292090406475e-65,1.616741410512497e-28,5.374471111115957e-30
9.141016721299347e-18,0.7282635855292766,2.2627912870533337e-21,6.904558119238017e-23,3.1028351065390616e-27,1.09489068569386e-31,0.0,0.0,8.949022134788079e-17,9.703643504765813e-31,1.2663319296418546e-39,4.0195843245594856e-41,1.2876242974533125e-47,9.340671474949067e-54,3.5712418311269424e-37,2.0704410032345568e-30,6.4670972124634975e-28,5.340455176876143e-41,1.0978406223724918e-50,9.559778135005786e-49,1.7825483618074696e-28,3.440853199037079e-44,3.517450178716064e-21,4.6738129131521445e-65,6.312538897545648e-42,6.6859454127413026e-46,3.653254842640212e-43,2.853928145645154e-58,5.398273641552492e-66,1.4337122062594108e-66,1.4120147045534466e-53,9.470009532751373e-62,7.475348827551262e-53,1.1965349411681626e-86,3.76,0.0,0.5865671033901375,0.9999999999767831,6.43030405396676e-38,1.2096119553069874e-39,3.182803619109945e-13,3.1828036191099534e-13,2.3310188613934845e-28,1.1155671215443473e-31,2.3216712257670018e-11,4.5722325275844916e-32,2.285152218479618e-33,8.949248410048418e-17,1.3019956274065358e-26,1.8247352828510775e-35,1.2230395144392994e-26,1.290943780994506e-14,2.2963653776780284e-31,3.1027955246385033e-27,1.8844278063236678e-28,2.711891424128388e-32,3.0618379898904003e-29,7.545262959495106e-28,1.2007812796206153e-53,1.739700499845693e-44,3.51745018194045e-21,7.000775295531992e-64,6.467097215095236e-28,2.1498321801563777e-29
1.8282157427254536e-17,0.7282635855293208,4.5256376949337786e-21,1.380920989858043e-22,1.2411466682087347e-26,4.379627559151904e-31,0.0,0.0,1.7898165649822088e-16,3.881496886527597e-30,1.0130775668120779e-38,3.215705621609355e-40,1.0301126266749812e-46,7.472625871664478e-53,1.428511266083659e-36,8.281848255572645e-30,2.5868651993922786e-27,4.27241484499183e-40,8.782831045840167e-50,7.647913272240082e-48,7.130265980136567e-28,2.7527152280032356e-43,7.034948062407081e-21,1.4956567194192475e-63,5.050091048769067e-41,5.348840973492499e-45,2.9226500480217575e-42,4.5663707574827815e-57,1.7274898248141932e-64,4.587991295408786e-65,2.2592522532187518e-52,1.5152301018906257e-60,1.1960774618456478e-51,7.658049132629292e-85,3.76,0.0,0.5865671033898127,0.999999999953566,5.144304295337656e-37,9.677010486502516e-39,6.365650408339994e-13,6.365650408340026e-13,9.32417025544449e-28,4.462313873453735e-31,4.643373868529493e-11,1.8289116157835434e-31,9.140701994355858e-33,1.7898618198117962e-16,5.20803548220105e-26,1.2006881399903097e-34,4.892207822625558e-26,2.5819050717705703e-14,9.18555495079437e-31,1.241130835281355e-26,7.537787895818409e-28,1.0847676196783566e-31,1.2247476535415463e-28,3.0181358845229683e-27,1.6134948305285549e-52,1.3917769168821704e-43,7.034948075304751e-21,1.8477552702452892e-62,2.586865200449943e-27,8.599416175729989e-29
3.6564438839164916e-17,0.7282635855294093,9.0514037992112e-21,2.7618513486579114e-22,4.9646119240150447e-26,1.751876145889762e-30,0.0,0.0,3.579645267904604e-16,1.5526066515361817e-29,8.104668626798193e-38,2.5725797600072617e-39,8.240965329750363e-46,5.9781361827810516e-52,5.714074144008089e-36,3.312756147957017e-29,1.03475134231359e-26,3.417952156052777e-39,7.026309463155962e-49,6.118366922937034e-47,2.8521208986993827e-27,2.2021852496914137e-42,1.406994381735842e-20,4.786160040946236e-62,4.040096807398188e-40,4.279106640655895e-44,2.338138508211568e-41,7.306268453628498e-56,5.528035052296257e-63,1.4681751713419548e-63,3.614826581605366e-51,2.424397953905729e-59,1.9137412584543359e-50,4.901238368911492e-83,3.76,0.0,0.586567103389163,0.9999999999071318,4.115467857207458e-36,7.741654324690022e-38,1.2731343986793003e-12,1.2731343986793132e-12,3.7296870398669625e-27,1.7849346234058235e-30,9.286778934714115e-11,7.315683673249582e-31,3.656299503688291e-32,3.579735775753118e-16,2.0832247836210643e-25,8.569088947070864e-34,1.956893081284338e-25,5.163827653317976e-14,3.674240668217268e-30,4.964548591934643e-26,3.0151304877498086e-27,4.339092669984156e-31,4.899015522200572e-28,1.207260493153486e-26,2.3353831691199545e-51,1.1134281397465168e-42,1.406994386894936e-20,5.284812836045856e-61,1.0347513427406253e-26,3.4397839477154288e-28
7.312900166298567e-17,0.7282635855295863,1.810322916183353e-20,5.52371207798332e-22,1.9858498197584823e-25,7.007652099369543e-30,0.0,0.0,7.159302673411773e-16,6.210442399756106e-29,6.483754137761208e-37,2.0580699096471596e-38,6.592816488285347e-45,4.782523154100889e-51,2.2856354833735361e-35,1.3251058260367665e-28,4.1390158916061774e-26,2.7343698345371046e-38,5.62106894031173e-48,4.8947080591895525e-46,1.1408512608142449e-26,1.761753426193564e-41,2.8139935277538326e-20,1.7743332672157727e-60,3.232087026791527e-39,3.4232988641752998e-43,1.8705181946582825e-40,1.1690120051733181e-54,2.0494076030425556e-61,5.442963600522239e-62,5.783740897528661e-50,3.879082733034528e-58,3.0619998684779126e-49,4.1395653069309405e-81,3.76,0.0,0.5865671033878637,0.9999999998142634,3.2923840540272753e-35,6.193341830108851e-37,2.5462731143670666e-12,2.5462731143671183e-12,1.4918785839975644e-26,7.139756613941599e-30,1.8573588189722005e-10,2.926280911699728e-30,1.4625236080933404e-31,7.159483680945413e-16,8.332920285440743e-25,6.440701505079307e-33,7.827592223379047e-25,1.0327672816393901e-13,1.469700004715045e-29,1.985824486822888e-25,1.2060552571907938e-26,1.7356415791524287e-30,1.9596111847003703e-27,4.8290542447057505e-26,3.5396444596064225e-50,8.907451533334299e-42,2.813993548390262e-20,1.5906581587611468e-59,4.1390158933460617e-26,1.3759170636383837e-27
1.4625812731062719e-16,0.7282635855299402,3.6208052503358987e-20,1.1047433583537884e-21,7.943409378591736e-25,2.8031681599648236e-29,0.0,0.0,1.4318617483075617e-15,2.4841801184089905e-28,5.187011003691372e-36,1.6464583628312357e-37,5.274300477042622e-44,3.82602422827884e-50,9.142553663629083e-35,5.300430019469434e-28,1.6556084588872074e-25,2.1874991077435816e-37,4.496869330794616e-47,3.915772253670849e-45,4.563410845925096e-26,1.409404830746442e-40,5.627991799900706e-20,5.702156699808299e-59,2.5856734433692855e-38,2.7386445229777094e-42,1.4964175111969864e-39,1.870434083074546e-53,6.586164173745063e-60,1.7492006851928558e-60,9.254000083893494e-49,6.206640135135249e-57,4.8992108712505564e-48,2.6594028740624085e-79,3.76,0.0,0.5865671033852651,0.9999999996285265,2.6339111502988975e-34,4.9546808060025594e-36,5.0925505457312586e-12,5.092550545731465e-12,5.967521716136297e-26,2.855906247427737e-29,3.7147203190293025e-10,1.1705138534497276e-29,5.85010256898205e-31,1.4318979464568614e-15,3.333172319914747e-24,4.986732677731607e-32,3.131040863987723e-24,2.0655363142470198e-13,5.878807492444108e-29,7.943308046408437e-25,4.824227122548194e-26,6.942575922095332e-30,7.838454644070249e-27,1.9316241470041006e-25,5.505855513464897e-49,7.125971777327277e-41,5.627991882446532e-20,4.929333708724873e-58,1.6556084596085527e-25,5.503675136143665e-27
2.9251637860591025e-16,0.7282635855306479,7.242238965162005e-20,2.2094876782270453e-21,3.177365770742693e-24,1.1213509816715572e-28,0.0,0.0,2.863724709700134e-15,9.936726788898634e-28,4.149611878653436e-35,1.3171676554358346e-36,4.219506650773947e-43,3.060821699565401e-49,3.6570238743450387e-34,2.1201733361385576e-27,6.622438022216887e-25,1.7500005762103524e-36,3.597510145043099e-46,3.1326201222239736e-44,1.825365498898448e-25,1.1275246992535738e-39,1.1255988264638024e-19,1.8249352875793436e-57,2.068540266799889e-37,2.1909178085870273e-41,1.197135191513446e-38,2.992731804098884e-52,2.1078557159087225e-58,5.598194273875354e-59,1.4806411706152487e-47,9.930937487871709e-56,7.838746251989882e-47,1.7021800122381037e-77,3.76,0.0,0.5865671033800678,0.9999999992570529,2.107130482696905e-33,3.9637475715874564e-35,1.0185105408414278e-11,1.0185105408415108e-11,2.387010037713415e-25,1.142363201568435e-28,7.429441915366133e-10,4.6820583936458554e-29,2.3400430736067233e-30,2.8637970924769458e-15,1.33326974954801e-23,3.92305455281318e-31,1.2524171365094208e-23,4.1310743794320576e-13,2.351524490670731e-28,3.177325237593947e-24,1.9296920434541287e-25,2.7770327564626566e-29,3.135383801576882e-26,7.726501443868388e-25,8.683307941708923e-48,5.7007816173250155e-40,1.1255988594821536e-19,1.5516629222088437e-56,6.622438025305398e-25,2.201471360758609e-26
5.850328811964763e-16,0.7282635855320633,1.44869825809678e-19,4.418976393029698e-21,1.2709467116730405e-23,4.486069391209731e-28,0.0,0.0,5.727450630324495e-15,3.9746919772091885e-27,3.3196907304910927e-34,1.053734496216574e-35,3.375707595589632e-42,2.4486583423355227e-48,1.4628100818089238e-33,8.480695883541042e-27,2.6489760319615955e-24,1.400000967324845e-35,2.8780284025650516e-45,2.50609702030677e-43,7.3014643166043895e-25,9.020200912481047e-39,2.251198087588695e-19,5.83982098789716e-56,1.654832791607961e-36,1.7527351510308983e-40,9.577086268198628e-38,4.788481986447404e-51,6.745170669571509e-57,1.79143076104272e-57,2.3690267519016624e-46,1.5890477195668217e-54,1.2542001065992186e-45,1.0894731566479671e-75,3.76,0.0,0.5865671033696732,0.9999999985141063,1.685705010541944e-32,3.1709992120114417e-34,2.0370215133598863e-11,2.0370215133602168e-11,9.548041855203277e-25,4.569454069282566e-28,1.4858879492934543e-09,1.872823955272394e-28,9.360179735983744e-30,5.727595341698893e-15,5.333080484828344e-23,3.11191089748737e-30,5.0096700957601356e-23,8.26215050968125e-13,9.406100941873684e-28,1.270930498208663e-23,7.718770368104215e-25,1.1108139533308936e-28,1.2541538797357566e-25,3.0906015148025484e-24,1.3792443564939544e-46,4.560626932359171e-39,2.2511982196621397e-19,4.924161812845933e-55,2.648976033359502e-24,8.805887495496287e-26
8.775493837870424e-16,0.7282635855334789,2.173360238299672e-19,6.628465182895258e-21,2.700762013692215e-23,9.533873654448305e-28,0.0,0.0,8.591176548788075e-15,8.446221238552152e-27,9.492241580297544e-34,3.013022330763136e-35,9.652592161522313e-42,7.001633236243601e-48,3.1084718127684003e-33,1.8021480206433067e-26,5.629074566298845e-24,4.0031281258342966e-35,8.229399783006495e-45,7.165871838551356e-43,1.5515613123365982e-24,2.5792139396687e-38,3.376797316891016e-19,2.5817468560495695e-55,4.7317879055014204e-36,5.203433274098271e-40,2.842527473023599e-37,1.8256221838778075e-50,2.9819720162448526e-56,7.919734952455789e-57,8.719592290931772e-46,6.011867140101984e-54,4.779674149173662e-45,5.40964880017731e-75,3.76,0.0,0.5865671033592786,0.9999999977711602,4.8200632221281787e-32,9.067076700501296e-34,3.055532485860198e-11,3.055532485860902e-11,2.0289588884585768e-24,9.710090526646537e-28,2.2288311455401945e-09,3.979751280645929e-28,1.98903912381369e-29,8.59139354810262e-15,1.1332796783313396e-22,8.878635129576006e-30,1.064554988594489e-22,1.2393226639809558e-12,1.9987966353274785e-27,2.70072755978376e-23,1.640238818471827e-24,2.3604807112760252e-28,2.6650771854798333e-25,6.567528766585067e-24,5.0682524620848345e-46,1.3040543789214704e-38,3.3767975975471124e-19,2.2801791545229192e-54,5.629074569508069e-24,1.8712511579329788e-25
1.1700658863776084e-15,0.7282635855348942,2.89820983713183e-19,8.837954047830504e-21,4.607182482530134e-23,1.6265199546915784e-27,0.0,0.0,1.1454902465090872e-14,1.4408260461721e-26,2.0021887654826718e-33,6.355336993928509e-35,2.0360463966047262e-41,1.4768473300434304e-47,5.302687624120002e-33,3.0742526201284936e-26,9.602539392756809e-24,8.443756996628788e-35,1.7358272653068616e-44,1.5114899843883464e-42,2.6467811919144824e-24,5.440309462543363e-38,4.50239651437077e-19,8.822465622271917e-55,9.980711514126603e-36,1.1338008256697124e-39,6.192497378953155e-37,4.912041236787647e-50,1.0190217205414584e-55,2.706390900375156e-56,2.2114774762974906e-45,1.5649321410894896e-53,1.2838238307522017e-44,2.287632923607994e-74,3.76,0.0,0.5865671033488841,0.9999999970282147,1.0166909842910757e-31,1.9125091686462785e-33,4.074043458342365e-11,4.0740434583435655e-11,3.4611650252463464e-24,1.656427244924739e-27,2.971773780277258e-09,6.788987817082345e-28,3.393068139087703e-29,1.1455191711688131e-14,1.9332418508040627e-22,1.870486768755397e-29,1.816005647896832e-22,1.652430276981698e-12,3.4097120716721904e-27,4.607123707751867e-23,2.7980545323008814e-24,4.0267039849075055e-28,4.546308271411832e-25,1.1203431870058352e-23,1.2841874305828778e-45,2.7506284901123817e-38,4.502396993137071e-19,7.150789226580913e-54,9.602539398606255e-24,3.1921343120905804e-25
1.7550988915587405e-15,0.7282635855377252,4.348349364253747e-19,1.3256931953905996e-20,9.538586564377114e-23,3.368032531639247e-27,0.0,0.0,1.7182354292625253e-14,2.9830474529134584e-26,5.468598767554089e-33,1.7358397033874197e-34,5.561242212355376e-41,4.03372841017297e-47,1.097854222380289e-32,6.364849730230055e-26,1.9880838876232628e-23,2.3062520157228488e-34,4.741133516316003e-44,4.128348134204868e-42,5.479824519910176e-24,1.4859173166307408e-37,6.753594834644655e-19,5.424637926451835e-54,2.7260419517176223e-35,3.29107438150393e-39,1.7968575324972792e-36,1.9868282074629223e-49,6.265713239278228e-55,1.6640930142847785e-55,7.73364406804224e-45,5.74343126390926e-53,5.168379528824584e-44,2.059478064791424e-73,3.76,0.0,0.586567103328095,0.9999999955423251,2.77689854352744e-31,5.2236559376323004e-33,6.111065403264111e-11,6.111065403266596e-11,7.165901821618983e-24,3.429422220447915e-27,4.4576577319238704e-09,1.4055737614696276e-27,7.024921608118067e-29,1.7182787938367432e-14,4.0025317124832095e-22,5.102522369660638e-29,3.7598091666150324e-22,2.478645502954812e-12,7.059376062911194e-27,9.538464877065164e-23,5.793016564254248e-24,8.336784877187907e-28,9.412553928425396e-25,2.319528335116167e-23,4.486207943228603e-45,7.512819814340617e-38,6.753595825869512e-19,3.660817674303233e-53,1.988083888963872e-23,6.608908340319909e-25
2.3401318967398726e-15,0.728263585540556,5.799178832048724e-19,1.7675910136095824e-20,1.6222637823009955e-22,5.728998058476893e-27,0.0,0.0,2.2909806112213685e-14,5.073382531716222e-26,1.1442138189659868e-32,3.6319573513382325e-34,1.163630107885914e-40,8.439909554378057e-47,1.8671626185328057e-32,1.0824942397006066e-25,3.381210040318228e-23,4.825450762089121e-34,9.920133777735665e-44,8.6378854616176e-42,9.319746483292694e-24,3.1090361491507734e-37,9.004793037895613e-19,1.821058546602123e-53,5.703791693039415e-35,7.197208961234991e-39,3.928570218644189e-36,5.381902218610976e-49,2.1034201645682126e-54,5.586413969123731e-55,1.9324271018849248e-44,1.4893896081816099e-52,1.3972197387941203e-43,8.12283362928536e-73,3.76,0.0,0.586567103307306,0.9999999940564376,5.81020079178527e-31,1.0929635796123504e-32,8.148087348119129e-11,8.148087348123355e-11,1.2187320716248926e-23,5.832548874977357e-27,5.943539618702661e-09,2.3905128878006938e-27,1.1947559925345157e-28,2.29103840075889e-14,6.807258013632073e-22,1.0668385398601914e-28,6.394450739926872e-22,3.304860728883472e-12,1.20061499976181e-26,1.6222430862180182e-22,9.852403799066815e-24,1.4178696971756835e-27,1.6008288815900307e-24,3.944910214920094e-23,1.1203060438747676e-44,1.571933240059944e-37,9.004794723709504e-19,1.1431157274008535e-52,3.3812100428079074e-23,1.1240021417311691e-24
2.9251649019210048e-15,0.728263585543387,7.250747522039886e-19,2.2094888614167732e-20,2.478452533834075e-22,8.753954453826108e-27,0.0,0.0,2.8637257923288603e-14,7.750982258357685e-26,2.0829975745300038e-32,6.611839610032543e-34,2.118404654039036e-40,1.5364533503301138e-46,2.852602761293172e-32,1.653806594812437e-25,5.1657249750458147e-23,8.784548831331514e-34,1.8059405142195453e-43,1.5724940693387987e-41,1.423846698456418e-23,5.659881607899506e-37,1.1255991115764863e-18,4.921371248645944e-53,1.0383534853232172e-34,1.350294419221311e-38,7.369356378859845e-36,1.2090585526543232e-48,5.684469667996263e-54,1.5097221775748338e-54,4.0998547511995537e-44,3.2566816199021936e-52,3.135104834899805e-43,2.560998647130974e-72,3.76,0.0,0.586567103286517,0.999999992570552,1.0577248729396796e-30,1.9896984619720287e-32,1.0185109292902654e-10,1.0185109292909107e-10,1.861946984664798e-23,8.910816530996782e-27,7.429419293125911e-09,3.652163600808543e-27,1.8253184616581676e-28,2.863797990810556e-14,1.0399951836950553e-21,1.941147496193776e-28,9.769275924380932e-22,4.131075954764503e-12,1.8342684580523777e-26,2.4784209144919124e-22,1.505224649454662e-23,2.1661859768828263e-27,2.445704770522523e-24,6.026931430274078e-23,2.375804543556718e-44,2.8616444272321757e-37,1.1255993691307596e-18,2.9290101997373144e-52,5.165724979177352e-23,1.7172211718035654e-24
4.0952309122832695e-15,0.7282635855490489,1.0156149002568039e-18,3.0932846476850176e-20,4.765976387216347e-22,1.6839521904372786e-26,0.0,0.0,4.009216151936325e-14,1.4904864201959867e-25,5.499728036044107e-32,1.745720627566361e-33,5.593648918264656e-40,4.056690334540026e-46,5.485454625318154e-32,3.1802113352421792e-25,9.933505902771888e-23,2.3193799749238156e-33,4.7683339331773945e-43,4.1518481812670673e-41,2.738006745520003e-23,1.4943756934994345e-36,1.5758386887482559e-18,2.759481221454318e-52,2.741559371915175e-34,3.694651877764891e-38,2.016021452523829e-35,4.688889073011011e-48,3.1873619069284895e-53,8.465224032394653e-54,1.5020593787672761e-43,1.2528647294443263e-51,1.2153180797570968e-42,2.111580047085268e-71,3.76,0.0,0.5865671032449389,0.999999989598788,2.792705674295862e-30,5.253390797052619e-32,1.4259153182250726e-10,1.4259153182263136e-10,3.580456873318821e-23,1.7135182717992487e-26,1.0401171865957685e-08,7.022981207825638e-27,3.510028159125264e-28,4.009317119242752e-14,1.9998736970061358e-21,5.121489914240275e-28,1.8785971032244907e-21,5.783506406380689e-12,3.527233234113838e-26,4.7659155825425e-22,2.8944934280289995e-23,4.165505107631153e-27,4.703003251140402e-24,1.1589575162455738e-22,8.697733155757185e-44,7.555585237950409e-37,1.5758391840159875e-18,1.605792870490491e-51,9.933505912179531e-23,3.30215478747071e-24
