Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67)
6.8544885666468e-18,0.4719993369849529,1.0793509951844652e-26,2.4955771142678835e-31,6.261853437141304e-32,1.5109723182029587e-28,0.0,0.0,7.698186519450195e-21,1.3247213966742427e-36,8.15639701094856e-47,1.405990693690052e-48,1.3379257657922688e-58,3.207146615703238e-67,7.289027258708252e-48,7.392995999370965e-38,2.825208080935223e-35,7.138914089467388e-49,5.359567435468915e-66,6.233155420870438e-65,5.636123212428458e-38,4.119632637149566e-57,1.1326798662606429e-28,3.009720388993071e-64,2.823916032757295e-51,1.296043804130757e-58,4.973197944014788e-57,8.341234931300982e-66,6.154677961031822e-80,5.15980282341924e-82,4.309781896788792e-64,2.1024315075027113e-78,5.367985403944934e-63,4.7022770659183003e-76,3.76,0.0,0.5900484262143835,0.9999999999995681,4.628401438877412e-43,2.3157703511271917e-48,1.1939256067815105e-17,1.1939256067815105e-17,1.3148425185567013e-37,4.843549130161058e-43,4.3189347737048837e-13,8.054729803026611e-41,4.64305417723503e-43,7.698197312914103e-21,1.8217051159355082e-32,1.6211894032675673e-40,4.908877430557613e-33,5.184712184491382e-20,9.563240974683537e-40,6.261046994614644e-32,4.852404154253879e-37,2.08371154565376e-41,3.9464697141607205e-38,2.660767765349306e-34,3.9395860513366274e-47,2.04795920374654e-48,1.132679867022112e-28,1.64886018673404e-57,2.8252080809354684e-35,1.7908600695893543e-32,2.152842150191376e-52,7.428812219962537e-62,6.86178832026921e-64,4.4710615165456755e-50,4.90137956270888e-62,2.752789991069671e-69,9.269140307869931e-74,1.8893564637377824e-77,4.718121826670601e-63,1.207602983273939e-62,9.87148341961555e-74,3.398202330582138e-47,5.806526536855578e-54,2.597986743841825e-45,2.444069405396717e-52,4.2814508642471385e-73,1.510972316588903e-28,8.057173796399107e-36,3.1488489081887395e-54,7.610150625171736e-47,2.1202152426939462e-43,1.271089906438464e-46,9.36166119563525e-64,1.995121490340121e-34,3.600318066159964e-57,1.4216410756888248e-50
1.371493237965906e-17,0.4719993369849529,2.1596398681578588e-26,4.993322555591017e-31,2.506373260936651e-31,3.0232573851567953e-28,0.0,0.0,1.5403061298261107e-20,5.302337910292438e-36,6.530077047218482e-46,1.1256476448429944e-47,1.0711599504350267e-57,2.5676673724668885e-66,2.917510476906174e-47,2.9591250669517013e-37,1.1308195028435754e-34,5.715472032094767e-48,4.290920552200594e-65,4.9903143616397993e-64,2.2559181010707743e-37,3.298211022411308e-56,2.2663438143309464e-28,4.819474000376206e-63,2.2608498879832418e-50,1.0378862092839645e-57,3.982585682872611e-56,1.3361507341588741e-64,1.972585057411086e-78,1.6537258311724056e-80,6.901266268080879e-63,3.493337469785987e-77,8.598771876572286e-62,1.5065381383892611e-74,3.76,0.0,0.5900484262143835,0.9999999999991358,3.705535417291902e-42,1.854024368407147e-47,2.3888885077478876e-17,2.3888885077478876e-17,5.262796648554207e-37,1.9386819172030305e-42,8.641621770592345e-13,3.2239910441081705e-40,1.8584317292757802e-42,1.5403082894475493e-20,7.291567964109301e-32,6.5032999960594535e-40,1.9648302625927483e-32,1.0373928897366796e-19,3.8277886422162576e-39,2.5060504737795086e-31,1.9422262346800588e-36,8.340276557202717e-41,1.5796163653298844e-37,1.0650005221953222e-33,1.5768611053596076e-46,8.197179286861763e-48,2.2663438173788077e-28,1.3200907275712142e-56,1.1308195028437696e-34,7.168107393746661e-32,1.7235827403100377e-51,1.1895541333911045e-60,1.0991637852826848e-62,3.579568706961775e-49,7.848595436373938e-61,4.408050609989957e-68,1.4842701279007252e-72,3.025431994895018e-76,3.7773662680315355e-62,9.68807960010181e-62,1.5807234838104365e-72,2.720628095403444e-46,4.648752520975156e-53,2.0799690821278072e-44,1.9567416140923815e-51,6.855899704078879e-72,3.023257378696366e-28,3.2249692786396046e-35,2.5209937322274966e-53,6.092747797372543e-46,8.486386411109983e-43,5.08767219499868e-46,7.496921728307601e-63,7.985685398012466e-34,2.882384111868506e-56,1.1381772791816932e-49
2.7435820005683585e-17,0.4719993369849529,4.3202179956948043e-26,9.98881387455099e-31,1.0028757745926996e-30,6.047827522960313e-28,0.0,0.0,3.081281085589527e-20,2.1216258256144582e-35,5.226046261330999e-45,9.008605230594528e-47,8.57262825915873e-57,2.054914260442883e-65,1.1673842125778148e-46,1.184035468142798e-36,4.524750971945603e-34,4.574114666513907e-47,3.434052956633035e-64,3.993768147083701e-63,9.026610873686725e-37,2.6395712110841078e-55,4.533671706029988e-28,7.714297067979371e-62,1.8093670287186683e-49,8.307296731800923e-57,3.1876802640828088e-55,2.139084505196015e-63,6.317217255001611e-77,5.2960683774818316e-79,1.1046520454936896e-61,5.995130805374444e-76,1.3766036428140554e-60,4.8238192397863227e-73,3.76,0.0,0.5900484262143835,0.9999999999982713,2.9655545216454665e-41,1.4837829705676801e-46,4.778814309680642e-17,4.778814309680642e-17,2.105804167095279e-36,7.757252917399172e-42,1.7286995436099957e-12,1.290016361707709e-39,7.436147984980431e-42,3.081285405733782e-20,2.917576956211044e-31,2.6136247759002447e-39,7.861880360233001e-32,2.0752362323079887e-19,1.5316140493008e-38,1.002746617699681e-30,7.771434805227156e-36,3.3371970466924883e-40,6.320523006725958e-37,4.261389315913123e-33,6.309498370699498e-46,3.2799437171106223e-47,4.533671718225401e-28,1.0564737855409613e-55,4.524750971947146e-34,2.868176646207987e-31,1.3793900241727496e-50,1.9039852835973116e-59,1.7596848091106388e-61,2.864743228061826e-48,1.2562865755890502e-59,7.055751711699542e-67,2.3757988253426743e-71,4.842661501471579e-75,3.0230410117602968e-61,7.785280976462606e-61,2.530186940853858e-71,2.1773292962341776e-45,3.720415947623014e-52,1.6646074105956747e-43,1.565987970501523e-50,1.0973904409916206e-70,6.047827497110182e-28,1.2904077831488038e-34,2.017561120401665e-52,4.876049948108566e-45,3.395659967421331e-42,2.0357315886734525e-45,6.000576134554209e-62,3.195314342891093e-33,2.3066880926917683e-55,9.10887738648062e-49
5.4877595257732634e-17,0.4719993369849529,8.64137577712933e-26,1.9979798257726367e-30,4.0121561317162394e-30,1.2096967814150738e-27,0.0,0.0,6.163230997121299e-20,8.487884822236254e-35,4.181631027944106e-44,7.20825770567041e-46,6.8595542086689e-56,1.6442436151750572e-64,4.6702969930759655e-46,4.736912849944263e-36,1.8101950228335794e-33,3.659986688686461e-46,2.7477839882201094e-63,3.195621309663114e-62,3.6112321270759e-36,2.1120580112122207e-54,9.068327471661808e-28,1.234538686778684e-60,1.4477685289229096e-48,6.64752116148213e-56,2.5507890555605737e-54,3.4235301984410346e-62,2.0223010607622067e-75,1.695405470399826e-77,1.7678029158858977e-60,1.0883983740190844e-74,2.2032061522261302e-59,1.544085870930917e-71,3.76,0.0,0.5900484262143835,0.9999999999965422,2.3728941886564494e-40,1.1872518149449543e-45,9.55866591354615e-17,9.55866591354615e-17,8.424587859021615e-36,3.1034062876933115e-41,3.4577741454046043e-12,5.1609054533093985e-39,2.974943685674464e-41,6.163239638202064e-20,1.1672207635723046e-30,1.0547877383579487e-38,3.145264078939217e-31,4.150922917435513e-19,6.127453523213017e-38,4.011639420160768e-30,3.1090799672797955e-35,1.3350961658903001e-39,2.5286207702784174e-36,1.704833211141822e-32,2.5242101921832713e-45,1.312194480763664e-46,9.068327520451402e-28,8.453395452793468e-55,1.8101950228348103e-33,1.1474574225168312e-30,1.1037215968208337e-49,3.046752981479737e-58,2.8163140348886274e-60,2.292229980100045e-47,2.010467667070081e-58,1.1291499914735875e-65,3.802051596232807e-70,7.749835058115556e-74,2.4188920808074977e-60,6.280413953441444e-60,4.049122625000468e-70,1.7421941942119664e-44,2.9768997477661145e-51,1.331938840266601e-42,1.2530282815296955e-49,1.756181985216691e-69,1.2096967710733374e-27,5.162471395612965e-34,1.614355359436947e-51,3.9015808005951207e-44,1.358485099032681e-41,8.14425202896419e-45,4.8016769595554416e-61,1.2783338035257437e-32,1.845548590566897e-54,7.28848586601032e-48
1.0976114576183073e-16,0.4719993369849529,1.7283697445440913e-25,3.9961774005103776e-30,1.6049930685724014e-29,2.4195248458865194e-27,0.0,0.0,1.232713082020459e-19,3.3954302525325817e-34,3.345622463516107e-43,5.767161391503503e-45,5.488403040370334e-55,1.3155197804060764e-63,1.8682708292993255e-45,1.8949193342991066e-35,7.241369401208837e-33,2.9282673478716845e-45,2.1984677108088063e-62,2.5567397892335612e-61,1.4446104147226506e-35,1.689806842072898e-53,1.813763893186039e-27,1.9754628482937644e-59,1.158324797066704e-47,5.31869138908516e-55,2.040889213330486e-53,5.478444439307905e-61,6.4726301190931434e-74,5.42635946825274e-76,2.8287724137055287e-59,2.154264539097365e-73,3.525642186246545e-58,4.941816859629366e-70,3.76,0.0,0.5900484262143834,0.9999999999930841,1.898495598622341e-39,9.498916369613556e-45,1.9118369121277167e-16,1.9118369121277167e-16,3.3701093852542285e-35,1.2414635456738751e-40,6.915922823766246e-12,2.0645301935462347e-38,1.1900745468132793e-40,1.2327148102721899e-19,4.669263042839706e-30,4.292841421230761e-38,1.2582080258013366e-30,8.302296287630185e-19,2.4511808879936855e-37,1.60478636722346e-29,1.2437332030045051e-34,5.3408196409319e-39,1.0115306273990306e-35,6.81988785225578e-32,1.0097662479312416e-44,5.249232445516935e-46,1.8137639127034653e-27,6.763358516705462e-54,7.241369401218666e-33,4.5902032422553665e-30,8.830611172973608e-49,4.87452201360606e-57,4.506756819592123e-59,1.8339581611171156e-46,3.217075623407718e-57,1.8068237880755327e-64,6.083901367801987e-69,1.2400997622831563e-72,1.9352973517540072e-59,5.106426099249788e-59,6.47925452464145e-69,1.393887606116727e-43,2.3817486927173225e-50,1.0656522474058342e-41,1.0025177696014775e-48,2.8101770353315293e-68,2.4195248045162e-27,2.0651566227758044e-33,1.2916067959268244e-50,3.121561008543277e-43,5.434382651548755e-41,3.2579660166099203e-44,3.8418284546383377e-60,5.113751376445782e-32,1.476335337507371e-53,5.831342334527556e-47
2.1952824677002693e-16,0.47199933698495294,3.4568365203834227e-25,7.992575342400453e-30,6.42023351468528e-29,4.839180999762886e-27,0.0,0.0,2.4654930466450174e-19,1.3582273677121286e-33,2.676625033547605e-42,4.613960431683352e-44,4.391312676384925e-54,1.0524657698127044e-62,7.473387333671949e-45,7.579985639741244e-35,2.896665626493031e-32,2.3427250590599817e-44,1.758908539229809e-61,2.0454889312125516e-60,5.77867679504723e-35,1.351909648770401e-52,3.627626156799733e-27,3.1609013258282906e-58,9.267038292564725e-47,4.255224299361217e-54,1.632814564014198e-52,8.76614805029953e-60,2.0714443348415673e-72,1.7366049613177346e-74,4.526266068340922e-58,4.767437482857417e-72,5.641437405057314e-57,1.581500136943736e-68,3.76,0.0,0.5900484262143831,0.9999999999861678,1.5188685816780339e-38,7.599493854583313e-44,3.823777553673919e-16,3.823777553673919e-16,1.3480985915730787e-34,4.9660562451240125e-40,1.3832218079579874e-11,8.258456802291021e-38,4.760493677717803e-40,2.4654965030094634e-19,1.8677812170036822e-29,1.775886494646028e-37,5.033036898665766e-30,1.6605043027778019e-18,9.805122518005368e-37,6.419406676403799e-29,4.975135250186355e-34,2.1364150565356965e-38,4.046287153296563e-35,2.7280661452816565e-31,4.0392293110949826e-44,2.0998002891033465e-45,3.6276262348726154e-27,5.410943718455391e-53,2.896665626500887e-32,1.8361560080150278e-29,7.064824313918924e-48,7.797141138757574e-56,7.211333114907291e-58,1.4672362024177978e-45,5.147582893490526e-56,2.891065126593918e-63,9.734737130085079e-68,1.9842605636963677e-71,1.548311294444605e-58,4.215929652203631e-58,1.0367332097728254e-67,1.1151628819722719e-42,1.9054938359768244e-49,8.525622696330428e-41,8.020522309197499e-48,4.4965119568622276e-67,4.8391808342748225e-27,8.260962631802602e-33,1.0333342987626412e-49,2.4973673596969494e-42,2.173841514688921e-40,1.3032394905681736e-43,3.073658181352611e-59,2.045583785984979e-31,1.1807345481263199e-52,4.665295335893457e-46
4.3906244878641927e-16,0.47199933698495294,6.913779840770157e-25,1.598538239587046e-29,2.56814565434127e-28,9.678493407249804e-27,0.0,0.0,4.931052975925735e-19,5.433020006244112e-33,2.1413508524637845e-41,3.691275620665032e-43,3.513744422700874e-53,8.419925745998128e-62,2.9894156910540076e-44,3.032055839839851e-34,1.1586898240891383e-31,1.8742244824272266e-43,1.4072416333427644e-60,1.6364299827989215e-59,2.311517746087423e-34,1.0815533872558182e-51,7.255350570323039e-27,5.0575707369641525e-57,7.413806600078536e-46,3.4042901384472624e-53,1.3062929290132047e-51,1.4026346452106559e-58,7.67983624782997e-71,6.438421118746918e-73,7.242209859214058e-57,1.1853519275361694e-70,9.026627785084012e-56,5.0609904323839856e-67,3.76,0.0,0.5900484262143828,0.9999999999723352,1.215123706985254e-37,6.0797393904423005e-43,7.647658836766321e-16,7.647658836766321e-16,5.392503940701543e-34,1.986462906487321e-39,2.766480018757359e-11,3.3034499210912305e-37,1.9042376406541172e-39,4.931059887817243e-19,7.471276866069886e-29,7.573140474362894e-37,2.0132557190614453e-29,3.321053650710767e-18,3.922128797355362e-36,2.5678149129066094e-28,1.9900945874492147e-33,8.545836242311565e-38,1.61854779005527e-34,1.0912486584951867e-30,1.6157245660189386e-43,8.399547008144776e-45,7.255350882620915e-27,4.328857786878699e-52,1.1586898240954212e-31,7.344773441066722e-29,5.651993602157833e-47,1.2467779850234911e-54,1.1538545274439122e-56,1.1738168304679919e-44,8.23634213642997e-55,4.625821907189918e-62,1.5575974924755007e-66,3.1748977088385564e-70,1.2386782963935653e-57,3.58178062278138e-57,1.65881453864988e-66,8.921512552991583e-42,1.524438333139577e-48,6.8206600397373956e-40,6.416569199642847e-47,7.194602093403894e-66,9.678492745283658e-27,3.3044522817935996e-32,8.266867540232988e-49,1.9979413090546918e-41,8.695542968735068e-40,5.2130644602591865e-43,2.4590057560694588e-58,8.18250161751285e-31,9.4398697545443e-52,3.732324857997546e-45
8.781308528192041e-16,0.47199933698495306,1.3827705556375994e-24,3.1971041181821685e-29,1.0272687110892496e-27,1.9357118621162628e-26,0.0,0.0,9.862172834613567e-19,2.1732301097972445e-32,1.713101011172046e-40,2.9530870000453204e-42,2.8120063420085426e-52,6.736020113197755e-61,1.1957783906129762e-43,1.2128345907034037e-33,4.634806442722972e-31,1.4993972989490587e-42,1.1259369121373011e-59,1.3091595165563417e-58,9.246165041323951e-34,8.652529732521821e-51,1.4510798942553342e-26,8.09221606287277e-56,5.931115659277688e-45,2.7234799440871674e-52,1.0450508533077132e-50,2.2442561966425633e-57,2.46810839278363e-69,2.069148395918396e-71,1.158768302972762e-55,3.2487335191124306e-69,1.4442866804426532e-54,1.6195473373595525e-65,3.76,0.0,0.590048426214382,0.99999999994467,9.721105020162933e-37,4.863849234819007e-42,1.5295421402951117e-15,1.5295421402951117e-15,2.1570234093684612e-33,7.945932405404502e-39,5.5329930789067706e-11,1.3213934032768104e-36,7.617039468710942e-39,9.862186654765718e-19,2.9885411428004223e-28,3.404850801259699e-36,8.053104794356236e-29,6.6421523461902835e-18,1.5688674735360732e-35,1.0271364136551155e-27,7.960459317428725e-33,3.4183709906643576e-37,6.474257013563278e-34,4.365039028032369e-30,6.4629637647968344e-43,3.359992955425255e-44,1.4510800191757517e-26,3.4631274306322085e-51,4.634806442773223e-31,2.937939245790554e-28,4.5216485384106396e-46,1.9923266661970942e-53,1.8461987546506196e-55,9.390646093443293e-44,1.3178314973529601e-53,7.401409371677426e-61,2.492187486102897e-65,5.079901138045026e-69,9.909541733450179e-57,3.199793895040493e-56,2.6541345064911534e-65,7.137291127600591e-41,1.2195764695169042e-47,5.4565927721499934e-39,5.133314761063771e-46,1.1511509710333527e-64,1.9357115973267733e-26,1.321794358440312e-31,6.613567608183433e-48,1.5983720142332229e-40,3.478252568757737e-39,2.085247346489759e-42,1.9672379562294248e-57,3.273033941852879e-30,7.542035036302344e-51,2.9858953219579503e-44
1.7562676608847734e-15,0.47199933698495317,2.7655713286917834e-24,6.394253747178337e-29,4.109095739685866e-27,3.8714370644762297e-26,0.0,0.0,1.9724412552494836e-18,8.69296465417458e-32,1.370488938559194e-39,2.362533950138816e-41,2.2511823404456216e-51,5.388847385864728e-60,4.783137491471397e-43,4.851362375410247e-33,1.853932005574761e-30,1.1995248263264816e-41,9.00963267016302e-59,1.0473338173786017e-57,3.6984848280081506e-33,6.922064776315771e-50,2.9021693867748945e-26,1.2947627975037527e-54,4.744920666278998e-44,2.178808774940276e-51,8.360472846947545e-50,3.590842519161742e-56,7.899080769890055e-68,6.622225481785676e-70,1.8540410437418333e-54,9.524896543935086e-68,2.3108796746511833e-53,5.182600113765935e-64,3.76,0.0,0.5900484262143805,0.99999999988934,7.776930156021556e-36,3.891102475370138e-41,3.059094653532067e-15,3.059094653532067e-15,8.628136647930455e-33,3.178389087613043e-38,1.1066005753440945e-10,5.285600440393192e-36,3.0468404217822387e-38,1.9724440177994358e-18,1.1954225336143907e-27,1.6623998113475554e-35,3.2212582999903085e-28,1.3284349735603672e-17,6.275501774844058e-35,4.1085665511420184e-27,3.1841999142993265e-32,1.3673567271990755e-36,2.589715972378529e-33,1.746024484375865e-29,2.5851984597007057e-42,1.3441159978473728e-43,2.90216988645907e-26,2.7705185462428485e-50,1.8539320056149577e-30,1.1751816620528168e-27,3.617340286439665e-45,3.179634326013408e-52,2.9539383727155306e-54,7.512561413453078e-43,2.1085437833778137e-52,1.1842330947396003e-59,3.987524716696658e-64,8.127894167941854e-68,7.927676839804613e-56,3.0947916114224415e-55,4.246634195825251e-64,5.709860992701837e-40,9.756850921502816e-47,4.3653000923189156e-38,4.106673744950464e-45,1.8418532589892334e-63,3.87143600531018e-26,5.287204323636095e-31,5.290877621004134e-47,1.2787051953807721e-39,1.3913081029496455e-38,8.341034611719846e-42,1.5738063720820114e-56,1.309220235609769e-29,6.017803867840284e-50,2.3887304308828267e-43
3.5125412770159126e-15,0.4719993369849534,5.53123539453277e-24,1.278862449400587e-28,1.643642472173714e-26,7.742888107520201e-26,0.0,0.0,3.944889199027982e-18,3.477194704838333e-31,1.0963943993258132e-38,1.8901132977280215e-40,1.8034534914018278e-50,4.311089608510706e-59,1.913259542826123e-42,1.940549355056053e-32,7.415746872674731e-30,9.596224990045237e-41,7.211061803091213e-58,8.378695227089165e-57,1.479397693507343e-32,5.537668115201174e-49,5.804347644108201e-26,2.071627047368452e-53,3.7959477677762355e-43,1.743066049828827e-50,6.68840465320288e-49,5.745374091234973e-55,2.527729634567945e-66,2.119132096375844e-68,2.966475008395376e-53,2.908596798650558e-66,3.697424261449301e-52,1.6584398149060602e-62,3.76,0.0,0.5900484262143774,0.9999999997786804,6.221562571028581e-35,3.112891212732468e-40,6.11819968000596e-15,6.11819968000596e-15,3.4512627365516974e-32,1.2713588357332626e-37,2.2131977319712095e-10,2.114245507614973e-35,1.218746577976747e-37,3.944894718177838e-18,4.78170226501442e-27,9.053242756386524e-35,1.2885065952952233e-27,2.6568744508247852e-17,2.510207063187663e-34,1.6434307993253057e-26,1.2736831981760146e-31,5.4694518278856905e-36,1.0358890193288419e-32,6.984115638373376e-29,1.03408185750598e-41,5.3773735044798096e-43,5.804349642849707e-26,2.2164216715921875e-49,7.415746872996292e-30,4.700738494408828e-27,2.893880800095424e-44,5.061677420284476e-51,4.726302176326266e-53,6.010066879934959e-42,3.373680709422483e-51,1.8947791865396813e-58,6.380057866647529e-63,1.3004674157867505e-66,6.342154545625978e-55,3.331754086530972e-54,6.794610668310989e-63,4.567893080576004e-39,7.805793927715139e-46,3.4922503889804317e-37,3.285344851072726e-44,2.946974567083732e-62,7.742883870823592e-26,2.114887106088912e-30,4.2327020768340105e-46,1.0229671853488308e-38,5.565246556021694e-38,3.3364245704988784e-41,1.2590557670028739e-55,5.23689425916142e-29,4.789074095274927e-49,1.910990012448372e-42
5.268814893147051e-15,0.4719993369849537,8.296961980106929e-24,1.9183066731280332e-28,3.4927428604017987e-26,1.1614339788902643e-25,0.0,0.0,5.917337143008723e-18,7.389044274937452e-31,3.1350051170622753e-38,5.404679105378922e-40,5.160864042365553e-50,1.2327029450240178e-58,4.0656791003427546e-42,4.1236696851926195e-32,1.5758473878462e-29,2.7439223304022353e-40,2.062488530660714e-57,2.3957849656788804e-56,3.1437224501452457e-32,1.58342816093875e-48,8.706525173735873e-26,7.624968607518727e-53,1.0854046373695369e-42,5.174753635983454e-50,1.9851795827366428e-48,2.1904261826433377e-54,1.1174845227856722e-65,9.36847844558685e-68,1.0918605538116902e-52,1.3524240637952786e-65,1.4096444064426355e-51,7.783661092608067e-62,3.76,0.0,0.5900484262143743,0.9999999996680212,1.7789794011000286e-34,8.900930088337044e-40,9.177304706479837e-15,9.177304706479837e-15,7.333937773216867e-32,2.7016394989044383e-37,3.3197895103447435e-10,4.4927749977128855e-35,2.589849729929557e-37,5.917345414288915e-18,1.016112486949446e-26,2.2768483126995023e-34,2.7380785607403536e-27,3.985313927470944e-17,5.3341939542589285e-34,3.4922930598265607e-26,2.7065788107678042e-31,1.1622612406345544e-35,2.2012658066699022e-32,1.4841256743414628e-28,2.1974253614391823e-41,1.1428243009625315e-42,8.706529421064341e-26,6.337585971090623e-49,1.5758473879381448e-29,9.989076612936339e-27,8.274696693226983e-44,1.8585065974508404e-50,1.801901773312585e-52,1.7185698029805931e-41,1.2417736142051546e-50,6.97405097964272e-58,2.348286289108325e-62,4.786587473444987e-66,1.8134602538698538e-54,1.0932655856493533e-53,2.500865165500037e-62,1.3061314009111346e-38,2.2320185418912647e-45,9.985660988996997e-37,9.394033698119106e-44,1.0846831048700815e-61,1.1614330785883834e-25,4.494138459273074e-30,1.2102871062752874e-45,2.9250490145099175e-38,1.1826157764154246e-37,7.089910806597362e-41,3.737835785734441e-55,1.1128408622501798e-28,1.3652645632974991e-48,5.4642412271262045e-42
7.02508850927819e-15,0.47199933698495405,1.106275108541481e-23,2.557758046061346e-28,5.958210736189994e-26,1.5485792108637985e-25,0.0,0.0,7.889785087191707e-18,1.2604845175847659e-30,6.61263651855581e-38,1.1400291414501255e-39,1.0893625856321125e-49,2.6001282768835367e-58,6.935572212027443e-42,7.03449687999873e-32,2.6882113017128827e-29,5.787728666360677e-40,4.35156325675558e-57,5.053406439431181e-56,5.362822752714519e-32,3.3399099456157524e-48,1.1608701975658097e-25,1.9338579201020025e-52,2.2894336890688365e-42,1.127557010588308e-49,4.324798161952401e-48,5.893507329983972e-54,3.81875471162253e-65,3.201467541864241e-67,2.7691958695245967e-52,4.188794799226096e-65,3.792753997260637e-51,2.4264028324892395e-61,3.76,0.0,0.5900484262143711,0.9999999995573626,3.7523843587279613e-34,1.8774647327808867e-39,1.2236409732953698e-14,1.2236409732953698e-14,1.2510838315648985e-31,4.608680876916609e-37,4.4263759104908365e-10,7.66414848470296e-35,4.417998873352049e-37,7.889796106132668e-18,1.73336903274032e-26,4.438550484810584e-34,4.6708417252981086e-27,5.3137534034988457e-17,9.099510830624554e-34,5.957443436194395e-26,4.617106824816219e-31,1.982684809583691e-35,3.7551019566245564e-32,2.531744775969112e-28,3.7485502552753245e-41,1.9497312409772483e-42,1.1608709221102976e-25,1.3367810738180425e-48,2.68821130190682e-29,1.7040195946398376e-26,1.7453739135321458e-43,4.703245107180343e-50,4.848141160234444e-52,3.625085855525363e-41,3.149492302217332e-50,1.768771139884522e-57,5.955764119715047e-62,1.21398282343187e-65,3.8251126932270884e-54,2.5750115131016864e-53,6.342727732435939e-62,2.7550076525345905e-38,4.708066671250541e-45,2.1062659784031628e-36,1.981473386822019e-43,2.7509923284583872e-61,1.5485776750491142e-25,7.666474490688811e-30,2.5528431510359938e-45,6.169778099525263e-38,2.0174041721483514e-37,1.2094563639958188e-40,8.144578040463102e-55,1.8983763324716947e-28,2.871907603809088e-48,1.1525672141471451e-41
1.0537635741540468e-14,0.4719993369849545,1.65944760260196e-23,3.8366775711764796e-28,1.2335723236533824e-25,2.322869824632863e-25,0.0,0.0,1.1834680976032339e-17,2.6096740917739156e-30,1.8061168908441012e-37,3.1138896252490286e-39,2.9789658947440186e-49,7.101758233565064e-58,1.4359224289543933e-41,1.4564033648087e-31,5.565602179238844e-29,1.5808085833082764e-39,1.1891492446392934e-56,1.3802426046264574e-55,1.1103047598304242e-31,9.122333645306645e-48,1.7413053871622978e-25,6.762797767181616e-52,6.253156109471656e-42,3.2729806881877687e-49,1.2549378448361263e-47,2.3837318049566184e-53,2.3480606355093015e-64,1.9685036450845756e-66,9.684016136915483e-52,2.046609040733312e-64,1.5340444814080627e-50,1.1955159459579512e-60,3.76,0.0,0.590048426214365,0.9999999993360467,1.024892985430079e-33,5.127940671207487e-39,1.8354619785901383e-14,1.8354619785901383e-14,2.5902105999982913e-31,9.541691774987174e-37,6.639536088493581e-10,1.5867651686430298e-34,9.146974682258681e-37,1.1834697479805031e-17,3.5887217675002317e-26,1.1105765458338821e-33,9.670388212305607e-27,7.970632354103631e-17,1.8839388364018033e-33,1.2334134663518197e-25,9.559136842717671e-31,4.1049104930638187e-35,7.774464589200256e-32,5.2416579460431e-28,7.760898905390629e-41,4.0373866479272827e-42,1.7413068872399842e-25,3.65116564757842e-48,5.565602179768545e-29,3.527957397809482e-26,4.767159504467231e-43,1.638690664161432e-49,1.960904305215879e-51,9.901896817461447e-41,1.1014499586991905e-49,6.185481583227773e-57,2.0827600085942666e-61,4.245359385076091e-65,1.0447565384852788e-53,8.256844645340182e-53,2.2180774446242795e-61,7.524770337786868e-38,1.285961042612944e-44,5.752868041501022e-36,5.41201512499011e-43,9.620357626702594e-61,2.322866644905163e-25,1.5872467733174644e-29,6.972591413380051e-45,1.6851584672257665e-37,4.1767806886475225e-37,2.504028526971438e-40,2.364138822825598e-54,3.930348576652843e-28,7.808662762948537e-48,3.1480198750953995e-41
