Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925)
1.7962252287243717e-07,0.9134502489364046,6.035285228688307e-05,3.3322460843772256e-06,1.7870531367433923e-05,7.600948058794437e-05,0.0,0.0,3.1978479381421e-05,2.5196045627206894e-08,3.098078890201144e-07,2.1597279782191213e-08,1.1048985864857671e-09,3.327621813534129e-16,4.045889831705997e-12,5.373524333576841e-09,4.692470927182665e-06,1.740070228468225e-07,6.769296898438021e-11,5.382806905555937e-11,2.6154251392118613e-05,2.8578025038841496e-10,6.574208650950559e-10,1.510698472215942e-11,1.6068644113203935e-10,1.9628918047121762e-07,7.372167053203066e-09,3.9971773545574074e-09,8.027013997091574e-13,2.716823781701709e-13,1.3726894253031064e-11,9.876786516870501e-14,9.67350176273846e-10,4.631595715595593e-15,3.76,0.0,0.6392549964328077,0.9969430640039315,7.686872384507172e-06,3.227718883286935e-07,0.10790106971421831,0.10795923020223915,2.5347040618197655e-07,1.2417742823048316e-09,0.003004688782742377,1.5469464864995036e-06,7.962209677973098e-07,7.103594290946823e-06,5.911373478408506e-07,4.45180071683951e-05,8.0705018172648e-05,0.006490336282685022,1.1350478318465486e-06,9.974645393106082e-06,3.1120851714427434e-07,5.8486762247049e-09,8.998849589752493e-08,1.2518047451209837e-07,3.3387486061406793e-09,1.4244743889331536e-09,2.3022702064732577e-07,2.1911196063690638e-10,4.880504477007481e-06,1.1621497241983422e-10,7.823502917381053e-07,4.150676283448706e-11,2.671611078622959e-11,9.40836944354466e-08,5.790240552732911e-12,4.4960008737244433e-14,1.9403171109461733e-18,5.2482579107768335e-17,3.518556618770313e-16,2.1344340557829362e-11,4.1817071099316713e-19,2.0773402833474745e-10,2.7573972108231206e-15,1.2458752845562256e-11,2.7589338930312905e-15,3.101130040421089e-11
1.856650644300356e-07,0.9140109231366123,6.34015801981387e-05,3.560680135487561e-06,1.908220399118752e-05,8.212361634002741e-05,0.0,0.0,3.294701393130454e-05,2.686947980477889e-08,3.5121570277088454e-07,2.4216604242266558e-08,1.2384360817128895e-09,3.900783617806424e-16,4.4894553864586974e-12,5.9087339606341725e-09,5.019496342276729e-06,1.978516550857488e-07,7.956880155720893e-11,6.172219256973437e-11,2.790696260846584e-05,3.1034381207193337e-10,6.83834399935159e-10,1.7064007291717628e-11,1.7236562222798467e-10,2.2334140468609706e-07,7.970987617873332e-09,4.422819009403944e-09,9.429852365855182e-13,3.1279965002263174e-13,1.5699218355856343e-11,1.1181538894974335e-13,1.0700501504072203e-09,5.623785366341939e-15,3.76,0.0,0.6358070228526144,0.9969405202301299,8.512553877364994e-06,3.535946096801726e-07,0.11123691068838609,0.1112992477184249,2.613443148026604e-07,1.2806715087213264e-09,0.003004681128701017,1.72619103486675e-06,9.135602869947293e-07,7.392596337824271e-06,6.131864671055131e-07,4.755527732804444e-05,8.628515152497425e-05,0.006690621645533413,1.2675412038467776e-06,1.0642457505720543e-05,3.2390468257423156e-07,6.237912925540124e-09,9.542512630118545e-08,1.3035705874953414e-07,3.862980745795676e-09,1.632396373838617e-09,2.509129823708828e-07,2.584782149942566e-10,5.219298939283866e-06,1.208922663616e-10,8.613357829172934e-07,4.735383579479545e-11,2.8695078881814364e-11,1.0728417711998233e-07,6.603933570179839e-12,5.3098120666583136e-14,2.290103199538483e-18,6.404920902025069e-17,4.151293838279125e-16,2.345534426638714e-11,4.933290168971261e-19,2.2833248175354508e-10,3.0438876851915724e-15,1.2970030189004971e-11,3.033935635720288e-15,3.449477118284916e-11
1.9170760598763402e-07,0.9145686564982137,6.650801547799244e-05,3.7982877601030684e-06,2.0330193748757005e-05,8.851293496784147e-05,0.0,0.0,3.3909384744217365e-05,2.8592604172644465e-08,3.9698601904979137e-07,2.7092315458221822e-08,1.3833231601620717e-09,4.558554982239803e-16,4.974962665969754e-12,6.482613140582725e-09,5.360050602751146e-06,2.2401008950118056e-07,9.307117073544604e-11,7.045528328135533e-11,2.9714149589006442e-05,3.3602106335046913e-10,7.123735831819525e-10,1.9225931133242432e-11,1.845570374472056e-10,2.531471255640713e-07,8.594277014738707e-09,4.878803677837409e-09,1.1030798038266594e-12,3.587835483801536e-13,1.788725150403428e-11,1.2609425832695076e-13,1.1792776444155045e-09,6.786611558146432e-15,3.76,0.0,0.632377237771373,0.9969379090290604,9.39538200137575e-06,3.8635070666314504e-07,0.11455465125713711,0.1146213304996973,2.6917550094140286e-07,1.3193577004631963e-09,0.003004673271782405,1.919066265856512e-06,1.0434107809336325e-06,7.685164949744266e-06,6.354018197626333e-07,5.0704757826628484e-05,9.208699950802684e-05,0.006889794997053823,1.410333184103878e-06,1.1331324132186654e-05,3.368139309519347e-07,6.639090477696779e-09,1.0105907455137417e-07,1.35599438458795e-07,4.4507437020657204e-09,1.8632975283231625e-09,2.729765338808537e-07,3.033991203888532e-10,5.571660247407768e-06,1.256232449190859e-10,9.457778359098401e-07,5.38250601410078e-11,3.0761644219262333e-11,1.2178534441518803e-07,7.497677049792544e-12,6.239097463494333e-14,2.689323107770118e-18,7.776434630346277e-17,4.876551960065625e-16,2.5703086733314955e-11,5.790777372860835e-19,2.504068609643436e-10,3.3521312346519704e-15,1.3487397700668366e-11,3.328764101803563e-15,3.82470432990778e-11
1.9775014754523245e-07,0.9151234654837114,6.967155104471765e-05,4.045282859643595e-06,2.1614182846514334e-05,9.518051122939403e-05,0.0,0.0,3.486566344351624e-05,3.036499082331889e-08,4.4746961058465664e-07,3.0242528245228496e-08,1.5402319846029118e-09,5.311741956620445e-16,5.5058950024360495e-12,7.096839311935821e-09,5.714345999583763e-06,2.526175267000902e-07,1.0836709851357128e-10,8.0083962240256e-11,3.1575605633134655e-05,3.6281594773411164e-10,7.431372325022834e-10,2.1609824418597123e-11,1.9726995886077316e-10,2.8590130432923684e-07,9.242028377260719e-09,5.366370993205093e-09,1.2851706707875377e-12,4.1006131278915034e-13,2.030728444910675e-11,1.4167964631052217e-13,1.2951692289858551e-09,8.142747808827732e-15,3.76,0.0,0.628965539691352,0.9969352286393038,1.0337238134890755e-05,4.2110318548069013e-07,0.1178543842361096,0.11792557392572173,2.769641837044893e-07,1.3578339402189934e-09,0.003004665206684422,2.1260694538772906e-06,1.1866123833841582e-06,7.98118471581137e-06,6.57776834101352e-07,5.396729949166576e-05,9.811308878682593e-05,0.00708786211829721,1.5638243629863106e-06,1.2041225921920088e-05,3.499414749724956e-07,7.052168212864948e-09,1.0689315796640814e-07,1.409055735490037e-07,5.1075849043997565e-09,2.1189504391335137e-09,2.964928186324233e-07,3.5445630055761025e-10,5.937750994325052e-06,1.3040594352107804e-10,1.0358964987715023e-06,6.096800259181996e-11,3.2918344561792206e-11,1.3766126636997416e-07,8.47598084345066e-12,7.295980460796144e-14,3.1431457211661627e-18,9.396066728187884e-17,5.705102430225418e-16,2.809211047080837e-11,6.765209003469118e-19,2.7401985886145185e-10,3.683091586231508e-15,1.4010642310583922e-11,3.6442650299921095e-15,4.2280318685664186e-11
2.0379268910283087e-07,0.9156753664511392,7.289159101134597e-05,4.301880951751866e-06,2.2933860818331976e-05,0.00010212931054378127,0.0,0.0,3.581592105511629e-05,3.218620896500407e-08,5.03036506608248e-07,3.368611918406113e-08,1.7098733075334286e-09,6.172327788495416e-16,6.085964472047742e-12,7.753127349131611e-09,6.082591724997423e-06,2.838118238828577e-07,1.2563581992975676e-10,9.066646502835101e-11,3.349112620748549e-05,3.907319363900306e-10,7.762267936594323e-10,2.423380732694339e-11,2.1051355800997986e-10,3.218079141827715e-07,9.914228254627734e-09,5.886784473195032e-09,1.4916213927613702e-12,4.670852835505122e-13,2.2976292795228867e-11,1.5864922412775917e-13,1.417856917073019e-09,9.717065518047916e-15,3.76,0.0,0.6255718277858789,0.9969324772684676,1.1339998922263045e-05,4.579151487083878e-07,0.12113620185966865,0.12121207285658321,2.847105808258145e-07,1.3961013038994018e-09,0.003004656928011553,2.3476932259981837e-06,1.3440270999209786e-06,8.28054338833398e-06,6.803051322739081e-07,5.734371909652821e-05,0.00010436585422467427,0.007284828773795864,1.7284127755010898e-06,1.277214727226095e-05,3.6329235722181563e-07,7.477107437051962e-09,1.1293008753487616e-07,1.4627348226753234e-07,5.839351845601461e-09,2.4012067389817102e-09,3.215408619101921e-07,4.122716645159893e-10,6.31772856272075e-06,1.3523845521955132e-10,1.1319146689421219e-06,6.883260058793463e-11,3.5167850724343386e-11,1.54986771382856e-07,9.543394196918526e-12,8.493421278762274e-14,3.657095104532697e-18,1.1301333698868097e-16,6.648695605491574e-16,3.06269685960515e-11,7.868381449045601e-19,2.992355044011595e-10,4.037754158096037e-15,1.4539557433957928e-11,3.981302265176495e-15,4.660699226017771e-11
2.098352306604293e-07,0.9162243756554266,7.616755106079192e-05,4.568298922965119e-06,2.428892450186112e-05,0.00010936219186448219,0.0,0.0,3.6760228019492604e-05,3.4055825222178024e-08,5.640763976157942e-07,3.744274259860846e-08,1.8929990834663785e-09,7.153575852689833e-16,6.71912154903299e-12,8.453229160866514e-09,6.464993980538647e-06,3.1773341439593165e-07,1.450693795512237e-10,1.0226260989420178e-10,3.5460508993672205e-05,4.1977207803693146e-10,8.117463380938295e-10,2.711709014597191e-11,2.2429690920717802e-10,3.6108018511136533e-07,1.0610857208262779e-08,6.44133185562393e-09,1.7249830722685017e-12,5.303336594601988e-13,2.5911943443369003e-11,1.7708318238966243e-13,1.5474683441481578e-09,1.153677578492429e-14,3.76,0.0,0.6221960018922463,0.9969296530934281,1.2405536345924614e-05,4.968497635639032e-07,0.12440019578519693,0.12448092163631369,2.9241490867702557e-07,1.4341608606875236e-09,0.0030046484302756055,2.5844253012843205e-06,1.5165382649423954e-06,8.583131808286185e-06,7.029805256314855e-07,6.0834800352770583e-05,0.00011084764138375274,0.0074807007120572125,1.9044936000856984e-06,1.3524076268098814e-05,3.768714558635561e-07,7.913871451335907e-09,1.191724715900854e-07,1.5170123986883236e-07,6.652197519637432e-09,2.7119978558129562e-09,3.482037102190957e-07,4.775086848350788e-10,6.711745274114944e-06,1.4011892922429897e-10,1.2340580155781328e-06,7.747123256146076e-11,3.7512969898703996e-11,1.7383733673226602e-07,1.0704498839760947e-11,9.84524272783324e-14,4.2370613587643094e-18,1.3534449013299275e-16,7.720130580823381e-16,3.3312223438138044e-11,9.112870191972619e-19,3.2611914517651153e-10,4.417125931054647e-15,1.5073942810802892e-11,4.340757528451003e-15,5.12396469766378e-11
2.1587777221802773e-07,0.916770509249483,7.94988587526735e-05,4.844754810100743e-06,2.5679077968515358e-05,0.00011688191053483156,0.0,0.0,3.769865420361364e-05,3.5973403926991646e-08,6.309990202342307e-07,4.1532846320850624e-08,2.0904051020771396e-09,8.270139052599277e-16,7.409564876224696e-12,9.198933240026716e-09,6.861756082411556e-06,3.545252298594235e-07,1.668732451280969e-10,1.1493376604036378e-10,3.748355393417536e-05,4.499390441884466e-10,8.498025540648794e-10,3.028001162828012e-11,2.3862899279292424e-10,4.039408471269406e-07,1.1331890338964248e-08,7.031325401683641e-09,1.9880041681033683e-12,6.003112567701766e-13,2.9132600961670935e-11,1.9706424962942402e-13,1.6841269383064518e-09,1.3631576421016732e-14,3.76,0.0,0.6188379625047431,0.9969267542605844,1.3535717804046093e-05,5.379702316302856e-07,0.12764645709731634,0.1277322140963842,3.000773822775003e-07,1.4720136730883433e-09,0.003004639707896475,2.836748259500559e-06,1.7050497924794282e-06,8.888843830182234e-06,7.257970100235892e-07,6.444129487844741e-05,0.00011756070896591693,0.00767548366603353,2.09245888534332e-06,1.4297004623471936e-05,3.906834902007663e-07,8.362425572155872e-09,1.2562281941444217e-07,1.5718697727304969e-07,7.552585605770462e-09,3.053335706267984e-09,3.765685706774908e-07,5.508736458960873e-10,7.1199485346291815e-06,1.4504556943632886e-10,1.3425549040015608e-06,8.693878969589524e-11,3.995664894868346e-11,1.942889830279902e-07,1.196390234003895e-11,1.1366155281345488e-13,4.889311184883724e-18,1.6142804417403086e-16,8.933328566899199e-16,3.615244521299978e-11,1.0512052175281085e-18,3.5473742812802806e-10,4.8222352517168975e-15,1.5613604345396174e-11,4.723530158862195e-15,5.619104894996402e-11
2.2192031377562615e-07,0.9173137832854028,8.288495376582137e-05,5.131467607277384e-06,2.7104032412578477e-05,0.00012469112111979265,0.0,0.0,3.86312689127923e-05,3.793850740148866e-08,7.042345219880464e-07,4.597768722037581e-08,2.3029336381858925e-09,9.538175893023569e-16,8.161751146024827e-12,9.9920641742736e-09,7.273078563945051e-06,3.943326248326718e-07,1.9126693886454212e-10,1.2874282215247069e-10,3.956006327634092e-05,4.812351700261303e-10,8.905047327179612e-10,3.374407760059047e-11,2.5351869834091404e-10,4.506223716940196e-07,1.2077297752245102e-08,7.658102167421001e-09,2.283640557055322e-12,6.775502695428439e-13,3.265733390305137e-11,2.186777079672252e-13,1.827952080534613e-09,1.6033804349306898e-14,3.76,0.0,0.6154976107678093,0.9969237788861297,1.4732406192136059e-05,5.813397600202055e-07,0.13087507631204065,0.1309660435591616,3.076982153041641e-07,1.5096607969773803e-09,0.00300463075520296,3.1051393378276893e-06,1.910485422516705e-06,9.197576246317446e-06,7.487487610533133e-07,6.816392314169856e-05,0.00012450723119197853,0.00786918335356752,2.2926973038492223e-06,1.5090927625091921e-05,4.047330261030005e-07,8.822737151115247e-09,1.3228354475922772e-07,1.6272887971355343e-07,8.54729539575288e-09,3.427313334275388e-09,4.067269502385456e-07,6.331168601670205e-10,7.542480977321224e-06,1.500166329790317e-10,1.4576363222830867e-06,9.729274921590683e-11,4.250197767035364e-11,2.1641817279116367e-07,1.3326231739047542e-11,1.3071781415767512e-13,5.620498136115098e-18,1.9179491938158322e-16,1.0303410548232724e-15,3.915221076618582e-11,1.2080127503716598e-18,3.851582787745542e-10,5.254131578718165e-15,1.6158353945557268e-11,5.13053683251938e-15,6.147414266335873e-11
2.2796285533322458e-07,0.9178542137155744,8.632528808427335e-05,5.428657093448232e-06,2.8563506008229435e-05,0.00013279238020767896,0.0,0.0,3.955814090244063e-05,3.9950696231067736e-08,7.842338065320859e-07,5.0799346481074806e-08,2.531476112764309e-09,1.0975473353657658e-15,8.980405077659075e-12,1.0834482131033225e-08,7.699159275152267e-06,4.373033038450254e-07,2.1848468624741022e-10,1.437541552752984e-10,4.1689841614512165e-05,5.136624914435034e-10,9.33964751211369e-10,3.753199980836763e-11,2.689748278061196e-10,5.013672111163781e-07,1.2847044974279903e-08,8.323024246025564e-09,2.6150658438720107e-12,7.626110315409929e-13,3.650592108662103e-11,2.420114055418964e-13,1.9790592557284786e-09,1.8778593407880702e-14,3.76,0.0,0.6121748484693164,0.9969207250563356,1.599745998623285e-05,6.270215339008465e-07,0.1340861433808629,0.1341825028413307,3.1527762010114997e-07,1.5471032816485597e-09,0.003004621566433619,3.3900702525544737e-06,2.1337879652227693e-06,9.50922871046759e-06,7.718301292899539e-07,7.200337537976772e-05,0.00013168930011998948,0.008061805477814796,2.5055939307367234e-06,1.590584407763771e-05,4.190244813048133e-07,9.294775594293519e-09,1.3915696928510978e-07,1.683251853732027e-07,9.6434264701147e-09,3.836105497327828e-09,4.387747945033159e-07,7.250338513753121e-10,7.979480601109171e-06,1.5503042872886143e-10,1.579535809892228e-06,1.0859324920133449e-10,4.5152192012696323e-11,2.40301713252362e-07,1.4796127475432652e-11,1.4978679190793618e-13,6.437672545002817e-18,2.270387323996023e-16,1.1846779970463053e-15,4.231610238044303e-11,1.3832140449314778e-18,4.174508796067096e-10,5.7138851926221574e-15,1.670800936180976e-11,5.562711269105208e-15,6.710204626846007e-11
2.34005396890823e-07,0.9183918163938068,8.981932613223999e-05,5.736543676989376e-06,3.005722374073655e-05,0.000141188149176421,0.0,0.0,4.047933838971548e-05,4.200952952944688e-08,8.714688596783542e-07,5.6020744612844656e-08,2.7769757601821123e-09,1.260157673318085e-15,9.870529482224492e-12,1.1728082321184495e-08,8.14019347931496e-06,4.835872506767087e-07,2.4877608255544247e-10,1.6003360012354589e-10,4.387269593030132e-05,5.472227786596309e-10,9.802970539280445e-10,4.1667734985178004e-11,2.8500609861239664e-10,5.564280356462541e-07,1.3641093327008752e-08,9.02747898272954e-09,2.985681918670522e-12,8.560827798405369e-13,4.0698857860453525e-11,2.6715576600620215e-13,2.137560195039861e-09,2.190403764467617e-14,3.76,0.0,0.608869578033971,0.9969175908278456,1.7332733325957514e-05,6.750786903253097e-07,0.13727974769478016,0.13738168425728228,3.22815807689311e-07,1.5843421698613452e-09,0.003004612135737646,3.6920070435524173e-06,2.3759185450197475e-06,9.823703661168721e-06,7.950356354513888e-07,7.596031249326547e-05,0.00013910892790219316,0.008253355727643947,2.7315300453523022e-06,1.674175625070776e-05,4.3356213057199036e-07,9.778512381053032e-09,1.4624532592464193e-07,1.739741840107594e-07,1.0848403126786699e-08,4.281969202331426e-09,4.7281262592380415e-07,8.274665033118236e-10,8.431080906258556e-06,1.6008531584696556e-10,1.7084893883767277e-06,1.2090316493162176e-10,4.79106772597185e-11,2.66016663455402e-07,1.6378237598191182e-11,1.7104365044222238e-13,7.348291119640979e-18,2.678219185757686e-16,1.358120994969058e-15,4.5648706646118145e-11,1.5783999757514945e-18,4.516856477382052e-10,6.2025868817105094e-15,1.726239402638322e-11,6.021003928086817e-15,7.308804698533796e-11
2.4004793844842143e-07,0.9189266070764079,9.33665448625528e-05,6.055348255001653e-06,3.158491721647047e-05,0.00014988079692025791,0.0,0.0,4.139492906504622e-05,4.41145651954006e-08,9.664330566334587e-07,6.166565619238522e-08,3.040430297518872e-09,1.443792667799494e-15,1.0837415407486614e-11,1.2674794442913602e-08,8.596373946536368e-06,5.333366597668887e-07,2.824067771730392e-10,1.776484188986977e-10,4.610843563101947e-05,5.819175667435595e-10,1.0296186319884106e-09,4.617652413506997e-11,3.0162114667608203e-10,6.160679681074836e-07,1.4459400268429688e-08,9.772879164122055e-09,3.3991297604506367e-12,9.585844203523664e-13,4.5257362355834937e-11,2.942037952357486e-13,2.303563010064626e-09,2.5451360175006213e-14,3.76,0.0,0.6055817025168417,0.9969143742279826,1.8740076096104763e-05,7.255742933144726e-07,0.14045597808825844,0.14056367962246757,3.3031298777559147e-07,1.6213784978871561e-09,0.0030046024571758023,4.0114099395059616e-06,2.6378558461320388e-06,1.0140906244753104e-05,8.183599655689754e-07,8.003536691559538e-05,0.00014676804898057052,0.008443839778014925,2.9708829542974e-06,1.7598669827315707e-05,4.48350110717784e-07,1.0273921082332499e-08,1.5355076214837728e-07,1.796742155812083e-07,1.216997856606284e-08,4.767244192523904e-09,5.089456812050808e-07,9.413041733358312e-10,8.897411026421072e-06,1.6517970231433899e-10,1.8447354940272187e-06,1.3428818676245402e-10,5.0780971172112675e-11,2.9364024569085576e-07,1.8077212267040937e-11,1.9467335788491487e-13,8.360226202635607e-18,3.1488232022635e-16,1.552593516334331e-15,4.9154613392315686e-11,1.7952498236911093e-18,4.879342118426458e-10,6.721347608536455e-15,1.7821336892334096e-11,6.506381694525486e-15,7.944559660583781e-11
2.4609048000601986e-07,0.9194586014232559,9.696643380191626e-05,6.385292085835366e-06,3.314632445499282e-05,0.00015887260253349557,0.0,0.0,4.230498010353673e-05,4.626536016146713e-08,1.0696414507699728e-06,6.775872432679132e-08,3.322894592403942e-09,1.6508003610361874e-15,1.1886652356635635e-11,1.3676582106658238e-08,9.067891044204009e-06,5.867058696520325e-07,3.1965917591278306e-10,1.966672716687312e-10,4.8396872586277664e-05,6.177481833077583e-10,1.0820490010340133e-09,5.1084932019274417e-11,3.1882852936101827e-10,6.805608158358447e-07,1.5301919701971985e-08,1.0560663183278725e-08,3.859300486900444e-12,1.0707652954489587e-12,5.020338174228692e-11,3.232510849606509e-13,2.4771723192940084e-09,2.9465087699610805e-14,3.76,0.0,0.6023111255970087,0.9969110732550613,2.0221334005808656e-05,7.785713101454428e-07,0.1436149228431394,0.14372858025671933,3.377693687622589e-07,1.6582132955550993e-09,0.0030045925247213522,4.348733242314083e-06,2.9205953609420054e-06,1.0460744238288163e-05,8.417979661405133e-07,8.422914345738999e-05,0.00015466852222069678,0.008633263290336405,3.2240258344842393e-06,1.8476593853836996e-05,4.6339242547004847e-07,1.0780977378417399e-08,1.610753431352362e-07,1.8542366885317867e-07,1.3616238834740149e-08,5.29435338665714e-09,5.472840477391792e-07,1.0674847697075752e-09,9.37859585720259e-06,1.703120434731884e-10,1.988514912494765e-06,1.4881689953960317e-10,5.3766767083235896e-11,3.2324976126457425e-07,1.9897698544136493e-11,2.2087089792719755e-13,9.481774682091659e-18,3.690403297886045e-16,1.770174938327508e-15,5.2838414677223874e-11,2.035533160267094e-18,5.262693885020318e-10,7.271298157886689e-15,1.838467227323946e-11,7.019827555711698e-15,8.618830710218039e-11
