Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159)
1.5663585893214719e-19,0.7379256316643689,4.313610647905039e-23,1.1538611423276865e-24,1.002415807935502e-30,3.968030015821836e-35,0.0,0.0,1.6844042352962253e-18,3.462211111950705e-34,6.965611950565362e-45,2.179047561830084e-46,6.90481651134894e-53,4.9720308329495985e-59,1.1331647230302724e-40,6.634270309350157e-34,2.0688994724696483e-31,2.8842143566493534e-46,5.889174349170263e-56,5.139237120777549e-54,5.745810386728723e-32,1.8831940880171913e-49,6.662311348114181e-23,8.199117138649156e-74,3.3960214190013456e-47,7.46464290749341e-51,2.2171162947030683e-48,2.976928110279537e-65,9.379746551089926e-75,2.47623626139728e-75,1.299560695163377e-60,1.9930827333850586e-68,7.769208815103246e-60,3.509329606607917e-97,3.76,0.0,0.6613974918934845,0.999999999999604,3.955852668760054e-43,7.346425377278314e-45,6.074609660288474e-15,6.074609660288474e-15,7.518728367966881e-32,3.576751994201522e-35,3.959577958464896e-13,1.457867221076e-35,7.257526202614308e-37,1.6844473713903116e-18,4.1895017025653084e-30,2.1055061776630702e-39,3.913151937176417e-30,2.458719278732987e-16,7.329450478600559e-35,1.0024031622191133e-30,6.773037912139958e-32,8.628258428760587e-36,1.0995703016070804e-32,2.42069225275807e-31,2.1271756491351436e-59,9.317377192306833e-50,6.662311348221996e-23,2.2758924908504304e-71,2.0688994733038584e-31,6.867596389834688e-33,1.0235733321953411e-45,1.640802313999392e-61,3.3952237908310784e-58,4.740200478956785e-47,3.971349468280951e-61,3.137259178751402e-85,2.3112959606753763e-89,1.462119821055585e-89,1.2944575468763718e-76,3.946622935734498e-59,1.4927133073121781e-89,4.7370184249233836e-67
3.134078046227063e-19,0.7379256316643695,8.630969785017425e-23,2.308724770474969e-24,4.01227560272958e-30,1.5882462281908705e-34,0.0,0.0,3.3702718973815513e-18,1.3857867230355813e-33,5.576724950718436e-44,1.744563003651818e-45,5.528051727839251e-52,3.980647874026773e-58,4.535612004726471e-40,2.6554370644541178e-33,8.280989597477607e-31,2.3091252111209454e-45,4.714920366829596e-55,4.1145145728004303e-53,2.29982155609347e-31,1.5077003330379252e-48,1.333041097702347e-22,2.62783125189543e-72,2.718882061579028e-46,5.977768417857518e-50,1.7754883160091437e-47,4.768628096806027e-64,3.0062251845102043e-73,7.936380552765793e-74,2.0809903156572645e-59,3.1923962068877973e-67,1.2445149533417289e-58,2.2499181382619252e-95,3.76,0.0,0.6613974918934783,0.9999999999992076,3.1670874627829374e-42,5.881607242937321e-44,1.2154497000559748e-14,1.2154497000559748e-14,3.0094507841246607e-31,1.4316329261198984e-34,7.922596034649476e-13,5.83526819593512e-35,2.904901847701267e-36,3.370358207029799e-18,1.676892496644851e-29,8.685534097142007e-39,1.566280571689743e-29,4.919574716700269e-16,2.93369030135798e-34,4.0122249869082024e-30,2.7109802694285232e-31,3.453551961374161e-35,4.401146769261025e-32,9.689077517031937e-31,1.783720478229063e-58,7.459567118018101e-49,1.333041097745501e-22,3.772709673755028e-70,8.28098960081692e-31,2.74882830308093e-32,8.194810421598361e-45,2.6283388905281865e-60,5.438679999523676e-57,3.79540575830261e-46,6.359985366652408e-60,1.0396143872330305e-83,7.659094760196964e-88,4.8451234507758353e-88,2.1680021544594853e-75,3.2501725285324344e-58,4.946503114653403e-88,7.585401486843432e-66
6.269516960038247e-19,0.7379256316643713,1.7265690407167786e-22,4.6184520268634766e-24,1.6054328641901022e-29,6.3550546867665235e-34,0.0,0.0,6.742007221549487e-18,5.544951962936949e-33,4.463074841129206e-43,1.39618061120638e-44,4.4241216216552635e-51,3.1857280994765165e-57,1.8148355928009928e-39,1.0625207124560608e-32,3.313474487811706e-30,1.848001959183834e-44,3.773369281817447e-54,3.2928621432061015e-52,9.202281880675853e-31,1.2066184873369559e-47,2.666661023444322e-22,8.415647489801264e-71,2.1759319729769257e-45,4.784637554617683e-49,1.4211091156496992e-46,7.634242488735885e-63,9.627456893029838e-72,2.5416313472404835e-72,3.330939743574842e-58,5.110606700908211e-66,1.9923779108776034e-57,1.4412120442187544e-93,3.76,0.0,0.6613974918934659,0.999999999998415,2.5346325127598634e-41,4.7070733348284334e-43,2.431427168110206e-14,2.4314271681102064e-14,1.2041723125879195e-30,5.728396492467848e-34,1.5848632180595932e-12,2.334867357258383e-34,1.1623391206623824e-35,6.742179878255084e-18,6.709754239927073e-29,3.681830030062984e-38,6.267162461624607e-29,9.841285592634681e-16,1.1738582513985625e-33,1.605412611268427e-29,1.0847452292653036e-30,1.3818706311877184e-34,1.7610319835597472e-31,3.876893067543562e-30,1.556666010828122e-57,5.969920809074881e-48,2.6666610236169946e-22,6.447575254433212e-69,3.313474489148108e-30,1.099889372600158e-31,6.558338907421797e-44,4.207787977501624e-59,8.706948857207476e-56,3.037623346828984e-45,1.0180640032854523e-58,3.550139603914319e-82,2.615475119346503e-86,1.654542766948064e-86,3.774926610770439e-74,2.74593995647953e-57,1.689162521729037e-86,1.2141582747283888e-64
1.2540394787660612e-18,0.7379256316643746,3.453514104317088e-22,9.237906540016263e-24,6.422776851852278e-29,2.5424364811349998e-33,0.0,0.0,1.34854778698745e-17,2.2183418507606433e-32,3.57113797000824e-42,1.1171566175727694e-43,3.5399697187039555e-50,2.549066503227797e-56,7.26052412187613e-39,4.2507747215952924e-32,1.3256055556055943e-29,1.4786823434498616e-43,3.019268776667624e-53,2.6347900154393432e-51,3.681511968880492e-30,9.654781173992888e-47,5.333900874768741e-22,2.6940616307779607e-69,1.7410761784465436e-44,3.828679408681975e-48,1.1371747478096718e-45,1.2218339590463961e-61,3.081992513699396e-70,8.13640494240376e-71,5.330588050661098e-57,8.17918996294716e-65,3.188728146394071e-56,9.227806331622331e-92,3.76,0.0,0.661397491893441,0.9999999999968299,2.028091109503773e-40,3.7663738368241514e-42,4.863382104218578e-14,4.8633821042185785e-14,4.817473358835138e-30,2.2917316075623036e-33,3.170070444679803e-12,9.340989803378567e-34,4.6501133571827477e-35,1.3485823220490902e-17,2.684338608704669e-28,1.6381866891474094e-37,2.507273077715745e-28,1.9684707344502895e-15,4.696197376164201e-33,6.4226958269768e-29,4.339687260424456e-30,5.5283823501742935e-34,7.045274648928209e-31,1.5510096750849883e-29,1.452244596371701e-56,4.776843686845788e-47,5.333900875459546e-22,1.1624993290790098e-67,1.325605556140434e-29,4.400273694551388e-31,5.247667566858413e-43,6.734418007142443e-58,1.3935168169493214e-54,2.4306182909521457e-44,1.6292755793209125e-57,1.2781948572692856e-80,9.416775730232002e-85,5.957027868511308e-85,7.016386029081734e-73,2.4289157996770335e-56,6.081673080911036e-85,1.9430486632974808e-63
2.5082150442905345e-18,0.7379256316643814,6.907407988198653e-22,1.8476815567824925e-23,2.5693198346444795e-28,1.0170579937823802e-32,0.0,0.0,2.6972419166481087e-17,8.87408958562953e-32,2.857181643816437e-41,8.938101545153144e-43,2.8322450634423495e-49,2.0394468329220103e-55,2.904446016139639e-38,1.7004482727470423e-31,5.302853773994524e-29,1.183058197190762e-42,2.415644439716818e-52,2.1080321540629816e-50,1.4727246394091687e-29,7.724558327582933e-46,1.066838057677946e-21,8.622684662194406e-68,1.3929931968151893e-43,3.063331320517253e-47,9.098547943966039e-45,1.9552186435321205e-60,9.864306535893076e-69,2.6041592279712273e-69,8.529808557230217e-56,1.3088480845910838e-63,5.102703945631613e-55,5.907093474785249e-90,3.76,0.0,0.6613974918933914,0.9999999999936594,1.6226269437752523e-39,3.013385167541147e-41,9.727291976434952e-14,9.727291976434959e-14,1.9271461755369812e-29,9.167672503309421e-33,6.340484887643895e-12,3.736700017892676e-33,1.860196731411648e-34,2.697310990410352e-17,1.0738228321176935e-27,7.875107089385871e-37,1.0029908554847932e-27,3.9371550848236876e-15,1.8786318354555023e-32,2.569287422055826e-28,1.7360161827168294e-29,2.2115329211557286e-33,2.8183392185587802e-30,6.204543632143047e-29,1.4926178313818059e-55,3.8218378039351084e-46,1.0668380579542903e-21,2.2782704926513127e-66,5.302853776135595e-29,1.760252728373673e-30,4.198532672363081e-42,1.0776634862169995e-56,2.2299509552300946e-53,1.944702500657719e-43,2.6071395038271076e-56,4.998689985263883e-79,3.682657792526749e-83,2.3296397553625437e-83,1.4348555430466403e-71,2.3141469613106833e-55,2.378385274443202e-83,3.1091945459867844e-62
5.016566175339481e-18,0.7379256316643951,1.3815210782685574e-21,3.695463362945459e-23,1.0277697541235534e-27,4.0684025768683754e-32,0.0,0.0,5.3946301759520495e-17,3.5497802759013588e-31,2.2858538279568767e-40,7.1508206952642e-42,2.2659042378144516e-48,1.6316349229254324e-54,1.161825681954864e-37,6.802069868260683e-31,2.121227822888107e-28,9.464914891104386e-42,1.932607409462648e-51,1.6865057841820002e-49,5.891138269885285e-29,6.179940032973107e-45,2.1337339978248418e-21,2.759529110733711e-66,1.1144474617474844e-42,2.4508201836850964e-46,7.279298367866605e-44,3.128577723817348e-59,3.15688700194896e-67,8.334125047352137e-68,1.3648387873460854e-54,2.094299500804288e-62,8.164917490100613e-54,3.780956768161963e-88,3.76,0.0,0.6613974918932921,0.9999999999873186,1.2981631807757826e-38,2.4108225792745105e-40,1.9455111720866235e-13,1.9455111720866258e-13,7.708898370424011e-29,3.667218220272689e-32,1.2681313732466765e-11,1.4947408286442268e-32,7.441089736315264e-34,5.39476832678927e-17,4.2954661108925014e-27,4.207675663504748e-36,4.012126676329771e-27,7.87452378556951e-15,7.514833122596777e-32,1.027756788559965e-27,6.944347296530633e-29,8.846491685089022e-33,1.1273815606274147e-29,2.4819184425818835e-28,1.7233150175898205e-54,3.057615392464172e-45,2.133733998930265e-21,4.9832475092078135e-65,2.121227823745801e-28,7.041297420975469e-30,3.3589855938391826e-41,1.7243868721862373e-55,3.568180772733951e-52,1.5558451506124944e-42,4.1716620773269164e-55,2.1807921188411288e-77,1.6066431618595651e-81,1.0163582923571578e-81,3.294719066688917e-70,2.4447613414132047e-54,1.0376246290907147e-81,4.974965617299209e-61
1.0033268437437375e-17,0.7379256316644218,2.763087647855463e-21,7.391026977676337e-23,4.111162658483015e-27,1.627398186234847e-31,0.0,0.0,1.0789406694490428e-16,1.419940999196175e-30,1.8287264686609007e-39,5.720792342187114e-41,1.8127674117030946e-47,1.3053389223069726e-53,4.647397283204209e-37,2.7208833031042033e-30,8.485083920427575e-28,7.572111642886322e-41,1.54612280832368e-50,1.34923665252713e-48,2.356503251257083e-28,4.944069377687288e-44,4.26752587709764e-21,8.830925206086418e-65,8.915791314357763e-42,1.9607182003486922e-45,5.823622705042034e-43,5.005908051461346e-58,1.0102532686965721e-65,2.667050504227129e-66,2.183797595299127e-53,3.350994547071752e-61,1.3064340944642162e-52,2.4199479606929936e-86,3.76,0.0,0.6613974918930936,0.9999999999746368,1.038555195573665e-37,1.9287038425730895e-39,3.8910751209722925e-13,3.8910751209723036e-13,3.083622077423043e-28,1.4669171316492605e-31,2.536297125769127e-11,5.979084959823596e-32,2.9764964759867345e-33,1.0789682998172684e-16,1.718221400605169e-26,2.5291254370987815e-35,1.604883321816027e-26,1.5749261187057244e-14,3.005994406208608e-31,4.1111107951690635e-27,2.777795431557699e-28,3.53866869579245e-32,4.5096179887353766e-29,9.927875751518906e-28,2.22536733746293e-53,2.446150374896928e-44,4.267525881519424e-21,1.2254479633047214e-63,8.485083923868265e-28,2.8165762678450645e-29,2.687252258965034e-40,2.7591192347358905e-54,5.709296591227063e-51,1.2447093785946172e-41,6.67485040729935e-54,1.0697955678100961e-75,7.881446909406678e-80,4.985782857251533e-80,8.468032792567787e-69,2.9052474656061726e-53,5.090105613628923e-80,7.960151605553069e-60
2.0066672961633162e-17,0.7379256316644761,5.526244829787391e-21,1.4782154216757882e-22,1.6444817919144767e-26,6.509691332906261e-31,0.0,0.0,2.1578959731289164e-16,5.6798217749017314e-30,1.462998537638386e-38,4.576688186774079e-40,1.4502327309381874e-46,1.0442835324043095e-52,1.8589778266897593e-36,1.0883643919881772e-29,3.3940680936304595e-27,6.0577612069053425e-40,1.2369132178730004e-49,1.0794021321912641e-47,9.426108892485764e-28,3.9553024429999095e-43,8.535109631559264e-21,2.825965195529426e-63,7.132717696840279e-41,1.568599382975368e-44,4.658971769549847e-42,8.009604225837852e-57,3.2328895457680726e-64,8.534770398019199e-65,3.4941205792511e-52,5.361687679552777e-60,2.090332388612239e-51,1.548812911763251e-84,3.76,0.0,0.6613974918926965,0.9999999999492735,8.308540169598584e-37,1.542981385699349e-38,7.782203018741281e-13,7.782203018741325e-13,1.2334613725166866e-27,5.867728207961523e-31,5.0726285650455345e-11,2.391658313280786e-31,1.1906107213936967e-32,2.1579512335441812e-16,6.872955508671353e-26,1.6884840927899697e-34,6.419598589011437e-26,3.1498735990017084e-14,1.2024099939672628e-30,1.6444610463743144e-26,1.1111294743581347e-27,1.4154818991020774e-31,1.8038655434502914e-28,3.971190695722435e-27,3.1350232331697116e-52,1.9569435240357973e-43,8.535109649246583e-21,3.330698403623879e-62,3.394068095014628e-27,1.1266419646818834e-28,2.149827320767647e-39,4.414670967785286e-53,9.135040276018348e-50,9.957808017067725e-41,1.0679913457967342e-52,5.80372210904558e-74,4.2757447208486983e-78,2.7048250200661834e-78,2.3777468964919215e-67,3.8432707998809006e-52,2.7614208655703385e-78,1.2736417902798987e-58
4.0133482010024736e-17,0.737925631664584,1.1052655364683948e-20,2.956440873340041e-22,6.577960624646227e-26,2.603915671936833e-30,0.0,0.0,4.315806580377456e-16,2.271940265580716e-29,1.1704057751764345e-37,3.6613722714282735e-39,1.1601956138512765e-45,8.354317850706085e-52,7.43594915104593e-36,4.3534797054479547e-29,1.3576341420764675e-26,4.846237722171204e-39,9.895369127698221e-49,8.635268297364995e-47,3.770462734569535e-27,3.1642607303850176e-42,1.707027712414663e-20,9.043199231347291e-62,5.706208009556206e-40,1.2548894370666566e-43,3.727206858221667e-41,1.2815501872014077e-55,1.0345373079039328e-62,2.731159931121269e-63,5.590628460957727e-51,8.578790614496907e-59,3.3445620916191594e-50,9.912586554602262e-83,3.76,0.0,0.6613974918919023,0.9999999998985466,6.646871577754799e-36,1.2343924328407138e-37,1.556445881426986e-12,1.5564458814270039e-12,4.933870537954138e-27,2.3471032145128813e-30,1.0145291180524385e-10,9.566681912726035e-31,4.7624672644731704e-32,4.315917098798929e-16,2.749196179286526e-25,1.2168587258231108e-33,2.5678524948904266e-25,6.299768559587428e-14,4.809664438473296e-30,6.577877642035129e-26,4.444540493366119e-27,5.661956568551167e-31,7.215498858258089e-28,1.588484356161525e-26,4.6755795010035833e-51,1.565564108038645e-42,1.7070277194896257e-20,9.713035391588112e-61,1.357634142636439e-26,4.506590754324225e-28,1.7198720616364834e-38,7.06353770024201e-52,1.461619652391458e-48,7.96629953576034e-40,1.7087983576851756e-51,3.380623372148625e-72,2.4905883088265664e-76,1.5755397135381104e-76,7.077542080934308e-66,5.505121907817584e-51,1.6085063090962416e-76,2.0378441031311712e-57
8.026710010680787e-17,0.7379256316648002,2.210586111860983e-20,5.912891792060504e-22,2.631190941108545e-25,1.0415896334331764e-29,0.0,0.0,8.631627794429703e-16,9.087784173175841e-29,9.363273980735037e-37,2.929106500621972e-38,9.281633162096732e-45,6.683474137868874e-51,2.9743872431345174e-35,1.741396306411049e-28,5.430550373598492e-26,3.877001679500425e-38,7.916326255267468e-48,6.908235131997673e-46,1.508188929350111e-26,2.531416093958653e-41,3.414061204397784e-20,3.352510624536959e-60,4.564979938469866e-39,1.0039155243948474e-42,2.9817772638962365e-40,2.050497498967433e-54,3.835338604002876e-61,1.0125225094913456e-61,8.945033940897864e-50,1.3726179495389623e-57,5.351323561162804e-49,8.358616071086657e-81,3.76,0.0,0.6613974918903139,0.9999999997970929,5.317513038781137e-35,9.875168753164195e-37,3.112897040528944e-12,3.1128970405290143e-12,1.9735531965149185e-26,9.388436680779167e-30,2.0290615359186344e-10,3.826682497579559e-30,1.9049918750137743e-31,8.631848820512111e-16,1.0996812624889244e-24,9.199151493611954e-33,1.0271436089217605e-24,1.2599558480733863e-13,1.923870667543239e-29,2.631157747956992e-25,1.7778207104335128e-26,2.2647885262174393e-30,2.8862068709160043e-27,6.353953570936106e-26,7.208558621700112e-50,1.2524550005284221e-41,3.4140612326977055e-20,2.956937418745989e-59,5.430550375888793e-26,1.802640865184798e-27,1.375901730557339e-37,1.1301711633433781e-50,2.338601806827292e-47,6.373060759772531e-39,2.734087071244289e-50,2.0567947007273016e-70,1.5152911748941142e-74,9.585692840865494e-75,2.17981291368349e-64,8.292902042859144e-50,9.786263310118179e-75,3.260574633977922e-56
1.6053433630037417e-16,0.7379256316652324,4.4213811363008253e-20,1.1825793691070765e-21,1.0524777145649199e-24,4.166529558238124e-29,0.0,0.0,1.7263270220754877e-15,3.6351182910952773e-28,7.490630294684689e-36,2.3432886653299083e-37,7.425382685877025e-44,5.346787286268618e-50,1.189756424872267e-34,6.965594047901498e-28,2.172222907311653e-25,3.1016059428194796e-37,6.333082344103007e-47,5.526596300219384e-45,6.032763388443298e-26,2.025135877802647e-40,6.82812816222661e-20,1.0773929210015508e-58,3.6519893470286515e-38,8.031340133402165e-42,2.3854265224395924e-39,3.2808258389383794e-53,1.2325595778131925e-59,3.2539351659444615e-60,1.4312076951024235e-48,2.1962114003054016e-56,8.562137065019885e-48,5.3697870596993467e-79,3.76,0.0,0.6613974918871371,0.9999999995941856,4.254016741177188e-34,7.900146707871512e-36,6.225799358717825e-12,6.225799358718106e-12,7.894222522694306e-26,3.755379404876886e-29,4.058125950732818e-10,1.530674945969348e-29,7.619978185987128e-31,1.7263712228753225e-15,4.3987305963465e-24,7.145033001015146e-32,4.108579650444891e-24,2.5199138322926737e-13,7.695492451469168e-29,1.0524644372692551e-24,7.111291819040548e-26,9.059166737321007e-30,1.1544842064546285e-26,2.5415846500431977e-25,1.1315797904061324e-48,1.001965483761981e-40,6.828128275426442e-20,9.220223460686973e-58,2.172222908268103e-25,7.210572462264167e-27,1.1007230157087842e-36,1.8082779636844756e-49,3.74177062777917e-46,5.098456871892813e-38,4.374546866378808e-49,1.2821709486183732e-68,9.446068032256183e-73,5.975558386082873e-73,6.839399385331454e-63,1.2856409185140834e-48,6.100589888334887e-73,5.21697155908979e-55
3.2106880868750676e-16,0.737925631666097,8.843586679811647e-20,2.3651597735380592e-21,4.209913533464178e-24,1.6667454643449127e-28,0.0,0.0,3.452655506628794e-15,1.4540482405229754e-27,5.99250867714802e-35,1.874632304493679e-36,5.940414780251579e-43,4.277433072268835e-49,4.759028843316048e-34,2.7862393626400127e-27,8.688897119479468e-25,2.4812865915544954e-36,5.066488745042295e-46,4.4212803131712153e-44,2.413106889578523e-25,1.6201099013301356e-39,1.3656261973334613e-19,3.4481205325969424e-57,2.9215936103878446e-37,6.425078544877166e-41,1.9083431031002083e-38,5.249398668447158e-52,3.9447206007664184e-58,1.041399157527321e-58,2.289934099130678e-47,3.513999649536435e-55,1.3699434783224483e-46,3.4370152300248044e-77,3.76,0.0,0.6613974918807837,0.9999999991883712,3.403215916222088e-33,6.320122031069506e-35,1.2451603995035448e-11,1.2451603995036575e-11,3.1576907755713425e-25,1.5021526828758307e-28,8.116253096689048e-10,6.122703681254845e-29,3.0479940095598802e-30,3.4527438904494455e-15,1.759493319686146e-23,5.630310877820095e-31,1.6434328973867927e-23,5.039829800691249e-13,3.07819893442998e-28,4.2098604241024706e-24,2.8445184839763727e-25,3.6236698892952207e-29,4.61793968250892e-26,1.0166344982771163e-24,1.793095936382028e-47,8.015729766621935e-40,1.3656262426134225e-19,2.9117548117181033e-56,8.688897123627903e-25,2.884230684895333e-26,8.805790630902218e-36,2.8932480150446e-48,5.986837377755746e-45,4.078768501697643e-37,6.999280366405783e-48,8.096524117366862e-67,5.9649076678049535e-71,3.773385457146198e-71,2.1668471811896703e-61,2.0240473604354702e-47,3.852338172795692e-71,8.347301456810452e-54
4.816032810746394e-16,0.7379256316669616,1.3266407717966086e-19,3.547740202599171e-21,8.946067929124361e-24,3.542029503054801e-28,0.0,0.0,5.178983990470371e-15,3.0898530883546754e-27,1.7134832756770043e-34,5.360277736554423e-36,1.698606025436283e-42,1.2230787636101294e-48,1.0112938356247987e-33,5.9207597115953246e-27,1.8463909781586097e-24,7.09493019626014e-36,1.448703025025147e-45,1.2642100793153549e-43,5.127853099221598e-25,4.632502627314462e-39,2.0484395679892965e-19,1.5243965818026903e-56,8.353933264502488e-37,1.9074457433064627e-40,5.664060095838488e-38,2.0013424526219484e-51,1.7439270174060773e-57,4.603936017827618e-58,8.428479580294033e-47,1.3294282736295986e-54,5.220792390482028e-46,1.707833649255352e-76,3.76,0.0,0.6613974918744302,0.9999999987825569,9.731072362322744e-33,1.8071602337235274e-34,1.867740863129293e-11,1.867740863129533e-11,6.71009379870919e-25,3.192074997902386e-28,1.2174378558973836e-09,1.3010747762481051e-28,6.476989809758873e-30,5.179116543949468e-15,3.738923948402746e-23,1.60362226838427e-30,3.492295548741006e-23,7.559745769049825e-13,6.541173953926178e-28,8.945955071496074e-24,6.044602832179631e-25,7.700301457392695e-29,9.813123543831971e-26,2.1603487009178027e-24,6.585467251237428e-47,2.291998158641806e-39,2.0484396642092315e-19,1.3448058927661491e-55,1.846390979087539e-24,6.128991154820399e-26,2.5179062338509906e-35,1.1030510952855658e-47,2.2824820138153215e-44,1.183114125743452e-36,2.603293846670798e-47,4.4898476485716385e-66,3.3077806902802085e-70,2.0924937074617215e-70,9.873793286865031e-61,7.422754891646987e-47,2.1362759814629204e-70,3.0723882526267087e-53
8.026722258489045e-16,0.7379256316686907,2.2114511772949235e-19,5.9129011592514955e-21,2.4733251020208502e-23,9.79405975430982e-28,0.0,0.0,8.631640955306612e-15,8.542536527726618e-27,7.874534151765835e-34,2.463384966924793e-35,7.806414373658786e-42,5.62081691433576e-48,2.7959306380183157e-33,1.6369161827116537e-26,5.104728872695152e-24,3.2605669942584845e-35,6.657754537129892e-45,5.809841024503595e-43,1.4177008154085741e-24,2.128926532372799e-38,3.414066267481108e-19,2.4583329839463573e-55,3.8391580733424214e-36,8.934880247585857e-40,2.6528565865728083e-37,1.6458265693680374e-50,2.812399388880126e-56,7.424683873109447e-57,6.484943859855697e-46,1.0492312041528665e-53,4.2843522616207694e-45,5.393749099257497e-75,3.76,0.0,0.6613974918617231,0.999999997970929,4.472040245495263e-32,8.305038692191674e-34,3.112901790356735e-11,3.112901790357397e-11,1.8551436578488186e-24,8.82514973938968e-28,2.029062274886325e-09,3.5970897333198135e-28,1.7906984032943686e-29,8.631861794653118e-15,1.0337026483577722e-22,7.336302390088755e-30,9.655171687293868e-23,1.259957770560697e-12,1.8084425296845016e-27,2.4732939000482174e-23,1.6711551439394863e-24,2.1289082678843036e-28,2.7130404391139377e-25,5.972729741150825e-24,5.051469358320083e-46,1.0533174065686622e-38,3.4140665335009743e-19,1.8653469103437335e-54,5.104728875601183e-24,1.6944859517480866e-25,1.1571363916340433e-34,9.070790341691028e-47,1.8769664286769037e-43,5.477645332807269e-36,2.0227903411122384e-46,1.0658399687985917e-64,7.85230322629408e-69,4.967347633600598e-69,1.2810805250160314e-59,5.681917189846325e-46,5.071279761889117e-69,2.3639937029647533e-52
1.1237411706231697e-15,0.7379256316704198,3.096507780670645e-19,8.278062214443515e-21,4.683530840121483e-23,1.8548248232485865e-27,0.0,0.0,1.2084297917295944e-14,1.6176293708889858e-26,1.9541205771299323e-33,6.113061557991897e-35,1.9372595925459128e-41,1.3948449521395165e-47,5.294422401948566e-33,3.0996925212677733e-26,9.666402111486598e-24,8.091324432456633e-35,1.6521772196042026e-44,1.441752574291893e-42,2.684582584447448e-24,5.283079683347787e-38,4.779692925153063e-19,9.524281361743563e-55,9.527138426918342e-36,2.2708653483073598e-39,6.7414670245677715e-37,5.330853596404861e-50,1.089599775367603e-55,2.8765238320151724e-56,2.0486198158770124e-45,3.3780939758088014e-53,1.3872722754721187e-44,2.4050966470619595e-74,3.76,0.0,0.6613974918490161,0.9999999971593018,1.1097679811868078e-31,2.0609532743964108e-33,4.35806271756012e-11,4.3580627175613746e-11,3.512931482593037e-24,1.6711454413191695e-27,2.8406860204078076e-09,6.811510833680402e-28,3.390898632267682e-29,1.2084606989060376e-14,1.957437009957551e-22,1.817593623390548e-29,1.828319862148504e-22,1.7639409642004117e-12,3.424497792541237e-27,4.683471755306146e-23,3.164527968365908e-24,4.031338821907302e-28,5.137459794663232e-25,1.1310063373815588e-23,1.5942274977204072e-45,2.613880599506203e-38,4.779693428892842e-19,7.3638180522616e-54,9.666402117488047e-24,3.208707459897676e-25,2.8715146617778138e-34,2.938005116187448e-46,6.07944260575884e-43,1.3721638036768693e-35,6.4377987860700365e-46,5.096204118865639e-64,3.75449781217555e-68,2.375086134294122e-68,5.012515191073208e-59,1.7920054614605073e-45,2.4247797737854946e-68,7.468087734965986e-52
1.444810115397435e-15,0.737925631672149,3.981810581933754e-19,1.0643223368184829e-20,7.525224006230175e-23,2.980529099069689e-27,0.0,0.0,1.5536954876438367e-14,2.599112462992715e-26,3.828653281338592e-33,1.1977148818769642e-34,3.795696697151543e-41,2.732880386998383e-47,8.506769189145161e-33,4.98040497207083e-26,1.5531410676672645e-23,1.5853103551989987e-34,3.237082135006118e-44,2.824785115197969e-42,4.313430617033443e-24,1.0350988869963995e-37,6.145319541005162e-19,2.8314827261939105e-54,1.8666253142578006e-35,4.5477545649540004e-39,1.3499090010178769e-36,1.2953311570769912e-49,3.239294962806265e-55,8.551680496889263e-56,4.7918460031455615e-45,8.042093348258113e-53,3.367482072120342e-44,8.592183315469671e-74,3.76,0.0,0.661397491836309,0.9999999963476752,2.1743370771034777e-31,4.0379675562233036e-33,5.6032236447394507e-11,5.603223644741466e-11,5.644372727519599e-24,2.6850988840188988e-27,3.6523090924623914e-09,1.0944338079792302e-27,5.448300212271112e-29,1.5537352127171247e-14,3.145095459947715e-22,3.557797965387397e-29,2.9376376311108387e-22,2.267924157824126e-12,5.502283182135034e-27,7.525129071862823e-23,5.084578729121257e-24,6.477322431159621e-28,8.254570379383508e-25,1.8172349556392183e-23,3.7268357737610584e-45,5.121302437425969e-38,6.145320350384835e-19,2.0802781781169332e-53,1.55314106870572e-23,5.155563569533328e-25,5.6260775990128575e-34,7.138869187259663e-46,1.477203913818458e-42,2.712049615031769e-35,1.5163959263083566e-45,1.6481980435623367e-63,1.2142676345241302e-67,7.68142763987791e-68,1.3735512607767872e-58,4.1875277281513506e-45,7.842143978759921e-68,1.746860049427791e-51
