Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682)
3.29727145859917e-05,0.6644501217932824,0.0013342226152875502,0.0001027738627433357,0.0007196767524385041,0.07326129526092044,0.0,0.0,0.006108512261750012,0.0006702382627227607,0.002473878680878381,2.6958957319946234e-05,2.8705664045591986e-05,4.124252584595263e-11,1.458477038614092e-08,9.249356903198545e-07,0.0004266424706070784,0.00025464794805092877,6.720285776467456e-07,1.695691621446827e-11,5.628575331166503e-06,4.863119336389247e-11,5.98214992073224e-08,2.1079328895418247e-05,1.1134087010461139e-06,0.0004977813986889367,9.096879294234116e-09,1.004900284285307e-05,7.619390246905876e-06,5.7753490271128025e-08,1.3645490088959267e-07,6.024008084774268e-11,1.2195946695497182e-07,6.117442410309092e-08,3.76,0.0,0.7435381149772683,0.9757134708785283,0.027732200527678625,0.0007777879232021913,0.05581134590391411,0.058234195017925545,2.91266625657904e-10,6.567509409767961e-13,0.00025379982843638733,1.0878611940358061e-05,0.0002894258795478412,0.0011979095670234155,0.0004257675855816311,0.07852952222640702,0.020399397814359715,0.0007864736777603871,9.175749437496097e-06,0.0009055632654688665,4.125053661375411e-05,3.300898591906039e-07,4.057651317511973e-05,0.00034416266406794274,7.012230608681383e-05,2.423100073774167e-05,0.0006979445488015845,0.0009405860455660318,0.0021779442603381757,6.591937332456076e-07,5.407929987859227e-05,0.0003297330073522501,2.6270308223802998e-11,0.00012662727478269002,1.7539944781871365e-07,9.026584472070346e-06,1.4822679009997027e-10
3.325761196956243e-05,0.6647749122151779,0.0013499941740705119,0.000105521623944623,0.0007347480270090496,0.07506657325923405,0.0,0.0,0.00620571579924539,0.0007008393694995637,0.0026025563268291317,2.840253859442726e-05,3.022310728855019e-05,4.352725548472644e-11,1.520045881034623e-08,9.562364565547167e-07,0.0004334746174577962,0.000265475050392788,7.147950940656617e-07,1.791165611815646e-11,5.870018752313134e-06,5.221485752072554e-11,6.185739668075469e-08,2.2164889413092068e-05,1.1485717309684708e-06,0.0005198777126889505,9.664919388540715e-09,1.0562641525363002e-05,7.964901732036222e-06,6.082360543292779e-08,1.4315765681394137e-07,6.39361769312767e-11,1.2618461319309936e-07,6.634938865691852e-08,3.76,0.0,0.7402704806172581,0.9749421231949621,0.028731120488566332,0.0008020446473929875,0.05618998456961776,0.05870897112213282,2.932517646916697e-10,6.780593500679964e-13,0.00025359919351076153,1.1167352295659459e-05,0.00029743547779358755,0.001213773740168534,0.00043323055597356867,0.0806646917659118,0.020848369582498773,0.0007992866316394702,9.405558792871682e-06,0.0009233046216094459,4.2000492724628416e-05,3.445310321216081e-07,4.131789771131887e-05,0.0003563379302623141,7.337643126794045e-05,2.5216895146504095e-05,0.000728424888316131,0.0009908543900189778,0.0022673805843191584,6.670769393465887e-07,5.7702442361899556e-05,0.0003521898877718625,2.7431813082351138e-11,0.00013025491667927137,1.8019737733435792e-07,9.498131192830547e-06,1.559653394603968e-10
3.354250935313316e-05,0.6651023283336283,0.0013653880875062004,0.00010830537513080835,0.0007497605034663881,0.07688318849980574,0.0,0.0,0.006302101602161071,0.0007322677653995781,0.0027366129399622775,2.9908389722224336e-05,3.179083471576555e-05,4.587214055624171e-11,1.5825523764127754e-08,9.879716241442763e-07,0.00044025022336273905,0.0002765452006883603,7.595636727276493e-07,1.8906392334632596e-11,6.120002262774261e-06,5.5993593681054716e-11,6.391234723141476e-08,2.3285906761323482e-05,1.1839574098606888e-06,0.0005426731413670408,1.0259201209954577e-08,1.1092634557209964e-05,8.319291250807815e-06,6.399772472600432e-08,1.5007130967658422e-07,6.779620769803194e-11,1.3048757175664204e-07,7.186908309393716e-08,3.76,0.0,0.7369744907445622,0.9741541301029746,0.02975336247018209,0.0008266964396540121,0.0565654999091123,0.05918320641058342,2.952207295473223e-10,6.995683968938875e-13,0.0002533942291028328,1.1457444839601661e-05,0.00030548695653942557,0.001229287025777332,0.00044063252172623176,0.08282289970520869,0.02129731537246264,0.0008121893614523712,9.636031468665451e-06,0.0009414056587598625,4.274202161576112e-05,3.594480074679512e-07,4.2051087048077305e-05,0.0003686885842188445,7.671308160852932e-05,2.621882043308989e-05,0.0007599288268217348,0.001042824896375483,0.0023597658444772995,6.747318841493611e-07,6.152314649393028e-05,0.000375921153481325,2.8629329272643783e-11,0.00013390632755138344,1.8501177956973226e-07,9.984657287072751e-06,1.6394943345340387e-10
3.3827406736703894e-05,0.6654322771758916,0.0013804064978909186,0.00011112491801858189,0.0007647081536079653,0.07871029736466384,0.0,0.0,0.006397640424879473,0.0007645215283589824,0.002876186161802805,3.1478430092864635e-05,3.340884467471091e-05,4.8275751190714914e-11,1.645956413127721e-08,1.020132562522754e-06,0.00044696800182421543,0.0002878547966707297,8.063843997314292e-07,1.9941924178286903e-11,6.3786652592934265e-06,5.997260543622932e-11,6.598521423701673e-08,2.4442455063984444e-05,1.2195424630374582e-06,0.0005661758940278101,1.0880253880337846e-08,1.163901092510922e-05,8.682479188047377e-06,6.727621862677756e-08,1.571977050079457e-07,7.182367362979773e-11,1.348678955688463e-07,7.774850902065253e-08,3.76,0.0,0.7336511419336517,0.9733494149295856,0.030798947876475004,0.0008517378971274513,0.0569378662322551,0.059656898052622115,2.971733779976075e-10,7.212624433692775e-13,0.0002531849143587408,1.1748770995017482e-05,0.00031357554764998446,0.001244446618326372,0.00044797098159493387,0.08500333179501461,0.02174596011346764,0.0008251713089122949,9.867078654854476e-06,0.0009598718342048353,4.3474866979656785e-05,3.7484959995416274e-07,4.277582495544811e-05,0.00038120806164897316,8.0131404252935e-05,2.7236075613782916e-05,0.0007924719732353844,0.0010964987176414482,0.0024551515703009675,6.821573299920934e-07,6.554850120610645e-05,0.000400981997314323,2.986323921496343e-11,0.00013757905482744538,1.8983885602363552e-07,1.0486084482548669e-05,1.721777766268674e-10
3.4112304120274626e-05,0.6657646667058238,0.0013950530461687414,0.00011398012155961315,0.0007795858436508561,0.08054706721286296,0.0,0.0,0.006492304777624401,0.0007975979631990648,0.003021412813887236,3.311461842992125e-05,3.5077074380919436e-05,5.073673096046081e-11,1.7102212443671184e-08,1.0527118349994358e-06,0.0004536270446182365,0.0002994000270927924,8.55307233318716e-07,2.101904100155599e-11,6.646142515155967e-06,6.415702756327599e-11,6.807496848750201e-08,2.5634573293981896e-05,1.2553046337647365e-06,0.0005903938403612192,1.1528594103801638e-08,1.220178652608495e-05,9.054377262226079e-06,7.065938652795899e-08,1.64538743853595e-07,7.602204250756437e-11,1.3932519905028937e-07,8.400279591344709e-08,3.76,0.0,0.7303014257860082,0.9725279055621773,0.0318678882494255,0.0008771634317814012,0.057307058160882815,0.060130043267830745,2.991095701162793e-10,7.431269370625447e-13,0.00025297123153847454,1.2041223884265189e-05,0.0003216967285711416,0.0012592511765734775,0.0004552439044459356,0.08720517212737164,0.022194036030112285,0.0008382219332630208,1.0098621663188741e-05,0.0009787084064576254,4.41988258007536e-05,3.907446117696323e-07,4.349190768493534e-05,0.0003938899757412167,8.363052897861017e-05,2.8267966536330798e-05,0.0008260693027052918,0.0011518748059290615,0.002553587704807268,6.893528782462505e-07,6.978563844789394e-05,0.000427428957180928,3.1133907415946e-11,0.0001412707151786228,1.9467492010709674e-07,1.1002311418303926e-05,1.8064869546985957e-10
3.439720150384536e-05,0.6660994061240396,0.0014093327907032716,0.0001168709257946829,0.0007943893274387848,0.08239267857499023,0.0,0.0,0.006586068859162889,0.0008314936112235619,0.0031724287866667328,3.4818954687414265e-05,3.679540375966935e-05,5.325382556787018e-11,1.7753139212517858e-08,1.0857032931889877e-06,0.0004602268222231995,0.00031117689347900614,9.063820818615107e-07,2.213852452221592e-11,6.92256428519889e-06,6.855194343826324e-11,7.018069651702673e-08,2.6862267639199575e-05,1.2912227795529136e-06,0.0006153345246789014,1.2204728026286442e-08,1.2780965374057352e-05,9.43488935885609e-06,7.4147468238321e-08,1.7209640717083922e-07,8.039475014572125e-11,1.4385916632564866e-07,9.06471810466186e-08,3.76,0.0,0.7269263256111808,0.9716895339355351,0.03296018635574403,0.0009029672975592101,0.05767305058376799,0.06060263938110279,3.0102916795372594e-10,7.651485155773846e-13,0.0002527531630449469,1.233470859346577e-05,0.00032984624176321965,0.0012737007650731442,0.00046244972340090936,0.08942760583615675,0.02264128319892342,0.000851330756555782,1.0330592065620983e-05,0.0009979204331277507,4.4913747122881026e-05,4.071418395602508e-07,4.4199182789276745e-05,0.0004067281610991351,8.72095816706797e-05,2.931381057709037e-05,0.0008607351537246546,0.0012089500332445734,0.0026551225356849398,6.963189312514835e-07,7.424172853575238e-05,0.000455319891254986,3.244168371474558e-11,0.00014497900579982253,1.9951641268342354e-07,1.1533214942277633e-05,1.8936015999311286e-10
3.468209888741609e-05,0.6664364061454244,0.0014232521176377993,0.00011979734502801922,0.0008091152317861321,0.0842463271603853,0.0,0.0,0.006678908491878675,0.0008662042603218859,0.0033293689421157974,3.6593482073364124e-05,3.8563659627738475e-05,5.5825906321268347e-11,1.841205672407744e-08,1.1191021581449284e-06,0.00046676718169233055,0.0003231812320629689,9.596588918274559e-07,2.3301151365412256e-11,7.208056445215511e-06,7.316240520704917e-11,7.230160749183205e-08,2.8125514049641757e-05,1.3272769571891947e-06,0.000641005182139943,1.2909153307833504e-08,1.3376540851178707e-05,9.823912401790506e-06,7.77406558896665e-08,1.79872779162874e-07,8.494520725247462e-11,1.484695586403728e-07,9.76969907724106e-08,3.76,0.0,0.7235268133198584,0.9708342355017462,0.034075837281736694,0.0009291436175972357,0.05803581861291491,0.06107468387895959,3.0293203532101796e-10,7.873150875189502e-13,0.00025253069073810695,1.2629142308054396e-05,0.0003380201110615497,0.0012877967857483797,0.00046958732592721186,0.09166982165637821,0.023087450029254507,0.0008644874068834313,1.0562931731480745e-05,0.0010175127700919177,4.561953042816377e-05,4.240500822062704e-07,4.48975475573994e-05,0.00041971671357281823,9.086769725001374e-05,3.0372940966259737e-05,0.000896483229749573,0.0012677193252446381,0.0027598026368093487,7.030566490566293e-07,7.892397627468208e-05,0.00048471395031453237,3.378690525139645e-11,0.0001487017146670415,2.0435991601044243e-07,1.2078651529580118e-05,1.9830980710360865e-10
3.496699627098682e-05,0.6667755792530659,0.001436818644161251,0.00012275947029733865,0.0008237610345392362,0.08610722566891599,0.0,0.0,0.006770801059663061,0.0009017249555861047,0.0034923670303547765,3.8440289190578464e-05,4.0381620155736705e-05,5.845199941978131e-11,1.907872228853464e-08,1.1529050875516204e-06,0.00047324834202636145,0.0003354087357569994,1.0151877443310375e-06,2.4507695783613677e-11,7.502740662325606e-06,7.799345635923824e-11,7.443703884296278e-08,2.9424260933188232e-05,1.3634484965619175e-06,0.0006674127566984845,1.3642361374000347e-08,1.3988496987780098e-05,1.0221337254261762e-05,8.143910609527078e-08,1.8787007001856131e-07,8.967682124685356e-11,1.531562209292442e-07,1.0516762334854628e-07,3.76,0.0,0.7201038465463402,0.9699619486866335,0.035214829525345874,0.0009556864112989497,0.05839533754158486,0.0615461744664563,3.048180378078794e-10,8.096158963044764e-13,0.00025230379978911753,1.2924454325344256e-05,0.00034621465489098336,0.0013015419007838575,0.00047665604028984204,0.0939310143260616,0.0235322936683791,0.0008776816592954762,1.079559276685467e-05,0.0010374900719504945,4.63161236152675e-05,4.4147814929097923e-07,4.558694705042247e-05,0.0004328500256316645,9.460403191543743e-05,3.1444710704813244e-05,0.0009333266051091253,0.001328175805949626,0.0028676728204038203,7.095679017352886e-07,8.383961787358206e-05,0.000515671547371542,3.516989398011542e-11,0.00015243672969315257,2.0920216588400743e-07,1.2638458800024646e-05,2.0749496518520102e-10
3.525189365455755e-05,0.667116839927732,0.0014500411160270645,0.00012575747109794575,0.0008383250360308975,0.08797460540181583,0.0,0.0,0.006861725448900317,0.0009380500104661253,0.0036615556204155453,4.0361512284016296e-05,4.224901954928516e-05,6.11313109505821e-11,1.9752940888114673e-08,1.1871102281578834e-06,0.00047967088713197966,0.0003478549760094807,1.0730189587934946e-06,2.5758932505659286e-11,7.80673459263005e-06,8.305015651950795e-11,7.658646053924199e-08,3.0758431967162946e-05,1.3997200637627758e-06,0.0006945639204913428,1.4404839807663583e-08,1.4616809755361697e-05,1.0627049641469351e-05,8.52429521947797e-08,1.9609063798250053e-07,9.459299972391608e-11,1.5791908749347443e-07,1.1307453348026421e-07,3.76,0.0,0.716658366014198,0.9690726143503252,0.03637714607500375,0.0009825896210622239,0.05875158280424381,0.06201710912404103,3.0668704244326473e-10,8.320415717786226e-13,0.00025207247529394027,1.3220585953359972e-05,0.00035442649630527636,0.0013149399481917777,0.0004836556187018131,0.0962103868173703,0.023975580331523135,0.0008909034741564284,1.102853736138219e-05,0.0010578567937404,4.700352064793433e-05,4.594348701569958e-07,4.6267371811168255e-05,0.00044612281694008955,9.841777456806979e-05,3.252849604202242e-05,0.0009712777349511686,0.001390310951340093,0.0029787760999941642,7.158552172928171e-07,8.89959186629384e-05,0.0005482543247458473,3.659096029354493e-11,0.0001561820467213605,2.1404006211671277e-07,1.321245711566192e-05,2.1691268057271013e-10
3.5536791038128284e-05,0.6674601048520383,0.0014629293008099522,0.0001287915963836492,0.0008528063245920893,0.08984771766875917,0.0,0.0,0.0069516619926428755,0.0009751730184995581,0.003837066045101535,4.235933758324079e-05,4.416555288932674e-05,6.386324073698951e-11,2.0434567244376925e-08,1.2217172542268716e-06,0.00048603575647690586,0.0003605154244187982,1.1332032021272906e-06,2.705563966783319e-11,8.12015210230326e-06,8.833760795658114e-11,7.874947791412723e-08,3.2127928993115696e-05,1.4360757121637032e-06,0.0007224650943762067,1.519707484034559e-08,1.526144835835973e-05,1.1040931086600328e-05,8.91523164273869e-08,2.0453700967511023e-07,9.969715607352028e-11,1.6275818675708543e-07,1.214332187136657e-07,3.76,0.0,0.7131912931553018,0.9681661752488099,0.037562765465695785,0.0010098471384676626,0.05910452993858551,0.06248748616375502,3.0853891741864843e-10,8.545841581749887e-13,0.0002518367004430245,1.3517490300517859e-05,0.000362652569873877,0.0013279958513388135,0.00049058621740608,0.09850715238646772,0.024417085558450468,0.0009041430327576973,1.1261737549388503e-05,0.0010786171938631202,4.768175894239393e-05,4.779291034419127e-07,4.693885531482834e-05,0.0004595301599823443,0.000102308157295429,3.3623699488646645e-05,0.0010103484689210852,0.0014541147497340791,0.0030931536641763072,7.219217266719167e-07,9.440017161087771e-05,0.0005825251187543217,3.8050406247318074e-11,0.00015993577631376966,2.188706772481147e-07,1.3800451236037681e-05,2.2655974489072372e-10
3.5821688421699015e-05,0.6678052930891168,0.001475493878271506,0.00013186217488009205,0.0008672047368119849,0.0917258349908163,0.0,0.0,0.007040592417899832,0.001013086865659769,0.004019028359731272,4.4436003727764936e-05,4.6130881074186565e-05,6.664740281365459e-11,2.1123507331604154e-08,1.2567273921964342e-06,0.0004923442335765489,0.00037338547398044805,1.1957916017976547e-06,2.8398601785441683e-11,8.443103508159333e-06,9.386098329409659e-11,8.092583324695646e-08,3.353263496278931e-05,1.4725009212922898e-06,0.0007511224693312356,1.6019553908419583e-08,1.5922376511062434e-05,1.1462859852321839e-05,9.316732189115629e-08,2.1321189880541768e-07,1.049927368708377e-10,1.6767364508415855e-07,1.3025920778699566e-07,3.76,0.0,0.7097035279889855,0.9672425754961925,0.03877166280340926,0.0010374528297480993,0.059454154549877326,0.06295730428419756,3.1037353218614633e-10,8.772371237799001e-13,0.0002515964619938541,1.3815131962609182e-05,0.0003708901254795568,0.0013407155237177882,0.0004974483741052066,0.10082053643407325,0.024856594398945494,0.0009173907700372615,1.1495174892790626e-05,0.001099775338175896,4.835091649639863e-05,4.969697469844545e-07,4.760147116016146e-05,0.000473067500726918,0.00010627446482025055,3.472975235064853e-05,0.0010505500682350555,0.0015195758668183812,0.0032108448610975236,7.277711068586309e-07,0.0001000596966216654,0.0006185479222011099,3.9548521843987185e-11,0.00016369614931010122,2.2369126327566038e-07,1.4402232007057057e-05,2.364327222923661e-10
3.610658580526975e-05,0.668152326235579,0.0014877463291189611,0.00013496961470331738,0.0008815208133070913,0.09360825210126271,0.0,0.0,0.0071284997958849855,0.0010517837433684039,0.004207571314410094,4.659380426290385e-05,4.814463580236483e-05,6.948364685165212e-11,2.1819719304535882e-08,1.2921434312992832e-06,0.0004985979324685139,0.0003864604598521834,1.2608358611094466e-06,2.9788612715784356e-11,8.775695833660106e-06,9.962555413084585e-11,8.311540608453429e-08,3.497241690430511e-05,1.5089826245684772e-06,0.0007805420284270364,1.6872768235473555e-08,1.659955368675215e-05,1.189271188002017e-05,9.72881041543577e-08,2.2211822383225645e-07,1.1048322785315328e-10,1.726656896454881e-07,1.3956805101659586e-07,3.76,0.0,0.7061959472648113,0.9663017600491735,0.040003810749920946,0.001065400560372018,0.05980043227776028,0.06342656262371764,3.121907571309384e-10,8.999953623366798e-13,0.00025135174669867926,1.4113486618459612e-05,0.0003791367291217189,0.0013531057703336223,0.0005042429831670427,0.10314977817126122,0.025293901530212857,0.0009306374042968469,1.1728840092764422e-05,0.0011213351051853344,4.901110880607336e-05,5.165657479899106e-07,4.825533004848169e-05,0.0004867306742861934,0.00011031604284606608,3.5846116778685865e-05,0.0010918932257858347,0.0015866818132145328,0.0033318871934405196,7.334075218223954e-07,0.00010598184058995742,0.000656387844867402,4.108558863705612e-11,0.00016746152114788308,2.2849925664951208e-07,1.5017578064645671e-05,2.465279776153256e-10
3.639148318884048e-05,0.668501128549333,0.0014996988234154906,0.0001381144022992537,0.0008957557507701464,0.09549428674821246,0.0,0.0,0.007215368494993891,0.0010912551622171058,0.0044028223393376914,4.8835090193330454e-05,5.020642453687542e-05,7.237206152103742e-11,2.25232138912616e-08,1.327969721239329e-06,0.0005047987823489546,0.00039973567953409986,1.328388375113956e-06,3.122647857278296e-11,9.118033076360752e-06,1.0563672016647226e-10,8.531821229699967e-08,3.6447128879017164e-05,1.5455092253659087e-06,0.0008107295690842742,1.775721540211194e-08,1.7292936327840623e-05,1.2330361719381363e-05,1.0151482239792076e-07,2.31259123680061e-07,1.1617215549114206e-10,1.7773465033904463e-07,1.49375312763481e-07,3.76,0.0,0.7026694028694773,0.9653436742095334,0.04125918046073599,0.0010936842185879621,0.060143338765537215,0.06389526081133604,3.1399046321380544e-10,9.22855173778882e-13,0.0002511025377034877,1.4412540544165362e-05,0.00038739026085266606,0.00136517418697584,0.0005109712689378728,0.10549413208753176,0.025728811309754254,0.0009438739638444342,1.1962732538045747e-05,0.0011433001922737816,4.9662485650682856e-05,5.367261133408421e-07,4.890057663159383e-05,0.0005005159156124903,0.00011443230525164245,3.697228733757486e-05,0.0011343880888979023,0.0016554191125209017,0.0034563163235934763,7.388355627317439e-07,0.00011217397817493734,0.0006961110722096088,4.2661884626107307e-11,0.0001712303749507712,2.3329228157614645e-07,1.5646257534064907e-05,2.568417045736367e-10
