Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64)
1.5212038980446655e-07,0.6919559699525795,7.564878599358422e-10,2.4278253598818766e-11,4.8976431193692376e-11,6.116612499056102e-14,0.0,0.0,5.754855123564242e-07,5.127724198926806e-11,1.938054857360261e-15,1.0655616392566773e-21,5.892572867027709e-15,2.033558515321786e-31,8.041343176975595e-25,1.143464858626673e-20,3.182214454884754e-16,4.77478093007104e-15,6.371013568513145e-20,2.6797245076763245e-20,4.289674492653207e-09,1.985306606330022e-15,2.0121572193966115e-22,2.136166673687442e-27,3.725503459690398e-21,2.2712854001741156e-16,2.8512431254938874e-14,7.023098673055277e-22,6.540792728721684e-33,2.4468616061459686e-32,1.061953774286711e-22,1.4284393159899964e-21,2.0222880573220972e-15,6.620322678214153e-29,3.76,0.0,0.6094840077420526,0.9993403464889822,6.980181238333882e-12,2.256989425409163e-18,0.002037060849469882,0.002037069537855458,1.0721141317890612e-10,1.0498342282795924e-13,0.0006590779337098699,8.532674496604679e-13,7.885048570535267e-13,2.825245348010973e-07,2.938814712674448e-07
1.5557331104106456e-07,0.6919619139884365,7.897520686907669e-10,2.5671113217812714e-11,5.2343955921165693e-11,6.6791284413717e-14,0.0,0.0,5.885043364214763e-07,5.3617081538920286e-11,2.1458068061859173e-15,1.2297164248622916e-21,6.365733654796213e-15,2.234900336200744e-31,9.077524336756375e-25,1.289222431413595e-20,3.5270527008391984e-16,5.191911515866066e-15,7.129392043218735e-20,2.8806596393697246e-20,4.4865363573863285e-09,2.100142717791496e-15,2.2837639122956766e-22,2.5904723710530446e-27,4.162679728093031e-21,2.5178506040548446e-16,3.0276044432621434e-14,7.807968749238814e-22,8.229281984418398e-33,2.8719435444057574e-32,1.1753488107930264e-22,1.5479386302048503e-21,2.1883890212901747e-15,7.680321901358232e-29,3.76,0.0,0.6094378350029023,0.9993403334731955,7.630987260232777e-12,2.561328061533312e-18,0.002083220327850921,0.0020832294125027796,1.0966324211516662e-10,1.0743777703532738e-13,0.0006590779256016277,8.874293760377957e-13,8.373424283458933e-13,2.867645277670909e-07,3.0270284585091646e-07
1.5902623227766257e-07,0.6919678575746625,8.236860908298015e-10,2.71069040217978e-11,5.5858564359711864e-11,7.279236346920256e-14,0.0,0.0,6.015212222191794e-07,5.600847114987985e-11,2.370084695048543e-15,1.4144683851412908e-21,6.8637411507315355e-15,2.4508531473681324e-31,1.0221466915399808e-24,1.4494451110691613e-20,3.8997660561914626e-16,5.634520126515289e-15,7.960598680577913e-20,3.092807521854097e-20,4.687810675859733e-09,2.218556245659076e-15,2.584036053887139e-22,3.1275211882092907e-27,4.638478796710232e-21,2.7844052793366543e-16,3.210247375638606e-14,8.659440313297477e-22,1.0298273634710316e-32,3.3594321745097215e-32,1.2977749105498618e-22,1.6741092958503265e-21,2.3635709758146745e-15,8.883171810401402e-29,3.76,0.0,0.6093916657616065,0.9993403204597557,8.325996402464542e-12,2.8981982568513565e-18,0.0021293763048937683,0.002129385794639348,1.1211488507280325e-10,1.0989194507279344e-13,0.0006590779169155784,9.222152374900065e-13,8.880479402507437e-13,2.9098721612614533e-07,3.115405935239213e-07
1.6247915351426058e-07,0.6919738007112912,8.582871554577574e-10,2.8585710200434794e-11,5.952291192211367e-11,7.918538059006664e-14,0.0,0.0,6.145361703375767e-07,5.845136896455763e-11,2.6117502286056614e-15,1.6218291063541318e-21,7.38718274768695e-15,2.682109103442622e-31,1.1481696695637468e-24,1.625166194486181e-20,4.301849110185134e-16,6.103502184264385e-15,8.869920002877645e-20,3.31662292217012e-20,4.893497189712585e-09,2.3405585185766723e-15,2.9151663176628257e-22,3.759942181211035e-27,5.155201996152563e-21,3.072027445630284e-16,3.399224218472852e-14,9.581421091149427e-22,1.2821500285312863e-32,3.916918907604439e-32,1.4297104946072568e-22,1.8071335654115498e-21,2.5480742635819405e-15,1.0244659604307064e-28,3.76,0.0,0.6093455000178968,0.99934030744836,9.06711437016329e-12,3.270192299350461e-18,0.00217552878086355,0.002175538684529816,1.1456634206581321e-10,1.1234592695438293e-13,0.0006590779079510647,9.576314912844493e-13,9.406537756639166e-13,2.951939820853566e-07,3.203933362739198e-07
1.6593207475085859e-07,0.6919797433983574,8.935525023997005e-10,3.0107603371486295e-11,6.333961423140182e-11,8.598665790099276e-14,0.0,0.0,6.27549181363125e-07,6.094573315770868e-11,2.87168553082342e-15,1.8539514753881192e-21,7.9366378828713e-15,2.9293770940470133e-31,1.2867196126539569e-24,1.8174636856092832e-20,4.734834624972276e-16,6.599760397496746e-15,9.862897235222065e-20,3.552573166488197e-20,5.103595640598278e-09,2.4661601090877887e-15,3.2794504987207653e-22,4.5019295207857276e-27,5.715219424677174e-21,3.3818231750674736e-16,3.594585321453665e-14,1.0577946496617973e-21,1.5884729821697184e-32,4.552742651412787e-32,1.5716463210979044e-22,1.947192438211215e-21,2.7421373704462074e-15,1.1781944436228852e-28,3.76,0.0,0.6092993377715038,0.9993402944380042,9.85628064807669e-12,3.6800392132683384e-18,0.002221677756025373,0.0022216880824388156,1.1701761310816525e-10,1.1479972269381822e-13,0.0006590778997097632,9.936850645074817e-13,9.951926627106653e-13,2.993860960508889e-07,3.292598079260383e-07
1.693849959874566e-07,0.6919856856358939,9.294793821596918e-10,3.167264327531181e-11,6.731124703706395e-11,9.321281944011449e-14,0.0,0.0,6.40560255880698e-07,6.349152193640176e-11,3.1507928870059115e-15,2.1131356758656714e-21,8.512677911140692e-15,3.193382901401728e-31,1.4387416174013105e-24,2.0274608439038435e-20,5.200293187152962e-16,7.124204489365097e-15,1.0945331844793784e-19,3.8011382146361784e-20,5.318105770184128e-09,2.5953708834874665e-15,3.679289026967139e-22,5.369392240206235e-27,6.320969532699483e-21,3.714926370493571e-16,3.796379158822964e-14,1.1653180288797842e-21,1.9587371637254103e-32,5.276047906660727e-32,1.7240854046614532e-22,2.0944656010943854e-21,2.945996851163184e-15,1.3513644007362637e-28,3.76,0.0,0.609253179022158,0.9993402814295992,1.069546798675478e-11,4.130608162029803e-18,0.0022678232306443213,0.002267833988630961,1.1946869821399756e-10,1.1725333230506454e-13,0.0006590778912772513,1.0303833358802897e-12,1.0516976985399149e-12,3.03564725682478e-07,3.3813884508740647e-07
1.728379172240546e-07,0.6919916274239354,9.66065055879707e-10,3.328087843301516e-11,7.144034616718612e-11,1.0088078938964528e-13,0.0,0.0,6.535693944735944e-07,6.60886935399891e-11,3.4499944813461867e-15,2.401835254749862e-21,9.115865996849128e-15,3.4748693709098964e-31,1.6052288052072616e-24,2.256326706420489e-20,5.699832847955188e-16,7.677750936270202e-15,1.2123291011174559e-19,4.062810727902708e-20,5.537027320151092e-09,2.7282000483878117e-15,4.117188413443772e-22,6.3801140521295186e-27,6.97495867687433e-21,4.0724985353675743e-16,4.0046523975168e-14,1.2811415192546653e-21,2.4044250096012897e-32,6.096846347495955e-32,1.88754293254411e-22,2.249131374374705e-21,3.1598872619809598e-15,1.545992440983401e-28,3.76,0.0,0.6092070237695907,0.9993402684235094,1.1586681887934145e-11,4.6249118176119824e-18,0.002313965204985459,0.0023139764033708434,1.2191959739745865e-10,1.1970675580237157e-13,0.0006590778822870181,1.0677341183175484e-12,1.1102023722038446e-12,3.0773094421467817e-07,3.4702937882479386e-07
1.7629083846065262e-07,0.6919975687625158,1.00330679529875e-09,3.493234677011243e-11,7.572940751423252e-11,1.0900779031528158e-13,0.0,0.0,6.66576597723545e-07,6.873720624007633e-11,3.770232130612934e-15,2.7226632559768784e-21,9.746757023037963e-15,3.7745965949469806e-31,1.7872234831347803e-24,2.5052765840358656e-20,6.235098753164464e-16,8.261322715826938e-15,1.3403113027701621e-19,4.3380961304641047e-20,5.760360032193487e-09,2.8646561942137327e-15,4.595762630993621e-22,7.553923607648808e-27,7.679760646155533e-21,4.455728536148441e-16,4.219449962827192e-14,1.4057073483833932e-21,2.9387557702475285e-32,7.02608204226519e-32,2.0625461776755808e-22,2.4113666627559405e-21,3.384041099710844e-15,1.764259323492575e-28,3.76,0.0,0.6091608720135325,0.9993402554186387,1.2531960089562897e-11,5.166109695377555e-18,0.002360103679313827,0.002360115326923034,1.2437031067258768e-10,1.2215999319997816e-13,0.0006590778738320243,1.1057456421942148e-12,1.170740586666881e-12,3.1188573810394965e-07,3.559304270164352e-07
1.7974375969725063e-07,0.6920035096516695,1.041201882712095e-09,3.662707620757333e-11,8.018088705231967e-11,1.1761134141433797e-13,0.0,0.0,6.795818662107168e-07,7.143701834049203e-11,4.112467014555213e-15,3.0783984177261097e-21,1.0405897516826176e-14,4.09334211002968e-31,1.9858182921700332e-24,2.775572532463e-20,6.80777276385453e-16,8.875849063984781e-15,1.4791412631997597e-19,4.62751266475964e-20,5.9881036480187175e-09,3.0047473358283693e-15,5.117734430543018e-22,8.912875570187233e-27,8.438016162196505e-21,4.865832357906284e-16,4.440815101673208e-14,1.5394707541606148e-21,3.576900099251621e-32,8.075700475198938e-32,2.249634409004421e-22,2.5813469109545935e-21,3.618688746924946e-15,2.0085195960061506e-28,3.76,0.0,0.6091147237537142,0.9993402424153285,1.3533372050885089e-11,5.7575114535106605e-18,0.0024062386538944466,0.0024062507595520857,1.2682083805341934e-10,1.246130445119527e-13,0.0006590778655675946,1.1444265392870938e-12,1.233346679949825e-12,3.1603001405626364e-07,3.6484108732336685e-07
1.8319668093384864e-07,0.6920094500914294,1.079747610930675e-09,3.836508522190873e-11,8.479720088391411e-11,1.2670925677257173e-13,0.0,0.0,6.925852005137173e-07,7.418808817725763e-11,4.477679403564679e-15,3.47199143000389e-21,1.1093825589906986e-14,4.431901107564268e-31,2.2021573426255832e-24,3.068523798636869e-20,7.419573068913167e-16,9.522265240963774e-15,1.6295086266267533e-19,4.931591441127507e-20,6.2202579093470226e-09,3.1484809504794054e-15,5.685936594323287e-22,1.0481442875893842e-26,9.252432356248906e-21,5.304052853857013e-16,4.6687894435693667e-14,1.6829000367753893e-21,4.336215270389094e-32,9.258721533694599e-32,2.4493587993657345e-22,2.759246063762891e-21,3.864058422934109e-15,2.2813115625199586e-28,3.76,0.0,0.6090685789898668,0.9993402294143888,1.4593018437976472e-11,6.40258015628214e-18,0.002452370128992318,0.0024523827015225288,1.292711795540555e-10,1.2706590975229056e-13,0.0006590778566815207,1.1837858273596563e-12,1.2980554454564688e-12,3.201646054855963e-07,3.737605307299084e-07
1.8664960217044665e-07,0.6920153900818307,1.1189412832406829e-09,4.0146383375868406e-11,8.958072531398879e-11,1.3631964362965766e-13,0.0,0.0,7.055866012096045e-07,7.699037411855754e-11,4.866868384097e-15,3.906571249296612e-21,1.1811070893115961e-14,4.791086658374841e-31,2.4374373364580405e-24,3.385487243085455e-20,8.07225379029963e-16,1.0201512305675853e-14,1.7921317268519407e-19,5.2508764819971067e-20,6.456822557911229e-09,3.2958640132456226e-15,6.303313127393592e-22,1.2286720550908132e-26,1.0125782224574985e-20,5.771659489478893e-16,4.903413059376705e-14,1.8364766076696454e-21,5.236502433201668e-32,1.0589316629986889e-31,2.662282331142181e-22,2.9452365303037746e-21,4.120376140214396e-15,2.5853675806653784e-28,3.76,0.0,0.6090224377217209,0.9993402164149792,1.571303061009739e-11,7.104935500459643e-18,0.002498498104872419,0.002498511153098874,1.3172133518859673e-10,1.2951858893505136e-13,0.0006590778480113138,1.2238328953602136e-12,1.3649021515373552e-12,3.242902784494751e-07,3.826879956071242e-07
1.9355544464364264e-07,0.6920272687146918,1.199261725414934e-09,4.383884371005094e-11,9.965871288434033e-11,1.5715171624340901e-13,0.0,0.0,7.315836040805442e-07,8.27484279481308e-11,5.721264883338091e-15,4.912136856185442e-21,1.3335589337711023e-14,5.574680573492962e-31,2.9698765270669006e-24,4.097118490086462e-20,9.507450209286098e-16,1.1662291050709292e-14,2.1571649680459566e-19,5.937306224480958e-20,6.943181983740186e-09,3.6016040636224375e-15,7.697928016235326e-22,1.673023469803227e-26,1.2060700848879218e-20,6.800240524302678e-16,5.392760935359393e-14,2.1760630826091475e-21,7.553186896220088e-32,1.3756176017481894e-31,3.130037212492386e-22,3.342173185016539e-21,4.66674850067159e-15,3.2992364013025664e-28,3.76,0.0,0.6089301656714573,0.9993401904215062,1.814282814279265e-11,8.696787062405517e-18,0.002590743560039116,0.0025907575861272105,1.3662108891566133e-10,1.3442338918417788e-13,0.0006590778305509553,1.3060296995013237e-12,1.5051529438156433e-12,3.3251762761910875e-07,4.005642489954643e-07
1.9977070286951903e-07,0.6920379579478002,1.2737392517857687e-09,4.7310037502431066e-11,1.0932379025434936e-10,1.7784082726566986e-13,0.0,0.0,7.549742994855371e-07,8.810541847932998e-11,6.5826199625121296e-15,5.9925866752449015e-21,1.481306021326098e-14,6.358989439704087e-31,3.526970831364263e-24,4.834308745850754e-20,1.0957256770602232e-15,1.309882547256523e-14,2.535421178919563e-19,6.612821689993854e-20,7.395986400646199e-09,3.8893120371697356e-15,9.1531079263276e-22,2.187235894676654e-26,1.4032827702023145e-20,7.839734895460603e-16,5.856286575168703e-14,2.5214941676217034e-21,1.0379513599170747e-31,1.7279778229320677e-31,3.6020438604936637e-22,3.728785590955603e-21,5.198146846677369e-15,4.080408809015836e-28,3.76,0.0,0.6088471327788189,0.999340167032582,2.055808904326353e-11,1.0365005433777706e-17,0.0026737525050221974,0.002673767441358053,1.410302317490218e-10,1.388370732331406e-13,0.0006590778155780313,1.3824603298116433e-12,1.6390545988396183e-12,3.3989823009788287e-07,4.1667386611099094e-07
2.059859610953954e-07,0.6920486457255134,1.3502746522568465e-09,5.092127985533902e-11,1.1956578029257833e-10,2.0048516694275945e-13,0.0,0.0,7.783587389075692e-07,9.362770319806658e-11,7.538027661308785e-15,7.263321689830478e-21,1.639336716815309e-14,7.223617121919374e-31,4.166564435819713e-24,5.67261633499242e-20,1.2568395378661052e-15,1.4656610194191976e-14,2.965922165025057e-19,7.346659860170285e-20,7.8630764561764e-09,4.1889330237634805e-15,1.0818594833707865e-21,2.8346818435211026e-26,1.6241974295913457e-20,8.995371442615449e-16,6.341913574889307e-14,2.9078932165591957e-21,1.4114745503785105e-31,2.156365181712736e-31,4.126100638544442e-22,4.144221995152219e-21,5.768427364584308e-15,5.015399185208529e-28,3.76,0.0,0.6087641112080666,0.9993401436489399,2.3203430832304296e-11,1.2282618076448537e-17,0.0027567501166596755,0.0027567659918247573,1.4543877259498748e-10,1.4325015467497047e-13,0.0006590778009359793,1.4612809040433815e-12,1.7804552947851715e-12,3.472593038684707e-07,4.3280017583023995e-07
2.122012193212718e-07,0.6920593320480305,1.4288525730913114e-09,5.467236469665426e-11,1.3039712092409901e-10,2.2520071118635067e-13,0.0,0.0,8.017369256566908e-07,9.931504046659298e-11,8.593958382162785e-15,8.749886311674523e-21,1.8079291573144343e-14,8.173986713511922e-31,4.89768113645216e-24,6.621723518617245e-20,1.4352341386306606e-15,1.6341316260483293e-14,3.453960476311345e-19,8.142464411528631e-20,8.344450644542275e-09,4.500493434195331e-15,1.2715715527372579e-21,3.6437852299265147e-26,1.8706616294981356e-20,1.0275480742695243e-15,6.849826268673995e-14,3.338547363575403e-21,1.900602824517019e-31,2.674391293603416e-31,4.705904829289985e-22,4.5894289870217564e-21,6.378824359035149e-15,6.128637419346635e-28,3.76,0.0,0.6086811009576306,0.9993401202724652,2.6092326287075616e-11,1.4476809962616724e-17,0.002839736396496135,0.0028397532390692115,1.4984671153567296e-10,1.4766263359155902e-13,0.0006590777847237218,1.5425578499021322e-12,1.9295802066380918e-12,3.546035057097253e-07,4.48940548175879e-07
2.1841647754714818e-07,0.692070016915549,1.5094577673470544e-09,5.856302608180394e-11,1.4182984589356976e-10,2.521063779023413e-13,0.0,0.0,8.251088630271261e-07,1.0516718898240605e-10,9.757057840130145e-15,1.0480216588132671e-20,1.9873526271676064e-14,9.215731885471757e-31,5.729981641880529e-24,7.691838418814239e-20,1.6320914234771687e-15,1.8158660221085892e-14,4.00516882302314e-19,9.004016479074252e-20,8.840107460070602e-09,4.8240165311669585e-15,1.4867039566220054e-21,4.64779205801924e-26,2.144587188264101e-20,1.1688651070902003e-15,7.380196629115313e-14,3.816884379279894e-21,2.5356119616895015e-31,3.297656063770601e-31,5.345269639780571e-22,5.065335396050512e-21,7.030547066564413e-15,7.4475269802588455e-28,3.76,0.0,0.6085981020259407,0.9993400969011447,2.9238530036977014e-11,1.697665437447385e-17,0.0029227113460759376,0.0029227291846330933,1.5425404865306025e-10,1.5207451006492912e-13,0.0006590777689385891,1.6263604945802771e-12,2.0866608153191894e-12,3.6193311852436257e-07,4.6509272729435134e-07
2.2463173577302457e-07,0.6920807003282679,1.5920750941394978e-09,6.259294439106518e-11,1.53875589460505e-10,2.8132399564661775e-13,0.0,0.0,8.48474554297375e-07,1.1118390777768556e-10,1.1034141833924523e-14,1.248476667557276e-20,2.1778676396478043e-14,1.0354703586232935e-30,6.673782464672946e-24,8.893699454622729e-20,1.848626941154115e-15,2.0114401066273765e-14,4.625528713412031e-19,9.93523477302817e-20,9.350045397200145e-09,5.159522794329976e-15,1.7296392573445466e-21,5.885382392325376e-26,2.4479489286234797e-20,1.3243723104348095e-15,7.933185064449683e-14,4.346473190913921e-21,3.3533371630344356e-31,4.043979178004479e-31,6.048122223935391e-22,5.572852147321567e-21,7.72477952079406e-15,9.002695295321214e-28,3.76,0.0,0.6085151144114264,0.9993400735341201,3.26560692407434e-11,1.9813167273438666e-17,0.0030056749669432237,0.003005693830057863,1.5866078402913305e-10,1.5648578417730607e-13,0.0006590777544227049,1.7127608674460751e-12,2.251935168289759e-12,3.692501043427872e-07,4.812547784373435e-07
2.3084699399890096e-07,0.6920913822863849,1.6766895179095447e-09,6.676175194471769e-11,1.6654559153263197e-10,3.129782725652864e-13,0.0,0.0,8.718340027303135e-07,1.1736495621873379e-10,1.2432191063171586e-14,1.4796636289829933e-20,2.379726040717397e-14,1.1596977259714433e-30,7.740074337044281e-24,1.0238579168789896e-19,2.0860890398040277e-15,2.22143373624256e-14,5.321378861505878e-19,1.094017558434669e-19,9.874262950478516e-09,5.5070302427434924e-15,2.0028867919931944e-21,7.401334839269595e-26,2.7827834104158165e-20,1.4949784608454922e-15,8.508941163653322e-14,4.931024339480002e-21,4.398308660909257e-31,4.933652571718679e-31,6.818501695667778e-22,6.112872193567555e-21,8.462680516390227e-15,1.0828255334250344e-27,3.76,0.0,0.6084321381125173,0.9993400501739464,3.635923438070831e-11,2.3019360293865288e-17,0.003088627260641907,0.003088647176884767,1.6306691774594712e-10,1.6089645601087753e-13,0.0006590777386060317,1.8018335157403104e-12,2.4256481221191727e-12,3.765561497975784e-07,4.974250424732788e-07
2.3706225222477734e-07,0.6921020627900979,1.7632861076967254e-09,7.106903809833108e-11,1.7985070317071194e-10,3.4719676561039663e-13,0.0,0.0,8.951872115733108e-07,1.2371009400541697e-10,1.3958346002690932e-14,1.7451698976521677e-20,2.5931711315090143e-14,1.2948860592910704e-30,8.940540165191703e-24,1.17382874877802e-19,2.3457580632662254e-15,2.446430457046812e-14,6.099423372138818e-19,1.2023032689932022e-19,1.041275861455929e-08,5.866554720183032e-15,2.3090836914740327e-21,9.247244613113124e-26,3.1511876497253066e-20,1.6816165124444819e-15,9.107604393772988e-14,5.574390380991736e-21,5.724035387701899e-31,5.98971489111176e-31,7.660557139890106e-22,6.686270514051107e-21,9.245383659066855e-15,1.2962078054142669e-27,3.76,0.0,0.6083491731276436,0.9993400268195258,4.036257018003422e-11,2.6630292396247982e-17,0.0031715682287156797,0.003171589226654841,1.674724498855059e-10,1.6530652564768438e-13,0.0006590777225701907,1.8936553320499597e-12,2.608051568565609e-12,3.8385270517894445e-07,5.136020968184829e-07
