Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435)
5.360335894951444e-06,0.5752675940192741,7.517192567202309e-07,3.132221807642266e-08,6.489689240245933e-07,5.083068125597354e-06,0.0,0.0,3.28057908169818e-06,1.2867950092429772e-09,3.650231352354218e-08,1.4345197737807074e-11,1.6630251219086643e-13,4.4594828411947474e-23,2.828444477110646e-17,2.3273244939201688e-12,6.410856124596899e-08,2.922364810628603e-10,5.279886667622361e-16,5.783143616811385e-19,6.040907307285847e-10,1.633461013491371e-17,3.638531194168809e-14,1.0711107400494558e-12,6.605303822399531e-13,6.197382281027879e-10,4.187837097221336e-15,4.035019134919609e-14,4.675727030481547e-14,5.529463086098688e-16,1.1165615997301641e-14,1.5606734573702707e-18,2.384320344310268e-12,3.34699566773028e-19,3.76,0.0,0.7100221686268658,0.9998647775253029,4.908335882613628e-06,8.227920451046601e-09,0.0011761547697252686,0.001176198189704186,1.0233914131124268e-12,1.773234285366627e-16,0.00012693718643750718,1.199968588753657e-10,2.9291279134841304e-09,1.1569068836102518e-06,4.387807657194963e-07,7.750119296118884e-06,1.5286943985520547e-06,1.200738109977741e-05,8.459093468227448e-11,4.372673442182305e-06,1.4681744677811748e-09,8.861469098492521e-13,1.4384467130342527e-09,3.32670015205355e-08,2.8812945774077054e-12,1.572344801554189e-12,2.7427334714972106e-09,2.2274226580652253e-11,7.262163699748147e-08,2.0070608545992737e-09,1.2017206243011171e-11,1.3958990845712307e-12,7.536138370002958e-18,1.1292203656339457e-09
5.427679288623195e-06,0.5752691786758451,7.655407115861444e-07,3.191768897310654e-08,6.571164196664129e-07,5.253555049312364e-06,0.0,0.0,3.3781851571122856e-06,1.341408154203361e-09,3.783626958524962e-08,1.5030223506352445e-11,1.7672215373842305e-13,4.7795105059535496e-23,2.976182983715612e-17,2.4037059839282763e-12,6.60140168211458e-08,3.0520239878350056e-10,5.612110761662095e-16,6.018576745329297e-19,6.193640002475971e-10,1.6751429955985952e-17,3.7624320178705615e-14,1.1327441793521814e-12,6.8558767259953e-13,6.487912011656986e-10,4.321567690891786e-15,4.2982551341077674e-14,5.028144808080765e-14,5.891982088234138e-16,1.163370028148942e-14,1.6274971783073273e-18,2.455465689180714e-12,3.6163683055612994e-19,3.76,0.0,0.7100069752058243,0.9998645596745657,5.039473629423456e-06,8.588560384096388e-09,0.0011909184011216784,0.0011909633836573658,1.0362436382995356e-12,1.7955463865712635e-16,0.00012693716065058464,1.2315006788915966e-10,3.0378861589011944e-09,1.1763944392876949e-06,4.463854969776253e-07,7.998666569694633e-06,1.5765469216302036e-06,1.2113150404120979e-05,8.690990004790184e-11,4.471621805318214e-06,1.5125729812540008e-09,9.230397131491317e-13,1.4839186219204872e-09,3.387129358252965e-08,3.0178420652301972e-12,1.6499489906772208e-12,2.8557112226775955e-09,2.3646885076047184e-11,7.49003825492102e-08,2.0409517482236327e-09,1.254175860662319e-11,1.501732745900543e-12,7.85770412417675e-18,1.176245919580395e-09
5.495022682294946e-06,0.5752707636708005,7.793662711676066e-07,3.25135919926686e-08,6.652313761846188e-07,5.427144886240734e-06,0.0,0.0,3.4773959087064534e-06,1.3976932807830093e-09,3.9200930594058106e-08,1.573756113996901e-11,1.876320453663958e-13,5.1165670790690675e-23,3.1290253475741853e-17,2.481342740249668e-12,6.79466283360389e-08,3.1856084257128055e-10,5.959962192081697e-16,6.260120778194819e-19,6.348279473661024e-10,1.7173513675951383e-17,3.888648723980698e-14,1.196985410557769e-12,7.113301797651683e-13,6.787622373047046e-10,4.45741011377837e-15,4.574471830246525e-14,5.4016577331388296e-14,6.272212464963716e-16,1.2114566460310014e-14,1.6962279412247206e-18,2.527585687413991e-12,3.903324803531214e-19,3.76,0.0,0.709991776996903,0.9998643389802457,5.172243442141567e-06,8.959833370667519e-09,0.0012056817129032363,0.0012057282931052166,1.0490955858260158e-12,1.8178581275166187e-16,0.00012693713098075213,1.2633880997070744e-10,3.149001655558657e-09,1.1958721988823606e-06,4.539882668936251e-07,8.251490026411297e-06,1.6251984957461063e-06,1.221803842717003e-05,8.925717288695697e-11,4.5714167044549105e-06,1.5576211160852384e-09,9.609931517607484e-13,1.5300887871656119e-09,3.4475745015047036e-08,3.1586617314653006e-12,1.7301178515549532e-12,2.971600177274923e-09,2.5082732261511754e-11,7.721730066445959e-08,2.074826121909531e-09,1.3081836332519444e-11,1.6140887575922328e-12,8.188726958206044e-18,1.2245517546568554e-09
5.562366075966697e-06,0.5752723490039924,7.931937219903961e-07,3.3109827907133956e-08,6.733134359776568e-07,5.603838177831971e-06,0.0,0.0,3.5782110087311254e-06,1.4556811349500865e-09,4.0596581263170845e-08,1.6467574081166808e-11,1.9904717523698455e-13,5.47121056062164e-23,3.28704369812323e-17,2.560229221406197e-12,6.990621919697663e-08,3.323179105016492e-10,6.32391183636731e-16,6.507836123246829e-19,6.504825726318799e-10,1.7600861739410373e-17,4.017179613944611e-14,1.2639026966268637e-12,7.377704528131475e-13,7.096654399539999e-10,4.595354462397191e-15,4.8640906061781026e-14,5.79718946997702e-14,6.670697831582728e-16,1.2608352968459135e-14,1.7668907714022953e-18,2.60067328870742e-12,4.2087448192643307e-19,3.76,0.0,0.7099765740059303,0.9998641154450406,5.306638734706988e-06,9.341889222500465e-09,0.001220444704926071,0.0012204929182088587,1.0619472538240806e-12,1.8401695091011224e-16,0.00012693710215634204,1.2956277963028342e-10,3.2624830318351086e-09,1.215337462950072e-06,4.6158797265960536e-07,8.50858829268152e-06,1.6746486590435672e-06,1.2322052477255663e-05,9.163253378353906e-11,4.672050601518552e-06,1.6033148796831143e-09,1.000022397295089e-12,1.5769531790164942e-09,3.5080262159382535e-08,3.3038096469259416e-12,1.8128889616517388e-12,3.090424338915615e-09,2.658364154047418e-11,7.957237056239345e-08,2.1086792605584886e-09,1.3637672304895355e-11,1.733274188130942e-12,8.529336739831153e-18,1.2741533586106576e-09
5.629709469638448e-06,0.5752739346752209,8.070209099083033e-07,3.3706300099673954e-08,6.813622563019952e-07,5.783634974805463e-06,0.0,0.0,3.680629893528738e-06,1.5154026266968617e-09,4.202350427348411e-08,1.7220624159806607e-11,2.109827020027166e-13,5.844002283522425e-23,3.450308522325503e-17,2.64035967438187e-12,7.189260857033239e-08,3.464796881115899e-10,6.70443525828993e-16,6.761782253083359e-19,6.663278765946211e-10,1.8033474586173902e-17,4.148022478963142e-14,1.3335647650324976e-12,7.649211388667788e-13,7.415148340960763e-10,4.735390525213996e-15,5.167538282807567e-14,6.215687876680453e-14,7.087986044424291e-16,1.3115195784698543e-14,1.8395104898404095e-18,2.674721356826181e-12,4.533538319488044e-19,3.76,0.0,0.7099613662393567,0.9998638890748336,5.442652850966163e-06,9.734876758394006e-09,0.0012352073770463658,0.001235257259127042,1.0747986434672608e-12,1.8624805321688699e-16,0.00012693707595253466,1.3282166994079218e-10,3.3783383708489054e-09,1.2347876067721003e-06,4.6918354168618124e-07,8.769959381206316e-06,1.7248968403859033e-06,1.2425199803065522e-05,9.403576141834698e-11,4.773516021101405e-06,1.6496501907953315e-09,1.0401425338485634e-12,1.6245076656543895e-09,3.568475389399332e-08,3.4533409118292474e-12,1.898299330719252e-12,3.212207073466647e-09,2.8151506125069917e-11,8.196556621766965e-08,2.1425065792254876e-09,1.4209498801720059e-11,1.8596058317932357e-12,8.879680135957491e-18,1.3250660981310851e-09
5.6970528633101986e-06,0.575275520684236,8.208457387825198e-07,3.430291450708846e-08,6.893775089087167e-07,5.966534851072235e-06,0.0,0.0,3.784651770254631e-06,1.5768888287373254e-09,4.348198028323039e-08,1.7997071530854928e-11,2.2345394991329326e-13,6.235506487744123e-23,3.6188886373687134e-17,2.7217281432689673e-12,7.390561155997427e-08,3.610522477436079e-10,7.10201252289127e-16,7.022017705036611e-19,6.823638598049176e-10,1.84713526508342e-17,4.281174611358361e-14,1.4060407835617499e-12,7.927949790045149e-13,7.743243641646406e-10,4.877507796842263e-15,5.485246982093642e-14,6.658125078997723e-14,7.524628883498342e-16,1.3635228412414825e-14,1.9141117106147674e-18,2.7497226752186484e-12,4.878646155562975e-19,3.76,0.0,0.709946153704235,0.9998636598842421,5.580279067770872e-06,1.0138943780415044e-08,0.001249969729120376,0.0012500213160161833,1.0876497552898079e-12,1.8847911975262357e-16,0.00012693704563407235,1.361151726838602e-10,3.496575217675974e-09,1.2542200786751524e-06,4.7677393092418665e-07,9.035600708709533e-06,1.7759423625468775e-06,1.2527487594153049e-05,9.646663270784656e-11,4.8758055499186755e-06,1.6966228840763484e-09,1.0813685557437463e-12,1.6727480182571291e-09,3.6289131577296146e-08,3.607309642317234e-12,1.9863853890569875e-12,3.3369711123585038e-09,2.9788238426387384e-11,8.439685651336824e-08,2.1763036203742587e-09,1.4797547466777767e-11,1.993410352031051e-12,9.239894398636796e-18,1.3773052178185807e-09
5.764396256981949e-06,0.5752771070307361,8.346661692028859e-07,3.4899579563937565e-08,6.973588796918336e-07,6.152536917210643e-06,0.0,0.0,3.89027562338263e-06,1.6401709752434695e-09,4.497228793735421e-08,1.8797274614001424e-11,2.3647640409384136e-13,6.646289993851912e-23,3.7928511704242057e-17,2.8043284774066747e-12,7.594503937898685e-08,3.760416479113538e-10,7.517128031707471e-16,7.288600086013378e-19,6.98590522813284e-10,1.891449636273382e-17,4.41663281517951e-14,1.4814003368705367e-12,8.21404804528301e-13,8.081078920051917e-10,5.021695491558034e-15,5.817653995269301e-14,7.125497541509723e-14,7.981181754424535e-16,1.4168581860070301e-14,1.9907188385345233e-18,2.825669952453828e-12,5.245040620210584e-19,3.76,0.0,0.7099309364082025,0.9998634278798174,5.719510597976766e-06,1.0554237050911217e-08,0.0012647317610044466,0.001264785089030402,1.10050058817197e-12,1.907101505946582e-16,0.00012693701274890798,1.3944297849380556e-10,3.6172005863073394e-09,1.2736323984052218e-06,4.843581262086174e-07,9.305509113103671e-06,1.8277844452994025e-06,1.2628922981431091e-05,9.892492293710214e-11,4.978911836282231e-06,1.7442287143994806e-09,1.1237153652860597e-12,1.7216699157780966e-09,3.6893308992337105e-08,3.7657689583490706e-12,2.0771829766568516e-12,3.464738555699342e-09,3.1495769465392965e-11,8.686620538901924e-08,2.210066051386122e-09,1.5402049282614893e-11,2.1350244200139278e-12,9.610109423339332e-18,1.430885839184518e-09
5.8317396506537e-06,0.5752786937143778,8.484802177395234e-07,3.5496206169272787e-08,7.05306068479194e-07,6.341639828356519e-06,0.0,0.0,3.9975002185116265e-06,1.7052804611060622e-09,4.649470387305746e-08,1.9621590059085446e-11,2.500657076941613e-13,7.076921569097591e-23,3.972261536753434e-17,2.8881543368342853e-12,7.801069945001786e-08,3.91453932930496e-10,7.950270393575761e-16,7.561586066099884e-19,7.1500786616955e-10,1.936290614635579e-17,4.554393415043726e-14,1.5597134127480914e-12,8.507635330655344e-13,8.428791957267163e-10,5.167942551893845e-15,6.165201702718319e-14,7.618826098032704e-14,8.458203488773377e-16,1.4715384641878644e-14,2.0693560686074323e-18,2.902555825382854e-12,5.633725777937724e-19,3.76,0.0,0.7099157143594708,0.9998631930608836,5.860340592196005e-06,1.0980902279240686e-08,0.0012794934725550238,0.0012795485783215384,1.113351141475892e-12,1.9294114581605686e-16,0.00012693698628390312,1.4280477694750924e-10,3.740220963866167e-09,1.293022156174295e-06,4.919351418754966e-07,9.579680863538226e-06,1.8804222072236237e-06,1.2729513037465495e-05,1.0141040584357984e-10,5.082827589787367e-06,1.792463359682201e-09,1.1671977719058348e-12,1.7712689480626997e-09,3.749720231447556e-08,3.928770976115365e-12,2.1707273363909847e-12,3.595530874413221e-09,3.3276048519387224e-11,8.937357192726516e-08,2.243789662697491e-09,1.6023234554867827e-11,2.284794795400401e-12,9.99046260557658e-18,1.4858229600942695e-09
5.899083044325451e-06,0.5752802807347649,8.622859555618185e-07,3.609270762697039e-08,7.132187886561885e-07,6.533841798689859e-06,0.0,0.0,4.106324109363019e-06,1.7722488406281096e-09,4.804950273015755e-08,2.047037268338539e-11,2.642376565506156e-13,7.527971507963582e-23,4.1571834177180296e-17,2.9731992021485805e-12,8.010239558902104e-08,4.0729513225737853e-10,8.401932236789292e-16,7.841031386271424e-19,7.316158904218546e-10,1.9816582420574174e-17,4.69445226758502e-14,1.6410503760727607e-12,8.808841634318862e-13,8.786519676330761e-10,5.3162376647789874e-15,6.528337424343335e-14,8.139156005747704e-14,8.956256001301192e-16,1.5275762749794688e-14,2.1500473852521672e-18,2.9803728649240364e-12,6.045738080689496e-19,3.76,0.0,0.7099004875668053,0.9998629554454355,6.002762142009364e-06,1.1419084097866324e-08,0.00129425486362867,0.0012943117840391936,1.1262014166279891e-12,1.9517210548492474e-16,0.00012693695675987368,1.4620025674511534e-10,3.8656423185713345e-09,1.3123870109074307e-06,4.995040200527857e-07,9.858111678852467e-06,1.9338546690268133e-06,1.2829264777014814e-05,1.0392285377445507e-10,5.1875455807366235e-06,1.841322426236494e-09,1.2118304895387314e-12,1.821540621715425e-09,3.8100730051568496e-08,4.096366795388617e-12,2.267053102965213e-12,3.729368914330721e-09,3.513104245878959e-11,9.191891051295191e-08,2.277470364483578e-09,1.6661332883855238e-11,2.4430784762888815e-12,1.038109463539682e-17,1.5421314537930644e-09
5.959692098630027e-06,0.5752817093406668,8.747024625952382e-07,3.6629382170259e-08,7.203105398709803e-07,6.7094714485016015e-06,0.0,0.0,4.205631648786464e-06,1.8341359432998013e-09,4.947673448851525e-08,2.125548821192628e-11,2.775037458474593e-13,7.951846742261239e-23,4.3283766778934865e-17,3.0507763057952915e-12,8.200701805421307e-08,4.2192390420867395e-10,8.824672278049278e-16,8.098100237784308e-19,7.46726144865812e-10,2.0229394258368908e-17,4.8224664491071285e-14,1.716897504862462e-12,9.086549623598009e-13,9.117149635094287e-10,5.451444807788921e-15,6.868860884710964e-14,8.631422694645856e-14,9.422951184129772e-16,1.5791812028838246e-14,2.2244454656113657e-18,3.051198159492703e-12,6.437377119744171e-19,3.76,0.0,0.7098867794050192,0.9998627392077807,6.132296562198897e-06,1.1823413070612766e-08,0.0013075398414687353,0.001307598426851629,1.1377664256847103e-12,1.971799388434297e-16,0.00012693692750001225,1.4928472824489485e-10,3.980578894871757e-09,1.3297922070616133e-06,5.063082829751662e-07,1.0112336946835753e-05,1.9826224675920105e-06,1.2918330333594072e-05,1.0620692285684116e-10,5.2824717586843155e-06,1.8858257812494283e-09,1.2529955337169842e-12,1.867356459963563e-09,3.8643526915687674e-08,4.2511721384311525e-12,2.356152522375211e-12,3.852443971137949e-09,3.686605744771082e-11,9.424213998827302e-08,2.3077430223991757e-09,1.7250271216219138e-11,2.593116101921163e-12,1.0741555614265256e-17,1.5939938134163395e-09
6.020301152934603e-06,0.5752831382186254,8.871093862856505e-07,3.7165827064393553e-08,7.273739592982278e-07,6.887607654964295e-06,0.0,0.0,4.306231943765783e-06,1.8975776617069615e-09,5.0930614685777955e-08,2.2060963964546e-11,2.912664087599025e-13,8.393141427409896e-23,4.5041283792551685e-17,3.129330399150933e-12,8.39324203782985e-08,4.369093411025883e-10,9.263179539944114e-16,8.360484895844981e-19,7.619908516720212e-10,2.064647258564535e-17,4.9523348367000374e-14,1.7953030265710013e-12,9.37063075260415e-13,9.456100244871048e-10,5.5882929392447605e-15,7.222709524847613e-14,9.147223412526167e-14,9.907551813085156e-16,1.631904557072802e-14,2.300543794411437e-18,3.1227661369520827e-12,6.849580098599966e-19,3.76,0.0,0.7098730674153069,0.9998625207130769,6.26310938942225e-06,1.223729060937609e-08,0.001320824559502059,0.0013208848401949319,1.149331207794356e-12,1.9918774350205407e-16,0.00012693690116702817,1.523960010204963e-10,4.097468322939986e-09,1.3471737757814434e-06,5.131045398039532e-07,1.0370004305545008e-05,2.032032259185282e-06,1.3006727523016591e-05,1.0851248059341253e-10,5.378036755290078e-06,1.9308280102646313e-09,1.2951147563932382e-12,1.913710052840333e-09,3.91859072272044e-08,4.409774815590256e-12,2.4475568032108097e-12,3.978016771932434e-09,3.866465535922485e-11,9.659604669608202e-08,2.3379748861125634e-09,1.785326082773027e-11,2.750622116338685e-12,1.111053824996603e-17,1.646989595712865e-09
6.080910207239179e-06,0.5752845673682662,8.995054290291851e-07,3.770198388840059e-08,7.344088648073395e-07,7.068248251668489e-06,0.0,0.0,4.4081235246720906e-06,1.962597325748384e-09,5.241133942284824e-08,2.2887054582771308e-11,3.055374574837664e-13,8.852272921176146e-23,4.6844812841099206e-17,3.2088563859679537e-12,8.587845270001012e-08,4.52255805270664e-10,9.717820752703016e-16,8.628224071311508e-19,7.774100112327481e-10,2.106781769620696e-17,5.0840534826601064e-14,1.876318924813243e-12,9.661181318675572e-13,9.803469469974844e-10,5.726773329041578e-15,7.590219133586122e-14,9.687370980665001e-14,1.0410472647391353e-15,1.6857549953072703e-14,2.37835941293752e-18,3.1950712643256797e-12,7.283172157837655e-19,3.76,0.0,0.7098593516051419,0.9998622999696022,6.3951954761799685e-06,1.2660819832535944e-08,0.0013341090176243902,0.0013341710241736445,1.1608957639309237e-12,2.0119551950215125e-16,0.00012693687608660755,1.5553384675871747e-10,4.2163139059136196e-09,1.3645301469179803e-06,5.198921474649458e-07,1.0631109556368455e-05,2.0820831383775086e-06,1.3094461340924647e-05,1.1083935860357485e-10,5.474235424110539e-06,1.9763257762865866e-09,1.338198678571396e-12,1.960597968304202e-09,3.972781621143353e-08,4.572209931792122e-12,2.5412898953726175e-12,4.10610123210931e-09,4.052830409396276e-11,9.89805881890336e-08,2.3681632124758023e-09,1.8470467533577565e-11,2.915878582534112e-12,1.1488148935913062e-17,1.7011293813571178e-09
6.141519261543755e-06,0.5752859967891771,9.118893257999035e-07,3.823779565733629e-08,7.41415082272683e-07,7.251390816797591e-06,0.0,0.0,4.511304799235068e-06,2.0292183671394474e-09,5.391910351590375e-08,2.3734013368534555e-11,3.203287907273924e-13,9.329658657615495e-23,4.8694769810277276e-17,3.289349071710346e-12,8.784496321743562e-08,4.679676478434243e-10,1.0188964810376224e-15,8.901355878743861e-19,7.929836239366583e-10,2.1493429879744155e-17,5.217618157744705e-14,1.959997366170275e-12,9.958298043864034e-13,1.0159354667191757e-09,5.866877111220776e-15,7.971728354405226e-14,1.0252694268661526e-13,1.0932129630237726e-15,1.740741006842594e-14,2.4579092215285793e-18,3.2681079781801237e-12,7.739001214736489e-19,3.76,0.0,0.7098456319823163,0.9998620769919254,6.528549643700927e-06,1.3094103099971409e-08,0.0013473932157316015,0.0013474569788909318,1.1724600949397651e-12,2.032032668825516e-16,0.00012693684440746113,1.5869803690095536e-10,4.337118627083367e-09,1.381859791280005e-06,5.266704794534332e-07,1.0895648182798449e-05,2.132774143289837e-06,1.3181536746357228e-05,1.1318738790282192e-10,5.5710626571171475e-06,2.0223157054148533e-09,1.3822577538408164e-12,2.0080167308954267e-09,4.026920048374873e-08,4.738511903990277e-12,2.6373753285131854e-12,4.23671086936763e-09,4.245848140652646e-11,1.013957193096359e-07,2.398305329894078e-09,1.9102056622831402e-11,3.0891746380294615e-12,1.1874484957908187e-17,1.756423667427323e-09
6.202128315848331e-06,0.5752874264809322,9.242598443001568e-07,3.8773206828461577e-08,7.483924456126276e-07,7.4370326715639805e-06,0.0,0.0,4.6157740517866724e-06,2.0974643194878488e-09,5.545410049518815e-08,2.4602092290937326e-11,3.35652394337346e-13,9.82571619232965e-23,5.059155881745861e-17,3.3708031638728362e-12,8.983179816847622e-08,4.840492088081121e-10,1.0676982745341235e-15,9.179917828230141e-19,8.08711690168938e-10,2.1923309422260856e-17,5.3530243526283006e-14,2.046390703689557e-12,1.0262078056852306e-12,1.0523852588164283e-09,6.0085952838224625e-15,8.367578703073594e-14,1.084403818066634e-13,1.1472939889957483e-15,1.7968709133765898e-14,2.5392099792910108e-18,3.341870684081153e-12,8.217937888646974e-19,3.76,0.0,0.709831908554942,0.9998618517782101,6.663166681599193e-06,1.3537242015381622e-08,0.0013606771537196859,0.0013607427044485742,1.1840241983421576e-12,2.0521098568101618e-16,0.00012693681480023644,1.618883426389887e-10,4.4598851489520305e-09,1.3991612208239187e-06,5.334389259120373e-07,1.1163615348440293e-05,2.1841042552355894e-06,1.3267958661689254e-05,1.1555639889986748e-10,5.668513384761145e-06,2.0687943869199005e-09,1.4273023688783133e-12,2.0559628217970575e-09,4.081000805609841e-08,4.9087144619927304e-12,2.735836212385625e-12,4.369858803255354e-09,4.4456674985708045e-11,1.0384139217309917e-07,2.4283986386596388e-09,1.974819286134329e-11,3.2708064759091505e-12,1.2269621222265069e-17,1.8128828674933727e-09
