Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271),S(529),S(1906)
5.1147217350587765e-08,0.8042800424714192,2.227875073668745e-06,5.752056518062107e-08,3.4632081452853636e-07,5.345430571483219e-07,0.0,0.0,2.380370770241e-06,2.2886690497875322e-10,8.229487630352948e-10,1.268590535380194e-10,3.3434623065924014e-11,9.486334857466556e-21,4.252720067989949e-15,5.1013527109832454e-11,9.063100188908448e-08,1.4754665482212446e-10,2.5937485913162344e-15,1.076120741725581e-14,1.2408137351808978e-07,2.1828710177227984e-13,5.274266691231018e-11,2.1066341100914225e-14,2.001113334514663e-12,7.275342576943479e-11,6.46229523041727e-10,2.1125677546328384e-10,1.780835945243015e-16,1.0237964720164392e-16,1.0131308401815871e-13,4.360322848062389e-15,1.8903756481644498e-11,2.364139215546522e-13,3.76,0.0,0.5995355973435226,0.998172645427021,2.792725688696479e-08,1.13593640072929e-09,0.008246363485408805,0.008246594097471896,5.470970344238749e-09,1.4945529305267365e-11,0.0018246198344415748,1.2315202940619173e-09,2.3147548441195778e-10,8.187828531179096e-07,7.475434629863149e-08,9.844394139110256e-07,1.6052409532692488e-06,0.0004235373448912284,1.7215609572331827e-09,2.7469745090059963e-07,1.58504480137849e-08,2.986136589744348e-11,1.9255993730901457e-09,1.663790847923541e-08,4.882513260261772e-13,4.161092793029298e-13,1.137656608583234e-09,1.719099537226867e-14,9.173803187382848e-08,2.835893501622508e-11,8.511520575341309e-10,9.4949384638923e-12,2.949259711628035e-14,8.16281005691966e-11,9.085084051124964e-15,6.090361095392189e-18,2.1335966836488262e-22,5.722279312151941e-16,2.2496116179139972e-16,4.214493094197145e-14,4.17800567517372e-23,2.1402835885964577e-12,5.209555464776464e-17,3.912697021272637e-12,3.795266638212072e-17,4.658445110369254e-15,6.219686332617288e-11,6.3861879692794046e-12,1.1123202438989522e-15,2.8279692796746022e-11,4.3673225588368366e-12,2.2035846362031635e-16,5.419994053394137e-16,4.1090581304500897e-07,3.029293979619215e-19,1.765150743726167e-10,5.626990365157911e-15,7.549732619154345e-11,4.65536082215812e-08,5.95783764877853e-17,5.118242791303896e-12,1.5926150177717246e-10,2.6545429669954122e-14,2.9413015122223993e-18,3.1395999818187184e-15,3.313050025658483e-12,1.8707277148722877e-12,1.058471676643752e-13,1.3619876818190044e-16,3.7608765228928637e-16
5.2377086355819464e-08,0.8043102690674924,2.302850816522788e-06,6.055708840271314e-08,3.639282949148289e-07,5.66556136824769e-07,0.0,0.0,2.4372042360306874e-06,2.3997282344264066e-10,8.841744592046207e-10,1.3226429144975425e-10,3.561881177118307e-11,1.0460924271309539e-20,4.48266832274729e-15,5.168835559300947e-11,9.413568388971456e-08,1.5994375952351328e-10,2.8923750044307785e-15,1.1829289831768628e-14,1.3011286034136732e-07,2.332557043378892e-13,5.2922694635450416e-11,2.2641073004434438e-14,2.090293263879553e-12,8.039703167166294e-11,6.730900910617794e-10,2.192941250567469e-10,1.9669794094855246e-16,1.112146107695815e-16,1.1035661911174949e-13,4.711282747997439e-15,2.0060179081028412e-11,2.5742109269155885e-13,3.76,0.0,0.5993335384676186,0.9981725706083984,3.0058587140347737e-08,1.2081167328489596e-09,0.008443230595686285,0.008443473857699578,5.604080791473193e-09,1.5321987196363548e-11,0.0018246196979410966,1.3324460630354136e-09,2.5612228746350634e-10,8.319330393438743e-07,7.602880798627835e-08,1.0250636376931877e-06,1.6674116482712392e-06,0.0004336317187618182,1.8363205771411565e-09,2.880108298745222e-07,1.6089509573045214e-08,3.131158465503548e-11,1.9802820470806364e-09,1.6937429808448117e-08,5.368303239670385e-13,4.547634210914184e-13,1.1921718938202017e-09,1.9305751509267244e-14,9.531072476468993e-08,2.8819832586036387e-11,9.056883619684192e-10,1.0108572279354565e-11,3.095790434396231e-14,8.898757962754489e-11,9.928793820717816e-15,6.883676278497506e-18,2.405280403474684e-22,6.125812563802761e-16,2.4099961627864437e-16,4.497924753087055e-14,4.701507766344218e-23,2.16877009069929e-12,5.337082175263099e-17,3.985894840640482e-12,3.8497813150497497e-17,5.051865650437546e-15,6.289861711316224e-11,6.63563575984034e-12,1.1716336014894059e-15,2.943298529901719e-11,4.545744576325096e-12,2.2975352207415887e-16,5.846409776709438e-16,4.3075331274078956e-07,3.2112094699786436e-19,1.8557138607534514e-10,5.924962511853211e-15,8.15492003404257e-11,4.678924063398995e-08,6.695284183307601e-17,5.439338099069473e-12,1.702252534282807e-10,2.891088235955868e-14,3.334514199602671e-18,3.363845443900559e-15,3.627060202606692e-12,1.9869016583288207e-12,1.1098641673679147e-13,1.494050972113598e-16,4.132175389634284e-16
5.360695536105116e-08,0.8043404857863975,2.3784236270600184e-06,6.366392560476759e-08,3.8198516188361526e-07,5.996217294062324e-07,0.0,0.0,2.4940198767479837e-06,2.513402930632977e-10,9.484018901094113e-10,1.3774108761345205e-10,3.7883544718044735e-11,1.1505946021085614e-20,4.7186069516263095e-15,5.2366493912540754e-11,9.769537901940931e-08,1.7309848498715647e-10,3.217877417240533e-15,1.297804145913939e-14,1.3628709810091552e-07,2.4884564105035153e-13,5.3099532432164683e-11,2.429116762830541e-14,2.1810463187809845e-12,8.862038003733772e-11,7.003127656833976e-10,2.2748073431835023e-10,2.1676178734476637e-16,1.2060544150833753e-16,1.199603915846331e-13,5.079927644725082e-15,2.1253267616628066e-11,2.7968698519351417e-13,3.76,0.0,0.5991315458195817,0.9981724953348535,3.2297269686120786e-08,1.2830301219078577e-09,0.008640031221284731,0.008640287445674976,5.737146286006465e-09,1.5698317956839037e-11,0.0018246195606097858,1.43898019385153e-09,2.827196565788382e-10,8.451450983184551e-07,7.730785878860236e-08,1.0663780785092717e-06,1.7305726831885444e-06,0.0004437218952219314,1.955978764351595e-09,3.016366713801058e-07,1.6329448200651114e-08,3.279606294907163e-11,2.0356582802782555e-09,1.7236990337993077e-08,5.890276048694827e-13,4.95987308798554e-13,1.2481791020389845e-09,2.1623544400021135e-14,9.894076345728045e-08,2.928273132134729e-11,9.623295671849593e-10,1.0746295717851436e-11,3.24599960322975e-14,9.681722244582243e-11,1.0827969769219937e-14,7.75771343670635e-18,2.703978816494031e-22,6.546394744361834e-16,2.577234574271391e-16,4.792829832021276e-14,5.276224301001036e-23,2.197361924087468e-12,5.462376623012433e-17,4.058970225059666e-12,3.9041824682840334e-17,5.467462484038792e-15,6.361193915642892e-11,6.889188906298589e-12,1.2327714043841292e-15,3.060535564161533e-11,4.7275711465443024e-12,2.393342357637919e-16,6.293776641350308e-16,4.5106169307991286e-07,3.3998305950683886e-19,1.9483675334325274e-10,6.230020500351683e-15,8.791325433763968e-11,4.70185846207607e-08,7.504894035470654e-17,5.771454170960225e-12,1.816416653619347e-10,3.142488496659761e-14,3.7695970822483816e-18,3.5976967378852294e-15,3.962087910259438e-12,2.107194284597861e-12,1.1625997514461101e-13,1.6353079897071322e-16,4.529801986220357e-16
5.483682436628286e-08,0.8043706926325841,2.4545915147289105e-06,6.684043255538013e-08,4.0049166132460986e-07,6.337476118786546e-07,0.0,0.0,2.550817780730822e-06,2.629692082702099e-10,1.015707290396003e-09,1.4328982145818436e-10,4.0229322258423886e-11,1.2624416081891269e-20,4.960543802132061e-15,5.304999465062345e-11,1.0131033919465567e-07,1.8704135060299492e-10,3.5720059205745355e-15,1.421180817363727e-14,1.426040594434258e-07,2.6506573872934187e-13,5.327386378315031e-11,2.6018517008554043e-14,2.273373729621496e-12,9.745087053352823e-11,7.278889322205522e-10,2.358176816012692e-10,2.3835331728181425e-16,1.3057505605197752e-16,1.3014417917730953e-13,5.466618091963438e-15,2.248296241782479e-11,3.032501520234955e-13,3.76,0.0,0.5989296193661874,0.9981724196050894,3.464603383210392e-08,1.3607176559360269e-09,0.008836765383707288,0.008837034882776134,5.8701668423817725e-09,1.607452162768761e-11,0.0018246194224452708,1.5512931786424188e-09,3.113702913995966e-10,8.584218350084356e-07,7.859181755477281e-08,1.1083851595283143e-06,1.7947287792355404e-06,0.0004538078758260623,2.0806469241087175e-09,3.155748079201141e-07,1.6570272864124993e-08,3.4314794176408134e-11,2.091734764913105e-09,1.7536789323433435e-08,6.450309733493898e-13,5.398899533920968e-13,1.3056950212670454e-09,2.4158759374695346e-14,1.026284173992577e-07,2.974774770511876e-11,1.0211097460865141e-09,1.140851755882e-11,3.3998987429917354e-14,1.0513565101924164e-10,1.1784864002248242e-14,8.718530053422752e-18,3.0316733606276304e-22,6.9842867394476555e-16,2.7514332084094053e-16,5.099396951923678e-14,5.905852014596555e-23,2.2261475924835697e-12,5.585610026405728e-17,4.131984023451963e-12,3.9586335033321306e-17,5.9058844352020995e-15,6.433688166923147e-11,7.146870655124954e-12,1.29576224599275e-15,3.179686585330758e-11,4.912833499288321e-12,2.491022976173985e-16,6.762507761712519e-16,4.7183046447265804e-07,3.5952784932056298e-19,2.0431059786140598e-10,6.5421399997977876e-15,9.45969629277275e-11,4.7242305329731346e-08,8.391993304684203e-17,6.114684911155668e-12,1.935175742568892e-10,3.4093179868543245e-14,4.249967367853605e-18,3.84130314881455e-15,4.318974161637899e-12,2.231651037069244e-12,1.2166906579950223e-13,1.7861682277219496e-16,4.9549495707641215e-16
5.606669337151456e-08,0.8044008896105591,2.53135290366907e-06,7.008598358246904e-08,4.1944801138493036e-07,6.689415289997208e-07,0.0,0.0,2.6075980367612204e-06,2.7485946371446136e-10,1.0861672912367706e-09,1.4891108827438598e-10,4.265660696752607e-11,1.3819401856361983e-20,5.208490245056478e-15,5.374080159770255e-11,1.0498082888354403e-07,2.0180351848024032e-10,3.9565811179725146e-15,1.5535080350695113e-14,1.4906371698071716e-07,2.819246406270419e-13,5.344630949731238e-11,2.7825047617555517e-14,2.367277740548888e-12,1.0691641761480227e-10,7.558101911265445e-10,2.4430604440489387e-10,2.6155340627406983e-16,1.4114691807908681e-16,1.409279123789986e-13,5.871710715659021e-15,2.3749189869121816e-11,3.2814903126390825e-13,3.76,0.0,0.5987277590742154,0.9981723434178099,3.710761141960467e-08,1.4412205795916212e-09,0.00903343310444166,0.009033716190432561,6.003142475132097e-09,1.6450598249954182e-11,0.0018246192834451846,1.6695566848259459e-09,3.421796655868139e-10,8.717657246642335e-07,7.988096531488356e-08,1.151087483647636e-06,1.859884856138965e-06,0.0004638896621273738,2.2104377901768454e-09,3.2982507278662626e-07,1.6811992667825604e-08,3.58677718840416e-11,2.14851823819638e-09,1.7837006066378142e-08,7.05034344056938e-13,5.865828806429285e-13,1.3647366271565469e-09,2.6926471813692643e-14,1.063739681188603e-07,3.0214984409635814e-11,1.0820631577792009e-09,1.2095648913578017e-11,3.557499600924513e-14,1.1396183938761551e-10,1.28017715839976e-14,9.772489964154706e-18,3.3904435798050456e-22,7.439747563396177e-16,2.932697660543409e-16,5.417815312594491e-14,6.594267986604999e-23,2.255210906585731e-12,5.706961947521363e-17,4.2049911565628854e-12,4.013290309391096e-17,6.3677827174772566e-15,6.507349955032781e-11,7.408705090762763e-12,1.3606351122861513e-15,3.30075826488745e-11,5.1015636868923515e-12,2.5905945230666534e-16,7.253011787354524e-16,4.930591378061443e-07,3.79767543036004e-19,2.1399243412048232e-10,6.86129996140585e-15,1.0160779402499898e-10,4.746100981016796e-08,9.362183434693276e-17,6.469125273540697e-12,2.0585977344617772e-10,3.692161450975987e-14,4.7792464762959805e-18,4.094812862588697e-15,4.698571745634258e-12,2.360317331780298e-12,1.2721491987279656e-13,1.9470505756127281e-16,5.408839133413794e-16
5.729656237674626e-08,0.8044310767248796,2.60870658231955e-06,7.33999718552117e-08,4.3885440399949853e-07,7.052111988177736e-07,0.0,0.0,2.66436073403593e-06,2.8701095427189245e-10,1.1598589292027443e-09,1.5460568773736965e-10,4.516582490119736e-11,1.5094023743261042e-20,5.462461200609135e-15,5.444075516569185e-11,1.0870712369141782e-07,2.1741679365100886e-10,4.373495239682102e-15,1.6952494217705644e-14,1.5566604329465527e-07,2.994308103533257e-13,5.3617433759534916e-11,2.971272175227428e-14,2.4627615080098184e-12,1.1704544521118735e-10,7.840683526847269e-10,2.529468996529333e-10,2.8644568318909213e-16,1.5234504901047655e-16,1.5233166777082835e-13,6.29555843576692e-15,2.5051863445706976e-11,3.5442193180870297e-13,3.76,0.0,0.5985259649104496,0.9981722667717173,3.968473666138178e-08,1.5245803031403798e-09,0.009230034404959842,0.009230331390119867,6.1360731987799546e-09,1.6826547864682867e-11,0.0018246191436071557,1.7939435431119953e-09,3.7525603423427164e-10,8.851789527590291e-07,8.117554989706803e-08,1.194487812721154e-06,1.9260460088100916e-06,0.00047396725567771256,2.345465413433836e-09,3.443873000593735e-07,1.7054616842244362e-08,3.745498976761298e-11,2.206015480976757e-09,1.8137801763292586e-08,7.692378483457476e-13,6.361801701726485e-13,1.4253210810297719e-09,2.9942466676837135e-14,1.1017770782168913e-07,3.068453197780178e-11,1.1452242544517783e-09,1.280810330053175e-11,3.71881414479402e-14,1.2331511636672224e-10,1.3881030877608133e-14,1.0926272373861413e-17,3.7824699645484557e-22,7.913034507876198e-16,3.121132827476255e-16,5.748274740610918e-14,7.345534802217835e-23,2.284631211484399e-12,5.826618679819746e-17,4.2780411339437705e-12,4.068301520767189e-17,6.853810980709387e-15,6.58218500669006e-11,7.67471704459852e-12,1.427419363687297e-15,3.423757687652639e-11,5.293794532509413e-12,2.692074925797384e-16,7.765693156209296e-16,5.147472244439146e-07,4.007144757144227e-19,2.238818658320304e-10,7.187482501272512e-15,1.0895321159777719e-10,4.767525202637539e-08,1.0421349938947632e-16,6.834871283079862e-12,2.186750164917232e-10,3.991614224115123e-14,5.361268618182898e-18,4.358373053807808e-15,5.101745124105356e-12,2.4932385749095432e-12,1.3289877615869656e-13,2.1183833935482487e-16,5.892719618943629e-16
5.852643138197796e-08,0.8044612539801467,2.6866516590468826e-06,7.678180956172372e-08,4.5871100632030424e-07,7.425643175180981e-07,0.0,0.0,2.7211059621399742e-06,2.994235750461362e-10,1.2368596552316135e-09,1.6037461300626794e-10,4.7757366819188914e-11,1.6451456839115907e-20,5.722475152463095e-15,5.515159782060829e-11,1.1248950911456743e-07,2.3391362418893156e-10,4.824713253823821e-15,1.8468833146680186e-14,1.6241101094197305e-07,3.1759253571908243e-13,5.378774957870788e-11,3.168353885930529e-14,2.559829008953523e-12,1.2786688174670496e-10,8.126554318302027e-10,2.6174132396220134e-10,3.1311659259406064e-16,1.6419403874568989e-16,1.6437566161740904e-13,6.738510681573321e-15,2.6390884699141935e-11,3.82107020168808e-13,3.76,0.0,0.5983242368416783,0.9981721896655131,4.238014598836578e-08,1.6108384103863845e-09,0.009426569306717791,0.009426880503354891,6.268959027837202e-09,1.7202370512895065e-11,0.0018246190029288097,1.9246277353617804e-09,4.1071044127122323e-10,8.986634499893449e-07,8.247578997001949e-08,1.2385890492303575e-06,1.993217486827398e-06,0.0004840406580276216,2.485845149093328e-09,3.5926132460409224e-07,1.7298154734131118e-08,3.907644166999788e-11,2.2642333162924016e-09,1.8439321211290784e-08,8.378479416084881e-13,6.887984944238217e-13,1.487465728068173e-09,3.322325829572128e-14,1.1403993815443277e-07,3.115647029563073e-11,1.210627687511779e-09,1.3546296712188213e-11,3.8838545611637824e-14,1.3321516821102797e-10,1.5025023878186677e-14,1.2186880998993763e-17,4.210036831309883e-22,8.404403279679911e-16,3.316842965131218e-16,6.090965731646269e-14,8.16390578377415e-23,2.314483616172552e-12,5.944771794650937e-17,4.351178537257231e-12,4.123808797630723e-17,7.364625360369528e-15,6.658199257584915e-11,7.944932014950963e-12,1.4961447189009338e-15,3.548692303267103e-11,5.48955958525799e-12,2.795482560726827e-16,8.300952340449662e-16,5.368942362255287e-07,4.2238109153065414e-19,2.3397858230609464e-10,7.520672780056326e-15,1.1664067844389506e-10,4.7885537450798985e-08,1.1575671257001452e-16,7.21202004663478e-12,2.3197002050000676e-10,4.308282315530392e-14,6.0000896193018874e-18,4.632129967192373e-15,5.529370335981112e-12,2.630460178108275e-12,1.3872188051158615e-13,2.3006045861299764e-16,6.407868147330839e-16
5.975630038720966e-08,0.8044914213810014,2.765187523093665e-06,8.023092799633408e-08,4.790179620536463e-07,7.810085636736964e-07,0.0,0.0,2.7778338110228083e-06,3.120972213715477e-10,1.317247343689051e-09,1.6621904039690427e-10,5.0431589375227415e-11,1.789493276267318e-20,5.988554151436209e-15,5.587497947791123e-11,1.1632827944243746e-07,2.513271012498353e-10,5.3122739755488065e-15,2.0089028892946007e-14,1.692985924589943e-07,3.364179324992639e-13,5.395772369531364e-11,3.373953680324423e-14,2.658484957884267e-12,1.394101554779433e-10,8.415636430993323e-10,2.7069039390249203e-10,3.4165545803371967e-16,1.767190564315354e-16,1.770802437038807e-13,7.200913600327789e-15,2.776614419521731e-11,4.1124230833703923e-13,3.76,0.0,0.5981225748346934,0.9981721120978959,4.5196577904587676e-08,1.7000366656735843e-09,0.009623037831155238,0.009623363551691232,6.4017999768048365e-09,1.7578066235592956e-11,0.0018246188614077703,2.0617843822981414e-09,4.486567268454054e-10,9.12220922932333e-07,8.378187858044433e-08,1.283394220118157e-06,2.0614046763982405e-06,0.0004941098707263544,2.6316936428099347e-09,3.7444698207089245e-07,1.7542615797423657e-08,4.073212157998095e-11,2.3231786078665213e-09,1.8741694377473263e-08,9.110775112845156e-13,7.445571575321624e-13,1.5511880956460365e-09,3.678611042969886e-14,1.1796096911612591e-07,3.163086988118843e-11,1.2783083130638326e-09,1.4310647674906535e-11,4.052633253799902e-14,1.4368204120293385e-10,1.6236176537653832e-14,1.3561653334444167e-17,4.67553524062641e-22,8.914108128499058e-16,3.5199317420542956e-16,6.446079487837557e-14,9.053830292061321e-23,2.3448392225117986e-12,6.061616836304798e-17,4.424443470196481e-12,4.179947120118417e-17,7.900884528978706e-15,6.735398827892391e-11,8.21937609677814e-12,1.5668412404781122e-15,3.675569883603917e-11,5.688893081441358e-12,2.9008362254321963e-16,8.859186084893986e-16,5.594996854661707e-07,4.447799446856971e-19,2.4428235482257984e-10,7.860858880885718e-15,1.2467765885625106e-10,4.8092327269619434e-08,1.2831627744086547e-16,7.600669754904412e-12,2.457514691979602e-10,4.642782491691368e-14,6.699995994470261e-18,4.9162289930657265e-15,5.982334907889911e-12,2.772027571917211e-12,1.4468548534871854e-13,2.494161675429362e-16,6.955590232419112e-16
6.098616939244137e-08,0.8045215789321175,2.8443138102067632e-06,8.374677756913003e-08,4.997753927137654e-07,8.205516019713107e-07,0.0,0.0,2.8345443709768348e-06,3.250317888160348e-10,1.401100301521137e-09,1.7214031962394086e-10,5.318881627477344e-11,1.9427741592573573e-20,6.260723810388979e-15,5.66124628113251e-11,1.2022373679044178e-07,2.696909590410716e-10,5.838291174978764e-15,2.181816278393049e-14,1.7632876036626194e-07,3.5591494811725743e-13,5.41277810034608e-11,3.588279308439081e-14,2.7587347320241587e-12,1.5170519014197773e-10,8.707853957038959e-10,2.7979518624791307e-10,3.721545462345037e-16,1.8994586125740163e-16,1.9046589141482394e-13,7.683110259072753e-15,2.917752240596597e-11,4.4186564266010525e-13,3.76,0.0,0.5979209788562909,0.9981720340675623,4.813677284980015e-08,1.7922170200677252e-09,0.009819439999695449,0.009819780556715176,6.53459606017284e-09,1.7953635073764702e-11,0.001824618719041656,2.2055897310689463e-09,4.892115346773849e-10,9.25852880904615e-07,8.509398624901691e-08,1.3289064625291602e-06,2.1306130844957222e-06,0.0005041748953218882,2.7831288158929165e-09,3.8994410889264534e-07,1.7788009585000373e-08,4.24220236310113e-11,2.382858258591829e-09,1.904503783800175e-08,9.891459855442405e-13,8.035781340851145e-13,1.6165058918071865e-09,4.0649056585943037e-14,1.2194111809914685e-07,3.2107793013091276e-11,1.3483011968085353e-09,1.510157730224655e-11,4.225162842202621e-14,1.5473614416456055e-10,1.7516959080719333e-14,1.5058270045598572e-17,5.181465954148835e-22,9.442401965447487e-16,3.730502289075461e-16,6.813807950779611e-14,1.0019959097577806e-22,2.375765351356872e-12,6.177352155650165e-17,4.497871975354681e-12,4.236845090397971e-17,8.46324974920428e-15,6.813790000751892e-11,8.498075919910892e-12,1.6395393219371153e-15,3.804398485384776e-11,5.891829911105614e-12,3.0081551147527564e-16,9.440787637067586e-16,5.825630849562715e-07,4.679236942737389e-19,2.5479303302403073e-10,8.208031686702776e-15,1.3307162117789913e-10,4.8296042231901e-08,1.4196010796039692e-16,8.000919676996715e-12,2.6002601578710026e-10,4.9957423588383524e-14,7.465514274224272e-18,5.210814737352648e-15,6.461537770830404e-12,2.9179862174951406e-12,1.50790849210276e-13,2.699511873414132e-16,7.537219998705283e-16
6.221603839767307e-08,0.8045517266382014,2.924030372363929e-06,8.732882774923605e-08,5.209833988005803e-07,8.612010864769559e-07,0.0,0.0,2.8912377326180334e-06,3.3822717318380333e-10,1.4884972774955493e-09,1.781399646041553e-10,5.6029339401338985e-11,2.105323390936745e-20,6.539013291782884e-15,5.7365528433817795e-11,1.2417619024715303e-07,2.890395747255607e-10,6.404954684673173e-15,2.3661466861929356e-14,1.8350148717307267e-07,3.7609136525218504e-13,5.429830853778744e-11,3.8115426011335606e-14,2.8605843038940363e-12,1.6478240090288215e-10,9.003132887267992e-10,2.8905677822008926e-10,4.0470913223145467e-16,2.0390081327363633e-16,2.0455320405088953e-13,8.185440839690058e-15,3.0624890557775615e-11,4.740146936668821e-13,3.76,0.0,0.5977194488732694,0.9981719555732053,5.120347306930981e-08,1.8874216168182372e-09,0.010015775833745058,0.010016131540041962,6.667347292420057e-09,1.8329077068379435e-11,0.0018246185758280797,2.356221142669031e-09,5.324943193774595e-10,9.395606595151746e-07,8.641226368237649e-08,1.3751290112234842e-06,2.2008483248956896e-06,0.0005142357333609367,2.9402698498284934e-09,4.057525422833858e-07,1.8034345741207363e-08,4.4146142100036225e-11,2.4432792090274224e-09,1.9349456093248974e-08,1.0722794426541814e-12,8.659861077563586e-13,1.683437003881333e-09,4.4830920603934114e-14,1.2598070904382186e-07,3.2587294719445504e-11,1.4206416184329582e-09,1.5919509342693896e-11,4.401456160255204e-14,1.6639825088886058e-10,1.886988631141021e-14,1.668476448565447e-17,5.730442430591804e-22,9.989536473041256e-16,3.9486572454259106e-16,7.194343830671363e-14,1.1067149821829846e-22,2.407325763901411e-12,6.292177872647179e-17,4.571496418605655e-12,4.294625238030987e-17,9.052384928249554e-15,6.893379203333895e-11,8.781058594733793e-12,1.7142696762780833e-15,3.93518641733723e-11,6.0984055892727825e-12,3.1174588000765436e-16,1.0046146969000219e-15,6.060839479611453e-07,4.918251050256847e-19,2.6551054135367706e-10,8.56218475809136e-15,1.4183004024683247e-10,4.849706617147185e-08,1.567593211178907e-16,8.412870148977237e-12,2.748002855927678e-10,5.36780044505617e-14,8.301420587755147e-18,5.5160310865181364e-15,6.9678891824460424e-12,3.0683816168656687e-12,1.5703923636955732e-13,2.917122153860226e-16,8.15412039636724e-16
