Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71)
9.999999999999997e-07,0.5857407901061967,6.693243720252184e-09,1.705806714399571e-10,7.191744563161769e-10,1.1153548696015595e-08,0.0,0.0,6.380940281779037e-08,6.947697517966117e-12,3.700666126443066e-15,3.2977109683444095e-20,1.9445929669959044e-18,4.687524167797195e-35,3.1466826082543268e-27,2.820603028269144e-20,7.14345947971924e-18,5.3685322314389684e-18,1.8472123950847384e-21,1.1355742717894053e-23,5.255405700081029e-12,7.281218352298438e-20,3.0827651499401265e-22,1.5236684574939178e-26,3.651884800966751e-23,5.1250463455526825e-18,2.859140383940192e-18,1.0183248947265351e-25,6.157936868975875e-35,4.713356735180914e-34,2.2799969292888586e-25,1.1656855471716991e-23,8.475518180393617e-17,2.947088618277216e-27,3.76,0.0,1.0001153403562462,0.9999062016697804,8.860790457037973e-10,1.0122853499027349e-19,0.00013762737252784958,0.00013762738330032302,5.603955219896534e-14,6.96259100999546e-18,9.373362590207544e-05,2.135053522995197e-14,9.674449153617625e-14,2.4338376792351918e-08,8.636609011596201e-09,2.5709504004452912e-08,5.460386376088884e-09,1.5891086993254877e-06,8.361967608222317e-14
1.0114211833285305e-06,0.5857407901061967,6.7740614791655154e-09,1.7298202714576499e-10,7.330220932267196e-10,1.1451699472847506e-08,0.0,0.0,6.467506838177278e-08,7.118892667084531e-12,3.910772056611855e-15,3.433645105075883e-20,2.004157037555674e-18,4.940953301851824e-35,3.2782262884751036e-27,2.895863295853937e-20,7.563422461201184e-18,5.599869134336664e-18,1.935442082306457e-21,1.1794944167469654e-23,5.3761352781362644e-12,7.456081464788517e-20,3.1659848527803103e-22,1.6687611314808826e-26,3.8795578959832585e-23,5.42748500627688e-18,2.935692368953807e-18,1.0734460036624984e-25,6.998935448970913e-35,5.074884179163131e-34,2.4305066335819163e-25,1.2176269863986178e-23,8.849553801412106e-17,3.2043213590366985e-27,3.76,0.0,1.00011375858703,0.9999062007802875,9.173047500229621e-10,1.0863073142429794e-19,0.00013919912986657803,0.00013919914088888748,5.6681389267798215e-14,7.0432908458471e-18,9.37336258187006e-05,2.1977284892638875e-14,1.0091962928105787e-13,2.4516738713923162e-08,8.71415423710875e-09,2.628601414867773e-08,5.565631953998364e-09,1.6072568702200002e-06,8.63336467282833e-14
1.0329573300501618e-06,0.5857410932905491,6.92516957304423e-09,1.7747399907320923e-10,7.590941489802689e-10,1.2023590855064164e-08,0.0,0.0,6.631424389476609e-08,7.447981318440208e-12,4.331646634912455e-15,3.699792315686428e-20,2.118831417000851e-18,5.443986176616421e-35,3.535066392695339e-27,3.039994592899293e-20,8.405436322460867e-18,6.05473000174417e-18,2.1095440339141626e-21,1.2651583696172932e-23,5.607516731196203e-12,7.791466408652671e-20,3.325396126889023e-22,1.9739125433941833e-26,4.337996318832213e-23,6.034102285140545e-18,3.0824371218889225e-18,1.1834093513569622e-25,8.86796866382629e-35,5.818256464741183e-34,2.7345019971259515e-25,1.3195704641825214e-23,9.583270590195723e-17,3.7400709191039104e-27,3.76,0.0,1.0001107759473473,0.999906199095405,9.778037429379822e-10,1.2377876337071646e-19,0.00014216287875418776,0.00014216289025557812,5.789165490607786e-14,7.195460676988375e-18,9.373362566077135e-05,2.318165497180921e-14,1.0911645402504945e-13,2.4850414197336218e-08,8.859109621814758e-09,2.7387052463608838e-08,5.766167959953873e-09,1.6414775550953474e-06,9.160154355070033e-14
1.0544934767717932e-06,0.585741396475206,7.074613953946602e-09,1.8191876483545326e-10,7.850999904172915e-10,1.2608026915052394e-08,0.0,0.0,6.796228577988309e-08,7.785311337424626e-12,4.786237732413347e-15,3.978998671756378e-20,2.2365609452010972e-18,5.98077294202126e-35,3.8034944281637655e-27,3.1869852018631377e-20,9.315777950917422e-18,6.534555912030669e-18,2.2939940723242845e-21,1.3545880728495485e-23,5.8437728478303185e-12,8.134245190229396e-20,3.488016297685164e-22,2.32437583770773e-26,4.83631030734711e-23,6.69027894782236e-18,3.2322797711831952e-18,1.3015647981481026e-25,1.1169765870873776e-34,6.648253533182276e-34,3.0661429740790304e-25,1.4268177753369204e-23,1.0354644103338925e-16,4.347921687914608e-27,3.76,0.0,1.0001077933008495,0.9999061974006497,1.0404142913912469e-09,1.405896450442174e-19,0.00014512661879961396,0.00014512663079052808,5.910191693357999e-14,7.347630054219861e-18,9.373362550191644e-05,2.4415094968839383e-14,1.1774475598026519e-13,2.518066193833605e-08,9.002440785111015e-09,2.8506152248050243e-08,5.9694008293947464e-09,1.67569813050167e-06,9.706774022586575e-14
1.0760296234934246e-06,0.585741699660154,7.2224133383563455e-09,1.8631639583077115e-10,8.110236019620347e-10,1.3204869442671432e-08,0.0,0.0,6.961909542957906e-08,8.13092622316256e-12,5.276292859491249e-15,4.271519156989697e-20,2.357313578375918e-18,6.552334207544983e-35,4.083612093838707e-27,3.3367895136379195e-20,1.0297842315708593e-17,7.040056274197144e-18,2.4890753516255447e-21,1.4478359557611466e-23,6.084903618498924e-12,8.484417805309429e-20,3.653793855530875e-22,2.7253156275640995e-26,5.376674042798847e-23,7.3985156303821e-18,3.3851818456341645e-18,1.4282954211294387e-25,1.3989484096537928e-34,7.572401580605049e-34,3.426939563647313e-25,1.5394533244243715e-23,1.1164248332276997e-16,5.0352242320362425e-27,3.76,0.0,1.000104810647692,0.9999061956961307,1.105130361409011e-09,1.5919630134041253e-19,0.00014809035000286984,0.00014809036249376306,6.031217535031563e-14,7.499798977542512e-18,9.373362534214607e-05,2.5677129052487495e-14,1.268137910870134e-13,2.55075215296172e-08,9.144181915135578e-09,2.9643112137540646e-08,6.175302876148409e-09,1.7099185962852915e-06,1.0273429040855904e-13
1.097565770215056e-06,0.5857420028453799,7.368587304380549e-09,1.906670619900043e-10,8.3685036563352e-10,1.3813981829643986e-08,0.0,0.0,7.128457609125616e-08,8.484868979855839e-12,5.8035961382145914e-15,4.5776047678631804e-20,2.481057556685821e-18,7.159673240402366e-35,4.3755146448895e-27,3.489363381626224e-20,1.1355069553318418e-17,7.571940619743095e-18,2.6950674968811797e-21,1.544953004144057e-23,6.330909033661999e-12,8.841984249669429e-20,3.822678951489181e-22,3.1823010518978424e-26,5.96129946845621e-23,8.161349790597469e-18,3.5411060199942294e-18,1.5639915478596511e-25,1.742610935930976e-34,8.598658725885405e-34,3.8184183645959167e-25,1.6575567225959577e-23,1.2012623193029343e-16,5.809831773173785e-27,3.76,0.0,1.00010182798803,0.9999061939819558,1.1719446775641059e-09,1.797381445731926e-19,0.00015105407236396922,0.00015105408536530935,6.15224301563128e-14,7.65196744695697e-18,9.373362518147036e-05,2.6967283727823967e-14,1.3633259758165422e-13,2.5831030917889074e-08,9.284364789575656e-09,3.079773489818582e-08,6.3838467288306575e-09,1.7441389522925796e-06,1.0860314657373346e-13
1.1191019169366873e-06,0.5857423060308714,7.513156037918715e-09,1.9497101550694544e-10,8.625669771091044e-10,1.4435229130574649e-08,0.0,0.0,7.295863275564873e-08,8.847182125885873e-12,6.369967432632298e-15,4.897502642342757e-20,2.6077614929240606e-18,7.803775691832308e-35,4.67929123472719e-27,3.644664051164296e-20,1.2490941748134137e-17,8.130918460950778e-18,2.9122465716100957e-21,1.645988805158367e-23,6.581789083779212e-12,9.206944519072541e-20,3.9946233204501054e-22,3.7013215452883944e-26,6.592434145258143e-23,8.98135349232676e-18,3.7000160748571e-18,1.7090506900898e-25,2.159422519139984e-34,9.735427237181279e-34,4.242120480693825e-25,1.7812028898233173e-23,1.2900275305176156e-16,6.680116008762986e-27,3.76,0.0,1.0000988453220174,0.9999061922582307,1.2408488329006623e-09,2.0236115707039314e-19,0.00015401778588292682,0.00015401779940519365,6.273268135156772e-14,7.804135462465581e-18,9.373362501989923e-05,2.8285088953410474e-14,1.4630999797344293e-13,2.615122666304231e-08,9.423019008137196e-09,3.1969827139390186e-08,6.59500531855494e-09,1.778359198369943e-06,1.1467616257785628e-13
1.1406380636583187e-06,0.5857426092166155,7.65614011987928e-09,1.9922857659069813e-10,8.881613634158836e-10,1.506847810452858e-08,0.0,0.0,7.464117205507104e-08,9.217907702377814e-12,6.9772614878461966e-15,5.231456182138816e-20,2.73739444341123e-18,8.485609335856072e-35,4.995025218498446e-27,3.8026500866107795e-20,1.3708979793889038e-17,8.717699150484873e-18,3.1408850514556658e-21,1.7509915893878524e-23,6.837543759309923e-12,9.579298609268792e-20,4.169580200786766e-22,4.288802344302204e-26,7.27235914525058e-23,9.861131242500521e-18,3.861876852050179e-18,1.863877479616872e-25,2.6625944413369337e-34,1.0991565813601744e-33,4.699599519782929e-25,1.9104621642262147e-23,1.382767881682481e-16,7.654982581481847e-27,3.76,0.0,1.0000958626498078,0.9999061905250594,1.311833392114497e-09,2.2721796773229733e-19,0.00015698149055975798,0.000156981504613443,6.39429289360791e-14,7.956303024071129e-18,9.373362485744243e-05,2.963007908732443e-14,1.567546014056816e-13,2.6468144155331822e-08,9.560172207321574e-09,3.315919905457882e-08,6.808751868573515e-09,1.8125793343638335e-06,1.209550962039924e-13
1.1837103571015815e-06,0.5857432155888129,7.93743767547659e-09,2.0760607368848243e-10,9.389408541612588e-10,1.6370456734613507e-08,0.0,0.0,7.803133277129616e-08,9.984761971820173e-12,8.322206203656922e-15,5.942485853949077e-20,3.005326113746751e-18,9.966250440468854e-35,5.662671351569097e-27,4.126518674571804e-20,1.6405813054022308e-17,9.977504856943959e-18,3.633612086537475e-21,1.9730844846583343e-23,7.363676948447809e-12,1.0346188234979536e-19,4.528351480942339e-22,5.69711507956388e-26,8.787859743019392e-23,1.1810576694709127e-17,4.194314960311198e-18,2.204487759767519e-25,3.99095536342028e-34,1.3899744472746536e-33,5.722154178908832e-25,2.186079184785506e-23,1.5803479555007855e-16,9.956844332899127e-27,3.76,0.0,1.0000898972874088,0.999906187030785,1.4600013957919355e-09,2.8427713550782904e-19,0.00016290887338710607,0.0001629088885351476,6.63634132729109e-14,8.260636785580566e-18,9.373362452990997e-05,3.239977792264374e-14,1.7907880420584753e-13,2.709228107294433e-08,9.830077401130623e-09,3.55890392842045e-08,7.243903155492001e-09,1.8810192754872076e-06,1.3413728215977717e-13
1.222475421200518e-06,0.5857437613245337,8.185394910102064e-09,2.1499135962544477e-10,9.841257108061373e-10,1.7581982070343845e-08,0.0,0.0,8.111058188541556e-08,1.070411358745459e-11,9.69190345055747e-15,6.632852185828624e-20,3.256182170727337e-18,1.143720209988143e-34,6.30517363039858e-27,4.4267931145496903e-20,1.9149980423978206e-17,1.1213523800339e-17,4.118916950560649e-21,2.186992607957361e-23,7.853867941868453e-12,1.1061675722350202e-19,4.8611072290288505e-22,7.272642698770804e-26,1.0342171116297586e-22,1.3796224312166783e-17,4.5032680539376564e-18,2.548645236493661e-25,5.658114083698608e-34,1.7024004935723173e-33,6.773746910925575e-25,2.4539473038232403e-23,1.7721772813811041e-16,1.2486990673337399e-26,3.76,0.0,1.000084528441578,0.9999061838546406,1.6003551440770007e-09,3.4493960567963476e-19,0.00016824348769181558,0.00016824350386077165,6.854183682742031e-14,8.534535618607423e-18,9.37336242321963e-05,3.498092342565345e-14,2.0085051986673108e-13,2.7643129534349778e-08,1.0068102248236621e-08,3.783315347040134e-08,7.644127213302546e-09,1.942614844473197e-06,1.4672124327839708e-13
1.259994718621306e-06,0.5857442895229176,8.420800068941023e-09,2.220027401895515e-10,1.0273487593390087e-09,1.8789714031983044e-08,0.0,0.0,8.411573355921464e-08,1.1426904655675266e-11,1.1172632376481634e-14,7.347841213888061e-20,3.5075810799963904e-18,1.2990781065200241e-34,6.964925937219303e-27,4.725142068399635e-20,2.2112799231393987e-17,1.250605000479864e-17,4.627846335087157e-21,2.406923169864862e-23,8.343346468165204e-12,1.1776983572343052e-19,5.191831620069639e-22,9.123853705060212e-26,1.20319689289935e-22,1.5942108509365444e-17,4.810919360290623e-18,2.9181508013790175e-25,7.831522831281968e-34,2.056779983531307e-33,7.9190402993979765e-25,2.7313777819452747e-23,1.9706751316018326e-16,1.541440533922706e-26,3.76,0.0,1.0000793321138208,0.9999061807528837,1.7424429181962802e-09,4.1308989166866677e-19,0.000173406639818244,0.00017340665700783976,7.065024271494373e-14,8.799630949375022e-18,9.373362394145459e-05,3.755638709792392e-14,2.2348219111769238e-13,2.8166647590744104e-08,1.0294187385399181e-08,4.0055800255425936e-08,8.039091550295969e-09,2.002230616343319e-06,1.5955818625178798e-13
1.297514016042094e-06,0.5857448177218341,8.651803978842939e-09,2.288825587793323e-10,1.0700374432608816e-09,2.003135719718565e-08,0.0,0.0,8.714488307532744e-08,1.2176028733318612e-11,1.2816842977579031e-14,8.110065087244683e-20,3.767297216153763e-18,1.4676693348683236e-34,7.662238222991631e-27,5.030902551572475e-20,2.5397201296085447e-17,1.3897003842109706e-17,5.176692380409301e-21,2.6397571934627276e-23,8.847619793783552e-12,1.2514732342581777e-19,5.530866743048503e-22,1.1346490821956388e-25,1.3917236883477982e-22,1.832313487091854e-17,5.126897789310044e-18,3.3258602239650247e-25,1.0713011605634377e-33,2.46869130289041e-33,9.198256646591956e-25,3.02692173767413e-23,2.181953859789967e-16,1.8879487131244593e-26,3.76,0.0,1.0000741357702267,0.9999061776244034,1.8905991319394512e-09,4.915653507846586e-19,0.00017856976510826847,0.00017856978335056096,7.275863764364712e-14,9.06472490253708e-18,9.373362364820731e-05,4.020557952081193e-14,2.4768737877235645e-13,2.8680861544261023e-08,1.0516155412767307e-08,4.2327349986139125e-08,8.441399407594197e-09,2.0618460510528915e-06,1.7304830511828067e-13
1.335033313462882e-06,0.5857453459212242,8.87850990411606e-09,2.356336395426804e-10,1.112165711354883e-09,2.1306278570298775e-08,0.0,0.0,9.019759137925177e-08,1.2951689493523936e-11,1.4635647673411493e-14,8.920673420652114e-20,4.035191018145699e-18,1.6499262969047043e-34,8.397348003096827e-27,5.3438976411241464e-20,2.902289325128897e-17,1.5390103869003564e-17,5.766743001729248e-21,2.885699393987009e-23,9.36668786826516e-12,1.3274922010143428e-19,5.878013594479007e-22,1.3995475965285838e-25,1.6011072702610883e-22,2.0954062582171794e-17,5.4510527874684715e-18,3.77419971713072e-25,1.4493848321961304e-33,2.944964273217194e-33,1.0619817198186858e-24,3.3407821198397135e-23,2.406145139278967e-16,2.295433336239504e-26,3.76,0.0,1.000068939411558,0.9999061744696878,2.0447463528139535e-09,5.814620009678703e-19,0.00018373286356199904,0.00018373288288909707,7.486702161358386e-14,9.329817478103718e-18,9.373362335250028e-05,4.292631961808104e-14,2.735032671445514e-13,2.918593276029325e-08,1.0734100478752499e-08,4.464691427646587e-08,8.850920243299415e-09,2.121461147791603e-06,1.871973297130818e-13
1.3725526108836701e-06,0.58574587412103,9.101017550543297e-09,2.422588227852047e-10,1.1537131209062409e-09,2.2613859929631608e-08,0.0,0.0,9.327342911844869e-08,1.375408677628895e-11,1.664041210938795e-14,9.780789124686703e-20,4.311128292888523e-18,1.8462630042420337e-34,9.17045457771949e-27,5.663957135470173e-20,3.3009709980418496e-17,1.6989055798346376e-17,6.399252151947161e-21,3.1449446762764065e-23,9.900550641149596e-12,1.4057552552020422e-19,6.233080870523505e-22,1.7130924557085627e-25,1.8326724517343042e-22,2.3849790585711968e-17,5.783239646551677e-18,4.265656068380946e-25,1.94066713828728e-33,3.492958315586514e-33,1.2192127844756165e-24,3.6731301414422044e-23,2.6433584294232386e-16,2.771711122201286e-26,3.76,0.0,1.0000637430385673,0.999906171289216,2.204803873058536e-09,6.839412388829367e-19,0.00018889593517955154,0.00018889595562361367,7.697539462479907e-14,9.594908676083747e-18,9.373362305437833e-05,4.571649733493333e-14,3.009653612987677e-13,2.9682019664556967e-08,1.0948110237359899e-08,4.701362456656306e-08,9.267525778172747e-09,2.181075905749454e-06,2.0201030471451558e-13
1.4100719083044582e-06,0.5857464023211952,9.31942284729183e-09,2.4876092290965986e-10,1.1946640549131827e-09,2.3953497309707988e-08,0.0,0.0,9.637197606598629e-08,1.4583416672026094e-11,1.884274362177065e-14,1.0691509413951041e-19,4.594979999013313e-18,2.057074795302394e-34,9.981720691412168e-27,5.990916836701362e-20,3.7377579283923273e-17,1.8697550549407473e-17,7.075439763506374e-21,3.4176784966285094e-23,1.0449208061974422e-11,1.4862623945124994e-19,6.595884142522614e-22,2.081833361845523e-25,2.0877565886302098e-22,2.7025332852078705e-17,6.123318927252128e-18,4.802775735602135e-25,2.5732233238429413e-33,4.1205840537465575e-33,1.3923561810195395e-24,4.0241071878641367e-23,2.8936823566507663e-16,3.3252238211294335e-26,3.76,0.0,1.0000585466519916,0.9999061680834559,2.3706884521477113e-09,8.00230209242671e-19,0.00019405897996104774,0.00019405900155428037,7.90837566773401e-14,9.85999849648676e-18,9.37336227538854e-05,4.8574073323588276e-14,3.3010754537922606e-13,3.0169278152357067e-08,1.1158267017899693e-08,4.942663080981817e-08,9.691089955330352e-09,2.240690324116749e-06,2.174916226018163e-13
1.4475912057252462e-06,0.5857469305216642,9.533817945902794e-09,2.551427018548702e-10,1.2350070298740389e-09,2.5324600439892656e-08,0.0,0.0,9.949282064789776e-08,1.5439871599759055e-11,2.125448012013585e-14,1.1653906702312969e-19,4.886621956758154e-18,2.2827380909620367e-34,1.0831274004464832e-26,6.324617931897823e-20,4.214648896318101e-17,2.051926237829477e-17,7.796491718350219e-21,3.704077199190528e-23,1.1012660080275276e-11,1.5690136166293007e-19,6.966245136424115e-22,2.512875803636536e-25,2.3677072369168623e-22,3.0495795268661707e-17,6.4711559468743855e-18,5.388163948756148e-25,3.3806907265368965e-33,4.8363253817105344e-33,1.582244435126934e-24,4.393826661584004e-23,3.157186045177773e-16,3.9650550456337815e-26,3.76,0.0,1.0000533502525564,0.9999061648528652,2.542314946272604e-09,9.316220533183998e-19,0.00019922199790661498,0.0001992220206812704,8.119210777126058e-14,1.0125086939323083e-17,9.373362245106436e-05,5.1497077385272614e-14,3.60962140464525e-13,3.064786179338298e-08,1.1364648749853855e-08,5.188510042644102e-08,1.0121488907034877e-08,2.3003044020840836e-06,2.3364505501738764e-13
1.4851105031460343e-06,0.5857474587223825,9.744291328944424e-09,2.614068524267848e-10,1.2747340880964264e-09,2.6726592187743153e-08,0.0,0.0,1.0263555954616172e-07,1.632364038136351e-11,2.388767937297893e-14,1.2669029406746432e-19,5.185934533237233e-18,2.5236102212190535e-34,1.1719208560136706e-26,6.66490648103262e-20,4.733645614390747e-17,2.245784709331129e-17,8.563559851721511e-21,4.004308347748846e-23,1.159090664558596e-11,1.654008919228706e-19,7.343991135633463e-22,3.013897517195329e-25,2.6738799585907668e-22,3.427635403194333e-17,6.826620343654432e-18,6.024483815501033e-25,4.403097838731522e-33,5.649262025546955e-33,1.789703912188298e-24,4.782375747648578e-23,3.4339203874403416e-16,4.700945930130497e-26,3.76,0.0,1.000048153840974,0.9999061615978935,2.7195968441567575e-09,1.079476050716287e-18,0.0002043849890163861,0.00020438501300476078,8.330044790661469e-14,1.0390174004602554e-17,9.37336221459574e-05,5.448360645288346e-14,3.935599608325459e-13,3.111792193715968e-08,1.1567329698246841e-08,5.438821744494533e-08,1.0558600923979578e-08,2.3599181388423315e-06,2.504737826631593e-13
