Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70)
5.2253391669907605e-20,0.8112036226094426,4.644567175943577e-31,1.9102992176792678e-23,2.5827669640042563e-44,1.999673704623927e-47,0.0,0.0,6.4198808220001e-34,2.1532927939768264e-62,4.170457937423012e-46,3.66277948710332e-60,6.0539719480775e-48,3.693975725293354e-83,2.820232328269037e-70,3.803093433098786e-47,1.72759869844286e-70,6.418982307845082e-32,1.6704635951901329e-62,6.17124496699661e-51,3.946906029728959e-30,1.9762481050299217e-47,1.203364415883518e-51,3.484474398710423e-109,8.250200797984381e-66,4.060292728022648e-49,1.2881334402473512e-59,1.9204867269180958e-93,2.062866096116948e-154,2.4626379293385428e-123,1.2870429249917588e-64,2.7609341955502477e-81,2.667260836058906e-72,1.1045956662934504e-100,3.76,0.0,0.5298971179942865,0.9999999999997263,5.1755974812942084e-61,7.873134370639229e-99,1.2732345031886935e-13,1.2205667895883869e-13,5.26677136003064e-15,8.75888616473895e-30,2.735822494736906e-13,1.1337064347168492e-33,1.755528619298461e-34,1.3247483212289254e-64,1.5014465321342574e-71,6.418982307845048e-32,5.976324701823401e-32,4.650987056765836e-31
1.0455218159495848e-19,0.811203622609462,1.8590372794541477e-30,3.8222581221687264e-23,2.067784006042403e-43,1.6009548514629684e-46,0.0,0.0,2.569625398034905e-33,3.4492779202349045e-61,3.338902167332768e-45,5.8652250998135975e-59,4.846858633212511e-47,1.1839256843071957e-81,4.516688902053057e-69,3.0447899369235507e-46,5.535141046763196e-69,2.5692657585583703e-31,2.6758521696707517e-61,4.940748354737111e-50,1.5797910052903508e-29,1.582200127477711e-46,9.635511814656414e-51,4.470063195541819e-107,1.3215683223967376e-64,3.25152722493121e-48,2.0634120199683352e-58,1.2312759680423292e-91,4.239965063470715e-151,6.318824097074963e-121,2.0616651653507056e-63,8.848214818635726e-80,8.54569344002929e-71,1.4162485381654108e-98,3.76,0.0,0.5298971179941591,0.9999999999994525,8.287707303765498e-60,1.0094570315682426e-96,2.5475752049027724e-13,2.4421940194841823e-13,1.0538118541858931e-14,3.505837097349002e-29,5.474021898209202e-13,4.537780263326529e-33,7.026689517437348e-34,2.12206400721517e-63,4.8105606524215394e-70,2.569265758558343e-31,2.3920873556895953e-31,1.8616069048523893e-30
2.0914976144506026e-19,0.8112036226095012,7.438570625514795e-30,7.646175931932129e-23,1.6548556473104158e-42,1.2812504449031092e-45,0.0,0.0,1.028184868428155e-32,5.522054334911365e-60,2.6721364950821884e-44,9.388184405679262e-58,3.878959966865234e-46,3.791530171265949e-80,7.230158120748019e-68,2.4367584222940855e-45,1.7723379722565882e-67,1.0280409660684348e-30,4.2838534360585116e-60,3.954100278084849e-49,6.321221794255393e-29,1.266240964902874e-45,7.7118496771003e-50,5.728048273368428e-105,2.115739077630294e-63,2.602539640951325e-47,3.3033793020615107e-57,7.887099361494427e-90,8.699065648859709e-148,1.619473831979202e-118,3.3005827102588975e-62,2.8335467505708356e-78,2.736296518417575e-69,1.814313988691054e-96,3.76,0.0,0.5298971179939042,0.9999999999989049,1.3265735486165374e-58,1.2931914647493524e-94,5.096256608329704e-13,4.885448479286827e-13,2.108081290428753e-14,1.4027914952421646e-28,1.0950420703744914e-12,1.815703178759689e-32,2.811591076170016e-33,3.397277060632606e-62,1.5403291868173083e-68,1.0280409660684134e-30,9.571465259181293e-31,7.44885247420073e-30
4.183449211452638e-19,0.8112036226095793,2.975912620439859e-29,1.5294011554596873e-22,1.3241359484376757e-41,1.0251950240549598e-44,0.0,0.0,4.113408987540358e-32,8.837855507327733e-59,2.138115188122322e-43,1.502415521285257e-56,3.103757324748704e-45,1.2137647284801584e-78,1.157101929544988e-66,1.9497774066755327e-44,5.673230693462283e-66,4.112833286607087e-30,6.856158120608989e-59,3.163880988559472e-48,2.5289003309593187e-28,1.01318515820005e-44,6.170856206909835e-49,7.335979596125216e-103,3.38616665734356e-62,2.08255898632586e-46,5.286943442185676e-56,5.049963310323935e-88,1.7831697294370372e-144,4.148228885806097e-116,5.282467597959517e-61,9.070740734297237e-77,8.758829218962444e-68,2.3232925568229178e-94,3.76,0.0,0.5298971179933945,0.9999999999978096,2.1229501013252038e-57,1.6559807743414467e-92,1.0193619415178664e-12,9.771957398936328e-13,4.2166201624232804e-14,5.612079422920926e-28,2.1903218309180832e-12,7.263995031368381e-32,1.1248195106844756e-32,5.4372235368493397e-61,4.9305736002891815e-67,4.112833286606916e-30,3.8292093587415546e-30,2.9800260294287226e-29
8.367352405456708e-19,0.8112036226097357,1.1904619288840196e-28,3.058968281247812e-22,1.0594093415311592e-40,8.202338964876162e-44,0.0,0.0,1.645497507347332e-31,1.414262400583709e-57,1.7106545659851885e-42,2.404109678843259e-55,2.4832416274257985e-44,3.884807405764515e-77,1.8515846941373807e-65,1.5599702095013414e-43,1.8157137422378003e-64,1.6452672099995452e-29,1.0971447347832074e-57,2.531345122969505e-47,1.0116424609059713e-27,8.106250892961191e-44,4.937235705042774e-48,9.392664542458928e-101,5.4186540915322084e-61,1.6662581248901248e-45,8.460338954357569e-55,3.2326870103402904e-86,3.6535720807371636e-141,1.0622508133763695e-113,8.453176573921694e-60,2.9031802890622373e-75,2.8032542849784586e-66,2.974435849466742e-92,3.76,0.0,0.5298971179923749,0.9999999999956191,3.3970661814064148e-56,2.120100754506289e-90,2.038834502885698e-12,1.9544975238412177e-12,8.433697904447559e-14,2.2450144699617473e-27,4.380881349751063e-12,2.905834493507798e-31,4.4996442316508224e-32,8.700822067383921e-60,1.5780268284168972e-65,1.645267209999409e-29,1.5318084025962442e-29,1.192107426392426e-28
1.673515879346485e-18,0.8112036226100483,4.762041481948384e-28,6.118102537844768e-22,8.47567708167305e-40,6.562182724261872e-43,0.0,0.0,6.582257863822992e-31,2.2629842700383356e-56,1.36858862455719e-41,3.8467713778734113e-54,1.986687617130833e-43,1.2432600259419531e-75,2.9627136809409342e-64,1.2480354856739717e-42,5.810731887070714e-63,6.581336651087433e-29,1.755559133017683e-56,2.0251722363785164e-46,4.0467345065949844e-27,6.485308581813066e-43,3.950009015975125e-47,1.2024281725963246e-98,8.670476563664175e-60,1.333090880437466e-44,1.3537525959877447e-53,2.0691470790359634e-84,7.484195958417209e-138,2.7197515541896853e-111,1.3526065354156733e-58,9.291049789046562e-74,8.971100066719491e-65,3.8076756184079465e-90,3.76,0.0,0.529897117990336,0.9999999999912379,5.435582842323014e-55,2.714014034641479e-88,4.0777796256135166e-12,3.90910109180713e-12,1.686785338063702e-13,8.980423289582334e-27,8.762000378400211e-12,1.1623810959625599e-30,1.799930934972934e-31,1.3922326947720324e-58,5.05007512379775e-64,6.58133665108634e-29,6.127482931128986e-29,4.768623739820681e-28
3.3470771569481135e-18,0.8112036226106738,1.9048553452293215e-27,1.2236371071121503e-21,6.780702604302575e-39,5.249870846479234e-42,0.0,0.0,2.6329567135575734e-30,3.620906381084789e-55,1.0948968924140656e-40,6.154990934640353e-53,1.5893878257520327e-42,3.978626740034911e-74,4.740487223708777e-63,9.984521183837654e-42,1.8595058719213547e-61,2.632588232279037e-28,2.8089966581953357e-55,1.6201762453621564e-45,1.6187267358695152e-26,5.1883700158078494e-42,3.1600956255038653e-46,1.5392150247218555e-96,1.3873266580419953e-58,1.0665064592593749e-43,2.1660828457927384e-52,1.3243269094393477e-82,1.5329354226762617e-134,6.963062569245369e-109,2.1642490936837357e-57,2.9732778796220466e-72,2.870861840962978e-63,4.87407935239486e-88,3.76,0.0,0.5298971179862582,0.9999999999824757,8.697154498310616e-54,3.474120418260713e-86,8.155669871037779e-12,7.818308228021912e-12,3.373616430157956e-13,3.5922423951913997e-26,1.752423839963126e-11,4.6496189881196645e-30,7.199870242503144e-31,2.2276532558462947e-57,1.6160863229163725e-62,2.632588232278163e-28,2.4510430324220334e-28,1.9074883019496584e-27
6.69419971215137e-18,0.8112036226119244,7.619498874327859e-27,2.447290821800626e-21,5.424626451722138e-38,4.1999466131533054e-41,0.0,0.0,1.0531933992744823e-29,5.793555452240993e-54,8.759279165641208e-40,9.848110919102402e-52,1.2715253615642682e-41,1.2731917009405887e-72,7.584904765322679e-62,7.987711899418896e-41,5.950533454380693e-60,1.0530460143139538e-27,4.494476276027883e-54,1.296156379048858e-44,6.474972810935529e-26,4.15074527359286e-41,2.5281122330347358e-45,1.9702637011967645e-94,2.2197629941053994e-57,8.53218672247964e-43,3.4657955030721765e-51,8.475925232206424e-81,3.139627973275764e-131,1.782607851940052e-106,3.462861482968634e-56,9.514730937480437e-71,9.186933592783014e-62,6.238984486302884e-86,3.76,0.0,0.5298971179781023,0.9999999999649513,1.391562598303602e-52,4.4469909044596485e-84,1.6311450361760798e-11,1.5636722501583326e-11,6.747278601771906e-13,1.4369115709666218e-25,3.5048714297824375e-11,1.8598665206433612e-29,2.879977410087104e-30,3.564309997104037e-56,5.171575868301017e-61,1.0530460143132545e-27,9.804271809987943e-28,7.630030808374838e-27
1.3388444822557883e-17,0.8112036226144258,3.047815038738828e-26,4.894598283310096e-21,4.339726895797424e-37,3.3599773746061346e-40,0.0,0.0,4.212795026099516e-29,9.26977292207424e-53,7.007465029509976e-39,1.5757077930893442e-50,1.0172263423843093e-40,4.0742632627411395e-71,1.2135976393149259e-60,6.390207551452006e-40,1.904189047220182e-58,4.2122055556612566e-27,7.1912272924864125e-53,1.036931256463836e-43,2.590002298250847e-25,3.3206159236179193e-40,2.022504666833131e-44,2.521981384316755e-92,3.5516531090994325e-56,6.825803440488599e-42,5.545323148458252e-50,5.424666857197756e-79,6.430138528881143e-128,4.563557871241259e-104,5.5406287906749115e-55,3.0447619209638426e-69,2.939846853536477e-60,7.986004386980087e-84,3.76,0.0,0.5298971179617908,0.9999999999299023,2.2265148514561645e-51,5.6922230777644e-82,3.2623011342704824e-11,3.127355105323354e-11,1.3494602894701586e-12,5.747675484882813e-25,7.00976655171346e-11,7.439503968518484e-29,1.1519968365203213e-29,5.702947925474647e-55,1.6549202064486584e-59,4.212205555655661e-27,3.921728627720862e-27,3.0520278338083147e-26
2.677693504337091e-17,0.8112036226194285,1.2191291055092297e-25,9.789213334859106e-21,3.471791789537441e-36,2.6879901086447973e-39,0.0,0.0,1.685122297212314e-28,1.483170404604666e-51,5.60598884036301e-38,2.521140544394391e-49,8.137835155007312e-40,1.3037722079124473e-69,1.9417756770510096e-59,5.1121813351371125e-39,6.093434268297218e-57,1.6848865663594547e-26,1.1506015714810189e-51,8.295474665972149e-43,1.036003554342739e-24,2.656500621191629e-39,1.6180106252500206e-43,3.2281642991070106e-90,5.682670974187912e-55,5.460664445844842e-41,8.872557258763016e-49,3.471810879418075e-77,1.3169108381903618e-124,1.168281312829534e-101,8.865046626666811e-54,9.743374788150547e-68,9.40755484175625e-59,1.0222152273679723e-81,3.76,0.0,0.5298971179291677,0.9999999998598044,3.562436769552984e-50,7.286093326521903e-80,6.524613330258483e-11,6.25472081746435e-11,2.6989251279368063e-12,2.2990760142542795e-24,1.4019556564745128e-10,2.975809192601757e-28,4.607999169816192e-29,9.124758543067768e-54,5.295770062140695e-58,1.684886566354979e-26,1.5686954059039205e-26,1.2208142278411518e-25
5.355391548499696e-17,0.8112036226294339,4.8765225397133155e-25,1.957844395207745e-20,2.7774375073522045e-35,2.1503956509849022e-38,0.0,0.0,6.74049777010504e-28,2.3730780412321205e-50,4.484798019644639e-37,4.0338314549048465e-48,6.510278215708149e-39,4.833455657149945e-68,3.1068859934575023e-58,4.0897513155628767e-38,1.9499036382194814e-55,6.739555308871868e-26,1.8409666076049207e-50,6.636389580547227e-42,4.144019489551301e-24,2.125203650475132e-38,1.2944127602791415e-42,5.953557963929444e-88,9.092294826744356e-54,4.368540343465307e-40,1.4196123621786253e-47,2.935941265915732e-75,1.5390859192170547e-120,4.5292964821217074e-99,1.4184107782815675e-52,3.117940073915176e-66,3.0104664784224964e-57,1.3084577597288994e-79,3.76,0.0,0.5298971178639215,0.9999999997196085,5.6999132429772365e-49,9.32622996240116e-78,1.3049237721431262e-10,1.2509452248990156e-10,5.397854724392949e-12,9.196315538311459e-24,2.8039135667486997e-10,1.1903252204720709e-27,1.8432020956663566e-28,1.4599648179443408e-52,1.6946504313480698e-56,6.739555308836062e-26,6.274789325748215e-26,4.8832630377611e-25
1.0710787636824906e-16,0.811203622649445,1.950610189534979e-24,3.915690724299571e-20,2.2219515826609606e-34,1.7203183951842288e-37,0.0,0.0,2.6962008304551132e-27,3.796929193373886e-49,3.587841547685362e-36,6.454135990152272e-47,5.208227129751462e-38,1.5533215177070573e-66,4.971147293156713e-57,3.271803759198117e-37,6.239698996892682e-54,2.6958242164241574e-25,2.945549669866469e-49,5.30911560682646e-41,1.6576088519289209e-23,1.7001641827461294e-37,1.0355343176347191e-41,7.638783476970967e-86,1.4547690223492534e-52,3.494835964517528e-39,2.271382285268637e-46,1.8861454146349686e-73,3.1533247728143007e-117,1.1610419248766528e-96,2.2694601325394226e-51,9.977749437873526e-65,9.63350812254994e-56,1.6748295169968423e-77,3.76,0.0,0.529897117733429,0.999999999439217,9.119885536991957e-48,1.1937593655847316e-75,2.609848650056393e-10,2.5018915141017025e-10,1.0795713595396648e-11,3.6785283841279825e-23,5.607829017968537e-10,4.761304147879165e-27,7.372813742070048e-28,2.3359467954667832e-51,5.422887453172405e-55,2.6958242163955126e-25,2.5099171047207055e-25,1.9533063905875775e-24
2.1421579813475325e-16,0.811203622689467,7.802442706349425e-24,7.831384205076066e-20,1.777561811223007e-33,1.3762561839341812e-36,0.0,0.0,1.0784806815935486e-26,6.075090211206496e-48,2.8702750557776154e-35,1.0326623378730372e-45,4.166584359476842e-37,4.9712931553754496e-65,7.954239574812853e-56,2.617444422481152e-36,1.9967047785129466e-52,1.078330332494893e-24,4.712881361619106e-48,4.2472940676614394e-40,6.630437533307031e-23,1.3601318526735071e-36,8.284329464798442e-41,9.777835738504282e-84,2.3276323919746222e-51,2.795870527554801e-38,3.6342134858677707e-45,1.2072061105938027e-71,6.458017511433731e-114,2.9722869885013993e-94,3.6311392675391593e-50,3.1930911971032963e-63,3.082724289983648e-54,2.1437834414454042e-75,3.76,0.0,0.529897117472444,0.999999998878434,1.4591877358143555e-46,1.528013168004464e-73,5.219698404597771e-10,5.003784104097176e-10,2.1591430049769847e-11,1.4714116854465976e-22,1.1215658443094457e-09,1.904522455651141e-26,2.9491269718468914e-27,3.737518385376775e-50,1.73532473641181e-53,1.078330332471977e-24,1.0039669839679154e-24,7.813227514942503e-24
3.213237199012575e-16,0.8112036227294889,1.658019151964689e-23,1.174707850844568e-19,5.0827168495667016e-33,3.9352346591175495e-36,0.0,0.0,2.2917716721900147e-26,2.316128457267624e-47,8.207194816140131e-35,3.801260732187827e-45,1.1913830197735557e-36,2.1977656988533668e-64,2.970495921938122e-55,7.48527571064177e-36,9.341032773548846e-52,2.291452641663825e-24,1.7967861516413382e-47,1.2144607642989917e-39,1.4089681101879174e-22,3.889127390045839e-36,2.4162807057020245e-40,5.4694408534179664e-83,8.874100807265513e-51,8.300242425210444e-38,1.3855440335469297e-44,5.991047683021345e-71,3.4687842675666125e-113,1.828892067049375e-93,1.384372208051792e-49,1.5276669396068184e-62,1.4435064835292303e-53,1.4197569947912183e-74,3.76,0.0,0.5298971172114589,0.9999999983176512,5.371323828326501e-46,1.0112941947278218e-72,7.829548157853996e-10,7.50567670568275e-10,3.2387145216509e-11,3.126749924235113e-22,1.6823486390907004e-09,4.0471109179079407e-26,6.266896307467263e-27,1.4249293112723462e-49,8.11823853390875e-53,2.2914526415983e-24,2.1334297827162235e-24,1.660310924145031e-23
5.355395634342659e-16,0.8112036228095327,4.583935153854153e-23,1.9578470405559137e-19,2.3358279738523293e-32,1.808490323285094e-35,0.0,0.0,6.336075256078174e-26,1.9046363568477334e-46,3.7717239647717706e-34,2.924998302489918e-44,5.475156882241181e-36,3.5442951618909797e-63,2.3169713653060243e-54,3.4402010723025115e-35,1.3643087585293178e-50,6.335196444716206e-24,1.4775617418307825e-46,5.5812110264535305e-39,3.8953827881417286e-22,1.7872986353679425e-35,1.1218586355915508e-39,3.6285257384287026e-81,7.297498491315296e-50,3.888009865467943e-37,1.139382906762763e-43,1.8951269549300194e-69,6.030656591505248e-110,2.3952707288475535e-91,1.1384200286926277e-48,2.303856819927832e-61,2.080644728091999e-52,7.32005042534058e-73,3.76,0.0,0.529897116689489,0.9999999971960862,4.133166015827788e-45,5.280651917983337e-71,1.3049247659225826e-09,1.2509461955214284e-09,5.397857039945234e-11,8.64454325507346e-22,2.8039136377281743e-09,1.1189074531102567e-25,1.7326132752590338e-26,1.1717718499764608e-48,1.1857114117574125e-51,6.335196444415081e-24,5.898304551590404e-24,4.59027123144551e-23
7.497554069672744e-16,0.8112036228895768,8.680217115610416e-23,2.7409865593049e-19,5.796519957782786e-32,4.48789900888052e-35,0.0,0.0,1.1998100476176056e-25,6.16906676494954e-46,9.359798803259004e-34,9.24085253441734e-44,1.3586987688787023e-35,1.3731559263599434e-62,7.395101385162479e-54,8.537877971525436e-35,5.424235284154594e-50,1.1996441229051961e-23,4.7857826172044184e-46,1.385016396233823e-38,7.376363439745719e-22,4.4353060703454115e-35,2.8202062424168985e-39,1.8522199093998898e-80,2.363641107042674e-49,9.881663187788971e-37,3.690430821052229e-43,8.444561859355192e-69,3.2857311152910576e-109,1.3642811610856395e-90,3.687313377253243e-48,9.308598112426698e-61,8.290196502530823e-52,4.146389284610668e-72,3.76,0.0,0.5298971161675191,0.999999996074522,1.305783609999852e-44,2.987522767737339e-70,1.8268947155457034e-09,1.751324725110619e-09,7.556999043186195e-11,1.6369452725415766e-21,3.9254780454409235e-09,2.118782616107088e-25,3.280907072856213e-26,3.7953393869857287e-48,4.7141661520036574e-51,1.1996441228304707e-23,1.1169127581329646e-23,8.692215221881751e-23
9.639712505002827e-16,0.8112036229696205,1.3946864757870373e-22,3.524126407091744e-19,1.1356957936831734e-31,8.79302197305463e-35,0.0,0.0,1.9277847365998162e-25,1.4989817222244405e-45,1.8338394658219597e-33,2.1616386514927898e-43,2.662060891757011e-35,4.082284742318848e-62,1.7465048796517e-53,1.672945500578152e-34,1.5632821080013038e-49,1.927518879123849e-23,1.1628661708736328e-45,2.7136234705315966e-38,1.1851910074410683e-21,8.689969795687914e-35,5.592132075440416e-39,7.972987752649289e-80,5.7432606310999265e-49,1.9789541531833432e-36,8.967139047040438e-43,3.018269866480447e-68,3.3369023096711603e-108,6.778281858561716e-90,8.959567370672837e-48,2.728568137792712e-60,2.3755851710865647e-51,1.6343834860846355e-71,3.76,0.0,0.5298971156455492,0.9999999949529581,3.0545304888710474e-44,1.1802924357053164e-69,2.3488646646547626e-09,2.251703259335846e-09,9.716140531373905e-11,2.630147762150486e-21,5.0470418622292604e-09,3.4043367135904148e-25,5.2715713992345e-26,9.222053803033753e-48,1.3586371170267798e-50,1.9275188789774426e-23,1.7945897961421972e-23,1.3966142616590664e-22
1.3924029375662996e-15,0.8112036231297082,2.72269357728953e-22,5.090406874897952e-19,2.8853254891976305e-31,2.233941201296896e-34,0.0,0.0,3.763403496104169e-25,5.3799610388147326e-45,4.659016996850809e-33,6.968508404683598e-43,6.763180340082079e-35,2.1015334957549826e-61,5.7391397063802705e-53,4.2510351843867795e-34,7.445044366861593e-49,3.762887014724627e-23,4.1736140969062324e-45,6.894175679016291e-38,2.31371888435426e-21,2.2077557573932773e-34,1.4572084991413833e-38,8.80012345397535e-79,2.0613018219235192e-48,5.26260951700967e-36,3.218374896456311e-42,2.1850663487119983e-67,2.1156486512116323e-106,1.0480039747510838e-88,3.215659819689807e-47,1.3535084456674083e-59,1.104998267491566e-50,1.4630563046832198e-70,3.76,0.0,0.5298971146016093,0.9999999927098319,9.84706387749306e-44,1.080037822655786e-68,3.392804561666409e-09,3.252460338666789e-09,1.4034422298951253e-10,5.134548997429171e-21,7.290168108943479e-09,6.645916395346434e-25,1.0291118069861775e-25,3.309869127286537e-47,6.470420373603615e-50,3.7628870143526785e-23,3.503380219001376e-23,2.726456983670282e-22
1.8208346246323163e-15,0.8112036232897959,4.481085649348986e-22,6.656688552695798e-19,5.794724476038634e-31,4.486528686213275e-34,0.0,0.0,6.1939162379312975e-25,1.3733916419320767e-44,9.356909936015585e-33,1.6643409459452888e-42,1.3582794338422097e-34,6.581151792907229e-61,1.3931048110889383e-52,8.53883675776011e-34,2.2461954949511486e-48,6.193070237162586e-23,1.0654360472213041e-44,1.3845871565075202e-37,3.807984152975406e-21,4.4339314925706215e-34,2.9869607426655887e-38,3.872133251713706e-78,5.262075315585779e-48,1.0957946924917457e-35,8.215837736444637e-42,8.035460043226256e-67,1.5992390246581096e-105,5.225490773359014e-88,8.208911439640967e-47,4.2023081586616794e-59,3.313902151718689e-50,6.068907807588503e-70,3.76,0.0,0.5298971135576693,0.9999999904667078,2.3518723923928347e-43,4.515678381937986e-68,4.436744456787666e-09,4.253217435046079e-09,1.8352702172495124e-10,8.450584700135677e-21,9.533292182620463e-09,1.0938040723572832e-24,1.6937422679441223e-25,8.449409504431371e-47,1.9521468893416235e-49,6.1930702364156e-23,5.765960449330178e-23,4.487279571380281e-22
2.249266311698333e-15,0.8112036234498837,6.700604288846013e-22,8.222971526914738e-19,1.0258622966199893e-30,7.942687907378664e-34,0.0,0.0,9.261815411723287e-25,2.9649219608573537e-44,1.6564904097726462e-32,3.420511238411749e-42,2.404615288989395e-34,1.6946459537178592e-60,2.90345825145968e-52,1.5118331539820651e-33,5.617821251584279e-48,9.26055655339888e-23,2.300096599825923e-44,2.4511877022459888e-37,5.69411091900593e-21,7.849558833608649e-34,5.366989100366964e-38,1.3798537624204456e-77,1.1359942654357816e-47,1.9908241862509625e-35,1.7736612194498534e-41,2.4028551160335315e-66,1.0405016421778018e-104,2.1101432788031006e-87,1.772167012190211e-46,1.0786621155211096e-58,8.254141507528607e-50,2.0361654514201416e-69,3.76,0.0,0.5298971125137294,0.9999999882235862,4.833560887361662e-43,1.5199012920721098e-67,5.480684349883506e-09,5.25397454969145e-09,2.2670980016718212e-10,1.263622828371431e-20,1.1776413928045342e-08,1.6355749511790346e-24,2.5326684799513873e-25,1.8240867979193504e-46,4.882392161624026e-49,9.260556552076478e-23,8.62188629467123e-23,6.709866114513952e-22
3.1061296858303667e-15,0.8112036237700594,1.255198529575756e-21,1.135554144605942e-18,2.6061243551507507e-30,2.0177881976146138e-33,0.0,0.0,1.734981011838999e-24,1.0859441620977452e-43,4.2081925162940954e-32,1.1905852717590718e-41,6.108749053982378e-34,8.836784477094331e-60,1.0354391472433787e-51,3.841249090605681e-33,2.9173318031411007e-47,1.734747829164082e-22,8.424416943321397e-44,6.227054838087375e-37,1.0666563447850255e-20,1.9941203704038867e-33,1.3890419085040873e-37,1.6689471101102005e-76,4.160744146257612e-47,5.22223614964769e-35,6.496280165238683e-41,1.8094113708770735e-65,7.487054199820391e-103,3.989276207786437e-86,6.4908192952480685e-46,5.863732545913294e-58,4.294173201938751e-49,2.5579352252668736e-68,3.76,0.0,0.5298971104258496,0.9999999837373497,1.6824791438539123e-42,1.9120624492941376e-66,7.568564129871712e-09,7.25548883492774e-09,3.1307529489737475e-10,2.367095957352595e-20,1.6262650287905628e-08,3.0638629173776876e-24,4.74435810947709e-25,6.6809855672848834e-46,2.535422967898457e-48,1.7347478288281407e-22,1.6151041230045095e-22,1.2569335131931072e-21
3.9629930599624e-15,0.8112036240902348,2.0276242884576728e-21,1.4488116630679294e-18,5.288581390299866e-30,4.0946942323754036e-33,0.0,0.0,2.802656929664512e-24,2.8095883021098668e-43,8.539653272014041e-32,3.011226787377729e-41,1.2396438470810402e-33,2.857007444367886e-59,2.6511063091139628e-51,7.795573634137832e-33,9.3375988609649e-47,2.8022843826000384e-22,2.1795893000517212e-43,1.2636500694200757e-36,1.7230573310583292e-20,4.046648710920183e-33,2.844819460652765e-37,8.14063639925366e-76,1.0764818665844053e-46,1.0764863546000447e-34,1.6807372104685e-40,7.173310451258101e-65,6.436565044228084e-102,2.301153485404252e-85,1.6793268227681824e-45,1.9126377657341865e-57,1.3765557080988248e-48,1.231740815447763e-67,3.76,0.0,0.5298971083379699,0.9999999792511228,4.255426813654e-42,9.198850653279055e-66,9.656443901633629e-09,9.257003194352134e-09,3.994407072062182e-10,3.823762218280733e-20,2.0748877191531504e-08,4.949311734490771e-24,7.663958963576588e-25,1.7285278040822152e-45,8.115208968323591e-48,2.8022843819183208e-22,2.609007801230855e-22,2.0304269506746776e-21
5.676719808226468e-15,0.8112036247305857,4.134258903821601e-21,2.0753282794196716e-18,1.5500302341503056e-29,1.2001254792156514e-32,0.0,0.0,5.714529083329338e-24,1.2177636728421679e-42,2.502894919092896e-31,1.291584210659382e-40,3.6332838045168415e-33,1.8175559548937298e-58,1.1527158774973475e-50,2.284965098771872e-32,5.994033201210952e-46,5.713787440385286e-22,9.447004377602791e-43,3.703633737684003e-36,3.513259439822968e-20,1.1860328295323284e-32,8.41031413998574e-37,1.2072103386648925e-74,4.665823775462859e-46,3.2014719448813183e-34,7.28483695916489e-40,6.811844648117402e-64,5.161594309118427e-100,5.329512968666323e-84,7.278750564178955e-45,1.2537768560302316e-56,8.887352570383253e-48,1.896906828216935e-66,3.76,0.0,0.5298971041622104,0.9999999702786974,1.8253543465876829e-41,1.4086182945031897e-64,1.3832203420482052e-08,1.3260032135733559e-08,5.72171284595008e-10,7.796522884194713e-20,2.9721302634169265e-08,1.0091503583147104e-23,1.56266083205521e-24,7.492009062463112e-45,5.209348350743911e-47,5.713787438387249e-22,5.319675112443994e-22,4.139973448401596e-21
9.104173304754602e-15,0.8112036260112881,1.0594637053137649e-20,3.3283678298310537e-18,6.520945034181824e-29,5.049007708312472e-32,0.0,0.0,1.4644331121658432e-23,8.59094715388451e-42,1.0529703440858934e-30,9.25898461944416e-40,1.528526173707592e-32,2.127661034297175e-57,8.345955667509859e-50,9.613272305510212e-32,7.202573649070893e-45,1.4642527222187126e-21,6.664542339945048e-42,1.558113035489242e-35,9.003249491858187e-20,4.989621918396023e-32,3.557935292276784e-36,4.125656346976223e-73,3.291615705450581e-45,1.3593200650580228e-33,5.139219928817284e-39,1.350776536211306e-62,1.223023361484298e-97,3.1601008292351175e-82,5.134966714798369e-44,1.527234777587852e-55,1.0806315511007544e-46,6.998073905426685e-65,3.76,0.0,0.5298970958106914,0.9999999523339598,1.3086947104281427e-40,5.135008408277126e-63,2.2183722359478053e-08,2.1266090908617406e-08,9.176314504673157e-10,1.99797085629637e-19,4.766604006253516e-08,2.586104948400939e-23,4.004571100957701e-24,5.285422478865226e-44,6.259668677986323e-46,1.4642527213781405e-21,1.363240766245488e-21,1.0609281449453459e-20
