Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615)
7.446129427054238e-20,0.8506920390574854,9.508668893978162e-24,1.284410952102141e-23,1.858612292269443e-34,4.6898368549644256e-36,0.0,0.0,9.877559886753973e-19,1.2731169766089893e-33,8.936398185706553e-45,9.387846150323023e-45,2.8591029568478596e-41,4.0699518986761745e-56,7.041452351120968e-38,6.74064954814738e-32,2.977141731024047e-20,1.1316443044428081e-31,2.1790651680204637e-53,6.016956207194021e-51,5.830029660869149e-30,3.107330061451564e-47,1.629577366722896e-20,1.2638110314393807e-49,5.1740848806301965e-36,1.0374821605171154e-46,2.2598081542292246e-28,5.990969511839296e-36,6.4323553327322985e-53,3.7891363801453567e-53,1.450330983797644e-49,6.6634089342533685e-52,1.9846307040328324e-41,1.0303865002628369e-53,3.76,0.0,0.9229356958065366,0.9999999999996607,1.5748937617539723e-45,8.728731287448028e-18,2.066958229203524e-13,1.9799618757445922e-13,8.699635345892944e-15,1.4896582358098938e-29,3.393067217958142e-13,1.5899983264629966e-33,2.133664658331861e-34,1.0074464692889854e-36,1.5358138843157487e-47,1.131413268382422e-31,1.057473068554403e-31,7.171244559090337e-31,5.2673766516693995e-31,7.953671319962488e-35,2.560267692589733e-38,6.0486202849885645e-22,4.1932517067002587e-32,4.718918424095572e-50,9.664958976963234e-49,2.2671300060724847e-43,3.6277204776487675e-55,7.951997398714935e-36,1.5354776458862325e-43,1.629577366729665e-20,8.371100827383762e-50,5.8231404509702916e-36,2.977141731009394e-20,2.4936968040458296e-50,2.246190973538064e-19,9.249112801738857e-30,3.0681199381134085e-37,7.631463999707444e-19,1.0373979016454241e-35,3.5879724165797896e-33,6.04862254031535e-22,3.0715154004119324e-45,6.056502731596226e-62,1.733151232947837e-49,3.508000411877591e-62,1.6393050966286758e-61,8.728731287448174e-18,5.581363672408942e-35,7.942870730871086e-76,5.9009229788358545e-80,2.8046779523350956e-67,3.416482350051555e-31,8.066255592651144e-49,9.89687102284896e-38,5.79892578494069e-66,4.412708050488028e-60,7.119087430975795e-53,1.6950231365524637e-48,3.879779387933601e-80,7.675446600448118e-50,3.520057769907565e-35
1.489872812381052e-19,0.8506920390575162,1.9025619967823466e-23,2.5699378133075257e-23,7.439292881845061e-34,1.8771586791431635e-35,0.0,0.0,1.976370149364573e-18,5.095785745027887e-33,7.154552281334244e-44,7.515985146782128e-44,2.289020822377372e-40,3.258436223870438e-55,2.8184159958416263e-37,2.6980164832077732e-31,5.956870031781957e-20,4.529526369973765e-31,1.7445771363099754e-52,4.81722353283957e-50,2.3335312139856312e-29,2.4877534389768023e-46,3.2605705261048987e-20,1.0118172763614007e-48,2.070982357683266e-35,8.306191305312574e-46,9.045121846517791e-28,2.397953764510682e-35,5.1511011359548555e-52,3.0343635829386852e-52,1.1611466504010743e-48,5.3361380459691945e-51,1.588911303587886e-40,8.531883458456816e-53,3.76,0.0,0.9229356958063297,0.9999999999993211,1.2608726129568372e-44,1.746504618157238e-17,4.1357122518288484e-13,3.961643961641666e-13,1.7406829018717266e-14,5.962515104277596e-29,6.789082364893181e-13,6.364136961520226e-33,8.540219124838494e-34,4.0324113605057976e-36,1.2295849485377313e-46,4.528601622490059e-31,4.232648128047318e-31,2.8703667037747028e-30,2.108323378545793e-30,3.1835413298556423e-34,1.0247743029388599e-37,1.2102495679047355e-21,1.6783934756050005e-31,3.778004043919068e-49,7.737843890143314e-48,1.8150825168043963e-42,3.0777225366645875e-54,3.1828713409049284e-35,6.1459121584225405e-43,3.260570526131992e-20,6.701975805710787e-49,2.3307737345869916e-35,5.956870031723306e-20,1.9964737358005182e-49,4.494333459554467e-19,3.702055509011842e-29,1.2280475505694678e-36,1.5269558289500798e-18,4.1522951443303594e-35,1.436124019195971e-32,1.2102504706232048e-21,2.459079933110311e-44,9.698295414670502e-61,1.387574819346779e-48,5.6173712589296875e-61,2.6258179455293356e-60,1.7465046181572962e-17,2.2340000144429374e-34,2.5446523451638396e-74,1.8904748679759039e-78,4.4911389510524697e-66,1.367483300994189e-30,6.457909102234803e-48,3.961327615375097e-37,9.285836714177282e-65,7.0660822170076675e-59,5.7010438060238035e-52,1.3570491558581831e-47,1.2429624063861086e-78,6.1450279186866344e-49,1.4089404613632208e-34
2.9803925517323087e-19,0.8506920390575782,3.805958501023487e-23,5.140991536828416e-23,2.9766861889927622e-33,7.511093676690303e-35,0.0,0.0,3.953598470740794e-18,2.038978054840315e-32,5.725816268043729e-43,6.015072401417862e-43,1.8319123379007364e-39,2.6077392842842274e-54,1.1277335139812513e-36,1.0795580261876863e-30,1.191632663338291e-19,1.8124005477476487e-30,1.3961919808514606e-51,3.855242879036933e-49,9.337164421585205e-29,1.990958830415763e-45,6.522556844826946e-20,8.097613330121685e-48,8.286627010144641e-35,6.64748876072282e-45,3.619226919957289e-27,9.594975894116368e-35,4.1229686765541234e-51,2.4287134152415004e-51,9.292702165483474e-48,4.271083824085894e-50,1.271611945340455e-39,7.280313544559069e-52,3.76,0.0,0.922935695805916,0.9999999999986419,1.0090812964515992e-43,3.493767596981326e-17,8.273220297077644e-13,7.925008133461268e-13,3.482121636163354e-14,2.3857826949778025e-28,1.3581112656245529e-12,2.546483752190338e-32,3.417200065739195e-33,1.6134897917693856e-35,9.840416555884116e-46,1.8120305273840822e-30,1.6936105787517815e-30,1.1485205639833296e-29,8.436039731803798e-30,1.273831219650588e-33,4.100432049190295e-37,2.4210246493905057e-21,6.715760111098481e-31,3.023551448043237e-48,6.192626800438522e-47,1.452617653826724e-41,2.7405633215810415e-53,1.2735631494321336e-34,2.45916540921826e-42,6.52255684493535e-20,5.363619574336806e-48,9.326130911733788e-35,1.1916326633148234e-19,1.597785786816884e-48,8.990618431297916e-19,1.4813044186303967e-28,4.9137898098278966e-36,3.054574686879854e-18,1.661458919855566e-34,5.746366714678198e-32,2.421028261440227e-21,1.968011310958472e-43,1.5523588647913933e-59,1.1104815689097922e-47,8.991452318478414e-60,4.203654045589817e-59,3.4937675969815594e-17,8.93890997856941e-34,8.147584661145481e-73,6.053009191997177e-77,7.188747161967923e-65,5.471714433280464e-30,5.168289971224949e-47,1.5850470387372863e-36,1.486338615405192e-63,1.1310333309308258e-57,4.563145750793533e-51,1.0860517596029612e-46,3.979774075588939e-77,4.917891390884756e-48,5.637597074354035e-34
5.961432030434822e-19,0.8506920390577021,7.612776667394085e-23,1.0283098988310677e-22,1.190868324550802e-32,3.0049376436937356e-34,0.0,0.0,7.908055113484712e-18,8.157239922120321e-32,4.5815230102226746e-42,4.81297185721831e-42,1.4658082016007957e-38,2.0865876340395345e-53,4.511668391572489e-36,4.318935070586499e-30,2.3835239836925375e-19,7.25078236836564e-30,1.117165809791638e-50,3.084780049722218e-48,3.7354737686502502e-28,1.593069560873929e-44,1.3046529482103203e-19,6.479320974632437e-47,3.3151903967788303e-34,5.319007147995305e-44,1.4479264376223742e-26,3.838645035141186e-34,3.2992102524191466e-50,1.9434601295400198e-50,7.435573619647149e-47,3.417749379770982e-49,1.01748275840742e-38,6.549036410078315e-51,3.76,0.0,0.9229356958050884,0.9999999999972835,8.07418353745485e-43,6.98829355462637e-17,1.6548236387567813e-12,1.5851736477202287e-12,6.964999103653656e-14,9.544684305973242e-28,2.7165173228879295e-12,1.0187593182236354e-31,1.3671025415995202e-32,6.455009821846854e-35,7.873828360692434e-45,7.249302038638217e-30,6.775545124648948e-30,4.59483012678098e-29,3.374965214036123e-29,5.096154445670878e-33,1.640439829449911e-36,4.842574823058096e-21,2.6867413484242428e-30,2.4193005421772525e-47,4.955042316237657e-46,1.1623148260747478e-40,2.6368712057906936e-52,5.095082091312135e-34,9.838262978973549e-42,1.3046529482536896e-19,4.291711406150832e-47,3.7310596458717165e-34,2.383523983598651e-19,1.2784714354687902e-47,1.7983188373627384e-18,5.926182241750508e-28,1.9658358919398875e-35,6.10981240262381e-18,6.6469175615735835e-34,2.298920866586176e-31,4.842589273609006e-21,1.5747080582969858e-42,2.484279588183288e-58,8.885539765219287e-47,1.438925108204874e-58,6.727723337568488e-58,6.988293554627306e-17,3.5761460591089436e-33,2.6079788934601147e-71,1.9375214703948707e-75,1.1504335914101094e-63,2.189042069812777e-29,4.135417219367447e-46,6.341220321769381e-36,2.378625707421481e-62,1.8100215616622599e-56,3.6514411612058033e-50,8.690064168755726e-46,1.2738949292922362e-75,3.935060897090794e-47,2.2554059271872835e-33
1.1923510987839848e-18,0.85069203905795,1.5226513631688552e-22,2.056731390903713e-22,4.763861136474325e-32,1.2020817481114644e-33,0.0,0.0,1.581696839893847e-17,3.263161528301989e-31,3.6655664960122654e-41,3.850743142804959e-41,1.1727579053820723e-37,1.6694286066149336e-52,1.8048142340281844e-35,1.727714631333843e-29,4.767306624537251e-19,2.9005490074400367e-29,8.938176606436358e-50,2.4680583637740165e-47,1.4943111163528642e-27,1.2745766605834933e-43,2.6094474755984383e-19,5.183948956435167e-46,1.3261840849265825e-33,4.2556148346947965e-43,5.792177121749235e-26,1.5356068954854155e-33,2.6397023673377917e-49,1.5549643002306785e-49,5.949023712032744e-46,2.7345728811218702e-48,8.140634956208753e-38,6.397723648832154e-50,3.76,0.0,0.9229356958034333,0.9999999999945667,6.459960184073145e-42,1.397734546990394e-16,3.309826856851848e-12,3.1705193165091583e-12,1.3930754034262446e-13,3.8181844483300255e-27,5.4333294333863136e-12,4.07536893291012e-31,5.468855232292237e-32,2.582214082646588e-34,6.299660814028388e-44,2.8999568214920685e-29,2.7104386254929176e-29,1.8380816350360258e-28,1.3500959573396352e-28,2.0386277623013718e-32,6.562293409425491e-36,9.685675213177476e-21,1.0747840063646116e-29,1.9356242075467575e-46,3.9644102427839914e-45,9.299401510203628e-40,2.820171374106405e-51,2.0381988665114253e-33,3.935625500672364e-41,2.6094474757719275e-19,3.4336954590696618e-46,1.4925453232362147e-33,4.767306624161673e-19,1.0228743369539041e-46,3.596832825365658e-18,2.370665823715909e-27,7.863983556744066e-35,1.2220287833649369e-17,2.658983419514771e-33,9.19643187978586e-31,9.68573302008547e-21,1.2598860629916972e-41,3.975251714362882e-57,7.10910676937837e-46,2.3025143919120282e-57,1.0765859065578833e-56,1.397734546990769e-16,1.4305748459621828e-32,8.346735542827302e-70,6.200962499643585e-74,1.840881005756403e-62,8.756880922125677e-29,3.30864790413237e-45,2.5366946044808523e-35,3.8061883478785576e-61,2.8963291192215454e-55,2.9215228822320855e-49,6.9527114417972e-45,4.077051429553087e-74,3.1483478668501608e-46,9.022357950948821e-33
2.38476689026499e-18,0.8506920390584454,3.045439008649054e-22,4.1135743821537776e-22,1.9056221152091048e-31,4.808593573192556e-33,0.0,0.0,3.163479496970966e-17,1.3053177250953534e-30,2.9325925231268757e-40,3.0807408545344924e-40,9.382508638373228e-37,1.3356062881227267e-51,7.21955069985172e-35,6.911139740901402e-29,9.534871906771563e-19,1.1602668229229653e-28,7.150883173736427e-49,1.974540426212667e-46,5.9774876936926444e-27,1.0197097363514606e-42,5.219036530106139e-19,4.1473560462577356e-45,5.3049521997032124e-33,3.404659710327653e-42,2.31696512503884e-25,6.1428688499455706e-33,2.1118955684086558e-48,1.2440505857181573e-48,4.7594449099400114e-45,2.1878403152206755e-47,6.512817133613344e-37,6.971305133342712e-49,3.76,0.0,0.9229356958001231,0.999999999989133,5.168213537613794e-41,2.795544930040901e-16,6.619833293030112e-12,6.341210654249924e-12,2.7862263877992784e-13,1.527335925613366e-26,1.0866953638269604e-11,1.630213908890844e-30,2.1876311121390884e-31,1.032927671727976e-33,5.039967938492831e-43,1.1600299342128866e-28,1.0842195652922227e-28,7.352625715457658e-28,5.400603577736921e-28,8.154843499523879e-32,2.625024213136346e-35,1.9371876164553028e-20,4.299310965430457e-29,1.5485728805682727e-45,3.171678756957074e-44,7.439874380047339e-39,3.393056743464357e-50,8.153128493492888e-33,1.5743142786499321e-40,5.219036530800127e-19,2.747086908845406e-45,5.9704242313860776e-33,9.534871905269192e-19,8.183384363473957e-46,7.193860799519605e-18,9.483049161282254e-27,3.1457214309659047e-34,2.4441238693851045e-17,1.063636650760186e-32,3.6787224389039695e-30,1.937210740159392e-20,1.0079566991132418e-40,6.360726259383646e-56,5.687555412044425e-45,3.6842104131064747e-56,1.722657596076539e-55,2.7955449300424e-16,5.722532240709945e-32,2.6711478801055653e-68,1.9844510159585505e-72,2.9455594253965357e-61,3.502894901799355e-28,2.64704397847556e-44,1.014719160583449e-34,6.090211243212676e-60,4.6343622958268245e-54,2.3373664303435355e-48,5.562433209465627e-44,1.304750487205395e-72,2.518797965072299e-45,3.609090030064629e-32
4.769598473227e-18,0.8506920390594362,6.091175310094656e-22,8.227260393073022e-22,7.622644506470548e-31,1.9235333001328805e-32,0.0,0.0,6.327044811070671e-17,5.2213771297629495e-30,2.3461298845123962e-39,2.4646513327740013e-39,7.506185065779001e-36,1.0685103918136242e-50,2.887879032519273e-34,2.764512139958884e-28,1.9070002473419727e-18,4.641161783244496e-28,5.720846208795657e-48,1.5796698369907184e-45,2.3910437254677665e-26,8.15787153625006e-42,1.0438214638047397e-18,3.317963591397443e-44,2.122024052554077e-32,2.723801606815012e-41,9.268049046033784e-25,2.4573505914661666e-32,1.6895699265232578e-47,9.952731871461838e-48,3.807646309244134e-44,1.7503972995142194e-46,5.2103773721381784e-36,8.541860025001036e-48,3.76,0.0,0.9229356957935028,0.9999999999782657,4.134669045826827e-40,5.591165696121882e-16,1.3239846165339164e-11,1.2682593330383077e-11,5.572528349550447e-13,6.109467988272412e-26,2.1734201983582272e-11,6.520988320273625e-30,8.750702513161808e-31,4.1317948168773396e-33,4.03207010714125e-42,4.640214171588866e-28,4.336966480110514e-28,2.9411101191221545e-27,2.160285379235837e-27,3.262004267404894e-31,1.0500310772983916e-34,3.87442787518513e-20,1.7197593745921905e-28,1.238887712784444e-44,2.5374032302993146e-43,5.952040764370931e-38,4.533453044790401e-49,3.2613187685973484e-32,6.297385387911007e-40,1.0438214640823403e-18,2.1977217466338914e-44,2.388218281120711e-32,1.907000246741012e-18,6.546864790512501e-45,1.4387916740419932e-17,3.7932968380891777e-26,1.2583141792268897e-33,4.888314040685664e-17,4.2546331899801233e-32,1.471518912669859e-29,3.874520371883182e-20,8.063844986859392e-40,1.0177420828611201e-54,4.550152329920772e-44,5.894886572378168e-55,2.7563482674318e-54,5.591165696127879e-16,2.2890594716319295e-31,8.54798121739886e-67,6.350472065571674e-71,4.713014934920405e-60,1.4011864672564402e-27,2.1176854413953794e-43,4.058959458717163e-34,9.744586208553478e-59,7.41516822384885e-53,1.8699526106569312e-47,4.450052191536829e-43,4.175351992362712e-71,2.015086250817025e-44,1.44366537929885e-31
9.539261639151022e-18,0.8506920390614183,1.2183291954926524e-21,1.645463252858811e-21,3.049089589298767e-30,7.694665375018824e-32,0.0,0.0,1.2654175439051952e-16,2.0885720979236402e-29,1.8769264687069092e-38,1.971744704539031e-38,6.005019303120664e-35,8.548184573219265e-50,1.1551633626558879e-33,1.1058161043904187e-27,3.81402636154342e-18,1.856483651758627e-27,4.576737492878164e-47,1.263750869708193e-44,9.564272210466196e-26,6.526374702175924e-41,2.087657084963335e-18,2.654402375046072e-43,8.488182555569215e-32,2.179081540879849e-40,3.707257319799562e-24,9.830726845704007e-32,1.3516773308220823e-46,7.962333323842497e-47,3.0461532047999424e-43,1.4004514453126154e-45,4.1683513556483837e-35,1.1577119060100234e-46,3.76,0.0,0.9229356957802621,0.9999999999565311,3.3077746146367035e-39,1.1182407228203723e-15,2.6479871909767354e-11,2.5365358685255862e-11,1.1145132245073197e-12,2.4438120455287973e-25,4.3468698416391965e-11,2.6084218740035453e-29,3.5003166368960875e-30,1.652734793797884e-32,3.2256944509761694e-41,1.856104573210728e-27,1.7348042257341787e-27,1.1764560117921196e-26,8.641229395471623e-27,1.304815381679333e-30,4.200167267984143e-34,7.74890866646365e-20,6.879107474253482e-28,9.911219364881052e-44,2.0299466713080346e-42,4.761689096875184e-37,6.537149123431671e-48,1.3045415934207307e-31,2.5189799014695203e-39,2.087657086073748e-18,1.7581982878515699e-43,9.552970302584787e-32,3.814026359139555e-18,5.237557038647849e-44,2.877602859259031e-17,1.5173341692232456e-25,5.033307968893365e-33,9.776694380327682e-17,1.7018706091258997e-31,5.886135518847977e-29,7.749278657018328e-20,6.4511525384316e-39,1.6284080355597851e-53,3.640165062682708e-43,9.431938440078021e-54,4.410234099270424e-53,1.1182407228227704e-15,9.156331063225788e-31,2.7354032564712167e-65,2.0321876586372515e-69,7.540919773124205e-59,5.604802878121754e-27,1.6941684491584184e-42,1.6236004887753833e-33,1.55915374800069e-57,1.186441993882671e-51,1.4959862190442077e-46,3.560084001351455e-42,1.3361366941279385e-69,1.6120881665626958e-43,5.7747202267690664e-31
1.9078587970999063e-17,0.8506920390653824,2.4370101412351735e-21,3.2909377254325863e-21,1.2196426549353373e-29,3.078244930637683e-31,0.0,0.0,2.5308436694142003e-16,8.354330883544923e-29,1.5015505424961615e-37,1.577405504379771e-37,4.804043922907842e-34,6.83858822168081e-49,4.6206769422474335e-33,4.423286911172122e-27,7.628078593433575e-18,7.425972803981902e-27,3.661421656297485e-46,1.0110066982642782e-43,3.825728355390271e-25,5.221130773564128e-40,4.175328325561898e-18,2.12353450049384e-42,3.3952902907661236e-31,1.7432984863991603e-39,1.4829104617303487e-23,3.9332903351102668e-31,1.081350421458043e-45,6.369952910892175e-46,2.4369370339465086e-42,1.1205483368811352e-44,3.3347008537112857e-34,1.685147508536997e-45,3.76,0.0,0.9229356957537809,0.999999999913062,2.6462355888551504e-38,2.23648902920469e-15,5.295992339786411e-11,5.0730889405427376e-11,2.229033992420033e-12,9.775297825454252e-25,8.69376902507488e-11,1.0433740657765465e-28,1.4001337958310676e-29,6.61097323666877e-32,2.5805710065296168e-40,7.424456241838574e-27,6.9392520884303e-27,4.705847955152843e-26,3.4565093191435114e-26,5.219291284911494e-30,1.6800756384479237e-33,1.5497871344296152e-19,2.751656983678089e-27,7.929022601606271e-43,1.6239669669037336e-41,3.809373840587545e-36,9.886327651791957e-47,5.218199438753641e-31,1.007597183003473e-38,4.175328330003572e-18,1.4065669904626704e-42,3.821207556824326e-31,7.628078583818067e-18,4.190075370402701e-43,5.755225217840998e-17,6.069367538084969e-25,2.0133334682792855e-32,1.955345504777532e-16,6.807517227660407e-31,2.354466175961422e-28,1.549935131403219e-19,5.160952635072125e-38,2.605469411639593e-52,2.912149326648271e-42,1.5091197422781725e-52,7.056435988949686e-52,2.236489029214284e-15,3.662551080851315e-30,8.753369156937239e-64,6.503058978428593e-68,1.2065548314851423e-57,2.2419325495307312e-26,1.3553427855215778e-41,6.494436500744252e-33,2.494662270295152e-56,1.89831923288706e-50,1.1967991772824436e-45,2.848084097198216e-41,4.275675827191427e-68,1.28967822230437e-42,2.3098998122784832e-30
3.815724063469515e-17,0.8506920390733103,4.875402499823848e-21,6.581886852464099e-21,4.87858795296955e-29,1.2315916049182888e-30,0.0,0.0,5.061695920083207e-16,3.3417408515064168e-28,1.2012447298728369e-36,1.2619287563887182e-36,3.8432464985640906e-33,5.4708867824016097e-48,1.848275469012554e-32,1.7693192605582215e-26,1.5256183071162934e-17,2.970397016885149e-26,2.9291619122962376e-45,8.088077634768552e-43,1.5302952439240587e-24,4.176917059375963e-39,8.350670799884516e-18,1.6988326399572735e-41,1.3581195695346231e-30,1.3946795329382749e-38,5.931656862573991e-23,1.5741038140249251e-30,8.650837613295817e-45,5.096040222744725e-45,1.9495554264961997e-41,8.967275230171599e-44,2.6677685680890292e-33,2.562481570202739e-44,3.76,0.0,0.9229356957008182,0.9999999998261238,2.1169950633247823e-37,4.4729856418451284e-15,1.0592002637101908e-10,1.0146195088747416e-10,4.4580754834781155e-12,3.9101290130141406e-24,1.738756697944125e-10,4.173506951261588e-28,5.600549583218555e-29,2.6443963687648556e-31,2.0644631428094935e-39,2.9697901982931506e-26,2.775707806851795e-26,1.8823439473417252e-25,1.3826072279929742e-25,2.0877243925282182e-29,6.720321132004388e-33,3.099580108106295e-19,1.1006655912627746e-26,6.343236996180618e-42,1.2991774174236407e-40,3.0475080477913693e-35,1.5359630822089697e-45,2.087290302918545e-30,4.0303997619228544e-38,8.350670817651261e-18,1.1252569427063808e-41,1.5284869099632806e-30,1.5256183032700785e-17,3.352078043066229e-42,1.1510469887596502e-16,2.4277531819496833e-24,8.053354676840217e-32,3.910697633532499e-16,2.7230139490989353e-30,9.417888598625256e-28,3.100172097498055e-19,4.128774325100955e-37,4.168764277603951e-51,2.3297263669638326e-41,2.4145992542847284e-51,1.1290346428755809e-50,4.472985641883501e-15,1.4650241795717985e-29,2.801090649814399e-62,2.0809881588129957e-66,1.9304938567744493e-56,8.967752966034407e-26,1.0842774192648279e-40,2.5977824173758824e-32,3.991473642244194e-55,3.0373203432040962e-49,9.574443022870186e-45,2.2784740310366513e-40,1.3682223457491287e-66,1.0317456896984999e-41,9.239622529138618e-30
7.631454596208731e-17,0.8506920390891665,9.756309085408086e-21,1.3163785834070443e-20,1.9514416036514077e-28,4.928696697245022e-30,0.0,0.0,1.0123400420025204e-15,1.3366980399817178e-27,9.609983804137883e-36,1.0095454767841577e-35,3.074601691810385e-32,4.376715875571912e-47,7.393111210514593e-32,7.077286013279809e-26,3.0512392082417826e-17,1.188160590523085e-25,2.343358440668294e-44,6.470471789027086e-42,6.121188839389044e-24,3.3415386809252034e-38,1.6701355721031722e-17,1.3590681267741974e-40,5.4324851807049224e-30,1.1158038316024108e-37,2.3726657065618562e-22,6.302692700739609e-30,6.920683810194405e-44,4.0769327649846575e-44,1.5596466789797178e-40,7.178399297950396e-43,2.1342179723909845e-32,3.992966417290697e-43,3.76,0.0,0.9229356955948931,0.9999999996522473,1.6935990609385006e-36,8.945978866613208e-15,2.118402323051749e-10,2.0292407401838277e-10,8.916158286524908e-12,1.564053545088357e-23,3.477516123815415e-10,1.669404962763293e-27,2.2402228074432926e-28,1.0577601717564319e-30,1.6515733041113633e-38,1.187917709023902e-25,1.1102844645304291e-25,7.529385189323232e-25,5.530435817745045e-25,8.350928742555119e-29,2.6881330609828593e-32,6.199167807900337e-19,4.402667952560173e-26,5.074597276438827e-41,1.0393434586135333e-39,2.438009948457575e-34,2.4208611361880954e-44,8.349213581648012e-30,1.612162578797331e-37,1.6701355792098796e-17,9.002069043058579e-41,6.113955414863419e-30,3.0512391928569044e-17,2.681678894624051e-41,2.302095903747384e-16,9.711025016952348e-24,3.2213462252721588e-31,7.821401872104195e-16,1.0892070710784615e-29,3.767160184716793e-27,6.201535768413079e-19,3.3030243073408474e-36,6.670033339799751e-50,1.863783847867878e-40,3.8633649181543655e-50,1.806459259759562e-49,8.945978866766704e-15,5.860104341644276e-29,8.963509698114898e-61,6.659176585106948e-65,3.088795046837845e-55,3.587105717038473e-25,8.674231803272644e-40,1.0391152567154093e-31,6.386372206395008e-54,4.8597200021130337e-48,7.65958833421371e-44,1.8227819178389742e-39,4.37832086996677e-65,8.253978544597869e-41,3.695853537130173e-29
1.5262915661687165e-16,0.8506920391208789,1.9534609730142988e-20,2.6327586707516093e-20,7.805802906057762e-28,1.9733391441986128e-29,0.0,0.0,2.024680941432512e-15,5.346795556763622e-27,7.68801147998049e-35,8.076385389236823e-35,2.459683068803674e-31,3.5013752285071797e-46,2.9572463112811713e-31,2.8309161826088414e-25,6.10248103281123e-17,4.7526475673027905e-25,1.8747288384468184e-43,5.176381402489008e-41,2.448477156613641e-23,2.6732330496416593e-37,3.340272545333401e-17,1.0872553057115964e-39,2.172995449677943e-29,8.927373997321604e-37,9.490668416502391e-22,2.52609423667202e-29,5.5365525725903344e-43,3.261697533355678e-43,1.2477183071669258e-39,5.750029002817738e-42,1.7073755672681172e-31,6.303142596236393e-42,3.76,0.0,0.9229356953830427,0.9999999993044945,1.3548810502682718e-35,1.7891965314098187e-14,4.236806441248699e-10,4.0584832094746003e-10,1.7832323176341072e-11,6.256217766633067e-23,6.955034315550186e-10,6.67762457257451e-27,8.96089793147864e-28,4.231045610963981e-30,1.3212601669558191e-37,4.751674810657761e-25,4.44114012164044e-25,3.0117558512292316e-24,2.2121756323287834e-24,3.340390063753268e-28,1.0752548600605302e-31,1.2398350217250845e-18,1.761068292062321e-25,4.0596810745889364e-40,8.314753561400465e-39,1.9504092350009344e-33,3.844033396509439e-43,3.3397209587554717e-29,6.448659407604996e-37,3.3402725737602474e-17,7.201660795078579e-40,2.445583721375928e-29,6.102480971271678e-17,2.1453646781140857e-40,4.604193657869425e-16,3.8844124291798376e-23,1.2885395160460509e-30,1.5642810273494657e-15,4.3568319058361395e-29,1.5068649959849492e-26,1.2407822064801345e-18,2.642421321473719e-35,1.0672061485565211e-48,1.4910281672686257e-39,6.18138868761153e-49,2.890337626968973e-48,1.7891965314712167e-14,2.344043364438936e-28,2.868325970916365e-59,2.13093857470074e-63,4.9420758953522123e-54,1.434843174570718e-24,6.939389919471742e-39,4.15647141717681e-31,1.0218217180374828e-52,7.775557314587673e-47,6.127706752214348e-43,1.458226598186203e-38,1.401063938645876e-63,6.6031889737972466e-40,1.4783422155191996e-28
