Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047)
3.2308347824187723e-19,0.656778995792191,8.237528648300909e-25,7.986103711239954e-26,8.259785156155737e-36,5.340992591202383e-37,0.0,0.0,1.6531690877898546e-19,1.3421910196999063e-34,2.7403639695872017e-45,3.149524288404202e-45,1.2166758058971738e-42,6.614857609000036e-59,2.1552430120828653e-40,4.2630768026771136e-33,8.475640483610398e-22,5.9049643469447746e-33,9.008800973078546e-57,2.4168321668458844e-55,3.2259841029724534e-32,5.7560873738580905e-50,1.861732585730819e-22,3.7887076560023074e-51,1.6154877196784192e-37,2.743066147218324e-49,1.4777708165691455e-30,6.754037437705301e-39,7.339012644245956e-55,8.968984673821092e-56,9.715619328732252e-51,7.698599610818229e-55,6.053454287528318e-43,1.9400314792034428e-55,3.76,0.0,0.5339694485482532,0.999999999999571,4.653516728321098e-46,2.3095262924417146e-19,1.3021896126543994e-14,1.248508430448593e-14,5.3681182205806e-16,2.5605896390755183e-31,4.290531012742455e-13,1.166817683711398e-35,4.4078379708083245e-37,9.94926693903717e-39,1.9332261662881573e-48,5.903735328118978e-33,5.674974931910751e-33,2.4086269592461222e-32,1.3426598189417956e-32,3.7180933084786787e-37,2.680360503781156e-41,3.970876443059559e-24,1.7361198331653165e-34,1.4161123597520344e-50,4.2303032419874535e-49,7.536087318359692e-44,2.8585590012013555e-58,2.3155093532086097e-38,7.35775057548448e-47,1.8617325857735104e-22,1.0492324467265566e-52,1.7435886185528648e-36,8.475640483521503e-22,5.6369455782253826e-52,3.1696020883500446e-20,8.60177486657979e-31,1.207680214055842e-39,1.3362171164653849e-19,1.3470299926166408e-38,8.894099227494896e-33,3.970877918695561e-24,1.4144636825333172e-46,2.394569375182248e-64,3.739691971046749e-51,5.838075371444489e-64,5.79465698583932e-63,2.309526292441803e-19,6.257937568483776e-36,2.1412340326039992e-76,1.3561987922425956e-80,1.389465040313261e-69,3.8275108715748877e-32,8.898247899604744e-58,5.194865362151266e-40,5.240364421525522e-68
6.464476545534694e-19,0.6567789957921925,1.6482231069812813e-24,1.5979145829586938e-25,3.306066679213757e-35,2.137790827453638e-36,0.0,0.0,3.3077744649696565e-19,5.372261929545254e-34,2.1939574358930856e-44,2.521534497285455e-44,9.74080435582019e-42,5.295908203550084e-58,8.626588773393798e-40,1.7063417108813243e-32,1.6958644686324027e-21,2.3635246193267077e-32,7.212520522713086e-56,1.9349352709576415e-54,1.2912343569510222e-31,4.6083698467952594e-49,3.7250826627626284e-22,3.0332698212477042e-50,6.466160961199839e-37,2.196127404349123e-48,5.9149344474493216e-30,2.703410361056276e-38,5.877162316670817e-54,7.182460145079543e-55,7.778402975430883e-50,6.165313565870829e-54,4.8464441888244e-42,1.6142732527372387e-54,3.76,0.0,0.5339694485482402,0.9999999999991416,3.725642922422543e-45,4.621059123799464e-19,2.6055105803154067e-14,2.4981015771853813e-14,1.074090031300246e-15,1.0249031643905109e-30,8.584789675655321e-13,4.6703115506756126e-35,1.764283904751248e-36,3.9822996288881524e-38,1.5477564166354097e-47,2.3630326910171818e-32,2.271468912694274e-32,9.640784898812149e-32,5.374138347591554e-32,1.4882065684516662e-36,1.072842726088009e-40,7.945202826491643e-24,6.949003791545713e-34,1.1337509459473567e-49,3.386814798652075e-48,6.0334521160728455e-43,4.399250919316568e-57,9.268077515979261e-38,2.9450177236920306e-46,3.7250826629335053e-22,8.400242418496207e-52,6.978898397310555e-36,1.695864468596822e-21,4.512986562453047e-51,6.3419579577451e-20,3.442951633831237e-30,4.8338681645741256e-39,2.673595151353715e-19,5.39163043498921e-38,3.5599575600471786e-32,7.945208732881266e-24,1.1324310003740232e-45,3.834430894992277e-63,2.9940274721651357e-50,9.348527056807939e-63,9.280325411455977e-62,4.621059123799819e-19,2.504805892989884e-35,6.858725781756959e-75,4.344128422883712e-79,2.22495440446048e-68,1.5320018267281165e-31,7.124008835249465e-57,2.0792999719336908e-39,8.391410818550579e-67
1.2931760071766536e-18,0.6567789957921958,3.2971686719385113e-24,3.1965230073761883e-25,1.3228573505201192e-34,8.553963021301455e-36,0.0,0.0,6.616985219329359e-19,2.1496045413397824e-33,1.75583273974454e-43,2.017993977188906e-43,7.795603912153536e-41,4.238336097035564e-57,3.4517591743194614e-39,6.827589455989127e-32,3.3924653092283774e-21,9.457177130119643e-32,5.7722116637544395e-55,1.5485362831872443e-53,5.166619338774472e-31,3.688096455371611e-48,7.451782816569947e-22,2.4275377296095283e-49,2.5873066409371115e-36,1.757574463074642e-47,2.366744234293506e-29,1.0817444755242719e-37,4.704111897560307e-53,5.74887860670351e-54,6.225086395738207e-49,4.935053901139441e-53,3.878628283493526e-41,1.3896558500380058e-53,3.76,0.0,0.5339694485482142,0.9999999999982827,2.981646640679785e-44,9.24412478651474e-19,5.2121525156372943e-14,4.997287870703974e-14,2.1486464493331725e-15,4.100947654489282e-30,1.717330698670504e-12,1.8687329574717033e-34,7.059433710819427e-36,1.5934385696861052e-37,1.2386755270124128e-46,9.45520877221272e-32,9.088834366289904e-32,3.857569728962812e-31,2.1503553524550307e-31,5.954767009202149e-36,4.292768366473631e-40,1.589385560619991e-23,2.7805066662967065e-33,9.073453287460154e-49,2.7104811604207836e-47,4.828595378397322e-42,6.899085572924612e-56,3.708442800174894e-37,1.178390702489356e-45,7.45178281725368e-22,6.722748163758499e-51,2.7924684025539194e-35,3.392465309086008e-21,3.611764993310225e-50,1.268666969626e-19,1.3776291187296316e-29,1.9341769086217406e-38,5.348351221099983e-19,2.157354468822545e-37,1.4244467298819156e-31,1.589387923945182e-23,9.062889689968861e-45,6.137586592116993e-62,2.3961319247763654e-49,1.4963731496865578e-61,1.4855624135809108e-60,9.244124786516162e-19,1.0022486232717237e-34,2.1958772199350173e-73,1.3908082852225442e-77,3.561376041166669e-67,6.130002831523471e-31,5.701372199761497e-56,8.319908350094238e-39,1.3431722350325461e-65
2.586632712423022e-18,0.6567789957922023,6.5950801244723655e-24,6.393739859203567e-25,5.292291144772887e-34,3.422154299095935e-35,0.0,0.0,1.3235406728049172e-18,8.599817903774376e-33,1.4049329682998793e-42,1.6147018392833778e-42,6.23766755163531e-40,3.3913128283935833e-56,1.3809284345778535e-38,2.7314803678885197e-31,6.785666990633319e-21,3.7834866819851347e-31,4.618651474117782e-54,1.2390643034994071e-52,2.0669841658234796e-30,2.951037515514594e-47,1.4905183123159383e-21,1.9423990115270843e-48,1.0350911316560222e-35,1.4063325771297561e-46,9.468518063851165e-29,4.327907893281098e-37,3.764242568682252e-52,4.600267536690462e-53,4.981014924761904e-48,3.949529827617623e-52,3.103491924611491e-40,1.2683601398607505e-52,3.76,0.0,0.533969448548162,0.999999999996565,2.385770334998149e-43,1.8490256111944395e-18,1.0425436386280558e-13,9.995660457921224e-14,4.297759283593245e-15,1.6406460984566747e-29,3.435034154970045e-12,7.476148683317794e-34,2.8242331715310905e-35,6.3747918602920614e-37,9.911286180219746e-46,3.782699207528068e-31,3.636125568057626e-31,1.54327908068192e-30,8.602821632989208e-31,2.3822963603732242e-35,1.7173868906866377e-39,3.1791161216992845e-23,1.112383722254067e-32,7.260141235655914e-48,2.168796744138313e-46,3.8636099292112475e-41,1.0926699698605696e-54,1.4836222565837478e-36,4.714330185427694e-45,1.4905183125894762e-21,5.379220439436448e-50,1.117169195657282e-34,6.785666990063752e-21,2.889967396653533e-49,2.5376093172188974e-19,5.511413532959498e-29,7.737967113302262e-38,1.0697863360470945e-18,8.630822679682441e-37,5.698714462872021e-31,3.1791255765389494e-23,7.251688718563696e-44,9.82213677042921e-61,1.9172695963779497e-48,2.394684217329505e-60,2.377468302299112e-59,1.8490256111950085e-18,4.009647118190827e-34,7.028543587185807e-72,4.4516863526901625e-76,5.699361148311117e-66,2.4524002942792317e-30,4.5619639973342605e-55,3.3285051389186214e-38,2.149512926700675e-64
5.17354612291576e-18,0.6567789957922151,1.319098432001764e-23,1.27881735748279e-24,2.1170890285810358e-33,1.3689828008402965e-34,0.0,0.0,2.6472249745490424e-18,3.4402071291294554e-32,1.1240531015872224e-41,1.2918842119834053e-41,4.990607857227649e-39,2.7133078697292466e-55,5.524163298771093e-38,1.0926810703266455e-30,1.357207035429518e-20,1.5135178568815373e-30,3.6952802460044632e-53,9.913455638088404e-52,8.268609573440792e-30,2.361054177345049e-46,2.9811983732237464e-21,1.5540667560986519e-47,4.1407015011261743e-35,1.1251815694808757e-45,3.787715470057135e-28,1.731484548505933e-36,3.0117753220963e-51,3.680680219960583e-52,3.9851903033725513e-47,3.1608029827337753e-51,2.4830292822825837e-39,1.265087138358844e-51,3.76,0.0,0.5339694485480577,0.9999999999931296,1.9087975036377333e-42,3.698251876280013e-18,2.0852004127565053e-13,1.9992405633075978e-13,8.595984944890268e-15,6.563118499102941e-29,6.870441043927514e-12,2.9907028659102057e-33,1.1297852152928025e-34,2.5501242732027645e-36,7.929781789737223e-45,1.513202838964203e-30,1.4545685952743458e-30,6.173618732146178e-30,3.441408715285714e-30,9.529975445176943e-35,6.870106785620568e-39,6.358577264408431e-23,4.449897026363117e-32,5.808664526791288e-47,1.7352021379642463e-45,3.091181418152966e-40,1.7393223864599133e-53,5.935001280653535e-36,1.8858855923154844e-44,2.981198374317987e-21,4.303785156096424e-49,4.469040477880629e-34,1.357207035201673e-20,2.312204081437968e-48,5.075494011964359e-19,2.204744837468206e-28,3.0954387700944262e-37,2.139688763872659e-18,3.4526100644782483e-36,2.2796713066315658e-30,6.358615086845081e-23,5.8019018164582155e-43,1.5717017600125004e-59,1.533961315204276e-47,3.831884538262995e-59,3.8044040970331206e-58,3.6982518762822895e-18,1.603989381589074e-33,2.2494118253111985e-70,1.4247156322120671e-74,9.119905533017685e-65,9.810399556453641e-30,3.6499177295927e-54,1.3315104464547146e-37,3.4395707296675685e-63
1.0347372943901234e-17,0.6567789957922411,2.6383117873018345e-23,2.5577041053954958e-24,8.468702946849952e-33,5.476231414924301e-34,0.0,0.0,5.294593578037942e-18,1.3761388471689612e-31,8.992851822413762e-41,1.0335565715361506e-40,3.9926758167357784e-38,2.170749342796479e-54,2.2097552337978167e-37,4.3709021319029454e-30,2.714487708502682e-20,6.054317879101585e-30,2.956377706162427e-52,7.931141017419317e-51,3.3075784174775437e-29,1.888933013439331e-45,5.962558493399044e-21,1.2433124267495902e-46,1.656347997704848e-34,9.002015308256468e-45,1.515147836905338e-27,6.927664049833326e-36,2.409572774407917e-50,2.9447311007258686e-51,3.18830359600911e-46,2.530049066814799e-50,1.9865177251538904e-38,1.4126210575434347e-50,3.76,0.0,0.5339694485478492,0.9999999999862588,1.5271105127150187e-41,7.39670440644973e-18,4.17051396101259e-13,3.9985895986266526e-13,1.719243623859183e-14,2.625354219634901e-28,1.3741254727276001e-11,1.1963298302656575e-32,4.519324782616915e-34,1.0200912149741871e-35,6.344126553281356e-44,6.053057736170833e-30,5.818511088135358e-30,2.469547974677225e-29,1.3766194985363022e-29,3.812156852386332e-34,2.748154638696827e-38,1.2717499632028974e-22,1.7800312406633285e-31,4.647152307849291e-46,1.3882276089275413e-44,2.4730625192431534e-39,2.775755107645093e-52,2.3741205240812135e-35,7.543849673447851e-44,5.9625584977761864e-21,3.443191651421608e-48,1.7876889328567964e-33,2.714487707591264e-20,1.849868103266719e-47,1.0151263399693948e-18,8.819338210410182e-28,1.2382259036433989e-36,4.279493619329275e-18,1.381100235687408e-35,9.11905627952212e-30,1.2717650927931516e-22,4.6417417953837346e-42,2.5148507221049514e-58,1.2272273103902577e-46,6.131327112093715e-58,6.087410417318369e-57,7.396704406458835e-18,6.416218604247475e-33,7.198562461061179e-69,4.5593716295936234e-73,1.4592591036915564e-63,3.9243195034480117e-29,2.920072803283877e-53,5.326258762465886e-37,5.503593615497232e-62
2.0695026585872184e-17,0.6567789957922928,5.2768685626659454e-23,5.1154776203723356e-24,3.387551889602266e-32,2.1905990420561762e-33,0.0,0.0,1.0589330785018336e-17,5.504667381700019e-31,7.1944523929795605e-40,8.268651035028214e-40,3.1942164589353222e-37,1.7366406920689609e-53,8.839200758939378e-37,1.7483964218508188e-29,5.429049056012173e-20,2.4217765025361228e-29,2.365179370459957e-51,6.345063425221051e-50,1.323058286114369e-28,1.5111822816158277e-44,1.1925278727188361e-20,9.946735507265416e-46,6.625526787362022e-34,7.201998469561241e-44,6.0607146298536794e-27,2.7722772428050636e-35,1.9277192289787468e-49,2.355860352184193e-50,2.5507034194320482e-45,2.0260979638120968e-49,1.5892518964677444e-37,1.7709441576344288e-49,3.76,0.0,0.5339694485474321,0.9999999999725171,1.2217174335520287e-40,1.4793609466783445e-17,8.341141057521502e-13,7.997287670417177e-13,3.4385338710425e-14,1.0501630483409875e-27,2.7482881715707182e-11,4.785416719812889e-32,1.807766715220622e-33,4.080447859944823e-35,5.075421641930128e-43,2.4212724191188945e-29,2.327451747509214e-29,9.878392836781958e-29,5.506590005060365e-29,1.5249030108145268e-33,1.0992843014811405e-37,2.5435344696079034e-22,7.1202698260270195e-31,3.717810218126062e-45,1.110608444028438e-43,1.978496952196086e-38,4.4354791061684843e-51,9.496862583535669e-35,3.01760153688354e-43,1.1925278744697288e-20,2.754618727084986e-47,7.150901217940416e-33,5.429049052366426e-20,1.4799568472461336e-46,2.0302802168107797e-18,3.527807056902265e-27,4.953004478434802e-36,8.55910332946445e-18,5.524513439535881e-35,3.64769672118422e-29,2.543594989199929e-22,3.713481565636579e-41,4.023863472926962e-57,9.818051520245419e-46,9.810372864661064e-57,9.740147720381715e-56,1.4793609466819865e-17,2.566539658182786e-32,2.3036111179024136e-67,1.4590439711730199e-71,2.334873936487771e-62,1.5697597375720448e-28,2.3361136911774058e-52,2.130547050812143e-36,8.805975407890617e-61
4.139033386981408e-17,0.6567789957923963,1.0554502372449329e-22,1.0231024726932292e-23,1.3550359726402098e-31,8.76298058503424e-33,0.0,0.0,2.1178805198989522e-17,2.2018893514810893e-30,5.755630491878418e-39,6.615002853686837e-39,2.5554034755968805e-36,1.3893290376893186e-52,3.535716262219842e-36,6.993656812912766e-29,1.0858171756483807e-19,9.687205190438677e-29,1.8921996593414072e-50,5.0761109926705675e-49,5.292286991374654e-28,1.2089601758799104e-43,2.3850719168521903e-20,7.95748284355105e-45,2.6502376742006514e-33,5.762011053598145e-43,2.4243104944252404e-26,1.1098463823531184e-34,1.5421997887734462e-48,1.8847195899251742e-49,2.0405869524126683e-44,1.6240955133870074e-48,1.271416596883407e-36,2.442097077281075e-48,3.76,0.0,0.533969448546598,0.9999999999450339,9.773855862424485e-40,2.9587419587428e-17,1.6682395250526299e-12,1.599468381860788e-12,6.877114319181155e-14,4.200694883581766e-27,5.496613417950646e-11,1.9141861912196361e-31,7.231140603724634e-33,1.6321957338825515e-34,4.060385389895834e-42,9.685188708340044e-29,9.309901375425986e-29,3.951397299371349e-28,2.2026583916679787e-28,6.099748059086372e-33,4.3971825840549045e-37,5.087103613941509e-22,2.8481369037903672e-30,2.9742836755886436e-44,8.884972929341138e-43,1.5828163073830488e-37,7.092182880856004e-50,3.7989334993043096e-34,1.2070531128232051e-42,2.3850719238558312e-20,2.2037211341287282e-46,2.860389585149146e-32,1.0858171741900673e-19,1.1840231093542248e-45,4.060587967675418e-18,1.4111371769187104e-26,1.981222021010378e-35,1.711832274662258e-17,2.2098279353661837e-34,1.4590935284449164e-28,5.087345694770036e-22,2.970820488854244e-40,6.438263378415212e-56,7.854534429079091e-45,1.5696796164703963e-55,1.5584469047051362e-54,2.958741958757368e-17,1.0266263066436221e-31,7.371669313867223e-66,4.669012730567861e-70,3.7358457763994915e-61,6.279102818850246e-28,1.868913131419328e-51,8.5222764934696e-36,1.408974517851504e-59
8.278094843769787e-17,0.6567789957926031,2.1111851028230952e-22,2.0462119246481883e-23,5.420182920315349e-31,3.5056062885287707e-32,0.0,0.0,4.2357754026973455e-17,8.807602203700884e-30,4.6045321487843665e-38,5.292039316657219e-38,2.0443348812579755e-35,1.111469818499209e-51,1.414293691508226e-35,2.7974769396878943e-28,2.1716417179237696e-19,3.8749022944228425e-28,1.5138226414668285e-49,4.06091290677517e-48,2.1169255725342427e-27,9.671738842570393e-43,4.770159994620858e-20,6.366024048861037e-44,1.060100461321304e-32,4.6101862147911257e-42,9.697291149430351e-26,4.446801784285044e-34,1.2337695956287845e-47,1.5077899858326073e-48,1.6324792479316665e-43,1.304393120055948e-47,1.0171392981825352e-35,3.5942188539298777e-47,3.76,0.0,0.5339694485449297,0.9999999998900674,7.819131726155786e-39,5.917503982862559e-17,3.3364903636483778e-12,3.1989476133427913e-12,1.3754275030546563e-13,1.680286466605031e-26,1.0993263305485336e-10,7.656783958609657e-31,2.892471100395484e-32,6.528816033464993e-34,3.2483274081641644e-41,3.874095595145681e-28,3.7239792353613515e-28,1.580566934064968e-27,8.810678244249912e-28,2.439970807299059e-32,1.7588824978874007e-36,1.0174242428703086e-21,1.1392605565753916e-29,2.3794413840048417e-43,7.10802041165615e-42,1.2662604972546717e-36,1.1343824508936656e-48,1.519700987414988e-33,4.82823876322169e-42,4.770160022635565e-20,1.762987351928687e-45,1.1441616540092233e-31,2.171641712090487e-19,9.472938369687319e-45,8.12120345813217e-18,5.64457741197736e-26,7.924928996972407e-35,3.423676156848996e-17,8.83935734072434e-34,5.836403777566545e-28,1.0175210756925171e-21,2.3766704603433773e-39,1.0301286755870845e-54,6.283664823527384e-44,2.5115033497409484e-54,2.4935335949093784e-53,5.917503982920832e-17,4.1065261132547945e-31,2.3589523128916347e-64,1.4940955489016925e-68,5.977391163555533e-60,2.5116538977956402e-27,1.4951393746034784e-50,3.4089292137474444e-35,2.2543752786244044e-58
1.6556217757346546e-16,0.6567789957930171,4.223487248460736e-22,4.0924309511336316e-23,2.168087850915847e-30,1.4025630631802774e-31,0.0,0.0,8.471565168310758e-17,3.523049841035587e-29,3.6836373397387105e-37,4.233653024021514e-37,1.6354727090468257e-34,8.891784816513776e-51,5.657189098181151e-35,1.118993610272101e-27,4.343290811198796e-19,1.5499652671079802e-27,1.2111479967925397e-48,3.248739988876627e-47,8.467723894577849e-27,7.737414100823746e-42,9.540336108166038e-20,5.092834346623383e-43,4.240412626718323e-32,3.6890398574810947e-41,3.878926203373841e-25,1.7846401919205164e-33,9.870195860409293e-47,1.206240579089696e-47,1.305987271462961e-42,1.0516889430492977e-46,8.137138288273417e-35,5.500238648244984e-46,3.76,0.0,0.5339694485415931,0.9999999997801343,6.255324960758093e-38,1.1835028031065474e-16,6.672992040819029e-12,6.397906083682246e-12,2.7508595713629785e-13,6.721162693528618e-26,2.1986560659654577e-10,3.062721571782449e-30,1.1569915001632133e-31,2.611532967369951e-33,2.5986693499811094e-40,1.5496425047081772e-27,1.4895952776142618e-27,6.322283615720011e-27,3.52428015170822e-27,9.760381440111022e-32,7.035552029199254e-36,2.034852216260369e-21,4.557053819306197e-29,1.9035592734435527e-42,5.686433023944468e-41,1.013011303229233e-35,1.814718173788408e-47,6.079778280891214e-33,1.9313018202342963e-41,9.54033622022515e-20,1.4103940331216053e-44,4.576658258594472e-31,4.343290787865605e-19,7.579488842911135e-44,1.624243439395557e-17,2.2578367023515363e-25,3.1699801441759486e-34,6.84736391624292e-17,3.53575244012623e-33,2.33456743076705e-27,2.035239548520482e-21,1.9013419554020713e-38,1.648211074595703e-53,5.026946762756681e-43,4.0184181199915193e-53,3.9896684165270584e-52,1.1835028031298566e-16,1.64261462252434e-30,7.548676075039918e-63,4.781123857013686e-67,9.563856002396986e-59,1.004664110364068e-26,1.1961150443103559e-49,1.3635761753692013e-34,3.6070174071055044e-57
3.3112463584500063e-16,0.6567789957938451,8.451421197624276e-22,8.184869494435848e-23,8.672435783866913e-30,5.612795243109231e-31,0.0,0.0,1.6943144699604085e-16,1.4092217283112682e-28,2.9469153497819976e-36,3.386941858973393e-36,1.3083800307961819e-33,7.113438224702336e-50,2.2628784728058365e-34,4.475980041777046e-27,8.686589032645845e-19,6.199872212562211e-27,9.690578997589194e-48,2.5989958858813794e-46,3.3870939206634556e-26,6.189940575346662e-41,1.9080688167287759e-19,4.07427351692428e-42,1.6961672054779709e-31,2.952644139100696e-40,1.551572357459177e-24,7.185889538263201e-33,7.896172385372785e-46,9.650004832018647e-47,1.0447913643465378e-41,8.54425352899758e-46,6.5097199038070345e-34,8.599971371157829e-45,3.76,0.0,0.5339694485349199,0.9999999995602684,5.004269025008298e-37,2.3670076127324886e-16,1.3345995395076947e-11,1.2795823053862944e-11,5.501723412120618e-13,2.688468283417615e-25,4.3973145684396804e-10,1.2250903460423997e-29,4.62797282640767e-31,1.0446144452520487e-32,2.0789381052501544e-39,6.198580506374023e-27,5.958387048790275e-27,2.5289165028168247e-26,1.4097137662651092e-26,3.904536253027737e-31,2.8142277069287973e-35,4.0697090047914645e-21,1.822823848614266e-28,1.5228505073460245e-41,4.549152884678577e-40,8.104100845574997e-35,2.9033131059390517e-46,2.43268150319599e-32,7.725228331309451e-41,1.908068861552478e-19,1.1283168450744797e-43,1.830665634057936e-30,8.686588939312958e-19,6.06538513166852e-43,3.248489608524197e-17,9.031358258038599e-25,1.267994056975859e-33,1.3694739415112568e-16,1.4143031839912596e-32,9.338281458321047e-27,4.0712583356919215e-21,1.521075734223653e-37,2.6371417642174114e-52,4.021563358636175e-42,6.429479167197083e-52,6.383480622924743e-51,2.3670076128257245e-16,6.570466843568027e-30,2.4155807085475414e-61,1.5299623597982253e-65,1.5302193087768658e-57,4.018661521465727e-26,9.568934482273206e-49,5.454319813949657e-34,5.771254608302757e-56
6.62249552388071e-16,0.6567789957955009,1.6920607727208329e-21,1.6369748542599418e-22,3.4690352012774284e-29,2.247148211164378e-30,0.0,0.0,3.3886303762456744e-16,5.63689049691308e-28,2.3575357985419768e-35,2.7095785614224325e-35,1.046704677163986e-32,5.690754510867001e-49,9.051519295097537e-34,1.790393082359922e-26,1.737318561512791e-18,2.4799530702053828e-26,7.754677991277414e-47,2.0791983136470315e-45,1.3548384743837975e-25,4.951956312500016e-40,3.816139161365671e-19,3.259421223954333e-41,6.7846731195085245e-31,2.364369650350601e-39,6.206292601155146e-24,2.912213414960978e-32,6.316944281304636e-45,7.720109285440318e-46,8.358337070306627e-41,7.04457028208444e-45,5.207779171599356e-33,1.3599624313377928e-43,3.76,0.0,0.5339694485215735,0.9999999991205368,4.0034208016994965e-36,4.734017231925802e-16,2.669200210325926e-11,2.5591657112231477e-11,1.1003449910200134e-12,1.0753878270332196e-24,8.794627699953025e-10,4.9003657761090724e-29,1.851191060304404e-30,4.1784598776646063e-32,1.663150983716031e-38,2.4794358634435098e-26,2.3833550242927712e-26,1.0115671169394427e-25,5.638857954451584e-26,1.5621184643968596e-30,1.125694452717112e-34,8.139425948857476e-21,7.291300054549465e-28,1.2182826366602808e-40,3.639324554216647e-39,6.483282921192181e-34,4.6451090756711545e-45,9.736868990249582e-32,3.0901022791014043e-40,3.8161393406605876e-19,9.02654056199415e-43,7.32266721432295e-30,1.7373185241796127e-18,4.855167805260592e-42,6.496981874637317e-17,3.6125455717420054e-24,5.071982548326405e-33,2.7389490333179057e-16,5.657219609217409e-32,3.7353148469873304e-26,8.145623275518884e-21,1.2168613514161446e-36,4.2194297064219195e-51,3.2172530452384287e-41,1.0287174701662928e-50,1.0213576078899048e-49,4.734017232298747e-16,2.628188407335495e-29,7.729863819413278e-60,4.8958828194131806e-64,2.448352571583271e-56,1.6074656065984683e-25,7.655153155749722e-48,2.181735854254956e-33,9.23407097997392e-55
9.933744689311414e-16,0.6567789957971565,2.540311288775329e-21,2.455462955255626e-22,7.371787388204657e-29,4.778170475204728e-30,0.0,0.0,5.082946282557543e-16,1.1978394545574664e-27,6.741083118698428e-35,7.747740559777067e-35,2.9929215528590343e-32,1.6272003802074906e-48,1.9234481582763977e-33,3.8045859046782236e-26,2.605978233719794e-18,5.269905248705958e-26,2.217717990940163e-46,5.945208915281992e-45,2.8790323621357407e-25,1.4159503072716883e-39,5.724209438815118e-19,9.319909325552373e-41,1.441743305091009e-30,6.76642541663561e-39,1.3188373106013458e-23,6.244055326657852e-32,1.8753433818293639e-44,2.2918362852155025e-45,2.3899624541496313e-40,2.1211382868330011e-44,1.4890995395973815e-32,4.992396973135817e-43,3.76,0.0,0.533969448508227,0.9999999986808058,1.1447287826587033e-35,7.101026851060547e-16,4.003800881110803e-11,3.838749128860711e-11,1.6505175224844134e-12,2.2851993100097033e-24,1.3191936958034687e-09,1.0413281364414784e-28,3.9337830675799565e-30,8.879228077844881e-32,4.75557204411111e-38,5.268805414568081e-26,5.0646284553124963e-26,2.149580338449276e-25,1.1982574372081315e-25,3.3199475076573284e-30,2.3921050902927075e-34,1.2209146259927241e-20,1.5494015549090481e-27,3.4835297575616242e-40,1.0406194885051689e-38,1.8538136421506863e-33,1.769918922606931e-44,2.0699865037130947e-31,6.566481763209628e-40,5.724209819816882e-19,2.581168939646103e-42,1.5560670772591088e-29,2.605978154386776e-18,1.3887439958481776e-41,9.745474068606291e-17,7.676660733911589e-24,1.0777970144501474e-32,4.1084241171572745e-16,1.2021599534696724e-31,7.937545370508391e-26,1.222231558025198e-20,3.479463361828322e-36,1.553030520708715e-50,9.199335808313273e-41,3.7863644094434966e-50,3.814339449342229e-49,7.101026851853055e-16,5.5849014081818e-29,3.5695524098956854e-59,2.260856124827183e-63,9.011564446073263e-56,3.4158650175404037e-25,2.1888957547868272e-47,4.6362005961504576e-33,3.398763172349708e-54
