Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79)
2.5614311237025974e-19,0.6840194016890854,2.9926276551472346e-32,5.526670773608778e-26,2.7550022993769857e-37,1.2160753998171028e-49,0.0,0.0,6.198797214617941e-35,4.1449340457299406e-64,1.977128041494241e-47,5.133737934652999e-62,1.2244827779362247e-49,1.5237450863162027e-88,1.773454850176746e-73,9.790895421558983e-50,1.3422528170055095e-63,4.596474501200913e-33,4.189268793855295e-57,1.291266732815063e-55,2.508881752848224e-32,3.3641745914191597e-50,1.4573089485072134e-54,4.214028729750172e-112,1.3484546959433278e-69,6.130734720563751e-52,2.3867525662214628e-62,7.219419944700139e-97,4.024066669019156e-139,4.05528311886114e-119,4.113595355511001e-68,1.4505890470591046e-82,4.980403592412706e-66,2.5245747318108463e-95,3.76,0.0,0.7730439013969463,0.9999999999996686,1.026502436236436e-62,2.1569760396960768e-92,1.3848845351023531e-14,1.3279833306823337e-14,5.690120442001924e-16,2.035691035603716e-31,3.3144377326348895e-13,8.726542436241966e-36,3.209821113606609e-37,9.627344817305802e-67,1.4587217601484155e-64,4.596474501200894e-33,4.42051520688935e-33,1.9270546102347795e-32,1.0717718421231488e-32,2.755002691813588e-37
5.125087643689906e-19,0.6840194016890869,1.1978309632208828e-31,1.1058143174372503e-25,1.102718908667137e-36,9.735997469522574e-49,0.0,0.0,2.4811343390643687e-34,6.63961237644179e-63,1.5829046126471248e-46,8.22067269458595e-61,9.803307608935004e-49,4.8836296620238085e-87,2.839846368078045e-72,7.838672495094186e-49,2.1501038211984796e-62,1.8397876775018157e-32,3.3539627979973872e-56,1.0337985317068789e-54,1.00420653459785e-31,2.6933852353127244e-49,1.166812227108515e-53,5.405973144447708e-110,2.1600383505603736e-68,4.909560021866318e-51,3.823248259594107e-61,4.628562460615643e-95,2.0671136975402525e-136,5.20232608510416e-117,6.589412123549676e-67,4.647467303239273e-81,7.977919415499773e-65,1.6183524901337882e-93,3.76,0.0,0.7730439013969325,0.9999999999993369,1.6439101364529117e-61,1.38270715318615e-90,2.770972271364623e-14,2.6571204262170126e-14,1.138518451476101e-15,8.148069305376473e-31,6.631755078005601e-13,3.4928911777793473e-35,1.2847649494972759e-36,1.5421678008329195e-65,2.336670998198023e-63,1.8397876775018e-32,1.7693581015136362e-32,7.713240489447019e-32,4.289880486121032e-32,1.1027192228550369e-36
1.0252400683664523e-18,0.6840194016890905,4.792884099061999e-31,2.21210879813282e-25,4.412312109371426e-36,7.791756963122843e-48,0.0,0.0,9.927769183723148e-34,1.0629558172604373e-61,1.2668047686806788e-45,1.3158432589959723e-59,7.845625521976582e-48,1.5639857673271145e-85,4.545610971443304e-71,6.27332148189123e-48,3.442166942089714e-61,7.361547154000939e-32,2.6841903894960632e-55,8.273530178457452e-54,4.01813417800883e-31,2.1555267630122994e-48,9.338360102171582e-53,6.927346380085107e-108,3.458071353765879e-67,3.929637888593664e-50,6.120754868016394e-60,2.9648853476448485e-93,1.0601044823572515e-133,6.66638802077924e-115,1.0549191069045603e-65,1.4880833717898844e-79,1.2772095133483733e-63,1.0365863333848085e-91,3.76,0.0,0.7730439013969047,0.9999999999986734,2.631461896551031e-60,8.856508968526331e-89,5.543147743889063e-14,5.315394617323833e-14,2.277531265652296e-15,3.2602890565385715e-30,1.3266389759689123e-12,1.3976114418088465e-34,5.1407332860807976e-36,2.468903549745815e-64,3.74084803769065e-62,7.361547154000816e-32,7.079737095687811e-32,3.0863008912839157e-31,1.7165109769366632e-31,4.4123146238295074e-36
2.0507026763613756e-18,0.6840194016890973,1.917465732771036e-30,4.42469776169526e-25,1.7652122497205082e-35,6.234589441400293e-47,0.0,0.0,3.97175413125726e-33,1.7012237392923037e-60,1.0136362893400244e-44,2.1057778259061097e-58,6.277692457635192e-47,5.006714106455056e-84,7.274466452595838e-70,5.019610789431153e-47,5.509068506563179e-60,2.9450982244188848e-31,2.147761435546874e-54,6.620081181300268e-53,1.6075153164140508e-30,1.7247489102971129e-47,7.472233796343074e-52,8.871935505214768e-106,5.534522708040759e-66,3.1445064552068587e-49,9.796054840903565e-59,1.8983607620324608e-91,5.432200095499445e-131,8.537722930751676e-113,1.6883612689448998e-64,4.763297625812526e-78,2.044129428296667e-62,6.636844503054295e-90,3.76,0.0,0.7730439013968493,0.9999999999973465,4.211303896557775e-59,5.670465706802808e-87,1.1087498688937548e-13,1.0631942999687324e-13,4.5555568925022005e-15,1.304327919258652e-29,2.6535659086824577e-12,5.591355841569573e-34,2.0566280622797997e-35,3.951394188211727e-63,5.987097208705288e-61,2.945098224418786e-31,2.832355838251137e-31,1.2347213238825108e-30,6.867161629996629e-31,1.765214261669007e-35
4.101627892351223e-18,0.6840194016891111,7.670487157487899e-30,8.84987569750534e-25,7.061424412612008e-35,4.988145188788817e-46,0.0,0.0,1.5888309534213814e-32,2.7223535933235e-59,8.109860324068803e-44,3.369587460914025e-57,5.022630851345012e-46,1.6024621223223057e-82,1.1640347515731927e-68,4.0160701231231286e-46,8.81579161885166e-59,1.17813517375299e-30,1.7183743776393644e-53,5.296567814206474e-52,6.430584593500296e-30,1.3799301421966085e-46,5.978406119913903e-51,1.1359236116947616e-103,8.85652344398919e-65,2.5159236631518907e-48,1.5675965751853958e-57,1.215217886761842e-89,2.782430450732283e-128,1.093132483450947e-110,2.7017706640104916e-63,1.5244843411925994e-76,3.271082806598887e-61,4.248442482043768e-88,3.76,0.0,0.7730439013967384,0.9999999999946926,6.738858394286772e-58,3.629834500142236e-85,2.217620057903292e-13,2.1265039765013708e-13,9.111608140192062e-15,5.217736296775171e-29,5.3074197596169115e-12,2.236724367108163e-33,8.227181812890493e-35,6.323149907255701e-62,9.58074876383771e-60,1.1781351737529107e-30,1.1330345389706817e-30,4.93928725603642e-30,2.7470882108247227e-30,7.061440509728284e-35
8.203478324330916e-18,0.6840194016891383,3.0683197092476334e-29,1.770023160386631e-24,2.8246853005732e-34,3.9907056741647446e-45,0.0,0.0,6.355582425986486e-32,4.356082264637454e-58,6.4881963266700726e-43,5.391614330144588e-56,4.018295474599377e-45,5.128380611189848e-81,1.862554879654602e-67,3.213008718080331e-45,1.4106294454090723e-57,4.712732506562623e-30,1.374768096788232e-52,4.2374554098302945e-51,2.5723385068200595e-29,1.103996522153775e-45,4.78297370750619e-50,1.4541846835518655e-101,1.4171467497132949e-63,2.0128663416860415e-47,2.5083367730656826e-56,7.778249082916687e-88,1.4248976728486287e-125,1.3994043619570471e-108,4.3231472305513e-62,4.878717298159057e-75,5.234113988110214e-60,2.7192795209314708e-86,3.76,0.0,0.7730439013965166,0.9999999999893848,1.078279172219763e-56,2.323330127552585e-83,4.43536043592173e-13,4.253123329806408e-13,1.8223710611532002e-14,2.0871794426543833e-28,1.0615127403515273e-11,8.947261563562817e-33,3.2910066589958467e-34,1.011777607264791e-60,1.5330315011425047e-58,4.71273250656199e-30,4.53232254665892e-30,1.9757952950931417e-29,1.0988799964516943e-29,2.824698178877555e-34
1.6407179188290303e-17,0.6840194016891932,1.2273528506151949e-28,3.540094355555154e-24,1.1298975866962304e-33,3.1926404446060724e-44,0.0,0.0,2.5422846947804875e-31,6.969984849360155e-57,5.190680367152828e-42,8.626802526050493e-55,3.214712745911501e-44,1.641162087435854e-79,2.980177394340174e-66,2.570468047604499e-44,2.257090040586929e-56,1.8851313950196054e-29,1.0998459152150654e-51,3.3900447934870004e-50,1.0289563370841778e-28,8.832181816635975e-45,3.826480356786597e-49,1.8614866779218566e-99,2.267517270183982e-62,1.6103440454393e-46,4.0134846365519124e-55,4.97835303843626e-86,7.296230485884156e-123,1.7913628288830798e-106,6.917287027127984e-61,1.5612488431307945e-73,8.374890437394045e-59,1.7404279121021716e-84,3.76,0.0,0.773043901396073,0.9999999999787694,1.7252963071423703e-55,1.487007276146608e-81,8.870841191956063e-13,8.506362037375526e-13,3.644791545805274e-14,8.348887597308694e-28,2.1230542459429812e-11,3.578977462712906e-32,1.316429463897011e-33,1.6189033264170707e-59,2.4529405051448242e-57,1.885131395019098e-29,1.81296587897095e-29,7.903341950310617e-29,4.395609401758844e-29,1.1299078895842322e-33
3.2814580916209074e-17,0.6840194016893029,4.9094613145065085e-28,7.080236801477541e-24,4.5196401517443117e-33,2.554142868594809e-43,0.0,0.0,1.016924223685384e-30,1.1152178354488093e-55,4.152593737604145e-41,1.380305996853875e-53,2.571800818485619e-43,5.251847127923903e-78,4.768388022398021e-65,2.056398905549024e-43,3.611412634102274e-55,7.5406026007635e-29,8.798957061718704e-51,2.7120680216092474e-49,4.115867218217614e-28,7.065829310545445e-44,3.0612278237143844e-48,2.382788118048924e-97,3.628093828812878e-61,1.2882956352096092e-45,6.421692033265245e-54,3.1862336789072075e-84,3.735866733834683e-120,2.2930260512253745e-104,1.1067860777153254e-59,4.996094521282471e-72,1.3400080256886375e-57,1.1139031018442939e-82,3.76,0.0,0.773043901395186,0.9999999999575386,2.7605143303929926e-54,9.517095577280635e-80,1.7741802704014552e-12,1.701283945634993e-12,7.289632476645769e-14,3.3395889851870246e-27,4.246137164373021e-11,1.4316055662447308e-31,5.2657715610937566e-33,2.5902934621124153e-58,3.924779262025435e-56,7.540602600759444e-29,7.251937089119274e-29,3.16136891977283e-28,1.7582616361462894e-28,4.519722575826051e-33
6.562938437204662e-17,0.6840194016895222,1.963794490471334e-27,1.4160521915663957e-23,1.8078683190234776e-32,2.0433267407535897e-42,0.0,0.0,4.0677175928114456e-30,1.784364748203799e-54,3.3220949612031273e-40,2.2085037479015793e-52,2.0574530233423136e-42,1.9470296098695645e-76,7.629608296316129e-64,1.6451289721037778e-42,5.778322192864993e-54,3.0162566326812293e-28,7.0393439255962785e-50,2.169667292326481e-48,1.646355261937227e-27,5.6526969921225015e-43,2.4490044446677947e-47,4.394548943990473e-95,5.805003907491756e-60,1.0306446833106483e-44,1.0274800460200977e-52,2.6944753918832104e-82,5.840398965772414e-117,4.228997867320224e-102,1.770873967604479e-58,1.5987680934118608e-70,2.144036200428607e-56,7.129083034771206e-81,3.76,0.0,0.7730439013934117,0.9999999999150769,4.416856825896694e-53,6.091028306713686e-78,3.5483725728090813e-12,3.402579430964341e-12,1.4579314184472143e-13,1.335842367856101e-26,8.492302630221659e-11,5.72645153600676e-31,2.1063194491315728e-32,4.1445106604503495e-57,6.279713966832844e-55,3.0162566326779855e-28,2.9007894319317384e-28,1.2645539841672528e-27,7.033082232374944e-28,1.8079342586793904e-32
1.312589912837217e-16,0.6840194016899609,7.855197748988307e-27,2.832109303340549e-23,7.231516171129157e-32,1.6346667559826275e-41,0.0,0.0,1.627091181892932e-29,2.8549965775026847e-53,2.6576842669334244e-39,3.5336175708019234e-51,1.6459675577432446e-41,6.257169283762169e-75,1.220785629335239e-62,1.316107213742944e-41,9.245387881119694e-53,1.2065059220908885e-27,5.631710258923016e-49,1.7357389842544497e-47,6.585437802180414e-27,4.522171012125341e-42,1.9592200624707527e-46,5.638535838752623e-93,9.28805162789186e-59,8.245190415781704e-44,1.643975502396096e-51,1.731027088468625e-80,2.994258691154727e-114,5.426114789528092e-100,2.833411718391189e-57,5.116100089070635e-69,3.430485934039847e-55,4.56265847070722e-79,3.76,0.0,0.7730439013898633,0.9999999998301536,7.067003497512055e-52,3.8982955371296143e-76,7.096757177608049e-12,6.805170407760908e-12,2.915867698470647e-13,5.343382895003975e-26,1.6984632077873426e-10,2.290586555484481e-30,8.42530011432397e-32,6.631258300417083e-56,1.0047620331661072e-53,1.2065059220882933e-27,1.1603185972931018e-27,5.0582286756121106e-27,2.81323997991992e-27,7.232043689929386e-32
2.625182051070719e-16,0.6840194016908383,3.142082943197214e-26,5.664223882638032e-23,2.8926297501357683e-31,1.3077361661610636e-40,0.0,0.0,6.508373058278944e-29,4.568004944218563e-52,2.1261512279348836e-38,5.653798178283202e-50,1.31677640843601e-40,2.0025657500019722e-73,1.9534022288765594e-61,1.0528875405905579e-40,1.4792751435838654e-51,4.826031430697964e-27,4.505724347146582e-48,1.3885932481410085e-46,2.6341784758372894e-26,3.6177421785331146e-41,1.56739486457695e-45,7.217557423871492e-91,1.486092655742583e-57,6.596165910131027e-43,2.63036665796771e-50,1.1079267220705832e-78,1.5330914875174617e-111,6.945632856956732e-98,4.533470651826944e-56,1.6371675057228744e-67,5.488829748137631e-54,2.9201316834702643e-77,3.76,0.0,0.7730439013827666,0.9999999996603072,1.1307249123228654e-50,2.494933326047569e-74,1.4193526387140844e-11,1.3610352385905521e-11,5.831740012350163e-13,2.1373557435099355e-25,3.3969285036997015e-10,9.162358799020143e-30,3.3701250439831636e-31,1.0610072985824059e-54,1.607633257210477e-52,4.8260314306772e-27,4.641279280276325e-27,2.0232939431549205e-26,1.1252973688804036e-26,2.8930517657824685e-31
5.250366327537723e-16,0.6840194016925929,1.2568338549412058e-25,1.1328454464243313e-22,1.1570683185278528e-30,1.0461910231107784e-39,0.0,0.0,2.60335092238298e-28,7.308816361798024e-51,1.7009233004148828e-37,9.046087715354563e-49,1.0534225622223158e-39,6.408244813206678e-72,3.125900801378371e-60,8.423109885826557e-40,2.366874032766622e-50,1.930415084178684e-26,3.605141281835511e-47,1.1108754237312029e-45,1.0536720645883907e-25,2.894195892686141e-40,1.2539429565571685e-44,9.238673948310821e-89,2.377754215357888e-56,5.2769387955372696e-42,4.208591051622846e-49,7.090757197692415e-77,7.84965249187147e-109,8.890559683602582e-96,7.253566425121387e-55,5.239016633316055e-66,8.782264897460342e-53,1.868914130406077e-75,3.76,0.0,0.773043901368573,0.9999999993206142,1.8091689311132273e-49,1.5967806927291765e-72,2.838706480594587e-11,2.7220716440400646e-11,1.1663483655439968e-12,8.549427351374854e-25,6.793856721054098e-10,3.664946590949953e-29,1.3480514449955276e-30,1.697625001431595e-53,2.5722492639949152e-51,1.9304150841620742e-26,1.856512083977636e-26,8.093180119391539e-26,4.501191905482968e-26,1.1574059312643725e-30
7.875550604004727e-16,0.6840194016943475,2.6707722628483225e-25,1.6992686468872684e-22,2.458793766247386e-30,2.9914554064367346e-39,0.0,0.0,5.532121808861786e-28,2.786486999094686e-50,4.863580298823197e-37,3.329696337019984e-48,3.012131833405938e-39,2.833020799425428e-71,1.1509345167866814e-59,2.4086172181841757e-39,9.02376368937802e-50,4.102134804866197e-26,1.030937749888137e-46,3.1764100218238817e-45,2.239053562326939e-25,8.275592962269428e-40,3.6221464102075423e-44,5.167855903212011e-88,9.065195350405262e-56,1.5665917884624695e-41,1.6045256957982294e-48,3.518854180363316e-76,4.253796587209492e-108,4.97313601677232e-95,2.765423829622959e-54,2.4588831757434938e-65,3.348261525919823e-52,1.0665090923041544e-74,3.76,0.0,0.7730439013543795,0.9999999989809216,6.72914287947045e-49,9.112138206022331e-72,4.258060322449033e-11,4.0831080593101656e-11,1.7495226313860705e-12,1.8167534964611723e-24,1.0190782563939833e-09,7.788014209137016e-29,2.86461082271919e-30,6.472216866134855e-53,9.806760451245842e-51,4.102134804818702e-26,3.9450877326349726e-26,1.7198009796507477e-25,9.56503395352791e-26,2.4597591277988e-30
1.0500734880471731e-15,0.6840194016961023,4.556023438364909e-25,2.2656919896539917e-22,4.194449705465494e-30,6.309851615035664e-39,0.0,0.0,9.437149993910143e-28,7.497250220846455e-50,1.0258704046303846e-36,8.445163640247323e-48,6.353461261921273e-39,9.68120909675318e-71,2.919981117225542e-59,5.0807248413689687e-39,2.427926277599118e-49,6.997763245322535e-26,2.1747252549859133e-46,6.699969389915173e-45,3.8195623436524454e-25,1.7455624163893123e-39,7.709457086706117e-44,2.704781120360878e-87,2.439059980296998e-55,3.4135219105339884e-41,4.317095317610143e-48,1.4886709930084147e-75,3.9662431904808845e-107,2.602856703078147e-94,7.440580919775166e-54,7.66522803230182e-65,9.008809090083767e-52,4.172498403763772e-74,3.76,0.0,0.773043901340186,0.9999999986412292,1.7379518212359906e-48,3.5649359498566628e-71,5.6774141642774234e-11,5.444144484400853e-11,2.3326967987612543e-12,3.099167788874678e-24,1.3587706032358566e-09,1.3285439379260645e-28,4.886691140607968e-30,1.7414035577907657e-52,2.638598454703924e-50,6.997763245222354e-26,6.729854347354007e-26,2.9337782450332926e-25,1.6316823229631914e-25,4.1964859326800574e-30
1.5751103433405739e-15,0.6840194016996115,9.432667751935128e-25,3.3985390091700425e-22,8.684202413677238e-30,1.7234191691125954e-38,0.0,0.0,1.953842256120959e-27,3.032391781213954e-49,2.8019722047479374e-36,2.953538487701346e-47,1.7353285339764768e-38,5.952735006135997e-70,1.0217657951071783e-58,1.387839267800047e-38,9.820303228965781e-49,1.4487992804446035e-25,5.9406784766259995e-46,1.8299696326246383e-44,7.907919458267708e-25,4.7676728477739075e-39,2.1428370249357945e-43,4.016484327366245e-86,9.865214816532539e-55,9.908404636339044e-41,1.7461232369817656e-47,1.3410483198216156e-74,1.7104276766365775e-105,3.865094986295788e-93,3.009473411381482e-53,3.776951589606281e-64,3.6438219832539626e-51,3.494488777648324e-73,3.76,0.0,0.7730439013117989,0.9999999979618451,6.37629958513776e-48,2.9856496052031635e-70,8.516121847873052e-11,8.166217357630538e-11,3.499044902415912e-12,6.416433016953329e-24,2.03815473964725e-09,2.7505825266856788e-28,1.0117280453566713e-29,7.043453372955706e-52,1.067241327598737e-49,1.4487992804172409e-25,1.393330352930638e-25,6.0740151485489275e-25,3.378190970331556e-25,8.689763981872803e-30
2.1001471986339747e-15,0.6840194017031209,1.6042496547101662e-24,4.531386551999424e-22,1.476975921336855e-29,3.6059749434064567e-38,0.0,0.0,3.322974164117348e-27,8.213916627166358e-49,5.862666624136905e-36,7.380537013695736e-47,3.63088993435663e-38,1.9983521379425598e-69,2.554392991566969e-58,2.90404151809193e-38,2.6600765672908564e-48,2.464030135666097e-25,1.2431428140192156e-45,3.828908831740005e-44,1.344930054322749e-24,9.975566998349437e-39,4.543027238498899e-43,1.9125189774140377e-85,2.672219130203159e-54,2.1668568981839763e-40,4.729767968618676e-47,5.290055951738713e-74,1.1190985723657696e-104,1.840425487012704e-92,8.151841897540046e-53,1.1851389238130729e-63,9.870217303547373e-51,1.373381090357842e-72,3.76,0.0,0.7730439012834118,0.9999999972824619,1.6395926181689237e-47,1.1733999013982163e-69,1.1354829531372862e-10,1.0888290266974012e-10,4.6653926439728346e-12,1.0912671197420597e-23,2.717538002883819e-09,4.678022043523267e-28,1.7206855578710585e-29,1.9078872622890524e-51,2.890891620855911e-49,2.464030135608845e-25,2.3696890845420904e-25,1.0330308392517934e-24,5.7454177798579325e-25,1.4781395874259546e-29
3.150220909220776e-15,0.6840194017101396,3.49533228561968e-24,6.797083356093281e-22,3.2181365699395924e-29,1.1386603348341091e-37,0.0,0.0,7.240083886254868e-27,4.1191416856923155e-48,1.851252376663711e-35,3.4182237047554217e-46,1.1465249596469276e-37,1.543605429375857e-68,1.1841782357839149e-57,9.170923372006279e-38,1.3340278617646319e-47,5.368629436063719e-25,3.926847335671029e-45,1.2090514447456816e-43,2.9303285657055888e-24,3.1499767227661433e-38,1.4578091673111692e-42,4.0857949618521995e-84,1.3400783508533987e-53,7.207996467374381e-40,2.3718988056021277e-46,6.336449251623808e-73,6.785741981726713e-103,3.9317252676680577e-91,4.088020293068017e-52,9.18358375543141e-63,4.949926670759256e-50,1.8407878859935326e-71,3.76,0.0,0.7730439012266377,0.9999999959236983,7.822505554956847e-47,1.572741468683983e-68,1.703224489805785e-10,1.6332436204245934e-10,6.998086938084974e-12,2.377647975878215e-23,4.076301662162914e-09,1.0192463747658476e-27,3.7490286366259035e-29,9.567893023602932e-51,1.4497807189877653e-48,5.368629435882933e-25,5.163064243753371e-25,2.2507631624245154e-24,1.251809170336323e-24,3.221811068177919e-29
4.200294619807577e-15,0.6840194017171584,6.136626124569921e-24,9.062782425491107e-22,5.650144086717952e-29,2.5899338051884687e-37,0.0,0.0,1.2711151884858307e-26,1.2358121551244072e-47,4.2107474080749705e-35,9.912449216678155e-46,2.607816772822875e-37,5.942993717867231e-68,3.4357943272800184e-57,2.086048740310732e-37,4.0024073012315034e-47,9.425523442683467e-25,8.934480952210786e-45,2.7500320719457597e-43,5.1446711071881535e-24,7.16473815270831e-38,3.3396726074157555e-42,2.4205817672105302e-83,4.020473681560396e-53,1.6768625928444616e-39,7.116096016704408e-46,3.0272833952630487e-72,5.568876922821582e-102,2.3292874840729593e-90,1.226477016177276e-51,3.4738617877637715e-62,1.485101372901103e-49,8.786797968826286e-71,3.76,0.0,0.7730439011698635,0.9999999945649384,2.298467360007823e-46,7.507295542864312e-68,2.2709660264328087e-10,2.1776582297836862e-10,9.330779664852252e-12,4.1743486954022047e-23,5.4350615419053074e-09,1.789454858914048e-27,6.582041903467205e-29,2.870564861978774e-50,4.3496920863344984e-48,9.425523442272268e-25,9.064594654752696e-25,3.951581946230473e-24,2.197755246646244e-24,5.658501866894909e-29
6.30044204098118e-15,0.6840194017311957,1.368021323872978e-23,1.3594187391958521e-21,1.2596588385784352e-28,8.647323354015679e-37,0.0,0.0,2.8336640403104286e-26,6.393619825044796e-47,1.4058861566914666e-34,5.037211632274713e-45,8.70698984968497e-37,4.708390515152393e-67,1.7476468011991272e-56,6.965159540215217e-37,2.070828627841838e-46,2.1012151924344024e-24,2.9852293938415857e-44,9.181789274839538e-43,1.1468880805014977e-23,2.3921581357892565e-37,1.1221886821799583e-41,4.978260152876883e-82,2.0800552577729326e-52,5.7097042981963306e-39,3.681594114775043e-45,3.7525550736105245e-71,3.2726539856250427e-100,4.790360926563084e-89,6.345347976446556e-51,2.8277683304867794e-61,7.683898452070425e-49,1.1468609623161651e-69,3.76,0.0,0.7730439010563153,0.9999999918474299,1.1762954384939801e-45,9.798529941137065e-67,3.4064490995618577e-10,3.266487495613561e-10,1.3996160394695905e-11,9.305760411925898e-23,8.152569910598674e-09,3.989190357563608e-27,1.4673216616699485e-28,1.4851695421022223e-49,2.2505096193690195e-47,2.1012151922971105e-24,2.020741941460615e-24,8.809153757584902e-24,4.8993958424982105e-24,1.2624493276037495e-28
1.0500736883328386e-14,0.6840194017592705,3.781367241348302e-23,2.265702464545834e-21,3.4823518180642303e-28,4.0662553927231825e-36,0.0,0.0,7.832580620884985e-26,5.225157057977229e-46,6.610872785021409e-34,4.168879578680127e-44,4.09427191347553e-36,6.595445137641976e-66,1.4488274699475462e-55,3.275279886319281e-36,1.6926136668942658e-45,5.808050912771156e-24,1.406002684825704e-43,4.3175052726893915e-42,3.170133091636134e-23,1.1248521459125348e-36,5.29738382608093e-41,2.1661592709146337e-80,1.6999430310446544e-51,2.715641102339333e-38,3.0087626922450557e-44,9.183682024120151e-70,4.313926226756015e-98,2.0842901618677315e-87,5.1857498027158e-50,4.2325244139659714e-60,6.280602658411677e-48,2.9511437689025534e-68,3.76,0.0,0.7730439008292187,0.9999999864124588,9.68757310314322e-45,2.5213579651693725e-65,5.677415245319836e-10,5.444146215767727e-10,2.332690295484113e-11,2.5722177556049723e-22,1.358754107356369e-08,1.1026621034483035e-26,4.055873680744017e-28,1.2138346912185807e-48,1.8394728107317108e-46,5.80805091212557e-24,5.585541646230125e-24,2.434950692636225e-23,1.3542489981169568e-23,3.495473377658778e-28
1.89013265680228e-14,0.6840194018154196,1.2227532233704257e-22,4.078280848771152e-21,1.12640310964285e-27,2.4317130097411857e-35,0.0,0.0,2.532770930394428e-25,5.7899523912597e-45,3.9533731898231683e-33,4.741355268833556e-43,2.448418724266799e-35,1.3367468262070377e-64,1.6530597169306406e-54,1.9586636568785044e-35,1.876112443788315e-44,1.878141789669441e-23,8.436252971359301e-43,2.581876450633386e-41,1.0251051475480697e-22,6.726637455599288e-36,3.1740423551122583e-40,1.5352864474444073e-78,1.8837535021947456e-50,1.6316806865235236e-37,3.3339764562574885e-43,3.4833626648305367e-68,1.0553863886868896e-95,1.4771021487810087e-85,5.746382056930057e-49,9.11659029960785e-59,6.96169257293984e-47,1.1567607149803031e-66,3.76,0.0,0.7730439003750255,0.9999999755426989,1.090811490998951e-43,9.882692171173393e-64,1.0219347534834777e-09,9.79946441025358e-10,4.198831245692365e-11,8.317588521273905e-22,2.4457301055641236e-08,3.5656268504644115e-26,1.3115375738907874e-27,1.3452370836218113e-47,2.038881258998117e-45,1.8781417892833738e-23,1.8061426777948324e-23,7.873722602171575e-23,4.3791365561639627e-23,1.1342498117670922e-27
3.570250593741162e-14,0.6840194019277186,4.359806687631521e-22,7.703481371433194e-21,4.018715646835639e-27,1.6717261424375467e-34,0.0,0.0,9.030805996710485e-25,7.633017222351545e-44,2.7177116587872305e-32,6.386996653397925e-42,1.6831439149513216e-34,3.354649125848865e-63,2.240850673934866e-53,1.3464606583505092e-34,2.4747578324082458e-43,6.696886643283272e-23,5.838628287580708e-42,1.774835148673477e-40,3.655095853509266e-22,4.62402939630648e-35,2.1848354311462977e-39,1.438110501983613e-76,2.4835534304454547e-49,1.1234276644439207e-36,4.395230551462685e-42,1.6947337502106039e-66,2.5278277923182424e-93,1.3834693828060402e-83,7.575833460522182e-48,2.3785953226481473e-57,9.18361875292804e-46,5.724804358181085e-65,3.76,0.0,0.773043899466639,0.9999999538039084,1.4576312130391205e-42,4.890659847374471e-62,1.930321210586035e-09,1.8510103816000347e-09,7.931082898173509e-11,2.965687079794285e-21,4.619609164587501e-08,1.2713681735284507e-25,4.676511142817746e-27,1.7739784313708787e-46,2.6894335734222777e-44,6.696886640629289e-23,6.439824157981544e-23,2.807427093081544e-22,1.5614098611486974e-22,4.072655277565988e-27
6.930486467618928e-14,0.6840194021523159,1.6425204129997553e-21,1.4954057587216465e-20,1.5158701126681327e-26,1.2381252916379477e-33,0.0,0.0,3.402314329045104e-24,1.1053677179500473e-42,2.0126506539865288e-31,9.375584321504548e-41,1.2464827180876635e-33,9.466122448216384e-62,3.3305325458609124e-52,9.97132551125361e-34,3.5879733337285775e-42,2.5231837985258286e-22,4.3821084941348425e-41,1.314307483965781e-39,1.3770388843690132e-21,3.4242033479968785e-34,1.6208568013673325e-38,1.569234903905343e-74,3.5970001430606326e-48,8.323212072815628e-36,6.364846738309889e-41,9.426293175771108e-65,1.5393689662676786e-90,1.5087797162817143e-81,1.0971609665603665e-46,6.863695285599912e-56,1.331621020667894e-44,3.21279577280233e-63,3.76,0.0,0.773043897649866,0.9999999103292445,2.1296386420533612e-41,2.744353895674927e-60,3.747094121589375e-09,3.5931394694611938e-09,1.539546521121122e-10,1.1172949033016483e-20,8.967075546396813e-08,4.789927794838559e-25,1.761940403588886e-26,2.570490013932832e-45,3.899127151388393e-43,2.5231837965603724e-22,2.426077030629754e-22,1.0576742917709333e-21,5.88248036124124e-22,1.5558133623613097e-26
