Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65)
0.023326192335445032,0.4682853848953719,3.6433267183082245e-10,7.885785656508572e-11,1.076692443175218e-09,2.0952041620066843e-06,0.0,0.0,4.009178668895619e-05,2.676686712044804e-05,9.225405045016842e-06,5.154777489896235e-09,2.6868192744328583e-12,8.592737770682526e-32,8.573041147408199e-23,8.820192405069981e-15,6.337086896855998e-09,1.492187984193671e-05,9.534004220587055e-16,2.4985366242481895e-20,6.478378487211863e-08,1.2532855888266463e-17,5.585399704782762e-17,1.0018378962487392e-10,1.6396875542712752e-12,1.3984059297099579e-07,1.7552591545495636e-16,3.1461729877835293e-12,2.964454851372201e-12,3.507371344038541e-17,7.454242856057339e-14,4.022561971217146e-17,9.246314008288854e-14,5.156802242578002e-15,3.76,0.0,0.7888642162512551,0.9998779863712836,5.3963372901384364e-05,6.419009556475681e-07,0.03674332622998438,0.0367180811709506,1.1933883654172797e-10,1.1278840488362308e-17,1.208359926506349e-05,5.835232010718653e-10,2.4286105818635367e-17,2.1615203290153927e-15,3.818501369342039e-14,7.844166247455585e-06,3.501196569291949e-13,3.2111102138629293e-12,3.861227643937898e-12,3.604181772801084e-09,3.87725390215071e-10,2.079539968780389e-09,1.2992294431760667e-09,1.7948278497646548e-17,3.0550682952676466e-19,5.516879482511724e-16,9.095001908642721e-18,2.4862963912029607e-08,1.4561445496321685e-10,6.040857396189274e-11,3.879499366040668e-10,3.082253248092463e-20,2.1327757415456802e-09,9.992245797187252e-13,2.2996869103812513e-10,0.000102752088305478,3.2205965292683574e-09,2.2684612196090727e-09
0.02344139396040949,0.46830020746792483,3.6885841447934644e-10,8.010780520649728e-11,1.0944743810270836e-09,2.1294537814882472e-06,0.0,0.0,4.053765743778465e-05,2.7204314390870216e-05,9.3540725272899e-06,5.284047613647399e-09,2.7382557666174075e-12,5.607747203922439e-32,8.859788610399692e-23,9.003250153713569e-15,6.470200396906368e-09,1.5067561889583154e-05,9.88241499997902e-16,2.5622252570448548e-20,6.542149910240216e-08,1.2656623391351993e-17,5.702381897733707e-17,1.0379072380323777e-10,1.6924776589956244e-12,1.4331880247982512e-07,1.7771027395779036e-16,3.270334465836615e-12,3.1011819061928365e-12,3.6599515061697625e-17,7.612744811818764e-14,4.1678715593337955e-17,9.446132725907366e-14,5.349262849186086e-15,3.76,0.0,0.7886851875582188,0.9998764062821771,5.501136445909971e-05,6.576710251964009e-07,0.03692072950370465,0.03689518520751048,1.193119818634752e-10,1.1282739166845476e-17,1.2083580169314254e-05,5.970108484950853e-10,2.478943815960112e-17,2.2059512913121124e-15,3.899146727260516e-14,7.910992505249184e-06,3.5179671414663245e-13,3.272133492481721e-12,3.927700181769159e-12,3.67334417353837e-09,3.949430029164128e-10,2.112855252238962e-09,1.320062613486777e-09,1.8320207360638853e-17,3.1183760980970247e-19,5.631153647209874e-16,9.28057867580316e-18,2.529991738921702e-08,1.483203007021719e-10,6.072037034986677e-11,3.9608616569994695e-10,3.146115632246673e-20,2.1701864265898275e-09,9.988520029133631e-13,2.3369204283683797e-10,0.0001044933288372558,3.2944527361080666e-09,2.3011393466953286e-09
0.023556595585373947,0.46831502752886744,3.734171480367074e-10,8.137238541081853e-11,1.112494028943149e-09,2.164120013664086e-06,0.0,0.0,4.098599525381455e-05,2.764752921691594e-05,9.484006179591275e-06,5.416020561492284e-09,2.7904535185137065e-12,7.445325614262566e-32,9.154716761436798e-23,9.189290202339526e-15,6.605596949965591e-09,1.5213932488632387e-05,1.0241989570110888e-15,2.6272557595228924e-20,6.606229893737897e-08,1.2780995958687792e-17,5.821341605108212e-17,1.0751285919182521e-10,1.7467290211906374e-12,1.4686890588602806e-07,1.7991474350991823e-16,3.3989004906674368e-12,3.243697168121365e-12,3.8185839063845465e-17,7.7737868843838e-14,4.3177465802408383e-17,9.649578560382257e-14,5.548202551182934e-15,3.76,0.0,0.7885061746407458,0.9998748082260751,5.6076394377788344e-05,6.737696775264849e-07,0.037098093561221096,0.03707224758131994,1.1928512963366474e-10,1.128663660413598e-17,1.20835608564327e-05,6.107666971613358e-10,2.5300954280575528e-17,2.2511324722291915e-15,3.981201916317978e-14,7.978204422956067e-06,3.5347325816805753e-13,3.334075689403774e-12,3.9950091269613045e-12,3.743557418317839e-09,4.022647629687752e-10,2.146521884011612e-09,1.3411158355015398e-09,1.8698183612851365e-17,3.182713240506823e-19,5.747284029948052e-16,9.469568508124935e-18,2.5742517697987156e-08,1.510650797764968e-10,6.10327263945581e-11,4.043616183691827e-10,3.2110154675179767e-20,2.2080789689711782e-09,9.984773936054897e-13,2.3746600414553375e-10,0.00010625903524407478,3.369707657140131e-09,2.3341936759259403e-09
0.023671797210338404,0.4683298450887396,3.7800798093697386e-10,8.265161627704999e-11,1.1307533990640847e-09,2.1992057126693047e-06,0.0,0.0,4.143678113157206e-05,2.8096559245806538e-05,9.615216060204364e-06,5.550740998078169e-09,2.8434194077366575e-12,8.012578732629527e-32,9.458079323999379e-23,9.378358620882709e-15,6.743304568029777e-09,1.5360991560611415e-05,1.0613031773724328e-15,2.6936555121518886e-20,6.670618381356818e-08,1.2905973552578655e-17,5.942311560177634e-17,1.1135335432664032e-10,1.8024741022653365e-12,1.5049207050087608e-07,1.8213951087186594e-16,3.5320072909927787e-12,3.392222666696256e-12,3.9834831383628265e-17,7.937393563959586e-14,4.472306612931865e-17,9.856702118226052e-14,5.753813952563852e-15,3.76,0.0,0.7883271772307817,0.999873192055108,5.715868519599619e-05,6.90202496618052e-07,0.03727541841272105,0.03724926828453126,1.1925827981167804e-10,1.1290532796566366e-17,1.208354132463181e-05,6.247950498647066e-10,2.582078092176562e-17,2.2970732288664517e-15,4.064685308101137e-14,8.045806611554557e-06,3.551492888447418e-13,3.3969464652957165e-12,4.0631601831269965e-12,3.814832502772375e-09,4.0969164700359817e-10,2.180540782281494e-09,1.3623897373694963e-09,1.908229505212779e-17,3.248094692375208e-19,5.865299337359139e-16,9.66202464850728e-18,2.6190804141320777e-08,1.5384915473664314e-10,6.134566227517935e-11,4.1277799514222767e-10,3.2769688185009723e-20,2.2464566900693616e-09,9.98100772885871e-13,2.412910375281091e-10,0.00010804947206122242,3.446381947482048e-09,2.36762683629107e-09
0.023786998835302862,0.46834466015814935,3.826314567074094e-10,8.394564454159309e-11,1.1492545293969351e-09,2.2347137231718108e-06,0.0,0.0,4.188999587293527e-05,2.8551451921800934e-05,9.747712335567675e-06,5.688254101361555e-09,2.8971601067929387e-12,8.346818274441133e-32,9.770022151817618e-23,9.57047949638139e-15,6.8833513618384905e-09,1.5508739037774925e-05,1.0995850109550614e-15,2.7614424873103374e-20,6.735315316723159e-08,1.3031556135590461e-17,6.065310780127973e-17,1.1531543730151675e-10,1.8597459172048196e-12,1.541894765635114e-07,1.8438465800952048e-16,3.669794599503452e-12,3.5469880012953185e-12,4.15487053035597e-17,8.103589313406946e-14,4.631673784433402e-17,1.0067553993575599e-13,5.9662945247978916e-15,3.76,0.0,0.7881481950588163,0.9998715576208074,5.825846125119609e-05,7.06975134090768e-07,0.037452704068410246,0.037426247309102656,1.19231432356678e-10,1.1294427740436105e-17,1.2083521572117213e-05,6.391002570951716e-10,2.634898327518102e-17,2.343782850348913e-15,4.149615194426567e-14,8.113803737039771e-06,3.568248060247036e-13,3.4607552537327926e-12,4.1321587942335835e-12,3.8871804309722e-09,4.172246364658108e-10,2.21491262140734e-09,1.383884713193147e-09,1.947259480671868e-17,3.314529474495888e-19,5.985214312887194e-16,9.858000920175418e-18,2.6644815891409786e-08,1.5667289031620795e-10,6.165919873194245e-11,4.213370027000473e-10,3.3439839059333477e-20,2.285322899563589e-09,9.97722162071964e-13,2.4516762110391e-10,0.00010986490533988863,3.524496465404531e-09,2.401441720559679e-09
0.023890680297770875,0.4683579916001085,3.868202181681436e-10,8.512297996430306e-11,1.1661139148224393e-09,2.2670343524405954e-06,0.0,0.0,4.229994980438857e-05,2.8965906939412386e-05,9.868067340590779e-06,5.814441379292553e-09,2.9461948085495477e-12,8.690475404109385e-32,1.0058286791809084e-22,9.746029708704024e-15,7.0114167878939086e-09,1.5642300306374383e-05,1.1350716527936689e-15,2.823656852793573e-20,6.79380623476322e-08,1.314509769527655e-17,6.17776823275096e-17,1.1898799385264497e-10,1.9126235506651187e-12,1.5758160439016376e-07,1.8642283677020272e-16,3.797923341648501e-12,3.691807798557051e-12,4.3148548905485414e-17,8.255399383806826e-14,4.779317208816131e-17,1.0260550666853592e-13,6.16356733857742e-15,3.76,0.0,0.7879871239086241,0.9998700708915974,5.9263396432165874e-05,7.223657779415683e-07,0.03761222765456252,0.0375854927891765,1.1920727163702193e-10,1.1297932119325016e-17,1.2083503604655161e-05,6.522152885124212e-10,2.6831613163804994e-17,2.386486661744316e-15,4.227304132649976e-14,8.175342721490543e-06,3.5833233231876494e-13,3.5189931172216018e-12,4.194986813165823e-12,3.953219961649105e-09,4.2409585693732633e-10,2.2461496842571863e-09,1.4034196312555447e-09,1.9829216204067945e-17,3.3752317064359936e-19,6.09478159698569e-16,1.0037434242245447e-17,2.705835387677843e-08,1.5924846291065143e-10,6.194191263323031e-11,4.291634740965348e-10,3.4052162242560284e-20,2.3207228719027917e-09,9.973797286045534e-13,2.487010093276931e-10,0.00011152038836770403,3.5960483290967175e-09,2.4322037497720368e-09
0.023994361760238888,0.4683713210412999,3.910350755640171e-10,8.631242275671582e-11,1.1831722210830767e-09,2.2997014106769225e-06,0.0,0.0,4.27118411730397e-05,2.938518325195665e-05,9.989480212143134e-06,5.94296139174355e-09,2.9958675217171625e-12,9.021632266548697e-32,1.0353822812771052e-22,9.924107860742421e-15,7.1414204360003404e-09,1.5776419103089987e-05,1.171561278703143e-15,2.88703091808106e-20,6.852546908662244e-08,1.3259129239133588e-17,6.29191044906561e-17,1.2276416033204885e-10,1.966789673639925e-12,1.6103571302846486e-07,1.8847773524541117e-16,3.930066221816481e-12,3.8420523869557684e-12,4.4804502887599206e-17,8.409344295241844e-14,4.93104774900568e-17,1.0456646215219544e-13,6.366719037394676e-15,3.76,0.0,0.7878260646832418,0.999868569139271,6.028284386792623e-05,7.380405224220774e-07,0.03777171950785673,0.03774470449674352,1.1918311277129084e-10,1.1301435481135921e-17,1.2083485455637707e-05,6.655613739454682e-10,2.7321179151601035e-17,2.429827741969304e-15,4.306193239704609e-14,8.237208906879233e-06,3.5983944243941597e-13,3.5780055634965332e-12,4.258509887653024e-12,4.020145497076843e-09,4.3105453229615566e-10,2.2776737764481737e-09,1.4231343614059339e-09,2.0190960479944575e-17,3.436805925060199e-19,6.205921969663166e-16,1.0219803024119429e-17,2.747658936320797e-08,1.6185672112185364e-10,6.222514618562028e-11,4.37108116103422e-10,3.4673277538400965e-20,2.3565235879930523e-09,9.970357164472076e-13,2.522768764598546e-10,0.00011319653131014466,3.668799329039564e-09,2.463279211040289e-09
0.0240980432227069,0.4683846484896196,3.9527611761393046e-10,8.751405342775156e-11,1.2004309127383827e-09,2.332716951529855e-06,0.0,0.0,4.3125655627562357e-05,2.980931499737002e-05,1.0111958588396852e-05,6.073848150294362e-09,3.04618313886577e-12,9.65951585517074e-32,1.065676575490065e-22,1.0104736934616292e-14,7.273383003980828e-09,1.591109540153596e-05,1.2090778184925165e-15,2.9515804226454373e-20,6.911537297270087e-08,1.3373650740430933e-17,6.40775492038067e-17,1.266464375013095e-10,2.02226935410087e-12,1.645526899706512e-07,1.9054943592393037e-16,4.066332587073844e-12,3.997905551754916e-12,4.6518324065814136e-17,8.565441906157944e-14,5.0869595696677104e-17,1.0655878318546446e-13,6.575903979076717e-15,3.76,0.0,0.7876650171832156,0.9998670522543538,6.131697080113609e-05,7.540036284843784e-07,0.03793117963577289,0.03790388242553493,1.1915895572926254e-10,1.1304937823121106e-17,1.2083467123741844e-05,6.791417848803396e-10,2.7817743921863333e-17,2.473812981492875e-15,4.3862960891310807e-14,8.299405807942893e-06,3.613461362691178e-13,3.6377995876816997e-12,4.322732003826117e-12,4.08796511575699e-09,4.3810137956868493e-10,2.3094853758161347e-09,1.4430292005342436e-09,2.0557873646657048e-17,3.4992599631939383e-19,6.318649613135399e-16,1.0405147737969444e-17,2.7899550640472635e-08,1.6449793124950996e-10,6.250891571294042e-11,4.4517218486611993e-10,3.530326417315602e-20,2.3927274366550975e-09,9.966901415743976e-13,2.5589556787500747e-10,0.00011489353122516118,3.742765094561901e-09,2.4946701580124665e-09
0.024233557840279567,0.4684020648518877,4.008583846012122e-10,8.910307862480149e-11,1.223293041614112e-09,2.376398000061281e-06,0.0,0.0,4.366939825044607e-05,3.0371044115411497e-05,1.02736605678675e-05,6.2485462996163035e-09,3.1129245640575034e-12,1.0279837768809576e-31,1.1064161102311954e-22,1.0344715168154173e-14,7.448849766189484e-09,1.608796165226273e-05,1.2597019042795532e-15,3.0377501862288226e-20,6.989015831816477e-08,1.3524072249670592e-17,6.561766826834392e-17,1.3188490762565955e-10,2.096805516616429e-12,1.6924575447503303e-07,1.9328271211061768e-16,4.250839663026266e-12,4.210381416955652e-12,4.884858535904466e-17,8.77274120532419e-14,5.2972042030810324e-17,1.0921072429981463e-13,6.8586735531477554e-15,3.76,0.0,0.7874545408693825,0.9998650466449738,6.269101604036642e-05,7.753097798024488e-07,0.03813955073491652,0.03811188156343763,1.191273844879788e-10,1.130951394145593e-17,1.2083442885504338e-05,6.972505497905498e-10,2.847744306859177e-17,2.532285661024508e-15,4.492845441428938e-14,8.38120344195197e-06,3.633148000864866e-13,3.717142182983801e-12,4.407732746469796e-12,4.17796879174794e-09,4.4744593888183183e-10,2.3514983398725716e-09,1.4693044105928615e-09,2.1045324056261604e-17,3.582231213592327e-19,6.468408781141334e-16,1.0651953266549304e-17,2.8459544880604878e-08,1.68000192289959e-10,6.288064647708963e-11,4.5589430338062144e-10,3.614020533459864e-20,2.440658645926557e-09,9.962361360906452e-13,2.6069043333619856e-10,0.0001171433331231778,3.841298143160865e-09,2.536177980857422e-09
0.024369072457852234,0.46841947784114607,4.064846194750109e-10,9.071313748177867e-11,1.2465032047531547e-09,2.420682414903509e-06,0.0,0.0,4.4216368957524626e-05,3.0941201385780726e-05,1.0437213362531761e-05,6.4274239633152625e-09,3.1807836784893703e-12,9.905107704267843e-32,1.148484988491618e-22,1.0589156600696535e-14,7.627744991237636e-09,1.6265780243189157e-05,1.3121777634904162e-15,3.1259976939453975e-20,7.066920797520256e-08,1.367533066046269e-17,6.718765482232367e-17,1.3731482634617723e-10,2.1736865648061184e-12,1.740497739358204e-07,1.960450924259427e-16,4.4428384342226026e-12,4.4331999296276265e-12,5.128494045138403e-17,8.983788479418501e-14,5.514973924872754e-17,1.1191775104954132e-13,7.152381165067712e-15,3.76,0.0,0.7872440837940627,0.9998630147501809,6.409080539467641e-05,7.97125637187394e-07,0.03834786766642822,0.03831982297070198,1.1909581624213468e-10,1.1314088306668457e-17,1.2083418329605783e-05,7.157727252072191e-10,2.914938680122419e-17,2.591886192395854e-15,4.6015222689387954e-14,8.463580131853733e-06,3.6528275226680593e-13,3.797847832385583e-12,4.493943484508914e-12,4.269531942360871e-09,4.5694396007270963e-10,2.394004373351403e-09,1.4958885525638393e-09,2.15418174913961e-17,3.666741716647379e-19,6.620944809832836e-16,1.0904004792635965e-17,2.90277232525743e-08,1.7155979838271227e-10,6.325335987174054e-11,4.668254165287804e-10,3.699266650848428e-20,2.4892879020496183e-09,9.957795247240807e-13,2.655598043643884e-10,0.00011942954848873536,3.941968898944055e-09,2.578232636000286e-09
0.0245045870754249,0.46843688747541395,4.1215524334056595e-10,9.234443129602976e-11,1.270064637053697e-09,2.4655747252672858e-06,0.0,0.0,4.4766535027409744e-05,3.1519861797962875e-05,1.060263459603933e-05,6.610559773811259e-09,3.2497713397225747e-12,1.029803541872523e-31,1.1919128550333016e-22,1.0838110330274475e-14,7.810115345637754e-09,1.644455117557721e-05,1.3665623715198125e-15,3.216357856874179e-20,7.145252102367618e-08,1.3827425914543725e-17,6.878789119616781e-17,1.4294215528079091e-10,2.2529709898530695e-12,1.789667975050016e-07,1.9883674487924303e-16,4.6425924977340536e-12,4.6668153521383995e-12,5.3831689765512195e-17,9.198623642133557e-14,5.740492104453108e-17,1.1468072125151853e-13,7.45739854085474e-15,3.76,0.0,0.7870336455048107,0.9998609563225053,6.55167212010558e-05,8.194610631948418e-07,0.03855613044711594,0.03852770663232144,1.190642509231747e-10,1.1318660912497544e-17,1.208339345305555e-05,7.347158649895099e-10,2.983370884511917e-17,2.6526301588145233e-15,4.712357311112788e-14,8.54654399843314e-06,3.6724999253090634e-13,3.879932257711303e-12,4.581372999148453e-12,4.36267277931952e-09,4.665970539018482e-10,2.437004371033831e-09,1.5227821702682645e-09,2.204745110950407e-17,3.7528080159394326e-19,6.776287941444943e-16,1.1161395755752633e-17,2.960414828950221e-08,1.7517734765270556e-10,6.36270955069071e-11,4.779683555428212e-10,3.786081660056316e-20,2.538620481992548e-09,9.953203440264458e-13,2.7050445399678536e-10,0.00012175262473420536,4.044813308174727e-09,2.6208387512452876e-09
0.024640101692997567,0.46845429377285625,4.178699984578267e-10,9.399709445344556e-11,1.293980539891035e-09,2.511079440042347e-06,0.0,0.0,4.5319863522428826e-05,3.2107099851781794e-05,1.0769942108977592e-05,6.7980333836323115e-09,3.3198984825127915e-12,1.2078758786021895e-31,1.2367363720653467e-22,1.1091634090946648e-14,7.996007659151414e-09,1.6624274474120673e-05,1.4229141797865555e-15,3.308870092069192e-20,7.224009654294705e-08,1.398035795419918e-17,7.041881618233233e-17,1.4877300171708498e-10,2.3347182101151843e-12,1.839988998929918e-07,2.0165788208136638e-16,4.8503730026812245e-12,4.9116992604403e-12,5.649328132896847e-17,9.417286657602926e-14,5.973987111548908e-17,1.1750050135325823e-13,7.774107931775456e-15,3.76,0.0,0.7868232255465394,0.999858871113333,6.696914912557737e-05,8.42326052356574e-07,0.03876433909382936,0.038735532532906236,1.1903268846214496e-10,1.1323231752639018e-17,1.2083368252849041e-05,7.540876173083106e-10,3.0530566922871854e-17,2.7145332676357667e-15,4.825381545246577e-14,8.630103264423935e-06,3.692165205932629e-13,3.963411335246781e-12,4.670030140326248e-12,4.4574096031733515e-09,4.76406832350669e-10,2.4804992661198402e-09,1.5499858653559743e-09,2.2562343339437986e-17,3.840450260770352e-19,6.934473876529002e-16,1.1424220761470363e-17,3.0188882286179976e-08,1.788534382026557e-10,6.400189422745971e-11,4.893259609906106e-10,3.8744855071576415e-20,2.5886616413030186e-09,9.948586308485715e-13,2.755251466980274e-10,0.00012411301203312487,4.14986771372635e-09,2.6640008211936674e-09
0.024775616310570233,0.46847169675178496,4.2362817080426097e-10,9.567122033220946e-11,1.3182540865877783e-09,2.55720104751322e-06,0.0,0.0,4.58763213368176e-05,3.270298952610343e-05,1.0939153962465674e-05,6.9899254778027856e-09,3.3911760920986588e-12,1.2428989818947696e-31,1.2829962887974853e-22,1.1349792082898694e-14,8.185468910775338e-09,1.680495018797235e-05,1.481293089082241e-15,3.4035770597065265e-20,7.303193361187387e-08,1.413412672227076e-17,7.208091150904965e-17,1.548136231096523e-10,2.4189885786071993e-12,1.8914818162516015e-07,2.0450874853450647e-16,5.066458959559788e-12,5.168341597464029e-12,5.927431281209743e-17,9.639817531162177e-14,6.215692357690137e-17,1.2037796529250692e-13,8.10290255737016e-15,3.76,0.0,0.786612823461569,0.9998567588729093,6.844847812289744e-05,8.65730732057434e-07,0.038972493623461876,0.038943300656679565,1.1900112878969895e-10,1.1327800820745038e-17,1.2083342725967912e-05,7.738957255989169e-10,3.124013683258174e-17,2.777611335372614e-15,4.940626161742674e-14,8.714266253384522e-06,3.7118233616196425e-13,4.048301067514502e-12,4.759923801741232e-12,4.553760786295312e-09,4.863749094490065e-10,2.5244900078893884e-09,1.5775002744840158e-09,2.3086624234805252e-17,3.929690586913265e-19,7.095542417704157e-16,1.1692575592280792e-17,3.0781987304537266e-08,1.825886686521581e-10,6.437779817270498e-11,5.009010819851749e-10,3.964500439568809e-20,2.6394166145829185e-09,9.9439442229547e-13,2.8062264127977236e-10,0.00012651116327286782,4.2571688579646414e-09,2.707723254741752e-09
