Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189)
0.0012065430200893599,0.6913185489392256,8.004234817356662e-06,1.960559108312884e-06,7.587817786637376e-06,0.0017193989910729186,0.0,0.0,0.0014686939468615777,0.00037893965960357175,0.00859923519331088,0.0001671649424191212,1.445283655769175e-07,2.4357672845582654e-17,1.4152451933295488e-12,9.879324766123268e-09,0.0002896842223624495,0.0014194254441500728,5.913023686092934e-08,2.3999290712806687e-11,0.0001394163350418584,5.711876531544995e-12,4.603201627765852e-10,4.573577631375588e-06,2.9612316849876247e-07,0.003778942823471508,6.259270700966789e-10,3.588155400922401e-05,9.17281940403167e-05,2.7789234246374108e-08,6.890409107163176e-09,2.439737256700439e-11,2.60134802676374e-08,2.64645092080895e-08,3.76,0.0,0.14206609105984686,0.9848533483077467,0.006950552732630288,0.0015814424424350944,0.8337097780387052,0.8129774143032544,1.8284095110895953e-08,1.548844975215472e-13,0.00012563858933811508,0.0005112910342923748,6.25996288160075e-11,6.713438253196277e-11,1.5692300305652012e-09,0.004590612259728214,8.769927395754502e-11,1.0513062106921274e-06,8.451466860952787e-07,7.960896145048394e-05,0.00020360045740279377,1.0420368867951647e-05,9.510112149434945e-06,5.520092772930475e-13,4.3401200402164724e-14,4.1398004894145673e-10,3.7783839020821607e-11,5.0363104581536314e-05,1.4015154560431667e-06,8.46396539913973e-05,5.030973247647578e-07,9.968927269282303e-14,1.586574859659489e-07,8.06256588083785e-06,4.860441402809832e-07,0.00667308062854082,0.00019846408881316069,7.327337355635186e-06,1.3619600629726339e-07,4.4864819308699977e-08,2.414078781703636e-09,7.091930929900984e-06,6.574666537778637e-13,1.3156093928013744e-05
0.0012083755027292502,0.6913722934307936,8.046034255392648e-06,1.974689725381963e-06,7.646944673654325e-06,0.0017302631705873798,0.0,0.0,0.0014735328883407031,0.00038174327338508733,0.008686155772432298,0.00016890910515327532,1.4673249742423563e-07,2.4829412417058772e-17,1.4349718845049957e-12,9.958570546104179e-09,0.0002916218763826186,0.0014330146035372972,6.008981784076596e-08,2.423608091859726e-11,0.0001397766548280267,5.742997956331793e-12,4.660252974074751e-10,4.651213274165623e-06,2.990541904755437e-07,0.0038143768232221857,6.339750000437174e-10,3.6463713449941804e-05,9.327270421657893e-05,2.8283483340877575e-08,6.98731679684812e-09,2.473212152379546e-11,2.6253601350769585e-08,2.7041129397631883e-08,3.76,0.0,0.14161336608127384,0.9847223082403894,0.00701201299964214,0.0015949910026806279,0.8341890181310211,0.8132608240002117,1.8228339200732156e-08,1.5483472381710553e-13,0.00012562187245846942,0.0005138856569756796,6.299822313610143e-11,6.764999991179877e-11,1.5818468491486007e-09,0.004632611360910218,8.771135482765241e-11,1.059607367595626e-06,8.513949361192042e-07,8.019083316878696e-05,0.0002050887262038747,1.047574206965591e-05,9.560796575428733e-06,5.563218620302515e-13,4.374024811219585e-14,4.1721850682145765e-10,3.8136019420380056e-11,5.0734464023473704e-05,1.411465810414603e-06,8.611988387557537e-05,5.063568641131453e-07,1.0043571386764597e-13,1.5979374836326265e-07,8.180461410744822e-06,4.891487087473273e-07,0.006717759974337964,0.00020098113217721677,7.36033660983305e-06,1.3678196237722507e-07,4.549643912231807e-08,2.4479393387965586e-09,7.178028343429708e-06,6.654523240481057e-13,1.3356343368674821e-05
0.0012102079853691405,0.691425981321281,8.08779601583293e-06,1.988847699349299e-06,7.706211393532935e-06,0.0017411762897449644,0.0,0.0,0.0014783467024608718,0.0003845516655518665,0.008773804652297563,0.00017066821519086094,1.489642293700994e-07,2.5307867439021015e-17,1.4548777883492807e-12,1.0038064467262806e-08,0.0002935616701225787,0.0014467176356480849,6.106172621297237e-08,2.447426635315092e-11,0.00014013765410276566,5.774397142991401e-12,4.717740576824649e-10,4.7299094342706714e-06,3.0199480970522454e-07,0.0038500658652482972,6.421423698886105e-10,3.7053490308289574e-05,9.483731390786036e-05,2.878483643232522e-08,7.085254769640202e-09,2.5070328495208814e-11,2.649496453821798e-08,2.7629236711259023e-08,3.76,0.0,0.14116176493799398,0.9845903939940225,0.007073877274837377,0.0016086188517923942,0.834667539143692,0.8135420279068059,1.817272047168216e-08,1.5478485578366446e-13,0.00012560504405915852,0.0005164801414638743,6.339731971008317e-11,6.816670930024623e-11,1.5944946081913022e-09,0.0046748634320111365,8.772311713218622e-11,1.0679301033318044e-06,8.576564372142954e-07,8.07735909180102e-05,0.00020657947583272446,1.0531056814613081e-05,9.611428113837304e-06,5.606460434148081e-13,4.408020713239669e-14,4.20465760867314e-10,3.849072523113688e-11,5.110658703785141e-05,1.4214278684255484e-06,8.762108115157947e-05,5.096183190026775e-07,1.0118368516542889e-13,1.6093179874711594e-07,8.299634667694704e-06,4.922578895957563e-07,0.0067626106563958895,0.00020352589914495654,7.39320999701118e-06,1.3736523289410644e-07,4.613432605294906e-08,2.482133490602595e-09,7.2650524560774625e-06,6.735240667052183e-13,1.3558953677833237e-05
0.0012120404680090308,0.6914796132085989,8.129516671757108e-06,2.0030319476887836e-06,7.765613298001962e-06,0.0017521382831011771,0.0,0.0,0.001483135050891319,0.00038736459171228384,0.00886218500648734,0.00017244233894981123,1.5122372157834218e-07,2.579306971840426e-17,1.4749624650633978e-12,1.0117801164205254e-08,0.00029550348587016395,0.0014605346937969417,6.204604242502722e-08,2.4713840575929766e-11,0.00014049933718524317,5.8060764255339885e-12,4.775661992019085e-10,4.8096746205113865e-06,3.0494475440307796e-07,0.0038860104014320418,6.504306130803659e-10,3.765094508506333e-05,9.642216433830422e-05,2.9293355937861763e-08,7.184226609097745e-09,2.541200658258555e-11,2.673756076292149e-08,2.8229022782315624e-08,3.76,0.0,0.14071128556704912,0.9844576046676443,0.007136145744590534,0.0016223259620056823,0.835145346761642,0.8138210275529759,1.811723866910187e-08,1.547348931334882e-13,0.00012558810402523896,0.0005190743304110288,6.379688955438104e-11,6.868446826166767e-11,1.607172276997611e-09,0.004717367565630066,8.773456097332869e-11,1.076273793914758e-06,8.639307209085506e-07,8.135718567574743e-05,0.0002080725859964763,1.0586308435583955e-05,9.662002481153954e-06,5.649815029330653e-13,4.4421052422839576e-14,4.2372157344629326e-10,3.8847960826852763e-11,5.1479444333201505e-05,1.4314007657024632e-06,8.914342033390112e-05,5.12881474081206e-07,1.019331273505144e-13,1.620715404343528e-07,8.42008924513406e-06,4.953714804199557e-07,0.006807631491736628,0.00020609856141277469,7.425953918849144e-06,1.3794575095503314e-07,4.677848850157494e-08,2.5166616348058833e-09,7.353009639666152e-06,6.81682476278853e-13,1.3763937256589519e-05
0.001213872950648921,0.6915331896708207,8.17119279871491e-06,2.0172413778272505e-06,7.825145677985427e-06,0.0017631490817904736,0.0,0.0,0.0014878975993795546,0.00039018180562751866,0.008951299978025733,0.00017423154219244015,1.535111308298896e-07,2.6284976542671774e-17,1.495225337103069e-12,1.0197775148299863e-08,0.0002974472057301334,0.0014744659182137864,6.304284568611491e-08,2.4954796840688412e-11,0.0001408617083764797,5.83803813087629e-12,4.834014559544239e-10,4.8905172900372905e-06,3.0790374958393985e-07,0.003922210862976881,6.588411594814817e-10,3.825613804024884e-05,9.802739564545638e-05,2.9809103925724944e-08,7.2842356361963705e-09,2.5757168628915417e-11,2.6981380758122546e-08,2.884068118772941e-08,3.76,0.0,0.14026192593207934,0.9843239394283723,0.007198818560401858,0.0016361122996209473,0.8356224466394732,0.8140978245324056,1.8061893541699876e-08,1.546848355868799e-13,0.00012557105225045735,0.0005216680660531125,6.419690345001947e-11,6.920323371866318e-11,1.6198788076702318e-09,0.00476012281544266,8.774568646713868e-11,1.0846378041632828e-06,8.702173132043588e-07,8.194156816556995e-05,0.0002095679357452146,1.0641492267274903e-05,9.712515395616289e-06,5.693279187964645e-13,4.4762758662923767e-14,4.2698570343513965e-10,3.920773037612198e-11,5.185300638635332e-05,1.4413836337239613e-06,9.068707474499835e-05,5.161461138027883e-07,1.0268398055593517e-13,1.6321287601712591e-07,8.541828520878639e-06,4.984892827458569e-07,0.006852821276793493,0.0002086992889824397,7.458564820197135e-06,1.3852345022780802e-07,4.742893335064257e-08,2.5515241150818993e-09,7.441906230419486e-06,6.89928144044983e-13,1.3971306262662973e-05
0.0012157054332888114,0.6915867112910391,8.212820974492376e-06,2.0314748841313023e-06,7.884803782653123e-06,0.0017742086133148184,0.0,0.0,0.0014926340180765041,0.00039300305914130546,0.009041152677037059,0.00017603588997481967,1.5582661062120186e-07,2.6783640637694838e-17,1.5156659247955366e-12,1.0277980935803644e-08,0.0002993927116353177,0.0014885114351512055,6.405221362797523e-08,2.5197127919376354e-11,0.00014122477195701197,5.870284580775496e-12,4.892795599294584e-10,4.972445843201255e-06,3.108715176738349e-07,0.003958667658974093,6.673754394353315e-10,3.886912916982425e-05,9.96531467872394e-05,3.0332142053519336e-08,7.385285148542301e-09,2.6105827188534733e-11,2.7226415029777634e-08,2.94644075611866e-08,3.76,0.0,0.13981368402477504,0.9841893975159264,0.0072618958366259525,0.001649977824631016,0.8360988443992656,0.8143724205069823,1.800668484172004e-08,1.5463468287933992e-13,0.00012555388863782214,0.000524261190209246,6.459733185693708e-11,6.972296235212653e-11,1.6326131457391674e-09,0.004803128193804962,8.775649374473747e-11,1.0930214922860417e-06,8.7651573420841e-07,8.252668882672472e-05,0.00021106540345410506,1.0696603649709846e-05,9.762962580161228e-06,5.736849625451959e-13,4.5105300025398245e-14,4.3025790549483903e-10,3.957003782786383e-11,5.222724343310263e-05,1.451375599825499e-06,9.225221640277105e-05,5.194120224886685e-07,1.0343618402796774e-13,1.6435570738542206e-07,8.66485563817341e-06,5.016110977542605e-07,0.0068981787862732995,0.00021132825002234012,7.491039191345629e-06,1.3909826537673815e-07,4.8085666267962384e-08,2.586721197527316e-09,7.531748525363492e-06,6.982616577095041e-13,1.4181072591848274e-05
0.0012175379159287017,0.6916401786409215,8.254397780349164e-06,2.0457313583396596e-06,7.94458285344351e-06,0.0017853168016237063,0.0,0.0,0.001497343981563861,0.0003958281022905533,0.00913174618080955,0.00017785544664764412,1.5817031097967995e-07,2.7289167935333264e-17,1.5362837552445403e-12,1.0358413028184345e-08,0.0003013398853975673,0.0015026713570661788,6.507422291672073e-08,2.5440826626045818e-11,0.0001415885321858441,5.902818095077054e-12,4.952002412893729e-10,5.055468622326876e-06,3.1384777894000986e-07,0.003995381176606138,6.760348949216683e-10,3.948997819624076e-05,0.00010129955552602876,3.086253166447411e-08,7.487378438523332e-09,2.645799431154369e-11,2.7472653893737887e-08,3.010039954855742e-08,3.76,0.0,0.139366557864138,0.9840539782415547,0.007325377651009873,0.0016639224908373135,0.8365745456308006,0.8146448172061179,1.795161232484765e-08,1.545844347638604e-13,0.0001255366130994667,0.0005268535443207861,6.499814519263212e-11,7.024361087317647e-11,1.6453742372556395e-09,0.004846382672521143,8.776698295316335e-11,1.1014242183223023e-06,8.828255038156818e-07,8.311249784145323e-05,0.00021256486688063153,1.0751637928609091e-05,9.813339762750616e-06,5.780523039216654e-13,4.544865056700468e-14,4.33537934033577e-10,3.993488691287401e-11,5.2602125477071796e-05,1.4613757882121588e-06,9.383901597692121e-05,5.226789844890201e-07,1.0418967695842705e-13,1.6549993586992943e-07,8.78917350734162e-06,5.047367201328568e-07,0.006943702773798536,0.00021398561084326186,7.52337349834431e-06,1.3967013106554193e-07,4.874869255641969e-08,2.62225309635807e-09,7.622542781654378e-06,7.066836013077802e-13,1.4393247875371348e-05
0.001219370398568592,0.691693592291465,8.295919801500398e-06,2.060009690179376e-06,8.004478091654353e-06,0.0017964735669991421,0.0,0.0,0.00150202716903734,0.000398656683297384,0.009223083532232777,0.00017969027582554254,1.6054237860389791e-07,2.7801510226422046e-17,1.5570781317179451e-12,1.0439065781503437e-08,0.0003032886087523498,0.0015169457820882642,6.610894945259488e-08,2.568588592240353e-11,0.00014195299329893812,5.935640986602497e-12,5.011632052677122e-10,5.139593908033073e-06,3.168322507154248e-07,0.00403235178029445,6.848209704538613e-10,4.0118744549801645e-05,0.00010296675836194411,3.1400333823816396e-08,7.590518496747113e-09,2.681368168712136e-11,2.7720087504696542e-08,3.074885686878375e-08,3.76,0.0,0.13892054549722105,0.9839176809906666,0.007389264043376302,0.0016779462456398774,0.837049555890183,0.8149150164294048,1.789667575030559e-08,1.5453409100359504e-13,0.00012551922555698527,0.0005294449694670297,6.53993138620804e-11,7.076513546893617e-11,1.6581610140804015e-09,0.004889885181546172,8.777715425498028e-11,1.1098453361739571e-06,8.891461406966075e-07,8.36989451687582e-05,0.00021406620317140397,1.080659045348716e-05,9.86364267474421e-06,5.824296135724912e-13,4.579278439100171e-14,4.368255430255264e-10,4.0302281136133564e-11,5.2977622296512414e-05,1.4713833195445653e-06,9.544764270102747e-05,5.259467841778593e-07,1.0494439856386206e-13,1.6664546213738292e-07,8.914784793202685e-06,5.07865945297054e-07,0.006989391971289665,0.0002166715357978099,7.555564201110906e-06,1.4023898172079015e-07,4.941801657166212e-08,2.658119994220778e-09,7.714295214196079e-06,7.151945549717604e-13,1.4607843468756116e-05
0.0012212028812084823,0.6917469528055683,8.337383630716524e-06,2.074308755484129e-06,8.064484627639847e-06,0.0018076788261155205,0.0,0.0,0.0015066832643552837,0.00040148854867214746,0.009315167739634842,0.00018154044038109737,1.6294295580942278e-07,2.83206129756022e-17,1.5780483266733163e-12,1.0519933479019634e-08,0.0003052387633542399,0.0015313347941213883,6.715646728773985e-08,2.593229811666407e-11,0.0001423181595076019,5.968755557153836e-12,5.071681373831725e-10,5.224829916751512e-06,3.19824647647028e-07,0.0040695798117796785,6.937350990002912e-10,4.075548735776914e-05,0.00010465489051095736,3.194560906045838e-08,7.69470804599079e-09,2.7172900801947208e-11,2.7968705803844434e-08,3.140998127619646e-08,3.76,0.0,0.1384756449983394,0.9837805052221973,0.007453555016076983,0.001692049030118088,0.8375238806998494,0.815183020046429,1.7841874880757112e-08,1.544836513701039e-13,0.00012550172594135182,0.0005320353064043645,6.580080789837056e-11,7.128749164667234e-11,1.6709723897571437e-09,0.004933634609486266,8.778700782753483e-11,1.1182841852452322e-06,8.954771555860307e-07,8.428598054692174e-05,0.00021556928891542266,1.0861456584046977e-05,9.913867056814782e-06,5.868165562277851e-13,4.6137675106985456e-14,4.401204807441398e-10,4.067222377777659e-11,5.335370345554042e-05,1.4813973109641985e-06,9.707826432414549e-05,5.292152059322349e-07,1.0570028699845079e-13,1.6779218616861468e-07,9.041691914254328e-06,5.109985757920176e-07,0.0070352450895125925,0.0002193861872498035,7.58760784687429e-06,1.4080475303608667e-07,5.0093640569327825e-08,2.6943220017179392e-09,7.807011993766321e-06,7.237950948093723e-13,1.4824870446984176e-05
0.0012230353638483726,0.6918002607428244,8.378785868925484e-06,2.0886274195898075e-06,8.124597572780428e-06,0.0018189324920189903,0.0,0.0,0.0015113119561786946,0.0004043234432684631,0.009408001775958744,0.0001834060024259301,1.6537218085091302e-07,2.884662165568301e-17,1.5991937600695947e-12,1.0601010444750703e-08,0.000307190230794067,0.0015458384626529263,6.82168486861568e-08,2.6180054984365776e-11,0.00014268403499666796,6.002164103941984e-12,5.132147296789553e-10,5.311184797854562e-06,3.228246825702267e-07,0.004107065589744183,7.027787173017036e-10,4.1400265430574204e-05,0.00010636408586174777,3.249841738604321e-08,7.799949896071685e-09,2.7535662672158596e-11,2.821849850597346e-08,3.208397656539179e-08,3.76,0.0,0.13803185446904326,0.983642450469463,0.007518250533564062,0.0017062307789803524,0.8379975255478961,0.8154488299979327,1.7787209482300722e-08,1.5443311565364854e-13,0.00012548411419302917,0.000534624395596777,6.620259706271847e-11,7.181063498191157e-11,1.6838072792853084e-09,0.004977629803295816,8.779654386461113e-11,1.1267401033187354e-06,9.018180548365734e-07,8.487355347500691e-05,0.0002170740001725186,1.091623169381549e-05,9.964008662116588e-06,5.912127898535667e-13,4.6483295828994186e-14,4.434224919850548e-10,4.10447178884073e-11,5.3730338305466834e-05,1.4914168769186422e-06,9.873104704420866e-05,5.324840342619347e-07,1.0645727966404848e-13,1.6894000744194714e-07,9.169897035777081e-06,5.141344104204441e-07,0.0070812608181536375,0.00022212972551217397,7.619501018960331e-06,1.4136738178810352e-07,5.0775565803419546e-08,2.7308591448531718e-09,7.900699244951968e-06,7.324857927100615e-13,1.5044339596175367e-05
0.0012248678464882629,0.6918535166562466,8.420123123576158e-06,2.1029645518780715e-06,8.184812050066467e-06,0.0018302344741742602,0.0,0.0,0.0015159129380087327,0.0004071611103800226,0.009501588578496145,0.00018528702330756211,1.6783018944596866e-07,2.937959560118654e-17,1.620513714269423e-12,1.068229093173892e-08,0.00030914289267316167,0.0015604568428134724,6.929016542019478e-08,2.6429148866793215e-11,0.0001430506239236096,6.035868921948341e-12,5.193026689290134e-10,5.398666632288833e-06,3.2583206617221226e-07,0.0041448094098397855,7.119532793523399e-10,4.205313725045437e-05,0.00010809447695015096,3.30588185601458e-08,7.906246818932312e-09,2.7901977789226858e-11,2.8469455174685915e-08,3.277104854600669e-08,3.76,0.0,0.13758917203770935,0.9835035163397278,0.007583350522562502,0.0017204914206235729,0.8384704958879983,0.8157124482956608,1.773267932442007e-08,1.5438248366311548e-13,0.00012546639026191357,0.0005372120772544024,6.660465130966766e-11,7.233452116784066e-11,1.6966646003806032e-09,0.005021869568743756,8.780576257642511e-11,1.1352124346249724e-06,9.081683485477163e-07,8.54616132655015e-05,0.00021858021252195347,1.0970911164910895e-05,1.0014063251467445e-05,5.956179747571642e-13,4.682961988749866e-14,4.4673132469728677e-10,4.141976628977293e-11,5.410749599825295e-05,1.5014411296464225e-06,0.00010040615545464409,5.357530539052735e-07,1.0721531459428178e-13,1.7008882495915748e-07,9.299402068567968e-06,5.172732388753054e-07,0.007127437826218427,0.00022490230880702912,7.651240233920185e-06,1.4192680406348245e-07,5.1463793810743316e-08,2.7677314161491848e-09,7.995363045547339e-06,7.412672162176452e-13,1.5266261410556232e-05
0.0012267003291281532,0.6919067210944034,8.461392009837237e-06,2.1173190184883384e-06,8.245123123445541e-06,0.0018415846784650882,0.0,0.0,0.0015204859082339438,0.00041000129180846347,0.009595931048249127,0.00018718356359768943,1.7031711333903038e-07,2.9919366689006047e-17,1.6420072574687602e-12,1.076376905495333e-08,0.0003110966306392237,0.001575189975272046,7.037648823972637e-08,2.667957213533637e-11,0.0001434179304173241,6.069872293595339e-12,5.254316080805443e-10,5.487283429899034e-06,3.288465064664214e-07,0.004182811544490966,7.212602313005884e-10,4.271416095815222e-05,0.0001098461949227964,3.3626871936205204e-08,8.013601132140966e-09,2.8271856457419083e-11,2.8721565226048187e-08,3.3471405038496293e-08,3.76,0.0,0.13714759585929318,0.9833637025146464,0.007648854871945343,0.0017348308771176922,0.8389427971389706,0.8159738770230163,1.7678284179956652e-08,1.5433175521344292e-13,0.0001254485541073916,0.0005397981913664452,6.700694052010533e-11,7.285910511060912e-11,1.7095432495384614e-09,0.005066352670371096,8.781466418799425e-11,1.1437005115753776e-06,9.145275440296761e-07,8.60501090937029e-05,0.0002200878011029257,1.1025490387950825e-05,1.0064026593470412e-05,6.00031771909358e-13,4.717662060991431e-14,4.500467248608784e-10,4.179737157386686e-11,5.44851455042466e-05,1.5114691787525156e-06,0.0001021037524840233,5.390220498065666e-07,1.0797432962416582e-13,1.7123853710336595e-07,9.43020866377032e-06,5.204148573599458e-07,0.007173774762121537,0.00022770409321187785,7.68282204009336e-06,1.4248295606576585e-07,5.215832456535683e-08,2.8049387769538106e-09,8.091009424806151e-06,7.501399283896464e-13,1.5490646087609258e-05
