Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71)
1.1584142391334241e-15,0.7410957759808979,5.580093569175437e-24,2.549231985767224e-21,3.1548167335099495e-33,2.3231695517618e-37,0.0,0.0,1.3384697945489557e-26,9.566118982117705e-48,1.9684559101792343e-35,4.193271098749155e-46,1.4863947670074274e-37,1.9636886220938276e-67,4.042395785261111e-58,2.3966948076416147e-37,7.781574722072645e-52,6.410356052776523e-25,4.938795669453609e-49,1.2997091519094593e-42,7.712998631840124e-24,9.747949837134558e-38,4.497207340583443e-42,2.0200013934409743e-84,7.415189005472398e-53,1.9404214700740677e-39,6.5823750668094714e-46,1.021323692577262e-72,2.5291317794649375e-112,4.4670293191953517e-95,1.8438069305769928e-51,2.1524497161434144e-65,4.594952514193524e-54,2.1851071402138418e-75,3.76,0.0,0.8732378129789644,0.9999999976689589,5.925440544001103e-47,1.0408316986578614e-72,2.606213036378033e-10,2.494572816966249e-10,1.1164021941113499e-11,4.2647687793593753e-23,2.331041140012246e-09,2.4251193995191812e-27,1.4041610682880537e-28,1.5664767386069955e-50,7.993807298928921e-53,6.410356052588206e-25,6.1108809950835405e-25,3.5493639686654434e-24,2.0441143016101524e-24
1.4893897761103223e-15,0.7410957759906942,8.965767845219059e-24,3.2775848923602945e-21,6.181142941814818e-33,4.551728563633082e-37,0.0,0.0,2.1505751725081924e-26,2.324409607035488e-47,3.8567418527817537e-35,9.808677660856152e-46,2.912252635059273e-37,5.8378923803729e-67,9.515892459020504e-58,4.695994374852357e-37,2.2426760732498716e-51,1.0299792104494577e-24,1.200045709382862e-48,2.5464834556813758e-42,1.239279610092146e-23,1.9098882968728977e-37,8.880642766346989e-42,8.695214441736588e-84,1.8017700452929035e-52,3.885990905208412e-39,1.599408774919939e-45,3.650321196002102e-72,2.568519150085182e-111,2.2194431085511722e-94,4.4801496729799996e-51,6.334624500873761e-65,1.3207342689923904e-53,8.623557258270085e-75,3.76,0.0,0.8732378129045012,0.9999999970029484,1.3860605927563835e-46,4.1120558130406227e-72,3.350845422510984e-10,3.207308012848921e-10,1.4353740966102024e-11,6.85238074051162e-23,2.99705160269089e-09,3.896541135348334e-27,2.2561250268975343e-28,3.8062895717327805e-50,2.303839758101625e-52,1.0299792104125612e-24,9.818603454084166e-25,5.7029103458788664e-24,3.2843632572461275e-24
2.1513408500641184e-15,0.7410957760102866,1.750288631279055e-23,4.734291516255001e-21,1.5703682506472732e-32,1.1564068991737408e-36,0.0,0.0,4.1983330303535486e-26,8.342485807521314e-47,9.798366399851774e-35,3.161838424103556e-45,7.398814720053211e-37,3.0053090862507767e-66,3.106852266098544e-57,1.1931739060592045e-36,1.0680642412968791e-50,2.010717963095566e-24,4.307053203335544e-48,6.469543365671541e-42,2.419310205411468e-23,4.852222830000618e-37,2.2942111008048448e-41,9.59728022928145e-83,6.466700366777594e-52,1.0333970718191956e-38,5.740400826801886e-45,2.6424152811984263e-71,1.6284898697556558e-109,3.4316045282781747e-93,1.6079619302424222e-50,3.1572883604002526e-64,6.221588053876042e-53,7.810984266053753e-74,3.76,0.0,0.8732378127555748,0.9999999956709289,4.468087708199132e-46,3.762783217305849e-71,4.840110194627888e-10,4.6327784233503054e-10,2.073317712755458e-11,1.3377151565783497e-22,4.329071175388925e-09,7.60679448312196e-27,4.404389886590353e-28,1.366113416131945e-49,1.0971887650547321e-51,2.0107179630018284e-24,1.916777547499748e-24,1.1133167084786971e-23,6.411702574010055e-24
2.8132919240179148e-15,0.7410957760298791,2.8806742576913947e-23,6.1909994104293886e-21,3.1538382793617035e-32,2.322469743726929e-36,0.0,0.0,6.909735723727088e-26,2.129662373624228e-46,1.967849767982581e-34,7.551243265038836e-45,1.485937068153137e-36,9.411411217793076e-66,7.500932408801099e-57,2.3965004019775197e-36,3.2223879801948284e-50,3.3092999854788034e-24,1.0995000292017546e-47,1.2993064283044548e-41,3.981769396096505e-23,9.744929368510436e-37,4.670486600839758e-41,4.2228902748596226e-82,1.6508151386580113e-51,2.1517672682296174e-38,1.4654042523833957e-44,9.716823085739495e-71,1.230992435272992e-108,1.711056897947598e-92,4.104793977073082e-50,9.846113209751626e-64,1.87191001819001e-52,3.2539299103532515e-73,3.76,0.0,0.8732378126066483,0.9999999943389113,1.0671091412194306e-45,1.573234722705611e-70,6.329374966511329e-10,6.058248863208693e-10,2.711261032992847e-11,2.2016491294713736e-22,5.6610886286424624e-09,1.2519482964040301e-26,7.248875543557543e-28,3.487414592780083e-49,3.310253985480896e-51,3.309299985290546e-24,3.154685092934656e-24,1.832327952271921e-23,1.0552560442968902e-23
3.475242997971711e-15,0.7410957760494714,4.307495949588216e-23,7.647708665620992e-21,5.583360226562915e-32,4.111571157259328e-36,0.0,0.0,1.0332186490712117e-25,4.5975835870401504e-46,3.4837623950277406e-34,1.5518381588597609e-44,2.6306132548280226e-36,2.4234375321248643e-65,1.5561548344950817e-56,4.242875806000432e-36,8.059318364147534e-50,4.9484293494291894e-24,2.373634458729445e-47,2.3002119833746406e-41,5.953973518192397e-23,1.725182206604886e-36,8.350747719462769e-41,1.504848108924527e-81,3.5638364079184694e-51,3.909300316757997e-38,3.163561410763501e-44,2.905485585502056e-70,8.009120234810389e-108,6.909603506407286e-92,8.861568013752503e-50,2.538282862862452e-63,4.6728866095367464e-52,1.093609212967867e-72,3.76,0.0,0.8732378124577219,0.999999993006896,2.1930347435663884e-45,5.295244251189592e-70,7.818639738144632e-10,7.483719334520999e-10,3.349204036186227e-11,3.2921439295675694e-22,6.993103811065944e-09,1.8720496206398149e-26,1.0839313725483753e-27,7.52877023851272e-49,8.279067873142112e-51,4.94842934909591e-24,4.717224620221322e-24,2.73989508318123e-23,1.577933058480795e-23
4.799145145879304e-15,0.7410957760886564,8.069067059996948e-23,1.0561131344568979e-20,1.4184095612922478e-31,1.0445220667210423e-35,0.0,0.0,1.935489639432253e-25,1.6839293962888038e-45,8.850249019163708e-34,5.401066608124804e-44,6.68288470574308e-36,1.2637091089572746e-64,5.507290943950527e-56,1.0779549020357254e-35,4.185198617649487e-49,9.269727891339568e-24,8.693753952742134e-47,5.843512652126991e-41,1.1153354404822413e-22,4.382693475009005e-36,2.1481619950017027e-40,1.8201309718365308e-80,1.30530889124303e-50,1.0254693439506413e-37,1.158698245407139e-43,2.1877080580714476e-69,5.763056195760271e-106,1.3062567640667587e-90,3.2456809990590675e-49,1.408121253797486e-62,2.4286485130214605e-51,1.3748915769597902e-71,3.76,0.0,0.873237812159869,0.9999999903428727,7.633129726034816e-45,6.661509323527187e-69,1.0797169280645116e-09,1.0334660373483024e-09,4.6250890715270215e-11,6.167046386796374e-22,9.657127220804988e-09,3.5068431356026504e-26,2.0304915129886234e-27,2.757547981585901e-48,4.299312591036895e-50,9.269727890492894e-24,8.836587527255716e-24,5.132540444889653e-23,2.955881525685044e-23
6.1230472937868965e-15,0.7410957761278414,1.303462023479277e-22,1.3474559551378107e-20,2.8783637280309016e-31,2.119654473742636e-35,0.0,0.0,3.126554993814231e-25,4.3567142891497996e-45,1.795975427889412e-33,1.365978923858064e-43,1.3561535632246082e-35,4.08567881823108e-64,1.4049053460088131e-55,2.18757070816099e-35,1.3395698660657216e-48,1.4974184349616444e-23,2.249271747328217e-46,1.1858182421877548e-40,1.801692675241068e-22,8.893756515170709e-36,4.386488596852533e-40,8.878071799450658e-80,3.3771437393457714e-50,2.113852818313152e-37,2.997819072661467e-43,8.672758144026983e-69,4.954455765567957e-105,7.534959881600083e-90,8.397342153410374e-49,4.660377607219029e-62,7.778906713712106e-51,6.61732248315824e-71,3.76,0.0,0.873237811862016,0.9999999876788586,1.930574004469423e-44,3.2048231713917823e-68,1.3775698822129655e-09,1.318560154019588e-09,5.900972819186104e-11,9.962130533519626e-22,1.2321141407549896e-08,5.664895692585535e-26,3.280024973926046e-27,7.134476769935239e-48,1.3760943170265542e-49,1.4974184347898294e-23,1.4274444985276667e-23,8.291009986966046e-23,4.7748758265471464e-23
8.770851589602083e-15,0.741095776206211,2.65771589430332e-22,1.930143254640914e-20,8.436195018718468e-31,6.212604779075833e-35,0.0,0.0,6.374947223871005e-25,1.8883366765335137e-44,5.2638484430777426e-33,5.858725942523683e-43,3.974768666974878e-35,2.5992055346552086e-63,6.087120033484997e-55,6.411808485911981e-35,8.599021822259247e-48,3.0532035866902594e-23,9.749017026380974e-46,3.47551635344126e-40,3.673594464551084e-22,2.6066723468826287e-35,1.2932619281650012e-39,1.3165703237842724e-78,1.463768726664236e-49,6.286602553101189e-37,1.2993478545588981e-42,8.23545225137741e-68,3.973060601801255e-103,1.745108588948514e-88,3.639688551645241e-48,3.188083413334841e-61,5.006663904395764e-50,1.0159558083039589e-69,3.76,0.0,0.8732378112663101,0.9999999823508577,8.281164715902707e-44,4.9075369495620254e-67,1.9732757902051334e-09,1.888748425681955e-09,8.452736452008682e-11,2.0312449714201476e-21,1.7649142116110115e-08,1.1550564111137405e-25,6.687892178484687e-27,3.092374576602029e-47,8.833475914854684e-49,3.053203586186685e-23,2.910506156622984e-23,1.690509478165749e-22,9.735813717972403e-23
1.4066460181232453e-14,0.7410957763629503,6.810781269524093e-22,3.095524486263051e-20,3.54908937449073e-30,2.61372828500075e-34,0.0,0.0,1.63367518438363e-24,1.3321633961988224e-43,2.2145130222617843e-32,4.1998235150329475e-42,1.672194245370544e-34,3.042672592899884e-62,4.40200815686238e-54,2.697519640794875e-34,1.0332779429359018e-46,7.824367174253097e-23,6.877583951605024e-45,1.4621444069145777e-39,9.414131979572922e-22,1.0966230631714592e-34,5.462065498172984e-39,4.499412687500257e-77,1.0326568059205213e-48,2.669243609912865e-36,9.166483904460983e-42,1.6330577503956355e-66,9.414024257303797e-101,1.034751556373453e-86,2.5677139797437974e-47,4.2725246614724494e-60,6.049060838023542e-49,3.7240468468229325e-68,3.76,0.0,0.8732378100748982,0.999999971694967,5.937622281379775e-43,1.7890025434499935e-65,3.1646876049705215e-09,3.029125122284246e-09,1.3556248267835166e-10,5.20535651897237e-21,2.8305032875434218e-08,2.9600148618305317e-25,1.7138851009878592e-26,2.1816790149596778e-46,1.0614487382010848e-47,7.824367172134553e-23,7.458560984457662e-23,4.332174987739136e-22,2.494943069118014e-22
2.4657677364493195e-14,0.7410957766764291,2.089506234757536e-21,5.426313480581838e-20,1.9690666005590788e-29,1.4502315380453008e-33,0.0,0.0,5.0120336622224825e-24,1.3410118176649185e-42,1.2286586477516522e-31,4.358197975646201e-41,9.277687470464268e-34,5.4851268744554706e-61,4.6064684995039435e-53,1.4966497814608616e-33,1.9260955701065034e-45,2.4005261763877645e-22,6.923170693109971e-44,8.112132091490165e-39,2.888207893110335e-21,6.084180935726606e-34,3.036788199887958e-38,2.7329211484542794e-75,1.0395426212419017e-47,1.4869900237832977e-35,9.22733738285555e-41,5.408346061021172e-65,9.596378420306655e-98,1.17149749717867e-84,2.584822344177758e-46,9.553821717374035e-59,1.1328625373658334e-47,2.4076408114931506e-66,3.76,0.0,0.8732378076920746,0.9999999503836281,6.164140882297932e-42,1.1511030592617865e-63,5.54751122962554e-09,5.309879128590522e-09,2.3763210101070793e-10,1.5969701541029e-20,4.961637177509812e-08,9.081245274929717e-25,5.258196424134433e-26,2.1963854714403796e-45,1.978596323715651e-46,2.400526175212351e-22,2.2882208709581857e-22,1.329084922964552e-21,7.654333651449453e-22
4.584011173101468e-14,0.7410957773033867,7.217594534219908e-21,1.0087997600037712e-19,1.2962893649922893e-28,9.548736659816372e-33,0.0,0.0,1.731274317167168e-23,1.6730928779314552e-41,8.088949918701281e-31,5.582599668153175e-40,6.1080230329887495e-33,1.2857577496601421e-59,5.973805037865796e-52,9.853231038279049e-33,4.635882364360742e-44,8.292328260134728e-22,8.637351580191652e-43,5.340466080871441e-38,9.976544800224852e-21,4.0054034396880606e-33,2.0022018852920455e-37,2.3412585175176293e-73,1.2970365936291082e-46,9.803149806066243e-35,1.1512266597789486e-39,2.4342593442853695e-63,1.1116881845959537e-94,1.9413091190412437e-82,3.225047993294496e-45,3.057285679983502e-57,2.7340036212200764e-46,2.1486837996048777e-64,3.76,0.0,0.8732378029264274,0.9999999077627206,7.902542518415684e-41,1.0244799184059727e-61,1.0313158459432565e-08,9.871389593579908e-09,4.417688657686844e-10,5.516260417651891e-20,9.223727916827687e-08,3.136923143799266e-24,1.8163625239916628e-25,2.7408297204494864e-44,4.762178933688462e-45,8.292328252396323e-22,7.903855066666442e-22,4.5909392504244254e-21,2.6439681565899885e-21
8.820498046405764e-14,0.7410957785573018,2.6718486879397595e-20,1.9411790414926439e-19,9.379965574505814e-28,6.911609008697045e-32,0.0,0.0,6.409017940938495e-23,2.3520296697584687e-40,5.853697590191282e-30,7.983452227485296e-39,4.420168725027588e-32,3.495843656397634e-58,8.739442147538149e-51,7.130323942246462e-32,1.2815463316052585e-42,3.070000819641473e-21,1.2141702848173846e-41,3.864414111653516e-37,3.693221497260786e-20,2.8983495465885115e-32,1.4517617374778199e-36,2.4307540584827717e-71,1.8235598680549716e-45,7.09677924573863e-34,1.6183689944815186e-38,1.2986217903423576e-61,1.6986573868059504e-91,3.968427286375945e-80,4.534141784453633e-44,1.2634539621642139e-55,7.568062235689506e-45,2.2837640449194643e-62,3.76,0.0,0.8732377933951331,0.999999822527987,1.1320033354112741e-39,1.0873980985868267e-59,1.9844452841034615e-08,1.8994420332839012e-08,8.500325078847475e-10,2.042031489637141e-19,1.7747201287929858e-07,1.161295266246857e-23,6.724436066842142e-25,3.8545838614179505e-43,1.3164211565936613e-43,3.0700008140414517e-21,2.925787038417e-21,1.6994990839770926e-20,9.787587156988474e-21
1.7293471793014357e-13,0.7410957810651319,1.0269746863787785e-19,3.806107477176868e-19,7.131470971851341e-27,5.258050566255325e-31,0.0,0.0,2.4634957987775768e-22,3.522583526862589e-39,4.4512902146800075e-29,1.2074092716211436e-37,3.3612016359192348e-31,1.029071581137591e-56,1.38058403636483e-49,5.421868707055896e-31,3.807701743383217e-41,1.1802437305754623e-20,1.8182375959226716e-40,2.9381364963883555e-36,1.4195963896964422e-19,2.2036319583693706e-31,1.1079552509555756e-35,2.7958272871899405e-69,2.731672828302221e-44,5.396629455740514e-33,2.423728520809168e-37,7.578602022574211e-60,2.998791039065638e-88,9.062094480287891e-78,6.791817066496672e-43,6.239110539198398e-54,2.250068757880837e-43,2.6597076138204214e-60,3.76,0.0,0.8732377743325446,0.9999996520868396,1.7177495611186153e-38,1.2655660158648535e-57,3.8907041292190734e-08,3.724052104669937e-08,1.6665202442965337e-09,7.848865761349043e-19,3.479131603666972e-07,4.464053271284981e-23,2.585066498843968e-24,5.777524805365667e-42,3.9110883231829534e-42,1.1802437263170714e-20,1.1244995470974686e-20,6.532340803403715e-20,3.762041731485425e-20
2.5766445539622953e-13,0.7410957835729619,2.2797720767994805e-19,5.671262465052631e-19,2.2329090186589947e-26,1.6470920878824627e-30,0.0,0.0,5.468822902201613e-22,1.5285932488803872e-38,1.3938955531752254e-28,5.048119420666456e-37,1.052540807275406e-30,6.217210855647403e-56,5.927266273602379e-49,1.6977844550825014e-30,2.132607392392054e-40,2.620439938881908e-20,7.889391849119423e-40,9.199641771736307e-36,3.1514197314107553e-19,6.8998239208714805e-31,3.4778753240675996e-35,2.5887662790272e-68,1.1855414048067327e-43,1.6898555116936665e-32,1.0517379344072915e-36,5.795449746671023e-59,3.7271286386912642e-87,9.73966453712932e-77,2.947539856696017e-42,4.0892643636051585e-53,1.2566345857519847e-42,2.232141680429199e-59,3.76,0.0,0.8732377552699566,0.9999994816834462,7.198365949968797e-38,1.064096011875227e-56,5.79696293272829e-08,5.5486674072029393e-08,2.482955252601069e-09,1.742351442901463e-18,5.183165536392617e-07,9.910448071583359e-23,5.739311803136743e-24,2.5082879085133274e-41,2.190452988143741e-41,2.620439925547001e-20,2.4961172901994207e-20,1.4501086478574504e-19,8.351324751246492e-20
3.4239419286231546e-13,0.7410957860807921,4.0255467008889573e-19,7.53664408230651e-19,5.0585005110392124e-26,3.7330763834970776e-30,0.0,0.0,9.656891588192145e-22,4.4238202742770084e-38,3.158137528709798e-28,1.4178454891166462e-36,2.3847331989235818e-30,2.3089990067247324e-55,1.7078777278185115e-48,3.8465649513198635e-30,7.636774690844829e-40,4.627820359873528e-20,2.2830272416970617e-39,2.0841472981792317e-35,5.564794029559706e-19,1.5631314425223488e-30,7.897883782692732e-35,1.4979223880637582e-67,3.4314840998349752e-43,3.828507294467397e-32,3.0437265298946645e-36,2.688296926655805e-58,6.305318507155483e-86,6.720086469533334e-76,8.531207692408478e-42,1.658084273226816e-52,4.481579481937062e-42,1.1684826177499565e-58,3.76,0.0,0.8732377362073689,0.9999993113177992,2.0268152341280167e-37,5.585799402470009e-56,7.703221694631111e-08,7.373287940558892e-08,3.2993375360386057e-09,3.076567470086103e-18,6.886822006563145e-07,1.7500806557712092e-22,1.0135568096439574e-23,7.262747111914885e-41,7.843719024693637e-41,4.627820329660732e-20,4.407305542730987e-20,2.560554348091024e-19,1.4746497502124471e-19
4.271239303284014e-13,0.7410957885886221,6.264267199261277e-19,9.40225240872555e-19,9.60903178718425e-26,7.094541460655937e-30,0.0,0.0,1.5027710638464625e-21,1.0248092983045911e-37,5.999828286465142e-28,3.213515871052429e-36,4.530515588191598e-30,6.538523194940078e-55,3.969914994012267e-48,7.307529512651529e-30,2.1297210122490838e-39,7.202624430484506e-20,5.288328165878439e-39,3.9590679393040416e-35,8.659721207943318e-19,2.96934077412813e-30,1.5038689311372677e-34,6.336338668220731e-67,7.950420915723122e-43,7.273022460320601e-32,7.050879673773562e-36,9.27282888827963e-58,6.742037139715975e-85,3.4092822153859547e-75,1.9765331213327543e-41,5.162602063197526e-52,1.2450024644974055e-41,4.641632790604922e-58,3.76,0.0,0.8732377171447817,0.9999991409898902,4.605934309720388e-37,2.2262803525923044e-55,9.60948041492754e-08,9.197913704402876e-08,4.115667097958357e-09,4.78750335934917e-18,8.590101096445401e-07,2.723546660254222e-22,1.5774236992413058e-23,1.6833683306627566e-40,2.1873777592637196e-40,7.202624373086233e-20,6.857933670802462e-20,3.9845512704341835e-19,2.2947446003237027e-19
5.965834052605733e-13,0.7410957936042819,1.2220429555905793e-18,1.3134149484830042e-18,2.5438830040146873e-25,1.8799453802738764e-29,0.0,0.0,2.9317632408724005e-21,3.7035150523189606e-37,1.588753246868118e-27,1.1269369928546824e-35,1.1996798242300795e-29,3.263594568253321e-54,1.4648358805141875e-47,1.9349404745216564e-29,1.0538972667309551e-38,1.4055391000459416e-19,1.910773524984581e-38,1.0481511581843773e-34,1.6894241347829254e-18,7.861239044239985e-30,4.000442264628674e-34,6.407360530601124e-66,2.8740622121784865e-42,1.9256904164822855e-31,2.5479864596963226e-35,6.501863303037187e-57,3.343018428916122e-83,5.001213485641569e-74,7.144628115207678e-41,3.1385548165143824e-51,6.121890024273544e-41,4.493419777134814e-57,3.76,0.0,0.8732376790196086,0.9999988004472559,1.6246320194967523e-36,2.1713939275604845e-54,1.342199773070122e-07,1.2847180922313257e-07,5.748168069661494e-09,9.339418686617035e-18,1.1995527440290405e-06,5.313894362512286e-22,3.078030103989515e-23,6.090591007694133e-40,1.0823693952850405e-39,1.4055390848468823e-19,1.3377025336409114e-19,7.7731249641361825e-19,4.476624767942352e-19
9.35502355124917e-13,0.741095803635601,3.004670377723711e-18,2.0600667710475874e-18,9.65226274967618e-25,7.147877118266056e-29,0.0,0.0,7.209087289254639e-21,2.241685458796866e-36,6.031351597894457e-27,6.646468132847936e-35,4.554322401194822e-29,3.2344719652263193e-53,9.737906786207423e-47,7.34478792509065e-29,1.0267619019687918e-37,3.4580698823715933e-19,1.1560710005133491e-37,3.977281636985075e-34,4.154200226282569e-18,2.9830011435519205e-29,1.534292300013784e-33,1.7648640318203323e-64,1.740857415305541e-41,7.308645824286564e-31,1.5421216830296302e-34,1.0514703697663238e-55,7.159800742478755e-81,2.38812530057632e-72,4.326893539383349e-40,4.9455576903117155e-50,5.963816011892502e-40,1.2887847644614071e-55,3.76,0.0,0.8732376027692673,0.999998119814476,9.705732259450712e-36,6.237843072047003e-53,2.1047031862971888e-07,2.0145778109027942e-07,9.012537504480694e-09,2.296248942850774e-17,1.8801855238287096e-06,1.3069260067887139e-21,7.571930933851545e-23,3.696205018304953e-39,1.0543198762713978e-38,3.4580698246716364e-19,3.2882653876631956e-19,1.9111997508829488e-18,1.100680679311343e-18
