Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338)
5.161433112191784e-16,0.6018794291651826,3.791583161394268e-27,4.805020465989191e-24,1.9548061184360374e-32,8.853134565381056e-42,0.0,0.0,7.080724317439188e-30,1.0947768594726546e-53,3.511044216542129e-39,1.5723177445338474e-45,1.7710130894260205e-41,1.991547053791767e-55,5.821863020960514e-37,5.224272570273154e-42,4.982022052858194e-53,9.711838706737064e-28,9.150423843590338e-50,1.3246548921173462e-48,1.767253648695043e-27,1.3810604251839529e-42,5.856008503674566e-47,1.326909353413009e-85,1.1302088946050587e-59,5.169768929439742e-44,4.659014319205077e-52,1.6555408622780441e-77,5.498918428815232e-114,1.136061683383155e-100,4.5212698972275215e-58,3.3064329162827563e-69,1.2154849187328916e-55,1.2347201102314363e-79,3.76,0.0,0.5046160369196288,0.9999999996345261,9.38290506232926e-52,1.9301396939671204e-76,3.13226856286374e-12,3.0163365334807913e-12,1.1593202938291576e-13,2.3515166082336806e-26,3.654740269790204e-10,7.316363241224516e-31,1.4469173025039725e-32,5.817286811378283e-52,5.747314426648361e-54,9.711838706702389e-28,9.436502017863232e-28,2.4828984677271065e-27,1.3157654033270922e-27,1.8654702443867563e-32,5.821890912947418e-37,3.1538922151993264e-40,5.894240978154692e-43,3.0730768821360472e-56,9.171779354233673e-55,1.455455684387433e-49,1.1507407841106605e-47,9.080165441206235e-34
1.0322870599788339e-15,0.6018794291655404,1.5166339998359962e-26,9.6100464952161e-24,7.819504766631929e-32,7.082523387870291e-41,0.0,0.0,2.8322916541687945e-29,1.7516450509668378e-52,2.808842278228739e-38,1.257859820345984e-44,1.4168131698814404e-40,1.5932385502615803e-54,2.3287463188588164e-36,4.179424100053778e-41,7.971563665390502e-52,3.884742799769424e-27,7.327516551598742e-49,1.0597246988962793e-47,7.06901913007889e-27,1.1048491589781834e-41,4.685034405715552e-46,8.492289789945568e-84,1.808348331446264e-58,4.135819859751385e-43,7.454430315988876e-51,1.0596542913207943e-75,2.815678011043485e-111,1.4542257084743523e-98,7.234051308599171e-57,1.0580975491071565e-67,1.944848789165123e-54,7.902506336996628e-78,3.76,0.0,0.5046160369164965,0.9999999992690525,1.5012711613995156e-50,1.2353404660980822e-74,6.264539780960771e-12,6.0326756646984615e-12,2.3186411626217705e-13,9.406070641462284e-26,7.309476823215383e-10,2.9265482379365223e-30,5.787677451449276e-32,9.307658129430483e-51,9.196405818019638e-53,3.8847427997416836e-27,3.774600099349913e-27,9.93159863832027e-27,5.2630641593212446e-27,7.466939479568981e-32,2.3287686479947323e-36,2.5231157503899272e-39,4.7158714695780446e-42,4.916942625105967e-55,1.4674866641415005e-53,2.3287312755028857e-48,1.8411848017837467e-46,3.6429153695799936e-33
1.5484308087384892e-15,0.6018794291658986,3.222847516005484e-26,1.441507364197465e-23,1.6616856349417791e-31,2.025161255222723e-40,0.0,0.0,6.018621076119769e-29,6.6781486666117716e-52,8.031543067639287e-38,3.596701316150774e-44,4.051203750495365e-40,4.555666896551664e-54,4.9485863093475e-36,1.1950847399698134e-40,3.039213805363413e-51,8.255087473542729e-27,2.0963926977775784e-48,3.030150886700292e-47,1.5021668520521407e-26,3.159178664658534e-41,1.3476565728528888e-45,4.846171153507673e-83,6.894346261421707e-58,1.2278219716869135e-42,2.8420021233387654e-50,5.329881344392874e-75,1.5258423759893656e-110,8.134582607569064e-98,2.7579846696428177e-56,4.966108367925063e-67,7.414860815434135e-54,4.509652570457341e-77,3.76,0.0,0.5046160369133642,0.9999999989035794,5.541936710554188e-50,7.049613469600559e-74,9.396810999038361e-12,9.04901482648205e-12,3.477961725560331e-13,1.9987901248571714e-25,1.0964208265750562e-09,6.218917987929618e-30,1.2298824650250872e-31,3.427140521378183e-50,3.506242117598599e-52,8.255087473463407e-27,8.02102215692281e-27,2.1104648780841e-26,1.1184012254684305e-26,1.5874673245683793e-31,4.948650214915604e-36,7.218291694156784e-39,1.4001046809147005e-41,1.8176398990652613e-54,5.40154900303394e-53,8.571436119448488e-48,7.019515336570178e-46,7.757128531151646e-33
2.0645745574981445e-15,0.6018794291662567,5.497798714385106e-26,1.922010190630785e-23,2.8347042781181902e-31,4.271655808244911e-40,0.0,0.0,1.026706078039872e-28,1.7968055224609995e-51,1.6940868004498282e-37,7.586500289813411e-44,8.545168419964018e-40,9.609221035846136e-54,8.441706030682152e-36,2.5208377193283616e-40,8.177379725838542e-51,1.4082221433992546e-26,4.424165690225862e-48,6.391466475557413e-47,2.5625201846888325e-26,6.663623457513889e-41,2.8577802776766244e-45,1.8959602717634952e-82,1.854982329122237e-57,2.675360109724341e-42,7.646617181287335e-50,2.320162529948563e-74,1.4227299223531828e-109,4.257550391080512e-97,7.420568791553216e-56,1.5481144013580226e-66,1.9950584593329343e-53,1.7643228601193197e-76,3.76,0.0,0.5046160369102319,0.9999999985381068,1.4127939061638114e-49,2.7580401277784702e-73,1.2529082217096514e-11,1.2065354018831545e-11,4.63728198264492e-13,3.409700726688867e-25,1.4618934597402886e-09,1.0608746515359553e-29,2.098036295859682e-31,8.695195815570625e-50,9.434062536349698e-52,1.4082221433825234e-26,1.3682914345363485e-26,3.6002047880116266e-26,1.907860916431351e-26,2.7091989249508797e-31,8.441840936634031e-36,1.5232571629766475e-38,3.050939578746817e-41,4.6450310930016063e-54,1.3700292954841957e-52,2.173940736761946e-47,1.8886512944927292e-45,1.325777486015451e-32
3.096862055017455e-15,0.6018794291669729,1.1382493164495976e-25,2.8830161057987706e-23,5.869116781101053e-31,1.1667237069408484e-39,0.0,0.0,2.1256648250640195e-28,7.267489158806915e-51,4.627084316138702e-37,2.0721154493971704e-43,2.333953357570025e-39,2.6245761765186877e-53,1.7477478782117715e-35,6.88549884412413e-40,3.3076066054037257e-50,2.915549678577132e-26,1.2094138976380202e-47,1.7457079065974612e-46,5.30537308815614e-26,1.820042427655269e-40,7.886817871022529e-45,1.5878684526605684e-81,7.50286474944991e-57,7.765747783138222e-42,3.0928052882154555e-49,2.238281178123132e-73,6.135837444182961e-108,6.322411425536816e-96,3.0013824382015536e-55,7.628069312829182e-66,8.069662059207662e-53,1.4776616826387622e-75,3.76,0.0,0.5046160369039674,0.9999999978071626,5.009639803646428e-49,2.309923748312496e-72,1.879362465316719e-11,1.8098032475266827e-11,6.955921778993805e-13,7.059351513133045e-25,2.1928375265800557e-09,2.1964075806826996e-29,4.343723070259909e-31,3.0429326610024152e-49,3.8159415752898523e-51,2.9155496785314323e-26,2.8328714196892824e-26,7.453766190969707e-26,3.949983428611762e-26,5.61308342593937e-31,1.7477847805384413e-35,4.164295928001669e-38,8.857046217870891e-41,1.6578746155896196e-53,4.7917477550235835e-52,7.602637993095177e-47,7.638961944488351e-45,2.7535026017283e-32
4.129149552536766e-15,0.6018794291676891,1.9358637668093197e-25,3.844022431974691e-23,9.98218918192801e-31,2.441180014102965e-39,0.0,0.0,3.6151994724590065e-28,1.9685632878146003e-50,9.68142260674665e-37,4.3355713575832745e-43,4.8834163406902765e-39,5.491490887138445e-53,2.97246105475322e-35,1.4407263702229317e-39,8.959637398596734e-50,4.95859376943597e-26,2.532424145198448e-47,3.652605098873945e-46,9.023050582798514e-26,3.808137792365979e-40,1.6632194341020906e-44,6.2405173291174e-81,2.0323333993800287e-56,1.698281873779237e-41,8.377559227701605e-49,9.146131034775985e-73,4.014641998148749e-107,3.010553484684446e-95,8.129931960929396e-55,2.393554311258575e-65,2.1859081068316338e-52,5.807475967697029e-75,3.76,0.0,0.5046160368977028,0.9999999970762204,1.262487537138334e-48,9.078415575963675e-72,2.5058167089166384e-11,2.413071104410379e-11,9.274560450609224e-13,1.2006106305163489e-24,2.923779713971852e-09,3.735516176972139e-29,7.387544131100764e-31,7.60781708691375e-49,1.0336692037004643e-50,4.958593769340352e-26,4.8179685767306323e-26,1.267690269350626e-25,6.717886565145454e-26,9.552908338035514e-31,2.972538361021148e-35,8.719198689085675e-38,1.9371411381127725e-40,4.194536408817722e-53,1.1974416990477962e-51,1.8997447264368883e-46,2.0691824422855045e-44,4.6969826860475036e-32
5.1614370500560764e-15,0.6018794291684053,2.957562051033199e-25,4.8050291985450154e-23,1.5251090295930249e-30,4.44408185802817e-39,0.0,0.0,5.523208354155348e-28,4.422317000168923e-50,1.762468651112145e-36,7.892765375169182e-43,8.890082403807393e-39,9.99704839256946e-53,4.5412482490191537e-35,2.6228519606954548e-39,2.0128115597564585e-49,7.575622276732237e-26,4.61374801722433e-47,6.649428284573768e-46,1.378518301451455e-25,6.932569623872668e-40,3.0446438939105197e-44,1.9596202574459523e-80,4.565606109029796e-56,3.186208622705931e-41,1.8819926870556385e-48,2.9795552253403455e-72,2.1841642119888135e-106,1.1445745139495986e-94,1.8263668605137307e-54,6.153329611303383e-65,4.910712403083618e-52,1.823666631500067e-74,3.76,0.0,0.5046160368914383,0.9999999963452803,2.6957706219690534e-48,2.850809114136255e-71,3.132270952508898e-11,3.0163389733371055e-11,1.159319791715361e-12,1.8342614611744862e-24,3.6547198876741705e-09,5.707027918969919e-29,1.1286511857570014e-30,1.6148572656152037e-48,2.322191531190904e-50,7.575622276558168e-26,7.360761348056224e-26,1.9367440409891064e-25,1.0263411448213653e-25,1.4604887092440928e-30,4.541389126745895e-35,1.588082197288262e-37,3.6347344227729813e-40,8.982870255004972e-53,2.5406933336246448e-51,4.030609322329077e-46,4.648348639730203e-44,7.197815754630439e-32
7.226012045094698e-15,0.6018794291698378,5.687285084560541e-25,6.727044080726684e-23,2.932980521051396e-30,1.1733734517312288e-38,0.0,0.0,1.0620935314916196e-27,1.7149178012391855e-49,4.6534559276111054e-36,2.083939574164031e-42,2.3472506939627738e-38,2.6395147846390873e-52,8.732656320683266e-35,6.925319947089029e-39,7.806131647141445e-49,1.4567702967411401e-25,1.2207310939430741e-46,1.7556452671462603e-45,2.6508419400053747e-25,1.830402936633897e-39,8.093536426760931e-44,1.783804122372597e-79,1.77051716860282e-55,8.718051527572637e-41,7.298122802076382e-48,2.589694633457405e-71,7.47518031385498e-105,1.5634435659447215e-93,7.082446641282613e-54,3.4717860238077364e-64,1.904479903396978e-51,1.660176316441508e-73,3.76,0.0,0.5046160368789092,0.999999994883406,9.943209077242206e-48,2.5952411385271264e-70,4.385179439669957e-11,4.222874748076091e-11,1.6230469159337377e-12,3.527218274089798e-24,5.116594067554479e-09,1.0974426167318607e-28,2.1703621090607666e-30,5.921095745653612e-48,9.006327593293183e-50,1.4567702966951808e-25,1.4154455739761741e-25,3.7242888501910474e-25,1.973616975419792e-25,2.8130193975995553e-30,8.733029050407496e-35,4.195543939470188e-37,9.948024413803011e-40,3.3233546274276178e-52,9.309189605462812e-51,1.4767484661993555e-45,1.8025630994945657e-43,1.3938797867024874e-31
9.29058704013332e-15,0.6018794291712701,9.327129822116935e-25,8.649060752017354e-23,4.810478883749725e-30,2.432705803715093e-38,0.0,0.0,1.741830878013614e-27,4.563234546586538e-49,9.647814466700177e-36,4.320559822567103e-42,4.866450935780503e-38,5.47237340676372e-52,1.4321528896759238e-34,1.435815147786652e-38,2.0772871596803665e-48,2.389107436792953e-25,2.5356865763833732e-46,3.639892342520554e-45,4.347374114751265e-25,3.79488371720495e-39,1.6835136999924405e-43,7.404376680949746e-79,4.711252839405648e-55,1.8378720737107587e-40,1.9419609375561619e-47,1.0846051891965297e-70,5.296249677090327e-104,7.93253751616245e-93,1.8845786775013678e-53,1.154707070499176e-63,5.067995944658142e-51,6.89150689170791e-73,3.76,0.0,0.5046160368663801,0.9999999934215401,2.5896922285196204e-47,1.0773040354611632e-69,5.6380879267999074e-11,5.42941057172813e-11,2.0867735507097105e-12,5.7846264770386845e-24,6.578460068846624e-09,1.799805229112112e-28,3.5593975226614794e-30,1.5381037030610463e-47,2.3967494508810202e-49,2.389107436697667e-25,2.321322714192472e-25,6.1078220444983325e-25,3.236725683639648e-25,4.6206024285471194e-30,1.4322302909526389e-34,8.700940537103077e-37,2.097676907278567e-39,8.667237035210634e-52,2.417387601378303e-50,3.8346890154574863e-45,4.796435404656468e-43,2.301531802937735e-31
1.3419737030210562e-14,0.601879429174135,1.9336795769319827e-24,1.2493099462591282e-22,9.974758904198304e-30,7.309638607750016e-38,0.0,0.0,3.6111281440762686e-27,2.0453493341077335e-48,2.8989139790485536e-35,1.298225417685677e-41,1.4622365599340654e-37,1.6442887491782293e-51,2.969107041574584e-34,4.314284365481953e-38,9.312598784861123e-48,4.953082346180937e-25,7.653002891743698e-46,1.0936824398463725e-44,9.012885328627995e-25,1.1402528697659167e-38,5.074338046577929e-43,7.749231338525716e-78,2.1117736571984398e-54,5.6060848959980944e-40,8.704318740253754e-47,1.1063056708318317e-69,1.9697619551105604e-102,1.251648214341628e-91,8.447197196982104e-53,7.905737220831182e-63,2.2719984878566333e-50,7.213508792415463e-72,3.76,0.0,0.504616036841322,0.9999999904978326,1.1495312714615756e-46,1.1276471158509437e-68,8.143904900966494e-11,7.84248236575048e-11,3.01422535214344e-12,1.1992555259194632e-23,9.50216753935024e-09,3.731327888102613e-28,7.379308807461916e-30,6.820518751977876e-47,1.0745764273158525e-48,4.95308234589463e-25,4.812497909476801e-25,1.2662598986612777e-24,6.710306853973965e-25,9.611688317540733e-30,2.9693404009659093e-34,2.6150788664503596e-36,6.402096906780016e-39,3.8496221501239805e-51,1.071558545004963e-49,1.6997855489499806e-44,2.1498590949933003e-42,4.840904240381507e-31
2.1678037010365047e-14,0.6018794291798645,5.027591641375242e-24,2.0181198364663783e-22,2.594426721966025e-29,3.1427060516110862e-37,0.0,0.0,9.388998802214763e-27,1.4845672866142776e-47,1.2463599297458937e-34,5.58170021826193e-41,6.286708927313878e-37,7.069314881655561e-51,7.71971564799292e-34,1.8548829566039572e-37,6.76203350714653e-47,1.2878287978550786e-24,3.3226987366720147e-45,4.70209320595549e-44,2.343365604320141e-24,4.902314505320684e-38,2.186570862001247e-42,1.6853884871607342e-76,1.5328998886955137e-53,2.4325325780510057e-39,6.317806217544831e-46,2.3147864461386087e-68,1.880059090908106e-100,4.485126023203418e-90,6.131303465152784e-52,1.0287079474093632e-61,1.6497093981664116e-49,1.569355685403029e-70,3.76,0.0,0.5046160367912056,0.9999999846505159,8.462122701774498e-46,2.4533244285693758e-67,1.3155538848926416e-10,1.266862654066197e-10,4.869123082601008e-12,3.1180784784978455e-23,1.5349484354317124e-08,9.701566457096333e-28,1.9186546786460168e-29,5.031760943455906e-46,7.804459382190405e-48,1.2878287977319843e-24,1.2512467695390261e-24,3.2922917715867772e-24,1.7446883482987112e-24,2.5167877905347515e-29,7.720726071081112e-34,1.1244933486684212e-35,2.781151939327541e-38,2.8312615664989705e-50,7.903319031756041e-49,1.253698151860185e-43,1.560397837565274e-41,1.2966918276083039e-30
3.819463697067402e-14,0.6018794291913236,1.5583269502656957e-23,3.5557482165539074e-22,8.047808712140639e-29,1.769762112443651e-36,0.0,0.0,2.910179159324491e-26,1.5228907806009054e-46,7.0186795161774524e-34,3.1433724289956792e-40,3.5402193245013e-36,3.9808018932424154e-50,2.392763714440649e-33,1.0445321371592322e-36,6.942353923525551e-46,3.991823765326706e-24,1.9094154877503967e-44,2.6478053550383567e-43,7.263402743292812e-24,2.760552399343565e-37,1.2334456228410575e-41,5.949231615219059e-75,1.5727185106365743e-52,1.3752523038092195e-38,6.48087079918302e-45,7.92866913495336e-67,4.5700446727403254e-98,2.8105368010025246e-88,6.289810476145823e-51,2.03430027391569e-60,1.6936376388234082e-48,5.543141250632237e-69,3.76,0.0,0.5046160366909729,0.9999999729562746,8.912751798246973e-45,8.665742137657625e-66,2.317880674335325e-10,2.2320917237918935e-10,8.578895054208546e-12,9.66463090326535e-23,2.704372549558035e-08,3.0070908534335226e-27,5.947124312608887e-29,5.318873635627567e-45,8.0165922558333425e-47,3.9918237646335285e-24,3.8782447302680085e-24,1.0204620472466707e-23,5.407747891965728e-24,7.914509235553456e-29,2.3933409938657978e-33,6.332628094896074e-35,1.5760365409678565e-37,2.977039296416103e-49,8.353449308429315e-48,1.3251296487573888e-42,1.6006262907345714e-40,4.2628719089762294e-30
7.122783689129196e-14,0.6018794292142419,5.416581906874534e-23,6.631039434199316e-22,2.8017365438349763e-28,1.1752763509360315e-35,0.0,0.0,1.0115566722553436e-25,1.92087457404924e-45,4.6610343194771913e-33,2.0876521559666038e-39,2.3509677151710793e-35,2.6433795730021407e-49,8.316994117543139e-33,6.936376408910574e-36,8.771334947271096e-45,1.387610943738344e-23,1.3196256256949775e-43,1.7582403248980263e-42,2.5247005418516523e-23,1.833108540016513e-36,8.208832739956026e-41,2.774371364868197e-73,1.984347525969016e-51,9.144508958039672e-38,8.17447674504577e-44,3.646119541553253e-65,1.4572651804768012e-95,2.4548572193560514e-86,7.934137675326172e-50,5.066432823854021e-59,2.139660050844846e-47,2.5882812080869126e-67,3.76,0.0,0.5046160364905076,0.9999999495693622,1.1500289361998115e-43,4.04664956539717e-64,4.3225342526234926e-10,4.162550802205007e-10,1.5998345041380545e-11,3.3593193156265557e-22,5.043063792256344e-08,1.045263095191137e-26,2.0672700923678016e-28,6.882354549749427e-44,1.0139034522244531e-45,1.387610943278023e-23,1.3479975302759292e-23,3.547018865226676e-23,1.8796766628756027e-23,2.8309625079699606e-28,8.320938892494012e-33,4.205222572272052e-34,1.0528608365041355e-36,3.835795500471926e-48,1.080906877712714e-46,1.7146832003691108e-41,2.01879238767843e-39,1.6532745882076828e-29
1.3729423673252784e-13,0.6018794292600785,2.0121401399706918e-22,1.2781760169787515e-21,1.0440667366477289e-27,8.545113439222225e-35,0.0,0.0,3.757774184547791e-25,2.7163623857531213e-44,3.3889395147354584e-32,1.5181371590503103e-38,1.7092568255952703e-34,1.9216086113639834e-48,3.089576814433267e-32,5.042908378965638e-35,1.2445534585986147e-43,5.155372925757672e-23,1.0347741603724353e-42,1.278174354347681e-41,9.378833722489018e-23,1.332600754386566e-35,5.991522703162904e-40,1.5074736205196573e-71,2.8078847832557887e-50,6.650429404950741e-37,1.1559560907577457e-42,1.9798175598485166e-63,5.862952606508969e-93,2.582505161198311e-84,1.122153793316795e-48,1.4283911293998804e-57,3.035444780725212e-46,1.4099396281712537e-65,3.76,0.0,0.5046160360895768,0.999999902801816,1.650717347215077e-42,2.204724225251419e-62,8.331841406811027e-10,8.023472714787924e-10,3.083686920057164e-11,1.2479085313461734e-21,9.719818413940397e-08,3.883142065250536e-26,7.680283058283102e-28,9.89286272629123e-43,1.4415937692430186e-44,5.1553729224109356e-23,5.00721464863866e-23,1.3176383413979088e-22,6.982581584737613e-23,1.1112862769238808e-27,3.0926070406763425e-32,3.0570920005589623e-33,7.728224886490978e-36,5.500255822493294e-47,1.5538981807279584e-45,2.4649593769757217e-40,2.85445562833809e-38,7.421168078106162e-29
2.0336063657376372e-13,0.601879429305915,4.414375201808547e-22,1.8932665919967007e-21,2.2965608176495487e-27,2.640208535666085e-34,0.0,0.0,8.244190125800434e-25,1.1593293211520115e-43,1.0470921778929946e-31,4.691165189336954e-38,5.280976632839036e-34,5.936552615928146e-48,6.778127900553029e-32,1.5580436332269996e-34,5.3220171313580874e-43,1.1311513696459228e-22,3.355692227670025e-42,3.9487884791951314e-41,2.0576187440039622e-22,4.1169333401139095e-35,1.8559920591629357e-39,1.0414241187500847e-70,1.198949659657637e-49,2.0547629089261492e-36,4.933511085990882e-42,1.4900209688905798e-62,6.655262593035227e-92,2.3480916435757752e-83,4.7897452311009145e-48,7.725212791796979e-57,1.2979513102950323e-45,9.749798734924484e-65,3.76,0.0,0.5046160356886461,0.9999998560426404,6.841470947567506e-42,1.5246440570229891e-61,1.2341148557813499e-09,1.1884399634930988e-09,4.567489228443639e-11,2.7377423084633638e-21,1.4395735986098228e-07,8.519516622435852e-26,1.6851072329881052e-27,4.082845120576781e-42,6.170462817702353e-44,1.1311513686119041e-22,1.0984636601760941e-22,2.8907270613087824e-22,1.5318879613788615e-22,2.5472496531083916e-27,6.787830669949686e-32,9.444675647055664e-33,2.405029481154791e-35,2.2833970345803053e-46,6.413689288546488e-45,1.017356104903955e-39,1.2181533155510865e-37,1.862446800903369e-28
