Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537)
1.8103891802140267e-19,0.7318101574551826,1.4265705037185994e-31,4.167808835577032e-25,2.5278137074266145e-36,2.196012562501287e-45,0.0,0.0,3.4823536927687446e-34,7.818484128890027e-63,3.8775653215696226e-45,4.399294330269015e-45,7.383121173446785e-49,1.5595857130663726e-60,3.1135330661714292e-40,1.161088490240679e-32,9.781513884478007e-60,1.65396115218194e-32,1.2496069043808841e-55,6.573711485048113e-54,1.992312165679067e-31,4.785696320100328e-49,1.0031464492441315e-21,4.869582409331737e-80,6.164690401278047e-68,1.8233570450955548e-50,5.334025503912659e-61,3.38596197103947e-79,1.4868589661947509e-119,2.4707741151631667e-107,1.526731724039999e-66,4.102149282484371e-81,1.1304399423320722e-64,2.1647267599691486e-93,3.76,0.0,0.7957103112970837,0.9999999999996325,6.216393688285692e-46,6.841876964605393e-82,3.8067330903141654e-14,3.643588235974115e-14,1.6314485434004914e-15,1.0932514279132699e-30,3.674233894093202e-13,6.341898760387916e-35,3.7043517362585336e-36,7.254592649046895e-62,2.247408700358711e-63,1.6539611521817394e-32,1.576411961928317e-32,9.071997572700608e-32,5.228530999056226e-32,2.3548541791333555e-36,2.8804125913426763e-40,4.621656763801237e-47,1.18808170354352e-48,2.0275827092224953e-50,5.4333849775284435e-49,1.0552989855082094e-43,1.0331381246210071e-57,1.7295966851967014e-37,7.534171425334706e-55,1.0031464492557426e-21,1.6220390236398327e-74,2.889196615847153e-54,1.9139790583722655e-51
3.622351244164121e-19,0.7318101574551876,5.709999764453773e-31,8.33923870536757e-25,1.0117842579190164e-35,1.758145319619366e-44,0.0,0.0,1.3938490046841623e-33,1.2524132691636912e-61,3.104409982964037e-44,3.5221104398532157e-44,5.910986195106906e-48,1.2486168652355996e-59,1.2462246365076002e-39,4.6473798448013e-32,1.5668635478882194e-58,6.620154959001247e-32,1.0004454053220389e-54,5.26296628605555e-53,7.974440778093274e-31,3.8314669643279497e-48,2.0071644418613462e-21,1.5601901941332958e-78,9.874983557305813e-67,1.460164443934573e-49,8.544372807383068e-60,1.0852067393383553e-77,1.9063835540739285e-117,3.169621831370071e-105,2.445613547329823e-65,1.3142669744184826e-79,1.8108088117109345e-63,1.3876756659322266e-91,3.76,0.0,0.7957103112970456,0.9999999999992648,4.9768947840237023e-45,2.1921053301982654e-80,7.61677350737901e-14,7.290342056892107e-14,3.2643145048690266e-15,4.37585480664638e-30,7.351659996025336e-13,2.5384122510467864e-34,1.482706076871459e-35,1.161727600165287e-60,3.600038649220198e-62,6.620154958999643e-32,6.309756093933781e-32,3.631163259587119e-31,2.092774993959874e-31,9.425554178749608e-36,1.1529156951612186e-39,3.700276733060738e-46,9.514289457238295e-48,1.6232990251023548e-49,4.350011712399839e-48,8.448808551874746e-43,1.6549447107529176e-56,6.922895231044799e-37,6.031918289530763e-54,2.00716444190782e-21,3.6229258484320226e-73,2.3134748530317354e-53,1.5323472408960158e-50
7.246275372064311e-19,0.7318101574551976,2.2847436673349605e-30,1.6682098448975163e-24,4.0484550031956686e-35,1.4070505918977376e-43,0.0,0.0,5.577211591245936e-33,2.0050266409758467e-60,2.4844714799264413e-43,2.818758819314583e-43,4.730585429620641e-47,9.992729721868377e-59,4.986521828028091e-39,1.8595572871027506e-31,2.5084396928512203e-57,2.6489243012084514e-31,8.00660487797485e-54,4.211972551753864e-52,3.190815030272964e-30,3.066338032499943e-47,4.0152004270258275e-21,4.995689002830449e-77,1.580916334389423e-65,1.1687233676484645e-48,1.367894729966551e-58,3.475382082702693e-76,2.4422265034423576e-115,4.061621669581934e-103,3.915257400386281e-64,4.2081828710943376e-78,2.8989791617988125e-62,8.888333181924437e-90,3.76,0.0,0.7957103112969695,0.9999999999985293,3.983028406991725e-44,7.019075859265169e-79,1.5236854341507973e-13,1.4583849698817862e-13,6.530046426901058e-15,1.7509119037796568e-29,1.470651219292355e-12,1.015695544227153e-33,5.932755625145135e-35,1.8595587879109635e-59,5.763411898239767e-61,2.648924301207166e-31,2.5247243198311997e-31,1.4529382845184358e-30,8.373825940179821e-31,3.7714498350162357e-35,4.6131645343956526e-39,2.961402434250932e-45,7.615287855832022e-47,1.2991325748106786e-48,3.4813314268083137e-47,6.761614604009771e-42,2.6494515132677725e-55,2.7700606665177287e-36,4.827367935551189e-53,4.0152004272117835e-21,9.080817688406906e-72,1.851627304633526e-52,1.2263438452419609e-49
1.4494123627864688e-18,0.7318101574552177,9.140462402201117e-30,3.336781795229639e-24,1.6196456700387253e-34,1.1258542536147134e-42,0.0,0.0,2.231247802790294e-32,3.20897525941499e-59,1.987954662002125e-42,2.2554353653444673e-42,3.7851870916775935e-46,7.995702020006145e-58,1.9949334334017007e-38,7.439440018793204e-31,4.014670303751136e-56,1.0597422100688995e-30,6.406502110045664e-53,3.370217987320309e-51,1.276533785524148e-29,2.4535363099713168e-46,8.031272397074996e-21,1.5991135230748619e-75,2.5302017082012e-64,9.35215477371235e-48,2.189267840502839e-57,1.1125577358352287e-74,3.1273733501110173e-113,5.201761293365737e-101,6.266233025743755e-63,1.3470232620427165e-76,4.639715266366443e-61,5.690841365837315e-88,3.76,0.0,0.795710311296817,0.9999999999970584,3.1870278866228496e-43,2.246803920843144e-77,3.047701600976298e-13,2.9170864983028475e-13,1.3061510267344968e-14,7.004787737578918e-29,2.941621655885575e-12,4.0634435605365604e-33,2.373488570750446e-34,2.9759299238666496e-58,9.22414022549039e-60,1.059742210067872e-30,1.0100541268797652e-30,5.81269923279344e-30,3.350075645810436e-30,1.5088258587108666e-34,1.845566214205461e-38,2.3695944708748075e-44,6.0937732971429354e-46,1.0395034451346817e-47,2.785594076649674e-46,5.410319004253119e-41,4.240354799850519e-54,1.1082053024223998e-35,3.8626279237465234e-52,8.03127239781894e-21,2.5035032608791558e-70,1.4816408930914272e-51,9.812619462705455e-49
2.8989820139465447e-18,0.7318101574552579,3.656482526921579e-29,6.673925702336307e-24,6.479110350486359e-34,9.007689239654668e-42,0.0,0.0,8.92571759597081e-32,5.135106644742749e-58,1.5905147369300238e-41,1.8045196847931746e-41,3.0284372112384535e-45,6.397168974872535e-57,7.980383180570356e-38,2.9760181984780793e-30,6.424406075124559e-55,4.2393138559793926e-30,5.125691092815985e-52,2.6964303955960984e-50,5.106550718628795e-29,1.963015421491829e-45,1.6063416336054157e-20,5.117952285482985e-74,4.048911800460787e-63,7.482671074537329e-47,3.5033376446841903e-56,3.5608816905435154e-73,4.003903497578736e-111,6.660101816762557e-99,1.0027430056342084e-61,4.3111223509851465e-75,7.424623858016002e-60,3.6428774375578595e-86,3.76,0.0,0.7957103112965123,0.9999999999941164,2.5498643992755234e-42,7.190925353807213e-76,6.095733934626132e-13,5.834489555288607e-13,2.612443793375218e-14,2.8021431340219444e-28,5.8835625179263245e-12,1.6255097118060863e-32,9.494726996492796e-34,4.761996628244613e-57,1.4760770503087685e-58,4.239313855971171e-30,4.040545321464491e-30,2.325268924412815e-29,1.34013931940203e-29,6.0357973754035245e-34,7.382865755787704e-38,1.8958646078464197e-43,4.875636109595387e-45,8.316817206085117e-47,2.228686857091992e-45,4.328666170173901e-40,6.785553725287846e-53,4.433187269439759e-35,3.0903959556933377e-51,1.6063416339030173e-20,7.367155932098252e-69,1.1854483517448123e-50,7.850849678174625e-48
5.798121316266696e-18,0.7318101574553384,1.4626525247184965e-28,1.334821354231933e-23,2.591749914225093e-33,7.206493492680605e-41,0.0,0.0,3.570432320921414e-31,8.216767665441767e-57,1.2724721956580812e-40,1.443684388916152e-40,2.422864803075147e-44,5.117978131593172e-56,3.1922831633124765e-37,1.1904557190178932e-29,1.0279796652892467e-53,1.6957945575608533e-29,4.1007519581264854e-51,2.1572467242832106e-49,2.042703405803744e-28,1.570486890608676e-44,3.2127704209535785e-20,1.6378709842772246e-72,6.478731812942955e-62,5.986515796050016e-46,5.605747539811465e-55,1.1395936882246156e-71,5.125597636930701e-109,8.526112829176787e-97,1.6045054048619846e-60,1.379662961475418e-73,1.1880262970207651e-58,2.331678288440944e-84,3.76,0.0,0.7957103112959026,0.9999999999882325,2.0399883601107724e-41,2.301301807423149e-74,1.2191798601921132e-12,1.1669295669834675e-12,5.2250293208644144e-14,1.1209028616378931e-27,1.1767444197425069e-11,6.502303443391266e-32,3.7980453604625e-33,7.619601613206177e-56,2.36189525484501e-57,1.695794557554275e-29,1.6162838878240602e-29,9.301454164723616e-29,5.360775402438861e-29,2.4144193867087263e-33,2.953266530614994e-37,1.5167673045052304e-42,3.900756197961084e-44,6.6537696709624634e-46,1.7830341270432584e-44,3.46309732275063e-39,1.085767480111622e-51,1.773351292237243e-34,2.4724344658711666e-50,3.212770422144034e-20,2.254418688388859e-67,9.484129420758448e-50,6.28099187859435e-47
1.1596399920906998e-17,0.7318101574554988,5.850729117873362e-28,2.669678932536414e-23,1.0367213098391353e-32,5.765331635606772e-40,0.0,0.0,1.428201985711168e-30,1.3147305915251444e-55,1.01800191954776e-39,1.1549750969604526e-39,1.938337877775122e-43,4.0944796808230284e-55,1.276939241657708e-36,4.761919754727932e-29,1.6448272215985105e-52,6.783316339610434e-29,3.2806865006339584e-50,1.7258383437084716e-48,8.170979863569675e-28,1.25641933469339e-43,6.425627993859225e-20,5.241389160170857e-71,1.0366354509208486e-60,4.7893642337370614e-45,8.969521907881804e-54,3.646878453335588e-70,6.561270322111479e-107,1.0914181282289626e-94,2.567301957358204e-59,4.415088436716335e-72,1.9009116398451418e-57,1.4923501581029776e-82,3.76,0.0,0.7957103112946834,0.9999999999764647,1.632029424642849e-40,7.364630771622103e-73,2.4383927936492446e-12,2.3338907901224997e-12,1.0450200352673827e-13,4.483702653090507e-27,2.353520737809153e-11,2.6009743067827892e-31,1.519249068040039e-32,1.219168814007987e-54,3.779170853377205e-56,6.783316339557806e-29,6.465267024974673e-29,3.720657353456048e-28,2.1443537826450954e-28,9.657891582926179e-33,1.1813306937164336e-36,1.213444094318231e-41,3.1207043758359468e-43,5.3231421525359206e-45,1.426461156750727e-43,2.7705436003973913e-38,1.737291058697071e-50,7.093583299977684e-34,1.9779950518685382e-49,6.425627998621144e-20,7.049207873388367e-66,7.587520627153242e-49,5.024935123563526e-46
2.3192957130187602e-17,0.73181015745582,2.3403154423455907e-27,5.339394130376897e-23,4.1469294397702136e-32,4.6123200416816335e-39,0.0,0.0,5.712866060596805e-30,2.1036071605157067e-54,8.144112008644576e-39,9.239913179063014e-39,1.5506887493160868e-42,3.2756226030372133e-54,5.1078089009856256e-36,1.904787275937574e-28,2.6317713614802583e-51,2.713354219220851e-28,2.6245916521824362e-49,1.3806870610030838e-47,3.268425194347404e-27,1.0051473968669722e-42,1.2851343132507801e-19,1.6772768514506245e-69,1.6586490899109796e-59,3.831552054999024e-44,1.435149568269539e-52,1.1670297963232332e-68,8.399058163604223e-105,1.397063644326795e-92,4.107757874027358e-58,1.4128555630898517e-70,3.0415154861527157e-56,9.551288176280273e-81,3.76,0.0,0.795710311292245,0.9999999999529292,1.3056390333327086e-39,2.356843199044156e-71,4.876818660556037e-12,4.6678132373198426e-12,2.0900542323616742e-13,1.7934992937917927e-26,4.707073302610039e-11,1.040400316093261e-30,6.077058207874149e-32,1.9506961290225523e-53,6.046786877825301e-55,2.7133542191787492e-28,2.5861330672479305e-28,1.488278073274139e-27,8.577502342110097e-28,3.863209968337375e-32,4.725371221296931e-36,9.707673800550295e-41,2.4966040528009112e-42,4.2585643689366675e-44,1.1411824638904444e-42,2.216461154821835e-37,2.779716105545484e-49,2.837489234083037e-33,1.5824156692407775e-48,1.2851343151555675e-19,2.229355970976926e-64,6.070103405560637e-48,4.0200315686927174e-45
4.6386071548748816e-17,0.7318101574564625,9.361309289462481e-27,1.067882469098405e-22,1.658781825420339e-31,3.689877920178686e-38,0.0,0.0,2.2851580498805947e-29,3.365802032863273e-53,6.515328266297682e-38,7.391978798663079e-38,1.2405584306992386e-41,2.620513606109658e-53,2.0431339322929498e-35,7.619187837156832e-28,4.210872425634265e-50,1.0853472733943128e-27,2.0997038666694206e-48,1.104556203428371e-46,1.3073767279945832e-26,8.041226892829884e-42,2.5702773381154086e-19,5.36733761951194e-68,2.6538698253220754e-58,3.0652659567094272e-43,2.2962601439779798e-51,4.326558779267617e-67,1.0751990537867945e-102,2.5765759129186327e-90,6.572472696013418e-57,4.5211849389337013e-69,4.866474139556735e-55,6.112908399178094e-79,3.76,0.0,0.7957103112873681,0.9999999999058582,1.0445174222186757e-38,7.542712895179138e-70,9.753670394339737e-12,9.335658135391638e-12,4.18012258947989e-13,7.174033569124006e-26,9.414178146882197e-11,4.1616225104330086e-30,2.430835740310409e-31,3.121134568616716e-52,9.674958628449968e-54,1.0853472733606317e-27,1.0344584482047707e-27,5.953142510963886e-27,3.4310183531588074e-27,1.545303076482247e-31,1.890158404300566e-35,7.766187525555888e-40,1.997300718482126e-41,3.4068718819302684e-43,9.129513805646047e-42,1.7731793973676085e-36,4.447585853380979e-48,1.1350231065804693e-32,1.2659414038652362e-47,2.570277345734597e-19,7.091713077082197e-63,4.856117592394321e-47,3.2161015565048666e-44
9.277230038587124e-17,0.7318101574577471,3.744533163402781e-26,2.135768647190392e-22,6.635157075878863e-31,2.951911080359491e-37,0.0,0.0,9.140655467175607e-29,5.385307726752445e-52,5.212278073992863e-37,5.913607611182547e-37,9.924498008418864e-41,2.0964170627397442e-52,8.172556352867389e-35,3.0476828696742996e-27,6.737426481919002e-49,4.341400657062266e-27,1.679797013994351e-47,8.836475848700105e-46,5.229520216056133e-26,6.433000603287696e-41,5.14056337638432e-19,1.7175562997141312e-66,4.246233952082901e-57,2.4522225630054417e-42,3.674032846720273e-50,1.3904269050187885e-65,1.376534120233542e-100,3.305923698503759e-88,1.0516005349707878e-55,1.446788971896515e-67,7.786410499554632e-54,3.912294456387687e-77,3.76,0.0,0.7957103112776144,0.9999999998117161,8.356164129062361e-38,2.4141546305166968e-68,1.9507373861787595e-11,1.867134794624367e-11,8.360259155434862e-13,2.8696206494038212e-25,1.88283866941082e-10,1.6646533007589878e-29,9.723368435321484e-31,4.993831729921074e-51,1.548004170383481e-52,4.341400656792815e-27,4.1378439940982846e-27,2.3812630111318015e-26,1.3724108036791722e-26,6.181317860887742e-31,7.560655260475587e-35,6.212969520768502e-39,1.5978495737350536e-40,2.7255058648960618e-42,7.303632586720401e-41,1.4185476491335247e-35,7.116168757510259e-47,4.540277093063079e-32,1.0127582982148903e-46,5.140563406861148e-19,2.2625919268125498e-61,3.8849081909948524e-46,2.572980427425014e-43
1.8554475806011608e-16,0.7318101574603167,1.4978151097512525e-25,4.271541267257248e-22,2.6540765253026596e-30,2.3615323451063864e-36,0.0,0.0,3.6562668534602653e-28,8.616511984970006e-51,4.169828639026955e-36,4.730904349902542e-36,7.939611972270292e-40,1.677136070711641e-51,3.2690265697722574e-34,1.2190746853241679e-26,1.0779906861860303e-47,1.7365628891630866e-26,1.3438859037403323e-46,7.06919117177807e-45,2.0918107500705456e-25,5.146408121136326e-40,1.0281135407080759e-18,5.4961933132660335e-65,6.794063182654962e-56,1.9617820855018944e-41,5.8784656833179314e-49,4.449973768632727e-64,1.7626629309686453e-98,4.23167620403829e-86,1.6825650859034797e-54,4.629754773256706e-66,1.2458337938568172e-52,2.5038869939097235e-75,3.76,0.0,0.795710311258107,0.9999999996234319,6.684941154223885e-37,7.728352637247207e-67,3.901478079620515e-11,3.7342727626781505e-11,1.672053169421902e-12,1.1478496584712903e-24,3.765679922328807e-10,6.658622175131809e-29,3.8893529167126065e-30,7.990143297042087e-50,2.476824328251276e-51,1.7365628889475257e-26,1.6551394448132185e-26,9.525063763307651e-26,5.489649972715198e-26,2.4726021566499868e-30,3.024267882254429e-34,4.970383586695422e-38,1.2782864720582493e-39,2.180408363042935e-41,5.842914533187785e-40,1.1348396787195536e-34,1.1385892913855472e-45,1.8162516432258725e-31,8.102113129970798e-46,1.028113552898823e-18,7.229484074018574e-60,3.1079324713988996e-45,2.0585338733442316e-42
3.710896734086058e-16,0.7318101574654559,5.991263766703166e-25,8.543087562927754e-22,1.0616395411971465e-29,1.8892272414159248e-35,0.0,0.0,1.4625076851459887e-27,1.3786435010646805e-49,3.3358653758614053e-35,3.784744275572288e-35,6.351697148650093e-39,1.3417097437779106e-50,1.307611356739684e-33,4.8763017401305687e-26,1.7247870603707185e-46,6.946259318439648e-26,1.0751835988605818e-45,5.655357141419106e-44,8.36724835021789e-25,4.117129556928322e-39,2.0562279285108102e-18,1.7587839238052046e-63,1.0870748417998725e-54,1.5694274681238446e-40,9.405555069638419e-48,1.4240019326600115e-62,2.2579952972688923e-96,5.4165558735326285e-84,2.6921085040367032e-53,1.4815355515491979e-64,1.9933532455450263e-51,1.6025037930968537e-73,3.76,0.0,0.7957103112190922,0.9999999992468639,5.34795678446364e-36,2.475020919399476e-65,7.802959466312764e-11,7.468548722319219e-11,3.34410743992845e-12,4.591401066164709e-24,7.53136060205681e-10,2.6634509676045796e-28,1.5557426334122325e-29,1.2784237356323074e-48,3.962961925743869e-50,6.946259316715159e-26,6.620559928929591e-26,3.8100276133001077e-25,2.1958612072141294e-25,9.890989861531121e-30,1.2097094681539374e-33,3.976310329291711e-37,1.0226370444518886e-38,1.7443286826937084e-40,4.67433476714265e-39,9.078722178039862e-34,1.8217439900590472e-44,7.266119165994452e-31,6.481750872187531e-45,2.056227977273829e-18,2.3117052795900696e-58,2.486348779382545e-44,1.6470626848234747e-41
5.566345887570955e-16,0.731810157470595,1.2731437177836385e-24,1.2814634914140422e-21,2.2559966370832146e-29,5.40201011343189e-35,0.0,0.0,3.1078294324301226e-27,5.256079765560288e-49,9.538491862551345e-35,1.0822034771378433e-34,1.8161892398019053e-38,3.836451852072876e-50,2.7786745020846073e-33,1.036214298630273e-25,6.575752408972126e-46,1.4760808984778762e-25,3.074476440827823e-45,1.6170789921764143e-43,1.778040611340071e-24,1.1772419579636582e-38,3.084342297976992e-18,8.227984661828011e-63,4.144515263372305e-54,4.659239523413985e-40,3.585868694443217e-47,6.2953753182169836e-62,1.4947928296985023e-95,3.0298680711028914e-83,1.0263668713473475e-52,6.953629299065984e-64,7.599690705709777e-51,9.144783934169501e-73,3.76,0.0,0.7957103111800774,0.9999999988702959,1.5291816669364853e-35,1.158270208383767e-64,1.1704440852813748e-10,1.1202824705493785e-10,5.016161473184748e-12,9.756728374990886e-24,1.1297039455677727e-09,5.659835044236409e-28,3.3059545218387424e-29,4.725219416836292e-48,1.5108861361086175e-49,1.4760808979847802e-25,1.4068689468398146e-25,8.096309730495727e-25,4.666205676502899e-25,2.1019202424958567e-29,2.570635431537774e-33,1.143523022593061e-36,3.035966139150556e-38,4.9876919242268345e-40,1.3365677983995376e-38,2.5959472910200007e-33,6.945399434930177e-44,1.5442133996184474e-30,1.8533851482046316e-44,3.084342401598425e-18,1.0848140269379569e-57,7.276738406933379e-44,4.709955831562712e-41
9.27724419454075e-16,0.7318101574808733,3.519868048923949e-24,2.1357733838776515e-21,6.23725500231086e-29,2.482563580897782e-34,0.0,0.0,8.592235990038579e-27,4.322265705410717e-48,4.383537366943123e-34,4.973447171284478e-34,8.346539447837655e-38,1.763090855404104e-49,7.682218036841354e-33,2.864828171157308e-25,5.4074804399859595e-45,4.080933882943362e-25,1.4130863304694204e-44,7.43149581900342e-43,4.915760245036417e-24,5.410167795911249e-38,5.140570963563147e-18,1.2017447954193786e-61,3.408312482360629e-53,2.1824871833823057e-39,2.948789855374907e-46,1.015246451560162e-60,7.819973670166294e-94,2.010066460717221e-81,8.44019629930998e-52,9.696586083252188e-63,6.249602285022458e-50,2.564299099665379e-71,3.76,0.0,0.7957103111020478,0.9999999981171609,7.027552021830523e-35,1.6947033385271206e-63,1.950740362505066e-10,1.867137676597689e-10,8.360268590696616e-12,2.6974484041184286e-23,1.8828389858498305e-09,1.5647786625579363e-27,9.139998992896955e-29,3.6501022358825277e-47,1.2424782986603306e-48,4.080933880677277e-25,3.8895773956048317e-25,2.2383915835330083e-24,1.2900686718158498e-24,5.81179454569635e-29,7.107068612295734e-33,5.270949436665812e-36,1.422129353293117e-37,2.2921599694045186e-39,6.142369556437981e-38,1.193000722400803e-32,5.7114485969584405e-43,4.2704569751229324e-30,8.51759835117517e-44,5.140571250045977e-18,1.5121213560124165e-56,3.384354039090539e-43,2.165055829068085e-40
1.2617052670813565e-15,0.7318101574901237,6.267841930629306e-24,2.9046526281497006e-21,1.1106806603462871e-28,5.588225957245505e-34,0.0,0.0,1.5300227730813725e-26,1.260607671491771e-47,9.867299221539069e-34,1.1195231628561585e-33,1.8787986337784704e-37,3.9686997648102136e-49,1.3679753835441495e-32,5.101410379164197e-25,1.5771152707660712e-44,7.266939013607727e-25,3.1810596395008915e-44,1.6728223591233928e-42,8.753513146795591e-24,1.2178234201099648e-37,6.991176703344831e-18,4.302661713602354e-61,9.940651522094307e-53,5.036312083825094e-39,8.600273661481443e-46,3.7650527301995593e-60,4.155137055470409e-93,1.146619754638429e-80,2.46162135142456e-51,3.3242437350193494e-62,1.8227387467558406e-49,1.1424782359365557e-70,3.76,0.0,0.7957103110318211,0.99999999743934,1.581894977047863e-34,6.073070345887601e-63,2.65300701194459e-10,2.5393073696448963e-10,1.1369964229896235e-11,4.8033561102647964e-23,2.560659932085012e-09,2.7864079517538327e-27,1.627563825507564e-28,1.0082727282107366e-46,3.623772975431796e-48,7.266939008506793e-25,6.926182845080827e-25,3.985912083555729e-24,2.297230008524134e-24,1.0349796054971275e-28,1.2655604063157006e-32,1.1911976964282557e-35,3.281734255167027e-37,5.1596314028108425e-39,1.3826412169515112e-37,2.685432256979949e-32,1.6657680080312316e-42,7.605789098033257e-30,1.917318858384272e-43,6.9911772134859e-18,5.183018514866696e-56,7.738591839303713e-43,4.8741872489517e-40
1.5956861147086378e-15,0.7318101574993738,9.784189154185079e-24,3.673532233424974e-21,1.7338044394694802e-28,1.0562110938745303e-33,0.0,0.0,2.3883872615748837e-26,2.884517092020581e-47,1.8649838356995326e-33,2.1159818803773176e-33,3.5510535457943364e-37,7.501100512992068e-49,2.1354287632205355e-32,7.963373709304353e-25,3.6087483968655133e-44,1.1343801775908709e-24,6.012835105676583e-44,3.161743251153605e-42,1.366435814941134e-23,2.3017656108135947e-37,8.841782380415993e-18,1.1369992766761217e-60,2.2746591202432183e-52,9.697116357496694e-39,1.967910804189435e-45,9.848940097773026e-60,1.4224739147292383e-92,3.703071587002348e-80,5.632673825196e-51,8.979020241010687e-62,4.170812698815514e-49,3.498480643681564e-70,3.76,0.0,0.7957103109615944,0.9999999967615197,2.9898845097074174e-34,1.6060021790011511e-62,3.3552736613187024e-10,3.211477070740492e-10,1.4379659057706893e-11,7.498106021079781e-23,3.238480253798123e-09,4.349623247164094e-27,2.540651320073697e-28,2.2769487982072264e-46,8.291966001425625e-48,1.1343801766267613e-24,1.0811865605124907e-24,6.222064645047514e-24,3.586008256816418e-24,1.6157298592444465e-28,1.975560850421148e-32,2.2582359582730672e-35,6.318826516219498e-37,9.752043455288173e-39,2.6132817966643348e-37,5.075640803586153e-32,3.811601519384138e-42,1.1874902370849268e-29,3.623889100698621e-43,8.841783176753422e-18,1.3999161478134152e-55,1.4800116093382772e-42,9.213856243716001e-40
1.929666962335919e-15,0.7318101575086242,1.4026346258958395e-23,4.442412179709133e-21,2.4855570490207457e-28,1.765416762433272e-33,0.0,0.0,3.4239270747341453e-26,5.704342037864769e-47,3.117249758382644e-33,3.5367993104294195e-33,5.935454059804624e-37,1.2537804130557138e-48,3.061292339983012e-32,1.1416075755441886e-24,7.136561968233216e-44,1.6262175440049835e-24,1.0050893812183293e-43,5.284733965358183e-42,1.9588852389740797e-23,3.847313945650465e-37,1.0692387998250422e-17,2.575802042539239e-60,4.498377516067477e-52,1.6487485636714838e-38,3.8916862282176444e-45,2.270302841348622e-59,4.162020398248038e-92,1.1381194934476871e-79,1.1139026708495874e-50,2.006910594406002e-61,8.2481471406482e-49,9.14149760419148e-70,3.76,0.0,0.7957103108913677,0.9999999960836998,4.9974784936958e-34,3.641250907858745e-62,4.057540310631027e-10,3.88364677943864e-10,1.7389353119074874e-11,1.074907962349439e-22,3.9162999855844495e-09,6.2355029461360156e-27,3.6422102309863573e-28,4.386640815215769e-46,1.639809509365243e-47,1.6262175423935106e-24,1.5499591118445838e-24,8.919781861138178e-24,5.140803460120749e-24,2.3164194968415662e-28,2.8321146088443785e-32,3.785201221372254e-35,1.074363860455409e-36,1.630017700179664e-38,4.368001144603256e-37,8.483739395985216e-32,7.537714971088332e-42,1.702648588057209e-29,6.057242388742378e-43,1.0692389139858089e-17,3.128683507680095e-55,2.500993034535669e-42,1.540267500152565e-39
2.5976286575904818e-15,0.7318101575271253,2.4165856061019823e-23,5.980172849951001e-21,4.2824071320434175e-28,3.7689632753719324e-33,0.0,0.0,5.899051791766785e-26,1.5956053848979413e-46,6.654972588715862e-33,7.550717827565493e-33,1.2671526845032283e-36,2.676677818466508e-48,5.274270929748042e-32,1.9668648537062225e-24,1.9962225960675754e-43,2.8017977579618747e-24,2.145986406242224e-43,1.1282304147051678e-41,3.374944938548423e-23,8.213576381388248e-37,1.4393599098831e-17,9.002825298544046e-60,1.2583060525492431e-51,3.64540167842778e-38,1.0885733187642582e-44,8.309977532789482e-59,2.4458024542998386e-91,7.469374040999512e-79,3.1157857413704337e-50,6.547743213469592e-61,2.3071860092355693e-48,4.229126310163487e-69,3.76,0.0,0.7957103107509144,0.9999999947280618,1.0669046131636626e-33,1.2751833821894075e-61,5.462073609114769e-10,5.227986214172418e-10,2.340873949395293e-11,1.8519484222097227e-22,5.2719381038413566e-09,1.074309337278255e-26,6.275134596099561e-28,1.139366810759997e-45,4.586904180605167e-47,2.801797754521565e-24,2.670408375172465e-24,1.536780567696415e-23,8.85704045790805e-24,3.9913807058979474e-28,4.879436180173508e-32,8.128841596155758e-35,2.3754630239077777e-36,3.47990395888849e-38,9.32518313172e-37,1.811180970630174e-31,2.1084301315863532e-41,2.934330969023268e-29,1.2931691903324805e-42,1.4393601065696054e-17,1.0205018799826006e-54,5.461687253031213e-42,3.289009689280769e-39
