Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169)
3.3675358525328534e-20,0.8687440270099792,1.1287084890242163e-23,7.01433306622101e-23,3.5106755170224587e-34,2.9273509653714622e-36,0.0,0.0,8.616489690092637e-19,6.107576430203693e-34,4.2277069361495265e-45,3.93907717042219e-45,1.5312104314963177e-47,2.1690923779540655e-56,2.338137092366638e-37,6.246611499429741e-32,4.287523584790024e-20,1.2405568916272618e-31,1.1044882505279963e-52,8.307072320534676e-50,1.3687877940364148e-29,8.663599336819518e-47,3.390180349366994e-20,7.191593627854247e-50,6.175826537756855e-36,2.5951134722383517e-46,1.357301482674523e-44,5.1255522667749255e-52,3.855254992864257e-53,4.329412354321426e-53,1.0522812408160014e-49,4.032386708002196e-64,5.3477422671590826e-58,1.3232491061773871e-68,3.76,0.0,0.5836423790054457,0.9999999999997574,7.254817918156182e-46,1.3186349997409961e-17,2.4210239821101025e-13,2.3265583299808856e-13,9.44656521292159e-15,2.1681806785447835e-29,2.4261628923648567e-13,3.731677303712606e-33,8.036197789918409e-34,5.964452876656615e-46,2.2377222598754985e-57,1.2403252306877945e-31,1.1438254260210477e-31,9.321694859404814e-31,5.932346023403756e-31,2.2204679064162866e-34,8.402022727146711e-38,5.609393075259218e-31,6.081001253897282e-32,2.1382102194661409e-50,3.6014697328643466e-49,9.560361820657504e-44,2.4349324224268513e-56,2.631901955154719e-35,3.392036420122735e-52,3.390180349373262e-20,2.8541581841826046e-36,1.6949244794344618e-51,3.159924018963789e-50,4.287523584777442e-20,2.0877050417899944e-19,7.385362029644342e-30,4.294891900758544e-37,6.528897518993551e-19,9.26581366013705e-34,1.9948139819715833e-49,3.542073766205808e-62,4.302117520947793e-45,1.654656814493659e-61,1.6007163475482592e-61,2.975358444956959e-76,1.3186349997410084e-17,4.163066401191319e-35,2.361978566249903e-80,1.3142608534998904e-80
6.737997452982764e-20,0.8687440270100186,2.2583993910425785e-23,1.4034760254167815e-22,1.4051851168352226e-33,1.1717038740239724e-35,0.0,0.0,1.7240465470264505e-18,2.4446222524337873e-33,3.384736186677081e-44,3.153656866506319e-44,1.22589938684763e-46,1.7365928033712194e-55,9.358641730489887e-37,2.5002725137012284e-31,8.57877221181375e-20,4.965460551507757e-31,8.842621779807514e-52,6.650708912034306e-49,5.478718340090075e-29,6.936147308750998e-46,6.783306120395861e-20,5.757647699077359e-49,2.47194008194457e-35,2.0776763129364308e-45,1.0869419389245715e-43,4.1046011118526355e-51,3.087330743686321e-52,3.467041191399366e-52,8.424648247061927e-49,6.45709783632946e-63,8.565679586912319e-57,2.1202767465199767e-67,3.76,0.0,0.5836423790052033,0.9999999999995146,5.808265575808325e-45,2.6384156424002372e-17,4.844151373412705e-13,4.655137996481897e-13,1.8901337693080427e-14,8.678373155808542e-29,4.854433658398145e-13,1.4936434247062322e-32,3.216573409734418e-33,4.775189802476273e-45,3.5832719638993504e-56,4.964533304023963e-31,4.578282598918881e-31,3.73110724746008e-30,2.3744844232957332e-30,8.88765834107197e-34,3.3629987236821345e-37,2.2452190800801568e-30,2.4339852562072577e-31,1.711868298944452e-49,2.8833656340218726e-48,7.65410256550866e-43,3.90042573307025e-55,1.0534466769501728e-34,2.7156918482055564e-51,6.783306120420947e-20,1.1424070887621866e-35,1.3572215668239657e-50,2.5298605874460394e-49,8.578772211763386e-20,4.177223901964049e-19,2.956069492720424e-29,1.7190760415565964e-36,1.3063467407607172e-18,3.7087402047225e-33,1.5970641178635708e-48,5.671933009573876e-61,3.444309888338102e-44,2.6496067628935337e-60,2.564071102579664e-60,9.532382877812003e-75,2.6384156424002877e-17,1.6663114868910325e-34,7.567250957788455e-79,4.210597777772085e-79
1.3478920653882585e-19,0.8687440270100973,4.517786537625809e-23,2.807561463277374e-22,5.622570818377423e-33,4.6883464982012153e-35,0.0,0.0,3.4488417030585046e-18,9.781673277666455e-33,2.708817644217172e-43,2.52388395809154e-43,9.810920855776252e-46,1.389802028672449e-54,3.744675711656969e-36,1.0004346810496526e-30,1.716126946592951e-19,1.986831002139512e-30,7.076784899820976e-51,5.3225884158431774e-48,2.1922009721509118e-28,5.5510258837719647e-45,1.3569557662410425e-19,4.60786802592276e-48,9.890980178815681e-35,1.6627755364283693e-44,8.699940674328183e-43,3.2853481754388722e-50,2.4711159059624272e-51,2.7750381627351726e-51,6.742279020397941e-48,1.0335581934874682e-61,1.3712525145252433e-55,3.396776812003748e-66,3.76,0.0,0.5836423790047187,0.999999999999029,4.648377713376389e-44,5.277976927716529e-17,9.690406156013885e-13,9.312297329496135e-13,3.781088265177396e-14,3.4724796725417123e-28,9.71097518968246e-13,5.976519259876456e-32,1.2870483421279277e-32,3.821603462625756e-44,5.735569384203076e-55,1.9864599823663424e-30,1.8319093882885494e-30,1.492928898135232e-29,9.501030601911887e-30,3.5562210147704755e-33,1.3456375423490564e-36,8.983800853218855e-30,9.73911143732594e-31,1.3700149109102573e-48,2.3075688208182715e-47,6.125608289966842e-42,6.244310635514653e-54,4.215158897195434e-34,2.173378916784004e-50,1.3569557662510807e-19,4.571116409189791e-35,1.086290290746813e-49,2.0246573513457713e-48,1.7161269465728002e-19,8.35626162209903e-19,1.1828128429475676e-28,6.878543367435382e-36,2.61326071846094e-18,1.4839791676222516e-32,1.2781366746569225e-47,9.078786644251895e-60,2.7564947066800824e-43,4.241096368854791e-59,4.104855238661622e-59,3.0521615064983504e-73,5.2779769277167304e-17,6.667416418781558e-34,2.4229484252556403e-77,1.34818592795021e-77
2.6960767055682227e-19,0.868744027010255,9.036582200978297e-23,5.615732340083481e-22,2.2493944573059168e-32,1.8756477163997552e-34,0.0,0.0,6.898432015113333e-18,3.9133062553691524e-32,2.1674656813771037e-42,2.0194906393857174e-42,7.850227310516087e-45,1.1120527824113144e-53,1.498114123240864e-35,4.002390168081402e-30,3.4326263974434287e-19,7.94861775799469e-30,5.662503167233976e-50,4.2588794199596533e-47,8.770231364177564e-28,4.441664101940294e-44,2.714206074626691e-19,3.686994516973861e-47,3.95703613345507e-34,1.3304742780872634e-43,6.961715035031615e-42,2.6289500235793447e-49,1.9773933714554323e-50,2.2205927513620206e-50,5.394847604490607e-47,1.654031226129061e-60,2.1945992172918775e-54,5.444295900952563e-65,3.76,0.0,0.5836423790037494,0.9999999999980577,3.7194084253954275e-43,1.0557099498340349e-16,1.9382915721200155e-12,1.8626615995573475e-12,7.562997256266445e-14,1.3892179831271169e-27,1.942405824912202e-12,2.3909968718288635e-31,5.149031445223176e-32,3.057863541871304e-43,9.178778871327127e-54,7.947133437307854e-30,7.328830419280406e-30,5.972687728867208e-29,3.8010309103543364e-29,1.42271997890081e-32,5.383426411999449e-36,3.594105330959422e-29,3.896278747688181e-30,1.0962200819439415e-47,1.846405656913724e-46,4.901417325299987e-41,9.993801535861374e-53,1.686338042786821e-33,1.7390333801389725e-49,2.7142060746668484e-19,1.8287442168993163e-34,8.692374965189626e-49,1.6200335054951335e-47,3.4326263973628117e-19,1.6714337061516468e-18,4.732021573074929e-28,2.751865251595736e-35,5.2270886737713795e-18,5.936882979295083e-32,1.0227035333378905e-46,1.4529014430336742e-58,2.2056145731387633e-42,6.78713497266738e-58,6.569642167731882e-58,9.76979619579935e-72,1.0557099498341153e-16,2.6674007235917152e-33,7.755720742810128e-76,4.3154668323085774e-76
5.392445985928151e-19,0.8687440270105702,1.8074259008427364e-22,1.1232074098035393e-21,8.998310202075081e-32,7.503232129037761e-34,0.0,0.0,1.3797612639185871e-17,1.565449900074719e-31,1.7341371892725405e-41,1.6157459250966288e-41,6.280778167263482e-44,8.897266986854834e-53,5.992944204487395e-35,1.6010863652525065e-29,6.865625299253684e-19,3.1797058731833135e-29,4.5304327222804024e-49,3.407427045450249e-46,3.508378061134742e-27,3.5536686755721125e-43,5.428706691328924e-19,2.9498756819615837e-46,1.582943274928674e-33,1.0644809731246665e-42,5.570077112365742e-41,2.103435694759631e-48,1.5821149803332948e-49,1.7766991170797247e-49,4.316287882944007e-46,2.646720489779294e-59,3.5118349707335765e-53,8.737589188905806e-64,3.76,0.0,0.5836423790018108,0.999999999996115,2.975809276690947e-42,2.1115344639552922e-16,3.876793485150832e-12,3.725525332792359e-12,1.512681523584593e-13,5.557324191816358e-27,3.8850224355484904e-12,9.56476588039648e-31,2.0597802060657932e-31,2.446523166070818e-42,1.468754065707189e-52,3.1791120965859496e-29,2.931770756949949e-29,2.389269532304378e-28,1.5205361066502242e-28,5.69134312929876e-32,2.1535458354369524e-35,1.4377591384655339e-28,1.558638342603397e-29,8.7705933579696e-47,1.4772647804665702e-45,3.921506176448102e-40,1.5992406445490666e-51,6.745901233537337e-33,1.3913588182792922e-48,5.428706691489569e-19,7.31557221643058e-34,6.954721129203438e-48,1.2961498771243114e-46,6.865625298931189e-19,3.343048793694125e-18,1.8929626803466885e-27,1.1008356884082055e-34,1.0454744584032233e-17,2.374946467005091e-31,8.182405123699086e-46,2.3248788021401527e-57,1.764659199372624e-41,1.0860520718998937e-56,1.0512926736760976e-56,3.126795561545729e-70,2.1115344639556141e-16,1.0670471268334771e-32,2.482196425235509e-74,1.3811529189333805e-74
1.0785184546648008e-18,0.8687440270112003,3.614995454630174e-22,2.2464757631298004e-21,3.599470609249572e-31,3.0014394972244632e-33,0.0,0.0,2.7595973887182473e-17,6.262054405178837e-31,1.3873756128945863e-40,1.2926581216476052e-40,5.024861081758995e-43,7.118151497651615e-52,2.3972752272820544e-34,6.404606066044832e-29,1.3731623103311394e-18,1.2719341064496045e-28,3.624518332162196e-48,2.7260710470810598e-45,1.4034083295931485e-26,2.8430699052887078e-42,1.0857707924457144e-18,2.3600125788584446e-45,6.332030751878916e-33,8.516254012562597e-42,4.456343740902265e-40,1.682870112823306e-47,1.2657721024943487e-48,1.4214492656511145e-48,3.453194235341453e-45,4.234969222510336e-58,5.619316958760124e-52,1.4062805537439971e-62,3.76,0.0,0.5836423789979336,0.9999999999922298,2.380760448844381e-41,4.223183492183782e-16,7.753797311186712e-12,7.451252799340556e-12,3.0254451184610415e-13,2.223020130913027e-26,7.770255651814568e-12,3.826062037832435e-30,8.23945609772978e-31,1.9573114693200983e-41,2.350126066859768e-51,1.2716965861455043e-28,1.1727560215440904e-28,9.557467021743537e-28,6.082391918658001e-28,2.2766299255384345e-31,8.61453397259026e-35,5.751270572878375e-28,6.234807066052164e-29,7.01680778609833e-46,1.1818679291030736e-44,3.137353874164657e-39,2.558970963078899e-50,2.698470354184668e-32,1.1131399053052295e-47,1.0857707925099747e-18,2.9263479605706038e-33,5.564105391818639e-47,1.0369691491241031e-45,1.3731623102021367e-18,6.686278967415045e-18,7.572158833705575e-27,4.403521939279169e-34,2.0910056403113846e-17,9.500172430455413e-31,6.546234857650972e-45,3.719995289361162e-56,1.4117943791764957e-40,1.7377717012601452e-55,1.682188228030166e-55,1.0006483100078762e-68,4.22318349218507e-16,4.268362188287759e-32,7.943613864654584e-73,4.4200150158865975e-73
2.157066166808772e-18,0.8687440270124611,7.2302713313954665e-22,4.493012476725836e-21,1.4398175888127455e-30,1.2006198393050833e-32,0.0,0.0,5.519269638258179e-17,2.504872723917554e-30,1.1099268360748347e-39,1.0341510711739778e-39,4.019984299403235e-42,5.694656363549389e-51,9.589296001248962e-34,2.5618945481256047e-28,2.746361871317562e-18,5.087839952685213e-28,2.8996836409044383e-47,2.1809086033614283e-44,5.613747530790531e-26,2.2745099116286658e-41,2.171571038960859e-18,1.8880548775233304e-44,2.532863832019535e-32,6.813165710532267e-41,3.5651878166615875e-39,1.3463627626140775e-46,1.0126497303764053e-47,1.1371954025734858e-47,2.7626209624034e-44,6.776123921995341e-57,8.991211949346867e-51,2.276274769941633e-61,3.76,0.0,0.5836423789901791,0.9999999999844593,1.904653582328376e-40,8.446481548584662e-16,1.5507804963155475e-11,1.4902707732749648e-11,6.050972304056146e-13,8.8922614280796e-26,1.5540722064320723e-11,1.5304559540336584e-29,3.295849499440053e-30,1.5658863485855946e-40,3.76029735050956e-50,5.086889852135884e-28,4.691119519143528e-28,3.8230645863187655e-27,2.433006265338274e-27,9.106705275341816e-31,3.4458837781226615e-34,2.3005550326041265e-27,2.493973566091426e-28,5.613579473869882e-45,9.455167853882154e-44,2.5099426718346896e-38,4.0945022845386945e-49,1.0794101497245428e-31,8.905330685884098e-47,2.1715710392179063e-18,1.1705629994455336e-32,4.451415722543352e-46,8.295950439217658e-45,2.7463618708015407e-18,1.337273930940074e-17,3.0289251563350123e-26,1.761444616460333e-33,4.1820680035516677e-17,3.8001462845233364e-30,5.237112191790576e-44,5.952143830901748e-55,1.1294623115353224e-39,2.7805054322174843e-54,2.691597125522026e-54,3.2021925611055204e-67,8.446481548589813e-16,1.7073796121053373e-31,2.542050084919773e-71,1.4144569121145272e-71
4.314161591096715e-18,0.8687440270149824,1.4461370161687037e-21,8.986085931691961e-21,5.759329357258485e-30,4.802685125354341e-32,0.0,0.0,1.1038614137100483e-16,1.0019592819971824e-29,8.879520080482877e-39,8.273307195283075e-39,3.216025633260612e-41,4.555779155415107e-50,3.8357574174097806e-33,1.0247682435028235e-27,5.4927609939899295e-18,2.035156695188904e-27,2.3197746817236072e-46,1.7447475892856894e-43,2.2455218550880813e-25,1.8196295245881555e-40,4.343171531549154e-18,1.510461827911348e-43,1.0131558390873464e-31,5.450597577656969e-40,2.8521953837422675e-38,1.0771457564916894e-45,8.101326040279579e-47,9.09770718554393e-47,2.210123001180543e-43,1.084193684047143e-55,1.4386182975590367e-49,3.72578147438198e-60,3.76,0.0,0.5836423789746702,0.9999999999689183,1.5237409730836813e-39,1.689307766116203e-15,3.101582026668099e-11,2.980561760081863e-11,1.210202665861519e-12,3.556940746706488e-25,3.108165480922905e-11,6.121886104183137e-29,1.3183532155339015e-29,1.2527239444008733e-39,6.016552248580947e-49,2.03477665110073e-27,1.8764668894126525e-27,1.5292413883754225e-26,9.732124046644022e-27,3.642719402905675e-30,1.3783675985271903e-33,9.202313728685643e-27,9.975995741726565e-28,4.49091688027455e-44,7.564224046559836e-43,2.0079779631224913e-37,6.551322627249022e-48,4.317684899436709e-31,7.124349183324776e-46,4.343171532577351e-18,4.682299628589909e-32,3.561185158137727e-45,6.636839652944463e-44,5.492760991925824e-18,2.6745659971547542e-17,1.2115823866478465e-25,7.04585017182801e-33,8.364192727728083e-17,1.5200739751974406e-29,4.189739474562137e-43,9.523551220735495e-54,9.035805720200903e-39,4.448865257460657e-53,4.306632160265049e-53,1.0247204921097215e-65,1.6893077661182632e-15,6.829587922468773e-31,8.134710083627303e-70,4.526345470839696e-70
8.6283524396726e-18,0.868744027020025,2.8925756129308723e-21,1.7972232952720432e-20,2.3037437923651927e-29,1.921209353306661e-31,0.0,0.0,2.2077303133834863e-16,4.0078575127016385e-29,7.103658233326211e-38,6.618685733495894e-38,2.5728358156136372e-40,3.6446449465986464e-49,1.5343107688916703e-32,4.099093821155312e-27,1.0985559242132753e-17,8.140668277595002e-27,1.8558311387526225e-45,1.3958063541887799e-42,8.982133106779044e-25,1.4557122579027783e-39,8.686372514957757e-18,1.2083766325399574e-42,4.052643968473796e-31,4.360504079060999e-39,2.281774359534278e-37,8.61785027322645e-45,6.481112114383844e-46,7.278223338935232e-46,1.768108895526436e-42,1.7347209894905764e-54,2.3018087848085173e-48,6.229079462972666e-59,3.76,0.0,0.5836423789436523,0.9999999999378363,1.219000049689043e-38,3.378626988541917e-15,6.203185087208401e-11,5.961143734195977e-11,2.420413530120861e-12,1.422783529223397e-24,6.216351997862977e-11,2.4487669070926438e-28,5.273439722321783e-29,1.0021850955045972e-38,9.626544698006967e-48,8.139148093490818e-27,7.505905681266211e-27,6.116996646817431e-26,3.8928694067315734e-26,1.4570953619902396e-29,5.513498963477921e-33,3.680944203635689e-26,3.990418589946291e-27,3.5927548287862935e-43,6.051415133001217e-42,1.606391894960129e-36,1.0482211301077346e-46,1.7270830471584722e-30,5.699513290511063e-45,8.686372519070568e-18,1.8729293775992958e-31,2.848969183807256e-44,5.309504086440042e-43,1.0985559233876293e-17,5.349150120854282e-17,4.846354190397425e-25,2.8183544290734327e-32,1.6728442166864283e-16,6.080326813961488e-29,3.351811465350947e-42,1.5237778811180707e-52,7.228687457550478e-38,7.118229655005243e-52,6.890672830464275e-52,3.279135752566423e-64,3.3786269885501584e-15,2.7318490637376852e-30,2.6031311786589774e-68,1.4484438737143835e-68
1.725673413682437e-17,0.8687440270301106,5.786328129266296e-21,3.594452743916231e-20,9.2150012605017e-29,7.6858612155535205e-31,0.0,0.0,4.4154681123502676e-16,1.6031470818417995e-28,5.682943473340928e-37,5.2949654203980945e-37,2.058274826366178e-39,2.9157246002815267e-48,6.137258667544827e-32,1.639641696737058e-26,2.197115574961076e-17,3.2562756651646835e-26,1.4846699254867305e-44,1.1166483965722807e-41,3.592862380561024e-24,1.1645732617234558e-38,1.737277447470302e-17,9.667041738153909e-42,1.62106170940246e-30,3.488413690968051e-38,1.8254267090512174e-36,6.895293163476382e-44,5.1849102090279796e-45,5.822601713961416e-45,1.4144913174820882e-41,2.7755624902917826e-53,3.682909662765018e-47,1.0823464438549872e-57,3.76,0.0,0.5836423788816166,0.9999999998756723,9.752029935063966e-38,6.757265433034309e-15,1.2406391207629797e-10,1.192230768442548e-10,4.840835232029678e-12,5.6911485413167264e-24,1.2432724903576748e-10,9.795092621298844e-28,2.1093812838187217e-28,8.017504423751399e-38,1.5402520107905585e-46,3.2556675899610504e-26,3.0023698651947634e-26,2.4468048657891177e-25,1.557151713058361e-25,5.828397787579447e-29,2.205405615028002e-32,1.4723814178343189e-25,1.596171492793213e-26,2.87421239920875e-42,4.841146448961423e-41,1.2851173163842503e-35,1.6771613900623685e-45,6.908352181336435e-30,4.559624353639995e-44,1.7372774491154307e-17,7.49173656244129e-31,2.2791838101555277e-43,4.247617244021475e-42,2.1971155716584823e-17,1.0698318333334002e-16,1.938546601306067e-24,1.1273446589690756e-31,3.3456941008270195e-16,2.432136900439004e-28,2.6814571219743464e-41,2.4380523534082754e-51,5.782967102551259e-37,1.1389203610557754e-50,1.102512551902157e-50,1.0493282573926748e-62,6.757265433067277e-15,1.0927424043543739e-29,8.330057978068415e-67,4.63504162691781e-67
3.451349753112791e-17,0.8687440270502814,1.1577334453146863e-20,7.188911818958603e-20,3.686007316066212e-28,3.075151803448271e-30,0.0,0.0,8.830943708763459e-16,6.412596479374482e-28,4.546361563832327e-36,4.235980417995345e-36,1.6466224110516464e-38,2.332583127939417e-47,2.4549065758873522e-31,6.558575114202192e-26,4.394234880933619e-17,1.3025119806853527e-25,1.1877386775792438e-43,8.933200427183103e-41,1.4371467802313087e-23,9.31659991696442e-38,3.474557836590578e-17,7.73364485670797e-41,6.484255078275993e-30,2.7907351573255416e-37,1.4603442564241023e-35,5.5178225187993e-43,4.1479363815721334e-44,4.658090598752525e-44,1.131594739555456e-40,4.440907209558584e-52,5.892667946207209e-46,2.0059649785514133e-56,3.76,0.0,0.5836423787575453,0.9999999997513445,7.801636487197786e-37,1.351454232058295e-14,2.481280344583576e-10,2.3844635592889574e-10,9.681678529407846e-12,2.2764622720619993e-23,2.4865470202338817e-10,3.918042096737975e-27,8.437536107793514e-28,6.414012842422216e-37,2.4644070119782618e-45,1.302268750282182e-25,1.200949438975796e-25,9.787231784375817e-25,6.228614694910733e-25,2.3313632933024086e-28,8.821637045403012e-32,5.889533095621091e-25,6.384694070047521e-26,2.299373343963927e-41,3.872922870940777e-40,1.0280953582661112e-34,2.6834641871453907e-44,2.763346325395661e-29,3.6477052012462695e-43,3.474557843171102e-17,2.996698435129614e-30,1.823350497630057e-42,3.398101031883054e-41,4.394234867723229e-17,2.139665461861611e-16,7.754196226528785e-24,4.509384532681101e-31,6.691393854361607e-16,9.728559889129007e-28,2.1451688700806865e-40,3.9008899441971834e-50,4.6263805108931395e-36,1.8222754604440525e-49,1.7640239553385326e-49,3.3578580318836896e-61,1.3514542320714823e-14,4.3709751743669253e-29,2.6656245736537546e-65,1.4832166528071797e-65
6.9027024319735e-17,0.8687440270906231,2.3173352265469838e-20,1.4377830680059564e-19,1.4744055637217894e-27,1.2307042302217084e-29,0.0,0.0,1.7661894895508361e-15,2.565040220932899e-27,3.637092013894091e-35,3.388789724230307e-35,1.3172990774728384e-37,1.866067866250171e-46,9.819632445054282e-31,2.62343170368845e-25,8.788473510786476e-17,5.210051702320578e-25,9.501932071700293e-43,7.146565646309188e-40,5.748590780420934e-23,7.453285465324898e-37,6.949118603516026e-17,6.186920463895331e-40,2.593703676749418e-29,2.2325898612125744e-36,1.1682765617865977e-34,4.4167857063165636e-42,3.318352402721921e-43,3.726476186743733e-43,9.052764741010112e-40,7.105457633428343e-51,9.428278702883533e-45,4.087010690500883e-55,3.76,0.0,0.5836423785094026,0.9999999995026887,6.241315363991346e-36,2.702909608993566e-14,4.962562791170036e-10,4.768929144183812e-10,1.9363364698406345e-11,9.105854564501538e-23,4.973095874920124e-10,1.5672178880412223e-26,3.37501678380365e-27,5.131213738540389e-36,3.943053958677121e-44,5.209078779989855e-25,4.80380053656897e-25,3.91489510366055e-24,2.491447400050248e-24,9.325468812502936e-28,3.528659756025632e-31,2.3558146843183516e-24,2.55387923598384e-25,1.8395000612020063e-40,3.09834054104379e-39,8.22476864660415e-34,4.293547186669468e-43,1.105340784184154e-28,2.918166816065001e-42,6.949118629838141e-17,1.1986801358749191e-29,1.4586818807164037e-41,2.718486354909773e-40,8.78847345794488e-17,4.2793326630470976e-16,3.101680431672999e-23,1.8037550901292498e-30,1.3382793302444396e-15,3.8914263632479046e-27,1.716136353255636e-39,6.241428801991897e-49,3.701107099035784e-35,2.915643010101304e-48,2.822441303765417e-48,1.0745157345551488e-59,2.7029096090463156e-14,1.7483911805169912e-28,8.530007756661352e-64,4.746298249859889e-64
1.3805407789694916e-16,0.8687440271713066,4.6421408546146923e-20,2.875567124632815e-19,5.89763772885129e-27,4.927960301598911e-29,0.0,0.0,3.5323797244672208e-15,1.0260164132344636e-26,2.909674794266435e-34,2.711037386775716e-34,1.0538399272665782e-36,1.4928548142587124e-45,3.927854145333084e-30,1.0493730071216684e-24,1.7576950842123269e-16,2.0840217171148923e-24,7.601573441507824e-42,5.717254643219463e-39,2.2994370468516147e-22,5.9626305889270516e-36,1.3898240092106497e-16,4.949538189810524e-39,1.0374817976315626e-28,1.7860726687597101e-35,9.346217136451645e-34,3.537467635278967e-41,2.6546832599177444e-42,2.981182459220122e-42,7.242214654286525e-39,1.1368738109773508e-49,1.5085253916785662e-43,9.347104690060376e-54,3.76,0.0,0.5836423780131171,0.9999999990053773,4.993056614599998e-35,5.405820360566278e-14,9.925127680124027e-10,9.537860326781666e-10,3.8726735333372134e-11,3.6423427331954232e-22,9.94619276402806e-10,6.268873968471775e-26,1.3500072986038676e-26,4.104971965843672e-35,6.308887577456492e-43,2.0836325479793104e-24,1.9215206066555922e-24,1.565958459978385e-23,9.965792272770728e-24,3.7301964790586485e-27,1.411466506628993e-30,9.423261319112646e-24,1.0215520065377878e-24,1.4716006292797057e-39,2.478673265880837e-38,6.579816845211001e-33,6.86967816178137e-42,4.421376952414207e-28,2.334535103251559e-41,1.389824019739499e-16,4.794722065482488e-29,1.1669462621126449e-40,2.1747955112653436e-39,1.757695063075682e-16,8.558666841934352e-16,1.240672542321195e-22,7.215023696192947e-30,2.676559196266446e-15,1.556570986914824e-26,1.3729095665844238e-38,9.986289830694645e-48,2.960886689402603e-34,4.665030529866743e-47,4.515908061241169e-47,3.438451866268566e-58,5.4058203607772786e-14,6.9935669386467635e-28,2.729603607148405e-62,1.5188159928233657e-62
2.761081850513775e-16,0.8687440273326734,9.314160371389548e-20,5.751136375514637e-19,2.3590663458311082e-26,1.9752978869700575e-28,0.0,0.0,7.064760184569616e-15,4.1040662948572957e-26,2.3277404335047285e-33,2.168837674707684e-33,8.430725372654012e-36,1.1942840210286796e-44,1.5711418428035896e-29,4.197492632136797e-24,3.515390579132115e-16,8.336091182997408e-24,6.081299824939685e-41,4.573804571998425e-38,9.19774967904431e-22,4.770105364152456e-35,2.779648288824576e-16,3.9596312589773286e-38,4.1499278271411275e-28,1.4288585839613763e-34,7.47697559093313e-33,2.836434526284699e-40,2.1237471730366348e-41,2.384946614070682e-41,5.79377307866189e-38,1.8189988949559962e-48,2.4136412663815514e-42,2.3940603010736857e-52,3.76,0.0,0.5836423770205462,0.9999999980107547,3.9944499869833125e-34,1.0811641854520388e-13,1.9850257441156303e-09,1.9075722743209924e-09,7.745346979118008e-11,1.4569371244722132e-21,1.989238326118681e-09,2.5075503247414664e-25,5.400031300140375e-26,3.2839773053513234e-34,1.0094218085070317e-41,8.334534505571019e-24,7.686081897836449e-24,6.263834201197934e-23,3.986317146339932e-23,1.4920850433929557e-26,5.6458841681473914e-30,3.769304795771883e-23,4.086208574849298e-24,1.1772807769998856e-38,1.982938842449405e-37,5.263853632518727e-32,1.0991484221916773e-40,1.7685609902002458e-27,1.867629684156518e-40,2.77964833093998e-16,1.9178891292585912e-28,9.335575758974127e-40,1.7398457248667327e-38,3.5153904945855236e-16,1.7117334305774078e-15,4.962690760105599e-22,2.8860107708617726e-29,5.353118833932254e-15,6.226284511660903e-26,1.0983278166247784e-37,1.5978066197468922e-46,2.3687096500637923e-33,7.464049882722429e-46,7.225453181015802e-46,1.1003046171934212e-56,1.081164185536439e-13,2.7974272148047187e-27,8.734731200998363e-61,4.860210518853039e-61
