Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615),S(3044),CFO3(5914),CHFO2(172),S(459),C2H4(456),C2H2F2(59),C#CC(5603),C3H4(6319),CHF(40),CHFO2(735),CF(50),S(3734),CHFO2(782),CHO3(1596)
1.9504625956752226e-08,0.5176207489320919,4.4399688221548976e-13,8.863984013698614e-16,7.389454740878243e-16,3.539057022635205e-15,0.0,0.0,1.0934401565646115e-10,4.87477724783761e-16,1.978420279784492e-17,3.1420562599206445e-16,1.7643193316990954e-16,9.33213442110938e-35,3.5321849577552915e-25,3.0466044063741975e-16,2.1895595998045633e-14,5.871555352674575e-15,1.2008919561797761e-28,5.513385514729139e-32,3.74849635888859e-16,2.854982830155389e-25,3.699855217121134e-16,3.251818383165205e-24,1.455946511919684e-20,1.3591976404004752e-19,3.161148407504915e-15,2.976036271113131e-18,5.288073924417902e-29,5.494664229589993e-30,7.01453128745399e-24,2.878172000397965e-24,5.938365390805952e-17,3.873551202939528e-21,3.76,0.0,0.5831985171209925,0.9999408533479238,3.401837581462706e-17,5.337052220654405e-12,2.0117142888438065e-06,2.0032890872822126e-06,8.425186725067913e-09,2.8254061216722094e-15,5.9146541634935036e-05,2.739080000972027e-19,6.817143905257537e-23,2.8110459698572686e-23,6.632791365822011e-23,5.680775459844092e-15,1.0932966577275755e-16,3.843207463465541e-16,1.9515154947554778e-16,6.806502245680587e-17,4.9887857625819526e-20,5.5231168161212566e-17,2.9184997249880126e-18,3.1803772447068882e-22,7.255043465223753e-23,1.6733975914257978e-17,2.5435149541943757e-25,1.6545848411095184e-17,2.9573228581565394e-23,1.0246467153678727e-15,6.696225659543369e-29,5.634354367945612e-18,1.931035122370777e-14,2.121854913246402e-20,1.4449938404966707e-11,3.84660540247313e-12,5.904844727872628e-21,8.651871221544021e-11,2.5193470214664387e-24,1.0900444840236903e-12,2.069227056329468e-15,5.501853911012184e-20,3.809261397904642e-30,3.029224491013213e-24,8.607234043825922e-28,1.3385360468533661e-25,5.339634984491747e-12,5.33350446011973e-18,1.9956665810750666e-28,2.9706722673072965e-33,3.032211999829597e-35,4.231715999940494e-14,1.8657129460695302e-26,1.8107528625178269e-22,2.836977974534598e-32,6.422354850681775e-25,3.51146978591264e-26,1.889012639361913e-24,7.04641693718914e-34,5.741375631578499e-25,6.536647895383862e-20,1.5877096831831273e-21,3.358373718234939e-31,1.1193488027738275e-29,1.6263423875003278e-26,1.4630172720004765e-30,6.127158155528882e-17,1.3668579005639215e-33,1.3835811549926887e-36,5.8917287608044514e-21,6.15617773464155e-28,1.1635295922489448e-18,2.6957676576900116e-34,4.8356684086931025e-29,1.2294830122394507e-38
1.9967793726988226e-08,0.5176207535599197,4.648386901998328e-13,9.472864238741568e-16,7.912960512901046e-16,3.793999503906519e-15,0.0,0.0,1.1202060974995428e-10,5.111540980455939e-16,2.1024543801232796e-17,3.302277041011607e-16,1.858383245564983e-16,9.77154816331474e-35,3.6362330445246445e-25,3.098835393865493e-16,2.2476195688216727e-14,6.158325737313861e-15,1.2987646637478534e-28,5.989291927306722e-32,3.92960374331239e-16,3.0563191195462728e-25,3.718571101305387e-16,3.4891140248538685e-24,1.52592703570153e-20,1.4705850837115813e-19,3.245276385366643e-15,3.1383495675066828e-18,5.697977658010582e-29,5.942377302593474e-30,7.503747167130068e-24,3.076821984642935e-24,6.261599726729027e-17,4.190902862691176e-21,3.76,0.0,0.5831984693471396,0.9999408533451982,3.721394400088552e-17,5.463788878967539e-12,2.0594854985555736e-06,2.051056715366756e-06,8.428767800871578e-09,2.8784876264802596e-15,5.914654163466924e-05,2.8723467169079794e-19,6.983596014943168e-23,2.935090564738029e-23,6.94155924860202e-23,5.95717095364724e-15,1.119961046553508e-16,3.9370266622427715e-16,2.0037934436101649e-16,7.167399592185417e-17,5.3919995019799645e-20,5.762082470718854e-17,3.0628185744434422e-18,3.3033029565024293e-22,7.388957992014106e-23,1.703810425866035e-17,2.672013890530914e-25,1.744954485245346e-17,3.276947281985768e-23,1.0490062469483982e-15,7.329043881111507e-29,5.912645405008377e-18,1.9768745874702883e-14,2.2905745775883398e-20,1.4776560358982816e-11,4.0284998427558345e-12,6.047551575917076e-21,8.847540663052534e-11,2.5973472738105392e-24,1.1388849283794033e-12,2.103109414408759e-15,5.801640613935543e-20,4.121201981508895e-30,3.2451183951296628e-24,9.442745305370163e-28,1.4683287892914395e-25,5.466493755767123e-12,5.590987330872561e-18,2.240877861807887e-28,3.2867624351816225e-33,3.2913701065228286e-35,4.430534945056971e-14,1.963655587413259e-26,1.940764343806969e-22,3.069515880525404e-32,6.630149627623001e-25,3.8551026687645966e-26,2.0278240738597238e-24,7.743380426098618e-34,6.121000582703657e-25,6.730737638482038e-20,1.702575637160623e-21,3.5838748321860143e-31,1.1726917260257114e-29,1.7139268039717583e-26,1.5645397309571205e-30,6.569049361102377e-17,1.5030070355124295e-33,1.4610131205937117e-36,6.033121770986831e-21,6.449343975573469e-28,1.1969502320382915e-18,2.9617502957201845e-34,4.9531163553452104e-29,1.40936907257841e-38
2.0430961497224225e-08,0.517620758187747,4.861357990049426e-13,1.0108038465527383e-15,8.460012811487549e-16,4.060753918279173e-15,0.0,0.0,1.1470080016044393e-10,5.354033964436192e-16,2.230982509122027e-17,3.465327905786661e-16,1.9547387352565877e-16,1.0216316255176918e-34,3.739778763451568e-25,3.1492699827884214e-16,2.3059517423523084e-14,6.451941111749575e-15,1.4018417550280243e-28,6.493357033513376e-32,4.114989149510511e-16,3.2665551655545768e-25,3.7362085752658716e-16,3.737680839895519e-24,1.597547062290216e-20,1.5879563677075216e-19,3.32908026770962e-15,3.3049175721553913e-18,6.129666655216271e-29,6.414286182298912e-30,8.014167162486945e-24,3.2829835014482534e-24,6.593253999290437e-17,4.525291903919871e-21,3.76,0.0,0.5831984215732905,0.999940853342468,4.0628164272469903e-17,5.590525539441032e-12,2.1072567043552666e-06,2.0988247929331684e-06,8.431895475378652e-09,2.9303810843885988e-15,5.914654163453774e-05,3.0088421901839454e-19,7.150055533731974e-23,3.061714085739361e-23,7.25730195648796e-23,6.240142077898714e-15,1.146625722551022e-16,4.030037242160272e-16,2.0558907870510038e-16,7.53695241773069e-17,5.816300471129669e-20,6.005897656612676e-17,3.210881532091453e-18,3.4257975831884946e-22,7.518628425587441e-23,1.7331961036041528e-17,2.803690475499806e-25,1.8377041312790498e-17,3.621880254631623e-23,1.073367063117095e-15,8.005156780207072e-29,6.1979754639767185e-18,2.02271331158244e-14,2.467821404917191e-20,1.510244204066385e-11,4.214460180410814e-12,6.1903866593608535e-21,9.042783065247735e-11,2.676083377558419e-24,1.1886372108479134e-12,2.1360042724872e-15,6.109268088188962e-20,4.4498765429443116e-30,3.470793990945664e-24,1.0337094298376413e-27,1.6072467868976992e-25,5.593355257856148e-12,5.8545546254177285e-18,2.509462732729335e-28,3.6276087838862795e-33,3.565589057062346e-35,4.633705894286068e-14,2.0638023695369774e-26,2.0768538018543628e-22,3.3145516089472923e-32,6.834634764952862e-25,4.22326299023153e-26,2.1733200877147086e-24,8.49055703742699e-34,6.520476125210931e-25,6.924988482153948e-20,1.822807334151145e-21,3.8212511930321797e-31,1.227255752734053e-29,1.8036516186776457e-26,1.6703089707346175e-30,7.031449289471794e-17,1.6491935409666507e-33,1.5404499788249402e-36,6.174582783829069e-21,6.7490892999831815e-28,1.2303859033702338e-18,3.2469578635908515e-34,5.070623976791761e-29,1.609796025685407e-38
2.0894129267460225e-08,0.5176207628155738,5.078867405334961e-13,1.077000363363751e-15,9.031077888082633e-16,4.339574793438082e-15,0.0,0.0,1.173845792334656e-10,5.602263875599627e-16,2.3640571566536582e-17,3.631112462115086e-16,2.0533672332902063e-16,1.066608573366229e-34,3.8427879108258e-25,3.1979449747597445e-16,2.364555524816091e-14,6.752400351812546e-15,1.5102533419117253e-28,7.026491840722009e-32,4.3046522130694574e-16,3.4858526037518488e-25,3.752830424678052e-16,3.997779901706e-24,1.670806152930095e-20,1.7114654135396677e-19,3.4125565214438172e-15,3.475723770424616e-18,6.583810699898572e-29,6.911050534240969e-30,8.54615382969254e-24,3.4966798944882035e-24,6.933292467711265e-17,4.877155493023338e-21,3.76,0.0,0.5831983737994453,0.9999408533397331,4.427062822607599e-17,5.717262202133218e-12,2.1550279062428544e-06,2.1465932625871842e-06,8.43462714283761e-09,2.9811081647149033e-15,5.914654163444606e-05,3.148570626325602e-19,7.316522454223055e-23,3.190912110050988e-23,7.580024421483698e-23,6.52968888982741e-15,1.173290649030775e-16,4.122240100611897e-16,2.1078053472926676e-16,7.915085199682655e-17,6.262187361877463e-20,6.254552527856559e-17,3.362711805558722e-18,3.547734993333238e-22,7.644126645313446e-23,1.761573922521306e-17,2.938543184894188e-25,1.9328252462125973e-17,3.993408457032494e-23,1.0977291638528749e-15,8.726433982203226e-29,6.490365958488396e-18,2.0685512947191627e-14,2.653773789085269e-20,1.5427585161899535e-11,4.404477616772839e-12,6.333350534478874e-21,9.237600118369463e-11,2.755557398406062e-24,1.239291893408258e-12,2.1679369270906917e-15,6.424705498579164e-20,4.795713751232437e-30,3.7064468127175074e-24,1.1292916888059236e-27,1.7556975565033167e-25,5.72021948489721e-12,6.1242064243817835e-18,2.8030317910042647e-28,3.994481794707499e-33,3.855350485292346e-35,4.841214996813712e-14,2.166122489577204e-26,2.2191601096582093e-22,3.5724072166330685e-32,7.035648457255642e-25,4.6170798906545133e-26,2.3256618284783355e-24,9.290272429331502e-34,6.940709825226305e-25,7.119382737005842e-20,1.9485232429696466e-21,4.0710494092104065e-31,1.2830395460734598e-29,1.895498348346845e-26,1.7803868019541746e-30,7.514801292156835e-17,1.805913218307471e-33,1.621879740267464e-36,6.316111746515193e-21,7.055397839057441e-28,1.2638348893221656e-18,3.552295837242904e-34,5.188191221148092e-29,1.8324480964698938e-38
2.1357297037696225e-08,0.5176207674434004,5.300900517505537e-13,1.1459254439125402e-15,9.626618947949208e-16,4.630715839780919e-15,0.0,0.0,1.2007193934243157e-10,5.856238373410461e-16,2.5017308178629955e-17,3.7995362059642655e-16,2.1542501391952297e-16,1.1120511490940589e-34,3.9452290631032254e-25,3.2448987560925147e-16,2.4234303229933857e-14,7.059702318885683e-15,1.624128846622907e-28,7.589613588698333e-32,4.498592560937293e-16,3.714371261826957e-25,3.7684957435550126e-16,4.269672216286969e-24,1.745703850446582e-20,1.8412655132308905e-19,3.49570225168829e-15,3.650751485195013e-18,7.061087282052721e-29,7.433330523125451e-30,9.100064838098608e-24,3.717930876893234e-24,7.281679077050187e-17,5.246928928199756e-21,3.76,0.0,0.583198326025604,0.9999408533369941,4.8151117091892215e-17,5.843998867102312e-12,2.2027991042183097e-06,2.19436207419995e-06,8.4370129320874e-09,3.0306907892516844e-15,5.9146541634286534e-05,3.2915362353348255e-19,7.482996802384432e-23,3.3226802694558305e-23,7.909732042525409e-23,6.825811438809352e-15,1.199955793947985e-16,4.2136369503446004e-16,2.1595353371628322e-16,8.301722541722519e-17,6.730154570473119e-20,6.508037311792774e-17,3.518333053179049e-18,3.6689966464971986e-22,7.765529295623839e-23,1.7889642858712608e-17,3.076570467913051e-25,2.030309209395502e-17,4.3928470446427665e-23,1.1220925491346628e-15,9.494780380043289e-29,6.789838181787773e-18,2.1143885368923894e-14,2.8486073192532275e-20,1.575199143100294e-11,4.59854338463491e-12,6.4764437723712684e-21,9.431993501854544e-11,2.8357714259182935e-24,1.2908396180242257e-12,2.1989325162994657e-15,6.74792176005821e-20,5.159140436992223e-30,3.952271092345182e-24,1.2312901153020274e-27,1.9140966030190497e-25,5.847086431051467e-12,6.3999427893477014e-18,3.123265529641208e-28,4.38868398556459e-33,4.1611401415336877e-35,5.053048437336536e-14,2.2705852970166812e-26,2.367822143817998e-22,3.843403488598924e-32,7.233048994715831e-25,5.037706932284586e-26,2.4850106856605874e-24,1.0144902177553372e-33,7.382644284503281e-25,7.313904618591557e-20,2.0798415754777323e-21,4.333837680785106e-31,1.340041772604355e-29,1.9894485313122236e-26,1.8948340157534984e-30,8.019547309210323e-17,1.9736752153247154e-33,1.7052908609357408e-36,6.457708606931371e-21,7.368253768118742e-28,1.2972956859819586e-18,3.878690545308642e-34,5.30581803712945e-29,2.079090935335345e-38
2.1820464807932224e-08,0.5176207720712265,5.527442746653297e-13,1.2176283358916198e-15,1.0247096168347326e-15,4.9344299534028785e-15,0.0,0.0,1.22762872888465e-10,6.115965101035331e-16,2.6440560186186756e-17,3.970506616339103e-16,2.257368838349341e-16,1.1579256562564003e-34,4.0470734032747437e-25,3.2901709984907227e-16,2.4825755460096847e-14,7.373845862906689e-15,1.74359700271289e-28,8.183645984581189e-32,4.696809812752006e-16,3.952269178840741e-25,3.783260153316026e-16,4.553618719260822e-24,1.82223967944357e-20,1.9775093249853112e-19,3.578515120179641e-15,3.829983907093511e-18,7.562181612349704e-29,7.981786821398516e-30,9.67625302663654e-24,3.946752785809332e-24,7.638377518855043e-17,5.635045624711666e-21,3.76,0.0,0.5831982782517665,0.9999408533342505,5.227960054503697e-17,5.970735534406404e-12,2.250570298281604e-06,2.2421311839881404e-06,8.439096626435617e-09,3.079151030574769e-15,5.9146541634082955e-05,3.437743232108205e-19,7.649478633836764e-23,3.457014250440414e-23,8.246430683478291e-23,7.128509767362286e-15,1.2266211293142832e-16,4.3042302079117685e-16,2.211079310150354e-16,8.696789244273171e-17,7.220692205998757e-20,6.766342309403135e-17,3.677769380893689e-18,3.78947143735486e-22,7.882917036809697e-23,1.8153885140215203e-17,3.217770751535902e-25,2.1301473292264922e-17,4.821539317999172e-23,1.1464572189413954e-15,1.0312135946321983e-28,7.096413307273642e-18,2.1602250381140528e-14,3.0524947999836025e-20,1.607566255271549e-11,4.796648748065517e-12,6.619666960875616e-21,9.625964884419678e-11,2.916727571988029e-24,1.3432711059893436e-12,2.2290159468187228e-15,7.078885593289555e-20,5.540581580697851e-30,4.208459767148142e-24,1.3399787048225593e-27,2.082867364026581e-25,5.973956090502708e-12,6.681763764906452e-18,3.471915612359145e-28,4.811549898296616e-33,4.483447973916168e-35,5.2691924359788296e-14,2.3771603256776824e-26,2.522978784524452e-22,4.127859928947789e-32,7.426713666258701e-25,5.486322036160792e-26,2.65152828856311e-24,1.1056871599722812e-33,7.847257784685874e-25,7.508540042253904e-20,2.2168802875024006e-21,4.610206207938836e-31,1.3982611021654283e-29,2.0854837463284923e-26,2.013710403265417e-30,8.546127872837332e-17,2.1530021247204394e-33,1.7906722573045532e-36,6.5993733136768686e-21,7.687641306531906e-28,1.3307669755793728e-18,4.227089168166595e-34,5.423504374060068e-29,2.3515723038546285e-38
2.2283632578168224e-08,0.517620776699052,5.758479563118256e-13,1.2921580672935668e-15,1.0892966716205546e-15,5.250969219040536e-15,0.0,0.0,1.2545737230023488e-10,6.381451685402435e-16,2.791085336385716e-17,4.143933233304969e-16,2.3627047183480113e-16,1.2041992363186242e-34,4.1482945577237135e-25,3.333802388798675e-16,2.5419906053201305e-14,7.694829824977805e-15,1.8687858569636095e-28,8.809519464956114e-32,4.899303582000508e-16,4.199702624353612e-25,3.7971760087436936e-16,4.849880272937516e-24,1.9004131464990786e-20,2.1203488695311405e-19,3.660993274025659e-15,4.01340412085228e-18,8.087786636520646e-29,8.55708062089041e-30,1.0275066459556654e-23,4.1831588221248876e-24,8.003351284039571e-17,6.041937103103184e-21,3.76,0.0,0.583198230477933,0.9999408533315025,5.666623551565655e-17,6.097472204103467e-12,2.29834148843271e-06,2.289900553710688e-06,8.440916466931705e-09,3.1265110248672964e-15,5.914654163390606e-05,3.587195836799982e-19,7.815968030578396e-23,3.59390979424715e-23,8.590126670946972e-23,7.437783912013949e-15,1.2532866306840963e-16,4.394022896336454e-16,2.2624361167871666e-16,9.10021036522422e-17,7.734286102579815e-20,7.029457895562544e-17,3.8410453391141895e-18,3.9090555218538395e-22,7.996373865012085e-23,1.8408686741196706e-17,3.362142444298556e-25,2.2323308577111756e-17,5.280856394628709e-23,1.1708231732520205e-15,1.1180475546060505e-28,7.410112389043917e-18,2.2060607983960896e-14,3.265606272879728e-20,1.63986002282109e-11,4.998785002227248e-12,6.763020706306494e-21,9.819515924143585e-11,2.9984279694809603e-24,1.3965771572771936e-12,2.2582118331389124e-15,7.417565573024578e-20,5.9404603038185886e-30,4.4752044876120926e-24,1.455636606993927e-27,2.262441154705498e-25,6.100828457457195e-12,6.969669380487478e-18,3.8508061361002836e-28,5.264446085432545e-33,4.822768214861542e-35,5.48963324820965e-14,2.485817321526943e-26,2.684768915549543e-22,4.4260947539069576e-32,7.616537672611275e-25,5.96412741916021e-26,2.825376504122324e-24,1.2028655580277453e-33,8.335564928132204e-25,7.703276440075347e-20,2.359757079749452e-21,4.900767597287224e-31,1.4576962077715022e-29,2.1835856288123405e-26,2.13707477354602e-30,9.094982111005849e-17,2.344430082298172e-33,1.878013316450856e-36,6.741105816074936e-21,8.013544717611517e-28,1.3642476030210214e-18,4.598459736998965e-34,5.541250181882172e-29,2.651822667077052e-38
2.2746800348404223e-08,0.5176207813268773,5.993996487283898e-13,1.3695634484245052e-15,1.1564684765325776e-15,5.58058491297714e-15,0.0,0.0,1.2815543003379274e-10,6.652705737260305e-16,2.9428714169453067e-17,4.319727720719504e-16,2.470239183222056e-16,1.2508398874540283e-34,4.248868442936031e-25,3.3758343854526306e-16,2.601674914694168e-14,8.022653039632033e-15,1.9998227720777756e-28,9.468171482979678e-32,5.106073477029837e-16,4.456826117416625e-25,3.8102925916205127e-16,5.158717663412964e-24,1.9802237403591417e-20,2.269935527363395e-19,3.743135283489199e-15,4.2009951282879666e-18,8.63860304958288e-29,9.159873647092347e-30,1.0896848481518687e-23,4.4271592759590986e-24,8.37656370897393e-17,6.468032979990604e-21,3.76,0.0,0.5831981827041033,0.9999408533287502,6.132136499832932e-17,6.224208876251344e-12,2.3461126746716e-06,2.3376701499672952e-06,8.442505853856522e-09,3.172792897376242e-15,5.9146541633762776e-05,3.7398982751366417e-19,7.982465098146189e-23,3.7333626968758266e-23,8.940826791920708e-23,7.753633904060244e-15,1.279952276706254e-16,4.483018560177845e-16,2.313604866558845e-16,9.511911272195038e-17,8.271417834853995e-20,7.297374519207566e-17,4.008185919554896e-18,4.0276521283850537e-22,8.105986495956721e-23,1.865427426245138e-17,3.5096839395993746e-25,2.3368510031483643e-17,5.772196882517063e-23,1.1951904120454955e-15,1.2101808750102464e-28,7.730956362437186e-18,2.251895817750435e-14,3.4881090395282105e-20,1.672080615509817e-11,5.204943473196717e-12,6.906505635036823e-21,1.0012648268548405e-10,3.080874771034006e-24,1.4507486498970078e-12,2.2865444471617493e-15,7.763930170204371e-20,6.359197862465904e-30,4.7526956251057704e-24,1.57854809226042e-27,2.453257113094571e-25,6.227703526143532e-12,7.263659651991946e-18,4.261834881272974e-28,5.748771096459571e-33,5.179599472234476e-35,5.714357164760104e-14,2.5965262667555414e-26,2.853331424236538e-22,4.7384248867251466e-32,7.802433055474056e-25,6.472349531219287e-26,3.0067174347624647e-24,1.3062778395995342e-33,8.84861727530904e-25,7.898102597551988e-20,2.5085893987116133e-21,5.20615726602522e-31,1.5183457655167106e-29,2.283735884834123e-26,2.264984970186408e-30,9.666547751049013e-17,2.5485088648180104e-33,1.9673039019381047e-36,6.882906064183677e-21,8.345948308530211e-28,1.3977365553963228e-18,4.993791132853414e-34,5.659055411164965e-29,2.981855696183227e-38
2.3209968118640223e-08,0.5176207859547021,6.2339790893627e-13,1.4498930737425595e-15,1.2262701513159613e-15,5.923527505911536e-15,0.0,0.0,1.308570385724098e-10,6.929734851236248e-16,3.099466987358406e-17,4.497803915171036e-16,2.579953665778683e-16,1.2978164790048784e-34,4.348773121464832e-25,3.4163089994523785e-16,2.6616278902003166e-14,8.357314336799266e-15,2.1368344300493925e-28,1.0160546818664661e-31,5.317119101929401e-16,4.723792445417972e-25,3.822656292789159e-16,5.480391597698747e-24,2.061670932129957e-20,2.426420036769565e-19,3.8249400876480966e-15,4.392739868333354e-18,9.215339309909064e-29,9.790828175679551e-30,1.154193777204135e-23,4.678761738522915e-24,8.757978015656632e-17,6.913760961093018e-21,3.76,0.0,0.5831981349302775,0.999940853325993,6.625551686137056e-17,6.350945550907767e-12,2.3938838569982507e-06,2.385439943585715e-06,8.443893959437665e-09,3.218018698849559e-15,5.914654163361336e-05,3.8958547786894327e-19,8.14896996316039e-23,3.875368809040966e-23,9.298538291276049e-23,8.076059770227651e-15,1.3066180487323997e-16,4.571221191415164e-16,2.364584894637171e-16,9.931817687423933e-17,8.832564736238701e-20,7.570082703431176e-17,4.179216552041353e-18,4.145171356647569e-22,8.211843807370337e-23,1.8890878847102752e-17,3.660393618616171e-25,2.4436989411843535e-17,6.296986555326235e-23,1.219558935300788e-15,1.3078179649115464e-28,8.058966044571265e-18,2.297730096189027e-14,3.7201676855331526e-20,1.7042282027423815e-11,5.415115517785831e-12,7.050122394934444e-21,1.020536355468035e-10,3.1640701479883657e-24,1.5057765392545093e-12,2.3140376768691397e-15,8.117947788589725e-20,6.79721364321888e-30,5.0411222795667205e-24,1.709002518766122e-27,2.6557621456859823e-25,6.354581290812524e-12,7.563734583250098e-18,4.70697454980874e-28,6.265955463602359e-33,5.554444824722664e-35,5.943350511540747e-14,2.709257400548554e-26,3.0288052014901154e-22,5.065165954187465e-32,7.984327648000985e-25,7.012238992725772e-26,3.1957134162585087e-24,1.41618135421435e-33,9.387503978767235e-25,8.093008507853969e-20,2.6634944375714073e-21,5.527033843911328e-31,1.5802084544828558e-29,2.385916303150107e-26,2.3974978867814404e-30,1.0261261123258883e-16,2.7658019875002193e-33,2.0585343559905643e-36,7.024774008806845e-21,8.684836430227803e-28,1.4312329440747529e-18,5.414093085710511e-34,5.776920013113554e-29,3.343768685301733e-38
2.4136303659112222e-08,0.5176207952103504,6.727283855882333e-13,1.6195183651712197e-15,1.373942111006095e-15,6.650391260539928e-15,0.0,0.0,1.3627087813304336e-10,7.501148563792707e-16,3.427297959244157e-17,4.86046781553958e-16,2.805848618308033e-16,1.3926573673606414e-34,4.5464970555103715e-25,3.492755779030357e-16,2.7823375152879997e-14,9.047146484800616e-15,2.4292853245083144e-28,1.165028526377012e-31,5.752035940685934e-16,5.28785620909795e-25,3.8452971500699874e-16,6.163291513398416e-24,2.2294729067659594e-20,2.7606823467181623e-19,3.987535416487976e-15,4.788622084519226e-18,1.0449444105556263e-28,1.1139873709819188e-29,1.2903369871836689e-23,5.2047907100481194e-24,9.54526478477939e-17,7.865814480117727e-21,3.76,0.0,0.5831980393826378,0.999940853320466,7.700391643253629e-17,6.604418907976544e-12,2.4894262099147278e-06,2.4809800243828254e-06,8.446164851661945e-09,3.305389623912081e-15,5.9146541633280984e-05,4.2175469382554315e-19,8.482003685391063e-23,4.16702433781257e-23,1.0035026678006525e-22,8.740639212202865e-15,1.3599499078145338e-16,4.745265201670137e-16,2.465977093241311e-16,1.0795951915990435e-16,1.0028792305028086e-19,8.129836216757913e-17,4.533051863701725e-18,4.376651141034152e-22,8.412655943980331e-23,1.9338079448489534e-17,3.9713110055220973e-25,2.664342787836613e-17,7.452750448737732e-23,1.268299835112731e-15,1.5204382381002291e-28,8.736565215631055e-18,2.3893964303667035e-14,4.2135975303584806e-20,1.768305036677227e-11,5.847465907686981e-12,7.337754114526663e-21,1.0589549448408238e-10,3.332715401709454e-24,1.6183657130022635e-12,2.3665994379269705e-15,8.84881554477362e-20,7.732748061713709e-30,5.651532227798637e-24,1.993722869695082e-27,3.097665578427875e-25,6.608344885211854e-12,8.182138387310597e-18,5.707859385769579e-28,7.404784218978404e-33,6.360213091938346e-35,6.414090974837789e-14,2.9406685734249386e-26,3.4010421430639157e-22,5.76313690962199e-32,8.335898711240888e-25,8.192142923855207e-26,3.597321028943076e-24,1.6565159862004318e-33,1.0547328796518874e-24,8.483024866316436e-20,2.9919901865306936e-21,6.218000700370891e-31,1.707567956840956e-29,2.5962952518860875e-26,2.6765547937481984e-30,1.152186942162423e-16,3.242354587929634e-33,2.2467786104624114e-36,7.308712794604173e-21,9.382003888017555e-28,1.4982450102317294e-18,6.333751821466601e-34,6.012827143061404e-29,4.1720435667404654e-38
