Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088)
0.0016904152736789682,0.5709672459951181,2.2497175368292838e-07,4.6738711319267076e-08,1.6910480354690366e-07,7.706403782229385e-05,0.0,0.0,0.000161818403763035,1.3905576761133017e-05,0.00029508901275090494,3.202172549058968e-06,9.133835060763974e-10,1.6853120697928555e-22,3.500593525212997e-16,8.468591230032969e-11,6.9469027642011515e-06,0.00017923431772800386,5.54477657823366e-11,6.762074096078963e-14,2.5039302062557403e-05,3.5567836544138445e-13,1.2576645289113535e-12,8.95675908314464e-09,1.2508069427540273e-09,0.00011539405864361878,7.845230636901605e-12,2.972164358445246e-08,1.055325450334229e-07,1.5595851946606955e-11,2.871533061057988e-11,8.713946407464393e-14,2.808619921197445e-10,2.6149406776905943e-11,3.76,0.0,0.1866543778724309,0.9991996164942006,0.00028205072294564063,4.917813901700017e-05,0.3408646070083576,0.34000470272145006,9.37283890495323e-09,2.6126414215149017e-14,9.159954210516603e-05,4.226820571977219e-05,1.3792203094678988e-12,9.908169612652456e-13,2.0061231617891813e-11,0.00014309256173170137,2.962034186931427e-11,8.679507105288952e-09,7.715469209029633e-09,1.2074181213172435e-06,1.864513336272836e-06,2.636655104631148e-07,2.2745481996625707e-07,9.091105797825587e-15,5.748332235212956e-16,4.323839612905387e-12,5.689607932020811e-13,1.019710881480456e-06,2.594448006776243e-08,3.102861500087823e-08,2.2933456582907637e-08,8.636815456002926e-16,5.88322401757025e-09,5.003355839315471e-10,1.5666430586737665e-08,0.0004037455828663001,1.6313998776181359e-06,2.152227843888316e-07,8.380269731155957e-09,3.1896805972833824e-09,1.552425132753077e-10,9.493572509599499e-08,4.480436579332711e-15
0.00169796526666674,0.5710555823405411,2.281040268787397e-07,4.755171788330904e-08,1.724240043644295e-07,7.805472699673726e-05,0.0,0.0,0.00016381258071285941,1.4151778863242519e-05,0.0003002268397526423,3.2714126219799054e-06,9.313213940782914e-10,1.7674817553449584e-22,3.620818466559974e-16,8.63801762087735e-11,7.1099189535354755e-06,0.00018076741249409866,5.7426088059027214e-11,6.933593347142783e-14,2.5233195319943376e-05,3.584953409655269e-13,1.2869053119219574e-12,9.310079548107277e-09,1.2951544029424607e-09,0.00011774611979000267,7.913419886329926e-12,3.094688904871388e-08,1.1077694026341205e-07,1.633555519830768e-11,2.9435592164557675e-11,8.998992353519507e-14,2.8691829123407444e-10,2.717550904552678e-11,3.76,0.0,0.1857854522586682,0.9991888829412876,0.0002870440099745391,5.027067115339562e-05,0.3417328408018797,0.34085911559431226,9.330120720738553e-09,2.6120389056139153e-14,9.159855810923794e-05,4.293383675604818e-05,1.4022437565865775e-12,1.0113997909527775e-12,2.0500776377441928e-11,0.00014520863206818406,2.968986375764326e-11,8.862113480084697e-09,7.866657413447664e-09,1.232188596679877e-06,1.9024489953273369e-06,2.6784796968617874e-07,2.3107654407512646e-07,9.271456748606024e-15,5.86236843631862e-16,4.409613450221842e-12,5.801412678274365e-13,1.039551691020819e-06,2.646797725212084e-08,3.211764835401275e-08,2.346775519698992e-08,8.807798018144321e-16,5.996703658446563e-09,4.997796034955519e-10,1.589683907054373e-08,0.000409889140591475,1.6645112702018565e-06,2.183209562431489e-07,8.499537036908461e-09,3.3105398600444968e-09,1.61124209434292e-10,9.696278521725608e-08,4.576118302667949e-15
0.0017055152596545118,0.5711435238517858,2.3127836130045005e-07,4.8379186526287106e-08,1.758085725211988e-07,7.905616664367841e-05,0.0,0.0,0.00016582875658534735,1.4402732695295573e-05,0.00030545295034770787,3.3420377506898544e-06,9.49634892535968e-10,1.8536199125327536e-22,3.745120343137102e-16,8.810741710602905e-11,7.2763773171696735e-06,0.0001823114088909565,5.947357445255976e-11,7.10923030970057e-14,2.5427594882265365e-05,3.6132063929546e-13,1.3168885256990522e-12,9.677042718203042e-09,1.3409914094339202e-09,0.00012014060022283133,7.982260738364946e-12,3.222067559263092e-08,1.1626908086675706e-07,1.7108822622671164e-11,3.0174303787764235e-11,9.292974937607234e-14,2.931047922483309e-10,2.824287528149224e-11,3.76,0.0,0.18492045682520392,0.9991779851116682,0.0002921200223943851,5.138456387181125e-05,0.34259714370583605,0.3417093760117125,9.287595880090726e-09,2.6114377807984673e-14,9.159755905370342e-05,4.360820696010345e-05,1.4256083683709088e-12,1.0323975659482324e-12,2.0949617815156836e-11,0.00014736293173143596,2.975901659003741e-11,9.04844107638818e-09,8.020715797289855e-09,1.2574508212758653e-06,1.941130587561943e-06,2.720895060824205e-07,2.3474971143059276e-07,9.455292034563856e-15,5.978607791479377e-16,4.497044540137355e-12,5.915195716034586e-13,1.0597662246535936e-06,2.700169162701557e-08,3.324959607381697e-08,2.401325045190161e-08,8.982064622110583e-16,6.112304449618413e-09,4.992640468633085e-10,1.6130799750843455e-08,0.0004161193912595869,1.6982749616468145e-06,2.2146424351326646e-07,8.620527010025187e-09,3.435847002473566e-09,1.6722231943860075e-10,9.903051840358501e-08,4.67371976425977e-15
0.0017130652526422836,0.5712310725868475,2.344953312337508e-07,4.9221387621648004e-08,1.7925983355793378e-07,8.006847448617964e-05,0.0,0.0,0.00016786712804947205,1.465853372097682e-05,0.00031076901478217935,3.4140751297746565e-06,9.683329673436769e-10,1.943917517973441e-22,3.8736377404350187e-16,8.986828979782268e-11,7.4463413250422645e-06,0.00018386653538610001,6.159262565206058e-11,7.28908124604063e-14,2.5622498317706346e-05,3.6415424571632736e-13,1.3476356835393272e-12,1.0058168216498619e-08,1.388364830201617e-09,0.0001225782181391233,8.051766046825847e-12,3.354485174801387e-08,1.220200667254208e-07,1.7917111734060232e-11,3.093197364029495e-11,9.596164916895395e-14,2.9942434736304993e-10,2.9353196428758735e-11,3.76,0.0,0.18405937217264803,0.999166920218062,0.00029728016786260443,5.252019013956989e-05,0.3434575353812103,0.3425554996998927,9.245263424652861e-09,2.6108380175390335e-14,9.159654468304409e-05,4.429141277243006e-05,1.4493189478775237e-12,1.0538187358452298e-12,2.1407952500873455e-11,0.0001495562560078838,2.982780183433862e-11,9.238566210130372e-09,8.177699508990847e-09,1.283214619267828e-06,1.980572875991062e-06,2.763908949068791e-07,2.384750042237918e-07,9.642680422309942e-15,6.09709378198891e-16,4.586165596600594e-12,6.03099042106453e-13,1.0803616194337286e-06,2.7545824125893303e-08,3.442615152753685e-08,2.457014697258974e-08,9.15967922765576e-16,6.2300666402254085e-09,4.987919417007172e-10,1.636837189678253e-08,0.00042243756784926474,1.7327052029228127e-06,2.2465331259887039e-07,8.743264911888835e-09,3.565761208545771e-09,1.7354458558409757e-10,1.0113976219667801e-07,4.7732804814743195e-15
0.0017206152456300553,0.5713182305986256,2.3775551898387803e-07,5.007859668833146e-08,1.8277913986359617e-07,8.109176972011543e-05,0.0,0.0,0.00016992789189830603,1.4919279180279208e-05,0.00031617673730841386,3.487552505671906e-06,9.874248310574723e-10,2.0385750474472076e-22,4.0065139240951313e-16,9.166346232643814e-11,7.619875341442306e-06,0.00018543302765295803,6.378572556925395e-11,7.473244624880329e-14,2.5817903202100527e-05,3.669961463182682e-13,1.3791689870489326e-12,1.0453995217940001e-08,1.4373228720013266e-09,0.0001250597039930021,8.121948923816025e-12,3.492133364544013e-08,1.2804146610965744e-07,1.8761940439693984e-11,3.170912490145677e-11,9.908840986845591e-14,3.0587987097834903e-10,3.050823299756512e-11,3.76,0.0,0.18320217897367816,0.9991556854225383,0.0003025258795703161,5.36779287368717e-05,0.3443140354277201,0.34339750224875043,9.203122399624605e-09,2.6102395860554634e-14,9.159551473709834e-05,4.4983551310875606e-05,1.4733803619074117e-12,1.0756719220830131e-12,2.187598112448771e-11,0.0001517894165078665,2.9896220941334985e-11,9.432566757697411e-09,8.337664756477815e-09,1.3094900090039997e-06,2.0207909134024298e-06,2.8075291996650496e-07,2.422531123457271e-07,9.833692057741703e-15,6.217870761403268e-16,4.67700999063576e-12,6.148830739656426e-13,1.1013451488888264e-06,2.8100579596821115e-08,3.564907449008093e-08,2.5138652221051875e-08,9.340707045114995e-16,6.350031243208837e-09,4.983664977313964e-10,1.6609615753203624e-08,0.00042884492097552913,1.7678166170839216e-06,2.2788883866334997e-07,8.867776332253064e-09,3.700447163336473e-09,1.8009901755960715e-10,1.0329137376886246e-07,4.874840897323685e-15
0.0017281652386178271,0.5714049999350405,2.410595135125698e-07,5.095109437415118e-08,1.863678711206368e-07,8.212617303014173e-05,0.0,0.0,0.00017201124499066696,1.5185068114029333e-05,0.0003216778568737708,3.5624981882664706e-06,1.0069199543164376e-09,2.137802387184618e-22,4.143897203002499e-16,9.349361623796418e-11,7.797044628376434e-06,0.0001870111287602136,6.605544457512618e-11,7.661821201273916e-14,2.601380711891358e-05,3.698463280204629e-13,1.4115113502015591e-12,1.0865083171639178e-08,1.487915112783841e-09,0.0001275858007076162,8.192822769389138e-12,3.6352107368706644e-08,1.3434533399967283e-07,1.9644889437140004e-11,3.2506296234014856e-11,1.0231290004520832e-13,3.1247434140865064e-10,3.170981789616821e-11,3.76,0.0,0.18234885797249986,0.9991442778356036,0.00030785861670102563,5.48581643303212e-05,0.34516666338469265,0.3442353991112856,9.16117185373475e-09,2.609642456311876e-14,9.159446895097768e-05,4.568472036164285e-05,1.4977975416365622e-12,1.0979659215603925e-12,2.2353908573985318e-11,0.00015406324148887563,2.996427534470862e-11,9.630522188023054e-09,8.500668830376544e-09,1.3362872068585884e-06,2.061800047499114e-06,2.8517637425469364e-07,2.4608473397985815e-07,1.0028398495649117e-14,6.340983973993302e-16,4.7696117632266524e-12,6.268751198498656e-13,1.12272422547931e-06,2.866616687093832e-08,3.692019374659977e-08,2.5718976505143678e-08,9.52521455822901e-16,6.472240048867119e-09,4.979911173105664e-10,1.68545925328989e-08,0.0004353427190971399,1.8036242103023267e-06,2.3117150501453345e-07,8.994087163343048e-09,3.840075235506377e-09,1.8689390127640404e-10,1.0548623048277025e-07,4.9784424068221914e-15
0.001735715231605599,0.5714913826391284,2.444079125265801e-07,5.183916668601787e-08,1.900274347350231e-07,8.317180661058359e-05,0.0,0.0,0.00017411738419107387,1.5456001388342636e-05,0.0003272741478223484,3.6389410626941067e-06,1.0268280684775906e-09,2.2418198296830466e-22,4.2859407781591994e-16,9.535944666069987e-11,7.977915347926293e-06,0.00018860108936538466,6.840444185063302e-11,7.854913989583229e-14,2.6210207659225774e-05,3.7270477859586075e-13,1.4446864173363026e-12,1.12920125482908e-08,1.5401925340738078e-09,0.00013015726388986286,8.264401244256442e-12,3.783923139361732e-08,1.409442310509748e-07,2.0567604661343155e-11,3.332404222027547e-11,1.0563807216386126e-13,3.192108015813682e-10,3.295985937678278e-11,3.76,0.0,0.18149938998430126,0.999132694515274,0.000313279864897853,5.606128754675367e-05,0.3460154387319467,0.34506920560303406,9.119410839213642e-09,2.6090465980107825e-14,9.159340705498168e-05,4.6395018369729774e-05,1.5225754826208341e-12,1.1207097076520873e-12,2.2841943975528375e-11,0.00015637857618345873,3.003196646098163e-11,9.832513572768875e-09,8.66677010716255e-09,1.3636166303762727e-06,2.103615926099457e-06,2.896620591564565e-07,2.4997057487040843e-07,1.022687270779744e-14,6.466479559955741e-16,4.864005629629789e-12,6.390786914668013e-13,1.1445064029072082e-06,2.9242798831732708e-08,3.8241409798469266e-08,2.6311332984428285e-08,9.713269530698068e-16,6.596735637566155e-09,4.976694065960048e-10,1.7103364480414676e-08,0.0004419322487304133,1.84014338324877e-06,2.3450200428597887e-07,9.122223646854546e-09,3.984821661073964e-09,1.9393780785226588e-10,1.0772523046966997e-07,5.084127384252419e-15
0.0017432652245933707,0.5715773807491699,2.478013196397016e-07,5.2743104824003377e-08,1.937592663153534e-07,8.422879417953865e-05,0.0,0.0,0.00017624650630935926,1.573218171898568e-05,0.00033296742060996953,3.716910601394255e-06,1.0471591818458537e-09,2.3508577846315593e-22,4.43280334733845e-16,9.726166276919918e-11,8.162554564044433e-06,0.00019020316791249197,7.083546914199566e-11,8.052628424096044e-14,2.6407102421715934e-05,3.7557148669688556e-13,1.4787185937908467e-12,1.1735385614157634e-08,1.5942075533507189e-09,0.00013277486204850165,8.33669832495515e-12,3.9384839095509877e-08,1.478512432175508e-07,2.153179983623991e-11,3.416293387954431e-11,1.0906696493412787e-13,3.2609236063675777e-10,3.4260344095893735e-11,3.76,0.0,0.18065375589471877,0.9991209324661325,0.0003187911367359873,5.72876950474031e-05,0.3468603808906825,0.34589893690148,9.077838411766044e-09,2.6084519805882054e-14,9.159232877451151e-05,4.7114544428804586e-05,1.5477192461113126e-12,1.1439124357968035e-12,2.334030080902157e-11,0.00015873628313224983,3.009929568945898e-11,1.0038623635043891e-08,8.836028084319201e-09,1.3914889016226677e-06,2.1462545021649127e-06,2.9421078570066314e-07,2.539113494864419e-07,1.0429189128083963e-14,6.594404584195805e-16,4.960227001966658e-12,6.514973605784795e-13,1.1666993785071725e-06,2.9830692481940444e-08,3.96146976714989e-08,2.691593767387965e-08,9.90494104806105e-16,6.723561392959039e-09,4.974051873583995e-10,1.7355994815945546e-08,0.00044861481465622725,1.8773899428169738e-06,2.378810369225486e-07,9.252212312727638e-09,4.1348687342549e-09,2.012396028256084e-10,1.1000929322799598e-07,5.191939211358557e-15
0.0017508152175811425,0.5716629962987746,2.5124034863657566e-07,5.366320570778013e-08,1.9756483038060864e-07,8.52972610033387e-05,0.0,0.0,0.0001783988080359739,1.601371369563904e-05,0.000338759522532253,3.7964368763931877e-06,1.0679235776360737e-09,2.465158655592965e-22,4.584648738706199e-16,9.920098787137553e-11,8.351030244566404e-06,0.00019181763083409356,7.335137327650789e-11,8.255072259836962e-14,2.6604489012649545e-05,3.784464418817275e-13,1.51363306508185e-12,1.2195827232672163e-08,1.6500140580729548e-09,0.0001354393768154315,8.409728238865902e-12,4.099114135355312e-08,1.55080002054274e-07,2.2539259100042664e-11,3.502355913893403e-11,1.1260270570427447e-13,3.3312219519166937e-10,3.561334030020907e-11,3.76,0.0,0.17981193665929293,0.9991089886383733,0.00032439397220344055,5.853778960233489e-05,0.34770150922437876,0.3467246080454544,9.036453630543592e-09,2.6078585732072737e-14,9.159123382998239e-05,4.78433982704994e-05,1.573233958959451e-12,1.1675834453605632e-12,2.3849196986806342e-11,0.00016113724252287299,3.016626441216932e-11,1.0248936771695019e-08,9.008503388078988e-09,1.4199148507788424e-06,2.1897320388287437e-06,2.988233727968983e-07,2.579077793956325e-07,1.0635423664612432e-14,6.72480704345764e-16,5.058311992616419e-12,6.641347600311131e-13,1.1893109956404435e-06,3.0430069010125704e-08,4.1042109836225544e-08,2.7533009448120136e-08,1.0100299522255564e-15,6.852761515055503e-09,4.972025094560287e-10,1.761254781780966e-08,0.0004553917401370011,1.915380114219989e-06,2.413093131786767e-07,9.38408006100744e-09,4.290405002768168e-09,2.088084556583142e-10,1.123393602430048e-07,5.30192230653562e-15
0.0017583652105689143,0.5717482313170293,2.547256173305107e-07,5.459977135759695e-08,2.0144562044280017e-07,8.637733390593543e-05,0.0,0.0,0.00018057448587668423,1.630070380598419e-05,0.0003446523384669179,3.877550571894274e-06,1.0891318388094704e-09,2.5849752320620724e-22,4.741646853491141e-16,1.0117815990899613e-10,8.543411262633038e-06,0.0001934447527574219,7.595510047512977e-11,8.462355858002723e-14,2.6802365045866167e-05,3.8132963464185783e-13,1.549455829898307e-12,1.2673985694624714e-08,1.7076674391936903e-09,0.00013815160317126615,8.483505577253939e-12,4.266042921560859e-08,1.6264470571901008e-07,2.3591839803181073e-11,3.590652336822861e-11,1.1624851294401114e-13,3.403035509876988e-10,3.702100113458912e-11,3.76,0.0,0.17897391330294848,0.9990968599268312,0.00033008993918507876,5.981198016514248e-05,0.34853884303969856,0.34754623393450723,8.995255558118396e-09,2.6072663447537935e-14,9.159012193673463e-05,4.85816802530993e-05,1.5991248152043633e-12,1.191732263785865e-12,2.4368854907646597e-11,0.00016358235253382335,3.023287399380238e-11,1.0463539083487111e-08,9.184257802763337e-09,1.4489055200904793e-06,2.234065114818985e-06,3.035006499077287e-07,2.6196059574247937e-07,1.0845653749656245e-14,6.857735898580053e-16,5.158297441141211e-12,6.769945848057306e-13,1.2123492462936853e-06,3.104115386261757e-08,4.252577923765138e-08,2.816277004406023e-08,1.0299416741646007e-15,6.984381034630955e-09,4.970656640281809e-10,1.7873088739665786e-08,0.00046226436711614135,1.9541305534491043e-06,2.4478755028154154e-07,9.517854043407233e-09,4.451625473974983e-09,2.166538497085648e-10,1.1471639562875467e-07,5.414122155074654e-15
0.0017659152035566861,0.5718330878285571,2.582577568920375e-07,5.5553110067209414e-08,2.0540315999498707e-07,8.746914130134409e-05,0.0,0.0,0.00018277373608571715,1.659326045966231e-05,0.00035064779162884466,3.960282996970691e-06,1.1107948329817376e-09,2.7105742191203858e-22,4.903972699986917e-16,1.031939311139382e-10,8.739767396547365e-06,0.00019508481671512686,7.864969776525295e-11,8.674591825597102e-14,2.7000728142774024e-05,3.8422105642993395e-13,1.5862137101695706e-12,1.317053357607093e-08,1.7672246250732823e-09,0.000140912349671687,8.558045143589838e-12,4.439507668554534e-08,1.7056014069088543e-07,2.4691475239001885e-11,3.6812449840646336e-11,1.2000769874187204e-13,3.4763974305495267e-10,3.848556808744653e-11,3.76,0.0,0.17813966691944028,0.9990845431699952,0.0003358806339601281,6.111068194785546e-05,0.3493724015874001,0.3483638293282794,8.954243260454955e-09,2.6066752638286976e-14,9.15889928049431e-05,4.93294913496185e-05,1.6253970741433548e-12,1.2163686069442289e-12,2.4899501536971783e-11,0.0001660725296824558,3.029912578164558e-11,1.0682518388477663e-08,9.363354263347749e-09,1.4784721660709298e-06,2.279270629502874e-06,3.082434531662992e-07,2.6607053566113117e-07,1.1059958304945344e-14,6.993241051569504e-16,5.260220893194755e-12,6.900805930703355e-13,1.2358222731686734e-06,3.166417681067116e-08,4.406792244931563e-08,2.8805444058305405e-08,1.0502365827378269e-15,7.118465824554215e-09,4.969991974142672e-10,1.8137683992739725e-08,0.0004692340564464068,1.993658360123437e-06,2.483164770795152e-07,9.653561855525883e-09,4.6187318140713005e-09,2.2478559201365556e-10,1.1714138679075306e-07,5.528585340406169e-15
0.001773465196544458,0.5719175678537095,2.6183739787201073e-07,5.652353480787892e-08,2.094390024772308e-07,8.857281319122535e-05,0.0,0.0,0.0001849967545955826,1.6891494012000495e-05,0.000356747844340226,4.044666098759775e-06,1.1329237604144324e-09,2.8422328050564565e-22,5.071808408448012e-16,1.0524906954896982e-10,8.940169331019066e-06,0.000196738114359881,8.143832000492125e-11,8.891895783250336e-14,2.7199575932339605e-05,3.8712069968932307e-13,1.6239344109656473e-12,1.3686168628889733e-08,1.8287441161276987e-09,0.00014372243868143289,8.633362201701998e-12,4.619754354311991e-08,1.78841704222442e-07,2.5840177727005163e-11,3.77419804087116e-11,1.2388367144422255e-13,3.5513415926308983e-10,4.0009374561927875e-11,3.76,0.0,0.1773091786708605,0.999072035149012,0.0003417676816948408,6.243431649613024e-05,0.3502022040632599,0.34917740884582704,8.913415806885126e-09,2.6060852987452334e-14,9.1587846139526e-05,5.0086933135257535e-05,1.6520560659769678e-12,1.2415023895693842e-12,2.544136855708499e-11,0.0001686087091800326,3.036502110551512e-11,1.0905964303940019e-08,9.545856930865484e-09,1.5086262649326483e-06,2.325365808285785e-06,3.130526312719259e-07,2.702383477366854e-07,1.1278417896604764e-14,7.131373445429294e-16,5.3641206829678766e-12,7.033966072717332e-13,1.259738372630329e-06,3.229937202184378e-08,4.567084293680139e-08,2.9461258948574186e-08,1.0709221392588108e-15,7.2550626161959155e-09,4.970079258939757e-10,1.840640084885312e-08,0.0004763021880724105,2.0339810907191044e-06,2.518968265375846e-07,9.791231227933776e-09,4.791932573587812e-09,2.3321382399967125e-10,1.196153451151741e-07,5.645359576519504e-15
