Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124)
1.0014767603331393e-07,1.041299971702325,1.54686554647178e-10,5.333074308210792e-10,6.1514390244581245e-12,1.1197937485801982e-15,0.0,0.0,1.4507701472518707e-10,1.5015472051786904e-21,3.006686241059976e-10,9.91653935081936e-16,1.4379953412922788e-09,1.937969742612005e-24,4.1942028060764784e-17,1.5099855430459444e-14,3.1318580577774992e-18,4.0432150755483215e-16,6.481299385967401e-14,5.199123218454848e-12,0.0002203991592054056,2.73869472932624e-09,4.574201627316023e-16,8.395600031043952e-31,7.771997196947373e-23,1.636780004544264e-17,5.877283180194207e-17,2.8965282604594413e-27,4.245118518814871e-38,5.686372263511506e-38,5.255145516218556e-25,2.907987153025734e-23,9.18339323693141e-19,4.4460523060594574e-29,3.76,0.0,0.09508278597670161,0.999999998715827,1.3821637599643567e-16,5.176951443719701e-26,0.6720996059463901,0.6715922354418706,6.656495951007705e-05
1.0284128370684082e-07,1.0421736262489842,1.73059972915976e-10,5.483999601211577e-10,7.0717759167892595e-12,1.309057885848292e-15,0.0,0.0,1.6258832791290002e-10,1.9382855048893455e-21,3.3713005023192606e-10,1.1190626025457058e-15,1.566039114322722e-09,2.295273394875504e-24,4.6886623725795245e-17,1.6556420349211313e-14,3.846153603708126e-18,4.557068829913614e-16,7.126832886124813e-14,5.538166633081402e-12,0.00022957073698347667,2.911495212314943e-09,5.068764358124625e-16,1.1362178282667437e-30,9.614639383352497e-23,2.013494616809136e-17,6.859130606674111e-17,3.6956743948290676e-27,6.571884193636347e-38,8.761768039162371e-38,6.642774051076781e-25,3.5113135877293755e-23,1.083650850197816e-18,6.109696588653199e-29,3.76,0.0,0.08989092135852074,0.9999999986080533,1.5650999943177003e-16,6.804324521518179e-26,0.6773006423977486,0.6767784042136847,6.308897269927895e-05
1.0553489138036772e-07,1.0429996726569815,1.92994325989753e-10,5.635986568544239e-10,8.098888125786337e-12,1.5249686335338054e-15,0.0,0.0,1.8161282017568717e-10,2.483960119846591e-21,3.7676170992362566e-10,1.2587043220755908e-15,1.7009742994329026e-09,2.704767105601917e-24,5.224519825595918e-17,1.8106857318912554e-14,4.697373423040469e-18,5.119555008667338e-16,7.816389856213067e-14,5.887574326214162e-12,0.0002388169560270344,3.089076721848611e-09,5.599763841431036e-16,1.527351897320991e-30,1.1825239568957742e-22,2.4629047721159076e-17,7.976999539719312e-17,4.68742767337974e-27,1.00568057398132e-37,1.3345543419641015e-37,8.342991623143379e-25,4.221855361370172e-23,1.2739109972748966e-18,8.322650419833072e-29,3.76,0.0,0.08498255294201947,0.9999999984936286,1.7669556371015801e-16,8.877424231897575e-26,0.6822182572985154,0.6816808123278033,5.9802790816269777e-05
1.0822849905389461e-07,1.0437807102311818,2.1456824264381085e-10,5.789123511790327e-10,9.241630731823465e-12,1.7705275406569695e-15,0.0,0.0,2.0222899507866757e-10,3.16140791332353e-21,4.197297136812384e-10,1.4113747009695854e-15,1.842902016258924e-09,3.172086943998364e-24,5.803857194090017e-17,1.9754374430756815e-14,5.7069318953054666e-18,5.733780164138292e-16,8.551683970190402e-14,6.247215448515308e-12,0.00024813380638088236,3.271347649947112e-09,6.168655071285906e-16,2.0400493081494792e-30,1.446393406597494e-22,2.996426321037893e-17,9.245731215794147e-17,5.9117575260030284e-27,1.5220912922888025e-37,2.010515294623529e-37,1.0414472564818143e-24,5.055579237051426e-23,1.4921503727145088e-18,1.1243122931525014e-28,3.76,0.0,0.08034220069449131,0.9999999983723326,1.989234154132381e-16,1.150103445541798e-25,0.6868679266714841,0.6863149541913843,5.669604932278811e-05
1.109221067274215e-07,1.0445191968900265,2.378611814503931e-10,5.943503078534079e-10,1.0509293893669965e-11,2.048985842284676e-15,0.0,0.0,2.2451640517068707e-10,3.997371283474976e-21,4.662024908028108e-10,1.5778979271458017e-15,1.991915986516261e-09,3.703255845242167e-24,6.42879419319662e-17,2.1502218168644093e-14,6.8988502675143395e-18,6.402961900535289e-16,9.334458340273945e-14,6.616954475244754e-12,0.00025751748908707246,3.4582149615702977e-09,6.77690574364725e-16,2.7083792195876922e-30,1.7598547736880604e-22,3.626866891463773e-17,1.0681307890706883e-16,7.415622228079642e-27,2.2795840857819406e-37,2.997279912129713e-37,1.2924745575038005e-24,6.030363170897327e-23,1.7416711509211807e-18,1.50684542998035e-28,3.76,0.0,0.0759552298860678,0.9999999982439449,2.2335358035176586e-16,1.480064703043206e-25,0.691264281447603,0.6906954781317899,5.375894964523647e-05
1.1361571440094839e-07,1.0452174558876837,2.629533372495079e-10,6.099222306551837e-10,1.1911607293225588e-11,2.3638570116015394e-15,0.0,0.0,2.485555693615919e-10,5.023017160509304e-21,5.163506171039999e-10,1.7591271585284592e-15,2.1481026392321123e-09,4.304692649535081e-24,7.101488721667725e-17,2.3353678197940278e-14,8.29998318490553e-18,7.130430928198187e-16,1.0166487531932001e-13,6.996651791162509e-12,0.00026696440553887685,3.6495845022978464e-09,7.42599741001053e-16,3.5750062778487275e-30,2.1305302239572324e-22,4.3685467515510235e-17,1.230089650757328e-16,9.253963934247648e-27,3.379976065880975e-37,4.42388128744956e-37,1.5951204032983774e-24,7.166164421229842e-23,2.0260611437642348e-18,2.004324764727462e-28,3.76,0.0,0.07180780487938017,0.9999999981082469,2.501563620479995e-16,1.892580025284851e-25,0.6954211536656686,0.6948362326485481,5.098222819673837e-05
1.1630932207447528e-07,1.0458776839853432,2.899255493527329e-10,6.256382662837218e-10,1.3458744066025629e-11,2.7189294229087434e-15,0.0,0.0,2.7442789145934483e-10,6.2745049302723364e-21,5.703466450539836e-10,1.9559449440289354e-15,2.3115412287820944e-09,4.983220509455189e-24,7.82413758505014e-17,2.5312092515590063e-14,9.940256763568566e-18,7.919633300171537e-16,1.1049579746490008e-13,7.386164236813719e-12,0.00027647114730935723,3.84536128135325e-09,8.117426828492616e-16,4.6931350067768195e-30,2.5669563617408734e-22,5.2374258304928916e-17,1.4122891319314777e-16,1.1490812255299288e-26,4.963748526931322e-37,6.467399774982199e-37,1.9582194020002955e-24,8.485196302097772e-23,2.3492078281525776e-18,2.646887075063269e-28,3.76,0.0,0.0678868455348622,0.9999999979650209,2.7951297368595124e-16,2.4053833713555124e-25,0.6993516200568506,0.6987503100472556,4.8357127342989646e-05
1.1900292974800217e-07,1.046501957691517,3.188592116556357e-10,6.415090077776313e-10,1.5161324248788862e-11,3.118279084283572e-15,0.0,0.0,3.022155799900784e-10,7.793605576244648e-21,6.283649366530042e-10,2.169263677949208e-15,2.4823039635482283e-09,5.746074652787838e-24,8.598977438839605e-17,2.7380852927328625e-14,1.1852917966962339e-17,8.774132835739563e-16,1.1985579158820457e-13,7.785345620772413e-12,0.00028603448645911735,4.045449733114706e-09,8.852707497320241e-16,6.1288456600037766e-30,3.0786628406173746e-22,6.251236780395107e-17,1.6166955285791842e-16,1.4200504605121747e-26,7.223149020994623e-37,9.368876334268674e-37,2.3918181000432108e-24,1.001211323016629e-22,2.715312258984763e-18,3.4714510215426276e-28,3.76,0.0,0.06417998592500553,0.999999997814051,3.1161620324143544e-16,3.039409984798612e-25,0.7030680433207458,0.7024500877626806,4.5875367736311424e-05
1.2169653742152907e-07,1.0470922403745782,3.498361847526759e-10,6.575454974367467e-10,1.703041773356196e-11,3.5662824396010356e-15,0.0,0.0,3.32001569424892e-10,9.628374678214702e-21,6.905814992591096e-10,2.4000260910144873e-15,2.6604561445307196e-09,6.600909512577189e-24,9.428285959465151e-17,2.9563410862723524e-14,1.407479557341908e-17,9.697613745418572e-16,1.2976368416475163e-13,8.194047197451e-12,0.00029565136628976693,4.249753957011674e-09,9.633371375486233e-16,7.96388913659135e-30,3.6762549536830407e-22,7.429624234409564e-17,1.8454060208883515e-16,1.7469031374031602e-26,1.0419215581672412e-36,1.3453861050618179e-36,2.9072998884709157e-24,1.177420425138853e-22,3.128902849925944e-18,4.522996662432497e-28,3.76,0.0,0.0606755353640462,0.9999999976551227,3.466711129812298e-16,3.819266815313308e-25,0.7065821110864442,0.7059472673645516,4.3529122085525496e-05
1.2439014509505596e-07,1.0476503879934476,3.8293871018247963e-10,6.737592292752138e-10,1.9077546754994072e-11,4.06762920587318e-15,0.0,0.0,3.638694429109505e-10,1.1833881553806005e-20,7.571738246124938e-10,2.649205779856043e-15,2.8460563122617586e-09,7.555805222075427e-24,1.0314383238167313e-16,3.1863283500649953e-14,1.6646572531162296e-17,1.0693883462404884e-15,1.4023871290441617e-13,8.612118114058871e-12,0.0003053188925413585,4.458177938264643e-09,1.0460970778497706e-15,1.0299020537663034e-29,4.371500134945788e-22,8.794290162821275e-17,2.100652546419191e-16,2.1395514693755237e-26,1.490374996067331e-36,1.9158770850495687e-36,3.517518257256934e-24,1.3801594722610527e-22,3.594848961901956e-18,5.856040497701297e-28,3.76,0.0,0.05736244151530597,0.9999999974880226,3.848957731322835e-16,4.773756591172337e-25,0.7099048727963863,0.7092529114836795,4.131099049579427e-05
1.2708375276858285e-07,1.0481781553276857,4.182493268784488e-10,6.901621510019152e-10,2.1314687907035045e-11,4.62733524173039e-15,0.0,0.0,3.9790335660610014e-10,1.44729970457643e-20,8.283207312277224e-10,2.917807777950185e-15,3.0391564012555574e-09,8.619273489911267e-24,1.1259633403085853e-16,3.4284060210301603e-14,1.9613069889772002e-17,1.1766875693433852e-15,1.513005548146523e-13,9.03940582685007e-12,0.0003150343250052294,4.670625749691869e-09,1.1337080451235248e-15,1.3257960447077285e-29,5.177418461251333e-22,1.0369145432204924e-16,2.3848055291405083e-16,2.6093829328801037e-26,2.1147492278246027e-36,2.706447636705017e-36,4.236938712058241e-24,1.612745622044473e-22,4.118374278283363e-18,7.536328238756986e-28,3.76,0.0,0.0542302555525147,0.9999999973125393,4.2652203064749196e-16,5.936459542971322e-25,0.7130467745366528,0.7123774786822551,3.921397723655787e-05
1.2977736044210974e-07,1.0486772012035788,4.558507899125085e-10,7.067666655514387e-10,2.3754273712178542e-11,5.250755418863567e-15,0.0,0.0,4.34187965691104e-10,1.7617242183897097e-20,9.042022103360369e-10,3.2068691698134823e-15,3.2398019007459975e-09,9.800262861830826e-24,1.2266446465120867e-16,3.682940928547371e-14,2.3023542125298477e-17,1.292065369423063e-15,1.629693557413098e-13,9.475756489488477e-12,0.0003247950695463026,4.88700173651636e-09,1.226329980799187e-15,1.6992087294363734e-29,6.108377095674999e-22,1.21804674805488e-16,2.7003774534791853e-16,3.169437493074194e-26,2.9776026238791513e-36,3.7938839436075007e-36,5.081789466618659e-24,1.878822436510585e-22,4.705069916353963e-18,9.64277012618114e-28,3.76,0.0,0.05126909919020536,0.9999999971284631,4.717963129212921e-16,7.346377505210132e-25,0.7160176919985921,0.7153308564535712,3.723146859971685e-05
1.3247096811563663e-07,1.0491490939783057,4.95825991587597e-10,7.23585632166793e-10,2.6409193744485427e-11,5.943596489903075e-15,0.0,0.0,4.72808352136139e-10,2.134770006895305e-20,9.849992755107135e-10,3.5174597512523374e-15,3.448032020932604e-09,1.1108163387766134e-23,1.3337280390888874e-16,3.950308497316943e-14,2.6931983967690618e-17,1.4159413781104445e-15,1.7526576140863736e-13,9.921015314004203e-12,0.00033459867050993867,5.10721068459124e-09,1.324125533979405e-15,2.1685976455898994e-29,7.180188730630299e-22,1.4257064172548352e-16,3.0500262799465907e-16,3.834600863938508e-26,4.1615261709232985e-36,5.2790263289322785e-36,6.070221173943899e-24,2.182382453826093e-22,5.360907253018406e-18,1.2269644560311759e-27,3.76,0.0,0.04846963354180843,0.9999999969355856,5.209804671610803e-16,9.048644800743032e-25,0.7188269616131344,0.7181223923924435,3.535721197875644e-05
1.3516457578916352e-07,1.0495953162802136,5.382578849389621e-10,7.406323670546499e-10,2.929279532710474e-11,6.711929929110083e-15,0.0,0.0,5.138499542793446e-10,2.5755993101711473e-20,1.070893816111741e-09,3.850682737453304e-15,3.663879863744926e-09,1.2552810707114315e-23,1.4474643398730241e-16,4.2308934777738624e-14,3.139744855553763e-17,1.5487489083991602e-15,1.8821094989401517e-13,1.0375026906641263e-11,0.00034444280350465325,5.331157973610591e-09,1.4272603180574874e-15,2.7563918704771177e-29,8.4102139753952055e-22,1.6630443752355738e-16,3.436558694150798e-16,4.62181476718202e-26,5.7748724646159806e-36,7.293472738893493e-36,7.222475804289064e-24,2.5277905184521206e-22,6.09225042259378e-18,1.552909845533764e-27,3.76,0.0,0.04582302965648545,0.9999999967337008,5.743526352884821e-16,1.1095310972865617e-24,0.7214834100067394,0.720760923685255,3.358529620836763e-05
1.3785818346269042e-07,1.0500172698534886,5.832294096824135e-10,7.579206436179792e-10,3.241888380917637e-11,7.562204738032028e-15,0.0,0.0,5.57398498274697e-10,3.0945327727648794e-20,1.162068454649421e-09,4.207675521510195e-15,3.8873725973719595e-09,1.414448957395364e-23,1.5681096479523158e-16,4.525090703859269e-14,3.648437696033459e-17,1.6909353551244411e-15,2.0182666554544738e-13,1.0837635579275882e-11,0.0003543252685388044,5.5587497158367665e-09,1.5359031830910187e-15,3.489756611677426e-29,9.817467719999255e-22,1.933499092405839e-16,3.862933186383893e-16,5.550305129340585e-26,7.958932300801238e-36,1.000792411890871e-35,8.561064886764316e-24,2.9198078599341014e-22,6.9058684652459836e-18,1.9553973838923704e-27,3.76,0.0,0.04332094068293454,0.9999999965226041,6.322081648896855e-16,1.354620017010173e-24,0.723995381830728,0.7232548049716139,3.1910132962782384e-05
1.405517911362173e-07,1.0504162798409769,6.308234206466852e-10,7.75464692285147e-10,3.580172244112626e-11,8.501260196211504e-15,0.0,0.0,6.035399314520933e-10,3.703160867660824e-20,1.2587064081640344e-09,4.589610485141509e-15,4.118531633759793e-09,1.589393684018953e-23,1.69592561384761e-16,4.833305876520751e-14,4.2262938906180946e-17,1.842962621145639e-15,2.1613525428696494e-13,1.1308685638306537e-11,0.0003642439835010799,5.789892881632958e-09,1.6502265031925844e-15,4.401487358566805e-29,1.142272942084291e-21,2.2408148977920016e-16,4.332262955844515e-16,6.64182921585737e-26,1.089687788449822e-35,1.364251988464951e-35,1.0110957211014178e-23,3.3636168889128493e-22,7.808947091164287e-18,2.4500992864898513e-27,3.76,0.0,0.04095547553821555,0.9999999963020929,6.948605560892616e-16,1.6469852583148374e-24,0.7263707660859381,0.7256119346997483,3.0326439056189267e-05
1.432453988097442e-07,1.05079359907629,6.81122618710266e-10,7.932791999429719e-10,3.945603185586646e-11,9.536338548620763e-15,0.0,0.0,6.523603576283377e-10,4.414462467210735e-20,1.360991353687335e-09,4.99769586398923e-15,4.357372808392604e-09,1.7812343921067245e-23,1.8311797358375415e-16,5.155956372538034e-14,4.880938467314212e-17,2.005307570145575e-15,2.311597003101174e-13,1.178802165179271e-11,0.0003741969779654449,6.024495412374316e-09,1.7704064787098351e-15,5.531052321411948e-29,1.3248657318646201e-21,2.589060796505655e-16,4.847818637520253e-16,7.920942678074053e-26,1.4824851176760334e-35,1.847957332597466e-35,1.1899776163496669e-23,3.8648466945041875e-22,8.8091000408751e-18,3.0554334669604163e-27,3.76,0.0,0.03871917402632181,0.9999999960719669,7.626424447091208e-16,1.9944553131220977e-24,0.7286170209979582,0.7278397800308053,2.882921976643472e-05
1.459390064832711e-07,1.0511504119427768,7.342094842605072e-10,8.113793089915339e-10,4.339698917363355e-11,1.0675097613022262e-14,0.0,0.0,7.039459743980926e-10,5.2429307414122656e-20,1.4691072978488884e-09,5.433176669198819e-15,4.60390656171156e-09,1.9911358765041036e-23,1.974145678055932e-16,5.493472077230549e-14,5.620640800685875e-17,2.1784625065619705e-15,2.4692366410358803e-13,1.227548869643469e-11,0.0003841823873096598,6.262466321809414e-09,1.8966234525305133e-15,6.925804241815339e-29,1.5319906533051484e-21,2.982649883704513e-16,5.413030847723041e-16,9.415287541036619e-26,2.004564577283617e-35,2.487918882931384e-35,1.395800677885172e-23,4.429599210965891e-22,9.914380013296772e-18,3.792964012916151e-27,3.76,0.0,0.03660498330546493,0.9999999958320276,8.359066215733389e-16,2.405945312691397e-24,0.7307411975439604,0.7299454003931457,2.7413753137566705e-05
1.4863261415679798e-07,1.0514878381844186,7.901662131799001e-10,8.297806160300775e-10,4.7640226739818324e-11,1.1925623298985276e-14,0.0,0.0,7.583830124276949e-10,6.204706559600441e-20,1.5832384506635638e-09,5.897335667474521e-15,4.858138121564929e-09,2.22030873546686e-23,2.1251036103089286e-16,5.846296240495115e-14,6.454351997800845e-17,2.3629356834590487e-15,2.634515218117268e-13,1.2770932585209463e-11,0.0003941984471301338,6.5037157864512525e-09,2.0290622402155833e-15,8.642384974169112e-29,1.7663251026707257e-21,3.4263593530219735e-16,6.031492547210808e-16,1.1155902139370646e-25,2.694551010917256e-35,3.329832362805309e-35,1.631921264210687e-23,5.06447603290889e-22,1.11332891445468e-17,4.687848196864123e-27,3.76,0.0,0.034606235648507275,0.9999999955820779,9.150270881859234e-16,2.8915790498091903e-24,0.7327499616866838,0.7319354697423895,2.607557508596231e-05
1.5132622183032487e-07,1.0518069363756117,8.490746553619371e-10,8.484991701908081e-10,5.2201830512532896e-11,1.3296442024362889e-14,0.0,0.0,8.157576767690333e-10,7.317719555729786e-20,1.7035691035351866e-09,6.391494421241627e-15,5.1200676861578634e-09,2.4700094763498925e-23,2.2843405692429385e-16,6.214886354863576e-14,7.391743360793315e-17,2.559251838832476e-15,2.8076840587877484e-13,1.3274200077019371e-11,0.0004042434879420162,6.7481552259032594e-09,2.1679124733497524e-15,1.074834899285957e-28,2.0307709380667382e-21,3.925351090797492e-16,6.706961219527904e-16,1.317755405277624e-25,3.60146920438683e-35,4.4313950180725433e-35,1.9020262703337973e-23,5.776605846208162e-22,1.247478901494432e-17,5.769334026609259e-27,3.76,0.0,0.032716627411205054,0.9999999953219237,1.0004001486184657e-15,3.462821461937915e-24,0.7346496154008901,0.7338162976126054,2.4810465267762466e-05
1.5401982950385177e-07,1.0521087073102313,9.110162557482816e-10,8.675514711311915e-10,5.709833811052535e-11,1.4796533021368093e-14,0.0,0.0,8.761560902030606e-10,8.60183701034951e-20,1.830283511487424e-09,6.917014390921416e-15,5.389690606974503e-09,2.7415405797375255e-23,2.4521508407306977e-16,6.599715054923066e-14,8.443245916711502e-17,2.7679527610604715e-15,2.9890024696398095e-13,1.3785139069168497e-11,0.0004143159301491082,6.995697373683096e-09,2.3133689557634676e-15,1.332403474431485e-28,2.3284674359053395e-21,4.485192852174772e-16,7.443360864408654e-16,1.551909707427077e-25,4.7872449249049506e-35,5.865107967517639e-35,2.2101568104700288e-23,6.573672450033905e-22,1.3948310170263285e-17,7.07131248954202e-27,3.76,0.0,0.030930199154293587,0.9999999950513726,1.0924455377191624e-15,4.13262217004333e-24,0.7364461165462514,0.7355938490125521,2.3614433783091944e-05
1.5671343717737866e-07,1.0523940971166577,9.760719978766794e-10,8.869544667007441e-10,6.23467365373835e-11,1.6435340520287448e-14,0.0,0.0,9.396642386193263e-10,1.0079020687208026e-19,1.9635657796325113e-09,7.475298100866307e-15,5.666997571234257e-09,3.036250524734893e-23,2.6288363631047933e-16,7.001271036889413e-14,9.620090995531941e-17,2.9895978839641877e-15,3.178738170877248e-13,1.4303598773835261e-11,0.0004244142792726752,7.246256339315935e-09,2.4656320320545904e-15,1.6464715962502783e-28,2.6628046201731193e-21,5.111880010008334e-16,8.244783805281512e-16,1.822385328111725e-25,6.329736999267464e-35,7.721652657515993e-35,2.5607329060757156e-23,7.463943336453391e-22,1.5563761139958355e-17,8.632928899475336e-27,3.76,0.0,0.02924131684653149,0.9999999947702338,1.191607585450306e-15,4.9155707099675725e-24,0.7381450976595307,0.7372737632399521,2.2483708628027925e-05
1.5940704485090555e-07,1.0526640002754828,1.0443223499199381e-09,9.067255502937343e-10,6.796445959343983e-11,1.82227858036254e-14,0.0,0.0,1.0063679184295882e-09,1.1773491753405165e-19,2.1035997538668133e-09,8.067790370778766e-15,5.95197478343422e-09,3.355533778398951e-23,2.8147071510419875e-16,7.420059997605121e-14,1.0934351843981515e-16,3.224764912102664e-15,3.377167739896848e-13,1.4829429879328843e-11,0.00043453712142532973,7.499747662227988e-09,2.6249079680301183e-15,2.0283068323787443e-28,3.0374369610682684e-21,5.811857871067829e-16,9.115492311600394e-16,2.1340021261874255e-25,8.32639842633099e-35,1.011394271177271e-34,2.958579185886046e-23,8.456298800104128e-22,1.733153694168805e-17,1.0499257913021761e-26,3.76,0.0,0.02764465409773598,0.9999999944783196,1.298356417366303e-15,5.828064086527141e-24,0.739751883717024,0.7388613716649008,2.141472377688415e-05
1.6210065252443244e-07,1.0529192624129302,1.1158472131945597e-09,9.268825579030695e-10,7.396938499061317e-11,2.0169279120664462e-14,0.0,0.0,1.076352686012234e-09,1.3711903897277219e-19,2.250568915782762e-09,8.695979614064344e-15,6.244604145618046e-09,3.7008307521917895e-23,3.0100817397228406e-16,7.856605591830823e-14,1.2398986255271373e-16,3.474050476729423e-15,3.584577066615457e-13,1.536248469714476e-11,0.0004446831190194745,7.756088358102425e-09,2.7914093425257857e-15,2.4911990508051076e-28,3.456297436554257e-21,6.592044550063585e-16,1.005992003624439e-15,2.492111158272397e-25,1.0898679969021674e-34,1.318196754494347e-34,3.408951599899552e-23,9.56026154384157e-22,1.9262527059641266e-17,1.2722047030480936e-26,3.76,0.0,0.026135175359003667,0.9999999941754433,1.4131891910061551e-15,6.888487317939787e-24,0.7412715089300472,0.740361714545212,2.0404107907053687e-05
1.6479426019795933e-07,1.053160682990423,1.1907258731099546e-09,9.474437648872465e-10,8.037983118204654e-11,2.228573145602896e-14,0.0,0.0,1.1497038091759772e-09,1.592352474784848e-19,2.4046562817676815e-09,9.361399204767581e-15,6.544863435996758e-09,4.073627728533577e-23,3.215287649019367e-16,8.311450407054891e-14,1.4027880199905385e-16,3.738070822955592e-15,3.80126182032166e-13,1.590261729556537e-11,0.0004548510066978671,8.015196958189232e-09,2.9653554502017884e-15,3.0507822528004387e-28,3.9236119523811156e-21,7.459854394676468e-16,1.10826732695296e-15,2.902641056120799e-25,1.4197307005446535e-34,1.7098560835503313e-34,3.917565150922692e-23,1.0786026750728688e-21,2.136812288930682e-17,1.53605335602347e-26,3.76,0.0,0.024708120042703417,0.9999999938614215,1.5366313681265684e-15,8.117407634708102e-24,0.7427087326208726,0.7417795569211034,1.9448673790742707e-05
1.6748786787148622e-07,1.0533890178074703,1.2690369525279993e-09,9.684278824649813e-10,8.721455392112508e-11,2.4583566143943446e-14,0.0,0.0,1.226506220631183e-09,1.8440425685247926e-19,2.5660443062613123e-09,1.006562891443449e-14,6.852726485627627e-09,4.4754567604516783e-23,3.4306618673290625e-16,8.785156954752326e-14,1.5835892436917749e-16,4.017462528506604e-15,4.027527927693908e-13,1.644968362069468e-11,0.0004650395874763414,8.276993542140913e-09,3.1469727147957373e-15,3.725400841824615e-28,4.4439141137944144e-21,8.423221951702359e-16,1.218853201109575e-15,3.3721473438680094e-25,1.8408580054885548e-34,2.207624576795026e-34,4.4906226434535226e-23,1.2144492587938986e-21,2.366022464050656e-17,1.8482340266106182e-26,3.76,0.0,0.023358987507609556,0.9999999935360717,1.66923802251505e-15,9.537783030311827e-24,0.74406805423374,0.7431194036439569,1.8545408257663078e-05
1.7018147554501312e-07,1.0536049814004436,1.3508583674962393e-09,9.898540539495789e-10,9.449274256191138e-11,2.7074730322639638e-14,0.0,0.0,1.30684447344936e-09,2.129768012028958e-19,2.7349147891272306e-09,1.0810296420382295e-14,7.168163352843371e-09,4.9078955474701343e-23,3.656551354767785e-16,9.278308677289308e-14,1.7838900088692584e-16,4.312883254543041e-15,4.263692061741114e-13,1.7003541605623586e-11,0.00047524772908748395,8.541399764823187e-09,3.3364951124173027e-15,4.536525475300145e-28,5.022060343647472e-21,9.490626466418968e-16,1.338245086194542e-15,3.9078648028770147e-25,2.3761871331761333e-34,2.8375329744542262e-34,5.1348444506960976e-23,1.3647291111486978e-21,2.615124769456204e-17,2.216445508440042e-26,3.76,0.0,0.022083522865529028,0.9999999931992147,1.8115951832348344e-15,1.1175185860209753e-23,0.7453537275245724,0.744385513582876,1.7691462667332174e-05
1.7287508321854e-07,1.0538092492837339,1.4362672853172997e-09,1.0117418507370337e-09,1.0223401611495479e-10,2.977170622211266e-14,0.0,0.0,1.3908026984919003e-09,2.453357030725055e-19,2.911448787094964e-09,1.1597078886606016e-14,7.491140495194775e-09,5.37256729081289e-23,3.893313565332983e-16,9.79151096945651e-14,2.005384515804798e-16,4.6250125288896516e-15,4.510082141319991e-13,1.7564051268508447e-11,0.0004854743605159333,8.808338877596356e-09,3.5341646043848157e-15,5.509224127645699e-28,5.6632453398364295e-21,1.0671116904902388e-15,1.4669559738760726e-15,4.517762993639192e-25,3.0538514365470476e-34,3.6313444487847874e-34,5.857499297365255e-23,1.5306819537277384e-21,2.885412841128813e-17,2.649430052914101e-26,3.76,0.0,0.020877703561613725,0.999999992850673,1.9643212130065387e-15,1.3058042215160064e-23,0.7465697739771996,0.7455819130568302,1.688414391652993e-05
1.755686908920669e-07,1.0540024600903177,1.5253400849116787e-09,1.0341112680598856e-09,1.104584190704807e-10,3.2687522280574116e-14,0.0,0.0,1.4784645637820628e-09,2.8189802742211704e-19,3.0958265292153726e-09,1.2427704618640556e-14,7.821620938659075e-09,5.871140531106567e-23,4.1413169877178166e-16,1.0325392213813757e-13,2.249878196913307e-16,4.954552562074022e-15,4.767037840968323e-13,1.8131074800205557e-11,0.0004957184687152077,9.077735744473229e-09,3.740231579181011e-15,6.672694493341529e-28,6.373017866097048e-21,1.1974337490525727e-15,1.6055164413419332e-15,5.210605042836912e-25,3.9082311186401385e-34,4.6276753014717535e-34,6.66643605648527e-23,1.7136271846523375e-21,3.178232938474414e-17,3.1570898572151164e-26,3.76,0.0,0.01973772668852307,0.999999992490271,2.1280682215141016e-15,1.5217887796111864e-23,0.7477199954859116,0.7467124085322481,1.6120905967753666e-05
1.782622985655938e-07,1.0541852175776205,1.6181523194307612e-09,1.0569827205202039e-09,1.1918641700229292e-10,3.583576408414626e-14,0.0,0.0,1.5699132357951115e-09,3.2311732185461023e-19,3.288227336273679e-09,1.3303954793488477e-14,8.159564443926808e-09,6.405328971704304e-23,4.400941704380916e-16,1.0880604828874365e-13,2.5192925510253005e-16,5.302229096474091e-15,5.034911110717944e-13,1.870447664215345e-11,0.0005059790954973984,9.34951685358417e-09,3.9549553030449715e-15,8.06086440341626e-28,7.157296868819565e-21,1.3410553744029352e-15,1.7544746880554236e-15,5.996009804864736e-25,4.981191229400668e-34,5.873307332933795e-34,7.570116555810209e-23,1.914967069120945e-21,3.494984414688897e-17,3.7506137006723116e-26,3.76,0.0,0.018659996992398013,0.9999999921178361,2.3035235133066298e-15,1.7689641044151554e-23,0.7488079863463764,0.7477805986281822,1.5399341819290774e-05
